propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,floor,exterior,hasLift,highlight.groupDescription,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108836873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/b1/3f/1356571138.webp,W-02YO2T,33,1900000.0,chalet,sale,382.0,5,5,Barrio Valdezarza,Madrid,Madrid,Moncloa,es,Valdezarza,40.4673892,-3.7242476,False,https://www.idealista.com/inmueble/108836873/,"Vivienda de lujo a estrenar en Puerta de Hierro Engel & Völkers Mirasierra - Puerta de Hierro ( ) ofrece EN EXCLUSIVA este magnífico chalet pareado de obra nueva en Puerta de Hierro. Con un diseño moderno que destaca por su amplitud y eficiencia en la distribución, esta impresionante propiedad le ofrece todo lo que necesita para una vida cómoda y lujosa. Disfrute de tres plantas llenas de luz natural, con 5 dormitorios y 5 baños para su confort y privacidad. El jardín con piscina es perfecto para relajarse al aire libre, mientras que el garaje con capacidad para tres vehículos asegura comodidad y seguridad. En la planta principal, un espacioso salón-comedor con ventanales que se abren al jardín, un aseo y una gran cocina, muy destacable por ser un espacio que está siendo equipado con los más finos materiales y electrodomésticos de primeras marcas, asegurando no solo una funcionalidad inmejorable, sino también un estilo y acabados que superarán sus expectativas. En la segunda planta 4 dormitorios, todos con armarios empotrados o vestidor y 3 baños, 2 de ellos en suite. La planta inferior ofrece una habitación adicional con baño y acceso directo al garaje. Ubicada en una zona tranquila pero bien comunicada, está cerca de transporte público, colegios, supermercados y todos los servicios esenciales. Esta propiedad es una oportunidad excepcional para vivir en una de las mejores áreas de Madrid. Puerta de Hierro está situada en el noroeste de Madrid, a tan sólo 10 minutos en autobús de Moncloa y Cuatro Caminos y en menos de media hora de la Puerta del Sol. Zona exclusiva de casas espectaculares rodeadas de vegetación y amplia seguridad. Puerta de Hierro está rodeada de numerosas zonas verdes como es el entorno natural del parque La Dehesa de la Villa, uno de los mayores de Madrid con una extensión de 700.000 m2 que alberga más de 6.000 árboles. En definitiva, un espacio natural transformado e incorporado a la ciudad, que constituye un lugar privilegiado del que directamente se benefician unos 124.600 madrileños. Por otro lado, la urbanización se encuentra próxima al Centro Comercial La Vaguada y al Club Social Puerta de Hierro, el Real Club de Golf Puerta de Hierro y otros equipamientos comerciales y educacionales.",True,good,False,4974.0,True,False,True,False,[],False,False,1900000.0,€,chalet,semidetachedHouse,"Valdezarza, Madrid",Chalet pareado,True,True,,,,,,,,
103395234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/01/4a/1265165864.webp,NUEVA,15,150000.0,chalet,sale,150.0,3,3,NUEVA,Madrid,Cadalso de los Vidrios,,es,,40.3002437,-4.4418393,False,https://www.idealista.com/inmueble/103395234/,"GARSIERRA. Vivienda unifamiliar adosada de 151 m2 útiles, desarrollada en tres plantas, distribuida en planta de acceso con vestíbulo y acceso al garaje, salón-comedor, cocina independiente amueblada y un baño planta primera con tres dormitorios con armarios empotrados, dos baños y terraza planta segunda con una amplia terraza de 22,76 m2. A la vivienda le corresponde el uso privativo de la zona de patio/jardín a la que tiene acceso al fondo de la casa.",True,good,False,1000.0,True,False,True,False,[],False,False,150000.0,€,chalet,terracedHouse,Cadalso de los Vidrios,Chalet adosado en Nueva,True,True,,,,,,,,
108825966,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a0/af/20/1364817046.webp,SG211307,32,1275000.0,flat,sale,204.0,4,3,calle del Aviador Zorita,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4526665,-3.6960743,False,https://www.idealista.com/inmueble/108825966/,"Descubre esta impresionante propiedad situada en el prestigioso barrio de Castellana-Orense, en el distrito de Tetuán, Madrid. Una vivienda en altura de 204 metros cuadrados construidos que combina elegancia y comodidad, diseñada para satisfacer las exigencias de quienes buscan un hogar espacioso y bien ubicado. Este piso exterior cuenta con 4 dormitorios, 3 baños (dos principales y uno secundario), y armarios empotrados, ideal para familias que valoran el espacio y la funcionalidad. La distribución permite aprovechar al máximo la luz natural, creando ambientes cálidos y acogedores. La ubicación es uno de los puntos más destacados de este inmueble. Castellana-Orense es una zona conocida por su excelente conectividad y su amplia oferta de servicios. A menos de 100k metros, encontrarás el prestigioso Colegio Patrocinio San Jose, una institución educativa de referencia en Madrid. Para tus compras y ocio, el Centro Comercial Corte Ingles está a pocos minutos, ofreciendo una gran variedad de tiendas, restaurantes y servicios. En cuanto al transporte público, la vivienda está perfectamente conectada. Las estaciones de metro más cercanas son Santiago Bernabéu (Línea 10) y Nuevos Ministerios (Líneas 6, 8 y 10), ambas a corta distancia a pie. Nuevos Ministerios también ofrece acceso a líneas de cercanías como C1, C2, C3, C4, C7 y C8, facilitando el desplazamiento a cualquier punto de la ciudad y sus alrededores. Además, las líneas de autobús 5, 27, 40 y 149 circulan por la zona, ofreciendo alternativas cómodas para moverte por Madrid. El barrio de Castellana-Orense es sinónimo de exclusividad y dinamismo. Situado junto al Paseo de la Castellana, este enclave combina zonas residenciales de alto nivel con centros empresariales, restaurantes de alta cocina y una vibrante vida cultural. Tetuán, como distrito, es conocido por su diversidad y su carácter cosmopolita, ofreciendo un equilibrio perfecto entre tranquilidad y actividad urbana. Esta propiedad, con un precio de venta de 1.350.000 euros, representa una oportunidad única para quienes buscan un hogar en una ubicación privilegiada con amplias posibilidades para personalizar y disfrutar. Es ideal tanto para quienes desean establecerse en una zona de prestigio como para inversores que buscan una propiedad con alto potencial de revalorización. Desde 1983, **GILMAR** ha sido un referente en el sector inmobiliario, ayudando a sus clientes a encontrar la casa de sus sueños. Con una trayectoria sólida y un equipo de expertos, nuestra misión es hacer de tu experiencia de compra o venta un proceso sencillo y exitoso. Para más información sobre este inmueble, no dudes en contactar con nuestro equipo en la oficina de Castellana-Orense, ubicada en C/ Orense, 28 (esquina General Perón). Llámanos al ** ** o escríbenos a ****, indicando la referencia **211307**. Será un placer atenderte y ayudarte a descubrir tu próximo hogar.",True,renew,False,6250.0,True,False,False,False,[],False,False,1275000.0,€,flat,,"Cuatro Caminos, Madrid",Piso en calle del Aviador Zorita,,,6,True,True,,,1350000.0,75000.0,6.0
107013668,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/60/9c/96/1330701968.webp,3486-05577,58,1495000.0,chalet,sale,474.0,4,4,Raya del Palancar - Guadamonte,Madrid,Villanueva de la Cañada,Raya del Palancar - Guadamonte,es,,40.4159912,-3.96082,False,https://www.idealista.com/inmueble/107013668/,"Impresionante chalet independiente de de 474 m² construidos sobre una parcela de 4.376 m²! Ubicado en Guadamonte, una de las urbanizaciones más exclusivas de Villanueva de la Cañada. Este magnífico hogar se encuentra en una de las mejores parcelas de la urbanización, en un fondo saco de una calle, lo que le proporciona una máxima privacidad y seguridad. Rodeado por un entorno natural incomparable, con monte autóctono y especies locales, la propiedad goza de total tranquilidad y un paisajismo espectacular. La parcela, completamente llana, es un auténtico paraíso natural que integra perfectamente la vivienda con su entorno. La distribución de la vivienda está pensada para ofrecer amplios espacios cómodos y funcionales, sin perder la calidez de un hogar.  La planta principal cuenta con un hall de entrada de grandes dimensiones, que conecta con las diferentes estancias de la casa. En esta planta se encuentra un dormitorio principal con grandes ventanales que ofrecen vistas al jardín y la piscina, además de un aseo de cortesía para invitados. También dispone de dos habitaciones de gran tamaño, cada una con baño completo independiente y amplios armarios empotrados, lo que las hace perfectas para que los hijos vivan juntos, pero de forma independiente. La cocina, luminosa y con vistas al jardín, cuenta con una zona de lavadero y acceso directo al comedor. Desde el comedor, se accede al salón principal, que tiene chimenea y salida a un porche totalmente acristalado, ideal para disfrutar de los días más cálidos o incluso en invierno, con vistas a la zona exterior de la piscina, barbacoa y horno de leña. En la primera planta, una elegante escalera abierta nos lleva a una amplia zona que se puede destinar a biblioteca, sala de juegos, zona de lectura o descanso. Además, en esta planta se encuentra una impresionante suite con vestidor, bañera de hidromasaje, zona de televisión y lectura, y una gran cantidad de armarios empotrados para almacenamiento.  La planta semisótano, con acceso independiente desde el exterior y también desde el interior, ofrece unos 300 m² en bruto, lo que permite crear diferentes ambientes como gimnasio, bodega, sala de juegos o cine, según las preferencias del futuro propietario. Lo que distingue a esta propiedad es su ubicación privilegiada, su distribución pensada para maximizar el confort y la privacidad, y, por supuesto, su impresionante parcela rodeada de naturaleza. Sin duda, una vivienda de lujo pensada para aquellos que buscan un estilo de vida exclusivo y tranquilo, rodeados de belleza y comodidad. Si quieres vender la casa conmigo así,contacta conmigo a través del siguiente enlace estaré encantado de atenderte.",True,good,False,3154.0,True,False,True,False,[],False,False,1495000.0,€,chalet,independantHouse,"Raya del Palancar - Guadamonte, Villanueva de la Cañada",Casa independiente,True,True,,,,,,,,
108420136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/62/00/1344345775.webp,,23,535000.0,flat,sale,78.0,1,1,calle de Gravina,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4213365,-3.6978723,False,https://www.idealista.com/inmueble/108420136/,"Sólo whataspp a cualquier hora del día o de la noche. al seis seis dos cuarenta y tres ochenta sesenta y cuatro Vendo Duplex, sólo el dormitorio esta arriba. con terraza con tumbonas en Chueca En la calle Gravina Salón comedor abajo con terraza para comer tomar el sol etc. Arriba dormitorio con cama de uno sesenta. calefacción Central central por gas natural El edificio dispone de ascensor y para acceso a la vivienda que tiene la altura de entreplanta, salvaescaleras/ plataforma elevadora para personas de movilidad reducida asi Aire acondicionado. Ubicado en zona de Chueca- Justicia y con la posibilidad de disfrutar del silencio incluso en el exterior, gracias a la situación de su terraza. Ideal para moverse tanto a pie como en transporte público, con todo tipo de comercios y servicios a su alrededor. Situado en la calle Gravina entre Barquillo y Luis de Góngora, está a pocos minutos andando del metro de Chueca, de la Estación de Recoletos. Muchas gracias por leer este anuncio. Jose Maria.",True,good,False,6859.0,True,False,True,False,[],False,False,535000.0,€,flat,,"Chueca-Justicia, Madrid",Piso en calle de Gravina,,,bj,False,True,,,,,
107896867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/ec/f4/1327648243.webp,,31,699900.0,chalet,sale,310.0,5,3,"calle de Bilbao, 51",Madrid,Arroyomolinos,La Cárcaba - El Encinar - Montemolinos,es,,40.2653509,-3.9174358,True,https://www.idealista.com/inmueble/107896867/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET INDEPENDIENTE CON PISCINA PRIVADA EN LA MEJOR ZONA DEL MUNICIPIO. Ubicado en pleno centro y rodeado de todos los servicios necesarios para el día a día —como supermercados, transporte público y una variada oferta comercial—, este maravilloso chalet destaca por su diseño espacioso y funcional, así como por sus excelentes calidades y luminosidad en cada una de sus estancias. La vivienda se alza sobre una amplia parcela de 560 m², con una cuidada zona ajardinada que enmarca la entrada principal, donde un acogedor porche delantero con toldo invita a disfrutar de agradables momentos al aire libre. Los pasillos laterales rodean la casa y conducen al jardín trasero, donde se encuentra un segundo porche con pérgola y toldos, que da paso a una preciosa piscina privada, ideal para disfrutar en familia o con amigos. En la planta principal, un elegante recibidor da la bienvenida y conecta con una amplia cocina con zona de office, un aseo de cortesía y un espectacular salón a dos alturas con chimenea, que aporta calidez y confort. Desde esta estancia se accede directamente al porche trasero, creando una perfecta continuidad entre interior y exterior. En la primera planta, un luminoso distribuidor conduce a cuatro dormitorios secundarios de generosas dimensiones, todos ellos con armarios empotrados. Uno de los dormitorios dispone de aire acondicionado y dos de ellos cuentan con terraza privada. Un baño completo da servicio a estas habitaciones. El dormitorio principal, por su parte, ofrece un espacio exclusivo con vestidor y baño en suite, brindando la máxima privacidad y comodidad. La planta sótano sorprende con un amplio salón-bodega con chimenea, un ambiente ideal tanto para el ocio como para el almacenamiento, gracias a su gran capacidad. La vivienda se completa con un garaje con espacio para dos vehículos, añadiendo practicidad al conjunto. En definitiva, se trata de una propiedad única por su ubicación, amplitud, distribución y calidad, pensada para disfrutar de cada rincón tanto en el día a día como en ocasiones especiales. ¡No dejes pasar esta oportunidad única!",True,good,False,2258.0,True,False,False,False,[],False,False,699900.0,€,chalet,independantHouse,"La Cárcaba - El Encinar - Montemolinos, Arroyomolinos","Casa independiente en calle de Bilbao, 51",True,True,,,,,,,,
109220520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/6d/6b/1367851776.webp,a01Jy00000sLoU9IAK,22,1250000.0,chalet,sale,255.0,3,5,"calle Duero, 1",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4505302,-3.8015875,True,https://www.idealista.com/obra-nueva/109220520/,"OBRAS INICIADAS NUEVA PROMOCIÓN DE VIVIENDAS UNIFAMILIARES EN POZUELO (MADRID)  Situada en la calle Duero 1 y Duero 4, esta promoción consta de 6 viviendas unifamiliares, que combinan lujo, alta eficiencia energética y materiales de gran calidad, diseñadas para aquellas familias que buscan una gran calidad de vida y un entorno exclusivo en una de las zonas residenciales más valoradas de la Comunidad de Madrid como es POZUELO DE ALARCÓN.  Villas y Jardines de Duero, ofrece el privilegio de vivir en una vivienda singular, de arquitectura sostenible, líneas simples, y volumetría de diseño minimalista, que crea espacios acogedores, cálidos y luminoso.  Las viviendas disponen de 3 y 4 dormitorios con jardín y piscina privada, en un entorno tranquilo.  Cada una de estas casas es única, todas se distribuyen en dos alturas y cuentan con una amplísima planta bajo rasante totalmente equipada, versátil y multifuncional con patios ingleses que permiten una ventilación natural y la dotan de gran luminosidad.   Sus distribuciones han sido diseñadas hasta el último detalle proporcionando el máximo aprovechamiento del espacio, confort y gran luminosidad. Los grandes ventanales previstos en las plantas bajas hacen que sus estancias se asomen al exterior, prolongándose hasta el jardín y la piscina, creando una sensación aún mayor de amplitud, fundiéndose con la naturaleza.  La promoción está localizada en la calle Duero 1 y Duero 4, en un enclave privilegiado que cuenta con parques, zonas verdes, zonas deportivas, y colegios de gran prestigio. Es un entorno familiar y tranquilo, que cuenta con todos los servicios necesarios alrededor, y con una excelente comunicación, ya sea en transporte público como autobús o cercanías, o por su fácil acceso a carreteras principales como la A-6, M-40, o M-30. Concierta una visita para ampliar la información en nuestras oficinas centrales en la Calle Alcalá 96, 5º Derecha, frente al Corte Inglés de Goya.",False,newdevelopment,True,4902.0,True,False,False,False,[],False,False,1250000.0,€,chalet,semidetachedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Duero, 1",True,True,,,,,False,,,
105074696,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/76/b6/88/1240885687.webp,426091,32,1430000.0,flat,sale,133.0,3,3,calle del Duque de Sesto,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4214613,-3.6747975,False,https://www.idealista.com/inmueble/105074696/,"ÚNICA Inmobiliaria les ofrece la posibilidad de conocer este fantástico inmueble ubicado a escasos metros de la Plaza de Felipe II. Se trata de una vivienda exterior recientemente reformada. El piso se ubica en un edificio con portal representativo de la época.  Los 133 m² se distribuyen en hall, salón con dos ambientes, cocina integrada, tres dormitorios con baño en suite y aseo de cortesía. También podemos disfrutar de una zona de lavado, separada de la cocina. Hall de entrada - un espacio decorativo, que distribuye las distintas estancias.  A la izquierda, el dormitorio principal con baño en suite y vestidor.  A continuación encontramos otros dos dormitorios, también con baño en suite.  Al final del pasillo - un gran espacio para el salón, con dos ventanales a la calle principal, y en un extremo y con ventana a un patio interior, se encuentra la cocina, integrada, que gracias a su disposición, se puede independizar del resto de la sala.  La calidad de los materiales, la colocación de luces indirectas y otros múltiples detalles, convierten a esta vivienda en un lugar que ofrece armonía y diseño para disfrutar de una de las zonas más demandadas en el barrio de Goya.  Magnífica ubicación en el emblemático barrio de Salamanca, zona que conserva intacto el aire aristocrático que podemos contemplar en sus grandes aceras, elegantes edificios y construcciones históricas y a un paso de las tiendas más exclusivas y prestigiosas. La tranquilidad, la magnífica arquitectura y la variedad de servicios convierten esta zona en una de las más selectas y prestigiosas de la capital. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,10752.0,True,False,False,True,[],False,False,1430000.0,€,flat,,"Goya, Madrid",Piso en calle del Duque de Sesto,,,1,True,True,,,,,
105047236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0e/c5/98/1240097244.webp,426090,32,990000.0,flat,sale,94.0,2,2,calle del General Pardiñas,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4256285,-3.6780291,False,https://www.idealista.com/inmueble/105047236/,"ÚNICA Inmobiliaria presenta esta bonita vivienda situada en una de las zonas más demandadas del prestigioso barrio de Goya, muy próxima a la zona comercial y a escasos minutos del Parque del Retiro.  Se ubica en un edificio con portero físico y portal recientemente reformado.  El inmueble, de 94 m², tiene salón, con balcones a la calle principal, cocina independiente, dos dormitorios dobles, con baño en suite, y un aseo de cortesía.  La vivienda se distribuye a través de pequeño hall - a la izquierda un estiloso baño de cortesía.  A la derecha del hall, el primer dormitorio, con ventana a un tranquilo patio interior.  A continuación, la cocina, abierta y completamente equipada.  A través del hall- la zona de armarios multiusos y el otro dormitorio doble en con bonito baño de diseño, al final - la zona social, un soleado salón comedor con dos balcones a la calle principal.  Son muchos los detalles que hacen de esta vivienda un lugar agradable para residir, entre ellos, la buena distribución, materiales de alta calidad donde predomina la madera y una excelente iluminación. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,10532.0,True,False,False,True,[],False,False,990000.0,€,flat,,"Goya, Madrid",Piso en calle del General Pardiñas,,,1,True,True,,,,,
109216029,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/1a/1c/1367718591.webp,17355,31,1450000.0,flat,sale,148.0,3,2,calle de Santiago Bernabéu,Madrid,Madrid,Chamartín,es,El Viso,40.4523314,-3.6893089,False,https://www.idealista.com/inmueble/109216029/,"Inés Coca de GV | El VISO comercializa el siguiente inmueble: Magnifica oportunidad en venta en El Viso, ubicado junto al Estadio Santiago Bernabéu, en una de las mejores calles del barrio residencial de lujo de El Viso. El inmueble actualmente cuenta con disposición e implantación de oficina aunque el uso es residencial. Su estado es para reformar totalmente y cuenta con 148 metros cuadrados construidos.  El edificio cuenta con unas zonas comunes muy representativas y servicio de portería. *Plaza de garaje INCLUIDA EN EL PRECIO. **SE ADJUNTA PLANO.",False,renew,False,9797.0,True,False,False,False,[],False,False,1450000.0,€,flat,,"El Viso, Madrid",Piso en calle de Santiago Bernabéu,True,True,3,True,True,,,,,
107175083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/2f/a0/1306265934.webp,SG203254,32,1050000.0,flat,sale,189.0,3,2,calle de Orense,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4518112,-3.6940981,False,https://www.idealista.com/inmueble/107175083/,"Este magnífico piso en venta se encuentra en una ubicación privilegiada en el barrio de Castellana-Orense, en Madrid. Con una superficie de 189 metros cuadrados, esta vivienda en altura ofrece un estilo de vida exclusivo y sofisticado. El piso cuenta con tres amplios dormitorios, todos ellos con mucha luminosidad y espacio para almacenamiento. Además, dispone de dos baños completos, perfectamente equipados y de diseño moderno. La cocina, completamente amueblada y equipada, es espaciosa y funcional, ideal para los amantes de la gastronomía. Una de las características más destacadas de este inmueble es su luminosidad. Gracias a su orientación exterior y a sus grandes ventanales, disfrutarás de una iluminación natural excepcional en todas las estancias. Además, cuenta con dos balcones, ideales para relajarse y disfrutar de las vistas. El piso está ubicado en una zona con una amplia oferta de servicios y comodidades. A menos de 10 kilómetros, encontrarás el prestigioso colegio Patrocinio San José, reconocido por su excelencia académica. Además, el centro comercial El Corte Ingles se encuentra a pocos minutos, ofreciendo una gran variedad de tiendas, restaurantes y opciones de ocio. En cuanto a las conexiones de transporte, las líneas de metro más cercanas son la línea 1 y la línea 10. Además, las líneas de cercanías C3 y C4 están a poca distancia, brindando acceso rápido y cómodo a otras áreas de la ciudad. Por último, las líneas de autobuses pasan cerca del inmueble, proporcionando una excelente conexión con el resto de la ciudad. El barrio de Castellana-Orense es conocido por su elegancia y su ambiente cosmopolita. Está situado en una de las zonas más exclusivas de Madrid, con numerosos restaurantes de alta cocina, boutiques de lujo y espacios verdes para disfrutar de paseos al aire libre. Además, su ubicación cerca del Paseo de la Castellana ofrece un acceso rápido y fácil al centro de la ciudad y a otros puntos de interés. Si estás buscando un piso de lujo en una ubicación privilegiada, este inmueble es perfecto para ti. No pierdas la oportunidad de vivir en una de las zonas más exclusivas de Madrid y disfrutar de todas las comodidades que ofrece. Para obtener más información sobre este inmueble, por favor, facilítanos la referencia 203254. GILMAR es una reconocida compañía de servicios inmobiliarios con más de 30 años de experiencia en el mercado. Desde 1983, hemos ayudado a nuestros clientes a encontrar la casa de sus sueños, ofreciendo un servicio personalizado y de calidad. Nuestro equipo de expertos en marketing inmobiliario se dedica a proporcionar descripciones precisas y detalladas de los inmuebles, para que nuestros clientes puedan tomar decisiones informadas. Si estás buscando una vivienda de lujo en Madrid, confía en GILMAR para encontrarla. Contáctanos en nuestra oficina en C/ Orense, 28, esquina General Perón, o llámanos al Estaremos encantados de ayudarte en tu búsqueda.",True,good,False,5556.0,True,False,False,False,[],False,False,1050000.0,€,flat,,"Cuatro Caminos, Madrid",Piso en calle de Orense,,,3,True,True,,,,,
107621980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/62/8b/1319169574.webp,JG205873,32,1090000.0,flat,sale,312.0,8,4,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Delicias,40.3944303,-3.6943267,False,https://www.idealista.com/inmueble/107621980/,"OFICINAS CON POSIBILIDAD DE CONVERSIÓN A VIVIENDAS EN PASEO DE LAS DELICIAS – OPORTUNIDAD PARA INVERSORES. Se vende lote completo de 314 m² en una ubicación privilegiada en Paseo de las Delicias, distribuido en dos inmuebles de 242 m² y 72 m², actualmente comunicados internamente por escaleras y un pasillo. La propiedad dispone de doble acceso, tanto desde la calle como desde el interior de la finca. Con posibilidad de transformarse en 4 viviendas de 2 y 3 dormitorios, cada una con dos baños. Una de las viviendas destacaría por su terraza con vistas al Paseo de las Delicias, añadiendo un gran atractivo al proyecto. El edificio cuenta con portero físico, trastero y la posibilidad de adquirir plazas de garaje en la misma finca, lo que aumenta aún más la comodidad y el valor del inmueble. Ubicada en una de las zonas con mayor demanda de Madrid, esta propiedad es una excelente oportunidad para inversores, tanto para la transformación y venta como para el alquiler. Para mas información y estudio de viabilidad contacta con nosotros. Llámanos al o envíanos un correo electrónico a, indicando la referencia 207592. Estaremos encantados de atenderte y proporcionarte toda la información que necesites. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños. Con más de 35 años de experiencia en el sector inmobiliario, GILMAR se ha consolidado como una de las compañías líderes en el mercado, ofreciendo un servicio personalizado y de alta calidad.",True,good,False,3494.0,True,False,False,False,[],False,False,1090000.0,€,flat,,"Delicias, Madrid",Piso en paseo de las Delicias,,,en,True,True,,,,,
109219368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/46/51/1367816617.webp,M11765V,41,1925000.0,flat,sale,237.0,6,3,calle de Fernán González,Madrid,Madrid,Retiro,es,Ibiza,40.422339,-3.6733138,False,https://www.idealista.com/inmueble/109219368/,"Presentamos una excepcional oportunidad para adquirir un piso exterior a reformar con 237m² construidos en una finca de 1943, equipada con servicio de conserjería y ascensor. Si bien su último uso ha sido de oficina, se trata de una vivienda de uso residencial por lo que ofrece un lienzo blanco para crear la vivienda de sus sueños o una inversión con potencial de segregación, adaptándose a diversas necesidades. Su diseño funcional y la amplitud de sus espacios brindan una versatilidad única en el mercado inmobiliario de lujo. El inmueble se distribuye en seis luminosas habitaciones y tres baños, proporcionando un amplio espacio para la vida familiar o para reconfigurar el diseño según sus preferencias. Ubicado en una tercera planta exterior, disfruta de vistas a la prestigiosa calle Fernán González, mientras que su parte interior da a un bonito y gran patio de manzanas ajardinado, lo que asegura tranquilidad y una agradable entrada de luz natural. Un valor añadido es la terraza con vistas al patio, ideal para momentos de relax, y un práctico trastero en planta sótano que complementa las comodidades de la propiedad. Situado en una de las áreas más demandadas de la ciudad, este inmueble goza de una ubicación privilegiada. La zona de Fernán González es conocida por su ambiente residencial y su cercanía a una amplia gama de servicios, incluyendo boutiques de lujo, restaurantes de alta cocina, centros culturales y parques emblemáticos. Las excelentes conexiones de transporte público garantizan un fácil acceso a cualquier punto de la ciudad, haciendo de esta propiedad una opción ideal para aquellos que buscan vivir en un entorno céntrico y bien comunicado. Adquirir esta propiedad no solo significa invertir en un hogar de gran potencial, sino también en un estilo de vida. La flexibilidad para reformar a su gusto le permite personalizar cada rincón, creando un espacio que refleje su personalidad y necesidades. La posibilidad de segregación abre las puertas a múltiples oportunidades, ya sea como inversión o para adaptar el espacio a diferentes usos familiares. En Walter Haus, estamos a su disposición para asesorarle en cada paso del proceso y ayudarle a hacer realidad sus proyectos inmobiliarios.",False,renew,False,8122.0,True,False,False,False,[],False,False,1925000.0,€,flat,,"Ibiza, Madrid",Piso en calle de Fernán González,,,3,True,True,,,,,
