propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift
109128871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/15/a1/1365181048.webp,Portal 2 4ºE,4,330000.0,flat,sale,100.0,2,2,"avenida de la Constitución, 33",Madrid,Torrejón de Ardoz,Noroeste,es,,40.456246,-3.4782505,True,https://www.idealista.com/obra-nueva/109128871/,"Descubre una nueva forma de vivir en el centro de Torrejón de Ardoz, cerca de todo lo que necesitas.  Residencial Los Arcos, es una promoción de obra nueva que cuenta con 39 viviendas exclusivas de uno, dos y tres dormitorios, con terraza, plaza de garaje y trastero, con las últimas novedades y calidades en construcción de vivienda residencial. Todas las viviendas cuentan con aerotermia, suelo radiante, cocina amueblada, y calificación energética A. Situada a pocos metros de la Estación de Renfe y Terminal de autobuses, se encuentra rodeada de todo tipo de servicios, colegios, supermercados, parques, centros sanitarios y zonas de ocio y a tan solo veinte minutos de Madrid. Viviendas que promueve y construye Comillas Inmobiliaria, una empresa dedicada a crear hogares desde 1985. Plazo previsto de entrega en otoño de 2027.",False,newdevelopment,True,False,3300.0,True,False,False,False,[],False,False,330000.0,€,True,True,flat,,"Noroeste, Torrejón de Ardoz","Piso en avenida de la Constitución, 33",4,True,True
108798219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/c8/ec/1362718216.webp,T6-BAJA,14,196728.0,flat,sale,57.0,2,2,"calle Eras Altas, 2",Madrid,El Álamo,,es,,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798219/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,newdevelopment,True,False,3451.0,True,False,False,False,[],False,False,196728.0,€,True,True,flat,,El Álamo,"Piso en calle Eras Altas, 2",bj,True,True
109216982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/43/40/1367842588.webp,,27,416000.0,flat,sale,121.0,4,2,Barrio Palomeras sureste,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.388368,-3.6398423,False,https://www.idealista.com/inmueble/109216982/,"TECNOCASA MIGUEL HERNANDEZ- VENDE EN EXCLUSIVA VIVIENDA EN AV ALBUFERA. VIVIENDA CON UNA UBICACION PRIVILEGIADA. ¡Descubre tu nuevo hogar en Vallecas! Este amplio piso de 121 m² construidos y 111 m² útiles es la opción perfecta para quienes buscan amplitud y confort. Con 4 dormitorios y 2 baños, esta vivienda se encuentra en una de las urbanizaciones más exclusivas de la zona, ideal para familias que valoran la calidad de vida. La reciente reforma parcial ha dejado el espacio listo para entrar a vivir, pero también ofrece la posibilidad de adaptarlo a tu estilo personal. La distribución es cómoda y luminosa, con armarios empotrados en varias estancias que proporcionan un gran espacio de almacenaje. Además, cuenta con una terraza y un balcón donde disfrutar del aire libre. Ubicado en un entorno tranquilo y seguro, tendrás todos los servicios al alcance: estación de metro, centro de salud, colegios, comercios y zonas verdes.  Esta vivienda, construida en 1992 y en buen estado, es accesible para personas con movilidad reducida, lo que la convierte en una opción inclusiva para todos. Con calefacción por bomba de frío/calor y orientación sur-oeste, disfrutarás de un hogar cálido y luminoso durante todo el año. No pierdas la oportunidad de vivir en una de las zonas mejor valoradas de Vallecas, con excelente comunicación con el centro de Madrid. ¡Tu nuevo hogar te espera! La presente información tiene carácter meramente informativo y no contractual. Puede contener errores u omisiones. No nos hacemos responsables de su exactitud. CNOC.",False,good,False,,3438.0,False,False,False,False,[],False,False,416000.0,€,,,flat,,"Palomeras sureste, Madrid",Piso,1,True,True
108428998,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/0d/aa/1344596776.webp,3ªF,14,1760000.0,penthouse,sale,212.0,3,2,"calle del Marqués de Ahumada, 5",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4364522,-3.6691461,True,https://www.idealista.com/obra-nueva/108428998/,"Marques de Ahumada 5, un proyecto especial situado en el distrito de Salamanca, barrio de Guindalera 28 viviendas exclusivas que te regalan la posibilidad de vivir en Madrid en su versión mas autentica y sofisticada, sin renunciar al confort y a la intimidad de un hogar diseñado solo para ti. Viviendas de 1 y 2 dormitorios en planta y 2 y 3 dormitorios en planta atico con espectaculares terrazas. El proyecto combina la elegancia de la arquitectura clásica con la vitalidad de la escena cultural contemporánea. Cada inmuebles está pensado y dotado de las mejores calidades para que el cliente sienta el confort y calidad de los mejores proyectos: armarios empotrados vestidos, suelo radiante refrescante, cocinas amuebladas y equipadas con electrodomésticos, ademas de garaje y trastero Disfruta de un residencial con excelentes zonas comunes: terraza chill out, area de coworking, gimnasio, piscina, solárium, sauna y baño turco Vivir en Marques de Ahumada 5, significa disfrutar de una ubicación privilegiada en el corazón de Madrid, con acceso a todos los servicios, transportes, tiendas, restaurantes,.. . Ademas, la ubicación y riqueza histórica del barrio añaden un encanto único a la experiencia de vivir en esta zona.",False,newdevelopment,True,False,8302.0,True,False,False,False,[],False,False,1760000.0,€,True,True,flat,penthouse,"Guindalera, Madrid","Ático en calle del Marqués de Ahumada, 5",3,True,True
108494834,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/8a/d0/1346591723.webp,1 4º D,6,463700.0,duplex,sale,96.0,3,2,"calle Francisco Largo Caballero, 26",Madrid,Alcobendas,Norte,es,,40.5537554,-3.650864,True,https://www.idealista.com/obra-nueva/108494834/,"Desde GILMAR presentamos un proyecto inmobiliario residencial muy interesante, LC26 ALCOBENDAS Se trata de un edificio construido en el año 2000 en la calle Francisco Largo Caballero, 26 de la ciudad de Alcobendas, en la zona de Valdelasfuentes donde, a pocos metros de la promoción, se encuentra la ciudad deportiva más grande de la zona norte de Madrid, con varios campos de futbol, piscinas, polideportivo, pistas de tenis, pistas multiusos, gimnasio, muy cercano a la estación de cercanías de Renfe Valdelasfuentes y a la estación de metro de Manuel de Falla, lo que hace de su localización la mejor carta de presentación de este proyecto. El conjunto inmobiliario consta de 64 viviendas de 2 y 3 dormitorios, cada una con su trastero anejo, y plaza de garaje incluida en el precio. Las viviendas se distribuyen en 4 portales, con 16 viviendas en cada uno, a razón de 4 viviendas por cada planta, de la primera a la cuarta.  Se está haciendo una profunda rehabilitación en los elementos comunes e instalaciones generales del edificio que incluye, entre otras cosas, una gran actualización en la zona de acceso, portales y descansillos con una imagen más atractiva y actual. De cara a ofrecer unas viviendas muy comerciales a un precio realmente interesante se ha diseñado este proyecto inmobiliario en el que las viviendas se venden en su estado actual, que requiere una reforma interior de las mismas en lo correspondiente a las calidades y acabados.  Para garantizar una mayor economía y un orden en la ejecución de las reformas, reduciendo las molestias al mínimo durante el desarrollo de éstas a los futuros propietarios, se ha considerado indispensable que el futuro comprador contrate la reforma interior de su vivienda con la misma empresa constructora que está ejecutando las obras de las zonas comunes, todo ello sobre un proyecto, presupuesto y plazo de ejecución cerrados y definidos, y con un precio muy ajustado.  Tanto las ventas de las viviendas como la reforma de éstas se van a ir realizando por fases, coincidiendo con cada uno de los portales, de esta forma se pueden realizar los trabajos con más eficacia y se reducen las molestias y plazos de ejecución. Disponemos de piso piloto ya terminado y amueblado para ver como se entregarán las viviendas. Tenemos un acuerdo de financiación con Caixabank. LC26 Alcobendas es una perfecta opción para adquirir una vivienda tanto para uso propio como inversión, ya que existe una gran demanda de este tipo de viviendas en alquiler en esta zona.",False,newdevelopment,True,False,4830.0,True,False,False,False,[],False,False,463700.0,€,True,True,flat,duplex,"Norte, Alcobendas","Dúplex en calle Francisco Largo Caballero, 26",4,True,True
103155207,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/f2/51/1180068493.webp,PIS2857,27,919000.0,flat,sale,96.0,3,3,calle de la Montera,Madrid,Madrid,Centro,es,Sol,40.4183587,-3.7008749,False,https://www.idealista.com/inmueble/103155207/,"Fortuny Real Real Estate comercializa excelente inmueble interior de 96 m2 en la 3ª planta de un edificio con ascensor. Luminosa vivienda distribuida en un amplio salón y comedor. La cocina está completamente equipada con electrodomésticos de alta gama y cuenta con muebles de diseño hechos a medida. Los acabados en madera y la iluminación LED le dan un toque de elegancia. Además, dispone de calefacción de gas y aire acondicionado. Totalmente amueblado y cuenta con certificado energético. La zona de noche cuenta con tres dormitorios y tres cuartos de baños. El dormitorio principal es en suite con un gran baño que incorpora bañera y ducha y un gran vestidor. La ubicación es excelente en plena calle peatonal de Montera, muy próxima a la Puerta del Sol y la Gran Vía lo que la convierten en una buena oportunidad de inversión por la afluencia turística.",False,good,False,,9573.0,True,False,False,False,[],False,False,919000.0,€,,,flat,,"Sol, Madrid",Piso en calle de la Montera,3,False,True
109128943,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/30/8e/1365181098.webp,Portal 2 EC,4,295000.0,flat,sale,86.0,2,2,"avenida de la Constitución, 33",Madrid,Torrejón de Ardoz,Noroeste,es,,40.456246,-3.4782505,True,https://www.idealista.com/obra-nueva/109128943/,"Descubre una nueva forma de vivir en el centro de Torrejón de Ardoz, cerca de todo lo que necesitas.  Residencial Los Arcos, es una promoción de obra nueva que cuenta con 39 viviendas exclusivas de uno, dos y tres dormitorios, con terraza, plaza de garaje y trastero, con las últimas novedades y calidades en construcción de vivienda residencial. Todas las viviendas cuentan con aerotermia, suelo radiante, cocina amueblada, y calificación energética A. Situada a pocos metros de la Estación de Renfe y Terminal de autobuses, se encuentra rodeada de todo tipo de servicios, colegios, supermercados, parques, centros sanitarios y zonas de ocio y a tan solo veinte minutos de Madrid. Viviendas que promueve y construye Comillas Inmobiliaria, una empresa dedicada a crear hogares desde 1985. Plazo previsto de entrega en otoño de 2027.",False,newdevelopment,True,False,3430.0,True,False,False,False,[],False,False,295000.0,€,True,True,flat,,"Noroeste, Torrejón de Ardoz","Piso en avenida de la Constitución, 33",en,True,True
109128947,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/e3/2e/1365181108.webp,Portal 2 2ºE,4,390000.0,flat,sale,108.0,3,2,"avenida de la Constitución, 33",Madrid,Torrejón de Ardoz,Noroeste,es,,40.456246,-3.4782505,True,https://www.idealista.com/obra-nueva/109128947/,"Descubre una nueva forma de vivir en el centro de Torrejón de Ardoz, cerca de todo lo que necesitas.  Residencial Los Arcos, es una promoción de obra nueva que cuenta con 39 viviendas exclusivas de uno, dos y tres dormitorios, con terraza, plaza de garaje y trastero, con las últimas novedades y calidades en construcción de vivienda residencial. Todas las viviendas cuentan con aerotermia, suelo radiante, cocina amueblada, y calificación energética A. Situada a pocos metros de la Estación de Renfe y Terminal de autobuses, se encuentra rodeada de todo tipo de servicios, colegios, supermercados, parques, centros sanitarios y zonas de ocio y a tan solo veinte minutos de Madrid. Viviendas que promueve y construye Comillas Inmobiliaria, una empresa dedicada a crear hogares desde 1985. Plazo previsto de entrega en otoño de 2027.",False,,True,False,3611.0,True,False,False,False,[],False,False,390000.0,€,True,True,flat,,"Noroeste, Torrejón de Ardoz","Piso en avenida de la Constitución, 33",2,True,True
109051493,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/8a/0d/1364099007.webp,W-030JDN,31,840000.0,flat,sale,143.0,2,1,Barrio San Pascual,Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.44399,-3.6566464,False,https://www.idealista.com/inmueble/109051493/,"Exclusivo piso con terrazas, piscina y zonas deportivas en el corazón de Ciudad Lineal. Engel & Völkers presenta esta propiedad en el corazón de Ciudad Lineal. Vivienda de 143 metros construidos con 106 metros útiles, con luz natural y vistas abiertas. Destaca por su amplitud y una distribución pensada para el confort y la exclusividad. Dispone de un amplio salón-comedor con salida a terrazas en diferentes orientaciones, dos dormitorios espaciosos, un baño de gran tamaño (antes dos) y varias terrazas panorámicas que aportan versatilidad y disfrute en el día a día. La urbanización ofrece piscina, gimnasio, pista de tenis, zonas ajardinadas y espacios de recreo. Todo ello en una ubicación privilegiada en Ciudad Lineal, con colegios, comercios, supermercados, transporte público y excelentes comunicaciones con el resto de Madrid. Las magnificas vistas y sus orientaciones, nos ofrecen y regalan una impresionante visión al skyline de Madrid, aprovechando al máximo la luz natural, creando una atmósfera cálida e iluminada en cada rincón, es una característica del inmueble y se remarca: es totalmente exterior.  Un piso único que combina espacio, luz, servicios y calidad de vida en una de las zonas más demandadas de la capital. Descubra un estilo de vida incomparable en una ubicación privilegiada de Madrid. Esta residencia excepcional se encuentra en una zona que atrae a individuos y familias que valoran la sofisticación, la tranquilidad y la proximidad a los principales puntos de interés de la ciudad. La clientela ideal aprecia la discreción, la comodidad y el acceso a una amplia gama de servicios de alta calidad. Disfrute de un fácil acceso a una red de transporte público eficiente, con paradas de autobús y metro a poca distancia, permitiendo desplazamientos rápidos y cómodos al centro de Madrid en aproximadamente poco mas de 30 minutos. El Aeropuerto Adolfo Suárez Madrid-Barajas se encuentra a una distancia de 12 minutos en coche, ofreciendo una conectividad global sin igual. Para los amantes del ocio, la ubicación ofrece un sinfín de posibilidades. Los amantes del arte y la cultura podrán disfrutar de los museos y galerías de arte del centro de Madrid, accesibles en 12 minutos en coche/taxi. Para los aficionados a las compras, las exclusivas tiendas de Centro Comercial Arturo Soria Plaza, ofrecen una experiencia de compra inigualable. Una de las características especiales de esta ubicación es su ambiente residencial tranquilo y seguro, combinado con la proximidad a la vibrante vida urbana de Madrid. La seguridad de la zona es una prioridad, con medidas de vigilancia y control que garantizan la tranquilidad de los residentes. El Distrito de Ciudad Lineal, esta ubicado en la zona nor-este de Madrid. Le atraviesa la conocida calle de Arturo Soria. Barrio con una excelente ubicación con accesos directos tanto a la M-30, la A-2 y al centro de Madrid entrando por el barrio de Salamanca. Rápido acceso al aeropuerto tanto en coche a 7 km ( 8/15 minutos) como en trasporte público. Zona residencial y verde, de ambiente tranquilo con un nivel de seguridad muy alto, de rentas medio-altas, amplia oferta de colegios nacionales e internacionales y excelentemente bien comunicado. Transportes Metro Concepción + Autobuses 11, 21, 53, 70, 114,N4,N3, 122, 146 + 200 ( aeropuerto).",False,good,False,,5874.0,True,False,True,False,[],False,False,840000.0,€,True,True,flat,,"San Pascual, Madrid",Piso,12,True,True
108557713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/aa/e3/a7/1346591373.webp,3 4º A,6,517700.0,duplex,sale,97.0,2,2,"calle Francisco Largo Caballero, 26",Madrid,Alcobendas,Norte,es,,40.5537554,-3.650864,True,https://www.idealista.com/obra-nueva/108557713/,"Desde GILMAR presentamos un proyecto inmobiliario residencial muy interesante, LC26 ALCOBENDAS Se trata de un edificio construido en el año 2000 en la calle Francisco Largo Caballero, 26 de la ciudad de Alcobendas, en la zona de Valdelasfuentes donde, a pocos metros de la promoción, se encuentra la ciudad deportiva más grande de la zona norte de Madrid, con varios campos de futbol, piscinas, polideportivo, pistas de tenis, pistas multiusos, gimnasio, muy cercano a la estación de cercanías de Renfe Valdelasfuentes y a la estación de metro de Manuel de Falla, lo que hace de su localización la mejor carta de presentación de este proyecto. El conjunto inmobiliario consta de 64 viviendas de 2 y 3 dormitorios, cada una con su trastero anejo, y plaza de garaje incluida en el precio. Las viviendas se distribuyen en 4 portales, con 16 viviendas en cada uno, a razón de 4 viviendas por cada planta, de la primera a la cuarta.  Se está haciendo una profunda rehabilitación en los elementos comunes e instalaciones generales del edificio que incluye, entre otras cosas, una gran actualización en la zona de acceso, portales y descansillos con una imagen más atractiva y actual. De cara a ofrecer unas viviendas muy comerciales a un precio realmente interesante se ha diseñado este proyecto inmobiliario en el que las viviendas se venden en su estado actual, que requiere una reforma interior de las mismas en lo correspondiente a las calidades y acabados.  Para garantizar una mayor economía y un orden en la ejecución de las reformas, reduciendo las molestias al mínimo durante el desarrollo de éstas a los futuros propietarios, se ha considerado indispensable que el futuro comprador contrate la reforma interior de su vivienda con la misma empresa constructora que está ejecutando las obras de las zonas comunes, todo ello sobre un proyecto, presupuesto y plazo de ejecución cerrados y definidos, y con un precio muy ajustado.  Tanto las ventas de las viviendas como la reforma de éstas se van a ir realizando por fases, coincidiendo con cada uno de los portales, de esta forma se pueden realizar los trabajos con más eficacia y se reducen las molestias y plazos de ejecución. Disponemos de piso piloto ya terminado y amueblado para ver como se entregarán las viviendas. Tenemos un acuerdo de financiación con Caixabank. LC26 Alcobendas es una perfecta opción para adquirir una vivienda tanto para uso propio como inversión, ya que existe una gran demanda de este tipo de viviendas en alquiler en esta zona.",False,,True,False,5337.0,True,False,False,False,[],False,False,517700.0,€,True,True,flat,duplex,"Norte, Alcobendas","Dúplex en calle Francisco Largo Caballero, 26",4,True,True
108291254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/8c/4c/1339703956.webp,401257,9,2990000.0,penthouse,sale,250.0,3,3,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4323073,-3.6869412,False,https://www.idealista.com/inmueble/108291254/,"María Marquez de la Plata de GV | BARRIO DE SALAMANCA comercializa el siguiente inmueble: Exclusivo ático abuhardillado de 250 metros cuadrados en un maravilloso edificio clásico de la milla de oro con orientación sur. La vivienda ocupa la quinta planta y fue reformada en 2002. La altura máxima de techos es de 4,35m y la más baja es de 1,60 m. Cabe destacar su inmejorable localización en una de las calles más emblemáticas del Barrio de Salamanca, junto a los mejores restaurantes y tiendas de la capital. Distribución: Hall de entrada. Gran Salón Comedor. Cuarto de dormir principal con vestidor y cuarto de baño. Cuarto de dormir con cuarto de baño en suite. Cuarto de dormir. Cuarto de baño. Cocina con office y entrada de servicio. Cuarto de lavado. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,11960.0,True,False,False,False,[],False,False,2990000.0,€,,,flat,penthouse,"Castellana, Madrid",Ático en calle de José Ortega y Gasset,5,True,True
108428952,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/eb/b6/1344596449.webp,1ªI,14,680000.0,flat,sale,87.0,1,1,"calle del Marqués de Ahumada, 5",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4364522,-3.6691461,True,https://www.idealista.com/obra-nueva/108428952/,"Marques de Ahumada 5, un proyecto especial situado en el distrito de Salamanca, barrio de Guindalera 28 viviendas exclusivas que te regalan la posibilidad de vivir en Madrid en su versión mas autentica y sofisticada, sin renunciar al confort y a la intimidad de un hogar diseñado solo para ti. Viviendas de 1 y 2 dormitorios en planta y 2 y 3 dormitorios en planta atico con espectaculares terrazas. El proyecto combina la elegancia de la arquitectura clásica con la vitalidad de la escena cultural contemporánea. Cada inmuebles está pensado y dotado de las mejores calidades para que el cliente sienta el confort y calidad de los mejores proyectos: armarios empotrados vestidos, suelo radiante refrescante, cocinas amuebladas y equipadas con electrodomésticos, ademas de garaje y trastero Disfruta de un residencial con excelentes zonas comunes: terraza chill out, area de coworking, gimnasio, piscina, solárium, sauna y baño turco Vivir en Marques de Ahumada 5, significa disfrutar de una ubicación privilegiada en el corazón de Madrid, con acceso a todos los servicios, transportes, tiendas, restaurantes,.. . Ademas, la ubicación y riqueza histórica del barrio añaden un encanto único a la experiencia de vivir en esta zona.",False,newdevelopment,True,False,7816.0,True,False,False,False,[],False,False,680000.0,€,True,True,flat,,"Guindalera, Madrid","Piso en calle del Marqués de Ahumada, 5",1,True,True
109116159,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/ba/5b/1364807738.webp,W-0468BG,51,710000.0,chalet,sale,376.0,4,3,Becerril de la Sierra,Madrid,Becerril de la Sierra,,es,,40.7061289,-4.0011696,False,https://www.idealista.com/inmueble/109116159/,"Casa con jardín espectacular en Becerril de la Sierra Descubre esta encantadora vivienda de dos plantas ubicada en una zona tranquila de Becerril, perfecta para quienes buscan comodidad, espacio y contacto con la naturaleza. En la prinera planta encontrarás una amplia estancia versátil, un dormitorio de invitados y baño completo. Un salón–comedor espacioso y luminoso con chimenea nueva, una cocina completa independiente con salida a jardín y zona de lavandería y almacenamiento. La planta superior dispone de tres dormitorios, uno de ellos en suite y un baño completo adicional que dara servicio a las otros dos dormitorios. Carpinterías de pvc en toda la casa y mosquiteras. En el exterior disfrutarás de un jardín con un proyecto paisajistico consolidado con piscina, sobre una parcela de 908 m², con abundante vegetación, muy cuidado, garantiza privacidad y un entorno acogedor, además de una zona de cenador techada muy agradable para eventos. La vivienda se sitúa en un entorno privilegiado, en una zona muy tranquila y con acceso inmediato a caminos ideales para pasear y hacer senderismo. Una casa lista para disfrutar en familia, con todo lo necesario para combinar confort y naturaleza. Descubra un estilo de vida incomparable en Becerril de la Sierra, un enclave privilegiado en la Sierra de Madrid, a tan solo 30 minutos en coche del centro de Madrid. Esta exclusiva propiedad se encuentra en una zona residencial tranquila y segura, ideal para familias que buscan un ambiente sofisticado y cercano a la naturaleza, pero con fácil acceso a la vibrante vida urbana. La zona cuenta con una excelente infraestructura, incluyendo colegios internacionales de prestigio, centros médicos de alta calidad y una amplia gama de servicios, como tiendas gourmet, restaurantes de renombre y boutiques de lujo, todos accesibles en pocos minutos. El transporte público ofrece conexiones regulares con Madrid y poblaciones cercanas. En coche, la autopista A-6 permite un acceso rápido y cómodo a la capital. El aeropuerto Adolfo Suárez Madrid-Barajas se encuentra a aproximadamente 45 minutos en coche, ofreciendo conexiones internacionales sin complicaciones. Para los amantes del ocio, Becerril de la Sierra ofrece un sinfín de posibilidades. Los amantes de la naturaleza podrán disfrutar de extensos bosques, rutas de senderismo y ciclismo, y la belleza incomparable de la Sierra de Guadarrama. A poca distancia se encuentran campos de golf de primer nivel, clubes hípicos y centros deportivos. Una de las características más especiales de esta ubicación es su tranquilidad y la belleza natural que la rodea. Las vistas panorámicas de la sierra, el aire puro y la sensación de paz que se respira en la zona crean un ambiente único e incomparable En resumen, esta propiedad en Becerril de la Sierra ofrece una oportunidad excepcional para disfrutar de una vida de lujo y tranquilidad, combinando la serenidad de la naturaleza con la comodidad y el acceso a los servicios de una gran ciudad. Es el lugar perfecto para aquellos que buscan un escape del bullicio urbano sin renunciar a la comodidad y la sofisticación. Una inversión inteligente en un entorno incomparable.",True,good,False,,1888.0,True,False,True,False,[],False,False,710000.0,€,True,True,chalet,independantHouse,Becerril de la Sierra,Casa independiente,,,
108494792,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/fc/dc/1346591645.webp,2 4º B,6,537700.0,flat,sale,102.0,3,2,"calle Francisco Largo Caballero, 26",Madrid,Alcobendas,Norte,es,,40.5537554,-3.650864,True,https://www.idealista.com/obra-nueva/108494792/,"Desde GILMAR presentamos un proyecto inmobiliario residencial muy interesante, LC26 ALCOBENDAS Se trata de un edificio construido en el año 2000 en la calle Francisco Largo Caballero, 26 de la ciudad de Alcobendas, en la zona de Valdelasfuentes donde, a pocos metros de la promoción, se encuentra la ciudad deportiva más grande de la zona norte de Madrid, con varios campos de futbol, piscinas, polideportivo, pistas de tenis, pistas multiusos, gimnasio, muy cercano a la estación de cercanías de Renfe Valdelasfuentes y a la estación de metro de Manuel de Falla, lo que hace de su localización la mejor carta de presentación de este proyecto. El conjunto inmobiliario consta de 64 viviendas de 2 y 3 dormitorios, cada una con su trastero anejo, y plaza de garaje incluida en el precio. Las viviendas se distribuyen en 4 portales, con 16 viviendas en cada uno, a razón de 4 viviendas por cada planta, de la primera a la cuarta.  Se está haciendo una profunda rehabilitación en los elementos comunes e instalaciones generales del edificio que incluye, entre otras cosas, una gran actualización en la zona de acceso, portales y descansillos con una imagen más atractiva y actual. De cara a ofrecer unas viviendas muy comerciales a un precio realmente interesante se ha diseñado este proyecto inmobiliario en el que las viviendas se venden en su estado actual, que requiere una reforma interior de las mismas en lo correspondiente a las calidades y acabados.  Para garantizar una mayor economía y un orden en la ejecución de las reformas, reduciendo las molestias al mínimo durante el desarrollo de éstas a los futuros propietarios, se ha considerado indispensable que el futuro comprador contrate la reforma interior de su vivienda con la misma empresa constructora que está ejecutando las obras de las zonas comunes, todo ello sobre un proyecto, presupuesto y plazo de ejecución cerrados y definidos, y con un precio muy ajustado.  Tanto las ventas de las viviendas como la reforma de éstas se van a ir realizando por fases, coincidiendo con cada uno de los portales, de esta forma se pueden realizar los trabajos con más eficacia y se reducen las molestias y plazos de ejecución. Disponemos de piso piloto ya terminado y amueblado para ver como se entregarán las viviendas. Tenemos un acuerdo de financiación con Caixabank. LC26 Alcobendas es una perfecta opción para adquirir una vivienda tanto para uso propio como inversión, ya que existe una gran demanda de este tipo de viviendas en alquiler en esta zona.",False,newdevelopment,True,False,5272.0,True,False,False,False,[],False,False,537700.0,€,True,True,flat,,"Norte, Alcobendas","Piso en calle Francisco Largo Caballero, 26",4,True,True
108798197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/95/12/e3/1362719393.webp,T4-BAJA,15,199070.0,flat,sale,59.0,2,2,"calle Eras Altas, 2",Madrid,El Álamo,,es,,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798197/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,,True,False,3374.0,True,False,False,False,[],False,False,199070.0,€,True,True,flat,,El Álamo,"Piso en calle Eras Altas, 2",bj,True,True
