propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108225129,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/3e/75/1337647855.webp,W-02YFEW,26,1,1120000.0,flat,sale,100.0,True,2,2,calle de Gonzalo de Córdoba,Madrid,Madrid,Chamberí,es,Trafalgar,40.4340893,-3.7015861,False,https://www.idealista.com/inmueble/108225129/,"Propiedad a estrenar en la Plaza de Olavide Engel & Völkers les ofrece esta excepcional vivienda a estrenar en el corazón de Trafalgar, la Plaza de Olavide. Construido en 1915 y recién renovado en 2025, esta propiedad representa la perfecta fusión entre el encanto histórico y el lujo contemporáneo. La vivienda se distribuye en espacioso hall que comunica la elegante cocina con un agradable salón con dos bonitos balcones. En la zona interior nos encontramos con dos dormitorios y dos baños, uno de ellos en suite con el principal. También se ha dejado un útil espacio para cuarto de lavado.  Las vistas despejadas ofrecen una perspectiva única de la vibrante plaza de Olavide.  Una oportunidad excepcional para aquellos que buscan residencia o inversión en una ubicación privilegiada. Esta propiedad está situada en uno de los barrios más castizos y vivos de Madrid, en la popular Plaza de Olavide (finalizadas las obras de modernización y peatonalización) y junto a la calle Fuencarral, famosa por su ambiente con mucha vida y zonas comerciales. Hay una completa red de transportes públicos de bus Nº 3, 16, 21, 37,  3; y las estaciones de metro Bilbao, Quevedo, Iglesia y San Bernardo. La zona tiene un rápido acceso a la autovía A6 y una excelente oferta de comercio, restauración y ocio. En el entorno hay centros educativos en todos los niveles de enseñanza reglada y cerca se encuentran las instalaciones de parque deportivo del Canal Isabel II con campo de prácticas de golf, pádel y fútbol y otras actividades deportivas.",False,good,False,True,,11200.0,True,False,False,False,[],False,False,1120000.0,€,,,flat,,"Trafalgar, Madrid",Piso en calle de Gonzalo de Córdoba,Top,1140000.0,20000.0,2.0,
107995867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/db/61/15/1330589709.webp,100091073,16,1,872100.0,flat,sale,125.0,,2,2,"calle de Mesena, 80",Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4660328,-3.6628069,True,https://www.idealista.com/obra-nueva/107995867/,"¡En construcción! “Obra nueva en Madrid, Mesena 80” Mesena 80 es un proyecto de viviendas premium en una de las zonas más privilegiadas de Madrid, muy próximo a Arturo Soria. Consta de 96 magníficas viviendas de 1,2, 3 y 4 dormitorios distribuidas en dos edificios de vanguardia y cuidado diseño. Situada en un entorno urbano consolidado y con una inmejorable situación dada su cercanía a centros escolares, asistenciales y comerciales. Está dotada de excelentes servicios comunes como piscina exterior, piscina interior climatizada, gimnasio, salón social, zona de juegos infantiles y zonas de descanso rodeado de zonas verdes en un entorno privado totalmente cerrado. Son edificios de 7 plantas con impresionantes áticos con terraza y magníficas vistas. Adaptadas a las nuevas necesidades que exige el mercado actual, las viviendas contarán con grandes terrazas, plazas de garaje y trastero. Los salones cuentan con grandes ventanales para crear ambientes agradables y luminosos y generosas terrazas para disfrutar de unas vistas despejadas. Los cuidados interiores se mezclan con la vanguardia y el diseño de sus zonas comunes.  Las viviendas diseñadas por el arquitecto Carlos Lamela utilizan elegantes materiales, en consonancia con su moderno estilo. Aúnan un óptimo mantenimiento y durabilidad con altas prestaciones de confort térmico y acústico: máxima calificación de eficiencia energética Nivel A, certificado BREEAM, suelo radiante refrescante, excelentes aislamientos termo-acústicos, doble orientación, recuperador de calor, geotermia, cocinas y armarios totalmente equipados ¡Y mucho más!",True,,True,True,False,6977.0,True,False,False,False,[],False,False,872100.0,€,True,True,flat,,"Pinar del Rey, Madrid","Piso en calle de Mesena, 80",Top,,,,
106842892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/6f/68/1295943051.webp,,78,,1390000.0,chalet,sale,697.0,,6,6,calle de Algete,Madrid,Santo Domingo,,es,,40.6370461,-3.5753932,False,https://www.idealista.com/inmueble/106842892/,"Excepcional Chalet, con muy buena distribución y espléndidas vistas a la sierra. Las piscinas se ubican en una zona independiente de la parcela.  Vivienda unifamiliar aislada, de tres plantas, una planta semisótano destinada a garaje, instalaciones y servicio, una planta baja destinada a vivienda con hall, despacho y aseo, salón comedor, cocina con despensa y sala de estar, y una planta primera destinada a vivienda con dos salas de estar, cinco dormitorios y cuatro cuartos de baño y cuatro terrazas cubiertas y cerradas.  Cada una de las plantas se divide en dos entresuelos conectados por un tramo de escaleras. Existen además seis porches cubiertos, uno en planta semisótano en el patio de acceso, y cinco en planta baja.  La superficie construida total de la vivienda es de 659,22 m2, distribuidos de la siguiente manera: 213,87 m2 en planta semisótano, de los cuales 15,56 m2 corresponden al porche del patio de acceso; 238,93 m2, en planta baja, de los cuales 74,09 m2 corresponden a los porches y 206,42 m2 en planta primera.  La parcela también cuenta con dos piscinas con una superficie aproximada de 71 y 12 m2 respectivamente. Dispone de barbacoa.  Podemos enviarle los planos y los detalles de las superficies de cada planta.  Ciudad Santo Domingo es una urbanización situada al noreste de Madrid, a la que se accede directamente desde la carrera nacional N1, en la salida del Km28. Fue fundada en 1976 por un conjunto de ingenieros de caminos -de ahí su nombre- con una indudable visión técnica y de futuro, que le ha permitido convertirse en el actual conjunto residencial, muy apreciado y consolidado, y que, actualmente, integran un millar de chalets. Ciudad Santo Domingo cuenta con su propio equipo de seguridad 24/7 y vigilancia perimetral, así como con la presencia de una patrulla policía municipal de proximidad. Mediante un sistema de pozos, regulados informáticamente con energía fotovoltaica, Santo Domingo, dispone de red propia de abastecimiento y distribución de agua, junto con su ciclo completo de depuración (EDAR). El suministro se complementa con una segunda red de agua del Canal CYII. La urbanización está dotada de un punto limpio y de un sistema de recogida de poda, ambos de titularidad Municipal. La Comunidad mantiene un botiquín de primeros auxilios abierto todas las tardes y noches del año. En su zona comercial, sin salir de la urbanización, los vecinos de Ciudad Santo Domingo encuentran múltiples servicios: supermercado, frutería, pescadería, banco, librería, estanco, tiendas de complementos, peluquerías, taller mecánico, agencias inmobiliarias, clínica veterinaria, consultorio de seguros médicos, oficina de correos, centro médico de atención primaria de la Seguridad Social, entre otros, así como una amplia oferta de hostelería. La parroquia de Santo Domingo de la Calzada dota de servicios religiosos con su iglesia dentro de la urbanización. El ayuntamiento de Algete dispone igualmente de una oficina de atención al vecino en la propia urbanización. El conjunto residencial se complementa con varios parques y encinares de gran extensión; y para los más jóvenes: un parque infantil y deportivo y un skate park. Club de tenis con campo de entrenamiento de golf, club social….  Muy buena oferta educativa, incluido bachillerato. Autobús privado con destino a Plaza de Castilla, Alcobendas y San Sebastián de los Reyes. El moderno Hospital Infanta Sofía se encuentra a 15 minutos en coche.  Estamos a su disposición para enseñarle la finca. Rogamos contacten por mail.",False,renew,False,,,1994.0,True,False,True,False,[],False,False,1390000.0,€,True,True,chalet,independantHouse,Santo Domingo,Casa independiente en calle de Algete,Top,,,,
105575781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/a6/35/1228245865.webp,1º C,31,1,1360000.0,flat,sale,185.0,True,2,2,"calle Arturo Soria, 161",Madrid,Madrid,Ciudad Lineal,es,Colina,40.4559985,-3.6571683,True,https://www.idealista.com/obra-nueva/105575781/,"ARTURO SORIA 161 es un nuevo proyecto residencial de Terralpa en el mejor Madrid donde toda la comodidad está a tu alcance. Cuenta con 6 magníficas viviendas con terraza, 2 áticos de ensueño con amplísimas terrazas y piscina incluida y 2 bajos con un jardín que rodea la vivienda. La localización es inmejorable gracias a la salida directa a la M30, la cercanía al metro Arturo Soria, ubicado a 1 minuto del proyecto, y al centro comercial Arturo Soria Plaza, por no hablar de la amplia oferta de colegios, parques y pequeños comercios que hacen de esta zona un lugar para vivir en Madrid con la más alta calidad de vida. El proyecto, de la mano del arquitecto Martín de Lucio y el estudio de interiorismo VillaBlanch, representa la sofisticación natural gracias a la elección de materiales nobles como la piedra y la madera que hacen a todo el conjunto elegante y atemporal. Arturo Soria 161 dispone de un jardín, que enmarca todo el conjunto, convirtiéndolo en un pequeño vergel en medio de Madrid. Los propietarios podrán disfrutar de una piscina exterior y solárium donde relajarse. Viviendas con amplias terrazas y jardines, así como unas calidades de máximo nivel cuidadas en cada detalle. Un ejemplo de arquitectura avanzada, calidad y eficiencia energética. Todas las viviendas cuentan además con 2 plazas de garaje y trastero.",False,newdevelopment,True,True,False,7351.0,True,False,False,False,[],False,False,1360000.0,€,True,True,flat,,"Colina, Madrid","Piso en calle Arturo Soria, 161",Top,,,,
107947058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/3f/ef/1332358146.webp,010030,69,,586000.0,chalet,sale,225.0,,4,4,calle Unicef,Madrid,Getafe,Perales del Rio,es,,40.3220559,-3.6649292,False,https://www.idealista.com/inmueble/107947058/,"INMOBILIARIA PROLUCISA VENDE CHALET CON RECINTO CERRADO EN GETAFE PERALES DEL RIO  Este hermoso chalet adosado en venta se encuentra ubicado en un complejo residencial privado de la zona de Perales del Río, perteneciente al municipio de Getafe. Dispone de una superficie total de 225 m² distribuidos en cuatro plantas (sótano, dos plantas y buhardilla). Tiene un ámplio jardín propio de 70 metros, además podrá disfrutar de las zonas comunes privadas con piscina, pistas deportivas, ámplias zonas ajardinadas y sistema de seguridad.  Esta propiedad es ideal para aquellos que buscan la tranquilidad de una urbanizacion privada de chalets y la comodidad de vivir cerca de una gran ciudad como Getafe. La vivienda cuenta con cuatro dormitorios, tres baños completos, un aseo, cocina funcional y muy comoda, primer comedor ámplio y luminoso en la primera planta, segundo comedor de 30 metros en la planta sótano, además de garaje para dos coches y un espacioso patio que dispone de jardín con barbacoa y porche de obra acristalado. Con todas las comodidades necesarias, desde aire acondicionado para frío y calor, calefacción y ACS aerotérmica y una acogedora chimenea en el comedor. Gracias a su orientación este la casa es luminosa y soleada, ofreciendo un ambiente cálido y acogedor. Planta sotano con garaje de 30 metros para dos coches y estancia de 31 metros convertida en salón - comedor. Primera planta con aseo, cocina con lavadero y tendedero muy ámplio, salón - comedor de 32 metros con chimenea. Segunda planta con dos dormitorios de 11 metros, dos baños completos, dormitorio principal de 15 metros con vestidor y baño completo anexo. Buhardilla muy espaciosa con baño completo con plato de ducha. Toda la vivienda se encuentra en estado impecable para entrar a vivir. ¡No deje pasar la oportunidad de convertir este encantador chalet en su nuevo hogar! En Prolucisa estamos convencidos de que la compra de una propiedad conlleva una decisión muy importante, por lo que estaremos acompañándote hasta el momento de escrituración, haremos todo el trayecto contigo. Proporcionamos asistencia, asesoramiento legal y disponemos de financiero que le ayudará a conseguir la mejor hipoteca. Póngase en contacto para concertar una visita hoy mismo. Prolucisa s. l. Teléfono comercial:  e-mail:  Estamos en Moraleja de enmedio, calle las huertas nº 29.",False,good,False,,,2604.0,True,False,True,False,[],False,False,586000.0,€,True,True,chalet,terracedHouse,"Perales del Rio, Getafe",Chalet adosado en calle Unicef,Top,,,,
104863547,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/47/c1/1309832594.webp,5ºB,36,5,3300000.0,penthouse,sale,287.0,True,4,4,"calle Padilla, 66",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4309256,-3.6744854,True,https://www.idealista.com/obra-nueva/104863547/,"Ubicada en Be Grand Distrito Salamanca, un residencial de obra nueva en un elegante edificio rehabilitado de los años 30. La propiedad ofrece 4 dormitorios, 4 baños, cocina equipada, 2 plazas de garaje, trastero y una terraza privada con jacuzzi. Dispone de doble altura en el salón, comedor y cocina, así como una excepcional luminosidad en todos sus espacios. El edificio cuenta con zonas comunes de alto nivel: piscina y gimnasio, para disfrutar de confort y exclusividad en pleno corazón de Madrid.",True,newdevelopment,True,True,False,11498.0,True,False,False,False,[],False,False,3300000.0,€,True,True,flat,penthouse,"Lista, Madrid","Ático en calle Padilla, 66",Top,,,,
107688994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/24/08/1319852157.webp,VI-1-1-E,23,1,908000.0,flat,sale,127.0,True,2,2,"avenida de Europa, 19",Madrid,Pozuelo de Alarcón,Zona Avenida Europa,es,Zona Avenida Europa,40.4411175,-3.7875478,True,https://www.idealista.com/obra-nueva/107688994/,"TU NUEVO HOGAR EN POZUELO DE ALARCÓN. Te esperamos en la Avenida de Europa 24.  Bienvenido a ARGIS North Park, una exclusiva promoción de OBRA NUEVA en Pozuelo de Alarcón que redefine el concepto de hogar. Viviendas diseñadas para un estilo de vida único que ofrecen el equilibrio perfecto entre confort, calidad y serenidad en este residencial exclusivo.  Ubicado en un entorno privilegiado, ARGIS North Park te invita a descubrir viviendas de 2, 3 y 4 dormitorios con amplias terrazas, jardines privados y acogedores áticos que te conectan con el exterior en un ambiente tranquilo y privado. Cada detalle ha sido pensado para crear un espacio que inspire calma y armonía, lejos del ruido y el estrés.  Disfruta de momentos de desconexión en la exclusiva piscina exterior, un auténtico oasis de tranquilidad. Mantén tu rutina saludable en el gimnasio completamente equipado o crea recuerdos inolvidables en la gastroteca, ideal para compartir con amigos y familiares en un ambiente acogedor. Todo ello en un residencial concebido para ofrecer privacidad, comodidad y una vida en armonía con el entorno.  La sostenibilidad es parte esencial de ARGIS North Park. Equipado con avanzados sistemas de aerotermia, este residencial no solo garantiza un bajo consumo energético, sino que también respeta y cuida el medio ambiente. Aquí, confort y sostenibilidad se encuentran en perfecta sintonía.  Situado en plena Avenida de Europa, ARGIS North Park combina accesibilidad y tranquilidad. Una ubicación privilegiada que ofrece excelentes conexiones al centro de Madrid y la comodidad de tener a escasos metros de tu hogar tiendas, servicios, espacios verdes junto a bulevares arbolados o el Centro Comercial Zielo, que convierten a esta promoción en la elección perfecta para quienes buscan vivir en una de las mejores zonas de Pozuelo de Alarcón.  ARGIS North Park no es solo un hogar, es un refugio exclusivo donde la serenidad, la privacidad y la comodidad se unen para ofrecer una experiencia inigualable. Tu futuro oasis para desconectar.  Ven a visitarnos a nuestro punto de venta oficial situado en la Avenida de Europa 24 o llama para concertar una cita con nuestro equipo de atención al cliente.",False,newdevelopment,True,True,False,7150.0,True,False,False,False,[],False,False,908000.0,€,True,True,flat,,"Zona Avenida Europa, Pozuelo de Alarcón","Piso en avenida de Europa, 19",Top,,,,
108422988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/f1/52/1361618140.webp,W-0303LD,21,3,1925000.0,flat,sale,237.0,True,6,4,calle de Fernán González,Madrid,Madrid,Retiro,es,Ibiza,40.4197412,-3.6747822,False,https://www.idealista.com/inmueble/108422988/,"Oportunidad única piso alto exterior para actualizar o segregar a pasos del Retiro A escasos metros del Parque del Retiro y lindando con la calle O'Donnell, se ofrece esta excepcional vivienda de 240 m² construidos (200 m² habitables), reformada y registrada como vivienda, con uso residencial pero usada como oficina. Ubicada en una planta alta de un edificio señorial. Destaca por su excelente distribución y sus opciones de separar ambiente de día y de noche: cuenta con estancias exteriores que ofrecen vistas a la calle, y otras que dan a un amplio patio de manzana interior, permitiendo una entrada generosa de luz natural durante todo el día. La amplitud del patio interior proporciona no solo luminosidad, sino también un entorno silencioso y agradable, ideal para el descanso. Su distribución actual permite múltiples opciones de diseño, desde una espectacular residencia familiar con amplios espacios abiertos, hasta la posibilidad de segregarlo en 4 apartamentos independientes, lo que lo convierte en una inversión de gran proyección. El edificio destaca por su elegante portal de lujo, con vidrieras artísticas, rampa de acceso y servicio de conserjería, aportando representatividad y comodidad desde el primer momento. Una oportunidad irrepetible para quienes buscan un piso con personalidad, en una ubicación insuperable y con infinitas posibilidades de redistribución, decoración y diseño. El barrio de Ibiza en el distrito de Retiro es un barrio residencial, con todas las comodidades de tenerlo todo a un paso, y sobre todo agradable para vivir, con una situación privilegiada muy cerca de la zona comercial de Goya, la Plaza Felipe II, la Puerta de Alcalá y el Museo del Prado. El barrio alterna edificios residenciales con agradables zonas verdes, entre las que destaca el Parque del Retiro (un pulmón vegetal con espacios para la recreación) a escasos metros de este piso. Cuenta también con una amplia dotación de comercios, restaurantes, cafeterías, lo que convierte a la zona en una de las más animadas de la capital, supermercados, colegios, instalaciones deportivas y centros de salud, así como el Hospital Universitario Gregorio Marañón. El Parque del Buen Retiro, pulmón verde de Madrid es el auténtico protagonista de este barrio. Las comunicaciones y medios de transporte son excelentes, tanto por líneas de metro como autobuses. Es una de las zonas de Madrid mejor comunicadas al disponer de varias estaciones de metro como las de Ibiza, Retiro y Sainz de Baranda y así misma salida directa a la M-30.",False,good,False,True,,8122.0,True,False,False,False,[],False,False,1925000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Fernán González,Top,2000000.0,75000.0,4.0,
106688771,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/47/3e/1291128122.webp,,60,2,1350000.0,flat,sale,254.0,True,5,4,avenida del Talgo,Madrid,Madrid,Moncloa,es,Aravaca,40.4485362,-3.7840722,False,https://www.idealista.com/inmueble/106688771/,"***EXCLUSIVA PROPIEDAD POR EXCELENCIA***.LA JOYA DE ARAVACA "". ESPECTACULAR, UNICO Y EXCLUSIVO PISO DE "" 5 "" DORMITORIOS EN PLANTA. LA MEJOR CASA SIN COMPETENCIA! MUCHO MAS QUE UN PISO! SEÑORIAL VIVIENDA QUE HARÁ CUMPLIR TUS SUEÑOS!.! UBICACION, PRESTACIONES Y UN SIN FIN DE CUALIDADES QUE LO HACEN DESTACAR DEL RESTO DE PISOS.  SI ERES EXIGENTE Y BUSCAS LO MEJOR ESTA ES TU CASA.! PARA GENTE MUY EXIGENTE QUE BUSCA LO MEJOR.; DE ESQUINA, DISTINGUIDO, CON CALIDADES DE PRIMERA. IMPECABLE, VISTAS, GRAN TERRAZA, Y MEJOR ORIENTACION. PARA ENTRAR A VIVIR.! Más de 250m2 construidos con 5 habitaciones; es el ideal que buscas. LA LUZ, LAS VISTAS, LAS DIMENSIONES, LAS PRESTACIONES, LAS CALIDADES, LOS SERVICIOS, LOS REQUISITOS. ES ¨¨EL TODO¨¨. Te enamorará! Su extraordinaria orientación SURESTE no hace más que añadir esta extraordinaria cualidad que da a este piso la categoria SUPREMA.  Gran recibidor de entrada con armario gabanero de cuatro cuerpos desde donde se accede a un gran salón comedor con amplios ventanales con vistas espectaculares a Madrid que dotan a esta estancia de una luminosidad excepcional que hacen de este salón un lugar donde querer pasar gran parte de día con salida a una gran terraza ámplia, cuadrada, confortable y con vistas de escándalo y donde disfrutarás de momentos únicos viendo Madrid y con la máxima independencia por su ubicación dentro de la urbanización.  La cocina especial lugar de reunión familiar en el día a día tiene gran tamaño, cálida, acogedora muchísima luz y también con vistas a Madrid Se entrega con mobiliario alto y bajo con los electrodomésticos encastrados ( vitrocerámica, campana extractora, columna de horno y microondas, lavadora, lavavajillas y nevera americana ); todos ellos de alta gama. Dispone de un gran office y de una terraza tendedero acrstalada. La distribución de las habitaciones es maravillosa. De las 5 habitaciones dos de ellas son el suite con baño incorporado ( teniendo además la principal un gran vestidor ) A las otras tres habitaciones les daría servicio un tercer baño, (además del aseo de cortesía ). Aire acondicionado centralizado en toda la casa, paredes lisas con pintura pástica, carpintería exterior con ventanas oscilobatientes y persianas automáticas.; carpinteria interior de madera lacada, Te encantará! El piso se vende vende con 2 plazas de garaje independientes de gran tamaño y un gran trastero de 7,5m2. ( habiendo opcion de adquirir alguna plaza de garaje más )  La urbanización UN LUJO! Piscina, gimnasio, zona infaltil, vigilancia y conserjería  Extraordinaria ubicación. Junto al tren de cercanías de ARAVACA y con todos los comercios a mano. No dejes de verla. Te enamorará!",False,good,False,True,,5315.0,True,False,True,False,[],False,False,1350000.0,€,True,True,flat,,"Aravaca, Madrid",Piso en avenida del Talgo,Top,,,,
108358058,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/52/c7/1341716549.webp,1057,84,2,1680000.0,penthouse,sale,312.0,True,5,4,calle del Carril de los Caleros,Madrid,Madrid,Moncloa,es,Aravaca,40.4604388,-3.7967722,False,https://www.idealista.com/inmueble/108358058/,"20Punto20 Realty Boutique  Pone a la venta en EXCLUSIVA este espectacular Ático Dúplex de diseño en una de las mejores urbanizaciones de Aravaca.   La vivienda presenta una superficie construida de 312 m², incluyendo zonas comunes, y una superficie útil de 200 m². Más una terraza en la planta ático de 106 m2. La planta baja se distribuye en cinco dormitorios, cuatro cuartos de baño completos, salón-comedor, cocina equipada y una terraza de 18,7 m².   En la planta ático se encuentra la impresionante terraza que ha sido diseñada y reformada íntegramente.   Tiene 106 m2, consta de tres ambientes diferenciados y una segunda cocina de 10m2 que da servicio a esta zona de la vivienda. Tiene unas vistas espectaculares.   El dormitorio principal dispone de vestidor y cuarto de baño en suite. La vivienda cuenta con tres dormitorios adicionales y dos cuartos de baño completos. La cocina está totalmente equipada y la zona de servicio está compuesta por un dormitorio con cuarto de baño en suite. La urbanización dispone de una amplia gama de instalaciones de lujo: piscina tipo lago, pista de pádel, gimnasio, campo de golf de lanzamiento, zona deportiva con campo de fútbol sala, cancha de baloncesto/pista de patinaje, parque infantil y sala común. Todo ello con la tranquilidad que proporciona la vigilancia 24 horas. El inmueble incluye dos plazas de garaje y un trastero en el precio. La vivienda cuenta con domótica, aire acondicionado por conductos y calefacción individual por suelo radiante.",False,good,False,True,,5385.0,True,False,True,False,[],False,False,1680000.0,€,True,True,flat,penthouse,"Aravaca, Madrid",Ático en calle del Carril de los Caleros,Top,,,,
108627564,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/df/f8/1350370704.webp,5ºD,15,5,539000.0,flat,sale,64.0,True,1,1,"Tarragona, 1",Madrid,Madrid,Arganzuela,es,Palos de la Frontera,40.4017571,-3.6980034,True,https://www.idealista.com/obra-nueva/108627564/,"¡No pierdas la oportunidad de vivir en el centro de Madrid! NEO by Darya Homes es una promoción de viviendas de obra nueva muy bien ubicada y con excelentes comunicaciones. Se encuentra en la calle Tarragona nº 1, casi esquina con Paseo de Santa María de la Cabeza, una de las principales arterias de la ciudad de Madrid, que conecta Atocha (a escasos 800 metros – 10 minutos andando) con Madrid Río, y muy cerca de la nueva zona empresarial de Méndez Álvaro. Un barrio lleno de vida y en plena transformación, con varios proyectos en curso que está revalorizando la zona. NEO by Darya Homes es un proyecto de 31 exclusivas viviendas de 1, 2 y 3 dormitorios, con 5 viviendas en tipología dúplex y 2 viviendas áticos con amplias terrazas. Las viviendas tienen trastero y opción de plaza de garaje, diseñado por el prestigioso estudio de arquitectura de Cano y Escario. La calidad de vida que ofrecen las viviendas va más allá de sus acabados. Son espacios muy luminosos, gracias a sus amplios ventanales de suelo a techo, donde la funcionalidad convive con un diseño contemporáneo muy cuidado, proporcionando un fantástico confort espacial. ¡No pierdas la oportunidad de vivir esta experiencia única en el centro de Madrid! NEO by Darya Homes brinda un refugio de calidad para relajarte después de un día de trabajo. Llegar a casa y pasear por Madrid Río o pasear hasta al Retiro en poco más de 10 minutos es posible. ¡Sumérgete en la nueva vida de barrio, conecta con el Madrid más vibrante!",False,newdevelopment,True,True,False,8422.0,True,False,False,False,[],False,False,539000.0,€,,,flat,,"Palos de la Frontera, Madrid","Piso en Tarragona, 1",Top,,,,
107828315,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/28/cd/1325535409.webp,FRP-4507,41,3,949000.0,flat,sale,132.0,True,2,2,calle Mayor,Madrid,Madrid,Centro,es,Palacio,40.4137725,-3.712025,False,https://www.idealista.com/inmueble/107828315/,"CON TODO EL SABOR DE MADRID.   PRÁCTICAMENTE A ESTRENAR, COQUETA VIVIENDA EN TERCERA PLANTA DE DOS DORMITORIOS DOBLES Y DOS AMPLIOS CUARTOS DE BAÑO. Exquisito piso exterior en la exclusiva zona de Palacio, una de las zonas mas emblemáticas de Madrid. Finca representativa y rehabilitada exenta de IBI. SI TIENE ASCENSOR. El PISO Piso exterior completamente reformado con orientación sur-este de dos dormitorios, despacho, vestidor y dos baños, uno en suite. De origen tres dormitorios. El salón-comedor con mas de cuarenta metros se convierte en el corazón de la vivienda.  La cocina con todos los electrodomésticos (Nevera, lavavajillas, extractor decorativo, horno y microondas). Espacioso cuarto en office oculto para lavadora, secadora y aperos. Agua caliente por gas natural, calefacción individual, aire acondicionado por conducto en todas las estancias.   Dispone de dos amplios dormitorios, uno en suite con amplio vestidor y despacho en estudio biblioteca, el otro doble con gran armario empotrado. Ventanas con rotura de puente térmico y acústico climalit. Suelos de madera maciza. Altas calidades.  Conserje en finca representativa completamente rehabilitada. Exenta de IBI. Gastos de comunidad: 240€ LA ZONA   La Calle Mayor de Madrid es una de las vías más emblemáticas y apasionantes de la ciudad, cargada de historia, anécdotas y tradición. Animado punto de encuentro tanto para madrileños como para turistas, es una de las arterias principales de la ciudad desde su fundación. Su historia se remonta al Madrid medieval, cuando la ciudad aún era una pequeña urbe amurallada. Durante siglos, fue la vía que conectaba el centro político y religioso, el Alcázar Real y la Iglesia de Santa María, con las salidas a la ciudad y el campo. Se extiende desde la Puerta del Sol hasta el Parque del Emir Mohamed I, donde empieza la Cuesta de la Vega, formando parte del casco antiguo de la ciudad y en su recorrido se encuentran algunos de los monumentos más importantes del centro histórico.  A lo largo de sus 500 metros, es posible descubrir palacios, iglesias, edificios modernistas y rincones que maravillan y cuentan la historia de Madrid, desde sus orígenes medievales hasta su modernización en el siglo XX.  Este es el sitio en que se encuentra este piso alto con orientación sur este. Finca rehabilitada. Consta de Salón comedor. Dos dormitorios dobles, y dos baños uno de ellos en suite. Estudio biblioteca. Cocina independiente totalmente equipada y pequeño office. Estar en Madrid, vivir Madrid.",False,good,False,True,,7189.0,True,False,True,False,[],False,False,949000.0,€,,,flat,,"Palacio, Madrid",Piso en calle Mayor,Top,,,,
