propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
108272775,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/7c/ff/1345030826.webp,45,3,6200000.0,flat,sale,517.0,True,5,6,"paseo del Pintor Rosales, 40",Madrid,Madrid,Moncloa,es,Argüelles,40.4281049,-3.7205436,True,https://www.idealista.com/inmueble/108272775/,"¡Descubre Tu Nuevo Hogar en el Corazón de Madrid! Te invitamos a conocer este exclusivo piso, un auténtico hallazgo en el Paseo de Pintor Rosales. Es emocionante darse cuenta de que las personas aún pueden expresar su extraordinaria individualidad a través del diseño de sus hogares. Tras una demolición integral, el resultado final es un verdadero éxito, concebido y ejecutado por uno de los arquitectos y diseñadores de interiores más talentosos del país.  Aspectos Destacados: - Superficie de la vivienda: 411 metros cuadrados, más las zonas comunes. - Sistema de Aerotermia: calefacción central por suelo radiante para un confort inigualable. - Madera de nogal machihembrada en toda la vivienda, excepto en la cocina y cuartos de baño. - Suelo de mármol blanco y negro de 12x12, una elección atemporal; encimera de mármol Marquina, isla central y electrodomésticos de la marca GAGGENAU, con campana extractora Pando. - Waterworks aporta un estilo impecable y calidad artesanal en baños, cocinas y espacios selectos. - Iluminación en la entrada principal y de servicio con un innovador sistema de detección por presencia. - Cerramientos de ventanas y puertas correderas de la marca CORTIZO, con rotura de puente térmico. - Equipo de sonido SONOS con altavoces ocultos para disfrutar de tu música favorita. - Aire acondicionado Mitsubishi en todas las habitaciones para tu bienestar. - Sistema de alarma para tu seguridad. - Cochera y dos trasteros para mayor comodidad. - Edificio con dos ascensores y escaleras, una de ellas con acceso al patio interior. - Seguridad 24 horas.  Distribución zona de Día: - Elegante recibidor con armarios empotrados. - Aseo de cortesía. - Cocina con isla y dos fregaderos. - Conexión perfecta entre el comedor independiente, el salón y un acogedor cuarto de estar o despacho, todos con acceso a una impresionante terraza de 40 metros. Las puertas correderas permiten adaptar el espacio según tus necesidades, brindando privacidad o un ambiente abierto.  Zona de Noche: - Área de lavado y planchado equipada con dos lavadoras y dos secadoras para el máximo confort. - Dormitorio de servicio con baño privado. - Amplio pasillo que conduce a la zona de dormitorios. - Suite principal con un vestidor de ensueño; se crearon dos espacios privados, cada uno con inodoro y lavabo en cabinas independientes, además de un cuarto de baño con ducha, bañera y área de maquillaje. - Tres generosos dormitorios, cada uno con baño en suite. - Grandes ventanales en todas las estancias que inundan el hogar de luz natural. Esta propiedad es la fusión perfecta de comodidad, estilo y funcionalidad, situada en uno de los enclaves más deseados de Madrid. ¡Un hogar que espera ser tuyo!",True,good,False,True,11992.0,True,False,False,False,[],False,False,6200000.0,€,flat,"Argüelles, Madrid","Piso en paseo del Pintor Rosales, 40",,True,True,,,,,,
108506733,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/10/df/1346943786.webp,21,bj,189900.0,flat,sale,100.0,True,1,1,"vereda Carpetana, 7",Madrid,Loeches,,es,,40.3985587,-3.411325,True,https://www.idealista.com/inmueble/108506733/,"Tu asesor personal inmobiliario, API San Román vende loft de 96m2 en Urbanización Vereda Carpetana de Loeches. La vivienda se distribuye en recibidor con pasillo, amplio salón con acceso al jardín, cocina americana, baño independiente y un dormitorio. Cuenta con suelos de gres, paredes pintadas en liso, ventanas de aluminio con cristales climalit, aire acondicionado frío calor, estufa de leña y termo eléctrico para el agua caliente. Urbanización cerrada con control de acceso, videovigilancia, aparcamiento, pista de pádel, pista de tenis, parque infantil y piscina comunitaria. *financiación 100% Puedes ver este y otros inmuebles en mi perfil de Instagram @api. sanroman o contactar conmigo por teléfono o WhatsApp.",False,good,False,True,1899.0,False,False,False,False,[],False,False,189900.0,€,flat,Loeches,"Piso en vereda Carpetana, 7",APIM424,True,True,,195000.0,5100.0,3.0,,
108490064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/f5/e3/1364935136.webp,47,4,1280000.0,flat,sale,228.0,True,4,3,plaza Argüelles,Madrid,Madrid,Moncloa,es,Argüelles,40.4285075,-3.7197987,False,https://www.idealista.com/inmueble/108490064/,"**Piso en Venta en el Corazón de Madrid - Oportunidad Única** Descubre este espectacular piso en pleno corazón de Madrid, situado en una plaza discreta que garantiza tranquilidad y comodidad, con entrada tanto como por la calle Juan Álvarez de Mendizábal como por Martín de los Heros. Ubicado en la cuarta planta de un edificio con ascensor, este inmueble cuenta con una superficie total de 228 m², de los cuales 188 m² corresponden a la vivienda, ofreciendo amplios espacios para poder crear la casa de tus sueños. Aunque actualmente la vivienda dispone de 4 amplios dormitorios y 3 baños, perfecto para familias al ser un inmueble que necesita una reforma integral puedes diseñarla según tu necesidad. La luz es una de las características principales de esta vivienda, todas las estancias tienen ventanas ademas de dos pequeñas terrazas en la parte exterior de la misma. Si te fijas en el plano podrás observar que al no haber muros de carga puedes dejar volar tu imaginación a la hora de reformar. La segregación es otra de las características del mismo. Nos encontramos con dos entradas, la principal y la de la puerta de servicio. La plaza de Argüelles está rodeada por edificios que actúan como una muralla protectora, brindando un entorno seguro y apacible.  Cuenta ademas con portero físico en el edificio y un trastero propio con ventana. Construido en 1958, este inmueble de segunda mano es la opción perfecta para quienes buscan un espacio amplio y versátil en una ubicación privilegiada.  A escasos metros de Princesa, del Parque del Oeste y de la renovada Plaza de España, esta vivienda se encuentra situada en una ubicación privilegiada, con toda la oferta gastronómica y cultural que te puede ofrecer Madrid, y por otro lado con toda la tranquilidad que encontraras al llegar a casa debido a su situación estratégica, en la plaza donde se encuentra, casi escondida del bullicio de Arguelles. No dejes pasar esta oportunidad de hacer realidad tu sueño en Madrid. ¡Contáctanos para más información y ven a visitarlo!",True,renew,False,True,5614.0,True,False,False,False,[],False,False,1280000.0,€,flat,"Argüelles, Madrid",Piso en plaza Argüelles,0015-07361,,,,,,,,
108410100,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/7e/70/1344097760.webp,17,bj,220000.0,duplex,sale,79.0,False,1,1,calle de la Aduana,Madrid,Madrid,Centro,es,Sol,40.4167891,-3.7021694,False,https://www.idealista.com/inmueble/108410100/,"�️ LOCAL COMERCIAL con reforma de diseño acondicionado como vivienda en pleno centro – Calle Aduana 17 ¡Oportunidad única en el corazón de Madrid! Se vende local comercial totalmente reformado y acondicionado como vivienda, ubicado en la codiciada calle Aduana, una vía tranquila pero ultra céntrica, situada entre Gran Vía y la Puerta del Sol, dos de los puntos más emblemáticos y transitados de la ciudad. ✨ Características destacadas: Superficie aproximada: 79m² Reforma integral de diseño: materiales de calidad, acabados modernos y decoración cuidada al detalle Espacios abiertos, funcionales y con una atmósfera muy acogedora Perfectamente acondicionado para uso residencial: cocina equipada, baño completo, zona de descanso y salón No registrado como vivienda actualmente en el catastro ni en el registro de la propiedad � Ubicación imbatible: A pasos de Gran Vía, Sol, Callao y Plaza Mayor Zona con alta demanda tanto residencial como turística Excelentes comunicaciones y todo tipo de servicios a pie de calle: metro, tren, autobuses, comercios, ocio, cultura y gastronomía � Ideal para quienes buscan un espacio especial para uso personal, despacho privado, inversión o como inversión para alquilar y generar una rentabilidad. � Inmueble con múltiples posibilidades de uso, en una dirección con encanto y carácter propio, en pleno centro de la capital. Concertación de visitas con mínimo 24/48 horas de antelación. En el caso de haber dos o más clientes interesados en la propiedad se tendrá en cuenta la oferta económica más alta y condicionada a elección y aceptación de la propiedad. Inclusive si la mencionada oferta se situara por encima del precio fijado en el presente anuncio. Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual. En el precio de venta al público, no se incluye los gastos de adquisición o cancelación (Notario, registro, gestión, hipotecas, impuestos, plusvalías, honorarios, etc. El mobiliario, enseres, vehículos, o cualquier otro bien mueble que aparezca en las fotografías, NO queda incluido en el precio de transmisión, salvo que así se refleje de forma expresa en el anuncio. "".",False,good,False,True,2785.0,True,True,False,False,[],False,False,220000.0,€,flat,"Sol, Madrid",Dúplex en calle de la Aduana,3403-02754,,,duplex,,,,,
108312440,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/40/18/1340380395.webp,30,,1265000.0,flat,sale,121.0,True,3,2,calle de la Princesa,Madrid,Madrid,Moncloa,es,Argüelles,40.43203,-3.715809,False,https://www.idealista.com/inmueble/108312440/,"Homely One presenta esta magnífica vivienda exterior en planta alta, ubicada en una finca clásica en el codiciado barrio de Argüelles. A solo unos pasos del Paseo del Pintor Rosales, combina tranquilidad, zonas verdes y una ubicación privilegiada dentro de Madrid. Luminosidad y Amplitud en Zona de Día El amplio salón destaca por su luminosidad natural gracias a sus 2 balcones exteriores, que ofrecen vistas despejadas a zonas arboladas.  El comedor, integrado de manera fluida, convierte esta zona en el corazón social de la vivienda. Cocina Moderna y Espacios Funcionales La cocina ha sido recientemente reformada. Justo al lado, un práctico cuarto de lavado independiente aporta comodidad y orden al día a día. Zona de Descanso Privada y Acogedora La vivienda dispone de 2 dormitorios y 2 baños completos, uno de ellos en suite.  Ambos dormitorios son muy luminosos y cuentan con vistas agradables a un patio interior con jardín.  La master suite sorprende por su amplitud y un armario de gran capacidad. Una Oportunidad Única en una Zona Familiar y Exclusiva Vivir en Argüelles es disfrutar de un entorno residencial, familiar y con todos los servicios a tu alcance.  No dejes pasar esta oportunidad de adquirir una propiedad lista para entrar a vivir en una de las zonas más demandadas de Madrid. Agenda tu visita con Homely One y descubre tu próximo hogar.",False,good,False,True,10455.0,False,False,False,False,[],False,False,1265000.0,€,flat,"Argüelles, Madrid",Piso en calle de la Princesa,5124,,,,1300000.0,35000.0,3.0,,
109150169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/96/cd/1365757984.webp,38,4,1250000.0,flat,sale,145.0,True,7,2,calle del Conde Duque,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4312867,-3.7080003,False,https://www.idealista.com/inmueble/109150169/,"Edificio clásico, mirador Finca tradicional madrileña situada en la mejor zona de Malasaña, pegado a los barrios de Chamberí y Argüelles, con portal típico de los primeros años del siglo XX, ascensor, calefacción central, trastero comunitario y bonita fachada. Se encuentra situado en un barrio cosmopolita a dos pasos de la Plaza de España y de la calle Princesa; cuenta con todo tipo de servicios y un ambiente alegre, la proximidad de los centros culturales de Conde Duque y Galileo o del teatro de la Abadía lo sitúan en una de las zonas con la mejor oferta cultural en sus inmediaciones. Por otro lado, las comunicaciones son excelentes, tanto por su proximidad a la salida por carretera hacia el noroeste como por la gran cantidad de líneas de autobús, varias paradas de Metro (San Bernardo, Argüelles y Plaza de España) y la cercanía al Intercambiador de Moncloa y los autobuses a la Universidad. Hay que añadir que esta parte del barrio disfruta de la proximidad del gran Parque del Oeste, Paseo de Rosales y Jardines de Sabatini. Se encuentra ubicado de forma estratégica en el centro de la vida universitaria: Ciudad Universitaria, Universidad Pontificia, Universidad Alfonso X el Sabio y UNIE. 145 m2 que, en su estado actual, se distribuyen en siete dormitorios, dos baños, cocina independiente y salón con mirador. Por su diseño resulta idóneo convertirse en un elegante piso familiar y o un práctico piso para compartir.  Destaca por ser una cuarta planta con mucha luminosidad, por sus techos altos y por el diseño clásico de la zona de salón con balcón y mirador. En pleno centro histórico, con todos los servicios y proximidad a zonas verdes. Al final de este anuncio, pinchando en el enlace a nuestra web, puede acceder a un PLANO CON COTAS de la vivienda.",True,renew,False,True,8621.0,True,True,False,False,[],False,False,1250000.0,€,flat,"Malasaña-Universidad, Madrid",Piso en calle del Conde Duque,569,,,,,,,,
106062682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/81/56/1271351743.webp,21,,1250000.0,chalet,sale,539.0,,5,6,calle Sotavento,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4207574,-3.7945771,False,https://www.idealista.com/inmueble/106062682/,"Chalet independiente, para reforma total, situado en la prestigiosa urbanización de Somosaguas Centro, 539 m² construidos en una parcela de 522 m². Ubicación segura, tranquila y rodeada de zonas verdes. Se distribuye en tres plantas y un sótano: - En la planta calle nos encontramos un hall con armario gabanero, salón - comedor en dos ambientes y con salida directa al jardín. Aseo de cortesía y una cocina con office, con isla central y despensa. - En la primera y última planta, se encuentra la zona de descanso que cuenta con cuatro grandes dormitorios en suite, con sus correspondientes armarios vestidos y baños, dichas estancias son todas exteriores y se accede a ellas por una cómoda escalera con ventanal. - La planta sótano, cuenta con un amplio family room baño completo, zona de servicio, posibilidad de gimnasio, sala de cine, cuarto de instalaciones, trastero y garaje. La vivienda se encuentra a 10 minutos del centro de Madrid, Colegios de Prestigio, Universidades y muy próxima a la casa de campo. Por petición de algunos clientes, no publicamos gran parte de nuestros inmuebles en portales inmobiliarios. Puedes contactarnos y especificarnos tu búsqueda y así te ofreceremos inmuebles off market.",False,good,False,,2319.0,True,False,False,False,[],False,False,1250000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente en calle Sotavento,,True,True,independantHouse,1500000.0,250000.0,17.0,,
107998688,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/99/b4/1330693101.webp,18,2,2400000.0,flat,sale,221.0,True,3,4,plaza de España,Madrid,Madrid,Moncloa,es,Argüelles,40.4252871,-3.7129607,False,https://www.idealista.com/inmueble/107998688/,"Este impresionante piso destaca por sus tres amplios balcones al exterior con orientación sureste que ofrecen vistas inigualables a la Plaza de España y abundante luz natural a lo largo de sus 221 metros cuadrados. Aunque el piso se encuentra actualmente en proceso de reforma, es posible visitarlo. Este estupendo piso a reformar presenta un estilo elegante y confortable, ideal para convertirse en la vivienda de lujo que siempre has soñado. Consta de un gran salón-comedor, amplísima cocina totalmente equipada integrada a la zona social; tres dormitorios, tres cuartos de baño y un aseo de cortesía. El edificio, moderno y señorial, proporciona todas las comodidades que busca un comprador exigente: una plaza de garaje privada, así como la seguridad y la atención personalizada de un portero físico, garantizando tranquilidad y confort en todo momento. Viva la exclusividad en una de las zonas más codiciadas de la ciudad, donde cada detalle está pensado para su máximo bienestar. Este piso no solo es un lugar donde vivir, sino una inversión en calidad de vida y prestigio. Características destacadas: • Superficie: 221 m² • 3 dormitorios (dos de ellos con baño en suite). El dormitorio principal con vestidor. • 3 balcones al exterior con orientación sureste. • Plaza de garaje incluida • Portero físico • Puerta principal y puerta de servicio • Zona de lavandería separada No pierda la oportunidad de vivir en un entorno privilegiado, con todas las comodidades y servicios a su alcance. ¡Contáctenos para más información y para concertar una visita.",False,good,False,True,10860.0,True,False,False,False,[],False,False,2400000.0,€,flat,"Argüelles, Madrid",Piso en plaza de España,MAD0115,True,True,,,,,,
108923926,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/f7/f7/1312404765.webp,13,,585000.0,chalet,sale,159.0,,3,3,Parcela RU-3 s/n,Madrid,Cobeña,,es,,40.56861,-3.5111,True,https://www.idealista.com/obra-nueva/108923926/,DEHESA DE COBEÑA es un exclusivo complejo residencial compuesto de 34 viviendas PAREADAS Y ADOSADAS con JARDÍN PRIVADO localizado en un entorno NATURAL ÚNICO y PRIVILEGIADO. Viviendas en urbanización privada con zonas comunes: piscina y gimnasio. Cada vivienda incluye 2 plazas de garaje dentro del precio.,False,,True,,3679.0,True,False,False,False,[],False,False,585000.0,€,chalet,Cobeña,Chalet pareado en Parcela Ru-3 s/n,Vivienda 3,True,True,semidetachedHouse,,,,,False
109100414,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/4b/da/1364360839.webp,22,7,425000.0,flat,sale,60.0,True,2,1,calle de Juan Pérez Zúñiga,Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.4439073,-3.6477712,False,https://www.idealista.com/inmueble/109100414/,"¡FOTOS 100% REALES! ¡CRUZITY OFRECE EN EXCLUSIVA, EXCELENTE PISO COMPLETAMENTE REFORMADO en una de las zonas mejor consolidadas de Madrid! Se trata de una vivienda exterior con un gran ventanal con inmejorables vistas y cuenta con ascensor. Está compuesta por un luminoso salón, cocina americana, 2 dormitorios y un cuarto de baño. La zona, además, dispone de los siguientes servicios: -Calle Arturo Soria (5 minutos andando). -Parque Pablo Ráez (antes Parque Baterías) (2 minutos andando). -Centro Comercial Arturo Soria Plaza (6 minutos en coche). -Avenida de los Poblados (10 minutos andando). -Carretera de largo recorrido A-2 (5 minutos en coche). -Carretera de largo recorrido M-30 (3 minutos en coche). Con total cercanía de supermercados, zonas de ocio, restaurantes y bares, centros de salud, transporte público y mucho más Honorarios NO incluido en el precio: 3% más IVA. ¡Llama ahora para concretar tu visita sin compromiso!",True,good,False,True,7083.0,True,False,False,False,[],False,False,425000.0,€,flat,"San Pascual, Madrid",Piso en calle de Juan Pérez Zúñiga,,,,,,,,,
109068154,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/fd/56/1363430074.webp,24,1,320000.0,flat,sale,86.0,True,2,2,Barrio San Fermín,Madrid,Madrid,Usera,es,San Fermín,40.3669797,-3.690442,False,https://www.idealista.com/inmueble/109068154/,"""ESTUPENDA VIVIENDA EN VENTA  Excelente vivienda de dos dormitorios y dos baños. Se encuentra en la planta 1 de un edificio residencial. Dispone de ascensor. Situado en San Fermín en el distrito de Usera.  La vivienda se distribuye en dos dormitorios, salón-comedor, cocina independiente y dos baños. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Además cuenta con garaje, piscina, trastero y armarios empotrados. Dispone de calefacción.  Se encuentra ubicado en San Fermín, Usera (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es San Fermín-Orcasur y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Glorieta San Martin de la Vega y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 620 metros, la farmacia más cercana se encuentra a 150 metros, el colegio más cercano se encuentra a 240 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, un banco.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, un gimnasio, 13 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia de Toledo, Avenida de Andalucía y la Glorieta de San Martín de la Vega.  Estado de la vivienda: vacante. "".",True,good,False,True,3721.0,True,False,True,False,[],False,False,320000.0,€,flat,"San Fermín, Madrid",Piso,2201/22010039/64,True,True,,,,,,
108425750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/33/ba/1344514338.webp,33,1,1200000.0,flat,sale,105.0,True,3,2,"calle de Ayala, 86",Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4272877,-3.6776431,True,https://www.idealista.com/inmueble/108425750/,"Fantástico piso a estrenar en el Barrio de Salamanca  Vivienda completamente reformada y amueblada, situada en un edificio señorial con fachada clásica, en una tranquila calle del Barrio de Salamanca. Disfruta de una excelente orientación sur y vistas a un amplio patio de manzana, lo que le confiere gran luminosidad y total ausencia de ruido de tráfico. La distribución ha sido optimizada al máximo, eliminando zonas de paso innecesarias para ofrecer espacios amplios, cómodos y funcionales. El diseño combina materiales nobles, líneas limpias y una atmósfera cálida y atemporal. Se entrega completamente amueblada con mobiliario de alta calidad, lo que permite disfrutarla desde el primer día sin necesidad de inversión adicional. Esta característica, unida a su ubicación privilegiada, la convierte también en una excelente oportunidad para inversores que buscan una propiedad de alta rentabilidad en una de las zonas más demandadas de Madrid. Cuenta con carpintería interior y mobiliario hechos a medida, aislamiento térmico y acústico integral, cocina completamente equipada, climatización eficiente, iluminación integrada y sistemas eléctricos de última generación. Una vivienda singular, pensada al detalle, en uno de los barrios más cotizados de Madrid, con todos los servicios, comercios, zonas verdes y transporte a pocos pasos. Memoria de Calidades – Vivienda a estrenar Datos generales •Ubicación: Barrio de Salamanca, Madrid •Año de construcción del edificio: 1940 •Año de reforma integral: 2024-2025 •Distribución optimizada: solo 1 m² de zona de distribución, máximo aprovechamiento de espacio útil ________________________________________ Carpintería exterior •Ventanas: Aluminio de alta gama con perfilería compacta STRUGAL •Acristalamiento: Doble vidrio con cámara y aislamiento acústico y térmico (3+3 acústico/16/4+4 bajo emisivo y solar) •Tiradores y herrajes integrados y ocultos ________________________________________ Carpintería interior y mobiliario •Fabricación a medida: Toribio Carpintería •Puertas: Desde suelo a techo, enrasadas con la pared •Bisagras: SIMONSWERK (alta gama) •Armarios empotrados: 100% a medida •Mobiliario de salón: Mueble central en nogal americano con espacio para TV, chimenea y almacenaje •Mesa comedor: Roble macizo, 3,2 m de longitud •Baños: Muebles a medida en roble natural ________________________________________ Cocina •Electrodomésticos: NEFF •Mobiliario: Laminado italiano FENIX NTM, ultra mate y antihuellas, sobre tablero de 19 mm •Herrajes: BLUM •Encimeras e isla: DEKTON de Cosentino ________________________________________ Suelos •Revestimiento: Lamas individuales de LVT (vinílico de alta gama) •Marca: PROJECTFLOORS •Diseño: Patrón espiga (herringbone) •Instalación continua en toda la vivienda, incluidas zonas húmedas •Ventajas: Cálido al paso, silencioso, resistente, fácil de limpiar ________________________________________ Grifería y fontanería •Grifería: QUADRO DESIGN (Italia), acero inoxidable cepillado •Fontanería: PVC de alta densidad, instalación totalmente nueva ________________________________________ Climatización y calefacción •Radiadores: IRSAP (Italia), diseño atemporal en configuración de “arpa” •Aislamiento térmico: En muros exteriores y patios interiores, con sistema multicapa reflexivo •Techo y suelo: Aislamiento acústico de alta densidad (40 mm), techo flotante con amortiguadores antivibración ________________________________________ Electricidad e iluminación •Instalación eléctrica completamente nueva •Mecanismos eléctricos: JUNG, serie LS990 •Domótica: Control de iluminación, persianas y estores motorizados •SAI (sistema de alimentación ininterrumpida): Oculto en cocina para emergencia eléctrica ________________________________________ Seguridad •Puerta de entrada: Acorazada ROCONSA con nivel de segur.",False,good,False,True,11429.0,True,False,False,False,[],False,False,1200000.0,€,flat,"Goya, Madrid","Piso en calle de Ayala, 86",Ayala,,,,,,,,
108975035,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/98/84/1360613904.webp,44,,274900.0,chalet,sale,138.0,,4,1,calle Madrid,Madrid,Fuente el Saz de Jarama,,es,,40.6391395,-3.5141581,False,https://www.idealista.com/inmueble/108975035/,"Agencia inmobiliaria de Fuente el Saz de Jarama | zona Fuente el Saz, Valdetorres | Tecnocasa Estudio Valdetorres - Fuente el Saz Slu: EN VENTA: increíble oportunidad para tener la casa independiente de tus sueños a un precio inigualable. CHALET INDEPENDIENTE en una sola planta con un terreno de 684m2  El inmueble consta de una vivienda de 67 m2 compuesta por 4 dormitorios, 2 individuales y 2 de matrimonio con armarios empotrados, un salón-comedor, una cocina con muebles altos y bajos y un baño. Todas las estancias cuentan con radiadores y calefacción de gasoil.  Parcela de 684m2 con paso cementado y zona de jardín con césped y multitud de arboles frutales que la convierten en un lugar acogedor, siendo el mantenimiento infinitamente mas económico gracias a un pozo privado que hace que regar el jardín no sea una preocupación.  Una superficie de 54m2 techada que se convierte en un espacio ideal para proteger el coche lejos del sol y la lluvia. Y un trastero exterior para optimizar el almacenaje de todo tipo de enseres como artículos de jardín, bicicletas.. . La ubicación es inmejorable, a escasos 400m del centro del pueblo y a 200m de la parada de autobús mas cercana. Con servicios básicos cercanos como supermercados (Mercadona, día... ), colegios (c. E. I. P. S. O Martina García) hasta 4º de la eso, bares y restaurantes, farmacias, centro de salud con servicio de urgencias, además, tendrás acceso rápido a las carreras M-100 y M-50 y varias líneas de autobuses que conectan con el casar, Alcalá de henares y Madrid (197, 184 y 254). ""VENGA A VISITARLO SIN COMPROMISO, Y RECUERDE QUE LE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON"".",False,renew,False,,1992.0,False,False,False,False,[],False,False,274900.0,€,chalet,Fuente el Saz de Jarama,Casa independiente en calle Madrid,,True,True,independantHouse,299000.0,24100.0,8.0,,
108555312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/54/11/1348337752.webp,16,bj,289000.0,studio,sale,38.0,True,0,1,calle de Fernán González,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4231914,-3.6722598,False,https://www.idealista.com/inmueble/108555312/,"Agencia inmobiliaria de Madrid - zona Salamanca, Goya, Retiro - Tecnocasa Estudio Inmobiliario Goya, vende fantástico estudio exterior sito en la calle Fernan Gonzalez. ¡Descubre tu nuevo hogar en el corazón de Madrid! Este estudio reformado en la zona de Goya te ofrece todo lo que necesitas para disfrutar de una vida cómoda y moderna. Reformado para entrar a vivir, este estudio se sitúa a escasos 20 metros de la plaza de Felipe II. El silencio y la tranquilidad son protagonistas en cada rincón. La finca está en perfecto estado de conservación. Ubicado en la plaza de Felipe II, tendrás acceso a una amplia oferta de ocio, comercio y servicios. La comunicación es excelente, con varias líneas de autobuses (especialmente reseñable la cercanía con la parada del autobús express al aeropuerto) y paradas de metro cercanas(GOYA, ODONNELL, IBIZA, MANUEL BECERRA) y la M-30. No pierdas la oportunidad de vivir en uno de los barrios más deseados de Madrid!",False,good,False,True,7605.0,False,False,False,False,[],False,False,289000.0,€,flat,"Goya, Madrid",Estudio en calle de Fernán González,,,,studio,305000.0,16000.0,5.0,,
109125330,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/ee/46/1365078659.webp,30,bj,569900.0,flat,sale,91.0,True,2,2,calle de Nuestra Señora de Guadalupe,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4344848,-3.6684957,False,https://www.idealista.com/inmueble/109125330/,">>> (PARA VISITAS DIRECTAS) 623/99/32/05<<< Agencia inmobiliaria de MADRID zona VENTAS - GUINDALERA - Oficina Tecnocasa: EN VENTA: Vivienda exterior junto a la Plaza de Toros de Las Ventas. Totalmente exterior, situada en un primero en entreplanta con gran luminosidad gracias a su excelente orientación. Cuenta con 91 m² construidos, distribuidos actualmente en dos dormitorios, dos baños, salón y una amplia cocina. La vivienda se encuentra reformada y lista para entrar a vivir, aunque su distribución sigue ofreciendo múltiples posibilidades de personalización según las necesidades. Situada en una zona muy bien comunicada, a escasos metros de las estaciones de metro de Ventas (Líneas 2 y 5) y Manuel Becerra (Líneas 2 y 6), con una excelente conexión mediante autobuses y fácil acceso a la M-30, M-40 y A-2. El entorno cuenta con todo tipo de servicios: zonas verdes, supermercados, centros educativos, instalaciones deportivas, biblioteca y centros de salud. Una buena opción en una de las zonas más consolidadas de Madrid.",False,good,False,True,6263.0,True,False,False,False,[],False,False,569900.0,€,flat,"Guindalera, Madrid",Piso en calle de Nuestra Señora de Guadalupe,,,,,,,,,
