propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108576565,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/a5/0a/1348928276.webp,CH-426770,30,13,1800000.0,flat,sale,197.0,True,4,3,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4505353,-3.6796657,False,https://www.idealista.com/inmueble/108576565/,"ÚNICA inmobiliaria les ofrece esta oportunidad de inversión, actualmente con un contrato de alquiler que vence en un máximo de 2 años.  Se trata de una vivienda de 197m2 que fue totalmente reformada con excelentes calidades y sobre todo con unas vistas espectaculares de Madrid, gracias a su situación, altura y grandes ventanales en todas las estancias. El piso se articula a través de un recibidor que nos da paso por un lado a la cocina, con entrada independiente, dormitorio de servicio, baño y terraza tendedero; por otro lado un gran salón-comedor; y finalmente la zona de descanso, que cuenta con tres amplios dormitorios (el principal en suite) y un tercer cuarto de baño que da servicio al resto. Dispone de calefacción central con repartidores de consumos y aire acondicionado. Se encuentra situado en una buena finca con servicio de portería, acceso para personas con movilidad reducida y una ubicación extraordinaria, con todos los servicios, transportes, colegios y dotaciones a un paso. El Viso representa un exclusivo oasis residencial sobre el asfalto de la capital y cuya arteria principal es la calle Serrano. El prestigioso barrio nació de la mano del arquitecto Rafael Bergamín en los años 30 del siglo pasado con vocación social y de segundas residencias. Terrenos que se encontraban en las afueras de la ciudad y sobre los que se experimentó un estilo diferente de construcción. Varios urbanistas de la época que estudiaron en Alemania importaron de este país el nuevo concepto de arquitectura racionalista y de ahí que muchas casas de El Viso imiten a pequeños palacetes. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,9137.0,False,False,False,False,[],False,True,1800000.0,€,,,flat,"El Viso, Madrid",Piso,Top+,,,,
104581870,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/e2/a3/1338759295.webp,W-02URAH,64,,1500000.0,chalet,sale,613.0,,5,6,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.617258,-3.6005396,False,https://www.idealista.com/inmueble/104581870/,"Original casa en el sur de Ciudalcampo Engel & Völkers les presenta esta magnífica propiedad de original diseño situada en una de las mejores zonas al sur de la urbanización, enclavada en una amplia parcela con abundante arbolado maduro y piscina. La vivienda destaca por su práctica distribución y amplitud en todas sus estancias, empezando por el hall de entrada que da acceso a un maravilloso salón con varios ambientes. Adyacente a éste se halla un gran cuarto de estar con una biblioteca y por otro lado el comedor independiente con acceso a la cocina, que ha sido diseñada de una forma práctica con grandes armarios alacenas y espacio para un comedor de diario. A continuación de la cocina, se sitúa la zona de servicio con un dormitorio y un baño, además de una gran terraza acristalada que sirve como sala-comedor para aprovechar el sol en días de invierno. En esta misma planta encontramos el dormitorio principal, con un vestidor lleno de armarios, un espectacular baño en suite reformado recientemente que cuenta con ducha y bañera de hidromasaje, y un pequeño gimnasio.  El resto de los dormitorios están localizados en la planta superior a la que se accede por una original escalera de caracol cuadrada. Los tres dormitorios de esta planta cuentan con techos altos y son muy amplios incluyendo baño en suite. Además uno de ellos cuenta con una increíble sala de estar multiusos con acceso a una terraza. Cabe destacar de la casa que tiene instalado un sistema de placas solares para calentar el agua corriente sanitaria además de placas fotovoltaicas para la generación de energía de autoconsumo, lo que la hace energéticamente muy eficiente. La urbanización de Ciudalcampo es una de las mejores zonas residenciales de Madrid con un excepcional emplazamiento dentro del Parque Regional de la Cuenca Alta del Manzanares, ubicada en los municipios de San Sebastián de los Reyes y Colmenar Viejo. Entorno privilegiado e impresionantes vistas a la sierra norte de Madrid. Espacio que mantiene el equilibrio entre el desarrollo urbanístico y la conservación del medio natural. Cómodo y rápido acceso en el Km 28 de la N-1. Próxima al aeropuerto de Madrid Barajas, al IFEMA y al parque empresarial con múltiples empresas multinacionales y a tan solo 10 minutos de uno de los mejores hospitales de la zona Norte el Hospital Infanta Sofía. Excepcionales dotaciones y servicios dentro de la propia urbanización: Colegio internacional SEK, Club deportivo RACE (Golf, Paddle, Tenis, Piscina, Gimnasio, Hípica, Fútbol), Servicio regular de autobuses a Madrid e interno dentro de la propia urbanización, Oficina de correos y Centro Comercial Santo Domingo, con farmacia, supermercado, frutería, carnicería, pescadería, estanco, restauración, etc. Dispone de un sistema de cámaras y vallado perimetral. Servicio de seguridad 24 horas con patrullas de vigilancia y control de barrera a la entrada. Cuenta además con 6,5Km de circuito físico para la práctica de deporte al aire libre y 41km de viales con tráfico limitado a la propia urbanización, ideales para los amantes de paseos en plena naturaleza.",False,renew,False,,2447.0,False,True,False,False,[],False,True,1500000.0,€,True,True,chalet,Ciudalcampo,Casa independiente,Top+,,,,independantHouse
108494808,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/d4/c3/1346732248.webp,Fuente del Romero,34,,2480000.0,chalet,sale,376.0,,5,6,"calle de la Fuente del Romero, 25",Madrid,Madrid,Moncloa,es,Aravaca,40.4514603,-3.7661314,True,https://www.idealista.com/inmueble/108494808/,"- Vivienda unifamiliar ubicada en exclusiva urbanización con vigilancia 24/7 y zonas verdes - Parcela de 307 m2 lindando con gran zona verde protegida accesible desde el jardín - Muy buena comunicación con Madrid, a 5 kilómetros por Carretera de Castilla. - Orientación sur, gran luminosidad - Casa de 376 m2 construidos distribuidos en:   * Planta baja: 96 m2  * Planta principal: 92 m2 (+ porche cubierto de 22,50 m2)  * Planta primera: 98 m2  * Azotea: 34 m2 de estudio y 56 m2 de terraza/solarium - Excepcional luminosidad por toda la casa, con numerosas ventanas al exterior a todas las orientaciones, predominantemente hacia el sur y hacia patios acristalados - Vistas despejadas a zona verde y a skyline de Madrid  - 4 habitaciones con posibilidad de 5 (estado original) + habitación de servicio (6) - 5 baños completos y un aseo - Construida en 2008, reformada en 2019 y en perfecto estado de conservación, lista para entrar a vivir - Excelentes materiales de primera calidad en tonos naturales: suelos de piedra caliza y tarima de roble claro, carpintería exterior de acero acabado en inox, persianas motorizadas de seguridad y carpintería interior a medida con diseño personalizado en madera lacada. Chimenea en piedra caliza y latón cepillado - Piscina de agua salada de 6,50x3,30 m. (21,45 m2 y 25 m3), con clorador salino y realizada en piedra caliza en el interior - Jardín consolidado cuidadosamente mantenido. Riego por goteo automático y múltiples especies de árboles y plantas: perales de gran porte, liquidambar, arce japonés, parrotia, jazmín, falso jazmín, glicinia, madroño, boj, mirto, hortensia paniculata, etc. - Porche cubierto con estructura de acero, canalón oculto y vidrio mate de 22,50 m2 de superficie, con toldo motorizado hacia el interior y comedor exterior con pérgola, ambos ajardinados  - Sistema de aerotermia con suelo radiante de frío y calor y termostatos en todas las estancias. Sistema de aire acondicionado por conductos centralizado por planta, con bomba de aire frío/ calor y caldera de Gas Natural mural estanca para agua caliente con acumulador de gran capacidad  - Fachada de piedra caliza. Persianas de seguridad eléctricas en todas las ventanas - Gastos de comunidad: 122€/mes (cuota trimestral 366 €/trimestre) - IBI: 1.636 €/año - Tasa de vado: 218 €/año.   Situada en una de las zonas residenciales más demandadas de la capital, Ivory Homes ofrece esta espectacular vivienda en una exclusiva urbanización con vigilancia 24h, en Aravaca. Cuenta con jardín y piscina propios y ha sido recientemente reformada, lista para entrar a vivir, con un bonito proyecto de arquitectura, iluminación y paisajismo. Esta preciosa vivienda destaca por el buen gusto del proyecto de reforma en el que se eligieron materiales nobles y piezas de diseño, como la bonita chimenea en piedra caliza y latón cepillado. Éstos resaltan el proyecto de arquitectura, con acentos clásicos como molduras en los techos de las zonas sociales, que a su vez se ven contrastados con elementos más contemporáneos como la elección de singulares papeles decorativos. Su frondoso jardín cuenta con vegetación cuidadosamente seleccionada y muy consolidada que permite que la naturaleza se funda con el interior de la vivienda gracias a los enormes ventanales que presiden cada estancia, logrando que la luz sea la verdadera protagonista. Como particularidad, linda con una zona verde protegida, con acceso directo desde la vivienda, por lo que otorga la tranquilidad del campo con las ventajas de situarse a escasos minutos de diversas opciones de restauración y ocio, además de prestigiosos colegios y hospitales.  En definitiva, una elegante vivienda de lujo, rodeada de naturaleza, ideal para quienes buscan bienestar, privacidad y una excelente conexión con la ciudad, a menos de 10 minutos del intercambiador de Moncloa y 1,5 km a pie del centro de Aravaca.",False,good,False,,6596.0,True,False,False,False,[],False,True,2480000.0,€,True,True,chalet,"Aravaca, Madrid","Chalet pareado en calle de la Fuente del Romero, 25",Top+,,,,semidetachedHouse
108784047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/0f/94/1355013011.webp,VMO2507008,50,,1220000.0,chalet,sale,204.0,,5,5,Barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.4493064,-3.7920608,False,https://www.idealista.com/inmueble/108784047/,"ADOSADO AMPLIO Y LUMINOSO EN ARAVACA Este magnífico chalet adosado está situado en una de las zonas más demandadas de Aravaca, a tan solo unos pasos del parque Arroyo Pozuelo y de la estación de Renfe Cercanías. Un entorno ideal en una ubicación inmejorable, con todos los servicios a tu alcance y junto a fantásticas  zonas verdes óptimas para paseos, actividades al aire libre y momentos en familia. La vivienda se distribuye en cuatro cómodas plantas: En la planta baja nos recibe un elegante hall de entrada que da paso a un amplio y luminoso salón-comedor con salida directa a terraza ajardinada de aproximadamente 25 m², ideal para disfrutar del exterior en familia. En esta misma planta se encuentra un aseo de cortesía y la cocina, muy luminosa y funcional. En la primera planta se ubican tres dormitorios, todos ellos con armarios empotrados. Uno de los dormitorios cuenta con baño en suite, mientras que los otros dos comparten un baño completo, ofreciendo así un espacio cómodo y bien organizado para toda la familia. La buhardilla acoge el dormitorio principal con baño en suite y otro espacio ideal como despacho o área de descanso adicional. Por último, en el semisótano, encontramos una práctica zona de lavandería y almacenamiento, dormitorio de servicio con cuarto de baño y un espacio multifuncional ideal como cuarto de juegos, así como la salida a un garaje privado con múltiples posibilidades de uso, más allá de su función de aparcamiento. Este chalet se encuentra en una urbanización privada y tranquila de 11 vecinos, que cuenta con piscina comunitaria, lo que la convierte en una excelente opción para familias que valoran la calidad de vida a las afueras de Madrid. Además, la vivienda goza de una ubicación privilegiada: a 7 minutos a pie de la estación de Renfe de Aravaca, a 15 minutos de la estación de Pozuelo, y con acceso rápido a las principales vías de comunicación como la Ctra de Castilla, M-503, A-6 y M-40. La zona está plenamente consolidada y ofrece una amplia oferta de colegios nacionales e internacionales, centros deportivos, comercios, restaurantes y parques infantiles. La vivienda destaca por su excelente distribución, luminosidad y entorno familiar, perfecta para quienes buscan un hogar amplio, acogedor y bien comunicado. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,,5980.0,False,False,False,False,[],False,True,1220000.0,€,True,True,chalet,"Aravaca, Madrid",Chalet adosado,Top+,,,,terracedHouse
107399282,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/31/e3/1311723802.webp,,39,2,3300000.0,flat,sale,535.0,True,5,6,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/107399282/,"Espectacular vivienda de 5 dormitorios en primera linea del campo de golf. A la vivienda se accede a través de un amplio hall y una zona polivalente que separa la zona de día y zona de noche. Zona de día: Cuenta con un salón-comedor orientado al sur de 56 m2 con acceso a una amplia terraza con vistas al campo de golf. La cocina de 23 m2 abierta al comedor y zona de servicio (lavadero-tendedero, dormitorio servicio, baño servicio, aseo de cortesía).  Zona de noche: La superficie destinada al dormitorio principal, amplio vestidor y cuarto de baño con ducha y bañera, tocador y cabina independiente de wc, es de 48 m2 y cuenta con terraza propia y magníficas vistas a sur. Los tres dormitorios secundarios también cuentan con baño propio. Terraza envolvente con acceso desde todas las estancias con vistas inmejorables al campo de golf y jacuzzi. La vivienda cuentan con 5 plazas de aparcamiento y trastero, además de amplios cuartos para bicicletas. La urbanización dispone de amplias zonas verdes que distribuye las distintas zonas comunes, piscina comunitaria, gimnasio, y salas de comunidad en la misma urbanización Y piscina comunitaria con amplios vestuarios. LaFinca LGC-7 Residencial, forma parte del conjunto residencial LGC, que también cuenta con zona de ocio y servicios, La Finca Grand Café como punto de encuentro donde se fusiona la mejor restauración premium con una experiencia de compra excepcional y la zona deportiva, el club LaFinca Golf.  También se encuentra próximo a los mejores colegios internacionales (Colegio Británico), prestigiosos hospitales (Hospital Universitario Quirón) y clínicas privadas (La Zarzuela). cercanía a otros centros comerciales como El Zielo, Corte Inglés de Pozuelo y el complejo de ocio Kinépolis.",False,good,False,True,6168.0,True,False,False,False,[],False,True,3300000.0,€,True,True,flat,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 7",Top+,,,,
108962236,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/f3/7e/1360197893.webp,6740,34,4,790000.0,flat,sale,116.0,True,2,2,calle de Bordadores,Madrid,Madrid,Centro,es,Sol,40.4168715,-3.7090626,False,https://www.idealista.com/inmueble/108962236/,"HousinGo presenta este exclusivo piso en el barrio de Sol, a escasos minutos a pie de la Plaza Mayor, el Teatro Real, la Chocolatería San Ginés y la parada de metro de Ópera, donde podrás disfrutar de una amplia variedad de tiendas, comercios y restaurantes en tu día a día. Ubicado en la cuarta planta de una finca clásica de 1868, con ascensor, garantizando la privacidad y la seguridad máxima de todos sus vecinos.  La vivienda de 116m2 se encuentra dividida en dos apartamentos, uno exterior y otro interior. El exterior cuenta con un espacioso y luminoso salón-comedor con acceso a 2 balcones al exterior de la calle, brindando ventilación y luz natural, una cocina abierta y diáfana y equipada con todos los electrodomésticos necesarios, una habitación con acceso a balcón, baño en suite y armarios empotrados; zona de lavandería independiente. El piso interior cuenta con un salón-comedor junto a una cocina abierta y también equipada, una habitación doble con armarios empotrados y 1 baño completo aparte, cuenta con una zona de lavandería independiente. La vivienda está climatizada con aire acondicionado, garantizando confort y una temperatura óptima durante todas las épocas del año.  El distrito Centro de Madrid es el corazón palpitante de la capital, un lugar donde la historia y la modernidad se entrelazan en cada rincón. Aquí se alzan emblemas como la vibrante Puerta del Sol, la majestuosa Plaza Mayor, el imponente Palacio Real o la espléndida Catedral de la Almudena. Pasear por sus calles es un viaje entre siglos, con paradas imprescindibles como el Teatro Real, el Mercado de San Miguel o la siempre animada Gran Vía. El arte también tiene su espacio en joyas como el Museo Thyssen-Bornemisza. Sus barrios, cada uno con alma propia —el alternativo Malasaña, el vanguardista Chueca o el multicultural Lavapiés—, ofrecen un mosaico de culturas, sabores y estilos de vida. La oferta cultural, gastronómica y comercial es inagotable, perfecta para quien busca sorprenderse a cada paso. El distrito Centro alberga algunos de los hoteles más sofisticados de la ciudad. El Gran Hotel Inglés, con su refinado estilo Belle Époque; el Pestana Plaza Mayor, enclavado en un edificio histórico con vistas a una de las plazas más emblemáticas de Madrid; el exclusivo Four Seasons Hotel Madrid, que combina lujo contemporáneo con arquitectura clásica; o el Hotel Urban, con su diseño vanguardista y una de las terrazas más selectas del centro. Todos ellos ofrecen una estancia de primera en un entorno inigualable. En este enclave único, el patrimonio, la diversidad y el dinamismo conviven en una armonía tan vibrante como inolvidable HousinGo, by David de Gea.  Somos una agencia inmobiliaria especializada en la venta y alquiler de activos residenciales en zonas Prime de Madrid. Contamos con tres oficinas de atención al público, una en CALLE AYALA 62, otra en CALLE SERRANO 81, y otra en CALLE VELÁZQUEZ 117, en el Barrio de Salamanca.  Por petición de algunos clientes, no publicamos una gran parte de nuestros inmuebles en portales inmobiliarios. Aunque la mayoría de nuestra cartera está en nuestra página web, frecuentemente tenemos nuevas oportunidades de inversión que se comercializan totalmente off-market.  Si está interesado en alquilar, vender o comprar, puede contactarnos a través de nuestro teléfono fijo enviarnos un WhatsApp a o visitarnos en una de nuestras oficinas. Disponemos de un servicio de Call Center 24 horas al día, 365 días al año, para poder atenderles de manera ininterrumpida.",False,good,False,True,6810.0,True,False,False,False,[],False,True,790000.0,€,,,flat,"Sol, Madrid",Piso en calle de Bordadores,Top+,,,,
108601560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/5f/62/1350038846.webp,MH1120,32,5,790000.0,flat,sale,132.0,True,3,2,calle de López de Hoyos,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4471482,-3.6725717,False,https://www.idealista.com/inmueble/108601560/,"MOREHOUSE Real Estate vende exclusiva vivienda en altura en el corazón del barrio de Ciudad Jardín (Chamartín) Ubicada en pleno corazón del barrio de Ciudad Jardín, dentro del codiciado distrito de Chamartín, esta magnífica vivienda en altura destaca por su inmejorable ubicación y por unas características que la convierten en una auténtica joya inmobiliaria. Situada en una de las mancomunidades más valoradas de la zona, es ideal para quienes buscan amplitud, luz natural y un espacio con gran potencial de personalización. Con una superficie construida de 132 m², la vivienda ofrece una distribución eficiente que incluye un amplio salón, tres dormitorios (con posibilidad de habilitar un cuarto), dos baños completos, una cocina independiente y una agradable terraza exterior. Gracias a su planta de diseño cuadrado y sin muros de carga, brinda una flexibilidad excepcional para adaptar los espacios a las necesidades y gustos del comprador. La orientación sur garantiza una luminosidad natural durante todo el día, mientras que la ventilación cruzada aporta frescura y confort en cada estancia. Esta propiedad no solo ofrece espacio y funcionalidad, sino también una oportunidad única para crear un hogar elegante y personalizado en una de las zonas más demandadas de Madrid. Por petición de algunos clientes, no publicamos parte de nuestros inmuebles en portales inmobiliarios; si están interesados pueden ver toda nuestras viviendas, en nuestra página web También tenemos oportunidades de inversión off-market. En MOREHOUSE Real Estate estamos especializados en comprar, vender y alquilar pisos en todo Madrid. Para cualquier gestión, no dude en contactar con nosotros.",True,good,False,True,5985.0,True,False,True,False,[],False,True,790000.0,€,,,flat,"Ciudad Jardín, Madrid",Piso en calle de López de Hoyos,Top+,820000.0,30000.0,4.0,
108668138,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/7f/a5/1351626386.webp,VMO2507003,33,1,1180000.0,flat,sale,228.0,True,3,3,Barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.4551273,-3.7853491,False,https://www.idealista.com/inmueble/108668138/,"PISO EN ARAVACA PUEBLO CON FANTÁSTICA UBICACIÓN, TERRAZA Y PISCINA  APROPERTIES presenta este magnífico piso de 228 m² construidos, en el corazón de Aravaca, en una de sus zonas más exclusivas y con todos los servicios a pie.   Destaca por su amplitud, luminosidad y excelente distribución. El piso cuenta con un gran salón-comedor con acceso a dos terrazas que aportan una agradable sensación de exterior y vistas despejadas a las cuidadas zonas comunes de la urbanización. Una de ellas está acondicionada como un acogedor espacio chill out, ideal para relajarse al aire libre. La cocina, amplia y actualizada, incluye zona de lavadero independiente. La vivienda dispone de tres dormitorios y tres baños completos, uno de ellos en suite dentro del dormitorio principal. Originalmente contaba con cuatro habitaciones, lo que ha permitido ganar amplitud en las estancias actuales. La urbanización ofrece un entorno privilegiado con piscina comunitaria, parque infantil, zonas verdes. Además se incluye plaza de garaje de gran tamaño equipada con cargador eléctrico, y trastero. La seguridad está garantizada gracias a la vigilancia 24 horas, puerta blindada y persianas eléctricas de seguridad. El confort se completa con calefacción central y aire acondicionado por splits. Una oportunidad única para vivir en una de las zonas más demandadas de Madrid, donde la calidad de vida y la comodidad se dan la mano. ¿Te imaginas vivir aqui?    Contacte con nosotros para ver más inmuebles similares.",True,good,False,True,5175.0,False,False,False,False,[],False,True,1180000.0,€,True,True,flat,"Aravaca, Madrid",Piso,Top+,,,,
108390266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/bd/a9/1367116330.webp,rec744VD,25,2,2200000.0,flat,sale,120.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4287245,-3.6859399,False,https://www.idealista.com/inmueble/108390266/,"Este exclusivo piso está totalmente reformado y amueblado en edificio clásico. En una segunda planta, contamos con este piso muy de 120 m2 con dos balcones exteriores  y 3 dormitorios. Salon muy amplio y acogedor, con un estilo muy apacible que invita a disfrutar del espacio, con dos amplios balcones y muy luminoso. Comedor a continuacion, con mesa para 6 personas, que nos lleva a la cocina. La cocina, es muy completa, con lavavajillas, placa, horno, microondas, y cuenta con puertas correderas en caso de querer independizarla. Ya en la zona de dormitorios, tenemos 3 dormitorios dobles con 3 baños y armarios de suelo a techo. Los dormitorios todos con camas dobles, con amplios armarios y persianas electricas. El dormitorio, con muchisima luz y baño tambien muy luminoso. AA y calefaccion individual a gas. Se destacan las calidades en cuanto a acabados y el diseño. El piso cuenta con trastero. Recoletos, dentro del barrio de Salamanca, se destaca por su paseo de compras, y de ocio, como el Mercado  de la Paz, sus destacados restaurantes, como La Trainera, muy proximo, y paseo cultural, como el Museo Arqueologico, un paseo imperdible de la zona. [IW].",True,good,False,True,18333.0,False,False,False,False,[],False,True,2200000.0,€,,,flat,"Recoletos, Madrid",Piso,Top+,,,,
108729335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/17/fc/1353412468.webp,2440,31,,1850000.0,chalet,sale,312.0,,5,6,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4550782,-3.6282257,False,https://www.idealista.com/inmueble/108729335/,"QUARTIERS Expertos Inmobiliarios. Agents Inmobiliers Français. Real Estate Services. Quartiers presenta este bonito chalet adosado en Conde de Orgaz, con una agradable zona exterior con un porche al que se accede desde el salón y que al estar acristalado se puede disfrutar todo el año, y una estupenda piscina privada. La vivienda, que cuenta con 3 plantas sobre rasante, tiene 312 m2, con una parcela de 273 m2.  DISTRIBUCIÓN: PLANTA PRINCIPAL: Amplio hall de entrada, aseo de invitados, cocina con office, despacho, salon comedor con salida a un porche acristalado y al jardín con piscina individuial.  PLANTA PRIMERA: 3 grandes dormitorios con 2 baños. PLANTA ATICO: Buhardilla diáfana con chimenea, dormitorio y baño.  PLANTA BAJA: Cuarto de servicio con baño, cuarto de lavandería y plancha, bodeja, 1 plaza de Garaje interior + 1 en rampa, trastero. CALIDADES: Calefacción de gas natural y aire acondicionado. Placas solares. Suelos de mármol y tarima. Carpintería interior lacada en blanco, chimenea en el salón.",True,good,False,,5929.0,False,False,False,False,[],False,True,1850000.0,€,True,True,chalet,"Conde Orgaz-Piovera, Madrid",Chalet adosado,Top+,1900000.0,50000.0,3.0,terracedHouse
108686906,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/c6/d3/1352141336.webp,vis353MCZ,26,13,1850000.0,flat,sale,197.0,True,4,3,Barrio El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4505163,-3.6778082,False,https://www.idealista.com/inmueble/108686906/,"Olisson Club presenta esta extraordinaria propiedad situada en una de las zonas más codiciadas de Madrid: El Viso. Ubicada en un elegante edificio de 1969, impecablemente conservado, esta vivienda destaca por su posición privilegiada sin edificios colindantes, lo que le permite disfrutar de impresionantes vistas panorámicas de 360º sobre la ciudad. Con una superficie de 200 m², la propiedad ha sido diseñada para aprovechar al máximo la luz natural, gracias a su excelente orientación y a sus amplias ventanas exteriores. El interior ofrece un equilibrio perfecto entre amplitud y funcionalidad, distribuyéndose en: 4 dormitorios, incluyendo uno destinado al servicio 3 baños completos, perfectamente equipados Un salón espacioso que invita al relax y la convivencia Una cocina moderna y totalmente equipada, conectada con un comedor de gran tamaño ideal para reuniones sociales o familiares La vivienda cuenta con climatización y calefacción a gas de consumo individual, y el edificio dispone de dos ascensores modernos, garantizando el máximo confort y accesibilidad. A solo unos pasos del Parque de Berlín, esta ubicación ofrece una calidad de vida inmejorable, rodeada de prestigiosos colegios, hospitales, boutiques, restaurantes y una amplia oferta cultural y de ocio. Esta es más que una vivienda: es una propuesta de estilo de vida exclusivo en el corazón de Madrid, perfecta para quienes valoran la tranquilidad, las vistas, la elegancia y la proximidad a todo. Una oportunidad irrepetible para vivir Madrid desde las alturas. [IW].",True,good,False,True,9391.0,False,False,False,False,[],False,True,1850000.0,€,,,flat,"El Viso, Madrid",Piso,Top+,,,,
108002269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/0c/11/1330814527.webp,,16,3,1320000.0,flat,sale,101.0,True,2,2,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.4327232,-3.7050231,False,https://www.idealista.com/inmueble/108002269/,"¡Descubre tu nuevo hogar en el corazón de la ciudad! Este espectacular piso de 101 m² cuenta con 2 dormitorios en suite, perfectos para disfrutar de la privacidad y el confort que mereces. Ubicado en una zona llena de vida, tendrás todo lo que necesitas a tu alcance: restaurantes, tiendas y transporte público. Recientemente reformado, cada rincón de esta vivienda refleja excelentes calidades y un diseño moderno. La luminosidad es uno de los puntos fuertes de este piso, gracias a sus amplios ventanales que inundan de luz natural el salón y la cocina integrada. La cocina, equipada con una elegante isla y todos los electrodomésticos necesarios, es ideal para los amantes de la gastronomía. Además, el espectacular dormitorio principal cuenta con grandes armarios que ofrecen un amplio espacio de almacenamiento. Los baños, modernos y funcionales, disponen de ducha y amplios espejos que aportan un toque de sofisticación. Situado en la tercera planta con ascensor, este piso combina comodidad y estilo en una ubicación privilegiada. ¡No pierdas la oportunidad de visitarlo y enamorarte de tu nuevo hogar!",False,good,False,True,13069.0,True,False,False,False,[],False,True,1320000.0,€,,,flat,"Trafalgar, Madrid",Piso,Top+,,,,
