propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108072855,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e4/55/08/1347147154.webp,79384,30,2600000.0,flat,sale,133.0,2,3,calle de Villalar,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4192893,-3.6901692,False,https://www.idealista.com/inmueble/108072855/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, vende esta magnífica propiedad enclavada en una finca antigua con bonita fachada y elegante portal, ubicada en el prestigioso barrio de Recoletos, a pocos metros de la Puerta de Alcalá, del Parque del Retiro y de la prestigiosa calle Serrano. A la vivienda se accede, a través de un pequeño hall de entrada con aseo de cortesía. La zona social se compone de un amplio y luminoso salón-comedor orientado a calle, enmarcado por cuatro balcones de suelo a techo que aportan gran entrada de luz natural y agradables vistas a edificios históricos del entorno. La cocina, de cuidada estética y acabados de alta gama, se presenta semi integrada en el espacio principal. Se entrega completamente equipada con electrodomésticos de primeras marcas. La zona de descanso está compuesta por dos dormitorios, ambos con baño en suite. El dormitorio principal dispone además de acceso a un patio abierto de uso privado, con posibilidad de cerramiento, donde se encuentra ubicada la zona de lavado. Cabe destacar la excelente distribución de los espacios y el alto nivel de calidad empleado en la rehabilitación, tales como sistema de aerotermia, suelo de roble natural, mármoles en cocina y baños, garantizan confort, funcionalidad y un elegante diseño.",True,good,False,19549.0,True,False,False,False,[],False,False,2600000.0,€,flat,,"Recoletos, Madrid",Piso en calle de Villalar,1,True,True,,,,,,,
104520166,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/da/d6/1223216864.webp,1e6747e3-db20-431a-a9fc-7f3ef1d2878b,28,730000.0,flat,sale,124.0,3,3,calle de Moratín,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4136715,-3.6956641,False,https://www.idealista.com/inmueble/104520166/,"Descubre este espacioso apartamento de 124m² en el encantador Cortes, España.  Con 3 dormitorios y 3 baños, esta propiedad es perfecta para una familia o aquellos que buscan espacio adicional.  El edificio cuenta con aire acondicionado, brindando comodidad en los calurosos días de verano.  Ubicado en una de las zonas más demandas y pintorescas de Madrid, encontrarás todo lo que necesitas a pocos pasos de distancia.  Disfruta de la belleza de Cortes y sus alrededores, mientras te relajas en tu nuevo hogar. ¡No te pierdas esta oportunidad única!  Contáctanos hoy mismo para programar una visita.",False,good,False,5887.0,False,False,False,False,[],False,False,730000.0,€,flat,,"Huertas-Cortes, Madrid",Piso en calle de Moratín,st,False,True,,,,,,,
108587895,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/c8/e2/1307677940.webp,2E,8,196000.0,flat,sale,74.0,1,1,"calle Talco, 82",Madrid,Madrid,Villaverde,es,Villaverde Alto,40.344063,-3.7153127,True,https://www.idealista.com/obra-nueva/108587895/,"INICIO DE OBRA EN SEPTIEMBRE 2025 75% YA RESERVADO ¡Nueva oportunidad de viviendas sostenibles en Villaverde desde 191.500 €! El edificio Talco cuenta con viviendas de 1, 2 y 3 dormitorios y 600 m2 de espacios comunes: terraza en azotea, huerto urbano, dos locales multiusos y lavandería, entre otros. Un edificio con certificado energético A para ahorrar en la factura de la luz, gracias a su diseño eficiente y producción de energía solar. Con precios ajustados para garantizar la mejor combinación de calidad, sostenibilidad y accesibilidad. Las zonas comunes incluyen más de 170 m2 en azotea con terraza, con un local y huerto urbano. Y en planta baja, cuenta con 400 m2 que incluyen un gran soportal con patio y jardín, un local para usos múltiples (coworking, cocina o sala de juegos), lavandería y parking de bicis. Plaza de garaje a parte por 17.000 €. Contacta para conocer todos los detalles y hacer tu reserva.",False,newdevelopment,True,2649.0,True,False,False,False,[],False,False,196000.0,€,flat,,"Villaverde Alto, Madrid","Piso en calle Talco, 82",2,True,True,False,True,False,,,,17000.0
108191401,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/90/e7/1337871752.webp,c8b0a9ef-181b-404e-b2c2-db9c09064bc3,45,865000.0,duplex,sale,280.0,6,4,calle Monte Rancho,Madrid,Las Rozas de Madrid,Yucatán- Las Cornisas,es,Yucatán- Las Cornisas,40.4834235,-3.8575657,False,https://www.idealista.com/inmueble/108191401/,"Huspy presenta esta impresionante dúplex en tercera y última planta de 280 m² construidos, ubicada en una de las zonas residenciales con mayor demanda del noroeste de Madrid. Gracias a sus recientes reformas y a una distribución cuidadosamente diseñada, esta vivienda representa una oportunidad excepcional para familias que buscan amplitud, luminosidad y confort. En la planta principal, encontramos un acogedor hall de entrada que da paso a un amplio y luminoso salón-comedor, dividido en dos ambientes diferenciados, ideal para combinar zonas de ocio y descanso. La cocina, con más de 20 m², ha sido concebida como un espacio funcional y elegante, con zona de office, despensa y tendedero. Esta planta también incluye dos dormitorios con armarios empotrados y un baño completo. La planta superior, de estilo abuhardillado, está dedicada íntegramente al descanso. Originalmente concebida con cuatro dormitorios, ha sido rediseñada para albergar tres grandes dormitorios, todos en suite. El dormitorio principal cuenta con un espacio adicional tipo sala de estar, ideal como zona de lectura, despacho o rincón de relax privado. Extras y zonas comunes La propiedad se completa con una plaza de garaje doble, trastero y acceso a zonas comunes con piscina y amplias áreas verdes, perfectas para disfrutar en familia. La casa se caracteriza también por su excelente luminosidad y abundante espacio de almacenamiento en todas las estancias. Ubicación privilegiada Situada a escasos metros de la A6 (pero por orientación ni ni se ve ni se oye), esta vivienda se encuentra entre Las Rozas y Majadahonda, dos de los municipios más valorados de la Comunidad de Madrid por su alta calidad de vida. La zona cuenta con una excelente oferta educativa, centros comerciales, zonas verdes y una magnífica conexión con la capital, lo que garantiza una vida cómoda, tranquila y bien comunicada. Una opción ideal para quienes buscan un entorno familiar sin renunciar a las ventajas de vivir cerca de Madrid.",False,good,False,3089.0,False,False,False,False,[],False,False,865000.0,€,flat,duplex,"Yucatán- Las Cornisas, Las Rozas de Madrid",Dúplex en calle Monte Rancho,3,True,True,,True,True,,,,
107396902,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/65/d5/1311677280.webp,BHHS-MAD-0599,12,759000.0,flat,sale,84.0,2,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4216118,-3.7017961,False,https://www.idealista.com/inmueble/107396902/,"Ponemos a su disposición la venta de este exclusivo piso de 84 metros cuadrados catastrales, totalmente reformado a estrenar. Situado en una de las calles más representativas y emblemáticas del barrio Universidad, conocido como el Soho madrileño. Ubicado en la cuarta y última planta del edificio. La finca es representativa con ascensor. Esta vivienda tiene una fantástica ubicación en una de las zonas más exclusivas de Madrid. El barrio de Universidad nos ofrece magníficos edificios, iglesias y palacetes del siglo XVIII, además de estar junto a importantes embajadas, cedes políticas, universidades y colegios. La zona se encuentra perfectamente comunicada por transporte público con toda la ciudad. Todo ello hace de este inmueble una excelente oportunidad vivir o invertir. La vivienda tiene una distribución muy práctica, en donde encontramos una entrada con un bonito pasillo, que dirige a la zona de estar, compuesta por salón comedor con dos balcones a la calle. Con cocina americana, se entrega amueblada y equipada con electrodomésticos de gama alta y muebles hechos a medida. La zona de descanso la componen dos dormitorios, siendo uno en suite. Toda la vivienda cuenta con aire acondicionado por conducto y dispone de calefacción central. Esta propiedad se encuentra situada en una finca clásica, encontrándose en perfecto estado de conservación y con ITE favorable. Disponemos de varios inmuebles similares en esta zona que solo pueden estar anunciados en nuestra web por expreso deseo de sus propietarios. Si desean verlos pueden hacerlo pinchando en el enlace adicional ubicado al final del anuncio.",False,good,False,9036.0,True,False,False,False,[],False,False,759000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso,4,True,True,,,,,,,
108515008,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/3c/a6/1347192870.webp,ffd30f82-a32a-47ea-a816-5d71ac935ab5,18,300000.0,flat,sale,51.0,1,1,calle del Amparo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4107977,-3.7058667,False,https://www.idealista.com/inmueble/108515008/,"Descubre este encantador piso en el vibrante barrio de Lavapiés, España. Con 51 m², este espacio se presenta en buen estado y ofrece una combinación perfecta de confort y funcionalidad. Cuenta con 1 dormitorio acogedor y 1 baño completo. La cocina está totalmente equipada, lista para tus aventuras culinarias. Además, tiene como anejo inseparable una superficie de tendedero en el patio del edificio de 6,70m2. Disfruta de la comodidad del aire acondicionado durante los calurosos días de verano y relájate en patio privado, ideal para momentos de tranquilidad o reuniones. El edificio cuenta con ascensor, facilitando el acceso.  Ubicado en una zona llena de vida cultural y gastronómica, este piso es una oportunidad única para quienes buscan un hogar práctico en el corazón de la ciudad. ¡No dejes pasar esta oportunidad de vivir en uno de los barrios más emblemáticos de Madrid! Disfruta de la comodidad del aire acondicionado durante los calurosos días de verano y relájate en patio privado, ideal para momentos de tranquilidad o reuniones. El edificio cuenta con ascensor, facilitando el acceso.  Ubicado en una zona llena de vida cultural y gastronómica, este piso es una oportunidad única para quienes buscan un hogar práctico en el corazón de la ciudad. ¡No dejes pasar esta oportunidad de vivir en uno de los barrios más emblemáticos de Madrid!",False,good,False,5882.0,False,False,False,False,[],False,False,300000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Amparo,1,False,True,,,,,,,
108921260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/91/57/1308990601.webp,P5 8ºA,6,437500.0,flat,sale,95.0,2,1,"camino del Espinillo, 73",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3696574,-3.5869301,True,https://www.idealista.com/obra-nueva/108921260/,"BLOOM es un exclusivo proyecto residencial que Kronos Homes está desarrollando en Los Berrocales, uno de los nuevos desarrollos del sureste de Madrid. El proyecto consta de 113 viviendas de 1, 2 y 3 dormitorios en un edificio compuesto por 3 bloques, con diseño moderno y vanguardista. La ubicación de la parcela, en la Etapa 1 del desarrollo, permitirá que se puedan entregar las viviendas en el primer trimestre de 2027. El residencial contará con un completo equipamiento: piscinas de adultos e infantil, gimnasio, sala gourmet, coworking, pet spa, juegos infantiles, cuarto de bicicletas.. . lo que hará que las posibilidades de ocio en el propio edificio son variadas y para todas las edades. La parcela linda al este con la Gran Vía del Sureste que conecta el Ensanche de Valleas con el resto de los sectores del sureste. Al Oeste linda con el Parque Lineal junto al arroyo de la Marañosa, zona verde peatonal por la que se podrá disfrutar en familia en un entorno libre de coches. El proyecto básico lo ha diseñado el estudio de arquitectura de Rafael de la Hoz, arquitecto de reconocido prestigo autor de obras muy singulares, como lo es BLOOM. Las viviendas son luminosas, con distribuciones muy optimizadas y contando todas con terraza exterior. El estudio de interiorismo de Teresa Sapey + Partners está realizando el diseño interior de las zonas comunes, así como colaborando en la selección de los materiales del interior de las viviendas.",False,,True,4605.0,True,False,False,False,[],False,False,437500.0,€,flat,,"Los Berrocales, Madrid","Piso en camino del Espinillo, 73",8,True,True,False,True,True,,,,
109190640,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/9a/1a/1366959045.webp,IE01-BRETON9,18,700000.0,flat,sale,150.0,3,2,calle de Tomás Bretón,Madrid,Madrid,Arganzuela,es,Delicias,40.3986067,-3.6929101,False,https://www.idealista.com/inmueble/109190640/,"Se vende amplio piso en la calle Tomás Bretón, en el barrio de Delicias, Madrid. La vivienda cuenta con una superficie de 150 m² muy bien distribuidos, ofreciendo espacios cómodos y luminosos para toda la familia. Dispone de tres habitaciones, todas de buen tamaño y con gran entrada de luz natural, lo que aporta sensación de amplitud y calidez. La vivienda incluye dos cuartos de baño completos, diseñados para brindar funcionalidad y comodidad en el día a día. Uno de los grandes atractivos de este inmueble son sus dos terrazas, ideales para disfrutar de momentos de relax, comidas al aire libre o como zona de ocio. Gracias a que es una vivienda exterior, la luz y la ventilación natural están presentes durante todo el día, lo que convierte cada estancia en un lugar acogedor y agradable. La localización es inmejorable: situado en el barrio de Delicias, una de las zonas más demandadas por su excelente comunicación y variedad de servicios. A escasos minutos a pie se encuentra la estación de Atocha, lo que garantiza una conexión rápida tanto con el centro de Madrid como con otras ciudades. Además, la zona dispone de supermercados, colegios, centros culturales, zonas verdes y una amplia oferta gastronómica y de ocio, todo al alcance de la mano. En definitiva, se trata de una oportunidad única para adquirir una vivienda espaciosa, luminosa y bien ubicada, perfecta tanto como residencia familiar como inversión por su alta demanda en la zona. Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del servicio: \\""CAMBIA Y DESCANSA\\"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. *Imágenes renderizadas con un programa de diseño*.",False,renew,False,4667.0,False,False,False,False,[],False,False,700000.0,€,flat,,"Delicias, Madrid",Piso en calle de Tomás Bretón,1,True,False,,,,750000.0,50000.0,7.0,
109214176,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/13/a8/e5/1367656498.webp,,10,159950.0,flat,sale,46.0,1,1,calle Cruz del Carnero s/n,Madrid,Madrid,Vicálvaro,es,Casco Histórico de Vicálvaro,40.4012031,-3.604598,True,https://www.idealista.com/inmueble/109214176/,"APARTAMENTO TOTALMENTE REFORMADO Y A ESTRENAR EN EL CASCO HISTORICO DE VICALVARO. Descubre este espectacular apartamento recién reformado, listo para estrenar.  Cada rincón ha sido diseñado con gusto y materiales de alta calidad, ofreciendo una combinación perfecta de estilo moderno y confort.  Cocina Amueblada con electrodomésticos, Amplio Armario Empotrado, Baño con Plato de Ducha y Mampara. Preinstalación de A/A. "" MEJOR VER"".",False,good,False,3477.0,False,False,False,False,[],False,False,159950.0,€,flat,,"Casco Histórico de Vicálvaro, Madrid",Piso en calle Cruz del Carnero s/n,bj,True,False,,,,,,,
106427435,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/98/ea/1282702601.webp,3fd48a9f-bdf3-491a-af3e-78c2a5c054f5,60,275000.0,chalet,sale,100.0,2,1,calle de la Fuente del Cura,Madrid,Miraflores de la Sierra,,es,,40.8098559,-3.7770225,False,https://www.idealista.com/inmueble/106427435/,"Casa en Venta en Miraflores de la Sierra: Con Vistas Espectaculares y Máximo Confort ¿Te imaginas despertar cada día rodeado de naturaleza y vistas incomparables? Esta casa en Miraflores de la Sierra te ofrece una experiencia única en un entorno tranquilo y un diseño impecable, pensado para aprovechar al máximo su ubicación privilegiada. Detalles Destacados: - Ubicación Privilegiada con Vistas Espectaculares: Situada en una de las mejores zonas de Miraflores, esta vivienda presume de vistas abiertas hacia las montañas y el valle, ofreciendo un panorama sin igual. Disfruta de la belleza natural desde cada rincón de la casa, con luz solar durante todo el día. - Distribución Amplia y Funcional: Dos dormitorios, uno de ellos matrimonial, y un baño completo con bañera, diseñados para tu comodidad. - Cocina Totalmente Equipada: Todo lo que necesitas está aquí: lavavajillas, nevera y lavadora para facilitarte la vida desde el primer día. - Terrazas con Doble Orientación: Dos terrazas, una al sur y otra al oeste, perfectas para disfrutar tanto del amanecer como del atardecer, con vistas únicas que te harán sentir en pleno contacto con la naturaleza. - Almacén en el Sótano: Gran espacio de almacenamiento accesible desde una de las terrazas, ideal para aprovechar al máximo cada metro. Esta casa está lista para recibirte y disfrutar de un estilo de vida en pleno contacto con la naturaleza, con vistas inigualables y todas las comodidades. Perfecta para quienes buscan calidad de vida en Miraflores de la Sierra. Contáctanos para recibir más información o agendar una visita. ¡No pierdas la oportunidad de conocer tu nuevo hogar! Miraflores de la Sierra, situado en plena Sierra de Guadarrama, es un destino residencial que combina naturaleza, historia y un ambiente relajado, ideal para quienes buscan calidad de vida en un entorno sereno y pintoresco. Este municipio madrileño destaca por sus paisajes de montaña, sus frondosos bosques y su arquitectura tradicional, que le otorgan un encanto especial y un atractivo único para residentes y visitantes. La localidad es perfecta para los amantes de la naturaleza y las actividades al aire libre, ya que cuenta con numerosas rutas de senderismo, áreas de montaña y miradores naturales que ofrecen vistas espectaculares. Además, Miraflores de la Sierra dispone de una buena infraestructura de servicios, incluyendo colegios, tiendas, restaurantes y centros de salud, que aseguran una vida cómoda y bien equipada para sus habitantes.",False,good,False,2750.0,False,True,False,False,[],False,False,275000.0,€,chalet,semidetachedHouse,Miraflores de la Sierra,Chalet pareado en calle de la Fuente del Cura,,,,,,,,,,
108075775,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/d6/9e/1333068788.webp,N06-JFB-00080,16,295000.0,flat,sale,50.0,2,1,"calle de Francisco Remiro, 39",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4387885,-3.6656719,True,https://www.idealista.com/inmueble/108075775/,"Descubre una oportunidad única de inversión y vida urbana en este piso totalmente reformado y amueblado con criterios de decoración muy actuales.  Situado en una ubicación privilegiada, ofrece un acceso rápido al centro de Madrid mientras se encuentra rodeado de un entorno sereno. Esta vivienda de aproximados 50 m² construidos se caracteriza por su eficiencia espacial, ofreciendo una cocina abierta, dos acogedoras habitaciones y un amplio baño con un moderno plato de ducha.  La luz natural fluye armoniosamente a través de los espacios abiertos, resaltando su sofisticada sencillez. La propiedad incluye prácticos armarios que optimizan el almacenamiento, permitiendo un entorno ordenado y funcional. Ideal para aquellos que valoran la tranquilidad sin renunciar a la conectividad urbana, esta propiedad es perfecta tanto para quienes desean establecer su hogar en Madrid como para inversores que buscan una alta revalorización en los próximos años. Además, la aceptación de mascotas facilita la convivencia sin restricciones adicionales. Reformada con un diseño contemporáneo y una ubicación estratégica, esta propiedad está destinada a ser una inversión altamente atractiva.  Aproveche la oportunidad de vivir o invertir en un piso que combina confort, modernidad y potencial de crecimiento.",True,good,False,5900.0,False,False,False,False,[],False,False,295000.0,€,flat,,"Guindalera, Madrid","Piso en calle de Francisco Remiro, 39",bj,True,False,,,,305000.0,10000.0,3.0,
106740692,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/ba/a3/c3/1292579854.webp,4ºC,7,560000.0,flat,sale,86.0,3,2,"Emilio Muñoz, 47",Madrid,Madrid,San Blas,es,Simancas,40.4337669,-3.6243142,True,https://www.idealista.com/obra-nueva/106740692/,"Residencial privado compuesto de 55 viviendas de 1, 2 y 3 dormitorios en el histórico barrio de San Blas-Canillejas, uno de los barrios más legendarios de Madrid. A día de hoy se está modernizando y convirtiendo en el Silicon Valley de Madrid debido al proyecto Madbit. San Blas - Madrid es una urbanización privada con piscina, gimnasio, ascensor, garajes, trasteros y viviendas con balcones. Todas las viviendas cuentan con sistema de climatización mediante Aerotermia lo que permite reducir 30% la factura de energía de la vivienda. En San Blas apostamos por la eficiencia energética.",False,,True,6512.0,True,False,False,False,[],False,False,560000.0,€,flat,,"Simancas, Madrid","Piso en Emilio Muñoz, 47",4,True,True,False,True,True,,,,
107863394,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/f1/18/1244656151.webp,2D  PLANTA SEXTA2,9,428000.0,flat,sale,76.0,2,2,"paseo de la Convivencia, 3030",Madrid,Torrejón de Ardoz,Sureste,es,,40.4547404,-3.4499627,True,https://www.idealista.com/obra-nueva/107863394/,"Le presentamos Jardines de Torrejón, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura está llamada a ser protagonista en Torrejón. Una promoción única que aguarda 122 magníficas viviendas exteriores, de dos y tres dormitorios con amplias superficies de terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad. El proyecto explora y persigue la máxima conexión de los edificios con la belleza exterior del cuidado paisajismo. La ubicación se convierte en el destino predilecto de muchas familias que buscan vivir en una zona tranquila con unas conexiones únicas y rodeada de grandes parques. Su gran urbanización de 980 m2 es una perfecta prolongación del paisaje natural y parques en el que se ubica la promoción. Jardines de Torrejón con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: Chill out, una zona de chill out equipada con dos conjuntos de sofás con vistas a las zonas verdes, hará que cada minuto compartido con amigos o familia, sea un recuerdo imborrable. Piscina y solarium, el lujo de empezar el día nadando en la piscina de 85m2 con iluminación nocturna. La piscina se sitúa delimitada con barandilla para la seguridad de los más pequeños. Sala Fitness, el gimnasio de 50m2 ubicado en planta baja estará equipado con dos bicicletas, dos elípticas, una cinta de correr, banco y mancuernas. Además, contará con una salida al exterior pudiendo trasladar la actividad al aire libre. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. Ofrecemos además un servicio de personalización mediante el cual el equipo de arquitectos de Amenabar le asesorará en todo lo que necesite para adaptar la vivienda a sus preferencias, dentro de las opciones ofrecidas en el programa propio. La entrega de las viviendas está prevista para finales del 2026. Adicionalmente, contamos con otra promoción en Torrejón de Ardón, Aires de Torrejón, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura está llamada a ser protagonista en Torrejón de Ardoz. Una promoción única que aguarda 14 magníficas viviendas exteriores, de dos dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad.  ¡Visita nuestra web a pie de página!",False,,True,5632.0,True,False,False,False,[],False,False,428000.0,€,flat,,"Sureste, Torrejón de Ardoz","Piso en paseo de la Convivencia, 3030",6,True,True,False,True,True,,,,
108706215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/f1/18/1244656151.webp,2D  PLANTA SÉPTIMA,9,342000.0,flat,sale,82.0,2,2,"paseo de la Convivencia, 3030",Madrid,Torrejón de Ardoz,Sureste,es,,40.4547404,-3.4499627,True,https://www.idealista.com/obra-nueva/108706215/,"Le presentamos Jardines de Torrejón, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura está llamada a ser protagonista en Torrejón. Una promoción única que aguarda 122 magníficas viviendas exteriores, de dos y tres dormitorios con amplias superficies de terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad. El proyecto explora y persigue la máxima conexión de los edificios con la belleza exterior del cuidado paisajismo. La ubicación se convierte en el destino predilecto de muchas familias que buscan vivir en una zona tranquila con unas conexiones únicas y rodeada de grandes parques. Su gran urbanización de 980 m2 es una perfecta prolongación del paisaje natural y parques en el que se ubica la promoción. Jardines de Torrejón con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: Chill out, una zona de chill out equipada con dos conjuntos de sofás con vistas a las zonas verdes, hará que cada minuto compartido con amigos o familia, sea un recuerdo imborrable. Piscina y solarium, el lujo de empezar el día nadando en la piscina de 85m2 con iluminación nocturna. La piscina se sitúa delimitada con barandilla para la seguridad de los más pequeños. Sala Fitness, el gimnasio de 50m2 ubicado en planta baja estará equipado con dos bicicletas, dos elípticas, una cinta de correr, banco y mancuernas. Además, contará con una salida al exterior pudiendo trasladar la actividad al aire libre. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. Ofrecemos además un servicio de personalización mediante el cual el equipo de arquitectos de Amenabar le asesorará en todo lo que necesite para adaptar la vivienda a sus preferencias, dentro de las opciones ofrecidas en el programa propio. La entrega de las viviendas está prevista para finales del 2026. Adicionalmente, contamos con otra promoción en Torrejón de Ardón, Aires de Torrejón, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura está llamada a ser protagonista en Torrejón de Ardoz. Una promoción única que aguarda 14 magníficas viviendas exteriores, de dos dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad.  ¡Visita nuestra web a pie de página!",False,,True,4171.0,True,False,False,False,[],False,False,342000.0,€,flat,,"Sureste, Torrejón de Ardoz","Piso en paseo de la Convivencia, 3030",7,True,True,False,True,True,,,,
108848541,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/0c/5a/1356892687.webp,3c3737ce-3f07-49bb-8d29-7669e679590f,22,420000.0,flat,sale,45.0,2,1,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4246621,-3.6742231,False,https://www.idealista.com/inmueble/108848541/,"Descubre este encantador piso reformado en el corazón de Goya, Salamanca, Madrid. Con 45 m² bien aprovechados, esta propiedad ofrece un espacio acogedor y moderno.  Cuenta con dos dormitorios luminosos, un baño, cocina moderna totalmente equipada, el piso se vende amueblado con un gusto exquisito, ideal para parejas o pequeñas familias que buscan comodidad en una ubicación privilegiada.  La reciente reforma aporta un toque contemporáneo, asegurando que cada rincón esté listo para disfrutar.  Situado en una zona vibrante, con acceso a tiendas, restaurantes y transporte público, este piso es una oportunidad única para vivir en uno de los barrios más deseados de Madrid.  No dejes pasar esta oportunidad de tener un hogar en un entorno urbano y lleno de vida. ¡Ven a verlo y enamórate de tu nuevo espacio en Goya!",False,good,False,9333.0,False,False,False,False,[],False,False,420000.0,€,flat,,"Goya, Madrid",Piso en calle de Jorge Juan,bj,False,False,,,,,,,
