propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
109166800,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/90/69/1366243299.webp,27,3,950000.0,flat,sale,92.0,True,2,2,calle de Montesa,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4254626,-3.6716905,False,https://www.idealista.com/inmueble/109166800/,"¡Tu nuevo hogar en el corazón de Madrid! Se vende fantástico piso exterior reformado con mucho gusto, ubicado en una finca representativa en una de las zonas más cotizadas de la ciudad. Ideal tanto para vivir como para invertir. La vivienda cuenta con dos amplias habitaciones con armarios empotrados y una excelente distribución que aprovecha al máximo cada metro cuadrado. Dispone también de un área de escritorio independiente, perfecta para teletrabajar o estudiar con comodidad. La cocina integrada destaca por su luminosidad y diseño funcional, equipada con electrodomésticos modernos y espacio más que suficiente para disfrutar del día a día. El salón-comedor, amplio y acogedor, invita a relajarse y compartir momentos en un entorno tranquilo y elegante. La vivienda se encuentra lista para entrar a vivir, con acabados de calidad y una reforma cuidada al detalle que combina estilo contemporáneo y calidez. El edificio dispone de ascensor, portero fisico y se encuentra en buen estado de conservación. Ubicado en una zona con todos los servicios al alcance: transporte público, comercios, restaurantes y zonas verdes. ¡Una oportunidad que no puedes dejar escapar! Contáctanos para más información o para concertar una visita.",False,good,False,True,10326.0,False,False,False,False,[],False,False,950000.0,€,flat,,"Goya, Madrid",Piso en calle de Montesa,,,,,,,,
108492191,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/3f/95/1364344793.webp,32,2,1359000.0,flat,sale,141.0,True,3,3,"calle del Cardenal Cisneros, 84",Madrid,Madrid,Chamberí,es,Trafalgar,40.4356719,-3.7031262,True,https://www.idealista.com/inmueble/108492191/,"Exclusiva vivienda reformada en el corazón de Chamberí – Trafalgar Ubicado en la prestigiosa calle Cardenal Cisneros 84, este espectacular piso de categoría Premium se sitúa en una 2ª planta y ofrece 141 m² distribuidos de forma óptima en 3 amplias habitaciones y 3 baños completos. Reformado con un gusto exquisito, combina a la perfección modernidad, diseño y funcionalidad. Su orientación exterior garantiza una excelente entrada de luz natural durante todo el día, creando espacios cálidos y acogedores. Totalmente amueblado y equipado, dispone de una cocina completa y un práctico cuarto de lavado. El baño de la suite principal incorpora una bañera empotrada, ideal para momentos de relax. La vivienda cuenta además con calefacción central, balcón y una terraza privada, perfecta para disfrutar del aire libre en un entorno tranquilo y urbano al mismo tiempo. Situado en una de las zonas más deseadas de Madrid, rodeado de vida cultural, oferta gastronómica, boutiques y todos los servicios necesarios, además de una excelente conexión con el transporte público. Una oportunidad única para vivir o invertir en uno de los barrios más cotizados de la capital.",False,good,False,True,9638.0,False,False,False,False,[],False,False,1359000.0,€,flat,,"Trafalgar, Madrid","Piso en calle del Cardenal Cisneros, 84",,,,,,,,
106006954,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/80/ca/1269699679.webp,20,2,510000.0,flat,sale,73.0,True,2,1,calle de la Infanta Mercedes,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4618195,-3.6970936,False,https://www.idealista.com/inmueble/106006954/,"GOVERALIA COMERCIALIZA ESTUPENDO PISO EXTERIOR CON TERRAZA EN LA MEJOR ZONA DE CHAMARTÍN, JUNTO A SOR ANGELA DE LA CRUZ, DE DOS DORMITORIOS, UN BAÑO, CALEFACCION CENTRAL.  EL PISO piso está muy cerca de los mejores restaurantes, tiendas y con el transporte público en la puerta. El edificio cuenta con ascensor, calefacción central y servicios de portería. El piso es muy luminoso con aire acondicionado, ventanas térmicas y acústicas, paredes en liso, y puertas en blanco. Se distribuye en: -Salón amplio exterior independiente con terraza -Dormitorio principal amplio con armario empotrado -Dormitorio secundario amplio -Baño completo  -Cocina completa Somos un gran equipo humano de toda confianza, treinta años de experiencia nos avalan. Un método que funciona Encuentra más en Goveralia.",False,good,False,True,6986.0,False,False,False,False,[],False,False,510000.0,€,flat,,"Cuzco-Castillejos, Madrid",Piso en calle de la Infanta Mercedes,21222040,,,,,,,
102058787,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/5e/4c/1367299869.webp,32,,1699000.0,chalet,sale,447.0,,4,2,calle de los Pinos,Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,,40.4275692,-3.8743754,False,https://www.idealista.com/inmueble/102058787/,"Fives Real Estate vende espectacular chalet independiente situado en la exclusiva urbanización “Monte de las Encinas”, con seguridad propia y mucha privacidad. Perteneciente al término municipal de Boadilla del Monte. La vivienda se encuentra asentada sobre una parcela privada de 3.553 m2 ubicada en el centro de la exclusiva urbanización de 40 vecinos aproximadamente. Consta de 447 m2 construidos distribuidos en: Vivienda de 280 m2 construidos en una sola planta de piedra rústica gallega.  -Cuatro salones. Tres de 40 m2 y uno de 51 m2. Con salida al porche del jardín delantero.  -Cocina totalmente equipada y amueblada. -Cuatro habitaciones, una de ellas en suite con vestidor incluidos. Todas ellas con armarios empotrados. -Dos baños completos. Accediendo al jardín trasero, nos encontramos con una parte solada con suelo de pizarra, donde tenemos la zona de comedor exterior con barbacoa y la piscina. Cuenta además la parcela con dos estancias independientes las cuáles tienen baño y cocina abierta, las cuales pueden ser aprovechadas para cualquier necesidad como por ejemplo “casa de invitados”. Por el acceso a la parcela de vehículos, nos encontramos con un garaje con bodega en la parte de debajo de la vivienda más un aparcamiento exterior cubierto para tres vehículos. La vivienda fue construida en 1974 con una construcción de piedra traída de Galicia, fue actualizada en 2006. Cuenta con suelos de parquet de madera de Roble y moqueta en la zona de dormitorios. La carpintería exterior de madera. La vivienda necesita actualización.  La urbanización cerrada cuenta con valla de acceso y seguridad 24 horas. Tiene además un club social que pertenece a la urbanización, con pistas deportivas (Fútbol, tenis, pádel…) y zona de celebración de eventos. Boadilla del Monte además de viviendas exclusivas, ofrece una serie de servicios adicionales y exclusivos: colegios prestigiosos como el Virgen de Europa, St Michael´s School: hospitales como el Monteprincipe, el Hospital de Puerta del Hierro: Campos de Golf e infinidad de centros comerciales. [IW].",False,good,False,,3801.0,True,False,False,False,[],False,False,1699000.0,€,chalet,independantHouse,"Valdepastores - Las Encinas, Boadilla del Monte",Casa independiente en calle de los Pinos,CHA0013,,,,,,,
109061039,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/7d/2b/1363216046.webp,18,5,203000.0,flat,sale,81.0,True,2,1,avenida de Las Lagunas,Madrid,Parla,Laguna Park,es,,40.2447216,-3.7737312,False,https://www.idealista.com/inmueble/109061039/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Parla? ¡Testa Homes lo hace realidad! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. 80 m² distribuidos en un hall de acceso con armario empotrado, a través del cual acceder al amplio salón-comedor y la cocina, semi-equipada con electrodomésticos de máxima calidad, ambas estancias muy luminosas gracias a sus amplios ventanales; la cocina además dispone de acceso a una terraza tendedero. La vivienda dispone de 2 dormitorios, con armarios empotrados. El inmueble cuenta con baño equipado. El inmueble está muy bien ubicado en Parla, a pocos minutos del acceso a la A-42 y la R-4; la vivienda se encuentra rodeada por diversos parques y distintas opciones de restauración, colegios, institutos, hospitales etc. Además, dispone de fácil acceso a transporte público gracias a su cercanía a la estación cercanías de Parla (C4) al igual que varias líneas de autobuses a sus alrededores. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,2506.0,False,False,False,False,[],False,False,203000.0,€,flat,,"Laguna Park, Parla",Piso en avenida de Las Lagunas,10722,True,True,,,,,
81900004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/3d/4f/587246122.webp,25,3,1690000.0,flat,sale,135.0,True,3,2,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4243096,-3.6852354,False,https://www.idealista.com/inmueble/81900004/,"Fortuny Real Estate presenta espectacular inmuebles a estrenar en el corazón del Barrio de Salamanca.  Se trata de una vivienda ubicada en un distribuida en un salón comedor con la cocina americana totalmente equipada con electrodomésticos de alta gama. Tiene 3 dormitorios amplio con armarios de suelo a techo, el principal cuenta con vestidor y cuarto de baño en suite. Reforma de diseño con altas calidades con la posibilidad de quedarse con los muebles. Portero físico y trasero. Opción a una plaza de garaje. Sin duda un piso único en la zona. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,True,12519.0,False,False,False,False,[],False,False,1690000.0,€,flat,,"Recoletos, Madrid",Piso,0507,True,False,50000.0,,,,
107545485,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/ae/35/1323591625.webp,28,5,270000.0,flat,sale,74.0,True,2,1,calle Federico García Lorca,Madrid,Collado Villalba,Villalba Estación,es,,40.6264374,-4.004584,False,https://www.idealista.com/inmueble/107545485/,"B-HOME Collado Villalba presenta maravilloso piso en la suertes. ¡Descubre tu nuevo hogar en el corazón de Collado Villalba! Este espectacular piso moderno y funcional te ofrece todo lo que necesitas para disfrutar de una vida cómoda y plena. Con 2 amplias habitaciones y un baño completo, este espacio es perfecto para parejas, familias o incluso como inversión. Imagina relajarte en un luminoso salón, donde la luz natural inunda cada rincón, creando un ambiente acogedor y cálido. La cocina, espaciosa y bien equipada, es ideal para dar rienda suelta a tu creatividad culinaria y compartir momentos inolvidables con tus seres queridos. Además, disfrutarás de la comodidad de las persianas eléctricas, que te permitirán regular la luz a tu antojo con solo pulsar un botón. Ubicado en un quinto piso, el edificio cuenta con ascensor, facilitando el acceso a tu nuevo hogar. No dejes pasar la oportunidad de vivir en este maravilloso piso en Collado Villalba, donde la modernidad y la funcionalidad se unen para ofrecerte el estilo de vida que mereces. ¡Contáctanos para más información y ven a verlo!",False,good,False,True,3649.0,True,False,False,False,[],False,False,270000.0,€,flat,,"Villalba Estación, Collado Villalba",Piso en calle Federico García Lorca,BHAG-002,,,,,,,
108403863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/01/6b/1344035522.webp,32,3,595000.0,flat,sale,95.0,True,3,1,calle de la Ribera de Curtidores,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4073135,-3.7088947,False,https://www.idealista.com/inmueble/108403863/,"Inmobiliaria en La latina - Puerta de Toledo - El Rastro - Palacio - Madrid - Tecnocasa Consulting Estudio Puerta de Toledo SL Te presentamos esta encantadora y amplia vivienda de 95 m² construidos, situada en una de las zonas más auténticas, vibrantes y con mayor valor histórico y cultural de Madrid: el barrio de La Latina, junto a la Plaza de Cascorro, a pocos pasos de la Puerta de Toledo y muy cerca de la Calle Mayor, Plaza Mayor y Madrid Río. La propiedad se encuentra en plena Ribera de Curtidores, eje principal del famoso Rastro madrileño, un lugar lleno de vida los domingos, pero tranquilo entre semana. Un entorno con sabor castizo, lleno de historia y con un gran dinamismo cultural, comercial y gastronómico. Distribución y características principales: 3 dormitorios (luminosos y de buen tamaño) Salón principal y sala de estar independientes Cocina independiente con ventana 1 baño completo con ventilación natural 2 balcones exteriores, con vistas despejadas a la Ribera de Curtidores Todas las estancias cuentan con ventana, lo que proporciona excelente ventilación cruzada y abundante luz natural durante todo el día Detalles de confort y conservación: Suelos de parquet. Calefacción individual de gas natural  Buena distribución, con estancias amplias y posibilidad de adaptar espacios según necesidades Entorno y servicios: Vivir en esta vivienda es disfrutar del verdadero espíritu madrileño: A pocos pasos de La Latina, el Mercado de la Cebada, Madrid Río, y monumentos históricos como la Basílica de San Francisco el Grande Rodeado de una amplísima oferta gastronómica y cultural: bares de tapas, tabernas históricas, restaurantes modernos, galerías de arte, teatros alternativos Excelente conexión con transporte público: metro La Latina, Puerta de Toledo, autobuses y fácil acceso a la M-30, cercanías en Embajadores  Zonas verdes y de esparcimiento como Madrid Río a menos de 10 minutos.",True,good,False,True,6263.0,True,False,True,False,[],False,False,595000.0,€,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle de la Ribera de Curtidores,,,,,629900.0,34900.0,6.0,
108917193,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/15/b5/1358874905.webp,40,,269000.0,chalet,sale,140.0,,4,1,calle Eras de Abajo,Madrid,Navalafuente,,es,,40.8206059,-3.6756644,False,https://www.idealista.com/inmueble/108917193/,"BREM GLOBAL INMOBILIARIA PRESENTA SINGULAR CHALET INDEPENDIENTE en Navalafuente municipio situado a 66 km de Madrid con una vivienda de 140 m² que data de 1980, construida sobre una parcela de 1040 m².  La vivienda en dos plantas, la principal con un salón comedor, cocina amueblada y equipada, un baño con ducha y cuatro habitaciones, dos dobles y dos de ellas con armarios empotrados. La construcción de madera con carpintería artesana, incluidas las contraventanas, que también son de madera. La planta baja un garaje para dos coches y cuarto de aperos.   La vivienda se encuentra en una urbanización de este municipio. Cuenta con todos los suministros, agua del canal y saneamiento, además de un pozo de superficie y equipo de presión, para el riego y la piscina de obra que está muy bien cuidada y en perfecto estado de uso. La parcela en dos niveles, con salida a dos calles ambas con paso de carruajes, poblada de encinas carrascas en racimo, olivos, nogales, membrillo etc. Con una inclinación leve totalmente vallada, ajardinada, zona de aparcamiento. Con fachada de 19 m y la otra 26, 47 m de fondo.   La urbanización rodeada de espacios naturales de gran belleza y tranquilidad de su paisaje vegetal de prados y dehesas, de encinas y de robles.  En la que también destacar su buena comunicación, por la cercanía del transporte público sus zonas verdes y diferentes instalaciones deportivas, que la convierten en un lugar agradable para vivir o descansar los fines de semana. Si deseas disfrutar esta joya, no lo dudes…. ¡ LLAMANOS!",True,good,False,,1921.0,True,False,True,False,[],False,False,269000.0,€,chalet,independantHouse,Navalafuente,Casa independiente en calle Eras de Abajo,31072025,True,True,,,,,
39156520,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/4c/8c/254922864.webp,16,6,1090000.0,penthouse,sale,83.0,True,2,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4319939,-3.6766709,False,https://www.idealista.com/inmueble/39156520/,"Fortuny Real Estate presenta excelente propiedad de diseño. Se trata de un ático a estrenar reformado con excelentes calidades, distribuido en un salón comedor con acceso a una maravillosa con la cocina totalmente equipada con electrodomésticos de alta gama con acceso a una espectacular terraza de 20 metros con vistas totalmente despejadas, dos dormitorios con armarios empotrados de suelo a techo y dos cuartos de baño completos. Reformado y amueblado por una diseñadora de gran prestigio aprovechando al máximo todo el espacio con unas calidades excelentes. Destaca por su luminosidad, tranquilidad y diseño. Sin duda una gran oportunidad tanto para crear un cálido hogar como para inversión debido a sus características y su cercanía al Instituto de empresa. Posibilidad de adquirir plaza de garaje. Cuenta con trastero y portero físico. Tiene excelente comunicación tanto en Metro como en Autobus. Adicionalemnte, se encuentra en una ubicación rodeada de servicios tales como supermercados, cafeterías, restaurantes, hospitales a pocos minutos andando.  Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,True,13133.0,False,False,False,False,[],False,False,1090000.0,€,flat,penthouse,"Lista, Madrid",Ático,7711,True,False,40000.0,,,,
107638480,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/8a/5b/1318414631.webp,17,5,335700.0,flat,sale,126.0,True,3,2,calle de la Princesa de Éboli,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4926968,-3.656512,False,https://www.idealista.com/inmueble/107638480/,"¿Busca la mejor oportunidad de inversión en el distrito de Hortaleza, en Madrid? Kalma presenta en exclusiva esta vivienda en modalidad de NUDA PROPIEDAD, una fórmula ideal para inversores que buscan rentabilidad a largo plazo. Información del inmueble: - Ubicación: Calle Princesa de Éboli, Madrid, Distrito de Hortaleza - Superficie: 126 m² - Conservación: La vivienda se encuentra en buen estado. - Antigüedad: 2003 - Extras: Garaje, trastero, zonas comunes con piscina y canchas de pádel, calefacción individual de gas y aire acondicionado, ascensor. Sobre la zona: Ubicada en la Calle Princesa de Éboli, en el Distrito de Hortaleza, una zona residencial tranquila y bien comunicada, ideal para disfrutar de una excelente calidad de vida. - Transporte: Cercanía a líneas de metro (L4) y diversas líneas de autobuses que conectan rápidamente con el centro de Madrid. Fácil acceso a la M-40 y la A-1. - Servicios cercanos: Supermercados, colegios, centros médicos, farmacias y centros deportivos. - Ocio y recreación: Parques como el Juan Carlos I y El Capricho, además de restaurantes, cafeterías y centros comerciales como Palacio de Hielo. Una inversión con impacto social: Con esta inversión, el propietario actual, un hombre de 74 años, conservará el usufructo vitalicio de la vivienda, asegurando su tranquilidad y bienestar. Al finalizar el usufructo, el comprador obtiene la plena propiedad del inmueble, un activo con alto potencial de revalorización en esta zona de Madrid. Condiciones económicas: - Precio: 335.700 € Gastos asociados: A cargo del propietario: - IBI. - Cuotas extraordinarias de comunidad (si aplica). - Seguro del continente. A cargo del usufructuario: - Cuotas ordinarias de comunidad. - Tasas municipales de residuos. - Suministros. - Seguro de contenido del inmueble. ¡No deje pasar esta oportunidad! Contacte con Kalma hoy mismo y nuestro equipo le proporcionará más detalles y un asesoramiento personalizado. Kalma, la mejor selección de inmuebles en NUDA PROPIEDAD a su alcance.",True,good,False,True,2664.0,True,False,False,False,[],False,False,335700.0,€,flat,,"Sanchinarro, Madrid",Piso en calle de la Princesa de Éboli,,True,True,,,,,
109123693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/84/b4/3e/1366690943.webp,26,1,320000.0,flat,sale,48.0,True,1,1,avenida Donostiarra,Madrid,Madrid,Ciudad Lineal,es,Concepción,40.433804,-3.6588312,False,https://www.idealista.com/inmueble/109123693/,"VIVAHOGAR ofrece en venta Apartamento con terraza y trastero en la zona de La Concepción Av. Donostiarra.  Piso de 48 m² en buen estado, ubicado en planta baja con altura de primera planta exterior, en una de las zonas más demandadas de Madrid. FOTOS ORIENTATIVAS HASTA LA PRÓXIMA SEMANA QUE SE PUEDEN REALIZAR EL REPORTAJE FOTOGRÁFICO  Actualmente distribuidos en salón-comedor con salida directa a una agradable terraza acristalada exterior, cocina independiente, un amplio dormitorio y un baño con plato de ducha. Antiguamente contaba con dos dormitorios.  TRASTERO INCLUIDO EN EL PRECIO.  Orientación sureste, lo que garantiza luz natural durante gran parte del día. El plano es como esta distribuido actualmente la vivienda  Calefacción eléctrica. Finca de 1955 con ascensor, portero físico y trastero incluido. Gastos de comunidad: 100 /mes. IBI: 300 /año. La finca se encuentra en Avenida Donostiarra, una zona consolidada con todos los servicios: comercios, restaurantes, centros educativos, parques y excelentes comunicaciones tanto por transporte público como por carretera. Se trata de una magnífica oportunidad tanto para vivir como para invertir, en un barrio con alta demanda.",False,good,False,True,6667.0,True,False,False,False,[],False,False,320000.0,€,flat,,"Concepción, Madrid",Piso en avenida Donostiarra,1395,,,,,,,
108767479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/a2/91/1354546405.webp,61,bj,349900.0,flat,sale,122.0,True,4,2,CL JACOBINIA,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3792286,-3.7528453,False,https://www.idealista.com/inmueble/108767479/,"BASTIA INMOBILIARIA vende hermoso piso ubicado en la calle Jacobinia, en la tranquila y consolidada zona de Vista Alegre (Carabanchel), este espacioso y luminoso piso de 122 m² ofrece comodidad y elegancia en cada estancia. Al cruzar la puerta, nos recibe un amplio salón, inundado de luz natural gracias a su orientación, complementado con aire acondicionado para los días calurosos. La cocina, práctica y moderna, dispone de vitrocerámica, perfecta para disfrutar de la gastronomía en casa. El piso cuenta con cuatro dormitorios, ideales tanto para una familia numerosa como para destinar uno de ellos a despacho o sala de estar. Dispone de dos baños: un aseo de cortesía y un baño completo con plato de ducha, ambos diseñados con materiales de calidad. La calefacción es individual a gas natural, garantizando confort y eficiencia energética. Más allá de su interior, la ubicación se destaca por su excelente entorno de servicios. En menos de 200 m encontrarás colegios de reconocido prestigio, entre ellos el CEIP Parque Eugenia de Montijo y el centro San Gabriel, así como guarderías cercanas y academias de refuerzo. Para el día a día cuentas con supermercados como Alcampo y DIA, junto a panaderías, fruterías, farmacias y una animada oferta comercial en la zona. El entorno también disfruta de espacios verdes y opciones de ocio: el cercano Centro Deportivo La Mina, con piscina y pistas deportivas, y el emblemático Palacio de Vista Alegre, sede de grandes eventos. Asimismo, la Biblioteca La Chata aporta un valor cultural añadido. En cuanto a transporte, estarás perfectamente conectado: Metro: línea 5 en las estaciones Vista Alegre (a unos 5 min a pie) y Carabanchel (aprox. 6 min). Autobuses urbanos: diversas líneas pasan a menos de 3–5 min caminando, incluyendo la 17, 34, 35, 55, 481 y nocturnas como N17 y N26. Renfe Cercanías: la línea C‑5 está accesible desde estaciones próximas en Oporto o Carabanchel Alto. Gracias a su extraordinaria comunicación, comercios, colegios y servicios al alcance, este piso en la calle Jacobinia representa una oportunidad excepcional para quienes buscan espacio, luz y calidad de vida sin renunciar a la comodidad urbana.",True,renew,False,True,2868.0,True,False,False,False,[],False,False,349900.0,€,flat,,"Vista Alegre, Madrid",Piso en CL Jacobinia,BAS_JACOBINIA,,,,,,,
107089863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/99/2c/1302658315.webp,13,,590000.0,chalet,sale,249.0,,3,2,"calle Puerto de Villatoro, 17",Madrid,Valdemorillo,Cerro Alarcón,es,,40.4679742,-4.0761287,True,https://www.idealista.com/obra-nueva/107089863/,"¿Has pensado alguna vez en construir tu propia casa? Te presentamos una vivienda unifamiliar exclusiva de más de 185 m², diseñada con atención a cada detalle para ofrecer un equilibrio perfecto entre estética, funcionalidad y eficiencia energética. Un hogar que destaca tanto por su diseño contemporáneo como por su respeto al entorno natural. Te acompañamos en todo el proceso. Distribución Interior: Una casa amplia y llena de luz. Esta vivienda cuenta con 3 dormitorios, uno de ellos en suite con baño privado completo. Las zonas comunes están diseñadas para maximizar el confort: una cocina moderna con una gran isla central que se conecta con el comedor y la sala de estar. El diseño abierto permite un flujo natural entre los espacios, creando una atmósfera amplia, luminosa y acogedora, ideal para la convivencia en familia. Los grandes ventanales y el patio interior permiten una conexión visual y física con la naturaleza, proporcionando un espacio de paz y relajación en un entorno íntimo. Diseño Exterior: Elegancia y Durabilidad El exterior de la vivienda combina materiales de alta calidad que realzan su diseño contemporáneo: madera termotratada y paneles de viroc en color blanco. La madera termotratada, un material natural y duradero, aporta calidez y elegancia, mientras que el viroc, con su composición de fibras de madera y cemento, ofrece una estética moderna y luminosa, dotando a la vivienda de un estilo único y equilibrado. Materiales y Eficiencia Constructiva La vivienda está construida con una estructura modular de acero, combinada con cerramientos opacos de diversos materiales que aseguran un excelente aislamiento térmico y acústico. El uso de carpinterías de primera calidad con rotura de puente térmico y vidrios de altas prestaciones garantiza el máximo confort y ahorro energético. Esto se traduce en un hogar que, además de ser estéticamente impecable, es eficiente y sostenible. Climatización: Innovación y Confort El sistema de climatización se basa en aerotermia con suelo radiante, lo que asegura un ambiente confortable durante todo el año, optimizando el consumo energético. Resultado Final: Un Proyecto Único Este proyecto destaca no solo por su arquitectura vanguardista y la calidad técnica del sistema constructivo, sino también por su eficiencia energética. Situada en una parcela orientada al sureste, la vivienda goza de abundante luz natural, vistas panorámicas y una temperatura interior agradable y estable. Todo esto contribuye a un hogar sostenible y eficiente, reduciendo al mínimo el uso de iluminación y calefacción artificial. Características del Emplazamiento - Luz natural: La orientación sureste garantiza luz solar directa durante la mañana y parte del mediodía. · Temperatura equilibrada: La orientación sureste también ayuda a mantener una temperatura interna uniforme, evitando el calor excesivo de la tarde. · Eficiencia energética: El diseño maximiza el uso de la luz y el calor solar, lo que se traduce en un importante ahorro energético. Si buscas una vivienda donde el diseño, la comodidad y la eficiencia vayan de la mano, esta es tu oportunidad. Solicita una visita sin compromiso y te informaremos de todo.",True,newdevelopment,True,,2369.0,True,False,False,False,[],False,False,590000.0,€,chalet,independantHouse,"Cerro Alarcón, Valdemorillo","Casa independiente en calle Puerto de Villatoro, 17",,True,True,,,,,False
108996895,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c4/d1/76/1361218737.webp,19,bj,230000.0,flat,sale,53.0,True,2,1,calle Hermanos de Pablo,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4361124,-3.6467277,False,https://www.idealista.com/inmueble/108996895/,"VIVAHOGAR OFRECE Piso de 53 m² exterior a reformar, ubicada en planta baja de una finca tradicional del año 1957, en la calle de Hermanos de Pablo (barrio de Quintana, distrito Ciudad Lineal). El piso se distribuye en salón con cocina americana, 2 dormitorios, 1 cuarto de baño. Además, cuenta con aire acondicionado con bomba de frío/calor, calefacción eléctrica y orientación sureste, lo que garantiza buena luminosidad durante gran parte del día. Gastos de comunidad: 51 /mes IBI anual: 247  Situado en una típica corrala madrileña, el edificio dispone de ascensor y portero físico, zonas ajardinadas y parque infantil, ofreciendo un entorno tranquilo y familiar. Ubicación privilegiada, muy cerca del Centro Cultural La Concepción y del Parque El Calero, a pocos minutos de la Calle Alcalá, con excelentes conexiones de transporte: estaciones de metro Pueblo Nuevo y Quintana a escasos minutos, además de varias líneas de autobús. En la zona encontrarás todos los servicios: comercios de barrio, bares, supermercados, gimnasios y centros educativos. Ideal tanto para reformar como vivienda habitual o como inversión con alta demanda en la zona. ¡No dejes pasar esta oportunidad! Contacta con VIVAHOGAR y agenda tu visita.",False,renew,False,True,4340.0,True,False,False,False,[],False,False,230000.0,€,flat,,"Quintana, Madrid",Piso en calle Hermanos de Pablo,1377,,,,,,,
