propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
106992024,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/91/b8/1299776246.webp,25,bj,349000.0,flat,sale,64.0,True,2,1,calle de la Madera,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4243078,-3.7032695,False,https://www.idealista.com/inmueble/106992024/,"Presentamos una vivienda singular en pleno centro de Madrid. Se trata de un piso reformado, en planta baja, en la calle de la Madera, cercana a la calle del Pez, una de las más animadas de Madrid, con variada oferta de hostelería y espectáculos. Como en todo el centro, y en especial la zona de Malasaña y Chueca, encontramos una forma de vida que ha hecho de la capital una de las zonas más demandadas de Europa, por su oferta cultural, su gastronomía, buen ambiente y seguridad.  Es una vivienda con unos techos de tres metros de alto, fantásticos, que consta de un gran salón exterior y una habitación contigua con un armario empotrado de un tamaño espectacular. Cuenta además con otra estancia más pequeña que puede ser perfectamente un despacho o una pequeña habitación. En el pasillo tenemos otro armario empotrado muy útil, de gran capacidad. Finalmente, cocina y el baño, ambos con ventana al patio interior, para una ventilación óptima. Igualmente, podemos hacer uso de este patio para tender la ropa.  El edificio, del año 1900, está en perfecto estado y con la Inspección técnica favorable, hasta 2030.  Ya estamos listos para las visitas. No dude en contactar.",True,good,False,False,5453.0,True,False,False,False,[],False,False,349000.0,€,,,,flat,"Malasaña-Universidad, Madrid",Piso en calle de la Madera,,,,,
108688421,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/10/e7/1352190786.webp,21,7,830000.0,flat,sale,173.0,True,4,2,calle de Sirio,Madrid,Madrid,Retiro,es,Estrella,40.4107274,-3.6629599,False,https://www.idealista.com/inmueble/108688421/,"Espectacular piso reformado en el corazón del barrio de La Estrella, perteneciente al distrito de Retiro. Te presento esta magnífica vivienda de 173 m², completamente reformada y adaptada para personas con movilidad reducida. Ubicada en una de las zonas más tranquilas y bien comunicadas de Madrid: el barrio de La Estrella. El edificio cuenta con portal accesible para personas con movilidad reducida, tres ascensores, servicio de conserjería, videovigilancia y un amplio trastero, aportando comodidad y seguridad en tu día a día. La vivienda, ubicada en la planta séptima, se distribuye en cuatro amplios dormitorios, todos con ventanas exteriores y armarios empotrados, destacando la suite principal con baño privado. Dispone, además, de otro baño adicional completo. El salón-comedor, amplio y luminoso, ofrece acceso directo a una terraza cerrada, ideal como espacio adicional de relax o zona de trabajo. La cocina independiente cuenta con una cómoda zona de comedor y tendedero. Además, la vivienda dispone de dos accesos: puerta principal y de servicio, ambas acorazadas para mayor seguridad. Reformado íntegramente con materiales de alta calidad, el piso está totalmente adaptado para personas con movilidad reducida: puertas correderas y más anchas de lo habitual, permitiendo el acceso con silla de ruedas. Esto también es idóneo para familias con carritos de bebés amplios o gemelares. El confort está garantizado gracias a su sistema de aire acondicionado por conductos en toda la vivienda, ventanas climalit de alta eficiencia acústica y radiadores verticales de diseño. El suelo es de tarima flotante, aportando calidez y elegancia a cada estancia. Muy próximo al metro Estrella y Conde de Casal, y a diferentes líneas de autobús que conectan con el centro de Madrid. Y a tan solo 15 minutos andando tenemos el Parque del Retiro.  Una oportunidad única para vivir con todas las comodidades en una zona con diversos comercios de todo tipo a pocos metros, con acceso muy próximo a la M-30 y con diferentes alternativas para ir andando a colegios públicos, concertados y privados. ¡Contacta para recibir más información o agendar una visita!",False,good,False,True,4798.0,True,False,False,False,[],False,False,830000.0,€,,,,flat,"Estrella, Madrid",Piso en calle de Sirio,EEV001,,,,
108312508,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/14/54/1340461302.webp,20,bj,690000.0,flat,sale,71.0,False,2,1,calle de José Ortega y Gasset,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4291932,-3.6695056,False,https://www.idealista.com/inmueble/108312508/,"MUY LUMINOSO DOS TERRAZAS. Descubre este encantador piso en el prestigioso Barrio Salamanca, una de las zonas más emblemáticas de Madrid. Con una superficie de 71 m², esta propiedad cuenta con 2 acogedores dormitorios y un baño completo, ideal para disfrutar de la comodidad y el estilo de vida que ofrece esta exclusiva área. Construido en 1931, y reformado este piso combina el encanto de la arquitectura clásica con las comodidades modernas. Disfruta de un ambiente luminoso gracias a sus amplios ventanales, que permiten la entrada de luz natural durante todo el día. La cocina, completamente amueblada y equipada, es perfecta para aquellos que disfrutan de la gastronomía y buscan un espacio funcional y estético. Entre las características destacadas, encontrarás suelo radiante para mantener una temperatura agradable en cualquier época del año, armarios que optimizan el espacio de almacenamiento Además, podrás relajarte en una de las dos terrazas que dispone el inmueble, un lugar ideal para disfrutar de momentos al aire libre. No pierdas la oportunidad de vivir en una de las zonas más cotizadas de Madrid. Este piso es perfecto tanto para inversores como para aquellos que buscan su nuevo hogar en la capital. ¡Contáctanos para más información y para concertar una visita! Disponemos de videollamada para enseñar el inmuebles con un tour virtual, ver los planos, enseñar la zona con street view y google maps. Pisos en Madrid |Chalet en Madrid|Pisos en Castellón |Chalet en Castellón |Creando Valor | BM Inversiones |Boutique Inmobiliaria.",True,good,False,True,9718.0,True,False,True,False,[],False,False,690000.0,€,,,,flat,"Lista, Madrid",Piso en calle de José Ortega y Gasset,BMREI-664 ,,,,
109147639,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/32/9b/1365689949.webp,32,4,350000.0,flat,sale,100.0,True,3,2,calle Valladolid,Madrid,Alcorcón,Centro,es,Parque Mayor,40.3430131,-3.8302668,False,https://www.idealista.com/inmueble/109147639/,"¡DESCUBRE TU NUEVO HOGAR EN UNA UBICACION INMEJORABLE! Este espectacular piso reformado, situado junto a la Avenida Retamas, ofrece un espacio ideal para disfrutar de la vida urbana con todas las comodidades. Con 100 m² construidos y 95 m² útiles, la vivienda cuenta con tres luminosos dormitorios, perfectos para descansar y relajarte. El salón de 25 m² es el lugar ideal para compartir momentos inolvidables con familiares y amigos. La cocina, completamente amueblada y equipada, se complementa con un práctico tendedero. Además, disfrutarás de la comodidad de tener dos baños, uno de ellos en la habitación principal, lo que añade un toque de privacidad y funcionalidad. Los suelos de parquet y las puertas de roble aportan calidez y elegancia a cada rincón del hogar. La calefacción central y el agua caliente garantizan un ambiente acogedor durante todo el año. Con ventanas de aluminio climalit con puente térmico, el aislamiento es excelente. La terraza es el lugar perfecto para disfrutar del aire libre sin salir de casa. La propiedad se encuentra en una cuarta planta exterior, con ascensor y conserje, lo que añade un extra de comodidad. Además, la cercanía a Renfe central y diversas líneas de autobuses facilita el desplazamiento por la ciudad. En los alrededores, encontrarás colegios, institutos, supermercados y ambulatorios, todo lo que necesitas al alcance de la mano. No dejes pasar esta oportunidad única de adquirir un piso en excelente estado. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,True,3500.0,False,False,False,False,[],False,False,350000.0,€,,,,flat,"Parque Mayor, Alcorcón",Piso en calle Valladolid,VALL ALCORCON,,,,
108292235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/b8/a4/1339743233.webp,60,,1270000.0,chalet,sale,579.0,,6,4,Barrio La Chopera,Madrid,Las Rozas de Madrid,La Chopera,es,La Chopera,40.5063413,-3.9041299,False,https://www.idealista.com/inmueble/108292235/,"Exclusivo chalet de lujo en Las Rozas de Madrid  Ubicado en una de las zonas más prestigiosas de Las Rozas, este chalet independiente destaca como una de las propiedades más exclusivas de la urbanización privada La Chopera, con vigilancia 24 horas, un entorno tranquilo y acceso directo a la carretera del Escorial y la M50. Además, la línea de autobús 1 circula dentro de la urbanización, brindando una excelente conexión con la ciudad. Totalmente reformado con los mejores acabados y materiales de alta calidad, esta residencia se despliega sobre una generosa parcela de más de 1.069 m², ofreciendo privacidad, sofisticación y vistas espectaculares que convierten cada rincón en un oasis de confort. Con una superficie construida de 401 m² y 178 m² de terrazas, este magnífico hogar se distribuye en dos plantas, con posibilidad de independizarse completamente, adaptándose a las necesidades de cada propietario. � Características destacadas: Piscina privada con instalación de paneles de PVC para el calentamiento del agua. Iluminación LED en toda la vivienda, aportando eficiencia y diseño moderno. Ventanas con rotura de puente térmico y Climalit, garantizando aislamiento y confort. Fontanería y electricidad completamente renovadas, asegurando un funcionamiento impecable. Fachada exterior actualizada y recién pintada, con un diseño elegante y contemporáneo. Riego automático en el jardín exterior y vallas nuevas alrededor de toda la propiedad. Zona de césped artificial que rodea la piscina, perfecta para el descanso y el disfrute. Distribución excepcional: dos habitaciones y un estudio en la planta baja, tres habitaciones en la planta superior, cuatro baños completos, dos cocinas totalmente equipadas y dos áreas de lavado, una en cada nivel. Dos amplias terrazas, una de ellas en la planta superior con vistas impresionantes a la sierra, ideales para desconectar y disfrutar de momentos únicos. � Ubicación privilegiada y servicios cercanos: Este chalet se encuentra en una de las mejores zonas de Las Rozas, con fácil acceso a prestigiosos colegios y centros educativos, como el Colegio Europeo de Madrid, el Colegio Zola y el British Council School, garantizando una educación de calidad para toda la familia. Además, está rodeado de una amplia oferta de ocio y entretenimiento: Centro Comercial Gran Plaza 2 y Las Rozas Village, con una selección de tiendas exclusivas y restaurantes de primera categoría. Club de Golf Las Rozas, perfecto para los amantes del deporte y la naturaleza. Complejo deportivo de Navalcarbón, que ofrece múltiples instalaciones para actividades físicas y recreativas. Parques y zonas verdes ideales para paseos y actividades al aire libre. Una propiedad que combina elegancia, exclusividad y una ubicación inmejorable, asegurando calidad de vida y comodidad en un entorno privilegiado. ¡No pierdas la oportunidad de visitar este hogar extraordinario!",False,good,False,,2193.0,True,False,False,False,[],False,False,1270000.0,€,True,True,,chalet,"La Chopera, Las Rozas de Madrid",Casa independiente,REAL-0137,,,,independantHouse
108727560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/52/72/1353335341.webp,17,1,259900.0,flat,sale,68.0,True,2,1,calle Navarra,Madrid,Pinto,Parque Europa - Los Pitufos,es,,40.2494911,-3.6969758,False,https://www.idealista.com/inmueble/108727560/,"NAVARRO REAL ESTATE vende piso en Pinto - Parque Europa / Los Pitufos. Desde Navarro Real Estate tenemos el placer de anunciarles en EXCLUSIVA este fantástico piso de dos dormitorios y un baño, totalmente preparado para entrar a vivir. La vivienda cuenta con dos amplios dormitorios, ambos con armario empotrado, baño reformado con plato de ducha, salón con aire acondicionado y acceso a terraza, terraza cerrada con acceso a dormitorio principal y a salón y cocina totalmente equipada con tendedero cerrado. Cuenta con armario empotrado en el recibidor. Vivienda ideal para parejas e inversores. Vivienda en perfecto estado, totalmente preparado para entrar a vivir. La vivienda cuenta con plaza de garaje y trastero, ambos incluidos en el precio. Calidades de la vivienda: paredes y techos de gotelé, suelo de gres, ventanas de aluminio, carpintería maciza de roble, puerta de seguridad, aire acondicionado en salón y dormitorio principal, armarios empotrados forrados y vestidos y cocina totalmente equipada. La finca cuenta con ascensor. Este inmueble tiene una ubicación excelente ya que se encuentra a menos de tres minutos andando de la estación de Renfe - Cercanías, diversos Centros de Salud, Colegios e Institutos, Supermercados, Centro Comercial El Ferial y otros diversos comercios y servicios a su alrededor. También cuenta con diversas paradas de Tranvía y autobús muy próximas a la vivienda. No dude en llamarnos para concertar una cita para poder visitar el piso. Disponemos de departamento financiero para asesorarle y si lo necesita, conseguir las mejores condiciones para su hipoteca.",False,good,False,True,3822.0,True,False,False,False,[],False,False,259900.0,€,True,True,,flat,"Parque Europa - Los Pitufos, Pinto",Piso en calle Navarra,NRE-PI2,,,,
108573442,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/a5/59/1348834871.webp,18,3,998000.0,flat,sale,125.0,True,3,2,plaza de la Morería,Madrid,Madrid,Centro,es,Palacio,40.413246,-3.7136986,False,https://www.idealista.com/inmueble/108573442/,"Vivienda reformada en Plaza de la Morería – Centro de Madrid Desde Newinds Consulting presentamos esta vivienda de 125 metros cuadrados totalmente reformada con materiales de alta calidad. Ubicada en la emblemática Plaza de la Morería, en pleno centro histórico de Madrid, a pocos pasos de La Latina, el Viaducto de Segovia y el Palacio Real. Una zona con mucho carácter, bien comunicada y rodeada de todos los servicios.   La propiedad se encuentra en la tercera planta de una finca de siete alturas distribuidas entre 4 vecinos por planta. Además, cuenta con conserje de lunes a viernes en horario partido. La reforma, ya en ejecución, está pensada para ofrecer un diseño contemporáneo, con acabados actuales y materiales de alta gama, tal y como se refleja en los renders que acompañan el anuncio. El confort y la eficiencia han sido aspectos clave en el proyecto. La distribución escogida en este caso se compone de: 3 habitaciones, 2 baños (uno de ellos en suite), una cocina panelada e integrada en el salón con una isla, una pequeña estancia para independizar los módulos de lavado de la vivienda y para almacenar otros productos necesarios y una terraza de buen tamaño con acceso desde el salón de la vivienda. Características destacadas: Reforma integral a estrenar Cocina abierta totalmente equipada con electrodomésticos de alta gama Climatización por conductos con bomba de calor Calefacción individual Carpintería exterior con aislamiento térmico y acústico Persianas eléctricas Terraza con espacio para mesa exterior Una vivienda pensada para quienes buscan estrenar hogar en una de las zonas más auténticas del centro de Madrid, con una distribución moderna, práctica y acabados de primer nivel. ¡Contáctanos para más información!",False,good,False,True,7984.0,True,False,False,False,[],False,False,998000.0,€,,,,flat,"Palacio, Madrid",Piso en plaza de la Morería,,,,,
109180352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/32/87/1366994468.webp,18,2,240000.0,flat,sale,74.0,True,3,1,calle de la Sierra de Palomeras,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.3752698,-3.623067,False,https://www.idealista.com/inmueble/109180352/,"Inmobiliaria en Santa Eugenia - Tecnocasa Estudio Nuevo Vallecas 2022 Sl. Vende inmueble de 74 metros cuadrados construidos en la zona de Villa de Vallecas, Madrid. Una 2da planta, totalmente exterior, sin ascensor. Compuesto de 3 dormitorios, un baño completo muy amplio, con plato de ducha, cocina actualizada con acceso a la terraza, salón y una terraza bastante amplia que rodea todo el piso. VIVIENDA CON MUCHAS POSIBILIDADES. Muy buena ubicación y orientación. Orientación este-oeste. ¡A menos de 5 minutos andando del METRO VILLA DE VALLECAS Y DE SIERRA DE GUADALUPE (RENFE)! Cerca de paradas de autobús, líneas: 58, 35, 14, 29. Excelente ubicación próxima a zonas verdes, parques y áreas de juegos, cerca de centro sanitario, farmacia y supermercados, entre otros. Muy próximo a la Escuela de Educación Infantil Arco Iris. El inmueble se encuentra situado muy cerca del Hospital infanta Leonor. Es una zona muy bien comunicada, con comercios, colegios, zonas verdes, polideportivo. Le buscamos la hipoteca hasta el 100%. Los profesionales Kiron, gracias a un profundo conocimiento del mercado bancario, le ayudan a encontrar la solución hipotecaria que mejor se adapte a sus preferencias'.",False,good,False,False,3243.0,False,False,False,False,[],False,False,240000.0,€,,,,flat,"Casco Histórico de Vallecas, Madrid",Piso en calle de la Sierra de Palomeras,,,,,
107150128,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/9b/1e/1304495005.webp,42,,1400000.0,chalet,sale,440.0,,6,4,"las lomas, 11",Madrid,Boadilla del Monte,Las Lomas,es,,40.4323409,-3.9012168,True,https://www.idealista.com/inmueble/107150128/,"chalet independiente en Boadilla del Monte dentro de la urbanización Las Lomas la vivienda se alza sobre una generosa parcela de 2.460 m², ofreciendo un oasis de tranquilidad y confort. Con 440 m² distribuidos en tres plantas, cada rincón de esta vivienda está diseñado para disfrutar al máximo. En la planta principal, te recibe un elegante hall de entrada que conduce a un amplio salón comedor lleno de luz natural. La cocina, espaciosa y funcional, es perfecta para los amantes de la gastronomía. Además, cuenta con un baño completo y una habitación que actualmente se utiliza como despacho, ideal para trabajar desde casa. La primera planta alberga cinco habitaciones, dos de ellas con baño en suite y armarios empotrados, mientras que otras dos comparten un baño completo. La joya de esta planta es la habitación principal en suite, que incluye un vestidor digno de admirar. El sótano es un espacio versátil, con un salón para festejos, trastero, garaje con capacidad para cuatro coches, lavadero y despensa. El exterior no se queda atrás: un jardín perfectamente cuidado te invita a disfrutar de su piscina, zona de barbacoa y un porche acogedor donde relajarte al final del día. La parcela esta arbolada con diferentes especies de gran porte así como hay varios rincones cenador, huerto y piscina. No pierdas la oportunidad de vivir en esta joya arquitectónica que ofrece lo mejor en calidad de vida. ¡Ven a descubrir tu futuro hogar!",False,good,False,,3182.0,False,False,False,False,[],False,False,1400000.0,€,True,True,,chalet,"Las Lomas, Boadilla del Monte","Casa independiente en las lomas, 11",953-B,,,,independantHouse
103784020,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9f/62/0e/1200009375.webp,46,4,1900000.0,flat,sale,162.0,True,3,4,Virgen de los Peligros,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4196529,-3.7012697,False,https://www.idealista.com/inmueble/103784020/,"PISO A ESTRENAR Y SIN HONORARIOS AL COMPRADOR  Importante: les ofrecemos Tranquilidad, legalidad, seguridad, pertenecemos al colegio oficial y a la asociación de agentes inmobiliarios de Madrid. (AIM 7.097).  Estamos para ayudarles en lo que necesiten durante TODO EL PROCESO DECOMPRA.. . y después, seguimos si necesitan, también. Le ofrecemos en exclusiva en Virgen de los Peligros, a pocos metros del lujoso centro Comercial de Canalejas y del Hotel Four Seasons, esta vivienda a estrenar, IDEAL para invertir o para vivir, piso exterior reformado y amueblado, 4ª planta con ascensor y trastero, 3 habitaciones y 4 baños, espacios amplios y súper luminosos Reforma integral, con materiales de alta calidad. Edificio clásico de 1910 con techos altos y preciosos balcones. DISTRIBUCIÓN: El piso se distribuye en amplio hall de entrada abierto a una moderna y estilosa cocina con muebles de diseño a medida y electrodomésticos de alta gama, cuarto de baño de invitados, amplio salón comedor con tres balcones clásicos a la calle, chimenea decorativa y librería, cuarto de lavado con fregadero, lavadora y secadora, 3 dormitorios con su cuarto de baño y armarios empotrados. Trastero de 2 x 5 m CARACTERISTICAS: 162 M2 Catastrales, con un trastero de unos 10 m2 Calefacción individual por suelo radiante de gas natural, aire acondicionado por conductos en toda la vivienda, armarios empotrados, techos altos, tarima de madera, ventanas oscilobatientes nuevas, puerta de seguridad, alarma, ascensor, portero automático. Se vende equipado como se ve, listo para entrar y a estrenar. Camas con canapé, televisor en el interior de la librería, lavadora, secadora, microondas, horno, vitroceramica. UBICACIÓN: Magnífica ubicación, es una de las zonas más exclusivas y demandadas de Madrid, entre la calle de Alcalá y la Gran Vía, a pocos metros del recién renovado centro comercial de Canalejas donde se encuentran las tiendas de las firmas más lujosas como Hermés, Dior, Cartier…etc, y prestigiosos hoteles de lujo como el Four Seasons… Perfectas comunicaciones por autobús o metro y rodeado de todo tipo de comercio, ocio (teatros, cines, restaurantes, etc) y cultura (museos, bibliotecas, etc) a 10 minutos andando de la plaza de Cibeles, del Parque del Retiro y de la Puerta de Sol. Se atiende fines de semana y festivos.  No se cobran honorarios al comprador.",True,good,False,True,11728.0,True,False,False,False,[],False,False,1900000.0,€,,,,flat,"Huertas-Cortes, Madrid",Piso en Virgen de los Peligros,Exterior a estrenar,,,,
106997415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/43/fb/1308568341.webp,13,3,5300000.0,flat,sale,302.0,True,3,3,calle de Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4214558,-3.6861101,False,https://www.idealista.com/inmueble/106997415/,"Álvora Capital Properties presenta, esta exclusiva propiedad con una ubicación privilegiada con vistas directas al Parque del Retiro, uno de los lugares más simbólicos de la capital española.  En una de finca clásicas, que data de 1910 con bonita fachada de piedra con balcones, miradores y ornamentos de la época. La vivienda muestra la arquitectura característica de principios del siglo, conserva los detalles ornamentales originales en perfecto estado, sus 3 balcones franceses orientados, sus 5 balcones a patios interiores y 2 balcones a un gran patio de manzana. Destaca su luminosidad, sus amplias habitaciones con techos altos de más de 3,1 metros y sus imponentes vistas al Parque.  La propiedad tiene una superficie de 302m² construidos con una exquisita rehabilitación, en la que se han empleado altas calidades. Su distribución: entrando en la vivienda accedemos al hall de entrada donde ya, se percibe la singularidad del inmueble que vamos a disfrutar. La zona de recibo consta de salón con dos balcones y un mirador con maravillosas vistas del Parque del Retiro, comedor independiente y cocina en isla con lavadero. Aseo de cortesía. La zona de día la componen tres amplios dormitorios en suite.  Además de Calefacción central, portero físico y cuarto trastero.",False,good,False,True,17550.0,False,False,False,False,[],False,False,5300000.0,€,,,,flat,"Recoletos, Madrid",Piso en calle de Alcalá,78034,,,,
81993335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/57/3f/589225478.webp,24,,223100.0,chalet,sale,225.0,,4,3,"miramontes, 8",Madrid,Buitrago del Lozoya,,es,,40.9873267,-3.6390489,True,https://www.idealista.com/inmueble/81993335/,"*INMOBILIARIA CON LLAVES * ** INMOBILIARIA HOMOLOGADA *** EHABITAR VENDE Vivienda unifamiliar aislada en el municipio de Buitrago de Lozoya, provincia de Madrid.  Chalet prefabricado, junto al cementerio y gasolinera de REPSOL. Dos plantas. La vivienda 224.98 metros cuadrados construidos y 180.0 metros cuadrados útiles, cuyo interior cuenta con cuatro dormitorios, tres baños, salón-comedor y cocina, distribuido a lo largo de una planta. Buitrago del Lozoya es un municipio y localidad española del norte de la Comunidad de Madrid, situada a los pies de la sierra de Guadarrama. El municipio, que cuenta con una población de 1854 habitantes (INE 2017), recibe su nombre del río Lozoya, que circunda la localidad. Buitrago destaca por la conservación de su antiguo recinto amurallado y su casco urbano está declarado bien de interés cultural. Buitrago cuenta con 12 líneas de autobús, dos de ellas teniendo la cabecera en el intercambiador de Plaza de Castilla. Todas las líneas, a excepción de la 911 y 912, son operadas por ALSA. Las otras dos son operadas por el Ayuntamiento de Puebla de la Sierra. Dispone de infraestructuras completas y terminadas como: alumbrado, alcantarillado, abastecimiento de agua y vías públicas pavimentadas. Además de equipamientos: comercial, escolar, deportivo, asistencial, lúdico y administrativo.",False,renew,False,,992.0,False,False,False,False,[],False,False,223100.0,€,True,True,,chalet,Buitrago del Lozoya,"Casa independiente en miramontes, 8",6972456 -. C6-01791-0001,,,,independantHouse
108325093,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/cf/cc/1340738391.webp,35,1,400000.0,flat,sale,130.0,True,3,2,"avenida de Madrid, 16",Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,,40.4898103,-3.9608425,True,https://www.idealista.com/inmueble/108325093/,"IDEHOGAR. presenta un espectacular piso en VENTA en Villanueva del Pardillo de 118m2, tres dormitorios, dos baños completos, este piso puede ser justo lo que necesitas. Se trata de una vivienda muy completa con 118m2 pensada para disfrutar en familia: Tres dormitorios, uno de ellos principal con su propio baño en suite. Dos baños completos, para que nunca falte comodidad. Gran Salon muy luminoso con terraza, ideal para descansar, leer y compartir momentos especiales. Cocina funcional con tendedero independiente perfecta para dia a dia. La vivienda esta muy centrica cerca de comercio, bancos, restaurante etc.. . Ademas esta en una de las zonas mas tranquilas y agradables de Villanueva del Pardillo, cerca de colegios, restaurante, bancos y rodeado de naturaleza. Si estas buscando un sitio acogedor amplio y bien ubicado, no dejes pasar esta oportunidad. Escibenos o llamame para venir a verlo. ¡ Te va a encantar! ¡No deje pasar esta oportunidad única! Venga a visitar este maravilloso piso y descubra cómo puede ser su nuevo hogar. Para más información estaremos encantados de atenderle por teléfono, y en nuestras inmobiliarias en la calle Ramon y Cajal local 4, Villanueva del Pardillo. telefono.",False,good,False,True,3077.0,False,False,False,False,[],False,False,400000.0,€,,,,flat,"Ibiza - San Pedro, Villanueva del Pardillo","Piso en avenida de Madrid, 16",g-77,,,,
109120260,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/8e/fe/1364915807.webp,1,1,124000.0,flat,sale,72.0,True,3,2,"CM VALDERRIBAS, 38",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4002147,-3.6640259,True,https://www.idealista.com/inmueble/109120260/,"NO COBRAMOS COMISIÓN DE INTERMEDIACIÓN AL COMPRADOR INMUEBLE ALQUILADO IMPOSIBILIDAD DE VISITA INTERIOR ALQUILADO HASTA 10/05/2028 RENTA 265,82 ¡Esta es tu oportunidad! Les ofrecemos en exclusiva este piso en edificio residencial que puedes adquirir en propiedad, muy bien distribuido y con distintas dependencias, ofreciendo todo lo que necesitas para una vida cómoda y moderna. Desde el momento en que cruces la puerta de entrada, te sentirás acogido por su ambiente cálido, ubicado en la localidad de Madrid.",False,good,False,False,1722.0,False,False,False,False,[],False,False,124000.0,€,,,,flat,"Numancia, Madrid","Piso en CM Valderribas, 38",,,,,
108533669,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/67/08/1347735219.webp,44,8,289900.0,flat,sale,102.0,True,3,2,Palomeras sureste,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3890606,-3.6394044,False,https://www.idealista.com/inmueble/108533669/,"TECNOCASA ZONA - PALOMERAS SURESTE - MIGUEL HERNANDEZ - ALTO DEL ARENAL ¡GARAJE INCLUIDO EN EL PRECIO!  ¡Descubre tu nuevo hogar en este espectacular piso en venta! Situado en una octava planta, este amplio inmueble de 102 m² construidos ofrece una distribución independiente que maximiza el espacio y la comodidad. Con 3 luminosos dormitorios y 2 baños, es perfecto para familias o para quienes buscan un lugar acogedor donde vivir. La cocina es de un GRAN TAMAÑO está equipada y lista para que prepares tus mejores recetas, mientras que el salón se convierte en el corazón del hogar, ideal para disfrutar de momentos inolvidables. La terraza es el lugar perfecto para relajarte al aire libre y disfrutar de las vistas. Además, toda la casa cuenta con armarios empotrados que ofrecen un amplio espacio de almacenamiento. La calefacción individual garantiza un ambiente agradable durante todo el año. La urbanización dispone de zonas comunes que fomentan la convivencia y el disfrute entre vecinos. No olvides que la plaza de garaje está incluida en el precio, lo que añade un gran valor a esta propiedad. Con su ubicación exterior y su buen estado, este piso es una oportunidad única que no querrás dejar pasar. ¡Ven a visitarlo y enamórate de tu nuevo hogar!",False,good,False,True,2842.0,False,False,False,False,[],False,False,289900.0,€,True,True,,flat,"Palomeras sureste, Madrid",Piso en Palomeras sureste,,299900.0,10000.0,3.0,
