propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,district,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108972570,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/e2/45/1360505896.webp,43,5,1400000.0,flat,sale,145.0,True,3,2,glorieta de López de Hoyos,Madrid,Madrid,es,40.4412836,-3.6799617,False,https://www.idealista.com/inmueble/108972570/,"GLORIETA LÓPEZ DE HOYOS. Piso con gran potencial en ubicación privilegiada.    Amplia vivienda de 145 m² ubicada en una zona estratégica de Madrid, ideal para quienes buscan espacio, luz y la oportunidad de personalizar su hogar a medida.    El piso, para reformar, se distribuye actualmente en 3 dormitorios, 2 baños, y destaca por sus techos altos y una magnífica terraza con vistas despejadas a la Glorieta.    Características destacadas:      Aire acondicionado  Calefacción central con contador individual  Edificio con ascensor y portero físico  Muchísima luz natural y amplios espacios    Ubicación inmejorable:    Entre los barrios de Chamartín y Salamanca, con excelentes comunicaciones:    A un paso del Intercambiador de Avenida de América, y muy cerca del metro República Argentina y Prosperidad.    Una oportunidad perfecta para reformar a tu gusto en una de las zonas mejor conectadas de Madrid.    Espacio, ubicación y posibilidades ilimitadas. ¡Haz realidad tu proyecto!    Comunidad: 145€    Colegio De Educación Infantil Y Primaria Patriarca Obispo Eijo Garay, Centro Privado De Educación Infantil, Primaria Y Secundaria Corazón Inmaculado, IE Business School Library, Centro Privado De Educación De Personas Adultas Escuela Popular De Prosperidad, Centro De Salud Príncipe De Vergara, Hospital San Francisco De Asís.    INMUGA HOMES, SL. Pensando en Ti. Más inmuebles en:    Acompañamos durante todo el proceso mediante una atención personalizada y con total transparencia, para aportar la máxima seguridad en la experiencia que supone una transacción inmobiliaria.    Resolvemos cualquier consulta o duda, tanto fiscal como jurídica.    Encontramos la FINANCIACIÓN ideal según las necesidades o expectativas.    Ponemos a disposición servicios profesionales para tramitar compraventas, liquidación de plusvalías, herencias, cancelaciones de hipoteca, levantamiento de embargos, certificados de eficiencia energética (CEE) y otras gestiones vinculadas a los inmuebles.",True,renew,False,True,9655.0,True,False,True,False,[],False,False,1400000.0,€,flat,"El Viso, Madrid",Piso en glorieta de López de Hoyos,Destacado,960,,,,Chamartín,El Viso,,,
109083025,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/7b/e4/1363880814.webp,39,,1385000.0,chalet,sale,471.0,,5,4,Fuente del Fresno,Madrid,Fuente del Fresno,es,40.5895603,-3.5928672,False,https://www.idealista.com/inmueble/109083025/,"Factor Norte servicios inmobiliarios ofrece en venta esta exclusiva vivienda independiente en la prestigiosa urbanización Fuente del Fresno, una lujosa urbanización en la zona norte de Madrid. Esta vivienda dispone de 471 m2 edificados y distribuidos sobre una parcela de 2.170 m2 y se sitúa en un enclave excepcional dentro de la urbanización, muy próximo al acceso a la urbanización, en una zona tranquila y con un acceso cómodo y rápido. Se trata de una vivienda muy cómoda en su uso,en la planta principal, entrando al chalet nos recibe un gran hall que da acceso una zona de estar y distribución. Desde esta zona accedemos al amplio salón con chimenea y sala de estar con vistas a la piscina y excepcional jardín. Dispone de una preciosa cocina recientemente reformada y con acceso directo a la zona de jardín y piscina. También se accede desde el hall a la escalera de acceso a la zona de dormitorios. Cuenta con un gran salón con una amplia zona de estar, y una zona de comedor, así con un aseo de cortesía, en la entreplanta tenemos 4 dormitorios, uno de ellos en suite y dos baños completos, en la segunda planta tenemos un dormitorio con vestidor y un despacho ambos con terraza, en planta garaje para dos vehículos, sala de calderas y un cuarto multiuso.  La vivienda disfruta de unas vistas espectaculares que integran su magnífico jardín con la vivienda gracias a su orientación y la gran luz natural de la que dispone. La entrada a la vivienda dispone de un acceso exclusivo de vehículos que da acceso a la zona de garaje en planta semisótano. Se completa con una planta a media altura descendiente desde la planta principal con una sala de zona multiusos, una lavandería y un garaje para 2 vehículos. En la zona de jardín cuenta con diferentes ambientes, la zona de piscina con un magnifico porche anexo. La vivienda se completa con una edificación anexa de piscina que cuenta con una sala de estar, cocina, un dormitorio y un cuarto de baño. Esta edificación es perfecta como habitación de invitados o sala de juegos. La vivienda dispone de un perfecto diseño de iluminación en toda la vivienda y un diseño de iluminación exterior y de diseño del jardín, con grandes espacios y agradable vegetación, con arbolado consolidado. La propiedad se encuentra dentro de la urbanización Fuente del Fresno, zona norte de Madrid, con una cómoda salida a la autovía A-1 y a la vez muy tranquila; con unas zonas zonas comunes deportivas y parque infantil, así como de seguridad 24 horas y control de acceso, y próxima a colegios.",True,good,False,,2941.0,True,False,True,False,[],False,False,1385000.0,€,chalet,Fuente del Fresno,Casa independiente,Destacado,1516,True,True,independantHouse,,,,,
107529095,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/c6/d0/1315151789.webp,70,,937000.0,chalet,sale,425.0,,6,4,Brunete,Madrid,Brunete,es,40.4223745,-3.9814508,False,https://www.idealista.com/inmueble/107529095/,"Se presenta una exclusiva vivienda unifamiliar aislada, con una superficie construida de 424 m² sobre una parcela de 1.240 m², ubicada en una prestigiosa y tranquila zona residencial del término municipal de Brunete. Esta propiedad destaca por su diseño moderno, amplios espacios y un entorno privilegiado que ofrece el equilibrio perfecto entre confort y privacidad. Distribución La vivienda se organiza en tres plantas, proporcionando una excelente distribución de los espacios y un gran aprovechamiento de la luz natural. Planta Sótano En esta planta se encuentra un espectacular garaje con capacidad para albergar entre 8 y 10 vehículos, un espacio ideal para los amantes del automovilismo. Además, cuenta con varios cuartos trasteros que ofrecen un gran espacio de almacenamiento. Como joya de la vivienda, se incluye una sala de cine completamente equipada, diseñada para disfrutar de las mejores experiencias audiovisuales en un ambiente exclusivo y cómodo. Planta Baja La planta baja destaca por su concepto abierto y funcional, integrando las siguientes estancias: Salón-Comedor con Cocina Americana: Un amplio y acogedor espacio de diseño moderno, que combina elegancia y comodidad. Desde esta zona se accede directamente a un gran porche techado, que actúa como transición hacia el espectacular jardín con piscina y jacuzzi, creando un ambiente idílico para el disfrute y el relax. Habitación Principal: Cuenta con un espectacular baño en suite y un vestidor de generosas dimensiones, proporcionando la máxima privacidad y confort. Dos Habitaciones Adicionales:  luminosas, ideales para familiares o invitados. Baño Completo: Complementa la funcionalidad de esta planta, ofreciendo servicio a las habitaciones secundarias. Planta Primera Esta planta alberga: Tres Habitaciones: Todas con excelente iluminación natural y diseño moderno. Dos Baños Completos: Distribuidos estratégicamente para mayor comodidad de los residentes. Reformas y Equipamiento La vivienda ha sido reformada íntegramente en el año 2020, asegurando un diseño y prestaciones actuales. En cuanto a su sistema de climatización, dispone de calefacción y refrigeración eléctrica, además de contar con la preinstalación para calefacción por radiadores, proporcionando una opción flexible para futuras adaptaciones. Conclusión Esta magnífica vivienda combina diseño, comodidad y tecnología en un enclave privilegiado. Su distribución funcional, junto con sus exclusivas prestaciones, la convierten en una opción ideal para quienes buscan un hogar de alto nivel en una zona residencial tranquila y bien comunicada. Una oportunidad única para disfrutar de una vivienda moderna y completamente reformada con todo lujo de detalles. [IW].",True,good,False,,2205.0,True,False,True,False,[],False,False,937000.0,€,chalet,Brunete,Casa independiente,Destacado,CHA0028,True,True,independantHouse,,,,,
108097592,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/a3/32/1333731421.webp,30,,1596000.0,chalet,sale,401.0,,5,4,Fuente del Fresno,Madrid,Fuente del Fresno,es,40.5913347,-3.5855815,False,https://www.idealista.com/inmueble/108097592/,"Factor Norte servicios inmobiliarios ofrece venta en exclusiva esta espectacular vivienda independiente en la prestigiosa urbanización Fresno Norte, una lujosa urbanización en la zona norte de Madrid. Esta magnífica vivienda independiente dispone de 401 m2 construidos sobre una parcela de 550 m2 y se sitúa en un enclave excepcional dentro de la urbanización, una zona muy tranquila y próxima a la salida a zonas verdes. Las características de la vivienda, tanto de su construcción con materiales de primer orden, su interior como su emplazamiento hacen que sea una vivienda cómoda en dos plantas más semisótano, situándose la zona principal de la vivienda en su planta baja, disponiendo de un gran hall a doble altura, desde el cual se distribuye esta planta a las siguiente estancias: Cocina con office, salón comedor muy luminoso con salida directa al porche, jardín y piscina, despacho, despensa, lavandería y baño de cortesía, lo que hace de esta una vivienda muy cómoda y con espacios amplios, con excelentes calidades.  La vivienda disfruta de la gran luz natural y diferentes espacios exteriores. Su planta primera consta de un gran dormitorio principal en suite con vestidor incorporado, otras dos habitaciones, un cuarto de baño completo que da servicio a esta y una terraza. La planta semisótano con patio inglés y iluminación natural consta de sala de máquinas, cuarto de baño, dormitorio, trastero y un amplio espacio polivalente. La vivienda dispone de calefacción por suelo radiante y refrigerante en verano por aerotermia y bomba calor, así mismo dispone en su cubierta de 17 placas solares que proporcionan 435 W de potencia y una autoproducción de mas de 7Kw de potencia con calificación energética A. Consta de aparcamiento exterior cubierto para cuatro vehículos, siendo la puerta principal pivotante de gran tamaño Iroko. Se trata de un magnífico chalet, desde su detallada fachada en piedra caliza Capri a su diseño señorial con grandes ventanales, su porche con vistas a la piscina y su entrada principal.",True,good,False,,3980.0,True,False,True,False,[],False,False,1596000.0,€,chalet,Fuente del Fresno,Casa independiente,Destacado,1515,,,independantHouse,,,,,
108961324,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/33/d1/1360531516.webp,24,3,1250000.0,flat,sale,168.0,True,4,2,Barrio Lavapiés-Embajadores,Madrid,Madrid,es,40.4146662,-3.7039467,False,https://www.idealista.com/inmueble/108961324/,"¡Descubre este impresionante piso señorial en una de las zonas más codiciadas de la ciudad! Situado cerca del emblemático barrio de las Letras, este hogar ofrece un estilo de vida inigualable, rodeado de monumentos, iglesias, comercios y restaurantes típicos que hacen de esta ubicación un verdadero lujo. Con una superficie de 168 m² construidos, este piso cuenta con un hall de entrada que distribuye a todas las estancias, un gran salón con ventanales que inundan de luz natural el espacio y un acogedor comedor ideal para recibir a amigos y familiares. El inmueble dispone de una zona de servicio en la cocina y cuatro habitaciones adicionales, perfectas para adaptarse a tus necesidades. Además, cuenta con un baño completo y otro adicional, así como armarios empotrados y maleteros que garantizan un almacenamiento óptimo. La propiedad se encuentra en una tercera planta, con ascensor y acceso adaptado para personas con movilidad reducida, lo que la convierte en una opción accesible para todos. El portal señorial, vigilado por un portero físico, añade un toque de exclusividad a esta vivienda que, aunque necesita una reforma, ofrece un sinfín de posibilidades para crear el hogar de tus sueños. la orientación norte, sur, este y oeste asegura luz durante todo el día. ¡No pierdas la oportunidad de visitar este magnífico piso y empezar una nueva etapa en una ubicación inmejorable!",True,renew,False,True,7440.0,True,False,True,False,[],False,False,1250000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso,Destacado,06539,,,,Centro,Lavapiés-Embajadores,,,
108972669,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/73/eb/1360510418.webp,35,,396000.0,chalet,sale,188.0,,3,2,Quijorna,Madrid,Quijorna,es,40.4323396,-4.0571885,False,https://www.idealista.com/inmueble/108972669/,"Nueva Expansión ofrece en EXCLUSIVA un chalet independiente en Quijorna, Madrid, ubicado en una tranquila zona residencial y construido sobre una amplia parcela de 800 metros cuadrados con un jardín espacioso que incluye una caseta auxiliar ideal como trastero, zona de almacenamiento o espacio de ocio adicional. La vivienda se distribuye en dos plantas completamente independientes, lo que permite diferentes usos, desde una única vivienda familiar hasta dos hogares separados para alquiler o distinta convivencia. En la planta baja se encuentra el garaje con acceso directo a la vivienda, junto a un acogedor salón comedor, una cocina independiente, una despensa, un baño completo y una habitación. Esta planta ofrece comodidad y funcionalidad, ideal para invitados o para adaptar como una zona independiente. La primera planta cuenta con un agradable porche de entrada, un salón comedor muy luminoso, dos dormitorios, una cocina independiente y un baño completo. Los espacios son amplios y bien distribuidos, con buena iluminación natural y un ambiente acogedor. En conjunto, esta propiedad destaca por su versatilidad, amplitud y entorno natural, siendo una excelente oportunidad para quienes buscan tranquilidad, espacio exterior y una casa con múltiples posibilidades en el municipio de Quijorna, bien comunicado con Madrid. [IW].",True,good,False,,2106.0,True,False,True,False,[],False,False,396000.0,€,chalet,Quijorna,Casa independiente,Destacado,CHA0033,,,independantHouse,,,,,
101156011,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/d5/94/1317392392.webp,75,,960000.0,chalet,sale,754.0,,11,6,Raya del Palancar - Guadamonte,Madrid,Villanueva de la Cañada,es,40.4238124,-3.9721862,False,https://www.idealista.com/inmueble/101156011/,"¿Cansado del incesante bullicio de la ciudad? ¿Buscas la vivienda perfecta en un entorno privilegiado? Esto es lo que buscas:  Inmobiliaria Nueva Expansión pone a la venta este magnífico chalet de 750 m2 construidos sobre una parcela de 3400m2. La vivienda se distribuye entre 11 habitaciones, 6 baños, un cuarto bodega, gran salón en dos ambientes, un cuarto de estar o gran comedor, cocina office de grandes dimensiones, garaje para tres coches, dos porches y dos terrazas; todo ello distribuido en entreplantas haciendo su uso muy cómodo. Es importante destacar que todas las estancias de grandes dimensiones. La casa está totalmente rodeada por un jardín consolidado de grandes arboles y plantas ademas de una gran pradera de césped, con zona de piscina y barbacoa. Este inmueble está situado en una urbanización que pertenece al término de Villanueva de la Cañada, con zona de colegios, club social y zona de restaurantes, ademas de los servicios que ofrece el mismo municipio.  Dadas las dimensiones de la parcela, según la normativa urbanística del municipio, es posible segregar parcelas cuya superficie mínima sea de 750m2, por lo que también tiene interés como inversión para un promotor. Además, sus maravillosas vistas a la montaña le conceden un mayor atractivo de cara a quienes buscan el contacto con la naturaleza sin renunciar a la proximidad de la ciudad. Aconsejamos realizar una visita a esta vivienda puesto que no deja indiferente a nadie. [IW].",True,good,False,,1273.0,True,False,True,False,[],False,False,960000.0,€,chalet,"Raya del Palancar - Guadamonte, Villanueva de la Cañada",Casa independiente,Destacado,8-2023,,,independantHouse,Raya del Palancar - Guadamonte,,,,
90719112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/17/77/796884890.webp,34,,2600000.0,countryHouse,sale,1000.0,,8,5,El Gasco,Madrid,Torrelodones,es,40.564578,-3.9413651,False,https://www.idealista.com/inmueble/90719112/,"Finca de ensueño en el parque natural de la Sierra de Guadarrama.  Un exclusivo caserón rural de lujo muy próximo a la capital.  Esta finca de ensueño ubicada en la Sierra de Madrid es un oasis escondido en el Parque Natural de la Sierra de Guadarrama, a solo 30 km de Madrid. Delimitada en todo su perímetro con una cerca de mampostería de granito original, la finca cuenta con no una, sino dos amplias viviendas, además de algunos anexos. La superficie total de terreno de la propiedad es de 12,8Ha. La casa principal consta de 360 m2 de superficie construida en una única planta distribuida en torno a un patio cuadrado de 130 m2, con una terraza de 330 m² y porches de 30 m². Los dormitorios, los salones y la capilla privada se han dispuesto para aprovechar al máximo la luz natural. Por su ubicación inmejorable en el centro de la finca, esta vivienda principal ofrece unas fantásticas vistas al Parque Natural y a la Sierra y cuenta con un fácil acceso a través de dos caminos, uno que viene del norte y el otro del sur. La casa está rodeada por un espectacular jardín en dos niveles, con una piscina situada en el nivel inferior. Muy cerca de la piscina, se encuentra un pabellón de 60 m2 con vestuarios, cocina para celebrar magníficas comidas al aire libre y un porche que invita a tomar el aperitivo contemplando el atardecer. En esta zona también se ubican dos áreas de vivienda para los guardeses y el servicio, de 120 m2, y otra construcción que sirve de almacén y garaje de 100 m2. La segunda vivienda, de unos 300 m2, es perfecta como casa de invitados y está situada dentro de la finca con su propio jardín independiente. El exclusivo caserón está situado en la Sierra de Madrid, en uno de los pueblos con más carácter de Madrid, rodeado de lugares únicos de gran interés cultural y natural como El Escorial, La Granja, Segovia, el Pardo y el espectacular Parque Nacional de la Sierra del Guadarrama. A pesar de su ubicación en plena naturaleza, esta finca de ensueño está perfectamente comunicada, a 5 minutos de la estación de cercanías y de la salida a la autovía.",True,good,False,,2600.0,True,False,True,True,[],False,False,2600000.0,€,countryHouse,"El Gasco, Torrelodones",Caserón,Destacado,S7,,,caseron,El Gasco,,,,
108173243,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/95/bb/1336048126.webp,21,4,210000.0,flat,sale,80.0,True,3,1,Universidad,Madrid,Getafe,es,40.3130603,-3.7202259,False,https://www.idealista.com/inmueble/108173243/,"C. R. HOMES INMOBILIARIA vende piso de 3 DORMITORIOS, SALON, COCINA, BAÑO y TERRAZA en ZONA UNIVERSIDAD-JUAN DE LA CIERVA de GETAFE. Se trata de una vivienda luminosa de 78m2 distribuidos en hall-recibidor que da paso a amplia cocina con tendedero salón-comedor con AIRE ACONDICIONADO y acceso a TERRAZA CERRADA, distribuidor que da paso a los TRES DORMITORIOS y BAÑO con plato de bañera. La vivienda cuenta con las siguientes calidades: ALARMA, suelo de gres y PARQUET, ventanas de aluminio doble, puertas MACIZAS de ROBLE, AIRE ACONDICIONADO, calefacción de gas natural independiente. Está situado muy cercano al metro de Juan de la Cierva, cercano a la UNIVERSIDAD con conexión a una parada con la parada de Renfe Getafe central C-4 y a una parada de la estación de Renfe El casar Línea C-3, parada de autobús, con todo tipo de servicios tales como: supermercados, centro de salud, colegios, centros deportivos, comercios. COMUNIDAD: 50€ IBI: 225€ ¡APROVECHE LA OPORTUNIDAD! Le ofreceremos un abanico de posibilidades de financiación de la que podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. Gestionamos su compra de vivienda y su financiación, le ofreceremos un abanico de posibilidades de financiación de entre las cuales podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. SOLICITE INFORMACIÓN SIN COMPROMISO. También podemos atenderle presencialmente en nuestras oficinas: C. R. HOMES en GETAFE en Avenida de España 13 TLF  ESTAREMOS ENCANTADOS DE ATENDERLE. C. R. HOMES INMOBILIARIA 出售位于赫塔菲胡安德拉谢尔瓦大学区的一套 3 居室公寓，内设客厅、厨房、浴室和露台。 这是一栋明亮的 78 平方米住宅，分布在大厅入口处，可通往带杂物间的宽敞厨房、带空调的客厅兼餐厅，可通往封闭的露台、通往三间卧室的分配器和带浴缸的浴室。 该房产具有以下特点：陶器和镶木地板、双层铝制窗户、实心橡木门、空调和独立天然气供暖。 它非常靠近 Juan de la Cierva 地铁站，靠近大学，可连接到 Getafe Central C-4 RENFE 站，距离 El Casar C-3 RENFE 站有一站路，还有一个公交车站，以及各种服务，如：超市、健康中心、学校、体育中心和商店。.",True,good,False,False,2625.0,True,False,True,False,[],False,False,210000.0,€,flat,"Universidad, Getafe",Piso,Destacado,7068PJ,,,,Universidad,,,,
107763002,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/17/a6/1323162022.webp,51,,1790000.0,chalet,sale,628.0,,8,6,Fuente del Fresno,Madrid,Fuente del Fresno,es,40.5868745,-3.5899571,False,https://www.idealista.com/inmueble/107763002/,"Factor Norte presenta en EXCLUSIVA la venta de este chalet independiente en la prestigiosa urbanización Fuente del Fresno. La vivienda dispone de un magnífico diseño, con fachada de ladrillo visto y cubierta en teja árabe, está ubicada en una amplia parcela plana de 3.932 m2 con una edificación total de 628 m2 construidos. Esta magnífica vivienda consta de dos plantas más la planta semisótano: En la planta principal se encuentran 5 dormitorios, 2 de ellos en suite, 2 baños completos, cocina con office, comedor y amplio salón con chimenea y salida al jardín muy desarrollado y con una gran arboleda y piscina exterior.  La segunda planta de la vivienda esta formada por 2 dormitorios, un baño completo, un salón y una amplísima terraza con excepcionales vistas. En la planta semisótano se encuentra un cuarto de servicio con baño, lavandería, bodega y un garaje para 3 vehículos. Además, la vivienda consta de un cuarto de calderas. En la zona de jardín cuenta con diferentes ambientes, la zona de piscina con un magnífico porche de 164 m2, barbacoa, cenador y una edificación auxiliar aislada de 64 m2 destinada a vestuarios para la piscina. Cuenta, además, con una pista de tenis. La propiedad se encuentra dentro de la urbanización Fuente del Fresno, situada en la carretera A-1 zona norte de Madrid, con estupenda salida a la autovía y a la vez muy tranquila; con unas zonas comunes que cuentan con un supermercado, peluquería, farmacia, cafetería-restaurante, además de parque infantil, pistas de tenis y pádel. Se encuentra situada cerca del aeropuerto Adolfo Suárez-Madrid Barajas, hospital Infanta Sofia y grandes centros comerciales, a tan sólo 15 minutos de Madrid.  También cuenta con escuela infantil y está muy cercana al colegio Trinity College. La urbanización cuenta con seguridad y vigilancia 24 horas con control de acceso en la entrada.",True,good,False,,2850.0,True,False,True,False,[],False,False,1790000.0,€,chalet,Fuente del Fresno,Casa independiente,Destacado,1513,True,True,independantHouse,,,,,
104980071,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/2c/7a/1238034513.webp,42,bj,1650000.0,flat,sale,181.0,True,2,2,calle de Triana,Madrid,Madrid,es,40.4613258,-3.675208,False,https://www.idealista.com/inmueble/104980071/,"Precioso bajo de dos dormitorios con magnifica reforma de interioriosmo, jardín privado, acceso directo a la piscina de la urbanización, plaza de garaje y trastero en situado en una tranquila y bonita urbanización privada en Nueva España. El piso cuenta con excelentes calidades y cabe destacar la luminosidad de todas sus estancia, la gran calidad de sus carpinterías tanto interiores como exteriores así como su buena distribución de espacios convirtiéndose en una vivienda confortable para cualquier familia. Cuenta con gran cantidad de comodidades: domótica, hilo musical en salón, dormitorios, baños y terraza y acceso directo a la piscina de la urbanización. La calefacción es de gas natural central con contador individual. Accedemos a la vivienda a través de un recibidor abierto al salón. El amplio salón comedor tiene amplios ventanales con preciosas vistas al jardín y a la piscina de la comunidad, cuenta con proyector y pantalla, muebles hechos a medida y luces led, encontramos  un área para despacho y gran espacio de almacenaje bajo los ventanales. La cocina está abierta al salón con la posibilidad de ser cerrada por puerta corredera, tiene gran capacidad de almacenaje con armarios de suelo a techo, sus electrodomésticos de alta gama panelados y el office que tiene acceso directo a ala terraza-jardín de la casa. Cuenta con dos amplios dormitorios, el dormitorio principal con inmejorables vistas a la piscina, vestidor y cuarto de baño en suite con ducha, bañera y acceso directo a la terraza-jardín. Encontramos un segundo cuarto de baño completo para dar servicio al segundo dormitorio y ser utilizado como aseo de cortesía. La casa está rodeada por una preciosa terraza-jardín que cuenta con gran privacidad, vegetación consolidada, ducha, hilo musical y acceso directo a la piscina de la urbanización. El piso tiene plaza de garaje y trastero  y la finca cuenta con conserje en horario comercial de lunes a sábado. Su privilegiada ubicación en el corazón del barrio de Chamartin, en una tranquila calle de Nueva España, hace que el piso cuente con todos los servicios, colegios y guarderías, restaurantes, supermercados, zonas verdes y buenos accesos a la M-30.   Llámenos y visite! We bring houses and people together.",True,good,False,True,9116.0,True,False,True,False,[],False,False,1650000.0,€,flat,"Nueva España, Madrid",Piso en calle de Triana,Destacado,4090,True,True,,Chamartín,Nueva España,,,
108966700,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/f3/a6/1362939298.webp,26,1,345000.0,flat,sale,90.0,True,3,2,Hospital,Madrid,Valdemoro,es,40.1998776,-3.6930431,False,https://www.idealista.com/inmueble/108966700/,"Le presentamos esta magnífica vivienda ubicada en una urbanización privada que ofrece todas las comodidades necesarias para disfrutar de una vida tranquila y funcional. Con excelentes calidades, amplios espacios y una distribución muy equilibrada, esta propiedad es ideal para familias que buscan amplitud, luminosidad y una excelente calidad de vida. � CARACTERÍSTICAS PRINCIPALES DE LA VIVIENDA: Hall de entrada con un gran armario empotrado, perfecto para almacenamiento adicional sin ocupar espacio útil en las estancias principales. Cocina independiente de gran tamaño, completamente amueblada, con salida directa a un tendedero cubierto, lo que proporciona una zona funcional para la colada y ventilación natural. Salón de generosas dimensiones, que permite la creación de dos ambientes diferenciados: zona de estar y zona de comedor, ideal para reuniones o momentos de relax. Desde aquí accedemos a una amplia terraza acristalada con sistema LUMON, perfecta para su disfrute durante todo el año y con vistas despejadas. Tres dormitorios dobles, todos muy espaciosos y con armarios empotrados. Destaca el dormitorio principal, que cuenta con baño en suite, lo que aporta un plus de privacidad y comodidad. Dos baños completos: uno con bañera y otro con plato de ducha, ambos exteriores y en excelente estado de conservación. � EXTRAS INCLUIDOS EN EL PRECIO: Plaza de garaje amplia Trastero privado, ideal para almacenamiento adicional. � ZONAS COMUNES DE LA URBANIZACIÓN: Piscina comunitaria Zona infantil Espacios ajardinados y áreas comunes cuidadas  Una vivienda completa, funcional y muy bien ubicada, ideal para quienes valoran el confort, la amplitud y las comodidades de una urbanización moderna. � Contacte con nosotros para más información o para concertar una visita. Estaremos encantados de atenderle.",True,good,False,True,3833.0,True,False,True,False,[],False,False,345000.0,€,flat,"Hospital, Valdemoro",Piso,Destacado,874,True,True,,Hospital,,,,
