propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,floor
109180829,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/61/d3/1366118833.webp,1A,8,680000.0,flat,sale,81.0,True,2,2,"calle Coruña, 26",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4550778,-3.6991534,True,https://www.idealista.com/obra-nueva/109180829/,"Este moderno edificio, cuya finalización se espera para principios de 2027, consta de 7 elegantes apartamentos, cada uno cuidadosamente diseñado para satisfacer los más altos estándares de habitabilidad.  Con una arquitectura contemporánea y materiales de primera calidad, esta propiedad representa una oportunidad única para adquirir un inmueble de lujo en una de las zonas más deseadas de la ciudad. Coruña 26 es un exclusivo edificio de obra nueva situado en el corazón de Madrid, diseñado para ofrecer el máximo confort y calidad de vida en un entorno residencial. Últimas 2 viviendas disponibles en todo el edificio.",False,newdevelopment,True,True,False,8395.0,True,False,False,False,[],False,False,680000.0,€,flat,,"Cuatro Caminos, Madrid","Piso en calle Coruña, 26",True,True,,,,1
107391922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/f9/b0/1347009492.webp,POZ40684 ,26,1598000.0,chalet,sale,400.0,,4,5,"calle Nalón, 4",Madrid,Pozuelo de Alarcón,Zona Estación,es,Zona Estación,40.4532837,-3.8004243,True,https://www.idealista.com/obra-nueva/107391922/,"Lucas Fox se complace en presentarles esta oportunidad fantástica: ¡Dos (2) casas pareadas de obra nueva con diseño excepcional!, contáctenos hoy mismo para organizar una visita y podamos enviarle el dossier completo y los planos. ENTREGA DE LLAVES EN UN MES - (JULIO 2025) Dado que las casas de esta promoción solo están conectadas por la parte trasera, la experiencia será la de una villa independiente, cada una con su entrada independiente en los extremos opuestos. En esta promoción prima la funcionalidad y la luminosidad y se ofrecen espacios diáfanos para proporcionar mayor amplitud. Además, destacamos su cuidado diseño y la elección de materiales de altísima calidad y larga duración. Las viviendas presumen de un bonito jardín y piscina privados. Además, cuenta con una distribución muy práctica. Dispone de dos plantas principales y la planta semisótano, donde tendremos la posibilidad de adaptarla a nuestras propias necesidades, en función de lo que necesite. En la planta principal, nos encontraremos con el armario gabanero, el aseo de cortesía y la zona principal de día. Esta dispone de un gran salón-comedor con su cocina abierta con grandes ventanales de suelo a techo para disfrutar de unas vistas inmejorables al jardín. La planta superior alberga la zona de noche con cuatro y cinco dormitorios: el principal, que cuenta con una zona de vestidor y un baño; un segundo dormitorio con gran zona de armario y baño privado; y otro que igualmente cuenta con su propio baño y zona de armarios en una de las casas y la otra contará con dos dormitorios que comparten un baño. En la planta cubierta se ofrece una terraza solada en cada una de las casas, con barandilla, tomas de luz y agua. Se pueden personalizar e incluir un jacuzzi de última generación, una pérgola retráctil, tomas de TV y fibra óptica. En la planta semisótano, se dispone una sala de ocio, tendríamos un dormitorio para uso de servicio incluyendo un baño completo adicional. En ambas, se incluye un cuarto lavadero. Para que disfruten del máximo confort en su nueva casa, la vivienda estará dotada de un sistema de aerotermia con instalación completa de suelo radiante y refrigerante en todas las estancias habitables de la vivienda. Además, las casas cuentan con paneles solares para maximizar la eficiencia energética, así como también, cuenta con cocinas totalmente equipadas, con electrodomésticos BOSCH clase A++ o similar, lavavajillas integrable, horno eléctrico y microondas integrados en columna, placa de inducción con campana extractora integrada en falso techo y fregadero con grifería monomando. Adicionalmente incluidas:  -Persianas de seguridad motorizadas.  -Domótica: Pantalla táctil para control de iluminación, persianas motorizadas, detección de inundaciones, intrusión, incendio, manejo desde el móvil. -Sistema de iluminación LED en todas las estancias, incluido terrazas con barandilla de cristal con vistas al horizonte. -Alarma -Inclusión de ajardinamiento, incluido arbolado, ocultación de vallado y riego automático por goteo. -Inclusión de iluminación led jardín -Instalación toma exterior vehículo eléctrico. -Instalación de mamparas en Baños perfilaría aluminio negro.  -Equipo de filtración con clorador salino en piscinas, equipo de climatización, piscina, ampliación temporada. Póngase en contacto con nosotros hoy mismo, Estaremos encantados de atenderles por teléfono, correo electrónico o en persona en nuestro lounge, en la avenida de Europa 38, Pozuelo de Alarcón.",True,newdevelopment,True,,False,3995.0,True,False,False,False,[],False,False,1598000.0,€,chalet,semidetachedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en calle Nalón, 4",True,True,,,,
104499280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/ff/e1/1222518823.webp,,37,390000.0,penthouse,sale,51.0,True,1,1," Antonia Ruiz Soro, 16",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4380113,-3.6659879,True,https://www.idealista.com/obra-nueva/104499280/,"EDIFICIO RESIDENCIAL DE OBRA NUEVA, PENDIENTE DE FINALIZACIÓN DE OBRAS. FECHAS DE ENTREGA, PENDIENTE DE CONFIRMAR PROMOCIÓN DE 7 VIVIENDAS Y 6 PLAZAS DE GARAJE EN EL DISTRITO SALAMANCA, BARRIO GUINDALERA, PARQUE DE LAS AVENIDAS. La promoción consta de plantas sótano, baja, primera, segunda y ático retranqueado, está compuesta por 2 áticos de 1 dormitorio, con terraza en planta de 15 m2 y solarium de 35 m2 en cubierta, 4 viviendas de 2 dormitorios y una vivienda estudio/1 dormitorio con patio privado de 20 m2. Cuenta con 6 plazas de garaje en planta sótano anejas a las viviendas. Las viviendas se entregan con cocinas completamente equipadas con electrodomésticos incluidos. La propiedad está ubicada en el distrito Salamanca, barrio de la Guindalera, Parque de las Avenidas, una de las zonas más emblemáticas y exclusivas de la ciudad. El carácter residencial del barrio, convive con la actividad comercial, lo que le hacen un lugar idóneo para vivir. Por su situación tiene accesos directo a la M-30 en ambos sentidos, así como comunicaciones con todo Madrid, destacando las salidas hacia la A-2, calles de Alcalá, Diego de León y la Avenida de América entre otras, existe en la zona una amplia dotación de transporte público, así como colegios, guarderías y escuelas infantiles, y todo tipo de supermercados. FACHADA Fachada a base de SATE de última generación. CARPINTERÍA EXTERIOR La carpintería de las ventanas será de PVC marca KOMMERLING. DISTRIBUCIÓN INTERIOR La división entre viviendas estará compuesta por un muro de doble sistema de cartón yeso con aislante acústico y chapa metálica anti-intrusión. CARPINTERÍA INTERIOR Puertas de acceso a la vivienda será acorazada con premarco metálico y cerradura multipunto de alta seguridad. Puertas interiores lacadas en color blanco, con picaporte de acero inoxidable SOLADOS Todo el pavimento de la vivienda se realizará con gres porcelánico de alta resistencia y durabilidad, de PORCELANOSA. FONTANERÍA Y APARATOS SANITARIOS Desagües y bajantes estarán insonorizados. Los platos de ducha serán de gran formato en baños principales, y la grifería de duchas y bañeras monomando. Los aparatos sanitarios serán en color blanco de PORCELANOSA. Las viviendas dispondrán de llave de corte general y de corte independiente en cocina y baños. COCINA Cocinas completamente instaladas con electrodomésticos panelados de PORCELANOSA CALEFACCIÓN Y AGUA CALIENTE Producción comunitaria de calefacción y A.C.S mediante sistema de Aerotermia con contadores individuales. Instalación a base de suelo radiante-refrescante. ELECTRICIDAD Y TELECOMUNICACIONES La Instalación de telecomunicaciones según reglamento de infraestructuras comunes de Telecomunicación. HONORARIOS DE INTERMEDIACIÓN INMOBILIARIA, NO INCLUIDOS EN EL PRECIO.",False,newdevelopment,True,True,False,7647.0,True,False,False,False,[],False,False,390000.0,€,flat,penthouse,"Guindalera, Madrid","Ático en Antonia Ruiz Soro, 16",,,,,,3
108681047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/8a/91/1351962441.webp,V01,17,1149000.0,chalet,sale,272.0,,4,4,J. Carlos Ureta Saorín s/n,Madrid,Torrelodones,Las Marías,es,,40.5725118,-3.9401607,True,https://www.idealista.com/obra-nueva/108681047/,"LICENCIA CONCEDIDA. Descubre Agara, el nuevo proyecto de Circular Homes en el exclusivo enclave de Las Marías, Torrelodones. Estas 14 viviendas unifamiliares de 4 y 5 dormitorios, con piscina y jardín privado de más de 400 m2 ofrecen la oportunidad de disfrutar de vistas impresionantes hacia la majestuosa sierra gracias a su ubicación privilegiada en la cota más elevada del nuevo ámbito. Además, su lindero con el bosque protegido y no urbanizable garantiza un entorno natural excepcional que promueve la tranquilidad y el bienestar. Su diseño lleva la firma de Burgos&Garrido, autores de proyectos tan reconocidos y premiados internacionalmente como Madrid Río. La imagen de las viviendas es el resultado de una arquitectura sofisticadamente sobria, intemporal, de espacios interiores y paisajismo muy elaborados que se ponen al servicio de una vida confortable y plena, en la que caben serenos rincones íntimos, grandes terrazas y vivos espacios sociales. Las estancias de la casa se ordenan en tres piezas dispuestas para captar simultáneamente el sol y enmarcar las privilegiadas vistas próximas y lejanas.    Estos hogares han sido concebidos bajo los principios de la economía circular. Su construcción busca reducir la huella hídrica, y hace un uso responsable de la energía. Se pretende eliminar la toxicidad de los materiales utilizados y las técnicas de construcción procuran la circularidad y minimizan el consumo de recursos fósiles, tanto en el proceso constructivo como en el uso diario de la vivienda. Sus orientaciones, protecciones solares adecuadas y un sistema de aislamientos y de instalaciones altamente eficaz, hacen de estas viviendas hábitats sostenibles y cuidan la salud de quienes las habitan.   Su ubicación estratégica te permite disfrutar de lo mejor de dos mundos: a tan solo 20 minutos tanto de la ciudad de Madrid como de las verdes montañas de la sierra. Todo ello, disponiendo de los abundantes servicios del municipio de Torrelodones al alcance tu mano. Agara se erige como el lugar ideal para aquellos que buscan una combinación perfecta entre la comodidad urbana y la belleza natural.",True,newdevelopment,True,,False,4224.0,True,False,False,False,[],False,False,1149000.0,€,chalet,semidetachedHouse,"Las Marías, Torrelodones",Chalet pareado en J. Carlos Ureta Saorín s/n,True,True,,,,
104499278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/74/ce/1222518788.webp,,36,397000.0,flat,sale,70.0,True,2,1," Antonia Ruiz Soro, 16",Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4380113,-3.6659879,True,https://www.idealista.com/obra-nueva/104499278/,"EDIFICIO RESIDENCIAL DE OBRA NUEVA, PENDIENTE DE FINALIZACIÓN DE OBRAS. FECHAS DE ENTREGA, PENDIENTE DE CONFIRMAR PROMOCIÓN DE 7 VIVIENDAS Y 6 PLAZAS DE GARAJE EN EL DISTRITO SALAMANCA, BARRIO GUINDALERA, PARQUE DE LAS AVENIDAS. La promoción consta de plantas sótano, baja, primera, segunda y ático retranqueado, está compuesta por 2 áticos de 1 dormitorio, con terraza en planta de 15 m2 y solarium de 35 m2 en cubierta, 4 viviendas de 2 dormitorios y una vivienda estudio/1 dormitorio con patio privado de 20 m2. Cuenta con 6 plazas de garaje en planta sótano anejas a las viviendas. Las viviendas se entregan con cocinas completamente equipadas con electrodomésticos incluidos. La propiedad está ubicada en el distrito Salamanca, barrio de la Guindalera, Parque de las Avenidas, una de las zonas más emblemáticas y exclusivas de la ciudad. El carácter residencial del barrio, convive con la actividad comercial, lo que le hacen un lugar idóneo para vivir. Por su situación tiene accesos directo a la M-30 en ambos sentidos, así como comunicaciones con todo Madrid, destacando las salidas hacia la A-2, calles de Alcalá, Diego de León y la Avenida de América entre otras, existe en la zona una amplia dotación de transporte público, así como colegios, guarderías y escuelas infantiles, y todo tipo de supermercados. FACHADA Fachada a base de SATE de última generación. CARPINTERÍA EXTERIOR La carpintería de las ventanas será de PVC marca KOMMERLING. DISTRIBUCIÓN INTERIOR La división entre viviendas estará compuesta por un muro de doble sistema de cartón yeso con aislante acústico y chapa metálica anti-intrusión. CARPINTERÍA INTERIOR Puertas de acceso a la vivienda será acorazada con premarco metálico y cerradura multipunto de alta seguridad. Puertas interiores lacadas en color blanco, con picaporte de acero inoxidable SOLADOS Todo el pavimento de la vivienda se realizará con gres porcelánico de alta resistencia y durabilidad, de PORCELANOSA. FONTANERÍA Y APARATOS SANITARIOS Desagües y bajantes estarán insonorizados. Los platos de ducha serán de gran formato en baños principales, y la grifería de duchas y bañeras monomando. Los aparatos sanitarios serán en color blanco de PORCELANOSA. Las viviendas dispondrán de llave de corte general y de corte independiente en cocina y baños. COCINA Cocinas completamente instaladas con electrodomésticos panelados de PORCELANOSA CALEFACCIÓN Y AGUA CALIENTE Producción comunitaria de calefacción y A.C.S mediante sistema de Aerotermia con contadores individuales. Instalación a base de suelo radiante-refrescante. ELECTRICIDAD Y TELECOMUNICACIONES La Instalación de telecomunicaciones según reglamento de infraestructuras comunes de Telecomunicación. HONORARIOS DE INTERMEDIACIÓN INMOBILIARIA, NO INCLUIDOS EN EL PRECIO.",False,newdevelopment,True,True,False,5671.0,True,False,False,False,[],False,False,397000.0,€,flat,,"Guindalera, Madrid","Piso en Antonia Ruiz Soro, 16",,,,,,1
106489120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/e9/27/1284405854.webp,25,35,930000.0,chalet,sale,235.0,,4,5,"de Juan Carlos Ureta Saorín, 1324",Madrid,Torrelodones,Las Marías,es,,40.5718067,-3.9375208,True,https://www.idealista.com/obra-nueva/106489120/,"Un oasis de confort y calidad. Descubre en Las Marías II un hogar diseñado para ofrecer privacidad y disfrute en cada rincón. Ubicado en Torrelodones, este proyecto ofrece conexión única con la naturaleza y un equilibrio perfecto entre tranquilidad y accesibilidad. El conjunto residencial consta de 28 viviendas pareadas, en tipologías de 4 y 5 dormitorios. Cuentan con una superficie construida de más de 230 m² en parcelas privativas de 420 m². Distribuidas en 2 plantas, bajo cubierta y terrazas para disfrutar del aire libre, estas residencias ofrecen espacios concebidos para proporcionar luminosidad y amplitud, sin obstáculos, gracias a un diseño estructural sin pilares y grandes ventanales que enmarcan la belleza del entorno. La planta baja dispondrá de un dormitorio con baño independiente, aseo de cortesía y un amplio salón diseñado con cocina integrada. Además, cuenta con un trastero bajo la escalera. Por su parte, la primera planta ofrecerá 3 dormitorios con baños independientes, entre ellos el dormitorio principal con más de 25 m² de superficie. El espacio bajo cubierta dispone de 35m², pudiendo adaptarse a las preferencias del comprador y permitiendo la configuración de un dormitorio con baño y terraza. Todas las viviendas incluyen piscina independiente con depuradora de cloración salina y jardín privado de más de 250m² completamente terminado con césped, arbolado y riego automático, además de contar con acceso a una zona común de 1.500 m² destinada a áreas verdes con arbolado y bancos, permitiendo mayor independencia entre las residencias. Además, las viviendas han sido diseñadas para ofrecer el máximo confort y eficiencia energética al propietario, que podrá disfrutar de suelo radiante y refrescante mediante un sistema de aerotermia, aire acondicionado y sistemas fotovoltaicos integrados en las cubiertas. Cuenta con sistema de aislamiento térmico exterior (SATE). Pensando en la salud y el bienestar, cada propiedad contará con ventilación mecánica con recuperador de calor de doble flujo, asegurando una atmósfera saludable. El proyecto prioriza la participación del comprador en la creación de su hogar, permitiendo elegir aspectos clave como la cocina, los dormitorios, el vestidor y los acabados.",False,newdevelopment,True,,False,3957.0,True,False,False,False,[],False,False,930000.0,€,chalet,semidetachedHouse,"Las Marías, Torrelodones","Chalet pareado en de Juan Carlos Ureta Saorín, 1324",True,True,,,,
108117979,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/1a/49/1331864454.webp,VI0093-1-1-2B ,17,290000.0,flat,sale,67.0,True,1,1,"de la Democracia, 28",Madrid,Madrid,Villa de Vallecas,es,Santa Eugenia,40.3893466,-3.6223551,True,https://www.idealista.com/obra-nueva/108117979/,"NUEVA PROMOCIÓN DE OBRA NUEVA: LandCo Vallecas, Madrid: desde 290.000€   Ahora sabes lo que es ‘vivir mejor’ en LandCo Vallecas, una exclusiva promoción de viviendas de obra nueva en un entorno privilegiado. Descubre nuestras luminosas viviendas de 1 y 2 dormitorios, diseñadas para ofrecerte confort y bienestar, donde cada estancia habla de ti y de tu estilo de vida. Cada hogar cuenta con amplias terrazas que se convierten en pequeños ecosistemas, ideales para disfrutar del aire y la luz natural. Además, podrás relajarte en espacios bien distribuidos y funcionales, perfectos para descansar o teletrabajar con total privacidad. Las viviendas incluyen garaje, trastero y están equipadas con cocinas amuebladas con los principales electrodomésticos, así como un sistema de aerotermia que garantiza calefacción eficiente y agua caliente sanitaria. La promoción se encuentra ubicada en Avenida de la Democracia 28, en una zona de influencia de Madrid que ofrece la comodidad de vivir en un entorno tranquilo con más de 12.500 metros cuadrados de zonas verdes. Excelentes comunicaciones por carretera a través de la M-40 y la A-3, y mediante transporte público con estaciones de metro de Vallecas y Sierra de Guadalupe, la estación de cercanías de Santa Eugenia, y estaciones de BiciMAD. Aquí podrás disfrutar de un estilo de vida excepcional rodeado de servicios e infraestructuras que facilitan tu día a día.   Características destacadas: •44 viviendas exclusivas •1-2 dormitorios •Amplias terrazas luminosas •Suelo radiante y refrescante •Aerotermia: ACS y calefacción •Preinstalación de aire acondicionado •Alta eficiencia energética •Magníficos espacios comunes con piscina •Áreas ajardinadas •Zona de juegos infantiles •Gastroteca   Vive en landCo Vallecas y haz de tu hogar un lugar donde puedas ser tú mismo, rodeado de todas las comodidades que necesitas. ¡Tu nuevo hogar te espera!",False,newdevelopment,True,True,False,4328.0,True,False,False,False,[],False,False,290000.0,€,flat,,"Santa Eugenia, Madrid","Piso en de la Democracia, 28",True,True,,,,2
108106514,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/09/17/1334018872.webp,1ºB,19,207700.0,studio,sale,41.0,True,0,1,"calle Nuestra Señora de Valverde, 16",Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4936168,-3.6870155,True,https://www.idealista.com/obra-nueva/108106514/,"Viviendas en promoción de obra nueva situadas en Nuestra Señora de Valverde 16, en el corazón del barrio Fuencarral, zona residencial tranquila con todos los servicios a tu alcance. Zona bien comunicada con las estaciones de metro Tres Olivos, Fuencarral y de cercanías RENFE Fuencarral, además de varias líneas de autobuses, así como fácil conexión con M30, M607, A1 y M40. Actualmente, la promoción se halla en fase de construcción y su finalización está prevista para el último trimestre del año 2025. La promoción se ha proyectado con excelentes calidades, habiendo sido la sostenibilidad y la eficiencia energética criterios de diseño primordial. A su vez, el proyecto queda integrado en el entorno histórico, continuando con la belleza y el carácter del barrio. Las viviendas, todas exteriores, se distribuyen en planta baja con jardín de un dormitorio, plantas tipo de un dormitorio y tipo estudio y áticos dúplex de uno y dos dormitorios. Directamente de la propiedad. No dudes en contactarnos para más información.",False,newdevelopment,True,True,False,5066.0,True,False,False,False,[],False,False,207700.0,€,flat,studio,"Tres Olivos - Valverde, Madrid","Estudio en calle Nuestra Señora de Valverde, 16",,,,,,1
109174004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/6a/e4/1353216412.webp,1,18,580250.0,chalet,sale,146.0,,4,3,"avenida Estrella Polar, 9005",Madrid,Móstoles,Sur,es,,40.3107523,-3.8507929,True,https://www.idealista.com/obra-nueva/109174004/,"Descubre tu nuevo chalet en Polar Móstoles Residencial, en el PAU – 4. Promoción de 11 viviendas unifamiliares adosadas en régimen de cooperativa. Tipologías de 2 a 4 dormitorios. Disponen de jardín, parking privado para un vehículo y solárium en cubierta.  Disfruta de tu independencia en una vivienda donde la calidad y sostenibilidad es esencial. Pensamos en las necesidades de la vida moderna: estancias amplias, luz natural, eficiencia energética y espacios exteriores privados donde disfrutar en familia.  Las viviendas contarán con acabados de alta gama cuidando el máximo detalle desde la carpintería exterior con aislamiento térmico y acústico, cocinas equipadas con materiales actuales y sistemas de climatización eficientes.",False,,True,,False,3974.0,True,False,False,False,[],False,False,580250.0,€,chalet,terracedHouse,"Sur, Móstoles","Chalet adosado en avenida Estrella Polar, 9005",True,True,,,,
108154739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/d2/7c/1335475761.webp,Bajo C,16,294500.0,flat,sale,77.0,True,2,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108154739/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,newdevelopment,True,True,False,3825.0,True,False,False,False,[],False,False,294500.0,€,flat,,"Buena Vista, Madrid","Piso en plaza Barragán, 4",True,True,,,,bj
100582079,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/37/c1/1092517299.webp,TERCERA A,11,539000.0,flat,sale,86.0,True,2,2,"calle Sauco, 19",Madrid,Madrid,Tetuán,es,Berruguete,40.4604887,-3.7051451,True,https://www.idealista.com/obra-nueva/100582079/,"¡ÚLTIMAS UNIDADES A LA VENTA! Sauco 19 es una Promoción de Obra Nueva ubicada en pleno corazón de Tetuán, en la céntrica calle Sauco con esquina al Paseo de la Dirección, actualmente uno de los barrios con mayor proyección y transformación urbanística residencial de Madrid y a tan solo 15 minutos del Estadio Santiago Bernabéu y el eje de la Castellana. El proyecto está avalado por el prestigioso Grupo Promotor ALMA. Está compuesto por 11 viviendas de 1 y 2 dormitorios con plaza de garaje y trastero que destacan por sus estancias funcionales, su eficiencia energética, y su doble orientación.  Disfrutará de la certificación energética A, gracias a los materiales utilizados para su construcción y a su sistema de climatización mediante aerotermia, con suelo radiante/refrescante y preinstalación de aire acondicionado. Sus amplias terrazas, así como sus amenities aportan a este proyecto un alto carácter diferenciador respecto a las construcciones de la zona, al igual que sus zonas comunes, que incluyen piscina, gimnasio, y zona ajardinada. Los pisos de 1 dormitorio parten desde los 379.000 +IVA y los de 2 dormitorios parten desde los 539.000 € + IVA. Todas las viviendas se entregan con plaza de garaje (valorada en 25.000 €) y trastero incluidos en el precio. El proyecto se encuentra en construcción, cuya finalización está prevista para la primavera del 2026. * Las imágenes son orientativas y no contractuales.",False,,True,True,False,6267.0,True,False,False,False,[],False,False,539000.0,€,flat,,"Berruguete, Madrid","Piso en calle Sauco, 19",True,True,,,,3
108154030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/78/b3/1335475667.webp,Primero D,16,312000.0,flat,sale,79.0,True,2,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108154030/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,newdevelopment,True,True,False,3949.0,True,False,False,False,[],False,False,312000.0,€,flat,,"Buena Vista, Madrid","Piso en plaza Barragán, 4",True,True,,,,1
105712892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/0f/33/1319030677.webp,,16,327500.0,flat,sale,73.0,True,2,2,"calle Durazno, 9",Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.375583,-3.7485258,True,https://www.idealista.com/obra-nueva/105712892/,"¡OBRAS INICIADAS! Descubre la comodidad y el estilo de vida moderno en nuestro innovador residencial con piscina que ofrece viviendas con terrazas de 2 y 3 dormitorios y 2 baños, áticos y bajos con jardín con unas vistas espectaculares de Madrid. ¿Conoces la climatización por suelo radiante/refrescante? En Durazno Residencial podrás disfrutar de las sensaciones que da pisar un suelo calentito en invierno y fresco en verano, acomodando tu casa para que tengas el confort que buscas en tu hogar. En Durazno Residencial, podrás acondicionar la vivienda a tu personalidad, pudiendo elegir los acabados que mejor se adapten a ti y a tu estilo de vida, además tendrás cocinas completas con muebles de gran capacidad y diseños diferentes para que encuentres la combinación perfecta que refleje tu personalidad. Pensando en la sostenibilidad y la eficiencia energética, nuestro edificio cuenta con paneles solares que minimizan el consumo de energía para el suministro de agua caliente, proporcionándote un hogar más ecológico. Durazno Residencial es un edificio pensado para gente joven como tú, en el que podrás disfrutar de nuestras modernas instalaciones, incluyendo una zona común con piscina para refrescarte en los días soleados y disfrutar con tu gente o descansar del bullicio de la capital. Cada vivienda en Durazno Residencial viene con trastero, y si lo deseas, la opción de garaje con pre instalación para cargador eléctrico en cada plaza. ¿Buscas obra nueva en Carabanchel? ¿Te interesa encontrar pisos nuevos en Carabanchel? Descubre la calidad, el confort y la innovación en Durazno Residencial, cerca del centro de salud de Puerta Bonita. Te invitamos a ser parte de esta experiencia única y moderna. ¡No pierdas la oportunidad de asegurar tu lugar en este emocionante proyecto! Contáctanos ahora para obtener más información y dar el primer paso hacia tu nuevo hogar en Durazno Residencial. ¡Bienvenido a tu vida mejorada en Carabanchel!",True,,True,True,False,4486.0,True,False,False,False,[],False,False,327500.0,€,flat,,"Puerta Bonita, Madrid","Piso en calle Durazno, 9",,,,,,3
