propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.parkingSpacePrice
107297445,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/95/df/1311473235.webp,VIVSEVAL002,26,194900.0,duplex,sale,94.0,1,2,Valdemorillo pueblo,Madrid,Valdemorillo,es,40.5020854,-4.0686074,False,https://www.idealista.com/inmueble/107297445/,"NO COBRAMOS AL COMPRADOR,  ¡VENDE CON NOSOTROS DESDE SOLO EL 1,9%¡CONSEGUIMOS HASTA EL 100 % DE FINANCIACIÓN! LOCATIVO vende piso bajo de obra nueva en Valdemorillo con bodega histórica, aislamiento térmico y preinstalación de placas solares Descubre este exclusivo piso bajo de obra nueva a estrenar en Valdemorillo, con una superficie total de 100 metros cuadrados, que combina el confort actual con el encanto de la historia. En la planta principal, la vivienda dispone de un amplio dormitorio con vestidor, un baño completo con plato de ducha y una cocina sin equipar, lista para que el comprador la diseñe a su gusto. Uno de los grandes atractivos de esta propiedad es su impresionante bodega de más de 200 años de antigüedad, ubicada en la planta sótano. Con paredes y suelos de piedra originales, ha sido convertida en un elegante espacio diáfano ideal para reuniones o zona de estar. Además, cuenta con una cocina integrada y un baño completo con plato de ducha, ofreciendo funcionalidad sin perder su esencia histórica. La vivienda está equipada con calefacción y agua caliente eléctrica, videoportero y preinstalación de placas solares para un mayor ahorro energético. Además, se ha dotado de aislamiento térmico en paredes, suelos y techos, garantizando un excelente confort en cualquier época del año y una mayor eficiencia energética. Ubicada en pleno centro de Valdemorillo, esta propiedad ofrece la comodidad de tener todos los servicios a pocos pasos, en un entorno tranquilo y con encanto, perfecta para quienes buscan un hogar con personalidad y comodidad. ¡No pierdas la oportunidad de visitarlo! CONSULTE NUESTRA PAGINA WEB TENEMOS MAS VIVIENDAS QUE NO ESTAN EN LOS PORTALES. SÍGANOS EN NUESTRAS REDES SOCIALES PARA NO PERDERSE NADA: Instagram: @Locativoinmobiliariamadrid TikTok: @Locativoinmobiliaria AVDA. VILLANUEVA DE LA CAÑADA 35, LOCAL 1 QUIJORNA 28693 TELEFONO:  PARQUE EMPRESARIAL “LA FINCA” PASEO CLUB DEPORTIVO 1, EDIFICIO 4 POZUELO 28223 TELEFONO: [IW].",True,good,False,2073.0,False,False,False,False,[],False,False,194900.0,€,,,flat,duplex,"Valdemorillo pueblo, Valdemorillo",Dúplex,bj,True,Valdemorillo pueblo,False,,,,,,
108059840,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/6b/40/1332614738.webp,,20,190000.0,flat,sale,85.0,3,1,Nuevo Aranjuez-Ciudad de las Artes,Madrid,Aranjuez,es,40.0297436,-3.591679,False,https://www.idealista.com/inmueble/108059840/,"ARANGESTION INMOBILIARIA PONE A LA VENTA EN EXCLUSIVA  ¡Descubre tu nuevo hogar en el corazón de Aranjuez! Este magnífico piso de 84 m², recientemente reformado, te ofrece un espacio moderno y acogedor. Con tres amplios  dormitorios, es perfecto para familias o para quienes buscan espacio adicional. El baño cuenta con una elegante ducha, y el salón, de grandes dimensiones, te invita a relajarte con acceso directo a una terraza donde disfrutar del aire libre. Los suelos de tarima añaden un toque cálido y elegante, mientras que la calefacción de gas natural y la bomba de frío/calor garantizan el confort durante todo el año. Además, las luces de bajo consumo contribuyen a un hogar más sostenible. La finca dispone de ascensor y rampa de acceso, haciendo que sea apta para personas con movilidad reducida. Situado en una de las mejores zonas de Aranjuez, estarás rodeado de todos los servicios necesarios: colegios, supermercados, centro médico y una vibrante zona de vida social. No pierdas la oportunidad de vivir en un entorno privilegiado con todas las comodidades al alcance de tu mano. ¡Ven a visitarlo y enamórate de este encantador piso! NO DUDE EN CONCERTAR UNA VISITA. DISPONEMOS DE DEPARTAMENTO FINANCIERO QUE LE AYUDARA A BUSCAR  LA HIPOTECA A SU MEDIDA. S. E. O. U.",False,good,False,2235.0,True,False,False,False,[],False,False,190000.0,€,,,flat,,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Piso,1,True,Nuevo Aranjuez-Ciudad de las Artes,True,,195000.0,5000.0,3.0,,
108372351,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/31/8e/1342146032.webp,C0026-01751,48,424900.0,flat,sale,165.0,3,2,"calle Barbados, 11",Madrid,Alcalá de Henares,es,40.5051623,-3.3839915,True,https://www.idealista.com/inmueble/108372351/,"¿Quiere disfrutar de una vivienda con una terraza de 40 m²? Le ofrecemos este estupendo piso de esquina de 124 m² construidos con una espectacular terraza de 40 m², en urbanización privada con piscina y garaje, en la zona residencial el Olivar, en Alcalá de Henares. La vivienda que es totalmente exterior se distribuye en, recibidor con armarios empotrados, cocina amueblada con terraza tendedero, amplio salón muy luminoso con salida a dos terrazas, a una espectacular terraza de 40 m² de esquina, que cuenta con amplia pérgola con toldo para poder disfrutar del aire libre todas las estaciones del año y otra terraza cubierta. Cuenta con tres amplias habitaciones con armarios empotrados y dos baños. La habitación principal es tipo suite. La vivienda es muy luminosa y soleada, con vistas despejadas desde todas las estancias y cuenta con primeras calidades, ventanas de pvc oscilobatientes, suelo de tarima, puertas blancas lacadas, paredes lisas, armarios empotrados, aire acondicionado en salón y habitaciones, calefacción individual con gas natural. Incluye una amplia plaza de garaje. En urbanización privada con zonas verdes, zona infantil, piscina con césped, pista de pádel, salón para eventos, ascensor, acceso adaptado a personas con movilidad reducida y conserje. Situado en el Olivar, una zona residencial tranquila, frente a la nueva zona en expansión las Sedas, al lado el Colegio San Gabriel, instalaciones deportivas, a 10 minutos en coche del centro de Alcala de Henares y con parada de autobús al lado y con rápida salida a la NII y M100. ¡Disfrute de una vivienda única, con una espectacular terraza, en una de las mejores zonas residenciales de Alcalá de Henares! Contacte con nosotros para mas información y concertar visita.",False,good,False,2575.0,True,True,False,False,[],False,False,424900.0,€,,,flat,,"Las Sedas - El Olivar, Alcalá de Henares","Piso en calle Barbados, 11",,True,Las Sedas - El Olivar,True,,,,,,
109200624,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/50/6c/1367293028.webp,,18,3210000.0,flat,sale,172.0,3,3,calle de José Ortega y Gasset,Madrid,Madrid,es,40.428676,-3.6856988,False,https://www.idealista.com/inmueble/109200624/,"En la emblemática calle José Ortega y Gasset, epicentro indiscutible de la Milla de Oro madrileña, se presenta esta propiedad única, actualmente en proceso de reforma integral (fotos orientativas), que combina lujo, ubicación privilegiada y una oportunidad excepcional de estrenar una vivienda de alto nivel en una de las direcciones más deseadas de Madrid. Ubicada en una segunda planta exterior de una finca representativa, cuidada al detalle, con portero físico y pocos vecinos, esta vivienda ofrece una experiencia residencial a la altura de los estándares más exigentes. Sus amplios ventanales, la altura de techos y la orientación garantizan una luminosidad natural constante en todos los ambientes. El proyecto de reforma contempla un amplio salón-comedor orientado al exterior, con acceso directo a una terraza abierta que ofrece vistas despejadas a una de las calles más icónicas del barrio de Salamanca. La cocina, semi integrada en el área social, ha sido diseñada para permitir su fácil independencia en caso de preferirla cerrada, manteniendo así una estética moderna y flexible, con equipamiento de alta gama. La distribución incluye tres dormitorios amplios, todos con armarios empotrados y tres baños completos diseñados con materiales nobles y líneas contemporáneas. La separación entre zona de día y zona de descanso ha sido cuidadosamente planificada para aportar confort, intimidad y funcionalidad. Además, la propiedad contará con un cuarto de lavado independiente y espacios de almacenaje optimizados. Uno de los grandes valores añadidos es la plaza de garaje incluida en la finca, un auténtico privilegio en esta localización. La presencia de portero físico y la tranquilidad de la finca, con pocos vecinos, refuerzan el nivel de privacidad y seguridad de esta vivienda. Situada en el corazón de la Milla de Oro, rodeada de boutiques de lujo, restauración de primer nivel, embajadas, colegios internacionales y centros de negocios, esta propiedad no solo representa una excelente inversión patrimonial, sino también una forma de vida sofisticada y urbana. Con terraza, con garaje, con vistas y con la posibilidad de personalizar los últimos detalles de una obra que ya está en marcha.",False,good,False,18663.0,True,False,False,False,[],False,False,3210000.0,€,True,True,flat,,"Castellana, Madrid",Piso en calle de José Ortega y Gasset,2,True,Barrio de Salamanca,True,Castellana,,,,,
107973920,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/48/2d/956987088.webp,VT2.5.8,13,385000.0,flat,sale,89.0,2,2,calle Parcela C6 Los Molinos s/n,Madrid,Getafe,es,40.3179911,-3.700932,True,https://www.idealista.com/obra-nueva/107973920/,"¡LAS OBRAS ESTAN EMPEZADAS! Te presentamos un proyecto, en régimen de cooperativa de renta libre. Un edificio de 5 alturas en urbanización privada con locales comerciales y viviendas de 2 y 3 dormitorios con 1 o 2 plazas de garaje con trastero incluido. Hemos pensado en las nuevas necesidades que puedes tener, por eso todas las viviendas cuentan con terraza para que siempre tengas un espacio dentro de casa para estar al aire libre. El sistema de calefacción es por suelo radiante y refrescante consiguiendo así un mayor confort y elegancia en las estancias. La cocina está amueblada y equipada con placa de inducción y horno para que solo tengas que entrar a vivir. Diverso Getafe cuenta con zonas comunes que se han proyectado para que grandes y pequeños puedas disfrutarlas por eso incluyen zonas ajardinadas, área infantil y piscina exterior de adultos y niños. Y por supuesto, pensando en el futuro y tu economía, Diverso Getafe cuenta con etiqueta energética A. ¿Conoces Los Molinos? Nos gusta porque es un barrio nuevo residencial, pero con todos los servicios necesarios cerca para que tu día a día sea tranquilo y a la vez cómodo. Encontrarás al alcance de la mano, supermercados, colegios, parques… Además, los accesos por carretera son rápidos y muy cerca está la parada de RENFE El Casar. Reserva tu cita en nuestra página y ven a conocer tu nueva casa. *Al tratarse de viviendas en régimen de cooperativa, los precios publicados son orientativos y pueden variar.",False,newdevelopment,True,4326.0,True,False,False,False,[],False,False,385000.0,€,True,True,flat,,"Los Molinos, Getafe",Piso en calle Parcela C6 Los Molinos s/n,,True,Los Molinos,True,,,,,False,
107784934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/d8/2a/1323663025.webp,3066C,23,2800000.0,chalet,sale,580.0,5,5,Barrio Somosaguas,Madrid,Pozuelo de Alarcón,es,40.4157877,-3.7833686,False,https://www.idealista.com/inmueble/107784934/,"Marta Gómez Faiña de GV | SOMOSAGUAS comercializa el siguiente inmueble: En Somosaguas, una de las mejores urbanizaciones de lujo de Madrid, se encuentra esta vivienda para reformar, de 579 metros cuadrados construidos sobre una maravillosa parcela de 2.500 metros cuadrados. Dos plazas de garaje interiores y cuatro exteriores Excelente ubicación. Seguridad 24 horas.  Distribución: Planta principal: Hall. Cuarto de baño de invitados. Salón. Despacho. Cuarto de dormir con vestidor y cuarto de baño en suite. Tres cuartos de dormir que comparten dos cuartos de baños. Cocina con Office y despensa. Habitación de servicio con cuarto de baño.  Primera planta: Cuarto de estar.  Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,renew,False,4828.0,False,False,False,False,[],False,False,2800000.0,€,True,True,chalet,independantHouse,"Somosaguas, Pozuelo de Alarcón",Casa independiente,,,Somosaguas,,Somosaguas,,,,,
109194391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/e6/0e/1367065624.webp,a0Ncm000002sx5uEAA,5,743000.0,flat,sale,107.0,3,2,avenida Nuestra Señora del Retamar s/n sn,Madrid,Las Rozas de Madrid,es,40.5030971,-3.8876448,True,https://www.idealista.com/obra-nueva/109194391/,,False,,True,6944.0,True,False,False,False,[],False,False,743000.0,€,True,True,flat,,"Montecillo, Las Rozas de Madrid",Piso en avenida Nuestra Señora del Retamar s/n sn,1,,Montecillo,True,Montecillo,,,,False,
106289693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/c6/eb/1278348565.webp,CV1423,56,1250000.0,chalet,sale,278.0,5,4,calle de Teseo,Madrid,Madrid,es,40.4449669,-3.6380138,False,https://www.idealista.com/inmueble/106289693/,"Honorarios Rent & Buy: incluidos en el precio. MADRID/CIUDAD LINEAL/ZONA ARTURO SORIA/CALLE DE TESEO. Precioso chalet, dividido en tres plantes de 278 m2 con gran terraza y zonas comunes con jardín y piscina. Dispone de cuatro dormitorios y cuatro baños. Se accede a la vivienda a través de una entrada que está protegida por una verja y donde se ubica un gran patio para aparcamiento para 2 coches y la entrada al chalet con zona ajardinada. Dispone de puerta blindada y una gran hall de entrada muy bien decorado desde donde parte un pequeña escalera en madera de cuatro peldaños que da acceso a la planta baja. Planta Baja: Cocina equipada con office para comer, con acceso a patio. Salón de unos 46 m2 que da acceso a una terraza acristalada. Esta planta dispone de una gran cocina con muchos armarios altos y bajos, espacio para comer, cocina de cuatro fuegos, campana extractora, horno, microondas, friegaplatos, frigorífico combi y acceso a un patio interior. También se ubica en esta planta, una gran salón comedor de unos 30 metros, con aire acondicionado y terraza acristalada de unos 10 m2. La terraza acristalada da acceso a un jardín privado de unos 30 m2. Y el jardín tiene acceso a la zona común de 2.300 m2. Planta Primera: Esta planta dispone de un pequeño hall distribuidor, donde se ubican el dormitorio principal de unos 29 m2 con vestidor y cuarto de baño incorporado con bañera. Este dormitorio dispone de aire acondicionado. Cuenta con aseo para las visitas. Planta Segunda: Pequeño hall lleno de armarios que da acceso a 3 dormitorios muy amplios, cada uno con sus armarios empotrados con 1 cuarto de baño completo. Todos los dormitorios cuentan con aire acondicionado. Planta Sótano: Salón de 33 m2 con gran chimenea operativa, 1dormitorio de servicio, lavadero, bodega o trastero. Hay una temperatura media de 11º en esta planta, ideal para el verano. Calefacción y agua por gas natural. Jardinero que cuida de las zonas comunes. Gastos de comunidad inferiores a 150 €. Muy bien comunicado por metro y autobús. Línea 5 Ciudad Lineal. El chalet se encuentra en zona residencial y tranquila, frente al monasterio de Santa Ana y San José.",False,good,False,4496.0,True,False,False,False,[],False,False,1250000.0,€,True,True,chalet,semidetachedHouse,"Salvador, Madrid",Chalet pareado en calle de Teseo,,,San Blas,,Salvador,,,,,
108721359,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/d3/86/1353152295.webp,,11,378000.0,penthouse,sale,98.0,2,1,"calle Carlos Heredero, 12",Madrid,Madrid,es,40.3813705,-3.7326199,True,https://www.idealista.com/obra-nueva/108721359/,"Casa Condesa – Obra nueva con carácter en Carabanchel, Madrid Casa Condesa es un exclusivo conjunto residencial de obra nueva ubicado en el vibrante barrio de Carabanchel, al suroeste de Madrid. Con solo 5 viviendas modernas y luminosas, representa una propuesta única en una zona con historia, carácter y fuerte identidad vecinal. Una inversión con visión en un barrio en transformación Carabanchel es uno de los barrios con mayor proyección de Madrid. Su cercanía al centro, la llegada de nuevos residentes jóvenes, y el auge de propuestas culturales y gastronómicas lo posicionan como una zona en proceso de renovación urbana, ideal para invertir antes de que se consolide su gentrificación. Casa Condesa: diseño contemporáneo y funcionalidad A tan solo 15 minutos del centro, Casa Condesa ofrece viviendas amplias y funcionales, ideales para profesionales, parejas o familias pequeñas. El edificio, distribuido en tres plantas, combina una arquitectura moderna con materiales de alta calidad para ofrecer confort, eficiencia y estilo. Obra nueva: un bien escaso en Madrid En un mercado donde predominan los pisos reformados, Casa Condesa destaca como una rara oportunidad de acceder a obra nueva con calidades superiores. Es una opción ideal tanto para vivir como para quienes buscan una inversión sólida en una zona en plena evolución. Viviendas inteligentes con tecnología integrada •Domótica avanzada: controla la climatización, luces y persianas desde el móvil •Sistema Google Nest integrado para máxima eficiencia •Conectividad total: Wi-Fi mesh Google Nest instalado •Infraestructura lista para fibra óptica •Preparado para Google Home •Ahorro energético y confort desde el primer día Una vida urbana con alma de barrio Casa Condesa está rodeada de comercios, colegios, restaurantes y una escena artística emergente que revitaliza cada rincón del vecindario.",False,newdevelopment,True,3857.0,False,False,False,False,[],False,False,378000.0,€,True,True,flat,penthouse,"Puerta Bonita, Madrid","Ático en calle Carlos Heredero, 12",3,True,Carabanchel,True,Puerta Bonita,,,,False,
104511112,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/75/0c/1222910423.webp,VMN2404006,68,2180000.0,chalet,sale,820.0,7,7,Eurovillas,Madrid,Eurovillas,es,40.3548496,-3.2638458,False,https://www.idealista.com/inmueble/104511112/,"CHALET CON JARDIN, PISCINA, PISTA DE TENIS Y CASA DE SERVICIO EN EUROVILLAS  aProperties pone a su disposición, esta impresionante propiedad en plena naturaleza.    Se encuentra dentro de la urbanización Eurovillas perteneciente al municipio de Nuevo Baztán, conjunto histórico del Siglo XVII, a 40 Km. del centro de Madrid.  La propiedad está compuesta de dos parcelas que suman 4.900m2  La casa principal tiene 750 m2 construidos.  VIVIENDA PRINCIPAL  En la Planta Baja encontramos un amplio distribuidor que da paso al salón de 60m2 con chimenea y comedor formal. Tienen una distribución muy agradable en dos ambientes. En la misma planta se encuentra un despacho de 20m2 y el dormitorio principal de 40m2 con armarios empotrados y baño en suite.   Dispone de salida hacia el porche, el jardín, cenador y piscina. A la izquierda, baño de cortesía, garaje principal con capacidad para 2 coches, la cocina con despensa más zona de comedor de diario, y más allá se encuentran otros tres dormitorios y dos baños completos.  En la planta sótano, encontramos una bodega con capacidad para 500 botellas, un salón de 120m2 con chimenea, barra de bar, zona de juegos de naipes, ajedrez, etc. y zona de billar. Hacia la derecha, un pasillo que da paso a zona de biblioteca de 30m2, trastero, vestidor de ropa de temporadas, dormitorio, baño, gimnasio, acumuladores de agua caliente, centralita de control de calefacción, zona de lavandería y tendedero.  Dispone también de garaje para dos plazas, calefacción en toda la casa con radiadores de hierro fundido, y caldera de gasóleo instalada en el exterior de la vivienda.  Tiene persianas de seguridad, barreras detectoras perimetrales, alarma y circuito cerrado de cámaras tanto internas como externas.   Dispone de Red interna cableada de datos e internet con WiFi, a través de fibra óptica de 300Mb.  En el exterior, se encuentra, la piscina salina de 10 metros de largo por 5 metros de ancho y 2 metros de profundidad máxima con persiana de seguridad para niños, con todos sus dispositivos de control sanitario del agua, sus aseos y la depuradora, cenador, cuarto de riegos, aljibe de 36m3, parking de visitas para 6 vehículos, pista de tenis de medidas reglamentarias.  VIVIENDA DE SERVICIO  En la otra parcela, se encuentra la casa de servicio de 70m2 con dos dormitorios, un baño, salón y cocina, así como la pista de tenis y jardín.  El jardín está consolidado con una gran pradera en la que conviven una fabulosa variedad de especies tanto autóctonas como encinas, olivos, tilo, catalpas, palmeras, liquidámbar, Madroño, Membrillo, Laurel, Mimosa, pino, Ginkgo Biloba todo esto junto con las praderas de césped y zonas con tierra de albero, embellece todo el jardín y un macizo de lavanda da color a todo el conjunto. Dispone de huerto, tendedero al aire libre y leñero.   Todo el recinto se encuentra cerrado por un muro de ladrillo de tejar con forja, y en el perímetro interior se encuentran los cipreses leilandis que proporcionan intimidad en todas las estancias ajardinadas.    La Urbanización Eurovillas es una de las zonas más naturales y rústicas de Madrid. Con accesos desde las carreteras A-2 y A-3, a 40 minutos del centro de Madrid y a 15 minutos de Alcalá de Henares.    En sus proximidades se pueden encontrar, colegios como el Colegio Internacional de Eurovillas, Colegio Público Juan de Goyeneche, Universidad de Alcalá de Henares.  Cercano a la propiedad, se encuentra el centro comercial con oficina de farmacia, oficina de correos, supermercados y el nuevo centro de salud proyectado.  ¿Te imaginas vivir aquí?   Contacte con nosotros para ver más inmuebles similares.",False,good,False,2659.0,False,False,False,False,[],False,False,2180000.0,€,True,True,chalet,independantHouse,Eurovillas,Casa independiente,,,,,,,,,,
109110716,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/27/6e/1364654917.webp,FP-Z1_A,19,210000.0,flat,sale,40.0,1,1,calle de Santa Ana Baja,Madrid,Madrid,es,40.4949265,-3.6871213,False,https://www.idealista.com/inmueble/109110716/,"Inmobiliaria en Fuencarral Pueblo y Tres Olivos – Tecnocasa Estudio Fuencarral Pueblo S. L. (Registro de Agentes Profesionales Inmobiliarios – RAIN Nº 1074/25). Vende vivienda en Fuencarral Pueblo, compuesta por 1 dormitorio, 1 baño y salón-comedor. Primera planta sin ascensor. Para actualizar. Bajos costes de comunidad, ideal para inversores. La vivienda se encuentra a escasos metros del ámbito de actuación del Proyecto Madrid Nuevo Norte, una de las mayores transformaciones urbanísticas de Europa. Este proyecto contempla nuevas zonas residenciales, empresariales y amplias áreas verdes, además de la modernización de infraestructuras y transporte. Vivir junto a este desarrollo no solo garantiza un entorno moderno y revitalizado en el futuro cercano, sino que representa una inversión estratégica con gran potencial de revalorización a medio y largo plazo. Está muy bien comunicada, con Metro Línea 10 – Estaciones Montecarmelo y Fuencarral a 7 minutos a pie. Autobuses EMT: Líneas: 66, 137, 154, SE704, SB830, T61, N24. Estaciones cercanas: Fuencarral (líneas C4A y C4B) y Ramón y Cajal (líneas C7 y C8). Cerca de centros comerciales como La Vaguada o Sanchinarro.",False,good,False,5250.0,True,False,False,False,[],False,False,210000.0,€,,,flat,,"Tres Olivos - Valverde, Madrid",Piso en calle de Santa Ana Baja,1,True,Fuencarral,False,Tres Olivos - Valverde,,,,,
109133877,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/0f/f3/1365345562.webp,WGI01006,66,800000.0,chalet,sale,457.0,5,4,calle Puentedeva,Madrid,Soto del Real,es,40.7319767,-3.7453392,False,https://www.idealista.com/inmueble/109133877/,"WGI INMOBILIARIA vende en exclusiva esta VILLA INDEPENDIENTE DE ALTO STANDING en la URBANIZACIÓN LOS RANCAJALES, en SOTO DEL REAL. Ubicada en la CALLE PUENTEDEVA, esta propiedad redefine el concepto de hogar: un espacio donde el LUJO, la NATURALEZA y el DISEÑO se encuentran en perfecta armonía. Desde el primer instante, el entorno te envuelve. La vivienda se alza sobre una parcela de casi 1.000 M², rodeada de vegetación y con VISTAS PANORÁMICAS a la SIERRA DE MADRID y al EMBALSE DE SANTILLANA. Aquí, cada amanecer es una postal, cada atardecer una experiencia. Vivir en esta casa es respirar aire puro, sentir la calma y disfrutar del privilegio de estar conectado con lo esencial. Con 457 M² CONSTRUIDOS distribuidos en TRES ALTURAS, esta villa ha sido REFORMADA con materiales de alta calidad y un diseño pensado para ofrecer CONFORT, PRIVACIDAD y FUNCIONALIDAD. Cada estancia ha sido concebida para que el día a día se viva con estilo y bienestar. La entrada principal nos recibe en la PLANTA NOBLE, donde el SALÓN PRINCIPAL de 40 M² se convierte en el corazón de la vivienda. Un espacio de gran altura, presidido por una CHIMENEA DE DOBLE ALTURA y bañado por luz natural gracias a sus ventanales. Desde aquí se accede a una TERRAZA PANORÁMICA de 35 M² que abraza la casa y regala VISTAS INIGUALABLES. Un HALL ACRISTALADO conecta visualmente con el salón, creando una atmósfera de amplitud y diseño. La COCINA, con OFFICE y DESPENSA, se abre al EXTERIOR hacia la ZONA DE BARBACOA, facilitando encuentros y celebraciones. En esta planta también encontramos un ASEO DE CORTESÍA y una HABITACIÓN. La PLANTA SUPERIOR está dedicada al descanso. La SUITE PRINCIPAL de 18 M² cuenta con BAÑO PRIVADO, PLATO DE DUCHA DE GRAN FORMATO y VESTIDOR INDEPENDIENTE. Dos habitaciones adicionales de, una de ellas con ARMARIO EMPOTRADO, comparten un BAÑO COMPLETO con BAÑERA, ideal para el día a día. La PLANTA ALTA alberga un ESPACIO VOLADIZO de 31 M², un segundo salón diáfano que se asoma al principal a través de una BARANDILLA ACRISTALADA. Este espacio, lleno de posibilidades, puede convertirse en zona de lectura, despacho, sala de juegos o simplemente en tu rincón favorito. En la PLANTA BAJA, con acceso directo al EXTERIOR, encontramos otro SALÓN, un BAÑO COMPLETO y un TRASTERO. Este nivel conecta con la ZONA DE PISCINA y el SOLÁRIUM a través de GRANDES PUERTAS ACRISTALADAS que inundan el espacio de luz natural. Su versatilidad permite transformarlo en HABITACIONES EXTRA, GIMNASIO, SALA DE CINE o APARTAMENTO INDEPENDIENTE PARA INVITADOS. La vivienda cuenta además con GARAJE CERRADO, ZONA DE HUERTO en la parte trasera, AIRE ACONDICIONADO, REJAS DE SEGURIDAD EN VENTANAS, y una PISCINA INDEPENDIENTE rodeada de un AMPLIO SOLÁRIUM, ideal para disfrutar del verano en total privacidad. ¿TE IMAGINAS VIVIENDO AQUÍ? Esta propiedad es perfecta para quienes desean un hogar con personalidad, rodeado de naturaleza, con espacios amplios y una arquitectura que inspira. Un lugar donde cada planta cuenta una historia, donde cada rincón puede adaptarse a tu estilo de vida, y donde el LUJO se vive con naturalidad. En WGI INMOBILIARIA te acompañamos en cada paso del proceso, para que encuentres no solo una casa, sino TU VILLA IDEAL EN LA SIERRA DE MADRID.",False,good,False,1751.0,True,False,False,False,[],False,False,800000.0,€,True,True,chalet,independantHouse,Soto del Real,Casa independiente en calle Puentedeva,,,,,,,,,,
108048583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/e7/a9/1332289228.webp,1º,8,284475.0,flat,sale,100.0,3,2,Barrio Los Berrocales,Madrid,Madrid,es,40.3721413,-3.5731814,False,https://www.idealista.com/obra-nueva/108048583/,"Nuevos proyectos de vivienda protegida en los Berrocales. ¡Ha llegado tu momento! Grupo Ibosa presenta dos nuevos proyectos de viviendas de protección pública de precio limitado, VPPL. En uno de los nuevos desarrollos urbanísticos con mayor proyección ubicado en el sureste de Madrid, en los berrocales. (etapa iii). Calidad, diseño y confort residencial Pegasus ofrece viviendas de 2, 3 ys 4 dormitorios con plazas de garaje y trastero incluido en el precio. Viviendas con un precio asequible, funcionales y muy bien distribuidas, optimizando cada metro cuadrado para ofrecerte el máximo confort y comodidad. Para tus momentos de ocio, podrás disfrutar sin salir de casa de unas estupendas zonas comunes con piscina y zonas verdes para disfrutar con la familia y amigos. Sostenibilidad La sostenibilidad, calidad y diseño son los elementos principales en estas viviendas en la que se ha tenido muy en cuenta el cuidado por el medio ambiente y el ahorro energético. Los berrocales opta por un modelo de ciudad sostenible, ecológico, con zonas verdes, amplias avenidas y zonas peatonales que mejoran la calidad del medioambiental. Un nuevo desarrollo urbanístico que se adapta perfectamente a un estilo de vida tranquilo y que además se encuentra a un paso de Madrid central para los que no quieran perder el vínculo con la gran ciudad. Ubicación tiene una ubicación estratégica al este de Madrid, muy cerca de Ensanche de Vallecas y el c. C. La Gavia destacando la gran conectividad a las redes de transporte público dada su cercanía al metro y paradas de autobuses. Delimita al sur por la a3, al este por la m-50, al oeste por la m-45 y por el norte la línea 9 de metro. ¡Ha llegado tu momento, apúntate! Observaciones: estos proyectos. Se gestiona en régimen de cooperativa. Residencial Pegasus. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la dirección facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.   Las imágenes mostradas pertenecen al anteproyecto teniendo carácter orientativo y no contractual. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,2845.0,True,False,False,False,[],False,False,284475.0,€,True,True,flat,,"Los Berrocales, Madrid",Piso,1,True,Vicálvaro,True,Los Berrocales,,,,False,
