propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,newDevelopmentFinished,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
102837633,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/0f/19/1231384435.webp,58,2,1190000.0,flat,sale,102.0,True,2,2,via Gran,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4228397,-3.7107569,False,https://www.idealista.com/inmueble/102837633/,"ESPECTACULAR PISO EXTERIOR EN VENTA EN LA CALLE GRAN VIA. El inmueble se encuentra ubicado en la segunda planta del edificio y cuenta con más de 100 metros cuadrados construidos, en una sola planta, que se distribuyen en un hall de entrada, un amplio y luminoso salón comedor independiente con una gran cristalera desde la que tenemos unas increíbles vistas de la calle Gran Vía; a continuación encontramos la cocina amueblada y completamente equipada con electrodomésticos, y por último dispone de dos dormitorios dobles con armarios empotrados, forrados y vestidos, y dos cuartos de baño completos uno de ellos con plato de ducha. El dormitorio principal cuenta con baño en suite con bañera. Edificio completamente reformado en el año 2019 con las mejores calidades como carpintería exterior de aluminio lacada en blanco, con ventanas tipo Climalit de doble acristalamiento con rotura de puente térmico, carpintería interior de madera lacada en blanco, suelos de tarima, paredes lisas, persianas y estores eléctricos. La calefacción es individual suministrada por Gas Natural con suelo radiante y aire acondicionado por conductos. Cabe destacar la gran amplitud y luminosidad del inmueble como características principales, además de disponer de plaza de garaje en el mismo edificio, piscina, gimnasio, terraza con vistas panorámicas y conserje. El precio de la vivienda no incluye la plaza de garaje, la cual será obligatorio comprar junto con la vivienda por un valor de 90.000€.  La Gran Vía es una de las principales calles de la capital y la más conocida. Siempre ha sido un referente desde el punto de vista comercial, turístico y de ocio. En este último aspecto es famosa por sus cines y teatro musical, por lo que también es conocida como el Broadway madrileño. También alberga en la actualidad numerosas tiendas de cadenas internacionales de moda. No pierda esta increíble oportunidad y solicite visita sin compromiso. NO COBRAMOS COMISIÓN AL COMPRADOR.",False,good,False,True,11667.0,True,False,True,False,[],False,False,1190000.0,€,True,False,flat,,"Malasaña-Universidad, Madrid",Piso en via Gran,Destacado,,,90000.0,,,
108540807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/c5/8e/1347942510.webp,70,,769000.0,chalet,sale,340.0,,7,3,alto de Santa Ana,Madrid,Valdemorillo,Valdemorillo pueblo,es,,40.4958318,-4.0569426,False,https://www.idealista.com/inmueble/108540807/,"Living la Moraleja ofrece este impresionante chalet independiente, situado en una zona residencial y tranquila. Con una parcela de 1.500 m², la propiedad destaca por su gran construcción de 340 m², donde cada rincón ha sido diseñado para el confort y la funcionalidad.  En la planta de entrada, un amplio recibidor da paso a un gran salón que se conecta con una terraza cerrada de climalit, ideal para disfrutar de las vistas y la luz natural.  La planta principal cuenta con cocina reformada y los baños actualizados, tres dormitorios y un baño completo. En la primera planta, se encuentra la habitación principal de 20 m² con baño incorporado, además de otra suite con terraza privada. El semisótano cuenta con dos dormitorios adicionales, un baño y una bodega reformada. El exterior tiene una gran piscina con escaleras romanas, zona de solárium y gran zona de jardín.  Además, cuenta con un garaje para dos coches y una amplia caseta exterior. ¡ven a visitarla, te encantará!",False,good,False,,2262.0,True,False,True,False,[],False,False,769000.0,€,True,True,chalet,independantHouse,"Valdemorillo pueblo, Valdemorillo",Casa independiente en alto de Santa Ana,Destacado,,,,,,
108652279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/70/37/1351130322.webp,21,3,245000.0,duplex,sale,101.0,True,3,2,Centro,Madrid,Valdemoro,Centro,es,,40.1901447,-3.6806475,False,https://www.idealista.com/inmueble/108652279/,"Le presentamos esta exclusiva vivienda tipo dúplex, situada en una zona tranquila pero perfectamente comunicada, rodeada de servicios, colegios, transporte, espacios verdes y toda la infraestructura urbana que pueda necesitar en el día a día. Este inmueble destaca tanto por su amplitud como por su luminosidad, gracias a sus numerosas ventanas y espacios abiertos. La vivienda, en perfecto estado de conservación, ofrece una distribución muy cómoda y versátil, ideal tanto para familias como para quienes busquen una casa con varias habitaciones y espacios multifunción. - DISTRIBUCIÓN DE LA VIVIENDA - PLANTA PRINCIPAL - Al entrar en la vivienda, nos recibe un amplio hall distribuidor que proporciona acceso a las distintas estancias. - A la derecha están ubicadas dos habitaciones espaciosas, ambas con grandes ventanales que generan una agradable luminosidad en toda la vivienda. - De frente encontramos un baño completo con bañera, equipado además con extractor de aire para una adecuada ventilación. - Junto a él están tanto la cocina como el salón, en un concepto abierto pero diferenciado, gracias a una barra que proporciona una transición natural entre ambas zonas. - La cocina, de generosas proporciones, se entrega totalmente equipada, con muebles y electrodomésticos encastrados. Además, cuenta con una cómoda zona de tendedero, donde están ubicadas tanto la caldera —de tan solo 2 años de uso— como espacios destinados al lavado o al almacenaje. - Por otro lado, el salón, amplio y luminoso, ofrece dos ambientes diferenciados, perfectos para crear una cómoda sala de estar y un comedor independiente. Además, dispone de aire acondicionado, aumentando así el confort de toda la estancia. PLANTA SUPERIOR - Accediendo al piso de arriba, encontramos una habitación de gran amplitud. -También cuenta con un espacio perfecto como trastero o vestidor - Además, en esta planta contamos con un baño amplio con bañera. Metros totales de la vivienda + trastero: 101m² Este dúplex es sin duda una vivienda versátil, luminosa y muy confortable, adecuada tanto para familias como para quienes necesitan espacios adicionales destinados al teletrabajo, al ocio o al almacenaje.",True,good,False,True,2426.0,True,False,True,False,[],False,False,245000.0,€,,,flat,duplex,"Centro, Valdemoro",Dúplex,Destacado,866,,,,,
105873741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/42/ce/1366736786.webp,61,,950000.0,chalet,sale,444.0,,4,5,calle Río Jarama,Madrid,Valdemorillo,Cerro Alarcón,es,,40.4635317,-4.084596,False,https://www.idealista.com/inmueble/105873741/,"No cobramos honorarios a la parte compradora. La Urbanización Cerro de Alarcón, Valdemorillo, es una de las zonas más demandadas tras la pandemia, todo tiene su explicación. Es un lugar rodeado de campo, buenas vistas, rutas de senderismo, pantanos, sin por ello, estar aislados, y si tiene que teletrabajar, fibra óptica.  Vivir en la sierra, en una gran parcela, con una preciosa casa, luminosa y amplía para disfrutar tanto en verano como en invierno, ahora es posible. Urbanización cerrada con vigilancia 24 horas, cuenta con un pequeño supermercado, además de un bar y un parque para niños a la entrada. Son muchas viviendas construidas en grandes parcelas en las que te podemos ofrecer mucha diversidad de inmueble, la que hoy te presentamos, es una de las más exclusivas de la zona. En una parcela de más de 2.000 m2, se encuentra la edificación de esta casa de tres plantas, terminada de construir por los propietarios con todo detalle en 2009. Cuenta con 4 amplios dormitorios, todos ellos con baño en suite. La parcela cuenta con una gran superficie con capacidad para más de 10 coches, además de una gran terraza, con orientación sur y piscina.  Desde la entrada de la casa, podemos acceder a un amplio recibidor con grandes ventanales que le dan luminosidad a la vivienda. En esta primera planta encontramos un salón de 55 m2, un comedor y la gran cocina, con isla en el centro para cocinar, y una mesa de comedor para desayunar. Las tres estancias tienen ventanas correderas que dan acceso a una gran terraza, con zona de BBQ y una piscina, con orientación sur, lo que permite disfrutar del sol durante la mayor parte del día. También en esta planta encontramos dos habitaciones muy amplías dobles, con baño en suite que cuenta con plato de ducha y jacuzzi. La habitación principal, además, tiene con un gran vestidor, y armario empotrado.  Por una gran escalera desde el recibidor accedemos a otra dos amplías habitaciones, ambas con baño en suite y una terraza solárium. Por último, en el sótano, encontramos una habitación, pudiendo ser utilizada como zona de servicio, con baño completo, zona de lavandería, una gran sala de estar o de juegos y un gran trastero, que también puede utilizarse como espacio de descanso. Hay autobuses a Madrid, (Moncloa), y a tan solo 7 minutos en coche, estamos en el pueblo de Valdemorillo, donde podemos encontrar colegios, grandes supermercados, los mejores restaurantes. A 20 minutos en coche estarás en Villanueva de la Cañada o Villanueva del Pardillo. No dejes pasar la oportunidad y llámanos para concertar una visita.",True,good,False,,2140.0,True,False,True,False,[],False,False,950000.0,€,True,True,chalet,independantHouse,"Cerro Alarcón, Valdemorillo",Casa independiente en calle Río Jarama,Destacado,MTHAB_151,,,,,
108913971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/fd/7e/1367132893.webp,51,1,599000.0,flat,sale,113.0,False,2,2,calle de Toledo,Madrid,Madrid,Centro,es,Palacio,40.4100294,-3.7126414,False,https://www.idealista.com/inmueble/108913971/,"Ari Home te ofrece en exclusiva este maravilloso inmueble en el corrazón mas castizo de Madrid, edificio con portero físico y 3 ascensores. Oportunidad para bohemios que les encanta la esencia de la capital, OPORTUNIDAD INVERSORES A POCOS METROS DE LA UNIVERSIDAD DE PUERTA DE TOLEDO. El piso tiene una ubicación inmejorable a pocos minutos del metro de Puerta de Toledo. 115 METROS MAS 25 METROS DE PATIO DE USO Y DISFRUTE. La vivienda tiene la siguiente distribución:  - Edificio con dos ascensores, un montacargas, conserje, videovigilancia. - Hall de entrada. - Increíble salón comedor de grandes dimensiones, luminoso, techos altos con acceso a un patio de uso y disfrute de 25 metros. - Amplio patio de uso y disfrute de 25 metros. - Cocina espaciosa amueblada y equipada con espacio de almacenaje y cómoda para cocinar.  - 2 dormitorios (antes 4) Dormitorio principal con armario empotrado echo a medida y revestido. Segundo dormitorio con estanterías de escayola echas a medida - Baño completo con ventilación y plato de ducha y segundo baño con bañera.   El piso tiene muchas posibilidades para actualizarlo por su distribucion y grandes espacios. Ventanas de climalit, suelos de parquet, etc. El céntico barrio de La Latina es de los más viejos y carismáticos de Madrid y colinda con otras zonas de gran interés turístico como Austrias, Sol-Gran Vía, Lavapiés y Madrid Río. Sus calles, de origen medieval, tienen en su mayoría trazados, irregulares, estrechos y sinuosos que dan a parar a plazas.  La puerta de Toledo era una de las puertas de acceso a la ciudad de Madrid. [1] Existieron con anterioridad otras tres puertas denominadas de Toledo en las cercanías, la actual data del primer tercio del siglo xix y fue diseñada por el arquitecto español Antonio Aguado, que se encuentra ubicada en la mitad de la Glorieta de la Puerta de Toledo haciendo de rotonda. Fue erigida a modo de arco triunfal en honor del rey Fernando VII como conmemoración de la guerra de la independencia española tras la ocupación francesa.  La universidad Carlos III de Puerta de Toledo esta situada en octava posición a nivel nacional en el THE Young University Rankings 2024. Entre las 10 mejores instituciones españolas y en el puesto 119 entre las universidades europeas según el nuevo QS Europe University Rankings 2025.  Si quieres que organicemos una visita personalizada, no dudes en contactarnos.",False,good,False,True,5301.0,True,False,True,False,[],False,False,599000.0,€,,,flat,,"Palacio, Madrid",Piso en calle de Toledo,Destacado,1258,,,639000.0,40000.0,6.0
108910730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/0a/5c/1367296645.webp,36,5,1450000.0,flat,sale,145.0,True,3,2,calle de Julio Palacios,Madrid,Madrid,Fuencarral,es,La Paz,40.481207,-3.6946858,False,https://www.idealista.com/inmueble/108910730/,"Presentamos esta impresionante propiedad ubicada en una de las zonas más demandadas del norte de Madrid, junto al Parque Norte y en plena Calle Julio Palacios, muy próxima al Paseo de la Castellana, el Hospital de La Paz y la exclusiva zona financiera de las Cuatro Torres.  Esta vivienda se sitúa en planta alta de un edificio representativo, con unas vistas despejadas desde su amplia terraza, lo que garantiza una luminosidad excepcional durante todo el día, gracias a su orientación este. La propiedad ha sido íntegramente reformada hace tan solo un año, utilizando materiales de altísima calidad, seleccionados cuidadosamente de marcas de prestigio como Porcelanosa y Effegibi, apostando por un diseño sofisticado y moderno sin renunciar a la funcionalidad. La vivienda está distribuida en un amplio hall de entrada que da paso a un luminoso salón a través del cual se abre paso una terraza amplia y cómoda.  El piso dispone de cocina independiente, tres dormitorios distribuidos a lo largo del pasillo, y dos modernos baños de diseño, uno de ellos en suite, con sauna incorporada y diferentes detalles tecnológicos que hacen que su aspecto sea original a la vez que práctico. Dicha sauna, es uno de los elementos más exclusivos de la vivienda, ya que a su vez, contiene un sistema de cromoterapia para adaptar a tus necesidades y gustos, una auténtica joya para el bienestar diario.  El inmueble cuenta con una distribución muy equilibrada y una orientación que permite disfrutar del sol de la mañana, lo que lo convierte en un espacio acogedor y energéticamente eficiente. Cada detalle ha sido concebido para el confort: persianas eléctricas en todas las habitaciones, doble acristalamiento, climatización completa con aire acondicionado centralizado y calefacción individual por gas. El edificio dispone de servicio de conserjería 24 horas, los 7 días de la semana, aportando un extra de seguridad y comodidad a los residentes, ya que también se hace cargo de la recogida de basura.  En cuanto a plazas de aparcamiento, la vivienda incluye dos amplias plazas de garaje con capacidad para tres vehículos, además de dos cargadores eléctricos, adaptándose a las nuevas necesidades de movilidad sostenible. Por otro lado, estamos ante un entorno privilegiado. La ubicación en Calle Julio Palacios, ofrece una calidad de vida inmejorable, rodeada de zonas verdes, centros educativos, centros comerciales y una excelente oferta de servicios.  A escasos metros se encuentra la Casa de Cultura, instalaciones deportivas municipales, pistas de pádel, un polideportivo moderno, así como múltiples opciones de restauración y ocio para todos los gustos.  Además, la conexión con transporte público es excelente, lo que permite acceder fácilmente al centro de Madrid o a otras zonas clave. [IW].",False,good,False,True,10000.0,True,False,True,False,[],False,False,1450000.0,€,True,True,flat,,"La Paz, Madrid",Piso en calle de Julio Palacios,Destacado,PIS0309,,,,,
108438429,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/4f/5b/1350418143.webp,23,3,299900.0,flat,sale,99.0,True,3,2,avenida del Mar Mediterráneo,Madrid,Valdemoro,Restón i - Restón Ii,es,,40.183004,-3.6838177,False,https://www.idealista.com/inmueble/108438429/,"JACQUELINE ALVAREZ, SERVICIOS INMOBILIARIOS. “El Restón I” es una zona residencial bien consolidada, tranquila y con todos los servicios al alcance: transporte público, salud, educación, comercio y ocio. El piso, en tercera planta, reúne ubicación, calidades y confort, y además incluye parking. Piso en Valdemoro, Magnífica vivienda lista para entrar a vivir, metros construidos 99 m², metros útiles 87 m². Ubicada en una de las zonas más demandadas de Valdemoro. Se trata de una tercera planta con ascensor, con excelente distribución y calidades, ideal para familias que buscan confort, luz natural y buena ubicación. La vivienda se compone de: -3 dormitorios con armarios empotrados -2 baños completos, uno con ducha y otro con bañera (uno en suite) -Salón-comedor amplio y luminoso con acceso a terraza y tendedero, orientación sureste. -Cocina americana totalmente equipada  Las habitaciones cuentan con doble orientación noroeste, puertas de sapeli, ventanas de aluminio/climalit y contraventanas en toda la casa, puerta principal blindada. Extras: -Calefacción individual por gas natural -Aire acondicionado por splits en todas las estancias -Plaza de garaje grande incluida en el precio -Gastos de comunidad: 60 €/mes Entorno con todos los servicios: autobuses, colegios, centros médicos, hospital, supermercados, centros comerciales y zonas verdes. Una oportunidad única en una zona tranquila, bien comunicada y con todo lo necesario para vivir con comodidad. � ¡Contacta para más información o para concertar una visita! JACQUELINE ALVAREZ, SERVICIOS INMOBILIARIOS, cuenta con su Departamento Financiero, quien tiene acuerdos de colaboración con entidades bancarias, con los mejores tipos de interés del mercado, en algunas ocasiones sin vinculaciones como aperturas de cuenta o seguros y pudiendo conseguir la financiación para los clientes hasta el 100% del valor de la vivienda, (según el perfil del cliente). Trabajamos para conseguir tu vivienda y hacer realidad tus sueños.",False,good,False,True,3029.0,True,False,True,False,[],False,False,299900.0,€,True,True,flat,,"Restón i - Restón Ii, Valdemoro",Piso en avenida del Mar Mediterráneo,Destacado,S1070,,,,,
109147010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/dc/b9/1365674318.webp,20,6,550000.0,flat,sale,105.0,True,4,2,calle de Ibiza,Madrid,Madrid,Retiro,es,Ibiza,40.4190985,-3.6759201,False,https://www.idealista.com/inmueble/109147010/,"RedPiso Retiro ofrece en exclusiva este luminoso piso exterior en NUDA PROPIEDAD, en donde la usufructuaria tiene actualmente 65 años, ubicado en calle de Ibiza, Retiro, Madrid. Situado en sexta planta, este inmueble combina espacio, comodidad y funcionalidad, ideal para quienes buscan una inversión segura en una zona privilegiada. Con 105 m² distribuidos en 4 habitaciones, 2 baños, salón comedor, cocina equipada, recibidor amplio, trastero y muebles empotrados, cada espacio está diseñado para ofrecer confort y practicidad. Ubicado a escasos metros del Parque del Retiro, se trata de una zona reconocida por su prestigio, tranquilidad y excelente comunicación con el resto de la ciudad. ¡No dejes pasar esta oportunidad única!",True,good,False,True,5238.0,True,False,True,False,[],False,False,550000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Ibiza,Destacado,RP962025141187,,,,,
109196053,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/84/56/1367120854.webp,40,bj,509999.0,flat,sale,133.0,False,4,2,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4364989,-3.8161718,False,https://www.idealista.com/inmueble/109196053/,"¡OPORTUNIDAD PARA INVERSORES, DOS VIVIENDAS AL PRECIO DE UNA, COMPLETAMENTE REFORMADA! Excelente ocasión para inversores, se vende inmueble reformado con superficie construida de 133m2, adaptado en dos viviendas independientes. Se distribuye del siguiente modo, hall de entrada y cuarto trastero con acceso a ambos hogares: - Piso de tres amplios dormitorios, salón independiente, amplia cocina office, y baño completo con plato de ducha. Idóneo para alquiler habitacional. - Apartamento, formado por salón con cocina integrada, baño completo con plato de ducha, pequeño cuarto despensa/trastero y habitación independiente con amplios armarios empotrados.  Dispone de calefacción por Gas Natural, A/C por split en el apartamento y buena accesibilidad para personas de movilidad reducida.  ALTA RENTABILIDAD DEL 6,59% BRUTA ANUAL.",False,good,False,False,3835.0,True,False,True,False,[],False,False,509999.0,€,,,flat,,"Zona Pueblo, Pozuelo de Alarcón",Piso,Destacado,RP1682025141314,,,,,
107747000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/04/ab/1322092537.webp,31,1,250000.0,flat,sale,154.0,True,4,1,Centro,Madrid,Fuenlabrada,Centro,es,,40.2838603,-3.792963,False,https://www.idealista.com/inmueble/107747000/,"¡Tenemos el diamante de la temporada! Te presentamos esta vivienda para reformar en Fuenlabrada con 154m2 construidos lleno de luz, amplitud, potencial y de mil posibilidades.  Al entrar, un pasillo acogedor te da la bienvenida y te conduce a un gran salón-comedor independiente, con acceso a una terraza acristalada de 8,5m2. Un espacio perfecto para disfrutar de las vistas en cualquier estación del año.  La vivienda cuenta con 4 dormitorios amplios y luminosos, 3 de ellos tienen armarios empotrados ¡Porque el almacenamiento nunca sobra! Además, dos de ellos ofrecen un extra muy especial, uno tiene salida a la terraza acristalada y otro da acceso a un patio interior privado de 8.3m2. La cocina es amplia y luminosa gracias a su salida a un patio interior de 7,75m2, que es ideal para la ventilación o incluso para poner un pequeño rincón verde. ¡Ay más! Ya que este hogar también cuenta con un baño completo e independiente.  En cuanto a instalaciones, cuenta con calefacción eléctrica, pero si prefieres el gas natural, las tomas ya están listas. El agua caliente funciona con calentador de gas natural. ¡Una maravilla! Esta vivienda no solo destaca por su interior, ya que está situada en una zona con buena conexión a transporte público y servicios como colegios, comercios, parques, farmacias, centro de salud ¡Tienes todo lo necesario a tu alcance!  Un piso lleno de posibilidades, en una ubicación ideal, esperando a que le des una nueva vida. ¿Te animas a convertirlo en tu próximo hogar? ¡Llámanos para más información y hacer una visita!",False,renew,False,False,1623.0,True,False,True,False,[],False,False,250000.0,€,,,flat,,"Centro, Fuenlabrada",Piso,Destacado,F2VDF072,,,,,
107853756,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/bd/33/1328128032.webp,53,bj,986000.0,duplex,sale,161.0,True,3,2,calle de Andrés Mellado,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4398784,-3.7138716,False,https://www.idealista.com/inmueble/107853756/,"MIREHOUSES pone a su disposición en EXCLUSIVA. **Dúplex en Venta en Madrid Capital - ¡Tu nuevo hogar te espera! ** Descubre este espectacular dúplex en una de las zonas más codiciadas de Madrid, a un paso del intercambiador de Moncloa. Con una ubicación inmejorable, estarás cerca del Hospital Fundación Jiménez Díaz y de prestigiosos colegios mayores como San Pablo, además de la Universidad Politécnica. En tan solo 10 minutos puedes llegar al vibrante centro de la capital. Este inmueble ha sido totalmente reformado, ofreciendo calidad y confort en cada rincón. Con 161 m² construidos y 133 m² útiles, cuenta con tres amplios dormitorios equipados con armarios empotrados, ideales para maximizar el espacio. La planta baja incluye una entrada diáfana que da paso a dos habitaciones, un baño completo con plato de ducha y un aseo independiente.  Sube a la primera planta por una cómoda escalera y disfruta de un amplio salón con gran capacidad de almacenamiento y buena iluminación gracias a su orientación oeste. Aquí también encontrarás el tercer dormitorio, que cuenta con baño en suite, perfecto para mayor privacidad. La cocina está completamente equipada y hay una zona de lavandería que añade funcionalidad al hogar. Además, el dúplex cuenta con climatización por gas central y aire acondicionado por bomba, asegurando un ambiente agradable durante todo el año. En la planta baja del edificio hay un trastero y espacio para bicicletas, facilitando aún más tu día a día. No dejes pasar la oportunidad de vivir en este magnífico dúplex en Madrid, donde calidad de vida y comodidad se unen. ¡Contáctanos para más información!",True,good,False,True,6124.0,True,False,True,False,[],False,False,986000.0,€,,,flat,duplex,"Vallehermoso, Madrid",Dúplex en calle de Andrés Mellado,Destacado,,,,,,
109126983,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/c5/7c/1366133413.webp,27,,135000.0,chalet,sale,64.0,,2,1,San Martín de Valdeiglesias,Madrid,San Martín de Valdeiglesias,,es,,40.3988173,-4.3869969,False,https://www.idealista.com/inmueble/109126983/,"FINCAS VILLALOBOS pone en exclusiva a la venta este fantástico bungalow o casa baja con piscina comunitaria, dos patios y vistas al pantano en la urbanización Costa de Madrid muy cerca de la ermita. La vivienda, de 64 m², cuenta con dos dormitorios dobles, un baño, salón independiente con acceso directo a la terraza delantera con perfecta accesibilidad desde el parking. Su distribución cuadrada y funcional, la independencia respecto a otras casas, la privacidad, las vistas al pantano y la cercanía a la piscina comunitaria hacen de esta casa una oportunidad única. Imagina despertar cada mañana en un hogar luminoso y acogedor, rodeado de naturaleza y tranquilidad. Desde el salón y el dormitorio principal se abre un patio privado con vistas directas al pantano, un escenario natural que cambia con la luz del día y las estaciones. La privacidad de la vivienda, combinada con la cercanía a la piscina comunitaria, permite disfrutar de un estilo de vida sereno y cómodo sin renunciar a la diversión y al ocio. Cada rincón de la casa está diseñado para el confort y la funcionalidad. La zona de día, amplia y luminosa, permite disfrutar de momentos en familia o relajarse contemplando el bosque de pinos y el reflejo del pantano desde el mirador del salón. Los patios, tanto el de entrada como el trasero, son espacios versátiles para desayunos al aire libre, cenas bajo el cielo estrellado o simplemente desconectar y respirar tranquilidad. El dormitorio principal se convierte en un refugio íntimo, con acceso directo al patio y vistas que transmiten paz y serenidad. El segundo dormitorio, igualmente espacioso, ofrece comodidad y versatilidad. Cada detalle de la vivienda, desde la distribución hasta la luminosidad y el acceso a los patios, ha sido concebido para combinar funcionalidad, belleza y bienestar. La ubicación es, sin duda, uno de sus mayores atractivos: acceso directo desde el parking, total independencia respecto a las casas vecinas y a pocos pasos de la piscina comunitaria. Los jardines que rodean el complejo, los pinares que se extienden hasta el pantano y la armonía del entorno crean un estilo de vida único, donde la calma y el contacto con la naturaleza se convierten en protagonistas. ENTORNO Y COMUNICACIONES: vivir aquí significa tener todos los servicios a mano: colegios, supermercados, comercios, centro de salud y polideportivo municipal, en un vecindario tranquilo y acogedor. Además, la comunicación con Madrid es excelente: la línea de autobús 551 conecta con la capital en aproximadamente 1 hora y 15 minutos, combinando la tranquilidad del pueblo con la cercanía de la ciudad. SAN MARTIN DE VALDEIGLESIAS ofrece un entorno natural incomparable. A pocos kilómetros se encuentra el Pantano de San Juan y la Playa Virgen de la Nueva, ideales para practicar vela, piragüismo, paddle surf o disfrutar de las instalaciones del Club Motonáutico de España. También es una zona perfecta para senderismo, rutas a caballo y actividades al aire libre, rodeado de paisajes que invitan al descanso y al contacto con la naturaleza. Si buscas un hogar luminoso, cómodo y con carácter, en un entorno privilegiado y a solo una hora de Madrid, este bungalow es para ti. No pierdas la oportunidad de visitarlo con nosotros: te enamorará en persona.",False,good,False,,2109.0,False,False,True,False,[],False,False,135000.0,€,,,chalet,terracedHouse,San Martín de Valdeiglesias,Chalet adosado,Destacado,,,,,,
108467382,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/10/db/1364811009.webp,34,2,350000.0,flat,sale,112.0,True,4,2,Norte - Universidad,Madrid,Móstoles,Norte - Universidad,es,,40.3336557,-3.8644759,False,https://www.idealista.com/inmueble/108467382/,"¿Y si por fin encontráis ese hogar con el espacio que tanto habéis echado de menos? Hay un momento en la vida en el que tu casa actual se te queda pequeña. Las habitaciones ya no dan tregua, las cosas no caben, y el salón se ha convertido en zona de paso… No de disfrute. Y entonces aparece este piso. En Parque Estoril II. Donde todo cambia. Aquí no vas a tener que elegir entre montar tu despacho o preparar una habitación más por si la familia crece. Aquí puedes tenerlo todo. Porque tienes cuatro dormitorios para repartir sueños, planes y rincones de paz.  Con un salón que invita a vivirlo donde se abre a una terraza de esas que te piden cenas de verano, tener tus plantas bien atendidas o simplemente asomarte a respirar. ¿Y si te dijéramos que tiene 15 metros de posibilidades?  La cocina tiene espacio para que cocine toda la familia sin peleas. Con espacio suficiente de almacenaje y para una mesa. ¿Te imaginas desayunando ahí mientras suena la radio de fondo? Y cuando toca descansar, hay un dormitorio con baño en suite que será tu pequeño retiro privado. El resto también tienen buen tamaño: nadie se queda fuera del confort. El piso está semi-reformado. Es de esos que ya se dejan vivir pero que, si eres de los que disfrutan poniéndolo a tu gusto, aquí puedes darle ese toque que lo convierta en TU hogar. Calefacción individual de gas natural, para que mandes tú sobre la temperatura. Y conserje, porque siempre da gusto tener a alguien que eche un ojo al portal y reciba los paquetes cuando no estáis en casa. Además, la finca tiene dos ascensores. ¿Primera vivienda? ¿O el paso natural a una casa con más espacio y más planes por cumplir? Este piso ya está listo para ser vivido. Y tú, ¿vienes a conocerlo? Llámanos y ven a descubrirlo. Pero aviso: vas a querer quedarte.",True,good,False,True,3125.0,True,False,True,False,[],False,False,350000.0,€,,,flat,,"Norte - Universidad, Móstoles",Piso,Destacado,MVLD034,,,,,
