propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,status,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
106268024,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/0b/f2/1277714935.webp,Tipo 8,7,,750000.0,flat,sale,135.0,True,3,2,"avenida Isabel Farnesio, 7",Madrid,Boadilla del Monte,Sector S,es,,40.4095859,-3.8856812,True,https://www.idealista.com/obra-nueva/106268024/,"¡Nueva promoción en Boadilla del Monte, Avenida Isabel de Farnesio! Descubre tu nuevo hogar en una de las zonas más exclusivas de Boadilla del Monte. Esta promoción cuenta con pisos de 2 y 3 habitaciones, diseñados para ofrecer el máximo confort y funcionalidad.  Cada vivienda dispone de 2 a 3 baños completos, ideales para familias o aquellos que buscan mayor espacio y comodidad. Las viviendas están pensadas para aprovechar al máximo la luz natural y cuentan con acabados de alta calidad, cocinas modernas y amplias terrazas donde disfrutar de momentos de tranquilidad. Ubicada en una zona privilegiada, la Avenida Isabel de Farnesio ofrece fácil acceso a servicios, colegios, zonas verdes y transporte público, sin renunciar a la tranquilidad y el bienestar que caracteriza a Boadilla del Monte. Características principales: •Pisos de 2 y 3 habitaciones. •2 o 3 baños completos. •Amplias terrazas. •Excelentes acabados. •Zona tranquila con todos los servicios a mano. No pierdas la oportunidad de vivir en uno de los mejores entornos residenciales de Madrid. ¡Llámanos y agenda tu visita!",False,True,True,False,5556.0,True,False,False,False,[],False,False,750000.0,€,True,True,flat,"Sector S, Boadilla del Monte","Piso en avenida Isabel Farnesio, 7",newdevelopment,,,,
109148011,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/00/78/1365034606.webp,E3 Bj B,4,bj,226796.0,flat,sale,101.0,True,2,2,"avenida de Europa, 2",Madrid,Arganda,Centro,es,,40.2994088,-3.4509122,True,https://www.idealista.com/obra-nueva/109148011/,"48 VIVIENDAS DE PROTECCION PUBLICA EN REGIMEN DE COOPERATIVA A PRECIO DE COSTE, en la mejor zona de Arganda, próxima al hospital y al nuevo cuartel de la Guardia Civil, zonas verdes, equipamientos educativos, deportivos y comerciales, y a pocos minutos de la estación de metro de Arganda.  Amplias y luminosas viviendas de 2 y 3 dormitorios con terraza, tendedero, dos plazas de garaje y trastero. Bajos con patio. Aerotermia. Alta calificación energética.",False,True,True,False,2246.0,True,False,False,False,[],False,False,226796.0,€,True,True,flat,"Centro, Arganda","Piso en avenida de Europa, 2",newdevelopment,,,,
107612221,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/c1/6f/1265773973.webp,PR-C-791@TipoT,21,9,470000.0,penthouse,sale,87.0,True,2,2,"del Tranvia de Arganda, 14",Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3813244,-3.6336729,True,https://www.idealista.com/obra-nueva/107612221/,"Con 1 garaje y 1 trastero. Disfruta de la comodidad y el estilo de vida que ofrecen estas viviendas de 1 a 3 dormitorios, situadas en una urbanización privada. Esta moderna comunidad cuenta con piscina, zonas verdes perfectas para el ocio y la relajación. La urbanización se encuentra cercana al Polideportivo Municipal Palomeras, en un área residencial consolidada que dispone de una amplia gama de servicios esenciales, incluidos servicios sanitarios, educativos, deportivos, comerciales y de entretenimiento. Ubicadas en el corazón de un barrio tranquilo y rodeado de parques y jardines, estas viviendas prometen un ambiente vecinal amistoso y acogedor, ideal para familias y profesionales jóvenes. El área resalta por su ambiente comunitario y sus espacios verdes, ofreciendo un respiro de la vida urbana sin sacrificar la conveniencia. Situado en la zona sur de Madrid, en el dinámico barrio de Vallecas, el complejo está convenientemente localizado cerca de la Avenida de la Albufera y el Parque Lineal Palomeras. A tan solo 15 minutos a pie de las estaciones de Metro y Cercanías, los residentes pueden acceder al centro de Madrid (Atocha) en aproximadamente 10 minutos mediante transporte público, lo que hace que desplazarse por la ciudad sea rápido y sencillo. Excelentes conexiones viales a través de la Avenida de la Albufera y la M-40. Adicionalmente, las opciones de transporte público cercanas incluyen la estación de Metro Sierra de Guadalupe, con una línea directa hacia la Puerta del Sol, y la estación de Cercanías en Vallecas, facilitando así un acceso eficiente a diversos puntos de interés en Madrid. Adquiere tu nuevo hogar en Madrid, en una ubicación privilegiada que combina a la perfección accesibilidad, servicios completos y calidad de vida. CALIFICACIÓN ENERGÉTICA A Entrega de llaves: Enero a marzo 2027.",False,True,True,False,5402.0,True,False,False,False,[],False,False,470000.0,€,True,True,flat,"Palomeras sureste, Madrid","Ático en del Tranvia de Arganda, 14",newdevelopment,penthouse,,,
109132709,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/24/cf/1365303579.webp,Chalet C,60,,579000.0,chalet,sale,211.0,,4,4,"avenida Juan Ferreras, 16",Madrid,Camarma de Esteruelas,,es,,40.5517386,-3.3770019,True,https://www.idealista.com/obra-nueva/109132709/,"3 chalets independientes de obra nueva terminada. Certificación energética A, aerotermia con suelo radiante-refrescante, máximo confort en verano e invierno. Calidades de lujo. Orientación Sur. Todas las estancias, menos una, tienen acceso directo al exterior, jardín o terraza, para un mayor contacto con la naturaleza. Altura especial de techos para una mayor amplitud. El chalet está diseñado y calculado para ser fácilmente ampliable en caso de necesitar más espacio a futuro. Planta baja de 143 m2 y 2,90 m de altura libre, que incluye: 2 dormitorios, uno tipo suite, salón-comedor, cocina, garaje para dos coches. La planta baja da acceso a un jardín de 131 m2 útiles (el chalet 3 dispone de 207 m2). Planta alta de 69 m2, que incluye: 2 dormitorios tipo suite. Las dos habitaciones tienen a acceso a una terraza de 80 m2. Mejor ubicación del pueblo, zona del ensanche más próxima al centro, a 5 minutos de comercios, autobuses, iglesia, centro salud… y muy cerca del paseo fluvial.",False,True,,False,2744.0,True,False,False,False,[],False,False,579000.0,€,True,True,chalet,Camarma de Esteruelas,"Casa independiente en avenida Juan Ferreras, 16",,independantHouse,,,
109214246,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/2c/2a/1367656398.webp,,20,14,279900.0,flat,sale,81.0,True,3,1,calle de Illescas,Madrid,Madrid,Latina,es,Aluche,40.3940392,-3.7634621,False,https://www.idealista.com/inmueble/109214246/,"TECNOCASA calle SESEÑA Tlf Agencia inmobiliaria de MADRID zona ALUCHE - ILLESCAS vende piso en calle Illescas ¡Descubre tu nuevo hogar en el corazón de Aluche! Este amplio piso, situado en la planta 14, ofrece impresionantes vistas panorámicas de la ciudad que te dejarán sin aliento.  Cuenta con 3 luminosos dormitorios, este espacio es ideal para familias o para quienes buscan un lugar acogedor y funcional. El salón se abre a una gran terraza, perfecta para disfrutar de momentos al aire libre. La cocina cuenta con una práctica terraza tendedero. El baño ha sido reformado y dispone de un moderno plato de ducha, brindando comodidad. La finca es privada y cuenta con portero físico, garantizando seguridad y tranquilidad. Además, dispone de dos ascensores y una zona de parking en superficie privada, lo que añade un plus de comodidad a tu día a día. Aunque la vivienda es de segunda mano y requiere algunas reformas, el potencial es inmenso.  La ubicación es inmejorable, justo frente al Parque de Aluche, donde podrás disfrutar de paseos al aire libre y actividades recreativas. Además, estarás rodeado de una amplia oferta de ocio y servicios, con buenas conexiones de transporte público que facilitan tus desplazamientos. La cercanía a centros de salud, colegios y centros comerciales hace de este piso una opción perfecta para vivir con todas las comodidades. No dejes pasar la oportunidad de vivir en un lugar que combina confort, vistas espectaculares y una ubicación inmejorable. ¡Contáctanos para más información y ven a visitarlo!",False,False,True,,3456.0,False,False,False,False,[],False,False,279900.0,€,,,flat,"Aluche, Madrid",Piso en calle de Illescas,renew,,,,
108748147,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/b4/54/1353954841.webp,,42,,169000.0,chalet,sale,101.0,,3,2,Cadalso de los Vidrios,Madrid,Cadalso de los Vidrios,,es,,40.3119926,-4.4338561,False,https://www.idealista.com/inmueble/108748147/,"FINCAS VILLALOBOS pone en exclusiva a la venta esta acogedora vivienda unifamiliar situada en la tranquila y consolidada Urbanización El Mirador, en el término municipal de Cadalso de los Vidrios, a tan solo una hora de Madrid, rodeada de naturaleza y con unas impresionantes vistas a la sierra. Construido sobre una amplia parcela de 880 m², este chalet ofrece un entorno ideal para quienes buscan calma, privacidad y conexión con la naturaleza, sin renunciar a la comodidad y los servicios cercanos. La vivienda cuenta con 101 m² construidos, distribuidos de forma muy funcional en varios espacios pensados para disfrutar tanto del interior como del exterior de la propiedad. � Distribución interior: Acceso al garaje mediante rampa para vehículo, que facilita el aparcamiento y el acceso directo a la parcela. Amplio porche cubierto con barbacoa de obra y vistas despejadas al entorno natural, perfecto para comidas al aire libre o momentos de relax. Al entrar, nos recibe un salón con cocina integrada, equipado con chimenea, que proporciona calidez y un ambiente familiar en los meses de invierno. En la planta principal se encuentra el dormitorio principal, amplio y luminoso, así como un baño completo con ducha en perfecto estado. En la planta superior, accediendo por escaleras interiores, encontramos un segundo dormitorio abuhardillado, ideal como habitación adicional, estudio o zona de descanso. La parte trasera de la vivienda cuenta con un segundo porche y salida directa a la parcela. � Construcción adicional independiente: Anexo a la vivienda principal, se ha edificado un módulo adicional que incluye: Un dormitorio doble, perfecto para invitados, adolescentes o incluso como oficina independiente. Un aseo funcional. Un garaje/trastero cerrado, ideal para guardar herramientas, material de jardín o utilizar como pequeño taller o garaje para motos. � Espacio exterior: La generosa parcela de 880 m² ofrece infinidad de posibilidades. Actualmente cuenta con zonas ajardinadas y espacios planos que permiten múltiples usos: Instalación de una piscina privada. Creación de una zona chill out, parque infantil, huerto o incluso una pérgola. Todo ello rodeado de vegetación, privacidad y vistas abiertas a la naturaleza, sin ruidos ni tráfico. � Ubicación y entorno: La vivienda se encuentra en la Urbanización El Mirador, una zona residencial tranquila, ideal tanto para vivir todo el año como para escapadas de fin de semana. Pertenece a Cadalso de los Vidrios, un pueblo con gran encanto que dispone de todos los servicios necesarios: Comercios, supermercados y restaurantes. Colegio, ambulatorio y farmacia. Transporte público por autobús con buena conexión a Madrid. Un entorno con rutas de senderismo, naturaleza y vida tranquila, a menos de una hora de la capital.  Resumen de características: Parcela: 880 m² Superficie construida: 101 m² 3 dormitorios (dos en la vivienda principal y uno independiente) 2 baños (uno completo y un aseo) Chimenea, barbacoa, porches delantero y trasero Construcción auxiliar + garaje/trastero Posibilidad de piscina, zonas de ocio o ajardinadas Entorno natural con vistas, ideal para desconectar ¡Llamanos y ven a conocerla!",False,False,,,1673.0,False,False,True,False,[],False,False,169000.0,€,True,True,chalet,Cadalso de los Vidrios,Casa independiente,good,independantHouse,,,
109178714,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/47/85/1366595697.webp,W-0468QD,54,,900000.0,chalet,sale,203.0,,3,3,Pino Alto - Navarredonda,Madrid,Valdemorillo,Pino Alto - Navarredonda,es,,40.4906305,-4.0296919,False,https://www.idealista.com/inmueble/109178714/,"Moderno chalet con vistas en Jarabeltran Engel & Völkers presenta este exclusivo chalet que combina modernidad, comodidad y naturaleza en la prestigiosa urbanización de Jarabeltrán. Reformado íntegramente en 2023, también las instalaciones de fontanería y electricidad y ventanas modernas de alta calidad, preparadas para sistemas de aerotermia, lo que garantiza confort y eficiencia a largo plazo. El chalet ofrece espacios versátiles y acabados de alta calidad. La vivienda principal se desarrolla en una sola planta que garantiza comodidad y funcionalidad. La cocina, abierta al salón con chimenea, se integra en un espacio amplio y luminoso con impresionantes vistas a la Sierra Noroeste. La zona de descanso, independiente por una puerta corredera, dispone de tres dormitorios con armarios empotrados: dos de ellos comparten un elegante cuarto de baño, mientras que la suite principal cuenta con baño privado. La vivienda se completa con una zona de lavandería independiente, amplia y totalmente equipada, concebida como instancia propia. La casa está rodeada por un gran porche perimetral con suelo diseñado para resistir tanto la nieve como el sol.  La propiedad dispone además de garaje cubierto para dos vehículos y garaje cerrado para un coche adicional. El exterior es uno de los grandes protagonistas de esta propiedad. Piscina de agua salada recién renovada, con tamaño de 7x4m con una cubierta para mayor aprovechamiento, zona de barbacoa, horno de leña de construcción artesanal y un relajante jacuzzi. Contigua a esta área, una amplia zona de ocio de casi 70 m², con salón, cocina y baño completo, que puede destinarse a espacio social o transformarse en un apartamento independiente para invitados. A este conjunto se suma un despacho completo en caseta prefabricada tipo industrial, con aire acondicionado y calefacción. La propiedad cuenta con un pozo artesano propio que abastece el riego del jardín y la piscina, permitiendo un importante ahorro en la factura del agua. Placas solares, el compostador para exterior y la instalación de gas natural refuerzan su eficiencia energética y sostenibilidad. La vivienda ofrece dos accesos principales, la entrada habitual por la zona de estar y un acceso directo en coche a través de la rampa, lo que añade comodidad. En definitiva, se trata de una propiedad única, que combina exclusividad, diseño contemporáneo y un estilo de vida orientado al confort y al disfrute, en uno de los entornos más privilegiados y tranquilos de la sierra de Madrid. Este chalet se encuentra en el término municipal de Valdemorillo, en una de las urbanizaciones con más prestigio de la zona, con un gran crecimiento dada su belleza, el embalse que la rodea y el descanso que supone para el cuerpo con la naturaleza. Se encuentra muy cerca de El Escorial a 15 minutos, a media hora de Madrid y rodeada de la belleza espectacular de la sierra de Madrid. Se encuentra en la urbanización de Jarabeltran, lo cual le da más comodidades ya que hay un buen restaurante e n la urbanización contigua y hay autobuses muy próximos. Esta urbanización cuenta con autobuses que llevan directamente a Moncloa, el 641 y 642. Se trata de una urbanización muy bien cuidada, con excepcionales vistas, en la que se respira tranquilidad y relajación. Está muy próximo a Villafranca del Castillo, donde se encuentra el prestigioso colegio del SEK. A tan solo 20 minutos de Majadahonda y a 35 minutos de Moncloa. Un entorno inigualable a muy pocos minutos de Madrid.",True,False,,,4433.0,True,False,True,False,[],False,False,900000.0,€,True,True,chalet,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente,good,independantHouse,,,
108148901,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/0d/47/1364975518.webp,Segunda A,23,2,470000.0,flat,sale,113.0,True,3,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108148901/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,True,True,False,4159.0,True,False,False,False,[],False,False,470000.0,€,True,True,flat,"Buena Vista, Madrid","Piso en plaza Barragán, 4",newdevelopment,,,,
106267825,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/d8/d0/1277714934.webp,Tipo 2,7,,995000.0,duplex,sale,239.0,True,3,3,"avenida Isabel Farnesio, 7",Madrid,Boadilla del Monte,Sector S,es,,40.4095859,-3.8856812,True,https://www.idealista.com/obra-nueva/106267825/,"¡Nueva promoción en Boadilla del Monte, Avenida Isabel de Farnesio! Descubre tu nuevo hogar en una de las zonas más exclusivas de Boadilla del Monte. Esta promoción cuenta con pisos de 2 y 3 habitaciones, diseñados para ofrecer el máximo confort y funcionalidad.  Cada vivienda dispone de 2 a 3 baños completos, ideales para familias o aquellos que buscan mayor espacio y comodidad. Las viviendas están pensadas para aprovechar al máximo la luz natural y cuentan con acabados de alta calidad, cocinas modernas y amplias terrazas donde disfrutar de momentos de tranquilidad. Ubicada en una zona privilegiada, la Avenida Isabel de Farnesio ofrece fácil acceso a servicios, colegios, zonas verdes y transporte público, sin renunciar a la tranquilidad y el bienestar que caracteriza a Boadilla del Monte. Características principales: •Pisos de 2 y 3 habitaciones. •2 o 3 baños completos. •Amplias terrazas. •Excelentes acabados. •Zona tranquila con todos los servicios a mano. No pierdas la oportunidad de vivir en uno de los mejores entornos residenciales de Madrid. ¡Llámanos y agenda tu visita!",False,True,True,False,4163.0,True,False,False,False,[],False,False,995000.0,€,True,True,flat,"Sector S, Boadilla del Monte","Dúplex en avenida Isabel Farnesio, 7",newdevelopment,duplex,,,
109215683,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/64/2e/1367707084.webp,,24,4,440000.0,flat,sale,90.0,True,3,1,CL HACIENDA DE PAVONES,Madrid,Madrid,Moratalaz,es,Pavones,40.4000721,-3.6325413,False,https://www.idealista.com/inmueble/109215683/,"Se vende vivienda en Moratalaz de 90 m2, totalmente reformada, 3 dormitorios, 1 baño con plato de ducha, calefacción de gas individual, ventanas oscilobatientes, pintura lisa, cocine con encimera silestone, electrodomésticos de alta gama, exterior, ascensor, se vende totalmente equipada y lista para entrar. Plaza de garaje de Residentes Nuestra señora de Gracia incluida en el precio. Pegada al intercambiador de Pavones y Metro Pavones a 50 metros.",False,False,True,,4889.0,False,False,False,False,[],False,False,440000.0,€,True,True,flat,"Pavones, Madrid",Piso en CL Hacienda De Pavones,good,,,,
109215651,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/35/bf/1367704118.webp,,2,3,370000.0,flat,sale,120.0,True,4,1,calle de Almendrales,Madrid,Madrid,Usera,es,Moscardó,40.3871662,-3.7020455,False,https://www.idealista.com/inmueble/109215651/,"MQ PROPIEDADES! EXCELENTE INVERSION, 4 HABITACIONES! EN ESPERA DE REPORTE FOTOGRAFICO  Estupenda vivienda de 120m2 distribuidos en 4 habitaciones muy amplias, todas exteriores; salón amplio y muy luminoso; cuarto de baño con plato de ducha y cocina amoblada. Excelente oportunidad para invertir o como primera vivienda. Suelos de tarima, paredes de gotelé y ventanas de aluminio. Calefacción de gas natural individual. Zona consolidada y bien comunicada, con acceso rápido al metro (L6 y L11), varias líneas de autobús y cercanías C-5. En los alrededores se encuentran colegios, institutos y guarderías, además de supermercados, farmacias y el tradicional Mercado Municipal. A pocos minutos hay parques y zonas verdes ideales para el ocio familiar. El entorno ofrece todos los servicios necesarios para la vida diaria con gran comodidad y una excelente conexión con el centro de Madrid. En nuestra empresa te ofrecemos un servicio integral para que tu proceso de compra sea sencillo y sin complicaciones. Contamos con un departamento financiero que te ayudará a conseguir hasta el 100% de financiación (según tu perfil), así como un equipo legal y fiscal que se encargará de todos los aspectos jurídicos. Además, ponemos a tu disposición a nuestros reformistas, arquitectos e interioristas para que el inmueble que elijas se convierta en el hogar de tus sueños. Nos ocupamos de todo, desde la financiación hasta la reforma. ¡Déjalo en nuestras manos y disfruta de una compra efectiva y sin estrés! Consigue tu visita directamente con: Edgar Zambrano 640_921_994.",False,False,False,,3083.0,True,False,False,False,[],False,False,370000.0,€,,,flat,"Moscardó, Madrid",Piso en calle de Almendrales,good,,,,
109123709,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/00/78/1365034606.webp,E2 BAJO C,4,bj,203349.0,flat,sale,89.0,True,2,2,"avenida de Europa, 2",Madrid,Arganda,Centro,es,,40.2994088,-3.4509122,True,https://www.idealista.com/obra-nueva/109123709/,"48 VIVIENDAS DE PROTECCION PUBLICA EN REGIMEN DE COOPERATIVA A PRECIO DE COSTE, en la mejor zona de Arganda, próxima al hospital y al nuevo cuartel de la Guardia Civil, zonas verdes, equipamientos educativos, deportivos y comerciales, y a pocos minutos de la estación de metro de Arganda.  Amplias y luminosas viviendas de 2 y 3 dormitorios con terraza, tendedero, dos plazas de garaje y trastero. Bajos con patio. Aerotermia. Alta calificación energética.",False,True,True,False,2285.0,True,False,False,False,[],False,False,203349.0,€,True,True,flat,"Centro, Arganda","Piso en avenida de Europa, 2",newdevelopment,,,,
108552828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/20/cb/1353096239.webp,PR-C-799@TipoH,20,5,352000.0,penthouse,sale,85.0,True,2,2,"calle 1 el Postiguillo, 111",Madrid,Valdemoro,Hospital,es,,40.20177,-3.69531,True,https://www.idealista.com/obra-nueva/108552828/,"Nocedal II  Vive en Valdemoro: Espacios Modernos para Familias Actuales  En Valdemoro se alza una nueva promoción de viviendas que combina estilo, funcionalidad y bienestar. Se trata de una urbanización privada que ofrece pisos de 2, 3 y 4 dormitorios, diseñada pensando en la comodidad diaria de sus residentes. Ubicada en una zona joven y completamente desarrollada, se sitúa cerca del Hospital Infanta Elena y rodeada de centros escolares, servicios y zonas de ocio.  Tu Hogar con Terraza o un Ático  Las viviendas están pensadas para aprovechar al máximo los espacios exteriores. Disfruta de terrazas amplias con vistas despejadas y áticos con terrazas ideales para relajarse o compartir en familia. La mayoría de los pisos incluye dos plazas de aparcamiento y trastero, aportando funcionalidad y confort desde el primer día.  Entorno Residencial con Servicios Exclusivos  Este residencial ha sido concebido para cubrir las necesidades de toda la familia, con zonas comunes que marcan la diferencia: piscina s para adultos y niños, pista polideportiva, sala multifuncional y áreas recreativas infantiles. Un espacio donde el bienestar y el disfrute de cada miembro del hogar están garantizados.  Conexión Directa con Madrid y el Sur  Gracias a su excelente acceso a la A-4 y a la R-4, y a las líneas de autobús que lo conectan con la capital, vivir en esta promoción significa tener Madrid a solo unos minutos sin renunciar a la tranquilidad de un e ntorno más relajado. Una ubicación perfecta para quienes valoran la movilidad sin sacrificar calidad de vida.  Tecnología, Eficiencia y Confort  La construcción apuesta por la sostenibilidad y la innovación. Las viviendas cuentan con certificación energética A, ventilación mecánica, suelo radiante y refrigerante mediante aerotermia, sistema domótico y grandes ventanales que llenan los espacios de luz natural. Todo ello garantiza un consumo energético eficiente y una temperatura confortable todo el año.  Una Inversión Inteligente para Vivir o Rentabilizar  Valdemoro ofrece una excelente calidad de vida, con servicios completos, zonas verdes y una comunidad en constante crecimiento. Comprar aquí es una apuesta segura tanto para establecer tu hogar como para invertir con visión a largo plazo. Cercanía a Madrid, entorno familiar y buenas comunicaciones hacen de esta propuesta una opción muy atractiva en el sur de la Comunidad.  Entrega de llaves: Septiembre a diciembre 2027.",False,True,True,False,4141.0,True,False,False,False,[],False,False,352000.0,€,True,True,flat,"Hospital, Valdemoro","Ático en calle 1 el Postiguillo, 111",,penthouse,,,
108322415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/80/da/1184328901.webp,a0P9L000000Xkwn,19,4,512000.0,flat,sale,159.0,True,3,2,"calle Provisional Berrocales Ochenta y Dos, 1",Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3708499,-3.5841591,True,https://www.idealista.com/obra-nueva/108322415/,"INCLUYE DOS PLAZAS DE GARAJE. Descubre Sinán, promoción de viviendas de 1 a 4 dormitorios con amplias terrazas, completo equipamiento y cuidadas zonas comunes en la mejor ubicación de Los Berrocales. La promoción contará con piscina, gimnasio, gastroteca, coworking, huertos urbanos en la azotea, solárium con zona chill out, además de una zona especifica destinada a calistenia. Sinán será un proyecto icónico en Berrocales ya que se encuentra en una de las pocas parcelas singulares que permiten edificar edificios en altura. El nuevo proyecto será un icono en el sector. Por el este la promoción linda con la continuación de la Avenida de la Gran Vía del Sureste (la “Castellana del Sureste”) que conecta directamente con el Ensanche de Vallecas y que enlazará con el resto de nuevos sectores a desarrollar en los próximos años.  Por el lado oeste Sinan se ubica junto al nuevo Parque lineal que sigue el arroyo de la Marañosa, un parque ajardinado y peatonal con mucha vegetación y libre de coches donde tú y tu familia podréis correr, montar en bici, etc.",False,True,True,False,3220.0,True,False,False,False,[],False,False,512000.0,€,True,True,flat,"Los Berrocales, Madrid","Piso en calle Provisional Berrocales Ochenta y Dos, 1",newdevelopment,,,,
107672773,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/35/3e/1265773955.webp,PR-C-791@TipoD2 ,21,6,346000.0,flat,sale,79.0,True,2,2,"del Tranvia de Arganda, 14",Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3813244,-3.6336729,True,https://www.idealista.com/obra-nueva/107672773/,"Con 1 garaje y 1 trastero. Disfruta de la comodidad y el estilo de vida que ofrecen estas viviendas de 1 a 3 dormitorios, situadas en una urbanización privada. Esta moderna comunidad cuenta con piscina, zonas verdes perfectas para el ocio y la relajación. La urbanización se encuentra cercana al Polideportivo Municipal Palomeras, en un área residencial consolidada que dispone de una amplia gama de servicios esenciales, incluidos servicios sanitarios, educativos, deportivos, comerciales y de entretenimiento. Ubicadas en el corazón de un barrio tranquilo y rodeado de parques y jardines, estas viviendas prometen un ambiente vecinal amistoso y acogedor, ideal para familias y profesionales jóvenes. El área resalta por su ambiente comunitario y sus espacios verdes, ofreciendo un respiro de la vida urbana sin sacrificar la conveniencia. Situado en la zona sur de Madrid, en el dinámico barrio de Vallecas, el complejo está convenientemente localizado cerca de la Avenida de la Albufera y el Parque Lineal Palomeras. A tan solo 15 minutos a pie de las estaciones de Metro y Cercanías, los residentes pueden acceder al centro de Madrid (Atocha) en aproximadamente 10 minutos mediante transporte público, lo que hace que desplazarse por la ciudad sea rápido y sencillo. Excelentes conexiones viales a través de la Avenida de la Albufera y la M-40. Adicionalmente, las opciones de transporte público cercanas incluyen la estación de Metro Sierra de Guadalupe, con una línea directa hacia la Puerta del Sol, y la estación de Cercanías en Vallecas, facilitando así un acceso eficiente a diversos puntos de interés en Madrid. Adquiere tu nuevo hogar en Madrid, en una ubicación privilegiada que combina a la perfección accesibilidad, servicios completos y calidad de vida. CALIFICACIÓN ENERGÉTICA A Entrega de llaves: Enero a marzo 2027.",False,True,True,False,4380.0,True,False,False,False,[],False,False,346000.0,€,True,True,flat,"Palomeras sureste, Madrid","Piso en del Tranvia de Arganda, 14",newdevelopment,,,,
106267857,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/0b/f2/1277714935.webp,Tipo 3,7,,920000.0,duplex,sale,214.0,True,3,3,"avenida Isabel Farnesio, 7",Madrid,Boadilla del Monte,Sector S,es,,40.4095859,-3.8856812,True,https://www.idealista.com/obra-nueva/106267857/,"¡Nueva promoción en Boadilla del Monte, Avenida Isabel de Farnesio! Descubre tu nuevo hogar en una de las zonas más exclusivas de Boadilla del Monte. Esta promoción cuenta con pisos de 2 y 3 habitaciones, diseñados para ofrecer el máximo confort y funcionalidad.  Cada vivienda dispone de 2 a 3 baños completos, ideales para familias o aquellos que buscan mayor espacio y comodidad. Las viviendas están pensadas para aprovechar al máximo la luz natural y cuentan con acabados de alta calidad, cocinas modernas y amplias terrazas donde disfrutar de momentos de tranquilidad. Ubicada en una zona privilegiada, la Avenida Isabel de Farnesio ofrece fácil acceso a servicios, colegios, zonas verdes y transporte público, sin renunciar a la tranquilidad y el bienestar que caracteriza a Boadilla del Monte. Características principales: •Pisos de 2 y 3 habitaciones. •2 o 3 baños completos. •Amplias terrazas. •Excelentes acabados. •Zona tranquila con todos los servicios a mano. No pierdas la oportunidad de vivir en uno de los mejores entornos residenciales de Madrid. ¡Llámanos y agenda tu visita!",False,True,True,False,4299.0,True,False,False,False,[],False,False,920000.0,€,True,True,flat,"Sector S, Boadilla del Monte","Dúplex en avenida Isabel Farnesio, 7",newdevelopment,duplex,,,
