propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,highlight.groupDescription
107837419,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/6b/fa/1325837053.webp,ARROYO CULEBRO,21,bj,269900.0,flat,sale,114.0,True,2,1,calle de Móstoles,Madrid,Leganés,Valdepelayo - Montepinos - Arroyo Culebro,es,40.3167667,-3.7885546,False,https://www.idealista.com/inmueble/107837419/,"¿BUSCAS PISO CON PISCINA DE ""RENTA LIBRE"" EN ARROYO CULEBRO? ¡ESTA ES TU OPORTUNIDAD! Progreso Vende piso en planta baja totalmente adaptado para personas con movilidad reducida. La vivienda cuenta con 2 amplios dormitorios y 1 baño completo de gran tamaño (originalmente 3 dormitorios, baño y aseo – ver planos), un espacioso salón independiente, cocina con tendedero, una estupenda plaza de aparcamiento y cuarto trastero de 6m2. La propiedad se sitúa en una urbanización cerrada con todas las comodidades: piscina, zonas verdes y conserje, ideal para disfrutar en familia. Perfecto para quienes buscan tranquilidad, accesibilidad y calidad de vida en un entorno seguro y bien comunicado. El barrio de Arroyo Culebro en Leganés es una zona residencial bien comunicada, tranquila y familiar, ideal para quienes buscan calidad de vida. Ofrece modernas viviendas, zonas verdes como el Parque de Polvoranca, colegios, centros deportivos y proximidad a hospitales. En cuanto a transporte, está bien conectado con la línea 5 de Cercanías – Renfe (parada “Parque Polvoranca), varias líneas de autobús y acceso rápido a las principales carreteras desde M-50 y A-42.  Te recordamos que Progreso es una empresa multiservicio que pone a tu disposición “todo lo que necesites, en mismo lugar”, gracias a nuestros servicios jurídicos e inmobiliarios propios y a excelentes convenios a nivel financiero. Consulta para más información, sin compromiso.",True,good,False,True,2368.0,True,False,False,False,[],False,False,269900.0,€,flat,"Valdepelayo-Montepinos-Arroyo Culebro, Leganés",Piso en calle de Móstoles,Valdepelayo-Montepinos-Arroyo Culebro,,,,,True,True,
108346842,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/ea/e8/91/1341388860.webp,SH-62025,36,5,1995000.0,flat,sale,323.0,True,7,5,calle de Alberto Aguilera,Madrid,Madrid,Chamberí,es,40.4295155,-3.7086318,False,https://www.idealista.com/inmueble/108346842/,"Se vende Fantástico piso de 330 m2 ideal para una familia que quiera vivir en un piso señorial.  La vivienda se encuentra situada en un edificio de 6 plantas con fachada clásica.  En plena calle de Alberto Aguilera, nos encontramos con este espectacular piso de 330 m2 con varias entradas. , muy próximo a la plaza Conde del Valle de Suchil y de la Glorieta de San Bernardo. (POSIBILIDAD DE SEGREGAR) El edificio además de representativo, dispone de dos ascensores, portero físico y un portal espectacular que le aporta a la vivienda la elegancia que le corresponde. La vivienda cuenta con infinidad de posibilidades de redistribución, para poder convertirlo en un maravilloso piso con varios salones y habitaciones en suite. Actualmente dispone de 5 baños y doce habitaciones. Todas ellas con tabiquería de pladur, algo que facilita la obra de restructuración a realizar. Destaca la luz natural con la que cuenta toda la vivienda, debido a la altura en que se encuentra el inmueble y su orientación. La vivienda tiene varias orientaciones ya que por su tamaño, tiene huecos tanto exteriores como a diferentes patios. , no por ello perdiendo uno de sus principales atractivos que es la gran luminosidad. Al ser una vivienda muy grande en el plano de puede observar un pasillo largo que puede parecer estrecho pero que realmente da mucho juego ya que dispone de ventanas, y su amplitud permite una redistribución con zonas abiertas de estar, de despacho, etc.  La vivienda dispone de calefacción central, y portero físico. Muy próxima a ICAI e ICADE, en sus inmediaciones nos encontramos el Corte Inglés de Princesa, una amplia oferta de restaurantes de moda, etc. Hay varias estaciones de metro muy próximas, San Bernardo, Bilbao, Arguelles y, Quevedo, así como varias líneas de autobús cercanas,  No dude en pedir más información y concertar una visita, disponibilidad también los fines de semana. (Reportaje fotográfico en proceso. ). BILIDAD.",False,renew,False,True,6176.0,True,False,False,False,[],False,False,1995000.0,€,flat,"Arapiles, Madrid",Piso en calle de Alberto Aguilera,Arapiles,,,,,,,
108383999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/21/0e/1342499942.webp,564,42,4,1102000.0,flat,sale,128.0,True,4,2,de Filipinas,Madrid,Madrid,Chamberí,es,40.4432584,-3.7054089,False,https://www.idealista.com/inmueble/108383999/,"Nota: en la visita proporcionamos las opciones de reforma profesionales de nuestro arquitecto y, si lo solicita, proporcionamos el presupuesto de obra requerido. A la venta piso situado muy cerca del Parque de Santander y las instalaciones deportivas del Estadio Vallehermoso, una zona del Ensanche de Chamberí con amplias calles y paseos, dotada de todo tipo de servicios y excelentes comunicaciones. Buena finca, con ascensor, portero, calefacción central, la comunidad es propietaria de la vivienda de portería que se alquila y proporciona ingresos. 128 mts. distribuidos en salón-comedor, cuatro dormitorios, dos baños, cocina independiente y dos pequeñas terrazas exteriores, una en la cocina y otra en la zona de dormitorios.  Un piso con una ubicación exclusiva en pleno Distrito de Chamberí, rodeado de zonas verdes y deportivas y con muy buena salida por carretera; alto, luminoso, soleado y con unas vistas privilegiadas. Al final de este anuncio, pinchando en el enlace a nuestra web, puede acceder a un PLANO CON COTAS DE LA VIVIENDA Y OPCIONES DE DISTRIBUCIONES ALTERNATIVAS DE NUESTRO ARQUITECTO. Nota: el tour virtual corresponde a una recreación del inmueble con la reforma correspondiente y no a su estado actual.",True,renew,False,True,8609.0,True,True,False,False,[],False,False,1102000.0,€,flat,"Vallehermoso, Madrid",Piso en de Filipinas,Vallehermoso,,,,,,,
108568625,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/64/48/1351537558.webp,JUAN PABLO POZUELO ,66,,1500000.0,chalet,sale,353.0,,6,4,AV JUAN PABLO II,Madrid,Pozuelo de Alarcón,Zona Estación,es,40.4443739,-3.8081013,False,https://www.idealista.com/inmueble/108568625/,"**Casa Adosada en Venta en Pozuelo - ¡Tu Nuevo Hogar Te Espera! ** Descubre esta espectacular casa adosada ubicada en la mejor zona de Pozuelo, a un paso de la estación y rodeada de todo lo que necesitas. Ideal para familias, cuenta con colegios destacados como Escolapios, Liceo Sorolla y Kensington en las cercanías. Además, disfrutarás de amplias zonas verdes, deportivas y culturales que hacen de esta ubicación un lugar perfecto para vivir. La vivienda, construida con materiales de alta calidad, ofrece un diseño funcional y acogedor. La cocina está completamente amueblada y equipada, perfecta para disfrutar de desayunos familiares. El gran salón comedor, con salida a un jardín con césped artificial de primera, es el espacio ideal para relajarse y compartir momentos inolvidables. La chimenea añade un toque cálido y acogedor, mientras que la hermosa cristalera anti motín con persianas automatizadas proporciona seguridad y confort. En la primera planta, encontrarás dormitorios con armarios empotrados y un baño completo. Pero eso no es todo, el espléndido dormitorio en la planta bajo cubierta incluye una zona de estar y un armario vestidor, además de un baño de ensueño con bañera de hidromasaje y ducha acuario. Para quienes trabajan desde casa, el amplio cuarto en el sótano puede ser utilizado como despacho o estudio, complementado con un aseo. La propiedad también cuenta con un garaje espacioso para dos coches, asegurando que nunca te falte espacio. Con una excelente conexión a las grandes vías de comunicación y varias líneas de autobuses que te llevan a Madrid en pocos minutos, esta casa es una oportunidad única. ¡No dejes pasar la ocasión de hacerla tuya!",False,good,False,,4249.0,True,False,False,False,[],False,False,1500000.0,€,chalet,"Zona Estación, Pozuelo de Alarcón",Chalet adosado en Av Juan Pablo II,Zona Estación,terracedHouse,,,,True,True,
106127450,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/47/2b/1275095922.webp,ALC007,18,8,350000.0,penthouse,sale,85.0,True,2,2,calle Fuente Cisneros,Madrid,Alcorcón,Parque oeste - Fuente Cisneros,es,40.3399776,-3.8543331,False,https://www.idealista.com/inmueble/106127450/,"- Fuente Cisneros- Grupo Inmobiliario Ares vende en Alcorcón, Calle Fuente Cisneros, ático duplex de 85 m2 construidos, compuesto por 2 dormitorios, 2 baños (1 en suite), cocina y salón con acceso a terraza abierta de 10 m2 con pérgola. El precio incluye trastero grande y plaza de garaje con acceso directo desde el ascensor. Piso en muy buen estado para entrar a vivir, pintura lisa, armarios empotrados, aire acondicionado por conductos y muy luminoso. Urbanización privada con piscina, zonas comunes, pista de Padel, gimnasio y portero físico 24h. Dispone de parada de autobús en la puerta de la urbanización, colegios, guardería y farmacia en el barrio * Este anuncio no es contractual y puede contener errores* Solicite visita sin compromiso. Grupo Inmobiliario Ares, fue fundado hace más de una década y dirigida por profesionales del sector inmobiliario con más de 20 años de trayectoria. Desde el inicio nos basamos en una única idea: aplicar las mejores técnicas de venta, haciendo suyas los fundamentos de honradez, integridad y ética. Nuestra política de mejora diaria está en conocer y analizar el grado de satisfacción de cada unos de nuestros clientes. Por eso nuestro compromiso personal es garantizarle su tranquilidad en todas las fases de la compraventa. Confíe la compra de su nueva casa a Grupo Inmobiliario Ares, teniendo a su disposición la empresa más profesional y eficaz del sector, según clientes, con un método de trabajo único e innovador. Siendo una de las pocas inmobiliarias que han crecido en estos últimos años, tanto en volumen de empleados contratados como en operaciones realizadas. Bienvenido a casa. [IW].",False,good,False,True,4118.0,False,False,False,False,[],False,False,350000.0,€,flat,"Parque oeste - Fuente Cisneros, Alcorcón",Ático en calle Fuente Cisneros,Parque oeste - Fuente Cisneros,penthouse,,,,True,True,
108814629,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/db/00/1355977725.webp,01217,57,,370000.0,chalet,sale,238.0,,3,3,Eurovillas,Madrid,Eurovillas,,es,40.3555865,-3.2662861,False,https://www.idealista.com/inmueble/108814629/,"Servicasa Inmobiliaria presenta este espacioso y acogedor chalet independiente ubicado en la urbanización Eurovillas, en Nuevo Baztán. La propiedad se encuentra en una parcela de 923 m² que hace esquina y cuenta con acceso desde dos calles, lo que aporta mayor comodidad y privacidad. Exterior: Disfruta de un entorno amplio y privado, con zona de ocio y espacio para lo que necesites. Incluye una piscina privada y un garaje cerrado. Desde la cocina se accede directamente al exterior, perfecto para hacer más cómodas las reuniones al aire libre. Distribución interior: Con una superficie construida de 238 m², esta vivienda cuenta con una distribución funcional. En la planta principal encontramos: Dos amplias habitaciones y dos baños completos, estado uno de ellos en suitte.  Salón-comedor luminoso y acogedor con chimenea. Amplia cocina amueblada con una magnífica barra americana, ideal para disfrutar de la cocina en compañía. Planta superior: Tiene 68m2 construidos y está compuesta por el dormitorio con chimenea, un baño y un vestidor. Un espacio íntimo y confortable pensado para el descanso. Ubicación: Está situado cerca de el centro comercial de Eurovillas que cuenta con restaurantes, peluquería, y otros negocios. Y cuenta con una parada de autobús cercana. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración. La Urbanización Eurovillas, ubicada entre los municipios de Nuevo Baztán y Villar del Olmo (al Sureste de la Comunidad de Madrid), es una de las zonas residenciales más grandes de Europa, con alrededor de 3 600–4 000 parcelas distribuidas en 600 hectáreas y casi 80 km de viales Eurovillas está dotada de todos los servicios necesarios sin salir de la urbanización: Centro Comercial La Plaza y otras áreas comerciales con supermercado Eroski y Carrefour Market, farmacia, clínica, óptica, banco, bares, restaurantes, veterinario, peluquerías, gestorías, etc. Educación: Escuela Infantil “La casita de los niños”, Escuela infantil privada Pocholines, Colegio Público Juan de Goyeneche y Colegio Concertado Internacional Eurovillas Ocio y deportes: Casa de la juventud, Centro Cultural Valmores, pabellón, polideportivo, piscina, pistas de pádel, tenis, baloncesto, petanca, hockey, zonas verdes, parques infantiles Servicios municipales: Consultorio médico Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual. En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",True,good,False,,1555.0,True,False,True,False,[],False,False,370000.0,€,chalet,Eurovillas,Casa independiente,,independantHouse,,,,True,True,
105140892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/a3/7c/1243032735.webp,72001,7,3,2250000.0,flat,sale,205.0,True,3,4,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,40.4365586,-3.6776832,False,https://www.idealista.com/inmueble/105140892/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrecemos en venta, este magnífico piso, actualmente en proceso de reforma, que cuenta con plaza de garaje de residentes y piscina comunitaria, ubicada en el Barrio de Salamanca. La vivienda cuenta con una superficie construida de 205m², se ubica en la 3ª planta exterior de un edificio moderno. Destacamos de esta completa propiedad, sus grandes ventanales de suelo a techo que proporcionan una gran luminosidad, su excelente distribución y la reforma de gran calidad y diseño. Se distribuye en hall de entrada con armario gabanero y aseo de cortesía, amplio y luminoso salón comedor con gran ventanal orientado a la calle, que conecta con la moderna cocina de diseño, totalmente equipada con electrodomésticos de alta gama y área de lavandería.  La zona de noche se dispone en tres luminosos dormitorios en suite; el dormitorio principal cuenta un espacioso vestidor y baño en suite.  La finca tiene servicio de portería, entrada de servicio con ascensor principal y montacargas y plaza de garaje de garaje en la finca y piscina comunitaria. Los muebles no se incluyen en la venta. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital, como el famoso “Platea Madrid” que es el centro de ocio gastronómico más grande de Europa. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,good,False,True,10976.0,True,False,False,False,[],False,False,2250000.0,€,flat,"Castellana, Madrid",Piso,Castellana,,,,,True,True,
108442456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/43/80/1367148215.webp,3610-00837,39,,550000.0,chalet,sale,227.0,,3,3,Colmenarejo,Madrid,Colmenarejo,,es,40.5405907,-4.0173069,False,https://www.idealista.com/inmueble/108442456/,"Chalet con jardín, piscina cubierta y placas solares en Colmenarejo Este chalet independiente en Colmenarejo es una opción ideal para quienes valoran la amplitud, la comodidad de una sola planta y el potencial de personalizar su hogar. La vivienda se organiza en una sola planta muy bien distribuida. Al entrar, encontramos un hall que da paso a tres dormitorios con armarios empotrados que ofrecen múltiples posibilidades: desde dormitorios juveniles o de invitados hasta despachos, salas de juego o zonas de estudio. Desde el pasillo central se accede a un amplio salón de casi 33 m², con grandes ventanales, varias salidas al exterior y una acogedora estufa de leña, perfecta para disfrutar del invierno en un ambiente cálido y confortable. La cocina, independiente y cómoda, cuenta con espacio para mesa de diario, además de una despensa funcional. El dormitorio principal es especialmente generoso en dimensiones, con más de 24 m², baño en suite, armario vestidor y salida directa al exterior. La vivienda dispone de dos baños completos, uno con bañera y otro con ducha, además de un aseo adicional junto a la entrada. Una de las grandes joyas de esta casa es su piscina cubierta climatizada, situada en el espacio abierto entre el salón, el dormitorio principal y el pasillo. Se puede acceder a ella directamente desde las tres estancias, lo que permite disfrutarla en cualquier momento del año con total comodidad y privacidad. La parcela cuenta con un jardín amplio, que incluye una zona de barbacoa: un lienzo en blanco para quien desee diseñar su propio espacio exterior. Completan la vivienda un sótano, garaje cubierto, aire acondicionado y placas solares, lo que convierte esta propiedad en una opción más eficiente y con menor coste energético. Situado en una zona tranquila de Colmenarejo, este chalet ofrece todo lo necesario para vivir cómodamente y desarrollar tu propio proyecto de hogar. ¿Te gustaría verlo? Contáctanos y descubre su potencial.",True,good,False,,2423.0,True,False,True,False,[],False,False,550000.0,€,chalet,Colmenarejo,Casa independiente,,independantHouse,,,,True,True,
108413670,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/b3/96/1344183053.webp,,34,3,1615000.0,flat,sale,170.0,True,3,3,calle de la Amnistía,Madrid,Madrid,Centro,es,40.4182654,-3.7120188,False,https://www.idealista.com/inmueble/108413670/,"ABIR HOMES ¡Bienvenido a tu nuevo hogar en el corazón de Madrid! Este piso de lujo, ubicado en una finca histórica de 1820, ha sido reformado con un gusto exquisito para ofrecerte un espacio amplio y sin pasillos, ideal para disfrutar de cada rincón. Con 170m² construidos, cuenta con dos dormitorios en suite, un pequeño despacho perfecto para trabajar desde casa y una luminosidad que inunda cada estancia. Los elementos arquitectónicos originales, como las vigas de madera vista y los pilares de ladrillo, añaden un toque único y sofisticado. Este piso, situado en la tercera planta de un edificio con ascensor, está completamente amueblado y equipado con aire acondicionado y calefacción de gas natural para tu máximo confort. La cocina incluye todos los electrodomésticos necesarios y los armarios empotrados ofrecen un almacenamiento óptimo. Contacta con nosotros para concertar una visita y déjate enamorar por este espacio único en una de las zonas más exclusivas de la ciudad.",False,good,False,True,9500.0,False,False,False,False,[],False,False,1615000.0,€,flat,"Palacio, Madrid",Piso en calle de la Amnistía,Palacio,,1650000.0,35000.0,2.0,,,
107461950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/f4/12/1313352714.webp,08_23,36,,540000.0,chalet,sale,196.0,,5,4,calle de la Paz,Madrid,Pinto,Parque Europa - Los Pitufos,es,40.2482919,-3.6931997,False,https://www.idealista.com/inmueble/107461950/,"Cuando piensas en mudarte a un chalet de estas dimensiones, es posible que te preocupe el mantenimiento o que haya más espacio del que realmente necesitas.    Este magnífico chalet de cuatro plantas en la codiciada zona de Los Pitufos, en Pinto, no solo te ofrece amplitud, sino también una distribución funcional y acogedora. Con cinco dormitorios, cuatro baños, un amplio salón con chimenea, cocina con office, patio privado, garaje con capacidad hasta cuatro coches y trastero, tendrás todo el espacio que puedas imaginar para adaptarlo a tu estilo de vida. Pero, ¿realmente necesitas tanto espacio? Lejos de ser un inconveniente, este hogar te brinda la libertad de aprovechar cada estancia a tu gusto. Podrás convertir una habitación en despacho para teletrabajar cómodamente, crear una sala de juegos para los más pequeños o incluso disponer de un gimnasio privado. Además, contar con un patio donde disfrutar de comidas al aire libre o simplemente relajarte tras un largo día es un lujo que marca la diferencia. Y cuando recibas visitas, te darás cuenta de que tener espacio extra es una ventaja que no querrás perder. ¿Te preocupa que la casa sea demasiado grande? Pronto descubrirás que es, en realidad, el espacio perfecto para ti y los tuyos. ¿Qué comunicaciones y servicios hay cerca de la casa? La vivienda cuenta con excelentes conexiones de transporte, con varias líneas de autobús cercanas que facilitan el acceso a distintos puntos de la ciudad. Además, la estación de Cercanías Pinto se encuentra a pocos minutos, ofreciendo un rápido enlace con Madrid. Para quienes prefieren el coche, la ubicación permite un fácil acceso a la A-4 y la M-506, facilitando los desplazamientos. La zona también dispone de supermercados, restaurantes y otros servicios esenciales, garantizando comodidad y calidad de vida. ¿Te preocupa la hipoteca? Es cierto que el año pasado se pusieron las cosas más complicadas para la compra de la vivienda, pero este año las entidades bancarias están levantando más la mano en la concesión de hipotecas, concediendo mejores tipos de interés. ¿Necesitas financiación? Te podemos ayudar. Tenemos un equipo financiero que se dedica única y exclusivamente a realizar los números necesarios para ver la viabilidad del préstamo. Si deseáis venir a verlo llámanos ahora, estaremos encantados de resolver cualquier duda que tengáis.",True,good,False,,2755.0,True,False,False,False,[],False,False,540000.0,€,chalet,"Parque Europa - Los Pitufos, Pinto",Chalet adosado en calle de la Paz,,terracedHouse,,,,True,True,
108849524,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/4a/6b/1356920489.webp,,24,4,415000.0,penthouse,sale,65.0,True,1,1,calle del Río Matarraña,Madrid,Madrid,San Blas,es,40.4382898,-3.6345112,False,https://www.idealista.com/inmueble/108849524/,"Ático exclusivo con dos terrazas privativas de 40 m2 y 8 m2. Cuenta con buenas calidades y se encuentra en una zona muy bien comunicada y con todo tipo de servicios. La vivienda tiene una superficie construida de 63 m2 sin contar las terrazas. Está distribuida en 1 dormitorio doble con un amplio armario-vestidor de cuatro cuerpos, salón comedor de 25 m2, cocina amueblada y totalmente equipada, un baño completo, una terraza de 8 m2 con acceso directo desde el salón, y otra terraza de 40 m2 en la planta superior. Además, la Terraza de la planta superior cuenta con un cerramiento de 8 m2 con posibilidades de diferentes tipos de uso.  La vivienda se encuentra en un estado óptimo y cuenta con buenas calidades. Dispone de suelo de madera, un amplio armario empotrado, calefacción individual por gas natural, aire acondicionado con bomba de calor en el salón. Carpintería exterior de pvc con refuerzo térmico.  Está situada junto a la calle Alcalá, y la zona donde se encuentra cuenta con muy buena comunicación por transporte público y privado. Junto a todo tipo de servicios como supermercados, centro de salud, guarderías, instituto público, zonas verdes, parques, y zonas comerciales como el Centro comercial Alcalá Norte. No cobramos comisión al comprador.",False,good,False,True,6385.0,False,False,False,False,[],False,False,415000.0,€,flat,"Salvador, Madrid",Ático en calle del Río Matarraña,Salvador,penthouse,420000.0,5000.0,1.0,,,
107741750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/ea/b9/1347215205.webp,2201/22010007/571,36,3,187000.0,flat,sale,152.0,True,4,2,La Montaña-El Cortijo,Madrid,Aranjuez,La Montaña-El Cortijo,es,40.0580814,-3.5934624,False,https://www.idealista.com/inmueble/107741750/,"""ESTUPENDA VIVIENDA EN VENTA Excelente vivienda de cuatro dormitorios y dos baños. Se encuentra en la 3ª planta de un edificio residencial. y cuenta con garaje y trastero. Dispone de ascensor. Situado en La Montaña-El Cortijo. La vivienda se distribuye en cuatro dormitorios y, armarios empotrados, salón-comedor con acceso a terraza, cocina independiente y dos baños. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de gres en cocina, baño y en el resto de estancias. Dispone de calefacción. Se encuentra ubicado al Noreste de Aranjuez. Cuenta con fácil acceso a través de las principales carreteras y buenas comu nicaciones por transporte público.  La parada de autobús más cercana es Av. Amazonas Central - Gta. Valle del Loira y se encuentra a menos de 5 minutos andando.  En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con to do tipo de servicios básicos La zona cuenta con una amplia oferta de entretenimiento con varios parques, bares, restaurantes y comerc ios a pocos minutos de la vivienda. En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle.  La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Carretera de Chinchon a A-4 y la Carrete ra de Madrid.  Estado de la vivienda: vacante"".",True,good,False,True,1230.0,True,False,True,False,[],False,False,187000.0,€,flat,"La Montaña-El Cortijo, Aranjuez",Piso,,,,,,True,True,
108248546,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/a4/b6/1338401111.webp,4226,41,1,595000.0,duplex,sale,130.0,True,2,1,avenida de Francisco Pi y Margall,Madrid,Madrid,Hortaleza,es,40.4886742,-3.6568,False,https://www.idealista.com/inmueble/108248546/,"ALTOR ASESORES  Descubre este encantador dúplex de 100 m² repartidos en dos plantas, diseñado para ofrecer calidez, comodidad y funcionalidad en cada rincón. Uno de los pisos más acogedores que encontrarás, ideal tanto para parejas como para familias que buscan tranquilidad sin renunciar a la cercanía con el centro de Madrid. Cuenta con una práctica cocina francesa que se integra de forma natural en la zona de estar, creando un espacio cómodo y útil, perfecto para disfrutar en compañía. Dispone de dos habitaciones con armarios empotrados y un baño completo totalmente reformado con acabados de calidad. El confort está garantizado con el aire acondicionado frío/calor y aparte calefacción de gas y un edificio con ascensor. Además, se incluyen dos plazas de garaje juntas y con espacio además para una moto, plazas situadas justo en la entrada a los ascensores, sin duda lo mejor para el día a día. La urbanización es sencillamente excepcional: piscina comunitaria de grandes dimensiones, pista de tenis, parque infantil y amplios espacios interiores que hacen que vivir aquí sea una experiencia completa. Todo está pensado para que no necesites salir si no lo deseas. Perfectamente comunicada tanto por la A1 como por Arturo Soria, con acceso rápido a servicios, comercios y transporte público, la ubicación de este duplex es perfecta para los que buscan tranquilidad y poco tránsito de coches. Una oportunidad única para vivir en uno de los entornos más completos, seguros y cómodos de la ciudad.",False,good,False,True,4577.0,False,False,False,False,[],False,False,595000.0,€,flat,"Sanchinarro, Madrid",Dúplex en avenida de Francisco Pi y Margall,Sanchinarro,duplex,,,,True,True,
109174084,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/ca/6a/1366454537.webp,VMF2 - Sevilla (3),88,,435000.0,chalet,sale,235.0,,4,4,calle Sevilla,Madrid,Valdetorres de Jarama,,es,40.7030023,-3.516053,False,https://www.idealista.com/inmueble/109174084/,"Vivienda Madrid vende en exclusiva, chalet independiente en Valdetorres del Jarama, en una zona residelcial muy tranquila con vistas al campo y a la sierra de Madrid. Este chalet tiene una parcela de 500m² y la vivienda tiene 235m² dstribuida en 3 plantas. Planta sótano con garaje para 1 coche, 1 habitación, 1 baño completo y cuarto de caldera con lavadora. Planta principal. : recibidor amplio, salón con chimenea, comedor, aseo, cocina y gran terraza acristalada con vistas a la piscina y a la sierra. Planta primera. : 2 dormitorios, 1 baño completo y habitación principal con vestidor y baño en suite. Tiene una piscina con depuradora salina y de cloro, con cubierta de metacrilato. La vivienda se encuentra muy cercana a todos los servicios del municipio y a 30 minutos de Madrid.",False,good,False,,1851.0,False,False,False,False,[],False,False,435000.0,€,chalet,Valdetorres de Jarama,Casa independiente en calle Sevilla,,independantHouse,,,,True,True,
