propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
105249771,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/3d/27/1367768165.webp,V7048I,25,1750000.0,penthouse,sale,200.0,4,4,"camino de los Jardines, 15",Madrid,La Moraleja,La Moraleja urbanización,es,40.5064973,-3.607094,True,https://www.idealista.com/inmueble/105249771/,"Venta. Ático de esquina. La Moraleja. Promora ofrece en venta este ático de esquina de 200 metros cuadrados aproximados en La Moraleja, se encuentra dentro de urbanización con piscina exteriores desbordantes; dos piscinas exteriores de cloración salina rodeadas de vegetación, espacio chill out, sauna y spa, gimnasio equipado con máquinas y acceso al exterior, tirolina y zona de juegos infantiles. Cuatro dormitorios con cuatro baños. Este impresionante ático de esquina se encuentra en una exclusiva urbanización en La Moraleja. Tiene una superficie de 200m2 de vivienda mas 61 metros de terraza, ofrece un amplio salón comedor con grandes ventanales que proporcionan abundante luz natural. La cocina, de diseño moderno está completamente equipada y conectada al salón. 4 dormitorios con tres baños más aseo de visitas.  Aire acondicionado en toda la casa.  Calefacción por aerotermia.   Dos plazas de garaje Trastero.  Actualmente está alquilado.  Probablemente La Moraleja sea la urbanización residencial de lujo más conocida de España. Los muchos personajes famosos que la han elegido como residencia habitual son responsables de su importante presencia mediática. Situada al norte de Madrid, en el término municipal de Alcobendas, tiene una extensión de 950 hectáreas. Cuenta con 1050 viviendas independientes sobre parcelas de 1.500, 2.500 y 10.000 m2 y con 400 adosados en 9 urbanizaciones diferentes. Tanto su estratégica ubicación -a un paso del centro de la capital (12km) y a escasos kilómetros del aeropuerto de Barajas (5km)- como sus férreas medidas de seguridad y sus muchas opciones de escolarización privada, ocio, deporte y salud, han convertido La Moraleja en un referente residencial en nuestro país.  Junto a las urbanizaciones de El Soto y El Encinar, conforman un núcleo geográfico de similares características demográficas. Su código postal es el 28109. Es aquí, en la plaza de La Moraleja (junto a la farmacia), donde Promora atiende a los clientes que quieren acceder a las viviendas de la zona norte de Madrid. Puedes ver más inmuebles en nuestra página web.",True,good,False,8750.0,True,True,False,False,[],False,False,1750000.0,€,True,True,flat,penthouse,"La Moraleja urbanización, La Moraleja","Ático en camino de los Jardines, 15",Top,3,True,True,,,,,
108260678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/77/65/1358754912.webp,C501252,63,995000.0,chalet,sale,364.0,4,3,calle Perales s/n,Madrid,Villaviciosa de Odón,El Bosque,es,40.3918457,-3.9181249,True,https://www.idealista.com/inmueble/108260678/,"Exclusivo chalet independiente en El Bosque – Amplitud, calidad y encanto natural. ¡NO COBRAMOS AL COMPRADOR! Si estás buscando una vivienda con personalidad, estilo y rodeada de naturaleza, esta es tu oportunidad. Te presentamos este magnífico chalet independiente de inspiración castellana, ubicado en la prestigiosa urbanización El Bosque. Construido en 2005 con materiales nobles y detalles artesanales únicos, este hogar combina la elegancia tradicional con el confort moderno en un entorno privilegiado. Con una superficie construida de 364 m² sobre una espectacular parcela ajardinada de 2.272 m², esta vivienda se distribuye en tres plantas, ofreciendo espacio de sobra para disfrutar en familia o recibir invitados con total comodidad. Al entrar, te recibe un elegante hall de 17 m² que da paso a un salón independiente de casi 48 m² con chimenea, ideal para los inviernos en familia, y con salida directa a un porche trasero cubierto y una amplia terraza de 39 m², perfecta para disfrutar del buen tiempo y las vistas al jardín. La cocina de obra de más de 17 m² es cálida y funcional, y cuenta con despensa independiente. Dispone de 3 amplios dormitorios más un despacho, el principal con baño en suite de más de 12 m², vestidor y aire acondicionado. Los baños, dos completos y un aseo, están cuidadosamente distribuidos en las distintas plantas para garantizar la comodidad. El nivel de acabados es excepcional: suelos de barro artesano en la planta baja, tarima de madera natural en la planta alta, ventanas de madera de iroko, puertas interiores de castaño fabricadas a mano, calefacción por suelo radiante de gasoil y aire acondicionado en las estancias principales. El jardín es uno de los grandes protagonistas: una parcela cuidada al detalle con encinas, prunos, magnolio, laurel y una gran colección de rosales ingleses que llenan el espacio de color y aroma. La piscina de 5x10 metros con cloración salina, spa, zona chill-out con bar, barbacoa y caseta de aperos es ideal para desconectar o compartir momentos inolvidables con familia y amigos. Y además... Salón en planta sótano de 36 m² Buhardilla diáfana de 39 m² con ventanas tipo mansarda Garaje cerrado de 30 m² con armario empotrado Cuarto de caldera con lavadero Este chalet aporta tranquilidad, privacidad, calidad de construcción y una ubicación excepcional en la zona oeste de Madrid. ¿Quieres descubrir tu nueva casa? Llámanos y concierta tu visita hoy mismo. ¡No cobramos al comprador! Nota: Las medidas y enseres reflejados en esta información son meramente informativos. No tienen carácter contractual.",True,good,False,2734.0,True,True,False,True,[],False,False,995000.0,€,True,True,chalet,independantHouse,"El Bosque, Villaviciosa de Odón",Casa independiente en calle Perales s/n,Top,,,,,,,,
109041528,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/da/58/1367684474.webp,V7232I,30,1315000.0,flat,sale,180.0,2,3,camino Viejo del Cura,Madrid,La Moraleja,Encinar de los Reyes,es,40.5040594,-3.6241167,False,https://www.idealista.com/inmueble/109041528/,"Venta. Piso bajo. El Encinar. Promora vende exclusivo piso bajo en El Encinar de los Reyes, ubicado en una de las urbanizaciones más prestigiosas y demandadas de la zona, con seguridad 24 horas y completas zonas comunes que incluyen piscina comunitaria, parque infantil, spa, gimnasio, vestuarios y pista de pádel. La vivienda, con una superficie aproximada de 173? m², destaca por su luminosidad, privacidad y espectaculares vistas al campo de golf. Dispone de jardín y piscina privada, ofreciendo un estilo de vida único y confortable. Su distribución se compone de un elegante hall de entrada, amplio salón-comedor con chimenea y acceso directo al porche cerrado, que conecta con el jardín y la piscina. La cocina, totalmente equipada con electrodomésticos de alta gama Gaggenau, cuenta además con zona de lavandería independiente. La zona de descanso incluye dos dormitorios en suite, el principal con un generoso vestidor, y un aseo de cortesía para invitados.  La vivienda está equipada con calefacción por suelo radiante y aire acondicionado canalizado.  Se incluyen en el precio dos plazas de garaje y trastero.  Una propiedad excepcional en un entorno privilegiado, pensada para quienes valoran la calidad, el confort y la exclusividad. El Encinar es una lujosa urbanización a 11.8 kilómetros de Madrid. Limita al norte con La Moraleja y tiene su origen en la base aérea de Torrejón de Ardoz, aquí fue donde los militares norteamericanos y sus familias vivieron durante 34 años en un contexto netamente americano. Sin embargo, en 1992 pasó a manos españolas y es entonces cuando se empieza a concebir tal como la conocemos hoy.  En El Encinar encontramos viviendas de varias tipologías diferentes: pisos, áticos, pisos bajos con jardín, pareados, adosados y casas individuales, en su mayoría dentro de recintos cerrados, vigilados y con agradables zonas comunes que incluyen jardines, piscinas y dotaciones deportivas. El concepto resulta muy similar al Soto, aunque sus construcciones son mucho más recientes.  Como dato demográfico, decir que está habitado mayoritariamente por familias jóvenes con hijos y como apunte administrativo, señalar que una parte de El Encinar pertenece al término municipal de Alcobendas (código postal 28109) y otra al término municipal de Hortaleza (código postal 28055). Puedes ver más inmuebles en nuestra página web.",True,good,False,7306.0,True,True,False,False,[],False,False,1315000.0,€,True,True,flat,,"Encinar de los Reyes, La Moraleja",Piso en camino Viejo del Cura,Top,bj,True,True,,,,,
109130111,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/8f/59/1367151650.webp,V6098I,23,1295000.0,flat,sale,207.0,4,3,calle de la Azalea,Madrid,La Moraleja,El Soto de la Moraleja,es,40.5222705,-3.6454736,False,https://www.idealista.com/inmueble/109130111/,"Venta. Piso. El Soto. Promora ofrece en venta un piso muy luminoso en El Soto de la Moraleja, ubicado dentro de una urbanización cerrada que cuenta con zonas comunes, amplias áreas verdes ajardinadas y servicio de seguridad 24 horas. Situado en una de las principales arterias de El Soto de la Moraleja, ofrece un cómodo acceso al transporte público, comercios y opciones de ocio. Este piso, ubicado en la tercera planta, resalta por su extraordinaria luminosidad en cada una de sus estancias, creando un ambiente cálido y acogedor. Se distribuye de la siguiente manera: Elegante hall de entrada que da la bienvenida con estilo. Amplio salón-comedor con acceso a una terraza cerrada acristalada de 12 m², perfecta para disfrutar de vistas despejadas a los jardines de la urbanización. Cocina office completamente equipada, acompañada de un dormitorio y baño para el servicio. En la zona de los dormitorios: Tres dormitorios, el principal en suite. Dos baños completos que aportan comodidad y privacidad. Además, el piso cuenta con calefacción central, aire acondicionado, una plaza de garaje y parking comunitario.  Su excelente estado de conservación y sus vistas al interior de la urbanización complementan su encanto.  Rodeado de jardines y tranquilidad, es ideal para disfrutar de un entorno privilegiado. Una plaza de garaje.  Trastero.    Colindante con la zona noroeste de La Moraleja, El Soto está compuesto por urbanizaciones de pisos, áticos, pisos bajos con jardín, adosados y pareados de muy diferentes tipologías; todas con zonas comunes ajardinadas que incluyen, en la mayoría de los casos, seguridad activa, piscinas y áreas deportivas.  Tanto El Soto, El Encinar y La Moraleja, suponen un entorno ideal para aquellas familias que quieren todo tipo de comodidades en un ambiente más “campestre”y sosegado que el centro de la ciudad pero a un paso de esta (12 km). A efectos urbanísticos se podría decir que La Moraleja y El Soto tienen la misma edad, ambos empezaron a desarrollarse en la segunda mitad de los años 60 y ambos consiguieron su auge a mediados de los 80, cuando se consolidan como excelentes espacios residenciales. Su código postal es el 28109. Desde El Soto se accede con mucha comodidad a los principales viales de nuestra ciudad como la A-1 (Madrid-Burgos), M-40 etc… Puedes ver más inmuebles en nuestra página web.",True,good,False,6256.0,True,True,False,False,[],False,False,1295000.0,€,True,True,flat,,"El Soto de la Moraleja, La Moraleja",Piso en calle de la Azalea,Top,3,True,True,,,,,
108560829,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/18/e3/1350428518.webp,VG-210896,32,795000.0,flat,sale,135.0,3,2,avenida de Camilo José Cela,Madrid,Alcobendas,Norte,es,40.5429784,-3.6585512,False,https://www.idealista.com/inmueble/108560829/,"Gilmar Consulting Inmobiliario, ofrece exclusivo piso de tres dormitorios y amplia terraza; en una de las mejores y actuales urbanizaciones de Alcobendas.  Iniciando su recorrido, tras el vestíbulo, nos da la bienvenida un espacioso salón-comedor; dando paso a una gran terraza con discreta zona de lavandería. Cocina independiente con mejoras y actualizaciones que ayudan en el día a día de la familia. El área de descanso tiene tres magníficos dormitorios y dos baños; el principal en suite y con acceso a la terraza.  Todos los dormitorios cuentan con armarios empotrados, además de tenerlos en el pasillo y el hall de entrada. El piso tiene incluido en el precio dos cómodas plazas de garaje; así como un amplio trastero. La urbanización cuenta con piscinas, agradable zona verde – infantil, gastroteca y seguridad 24 horas. Es una zona de múltiples comercios, supermercados, farmacias, restaurantes, centros de salud y polideportivos; y está estupendamente comunicada. ¡No pierda esta oportunidad única de vivir en este piso perfectamente ubicado en una de las mejores zonas de Alcobendas!  El inmueble se encuentra en el barrio de Alcobendas, en la zona norte de Madrid. Este barrio es conocido por ser una de las zonas residenciales más exclusivas de la ciudad, con amplias avenidas arboladas y una gran cantidad de servicios y comodidades. Alcobendas cuenta con una excelente infraestructura de transporte, lo que le permitirá moverse fácilmente por la ciudad y sus alrededores. GILMAR es una reconocida compañía inmobiliaria con más de 40 años de experiencia en el mercado. Desde 1983, hemos estado ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestro equipo de profesionales altamente capacitados y con un profundo conocimiento del mercado inmobiliario se esfuerza por brindar un servicio excepcional y garantizar la satisfacción de nuestros clientes. Si está interesado en obtener más información sobre este inmueble, no dude en contactarnos. Puedes visitar nuestra oficina en Plaza de la Moraleja, s/n, o llamarnos. Nuestro equipo estará encantado de ayudarle y proporcionarle todos los detalles que necesite.",True,good,False,5889.0,True,True,False,True,[],False,False,795000.0,€,True,True,flat,,"Norte, Alcobendas",Piso en avenida de Camilo José Cela,Top,1,True,True,,,,,
105891810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/80/45/1266184858.webp,14373,43,1890000.0,chalet,sale,385.0,5,4,avenida del Papa Negro,Madrid,Madrid,Hortaleza,es,40.4540549,-3.6277756,False,https://www.idealista.com/inmueble/105891810/,"""Algunas de las imágenes incluidas en este anuncio son representaciones orientativas del posible aspecto de ciertas estancias y no reflejan el estado actual del inmueble. "" Suma inmobiliaria presenta este chalet adosado situado en una de las zonas más prestigiosas de Madrid, el Parque de Conde de Orgaz. Esta vivienda, ubicada cerca del Parque Juan Pablo II, ofrece una combinación perfecta de comodidad, lujo y naturaleza, en un entorno residencial tranquilo y seguro. Planta Baja: Al entrar en la vivienda, se encuentra el hall, aseo de cortesía, una amplia cocina perfectamente equipada y un salón luminoso con chimenea. Desde el salón, se accede directamente al jardín privado, que conecta con las zonas comunes del complejo, donde podrás disfrutar de una piscina, pistas de pádel, mesas de ping pong, una zona infantil y extensas áreas ajardinadas. Segunda Planta: Subiendo las escaleras, la segunda planta alberga cuatro dormitorios, todos ellos luminosos y con amplios armarios empotrados. El dormitorio principal cuenta con baño en suite.  Además, hay un segundo baño completo para el resto de las habitaciones. Tercera Planta: En la última planta, un espacio diáfano se abre a dos terrazas, desde donde se pueden disfrutar de preciosas vistas a ambos lados de la vivienda. Este espacio es ideal para adaptarlo como sala de estar, oficina o zona de ocio. Planta Sótano: un garaje con capacidad para cuatro coches, un dormitorio de servicio con baño completo y un lavadero independiente. La casa se encuentra en una calle tranquila cerca del Parque Juan Pablo II, una de las zonas verdes más extensas y valoradas de la ciudad. La ubicación es inmejorable, con fácil acceso a servicios de alta calidad, como colegios internacionales, centros comerciales, restaurantes, y centros deportivos. Además, la excelente red de transporte público y las cercanas vías de comunicación permiten una rápida conexión con el centro de Madrid y el aeropuerto. Disponemos de una amplia cartera de inmuebles “off market” no publicados en Idealista. Para solicitar información visite nuestra web pinchando en el enlace de abajo o contacte con nuestras oficinas.",True,good,False,4909.0,True,True,False,True,[],False,False,1890000.0,€,True,True,chalet,terracedHouse,"Conde Orgaz-Piovera, Madrid",Chalet adosado en avenida del Papa Negro,Top,,,,Conde Orgaz-Piovera,,,,
106850294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bf/c0/e5/1295829225.webp,102001,84,1795000.0,chalet,sale,850.0,5,5,calle Alta,Madrid,Santo Domingo,,es,40.6333513,-3.5722762,False,https://www.idealista.com/inmueble/106850294/,"Cristina Torras de GV | SANTO DOMINGO comercializa el siguiente inmueble: Espectacular villa independiente en una de las zonas más exclusivas de Santo Domingo, con impresionantes vistas al Valle del Jarama. La vivienda, con una sólida construcción y diseño atemporal, ofrece amplios espacios llenos de luz, ideales para disfrutar en familia o con amigos. La propiedad se encuentra en una parcela de 7.850 m², dividida entre un terreno urbano de 5.550 m², donde se ubica la vivienda principal, y un terreno rústico de 2.300 m². El exterior está completamente consolidado con un diseño paisajístico que incluye piscina exterior, pista de pádel, zona infantil, media cancha de baloncesto y cenador. La villa destaca por su comodidad, con una distribución alrededor de un patio central acristalado que aporta luminosidad a todas las estancias. Equipamiento y características adicionales: - Climatización por suelo radiante y refrigerante mediante aerotermia. - Placas solares instaladas en 2023 para mayor eficiencia energética. - Aire acondicionado en la mayoría de las estancias. - Jardín con sistemas automatizados de riego y aljibe para recogida de agua de lluvia. - Seguridad privada 24/7 y videovigilancia perimetral en toda la urbanización. Ubicación y servicios: Santo Domingo se encuentra en el kilómetro 28 de la autovía A-1, a tan solo 20 minutos de Madrid. La urbanización cuenta con un exclusivo centro comercial con todo tipo de servicios: restaurantes, tiendas, farmacia, supermercado, gimnasio, y más. Además, dispone de club social con piscina, escuela de tenis y campo de golf. En la zona también hay colegios bilingües como el SEK y el Trinity College, y un dispensario médico con atención 24 horas. Certificado energético Consumo: en proceso. Emisiones: en proceso. Distribución de la vivienda: Planta principal: Hall de entrada con armario ropero, salón con barra de bar y chimenea, sala de estar, comedor independiente, aseo de cortesía, dormitorio de invitados con baño en suite, gimnasio, sauna, una pequeña piscina interior climatizada con chorro para nadar, despacho y cocina con despensa y zona de office. Desde todas las estancias se accede a un espectacular porche techado. Planta superior: Dormitorio principal con vestidor, terraza privada y baño en suite, tres dormitorios adicionales con armarios empotrados, dos baños completos, despacho con chimenea de bioetanol y terraza con vistas. Planta inferior: Amplia sala de juegos con salida al jardín, bodega, sala de cine con sistema home cinema instalado, y garaje con capacidad para tres vehículos. Equipamiento y características adicionales.",True,good,False,2112.0,True,True,False,True,[],False,False,1795000.0,€,True,True,chalet,independantHouse,Santo Domingo,Casa independiente en calle Alta,Top,,,,,,,,
109168575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/de/71/1366298985.webp,M11791V,30,720000.0,flat,sale,85.0,2,2,calle de Sancho Dávila,Madrid,Madrid,Barrio de Salamanca,es,40.4255465,-3.6631367,False,https://www.idealista.com/inmueble/109168575/,"Ubicado en el corazón de la capital, este piso ha sido recientemente reformado para ofrecer el máximo confort y un estilo de vida moderno. Con una superficie de 85 metros cuadrados, la propiedad cuenta con una distribución inteligente que optimiza cada espacio. La vivienda se sitúa en una segunda planta exterior, lo que le brinda una excelente iluminación natural durante gran parte del día. Es un espacio que combina funcionalidad y un diseño cuidado, ideal para quienes buscan una propiedad lista para entrar a vivir en una de las zonas más demandadas de Madrid. Cada detalle ha sido cuidadosamente seleccionado en esta propiedad para garantizar una experiencia residencial superior. El piso consta de dos amplias habitaciones y dos baños completos, diseñados con acabados de alta calidad y grifería de última generación. Los armarios empotrados ofrecen soluciones de almacenaje eficientes, manteniendo el orden y la estética del espacio. Ubicada de forma independiente, la cocina está totalmente equipada con electrodomésticos de alta gama, permitiendo un uso práctico sin interferir en el salón. La localización de esta propiedad es inmejorable. Situada en una de las zonas más emblemáticas y céntricas de Madrid, goza de una excelente conexión con el transporte público, incluyendo varias líneas de metro y autobús, que facilitan el acceso a cualquier punto de la ciudad. El entorno es vibrante y ofrece una amplia gama de servicios a pocos pasos, como tiendas de moda, supermercados, restaurantes de prestigio, y espacios culturales. Vivir en esta zona es disfrutar de la vida urbana sin renunciar a la tranquilidad de un hogar bien planificado. Adquirir este inmueble es más que una simple compra; es una inversión en calidad de vida. Disfrute de la comodidad de vivir en un hogar completamente reformado, con todas las comodidades de la vida moderna, en una de las ubicaciones más deseables de Madrid. Su céntrica posición asegura una revalorización constante, convirtiéndola en una excelente oportunidad tanto para vivienda habitual como para inversión. En Walter Haus, estamos a su disposición para cualquier consulta.",True,good,False,8471.0,True,True,False,False,[],False,False,720000.0,€,,,flat,,"Fuente del Berro, Madrid",Piso en calle de Sancho Dávila,Top,2,True,True,Fuente del Berro,,,,
105965544,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/95/fb/1268407193.webp,2642,32,2200000.0,chalet,sale,510.0,6,7,avenida de Fuentelarreina,Madrid,Madrid,Moncloa,es,40.472509,-3.7479474,False,https://www.idealista.com/inmueble/105965544/,"Beatriz Mateo-Sagasta de GV | PUERTA DE HIERRO comercializa la siguiente propiedad: Amplio y acogedor unifamiliar de 510 metros cuadrados construidos sobre parcela de 1.390 metros cuadrados. Se caracteriza por su amplitud y gran luminosidad en todas sus estancias, además de su cómoda distribución. Materiales de calidad. Frondoso y amplio jardín con piscina y vestuario con cuarto de baño. La vivienda se encuentra en un entorno residencial y tranquilo, ideal para vivir. Bien comunicado, a pocos minutos del centro de Madrid. Distribución: Planta principal:  Hall de entrada. Cuarto de baño de invitados, salón, comedor, cuarto de estar, cocina y office. Planta primera:  Dos cuartos de dormir en suite con vestidor y baño incorporados. Dos cuartos de dormir con baños incorporados. Planta sótano:  Office, cuarto de lavado, dos habitaciones de servicio que comparten un cuarto de baño. Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",True,renew,False,4314.0,True,True,False,True,[],False,False,2200000.0,€,True,True,chalet,independantHouse,"Ciudad Universitaria, Madrid",Casa independiente en avenida de Fuentelarreina,Top,,,,Ciudad Universitaria,,,,
108234841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/e3/73/1341551201.webp,VG-209945,33,855000.0,flat,sale,174.0,4,2,calle del Marqués de la Valdavia,Madrid,Alcobendas,Norte,es,40.5477928,-3.655705,False,https://www.idealista.com/inmueble/108234841/,"Gilmar Consulting Inmobiliario, ofrece EN EXCLUSIVA, maravilloso piso de cuatro dormitorios y amplia terraza; en una excelente urbanización de Alcobendas.  Iniciando su recorrido, tras el vestíbulo, nos da la bienvenida un espacioso salón-comedor; dando paso a la terraza. Cocina independiente que linda con un amplio tendedero techado. El área de descanso tiene cuatro dormitorios y dos baños.  El piso tiene incluido en el precio una cómoda plaza de garaje; así como un amplio trastero. La urbanización cuenta con piscina, pádel, agradable zona verde – infantil y seguridad 24 horas. Es una zona de múltiples comercios, supermercados, farmacias, restaurantes, centros de salud y polideportivos; y está estupendamente comunicada. ¡No pierda esta oportunidad única de vivir en este piso perfectamente ubicado en una de las mejores zonas de Alcobendas!  El inmueble se encuentra en el barrio de Alcobendas, en la zona norte de Madrid. Este barrio es conocido por ser una de las zonas residenciales más exclusivas de la ciudad, con amplias avenidas arboladas y una gran cantidad de servicios y comodidades. Alcobendas cuenta con una excelente infraestructura de transporte, lo que le permitirá moverse fácilmente por la ciudad y sus alrededores. GILMAR es una reconocida compañía inmobiliaria con más de 40 años de experiencia en el mercado. Desde 1983, hemos estado ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestro equipo de profesionales altamente capacitados y con un profundo conocimiento del mercado inmobiliario se esfuerza por brindar un servicio excepcional y garantizar la satisfacción de nuestros clientes. Si está interesado en obtener más información sobre este inmueble, no dude en contactarnos. Puedes visitar nuestra oficina en Plaza de la Moraleja, s/n, o llamarnos. Nuestro equipo estará encantado de ayudarle y proporcionarle todos los detalles que necesite.",True,good,False,4914.0,True,True,False,True,[],False,False,855000.0,€,True,True,flat,,"Norte, Alcobendas",Piso en calle del Marqués de la Valdavia,Top,2,True,True,,,,,
103256413,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/46/41/1183506868.webp,52094,45,1650000.0,flat,sale,181.0,2,2,calle de Triana,Madrid,Madrid,Chamartín,es,40.4646235,-3.6778395,False,https://www.idealista.com/inmueble/103256413/,"Lucía Suárez-Zuloaga de GV | NUEVA ESPAÑA comercializa el siguiente inmueble: Fabuloso bajo de 181 metros cuadrados con jardín en Nueva España. Con una localización inmejorable en una calle tranquila pero bien situada en el corazón del barrio. La vivienda tiene una distribución cómoda y funcional además es muy luminosa ya que es totalmente exterior y rodeada de jardín. Dispone de plaza de garaje, trastero y una estupenda piscina comunitaria. Ideal para entrar a vivir en una de las áreas más cotizadas y demandadas de Madrid. Distribución: Hall de entrada. Salón Comedor. Cuarto de dormir principal con vestidor y cuarto de baño en suite. Cuarto de dormir. Cuarto de baño. Cocina. Jardín. Plaza de garaje. Trastero. Piscina y jardín comunitarios. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,9116.0,True,True,False,True,[],False,False,1650000.0,€,True,True,flat,,"Nueva España, Madrid",Piso en calle de Triana,Top,bj,True,True,Nueva España,,,,
92717047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/1e/de/987858466.webp,17173,30,4300000.0,chalet,sale,370.0,5,4,calle del Maestro Ripoll,Madrid,Madrid,Chamartín,es,40.4434432,-3.6912184,False,https://www.idealista.com/inmueble/92717047/,Lucía Suárez-Zuloaga de GV | EL VISO comercializa el siguiente inmueble: Bonito unifamiliar de 370 metros cuadrados sobre una parcela de 380 metros cuadrados en la mejor zona de El Viso. La vivienda que se desarrolla en cuatro plantas es para reforma total. Es muy versátil por lo que podría adaptarse a diferentes gustos y necesidades además la construcción podría ampliarse hasta un total de 558 metros cuadrados ya que no está agotada la edificabilidad. Una oportunidad de compra para vivir en una de las zonas más agradables y demandadas de Madrid. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.,True,renew,False,11622.0,True,True,False,True,[],False,False,4300000.0,€,,,chalet,independantHouse,"El Viso, Madrid",Casa independiente en calle del Maestro Ripoll,Top,,,,El Viso,,,,
