propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,externalReference,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
102305674,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/a4/fd/1151273688.webp,36,8,950000.0,flat,sale,146.0,True,3,2,"paseo de la Dirección, 161",Madrid,Madrid,Tetuán,es,40.4681297,-3.7084941,True,https://www.idealista.com/inmueble/102305674/,"PRIVEE Homes ofrece este apartamento con vistas al cielo de Madrid El piso es totalmente exterior en esquina y dispone de 145 m2 perfectamente distribuidos, cuenta con un amplio y abierto salón muy luminoso y confortable con un gran ventanal que da acceso a la terraza con espectaculares vistas despejadas hacia las 4 torres y a la sierra de Madrid; una cocina integrada en el salón con mucho espacio para almacenaje. Tiene 3 dormitorios: el principal con dos ventanales por ser esquina con vistas únicas a la ciudad, dos amplios armarios empotrados, y baño en suite con plato de ducha y lavabo sobre encimera, los otros 2 dormitorios cuentan con armarios empotrados y con excelentes vistas a la ciudad, adicional dispone de 1 baño de visita con bañera y lavabo sobre encimera, también dispone de un funcional trastero y plaza de parking incluidos en el precio. El sistema de climatización es por aerotermia, agua caliente individual por gas y paneles solares en cubierta, sistema de suelo radiante, puerta de entrada blindada con cerradura de seguridad, el piso se completa con un pequeño recibidor y el pasillo distribuidor. El Edificio cuenta con unas vistas panorámicas únicas a toda la ciudad, algo único en Madrid: Dispone de 8 ascensores, 2 piscinas comunitarias (una de ellas en la azotea de la planta 24 con frente acristalado con solárium y un espacio Lounge que completa la oferta lúdica de agua y sol, ideal para los meses de verano y la segunda piscina en planta 0 con zona ajardinada y césped, gimnasio, spa, sauna, gastroteca, jardín comunitario, huerto urbano, conserjería con servicios similares a un hotel las 24 horas, videoportero de última generación, zona de coworking y salón de reuniones. Sobre la situación de este piso se encuentra en Madrid, a pocos minutos del Paseo de la Castellana, IE, de las 4 Torres Business Área, de Azca, de la estación de Chamartín, de los accesos norte y nordeste de la M-30. Será el icono de referencia de un modelo de barrio que va a crecer de una manera diferente y que se enfrenta a ser la piel del borde de Madrid Norte. La propiedad se presenta como un activo ideal para INVERSION, si necesita asesoría para Golden Visa, contáctenos. Para más información y gestionar una visita puede ponerse en contacto con nosotros, estaremos encantados de poder atenderle (También contamos con pisos de 1, 2 Dormitorios).",True,good,False,True,6507.0,True,False,False,False,[],False,False,950000.0,€,True,True,flat,"Valdeacederas, Madrid","Piso en paseo de la Dirección, 161",,SKYLP,Valdeacederas,,,,
107112982,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/ed/aa/28/1365816691.webp,68,1,1520000.0,flat,sale,180.0,True,3,3,paseo de San Francisco de Sales,Madrid,Madrid,Chamberí,es,40.441673,-3.7142013,False,https://www.idealista.com/inmueble/107112982/,"Piso totalmente reformado (reforma integral). Tres habitaciones, tres baños, amplio salón, cocina con comedor amplio, cuarto de limpieza, patio interior y plaza de garaje. Habitación principal con amplio armario empotrado doble, baño en suite y lavabo doble.  2 habitaciones amplias con armarios empotrados y vestidos integralmente con cajoneras. Salón de 36m2 totalmente exterior muy cuadrado con amplias posibilidades. Cocina muy amplia con todos los electrodomésticos panelados y zona amplia de comida con salida al patio interior. Pario interior de 30m2 con cesped, electricidad y grandes posibilidades. Aire acondicionado con bomba de frio/calor por conductos y calefacción central. Cuarto de limpieza totalmente equipado con lavadora, secadora y armarios. Plaza de garaje sin numerar pero con facilidad de aparcamiento, mejor ver. Portal con acceso para minusválidos, bastante representativo con portero físico y sistema de video vigilancia.",False,good,False,True,8444.0,True,False,False,False,[],False,False,1520000.0,€,True,True,flat,"Vallehermoso, Madrid",Piso en paseo de San Francisco de Sales,,sales,Vallehermoso,,,,
108799568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/38/48/1355492085.webp,16,1,360000.0,flat,sale,64.0,True,2,1,calle de Mira el Sol,Madrid,Madrid,Centro,es,40.4067823,-3.7058114,False,https://www.idealista.com/inmueble/108799568/,"¡Descubre la oportunidad perfecta para vivir en uno de los barrios más vibrantes de Madrid! Este encantador piso de 64 m² se encuentra en el primer piso. Con dos acogedores dormitorios y un baño moderno, este espacio ofrece todo lo necesario para disfrutar de la vida en la ciudad. La calefacción por bomba de frío/calor y el aire acondicionado aseguran un ambiente agradable durante todo el año. Lavapiés es conocido por su ambiente multicultural, con una amplia oferta de restaurantes, bares y actividades culturales. Además, la rentabilidad de €1580 hace de este piso una excelente inversión. Alquilado hasta el mes de enero de 2026. ¡Ven a verlo y enamórate de tu nuevo hogar!",False,good,False,True,5625.0,True,False,False,False,[],False,False,360000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de Mira el Sol,,,Lavapiés-Embajadores,,,,
108776434,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/1c/2b/1354799500.webp,11,1,780000.0,flat,sale,53.0,False,2,2,"calle de Núñez de Balboa, 22",Madrid,Madrid,Barrio de Salamanca,es,40.4239998,-3.6827759,True,https://www.idealista.com/inmueble/108776434/,"PROPERTY PLUS VENDE Precioso Inmueble de 2 dormitorios con 2 baños en suite, totalmente amueblado y equipado en la MEJOR ZONA DEL BARRIO SALAMANCA. EXTRAORDINARIA OPORTUNIDAD DE INVERSION!  Finca representativa semiesquina con Calle Jorge Juan!  Piso 1º, distribuido en Salón comedor con preciosa cocina abierta totalmente amueblada y equipada con electrodomésticos ( lavadora-secadora, horno, lavavajillas, micro... ). Dormitorio 1 con cama matrimonio, armario empotrado vestido y Baño en suite. Domritorio 2 con cama matrimonio, armario empotrado vestido y Baño en suite. Aire acondicionado en Toda la vivienda!  Inmejorable Ocasión de inmueble en la mejor zona del Barrio Salamanca junto al Parque del retiro y la mejor zona de comercios y servicios de todo Madrid! Contacte con nosotros los 7 días de la semana sin compromiso para ampliar la información!",True,good,False,True,14717.0,True,False,False,False,[],False,False,780000.0,€,,,flat,"Recoletos, Madrid","Piso en calle de Núñez de Balboa, 22",,NB22 01 DA,Recoletos,,,,
108984462,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ed/c3/2e/1360881683.webp,40,,625000.0,chalet,sale,220.0,,4,3,DE LOS MANANTIALES,Madrid,Griñón,,es,40.2135947,-3.8566287,False,https://www.idealista.com/inmueble/108984462/,"Chalet independiente esquinero en Griñón, con gran parcela, piscina y posibilidad de segregar – ¡Oportunidad única! Se vende chalet independiente en esquina, con fachada a dos calles, situado en una de las zonas residenciales más tranquilas y exclusivas de Griñón. La vivienda está rodeada de zonas verdes y chalets independientes, lo que garantiza privacidad, tranquilidad y un entorno natural privilegiado. Además, cuenta con todos los servicios a mano: supermercado Ahorra Más, paradas de autobús y fácil acceso a las principales vías de comunicación. La parcela, de 700 m², ofrece un amplio jardín con abundante vegetación y piscina privada, ideal para disfrutar al aire libre. La casa, de 180 m² construidos distribuidos en dos plantas con entradas independientes, dispone actualmente de 4 habitaciones, 3 baños completos, salón, cocina y varias estancias polivalentes. Su configuración y ubicación permiten múltiples opciones de uso y distribución. Características principales: Parcela de 700 m² en esquina, con fachada a dos calles 180 m² construidos en dos plantas independientes 4 habitaciones y 3 baños Piscina privada Amplio jardín rodeado de zonas verdes Zona muy tranquila y residencial Posibilidad de segregar la parcela y construir dos viviendas independientes Ideal para reforma integral a tu gusto El inmueble necesita una reforma integral, lo que te permitirá diseñar la casa de tus sueños desde cero o incluso desarrollar dos viviendas independientes, ya que la parcela es segregable. Es una opción perfecta tanto para quienes buscan una gran vivienda familiar como para inversores que quieran rentabilizar la operación. ¡Te ayudamos con la reforma! Disponemos de empresa de reformas que puede presentarte varios proyectos personalizados y entregarte la vivienda totalmente acabada, adaptada a tus necesidades y gustos. Precio: 625.000 € No dejes pasar esta oportunidad única en Griñón. Para más información o concertar una visita, contacta sin compromiso. I_V_A_N_6_0_0_6_7_2_8_5_0_.",True,renew,False,,2841.0,True,False,False,False,[],False,False,625000.0,€,True,True,chalet,Griñón,Casa independiente en De Los Manantiales,independantHouse,,,,,,
109102589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/03/99/1364411828.webp,24,3,219900.0,flat,sale,70.0,True,3,1,calle Sierra de Peñalara,Madrid,Alcorcón,Centro,es,40.3465672,-3.8197341,False,https://www.idealista.com/inmueble/109102589/,"TUVALORSEGURO. ES, agencia inmobiliaria, vende piso de 3 dormitorios en ALCORCON. ¿Buscas una vivienda familiar con espacio, luz y buena ubicación? Esta vivienda, situada en la zona centro, puede ser tu nuevo hogar. Con doble orientación y muchísima luz natural, este piso exterior se distribuye en: - Salón-comedor independiente de 16 m² - 3 dormitorios - Cocina amueblada - Baño completo con plato de ducha La vivienda dispone de calefacción de gas natural y aire acondicionado en el salón. ASCENSOR en proyecto, con derrama ya abonada por la propiedad e inicio de obras previsto para finales de año. Además, el precio incluye una plaza de garaje en régimen de concesión situada a escasos 300 m de la vivienda. La zona está rodeada de colegios, parques y todo tipo de servicios, ideal para familias que buscan tranquilidad. La finca se encuentra a unos 550 m. de la estación de metro de Parque Lisboa (línea 12) y a 1200 m. de la estación de cercanías de Alcorcón Central. Línea de autobús urbano 1, e interurbanos 450, 510, 513, 514, 520 y 560 en un radio de 350 m. Para más información, contacte con nosotros sin ningún tipo de compromiso y concierte una cita para conocer el inmueble. El precio de venta no incluye el Impuesto de Transmisiones Patrimoniales (6%) gastos notariales, gastos registrales, gastos de gestoría, ni gastos de intermediación (4,84 % del precio de compra, IVA incluido) que satisface el comprador.",False,good,False,False,3141.0,True,False,False,False,[],False,False,219900.0,€,True,True,flat,"Zona Centro Joven, Alcorcón",Piso en calle Sierra de Peñalara,,Alcorcon3d,Zona Centro Joven,,,,
108314513,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/27/5c/1340437265.webp,28,6,185000.0,flat,sale,66.0,True,3,1,avenida de los Andes,Madrid,Fuenlabrada,La Avanzada - La Cueva,es,40.294723,-3.7848903,False,https://www.idealista.com/inmueble/108314513/,"OPORTUNIDAD EN MADRID, PISO DE TRES DORMITORIOS, CON TERRAZA ACRISTALADA Y MUY BIEN COMUNICADO. Oportunidad en Fuenlabrada: Piso de Tres Dormitorios con Terraza Acristalada y Excelente Comunicación. Descubre esta excelente oportunidad de vivienda en Fuenlabrada, ubicada en la zona de La Avanzada - La Cueva. Se trata de un piso de 66 m² con una distribución funcional, ideal para quienes buscan un hogar con grandes posibilidades de personalización. Características principales: Superficie: 66 m² construidos, con 60 m² útiles. Terraza: 7 m² acristalada, perfecta para disfrutar todo el año. Habitaciones: 3 dormitorios bien distribuidos. Baño: 1 baño completo. Estado: Para reformar, ofreciendo la posibilidad de diseñar el hogar a medida. Cocina: Espacio independiente con muebles instalados. Orientación: Sureste, lo que garantiza buena iluminación natural. Carpintería interior: Madera. Carpintería exterior: Aluminio. Suelo: Gres y parquet, ofreciendo una combinación de durabilidad y estética. Extras y comodidades: Este piso no solo destaca por su ubicación y posibilidades de reforma, sino también por una serie de extras que hacen la vida más cómoda y segura: Acceso PMR, facilitando el ingreso a personas con movilidad reducida. Armarios empotrados, ofreciendo gran espacio de almacenamiento. Ascensor, ideal para un acceso rápido y sin esfuerzo. Calefacción central, incluida en los gastos de comunidad. Jardín comunitario, para disfrutar de espacios verdes en el entorno. Puerta blindada, proporcionando mayor seguridad. Excelente luminosidad y suministro eléctrico adecuado. Ubicación y conexión inmejorables: Este piso cuenta con una de las mejores ubicaciones en Fuenlabrada, con accesibilidad a servicios, transporte y zonas de interés, tales como: Transporte público: Autobuses: líneas 2, 492, 493, N5 y N803. Metro: línea 12 (Parque de los Estados). Tren: línea C5 (La Serna), ubicado en la misma calle. Servicios cercanos: Centros comerciales y supermercados (Aldi en la misma calle). Centros médicos y hospitales (Hospital Universitario de Fuenlabrada). Educación: cerca de universidades (Universidad Rey Juan Carlos), colegios e institutos. Parques y zonas de esparcimiento. Gastos y accesos adicionales: Gastos de comunidad: 200 €/mes, incluyendo calefacción central y agua. Vías de acceso: Conexión rápida con M50, M507 y A42, lo que permite desplazamientos cómodos dentro y fuera de la ciudad. Este piso representa una oportunidad única para quienes buscan un hogar con excelente ubicación, amplias posibilidades de reforma y todas las comodidades necesarias. ¡Contáctanos para más información y ven a descubrirlo! Opportunity in Fuenlabrada: Three-Bedroom Apartment with Enclosed Terrace and Excellent Connectivity Discover this fantastic housing opportunity in Fuenlabrada, located in the La Avanzada - La Cueva area. This 66 m² apartment offers a functional layout, perfect for those seeking a home with great customization potential. Main Features Size: 66 m² built, 60 m² usable. Terrace: 7 m² enclosed, ideal for year-round enjoyment. Bedrooms: 3 well-distributed rooms. Bathroom: 1 full bathroom. Condition: Requires renovation, offering the chance to design the home to your taste. Kitchen: Independent space with installed cabinets. Orientation: Southeast, ensuring excellent natural lighting. Interior Carpentry: Wood. Exterior Carpentry: Aluminum. Flooring: Combination of ceramic and parquet, blending durability with aesthetics. Extras & Comfort This apartment stands out not only for its location and renovation possibilities but also for various extras that enhance comfort and security: PMR access, facilitating entry for people with reduced mobility. Built-in wardrobes, providing ample storage space. Elevator, for easy access. Central heating, included in community expenses. Community garden, offering pleasant green spaces. Armored door, ensuring g.",True,renew,False,True,2803.0,True,False,False,False,[],False,False,185000.0,€,,,flat,"La Avanzada - La Cueva, Fuenlabrada",Piso en avenida de los Andes,,,,190000.0,5000.0,3.0,
105197985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/69/ff/1244827345.webp,25,9,1700000.0,penthouse,sale,284.0,True,3,3,"paseo de la Dirección, 161",Madrid,Madrid,Tetuán,es,40.4679358,-3.7086742,True,https://www.idealista.com/inmueble/105197985/,"PRIVEE Homes presenta este exclusivo ático en el corazón de Madrid, donde el lujo se encuentra con la elegancia en cada detalle.  Este espectacular ático cuenta con unos 284 m² ofrece unas vistas incomparables al cielo de madrid, combinando la tranquilidad de la naturaleza con la vitalidad de la ciudad. Este inmueble cuenta ademas on una amplia terraza de 61m2 y vistas 360º a la ciudad de Madrid, ¡las mejores de la ciudad! El diseño de este ático es obra del afamado estudio de arquitectura Touza, lo que garantiza una calidad y estilo únicos.  Al entrar en la vivienda, encontramos un hall de entrada amplio que nos lleva a un salón luminoso y confortable con un amplio ventanal. La cocina está integrada en el salón, lo que permite una mayor luminosidad y amplitud en el espacio. La suite principal cuenta con baño en suite y 2 armarios empotrados, mientras que los otros 2 dormitorios dobles también tienen armarios empotrados. Además, hay 1 baño completo con bañera y lavabo sobre encimera y 1 baño de visita.  Ademas cuenta con 2 plazas de parking y trastero Este ático cuenta con un sistema de climatización por aerotermia, agua caliente individual por gas, paneles solares en cubierta, suelo radiante y una puerta de entrada blindada con cerradura de seguridad. Además, el edificio cuenta con vistas panorámicas únicas, 8 ascensores, 2 piscinas comunitarias (una en la azotea y otra en planta 0), gimnasio, spa, sauna, gastroteca, jardín comunitario, huerto urbano, conserjería 24 horas, videoportero de última generación, zona de coworking y salón de reuniones.  La ubicación de este ático es inmejorable, cerca del Paseo de la Castellana, IE, 4 Torres Business Área, Azca, estación de Chamartín y accesos a la M-30. Este inmueble es un icono de referencia de un modelo de barrio en crecimiento. Para más información y gestionar una visita puede ponerse en contacto con nosotros, estaremos encantados de poder atenderle.",True,good,False,True,5986.0,True,False,False,False,[],False,False,1700000.0,€,True,True,flat,"Valdeacederas, Madrid","Ático en paseo de la Dirección, 161",penthouse,PHSKY09,Valdeacederas,,,,
108852859,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/8d/75/1357034940.webp,31,1,441750.0,flat,sale,83.0,True,2,2,paseo de Santa María de la Cabeza,Madrid,Madrid,Usera,es,40.387349,-3.7127377,False,https://www.idealista.com/inmueble/108852859/,"Magnifica vivienda de diseño en el Paseo de Santa María de la Cabeza con terraza Totalmente reformada y lista para entrar a vivir. Diseño, luz y confort a solo 10 minutos del centro de Madrid.  Te presentamos esta impresionante vivienda reformada con altas calidades por Home Arquitech, estudio especializado en reformas integrales con estilo contemporáneo y atención al detalle.  El piso se encuentra ubicado en una primera planta exterior con ascensor, esta propiedad consta de 83 metros cuadrado construidos, que destacan por su luminosidad, distribución inteligente y acabados premium. DISTRIBUCIÓN:  - Suite principal con vestidor independiente, baño integrado y zona de despacho.  - Segunda habitación espaciosa con cama de matrimonio y armario empotrado.  - Segundo baño completo: moderno, funcional y con estilo.  - Salón comedor amplio, luminoso, ideal para relajarte o recibir visitas.  - Preciosa cocina americana semicerrada totalmente equipada con electrodomésticos Teka, perfecta para los amantes del diseño y la funcionalidad.  EXTRAS QUE MARCAN LA DIFERENCIA DE ESTA VIVIENDA:  - Salón con chimenea electiva muy luminoso  - Aire acondicionado - Terraza soleada - Garantía 3 años materiales - Completamente reformada  Espacios abiertos, bien aprovechados, pensados para tu confort y estilo de vida.  UBICACIÓN PRIVILEGIADA Ubicada en el número 135 del Paseo de Santa María de la Cabeza, esta dirección forma parte del barrio de Las Acacias en el distrito Arganzuela, una zona dinámica y bien comunicada junto al río Manzanares y con acceso directo al Puente de Praga. Excelente conexión con transporte público:  - Metro: Plaza Elíptica - A un paso de la M-30, con rápido acceso al centro y rodeado de comercios, servicios, colegios, oferta gastronómica y zonas verdes. - A 2 minutos M-30 - A 5 minutos Muy del Madrid Río  - A 10 minutos Atocha  - A 20 Barrio Salamanca ENTORNO NATURAL Y CULTURAL A TU ALCANCE:  - Madrid Río y Parque de la Arganzuela a 8 minutos caminando: más de 30 km de zonas verdes, ciclovías, fuentes y espacios para el ocio al aire libre. - Jardines de la Chopera y glorietas arboladas justo al salir de casa. - Muy cerca del Matadero Madrid, el Mercado Municipal renovado y la emblemática Fábrica Osram (BIC). SOBRE EL EDIFICIO:  - Ideal tanto como residencia habitual como para inversión por su ubicación estratégica y alta demanda en la zona.  - Con zonas ajardinadas en el edificio.  No dejes pasar esta oportunidad única de vivir o invertir en una de las zonas más vibrantes de Madrid.  ¿Quieres verlo en persona? Llama manos y agenda tu visita.",True,good,False,True,5322.0,True,False,False,False,[],False,False,441750.0,€,,,flat,"Moscardó, Madrid",Piso en paseo de Santa María de la Cabeza,,,Moscardó,,,,
108254880,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/dc/95/1361227976.webp,26,10,293000.0,flat,sale,73.0,True,3,1,calle de Quero,Madrid,Madrid,Latina,es,40.3893896,-3.762347,False,https://www.idealista.com/inmueble/108254880/,"¡Piso reformado, muy luminoso y silencioso en la última planta frente al Parque de Aluche! Se vende estupenda vivienda de 3 dormitorios, 1 baño, amplio salón y cocina independiente, con 73 m² construidos, en perfecto estado y lista para entrar a vivir: no necesita reforma. Ubicada en la décima y última planta del edificio, esta vivienda destaca por su tranquilidad total, ya que no hay vecinos arriba y no se escucha ruido de la calle. La doble orientación este-oeste garantiza una excelente luminosidad durante todo el día: salón y dormitorio principal con sol de mañana y el resto de estancias con sol de tarde, lo que permite una ventilación cruzada natural que mejora el confort en todas las épocas del año. Dispone de aire acondicionado, calefacción y agua caliente individual por caldera de gas. Las ventanas de aluminio nuevas ofrecen un gran aislamiento térmico y acústico. El edificio ha sido recientemente rehabilitado: se ha renovado por completo el revestimiento de la fachada, mejorando su aislamiento e impermeabilización, y se ha realizado la reforma integral de la cubierta. Además, la ITE ha sido pasada favorablemente, lo que aporta un valor añadido en términos de seguridad y eficiencia energética. Situado en calle Quero, justo frente al Parque de Aluche, en una zona tranquila y muy bien comunicada, entre las estaciones de metro de Aluche y Empalme, con acceso directo a transporte público, zonas verdes y todos los servicios necesarios a pocos pasos. Una vivienda ideal para quienes buscan luz, silencio, buena orientación y tranquilidad, sin necesidad de hacer reformas, en una ubicación con excelentes conexiones. ¡No dejes pasar esta oportunidad! Contáctanos para más información o para concertar una visita. Inveriba: Expertos en Gestión de Patrimonio Inmobiliario.",False,good,False,True,4014.0,True,False,False,False,[],False,False,293000.0,€,,,flat,"Aluche, Madrid",Piso en calle de Quero,,4905,Aluche,,,,
107778708,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/cb/74/1323517251.webp,25,3,2259000.0,flat,sale,180.0,True,3,3,calle de Diego de León,Madrid,Madrid,Barrio de Salamanca,es,40.4344509,-3.6763039,False,https://www.idealista.com/inmueble/107778708/,"Exclusivo piso exterior en venta en Diego de León Lista, Madrid Ubicada en el prestigioso barrio de Lista, en pleno distrito de Salamanca, esta extraordinaria vivienda ha sido totalmente reformada para ofrecer el máximo confort y elegancia. Situada en un tercer piso exterior, destaca por su luminosidad y sus 197 m² catastrales, diseñados con acabados de alta calidad y una distribución funcional. Características principales: •Superficie: 197 m² catastrales •Distribución: 3 habitaciones, 3 baños completos •Cocina: Totalmente equipada, con electrodomésticos de alta gama •Extras: Cuarto de lavado, aire acondicionado y calefacción •Zonas exteriores: Balcón y terraza, perfectos para disfrutar del aire libre •Edificio: Con ascensor Ubicación privilegiada Situado en el exclusivo barrio de Lista, este piso ofrece una experiencia de vida sofisticada. A pocos pasos del Parque de María Eva Duarte de Perón, proporciona un entorno verde para el ocio y la relajación. Además, su cercanía al Mercado de la Paz garantiza acceso a una oferta gastronómica de primer nivel. La zona está rodeada de boutiques exclusivas, restaurantes gourmet y cafeterías de moda, además de contar con excelentes conexiones de transporte, lo que hace de esta propiedad una opción ideal para quienes buscan comodidad, estilo y exclusividad en el corazón de Madrid. ¡No dejes pasar esta oportunidad única de vivir en uno de los barrios más codiciados de la capital!",False,good,False,True,12550.0,True,False,False,False,[],False,False,2259000.0,€,,,flat,"Lista, Madrid",Piso en calle de Diego de León,,1119,Lista,,,,
109095320,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/cd/7d/1364221118.webp,39,2,194500.0,duplex,sale,87.0,True,2,2,calle Estrella de Elola,Madrid,Valdemoro,Centro,es,40.1904241,-3.6764853,False,https://www.idealista.com/inmueble/109095320/,"SOMOS AGENTES OFICIALES, NO COBRAMOS COMISIÓN AL COMPRADOR. VIVIENDA EN VENTA FLASH, NO SE ADMITEN OFERTAS POR DEBAJO DEL PRECIO PUBLICADO.  LA VIVIENDA ENTRARÁ EN SUBASTA SI HAY MAS DE UNA SOLICITUD DE COMPRA. Piso de 87 m² ubicado en Valdemoro, Madrid. Se trata de un piso de 87 m² distribuidos en salón-comedor, cocina, 2 dormitorios y 2 baños. Incluye un garaje de 25 m². Cuenta con ventanas tipo climalit, preinstalación de aire acondicionado por conductos, calefacción de gas natural individual, cocina amueblada con muebles altos y bajos, ascensor y acceso directo al garaje. La vivienda se encuentra en el núcleo urbano de Valdemoro, concretamente en la calle Estrella Elola, una de las vías principales del municipio, lo que garantiza una excelente ubicación y fácil acceso a todos los servicios. El edificio presenta una estructura moderna y funcional, con zonas comunes cuidadas y acceso adaptado. El piso destaca por su luminosidad y buena distribución, ofreciendo espacios amplios y confortables para la vida diaria. En la zona donde se sitúa el inmueble, los residentes disponen de una amplia variedad de servicios como supermercados (Mercadona, Carrefour Market), restaurantes, cafeterías, farmacias, instalaciones deportivas (Polideportivo Municipal Valdesanchuela), centros educativos (Colegio Público Pedro López de Lerena, IES Neil Armstrong), oficinas bancarias y otros comercios de proximidad. A escasos minutos se encuentra el Hospital Universitario Infanta Elena, uno de los centros sanitarios de referencia en la zona, así como el Centro de Salud Valdemoro. En cuanto a comunicaciones, la vivienda goza de excelentes conexiones tanto en transporte público como privado. A pocos minutos andando se localiza la estación de Cercanías Renfe Valdemoro (línea C-3), que conecta directamente con Madrid y otras localidades del sur. Además, varias líneas de autobús urbano e interurbano (como la 422 y la 423) enlazan Valdemoro con Madrid y municipios cercanos. Para el acceso en vehículo privado, la vivienda cuenta con rápidas salidas a la autovía A-4 (Madrid-Andalucía) y la M-423, facilitando los desplazamientos hacia la capital y otras zonas de la Comunidad de Madrid. Entre los puntos de interés cercanos destacan el Parque Bolitas del Airón, un gran espacio verde ideal para el ocio y el deporte al aire libre, así como el Centro Comercial El Restón, que ofrece una amplia oferta de tiendas y restauración. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,True,2236.0,True,False,False,False,[],False,False,194500.0,€,,,flat,"Centro, Valdemoro",Dúplex en calle Estrella de Elola,duplex,MED-C6-09348,,,,,
109091886,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/44/2b/1364432980.webp,16,bj,228000.0,flat,sale,80.0,True,2,2,Centro,Madrid,Navalcarnero,Centro,es,40.291638,-4.0096123,False,https://www.idealista.com/inmueble/109091886/,"Descubre esta excepcional propiedad ubicada en el corazón del área de Navalcarnero, ideal para quienes buscan un hogar cómodo y accesible.  Esta propiedad es especial porque. Este piso cuenta con una superficie útil de 60 m2, que incluye una amplia cocina office perfecta para disfrutar momentos familiares. Consta de dos dormitorios, uno de ellos en suite, y un segundo baño que da servicio al resto de la vivienda. Es la opción idónea tanto para parejas como familias pequeñas. La vivienda requiere reformas parciales que te permitirán personalizarla a tu gusto sin grandes inversiones iniciales. Además, destaca su versátil patio privado. Situada en un vecindario familiar, tendrás acceso caminando a todos los servicios esenciales: supermercados, ambulatorio, colegios, farmacia, transporte público (autobuses directos a Madrid Pio XII).  Todo ello sumado a su acceso adaptado desde la calle hasta la entrada principal y su precio competitivo, hacen que este inmueble sea aún más atractivo.  No pierdas esta oportunidad exclusiva; contáctanos hoy mismo! La vivienda se encuentra actualmente alquilada hasta 2026.",False,good,False,True,2850.0,False,False,False,False,[],False,False,228000.0,€,,,flat,"Centro, Navalcarnero",Piso,,07958,,,,,
109155443,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/bb/20/1365927975.webp,27,5,777000.0,flat,sale,116.0,True,3,1,calle de Orense,Madrid,Madrid,Tetuán,es,40.4578952,-3.6966292,False,https://www.idealista.com/inmueble/109155443/,"GARANTÍA INMOBILIARIA VENDE vivienda ubicada en zona CUZCO. El inmueble consta de salón-comedor, cocina, 1 baño completo, 3 dormitorios y terraza. El inmueble tiene una superficie de 116m2 construidos, de los cuales 104m2 son de vivienda y 12m2 de elementos comunes. Instalaciones: - Suelos dependiendo de cada estancia - Puertas sapelly - Paredes gotelé - Ventanas de aluminio - Armarios empotrados en dormitorios - Recibidor con armario de cortesía  - 1 baño completo con plato de ducha  - Calefacción individual de gas natural con caldera comunitaria - Terraza abierta  Tiene una ubicación excepcional, combinando un ambiente residencial tranquilo con la vitalidad urbana. A escasos minutos dela estación de Metro Cuzco. Además, a su alrededor encontrarás accesiblemente todo tipo de servicios como supermercados, colegios, centros de salud y todo tipo de ocio. ¡FINANCIACIÓN HASTA UN 100%! No dude en ponerse en contacto con nosotros y venga a visitarla sin ningún compromiso. GARANTÍA INMOBILIARIA, PROTEGEMOS TU FUTURO.",False,renew,False,True,6698.0,True,False,False,False,[],False,False,777000.0,€,,,flat,"Cuzco-Castillejos, Madrid",Piso en calle de Orense,,,Cuzco-Castillejos,,,,
