propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,neighborhood,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
107612303,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/71/6b/d6/1324350245.webp,26,1600000.0,penthouse,sale,220.0,3,3,calle de Roberto Domingo,Madrid,Madrid,Barrio de Salamanca,es,40.4342342,-3.66347,False,https://www.idealista.com/inmueble/107612303/,"¡Descubre el ático de tus sueños en el prestigioso barrio de Salamanca!  A REFORMAR - NEGOCIABLE Este espacioso ático de 220 m², ubicado en una moderna finca, es la oportunidad perfecta para crear un hogar a tu medida. Situado en la séptima planta exterior con ascensor, ofrece una generosa terraza con vistas incomparables, ideal para disfrutar de momentos inolvidables al aire libre. El salón-comedor está bañado en luz natural, creando un ambiente acogedor y luminoso. La cocina independiente es perfecta para los amantes de la gastronomía, y las tres amplias habitaciones cuentan con armarios empotrados, proporcionando un amplio espacio de almacenamiento. Con tres baños completos y la posibilidad de añadir un aseo adicional, este ático se adapta a todas tus necesidades. Además, incluye una amplia plaza de garaje y un trastero. La finca ofrece excelentes servicios y áreas de esparcimiento, como piscina y jardines, asegurando momentos de relax y diversión. La seguridad está garantizada con un sistema de vigilancia de alto nivel. Ubicado en una zona accesible y solicitada, este ático es ideal para quienes buscan comodidad y calidad de vida. ¡No dejes pasar esta oportunidad única! Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",True,renew,False,7273.0,True,False,True,False,[],False,False,1600000.0,€,,,flat,penthouse,"Guindalera, Madrid",Ático en calle de Roberto Domingo,Destacado,9449 - PATRICIA,Guindalera,7,True,True,1650000.0,50000.0,3.0,
108618383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/f8/89/1350104465.webp,36,525000.0,chalet,sale,125.0,3,2,Pino Alto - Navarredonda,Madrid,Valdemorillo,Pino Alto - Navarredonda,es,40.4972241,-4.0391438,False,https://www.idealista.com/inmueble/108618383/,"Encantadora casa en la sierra con club social y piscina Engel & Völkers les presenta Encantadora casa en la sierra tradicional con jardín consolidado. La urbanización cuenta con club social y piscina. ¿Buscas tranquilidad, naturaleza y todas las comodidades? Esta preciosa vivienda en urbanización privada ofrece una combinación ideal de confort y entorno natural. La casa, de 125 m² construidos, se sitúa en una amplia parcela de 1.600 m² con un jardín consolidado y cuidado, perfecto para disfrutar al aire libre. Dispone de una estupenda piscina de agua salina ideal para el verano, además de acceso a club social con zonas comunes y piscina comunitaria. La vivienda esta distribuida en una sola planta con gran comodidad. Distribuidor, amplio salón, cocina y tres habitaciones. baños independientes La vivienda cuenta con una agradable terraza orientada al oeste, perfecta para ver atardeceres únicos rodeado de calma. Y vista a la piscina Espacios luminosos, entorno consolidado y una ubicación privilegiada la convierten en una oportunidad única tanto como residencia habitual, como casa de fin de semana. Engel & Völkers les presenta casa independiente de diseño en muy buena localización en Valdemorillo, a pocos minutos de El Escorial bien conocido por su oferta gastronómica y de ocio, así como turística.  A tan sólo media hora de Madrid, en el corazón del Parque natural del curso medio del rio Guadarrama. Un lugar privilegiado para vivir en equilibrio con la naturaleza sin renunciar por su proximidad a los servicios de la capital. En los alrededores, el embalse de Valmayor, donde pueden practicarse deportes náuticos y pesca.  Goza de los mejores colegios de la zona noroeste de Madrid y públicos, así como de institutos y universidades altamente reconocidas.  A 5km Villanueva de la cañada zona de gran actividad comercial de ocio, bares, restaurantes, supermercados y gran oferta de colegios públicos y privados además de la Universidad Alfonso X el sabio. Cercano también se encuentra Villanueva del Pardillo, municipio situado a escasos 15 minutos en coche; el colegio alemán ElfyKindergarden, Zola, liceo francés y el colegio internacional SEK El Castillo entre otros. Cercano también Colmenarejo pueblo con mucha actividad, cuenta con el campus de La universidad Carlos III, la Universidad Camilo José Cela en Villafranca del castillo.  Gran oferta de centros de atención médica y hospitales como el Hospital del Escorial, Hospital Puerta de Hierro Majadahonda y el Hospital Madrid Torrelodones. Centros comerciales de la zona noroeste como Gran plaza, Burgo centro, Las Rozas Village, Európolis a menos de 15 minutos.  Dispone además de las líneas de autobús que te unen con Madrid (intercambiador de Moncloa) y con los municipios de alrededor. Y todo esto disfrutando del entorno de naturaleza de la sierra noroeste con avistamiento de aves, animales autóctonos y unas vistas a la sierra de excepcional belleza. Vivir en la naturaleza muy cerca de todo lo que necesitamos en nuestro día a día. Gastronomía, Ocio, colegios, universidades, Centros comerciales, Hospitales.",False,good,False,4200.0,False,False,False,False,[],False,False,525000.0,€,,,chalet,independantHouse,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente,Destacado,W-030AXL,,,,,,,,
109131999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/2c/cd/1366046953.webp,37,236800.0,flat,sale,85.0,2,1,calle Manuel Sandoval,Madrid,Torrejón de Ardoz,Noroeste,es,40.4591118,-3.4831292,False,https://www.idealista.com/inmueble/109131999/,"Expertos en Cambio de casa, en esta operación hay plazos de entrega que requieren de flexibilidad por parte del comprador. No cobramos ningún coste al comprador, ayudando a gestionar su hipoteca sin coste adicional.  -Somos Líderes en Ventas en Torrejón de Ardoz, Asesoramiento Altamente Cualificado- Zona CENTRO. Piso de 85m2 aproximados con 2 habitaciones (antes 3), baño, salón con acceso a terraza, cocina con tendedero. Ascensor. La vivienda está para entrar a vivir, suelo de Tarima, puertas de Roble, ventanas de Aluminio, calefacción central, ventanas de aluminio y aire acondicionado. La vivienda tiene trastero incluido en el precio. La zona se encuentra Rodeada de numerosos servicios: autobuses, céntrico, centros comerciales, centros médicos, colegios, hospitales, parques, supermercados, tren, zonas infantiles, etc. ¡No dude en visitarlo! . FOTOGRAFÍAS EN PROYECTO 236.800 € Es importante informaros que gracias a las recomendaciones de clientes únicos, junto con importantes inversiones en publicidad y tecnología, actualmente tenemos una elevada lista de espera de clientes interesados en comprar para la mayoría de las viviendas.  Para atenderos lo antes posible, podéis escribirnos al whatsApp:  Innovación Inmobiliaria. Www. CASSAS. es. -VENDE RÁPIDO AL MEJOR PRECIO- Evitando comisiones abusivas y costes adicionales al comprador.",True,good,False,2786.0,True,False,True,False,[],False,False,236800.0,€,,,flat,,"Noroeste, Torrejón de Ardoz",Piso en calle Manuel Sandoval,Destacado,2402314,,3,True,True,,,,
109104642,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/62/e5/1364481041.webp,43,209000.0,flat,sale,65.0,3,1,avenida de San Fermín,Madrid,Madrid,Usera,es,40.3727958,-3.6905101,False,https://www.idealista.com/inmueble/109104642/,"Housfy vende piso en Usera, Madrid, un espacio para disfrutar en tu día a día. Características: -1º planta exterior en finca de 1943. - Piso de 65 m2 en San Fermín. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Amplias posibilidades de reforma. - Salón comedor de buen tamaño, muy luminoso. - Con una funcional cocina con amplias posibilidades. - Actualmente se distribuye en 3 habitaciones y baño completo. - Muy bien comunicado, muy cerca paradas de transporte público. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,3215.0,True,True,False,False,[],False,False,209000.0,€,,,flat,,"San Fermín, Madrid",Piso en avenida de San Fermín,Destacado,907124,San Fermín,1,True,False,,,,
109115488,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/7d/b7/1364787186.webp,34,619000.0,flat,sale,91.0,2,2,calle del Labrador,Madrid,Madrid,Arganzuela,es,40.4023828,-3.7011663,False,https://www.idealista.com/inmueble/109115488/,"Housfy vende piso en Arganzuela, Madrid, una vivienda luminosa y ubicada en un entorno idóneo para disfrutarlo. Detalles del inmueble: - 4º planta exterior con ascensor en finca de 2024. - Reforma integral a estrenar. - Estupendo piso de 96 m2 en Acacias. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Cómodo salón-comedor amplio y luminoso con sus ventanales de suelo a techo, un lugar perfecto para descansar en los ratos libres. - Acceso a terraza. - Cocina americana reformada con excelentes acabados. - 2 habitaciones de buen tamaño y 2 baños completos con plato de ducha. - El piso cuenta también con un adecuado trastero. - Además dispone de armarios empotrados. - Muy bien comunicado, al lado de paradas de transporte público. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,6802.0,True,True,False,False,[],False,False,619000.0,€,,,flat,,"Acacias, Madrid",Piso en calle del Labrador,Destacado,914025,Acacias,4,True,True,,,,
108252219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/5d/4d/1343103589.webp,45,1100000.0,flat,sale,154.0,5,3,calle de Gaztambide,Madrid,Madrid,Chamberí,es,40.4350036,-3.7163972,False,https://www.idealista.com/inmueble/108252219/,"Te gustará saber: · Piso en venta en Chamberí, Madrid, con 5 habitaciones y terraza. · Situado en la 5ª planta de un edificio con ascensor, montacargas y conserje. · Salón comedor amplio con salida a la terraza. · Cocina independiente. · Tiene 5 dormitorios: cuatro dobles (tres de ellos muy amplios) y uno individual de servicio. · Hay 3 baños: dos completos y un aseo. · Calefacción central con contadores individualizados. · Es posible segregarlo en dos viviendas independientes. La comunidad lo permite y ya se ha hecho en pisos similares. · Si no quieres cambiar nada, con una pequeña actualización estará listo para alquilar o vivir. · Gastos de comunidad 252 €/mes. · Medición según el registro de la propiedad: 142 m² sin especificaciones. · Medición según catastro: 154 m² construidos con espacios comunes (135 m² de vivienda, 3 m² de terraza, 16 m² de espacios comunes). · Medición comprobada: 126 m² útiles, 146 m² construidos, sin incluir la terraza de (4,8 m² útiles y 6,4 m² construidos) y sin incluir las zonas comunes. · Nuestro servicio de agencia no tiene ningún coste para los compradores. · El precio de venta no incluye impuestos, ni gastos de notaría y registro. · Hay algunos renders intercalados entre las fotos reales. Es especial por: · Es un piso muy amplio y recibe una luz estupenda por su orientación sur. · Tiene una muy buena distribución con planta cuadrada. · Ubicación excepcional para estudiantes. A 10 minutos andando de las universidades Complutense, de Comillas, de Salamanca, Nebrija, Rey Juan Carlos y el IE Madrid. · Todos los servicios debajo de casa: supermercados, bancos, farmacias, El Corte Inglés, comercios, mercado, librerías, reprografías, etc. · Gran oferta de ocio: bares, restaurantes, cafés, y a 10 minutos andando cines, teatros y el precioso Parque del Oeste. · Sus comunicaciones: Salida inmediata a la A6, a 5 minutos andando del Intercambiador de Moncloa, Metro Argüelles (líneas 3 y 4), líneas de autobús 001, C1, C2, 1, 16, 32, 44, 32, 133, 138, 161, 162; líneas nocturnas N21, NC2. A 10 minutos de la Universidad Complutense en varias opciones de transporte público.",True,renew,False,7143.0,True,False,False,False,[],False,False,1100000.0,€,,,flat,,"Gaztambide, Madrid",Piso en calle de Gaztambide,Destacado,RC0146-5095,Gaztambide,5,True,True,,,,
108653307,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/2e/86/1351164212.webp,61,1244000.0,chalet,sale,380.0,5,4,Pino Alto - Navarredonda,Madrid,Valdemorillo,Pino Alto - Navarredonda,es,40.4883445,-4.0212853,False,https://www.idealista.com/inmueble/108653307/,"Magnífico chalet señorial en Valdemorillo Engel&Volkers tiene el placer de poder comercializar este maravilloso chalet, con gran clase en su construcción, en sus formas, en la distribución de su parcela. Según llegamos a la casa, ya podemos ver una estructura que sobresale de la casa, dándole un aire sofisticado al edificio, entramos por la entrada principal y nos encontramos con un gran salón, con su bonita chimenea, donde el color del suelo y la escalera, no te dejan indiferente, es un color piedra, de marmol travertino con toques de oro. Al lado tenemos la cocina, completamente amueblada, con diseño moderno, muy luminosa, con zona de lavandería contigua, lo cual te da gran comodidad, con salida a la gran terraza, con enormes vistas. También dispone de un bonito aseo de cortesía. En la primera planta, encontramos 2 grandes habitaciones, con terraza y muy luminosas, con cuarto de baño completo en suite. El dormitorio principal es de gran tamaño, con armarios empotrados de gran tamaño, perfectamente vestidos y una zona de vestidor, un gran cuarto de baño en suite, con doble lavabos, bañera y ducha. En la planta sótano, encontramos una gran sala, que se puede concebir como un segundo salón, muy fresquito y muy cómodo para familias con muchos niños que quieren estar independientes, a su vez nos encontramos en dicha zona con un buen despacho con mucha claridad y salidas al jardín.  También dispone de otras 2 habitaciones abajo, muy grandes y llenas de luz, con otro cuarto de baño. La zona de parking, es muy amplia, caben 4 coches cubiertos y alguno más sin techado. Es de destacar la preciosidad de jardín que rodea la casa, con su bonita piscina que hará que esta casa sea la casa de tus sueños, donde los fines de semana se convierten en tu casa soñada. No te dejará indiferente, ven a conocerla. Este chalet se encuentra en el término municipal de Valdemorillo, en una de las urbanizaciones con más prestigio de la zona, con un gran crecimiento dada su belleza, el embalse que la rodea y el descanso que supone para el cuerpo con la naturaleza. Se encuentra muy cerca de El Escorial a 15 minutos, a media hora de Madrid y rodeada de la belleza espectacular de la sierra de Madrid. Se encuentra en la urbanización de Jarabeltran, lo cual le da más comodidades ya que hay un buen restaurante e n la urbanización contigua y hay autobuses muy próximos. Esta urbanización cuenta con autobuses que llevan directamente a Moncloa, el 641 y 642. Se trata de una urbanización muy bien cuidada, con excepcionales vistas, en la que se respira tranquilidad y relajación. Está muy próximo a Villafranca del Castillo, donde se encuentra el prestigioso colegio del SEK. A tan solo 20 minutos de Majadahonda y a 35 minutos de Moncloa. Un entorno inigualable a muy pocos minutos de Madrid.",False,good,False,3274.0,False,False,False,False,[],False,False,1244000.0,€,True,True,chalet,independantHouse,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente,Destacado,W-030LN8,,,,,,,,
109134712,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/c5/f4/1365372310.webp,28,219000.0,flat,sale,42.0,1,1,calle de Antonio López,Madrid,Madrid,Carabanchel,es,40.3968287,-3.7160016,False,https://www.idealista.com/inmueble/109134712/,"Presentamos este encantador apartamento ubicado en el barrio de Comillas Con una superficie construida de 42 m² el inmueble se encuentra en buen estado, para actualizar y dispone de salón, dormitorio, cocina independiente reformada y equipada y baño completo. Dispone de patio para reformar con uso y disfrute de la vivienda. Excelente ubicación junto al parque Madrid Río y rodeada de todos los servicios, comercios, zonas verdes y de ocio. Muy buena comunicación con la estación de Metro Marqués de Vadillo y diferentes líneas de autobús, además del fácil y cómodo acceso a M30. Sin duda es una opción magnífica tanto si deseas invertir o comprar tu primera vivienda con una ubicación excelente. Así pues y ahora más que nunca, ¡llámanos! Estamos trabajando para que sigas contando con nosotros en asesorarte, informarte y acompañarte en todo lo que necesites.",True,good,False,5214.0,True,False,True,False,[],False,False,219000.0,€,,,flat,,"Comillas, Madrid",Piso en calle de Antonio López,Destacado,CGI00005,Comillas,bj,False,False,,,,
108305295,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/54/42/1340146211.webp,29,295000.0,flat,sale,87.0,3,1,calle del Amparo,Madrid,Madrid,Centro,es,40.4070734,-3.7014859,False,https://www.idealista.com/inmueble/108305295/,"Agencia inmobiliaria de Madrid zona Lavapies – Embajadores – Tirso De Molina Tecnocasa ESTUDIO REAL DE LAVAPIES SL VENDE piso exterior de 87 m2, piso distribuido en salón, cocina, con 3 DORMITORIOS, 1 BAÑO, ALMACEN y PLAZA DE GARAJE. POSIBILIDAD DE VIVIENDA DE USO TURISTICO. Planta baja cercana a estaciones de metro L5 La Latina, L3-Lavapies y Embajadores-L3-L5. L1-Tirso de Molina, a 10 minutos de la estación de Atocha. Buena comunicación con autobuses y a escasos 5 minutos de Renfe Embajadores. Para más información contacta con nosotros sin ningún tipo de compromiso y concierta una cita en la que además de conocer la vivienda te informará sobre las condiciones de financiación actuales, uno de nuestros asesores financieros de Kiron.",True,good,False,3391.0,True,False,False,False,[],False,False,295000.0,€,True,True,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Amparo,Destacado,,Lavapiés-Embajadores,bj,True,False,,,,
109061146,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/63/8e/1363219029.webp,53,839000.0,chalet,sale,193.0,4,3,calle de Arnedillo,Madrid,Madrid,Fuencarral,es,40.4990212,-3.7022674,False,https://www.idealista.com/inmueble/109061146/,"Housfy vende casa tipo dúplex en Fuencarral, Madrid. Características: - Construida en 2011. - Fenomenal casa de 200 m2 en Montecarmelo. (Los metros cuadrados están verificados con la Dirección General de Catastro) - En planta baja nos encontramos con un amplio salón comedor, muy luminoso con acceso a patio de gran tamaño, perfecto para disfrutar de las tardes de verano. - Con una utilitaria cocina con todo lo necesario para el día a día. - 4 habitaciones y 3 baños completos. - La planta superior tipo abuhardillada, encontramos una zona despejada con amplias posibilidades.  Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,4347.0,True,True,False,False,[],False,False,839000.0,€,,,chalet,,"Montecarmelo, Madrid",Chalet en calle de Arnedillo,Destacado,910038,Montecarmelo,,,,,,,
109139384,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/31/09/1366793072.webp,25,1700000.0,flat,sale,190.0,3,2,plaza del Conde de Barajas,Madrid,Madrid,Centro,es,40.416178,-3.7086126,False,https://www.idealista.com/inmueble/109139384/,"Presentamos este piso clásico a escasos metros de la plaza Mayor. Situado en una tranquila plaza en la zona más histórica de Madrid, combina la tranquilidad de la vida de barrio castizo y la cercanía a los lugares más carismáticos de la ciudad. El edificio, de fachada clásica cuenta con un único piso por planta y dispone de ascensor. El piso, de 190m2 con zonas comunes, se encuentra para actualizar pero transmite un aire clásico inconfundible y lleno de encanto. Sus vistas a la plaza se consiguen a través de dos preciosos balcones y un clásico mirador, que es una auténtica joya y que permiten la entrada de abundante luz que dota a esta estancia de un ambiente mágico y cálido. Con sus techos de 3,40m de altura conseguimos una sensación de amplitud que resalta aún más su aire señorial. Cuenta con una cocina independiente de gran tamaño pensada para ser disfrutada cocinando y pasando largos ratos junto a tu familia y amigos. Completa el piso un dormitorio principal con baño en suite y vestidor, dos dormitorios adicionales y un baño.",False,good,False,8947.0,True,False,False,False,[],False,False,1700000.0,€,,,flat,,"Palacio, Madrid",Piso en plaza del Conde de Barajas,Destacado,KP2-1167,Palacio,2,,True,,,,
108993817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/49/47/1361113380.webp,23,309900.0,chalet,sale,112.0,3,2,Cañada Real,Madrid,Griñón,,es,40.2194968,-3.8557421,False,https://www.idealista.com/inmueble/108993817/,"""F. Hipoteca 100% "". HOGARES - Agencia inmobiliaria de Griñón, pone a su disposición este Chalet adosado. Destacar su perfecto estado de conservación y su cómoda distribución en dos alturas. Se sitúa en pleno centro de Griñón, cercana a bus, farmacia, C. salud, colegios, zonas deportivas, parques.. . Dividido en dos alturas, se distribuye en: - Planta principal: Hall de entrada, amplia cocina, aseo y amplio salón-comedor con acceso a patio interior. - Planta superior: Dormitorio principal, dos amplios dormitorios con terraza y un baño completo. - Jardín: Porche de entrada amplio con cenador. - Zonas comunes: La urbanización cuenta con parques y zonas ajardinadas, además de plaza de aparcamiento exterior techada. *Aprovecha nuestros servicios FINANCIEROS exclusivos y realiza un estudio personalizado. Gracias a nuestras condiciones, conseguimos la mejor financiación para su vivienda. Visite nuestra oficina en c/ Juan Carlos I nº2, Griñón (Madrid) para más información. Realizamos todas las gestiones a su medida, para la COMPRA-VENTA-ALQUILER de su actual o futuro Hogar.",True,good,False,2767.0,True,False,False,False,[],False,False,309900.0,€,True,True,chalet,terracedHouse,Griñón,Chalet adosado en Cañada Real,Destacado,,,,,,,,,
109052424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/cc/d5/1362833909.webp,36,269990.0,flat,sale,77.0,3,1,calle de Santiago Alió,Madrid,Madrid,Puente de Vallecas,es,40.387743,-3.6459591,False,https://www.idealista.com/inmueble/109052424/,"Housfy vende piso en Puente de Vallecas, Madrid, perfecto para familias o parejas que busquen un lugar cómodo para su día a día. Encantador piso exterior en Portazgo. -Situado en una 4ª planta sin ascensor en la finca del año 1971. -77 m² registrados en Catastro, perfectamente distribuidos. -Luminoso salón con grandes ventanales, ideal para crear un espacio de relax y disfrute. -Acceso directo a una amplia terraza, perfecta para tus momentos al aire libre. -Cocina independiente, funcional y equipada con todo lo necesario. -Dispone de 3 acogedoras habitaciones y un baño completo con plato de ducha renovado. -Un hogar con mucha luz, espacios bien aprovechados y una terraza donde disfrutar cada día. -Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,3506.0,True,True,False,False,[],False,False,269990.0,€,,,flat,,"Portazgo, Madrid",Piso en calle de Santiago Alió,Destacado,911794,Portazgo,4,True,False,,,,
108806982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/bb/28/1355714175.webp,17,270000.0,flat,sale,61.0,2,1,calle de Alvarado,Madrid,Madrid,Tetuán,es,40.4519812,-3.7051644,False,https://www.idealista.com/inmueble/108806982/,"! magnifica oportunidad! excelente vivienda de 2 dormitorios exterior con dos balcones a la calle, ubicada en una primera planta en un edificio a escasos 100m de la comercial y emblematica calle de bravo murillo. Se trata de una vivienda que en la actualidad se encuentra alquilada pero la operacion de venta se realizara sin arrendatarios y ocupantes. Entre sus caracteristicas principales destacamos sus dos amplios dormitorios exteriores, cada uno de ellos con balcon a la calle, su cocina independiemte amueblada con luz y ventilacion natural a patio de luces, su carpinteria exterior de aluminio lacado color balnco y cristal climalit, sus suelos de gres asi como su amplio hall de entrada que independiza y distribuye la vivienda. El edificio donde se situa, cuenta con gas natural. En cuanto a su localizacionla, es una zona céntrica de la capital y está muy bien comunicada con cualquier punto de madrid, gracias a su cercanía a la estación del metro de cuatro caminos, ofreciéndote conectividades con las líneas 1, 2 y 6, y una amplia red de líneas de autobuses. Debido a su cercanía con la conocida calle bravo murillo y la glorieta de cuatro caminos. Ademas encontrarás a tu alrededor infinidad de tiendas, colegios, supermercados 24 horas, grandes almacenes como por ejemplo el corte ingles de castellana y diversos establecimiento de ocio y gastronomia de los que disfrutar de tu tiempo libre y de ocio. Tambien destacamos el mercado de maravillas, uno de los mercados mas emblematicos de la capital donde disfrutar de producto frescos y de calidad. La vivienda se encuentra a una parada de la estacion de nuevos ministerios que enlñaza directamente con la red de cercanias de madrid y con linea directa al aeropuerto de adolfo suarez madrid barajas y en plena zona financiera de azca donde encontramos muchas de las grandes coorporaciones. Aproveche esta excelente ocasion y adquiera esta centrica vivienda por el precio de 270.000€. Ref. - dmm871-vx3. Nuestra garantía, el tiempo. Desde 1957 creando hogares.",True,good,False,4426.0,True,True,False,False,[],False,False,270000.0,€,,,flat,,"Bellas Vistas, Madrid",Piso en calle de Alvarado,Destacado,DMM871-VX3,Bellas Vistas,1,True,False,,,,
