propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108659735,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/1e/10/1351372685.webp,EG6424,84,1,225000.0,duplex,sale,75.0,True,2,1,Meco,Madrid,Meco,,es,40.5457183,-3.337532,False,https://www.idealista.com/inmueble/108659735/,"Alcalá inmobiliaria presenta fantástica vivienda tipo dúplex de 75m2, ubicada en una tranquila zona residencial de Meco, a 10 minutos de Alcalá de Henares, con plaza de garaje, trastero y con zonas comunes, ideales para familias y descanso. Perfecto para quienes buscan comodidad, tranquilidad y cercanía a Alcalá de Henares. La vivienda de 2 dormitorios muy luminosa, en buen estado para entrar a vivir, en urbanización privada. Déjame que te guíe como si estuviéramos en la casa:   Accedemos por unas escaleras desde la planta baja, nos encontramos a la izquieda el salón comedor con gran ventanal, a la derecha cocina independiente, amueblada con muebles altos y bajos y electrodomésticos básicos ( horno, placa vitrocerámica y campana). Subimos a primera planta, a la derecha los dos dormitorios  y el principal con gran armario empotrado de 4 cuerpos  y baño completo con bañera. Calefacción con caldera de gas natural con posibilidad de termo eléctrico, ventanas con aluminio climalit, suelos de tarima en la vivienda y gres en baños y cocina. Muy bien comunicado con la N-II, todos los servicios públicos, supermercados, médicos, colegios, autobuses etc. VEN A VISITARLO!.   No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,False,3000.0,False,False,False,False,[],False,False,225000.0,€,True,True,flat,duplex,Meco,Dúplex,Destacado,,,,,
108772332,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/92/29/1354677805.webp,MD4A1V245,22,bj,180000.0,studio,sale,36.0,True,0,1,calle de la Marroquina,Madrid,Madrid,Moratalaz,es,40.4121307,-3.647572,False,https://www.idealista.com/inmueble/108772332/,"Extraordinario estudio PARA ENTRAR A VIVIR (o rentabilizar desde el primer día) con reforma reciente, en la calle Marroquina, junto a la Cuña Verde de Moratalaz, planta baja, exterior. *Inmueble transformado a vivienda, a estrenar y con Licencia de Primera Ocupación aprobada por el Ayuntamiento de Madrid* Estudio de 36 m2 completamente diáfano con amplio salón-comedor, cocina americana completamente amueblada y equipada, dormitorio con armarios y cuarto de baño con plato de ducha. Éstas son las principales características de la reforma ejecutada en la vivienda: *Suelos de tarima flotante, paredes en liso y con insonorización y aislamiento acústico *Ventanal principal de PVC bicolor, grafito por fuera y blanco por dentro, con vidrios 4 - 16 - 4 + 4 blindados con aislante térmico y acústico y persianas eléctricas. *Aire acondicionado mediante split individual con bomba de frio y calor en la estancia principal *Calefacción central con radiador en estancia principal y radiador toallero en el cuarto de baño, y agua caliente por termo eléctrico. *Cocina completamente amueblada y equipada con los siguientes electrodomésticos: lavadora-secadora, horno, microondas, lavavajillas y nevera-congelador. Todos los electrodomésticos están integrados en el mobiliario y la encimera es de porcelánica marca ""Dekton"". Excelente ubicación rodeada de zonas verdes, frente a la Cuña Verde de Moratalaz, zona con todo tipo de comercios y servicios, muy bien comunicado por transporte público, a cinco minutos de estación de Metro de Vinateros (L9) y de estación de Metro de Artilleros (L9) y varias líneas de autobús. No lo dude, contacte con nosotros y concierte una visita con nuestros asesores. VENETA Inmobiliaria es una agencia especializada en la venta de viviendas con más de 25 años de experiencia en la intermediación de compra-venta de inmuebles y asesoramiento inmobiliario. Síguenos en las redes y entérate el primero de los pisos que salen a la venta: fb: Veneta Inmobiliaria ig: veneta_grupo_inmobiliario.",True,good,False,False,5000.0,True,False,False,False,[],False,False,180000.0,€,,,flat,studio,"Marroquina, Madrid",Estudio en calle de la Marroquina,Destacado,Marroquina,,,,
108286710,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/a4/44/1339577825.webp,858897,37,8,625000.0,flat,sale,98.0,True,3,2,calle Antonio Calvo,Madrid,Madrid,Ciudad Lineal,es,40.4369153,-3.6552567,False,https://www.idealista.com/inmueble/108286710/,"Housfy vende piso en Ciudad Lineal, Madrid, una vivienda luminosa y ubicada en un entorno idóneo para disfrutarlo. Características: - 8º planta exterior con ascensor en finca de 1978. - Fenomenal piso de 98 m2 en San Pascual. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Funcional salón-comedor amplio y luminoso, siendo además, un espacio agradable estupendo para visitas de amigos y familiares. - Con acceso a terraza de buen tamaño. - Cocina independiente con todo lo necesario para el día a día, acceso a zona de despensa/tendedero. - Actualmente dispone de 3 habitaciones de buen tamaño y 2 baños completos.  - El confort está garantizado ya que dispone de aire acondicionado y calefacción. - Con plaza de garaje incluida. -Finca con portero físico. - Buena comunicación con transporte público. Sobre la ubicación, si escoges este barrio para vivir tendrás todos los servicios esenciales que necesitarás para tu nueva vida. A escasos metros encontramos: centros educativos, centros de salud, parques, equipamientos deportivos y supermercados, farmacias, entre otros. No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",False,good,False,True,6378.0,True,False,True,False,[],False,False,625000.0,€,True,True,flat,,"San Pascual, Madrid",Piso en calle Antonio Calvo,Destacado,San Pascual,650000.0,25000.0,4.0,
107352304,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/3f/b2/1310410074.webp,7936460,64,,2500000.0,chalet,sale,1000.0,,4,5,M-510,Madrid,Chapineria,,es,40.3749486,-4.2226038,False,https://www.idealista.com/inmueble/107352304/,"BARNES Madrid ofrece esta fabulosa finca en el término de Chapinería, situada a tan sólo 50 km de Madrid. Se ubica en medio de unas 100 hectáreas de monte y dehesa, cuya cobertura arbórea son encinas y enebros en su mayoría. Cuenta además con viñedo propio y huerto. La casa, totalmente privada, está construida con maderas nobles, granito y con amplios ventanales con unas vistas espectaculares sobre la finca. La Finca cuenta con 4 construcciones con un total de 1.025 m², en una finca de 31 hectáreas. Casa principal de 550 m², el pabellón de 350 m², cuadra, casa multiusos, piscina climatizada, viñedo y huerto, estacionamiento techado para cinco coches y conserje que vive en la finca. Su estilo y motivos decorativos, muchos procedentes de Indonesia, nos hacen sentir como en una sofisticada pagoda de Bali. La casa cuenta con dos construcciones unidas pero diferenciadas, la antigua casa alberga la biblioteca construida a medida con ricas maderas traídas de Bali, un cuarto de estar y un despacho, que interiormente conecta con la edificación que se añadió posteriormente. La vivienda principal más las otras construcciones están enclavadas en un cuidado jardín, con una piscina climatizada estilo infinity pool con vistas al monte y a la dehesa. Los arbustos son fundamentalmente jara y retama. Es tierra de aromáticas: espliego, mejorana, santolina, romero, tojo y ruda. Cuando llueve el campo se convierte en una sinfonía de olores potentes y limpios. El módulo original fue construido a base de granito y adobe en 1904 con el fin de controlar los incendios, por lo que se ubicó en un alto, lo que le aporta vistas panorámicas espectaculares. Un mar de encinas hasta donde la vista puede alcanzar, pudiendo divisar a lo lejos las cuatro torres de Madrid. Sus actuales propietarios fueron creando con gran mimo el jardín, la piscina, la nave, la caseta de motos, el invernadero, la huerta, la bodega, la viña y los olivos, impregnando su sensibilidad e ilusión en cada proyecto de ampliación. Antigüedades de familia francesa del siglo XVII y piezas singulares procedentes de Indonesia. Los más lectores disfrutarán de las joyas que habitan en su biblioteca donde podemos encontrar volúmenes de historia, literatura clásica francesa y española, libros de botánica y de viajes fundamentalmente. La gran chimenea que regenta el salón es una réplica de las antiguas chimeneas francesas de casas de campo del siglo XVIII, construida a partir de una viga de un convento toledano del siglo XV. Las puertas de cuarterones manchegas del siglo XV fueron restauradas con sumo respeto y la de la cocina, de pino, procede de una bodega del siglo XVIII. Propiedad presentada por Barnes.",False,good,False,,2500.0,False,False,False,False,[],False,False,2500000.0,€,True,True,chalet,independantHouse,Chapineria,Casa independiente en M-510,Destacado,,,,,
108702176,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/79/91/1352583178.webp,EG6431,75,2,329900.0,flat,sale,96.0,True,2,2,Ensanche,Madrid,Alcalá de Henares,Ensanche,es,40.4967685,-3.3653298,False,https://www.idealista.com/inmueble/108702176/,"Alcalá inmobiliaria presenta este maravilloso piso situado en avda. José Maria Pereda ( ensanche) con 83 metros construidos, 2 dormitorios, 2 baños, terraza, garaje y trastero situado en la mejor zona de Alcalá de henares Distribuido en hall de entrada, cocina amueblada con electrodomésticos ( placa, horno y campana) y con terraza tendedero A continuación esta el salón comedor con aire acondicionado y con terraza la cual cuenta unas agradables vistas al jardín comunitario  Los 2 dormitorios son dobles con armarios empotrados ( uno de ellos suite con baño) Vivienda construida en 2001, lista para entrar a vivir, muy luminosa ya que el piso hace esquina y estado exterior y tiene orientación suroeste  Calidades: suelos de tarima, ventanas de aluminio climalit, 1 aire acondicionado,  3 armarios empotrados, calefacción y agua caliente pir caldera de gas natural y mejoras en los baños( plato ducha, mueble de lavabo etc) Excelente ubicación a tan solo minutos de la A2 y de estación de cercanías y con todos los servicios municipales a un paso No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,True,3436.0,False,False,False,False,[],False,False,329900.0,€,True,True,flat,,"Ensanche, Alcalá de Henares",Piso,Destacado,,,,,
108667231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/9f/09/1351595350.webp,,15,bj,214900.0,flat,sale,62.0,True,2,1,calle Granero,Madrid,San Sebastián de los Reyes,Centro Urbano,es,40.5479248,-3.6244452,False,https://www.idealista.com/inmueble/108667231/,"""Grupo Hogares"" vende en exclusiva magnífica vivienda, en una de las mejores zonas de San Sebastián de los Reyes. La vivienda en una planta baja, en INVERSIÓN, actualmente alquilada, cuenta con una distribución lógica, con formas geométricas que hacen fácil su amueblado. Cuenta con dos habitaciones, salón, cocina y un baño. Ideal para personas que necesitan una vivienda en el centro de la ciudad, para quienes buscan comodidad en un entorno tranquilo, con todos los servicios básicos a pie de calle. Ubicado en una zona muy demandada, cerca de supermercados, centros deportivos, centros de salud, transporte público, colegios, restaurantes y zonas verdes, además de una rápida y fácil incorporación a la A 1. Este inmueble es perfecto tanto para parejas e como para inversores. Gracias a su excelente orientación, la luz natural entra en todas las estancias del piso, aportando una sensación de amplitud y confort, además del buen aislamiento que ofrece la vivienda. Nuestro departamento financiero ""FinanHogar"" puede conseguir hasta el 100% de financiación. Pregunte para hacer un estudio financiero sin compromiso. ¡NO PIERDA LA OPORTUNIDAD DE VISTAR ESTA EXCLUSIVA VIVIENDA!",True,good,False,True,3466.0,True,False,False,False,[],False,False,214900.0,€,,,flat,,"Centro Urbano, San Sebastián de los Reyes",Piso en calle Granero,Destacado,,,,,
108738587,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/de/ee/1353703030.webp,CG211989,21,3,349000.0,penthouse,sale,80.0,True,2,2,San Agustin de Guadalix,Madrid,San Agustin de Guadalix,,es,40.6914316,-3.6092408,False,https://www.idealista.com/inmueble/108738587/,"GILMAR Zona Norte vende un extraordinario ático de obra nueva con una pequeña terraza privada, que se caracteriza por su ubicación excepcional y el empleo de los materiales y soluciones constructivas más avanzadas. Dispone de una plaza de garaje y un trastero incluidos en el precio. La vivienda tiene acceso a unas magnificas zonas comunes, con un precioso solárium, piscina y una gran terraza a modo de roof-top donde disfrutar de unas magníficas vistas de 360º. La calidad constructiva es excepcional con climatización a través de aerotermia de última generación con suelo radiante y refrescante con termostatos en cada una de las estancias; las ventanas son de aluminio galvanizado con triple cristal de seguridad lo que garantiza un perfecto aislamiento térmico y acústico. La vivienda dispone de calificación energética A. La distribución del piso es muy cómoda con un espacio que aúna el salón comedor con la cocina equipada con muebles altos y bajos, horno, placa y microondas. El dormitorio principal en suite tiene una zona de vestidor un cuarto de baño. El piso se completa con otro dormitorio de buen tamaño y cuarto de baño completo. San Agustín del Guadalix, como puente de unión entre el área metropolitana de Madrid y la Sierra Norte, es una población prolija en servicios y comodidades. Su ambiente es mayormente residencial y abundan las comunidades de reciente construcción habitadas por familias de buen nivel económico (no en vano se encuentra en el Top 20 de municipios con más alta Renta per Cápita de España). Entre sus ventajas se incluyen: el fácil acceso a la A-1, la presencia de un Instituto y dos colegios públicos bilingües, varios supermercados de reconocidas distribuidoras, servicio regular de autobuses con Madrid, rutas naturales, centro de salud, biblioteca, polideportivo, academias de idiomas, peluquerías, restaurantes, guarderías, etc. Además, la cercanía al Hospital Infanta Sofía, al Aeropuerto y, en fin, a los servicios que ofrecen localidades cercanas como San Sebastián de los Reyes, Alcobendas o Colmenar Viejo, configuran San Agustín del Guadalix como una población en un enclave estratégico e idóneo para poder tenerlo todo a un paso de casa. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción para cubrir sus necesidades de vivienda o inversión con todas las excelencias y cuidando al máximo los detalles.",False,good,False,True,4363.0,False,False,False,False,[],False,False,349000.0,€,True,True,flat,penthouse,San Agustin de Guadalix,Ático,Destacado,,,,,
108520922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/95/0c/1347381340.webp,Luna1058,24,1,266000.0,flat,sale,69.0,True,2,1,"calle Madrid, 62",Madrid,Getafe,Getafe Centro,es,40.3085234,-3.7290898,True,https://www.idealista.com/inmueble/108520922/,"¡SIN COMISIONES AL COMPRADOR! Piso en ubicación privilegiada en Getafe, casi en la Plaza Palacios, el centro neurálgico de la ciudad. El piso tiene doble orientación, y es completamente exterior, dando tanto a la Calle Madrid como a la Calle San Eugenio (que es por donde se accede a la vivienda). Es una oportunidad única, con acceso a servicios y comercios a pocos metros de la vivienda.  Tiene un amplio salón de 20 m2, muy luminoso gracias a sus cristaleras, y dando a la calle Madrid.  El dormitorio principal tiene un amplio armario empotrado y vestido. Los suelos de la vivienda son de gres compact, ultrarresistente. Las ventanas son de aluminio y con cristales climalit.  Como el piso se ha usado como oficina no cuenta con muebles de cocina, pero si que tiene azulejos y suelo de gres. Desde la cocina de sale a una pequeña terraza/tendedero con vistas a la Plaza Palacios. Se encuentra muy buenas condiciones de uso  NO COBRAMOS COMISIÓN a compradores ni por la compra ni por la búsqueda de financiación, nosotros lo hacemos gratis. Trabajamos en Getafe desde hace 25 años, pásate a conocernos o pregunta por nosotros.",False,good,False,False,3855.0,True,False,False,False,[],False,False,266000.0,€,,,flat,,"Getafe Centro, Getafe","Piso en calle Madrid, 62",Destacado,,280000.0,14000.0,5.0,
109043630,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/f9/9d/1362517017.webp,RP2062025140792,19,2,210000.0,flat,sale,45.0,True,1,1,avenida del Ensanche de Vallecas,Madrid,Madrid,Villa de Vallecas,es,40.3614552,-3.5972465,False,https://www.idealista.com/inmueble/109043630/,"RedPiso Ensanche de Vallecas – La Gavia vende: Hermoso estudio en la avenida principal del Ensanche de Vallecas. La vivienda, con 31,15 m² útiles (45,16 m² construidos), cuenta con un recibidor, salón luminoso con gran ventanal y vistas despejadas a la avenida, cocina equipada, baño completo con plato de ducha y dormitorio que se independiza por puerta corredera. Además la vivienda cuenta con 3 armarios empotrados que facilita el almacenamiento y la organización.  Incluye plaza de garaje y trastero. Dispone de suelos de tarima, paredes lisas, ventanas de climalit y aire acondicionado frío/calor por conductos. El edificio, construido en 2007, ofrece piscina, gimnasio, zona infantil, salón comunitario, amplias zonas verdes y vigilancia 24 h por conserje y por cámaras. Gastos de comunidad: 102,53 €/mes. IBI anual: 280 €. Una excelente oportunidad para vivir o invertir en una zona consolidada y perfectamente comunicada, muy cerca del metro Valdecarros (Línea 1) y con servicios próximos como Mercadona, Ahorramás y el Centro Comercial La Gavia.",False,good,False,True,4667.0,False,False,False,False,[],False,False,210000.0,€,True,True,flat,,"Ensanche de Vallecas - La Gavia, Madrid",Piso en avenida del Ensanche de Vallecas,Destacado,Ensanche de Vallecas - La Gavia,217500.0,7500.0,3.0,
108500719,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/0f/5b/1346757182.webp,EG6397,73,1,235000.0,flat,sale,116.0,True,4,2,Meco,Madrid,Meco,,es,40.5517748,-3.3243762,False,https://www.idealista.com/inmueble/108500719/,"  Alcalá inmobiliaria  presenta esta encantadora vivienda situada en el corazón de Meco, un municipio lleno de vida, tradición y tranquilidad, a tan solo 10 minutos de Alcalá de Henares. Perfecto para quienes buscan calidad de vida sin renunciar a la comodidad de tener todo a mano. La vivienda cuenta con 4 dormitorios amplios, todos ellos con armarios empotrados, ideales para mantener el orden sin renunciar al estilo. Tiene 2 baños completos, pensados para facilitar el día a día de familias o quienes simplemente valoran el espacio. La cocina está totalmente equipada, lista para que empieces a cocinar desde el primer día, y cuenta además con un práctico tendedero acristalado, perfecto para mantener el orden sin comprometer la estética del hogar. El salón-comedor es amplio, acogedor y luminoso, y tiene acceso a una terracita coqueta, perfecta para leer, tomar un café o simplemente disfrutar del aire libre en tu propio espacio privado. La vivienda incluye plaza de garaje y trastero, dos comodidades que siempre se agradecen y que marcan la diferencia.  Ubicación y entorno: Meco es un pueblo con alma, donde se respira ambiente familiar y cercano. Cuenta con todos los servicios: colegios, centros de salud, zonas verdes y comercios. Su cercanía a Alcalá de Henares Patrimonio de la Humanidad lo convierte en una opción ideal tanto para familias como para quienes trabajan o estudian allí.  Conectividad: En resumen, este piso es más que una vivienda: es un hogar esperando a ser vivido. ¡Ven a verlo y déjate enamorar por su encanto! Acceso rápido a la A-2, ideal para desplazamientos en coche. Autobuses interurbanos: Varias líneas conectan Meco con Alcalá y Madrid. Cercanías RENFE (Línea C-2): Con parada en Meco y trayecto directo a Alcalá de Henares en menos de 10 minutos. No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,False,2026.0,False,False,False,False,[],False,False,235000.0,€,True,True,flat,,Meco,Piso,Destacado,,,,,
106189431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/e5/70/1275261081.webp,PISO LAVAPIES Y3,25,bj,210000.0,flat,sale,49.0,False,1,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,40.4072706,-3.6994105,False,https://www.idealista.com/inmueble/106189431/,"^**^FANTÁSTICO PISO PARA ENTRAR A VIVIR O COMO INVERSIÓN EN PLENO CORAZÓN DE LA CAPITAL DEL REINO^**^  Este acogedor y luminoso piso de aproximadamente 50 m² se encuentra a pocos pasos del metro de Lavapiés, en una ubicación inmejorable. Ideal tanto como inversión rentable o como hogar para entrar a vivir de inmediato. El espacio está cuidadosamente distribuido en una moderna área abierta que integra el salón-comedor con una cocina americana, creando un ambiente diáfano que maximiza la sensación de amplitud. Dispone de un dormitorio equipado con un amplio armario empotrado y un baño completo. El piso cuenta con elegantes suelos de tarima y paredes lisas en blanco, aportando una estética actual y fácil de personalizar. Además, está completamente climatizado, con calefacción, agua caliente y aire acondicionado en la estancia principal, para garantizar tu comodidad en cualquier estación. No dejes pasar esta oportunidad. ¡Ven a visitarlo y te enamorarás! ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^.",True,good,False,False,4286.0,True,False,False,False,[],False,False,210000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso,Destacado,Lavapiés-Embajadores,,,,
107855561,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/74/8b/1340374355.webp,RP702025136495,35,1,349000.0,flat,sale,72.0,True,2,1,plaza Bami,Madrid,Madrid,Ciudad Lineal,es,40.431748,-3.652674,False,https://www.idealista.com/inmueble/107855561/,"CONSULTAR CONDICIONES ESPECIALES DE VENTA  ¿Te gustaría vivir a tan solo una calle de Alcalá y junto al Metro El Carmen? Pues REDPISO EL CARMEN vende piso de 72 m² construidos según catastro ( 60 m² útiles ) consta de un hall de entrada, una sala de estar, amplio salón, 2 dormitorios con armarios empotrados ( antes 3 ), baño con plato de ducha y cocina totalmente equipada, pasillo distribuidor con armario empotrado, suelos de gres, ventanas de climalit blanco, exterior, 1º planta, puertas de madera, aire acondicionado con bomba de frio/calor en todas las estancias y orientación este. PARA ENTRAR A VIVIR. Finca con ascensor y acceso a personas de movilidad reducida. Situado a una calle de Alcalá, se encuentra rodeada de todo tipo de servicios como Centro de Salud Daroca, El mercado de Ventas, Mercadona, Ahorramás etc. entidades bancarias, farmacias, comercio menor, gimnasio, zonas verdes etc. A escasos 5 minutos de Metro EL CARMEN y a 10 min de LAS VENTAS y autobuses en la puerta donde podrás desplazarte al centro de Madrid en tan solo 20 minutos, buena comunicación con la M30 y A2. No dude en visitarlo.",False,good,False,True,4847.0,True,False,False,False,[],False,False,349000.0,€,,,flat,,"Ventas, Madrid",Piso en plaza Bami,Destacado,Ventas,,,,
106412566,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/7a/04/1366585147.webp,PR99559036b,27,-1,220000.0,flat,sale,45.0,False,1,1,Barrio Lavapiés-Embajadores,Madrid,Madrid,Centro,es,40.4106008,-3.7062847,False,https://www.idealista.com/inmueble/106412566/,"^**^CÓMODO PISO A DOS CALLES DEL RASTRO EN EL BARRIO DE LAVAPIÉS LISTO PARA ENTRAR E VIVIR O CONTINUAR RENTABILIZANDOLO^**^ La vivienda cómoda y funcional de unos 45mts2 se encuentra dividida en zona de salón-comedor, cocina cerrada, una habitación con armario empotrado y un baño completo con ducha. Un cómodo apartamento de una habitación en pleno centro que sin duda es una auténtica oportunidad. Las paredes son lisas en blanco, los suelos son de tarima menos los de la cocina y el baño que son porcelánicos y se encuentran en muy buen estado. A tan solo dos calles del rastro, teatros, muy cerquita del Mercado de San Fernando y en el barrio de Lavapiés, rodeado de tiendas comerciales y calles con vida y arte. Contacta con nosotros, te está esperando…. ^**^Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual^**^.",False,good,False,True,4889.0,True,False,False,False,[],False,False,220000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso,Destacado,Lavapiés-Embajadores,,,,
108902364,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/39/ea/1363427704.webp,PR99559509,82,,1640000.0,chalet,sale,816.0,,5,5,Barrio Club de Golf,Madrid,Las Rozas de Madrid,Club de Golf,es,40.5480022,-3.9021606,False,https://www.idealista.com/inmueble/108902364/,"^**^CHALET INDEPENDIENTE DE LUJO EN CLUB DE GOLF, LAS ROZAS — VIVIENDA ÚNICA EN ENTORNO EXCLUSIVO^**^ Presentamos esta exclusiva vivienda unifamiliar en una de las urbanizaciones más prestigiosas y demandadas de la zona noroeste de Madrid: el Club de Golf de Las Rozas. Una localización privilegiada que combina seguridad, privacidad y un entorno natural inigualable, con zonas verdes, vistas despejadas y acceso directo a servicios de primer nivel. A tan solo 20 minutos del centro de Madrid y con excelentes comunicaciones, esta zona ofrece colegios internacionales, centros comerciales, restauración selecta y una oferta deportiva de élite. Con una superficie construida de 679 m² sobre una impresionante parcela ajardinada de 2.622 m², esta propiedad representa el equilibrio perfecto entre lujo, diseño y confort. Reformada para crear espacios amplios, modernos y funcionales, cada rincón ha sido pensado para quienes valoran la elegancia sin renunciar a la comodidad. La planta principal acoge un gran vestíbulo distribuidor que marca el carácter señorial de la casa. Desde aquí se accede a una estancia vestidor, ideal como zona de bienvenida o galería. La cocina, completamente equipada y con una espectacular isla en forma de U, se abre a un amplio comedor formal y conecta directamente con una preciosa terraza acristalada, integrada como una estancia más en la vivienda. Este espacio fluye con naturalidad hacia el salón principal —con doble ambiente y chimenea— y hacia un acogedor cuarto de estar también con chimenea y salida directa a otra terraza privada. Además, la cocina cuenta con una gran despensa, cuarto de lavado y comedor informal, completando una planta pensada para el día a día y la vida social. En esta misma planta se encuentran los dos garajes cerrados, el cuarto de calderas y un trastero. En la planta baja, un espacio diáfano y luminoso con ventanales al jardín se ofrece como salón de verano o zona de ocio, con la preinstalación para un baño completo. También se ubican aquí dos dormitorios (uno de ellos muy amplio, ideal para gimnasio, sala de juegos o suite de invitados), un baño completo y un aseo. La planta superior alberga el espectacular dormitorio principal con gran vestidor, un baño en suite digno de un hotel de lujo y salida a una terraza privada. Completan esta planta un segundo dormitorio en suite con armarios empotrados y terraza, y un tercer dormitorio de diseño exclusivo, distribuido en dos alturas, con zona de estar y juegos y terraza privada. En conjunto, esta vivienda destaca no solo por sus calidades, su distribución y su tamaño, sino por ofrecer un estilo de vida de alto nivel en una de las mejores zonas residenciales de Madrid. Es, sin duda, una propiedad única, sofisticada y muy especial, difícil de encontrar en el mercado actual. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.",False,good,False,,2010.0,True,False,False,False,[],False,False,1640000.0,€,True,True,chalet,independantHouse,"Club de Golf, Las Rozas de Madrid",Casa independiente,Destacado,Club de Golf,,,,
