propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,newDevelopmentFinished,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
94090248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/a7/36/997469936.webp,River,32,350000.0,flat,sale,97.0,1,2,padre cipriano,Madrid,Madrid,Fuencarral,es,40.5200024,-3.7765699,False,https://www.idealista.com/inmueble/94090248/,"Descubre una nueva forma de vida, vente a vivir al Pardo. Puedes ver un dídeo del inmueble en este anuncio. Se trata de un loft de 100m2 con acceso directo a la calle más valorada del Pardo, el paseo del rio, al lado de la plaza, a 10 metros del gran pasillo verde que por el que puedes pasear hasta la casa de campo y Madrid rio.  Es un espacio diseñado para disfrutar del entorno, con absoluta independencia de vecinos, dentro de un edificio de reciente construcción en la zona, y mucha tranquilidad. El acceso es igual que un portal comunitario, pero exclusivo para esta vivienda. Dispone de 2 cuartos de baño, uno de ellos en suite, armarios empotrados, muchísima luz por el gran número de ventanas y el tamaño de las mismas, y un súper espacio diáfano bien diferenciado de la zona de descanso, además de una cocina absolutamente equipada. Tienes radiadores eléctricos de baja emisión y aire acondicionado con bomba de calor por conductos, persianas abatibles eléctricas, en una vivienda bien aislada, porque se trata del edificio más nuevo del barrio. Gran amplitud y cantidad de armarios. El Pardo está comunicado con el intercambiador de Moncloa, cada 10 minutos en horario laboral en un trayecto de 15 min, y con La Vaguada, barrio del Pilar y La Paz en un trayecto de 40 minutos que pasa cada hora. Rodeado del verdadero pulmón verde de la capital, el monte del Pardo dispone de infinidad de pistas para practicar el mountain bike, zonas deportivas privadas como Somontes, hípicas etc. Ven a conocerlo y haznos tu oferta.",True,good,False,3608.0,True,False,False,True,[],False,False,350000.0,€,,,flat,,"El Pardo, Madrid",Piso en padre cipriano,El Pardo,,bj,True,False,,,
108075985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/e6/57/1333075504.webp,30042025,52,399000.0,chalet,sale,182.0,5,2,calle del Sauce,Madrid,Gargantilla del Lozoya,,es,40.9566687,-3.7111318,False,https://www.idealista.com/inmueble/108075985/,"BREM GLOBAL INMOBILIARIA PRESENTA CHALET INDEPENDIENTE CON VISTAS en Gargantilla de Lozoya de un estilo singular. Con una superficie de 182 m² y construido sobre una parcela totalmente plana de 2450 m², en una urbanización de este municipio.  Se accede a la casa a través de un gran porche acristalado como recibidor, salón comedor con chimenea de obra y cassette, la cocina con salida a la parcela, salita de estar, dos habitaciones dobles con armario empotrado, baño con bañera. A la planta de arriba se accede por una escalera de madera y cuenta con una sala principal muy agradable, dos habitaciones dobles, una de ellas con un altillo, un despacho y un baño con bañera. Hay otro nivel más, donde tenemos una biblioteca y un rincón de lectura.  La casa construida en 1976. Ocupa tres parcelas catastrales, con una superficie sobre rasante de 244 m². Las carpinterías exteriores, planta baja aluminio lacado en blanco, doble acristalamiento, climalit, con barrotillo. Mallorquinas de hierro macizo en todas las ventanas. La planta alta madera con barrotillo y los porches acristalados, la carpintería interior madera maciza con cristaleras en salón con doble puerta y pasillo. La calefacción de gasoil, con radiadores de gran formato, se ubica en el garaje la caldera y el depósito de gasoil. Uso para aperos y por último, una casita de madera.  La parcela totalmente vallada, con 44 y 70 de fachada y 41 m de fondo. Dispone de un pozo para el riego, está adornada con algún fresno, alguno de ellos ejemplares de gran tamaño y otras especies, en parte adoquinada y encintada y ajardinada. Las vistas y el entorno natural y tranquilidad lo convierten en un lugar privilegiado para el descanso.  En el apartado urbanístico, hay dos parcelas que tras la segregación que se podrían edificar dos casas haciendo una ocupación del treinta por ciento de la superficie del suelo, con 926 y 751 m². Dos plantas residenciales y además uso terciario. Si deseas conocer una propiedad única, con unas características urbanísticas muy interesantes, todo ello combinado con un entorno natural único…¡ LLAMANOS!",True,good,False,2192.0,True,False,True,True,[],False,False,399000.0,€,True,True,chalet,independantHouse,Gargantilla del Lozoya,Casa independiente en calle del Sauce,,,,,,,,
108746290,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/e9/b0/1353898711.webp,,9,1575000.0,chalet,sale,350.0,4,5,"avenida Leopoldo Calvo-Sotelo Bustelo, 41",Madrid,Pozuelo de Alarcón,Zona Estación,es,40.4530086,-3.7954654,True,https://www.idealista.com/obra-nueva/108746290/,OBRAS EMPEZADAS: Finalizan en Junio 2026. Nueva promoción de Chalets pareados en Pozuelo de Alarcón.,False,newdevelopment,True,4500.0,True,False,False,False,[],False,False,1575000.0,€,True,True,chalet,semidetachedHouse,"Zona Estación, Pozuelo de Alarcón","Chalet pareado en avenida Leopoldo Calvo-Sotelo Bustelo, 41",Zona Estación,False,,,,,,
107113331,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/59/4a/1303366403.webp,4474,34,1195000.0,penthouse,sale,134.0,2,2,"plaza de Tirso de Molina, 16",Madrid,Madrid,Centro,es,40.4126284,-3.7044525,True,https://www.idealista.com/inmueble/107113331/,"Domus Aurea Capital presenta este ático-dúplex en el barrio de Cortes. Vivienda de 138m2 situada en la quinta y última planta de un edificio clásico, se encuentra reformada y lista para entrar a vivir. Dispone de un amplio salón con dos balcones, una zona de despacho más recogida en un lateral, con otro balcón que permite luz directa, un amplio comedor en la parte trasera y un baño completo, y una cocina totalmente equipada independiente. Subiendo las escaleras encontramos un amplio dormitorio doble con grandes armarios y baño en suite y acceso a la terraza y un segundo dormitorio también amplio. La terraza, de 20m2 tiene acceso desde el dormitorio principal y desde el pasillo, perfecta para disfrutar casi todo el año y con toldo para proteger del sol. El edificio ofrece comodidades adicionales como ascensor y servicio de conserje. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,8918.0,True,False,False,False,[],False,False,1195000.0,€,True,True,flat,penthouse,"Lavapiés-Embajadores, Madrid","Ático en plaza de Tirso de Molina, 16",Lavapiés-Embajadores,,5,True,True,,,
108381447,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/80/29/1353343398.webp,FRRE-20125,32,344500.0,chalet,sale,184.0,3,2,calle del Pato,Madrid,Manzanares el Real,,es,40.7368022,-3.8481726,False,https://www.idealista.com/inmueble/108381447/,"Les ofrecemos en exclusiva este chalet pareado de 184m2 construidos en parcela de 217m2. El chalet diponde de 3 habitaciones y 2 baños con terraza. Se distribuye en tres plantas de la siguiente forma: 1. Planta Baja: 2 dormitorios y un baño completo 2. Planta Primera: Amplio salon muy luminosos con vistas al pantano, 1 baño completo y amplia cocina  3. Buhardilla: Dormitorio y terraza de 12m2. NO SE COBRAN HONORARIOS A LA COMPRA. Ubicado en la localidad de Manzanares el Real, provincia de Madrid. Este Chalet es ideal para quienes buscan un hogar confortable en un entorno natural y acogedor.  Además, la excelente conexión con las principales vías de acceso te permitirá llegar rápidamente a otras áreas de interés en Madrid y sus alrededores.  Referencia del anuncio FRRE-20125 TFNO.",True,good,False,1872.0,True,False,False,False,[],False,False,344500.0,€,,,chalet,terracedHouse,Manzanares el Real,Chalet adosado en calle del Pato,,,,,,,,
108589436,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/80/32/05/1349326161.webp,RAIMUNDO,47,980000.0,flat,sale,140.0,4,3,calle de Raimundo Fernández Villaverde,Madrid,Madrid,Chamberí,es,40.4457876,-3.7012907,False,https://www.idealista.com/inmueble/108589436/,"MONTERO MOLINA ASESORES INMOBILIARIOS, vende este espectacular piso de lujo, exterior, totalmente reformado, a estrenar, ubicado en una de las zonas más exclusivas de Madrid. El inmueble con 140 metros cuadrados construidos de superficie, se distribuye de la siguiente manera: un hall de entrada, que da acceso a un gran salón comedor, con una cocina americana, totalmente integrada, equipada con electrodomésticos de alta gama, y una isla. Cuenta con Tres dormitorios espaciosos, y una habitación-despacho, todos con armarios empotrados, uno de ellos con vestidor. Dispone de 3 baños completos, 2 de ellos en suite. Es importante, resaltar, que en la reforma y en el interiorismo, se ha cuidado, hasta el mínimo detalle, utilizando materiales de primera calidad. Tiene un diseño funcional y moderno donde se funden diferentes elementos decorativos en un estilo que contiene, belleza, elegancia y calidad.  El inmueble se entrega totalmente amueblado, según reportaje fotográfico, con una cuidada selección de mobiliario contemporáneo y sofisticado, equipado con electrodomésticos de última generación de marcas reconocidas. La calefacción es centralizada, y al aire acondicionado por conductos.  El edificio cuenta con ascensor y conserje En una ubicación privilegiada, cerca al Paseo de la castellana, está muy bien comunicado mediante varias líneas de metro, autobús, estación de cercanías de Nuevos Ministerios, lo que garantiza fácil acceso a cualquier punto de la ciudad. Rodeado de servicios, comercios de lujo, Corte Inglés, AZCA, restaurantes y colegios internacionales, este inmueble es una excelente oportunidad, para quienes buscan calidad de vida en el corazón de la capital. En este inmueble, no cobramos honorarios de intermediación al comprador. Contacta con nosotros, estaremos encantados de atenderte.",True,good,False,7000.0,True,False,False,False,[],False,False,980000.0,€,,,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid",Piso en calle de Raimundo Fernández Villaverde,Nuevos Ministerios-Ríos Rosas,,bj,True,True,995000.0,15000.0,2.0
107009440,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/c5/e4/1300275913.webp,4751,16,1309000.0,flat,sale,78.0,2,2,"calle de Hermosilla, 104",Madrid,Madrid,Barrio de Salamanca,es,40.4255684,-3.6718783,True,https://www.idealista.com/inmueble/107009440/,"Domus Aurea Capital presenta este piso reformado y moderno en el barrio de Goya, muy cerca de la comercial calle Alcalá. Vivienda de 78 m² situada en una sexta planta exterior de un edificio clásico de 1928 y con orientación norte, se encuentra totalmente reformada y se ofrece amueblada y equipada. Se distribuye en salón-comedor con acceso directo a una amplia terraza de 16m², cocina abierta, un dormitorio doble exterior con balcón a la calle en suite con baño completo, un segundo dormitorio doble y un baño completo en la entrada La calefacción central comunitaria y aire acondicionado. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",False,good,False,16782.0,True,False,False,False,[],False,False,1309000.0,€,,,flat,,"Goya, Madrid","Piso en calle de Hermosilla, 104",Goya,,6,True,True,,,
108537621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/45/ec/1347838146.webp,VT8,14,410250.0,flat,sale,122.0,3,2,calle PARCELA RC.7.11.5. s/n,Madrid,Madrid,Vicálvaro,es,40.3725592,-3.5776164,True,https://www.idealista.com/obra-nueva/108537621/,"Mar de Java es un residencial moderno y de diseño ubicado en el nuevo desarrollo Los Berrocales en el sureste de Madrid. Se desarrolla en régimen de cooperativa. Compuesto por viviendas espaciosas de 2 y 3 dormitorios. Luminosas y sostenibles cuentan con aerotermia para maximizar al máximo la eficiencia y el ahorro energético. En esta misma línea el edificio dispondrá de un sistema de ventilación mecánica individual por vivienda, con aireadores, que favorecen la renovación del aire, sin necesidad de abrir las ventanas. Las cocinas se entregarán amuebladas. Hemos diseñado una vivienda que esté a la altura de lo que estás buscando, acogedora, bien distribuida y con una urbanización privada con un único acceso controlado por una conserjería. Cuenta con piscina, zona de solárium ajardinada con muros verdes, y sala social-gourmet, con dotación de office y espacio de coworking. También cuenta con zona estancial con pérgola y área de aparcamiento de bicicletas. Todas las viviendas cuenta con una plaza de garaje y trastero. Las comunicaciones son inmejorables, rápido acceso desde la M-45 y la A-3. Tendrá en el futuro una nueva parada de Metro (línea 9). Muy cercano al centro comercial La Gavia donde contarás con una gran oferta de ocio y a 15 minutos de Madrid. No dudes en llamarnos para conocer el que estamos seguros será tu futuro hogar en Los Berrocales. Entrega prevista para el último trimestre de 2027.",False,newdevelopment,True,3363.0,True,False,False,False,[],False,False,410250.0,€,True,True,flat,,"Los Berrocales, Madrid",Piso en calle Parcela Rc.7.11.5. s/n,Los Berrocales,False,3,True,True,,,
105461473,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/91/1c/1346754924.webp, 3501-06708,52,197999.0,chalet,sale,163.0,4,3,calle del Real,Madrid,Carabaña,,es,40.2547024,-3.2351023,False,https://www.idealista.com/inmueble/105461473/,"Amplio y Fenomenal Chalet con Jardín y Barbacoa Chalet Adosado en Carabaña: Perfecto para Tu Familia Se vende magnífico chalet adosado en pleno núcleo urbano de Carabaña.  El chalet está compuesto por tres plantas.  En la primera planta, al entrar, tenemos un acogedor recibidor que distribuye diferentes estancias.  Al acceder, a mano izquierda, encontramos la cocina con un formato alargado con mobiliario alto y bajo de gran capacidad y con espacio para comer en la misma estancia.  En esta planta, tenemos una habitación que puede utilizarse de diferentes formas: despacho, dormitorio, zona de almacenaje, etc.  En el mismo recibidor tenemos armarios empotrados para aumentar el almacenamiento, un aseo de cortesía para los invitados y damos paso al salón.  El salón es la estancia más grande de la vivienda gracias a su amplitud que permite poder hacer uso de esto en dos zonas: salón y comedor.  A través de éste, encontramos el fabuloso jardín con barbacoa y zona de solarium.  En la primera planta, disponemos de tres habitaciones dobles de excelente tamaño. La habitación principal disfruta de su baño privado para aumentar la privacidad, mientras que el resto de habitaciones cuentan con un baño común.  En la última planta, encontramos la buhardilla que es un espacio idóneo y versátil que se puede utilizar como habitación, sala de estar, zona de trabajo, zona de ocio, etc.  Características:  Pintura lisa Puertas de color roble oscuro Aluminio de color roble oscuro Puerta blindada Tarima de roble de color oscuro Radiadores eléctricos con programador Gastos: IBI: 317€ al año. Comunidad: 54€ al mes. El acceso a la vivienda se puede hacer mediante dos vías: acceso por el jardín a través de una puerta privada y, por la puerta principal con acceso directo a la calle.  Carabaña es un municipio y localidad española de la Comunidad de Madrid, situado en la Comarca de Las Vegas. El término municipal, situado a 50 kilómetros de Madrid y a orillas del río Tajuña, tiene una población de 2273 habitantes (INE 2023). Carabaña es conocida por su famoso aceite de oliva virgen extra y por sus famosas aguas purgantes, cuyo manantial se encuentra en el cerro de Cabeza Gorda. “Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes, se muestran a título informativo. "" Impuestos y gastos NO INCLUIDOS: ITP o IVA, Notaria, Registro, gestaría, Tasación, etc…. Venga a verlo y si lo necesita le ayudaremos con la financiación. “Aviso sobre imágenes: Algunas de las imágenes mostradas en este anuncio han sido generadas mediante inteligencia artificial con fines ilustrativos. Estas imágenes no representan necesariamente la apariencia actual de la propiedad y se proporcionan únicamente como referencia visual.” Reserve su cita para venir a verlo dentro de nuestro amplio horario, incluidos fines de semana. Si necesita ampliar información estaremos encantados de atenderle. ¡No deje pasar la oportunidad y llámenos para concertar una visita lo antes posible!",True,good,False,1215.0,True,False,False,False,[],False,False,197999.0,€,True,True,chalet,terracedHouse,Carabaña,Chalet adosado en calle del Real,,,,,,,,
109104271,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f6/48/3a/1364449716.webp,2 C,7,411000.0,flat,sale,61.0,2,1,"calle Veza, 15",Madrid,Madrid,Tetuán,es,40.4657489,-3.6967414,True,https://www.idealista.com/obra-nueva/109104271/,Nueva promocion Residencial Veza 15.,False,newdevelopment,True,6738.0,True,False,False,False,[],False,False,411000.0,€,,,flat,,"Valdeacederas, Madrid","Piso en calle Veza, 15",Valdeacederas,False,2,True,True,,,
109104272,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/ac/8b/1364449719.webp,1 C,7,515000.0,flat,sale,84.0,3,2,"calle Veza, 15",Madrid,Madrid,Tetuán,es,40.4657489,-3.6967414,True,https://www.idealista.com/obra-nueva/109104272/,Nueva promocion Residencial Veza 15.,False,newdevelopment,True,6131.0,True,False,False,False,[],False,False,515000.0,€,,,flat,,"Valdeacederas, Madrid","Piso en calle Veza, 15",Valdeacederas,False,1,True,True,,,
109104188,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5d/c2/b0/1364449708.webp,2 B,7,393000.0,flat,sale,58.0,2,1,"calle Veza, 15",Madrid,Madrid,Tetuán,es,40.4657489,-3.6967414,True,https://www.idealista.com/obra-nueva/109104188/,Nueva promocion Residencial Veza 15.,False,newdevelopment,True,6776.0,True,False,False,False,[],False,False,393000.0,€,,,flat,,"Valdeacederas, Madrid","Piso en calle Veza, 15",Valdeacederas,False,1,True,True,,,
106980882,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/bc/c9/1299410702.webp,4729,22,1459000.0,flat,sale,97.0,2,2,"calle del General Pardiñas, 8",Madrid,Madrid,Barrio de Salamanca,es,40.424123,-3.6785506,True,https://www.idealista.com/inmueble/106980882/,"Domus Aurea Capital presenta este elegante piso, ubicado en la Calle General Pardiñas, muy cerca del parque el Retiro. Vivienda de 97m2 situada en una quinta planta exterior con orientación oeste, se encuentra recién reformado a estrenar y completamente equipado y amueblado. Se distribuye en un amplio salón-comedor con un balcón exterior a la calle principal, cocina abierta, un dormitorio principal con dos balcones exteriores, gran zona de vestidor y baño en suite, un segundo dormitorio doble y un baño completo. Calefacción individual con bomba frío/calor y aire acondicionado. Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores.",False,good,False,15041.0,True,False,False,False,[],False,False,1459000.0,€,,,flat,,"Goya, Madrid","Piso en calle del General Pardiñas, 8",Goya,,5,True,True,,,
108537655,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/fe/e0/1347841081.webp,VT4,14,453850.0,flat,sale,154.0,3,2,calle PARCELA RC.7.11.5. s/n,Madrid,Madrid,Vicálvaro,es,40.3725592,-3.5776164,True,https://www.idealista.com/obra-nueva/108537655/,"Mar de Java es un residencial moderno y de diseño ubicado en el nuevo desarrollo Los Berrocales en el sureste de Madrid. Se desarrolla en régimen de cooperativa. Compuesto por viviendas espaciosas de 2 y 3 dormitorios. Luminosas y sostenibles cuentan con aerotermia para maximizar al máximo la eficiencia y el ahorro energético. En esta misma línea el edificio dispondrá de un sistema de ventilación mecánica individual por vivienda, con aireadores, que favorecen la renovación del aire, sin necesidad de abrir las ventanas. Las cocinas se entregarán amuebladas. Hemos diseñado una vivienda que esté a la altura de lo que estás buscando, acogedora, bien distribuida y con una urbanización privada con un único acceso controlado por una conserjería. Cuenta con piscina, zona de solárium ajardinada con muros verdes, y sala social-gourmet, con dotación de office y espacio de coworking. También cuenta con zona estancial con pérgola y área de aparcamiento de bicicletas. Todas las viviendas cuenta con una plaza de garaje y trastero. Las comunicaciones son inmejorables, rápido acceso desde la M-45 y la A-3. Tendrá en el futuro una nueva parada de Metro (línea 9). Muy cercano al centro comercial La Gavia donde contarás con una gran oferta de ocio y a 15 minutos de Madrid. No dudes en llamarnos para conocer el que estamos seguros será tu futuro hogar en Los Berrocales. Entrega prevista para el último trimestre de 2027.",False,newdevelopment,True,2947.0,True,False,False,False,[],False,False,453850.0,€,True,True,flat,,"Los Berrocales, Madrid",Piso en calle Parcela Rc.7.11.5. s/n,Los Berrocales,False,3,True,True,,,
109213115,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/95/c1/1367619346.webp,,1,1500000.0,flat,sale,87.0,2,2,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,40.4286555,-3.6853786,False,https://www.idealista.com/inmueble/109213115/,"Precioso piso exterior, con dos balcones en el salón, dos dormitorios, dos baños dormitorio con baño en suite Edificio representativo, portero accesibilidad.",False,good,False,17241.0,False,False,False,False,[],False,False,1500000.0,€,,,flat,,"Castellana, Madrid",Piso en calle de Claudio Coello,Castellana,,1,True,True,,,
109218917,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/f3/51/1367806619.webp,HA004732020,2,699000.0,flat,sale,77.0,3,1,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,40.4331669,-3.7004736,False,https://www.idealista.com/inmueble/109218917/,"Vivienda en Finca de Lujo – Trafalgar Estupenda vivienda con excelente distribución ubicada en una finca representativa con ascensor. 3 dormitorios 1 baño Salón amplio y luminoso Cocina independiente La vivienda es interior a un gran patio abierto, con la misma claridad que una exterior. Se trata de una oportunidad única, procedente de herencia, con urgencia en la venta. Completamente a reformar.",True,renew,False,9078.0,False,False,False,False,[],False,False,699000.0,€,,,flat,,"Trafalgar, Madrid",Piso,Trafalgar,,4,False,True,,,
109104186,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/ac/8b/1364449719.webp,2 Bj D,7,410000.0,flat,sale,61.0,2,1,"calle Veza, 15",Madrid,Madrid,Tetuán,es,40.4657489,-3.6967414,True,https://www.idealista.com/obra-nueva/109104186/,Nueva promocion Residencial Veza 15.,False,newdevelopment,True,6721.0,True,False,False,False,[],False,False,410000.0,€,,,flat,,"Valdeacederas, Madrid","Piso en calle Veza, 15",Valdeacederas,False,bj,True,True,,,
107452089,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/a6/8e/1313139719.webp,,18,325000.0,studio,sale,50.0,0,1,"calle de Palos de la Frontera, 16",Madrid,Madrid,Arganzuela,es,40.4029263,-3.6988204,True,https://www.idealista.com/inmueble/107452089/,"Te presentamos este elegante estudio, ubicado en una de las zonas más cotizadas de Madrid, donde la funcionalidad, el confort y la modernidad se combinan en un espacio diseñado para aprovechar cada metro cuadrado de la mejor manera. Cada detalle ha sido cuidadosamente pensado para ofrecer un ambiente acogedor, práctico y con estilo. Su diseño inteligente maximiza la luz natural y la sensación de amplitud, creando un hogar versátil que se adapta a cualquier estilo de vida. Al entrar, te recibe un espacio diáfano y luminoso que integra la zona de estar, el área de descanso y una cocina moderna y totalmente equipada, con electrodomésticos de alta gama y acabados de calidad. Todo está diseñado para garantizar comodidad y eficiencia sin renunciar al diseño. El baño cuenta con materiales de primera calidad y un diseño funcional, pensado para ofrecer un entorno relajante y práctico. Lo que realmente distingue a esta propiedad son las exclusivas instalaciones del edificio, que elevan la experiencia de vivir aquí. Dispone de piscina con solárium, perfecta para relajarte en los días soleados, un gimnasio totalmente equipado para que puedas mantenerte en forma sin salir de casa, un coworking space, un entorno ideal para concentrarte y desarrollar tus proyectos, y zonas ajardinadas y espacios de descanso diseñados para disfrutar del entorno en cualquier momento. Ubicado en pleno corazón de Madrid, este estudio te sitúa cerca de todo lo que necesitas: tiendas, restaurantes, transporte público y una gran variedad de servicios. Además, su cercanía a zonas verdes y parques te permitirá disfrutar del aire libre sin renunciar a la vida urbana. Sabemos que tu hogar es mucho más que un espacio físico; es el lugar donde te sientes cómodo y donde disfrutas al máximo de tu día a día. Por eso, trabajamos para ofrecerte propiedades en ubicaciones estratégicas, pensadas para satisfacer todas tus necesidades. No dejes pasar esta oportunidad. Contacta con nosotros para más información y ven a descubrir este estudio en Atocha. Tu nuevo hogar te espera.",True,good,False,6500.0,True,False,False,False,[],False,False,325000.0,€,True,True,flat,studio,"Palos de la Frontera, Madrid","Estudio en calle de Palos de la Frontera, 16",Palos de la Frontera,,1,True,True,345000.0,20000.0,6.0
108903972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/f5/d8/1349467830.webp,0-25,10,345000.0,duplex,sale,93.0,3,1,calle Mallorca s/n,Madrid,San Sebastián de los Reyes,Praderón,es,40.5559,-3.6263049,True,https://www.idealista.com/obra-nueva/108903972/,"¡TU NUEVO HOGAR EN SAN SEBASTIÁN DE LOS REYES!  Bienvenido a Quality Parque La Marina, una promoción exclusiva de 60 inmuebles en San Sebastián de los Reyes, ubicada frente al emblemático Parque de La Marina, en la confluencia de las calles Cantabria y Mallorca. Aquí encontrarás desde estudios funcionales hasta inmuebles de 3 estancias, con distintas distribuciones —incluidos dúplex, bajos y áticos con terraza — con superficies construidas desde 42 m² hasta más de 115 m², diseñados para ofrecerte amplitud, luz natural y una estética moderna que se adapta a tu estilo de vida. Todos los inmuebles incluyen plaza de garaje en el precio.  UN EDIFICIO EXCLUSIVO Y CON TODOS LOS DETALLES La promoción cuenta con una elegante piscina comunitaria en la azotea con solárium, perfecta para disfrutar del buen tiempo sin salir de casa. EFICIENCIA, CONFORT Y SOSTENIBILIDAD Quality Parque La Marina cuenta con calificación energética A y un sistema de climatización por aerotermia mediante suelo radiante y refrescante, una tecnología limpia y eficiente que permite ahorrar energía y reducir el impacto ambiental, asegurando el máximo confort tanto en invierno como en verano. DISEÑO CONTEMPORÁNEO Y MÁXIMA LUMINOSIDAD Espacios abiertos, cocinas integradas, grandes ventanales y acabados de calidad definen esta promoción pensada para quienes buscan una vivienda moderna, funcional y luminosa. CONEXIÓN PERFECTA Y SERVICIOS A UN PASO Ubicada en una de las zonas con mayor proyección del norte de Madrid, está rodeada de zonas verdes, colegios, centros deportivos y comerciales, y perfectamente conectada con el centro de Madrid a través de Renfe, metro, autobuses y acceso directo por la A1. VENTA SOBRE PLANO - ¡YA EN 2ª FASE DE COMERCIALIZACIÓN! Comercializamos actualmente en plano. El inicio de obra está previsto para primer trimestre de 2026 y la entrega de llaves para mediados de 2027. Aprovecha esta etapa para reservar la unidad que mejor se adapte a ti, con las mejores condiciones. PVP FORMAS DE PAGO FLEXIBLES • Viviendas (IVA 10%): reserva desde 6.500 € + IVA, pagos fraccionados durante la obra y resto a la entrega del inmueble. • Lofts (IVA 21%): reserva desde 5.000 € + IVA, pagos fraccionados durante la obra y resto a la entrega del inmueble. ¡DESCUBRE QUALITY PARQUE LA MARINA! Solicita más información, conócenos con una cita presencial o video llamada personalizada. Vive o invierte en una promoción diseñada para el bienestar, la eficiencia y la calidad de vida.",False,newdevelopment,True,3710.0,True,False,False,False,[],False,False,345000.0,€,True,True,flat,duplex,"Praderón, San Sebastián de los Reyes",Dúplex en calle Mallorca s/n,,False,bj,True,True,,,
