propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
108977463,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/46/eb/1360656064.webp,23,,658000.0,chalet,sale,181.0,,4,3,"avenida Miraflores de la sierra, 2",Madrid,Miraflores de la Sierra,,es,,40.7644944,-3.7481052,True,https://www.idealista.com/obra-nueva/108977463/,"¡Ya está aquí la segunda fase de La Finca de los Pinarejos! Ante el rotundo éxito de la primera fase de chalets adosados ¡Lanzamos la segunda! Con 20 nuevos chalets de 2 plantas, que van desde los 195 m2 hasta los 256 m2 de parcela, 4 dormitorios, 3 baños, 2 plazas de garaje y piscina comunitaria ¡En uno de los entornos más bonitos de la Sierra Norte de Madrid! La Finca de los Pinarejos es un proyecto pensado para quienes buscan naturaleza y calidad de vida, sin renunciar a las buenas conexiones con la ciudad. La primera fase está compuesta por 58 viviendas y tiene un diseño moderno y práctico que se adapta a tu día a día. Por otro lado, los chalets aislados, con 800 m2 de parcela, están distribuidos en una sola planta, lo cual es una gran ventaja si prefieres evitar escaleras sin renunciar al espacio. Cuentan con 4 dormitorios, 3 baños, 2 plazas de garaje techadas, amplio jardín y opción de añadir piscina.  Además, todas las viviendas incluyen cocina con isla, terrazas interiores para disfrutar del jardín y sistema de aerotermia y suelo radiante, así como la opción de añadir placas solares y sistema para coche eléctrico entre otras mejoras para que disfrutes de confort y eficiencia desde el primer día. La promoción está situada en la urbanización ""Los Pinarejos"" a solo 28 minutos de Madrid, a doce minutos de Colmenar Viejo y dos minutos de Soto del Real, dentro del término municipal de Miraflores de la Sierra. Tiene una parada de bus en la puerta de la urbanización, con transporte hacia Plaza Castilla (32 min.) o hacia Colmenar Viejo, Soto, Manzanares, etc. Se ubica cerca de: Urgencias, Colegio concertado Del Pilar y Colegio público Chozas de la Sierra, todo en Soto del Real. También encontrarás el Supermercado Dia, cafés, restaurantes, pizzerías, polideportivos. Y, por si fuera poco, a 12 minutos, en Colmenar Viejo, tendrás un Alcampo, Lidl, Aldi, Mercadona, el Centro Comercial El Ventanal donde tienes, a su vez, H&M, Mango, Sfera, Sprinter, Cortefiel, Springfield, Leroy Merlin, Mc Donalds, KFC, Foster, Vips, entre otros. Adicionalmente, ya se encuentra en construcción la Estación Soto-Sur del Renfe, programada para entrega en 2026.  Si buscas tranquilidad, espacio y buena calidad de vida, cerca a todo ¡Esta es tu oportunidad! ¡Reserva tu chalet con sólo 3.000 euros y bloquea el precio!  Encuéntranos en el C.C El Ventanal (frente a H&M). Agenda una visita sin compromiso por teléfono y podemos acompañarte a conocer la urbanización, cualquier día de la semana (incluyendo sábados y domingos). No cobramos honorarios al comprador.",False,newdevelopment,True,,False,3635.0,True,False,False,False,[],False,False,658000.0,€,chalet,independantHouse,Miraflores de la Sierra,"Casa independiente en avenida Miraflores de la sierra, 2",VT1.1A2,True,True,
108976804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/7f/e4/1360656063.webp,23,,598000.0,chalet,sale,181.0,,4,3,"avenida Miraflores de la sierra, 2",Madrid,Miraflores de la Sierra,,es,,40.7644944,-3.7481052,True,https://www.idealista.com/obra-nueva/108976804/,"¡Ya está aquí la segunda fase de La Finca de los Pinarejos! Ante el rotundo éxito de la primera fase de chalets adosados ¡Lanzamos la segunda! Con 20 nuevos chalets de 2 plantas, que van desde los 195 m2 hasta los 256 m2 de parcela, 4 dormitorios, 3 baños, 2 plazas de garaje y piscina comunitaria ¡En uno de los entornos más bonitos de la Sierra Norte de Madrid! La Finca de los Pinarejos es un proyecto pensado para quienes buscan naturaleza y calidad de vida, sin renunciar a las buenas conexiones con la ciudad. La primera fase está compuesta por 58 viviendas y tiene un diseño moderno y práctico que se adapta a tu día a día. Por otro lado, los chalets aislados, con 800 m2 de parcela, están distribuidos en una sola planta, lo cual es una gran ventaja si prefieres evitar escaleras sin renunciar al espacio. Cuentan con 4 dormitorios, 3 baños, 2 plazas de garaje techadas, amplio jardín y opción de añadir piscina.  Además, todas las viviendas incluyen cocina con isla, terrazas interiores para disfrutar del jardín y sistema de aerotermia y suelo radiante, así como la opción de añadir placas solares y sistema para coche eléctrico entre otras mejoras para que disfrutes de confort y eficiencia desde el primer día. La promoción está situada en la urbanización ""Los Pinarejos"" a solo 28 minutos de Madrid, a doce minutos de Colmenar Viejo y dos minutos de Soto del Real, dentro del término municipal de Miraflores de la Sierra. Tiene una parada de bus en la puerta de la urbanización, con transporte hacia Plaza Castilla (32 min.) o hacia Colmenar Viejo, Soto, Manzanares, etc. Se ubica cerca de: Urgencias, Colegio concertado Del Pilar y Colegio público Chozas de la Sierra, todo en Soto del Real. También encontrarás el Supermercado Dia, cafés, restaurantes, pizzerías, polideportivos. Y, por si fuera poco, a 12 minutos, en Colmenar Viejo, tendrás un Alcampo, Lidl, Aldi, Mercadona, el Centro Comercial El Ventanal donde tienes, a su vez, H&M, Mango, Sfera, Sprinter, Cortefiel, Springfield, Leroy Merlin, Mc Donalds, KFC, Foster, Vips, entre otros. Adicionalmente, ya se encuentra en construcción la Estación Soto-Sur del Renfe, programada para entrega en 2026.  Si buscas tranquilidad, espacio y buena calidad de vida, cerca a todo ¡Esta es tu oportunidad! ¡Reserva tu chalet con sólo 3.000 euros y bloquea el precio!  Encuéntranos en el C.C El Ventanal (frente a H&M). Agenda una visita sin compromiso por teléfono y podemos acompañarte a conocer la urbanización, cualquier día de la semana (incluyendo sábados y domingos). No cobramos honorarios al comprador.",False,newdevelopment,True,,False,3304.0,True,False,False,False,[],False,False,598000.0,€,chalet,independantHouse,Miraflores de la Sierra,"Casa independiente en avenida Miraflores de la sierra, 2",VT1.1B,True,True,
108365889,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/2f/13/1309313411.webp,29,4,878000.0,flat,sale,129.0,True,3,2,"calle Dulce Chacón, 25",Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4856563,-3.668623,True,https://www.idealista.com/obra-nueva/108365889/,"Terraza de 8,44 m2. Viviendas de 3 y 4 dormitorios en una urbanización cerrada ajardinada con piscinas, sala fitness, sala comunitaria, pista multideportiva, zona de juegos infantiles y jardines. Todas las viviendas dispondrán de plazas de garaje y trastero. Edificio de 4 alturas más ático. Con estancias amplias, completas y funcionales con unas cuidadas calidades, donde el confort y el descanso son objetivos fundamentales del proyecto. Calidades de excelencia. Cuenta con acabados de primera calidad y tecnologías eficientes con gran impacto en el uso de la vivienda: domótica, aerotermia y suelo radiante-refrescante. Zonas de encuentro y relax como los amplios jardines y paseos, o el acogedor espacio comunitario, instalaciones deportivas como la piscina, la sala fitness, o la pista multideportiva. Los niños podrán disfrutar de un espacio de juegos pensado para ellos. Todo lo necesario para disfrutar de las horas de ocio sin salir de la urbanización. Con acceso exclusivo al Parque de la Ballena, un espacio privativo, solo accesible para los vecinos de la Isla de Chamartín. En una de las mejores zonas de Madrid, te ofrecemos un proyecto emblemático en la capital. Con una amplia oferta de servicios a solo 3 minutos como zonas verdes, Cercanías, gasolinera, farmacias, cines, colegios y muy próximo al Hospital HM Sanchinarro. Además, un nuevo proyecto de transformación y regeneración urbana, NeXt Madrid, se desarrollará en los próximos años. Este nuevo barrio, junto a Sky Serenity, proporcionará un entorno de innovación, espacios saludables, seguros y confortables y situará a la zona a la vanguardia de la ciudad. Sky Serenity forma parte de un proyecto inmobiliario denominado Sky Pryconsa, donde se desarrollarán dos edificios singulares que compartirán las zonas comunes. Para más información visitar Sky Pryconsa.",False,newdevelopment,True,True,False,6806.0,True,False,False,False,[],False,False,878000.0,€,flat,,"Virgen del Cortijo - Manoteras, Madrid","Piso en calle Dulce Chacón, 25",PR-C-616@TipoG1,True,True,
108563638,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/76/20/1348558720.webp,17,1,680000.0,flat,sale,151.0,True,4,3,calle Castillo de Belmonte,Madrid,Las Rozas de Madrid,Europolis,es,Europolis,40.5078995,-3.8948232,False,https://www.idealista.com/inmueble/108563638/,"Se ofrece en venta esta magnífica vivienda exterior ubicada en una tranquila zona residencial de Las Rozas, a tan solo 15 minutos del centro de Madrid. Con 151 m² construidos, la propiedad se encuentra en muy buen estado y lista para entrar a vivir. La distribución interior destaca por su amplitud y funcionalidad: dispone de tres dormitorios, tres cuartos de baño completos y un aseo de cortesía, ideal para visitas. La cocina es independiente, con espacio suficiente para zona de office. El salón-comedor, de gran tamaño, ofrece una agradable vista directa a la piscina de la urbanización, aportando luz natural y sensación de amplitud. La vivienda forma parte de una urbanización privada con jardines bien cuidados, piscina comunitaria, zonas verdes y áreas infantiles, perfecta para familias. Cuenta además con servicio de conserjería y aire acondicionado por conductos, lo que garantiza confort durante todo el año. La ubicación es excelente, rodeada de naturaleza y tranquilidad, y a la vez cercana a centros comerciales, colegios y servicios esenciales. Una oportunidad ideal para quienes buscan calidad de vida, seguridad y cercanía a Madrid en un entorno residencial privilegiado.",False,good,False,True,,4503.0,False,False,False,False,[],False,False,680000.0,€,flat,,"Europolis, Las Rozas de Madrid",Piso en calle Castillo de Belmonte,JUA04,True,True,
108365888,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/c8/a8/1309313492.webp,29,2,933000.0,flat,sale,138.0,True,3,2,"calle Dulce Chacón, 25",Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4856563,-3.668623,True,https://www.idealista.com/obra-nueva/108365888/,"Terraza de 10,55 m2. Viviendas de 3 y 4 dormitorios en una urbanización cerrada ajardinada con piscinas, sala fitness, sala comunitaria, pista multideportiva, zona de juegos infantiles y jardines. Todas las viviendas dispondrán de plazas de garaje y trastero. Edificio de 4 alturas más ático. Con estancias amplias, completas y funcionales con unas cuidadas calidades, donde el confort y el descanso son objetivos fundamentales del proyecto. Calidades de excelencia. Cuenta con acabados de primera calidad y tecnologías eficientes con gran impacto en el uso de la vivienda: domótica, aerotermia y suelo radiante-refrescante. Zonas de encuentro y relax como los amplios jardines y paseos, o el acogedor espacio comunitario, instalaciones deportivas como la piscina, la sala fitness, o la pista multideportiva. Los niños podrán disfrutar de un espacio de juegos pensado para ellos. Todo lo necesario para disfrutar de las horas de ocio sin salir de la urbanización. Con acceso exclusivo al Parque de la Ballena, un espacio privativo, solo accesible para los vecinos de la Isla de Chamartín. En una de las mejores zonas de Madrid, te ofrecemos un proyecto emblemático en la capital. Con una amplia oferta de servicios a solo 3 minutos como zonas verdes, Cercanías, gasolinera, farmacias, cines, colegios y muy próximo al Hospital HM Sanchinarro. Además, un nuevo proyecto de transformación y regeneración urbana, NeXt Madrid, se desarrollará en los próximos años. Este nuevo barrio, junto a Sky Serenity, proporcionará un entorno de innovación, espacios saludables, seguros y confortables y situará a la zona a la vanguardia de la ciudad. Sky Serenity forma parte de un proyecto inmobiliario denominado Sky Pryconsa, donde se desarrollarán dos edificios singulares que compartirán las zonas comunes. Para más información visitar Sky Pryconsa.",False,newdevelopment,True,True,False,6761.0,True,False,False,False,[],False,False,933000.0,€,flat,,"Virgen del Cortijo - Manoteras, Madrid","Piso en calle Dulce Chacón, 25",PR-C-616@TipoC,True,True,
108207571,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/cd/9d/1296530205.webp,38,18,864000.0,flat,sale,124.0,True,3,2,"calle Dulce Chacón, 25",Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4856563,-3.668623,True,https://www.idealista.com/obra-nueva/108207571/,"Un edificio que formará parte del conjunto arquitectónico más importante del cielo de Madrid, un rascacielos de más de 20 plantas y un proyecto constructivo singular. Calidades de excelencia. Sky Pryconsa cuenta con acabados de primera calidad y tecnologías eficientes con gran impacto en el uso de la vivienda: domótica, aerotermia y suelo radiante-refrescante. Las viviendas de Sky Pryconsa, de 1 a 3 dormitorios, son amplias y luminosas y están dotadas de la última tecnología, pero sin duda lo mejor son las increíbles vistas panorámicas de la ciudad de Madrid y la zona norte de la provincia. La urbanización consta de amplios jardines y paseos, un acogedor espacio comunitario, instalaciones deportivas como la piscina, la sala fitness o la pista multideportiva. Los niños también podrán disfrutar de un espacio de juegos pensado para ellos. Enclavada en un lugar estratégico, cerca del aeropuerto y de la Estación de Chamartín y con rápidos accesos a la M-11 y M-30. Muy cercana también a grandes espacios verdes como el Parque Juan Carlos I y Parque Valdebebas y con todos los servicios sanitarios, comerciales y de ocio cubiertos.",True,newdevelopment,True,True,False,6968.0,True,False,False,False,[],False,False,864000.0,€,flat,,"Virgen del Cortijo - Manoteras, Madrid","Piso en calle Dulce Chacón, 25",PR-C-616@TipoF,True,True,
108815494,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/5b/e6/1252144571.webp,36,1,719000.0,flat,sale,145.0,True,3,2,"calle Adolfo Pérez Esquivel, 2",Madrid,Las Rozas de Madrid,Parque Empresarial,es,Parque Empresarial,40.5265329,-3.8938796,True,https://www.idealista.com/obra-nueva/108815494/,"Urbanización situada en la calle Adolfo Pérez Esquivel, junto a la calle Camilo José Cela en el Parque Empresarial de Las Rozas de Madrid. Perfectamente comunicado por su privilegiado acceso a la A6 y M-50. Zona residencial completamente consolidada rodeada de tan importantes espacios como Heron City, Las Rozas Village o la Ciudad del Fútbol de Las Rozas y cerca de centros sanitarios, deportivos y de ocio. Viviendas con vistas al magnífico enclave natural de El Encinar de Las Rozas, pero a minutos de la estación de Cercanías Pinar de Las Rozas. Las viviendas tienen acabados y soluciones constructivas de primera calidad, destacando las terrazas amplias, que son las auténticas protagonistas del Residencial Amaranta, convirtiéndose en el elemento de enlace entre el confort interior y el insuperable entorno natural de El Encinar de Las Rozas. Aprovecha el relax de una urbanización diseñada para disfrutar de un espacio privado y familiar que cubre todos los deseos de pequeños y mayores. Da un salto cualitativo en la eficiencia y confort que te proporcionará tu hogar, disfrutando de un sistema de producción de energía mediante bomba de aerotermia, para agua caliente sanitaria y calefacción y refrigeración mediante suelo radiante-refrescante. Además, la vivienda dispondrá de sistema domótico, haciéndote la vida más fácil y poniendo a tu alcance una tecnología inmejorable para tu hogar. Lo tendrás todo cerca: Ciudad del Fútbol de la RFEF, Encinar de Las Rozas, Real club de Golf Las Rozas, Las Rozas Village, Heron City, Style Outlet, Parque Empresarial.",False,newdevelopment,True,True,False,4959.0,True,False,False,False,[],False,False,719000.0,€,flat,,"Parque Empresarial, Las Rozas de Madrid","Piso en calle Adolfo Pérez Esquivel, 2",PR-C-644@TipoH ,,,
107324655,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/ea/84/1333543863.webp,145,,1200000.0,chalet,sale,600.0,,6,5,calle del Bonsái,Madrid,Algete,,es,,40.6084901,-3.542728,False,https://www.idealista.com/inmueble/107324655/,"VERALSA INMOBILIARIA.   Descubre esta impresionante mansión de 600 m², que cuenta con 6 habitaciones y 5 baños, ubicada en una zona privilegiada, ideal para quienes buscan el lujo y la comodidad en su hogar. Esta propiedad, que se presenta en un estado impecable, cuenta con un diseño exterior atractivo y una orientación que garantiza luz natural durante todo el día. La casa está equipada con aire acondicionado y calefacción de gasoil, asegurando un ambiente confortable en cualquier época del año. Además, dispone de una chimenea que añade un toque acogedor a los espacios. La cocina, completamente amueblada y equipada con acceso a salón independiente privado de uso exclusivo para la cocina, es perfecta para los amantes de la gastronomía. Entre sus características destacan los amplios armarios empotrados por todas las estancias de la vivienda, en planta baja contamos con dormitorio y baño en suite, salón comedor en dos alturas con chimenea con acceso a jardín, cocina muy amplia y 100% equipada y amueblada desde donde podemos disfrutar de un salón privado con acceso a los dos salones principales. Disfruta de momentos al aire libre en su hermoso jardín, que cuenta con un porche bastante amplio con vistas al jardín, perfecto para reuniones familiares o con amigos. La terraza / solárium son ideales para relajarse y disfrutar de las vistas al monte y la zona verde circundante. En la planta 2º se distribuyen 4 dormitorios super amplios, 2 de ellos con baños en suite y vestidor y acceso a terraza privada.  La seguridad está garantizada con una puerta blindada y un sistema de alarma, mientras que la comodidad se extiende al sótano del chalet donde encontramos un lavadero funcional, con baño completo y un trastero que ofrece espacio adicional para almacenamiento cuenta también con acceso de rampa a plaza de aparcamiento para dos coches, mesa de trabajo y espacio para maquinaria de jardín, estancia donde se ubica la caldera de gasoil y el deposito de 3.000 litros seguimos en la zona de sótano donde podremos disfrutar de un bar propio con su bodega y hacer las fiestas que toda familia desearía. Esta mansión/chalet también permite disfrutar de los animales ya que cuenta con espacio exterior e interior, lo que la convierte en un hogar perfecto para toda la familia. En la 3º Y ultima planta encontramos una buhardilla con baño privado donde tenemos el panel de control de las placas solares. No pierdas la oportunidad de vivir en esta espectacular propiedad, donde el lujo y la funcionalidad se encuentran en cada rincón. ¡Contáctanos para más información y para concertar una visita! Trabajamos por y para tu tranquilidad WWW.VERALSAINMOBILIARIA.COM.",False,good,False,,,2000.0,False,False,True,False,[],False,False,1200000.0,€,chalet,independantHouse,Algete,Casa independiente en calle del Bonsái,pradonorte,,,
108476045,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/00/2a/1346069518.webp,26,,730000.0,chalet,sale,275.0,,3,3,"calle Palma, 1 D",Madrid,Villanueva del Pardillo,Ibiza - San Pedro,es,,40.4843,-3.96403,True,https://www.idealista.com/obra-nueva/108476045/,"""Una exclusiva promoción de 10 adosados de 3/4 dormitorios que destaca por su arquitectura moderna y elegante. Viviendas espaciosas, llenas de luz natural, convirtiéndose en la promoción de referencia en Villanueva del Pardillo. Máxima eficiencia energética Todos los hogares están equipados con sistemas que garantizan la más alta calificación energética. Disfruta del confort total con climatización por aerotermia, calefacción y refrigeración mediante suelo radiante-refrescante. Tecnología innovadora para un hogar eficiente, sostenible y confortable durante todo el año. Distribución pensada para tu bienestar PLANTA SÓTANO: Totalmente acondicionada, con suelo radiante-refrescante y revestimiento porcelánico efecto madera. Incluye un patio inglés que aporta luz natural a toda la estancia. PLANTA PRINCIPAL: Vestíbulo con aseo de cortesía y zona de despensa. Cocina amueblada, con muebles altos y bajos, isla central, fregadero, placa de inducción, campana y horno. Salón-comedor amplio y luminoso, con ventanales que conectan con el jardín y el espacio exterior. PLANTA PRIMERA: Dos opciones de distribución: 4 dormitorios y 2 baños (uno en suite), o 3 dormitorios con baño en suite en cada uno. Una ubicación privilegiada Situado en una de las zonas mejor comunicadas de Villanueva del Pardillo, a menos de 350 metros de colegios, farmacias, supermercados y otros servicios esenciales. Un entorno ideal para familias jóvenes, rodeado de naturaleza, con vistas espectaculares y una calidad de vida inmejorable. Excelentes conexiones con Madrid, tanto por carretera como en transporte público: Conexión directa con el intercambiador de Moncloa en solo 20 minutos. Visítanos en nuestras oficinas de Majadahonda bajo cita previa ¡Contáctanos hoy mismo para más información!",False,newdevelopment,True,,False,2655.0,True,False,False,False,[],False,False,730000.0,€,chalet,terracedHouse,"Ibiza - San Pedro, Villanueva del Pardillo","Chalet adosado en calle Palma, 1 D",Vivienda V01,,,
108950617,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/65/9c/1359851666.webp,19,bj,239000.0,flat,sale,73.0,True,2,1,"de lo Cortao, 14",Madrid,San Sebastián de los Reyes,Pol. Industrial sur,es,,40.5502899,-3.61389,True,https://www.idealista.com/obra-nueva/108950617/,"¡Visita loft piloto!  ¿Qué te parecería tener un extraordinario loft de diseño, con estancias modernas, luminosas, funcionales, diáfanas y polivalentes donde poder elegir cómo pasar cada minuto? O quizás, ¿buscas invertir obteniendo una alta rentabilidad? Conoce Kings Lofts, un proyecto único en la zona, ubicado en una de las zonas del norte de Madrid más prósperas, San Sebastián de los Reyes y a tan solo 3 minutos de la A1. Allí encontrarás un proyecto tan versátil como interesante, que se adapta a los nuevo ritmo de vida. Kings son 363 lofts de 1 y 2 estancias con amplias zonas comunes, rodeado de jardines, dos piscinas, gimnasio, pista de pádel, parque infantil y una gran sala co-working donde poder trabajar flexiblemente. Un proyecto que llega para cubrir las necesidades según los hábitos de vida típicos de la sociedad actual, unificando espacios con el fin de ofrecer el mayor confort posible. Esta nueva tendencia de construcción se caracteriza por sus escasas divisiones entre las estancias. Las paredes y puertas se convierten en elementos flexibles para aprovechar al máximo los metros cuadrados disponibles. Las habitaciones se unen haciendo más fácil y cómoda la distribución a tus necesidades. Las cocinas contemporáneas se han abierto al corazón del hogar para que el espacio fluya libremente a través también de su gran ventanal que aporta luz natural permitiendo un ahorro de energía eléctrica, a la vez que da mayor sensación de amplitud. Los lofts de este innovador proyecto cuentan con su propia terraza privada. Espaciosas y con espléndidas vistas, están concebidas como un espacio para compartir con amigos y familia o para desconectar del trabajo. *Los precios no incluyen IVA.",False,newdevelopment,True,True,False,3274.0,True,False,False,False,[],False,False,239000.0,€,flat,,"Pol. Industrial sur, San Sebastián de los Reyes","Piso en de lo Cortao, 14",P09SSA,True,True,
107248725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/c4/2a/1342282939.webp,20,bj,629000.0,flat,sale,216.0,True,3,2,"Arroyo del Cañaveral, 127",Madrid,Madrid,Vicálvaro,es,El Cañaveral,40.4006027,-3.5576136,True,https://www.idealista.com/obra-nueva/107248725/,"Les presentamos “RESIDENCIAL SELENAS” una promoción de OBRA NUEVA compuesta por dos edificios singulares de diez plantas cada uno, que alberga 94 viviendas LIBRES a precio cerrado y en promoción DIRECTA.  La promoción tiene acogedoras zonas comunes, piscina y calificación energética A (sistema de producción de calefacción y refrigeración por GEOTERMIA), y todas las viviendas cuentan con amplias terrazas y altas calidades. EN LA MEJOR UBICACIÓN DEL BARRIO DEL CAÑAVERAL (MADRID) Y EN PRIMERA LÍNEA DEL FUTURO PARQUE CENTRAL, con excelentes vistas y luminosidad, junto a todos los beneficios que le da este enclave, como la proximidad a las principales líneas de autobuses, colegios, supermercados, farmacias, restauración, zonas verdes y amplios espacios para disfrutar en comunidad.  “RESIDENCIAL SELENAS” consta de 94 viviendas de 2, 3 y 4 dormitorios, todas las viviendas con amplias terrazas, con diferentes tipologías a elegir según sus gustos y necesidades, distribuidas en dos torres simétricas. Las viviendas cuentan todas ellas con espaciosas terrazas, altas calidades y con el mejor sistema de climatización: GEOTERMIA, y con suelo radiante y suelo refrescante. La promoción tendrá la Certificación Energética A que le supondrá un gran ahorro en los gastos de suministros de su vivienda, siendo edificios eficientes energéticamente comprometidos con el medio ambiente. Podrá disfrutar del gran confort que este sistema le confiere tanto en invierno como en verano, manteniendo la temperatura óptima de su vivienda de manera constante y con el menor consumo de energía y considerable disminución del gasto.  Todo ello dentro de una exclusiva y preciosa urbanización cerrada, diseñada para que pueda disfrutar al máximo con su familia y amigos sin salir de casa, con control de acceso y garita de conserjería para garantizar su seguridad y la de los suyos, gran piscina de adultos para poder refrescarse en los días calurosos de verano, solárium, zonas ajardinadas, amplio local social de uso polivalente, aparcamiento de bicis y zona deportiva con pista de pádel. Las viviendas han sido diseñadas para aprovechar al máximo todo el espacio y disfrutar de la calidad de vida que usted se merece. El precio incluye trastero y plaza de garaje. El Cañaveral ya cuenta con excelentes comunicaciones, está enclavado entre la M-50, M-45 y la R3, teniendo muy buena conexión con el centro de Madrid. Actualmente, dispone de varias líneas de autobuses, entre ellas una nueva línea exprés E5 de Madrid (Manuel Becerra- El Cañaveral) y Autobús 290, que comunica Coslada FF.CC y la Línea 7 de metro, Coslada Central. Fecha estimada de entrega primer semestre del 2027. Se estima obtener licencia de obras en el primer trimestre de 2025 y comenzar obras de construcción en el segundo trimestre de 2025. El precio no incluye I.V.A El plazo de entrega es una estimación que queda supeditada a la obtención de la correspondiente licencia de obras y firma del acta de replanteo en la obra de construcción. Los planos e infografías que se adjuntan a esta información no tienen carácter contractual, ya que se basan en el anteproyecto, que puede sufrir modificaciones por razones técnicas, legales o de ejecución. Las cocinas y el resto de los muebles recogidos en los planos no están incluidos en el precio, siendo sólo un ejemplo de distribución. La información exigida por la normativa de protección de los consumidores se encuentra a disposición de los adquirentes o posibles adquirentes en las oficinas de la Promotora.",False,newdevelopment,True,True,False,2912.0,True,False,False,False,[],False,False,629000.0,€,flat,,"El Cañaveral, Madrid","Piso en Arroyo del Cañaveral, 127",TORRE B-BC,True,True,
108959131,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/cd/9d/1296530205.webp,38,17,857000.0,flat,sale,135.0,True,3,2,"calle Dulce Chacón, 25",Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4856563,-3.668623,True,https://www.idealista.com/obra-nueva/108959131/,"Un edificio que formará parte del conjunto arquitectónico más importante del cielo de Madrid, un rascacielos de más de 20 plantas y un proyecto constructivo singular. Calidades de excelencia. Sky Pryconsa cuenta con acabados de primera calidad y tecnologías eficientes con gran impacto en el uso de la vivienda: domótica, aerotermia y suelo radiante-refrescante. Las viviendas de Sky Pryconsa, de 1 a 3 dormitorios, son amplias y luminosas y están dotadas de la última tecnología, pero sin duda lo mejor son las increíbles vistas panorámicas de la ciudad de Madrid y la zona norte de la provincia. La urbanización consta de amplios jardines y paseos, un acogedor espacio comunitario, instalaciones deportivas como la piscina, la sala fitness o la pista multideportiva. Los niños también podrán disfrutar de un espacio de juegos pensado para ellos. Enclavada en un lugar estratégico, cerca del aeropuerto y de la Estación de Chamartín y con rápidos accesos a la M-11 y M-30. Muy cercana también a grandes espacios verdes como el Parque Juan Carlos I y Parque Valdebebas y con todos los servicios sanitarios, comerciales y de ocio cubiertos.",True,newdevelopment,True,True,False,6348.0,True,False,False,False,[],False,False,857000.0,€,flat,,"Virgen del Cortijo - Manoteras, Madrid","Piso en calle Dulce Chacón, 25",PR-C-616@TipoG-17,True,True,
107729377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/f6/28/1321085864.webp,27,1,1095000.0,flat,sale,173.0,True,4,3,"Mar Mediterráneo, 41",Madrid,Majadahonda,Zona Carretera del Plantío,es,,40.4710763,-3.8588731,True,https://www.idealista.com/obra-nueva/107729377/,"OBRAS INICIADAS! Residencial Monte del Pilar 64 es un proyecto ubicado en Majadahonda, en el Monte del Pilar. Descubre un entorno residencial único rodeado de zonas verdes y naturaleza con más de 800 hectáreas de bosque mediterráneo, con todos los servicios al alcance. Exclusividad y diseño en un enclave privilegiado. Pisos, áticos y bajos con jardín, con espectaculares terrazas en un complejo residencial privado con piscina, pádel, gimnasio, zona infantil, club privado gourmet con salón social y pista de running que complementan un estilo de vida excepcional. Excelentes comunicaciones con fácil acceso a la autovía A-6, a la M-503 y M-40. Amplia red de parada de autobuses, además de la estación de Renfe a 10 minutos a pie. Todas las viviendas han sido diseñadas con altas calidades y materiales seleccionados cuidadosamente. Elección de diferentes acabados y posibilidad de personalización. Monte del Pilar 64 en su compromiso con la sostenibilidad y bienestar apuesta por construcciones sostenibles además de contar con ahorro energético, paneles fotovoltaicos, consumo de agua sostenible, movilidad eficiente y sostenible con un área para aparcamiento de bicicletas y presinstalación de recarga para vehículos eléctricos. Monte del Pilar 64 auna diseño y exclusividad en un enclave privilegiado. LICENCIA DE OBRAS CONCEDIDA.",False,,True,True,False,6329.0,True,False,False,False,[],False,False,1095000.0,€,flat,,"Zona Carretera del Plantío, Majadahonda","Piso en Mar Mediterráneo, 41",P2-1ºC,True,True,
