propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,detailedType.subTypology,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108628140,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/94/b2/1351236683.webp,41,1,274000.0,duplex,sale,75.0,True,2,2,avenida de los Canteros s/n,Madrid,Cerceda,,es,,40.6979345,-3.9343849,True,https://www.idealista.com/inmueble/108628140/,"NO COBRAMOS HONORARIOS AL COMPRADOR ¡Descubre tu nuevo hogar en el encantador pueblo de Cerceda!  Este acogedor dúplex de 75 m² es la oportunidad perfecta para quienes buscan una vida tranquila en la sierra norte de Madrid.  Con una ubicación privilegiada en el centro del pueblo, tendrás a solo 2 minutos todos los servicios que necesitas, como un Aldi y la parada de bus, facilitando tus desplazamientos a Plaza Castilla y Moncloa. El dúplex cuenta con 2 dormitorios y 2 baños, ideal para una familia o como segunda residencia. Disfruta de momentos al aire libre en la terraza y el balcón, perfectos para relajarte mientras contemplas las vistas.  Además, los armarios empotrados ofrecen un amplio espacio de almacenamiento. Construido en 2007, en muy buen estado, calefacción por gas y plaza de garaje incluida en el precio, un gran valor añadido difícil de encontrar en esta zona tan céntrica, lo que añade comodidad a tu día a día.  La orientación sur garantiza luminosidad durante todo el día, creando un ambiente cálido y acogedor.  No dejes pasar esta oportunidad única de vivir en un lugar donde la tranquilidad de la sierra se combina con la comodidad de tener todo a mano.  Ideal tanto para vivienda habitual como para inversión.  ¡Ven a verlo y enamórate de tu nuevo hogar!",True,good,False,False,3653.0,True,False,False,False,[],False,False,274000.0,€,True,True,flat,Cerceda,Dúplex en avenida de los Canteros s/n,,duplex,,,,,
106894577,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/6c/8f/1296982005.webp,13,1,258000.0,flat,sale,65.0,True,1,1,Barrio Los Ahijones,Madrid,Madrid,Vicálvaro,es,Los Ahijones,40.3910714,-3.5724228,False,https://www.idealista.com/obra-nueva/106894577/,"Exclusivo proyecto de 38 viviendas libres de 1 y 2 dormitorios y estupendos áticos con terraza, en régimen de cooperativa. Viviendas diseñadas para ofrecer confort, modernidad y una ubicación privilegiada en Los Ahijones, el nuevo desarrollo urbanístico en el Sureste de Madrid. - Plaza de garaje y trastero, para mayor comodidad y almacenamiento extra. - Gimnasio  - Piscina comunitaria, un espacio perfecto para relajarse y disfrutar al aire libre. - Sala común multifuncional - Aparcamiento para bicicletas - Cocina equipada Un residencial moderno donde cada detalle está pensado para tu bienestar. Los Ahijones está llamado a convertirse en un enclave único donde naturaleza y ciudad se unen para ofrecer una calidad de vida excepcional. Contará con su propia parada de la línea 9 de Metro que permitirá llegar a Madrid en tan solo 15 minutos y al intercambiador de RENFE de Vicálvaro a tan solo una parada. Estará rodeado por el Bosque Metropolitano, más de un millón de metros cuadrados de zonas verdes para disfrutar del aire libre. Su excelente conectividad permite llegar al centro de Madrid en 15 minutos en coche, con acceso directo a la M45 y la R3, que enlazan con la A3 y A2.  Descubre Pegaso, tu futuro hogar en Los Ahijones, el futuro de Madrid.",False,newdevelopment,True,True,3969.0,True,False,False,False,[],False,False,258000.0,€,True,True,flat,"Los Ahijones, Madrid",Piso,PEGASO,,False,,,,
107973932,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/50/aa/966468459.webp,13,,454000.0,flat,sale,103.0,True,3,2,calle Parcela C6 Los Molinos s/n,Madrid,Getafe,Los Molinos,es,,40.3179911,-3.700932,True,https://www.idealista.com/obra-nueva/107973932/,"¡LAS OBRAS ESTAN EMPEZADAS! Te presentamos un proyecto, en régimen de cooperativa de renta libre. Un edificio de 5 alturas en urbanización privada con locales comerciales y viviendas de 2 y 3 dormitorios con 1 o 2 plazas de garaje con trastero incluido. Hemos pensado en las nuevas necesidades que puedes tener, por eso todas las viviendas cuentan con terraza para que siempre tengas un espacio dentro de casa para estar al aire libre. El sistema de calefacción es por suelo radiante y refrescante consiguiendo así un mayor confort y elegancia en las estancias. La cocina está amueblada y equipada con placa de inducción y horno para que solo tengas que entrar a vivir. Diverso Getafe cuenta con zonas comunes que se han proyectado para que grandes y pequeños puedas disfrutarlas por eso incluyen zonas ajardinadas, área infantil y piscina exterior de adultos y niños. Y por supuesto, pensando en el futuro y tu economía, Diverso Getafe cuenta con etiqueta energética A. ¿Conoces Los Molinos? Nos gusta porque es un barrio nuevo residencial, pero con todos los servicios necesarios cerca para que tu día a día sea tranquilo y a la vez cómodo. Encontrarás al alcance de la mano, supermercados, colegios, parques… Además, los accesos por carretera son rápidos y muy cerca está la parada de RENFE El Casar. Reserva tu cita en nuestra página y ven a conocer tu nueva casa. *Al tratarse de viviendas en régimen de cooperativa, los precios publicados son orientativos y pueden variar.",False,newdevelopment,True,True,4408.0,True,False,False,False,[],False,False,454000.0,€,True,True,flat,"Los Molinos, Getafe",Piso en calle Parcela C6 Los Molinos s/n,VT3.2.3,,False,,,,
107973940,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/86/cf/966468892.webp,13,,369000.0,flat,sale,88.0,True,2,2,calle Parcela C6 Los Molinos s/n,Madrid,Getafe,Los Molinos,es,,40.3179911,-3.700932,True,https://www.idealista.com/obra-nueva/107973940/,"¡LAS OBRAS ESTAN EMPEZADAS! Te presentamos un proyecto, en régimen de cooperativa de renta libre. Un edificio de 5 alturas en urbanización privada con locales comerciales y viviendas de 2 y 3 dormitorios con 1 o 2 plazas de garaje con trastero incluido. Hemos pensado en las nuevas necesidades que puedes tener, por eso todas las viviendas cuentan con terraza para que siempre tengas un espacio dentro de casa para estar al aire libre. El sistema de calefacción es por suelo radiante y refrescante consiguiendo así un mayor confort y elegancia en las estancias. La cocina está amueblada y equipada con placa de inducción y horno para que solo tengas que entrar a vivir. Diverso Getafe cuenta con zonas comunes que se han proyectado para que grandes y pequeños puedas disfrutarlas por eso incluyen zonas ajardinadas, área infantil y piscina exterior de adultos y niños. Y por supuesto, pensando en el futuro y tu economía, Diverso Getafe cuenta con etiqueta energética A. ¿Conoces Los Molinos? Nos gusta porque es un barrio nuevo residencial, pero con todos los servicios necesarios cerca para que tu día a día sea tranquilo y a la vez cómodo. Encontrarás al alcance de la mano, supermercados, colegios, parques… Además, los accesos por carretera son rápidos y muy cerca está la parada de RENFE El Casar. Reserva tu cita en nuestra página y ven a conocer tu nueva casa. *Al tratarse de viviendas en régimen de cooperativa, los precios publicados son orientativos y pueden variar.",False,newdevelopment,True,True,4193.0,True,False,False,False,[],False,False,369000.0,€,True,True,flat,"Los Molinos, Getafe",Piso en calle Parcela C6 Los Molinos s/n,VT2.4.8,,False,,,,
109202623,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/88/6f/1367355355.webp,36,,277000.0,chalet,sale,202.0,,4,3,Orusco,Madrid,Orusco,,es,,40.2844673,-3.2069686,False,https://www.idealista.com/inmueble/109202623/,"***POSIBILIDAD DE FINANCIAR EL 100% DE SU CRÉDITO HIPOTECARIO*** Presentamos chalet independiente a la venta en la comarca de Las Vegas, cerca de Madrid, a escasos 50 km de Madrid capital.  En un entorno natural, tranquilo, en un entorno verde y aire puro, listo para entrar a vivir, en excelente estado.  La vivienda consta de dos plantas con 4 dormitorios, todos con armarios empotrados. Uno de los dormitorios puede aprovecharse como segundo salón, y tres baños completos. El dormitorio principal tiene aire acondicionado. La cocina de gran tamaño, está totalmente equipada con placa de cocina de gas. Con espacio para zona de lavado. El salón tiene un gran tamaño, y es ideal para disfrutar de momentos en familia relajados. Dispone también de aire acondicionado con bomba de calor. La vivienda dispone de ascensor entre las plantas, para facilitar el acceso y el movimiento a las personas con movilidad reducida, sistema de alarma, fibra óptica de alta velocidad, caldera de gasoil conectada por wifi (para conectarla en remoto, de 700 litros), garaje y habitación grande de la planta de abajo con aire acondicionado y el mismo garaje tiene espacio para dos coches, además de facilidad de aparcamiento adicional en la entrada de la vivienda, mosquiteras, barbacoa con espacio para celebrar reuniones con amigos y familia, terraza en primera planta y en la planta baja un espacio acristalado muy cómodo.  Vivienda muy espaciosa y luminosa, aislada térmicamente y con muchas posibilidades para disfrutar y descansar desde el primer día. La finca dispone de instalación de riego en el jardín, árboles ya formados, y un entorno tranquilo para su comodidad. La localidad tiene servicios sociales, de salud, colegios y residencia de mayores, comercios y grandes vistas a la via verde del Tajuña. ¡No deje pasar esta oportunidad!",True,good,False,,1371.0,True,False,False,False,[],False,False,277000.0,€,True,True,chalet,Orusco,Casa independiente,,independantHouse,,,,,
107784934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/d8/2a/1323663025.webp,23,,2800000.0,chalet,sale,580.0,,5,5,Barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4157877,-3.7833686,False,https://www.idealista.com/inmueble/107784934/,"Marta Gómez Faiña de GV | SOMOSAGUAS comercializa el siguiente inmueble: En Somosaguas, una de las mejores urbanizaciones de lujo de Madrid, se encuentra esta vivienda para reformar, de 579 metros cuadrados construidos sobre una maravillosa parcela de 2.500 metros cuadrados. Dos plazas de garaje interiores y cuatro exteriores Excelente ubicación. Seguridad 24 horas.  Distribución: Planta principal: Hall. Cuarto de baño de invitados. Salón. Despacho. Cuarto de dormir con vestidor y cuarto de baño en suite. Tres cuartos de dormir que comparten dos cuartos de baños. Cocina con Office y despensa. Habitación de servicio con cuarto de baño.  Primera planta: Cuarto de estar.  Esta información no tiene carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para mas información sobre más propiedades en esta zona entre en nuestra página web.",False,renew,False,,4828.0,False,False,False,False,[],False,False,2800000.0,€,True,True,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente,3066C,independantHouse,,,,,
108048588,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/12/a5/1332289070.webp,8,1,299086.0,flat,sale,109.0,True,3,2,Barrio Los Berrocales,Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.371425,-3.5758747,False,https://www.idealista.com/obra-nueva/108048588/,"Nuevos proyectos de vivienda protegida en los Berrocales. ¡Ha llegado tu momento! Grupo Ibosa presenta dos nuevos proyectos de viviendas de protección pública de precio limitado, VPPL. En uno de los nuevos desarrollos urbanísticos con mayor proyección ubicado en el sureste de Madrid, en los berrocales. (etapa iii). Calidad, diseño y confort residencial Pegasus ofrece viviendas de 2, 3 ys 4 dormitorios con plazas de garaje y trastero incluido en el precio. Viviendas con un precio asequible, funcionales y muy bien distribuidas, optimizando cada metro cuadrado para ofrecerte el máximo confort y comodidad. Para tus momentos de ocio, podrás disfrutar sin salir de casa de unas estupendas zonas comunes con piscina y zonas verdes para disfrutar con la familia y amigos. Sostenibilidad La sostenibilidad, calidad y diseño son los elementos principales en estas viviendas en la que se ha tenido muy en cuenta el cuidado por el medio ambiente y el ahorro energético. Los berrocales opta por un modelo de ciudad sostenible, ecológico, con zonas verdes, amplias avenidas y zonas peatonales que mejoran la calidad del medioambiental. Un nuevo desarrollo urbanístico que se adapta perfectamente a un estilo de vida tranquilo y que además se encuentra a un paso de Madrid central para los que no quieran perder el vínculo con la gran ciudad. Ubicación tiene una ubicación estratégica al este de Madrid, muy cerca de Ensanche de Vallecas y el c. C. La Gavia destacando la gran conectividad a las redes de transporte público dada su cercanía al metro y paradas de autobuses. Delimita al sur por la a3, al este por la m-50, al oeste por la m-45 y por el norte la línea 9 de metro. ¡Ha llegado tu momento, apúntate! Observaciones: estos proyectos. Se gestiona en régimen de cooperativa. Residencial Pegasus. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la dirección facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.   Las imágenes mostradas pertenecen al anteproyecto teniendo carácter orientativo y no contractual. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2744.0,True,False,False,False,[],False,False,299086.0,€,True,True,flat,"Los Berrocales, Madrid",Piso,1 1ºB,,False,,,,
98333999,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/44/81/1341703613.webp,28,2,460000.0,flat,sale,123.0,True,3,2,calle Los Cuadros,Madrid,Paracuellos de Jarama,Miramadrid,es,,40.5000511,-3.5128453,False,https://www.idealista.com/inmueble/98333999/,"Piso en Venta Miramadrid, Paracuellos de Jarama Urb. “Las Terrazas de Miramadrid” 3 habitaciones, 123 m² MN2167 Miramadrid Servicios Inmobiliarios pone a su disposición un espectacular piso de 123 m², CON TERRAZA de 22 m². Iniciamos la visita en un precioso hall de entrada, que da acceso a un vistoso salón-comedor de 31 m2, con una amplia terraza donde descansar después de una larga jornada de trabajo y disfrutando de vistas despejadas. Cocina amueblada y equipada con electrodomésticos y tendedero independiente, muy práctico para facilitar tu colada diaria. Cuenta con tres dormitorios, dos baños, siendo el dormitorio principal tipo suite, con ducha. Es una vivienda que no le falta detalle. Dispone de aire acondicionado y bomba de calor por conducto en toda la vivienda, amplios armarios empotrados, pintura lisa, y muy buenas calidades. Plaza de garaje y un trastero incluidos en el precio. La urbanización ofrece zonas comunes con parque infantil y piscina. La ubicación no podría ser mejor, cerca de todos los servicios de Miramadrid; farmacias, supermercados, guarderías, colegios públicos y concertados, instituto, centro de salud, transporte público y ayuntamiento. Nuestro equipo está a tu disposición.",False,good,False,True,3740.0,True,True,False,False,[],False,False,460000.0,€,True,True,flat,"Miramadrid, Paracuellos de Jarama",Piso en calle Los Cuadros,MN2167,,,,,,
108581068,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/a1/74/1351259710.webp,32,4,760000.0,penthouse,sale,92.0,False,1,2,"calle de Barbieri, 7",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4210266,-3.6983083,True,https://www.idealista.com/inmueble/108581068/,"Exclusivo Ático en Venta en el Corazón de Madrid – Chueca / Justicia Te presentamos este magnífico ático de 92 m² situado en una de las zonas más vibrantes y cotizadas de Madrid.  Una propiedad única que combina ubicación, comodidad y encanto, ideal para quienes buscan calidad de vida en pleno centro de la ciudad. Destaca por su espectacular terraza privada de 40 m², un auténtico oasis urbano perfecto para relajarse, tomar el sol o disfrutar de veladas inolvidables con amigos y familia. El interior se distribuye en un amplio dormitorio con baño en suite, un aseo de cortesía, salón-comedor acogedor y una cocina funcional. Un espacio versátil y lleno de luz natural, con infinitas posibilidades de reforma para adaptarlo a tu estilo personal. Ubicado en una finca representativa con ascensor, este ático se encuentra rodeado de todos los servicios, restaurantes, tiendas y a solo unos pasos del icónico Mercado de San Antón.  Una zona donde la tradición y la modernidad conviven en perfecta armonía. La vivienda cuenta con calefacción y agua caliente por gas natural individual, así como aire acondicionado en el salón y el dormitorio, garantizando el máximo confort durante todo el año. Una oportunidad excepcional para vivir en una de las zonas más emblemáticas de Madrid o como inversión de alto potencial en una ubicación inmejorable. ¡Ven a visitarlo y descubre el estilo de vida que siempre soñaste!",True,good,False,True,8261.0,True,False,False,False,[],False,False,760000.0,€,,,flat,"Chueca-Justicia, Madrid","Ático en calle de Barbieri, 7",,penthouse,,780000.0,20000.0,3.0,
106289693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b6/c6/eb/1278348565.webp,56,,1250000.0,chalet,sale,278.0,,5,4,calle de Teseo,Madrid,Madrid,San Blas,es,Salvador,40.4449669,-3.6380138,False,https://www.idealista.com/inmueble/106289693/,"Honorarios Rent & Buy: incluidos en el precio. MADRID/CIUDAD LINEAL/ZONA ARTURO SORIA/CALLE DE TESEO. Precioso chalet, dividido en tres plantes de 278 m2 con gran terraza y zonas comunes con jardín y piscina. Dispone de cuatro dormitorios y cuatro baños. Se accede a la vivienda a través de una entrada que está protegida por una verja y donde se ubica un gran patio para aparcamiento para 2 coches y la entrada al chalet con zona ajardinada. Dispone de puerta blindada y una gran hall de entrada muy bien decorado desde donde parte un pequeña escalera en madera de cuatro peldaños que da acceso a la planta baja. Planta Baja: Cocina equipada con office para comer, con acceso a patio. Salón de unos 46 m2 que da acceso a una terraza acristalada. Esta planta dispone de una gran cocina con muchos armarios altos y bajos, espacio para comer, cocina de cuatro fuegos, campana extractora, horno, microondas, friegaplatos, frigorífico combi y acceso a un patio interior. También se ubica en esta planta, una gran salón comedor de unos 30 metros, con aire acondicionado y terraza acristalada de unos 10 m2. La terraza acristalada da acceso a un jardín privado de unos 30 m2. Y el jardín tiene acceso a la zona común de 2.300 m2. Planta Primera: Esta planta dispone de un pequeño hall distribuidor, donde se ubican el dormitorio principal de unos 29 m2 con vestidor y cuarto de baño incorporado con bañera. Este dormitorio dispone de aire acondicionado. Cuenta con aseo para las visitas. Planta Segunda: Pequeño hall lleno de armarios que da acceso a 3 dormitorios muy amplios, cada uno con sus armarios empotrados con 1 cuarto de baño completo. Todos los dormitorios cuentan con aire acondicionado. Planta Sótano: Salón de 33 m2 con gran chimenea operativa, 1dormitorio de servicio, lavadero, bodega o trastero. Hay una temperatura media de 11º en esta planta, ideal para el verano. Calefacción y agua por gas natural. Jardinero que cuida de las zonas comunes. Gastos de comunidad inferiores a 150 €. Muy bien comunicado por metro y autobús. Línea 5 Ciudad Lineal. El chalet se encuentra en zona residencial y tranquila, frente al monasterio de Santa Ana y San José.",False,good,False,,4496.0,True,False,False,False,[],False,False,1250000.0,€,True,True,chalet,"Salvador, Madrid",Chalet pareado en calle de Teseo,CV1423,semidetachedHouse,,,,,
108835916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/2f/05/1356540604.webp,5,1,656000.0,flat,sale,101.0,,3,2,avenida Nuestra Señora del Retamar s/n sn,Madrid,Las Rozas de Madrid,Montecillo,es,Montecillo,40.5030971,-3.8876448,True,https://www.idealista.com/obra-nueva/108835916/,"AQ Querae es una exclusiva promoción de obra nueva en Las Rozas, Madrid.  Diseñada para quienes buscan una vida rodeada de naturaleza sin renunciar a las a todas las comodidades y a la conexión con la vibrante ciudad. Además, refleja el equilibrio perfecto entre exclusividad, confort y sostenibilidad.  El proyecto se compone de 108 viviendas de 2, 3 y 4 dormitorios, todas ellas con amplias terrazas, plazas de garaje y trastero. Zonas comunes inmejorables Cuenta con piscina de adultos e infantil, zonas ajardinadas y áreas de juegos infantiles, gimnasio equipado, sala coworking y gastroteca, destacando el cine al aire libre para disfrutar las noches de verano. Un entorno inigualable AQ Querae se ubica en la avenida de Retamar, frente al Carrefour Market de Las Rozas. Vivir aquí es disfrutar de la tranquilidad de un entorno natural con excelentes conexiones con el centro de Madrid a través de la A-6 y la M-50, así como de una completa red de transporte público. Comprometidos con la sostenibilidad Todas las viviendas de AQ Querae están equipadas con sistemas de aerotermia, suelo radiante – refrescante, ventanas con rotura de puente térmico y acristalamiento tipo climalit o similar garantizando la máxima eficiencia energética. Además, todos los edificios cuentan con paneles fotovoltaicos.",False,,True,True,6495.0,True,False,False,False,[],False,False,656000.0,€,True,True,flat,"Montecillo, Las Rozas de Madrid",Piso en avenida Nuestra Señora del Retamar s/n sn,a0Ncm000002sx5aEAA,,False,,,,
108048613,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/2a/1f/1332289216.webp,8,3,284475.0,flat,sale,100.0,True,3,2,Barrio Los Berrocales,Madrid,Madrid,Vicálvaro,es,Los Berrocales,40.3730364,-3.5752663,False,https://www.idealista.com/obra-nueva/108048613/,"Nuevos proyectos de vivienda protegida en los Berrocales. ¡Ha llegado tu momento! Grupo Ibosa presenta dos nuevos proyectos de viviendas de protección pública de precio limitado, VPPL. En uno de los nuevos desarrollos urbanísticos con mayor proyección ubicado en el sureste de Madrid, en los berrocales. (etapa iii). Calidad, diseño y confort residencial Pegasus ofrece viviendas de 2, 3 ys 4 dormitorios con plazas de garaje y trastero incluido en el precio. Viviendas con un precio asequible, funcionales y muy bien distribuidas, optimizando cada metro cuadrado para ofrecerte el máximo confort y comodidad. Para tus momentos de ocio, podrás disfrutar sin salir de casa de unas estupendas zonas comunes con piscina y zonas verdes para disfrutar con la familia y amigos. Sostenibilidad La sostenibilidad, calidad y diseño son los elementos principales en estas viviendas en la que se ha tenido muy en cuenta el cuidado por el medio ambiente y el ahorro energético. Los berrocales opta por un modelo de ciudad sostenible, ecológico, con zonas verdes, amplias avenidas y zonas peatonales que mejoran la calidad del medioambiental. Un nuevo desarrollo urbanístico que se adapta perfectamente a un estilo de vida tranquilo y que además se encuentra a un paso de Madrid central para los que no quieran perder el vínculo con la gran ciudad. Ubicación tiene una ubicación estratégica al este de Madrid, muy cerca de Ensanche de Vallecas y el c. C. La Gavia destacando la gran conectividad a las redes de transporte público dada su cercanía al metro y paradas de autobuses. Delimita al sur por la a3, al este por la m-50, al oeste por la m-45 y por el norte la línea 9 de metro. ¡Ha llegado tu momento, apúntate! Observaciones: estos proyectos. Se gestiona en régimen de cooperativa. Residencial Pegasus. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la dirección facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.   Las imágenes mostradas pertenecen al anteproyecto teniendo carácter orientativo y no contractual. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2845.0,True,False,False,False,[],False,False,284475.0,€,True,True,flat,"Los Berrocales, Madrid",Piso,4 3ºA,,False,,,,
108817889,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8e/0e/6b/1356013755.webp,36,1,740750.0,flat,sale,72.0,True,1,1,calle del Príncipe,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4148308,-3.7015986,False,https://www.idealista.com/inmueble/108817889/,"Descubra el potencial de esta magnífica propiedad, estratégicamente ubicada en el vibrante centro de Madrid. Este apartamento, con sus 72 metros inteligentemente distribuidos, ofrece un espacio funcional que incluye 1 dormitorio, 1 baño y armarios empotrados. Su característica más destacada es la extraordinaria luminosidad que inunda cada rincón, gracias a sus dos encantadores balcones exteriores que le conectan directamente con la energía y el pulso de la ciudad. Esta vivienda representa una propuesta de valor inigualable, tanto si busca establecer su nuevo hogar como si desea realizar una inversión sólida. Para el comprador final, ofrece la comodidad de vivir en el epicentro de la capital, con acceso inmediato a una oferta inigualable de cultura, gastronomía, servicios y transporte, haciendo de cada día una experiencia urbana completa. Para el inversor, esta propiedad es una apuesta segura: su ubicación privilegiada en una de las zonas de mayor demanda y revalorización de Madrid garantiza una alta rentabilidad y un atractivo constante para el mercado de alquiler, asegurando un retorno de inversión muy competitivo. No deje pasar la oportunidad de adquirir una propiedad versátil, llena de luz y con un potencial excepcional en una de las ubicaciones más deseadas de Madrid. ¡Contacte hoy mismo para obtener más información y concertar una visita personal! �  y descubre el estilo de vida DAMEZ.",False,good,False,True,10288.0,True,False,False,False,[],False,False,740750.0,€,,,flat,"Huertas-Cortes, Madrid",Piso en calle del Príncipe,1299,,,750750.0,10000.0,1.0,
108886390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/10/28/1357952566.webp,21,bj,310000.0,flat,sale,60.0,True,3,1,paseo de Extremadura,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4131353,-3.7322626,False,https://www.idealista.com/inmueble/108886390/,"Conoce ESTUCASA Madrid | Inmobiliaria en Puerta de Ángel ¡Descubre este encantador piso de 60 m² en una de las Avenidas más deseadas de Madrid: Paseo de Extremadura! Al ingresar, se accede por Paseo de Extremadura en una planta baja pero el piso, de muy buena construcción, se encuentra ubicado en calle paralela con altura entreplanta. Está perfectamente distribuido en un acogedor salón-comedor para realizar todas tus reuniones, una cocina funcional y completa para quienes disfrutan de cocinar, tres amplias habitaciones y un baño. La propiedad se encuentra lista para que te mudes sin preocupaciones pues cuenta con una reforma realizada en los últimos 10 años. Asimismo, ofrece calefacción individual para mantener un ambiente cálido durante los días más fríos. El edificio dispone de una amplia patio comunitario. La ubicación es simplemente inmejorable: a minutos a pie de la estación de metro Puerta del Ángel y Paseo de Extremadura, y con varias líneas de buses a disposición, facilitando así tus desplazamientos por la ciudad. Dispone de todos los servicios esenciales a tu alcance, desde supermercados, farmacias, restaurantes y colegios. Rodeado de zonas verdes como Casa de Campo, Madrid Rio y Parque Caramuel, es ideal para quienes desean vivir en una zona tranquila sin renunciar a las ventajas de la ciudad. ¡No pierdas esta oportunidad y ven a visitarlo sin compromiso! Extremadura.",False,good,False,True,5167.0,True,False,False,False,[],False,False,310000.0,€,,,flat,"Puerta del Ángel, Madrid",Piso en paseo de Extremadura,piso extremadura,,,320000.0,10000.0,3.0,
109150692,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/d7/fa/1365787934.webp,22,3,189000.0,flat,sale,61.0,True,2,1,calle de Juan José Martínez Seco,Madrid,Madrid,Villaverde,es,Los Rosales,40.3497235,-3.6893045,False,https://www.idealista.com/inmueble/109150692/,"Se vende piso en tercera planta, situado en Calle Juan José Martínez Seco, Villaverde. La vivienda dispone de dos dormitorios luminosos, un baño completo con bañera, cocina independiente y un amplio salón-comedor con acceso directo a la terraza, lo que aporta una agradable sensación de amplitud y luz natural durante todo el día. La terraza exterior ofrece espacio adicional ideal para relajarse, disfrutar del aire libre o aprovecharlo como zona de almacenaje. Aunque el piso necesita una reforma integral, se trata de una excelente oportunidad para diseñar cada estancia a tu gusto, creando un hogar moderno y funcional a medida.  Gracias a su distribución, las posibilidades de transformación son amplias: desde abrir la cocina al salón para conseguir un espacio diáfano, hasta redistribuir las habitaciones para ganar más comodidad. La vivienda se encuentra en una tercera planta (sin ascensor), en un edificio bien ubicado dentro del barrio de Villaverde, con fácil acceso a transporte público, zonas verdes, comercios y servicios de todo tipo. Un piso luminoso, con terraza y gran potencial de reforma, ideal tanto para vivienda habitual como para inversión.",False,renew,False,False,3098.0,True,False,False,False,[],False,False,189000.0,€,,,flat,"Los Rosales, Madrid",Piso en calle de Juan José Martínez Seco,Juanjose,,,,,,
