propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109214349,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/23/e1/1367658801.webp,,20,bj,259900.0,flat,sale,101.0,True,3,2,plaza de Castilla-León,Madrid,Rivas-Vaciamadrid,Covibar - Pablo Iglesias,es,,40.3675369,-3.5468226,False,https://www.idealista.com/inmueble/109214349/,"'Tecnocasa Oficina Rivas Centro S. L VENDE en exclusiva magnifico Piso en Rivas-Vaciamadrid. ' 'ESPECTACULAR piso en la Plaza Castilla y León a la entrada de Rivas, a 10 minutos en coche y/o autobús de Conde de Casal. Zona muy tranquila y acogedora rodeada de parques y a 5 minutos andando del Centro Comercial Rivas Centro, con todos los servicios (centros de salud, colegios, institutos, restaurantes, supermercados, farmacias, peluquerías, gimnasios, etc. ) -Colegios cercanos y parada del autobús a 5 minutos andando. Ideal para familias y parejas. -Estación de metro linea 9 a 2 minutos  -La vivienda dispone de 3 dormitorios, dos baños completos, cocina, salón y 2 trastero.    FINANCIACIÓN AL 100% CON NUESTRO DEPARTAMENTO FINANCIERO KIRON. MEJOR VER!",False,good,False,False,,2573.0,False,False,False,False,[],False,False,259900.0,€,flat,"Covibar - Pablo Iglesias, Rivas-Vaciamadrid",Piso en plaza de Castilla-León,,,,,,,
109068622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/44/6d/1363445103.webp,5bc6940f-f7bf-4985-a791-a0d808671c53,54,3,229000.0,flat,sale,103.0,True,4,1,calle Santa Lucía,Madrid,Fuenlabrada,Centro,es,,40.2878687,-3.8013364,False,https://www.idealista.com/inmueble/109068622/,"Piso de 4 dormitorios en venta en el centro de Fuenlabrada. Descubre este espectacular piso en el centro de la ciudad de 103 m2 construidos y 95 m2 utiles en una 3ª planta sin ascensor. Con 4 amplios dormitorios y 1 baño, amplio salón-comedor con terraza y cocina amueblada con terraza-tendedero completamente equipada con electrodomésticos. La calefacción y agua caliente es mediante caldera de gas natural, asegurando un ambiente agradable durante todo el año. La carpintería exterior es de aluminio. La carpintería interior es en madera. La ubicación es inmejorable: a pocos metros encontrarás centros médicos, colegios, universidades y amplias zonas verdes para disfrutar con los niños. La zona comercial cercana ofrece una variedad de tiendas, restaurantes y bares, así como transporte público a tu alcance. ¡No dejes pasar la oportunidad de vivir en este maravilloso hogar! La vivienda se encuentra ocupada en estos momentos por La Propiedad. La vivienda se entrega con la totalidad del mobiliario que hay actualmente incluido en el precio, si asi lo desea la parte compradora. ¡Llama ahora y agenda tu visita!  ¡No cobramos comisión al comprador!",True,renew,False,False,,2223.0,True,False,False,False,[],False,False,229000.0,€,flat,"Centro, Fuenlabrada",Piso en calle Santa Lucía,,,,,,,
109216813,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/3e/da/1367736265.webp,,38,bj,239999.0,flat,sale,96.0,True,3,2,calle de las Delicias,Madrid,Aranjuez,Nuevo Aranjuez-Ciudad de las Artes,es,,40.0284453,-3.5931627,False,https://www.idealista.com/inmueble/109216813/,"Agencia inmobiliaria de Aranjuez zona Nuevo Aranjuez Tecnocasa Estudio Nuevo Aranjuez S. L Piso en Venta en Nuevo Aranjuez - ¡Tu nuevo hogar te espera! Descubre este maravilloso piso bajo en una de las mejores zonas de Aranjuez.  Con una superficie construida de 96 m² y 82 m² este inmueble cuenta con tres amplios dormitorios, todos con armarios empotrados y con una luminosidad excepcional que ofrecen el espacio perfecto para toda la familia.  El salón, exterior y muy luminoso, además de totalmente independiente se convierte en el lugar ideal para relajarse o compartir momentos inolvidables.  La cocina, amplia y completamente amueblada, esta aprovechada hasta el último rincón, ya que se puede hacer vida en ella y aparte cuenta con un gran hueco para utilizar como despensa. El piso dispone de un cuarto de baño completo con bañera y un aseo adicional, garantizando comodidad en el día a día.  La distribución de la vivienda, totalmente independiente es ideal, maximizando la luz natural en todas las estancias y el pasillo, creando un ambiente acogedor y cálido.  Reformado hace unos años y en un estado que permite empezar a vivir desde el primer día, este piso de construcción del año 1998 cuenta con calefacción eléctrica, a través de Split y de acumuladores repartidos por las distintas estancias de la vivienda. La vivienda tiene numerosas mejoras como las paredes lisas, aire acondicionado de frio y calor puertas macizas, suelos de tarima, ventanas PVC con aislante térmico, electricidad y fontanería totalmente actualizadas… Con acceso a un patio interior y un trastero de aproximadamente 4 metros cuadrados, tendrás todo el espacio que necesitas para almacenar tus pertenencias. *HIPOTECA HASTA EL 100%*, consultar condiciones. Además, se ofrece asesoramiento financiero gratuito y sin compromiso a través de nuestro departamento financiero KÌRON.  No pierdas la oportunidad de visitar esta magnífica propiedad. Agenda tu cita previa y ven a conocer tu futuro hogar en Aranjuez.  ¡Te esperamos!",False,good,False,True,,2500.0,False,False,False,False,[],False,False,239999.0,€,flat,"Nuevo Aranjuez-Ciudad de las Artes, Aranjuez",Piso en calle de las Delicias,,,,,,,
105815809,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/66/98/1263856466.webp,3044,60,3,1495000.0,flat,sale,78.0,True,2,2,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4218905,-3.6811416,False,https://www.idealista.com/inmueble/105815809/,"¡DIRECTO DE LA PROPIEDAD!  FOTOS REALES! Exclusiva vivienda reformada de auténtico lujo, totalmente amueblada y equipada (cocina con muebles italianos). Con una exquisita decoración parisina, todo a estrenar.  Ubicada en la zona prime del Barrio de Salamanca. En calle Jorge Juan número 43 esquina con calle Castelló.  Tercera planta exterior, junto a los restaurantes más de moda de Madrid y con plaza de garaje incluido para coche grande en el mismo edificio con acceso directo.  El edificio del año 1980 con vigilancia prácticamente 24 horas.  La vivienda cuesta de setenta y ocho m2 construidos de los cuales sesenta y dos m2 son útiles, con apenas pasillo, amplio salón- cocina, 1 dormitorio doble (aproximadamente 12 m2) con armario empotrado y gran baño en suite, 1 dormitorio mediano ( 8 M2 aproximadamente) con armario empotrado y un baño de cortesía.  Calefacción y aire acondicionado canalizado comunitarios. Comunidad de 245 euros/mensuales.  LLAME AL SEIS, OCHO, SEIS, NUEVE, OCHO, DOS, SIETE, CINCO, OCHO.  Único en la zona por este precio con estas características.  - Tabiquería de ladrillo y yeso  - Techos en toda la vivienda de pladur  - Sistema eléctrico con iluminación LED perimetral en salón dormitorios y baños  - Sistema de domótica para persianas e iluminación, mecanismos de luz alta gama  - Platos de ducha en formato XL cerámicas en formato grande rectificado de Porcelanosa  - Puertas de suelo a techo  - Tarima alta gama Quick-step  - Rodapié alto con iluminación indirecta en ciertas zonas de la vivienda  - Ventanas en PVC en acabado color madera con gran perfil, cristal climalit y oscilobatientes  - Fontanería nueva, griferías empotradas en duchas y lavabos, pintura lisa, inodoros suspendidos marca Duravit, molduras de Orac con iluminación de led perimetral.   - GARAJE OPCIONAL (60.000€) TODO A ESTRENAR!  Gracias por su tiempo.  Este anuncio no es vinculante y puede contener errores; se muestra a título informativo.  CERTIFICADO DE EFICIENCIA ENERGÉTICA PENDIENTE DE SOLICITAR POR LA PROPIEDAD.  SI LO DESEA PUEDE CONTACTAR MEDIANTE WHATS APP O LLAMENOS.",True,good,False,True,,19167.0,True,False,False,False,[],False,False,1495000.0,€,flat,"Recoletos, Madrid",Piso en calle de Jorge Juan,True,True,,,,,
109163636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/2e/4a/1348644210.webp,Tipo 4D 1,14,1,979000.0,flat,sale,249.0,True,4,2,"calle Camilo José Cela, 6",Madrid,Las Rozas de Madrid,Parque Empresarial,es,Parque Empresarial,40.5197282,-3.8956784,True,https://www.idealista.com/obra-nueva/109163636/,"Quercus de Las Rozas, una propuesta residencial única en una de las zonas más exclusivas de Madrid. Le presentamos Quercus de Las Rozas, una promoción de vivienda libre estratégicamente ubicada en Las Rozas de Madrid diseñada para ofrecer el máximo confort.  Se trata de una zona totalmente consolidada, con numerosas y amplias zonas verdes, dotaciones deportivas, equipamientos educativos, sanitarios y comerciales. Un entorno tranquilo y perfectamente conectado con Madrid. La promoción contará con 71 viviendas organizadas en tres bloques en torno a un gran espacio central con zonas verdes de cuidado paisajismo y unas zonas comunes excepcionales, pensadas para ofrecer experiencias únicas a toda la familia: espacios equipados para el ocio, la relajación y el bienestar, sin salir de casa: - Piscina exterior desbordante de 200m2 de superficie, cloración salina e iluminación nocturna, permite disfrutar de un refrescante chapuzón a cualquier hora del día. - Club social, climatizado y perfectamente equipado para reuniones o celebraciones con familia y amigos. - Chill out, un espacio destinado al ocio y la convivencia de los residentes, con vistas despejadas a la sierra de Madrid. - Gimnasio, totalmente equipado, con un cerramiento practicable y con una zona exterior para el bienestar al aire libre. - Zona exterior de juegos infantiles. Los más pequeños contarán con un parque infantil para su máximo disfrute. Se trata de un edificio de viviendas diseñado con una visión singular y una delicada atención a los detalles, buscando una mayor eficiencia para un bajo consumo energético. Contará con calificación A, la máxima calificación energética, reduciendo la huella de carbono y las emisiones y repercutiendo favorablemente en el consumo y ahorro energético. Existen diferentes tipologías de vivienda de 1,2,3 y 4 dormitorios, con doble o triple orientación y con una cuidada distribución interior.  Naiz Homes ofrece un servicio adicional de personalización con variadas alternativas en cuanto a distribuciones, acabados interiores, instalaciones o mobiliario con la que poder adecuar cada vivienda a sus preferencias y necesidades. Le invitamos a visitar la página web de la promoción donde podrá encontrar los planos de las viviendas disponibles e imágenes de la promoción. Así mismo, si desea ampliar la información puede reservar una cita, tanto de manera presencial como por videollamada a través de la plataforma Zoom, en el apartado ""Reservar cita"" en la web o contactándonos en el teléfono. No olvide visitar nuestras redes sociales donde podrá conocer las últimas novedades y actualización de las obras.",False,newdevelopment,True,True,False,3932.0,True,False,False,False,[],False,False,979000.0,€,flat,"Parque Empresarial, Las Rozas de Madrid","Piso en calle Camilo José Cela, 6",True,True,,,,,
107485446,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/35/64/1314029114.webp,,8,3,365000.0,penthouse,sale,76.0,True,1,1,"calle de la Cal, 30",Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3808192,-3.6929041,True,https://www.idealista.com/obra-nueva/107485446/,"¡Obra nueva en la calle de la Cal 30, barrio de Almendrales! Te presentamos una oportunidad única para estrenar tu nuevo hogar en una de las zonas más vibrantes y en crecimiento de Madrid. Este nuevo desarrollo ofrece viviendas modernas y funcionales de 1 y 2 dormitorios, con cocina americana, adaptándose a tus preferencias y necesidades. Características de las viviendas: Dormitorio: Espacios diseñados para aprovechar al máximo cada metro cuadrado, proporcionando un ambiente acogedor y práctico. Cocina americana: Disfruta de un concepto abierto que integra la cocina con el salón, ideal para quienes valoran la amplitud y la fluidez en sus espacios. Balcones privados: Un rincón al aire libre para relajarte, tomar un café por la mañana o simplemente contemplar el entorno urbano. Descripción del entorno: El barrio de Almendrales es conocido por su ambiente acogedor y familiar, con una mezcla de tradición y modernidad que lo convierte en un lugar especial para vivir. La calle de la Cal está estratégicamente situada, ofreciendo fácil acceso a una variedad de servicios y comodidades: Servicios Centros Comerciales: A pocos minutos se encuentran varios centros comerciales como Plaza Río 2, que ofrece una amplia variedad de tiendas, restaurantes y opciones de entretenimiento, además de su cercanía a espacios verdes. Supermercados: En sus proximidades, pueden encontrar supermercados como Mercadona a tan solo 3 minutos. Colegios: La oferta educativa en la zona es variada, con colegios tanto públicos como privados (CEIP Nuestra Señora de la Fuencisla o Kids & Us). Accesibilidad y Transporte Transporte Público: La Calle Cal está bien conectada mediante varias líneas de metro y autobuses, facilitando el acceso al centro de Madrid y otras zonas importantes. en transporte público, a través del metro Almendrales y Doce de Octubre y del Cercanías (C-5) a tan solo 10 minutos, como también en transporte privado, con fáciles accesos con el nudo de la M-30, A-4 y A-42. Cercanía al Centro: La ubicación de la calle permite un acceso rápido al centro de Madrid, lo que es ideal para quienes trabajan o estudian en el corazón de la ciudad. Espacios Verdes y Ocio Parques y Zonas Recreativas: La cercanía al Parque de Pradolongo y el Parque del Manzanares proporciona espacios para disfrutar de actividades al aire libre, así como zonas de juego para niños, lo que contribuye a un estilo de vida activo y saludable. Ocio y Restauración: La oferta gastronómica amplia y diversa que enriquece la vida social del barrio. Eficiencia y Ahorro Energético  Cuidar del medio ambiente es responsabilidad de todos. Por eso, tu nueva casa contará con una calificación energética A tanto en consumo de energía como en emisiones gracias a la implementación de fuentes de energía renovables y soluciones constructivas como el sistema por Aerotermia de calefacción y climatización y fachada con acabado de sistema SATE, que garantiza el aislamiento térmico y acústico. En definitiva, este desarrollo no solo te ofrece una vivienda, sino un estilo de vida. Las viviendas están construidas con materiales de alta calidad y un diseño contemporáneo que maximiza el confort. Cada detalle ha sido cuidadosamente pensado para crear espacios luminosos, funcionales y acogedores. La inclusión de balcones privados en todas las unidades añade un valor incalculable, permitiéndote disfrutar de tu propio espacio al aire libre en pleno entorno urbano.",False,,True,True,False,4803.0,True,False,False,False,[],False,False,365000.0,€,flat,"12 de Octubre-Orcasur, Madrid","Ático en calle de la Cal, 30",,,penthouse,,,,
109205323,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/be/c2/1367621512.webp,,44,,275000.0,chalet,sale,62.0,,3,2,calle de la Perdiz,Madrid,Tielmes,,es,,40.2492761,-3.3142884,False,https://www.idealista.com/inmueble/109205323/,"Descubre esta espectacular vivienda, totalmente reformada que combina el carácter de lo antiguo con el confort y la estética más actual. ✔ Planta baja: salón con cocina americana, dos dormitorios (uno de matrimonio), baño completo y acceso directo a un amplio jardín privado. ✔ Jardín con cenador equipado con cocina, perfecto para reuniones y momentos al aire libre. El patio cuenta con una preciosa puerta de madera que le da acceso independiente desde la fachada principal. ✔ Planta alta: gran salón luminoso, un dormitorio adicional y un baño, con acceso desde el patio a través de escaleras exteriores. ✔ Orientación suroeste, que garantiza luz natural durante todo el día. Una vivienda lista para entrar a vivir, con espacios versátiles y un exterior que invita a disfrutar todo el año. ¡Una auténtica oportunidad de vivir en una casa de revista a solo 40 minutos de Madrid! ¡No pierdas esta oportunidad! Contacta con nosotros sin compromiso para más información sobre la vivienda o para consultar con nuestro intermediario financiero y estudiar tu mejor opción de financiación. Estaremos encantados de ayudarte.",False,good,False,,,4435.0,False,False,False,False,[],False,False,275000.0,€,chalet,Tielmes,Chalet pareado en calle de la Perdiz,,,semidetachedHouse,,,,
109163484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/2e/4a/1348644210.webp,Tipo 2D,14,2,599000.0,flat,sale,98.0,True,2,2,"calle Camilo José Cela, 6",Madrid,Las Rozas de Madrid,Parque Empresarial,es,Parque Empresarial,40.5197282,-3.8956784,True,https://www.idealista.com/obra-nueva/109163484/,"Quercus de Las Rozas, una propuesta residencial única en una de las zonas más exclusivas de Madrid. Le presentamos Quercus de Las Rozas, una promoción de vivienda libre estratégicamente ubicada en Las Rozas de Madrid diseñada para ofrecer el máximo confort.  Se trata de una zona totalmente consolidada, con numerosas y amplias zonas verdes, dotaciones deportivas, equipamientos educativos, sanitarios y comerciales. Un entorno tranquilo y perfectamente conectado con Madrid. La promoción contará con 71 viviendas organizadas en tres bloques en torno a un gran espacio central con zonas verdes de cuidado paisajismo y unas zonas comunes excepcionales, pensadas para ofrecer experiencias únicas a toda la familia: espacios equipados para el ocio, la relajación y el bienestar, sin salir de casa: - Piscina exterior desbordante de 200m2 de superficie, cloración salina e iluminación nocturna, permite disfrutar de un refrescante chapuzón a cualquier hora del día. - Club social, climatizado y perfectamente equipado para reuniones o celebraciones con familia y amigos. - Chill out, un espacio destinado al ocio y la convivencia de los residentes, con vistas despejadas a la sierra de Madrid. - Gimnasio, totalmente equipado, con un cerramiento practicable y con una zona exterior para el bienestar al aire libre. - Zona exterior de juegos infantiles. Los más pequeños contarán con un parque infantil para su máximo disfrute. Se trata de un edificio de viviendas diseñado con una visión singular y una delicada atención a los detalles, buscando una mayor eficiencia para un bajo consumo energético. Contará con calificación A, la máxima calificación energética, reduciendo la huella de carbono y las emisiones y repercutiendo favorablemente en el consumo y ahorro energético. Existen diferentes tipologías de vivienda de 1,2,3 y 4 dormitorios, con doble o triple orientación y con una cuidada distribución interior.  Naiz Homes ofrece un servicio adicional de personalización con variadas alternativas en cuanto a distribuciones, acabados interiores, instalaciones o mobiliario con la que poder adecuar cada vivienda a sus preferencias y necesidades. Le invitamos a visitar la página web de la promoción donde podrá encontrar los planos de las viviendas disponibles e imágenes de la promoción. Así mismo, si desea ampliar la información puede reservar una cita, tanto de manera presencial como por videollamada a través de la plataforma Zoom, en el apartado ""Reservar cita"" en la web o contactándonos en el teléfono. No olvide visitar nuestras redes sociales donde podrá conocer las últimas novedades y actualización de las obras.",False,,True,True,False,6112.0,True,False,False,False,[],False,False,599000.0,€,flat,"Parque Empresarial, Las Rozas de Madrid","Piso en calle Camilo José Cela, 6",True,True,,,,,
106753411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/1b/59/1338767108.webp,W-02Y1F1,35,2,640000.0,flat,sale,45.0,True,1,1,calle de Javier Ferrero,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4471257,-3.6710676,False,https://www.idealista.com/inmueble/106753411/,"Piso de lujo en Chamartín Excepcional apartamento de lujo, de construcción reciente en 2024, ubicado dentro de un exclusivo complejo residencial con una amplia gama de servicios. Este complejo ofrece vigilancia las 24 horas, conserjería, lavandería, espacios de coworking, gimnasio, piscina al aire libre, un spa de 350 metros cuadrados (piscina de nado contracorriente, jacuzzi, piscina de 5º, baño turco, sauna,... ) y un majestuoso hall de 180 metros cuadrados. Al ingresar a la vivienda, te recibirá un espacioso salón de 18 metros cuadrados, accesible mediante una puerta con sistema de huella digital. Además, el apartamento cuenta con un dormitorio doble con armarios empotrados.  La cocina, integrada en el salón, está equipada con mobiliario de alta gama y electrodomésticos de primeras marcas, incluyendo horno-microondas, lavavajillas y una nevera de ancho especial. Las persianas exteriores son ajustables para controlar la entrada de luz según tus preferencias.  La climatización se realiza mediante un sistema de geotermia, proporcionando calefacción desde el suelo y refrigeración desde el techo. La gestión de residuos se simplifica mediante un conducto en el pasillo de acceso, equipado con botones para clasificar los distintos tipos de basura. Los pasillos de acceso, el hall y los ascensores presentan acabados de excelente calidad. El precio incluye una plaza de aparcamiento, y otra opcional por 25.000€, y un trastero de 6 metros cuadrados. La propiedad se ubica en el barrio residencial de Ciudad Jardín, dentro del Distrito de Chamartín, al norte de la capital. Ciudad Jardín es un oasis dentro de la ciudad, sin apenas tráfico, pero con acceso directo a la M-30. Chamartín ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, iglesias, gimnasios, hoteles, zonas deportivas, hasta una selección de los mejores bares y restaurantes de Madrid.  Chamartín alberga varias Embajadas y Administraciones Públicas importantes. El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente disponen de aproximadamente 50 líneas de autobús, 7 líneas de metro y dos estaciones de cercanías. La estación de Chamartín es también terminal para la mayoría de los trenes de media y larga distancia hacía el norte de España. Otros puntos de interés son el Auditorio Nacional de Música, el estadio de fútbol Santiago Bernabéu, varios museos y el Parque de Berlín.",False,good,False,True,,14222.0,True,False,False,False,[],False,False,640000.0,€,flat,"Ciudad Jardín, Madrid",Piso en calle de Javier Ferrero,True,True,,,,,
108110620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/27/16/1334141984.webp,V7,9,,1750000.0,chalet,sale,506.0,,4,5,"calle Perseo, 27",Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4515077,-3.9143561,True,https://www.idealista.com/obra-nueva/108110620/,"¡40% DE LA PROMOCIÓN VENDIDA! Promoción exclusiva de 9 chalets de lujo en Los Satélites (Majadahonda) Ubicación privilegiada entre las calles Perseo, Almendros y Leonides Descubre esta exclusiva promoción de 9 viviendas unifamiliares independientes en una de las zonas más cotizadas de Majadahonda: Los Satélites. Situadas entre las calles Perseo, Almendros y Leonides, estas viviendas ofrecen una combinación perfecta de diseño, amplitud y calidad de vida, en un entorno residencial tranquilo y bien comunicado. Cada chalet cuenta con una parcela privada de más de 700 m² y una superficie construida superior a los 400 m², con distribución de 3, 4 ó 5 dormitorios y estancias amplias y luminosas. Las viviendas se entregan con las mejores calidades y ofrecen múltiples opciones de personalización (consultar condiciones y precios). Características destacadas: •Piscina privada y jardín individual •Aparcamiento en superficie dentro de la parcela •Dormitorio principal tipo suite con vestidor •Salón con grandes ventanales y acceso directo al porche y al jardín •Altos estándares en aislamiento, climatización y acabados La zona de Los Satélites – Majadahonda Se trata de una de las urbanizaciones más consolidadas del noroeste de Madrid, con fácil acceso a la M-503 y M-40, transporte público cercano, centros educativos de prestigio, áreas deportivas, centros comerciales como Gran Plaza 2 y Equinoccio, y todos los servicios necesarios a pocos minutos. Una oportunidad única para vivir en una vivienda independiente de alto nivel, con espacio, privacidad y diseño en una ubicación privilegiada. Contáctanos para conocer más información.",False,newdevelopment,True,,False,3458.0,True,False,False,False,[],False,False,1750000.0,€,chalet,"Los Satélites - Roza Martín, Majadahonda","Casa independiente en calle Perseo, 27",True,True,independantHouse,,1780000.0,30000.0,2.0
107943220,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/ca/72/1329030571.webp,,20,5,208800.0,studio,sale,21.0,True,0,1,"de las Fuerzas Armadas, 328",Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4818068,-3.6205463,True,https://www.idealista.com/obra-nueva/107943220/,"HOTEL101 MADRID – Descubre forma inteligente de invertir a través de la propiedad inmobiliaria. Global, simple y con plena propiedad del inmueble. Hotel101-Madrid es una oportunidad única para invertir en el creciente sector turístico e inmobiliario de Madrid, bajo un modelo innovador que combina propiedad individual y gestión hotelera profesional. Ubicado en Valdebebas, una de las zonas de mayor proyección de la capital, el hotel se encuentra en la Avenida de las Fuerzas Armadas, a pocos minutos del aeropuerto de Madrid-Barajas, del centro de convenciones IFEMA y de la Ciudad Deportiva del Real Madrid. Además, estará frente al futuro circuito de Fórmula 1, lo que aumentará su atractivo turístico. ¿Qué significa ser dueño de una habitación con Hotel101? Hotel101 ofrece la posibilidad de comprar una habitación de hotel como unidad independiente con título de propiedad registral, generando ingresos pasivos mensuales sin preocuparse por la gestión operativa. •Rentabilidad Mensual Esperada: Rendimiento histórico con una rentabilidad superior al 7% •100 % sin complicaciones y sin costos ocultos: Deje que Hotel101 gestione completamente su unidad y asuma los gastos operativos, reparaciones y mantenimiento. •Sea propietario de una unidad hotelera y gane con los ingresos del hotel: Reciba una parte igual de los ingresos brutos por habitación generados por todo el hotel, independientemente de la ocupación de su unidad individual. •10 noches gratuitas al año para disfrutar en cualquier Hotel101 del mundo (5 en Madrid y 5 internacionales). ¿Cómo son las habitaciones? Las unidades tipo “HappyRoom” tienen un diseño moderno, funcional y totalmente estandarizado, lo que optimiza su eficiencia operativa. •21 m² totalmente equipados •1 cama Queen + 1 cama individual •Kitchenette con nevera y microondas •Aire acondicionado y calefacción con control individual •Baño privado con ducha de agua caliente •TV de 55”, wifi, caja fuerte, escritorio y enchufes universales •Construcción de alta eficiencia energética y sostenibilidad Instalaciones del hotel: •680 habitaciones en un edificio de 8 plantas •Restaurante 24h, piscina exterior y bar •Gimnasio, salas de reuniones y centro de negocios •Recepción y seguridad 24/7 •Lavandería, consigna y tienda de conveniencia 24h ¿Quién está detrás del proyecto? Hotel101 Global Pte. Ltd., registrada en Singapur, es la rama de expansión hotelera global de DoubleDragon Corporation, una destacada empresa inmobiliaria con sede en Filipinas que cotiza en la Bolsa de Valores de Filipinas, y que cuenta con más de 3.000 millones de dólares estadounidenses en activos totales. El modelo se basa en un enfoque “asset-light”, escalable y eficiente.",False,,True,True,False,9943.0,False,False,False,False,[],False,False,208800.0,€,flat,"Valdebebas - Valdefuentes, Madrid","Estudio en de las Fuerzas Armadas, 328",,,studio,,,,
108110534,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/22/ce/1334142065.webp,V6,9,,1750000.0,chalet,sale,505.0,,4,5,"calle Perseo, 27",Madrid,Majadahonda,Los Satélites - Roza Martín,es,,40.4515077,-3.9143561,True,https://www.idealista.com/obra-nueva/108110534/,"¡40% DE LA PROMOCIÓN VENDIDA! Promoción exclusiva de 9 chalets de lujo en Los Satélites (Majadahonda) Ubicación privilegiada entre las calles Perseo, Almendros y Leonides Descubre esta exclusiva promoción de 9 viviendas unifamiliares independientes en una de las zonas más cotizadas de Majadahonda: Los Satélites. Situadas entre las calles Perseo, Almendros y Leonides, estas viviendas ofrecen una combinación perfecta de diseño, amplitud y calidad de vida, en un entorno residencial tranquilo y bien comunicado. Cada chalet cuenta con una parcela privada de más de 700 m² y una superficie construida superior a los 400 m², con distribución de 3, 4 ó 5 dormitorios y estancias amplias y luminosas. Las viviendas se entregan con las mejores calidades y ofrecen múltiples opciones de personalización (consultar condiciones y precios). Características destacadas: •Piscina privada y jardín individual •Aparcamiento en superficie dentro de la parcela •Dormitorio principal tipo suite con vestidor •Salón con grandes ventanales y acceso directo al porche y al jardín •Altos estándares en aislamiento, climatización y acabados La zona de Los Satélites – Majadahonda Se trata de una de las urbanizaciones más consolidadas del noroeste de Madrid, con fácil acceso a la M-503 y M-40, transporte público cercano, centros educativos de prestigio, áreas deportivas, centros comerciales como Gran Plaza 2 y Equinoccio, y todos los servicios necesarios a pocos minutos. Una oportunidad única para vivir en una vivienda independiente de alto nivel, con espacio, privacidad y diseño en una ubicación privilegiada. Contáctanos para conocer más información.",False,newdevelopment,True,,False,3465.0,True,False,False,False,[],False,False,1750000.0,€,chalet,"Los Satélites - Roza Martín, Majadahonda","Casa independiente en calle Perseo, 27",True,True,independantHouse,,1780000.0,30000.0,2.0
