propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
107926419,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/c2/fc/1328530607.webp,16,1,480000.0,flat,sale,56.0,True,1,1,calle de José Antonio Navarrete,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4616614,-3.6341718,False,https://www.idealista.com/inmueble/107926419/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Distribuidos en un amplio y luminoso salón con excelente distribución, además dispone de 1 dormitorio y 1 baño amueblado. Su amplia cocina, amueblada y equipada con electrodomésticos de gran calidad te invitará a sacar tu lado más creativo en tus momentos de ocio con amigos.  El inmueble se encuentra en el distrito de Hortaleza, en el barrio de Conde Orgaz, a pocos metros del Parque Los Llanos y de El Palacio del Hielo, además a sus alrededores dispone de distintas opciones de centros de salud, restauración, colegios, El Corte Inglés, etc.  En cuanto a la movilidad por transporte público o privado, no tendrás de que preocuparte ya la zona cuenta con excelentes opciones:  - Autobuses: 120 y 122  - Estación de metro Canillas  - M-40  - A-2  *No se admiten visitas a la vivienda  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,8571.0,False,False,False,False,[],False,False,480000.0,€,flat,"Conde Orgaz-Piovera, Madrid",Piso en calle de José Antonio Navarrete,R10078,True,True,,,,
108499090,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/a6/8d/1346716854.webp,35,2,400000.0,flat,sale,129.0,True,5,2,calle de la Virgen de África,Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.4409762,-3.6537588,False,https://www.idealista.com/inmueble/108499090/,"SÓLO VENTA NUDA PROPIEDAD CON USUFRUCTO VITALICIO, PROPIETARIO DE 82 AÑOS. La propiedad desea exclusivamente la venta de la nuda propiedad del inmueble, conservando el usufructo vitalicio para la usufructuaria, de 82 años.  Magnífico piso totalmente exterior, con cinco habitaciones, gran cocina con terrarza tendedero grande, amplio salón y dos baños, uno con bañera y otro con plato de ducha. Armarios empotrados en cuatro habitaciones. Segunda planta exterior, con altura de tercero, orientación este y oeste, excelente luz natural durante todo el día, con gran ventanal en el salón y ventanas grandes en todas las estancias.  No dispone de ascensor. Bloque con plazas de parking privativas para los vecinos, con posibilidad de aparcar dos coches en el recinto. Excelente ubicación en calle tranquila junto a Avda. de Badajoz, Metro Barrio de la Concepción, fácil acceso a M-30 y zona Guindalera.",False,good,False,False,3101.0,True,False,False,False,[],False,False,400000.0,€,flat,"San Pascual, Madrid",Piso en calle de la Virgen de África,NUDA PROPIEDAD VIRGEN DE AFRICA ,True,True,,,,
108232273,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/70/e7/1337876488.webp,24,7,427000.0,flat,sale,88.0,True,1,1,calle de Rafael Bergamín,Madrid,Madrid,Ciudad Lineal,es,San Juan Bautista,40.449781,-3.6605037,False,https://www.idealista.com/inmueble/108232273/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda 88 m² distribuidos en un amplio comedor con armario empotrado, para añadir espacio adicional a tu hogar, y acceso a la cocina totalmente amueblada y con electrodomésticos de excelente calidad, que dispone también de una zona de aseo con lavadora y termo.  La vivienda cuenta también con un amplio salón muy luminoso gracias a sus ventanales a lo largo de la estancia. Además, dispone de 1 dormitorio con armarios empotrados de madera blanca para ofrecer más amplitud a la estancia, con cajonera y balda maletero. Además, la vivienda cuenta con 1 baño amueblado, con plato de ducha y mampara, incorporado en suite a la habitación principal. La vivienda dispone de calefacción individual en todas las estancias a través de conducto. Cuenta con suelo laminado, ventanas de aluminio en gris con Climalit; y baños con porcelánico y lavabo flotante. El inmueble está muy bien ubicado en el distrito de Arturo Soria, a pocos minutos del acceso a la M-30, la A-2 y la calle Arturo Soria, con cercanía a parques y distintas opciones de restauración, colegios, institutos, centros comerciales, hospitales etc. Además dispone de fácil acceso a transporte público gracias a su cercanía a la estaciones de metro de Arturo Soria y Avenida de la Paz, al igual que multitud de líneas de autobuses a sus alrededores. *No se admiten visitas a la vivienda Te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,4852.0,False,False,False,False,[],False,False,427000.0,€,flat,"San Juan Bautista, Madrid",Piso en calle de Rafael Bergamín,R10247,True,True,,,,
108482782,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/2a/d7/1346266623.webp,33,,325000.0,chalet,sale,117.0,,4,3,calle Mesón,Madrid,Moralzarzal,Zona Centro,es,,40.6818728,-3.9728686,False,https://www.idealista.com/inmueble/108482782/,"POSIBILIDAD DE FINANCIACION AL 100% DE SU PRÉSTAMO HIPOTECARIO. La agencia inmobiliaria en Moralzarzal - Tecnocasa Estudio Moralzarzal SLU te ofrece situado en el corazón de la localidad, a escasos metros de la plaza del Ayuntamiento, la estación de autobuses y todos los servicios, este chalet pareado de 117 m2 construidos y 114 m2 útiles que ofrece una oportunidad única para quien busca una vivienda sólida, bien cuidada y con muchísimas posibilidades de actualización. La casa se organiza en dos plantas y cuenta con un amplio patio delantero de unos 20 m2 completamente solado, desde donde se accede a una terraza exterior que precede la entrada principal. Al ingresar, encontramos un recibidor con acceso al aseo de cortesía y la escalera a la planta superior. Desde allí, se abre paso al salón: un espacio amplio, muy luminoso, con estufa de leña y salida directa al jardín trasero mediante ventanal. El jardín, también totalmente solado, cuenta con casi 60 m2 y con zona de almacenaje. El mismo se conecta con el patio delantero a través de un pasillo lateral, rodeando la casa y aportando una fantástica sensación de amplitud y funcionalidad. La cocina, alargada y con gran capacidad de almacenaje, recorre toda la longitud del salón dando mucha comodidad en el día a día, así como favoreciendo una posible redistribución abierta si se desea una reforma más moderna. En la planta superior, un pasillo distribuye cuatro dormitorios dobles, todos exteriores, con armarios empotrados y excelente entrada de luz natural. Dos de los dormitorios se sitúan a cada lado del pasillo, perfectos para familias numerosas o para quienes buscan espacio adicional para despacho o invitados. Completan esta planta dos baños completos con ventana y bañera. La vivienda fue construida en 1978 y se conserva en muy buen estado de mantenimiento. Aunque se encuentra en su estado original, cuenta con importantes mejoras realizadas: se instalaron ventanas de PVC con doble acristalamiento tipo Climalit sobre las originales de aluminio, y se dotó a toda la vivienda de calefacción mediante caldera de gas propano canalizado, con radiadores instalados en todas las estancias. Una casa con alma, con buena base estructural, excelente distribución y una ubicación privilegiada, ideal para quienes valoran el espacio exterior, la tranquilidad de una zona residencial y la cercanía a todo.",True,renew,False,,2778.0,True,False,False,False,[],False,False,325000.0,€,chalet,"Zona Centro, Moralzarzal",Chalet pareado en calle Mesón,,,,semidetachedHouse,,,
108965320,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/c1/15/4a/1360288233.webp,42,9,520000.0,flat,sale,143.0,True,4,2,CL ANTONIO ROMERO,Madrid,Madrid,Carabanchel,es,Abrantes,40.3749512,-3.7281554,False,https://www.idealista.com/inmueble/108965320/,"ASIHOGAR vende en exclusiva amplio piso en urbanización privada con piscina y gimnasio. Esta vivienda de 4 dormitorios, 2 baños, amplio salón y magnifica cocina tiene mucha luz natural con buenas vistas.  Como anexo tiene un trastero de unos 5 metros y se vende conjuntamente con 2 plazas de garaje muy cómodas próximas a la puerta de acceso a los ascensores que llevan hasta la vivienda. La urbanización privada muy cuidada consta de piscina, gimnasio, vestuarios con saunas, zona de juegos infantil, bancos y mucho espacio de paseo cuenta con servicio de portería 24 horas. La superficie construida total es de 143 m2 de los cuales 114 m2 son de la vivienda, 5 m2 del trastero y 24 m2 de los elementos comunes. En su entrada encuentras un gran recibidor y en seguidamente, en el pasillo, tienes un gran armario para poder colgar abrigos de tus visitas. Consta de 4 dormitorios (el principal en suite), todos ellos con armario empotrado, 2 baños completos, amplio salón con un magnifico mirador que le proporciona mucha luz natural y la cocina independiente totalmente equipada y con tendedero. Puerta acorazada, suelos de tarima flotante, gres y alicatado en zonas húmedas en muy buen estado. Calefacción individual con caldera de gas por radiadores y aire acondicionado por conductos, tanto la máquina del aire como la caldera se han instalado recientemente (2 años). Con muy buena comunicación al centro de la ciudad con rápido acceso a M-30, A-42, M-40 y M-45, cerca del Metro (línea 11) y rutas de los buses E-1, 116, 121,131 y 155 de la EMT. La zona dispone de colegios, guarderías, centro de salud, y diferentes comercios como: Mercadona, Ahorramas, Aldi, farmacias, guarderías, peluquerías, restaurantes, Burger y cafeterías, etc. También tiene el Centro Comercial Isla Azul a menos de 2 km… Todo esto le convierte en el espacio ideal para familias que buscan crecer sin renunciar a nada.",True,good,False,True,3636.0,True,False,True,False,[],False,False,520000.0,€,flat,"Abrantes, Madrid",Piso en CL Antonio Romero,AHV076,True,True,,,,
108911544,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/fd/42/1358700958.webp,23,3,275000.0,studio,sale,29.0,True,0,1,calle de Donoso Cortés,Madrid,Madrid,Chamberí,es,Arapiles,40.4358572,-3.7038311,False,https://www.idealista.com/inmueble/108911544/,"Tu primer piso en Chamberí… y SIN COMISIÓN DE AGENCIA Vivir en Chamberí sin hipotecarte de por vida sí es posible. Este estudio exterior con balcón en Donoso Cortés te lo demuestra. Una oportunidad única en pleno barrio de Arapiles, junto a la Glorieta de Quevedo, el parque del Canal de Isabel II y el Mercado de Vallehermoso. Se encuentra en una finca cuidada, con ascensor, y lo mejor: es exterior, con luz natural durante todo el día y con un tranquilo balcón que da vida al espacio. Con cocina independiente, armario empotrado y un baño completo, es ideal para entrar a vivir o poner en alquiler desde el primer día. Una opción perfecta si buscas comprar tu primer pisito y vivir en Chamberí sin necesidad de una gran hipoteca: difícilmente encontrarás algo más barato en todo Chamberí que sea exterior, con ascensor y no esté a pie de calle. También es ideal como primera inversión para quien quiera dar sus primeros pasos en el mercado inmobiliario sin contar con capitales muy elevados. O simplemente si vienes a menudo a Madrid y estás cansado de pagar hoteles: este estudio puede convertirse en tu punto de apoyo en la capital, con tu cama siempre esperándote cuando la necesites. Si te has enamorado de esta vivienda, déjanos un mensaje y te organizaremos una visita sin compromiso. Puede que no vuelva a salir otra igual.",True,good,False,True,9483.0,True,False,False,False,[],False,False,275000.0,€,flat,"Arapiles, Madrid",Estudio en calle de Donoso Cortés,Donoso,,,studio,,,
103247462,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/4e/4d/1311653109.webp,50,,1390000.0,chalet,sale,675.0,,6,4,VALLE NORUEGO,Madrid,Boadilla del Monte,Las Lomas,es,,40.4316363,-3.8935232,False,https://www.idealista.com/inmueble/103247462/,"""NO COBRAMOS AL COMPARDOR"" En un entorno maravilloso, como son Las Lomas, nos encontramos ésta maravillosa casa. En la planta calle tenemos un fantástico y luminoso salón, que comunica con otro; y ambos constituyen la mitad de la planta, haciendo única ésta estancia. Comunica con la cocina, lo que hace que sea muy cómodo y acogedor. En ésta planta también tenemos sala de estar o despacho y aseo de cortesía. En la primera planta nos encontramos con los dormitorios; el principal en suite, complementado por cuatro más que les dan servicio dos baños. En el sótano tenemos una gran zona diáfana y trastero, al que se le puede dar el uso que cada familia necesite. Dispone de un agradable agradable porche; junto con piscina y jardín consolidado.",False,renew,False,,2059.0,True,False,False,False,[],False,False,1390000.0,€,chalet,"Las Lomas, Boadilla del Monte",Casa independiente en Valle Noruego,,True,True,independantHouse,,,
108694180,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/a2/51/1352357685.webp,23,1,251100.0,duplex,sale,89.0,True,3,3,calle la Colonial,Madrid,Pinto,Centro - Ayuntamiento,es,,40.2419689,-3.7038326,False,https://www.idealista.com/inmueble/108694180/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas disfrutando de tu hogar en propiedad en una excelente ubicación en Pinto? ¡Testa Homes lo hace realidad! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. Dúplex de 89 m² construidos en el centro de Pinto, con 3 dormitorios y 3 baños, ideal para quienes buscan amplitud, funcionalidad y ubicación. Esta vivienda sin amueblar ofrece una distribución cómoda y luminosa, con suelos de gres en todas las estancias, armarios empotrados en los dormitorios y una cocina parcialmente equipada, lista para adaptarse a tu estilo. Espacios amplios, bien definidos y con gran potencial para personalizar. Incluye plaza de garaje en el precio y se aceptan mascotas. La comunidad ha sido recientemente renovada y ofrece zonas comunes modernas y cuidadas. Un entorno pensado para el bienestar diario, con jardines, áreas de descanso y espacios compartidos que elevan la experiencia residencial. Perfecto para quienes valoran la tranquilidad sin renunciar a servicios de calidad. Ubicado en el centro urbano de Pinto, con todos los servicios esenciales a pie de calle. Colegios, centro médico, supermercados, restaurantes y zonas verdes conforman un entorno consolidado y familiar. Excelente conexión mediante transporte público gracias a la estación de cercanías Pinto, y acceso rápido a la M-506 para quienes se mueven en vehículo privado. Una ubicación estratégica que combina comodidad, conectividad y calidad de vida. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas. Consulte condiciones y disponibilidad. *Imágenes orientativas sin carácter vinculante. **Las imágenes corresponden a un apartamento tipo. **Viviendas sujetas a disponibilidad y viviendas no amueblada. En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre.",False,good,False,True,2821.0,False,False,False,False,[],False,False,251100.0,€,flat,"Centro - Ayuntamiento, Pinto",Dúplex en calle la Colonial,575,True,True,duplex,,,
108279252,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1b/e1/4b/1339351874.webp,31,,1500000.0,chalet,sale,288.0,,4,4,calle de Umbría,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4564717,-3.6503029,False,https://www.idealista.com/inmueble/108279252/,"Chalet en el barrio Arturo Soria en venta de 288 m2 construidos, de 4 dormitorios y 4 baños distribuidos en tres plantas. Reformada en el 2020.   Accedemos a la finca y subiendo unos escalones llegamos al porche que da acceso a la vivienda.  La planta baja se distribuye en: el hall recibidor, amplio y luminoso salón comedor con grandes ventanales. En el hay dos escaleras, una nos lleva a la planta superior y otra a la planta inferior. La amplia cocina equipada con cocina profesional de acero inoxidable y potente extractor, cuenta con mucho espacio de almacenamiento, muy buena superficie de mesada y un comedor para uso diario desde el que se accede al patio. En el hay una zona de barbacoa, otro espacio cubierto por un toldo plegable donde se puede ubicar un comedor y un estar exterior. En este hermoso patio tambien se encuentra la piscina salina  y un área para solarium.   Si subimos a la planta superior y llegamos a un distribuidor que nos da acceso a un baño completo, el dormitorio principal, un segundo dormitorio con baño en suite y una escalera que nos conduce a la sala de máquinas de la piscina y a una bodega.   La planta inferior está formada por un baño, el lavadero, una despensa, dos amplios dormitorios, uno de ellos con baño en suite, una sala que puede albergar diferentes usos (sala de estar o juegos espacio para eventos, etc.) esta sala está separada del garaje por un cerramiento de cristal.    La calefacción es a gas por radiadores y la planta baja cuenta con aire acondicionado por Split. Cuenta con preinstalación para aire acondicionado en casi todas las estancias.   Cabe destacar la luminosidad y espacialidad de todos sus ambientes, la buena distribución, cuenta con mucho espacio de guardado, grandes ventanales de madera de excelente calidad realizados a medida con postigos de madera. Los baños son de mármol travertino. Construida y reformada con materiales de primera calidad.  Todo esto y mucho más, como su privilegiada ubicación, su implantación en el terrenos que hace que tenga varias orientaciones, buen aislamiento y la ventilación cruzada hacen que sea una vivienda muy acogedora, cómoda y que da la sensación que uno está en una casa de veraneo todo el año.  Arturo Soria, es una de las zonas exclusivas de Madrid. Está muy cerca a algunos de los mejores colegios tanto nacionales como internacionales (Colegio San José del Parque, Liceo Frances, etc), cerca de centros comerciales como Arturo Soria Plaza, de las prestigiosas clínicas MD Anderson Center, Hospital Nuestra Señora de América y Clínica Universitaria de Navarra, supermercados, gimnasios, farmacias, etc. También tiene muy buen acceso directo a la carretera de Barcelona, M-30 y M-40, y está a pocos minutos del Aeropuerto Adolfo Suarez. Cerca del metro de Arturo Soria y de paradas de autobuses de las líneas 120, 122, 70, 11, N3, etc. ¡Llámanos y visita!          We bring houses and people together.",True,good,False,,5208.0,True,True,False,False,[],False,False,1500000.0,€,chalet,"Conde Orgaz-Piovera, Madrid",Chalet adosado en calle de Umbría,4159,True,True,terracedHouse,,,
108877710,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/51/10/1357700638.webp,19,1,390000.0,flat,sale,70.0,,2,1,calle Elena Fortún,Madrid,Las Rozas de Madrid,Montecillo,es,Montecillo,40.4986769,-3.8842767,False,https://www.idealista.com/inmueble/108877710/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. ¿Te imaginas tu vivienda en propiedad en Las Rozas? ¡Testa Homes lo hace posible! *La vivienda y fotos publicadas corresponden a una vivienda tipo, para más información consulte a su gestor comercial. Te damos la bienvenida a esta espectacular vivienda sin amueblar de 70 m² construidos, ubicada en una de las zonas residenciales con mayor proyección y calidad de vida del noroeste de Madrid. La propiedad cuenta con 2 amplios dormitorios y 1 baño completo, ideal para quienes buscan comodidad, diseño moderno y un entorno tranquilo, sin renunciar a las ventajas de vivir cerca de la capital. El interior de la vivienda está diseñado con suelos de tarima, armarios empotrados y materiales de primera calidad. La cocina está completamente amueblada y equipada con electrodomésticos de primeras marcas, perfecta para los amantes de la gastronomía. El baño cuenta con ducha y mampara, además de mobiliario funcional que completa un espacio práctico y elegante. Y para que no tengas que preocuparte por el aparcamiento ni el almacenamiento, esta vivienda incluye 2 plazas de garaje y trastero, todo incluido en el precio. La vivienda forma parte de una urbanización cerrada que ofrece conserjería, zonas comunes ajardinadas, piscina exterior y parque infantil, todo diseñado para el disfrute y bienestar de toda la familia. Un espacio seguro, privado y rodeado de naturaleza, ideal para desconectar del ritmo urbano. Situada en Las Rozas, una zona joven, en constante expansión y con acceso a todo tipo de servicios: centros educativos, comercios, zonas deportivas y espacios verdes. A nivel de movilidad, la ubicación es inmejorable: está próxima a la estación de tren de Las Rozas y muy bien comunicada por carretera gracias a su cercanía a la A-6, M-50 y M-40. Además, esta vivienda admite mascotas, porque sabemos que tu hogar también es su hogar. Horario de atención telefónica de lunes a viernes de 9:00 a 21:00 y sábados de 9:00 a 14:00 horas.  Consulte condiciones y disponibilidad.  *Imágenes orientativas sin carácter vinculante.  **Viviendas sujetas a disponibilidad y viviendas no amueblada. *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,True,5571.0,False,False,True,False,[],False,False,390000.0,€,flat,"Montecillo, Las Rozas de Madrid",Piso en calle Elena Fortún,10613,True,True,,,,
105947490,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/d7/cc/1270162959.webp,35,2,170000.0,flat,sale,57.0,True,2,1,"calle de la Joyería, 1",Madrid,Madrid,San Blas,es,Amposta,40.4255036,-3.6245847,True,https://www.idealista.com/inmueble/105947490/,"PISO ALQUILADO CON SEGURO DE IMPAGOS DE ALQUILER. Se vende piso en el barrio de San Blas. La vivienda esta distribuida en un salón, dos dormitorios, baño con ducha y cocina americana en el salón que da hacia el exterior. RENTA DE 655 € AL MES. IBI 190 € AL AÑO. COMUNIDAD 35 € AL MES. RENTABILIDAD 4,5% HASTA EL 1 DE MARZO DEL 2028. Se le realizó una reforma hace aproximadamente 10 años a la vivienda, pasando a tener dos dormitorios, salón, cocina separada con cristal y cuarto de baño con ventana. Es una casa muy luminosa, con el salón y los dormitorios dando a la avenida de Hellín orientados al sur. La terraza esta cerrada hacia el salón. La finca no tiene ascensor. El salón está dotado de calefacción individual por electricidad, termo programable para el agua caliente, aire acondicionado, carpintería de aluminio y puertas de sapelly. Se encuentra a 300 metros andando de la parada de metro San Blas (L7) y a escasos minutos del Parque del Paraíso. Además hay numerosos servicios como supermercados, tiendas y restaurantes.  PISO ALQUILADO CON SEGURO DE IMPAGOS DE ALQUILER. Se vende piso en el barrio de San Blas. La vivienda esta distribuida en un salón, dos dormitorios, baño con ducha y cocina americana en el salón que da hacia el exterior. RENTA DE 655 € AL MES. IBI 190 € AL AÑO. COMUNIDAD 35 € AL MES. RENTABILIDAD 4,5% HASTA EL 1 DE MARZO DEL 2028.",False,good,False,False,2982.0,True,False,False,False,[],False,False,170000.0,€,flat,"Amposta, Madrid","Piso en calle de la Joyería, 1",ALS2417,,,,,,
108726269,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/60/c3/1353280966.webp,38,3,349000.0,flat,sale,88.0,True,3,1,"calle de Valle Inclán, 97",Madrid,Madrid,Latina,es,Águilas,40.3761955,-3.7746348,True,https://www.idealista.com/inmueble/108726269/,"REFORMADO, CON TERRAZA Y MUY LUMINOSO ¿Sueñas con una vivienda para entrar a vivir? Presentamos este increíble piso único en la zona. Cuenta con materiales de gran calidad en suelos, puertas, ventanas y mucho más. Mobiliario de cocina incluido hecho a medida. Aire acondicionado y plaza de garaje en cesión. LUZ NATURAL EN TODAS SUS ESTANCIAS. 3 habitaciones con armarios empotrados y 1 baño con plato de ducha. Amplio salón comedor y terraza. A lo largo de todo el pasillo encontramos dos armarios de gran tamaño y altura. Su inmejorable orientación hará que disfrutes un piso con luz natural todo el día, ganando calidad de vida y proporcionándote gran ahorro energético. Rodeado de todo tipo de servicios, Centro de Salud y Deporte. Comercios, supermercados, parques y zonas de ocio y restauración. Gran despliegue de medios de transporte a tu alcance y conexiones directas con las principales carreteras. A escasos metros encontramos gran abanico de posibilidades en oferta educativa, tanto pública como privada. En el mismo edificio se encuentra el Centro de Salud Valle Inclán. Has encontrado la mejor vivienda de la zona y única por su luz natural y características. No dejes pasar esta oportunidad a un precio inmejorable. ¡Ven a visitar la que, sin duda, será la casa de tus sueños! NO COBRAMOS AL COMPRADOR ASESORAMIENTO FINANCIERO GRATUITO.",True,good,False,True,3966.0,False,False,False,False,[],False,False,349000.0,€,flat,"Águilas, Madrid","Piso en calle de Valle Inclán, 97",N02-CMP-14419,True,True,,,,
108698589,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4a/a5/99/1352489773.webp,17,en,1550000.0,flat,sale,220.0,True,4,4,calle del Buen Suceso,Madrid,Madrid,Moncloa,es,Argüelles,40.4267093,-3.7216101,False,https://www.idealista.com/inmueble/108698589/,"TORALIA CAPITAL ofrece piso Reformado a Estrenar en Edificio Clásico – Calle del Buen Suceso, Argüelles En el corazón del prestigioso barrio de Argüelles, junto al Parque del Oeste, se encuentra esta espectacular vivienda exterior a estrenar, ubicada en una finca clásica con ascensor. Situada en una primera planta, la vivienda destaca por su luminosidad, gracias a su orientación sur y amplias ventanas en todas las estancias. Los techos de casi 3 metros de altura y la conservación de los suelos originales aportan carácter y elegancia al espacio. La distribución incluye 3 amplios dormitorios, todos con baño en suite y ventilación natural, ofreciendo confort y privacidad. Además, cuenta con armarios empotrados, calefacción central y aire acondicionado. La reforma integral ha sido realizada con materiales y acabados de primeras calidades, combinando el encanto clásico con el diseño contemporáneo. Una vivienda única, lista para entrar a vivir, en una de las zonas más codiciadas de Madrid.",True,good,False,True,7045.0,True,False,True,False,[],False,False,1550000.0,€,flat,"Argüelles, Madrid",Piso en calle del Buen Suceso,4270,,,,,,
105723859,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/6d/5f/1261128518.webp,64,,405000.0,chalet,sale,224.0,,4,4,"plaza Consistorial, 2",Madrid,Guadalix de la Sierra,,es,,40.7845373,-3.6934863,True,https://www.idealista.com/inmueble/105723859/,"Chalet Adosado Totalmente Nuevo de 224 m2, Excelente Ubicación. Garaje y patio trasero de 40 m2. Distribución Planta Baja: 2 estancias, una de ellas con acceso a patio trasero, cuarto de baño y garaje con conector para vehículo eléctrico.  Planta Primera: amplio salón comedor, cocina, y cuarto de baño. Planta Segunda: 3 dormitorios y 2 baños, el principal en suite. Cuenta con el sistema más sostenible y eficiente energéticamente: Aerotermia con suelo radiante para el invierno y refrigerante para el verano. Además dispone de seis Placas solares en tejado. Tiene sistema de ventilación en habitaciones, salón, cocina y baños, con recuperador de calor, que permite renovar el aire interior sin enfriar en invierno y sin calentar en verano. Este sistema, gracias a sus by-pass automático permite disfrutar, tanto en verano como en invierno, de cualquier situación de temperatura favorable dentro de la casa sin pasar por el intercambiador. Un ejemplo, sería el aire fresco de las mañanas en verano que se introduciría sin calentarlo con el calor extraído de las estancias. Fachada con aislamiento térmico exterior superior a 10 cm, que evita los puentes térmicos y las molestas corrientes de aire interiores. Gracias al diseño de la viviendas con fachadas a dos orientaciones cuenta con ventilación natural cruzada. Ventanas de PVC oscilobatientes con triple cristal y persianas motorizadas, en la planta baja con persianas autoblocantes para mayor seguridad.  Sistema de alarma y video-portero en todas las plantas.",True,good,False,,1808.0,True,False,False,False,[],False,False,405000.0,€,chalet,Guadalix de la Sierra,"Chalet adosado en plaza Consistorial, 2",,True,True,terracedHouse,,,
