propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,neighborhood,hasLift,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108779232,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/94/40/1354880634.webp,47,210000.0,flat,sale,59.0,3,1,calle San Basilio,Madrid,Madrid,es,40.3811674,-3.7093152,False,https://www.idealista.com/inmueble/108779232/,"¡UNA GRAN OPORTUNIDAD PARA INVERSORES O PARA CREAR TU HOGAR IDEAL! Se pone a la venta esta vivienda situada en la calle San Basilio, en una zona tranquila y bien conectada de Madrid. La propiedad dispone de 59 m² construidos y actualmente se distribuye en tres dormitorios, un baño, salón, cocina independiente y una terraza que ofrece un agradable espacio exterior. Ubicada en una tercera planta exterior, la vivienda destaca por su excelente iluminación natural, gracias a su orientación y altura. El edificio no cuenta con ascensor. El piso necesita reforma integral, lo que representa una excelente ocasión para rediseñar su distribución y adaptarla completamente al gusto del comprador. Con un precio de 230.000 €, es una opción atractiva tanto para quienes buscan su primera vivienda con posibilidades de personalización, como para inversores interesados en renovar y aumentar el valor del inmueble para alquiler o venta. La zona está rodeada de todos los servicios necesarios: supermercados, colegios, transporte público, zonas verdes, centros médicos y con fácil acceso a las principales vías de la ciudad. No dejes pasar esta excelente oportunidad de adquirir una vivienda con gran proyección en una zona con alta demanda. ¡Contáctanos y agenda tu visita!",False,renew,False,3559.0,False,False,False,False,[],False,False,210000.0,€,,,flat,,"Pradolongo, Madrid",Piso en calle San Basilio,Destacado,3,True,Usera,Pradolongo,False,LCM37674,230000.0,20000.0,9.0
106161659,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/32/7a/1274374243.webp,39,314500.0,chalet,sale,196.0,4,3,paseo de las Vegas,Madrid,El Álamo,es,40.2266387,-3.9977417,False,https://www.idealista.com/inmueble/106161659/,"Este chalet independiente totalmente a reformar se encuentra en El Álamo, Madrid. Es un chalet independiente construido en el año 2000, que tiene 196 m2 construidos sobre una parcela de 499m2. Se distribuye en porche a la entrada, hall, salón-comedor independiente con chimenea, cocina con salida a la parte de atrás del jardín, 4 habitaciones con armarios empotrados (una de ellas en planta baja), 3 cuartos de baño completo. Garaje para un coche y sala multiusos. Dispone de jardín con piscina privada, armarios empotrados en todas las habitaciones, pintura en gotelé, ventanas de aluminio con cristal normal, calefacción gasoil (faltan radiadores, caldera y deposito), suelos de gres en toda la vivienda, etc. Se encuentra a 3 minutos de una oficina bancaria y a 5 del Ayuntamiento. Próximo a superficies comerciales y de restauración de la localidad. Muy próximo al nuevo polideportivo, zonas verdes y parques infantiles. Junto a la parada de autobús de la Lineal 529. Valoraciones gratuitas y sin compromiso Descubre nuestras ofertas Encuentra más en.",False,good,False,1605.0,False,False,False,False,[],False,False,314500.0,€,,,chalet,independantHouse,El Álamo,Casa independiente en paseo de las Vegas,Destacado,,,,,,NAV4671,,,
108966565,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/ea/e8/1361678956.webp,26,184900.0,flat,sale,59.0,2,1,Barrio Villaverde Alto,Madrid,Madrid,es,40.3453871,-3.7105224,False,https://www.idealista.com/inmueble/108966565/,"Descubre este encantador piso reformado en la vibrante zona de Villaverde Alto, ubicado a un paso de todo lo que necesitas. Con una superficie construida de 59 m² y útil de 50 m², esta propiedad ofrece dos acogedoras habitaciones dobles ideales para descansar después del ajetreo diario. El baño ha sido modernizado con acabados contemporáneos que brindan comodidad y estilo. Además, podrás disfrutar del sol al aire libre gracias a su terraza privada perfecta para relajarte o compartir momentos especiales con amigos y familiares. La ubicación es inmejorable: bien comunicada por tren y cercana a todos los servicios necesarios como supermercados, colegios e instalaciones deportivas. Este hogar representa no solo una excelente inversión sino también la oportunidad ideal para vivir cómodamente en el corazón de Madrid sin renunciar al encanto local ni las comodidades modernas. ¡No pierdas la oportunidad! Ven a visitarlo y déjate seducir por todas sus posibilidades!",False,good,False,3134.0,False,False,True,False,[],False,False,184900.0,€,,,flat,,"Villaverde Alto, Madrid",Piso,Destacado,3,True,Villaverde,Villaverde Alto,False,02398,189900.0,5000.0,3.0
108837390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/80/e3/1356587956.webp,43,1390000.0,flat,sale,123.0,2,2,Barrio Almagro,Madrid,Madrid,es,40.437401,-3.69584,False,https://www.idealista.com/inmueble/108837390/,"¡Real Estate Almagro! Ofrece este increíble piso en la Calle Viriato, ubicado en una quinta planta con mucha luz natural, que te hará sentir en casa desde el primer momento. Con una distribución moderna y funcional, este inmueble es ideal tanto para familias como para aquellos que buscan comodidad y calidad de vida en el corazón de Chamberí. Características del inmueble: •Superficie: 123 m² construidos. •Habitaciones: 2 habitaciones con posibilidad de una tercera, adaptándose a tus necesidades. •Baños: 2 baños completos, uno de ellos en suite, ofreciendo mayor privacidad y confort. •Salón: Espacioso y luminoso, ideal para disfrutar en familia o recibir a tus amigos, con acceso a terraza. •Cocina: Cocina independiente equipada. •Extras: Suelos de parquet que aportan calidez y elegancia al espacio. •Servicios: Servicios centrales para mayor comodidad, portero físico que garantiza seguridad y tranquilidad. •Garaje: Plaza de garaje de concesión del Ayuntamiento incluida en el precio, un lujo en el centro de Madrid. Ubicación: Esta propiedad se sitúa en el pleno corazón del barrio de Almagro considerado uno de los más exclusivos de Madrid ya que en sus calles se encuentran algunas de las viviendas más lujosas y señoriales de la ciudad. Para visitarlo, contacte con nosotros en el  ¡No lo dejes escapar! Contáctanos para más información o para agendar una visita. Estamos seguros de que este piso te encantará.",False,renew,False,11301.0,False,False,False,False,[],False,False,1390000.0,€,,,flat,,"Almagro, Madrid",Piso,Destacado,5,True,Chamberí,Almagro,True,RP1922025139084,1450000.0,60000.0,4.0
108738064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d3/eb/3c/1353762403.webp,5,490000.0,chalet,sale,266.0,5,3,"calle Araucarias, 2",Madrid,Galapagar,es,40.5866551,-3.9646788,True,https://www.idealista.com/inmueble/108738064/,"VENTA POR SISTEMA DE PUJA AL ALZA PARTIENDO DEL PRECIO PUBLICADO HASTA EL 17/09/2025 Vivienda situada en la Calle Araucaria. En la localidad de Galapagar, en la provincia de Madrid. La vivienda tiene una superficie construida de 330,09 m2. Está distribuida en un amplio hall de entrada, que da acceso a una cocina independiente muy luminosa, y un pasillo que distribuye a un gran salón comedor. La vivienda tiene también cinco dormitorios amplios y con mucha luz, una de las habitaciones con baño en suite. Además cuenta con cuatro cuartos de baño tres de ellos completos. Situado en uno de los municipios más cotizados de la sierra de Madrid, este chalet combina la calma de un entorno natural con la comodidad de tener todos los servicios a pocos minutos. Con excelentes conexiones a Madrid mediante la A6 y transporte público, colegios de prestigio y una gran oferta de ocio, es el lugar perfecto para quienes buscan calidad de vida sin alejarse de la ciudad.",False,good,False,1842.0,False,False,False,False,[],False,False,490000.0,€,True,True,chalet,terracedHouse,"Los Jarales - Las Minas, Galapagar","Chalet adosado en calle Araucarias, 2",Destacado,,,Los Jarales - Las Minas,,,RLGS0164,,,
107935215,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/94/82/1328799714.webp,32,1700000.0,chalet,sale,380.0,5,5,calle Zamora,Madrid,Pozuelo de Alarcón,es,40.4155946,-3.8322367,False,https://www.idealista.com/inmueble/107935215/,"UTANDE Real Estate presenta esta bonita casa en una de las urbanizaciones más sobresalientes de la capital, en Pozuelo de Alarcón. Consta de 380 m² distribuidos en dos plantas: 5 dormitorios, 5 baños: 1 de ellos en suite. Cocina, zona de estar con dos salones y comedor. Una terraza y un fantástico jardín con posibilidad de crear una piscina privada, aunque ya disponga de una comunitaria. Dos plazas de garaje, trastero y unas fantásticas zonas de ocio y comercios en la urbanización. El servicio de seguridad es de 24 horas dando una tranquilidad a todos los vecinos.  Comunidad: 380 €/mes (incluye limpieza de zonas comunes y servicio de conserjería). IBI: 2.100€/año.  Una gran oportunidad, con todos los servicios en la puerta. Listo para entrar a vivir. Es una casa preciosa y decorada con mucho gusto. Sin duda, es una oportunidad para vivir y disfrutar en un barrio residencial, familiar y muy tranquilo cerca del centro de Madrid. Disponemos de las llaves de la propiedad. Puedes ponerte en contacto para consultar la disponibilidad de las visitas. Negociación flexible y con la propiedad. Utande Real Estate es una sociedad de inversión inmobiliaria nacional e internacional. Colaboramos con más de 1.500 agencias inmobiliarias en todo el mundo. Te asesoramos jurídicamente y te ofrecemos la mayor rentabilidad financiero-fiscal. Este anuncio es solo orientativo y no está sujeto a ningún compromiso establecido. Te ayudamos a conseguir tu HIPOTECA hasta un 100% de la financiación. Te ayudamos a REFORMAR tu vivienda y te enviamos presupuesto en 48h. Atendemos también vía WhatsApp.",False,renew,False,4474.0,False,False,False,False,[],False,False,1700000.0,€,True,True,chalet,terracedHouse,"La Cabaña, Pozuelo de Alarcón",Chalet adosado en calle Zamora,Destacado,,,Urbanizaciones,La Cabaña,,S/N ANDREA,,,
108385136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/dc/b7/1342532674.webp,19,185000.0,flat,sale,60.0,3,1,calle del Pico de Almanzor,Madrid,Madrid,es,40.4012768,-3.6609788,False,https://www.idealista.com/inmueble/108385136/,"*OPORTUNIDAD EN NUMANCIA* Vivienda para reformar en la segunda planta de un edificio sin ascensor. Zona muy bien comunicada! Actualmente se distribuye en Vestíbulo, 1 Baño (con media bañera y ventana), 2 dormitorios dobles (con vistas a calle), 1 dormitorio individual (con vistas a jardín interior de manzana), Cocina (con vistas a jardín interior de manzana) y pequeña despensa. Vivienda muy luminosa y acogedora. Por su configuración, es viable el cambio de distribución según tu necesidad, por ejemplo a una vivienda de dos dormitorios con una amplia cocina (uniendo a esta un dormitorio) o ampliar la superficie del salón. La calefacción actual es eléctrica (radiadores). Ubicada junto al Centro Educativo Salesiano Ciudad de los Muchachos, Mercado, Lidl, Centro de salud Numancia, Centro de Mayores,.. . Disponibilidad inmediata!  _____________________________________________________________________________ En Xplora Inmobiliaria nos esforzamos por ofrecer a nuestros clientes los mejores Inmuebles. Ponemos a tu disposición un Equipo Profesional con amplia Experiencia y Formación Inmobiliaria, para garantizar tu plena satisfacción. 30 años vendiendo en todo el territorio Nacional.",False,renew,False,3083.0,False,False,False,False,[],False,False,185000.0,€,,,flat,,"Numancia, Madrid",Piso en calle del Pico de Almanzor,Destacado,2,True,Puente de Vallecas,Numancia,False,,,,
104755203,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/9a/a9/1231884848.webp,80,950000.0,chalet,sale,924.0,15,14,calle Álamo Blanco,Madrid,Cubas de la Sagra,es,40.1925966,-3.8378493,False,https://www.idealista.com/inmueble/104755203/,"""Agencia inmobiliaria de Torrejón de la Calzada - zona Torrejón de la Calzada, Cubas de la Sagra y Torrejón de Velasco vende HOTEL RURAL/COLIVING con todas las habitaciones ocupadas en pleno rendimiento. IDEAL PARA INVERSORES. El edificio está dividido en cuatro plantas. Planta calle: consta de hall-recibidor con recepción y oficina, una sala de estar con televisión, una cocina-comedor, unos aseos de señoras y caballeros; además hay una estancia para discapacitados que se compone de dos habitaciones y un baño completo adaptado. Planta primera: encontramos 10 habitaciones de las cuales nueve son dobles con baño y la décima es una suite. Todas las habitaciones son exteriores con balcón y están dotadas de calefacción, aire acondicionado y armarios empotrados. En la segunda planta o planta bajo cubierta existe una vivienda compuesta por tres dormitorios, dos baños un salón comedor, una cocina una zona de lavandería y terraza. Por último, en el sótano se encuentra la zona de lavandería, un trastero y una sala de máquinas. En el exterior hay un gran jardín y zona de aparcamiento. IMPORTANTE: - Posibilidad de ampliar en 5 estancias/habitaciones más - La ordenanza municipal permite la construcción de otro hotel con los mismos metros de construcción - Regido por la normativa de hospedaje o cesión temporal de uso, evitando así el riesgo de impago por parte de los ""colivers"" - Este inmueble ofrece la posibilidad de invertir en un negocio en auge, en una zona en expansión, con alta rentabilidad y evitando el riesgo de impagos. Cubas de La Sagra cuenta con todos los servicios de uso diario: bancos, farmacias, supermercados, restaurantes, etc. Además está a escasos 5km del Hospital Infanta Cristina y con acceso inmediato a carreteras de largo recorrido como la a-42. También dispone de servicio de taxi y autobús interurbano. "".",False,good,False,1028.0,False,False,False,False,[],False,False,950000.0,€,True,True,chalet,independantHouse,Cubas de la Sagra,Casa independiente en calle Álamo Blanco,Destacado,,,,,,,,,
108007239,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/7a/53/1340310092.webp,20,350000.0,flat,sale,42.0,1,1,calle de Alvarado,Madrid,Madrid,es,40.4509775,-3.7071041,False,https://www.idealista.com/inmueble/108007239/,"S C A L A  |  Properties presenta vivienda de 1 habitación reformada en Bellas Vistas. *Actualmente tiene inquilino con contrato de temporada hasta el 1 de Febrero '26, paga 1400 €, gastos no incluidos, ideal inversores que desde el minuto 1 ya lo tengan en rentabilidad.   Vivienda de 1 habitación y 35 m² construidos, ubicada en la tercera planta ´sin ascensor´ de una finca de 1920. Entrando a la vivienda tenemos el salón comedor, con sofá, tv de 55´´, mesitas centrales y una barra americana para comer, que se integra en el mismo espacio junto con la cocina con todos los electrodomésticos y menaje incluido para entrar a vivir desde el primer día. Junto al salón tenemos un aseo de cortesía donde se encuentra también la caldera de gas. En la zona de noche tenemos la habitación doble en suite con ducha, amplio almacenaje con armarios de suelo a techo. Calefacción individual por gas natural, aire acondicionado por split, suelo cerámico en espiga, ventanas con rotura puente térmico y acústico, vivienda muy bien aislada con ninguna molestia desde la calle. En Venta: *IBI: 165 €/año *Comunidad: 50 €/mes.",True,good,False,8333.0,False,False,False,False,[],False,False,350000.0,€,,,flat,,"Bellas Vistas, Madrid",Piso en calle de Alvarado,Destacado,3,False,Tetuán,Bellas Vistas,False,2235,,,
108776526,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/0c/88/1354801076.webp,46,210000.0,flat,sale,59.0,3,1,calle San Basilio,Madrid,Madrid,es,40.3800605,-3.7070349,False,https://www.idealista.com/inmueble/108776526/,"¡OPORTUNIDAD PARA INVERSORES O PARA DISEÑAR TU NUEVO HOGAR A MEDIDA! Ponemos a la venta esta vivienda ubicada en la calle San Basilio, una zona tranquila y bien comunicada de Madrid. La vivienda cuenta con 59 m² construidos y se distribuye actualmente en tres dormitorios, un baño, salón, cocina independiente y una terraza que aporta un espacio exterior muy valorado. Se trata de una tercera planta exterior que destaca por su luminosidad natural, gracias a su orientación y altura. El edificio no dispone de ascensor. La vivienda se encuentra para reformar, lo que ofrece una excelente oportunidad para redistribuir los espacios y actualizarla completamente al gusto del comprador. Con un precio de 230.000 €, es una opción ideal tanto para quienes buscan una primera vivienda asequible para personalizar, como para inversores que deseen reformar y revalorizar el inmueble para alquiler o venta. La zona cuenta con todo tipo de servicios a pocos minutos: supermercados, centros educativos, transporte público, zonas verdes, centros de salud y una excelente conexión con las principales vías de acceso a la ciudad. No dejes pasar esta oportunidad de adquirir una vivienda con gran potencial en una ubicación con demanda constante. ¡Llámanos y ven a visitarla!",False,renew,False,3559.0,False,False,False,False,[],False,False,210000.0,€,,,flat,,"Pradolongo, Madrid",Piso en calle San Basilio,Destacado,3,True,Usera,Pradolongo,False,LCM37674,230000.0,20000.0,9.0
108229439,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/6a/3c/1350417894.webp,29,554900.0,flat,sale,127.0,4,3,calle Antonio Romero,Madrid,Madrid,es,40.3731186,-3.7312753,False,https://www.idealista.com/inmueble/108229439/,"JACQUELINE ÁLVAREZ, SERVICIOS INMOBILIARIOS, Vivir como siempre soñaste... en una urbanización privada con piscina en Carabanchel. Te presentamos un piso que lo tiene todo: amplitud, luz natural, zonas comunes para disfrutar en familia y una ubicación que combina tranquilidad con todos los servicios a un paso. Ubicado en una cuidada urbanización privada en Carabanchel, este hogar ofrece el equilibrio perfecto entre comodidad, estilo y calidad de vida. La vivienda consta de 127m2 construidos, 110 m2 útiles, distribuidos en 4 amplios dormitorios todos con armarios empotrados, 2 baños completos y un aseo, es el espacio ideal para familias que buscan crecer sin renunciar a nada. Disfrutarás de un salón independiente, acogedor y muy luminoso, una cocina amplia donde preparar tus mejores recetas y un dormitorio principal con baño en suite que será tu refugio diario. Y por si fuera poco, la vivienda incluye garaje y trastero. Todo ello en una urbanización con piscina, gimnasio, sauna, jardines y zonas infantiles: un entorno pensado para el bienestar de toda la familia. Vivienda lista para entrar a vivir, con excelentes calidades y acabados: aire acondicionado central, tarima flotante, carpintería de roble, ventanas climalit, armarios empotrados, calefacción individual por gas natural... todo cuidado al detalle. La zona ofrece colegios, centros de salud, supermercados, zonas verdes, centros comerciales y excelente comunicación con el resto de la ciudad. Una casa pensada para disfrutar. Para vivir. Para quedarse. Características de la vivienda: -4 dormitorios dobles, uno de ellos con baño en suite -2 baños completos y un aseo de cortesía -Cocina independiente totalmente equipada -Salón comedor amplio y luminoso -Plaza de garaje y trastero incluidos en el precio Calidades y equipamiento: -Aire acondicionado centralizado por conductos -Calefacción individual por gas natural -Suelo de tarima flotante -Carpintería interior de roble -Ventanas de aluminio con climalit -Armarios empotrados -Puerta blindada y videoportero Urbanización privada con excelentes zonas comunes: -Piscina comunitaria -Gimnasio -Sauna Zonas ajardinadas y áreas infantiles ¿Te imaginas viviendo aquí? Llámanos y ven a descubrirlo. JACQUELINE ALVAREZ, SERVICIOS INMOBILIARIOS, cuenta con su Departamento Financiero, quien tiene acuerdos de colaboración con entidades bancarias, con los mejores tipos de interés del mercado, en algunas ocasiones sin vinculaciones como aperturas de cuenta o seguros y pudiendo conseguir la financiación para los clientes hasta el 100% del valor de la vivienda, (según el perfil del cliente). Trabajamos para conseguir tu vivienda y hacer realidad tus sueños.",False,good,False,4369.0,False,False,False,False,[],False,False,554900.0,€,True,True,flat,,"Abrantes, Madrid",Piso en calle Antonio Romero,Destacado,7,True,Carabanchel,Abrantes,True,S1056,,,
108984185,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/d1/b7/1360872756.webp,24,1600000.0,chalet,sale,330.0,5,3,paseo Pino Centinela,Madrid,Boadilla del Monte,es,40.4217993,-3.8798617,False,https://www.idealista.com/inmueble/108984185/,"Casa / Chalet Independiente en Venta en Boadilla del Monte Descubre este impresionante chalet independiente en la exclusiva urbanización Pino Centinela, en Boadilla del Monte. Con una parcela de 1.500 metros cuadrados, este hogar ofrece un jardín meticulosamente cuidado que rodea una refrescante piscina, perfecta para disfrutar de los días soleados. La urbanización cuenta con vigilancia y acceso cerrado, brindando seguridad y tranquilidad para toda la familia. La propiedad se distribuye en dos plantas, con un total de 330 m² construidos. En la planta baja, te recibe un acogedor hall de entrada que da paso a un amplio salón y una cocina equipada con despensa. También encontrarás un cuarto de baño y un garaje exterior que añade comodidad a tu día a día. En la planta primera, un gran salón en varios ambientes se abre a una terraza porche con vistas al jardín y la zona de piscina, ideal para relajarte o recibir a tus amigos. La zona de dormitorios incluye un dormitorio principal con baño en suite y tres dormitorios adicionales que comparten otro cuarto de baño. Todos cuentan con armarios empotrados, ofreciendo un amplio espacio de almacenamiento. Este chalet, construido en 1980 y en buen estado, está equipado con calefacción de bomba de gas natural, garantizando confort durante todo el año. ¡No pierdas la oportunidad de vivir en este maravilloso hogar!",False,good,False,4848.0,False,False,False,False,[],False,False,1600000.0,€,True,True,chalet,independantHouse,"Valdepastores - Las Encinas, Boadilla del Monte",Casa independiente en paseo Pino Centinela,Destacado,,,Valdepastores - Las Encinas,,,671-B,,,
108271211,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/48/6e/1339130407.webp,31,1795000.0,flat,sale,279.0,9,9,calle de San Bernardo,Madrid,Madrid,es,40.4227392,-3.7061518,False,https://www.idealista.com/inmueble/108271211/,"Espectacular piso en pleno corazón de Madrid, en un emblemático edificio histórico junto a la Gran Vía recién restaurado para conseguir la máxima eficiencia y comodidad, pero manteniendo la preciosa estética de la época y su encanto original. Accedemos a la vivienda por un amplio hall con cocina abierta, desde el que se accede a dos amplios salones, el primero con dos balcones y chimenea, y otro mas amplio de esquina con tres balcones siendo uno de ellos un mirador, todos ellos con vistas a la Gran Vía. Siete habitaciones y siete baños. Seis habitaciones con balcón y la séptima con un amplio y luminoso baño en suite.  Toda la vivienda es exterior y muy luminosa con techos altos rodeada de maravillosos balcones de hierro forjado con vistas a la calle San Bernardo y la Gran Vía, sus vistas privilegiadas combinan lo clásico con la energía vibrante de la ciudad. Se encuentra en una ubicación inmejorable, rodeada de una amplia oferta cultural, de ocio y restauración y con excelentes comunicaciones. A escasos cinco minutos a pie de la emblemática Puerta del Sol, Callao, Gran Vía y Atocha, desde donde podrá acceder las líneas de metro 1, 2 y 3 y C-3, C-3a y C-4 de la red de Cercanías Madrid, así como numerosas líneas de autobús.  ¡No pierdas la oportunidad de vivir en uno de los barrios con más encanto y más cosmopolitas de Madrid, que combina tradición y modernidad!",False,renew,False,6434.0,False,False,False,False,[],False,False,1795000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de San Bernardo,Destacado,2,True,Centro,Malasaña-Universidad,True,ES33221,,,
99079182,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/35/1a/1032845427.webp,43,498000.0,chalet,sale,378.0,4,5,Belgica,Madrid,Valdetorres de Jarama,es,40.699916,-3.5086919,False,https://www.idealista.com/inmueble/99079182/,"SI QUIERES VIVIR LA (buena) VIDA, QUIZÁS SEA ESTA LA CASA QUE ESTABAS BUSCANDO. Es un amplio chalet independiente con 378m² construido en 2005/06 sobre una bonita parcela de 500m², bien soleada y en ella, una magnífica piscina (en fase de remodelación) con acceso y profundidad adecuada para la seguridad de todas las edades, masaje hidráulico y baño a contra-corriente ideales. Está enclavado en una tranquila urbanización, unida al núcleo urbano de VALDETORRES DE JARAMA con todos los servicios muy cercanos. Consta el edificio de tres plantas unidas por un moderno ascensor privado de cuatro plazas, no busquéis otros chalets con ascensor en toda la zona y alrededores, no los hay. Esta fue una decisión muy meditada para una vida muy larga.  En la primera planta encontraréis tres cómodas suites, una principal amplísima, con armarios empotrados y dos ambientes, el baño incluye jacuzzi de hidromasaje y cabina de ducha, todo con grifería Hans Gröhe.  También muy amplias las otras dos suites, dotadas de grandes armarios empotrados, vestidos muy bien compartimentados y cuartos de baño independientes cada una. Existe en el pasillo un altillo para refuerzo de los armarios y ropa de temporada. Cabe resaltar la gran luminosidad de todo el edificio, en un estilo de grandes ventanales de claro sabor mediterráneo, con persianas blindadas de alta seguridad, accionamiento eléctrico y varias ventanas de escape pensadas para emergencias. A la planta baja se puede acceder por una amplia escalinata a la entrada principal, cuenta con una puerta de alta seguridad, sistema de alarma y un hall distribuidor con acceso directo al ascensor, a la izquierda, aseo de cortesía y entrada a la amplísima cocina. A la derecha, entrada al gran salón principal, con dos ambientes diferenciados, comedor, salón de estar, chimenea, amplísimos ventanales y salida directa al gran porche trasero.  Un espacio orientado al mediodía, dotado de amplia zona cubierta para el buen tiempo y grandes toldos perimetrales que amplían la superficie hasta integrarla en la zona de piscina y jardín trasero  Como de vivir bien se trata, se ha cuidado la accesibilidad y desde la entrada de la calle se puede acceder por una rampa suave a esa zona trasera, donde existe una entrada directa a la cocina y al ascensor.  Continuaremos nuestra visita y os invitamos a entrar en un lugar privilegiado. Podemos hacerlo de varias formas, entremos por el garaje, 53m², un espacio diáfano donde caben holgadamente cuatro coches. Incluye sólidas estanterías perimetrales de gran capacidad y toma trifásica de carga para vehículos eléctricos. Desde su puerta de seguridad se accede directamente a la zona del ascensor, así no pesan las bolsas de la compra.  Si lo prefieres te invitamos a entrar en Hollywood…todo el Cine a tu alcance. Un amplísimo salón, una pantalla tan grande como desees y miles de películas en DVD, la mayoría sin desprecintar, un plus gratuito, tantas horas del mejor cine, que necesitarás muchos años para disfrutarlo.  Es un salón tan agradable que tiene “casi todo”, amplios sofás, cuarto de aseo, nuestro bar privado, una zona para conservar tus mejores vinos, un amplio despacho (convertible en el cuarto dormitorio si es de necesidad) y tu ascensor privado a un click para llevarte al descanso. CALIDADES: Sólidos muros de hormigón, 3metros de altura en toda la planta semisótano y 1,50 en el perímetro de la parcela. Muros en “Termo arcilla” aislante en planta baja y superior. Potente calefacción modulable. Ventanas oscilo-batientes en aluminio lacado blanco, aislante de la máxima calidad, Climalit con rotura de puente térmico y persianas acorazadas aislantes. Instalación de alarma. Carpintería de puertas lacada en blanco. Suelos de gres, mármol y tarima. Completísima instalación eléctrica con cuadros de maniobra reforzados.  Sería inacabable este anuncio si te contara con más detalle, si crees que merece la pena conocerlo, ll.",False,good,False,1317.0,False,False,False,False,[],False,False,498000.0,€,True,True,chalet,independantHouse,Valdetorres de Jarama,Casa independiente en Belgica,Destacado,,,,,,0717,,,
108324871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/16/b6/1357655343.webp,57,960000.0,duplex,sale,153.0,3,3,Barrio Zona norte,Madrid,Pozuelo de Alarcón,es,40.4572559,-3.8016185,False,https://www.idealista.com/inmueble/108324871/,"Exclusiva vivienda de diseño con acabados de primera calidad, ubicada en una de las zonas más demandadas de Pozuelo de Alarcón. Este espectacular dúplex de 2 plantas combina elegancia, confort y funcionalidad en un entorno residencial privado y seguro. Detalles que marcan la diferencia: -Dúplex distribuido en 2 plantas, ideal para separar zonas de descanso y vida social. -3 habitaciones, una de ellas en suite con vestidor y baño completo con excelente iluminación natural. -Cuarto de baño completo para los otros dos dormitorios.  -2 terrazas privadas con orientación ideal y vistas panorámicas de Pozuelo y a las 4 torres de Madrid. -Salón independiente. -Cocina con espacio para office y salida a tendedero. -Impresionante terraza panorámica, de 42m2, perfecta para tus eventos de verano, equipada con toldo retráctil. -Amplio hall en planta alta, ideal como oficina con abundante luz natural. -Escalera de mármol con barandilla de cristal templado, un toque arquitectónico moderno y elegante. -Aseo de cortesía en planta baja. -Suelos radiantes en toda la vivienda. -Aire acondicionado en las estancias. Entorno y Zonas Comunes: -Zonas comunes cerradas y vigiladas -Piscinas de adultos y niños -Zonas ajardinadas  Extras incluidos: -2 trasteros. -2 amplias plazas de garaje, aptas para coche grande y moto. Ubicación y Entorno: Este duplex se encuentra en una zona muy tranquila, con acceso rápido a Madrid capital y excelente conexión con M-40 y A-6. A pocos minutos encontrarás supermercados, colegios de prestigio, centros comerciales y todos los servicios necesarios para el día a día. Una vivienda única para quienes buscan exclusividad, diseño, confort y unas vistas inigualables de Pozuelo y Madrid. Lista para entrar a vivir y disfrutar desde el primer día. Contáctanos para una visita privada. Descubre tu próximo hogar de lujo.",False,good,False,6275.0,True,False,False,False,[],False,False,960000.0,€,True,True,flat,duplex,"Zona norte, Pozuelo de Alarcón",Dúplex,Destacado,2,True,Zona norte,Zona norte,True,Sorona00135,,,
