propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
106403310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/21/2d/1281841146.webp,Bloque T-01,33,bj,285000.0,flat,sale,83.0,True,2,1,Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Madrid,El Escorial,Centro,es,,40.5882875,-4.1217031,True,https://www.idealista.com/obra-nueva/106403310/,"Obra Nueva promoción de 42 viviendas con garaje y trastero en un entorno privilegiado. 26 chalet de 3 dormitorios más ático y cuarto de instalaciones. Dos plazas de garaje.  16 viviendas bajos de 2 dormitorios con patio y dúplex de 2 y 3 dormitorios más despacho y terraza. Plaza de garaje y trastero. Diseño actual adecuado al entorno privilegiado.  Urbanización con control de acceso, conjunto residencial vallado, piscina de adultos y niños así como zonas ajardinadas. Puerta de Abantos supone un nuevo concepto de fusión sostenible entre la arquitectura y el paisaje. Este proyecto se encuentra en una ubicación inmejorable, ofreciendo espectaculares vistas tanto al histórico Monasterio de San Lorenzo de El Escorial como al majestuoso Monte Abantos. El proyecto se integra perfectamente con la naturaleza circundante, proporcionando un entorno de tranquilidad y paz que invita al descanso y la reflexión. El diseño de las edificaciones ha sido cuidadosamente pensado para respetar y complementar el entorno natural, creando una simbiosis perfecta entre arquitectura y paisaje. Promueve RESIDENCIAL MONASTERIO, S. Coop. Mad. WWW. PUERTADEABANTOS. COM.",True,newdevelopment,True,True,3434.0,True,False,False,False,[],False,False,285000.0,€,flat,"Centro, El Escorial",Piso en Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,,,,False,True,True,,
108798261,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/41/ba/1362739317.webp,T10-BC,14,,233029.0,flat,sale,74.0,True,2,2,"calle Eras Altas, 2",Madrid,El Álamo,,es,,40.2300164,-3.993096,True,https://www.idealista.com/obra-nueva/108798261/,"Residencial El Álamo, pisos de 2 y 3 dormitorios, en Comercialización en El Álamo - ¡Tu nuevo hogar te espera!  Descubre esta obra nueva en el corazón de El Álamo, a solo 30 minutos de Madrid. Estas viviendas cuenta con 2 y 3 luminosos dormitorios y 2 baños completos equipados con sanitarios de alta gama. La distribución es perfecta para disfrutar de cada rincón, con armarios empotrados que ofrecen un amplio espacio de almacenamiento.  El piso incluye una plaza de garaje y acceso a zonas comunes que cuentan con una refrescante piscina, ideal para relajarte en los días soleados. La climatización por aerotermia garantiza un ambiente confortable durante todo el año. Además, la carpintería exterior de PVC y el sistema de aislamiento térmico aseguran un hogar eficiente y acogedor. Ubicado en una excelente zona, este inmueble ofrece la posibilidad de personalización para que puedas adaptarlo a tu estilo. Las zonas comunes están diseñadas para el disfrute familiar, rodeadas de vegetación y espacios abiertos. No pierdas la oportunidad de vivir en un entorno natural, ideal para familias. ¡Contáctanos y agenda tu visita!",False,newdevelopment,True,True,3149.0,True,False,False,False,[],False,False,233029.0,€,flat,El Álamo,"Piso en calle Eras Altas, 2",,,,False,True,True,,
109212988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/be/0d/1367619528.webp,,28,2,2900000.0,flat,sale,280.0,True,3,3,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4213439,-3.6857954,False,https://www.idealista.com/inmueble/109212988/,"Maravilloso piso, señorial, techos altos. 5 balcones gran dormitorio principal con dos balcones, y terraza Salol muy amplio con dos balcones, comedor con balcon Gran cocina, hall señorial y tres baños, uno de ellos en suite.",False,good,False,True,10357.0,False,False,False,False,[],False,False,2900000.0,€,flat,"Recoletos, Madrid",Piso en calle de Claudio Coello,,,,,,,,
109217554,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/bd/54/1367760917.webp,MED-C6-02305-GETAFE,7,4,175000.0,flat,sale,70.0,True,3,1,calle Cáceres,Madrid,Getafe,Juan de la Cierva,es,,40.3123216,-3.7195871,False,https://www.idealista.com/inmueble/109217554/,"SOMOS AGENTES OFICIALES, NO COBRAMOS COMISIÓN AL COMPRADOR. VIVIENDA EN VENTA FLASH, NO SE ADMITEN OFERTAS POR DEBAJO DEL PRECIO PUBLICADO.  LA VIVIENDA ENTRARÁ EN SUBASTA SI HAY MAS DE UNA SOLICITUD DE COMPRA. ULTIMA PLANTA SIN ASCENSOR! Piso de 70 m² ubicado en Getafe, Madrid. Se trata de un piso de 70 m² distribuidos en salón-comedor, cocina, 2 dormitorios y 1 baño. El inmueble se sitúa en el núcleo urbano de Getafe, concretamente en el barrio de San Isidro, una zona consolidada que ofrece una excelente conectividad y variedad de servicios. El acceso principal se realiza a través de la Avenida de España y la Calle Madrid, con fácil salida hacia la autovía A-42, lo que permite una rápida comunicación con el centro de Madrid y otras localidades del sur de la Comunidad. En cuanto a transporte público, la vivienda se encuentra próxima a varias líneas de autobús urbano e interurbano, como las líneas 441, 442 y 443, que conectan con diferentes puntos de Getafe y Madrid. Además, la estación de tren Cercanías Getafe Centro (líneas C4 y C5) está a poca distancia, facilitando el desplazamiento hacia la capital y otros municipios. El metro también está disponible en la localidad, con la estación Juan de la Cierva (Línea 12 - MetroSur) cercana, ampliando las opciones de movilidad. La zona cuenta con una amplia oferta de servicios esenciales, como supermercados, restaurantes, instalaciones deportivas, centros educativos de diferentes niveles, oficinas bancarias y otros negocios comerciales. Entre los puntos de interés más destacados en la localidad se encuentran el Hospital Universitario de Getafe, el Centro de Salud Los Ángeles, el Teatro Federico García Lorca y el Parque de la Alhóndiga, espacios que aportan valor añadido a la calidad de vida en el entorno. Asimismo, el Centro Comercial Getafe 3 ofrece una variada oferta de ocio y compras a pocos minutos del inmueble. Con nuestros servicios podrá encontrar el piso que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,False,2500.0,False,False,False,False,[],False,False,175000.0,€,flat,"Juan de la Cierva, Getafe",Piso en calle Cáceres,,,,,,,,
108537768,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/53/13/1347858907.webp,108537768,19,6,170000.0,flat,sale,85.0,True,2,1,calle de Budapest,Madrid,Torrejón de Ardoz,Noreste,es,,40.4634739,-3.4641233,False,https://www.idealista.com/inmueble/108537768/,"Inmueble okupado, no se puede visitar. Propio para inversores o vecinos que conozcan el inmueble. Disponemos de una amplia cartera de inmuebles sin posesión en madrid y en toda españa. Propio, pequeño y gran inversor. Madrid es un municipio y una ciudad de españa. La localidad, con categoría histórica de villa, es la capital del estado y de la comunidad de madrid. En su término municipal, el más poblado de españa, su población es de 3 416 771 habitantes (ine 2024), constituyéndose como la segunda ciudad más poblada de la unión europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.",False,renew,False,True,2000.0,True,False,False,False,[],False,False,170000.0,€,flat,"Noreste, Torrejón de Ardoz",Piso en calle de Budapest,,,,,,,,
108509463,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/62/0a/1353509575.webp,31,20,,962500.0,chalet,sale,290.0,,4,3,"paseo Pascual Saorin, 4",Madrid,Torrelodones,Las Marías,es,,40.5749766,-3.9368837,True,https://www.idealista.com/obra-nueva/108509463/,"Kronos Homes presenta KREST, diseñada por el prestigioso estudio de arquitectura MORPH ESTUDIO y con el añadido de la calidad de KRONOS HOMES, y de la mano de Adriana Nicolau como interiorista del proyecto. Ubicado en La Finca de Las Marías de Torrelodones, en un entorno natural único, a los pies de la sierra de Guadarrama y a tan solo 30 minutos del Centro de Madrid. Cerca de colegios internacionales, centros deportivos y comerciales y con conexión directa a la A6. Una urbanización cerrada formada exclusivamente por 31 viviendas unifamiliares de vanguardia con diferentes tipologías. Entre las zonas comunes cabe destacar su magnífico Proyecto de Paisajismo y una gran piscina exterior para adultos e infantil completamente integrada en el entorno. Cada una de las viviendas es auténtica en su diseño, adaptándose al terreno de forma natural, y cada una dispone de varias opciones de configuración interior según sus necesidades familiares y de teletrabajo. Krest es más que un conjunto residencial, es una forma de vida privilegiada.",True,newdevelopment,True,,3319.0,True,False,False,False,[],False,False,962500.0,€,chalet,"Las Marías, Torrelodones","Chalet pareado en paseo Pascual Saorin, 4",,,,False,True,True,semidetachedHouse,
108721747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/2c/a7/1353162398.webp,19  3,7,bj,225192.0,flat,sale,57.0,True,1,2,"calle de Venancio Martín 16 y y Asención Bielsa, 17",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3978176,-3.6615762,True,https://www.idealista.com/obra-nueva/108721747/,"Numancia Suites – Viviendas de obra nueva con diseño y rentabilidad en Madrid Descubre Numancia Suites, una exclusiva promoción de obra nueva compuesta por 22 viviendas modernas, funcionales y luminosas. Diseñadas para ofrecer confort, eficiencia y estilo, cada unidad cuenta con una distribución optimizada, cocina completamente equipada, baños terminados, armarios empotrados y estores a medida que garantizan privacidad y comodidad desde el primer día. Los acabados contemporáneos y los materiales cuidadosamente seleccionados aportan un alto nivel de calidad y bienestar. Ubicadas en una zona con alta demanda y escasa oferta de obra nueva, estas viviendas representan una excelente oportunidad de inversión, en un entorno en plena transformación, con gran potencial de revalorización a corto y medio plazo. No dejes pasar esta oportunidad de adquirir una propiedad con todo lo que buscas: diseño, confort y proyección.",False,newdevelopment,True,False,3951.0,True,False,False,False,[],False,False,225192.0,€,flat,"Numancia, Madrid","Piso en calle de Venancio Martín 16 y y Asención Bielsa, 17",,,,False,,,,
108598492,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/b7/37/1348645429.webp,CH 19,12,,1000000.0,chalet,sale,240.0,,4,3,"paseo Pascual Saorin, 4",Madrid,Torrelodones,Las Marías,es,,40.5749766,-3.9368837,True,https://www.idealista.com/obra-nueva/108598492/,"OBRAS INICIADAS Kronos Homes presenta ONIX, un vanguardista proyecto diseñado por Clavel Arquitectos en la finca Las Marías, Torrelodones. 29 viviendas unifamiliares de 4 y 5 dormitorios se encuentran inmersas e integradas en la naturaleza. Gracias a sus jardines independientes de más de 400 m² con piscina privada y a su espectacular entorno, este exclusivo residencial permite disfrutar de la riqueza medioambiental de la Sierra de Madrid, con todos los servicios de la capital a menos de 30 minutos El diseño singular que caracteriza al conjunto se traslada también al interior de las viviendas, donde encontramos salones con una altura libre de 6 metros y grandes ventanales que difuminan las fronteras entre exterior e interior. Asimismo, a través de una cuidada distribución, los arquitectos han creado una disposición de espacios que favorece el uso de las zonas más sociales, al tiempo que preserva la intimidad de las zonas más privadas. Un compromiso entre estética y funcionalidad que también comprende el aprovechamiento de la luz natural, optimizado por una estudiada orientación que permite disfrutar de la naturaleza como telón de fondo de cada estancia. El interiorismo de Onix va de la mano de la reconocida diseñadora Teresa Sapey, que ha optado por una gama cromática, delicada y neutra, donde cada pieza complementa la arquitectura para crear un hogar cálido y confortable. Y, de puertas hacia afuera, nos encontramos con un paisajismo diseñado por Hipólito Bettencourt, basado en una cuidada selección de especies autóctonas para respetar el ecosistema original sin necesidad de alterar el equilibrio natural del entorno.  Las imágenes y representaciones gráficas de los proyectos mostradas son meramente ilustrativas y pueden no corresponder exactamente con la realidad. El mobiliario y los elementos decorativos mostrados son únicamente decorativos y tienen como propósito ayudar a visualizar el espacio. Para información detallada, por favor contacte con nuestro equipo de ventas.",True,newdevelopment,True,,4167.0,True,False,False,False,[],False,False,1000000.0,€,chalet,"Las Marías, Torrelodones","Chalet adosado en paseo Pascual Saorin, 4",,,,False,True,True,terracedHouse,
108509472,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/96/67/1353509554.webp,11,20,,1003000.0,chalet,sale,234.0,,5,3,"paseo Pascual Saorin, 4",Madrid,Torrelodones,Las Marías,es,,40.5749687,-3.9369175,True,https://www.idealista.com/obra-nueva/108509472/,"Kronos Homes presenta KREST, diseñada por el prestigioso estudio de arquitectura MORPH ESTUDIO y con el añadido de la calidad de KRONOS HOMES, y de la mano de Adriana Nicolau como interiorista del proyecto. Ubicado en La Finca de Las Marías de Torrelodones, en un entorno natural único, a los pies de la sierra de Guadarrama y a tan solo 30 minutos del Centro de Madrid. Cerca de colegios internacionales, centros deportivos y comerciales y con conexión directa a la A6. Una urbanización cerrada formada exclusivamente por 31 viviendas unifamiliares de vanguardia con diferentes tipologías. Entre las zonas comunes cabe destacar su magnífico Proyecto de Paisajismo y una gran piscina exterior para adultos e infantil completamente integrada en el entorno. Cada una de las viviendas es auténtica en su diseño, adaptándose al terreno de forma natural, y cada una dispone de varias opciones de configuración interior según sus necesidades familiares y de teletrabajo. Krest es más que un conjunto residencial, es una forma de vida privilegiada.",True,newdevelopment,True,,4286.0,True,False,False,False,[],False,False,1003000.0,€,chalet,"Las Marías, Torrelodones","Chalet pareado en paseo Pascual Saorin, 4",,,,False,True,True,semidetachedHouse,
108166772,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/f1/66/1335847983.webp,,22,1,288173.0,flat,sale,99.0,True,3,2,"calle de Pinto, 20",Madrid,Fuenlabrada,Centro,es,,40.2808421,-3.7964191,True,https://www.idealista.com/obra-nueva/108166772/,"Residencial Theon consta de 26 viviendas libres de 1, 2 y 3 dormitorios, con trastero y plaza de garaje(opcional). Desde Theon Residencial estamos comprometidos a ofrecerte mucho más que una vivienda, queremos entregarte el hogar con el que siempre soñaste. Nuestro propósito es transformar tus ideas en espacios únicos, donde calidad, diseño y funcionalidad se unen para adaptarse a tu estilo de vida.",False,newdevelopment,True,True,2911.0,True,False,False,False,[],False,False,288173.0,€,flat,"Centro, Fuenlabrada","Piso en calle de Pinto, 20",,,,False,,,,
109213400,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/f9/32/1367625436.webp,,14,3,1500000.0,flat,sale,95.0,True,2,2,calle de Núñez de Balboa,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4283889,-3.683917,False,https://www.idealista.com/inmueble/109213400/,"Vivienda acogedora en el corazón del Barrio de Salamanca En una tercera planta de una finca clásica de la calle Núñez de Balboa, te espera una vivienda con alma madrileña. Reformada con gusto y pensada para vivir con comodidad, esta acogedora propiedad cuenta con dos dormitorios, dos baños y un luminoso salón con cocina integrada, ideal para compartir momentos especiales. Desde sus ventanas y balcones típicos podrás disfrutar de una encantadora vista a la arquitectura tradicional del Barrio de Salamanca, uno de los más elegantes y cotizados de Madrid. Un lugar perfecto para quienes buscan confort, estilo y una ubicación privilegiada. Para mas informacion no duden en contactarnos.",False,good,False,True,15789.0,False,False,False,False,[],False,False,1500000.0,€,flat,"Recoletos, Madrid",Piso en calle de Núñez de Balboa,,,,,,,,
109110961,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/c2/35/1183562076.webp,P1 5F,20,5,336900.0,flat,sale,83.0,True,2,2,calle de la Plata s/n,Madrid,Torrejón de Ardoz,Sureste,es,,40.4552056,-3.4557032,True,https://www.idealista.com/obra-nueva/109110961/,"LICENCIA DEFINITIVA DE OBRAS CONCEDIDA PISOS DE 2, 3 Y 4 DORMITORIOS CON PISCINA, GIMNASIO Y PARQUE INFANTIL, CON CALIFICACIÓN ENERGÉTICA A Y PERSONALIZACIÓN DE ACABADOS.  Viviendas exclusivas de obra nueva, con amplias terrazas en*  *C/ de la Plata, esquina Calle La Zarza, Torrejón de Ardoz  Atención exclusiva con cita previa ¡Pide cita para más información!  ¡Visualiza tu hogar ideal en Torrejón de Ardoz!  Tu refugio de bienestar y tranquilidad  Imagina que después de un día ajetreado, llegas a tu nuevo hogar en C/ de la Plata y Calle La Zarza, en Torrejón de Ardoz. Abres la puerta de tu piso de 2, 3 o 4 dormitorios y, al instante, te invade una sensación de confort. La amplia terraza te invita a dar un paso hacia el exterior y respirar el aire fresco, mientras el sol se pone sobre la ciudad. Además, tu plaza de garaje y trastero están justo donde los necesitas, sin perder tiempo en búsquedas interminables de aparcamiento.  Vivir rodeado de todo lo que necesitas  Tu hogar no solo es cómodo por dentro, sino que también está ubicado en una zona perfecta, rodeada de zonas verdes y deportivas, ideales para disfrutar de una tarde con los niños o para hacer ejercicio al aire libre. Imagina una tarde de domingo, donde, después de un paseo por el parque cercano, tomas un café en tu terraza mientras los niños juegan en el parque infantil a solo unos pasos de tu puerta. Y si tienes adolescentes, los institutos Isaac Peral y Victoria Kent están a solo unos minutos, lo que facilita su día a día. Además, con varias líneas de autobuses cercanas y accesos directos a la A-2, M-50 y M-45, tu vida en la ciudad está perfectamente conectada.  Disfruta de tus zonas comunes como nunca antes  Al llegar a casa, decides pasar la tarde disfrutando de las zonas comunes. Los niños corren hacia la zona de juegos infantil, mientras tú te diriges al gimnasio para una sesión rápida antes de relajarte en el solarium. Más tarde, te acercas a la piscina para refrescarte, mientras te relajas bajo el sol, sabiendo que todo está a tu alcance sin salir de tu hogar. Imagina este estilo de vida, donde todo lo que necesitas está dentro de la comunidad.  Hogares eficientes, cómodos y personalizados  Cuando llegas a casa, el confort es inmediato. Gracias a su calificación energética A, tu piso se mantiene fresco en verano y cálido en invierno, sin preocuparte por las facturas de energía. Con el sistema de aerotermia y el suelo radiante, cada habitación tiene la temperatura perfecta. Pero lo mejor de todo es que puedes personalizar tu hogar a tu gusto. Imagina elegir los acabados de la cocina y el baño, seleccionando el color de las paredes y el tipo de suelo para crear el ambiente que más te guste.  Cocinas y baños que inspiran  Al entrar en la cocina, todo está pensado para facilitar tu vida. Los electrodomésticos de alta gama y los muebles modernos te permiten preparar tus recetas favoritas sin esfuerzo. Al final del día, te relajas en uno de los baños, disfrutando de un baño caliente rodeado de elegantes revestimientos de gran formato tipo KOBERT-IN, que le dan un toque sofisticado a tu hogar.  Todo al alcance de tu mano  Y si te preocupa la financiación, Kutxabank tiene especialistas listos para ofrecerte opciones adaptadas a tus necesidades. No solo comprarás un piso, sino que harás realidad el hogar que siempre has soñado. Contacta ahora con un gestor de Kutxabank especialista en esta promoción. Vivir en Torrejón de Ardoz es disfrutar de todas las comodidades que te ofrece Madrid, pero con la paz y el espacio que necesitas para tu familia. ¡No dejes pasar esta oportunidad!  Visita nuestra oficina de ventas en Av. De la Circunvalación, 59. 28850. Torrejón de Ardoz. Madrid.",False,,True,True,4059.0,True,False,False,False,[],False,False,336900.0,€,flat,"Sureste, Torrejón de Ardoz",Piso en calle de la Plata s/n,,,,False,True,True,,
106261650,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/d4/97/1277568103.webp,DS-P66025,34,6,1475000.0,flat,sale,86.0,True,3,2,calle de Fernando el Católico,Madrid,Madrid,Chamberí,es,Arapiles,40.4345117,-3.7079602,False,https://www.idealista.com/inmueble/106261650/,"DIZA Consultores presenta este fabuloso piso de tres habitaciones y dos baños. Este espectacular piso de 86 m² es la oportunidad perfecta para quienes buscan comodidad y estilo en un solo lugar. Con 3 amplios dormitorios y 2 baños modernos, este espacio está diseñado para adaptarse a tus necesidades y las de tu familia. Al entrar, serás recibido por un ambiente luminoso que inunda cada rincón gracias a su orientación exterior. La luz natural crea una atmósfera cálida y acogedora, ideal para disfrutar de momentos inolvidables. Además, cuenta con aire acondicionado, asegurando tu confort en cualquier época del año. Imagina relajarte en tu propia terraza, un espacio perfecto para disfrutar de un café por la mañana o una cena al aire libre con amigos. Este piso también cuenta con ascensor, facilitando el acceso a tu nuevo hogar. Ubicado en una zona tranquila y accesible, tendrás todo lo que necesitas a tu alcance. No dejes pasar la oportunidad de vivir en este maravilloso piso que combina funcionalidad y estilo. ¡Contáctanos para más información y agenda tu visita hoy mismo! Convertimos Sueños en Hogares.",False,good,False,True,17151.0,False,False,False,True,[],False,False,1475000.0,€,flat,"Arapiles, Madrid",Piso en calle de Fernando el Católico,,,,,,,,
107814565,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/60/0f/1324614563.webp,AR208004,28,bj,635000.0,duplex,sale,92.0,True,3,2,calle de la Huerta del Bayo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4070423,-3.7035479,False,https://www.idealista.com/inmueble/107814565/,"Descubre este impresionante dúplex a estrenar en el emblemático barrio de Embajadores, Madrid, que se presenta como una oportunidad única para aquellos que buscan una vivienda de lujo, elegante y muy luminosa. Con una superficie construida de 92.75 metros cuadrados, este dúplex es la combinación perfecta de modernidad y confort.  La vivienda cuenta con tres dormitorios y dos baños, todos ellos con acabados de alta calidad que garantizan un ambiente sofisticado. La tarima en el suelo añade un toque de calidez y elegancia, mientras que la luminosidad es una de las características más destacables de este inmueble, gracias a sus grandes ventanales que permiten la entrada de luz natural durante todo el día. Además, el dúplex está equipado con aire acondicionado, asegurando un clima perfecto en cualquier época del año. Ubicado en la planta alta de un edificio con ascensor, este dúplex ofrece todas las comodidades que puedas necesitar. Su orientación estratégica proporciona vistas espectaculares y un ambiente exterior que te hará sentir en el corazón de Madrid. Aunque el inmueble no cuenta con jardín, piscina o garaje, su ubicación privilegiada en una de las zonas más dinámicas y bien comunicadas de la ciudad compensa con creces. Embajadores es un barrio vibrante y culturalmente rico, situado en el distrito Centro de Madrid. Este barrio es conocido por su diversidad y por ser un punto de encuentro de diferentes culturas, lo que se refleja en su amplia oferta gastronómica y de ocio. A menos de 10 kilómetros, se encuentra el prestigioso Colegio Público Emilia Pardo Bazán, garantizando una educación de calidad para los más pequeños. Para los amantes de las compras, el centro comercial Plaza Río 2 está a pocos minutos, ofreciendo una gran variedad de tiendas y servicios. En cuanto a transporte, la zona está excepcionalmente bien comunicada. Las líneas de metro más cercanas incluyen la L1 (Tirso de Molina) y L3 (Lavapiés), mientras que las líneas de cercanías son accesibles desde la estación de Embajadores. Además, múltiples líneas de autobuses como el 27, 34, 36, 41 y 119, aseguran una movilidad fluida hacia cualquier punto de la ciudad. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños, proporcionando un servicio de calidad y asesoramiento experto en el sector inmobiliario. Nuestra experiencia y dedicación nos permiten ofrecerte las mejores opciones en el mercado, adaptándonos siempre a tus necesidades y preferencias. Si deseas más información sobre este magnífico dúplex en Embajadores, por favor, contáctanos facilitando la referencia 208004. Nuestro equipo de expertos estará encantado de atenderte en la oficina de Embajadores, situada en C/ Embajadores, 80. Puedes llamarnos al teléfono o enviarnos un correo electrónico a. ¡Esperamos poder ayudarte a encontrar tu hogar ideal!",False,good,False,False,6902.0,False,False,False,True,[],False,False,635000.0,€,flat,"Lavapiés-Embajadores, Madrid",Dúplex en calle de la Huerta del Bayo,,,,,,,duplex,
103233972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/2d/5f/1183515322.webp,,78,,3000000.0,chalet,sale,880.0,,6,8,calle Siguero,Madrid,Madrid,Fuencarral,es,Fuentelarreina,40.4793269,-3.74169,False,https://www.idealista.com/inmueble/103233972/,"1º Línea con el GOLF, VISTAS únicas, chalet independiente en parcela de 1.385m2, situado en una cota bien alta, en la urbanización de Puerta de Hierro - Fuentelarreyna. La vivienda es de estilo inglés, con las ventanas de ""cuadradillos"" y el tejado a dos aguas. La distribución es la siguiente: Planta 0:  Buen hall de entrada con doble altura de techos Despacho / Biblioteca, con chimenea Gran salón en dos grandes ambientes y salida al jardín Gran comedor Cocina con comedor de diario y salida al jardín.  Dormitorio de servicio con baño. Aseo de cortesía. Planta 1: Gran Dormitorio principal con una bonita terraza con VISTAS al GOLF y al PARDO, el dormitorio principal tiene 2 baños (ella/él). Sala de estar con chimenea 3 habitaciones para cama de matrimonio + mesa de estudio, cada una con su baño completo. Buhardilla: Sala, perfectamente acondicionada de unos 20m2. Planta -1: Garaje Baño completo Sala multiusos Trasteros  Cuarto de máquinas. DISPONEMOS DE UNA GRAN OFERTA DE PROPIEDADES EN EXCLUSIVA, QUE NO ESTÁN PUBLICADAS EN PORTALES INMOBILIARIOS. CONSULTE NUESTRA PÁGINA WEB ""JAIME VALCARCE"".",True,renew,False,,3409.0,False,False,False,True,[],False,False,3000000.0,€,chalet,"Fuentelarreina, Madrid",Casa independiente en calle Siguero,,,,,True,True,independantHouse,
108760306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/a7/b0/1354340557.webp,86104435,24,4,390000.0,studio,sale,47.0,True,0,1,calle de Ercilla,Madrid,Madrid,Arganzuela,es,Acacias,40.4028038,-3.702856,False,https://www.idealista.com/inmueble/108760306/,"Barnes Madrid ofrece en exclusiva esta luminosa y encantadora vivienda exterior en el barrio de Acacias, situada en una cuarta planta de un edificio moderno con dos ascensores. Con una superficie aproximada de 50 m², esta propiedad destaca por su excelente luz natural y su distribución funcional y versátil. Cuenta actualmente con un dormitorio abierto, con posibilidad de independizarlo fácilmente, un baño completo, y un salón con cocina integrada, equipada con electrodomésticos funcionales y conexión a gas natural. Un gran ventanal con vistas despejadas frente al Paseo Verde aporta una luminosidad excepcional, complementado con persianas eléctricas y cortinas tipo americana, que permiten regular la entrada de luz y garantizar privacidad, incluso con opción de oscurecimiento total. La vivienda ofrece una base cómoda y bien aprovechada, con múltiples posibilidades de personalización para adaptarla al estilo de vida de su futuro propietario. Ideal tanto como residencia habitual como para inversores, por su ubicación estratégica, buena conectividad y alto potencial de rentabilidad. Además, existe la posibilidad de adquirir una plaza de garaje adicional en el mismo edificio, lo que añade un valor extra en comodidad y funcionalidad. Ubicada en una zona consolidada y muy bien comunicada, a pocos pasos de Embajadores, Acacias y Delicias, con acceso inmediato a metro (L3), cercanías (C5) y varias líneas de autobús. La zona ofrece una amplia variedad de servicios: supermercados, centros culturales, colegios, librerías, restaurantes, gimnasios y espacios verdes como el Parque de Peñuelas y Madrid Río, a escasa distancia a pie. Una excelente oportunidad para vivir o invertir en una de las zonas con mayor dinamismo y calidad de vida de Madrid.",True,good,False,True,8298.0,True,False,False,False,[],False,False,390000.0,€,flat,"Acacias, Madrid",Estudio en calle de Ercilla,,,,,,,studio,
105776070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/ef/b1/1262651843.webp,4025,40,4,530000.0,flat,sale,80.0,True,2,1,calle de Segovia,Madrid,Madrid,Centro,es,Palacio,40.4127402,-3.7155568,False,https://www.idealista.com/inmueble/105776070/,"En venta, un encantador piso exterior situado en la calle Linneo, en la cuarta planta de un edificio bien mantenido. La vivienda cuenta con dos habitaciones acogedoras, un baño completo y un salón amplio y luminoso, ideal para el descanso y reuniones familiares. La calefacción es individual y funciona a gas, distribuyéndose eficientemente mediante radiadores en todas las estancias, lo que garantiza un ambiente cálido y confortable durante los meses fríos. En cuanto al transporte público, la ubicación es excelente. La vivienda está bien comunicada mediante varias líneas de metro y autobús. A pocos minutos a pie se encuentra la estación de metro más cercana, correspondiente a la Línea 3 (la línea amarilla), que conecta rápidamente con el centro de la ciudad y otras zonas de interés. Además, en las inmediaciones pasan varias líneas de autobuses, que facilitan el acceso a distintas partes de la ciudad. Esta ubicación es ideal para quienes buscan una residencia bien conectada y con acceso fácil y rápido a todos los servicios y zonas de ocio que ofrece la ciudad.",True,good,False,True,6625.0,True,False,True,False,[],False,False,530000.0,€,flat,"Palacio, Madrid",Piso en calle de Segovia,,,,,,,,
