propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108590008,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/d2/ae/1349310910.webp,3ºA,5,3,687590.0,duplex,sale,127.0,True,2,2,"calle EL CHARCO, 37",Madrid,Leganés,Centro,es,Casco Antiguo,40.32917,-3.7691065,True,https://www.idealista.com/obra-nueva/108590008/,"Viviendas de calidad en la zona centro de Leganés a un precio asequible. Una inversión más que rentable. Promoción inmobiliaria en régimen de Comunidad de Bienes que abarata las viviendas al ser los compradores los auto promotores de su vivienda. No existe promotora como tal y por tanto ello representa un importante ahorro. WARWIK LEGANÉS CENTRO es una promoción de 7 viviendas de 2 dormitorios, 2 baños, con 2 plazas de garaje, trastero y terrazas o balcones, en un edificio residencial de diseño moderno y localización inmejorable y privilegiada, al lado de la estación CENTRAL de tren y metro, del centro de salud, de la residencia para mayores, de la Plaza Mayor, del Ayuntamiento, de la universidad, de tiendas y supermercados, todo ello a 5 minutos andando. Las viviendas se distribuyen en tres plantas y bajo cubierta tipo dúplex. La planta baja y patio interior permiten un número limitado de garajes y trasteros. El resto de las plazas de garaje se ubican en el aparcamiento de la Plaza Mayor, a 200 metros de distancia. El interior de las viviendas se caracteriza por su distribución inteligente pensada para las familias de hoy en día. Espacios amplios y bien aprovechados, luz natural por todas partes y unos acabados de calidad.  Las terrazas y balcones dotan de luminosidad y ventilación a las viviendas. Características básicas: Edificio de nueva planta con ascensor. Pisos y Áticos Dúplex, todos de 2 habitaciones, 2 baños y 2 plazas de garaje incluidas en el precio.",False,newdevelopment,True,True,False,5414.0,True,False,False,False,[],False,False,687590.0,€,True,True,flat,"Casco Antiguo, Leganés","Dúplex en calle El Charco, 37",duplex,,,,
108819559,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/eb/96/1356066203.webp,2110/21100022/176,28,3,187000.0,flat,sale,51.0,True,2,1,Barrio Simancas,Madrid,Madrid,San Blas,es,Simancas,40.4298678,-3.6267773,False,https://www.idealista.com/inmueble/108819559/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 3 de un edificio residencial.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Simancas, San Blas (Noreste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Garcia Noblejas y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Castillo de Arevalo y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 340 metros, el hospital más cercano se encuentra a 580 metros, la farmacia más cercana se encuentra a 270 metros, existen 2 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 3 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con 2 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calzada lateral M-30, Calle de los Hermanos Garcia Noblejas y la Calle de Francisco Largo Caballero. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 20/02/2029 Renta mensual actual: 742€ Rentabilidad estimada: 4.8% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,False,,3667.0,True,False,True,False,[],False,False,187000.0,€,,,flat,"Simancas, Madrid",Piso,,,,,
108445744,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/35/fd/1345103386.webp,2110/21100022/132,30,bj,198000.0,duplex,sale,63.0,False,1,2,Barrio Lucero,Madrid,Madrid,Latina,es,Lucero,40.4009424,-3.7488848,False,https://www.idealista.com/inmueble/108445744/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente dúplex de 1 dormitorio y 2 baños. Se encuentra en la planta baja de un edificio residencial.  La vivienda se distribuye en 1 dormitorio, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Lucero, Latina (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Laguna y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Sepulveda-Cebreros y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el hospital más cercano se encuentra a 150 metros, existen 3 farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 5 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con 28 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Suroeste, Paseo de Extremadura y la Calle de la Alhambra. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 12/11/2031 Renta mensual actual: 860€ Rentabilidad estimada: 5.2% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,,3143.0,True,False,True,False,[],False,False,198000.0,€,,,flat,"Lucero, Madrid",Dúplex,duplex,,,,
108445722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/14/bb/1345100673.webp,2110/21100022/256,26,3,219000.0,flat,sale,90.0,True,3,1,Barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3484773,-3.7127165,False,https://www.idealista.com/inmueble/108445722/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta 3 de un edificio residencial y cuenta con terraza y armarios empotrados.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Villaverde Alto, Villaverde (Suroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Puente Alcocer y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Villalonso-Puebla de Sanabria y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 700 metros, existen 2 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 180 metros. Además, a menos de 500 metros también puedes encontrar 3 supermercados, 4 bancos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, 8 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-45, Avenida de Andalucia y la Calle de Villalonso. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 05/04/2030 Renta mensual actual: 973€ Rentabilidad estimada: 5.3% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,,2433.0,True,False,True,False,[],False,False,219000.0,€,,,flat,"Villaverde Alto, Madrid",Piso,,,,,
108817914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4d/66/ee/1356015811.webp,2110/21100022/228,27,1,214500.0,flat,sale,81.0,True,2,1,Barrio San Diego,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3871024,-3.6707765,False,https://www.idealista.com/inmueble/108817914/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 1 de un edificio residencial y cuenta con ascensor y armarios empotrados.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en San Diego, Puente de Vallecas. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Nueva Numancia y se encuentra a menos de 20 minutos andando. La parada de autobús más cercana es Sierra Molina-San Diego y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 20 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 250 metros, existen 5 farmacias a menos de 300 metros, existen 3 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 3 bancos, una oficina de correos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, un gimnasio, 4 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-40, Avenida de Entrevias y la Avenida de Pablo Neruda. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 27/09/2030 Renta mensual actual: 845€ Rentabilidad estimada: 4.7% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,,2648.0,True,False,True,False,[],False,False,214500.0,€,,,flat,"San Diego, Madrid",Piso,,,,,
108687292,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/be/1f/1352154288.webp,4277,30,1,225000.0,flat,sale,75.0,True,2,2,calle del Convenio,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3899187,-3.672518,False,https://www.idealista.com/inmueble/108687292/,"ALTOR ASESORES OFRECE Piso de Obra Nueva Recién Reformado – Luminoso y con Excelente Distribución ¡OBRA NUEVA A ESTRENAR SIN PAGAR EL 10% DE IVA! TOTALMENTE REFORMADO CON EXCELENTES CALIDADES, LISTO PARA ENTRAR A VIVIR O RENTABILIZAR DESDE EL PRIMER DÍA. Te presentamos esta fantástica vivienda de obra nueva recién reformada, ubicada en una finca moderna con ascensor y sistema de videovigilancia, ideal para quienes buscan confort, diseño y seguridad en un mismo espacio. Descripción del inmueble: Primera planta dúplex. La vivienda se encuentra en una primera planta, pero al tratarse de un dúplex, cuenta con una segunda planta ubicada en el nivel sótano, lo que permite una distribución cómoda y diferenciada entre las zonas de día y de noche o de uso familiar y de ocio. Imágenes con diseño orientativo: Las imágenes que se muestran en el anuncio son originales del inmueble, pero incluyen mobiliario virtual a modo de propuesta de diseño. La vivienda se distribuye en un amplio salón-comedor, una cocina equipada (sin amueblar el resto del piso), dos dormitorios y dos baños. Aunque no se entrega amueblado, su distribución y estilo neutro permiten adaptarlo fácilmente a cualquier tipo de decoración. Entre sus características adicionales destacan: Edificio con ascensor Sistema de videovigilancia Excelente iluminación natural Reformado a estrenar Una oportunidad única para vivir o invertir en una propiedad de obra nueva, moderna, luminosa y con una distribución perfecta. ¡Solicita tu visita y descúbrelo en persona!",True,good,False,True,,3000.0,True,False,True,False,[],False,False,225000.0,€,,,flat,"San Diego, Madrid",Piso en calle del Convenio,,230000.0,5000.0,2.0,
108819783,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/a4/3c/1356076692.webp,2201/22010039/368,39,6,280500.0,flat,sale,108.0,True,3,2,Barrio Palomeras sureste,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3894001,-3.6386356,False,https://www.idealista.com/inmueble/108819783/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 2 baños. Se encuentra en la planta 6 de un edificio residencial y cuenta con ascensor y terraza.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en Palomeras Sureste, Puente de Vallecas (Sureste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Miguel Hernandez y se encuentra a menos de 5 minutos andando. La parada de autobús más cercana es Palomeras y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 90 metros, existen 5 farmacias a menos de 300 metros, el colegio más cercano se encuentra a 280 metros. Además, a menos de 500 metros también puedes encontrar 2 supermercados, 2 bancos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, 3 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 3 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-40, Avenida de Rafael Alberti y la Avenida de Pablo Neruda. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 04/02/2031 Renta mensual actual: 1.150€ Rentabilidad estimada: 4.9% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,True,,2597.0,True,False,True,False,[],False,False,280500.0,€,,,flat,"Palomeras sureste, Madrid",Piso,,,,,
108396919,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/d0/dd/1342967288.webp,2201/22010039/2,42,5,643500.0,flat,sale,105.0,True,3,2,Barrio Bellas Vistas,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4470525,-3.7093487,False,https://www.idealista.com/inmueble/108396919/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 2 baños. Se encuentra en la planta 5 de un edificio residencial y cuenta con ascensor y terraza.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Bellas Vistas, Tetuan (Noroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Guzman el Bueno y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Cruz Roja y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 250 metros, el hospital más cercano se encuentra a 130 metros, existen 5 farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 8 supermercados, 18 bancos, 2 lavanderías, una comisaría de policía.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, 3 gimnasios, 4 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 5 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Avenida de la Reina Victoria y la Glorieta de Cuatro Caminos. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 14/02/2031 Renta mensual actual: 1.803€ Rentabilidad estimada: 3.4% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S.L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento."".",True,good,False,True,,6129.0,True,False,True,False,[],False,False,643500.0,€,,,flat,"Bellas Vistas, Madrid",Piso,,,,,
108855268,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/93/f7/1357098912.webp,2110/21100022/382,27,3,322000.0,flat,sale,61.0,False,2,1,Barrio Bellas Vistas,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4505362,-3.7069938,False,https://www.idealista.com/inmueble/108855268/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 2 dormitorios y 1 baño. Se encuentra en la planta 3 de un edificio residencial.  La vivienda se distribuye en 2 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias.  Se encuentra ubicado en Bellas Vistas, Tetuan (Noroeste de Madrid). Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Alvarado y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana es Cruz Roja y se encuentra a menos de 5 minutos andando. La parada de taxi más cercana se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 250 metros, el hospital más cercano se encuentra a 110 metros, existen 3 farmacias a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar 8 supermercados, 24 bancos, 2 lavanderías.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, 3 gimnasios, 4 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados, 4 parkings públicos y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Calle 30, Avenida de la Reina Victoria y la Glorieta de Cuatro Caminos. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 03/06/2031 Renta mensual actual: 1.112€ Rentabilidad estimada: 4.1% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,False,,5279.0,True,False,True,False,[],False,False,322000.0,€,,,flat,"Bellas Vistas, Madrid",Piso,,,,,
108590009,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/d2/ae/1349310910.webp,3ºC,5,3,662148.0,duplex,sale,123.0,True,2,2,"calle EL CHARCO, 37",Madrid,Leganés,Centro,es,Casco Antiguo,40.32917,-3.7691065,True,https://www.idealista.com/obra-nueva/108590009/,"Viviendas de calidad en la zona centro de Leganés a un precio asequible. Una inversión más que rentable. Promoción inmobiliaria en régimen de Comunidad de Bienes que abarata las viviendas al ser los compradores los auto promotores de su vivienda. No existe promotora como tal y por tanto ello representa un importante ahorro. WARWIK LEGANÉS CENTRO es una promoción de 7 viviendas de 2 dormitorios, 2 baños, con 2 plazas de garaje, trastero y terrazas o balcones, en un edificio residencial de diseño moderno y localización inmejorable y privilegiada, al lado de la estación CENTRAL de tren y metro, del centro de salud, de la residencia para mayores, de la Plaza Mayor, del Ayuntamiento, de la universidad, de tiendas y supermercados, todo ello a 5 minutos andando. Las viviendas se distribuyen en tres plantas y bajo cubierta tipo dúplex. La planta baja y patio interior permiten un número limitado de garajes y trasteros. El resto de las plazas de garaje se ubican en el aparcamiento de la Plaza Mayor, a 200 metros de distancia. El interior de las viviendas se caracteriza por su distribución inteligente pensada para las familias de hoy en día. Espacios amplios y bien aprovechados, luz natural por todas partes y unos acabados de calidad.  Las terrazas y balcones dotan de luminosidad y ventilación a las viviendas. Características básicas: Edificio de nueva planta con ascensor. Pisos y Áticos Dúplex, todos de 2 habitaciones, 2 baños y 2 plazas de garaje incluidas en el precio.",False,newdevelopment,True,True,False,5383.0,True,False,False,False,[],False,False,662148.0,€,True,True,flat,"Casco Antiguo, Leganés","Dúplex en calle El Charco, 37",duplex,,,,
109212073,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ef/d9/4d/1367596393.webp,ec- goya,27,5,970000.0,flat,sale,124.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4237707,-3.674012,False,https://www.idealista.com/inmueble/109212073/,"¿Quieres vivir en el Barrio de Salamanca, en la zona de Goya, a pocos metros del WiZink Center, del Parque del Retiro, del Corte Inglés de Goya? Esta es tu vivienda Quinta planta exterior, terraza y mucha luz Vivienda que cuenta de salón con terraza, comedor, independiente, con cocina, integrada dormitorio, principal con baño en suite y segundo dormitorio; además, segundo baño completo La vivienda cuenta con aire acondicionado por Splits La finca cuenta con portero físico, y dos ascensores.",False,good,False,True,,7823.0,False,False,False,False,[],False,False,970000.0,€,,,flat,"Goya, Madrid",Piso,,,,,
108446146,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5c/22/07/1345114669.webp,2201/22010028/7,46,9,273000.0,flat,sale,103.0,True,3,1,El Naranjo,Madrid,Fuenlabrada,El Naranjo,es,,40.2998453,-3.8093953,False,https://www.idealista.com/inmueble/108446146/,"""VIVIENDA ALQUILADA, IDEAL PARA INVERSORES  Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta 9 de un edificio residencial y cuenta con ascensor y terraza.  La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. dispone de calefacción individual.  Se encuentra ubicado en El Naranjo - La Serna - Parque Miraflores, Noroeste de Fuenlabrada. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de autobús más cercana es Galicia - El Naranjo y se encuentra a menos de 5 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el centro de salud más cercano se encuentra a 460 metros, existen 3 colegios a menos de 300 metros. Además, a menos de 500 metros también puedes encontrar un supermercado, 2 bancos.  La zona cuenta con una amplia oferta de entretenimiento con un teatro, un gimnasio, 9 parques, un centro cultural, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la M-407, Calle de Mostoles y la Avenida de las Provincias. La vivienda se encuentra actualmente alquilada a precio de mercado, con inquilinos solventes que cuentan con empleo fijo y nómina, abonando la renta de manera puntual y regular. Detalles del contrato: Vencimiento del contrato: 14/06/2030 Renta mensual actual: 984€ Rentabilidad estimada: 4.3% Además de ofrecerte la compra de un activo en rentabilidad, ponemos a tu disposición un servicio de gestión inmobiliaria que te ayudará a optimizar tu inversión. Si estás interesado, no dudes en ponerte en contacto con nosotros a través de la web de Alquizen que pertenece a PROMONTORIA MACC RESIDENCIAL, S. L. Estaremos encantados de enviarte información adicional tanto sobre el activo como sobre los servicios mencionados. *Importante: Dado que la propiedad está alquilada, no es posible realizar visitas en este momento. "".",True,good,False,True,,2650.0,True,False,True,False,[],False,False,273000.0,€,,,flat,"El Naranjo, Fuenlabrada",Piso,,,,,
