propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished
108901424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/d0/38/1358392064.webp,CBUQ974,21,1895000.0,flat,sale,194.0,True,3,4,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4214013,-3.7030157,False,https://www.idealista.com/inmueble/108901424/,"Coldwell Banker Unique presenta este exclusivo piso reformado junto a la Plaza del Carmen, en el Centro de Madrid. Exclusiva vivienda de 194 m² en Calle de la Salud, completamente renovada con las mejores calidades. Ubicada en un edificio clásico de estilo herreriano con portal de carruajes y techos altos, esta propiedad combina historia y diseño contemporáneo en una de las zonas más deseadas del centro de Madrid. Distribución ideal: amplio salón, cocina moderna, 3 dormitorios luminosos, acabados de lujo y detalles arquitectónicos originales restaurados. A un paso de Gran Vía y Callao, y justo junto a la renovada Plaza del Carmen, en un entorno vibrante, cultural y residencial. Características clave: 194 m² construidos 3 habitaciones Reforma integral Edificio representativo Excelente comunicación y servicios Una oportunidad única para vivir o invertir en pleno centro histórico de Madrid.",True,good,False,True,9768.0,False,False,True,False,[],False,False,1895000.0,€,flat,"Sol, Madrid",Piso,Top,2,,,,
108827965,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c8/ed/65/1356304154.webp,BFU-V1930,25,375000.0,flat,sale,94.0,True,2,1,calle de Jesús del Gran Poder,Madrid,Madrid,Usera,es,Moscardó,40.3904787,-3.7038635,False,https://www.idealista.com/inmueble/108827965/,"CONTACTAR CON EXTENSIÓN Nº1 Piso en venta en Moscardó, perteneciente al barrio de Usera, Madrid Exterior, en plena reforma integral. Descubre este magnífico piso situado en una de las zonas más consolidadas y mejor comunicadas de Madrid. Ubicado en la segunda planta de un edificio moderno (año 1991) con ascensor e ITE favorable, este inmueble ofrece comodidad, funcionalidad y una excelente calidad de vida. Características de la vivienda: Superficie bien distribuida con 2 dormitorios con armarios empotrados, otro armario de dos puertas en pasillo distribuidor 1 baño completo  Paredes lisas Cocina independiente, con buena ventilación y recién reformada Salón comedor luminoso y exterior  Aire acondicionado  Calefacción y agua caliente individual por gas natural (caldera) Ascensor Instalación eléctrica y fontanería cambiada y actualizada El inmueble esta ahora mismo en plena reforma y aún se pueden decidir materiales, acabados, etc.. . ofrece muchas posibilidades para personalizarlo con una reforma a medida. Sobre la zona: Moscardó-Usera Una ubicación estratégica dentro de la almendra central de Madrid. A solo 2 minutos de Madrid Río, el Matadero, y cerca de zonas culturales como La Casa Encendida o el Museo del Ferrocarril. Ideal tanto para familias como para profesionales o inversores. Conectividad excepcional: Metro Usera (L6) a 1 minuto, y Almendrales (L3) a 5 minutos Líneas de autobús EMT con conexión directa al centro Fácil acceso a la M-30 y principales vías de salida de Madrid Además, cuenta con todos los servicios a pie de calle: supermercados, colegios, centros de salud, parques, zonas deportivas y una gran oferta de bares y restaurantes. Una oportunidad ideal para vivir en una zona céntrica, tranquila y bien conectada, con todas las comodidades y servicios a tu alcance. Contáctanos para más información o para agendar una visita. ¡No dejes pasar esta oportunidad! (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,3989.0,True,True,False,False,[],False,False,375000.0,€,flat,"Moscardó, Madrid",Piso en calle de Jesús del Gran Poder,Top,2,,,,
108904950,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/01/af/1358495822.webp,BFO-V1426,33,529000.0,flat,sale,76.0,False,3,1,calle de Linneo,Madrid,Madrid,Arganzuela,es,Imperial,40.4113445,-3.7196747,False,https://www.idealista.com/inmueble/108904950/,"CONTACTAR CON EXTENSIÓN Nº2 ¡Exclusiva vivienda reformada en calle Linneo, en el barrio Imperial – Arganzuela! Te presentamos este piso de 76 m², completamente reformado hace tan solo dos años, ubicado en una de las zonas con mayor proyección de Madrid, a escasos minutos de Madrid Río. La vivienda ofrece una distribución funcional, acabados modernos y espacios pensados para la comodidad y el bienestar diario. Características principales: – Reforma integral reciente, cuidando cada detalle y utilizando materiales de calidad – Tres dormitorios bien distribuidos, dos de ellos con armarios empotrados – Salón luminoso con acceso a un balcón exterior, ideal para disfrutar del aire libre – Baño completo reformado, con azulejos de diseño y estilo contemporáneo – Cocina independiente totalmente equipada – Ventanas climalit oscilobatientes en toda la vivienda, que aseguran un excelente aislamiento térmico y acústico – Calefacción centralizada y agua caliente mediante caldera individual de gas – Aire acondicionado en salón y dormitorio principal – Lámparas LED con ventilador integrado en los dormitorios – Suelo de tarima en salón y habitaciones; revestimiento cerámico en el baño – Dormitorio principal con espacio de almacenaje extra mediante maletero superior Ubicado en una finca tranquila, el entorno combina la serenidad de Madrid Río con la cercanía a espacios verdes como los Jardines del Campo del Moro y a zonas culturales, comerciales y de ocio del centro histórico. La zona dispone de todos los servicios necesarios: supermercados, centros educativos, zonas verdes y una excelente comunicación con el resto de la ciudad. Cercanas estaciones de metro y cercanías (Pirámides, Puerta de Toledo, Príncipe Pío o Puerta del Ángel) y fácil acceso a la M-30 y principales vías de salida. Una oportunidad única para vivir o invertir en uno de los barrios más demandados de la capital.   (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,6961.0,True,True,False,False,[],False,False,529000.0,€,flat,"Imperial, Madrid",Piso en calle de Linneo,Top,6,,,,
105598307,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/4b/cf/1257242486.webp,BHHS-MAD-0296,25,4100000.0,flat,sale,254.0,True,3,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4311511,-3.6862185,False,https://www.idealista.com/inmueble/105598307/,"Esta vivienda es simplemente espectacular, al entrar nos reciben amplias estancias llenas de luz y con un diseño moderno de línea colonial, en tonos armoniosos.  La decoración minimalista y cuidada resalta la amplitud de cada espacio, haciendo de esta vivienda por proporción en metros, habitaciones y ubicación, el hogar perfecto para vivir.  El salón-comedor se sitúa en el centro del hogar, con una integración perfecta de la cocina. El mobiliario negro en la cocina aporta un toque elegante y vanguardista, La isla central es el lugar ideal para preparar desayunos y comidas.  La zona de descanso se compone de la siguiente forma, el dormitorio principal con su baño en suite y gran vestidor, él segundo dormitorio de gran tamaño, también dispone de vestidor y baño en suite, por último, un tercer dormitorio con su baño incorporado y amplios armarios. La vivienda se vende completamente amueblada.  El edificio se encuentra en perfecto estado de conservación y dispone de servicio de portería.  La zona no puede ser mejor, con tiendas de lujo, restaurantes de renombre y la vibrante vida nocturna de Madrid a pocos pasos de distancia. Un verdadero hogar en el corazón de Madrid.",True,good,False,True,16142.0,True,False,False,False,[],False,False,4100000.0,€,flat,"Recoletos, Madrid",Piso,Top,5,,,,
109007626,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/a2/63/1361526184.webp,,17,339900.0,flat,sale,80.0,True,2,1,calle Cordoba s/n,Madrid,Colmenar Viejo,Fuente Santa,es,,40.6705248,-3.7799892,True,https://www.idealista.com/inmueble/109007626/,"VENTA DE EXCLUSIVA CON HOGARES COLMENAR VIEJO Presentamos esta estupenda vivienda de 2 dormitorios y 1 baño, ubicada en una urbanización privada que combina confort, accesibilidad y calidad de vida. Situada en Fuente Santa, uno de los barrios más demandados de Colmenar Viejo, reconocida por su tranquilidad, excelentes servicios y rápida conexión con el centro y la capital, esta propiedad es ideal tanto para vivir todo el año como para invertir. El edificio dispone de rampas adaptadas para personas con movilidad reducida, garantizando la comodidad y el acceso para todos. Además, cuenta con ascensor para facilitar el día a día. La vivienda incluye una plaza de garaje en el mismo edificio, para que aparcar no sea nunca un problema, y forma parte de una urbanización que ofrece piscina comunitaria, perfecta para disfrutar del verano sin salir de casa. En su interior, el piso destaca por su excelente distribución y luminosidad. El salón cuenta con aire acondicionado, creando un ambiente fresco en los días más calurosos, mientras que el suelo radiante proporciona una temperatura agradable durante el invierno, garantizando confort en todas las estaciones. El dormitorio principal dispone de un amplio vestidor, ideal para mantener el orden y disponer de un espacio extra de almacenamiento. El baño, completamente equipado, cuenta con bañera, perfecta para relajarse después de un largo día. La cocina independiente está bien distribuida, ofrece gran capacidad de almacenamiento y acceso directo a un tendedero, lo que aporta funcionalidad y comodidad en el día a día. La vivienda cuenta además con caldera individual de gas natural, proporcionando un sistema de calefacción y agua caliente eficiente y económico. En resumen, una vivienda que reúne ubicación privilegiada, comodidades modernas y servicios de calidad, lista para entrar a vivir. ¡No deje pasar la oportunidad de vivir en Colmenar Viejo, en la exclusiva zona de Fuente Santa, con todas las ventajas que merece!",True,good,False,True,4249.0,True,True,False,False,[],False,False,339900.0,€,flat,"Fuente Santa, Colmenar Viejo",Piso en calle Cordoba s/n,Top,2,True,True,,
107592410,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/3f/12/1317025840.webp,BFO-V1345,17,125000.0,flat,sale,55.0,,1,2,calle Arroyo de las Pavas,Madrid,Madrid,Carabanchel,es,San Isidro,40.3936995,-3.7412792,False,https://www.idealista.com/inmueble/107592410/,"CONTACTAR CON EXTENSIÓN Nº2 Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables. ¡CONTACTA CON LA EXTENSIÓN Nº 2 PARA OBTENER MÁS INFORMACIÓN O PARA ORGANIZAR UNA VISITA! Oportunidad en Calle Arroyo de las Pavas Este local distribuido en dos plantas destaca por su amplitud y excelente ubicación, a solo 2 minutos del metro Carpetana (Línea 6) y con varias líneas de autobús cercanas que conectan con zonas clave como Batán o Atocha. Distribución y características principales: Planta superior: Espacio diáfano con techos altos, que aporta una gran sensación de amplitud. Cuenta con cocina equipada, una zona de trabajo ideal para estudio o teletrabajo, y un baño con plato de ducha. Además, dispone de una estructura de madera que permite aprovechar el espacio en altura para almacenamiento Planta inferior: Amplia estancia con armario de gran capacidad y un segundo baño completo Otros detalles: Termo eléctrico para agua caliente Gastos de comunidad: 45 €/mes IBI: 120 €/año Ubicación privilegiada: En una zona con todos los servicios al alcance, como supermercados, comercios, colegios y espacios de ocio. Su excelente comunicación con transporte público garantiza un fácil acceso a cualquier punto de la ciudad Para más información o para concertar una visita, no dudes en contactar  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ).",True,good,False,False,2273.0,True,True,False,False,[],False,False,125000.0,€,flat,"San Isidro, Madrid",Piso en calle Arroyo de las Pavas,Top,bj,,,,
107528907,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/c1/c6/1333183923.webp,BFCA-V197,19,329000.0,flat,sale,62.0,True,2,2,calle de Fray Junípero Serra,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4658317,-3.701339,False,https://www.idealista.com/inmueble/107528907/,"CONTACTAR CON EXTENSIÓN Nº4 CONTACTAD CON EXTENSIÓN Nº4 Vivienda completamente reformada en Calle Fray Junípero Serra (Tetuán – Valdeacederas) Te presentamos esta magnífica residencia ubicada en la Calle Fray Junípero Serra, en el prestigioso distrito de Tetuán, dentro de la codiciada zona de Valdeacederas. La vivienda ha sido objeto de una reforma integral recién finalizada, incluyendo fontanería, instalación eléctrica, pintura, y una cocina completamente nueva equipada con electrodomésticos a estrenar. Exterior y muy luminosa, esta propiedad destaca por su excelente orientación y sus tres amplios balcones, que inundan cada estancia de luz natural. Con una superficie de 62 m², se distribuye de la siguiente manera: Espacioso salón con grandes ventanales. Distribución flexible de 1 a 3 dormitorios, según las necesidades del comprador. Cocina totalmente equipada con mobiliario y electrodomésticos nuevos. Dos baños completos, uno de ellos en suite en el dormitorio principal. Características destacadas: ✔ Reforma integral terminada ✔ Excelente luminosidad en todas las estancias ✔ Aire acondicionado ✔ Ubicación inmejorable y perfectamente conectada Entorno y comunicaciones: A escasos metros de la estación de metro Valdeacederas (Línea 1) Fácil acceso a la M-30 y a vías principales como Bravo Murillo Zona consolidada con todos los servicios: supermercados, farmacias, gimnasios, comercios y restauración Una oportunidad única para disfrutar de una vivienda a estrenar en una de las zonas con más proyección de Madrid. ¡No la dejes escapar! 西亚房产为您服务‼️ 想买房 想贷款 想投资 或者想卖房的朋友们 欢迎大家联系我们讲叙您的需求 我们为您量身打造一个方案帮您实现✔ 添加我们微信号: Bafre2004 关注更多房源  ¿NECESITA HIPOTECA? No dude en contactar con nosotros:  ¿VENDE SU INMUEBLE?  Con oficinas en Madrid y Pekín, BAFRE cuenta con una importante cartera de clientes e inversores internacionales, sobre todo asiáticos. Coordinamos viajes constantes de clientes chinos a Madrid, y les ayudamos en la gestión para obtener el Visado Oro de residencia. Más de veinte años de experiencia en el sector. Valoramos gratuitamente su inmueble y ofrecemos servicios de asesoramiento jurídico y fiscal, además de disponer de un departamento postventa.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,False,5306.0,True,True,False,False,[],False,False,329000.0,€,flat,"Valdeacederas, Madrid",Piso en calle de Fray Junípero Serra,Top,1,,,,
108697491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/b2/bf/1352456585.webp,BFU-V1918,30,270000.0,flat,sale,124.0,True,4,2,calle Maracena,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3716365,-3.697109,False,https://www.idealista.com/inmueble/108697491/,"CONTACTAR CON EXTENSIÓN Nº1 Se vende amplio dúplex ubicado en la calle Maracena 11, en una cuarta planta sin ascensor. Con posibilidad de instalar ascensor, en otras fincas de la comunidad ya están aprobadas. La vivienda cuenta con una superficie construida de 124 metros cuadrados, distribuidos en dos plantas. Dispone de cuatro dormitorios, todos ellos de buen tamaño y con luz natural, ideales para familias o quienes necesiten espacio para despacho o vestidor. Cuenta con dos baños completos, lo que aporta gran comodidad en el día a día. El salón es amplio y luminoso, con acceso directo a una terraza/balcón de buen tamaño, perfecta para colocar una mesa y disfrutar al aire libre. La cocina es independiente, con espacio suficiente para almacenamiento y zona de cocinado bien organizada. La vivienda se encuentra en buen estado, lista para entrar a vivir sin necesidad de reformas. Buena orientación y ventilación cruzada, lo que garantiza luz natural durante todo el día. A 400 metros del metro L3 San Fermín-Orcasur Es una opción ideal para familias, parejas que buscan espacio, o inversores que busquen una vivienda versátil y en buena zona. Sobre la zona y transporte: Orcasur es uno de los barrios que componen el distrito de Usera, en el sur de Madrid. Linda, al norte, con las vías de ferrocarril y el río Manzanares; al este, con la carretera de enlace con el Nudo Sur y la avenida de Andalucía; al sur, con la autopista M-40; y, al oeste, con las vías de ferrocarril y la calle del Doctor Tolosa Latour. La mitad norte del barrio la ocupa el prestigioso hospital 12 de Octubre, mientras que la parte sur, al otro lado de la avenida de los Poblados, es fundamentalmente residencial. Dada su ubicación al lado de la autopista M-40, el barrio es fácilmente accesible en coche. También hay una buena comunicación de autobuses, metro (Hospital 12 de Octubre y San Fermín-Orcasur) y cercanías (Doce de Octubre y Orcasitas). 西亚房产为您服务‼️ 想买房 想贷款 想投资 或者想卖房的朋友们 欢迎大家联系我们讲叙您的需求 我们为您量身打造一个方案帮您实现✔ 添加我们微信号: Bafre2004 关注更多房源  ¿NECESITA HIPOTECA? No dude en contactar con nosotros:  ¿VENDE SU INMUEBLE?  Con oficinas en Madrid y Pekín, BAFRE cuenta con una importante cartera de clientes e inversores internacionales, sobre todo asiáticos. Coordinamos viajes constantes de clientes chinos a Madrid, y les ayudamos en la gestión para obtener el Visado Oro de residencia. Más de veinte años de experiencia en el sector. Valoramos gratuitamente su inmueble y ofrecemos servicios de asesoramiento jurídico y fiscal, además de disponer de un departamento postventa.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual.) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,False,2177.0,True,True,False,False,[],False,False,270000.0,€,flat,"12 de Octubre-Orcasur, Madrid",Piso en calle Maracena,Top,4,,,,
104444491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d4/c4/46/1225814605.webp,BHHS-MAD-0143,26,1950000.0,flat,sale,151.0,True,3,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4247401,-3.6787741,False,https://www.idealista.com/inmueble/104444491/,"Presentamos esta exclusiva vivienda de tres dormitorios y 151 metros cuadrados catastrales reformada a estrenar. Se encuentra situada en la primera planta de una preciosa y representativa finca de 1.920, situada en una de las calles más representativas de Madrid situada en el elegante barrio de Salamanca- Goya, a escasos metros de la comercial calle de Goya. Esta vivienda tiene una fantástica ubicación en la zona más exclusiva de Madrid, barrio de Salamanca a muy cerca del parque del Retiro y de la zona comercial de Goya. Esta zona se encuentra perfectamente comunicada por transporte público con toda la ciudad. Todo ello hace de este inmueble una excelente oportunidad vivir o invertir en este exclusivo enclave. La propiedad se encuentra distribuida en una zona de recibo con hall de entrada. Gran salón en dos ambientes con un amplio balcón y un ventanal a la calle que dan una enorme luminosidad ya que se encuentra orientada al oeste, en la zona dedicada a comedor se encuentra integrada la amplia cocina dotada con una isla y que se encuentra completamente amueblada y equipada con electrodomésticos de gama alta, dispone de un amplio ventanal a un tranquilo y soleado patio y cuarto de lavandería independiente. La zona de descanso la componen tres amplios dormitorios, el principal es una amplia suite con baño y un gran vestidor, los otros dos dormitorios son dobles y están dotados con grandes armarios empotrados. Un segundo cuarto de baño completo da servicio a estos dos dormitorios y sirve como baño de invitados. La propiedad está dotada con instalación de aire acondicionado frio calor por conductos con reguladores independientes en cada estancia, disponiendo también de calefacción central. Hay que destacar la gran calidad de la reforma efectuada en la que se han  empleado los mejores materiales del mercado. Esta vivienda de lujo se vende amueblada y decorada por un prestigioso estudio de arquitectura de interiores.",True,good,False,True,12914.0,True,False,False,False,[],False,False,1950000.0,€,flat,"Goya, Madrid",Piso,Top,1,,,,
87474651,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/ae/ec/1248134992.webp,CDC1618,55,1990000.0,chalet,sale,660.0,,5,5,cerro del toro,Madrid,Ciudalcampo,,es,,40.6150475,-3.6241885,False,https://www.idealista.com/inmueble/87474651/,"HOUSE AND HOUSE VENDE O ALQUILA (912779625) Fantástica vivienda de Vanguardia, diseñada por un importante estudio de arquitectura MBM y construida con los mejores materiales.  La casa esta situada en una preciosa parcela, con jardín muy bien diseñado y consolidado y unas impresionantes vistas. La casa se distribuye: Planta principal: hall, aseo de invitados, cocina totalmente equipada (electrodomésticos de alta gama), salón-comedor muy amplio dividido en dos ambientes con grandes ventanales, zona de estar con Chimenea suspendida de Dominique Imbert.  Entre los espacios que componen el salón se encuentra una espectacular terraza con suelos de teca birmana de 8x25 con increíbles vistas a la Sierra Norte.  En esta misma planta encontramos una habitación para invitados con baño en suite, otros dos dormitorios que comparten un baño completo y la habitación principal con gran vestidor y baño en suite todas muy amplias y con mucha luz. planta baja: Encontramos piscina climatizada, jacuzzi, baño turco y un área polivalente con vistas al jardín, dos habitaciones más, un cuarto de baño y cuarto de instalaciones. El jardín cuenta con un estanque y huerto. La casa tiene: alarma volumetrica, domótica, iluminación led, suelo radiante, aspiración centralizada ventanas eléctricas, persianas motorizadas de seguridad, las ventanas del salón tienen un sistema de calefacción para impedir que se empañen por la diferencia de temperatura equipo de sonido y DVD integrado y centralizado de la prestigiosa marca Bang&Olufsen, montacargas. La vivienda está ubicada dentro de una urbanización, situada en el kilometro 28 de la N-I, dispone de seguridad privada las 24h del día, como servicios comunes dentro de la urbanización cabe destacar: El club social del RACE, con un campo de golf de 18 hoyos, hípica, piscina, tenis, padel, futbol, gimnasio etc... Además de dos edificios sociales uno de adultos y uno de niños, con zona de ocio, piscina de bolas y unos grandes jardines con columpios y mesas de picnic ideales para celebrar fiestas infantiles. Colegio privado bilingüe SEK, en la urbanización de enfrente (Santo Domingo) hay un colegio público bilingüe con primaria y secundaria y a 5 min por la vía de servicio en dirección Madrid se encuentra también el Trinity College colegio concertado bilingüe. La urbanización tiene una línea de autobús que van a Plaza de Castilla y hacen paradas intermedias en el metro de San Sebastián de los Reyes, junto al Hospital Publico Infanta Sofía. Ciudalcampo dispone además de una línea de minibuses internos que recorren toda la urbanización. A 10 min, encontramos el Hospital público de la Seguridad Social Infanta Sofía, construido recientemente y con todas las especialidades.",False,good,False,,3015.0,False,False,False,False,[],False,False,1990000.0,€,chalet,Ciudalcampo,Casa independiente en cerro del toro,Top,,True,True,independantHouse,
108973839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/01/78/1361188083.webp,BFU-V1935,31,450000.0,flat,sale,111.0,True,3,2,calle de Santa Saturnina,Madrid,Madrid,Carabanchel,es,San Isidro,40.3974915,-3.7195823,False,https://www.idealista.com/inmueble/108973839/,"CONTACTAR CON EXTENSIÓN Nº1 Piso en venta en San Isidro-Madrid Rio, perteneciente al barrio de Carabanchel, Madrid Exterior, en buen estado aunque requiere alguna actualización, terraza y vistas a Madrid Rio Descubre este magnífico piso situado en una de las zonas más agradables, consolidadas y mejor comunicadas de Madrid. Ubicado en la segunda planta de un edificio moderno (año 1982) con ascensor e ITE favorable, este inmueble ofrece comodidad, funcionalidad y una excelente calidad de vida. Características de la vivienda: Superficie bien distribuida con 3 dormitorios con armarios empotrados, y otro armario en pasillo distribuidor 2 baños, uno de ellos en suite y completo  Cocina independiente, amplia y con luz natural Salón comedor luminoso, exterior, A/A y con salida a la terraza con vistas a Madrid Rio Aire acondicionado  Carpintería exterior climalit Calefacción y agua caliente centralizadas Ascensor El inmueble esta en buen estado aunque requiera alguna actualización  Sobre la zona: San Isidro / Marqués de Vadillo Una ubicación estratégica dentro de la almendra central de Madrid. A solo 2 minutos de Madrid Río, a 5 minutos de el Matadero, a 3 minutos de la salida de metro de Marques de Vadillo (L5) a 2 minutos de la incorporación de la M-30 Conectividad excepcional: Metro Marques de Vadillo (L5) a 3 minutos,  Líneas de autobús EMT con conexión directa al centro a 3 minutos Fácil acceso a la M-30 y principales vías de salida de Madrid Además, cuenta con todos los servicios a pie de calle: supermercados, colegios, centros de salud, parques, zonas deportivas y una gran oferta de bares y restaurantes. Una oportunidad ideal para vivir en una zona céntrica, tranquila y bien conectada, con todas las comodidades y servicios a tu alcance. Contáctanos para más información o para agendar una visita. ¡No dejes pasar esta oportunidad! (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,4054.0,True,True,False,False,[],False,False,450000.0,€,flat,"San Isidro, Madrid",Piso en calle de Santa Saturnina,Top,2,,,,
108630195,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/01/2d/1350446064.webp,BFP-V1421,41,1099000.0,flat,sale,116.0,True,6,2,calle del Doce de Octubre,Madrid,Madrid,Retiro,es,Ibiza,40.4164603,-3.6734157,False,https://www.idealista.com/inmueble/108630195/,"CONTACTAR CON EXTENSIÓN Nº3 Estupendo piso en venta en la zona de Ibiza, perteneciente al distrito Retiro. Se encuentra en muy buena ubicación a 200 metros del Parque Retiro. Se localiza en la primera planta del edificio que cuenta con ascensor y adaptación para minusválidos.  La vivienda se reformó hace 2 años, con el objetivo de realizar un alquiler a estudiantes pero se puede entregar libre de arrendatarios. Cuenta con 116 m2, que actualmente están distribuidos en: - Hall-Recibidor. - 2 dormitorios exteriores. - 4 dormitorios a patio interior. - Cocina equipada. - 2 Cuartos de baño con plato de ducha. Otras características: Puerta de entrada blindada, suelo en tarima, calefacción central. Orientación Sur. Sobre la zona y transporte: Su ubicación es excelente, a 3 minutos caminando del Parque del Retiro, el pulmón de Madrid, y está rodeada de todo tipo de servicios necesarios y de ocio, supermercados, tiendas gourmet, Mercado, los mejores restaurantes, cafeterías, colegios, hospitales y tiendas de todo tipo. Al lado de la calle Narváez, de la calle Ibiza, de Menéndez Pelayo y muy próximo a la calle O´Donnell. Perfectamente comunicado por transporte público, con la estación de metro Ibiza a 4 minutos caminando y con varias líneas de autobús casi en la puerta. No dejes escapar esta oportunidad y ven a visitarlo.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,True,9474.0,True,False,False,False,[],False,False,1099000.0,€,flat,"Ibiza, Madrid",Piso en calle del Doce de Octubre,Top,1,,,,
105345248,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/f9/17/1249308083.webp,VAL1893,46,1395000.0,chalet,sale,495.0,,5,5,PRINCIPAL,Madrid,Valdelagua,,es,,40.6488864,-3.6161546,False,https://www.idealista.com/inmueble/105345248/,"HOUSE AND HOUSE VENDE.- Fantástica vivienda dentro de la exclusiva urbanización de Valdelagua. La casa tiene una excelente ubicación, cerca de la entrada y salida de la urbanización, pero en una zona muy tranquila y con parcela totalmente plana y con mucha privacidad. La construcción que tiene es de gran calidad destacando el aislamiento y los cerramientos exteriores (cristales blindados y persianas de seguridad automáticas). Su distribución cuenta con todos los espacios y estancias muy amplias y con mucha luz. La vivienda se distribuye: PLANTA PRINCIPAL: Amplio hall de entrada a doble altura, salón de gran tamaño con diferentes ambientes, chimenea y salida directa al bonito porche y zona de piscina, comunicado a su vez con la zona de comedor independiente y cocina muy amplia con zona de office. Desde la zona de cocina accedemos a dos amplias estancias, una es el dormitorio de servicio con su baño completo en suite ( perfectamente también para invitados), amplia zona de lavandería y despensa, desde la que accedemos directamente al garaje ( para 4 coches) también en esta planta. Completamos esta planta con un despacho y/o cuarto de estar y el aseo de invitados. PLANTA PRIMERA: Encontramos la zona de dormitorios. Tenemos tres grandes dormitorios y dos baños completos y tambien de gran tamaño. El dormitorio principal cuenta con sala de estar, dos vestidores y baño en suite con ducha y bañera hidromasaje. Los otros dos dormitorios de unos 20m2 cada uno comparten el segundo baño de esta planta también con bañera y ducha. PLANTA BAJA: Tenemos espectacular bodega, sala de cine, zona de gimnasio y sauna (preparado para instalar) y dos trasteros. En exterior encontramos una segunda casita auxiliar que cuenta con salón, cocina, 1 dormitorio y una baño completo. La estupenda piscina con zona de chillout y cascada. y precioso jardín totalmente consolidado. Mejor ver! La urbanización Valdelagua está ubicada en el km 30 de la carretera de Burgos. Esta urbanización es totalmente privada, estando restringido el acceso únicamente a los propietarios que tengan viviendas en la misma urbanización. Tiene una zona de club social donde se desarrolla gran parte de la vida social de Valdelagua. Valdelagua está rodeada de múltiples zonas comerciales que pueden abastecer cualquiera de tus necesidades, tales como bancos, supermercados, farmacia, centro médico tanto de la seguridad social como privado, diferentes sitios de restauración…además muy cerca cuenta con colegios tanto público como concertados y privados de gran prestigio. Hay diferentes conexiones de autobuses constantemente, tanto con Madrid como con Alcobendas o San Sebastián de los Reyes.",False,good,False,,2818.0,False,False,False,False,[],False,False,1395000.0,€,chalet,Valdelagua,Casa independiente en Principal,Top,,True,True,independantHouse,
