propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108398364,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/8a/a0/950370729.webp,,25,4,165000.0,flat,sale,60.0,True,2,1,"calle María Zurita, 10",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3667905,-3.7568593,True,https://www.idealista.com/inmueble/108398364/,"AGENCIA ALDEA comercializa esta exclusiva oportunidad de inversión, de este piso en 4º planta sin ascensor. Consta de 2 habitaciones, DOS TERRAZAS, salón, cocina amueblada, 1 baño, calefacción individual de gas natural y A/A, pintura en liso. Es totalmente exterior, por lo que es muy alegre y luminoso en todas sus estancias.  Actualmente la vivienda se encuentra arrendada hasta febrero de 2029, con una renta mensual de 756€. Además, cuenta con seguro de protección de pagos con adelanto de rentas en caso de impago. La zona esta bien asentada a nivel de comercios (cerca de Lidl, Mercadona, centro comercial Islazul y diversos comercios de diversa índole), servicios públicos (centros de salud, colegios, guarderías, bibliotecas, etc. ) y comunicaciones (línea 11 de Metro ""Carabanchel Alto"" a 200 metros y próximo a líneas de autobus 47, 108, 118, 121, 131, 155 y N16). Por carretera rápido acceso a M-40, A42, A5, M-30 y Avenida de los Poblados. ¡No lo dudes y contacta con nosotros para visitarlo, no te arrepentirás!",False,good,False,False,2750.0,False,False,False,False,[],False,False,165000.0,€,flat,,"Buena Vista, Madrid","Piso en calle María Zurita, 10",Destacado,,,,,,
106014151,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/a3/5c/1270056014.webp,CA24,22,,650000.0,chalet,sale,217.0,,3,3,alamo,Madrid,Arroyomolinos,Urbanización Mediterráneo,es,,40.2741187,-3.9127783,False,https://www.idealista.com/inmueble/106014151/,"¡Oportunidad única en el corazón de Arroyomolinos! Este chalet independiente y de esquina con una amplia parcela en pleno centro del pueblo, GRAN OCASION EN EL CUAL DISPONE DE MÚLTIPLES POSIBILIDADES DE CONSTRUIR TU PROPIO CHALET A TU MEDIDA. Actualmente el chalet, se encuentra en una parcela de 1010 metros cuadrados y ofrece 217 metros cuadrados de vivienda. La planta superior cuenta con 3 dormitorios, 2 baños completos, una cocina independiente totalmente amueblada y un amplio salón-comedor. En la planta inferior, encontrarás 4 estancias muy amplias con capacidad para 4 vehículos familiares, ideales para convertir en espacios adicionales según tus necesidades. La propiedad dispone de calefacción individual de gasoil y una bomba de frío/calor para asegurar tu confort durante todo el año. Además, disfrutarás de una terraza, un balcón, armarios empotrados y un trastero que proporciona espacio extra para almacenamiento. Aunque es una vivienda de segunda mano y puede necesitar algunas reformas, su enorme potencial es innegable. Ubicada en una excelente zona con parques, polideportivo y zonas de juegos, esta casa ofrece un entorno perfecto para familias. El acceso a la A-5 está a menos de 4 minutos, facilitando la conexión con Madrid y otras localidades cercanas. No pierdas la oportunidad de vivir en una casa espaciosa y bien situada en Arroyomolinos. ¡Ven a conocerla y hazla tuya!",False,renew,False,,2995.0,False,False,False,False,[],False,False,650000.0,€,chalet,independantHouse,"Urbanización Mediterráneo, Arroyomolinos",Casa independiente en alamo,Destacado,True,True,,,,
103457372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/62/29/1190113758.webp,RP922023121746,30,1,1339000.0,flat,sale,115.0,True,3,3,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4221419,-3.6750036,False,https://www.idealista.com/inmueble/103457372/,"Este inmueble es una joya situada a poca distancia del emblemático parque del retiro. Ha sido reformado íntegramente por el prestigioso estudio de arquitectura Arctempus. Dispone de 3 amplias habitaciones con todos ellos baños en suite y un aseo de cortesía. La cocina cuenta con electrodomésticos de última generación, y se vende totalmente amueblado con muebles de diseño personalizados, acabados en madera y una iluminación óptima con luces LED y decoración.",False,good,False,True,11643.0,False,False,False,False,[],False,False,1339000.0,€,flat,,"Goya, Madrid",Piso en calle de Jorge Juan,Destacado,,,,,,
108311544,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/e9/29/1340349768.webp,TC10401,27,7,310000.0,flat,sale,70.0,True,2,1,avenida de Castilla y León,Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,,40.6156305,-3.7252751,False,https://www.idealista.com/inmueble/108311544/,"¡EXCELENTE OPORTUNIDAD DE INVERSIÓN EN TRES CANTOS!  Detalles de la inversión:  RENTA: Entre 850-1.150€/Mes  FIN DE CONTRATOS: Desde inicio de 2027 hasta 2031  GASTOS COMUNIDAD: Alrededor 77€/Mes  GASTOS IBI: Sobre 280€/Año  Piso en venta actualmente alquilado a inquilino con alta solvencia, garantizando rentabilidad inmediata desde el primer día.  Ideal para inversores que buscan un activo seguro y con ingresos estables.  La vivienda cuenta con 2 amplios dormitorios exteriores con grandes ventanales, un baño completo y una cocina americana totalmente equipada integrada en un salón luminoso y acogedor. Dispone de calefacción individual por gas natural, ventanas climalit en aluminio, puertas de madera clara y suelo de gres. Incluye plaza de garaje y trastero. Ubicada en una urbanización privada y cerrada, con conserje, piscina, pista de pádel, mesa de ping pong y parque infantil. Se ubica en la zona mas nueva de la ciudad de Tres Cantos, en plena expansión de viviendas y servicios. Cerca de paradas de autobús de lineas urbanas e interurbanas. Acceso muy próximo a la M607, en ambos sentidos, Madrid y sierra. Consultar detalles de la rentabilidad y demás información.",False,good,False,True,4429.0,False,False,False,False,[],False,False,310000.0,€,flat,,"Primera Fase - Nuevo Tres Cantos, Tres Cantos",Piso en avenida de Castilla y León,Destacado,,,,,,
108261439,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/c6/44/1338823539.webp,VICENTES-GALAPAGAR,18,2,260000.0,flat,sale,91.0,True,2,2,calle de las Procesiones,Madrid,Galapagar,Casco Antiguo,es,,40.5732422,-4.0049804,False,https://www.idealista.com/inmueble/108261439/,"¡GRUPO IMBILIARIO TIZONA vende en EXCLUSIVA este FANTÁSTICO PISO/DUPLEX, ¡ EL MEJOR PISO DE ESTAS CARACTERISTICAS; POR PRECIO, UBICACIÓN Y ESTADO! , de toda Galapagar! Rodeado de todos los servicios; supermercados, transporte público (buses), colegios, institutos, centros de salud, bancos, tiendas de barrio, zona comercial, deportiva y de ocio. Situado en una de las mejores zonas de la localidad, se caracteriza también por su tranquilidad y buena comunicación. En la planta alta, nos encontramos DOS dormitorios dobles, ambos con armarios empotrados revestidos, ventanas Velux con persianas, aire acondicionado (bomba de frio y calor) y cuarto de baño completo. En la planta baja, hall de entrada, cocina con salida a tendedero, aseo y un amplísimo salón comedor también con aire acondicionado (bomba de frio y calor). ¡MUY LUMINOSO! nos hace ahorrar en la factura de la luz y gas. PLAZA DE GARAJE INCLUIDA EN EL PRECIO. ¡NO PIERDA ESTA GRAN OPORTUNIDAD QUE LE OFRECEMOS! HONORARIOS DE INTERMEDIACIÓN INCLUIDOS EN EL PRECIO. Posibilidad de financiación 100 %, dependiendo del perfil de trabajo y económico del comprador, hágase un estudio sin compromiso alguno!",True,good,False,True,2857.0,False,False,False,False,[],False,False,260000.0,€,flat,,"Casco Antiguo, Galapagar",Piso en calle de las Procesiones,Destacado,True,True,,,,
107905494,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/b8/95/1334040239.webp,9-2025,37,2,350000.0,flat,sale,136.0,True,4,2,avenida de Pablo Neruda,Madrid,Madrid,Puente de Vallecas,es,Palomeras sureste,40.3911879,-3.6394622,False,https://www.idealista.com/inmueble/107905494/,"ROLMA SERVICIOS INMOBILIARIOS vende inmueble exterior en el barrio de PALOMERAS SUROESTE. Estupenda vivienda de 4 dormitorios, con dos baños completos, dos terrazas con vistas a la avenida Pablo Neruda. La vivienda, que se encuentra situada en una zona fantástica de Vallecas, tiene una superficie de 136 metros cuadrados construidos, cocina con terraza y 2 baños completos, uno de ellos en suite en el dormitorio principal. En un edifico con doble portal, 2 ascensores, y otro con ACCESO DIRECTO AL GARAJE. La plaza de garaje es doble, tiene espacio para 2 coches y algún vehículo tipo moto o bici, son escrituras independientes, y puede adquirirse por 22.000€  Su salón, luminoso y amplio, tiene acceso directo a la terraza principal, que es posible incluir a la estancia. Tiene espacio suficiente para dividir entre una zona de estar y otra de comedor y cuenta con aire acondicionado. La terraza te permitirá disfrutas de las horas de luz en un amplio espacio donde también dispones de una zona de trastero. Tiene una maravillosa cocina independiente con terraza tendedero muy luminosa durante todo el día. En cuanto a sus dormitorios la vivienda actualmente dispone de tres dormitorios dobles, y uno simple. Te encantará la amplitud y luminosidad de sus habitaciones, y su acceso a la terraza desde ellas. Todo el inmueble esta cuidado y en buen estado, si bien precisaría alguna actualización en cocina y uno de sus baños. La ubicación del piso es excelente, ya que se encuentra en un barrio cercano al centro de la ciudad, con muchísimas zonas verdes. Además, cuenta con instalaciones deportivas cercanas, hospitales y colegios. Y una buena comunicación en transporte público (metro, y autobuses), fácil acceso a la A3, lo que permite llegar a la zona centro de Madrid en apenas 15 minutos. ROLMA SERVICIOS INMOBILIARIOS, GANAMOS EN CONFIANZA.",True,good,False,True,2574.0,False,False,True,False,[],False,False,350000.0,€,flat,,"Palomeras sureste, Madrid",Piso en avenida de Pablo Neruda,Destacado,True,False,22000.0,,,
109014294,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/16/88/d0/1361737804.webp,RP2892025140839,17,2,240000.0,flat,sale,40.0,True,1,1,calle Antonio Romero,Madrid,Madrid,Carabanchel,es,Abrantes,40.3738103,-3.73007,False,https://www.idealista.com/inmueble/109014294/,"REDPISO PUERTA BONITA VENDE acogedor apartamento de 1 dormitorio en urbanización cerrada con piscina y plaza de garaje incluida en el precio. La vivienda está lista para entrar a vivir y se distribuye en hall de entrada, salón con mirador muy luminoso, cocina equipada, baño completo con bañera y dormitorio independiente. Cuenta con ventanas Climalit, calefacción y agua caliente por gas natural, y conserje físico en la finca. Urbanización tranquila, bien cuidada y con todos los servicios. Ideal para una persona sola o pareja. Se encuentra en una zona de construcciones seminueva con muy buena comunicación al centro de la ciudad, M-30, A-42, M-40 y M-45, cerca del Metro (línea 11) y rutas de los buses E-1, 116, 121,131 y 155 de la EMT. La zona dispone de colegios, centro de salud y diferentes comercios como: oficinas bancarias, supermercados, farmacias, guarderías, peluquerías, cafeterías, etc. Comunícate con nosotros y solicita una visita. - Posibilidad de financiación con nuestro departamento Financiero DCREDIT. El precio no incluye gastos derivados de la compra. REDPISO, TU HOGAR NUESTRO COMPROMISO!",True,good,False,True,6000.0,False,False,False,False,[],False,False,240000.0,€,flat,,"Abrantes, Madrid",Piso en calle Antonio Romero,Destacado,True,True,,,,
107698974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/5f/d6/1320170054.webp,CL,13,1,269900.0,flat,sale,36.0,True,1,1,Barrio Quintana,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4359808,-3.6402582,False,https://www.idealista.com/inmueble/107698974/,"¡Piso con ubicación inmejorable junto a la calle Alcalá y Arturo Soria! Presentamos este fantástico piso en Ciudad Lineal, situado en una primera planta con ascensor, con una distribución funcional y todas las comodidades que necesitas. La vivienda cuenta con un salón muy luminoso, gracias a su gran ventanal y balcón integrado, además de una cocina americana amueblada y equipada con electrodomésticos. Dispone de una habitación espaciosa y un baño completo con plato de ducha. Para mayor confort, el piso incluye aire acondicionado por conducto, controlado mediante termostato, y una plaza de garaje amplia y de fácil acceso, permitiendo subir directamente desde el garaje a casa sin salir del portal. Ubicado en una zona estratégica, rodeado de transporte público (metro y autobuses), comercios, tiendas, bares y todos los servicios esenciales para el día a día. ¡No dejes pasar esta oportunidad! Contáctanos para más información o para concertar una visita.",False,good,False,True,7497.0,False,False,False,False,[],False,False,269900.0,€,flat,,"Quintana, Madrid",Piso,Destacado,True,True,,,,
104743499,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/4d/fe/1230297253.webp,MAD84617947,25,4,1995000.0,flat,sale,158.0,True,4,3,calle de Velázquez,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4362265,-3.6821813,False,https://www.idealista.com/inmueble/104743499/,"Veraltia presenta preciosa vivienda reformada en finca clásica de 1920. Salón comedor muy luminoso con balcón corrido y bonito mirador con vistas a calle Velázquez. La cocina de diseño totalmente equipada está semi integrada al salón. La zona de descanso se distribuye en 4 dormitorios (o 3 + despacho) y 3 baños (2 de ellos en suite). La habitación principal cuenta también con vestidor. Máximas calidades en suelos y puertas de madera, ventanas de doble acristalamiento, múltiples armarios empotrados de suelo a techo, calefacción individual y aire acondicionado en todas las estancias. Servicio de portería y ascensor.",False,good,False,True,12627.0,False,False,False,False,[],False,False,1995000.0,€,flat,,"Castellana, Madrid",Piso en calle de Velázquez,Destacado,,,,,,
106623430,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/c6/3a/1351970799.webp,DC,52,3,1395000.0,duplex,sale,218.0,True,4,3,calle de Dulce Chacón,Madrid,Madrid,Hortaleza,es,Virgen del Cortijo - Manoteras,40.4860519,-3.670746,False,https://www.idealista.com/inmueble/106623430/,"Impresionante ático con terraza de 35 metros y piscina privada propia. En urbanización con seguridad 24 horas, con zonas comunes, zonas ajardinadas, piscina y gimnasio. 2 plazas de garaje de acceso directo y trastero. Vistas maravillosas totalmente despejadas, espectaculares. Cabe destacar la cantidad de luz natural que tiene toda la vivienda, dada su triple orientación. Así mismo sus calidades, con suelos de madera de nogal y acabados de alta gama. La vivienda cuenta con cantidad de espacio para almacenaje repartido por toda la casa. Toda la casa totalmente exterior, todas las estancias exteriores. Planta de entrada:  En la planta de entrada nos encontramos con hall recibidor bastante amplio, al que a través de el accedemos a un comedor de grandes dimensiones y con varios ambientes, desde el cual podemos gozar de una impresionantes vistas. Cocina totalmente equipada y amueblada, espaciosa y con un tendero cubierto. Aseo de cortesía. Planta de dormitorios: Aquí nos encontramos primeramente con un espacio diseñado para un despacho privado. Habitación secundaria de muy buen tamaño. Baño secundario completo de grandes dimensiones y con ventana. Habitación principal de enormes dimensiones, ya que cuando se realizo la adecuación se unieron dos cuartos en uno, fácil reconversión a dos dormitorios, pero actualmente es un dormitorio principal de enormes dimensiones con cuarto de baño en suite. Cabe resaltar la cantidad de armarios tipo vestidor que tiene. Planta superior: En la planta superior nos encontramos con una habitación que puede estar destinada a un despacho o cuarto de estar, desde el cual con acceso directo accedemos a la espectacular terraza privada con piscina incluida, desde donde podemos gozar de una vistas maravillosas totalmente despajadas. Calefacción por suelo radiante en las plantas principales. MUCHOS DE NUESTROS INMUEBLES SOLO ESTÁN EN NUESTRA WEB; VISITANOS PARA VERLOS. Le gestionamos la venta de su casa de principio a fin, nos encargamos de todo para que no se preocupe por nada. Valoración gratuita, gestión de visitas, inversión en el activo para obtener el máximo beneficio, gestión documental y trámites con la notaría para realizar su venta con tranquilidad. INMOMA nace de la consecución de muchos años dedicados al sector inmobiliario, satisfaciendo con éxito las necesidades de nuestros clientes. Enfocados especialmente en la compraventa de inmuebles en las zonas prime de Madrid.",True,good,False,True,6399.0,False,False,False,False,[],False,False,1395000.0,€,flat,duplex,"Virgen del Cortijo - Manoteras, Madrid",Dúplex en calle de Dulce Chacón,Destacado,True,True,,,,
108738121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/43/78/1353689199.webp,RP1032025138702,12,4,170000.0,flat,sale,70.0,True,3,1,Colonia Ciudad Jardín del Rosario,Madrid,Torrejón de Ardoz,Sureste,es,,40.4540895,-3.4703102,False,https://www.idealista.com/inmueble/108738121/,"Redpiso sureste pone en venta: vivienda de 70m2, dispone de tres habitaciones, 1 baño, salón, cocina, terrraza. Cerca a todos los servicios de primera necesidad, parada de buses, fácil acceso a A2, M115, M206. Mejor Ver¡ Aquí tienes la oportunidad de vivir en una excelente y tranquila zona, para disfrutar en máximo con tu familia! Financiación hasta el 100% por nuestro Departamento Financiero DCredit, asesoramientos gratuitos pasa e infórmate sin compromiso. * Puedes ver todos nuestros inmuebles en nuestra página web de redpiso. es. Para más información contactar con Victoria, / ALEX.",False,good,False,False,2429.0,False,False,False,False,[],False,False,170000.0,€,flat,,"Sureste, Torrejón de Ardoz",Piso en Colonia Ciudad Jardín del Rosario,Destacado,,,,,,
104427132,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/d1/06/1220275353.webp,7997,69,,1170000.0,chalet,sale,415.0,,5,4,Virgen Peregrina,Madrid,Guadarrama,,es,,40.653216,-4.0457155,False,https://www.idealista.com/inmueble/104427132/,"Fantástico chalet independiente de ensueño situado: urbanización Cabezuela, junto al club social los Berrocales, y la N-6. A cinco minutos del pueblo de Guadarrama y a 30 minutos de Madrid. Según el catastro tiene 415 m2 construidos  y se asienta sobre una parcela de 1577m2.  La entrada principal nos encontramos un porche muy agradable con acceso a la vivienda y acceso al garaje. Su amplia entrada a la casa da a diferentes estancias, como: despacho, gran cocina amueblada, tiene acceso a la zona de servicio donde nos encontramos: el lavadero, habitación con baño, y salida al garaje desde el interior; de frente nos encontramos el salón-comedor con dos zonas bien diferenciadas, desde ahí salimos a una zona con máquinas deportivas y seguidamente a la piscina climatizada con caldera de gas natural independiente donde puedes disfrutarla todo el año, un baño de cortesía, acceso de escaleras a la segunda planta, y acceso al cuarto de multiusos, en el sótano.  En la segunda planta nos encontramos tres habitaciones, dos de ellas comparten un baño con plato de ducha, y la principal con baño completo y un amplio vestidor con luz y ventilación natural. En está planta tenemos un acceso a la buhardilla por escalera de techo telescópica, suelo cerámica, ventiladores en techos, calefacción individual natural. La propiedad cuenta con A/C en salas principales, puertas en nogal, ventanas de aluminio y alarma perimetral y en interior.  Así mismo, jardines a su alrededor, caseta de madera  para utensilios, pozo con motor que abastece a la piscina. Todo su cerramiento se puede abrir y disfrutar en verano del sol.  Buena comunicación en transporte público directo desde Moncloa.   ¿Te apetece visitarla?  Ayudamos en todo lo necesario, no cobramos al comprador.",True,good,False,,2819.0,False,False,False,False,[],False,False,1170000.0,€,chalet,independantHouse,Guadarrama,Casa independiente en Virgen Peregrina,Destacado,True,True,,,,
109123467,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/11/99/1365026903.webp,V-juncal,34,3,365000.0,flat,sale,100.0,True,3,2,Noreste,Madrid,Torrejón de Ardoz,Noreste,es,,40.4655986,-3.4615521,False,https://www.idealista.com/inmueble/109123467/,"Se ofrece en venta este magnífico piso, en un excelente estado y con una distribución que maximiza la luz y el confort. Con una superficie de 100 m2 construidos, este luminoso piso está ubicado en una zona de privilegiada de Torrejon de Ardoz barrio el Juncal. Al entrar encontrarás un elegante hall distribuidor que te conducirá, por un lado, a la cocina y por el otro al salón, las tres habitaciones a lo largo de un pasillo con dos baños. Tiene aire acondicionado, caldera y toldos nuevos. Las habitaciones son amplias y muy luminosas, ideales para descansar y relajarse. Cuentan con amplios armarios empotrados. Cuenta dos baños, . Ambos están equipados con todas las comodidades necesarias en el día a día. Una amplia cocina completamente amueblada y reformada. además con una plaza de garaje, que te ofrece seguridad y tranquilidad para el estacionamiento de tu vehículo. El piso se encuentra en una zona muy consolidada de Torrejón que te ofrece una amplia gama de servicios y comodidades como centros educativos, hospitales y centro de salud… así como numerosas zonas verdes y deportivas y el conocido Parque Europa. Además, y si lo necesitas, dispones de varias opciones de transporte público, tren (Renfe Soto del Henares) y autobús (urbano, interurbano en la puerta), y conexiones con la A-2, así como una variada oferta de ocio y restauración (C. C. Oasiz). Preguntar por Jesus  Esta conveniente ubicación te garantiza un estilo de vida. El precio no incluye los impuestos y otros gastos inherentes a la compra.",False,good,False,True,3650.0,False,False,False,False,[],False,False,365000.0,€,flat,,"Noreste, Torrejón de Ardoz",Piso,Destacado,True,True,,370000.0,5000.0,1.0
109091133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/13/6b/1364088116.webp,RP1502025140904,16,1,199900.0,flat,sale,82.0,False,2,1,calle Florencia,Madrid,Coslada,Ciudad 70,es,,40.4180774,-3.5444844,False,https://www.idealista.com/inmueble/109091133/,"¡Oportunidad en Ciudad 70! Se vende estupendo piso en primera planta, ideal tanto para vivir como para invertir. La vivienda cuenta con dos dormitorios amplios y luminosos, salón con acceso a una terraza perfecta para disfrutar del aire libre, cocina funcional con buen espacio de almacenaje y un baño completo. Además, dispone de trastero, lo que aporta un extra muy práctico de almacenamiento. Ubicado en la zona de Ciudad 70, un barrio tranquilo y consolidado, con todos los servicios cercanos: colegios, centros de salud, zonas verdes, transporte público y fácil acceso a vías principales. Una excelente opción para quienes buscan comodidad, luz y espacio exterior en un entorno familiar y bien comunicado. Te invitamos a visitarlo sin compromiso y a consultar por nuestro Departamento Financiero DCREDIT, con el que conseguimos hasta el 100% de financiación. El precio no incluye el Impuesto de Transmisiones Patrimoniales (máx. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso). Para más información no dude en consultarnos. Contáctenos en nuestra Oficina de REDPISO: C/ Jesús de San Antonio, 26, 28823, Coslada, Madrid. Tlf:.",False,good,False,False,2438.0,False,False,False,False,[],False,False,199900.0,€,flat,,"Ciudad 70, Coslada",Piso en calle Florencia,Destacado,,,,,,
102888305,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/32/59/1170731582.webp,,107,,447000.0,chalet,sale,247.0,,5,4,Olivar,Madrid,Velilla de San Antonio,,es,,40.3726406,-3.4840564,False,https://www.idealista.com/inmueble/102888305/,"TULLAVE INMOBILIARIA, vende en Velilla de San Antonio, espectacular chalet adosado de 247 m2, con piscina comunitaria y completamente reformado con primeras calidades. Ubicado en la mejor zona de la localidad, con todos los servicios en la puerta, paradas de autobús, centro de salud, a 6 minutos andando del centro comercial Los Girasoles ( zapatería, farmacia, restaurante, supermercado Ahorramás, gimnasio y peluquería ) y de la plaza del pueblo, donde se encuentra el ayuntamiento, bancos, farmacia, estanco. A 15 minutos en coche del Hospital del Henares y a 20 minutos del aeropuerto Adolfo Suarez de Madrid. Por su gran amplitud, tiene una distribución en 4 plantas, muy buena y cómoda. En planta baja: hall distribuidor con armario empotrado, aseo, amplia cocina con office, completamente amueblada y gran salón-comedor con salida a jardín.  En primera planta, dispone de 4 dormitorios, todos ellos dobles y con armarios empotrados, el principal tipo suite con baño muy amplio incorporado, con bañera de hidromasaje y un segundo baño también muy amplio en pasillo, con ducha de hidromasaje, para dar servicio a los otros tres dormitorios.  Planta buhardilla diáfana con armarios empotrados en la parte más baja. Planta sótano ( antiguo garaje ), con acceso directo desde la calle y salida al jardín, acondicionada como una vivienda completa ( salón-comedor, cocina, amplio dormitorio y baño con plato de ducha y ventana ).  El jardín dispone de barbacoa, mueble de obra con armario y fregadero. Una parte está solada con suelo cerámico y otra con cesped artificial.  La vivienda cuenta con todas las comodidades: - Puerta de acceso blindada, puertas de roble, doble ventana corredera de cristal climalit, suelos de parquet en planta baja y primera, de gres en buhardilla y de tarima en sótano; 5 aparatos de aire acondicionado frío/calor ( salón-comedor de planta baja, dormitorio principal y un segundo dormitorio en planta primera y salón-comedor y dormitorio en planta sótano ), calefacción individual por gas natural, paredes con papel decorativo en planta baja, lisas y gotelé en primera planta y forradas en la buhardilla.   Los gastos de comunidad son 40. -€ y el IBI ( Contribución anual ) 600. -€.   Disponemos de departamento financiero propio, consiguiéndole las mejores condiciones del mercado. Más de 15 años de experiencia y más de 2.000 hipotecas firmadas al año, nos avalan. Venga a verlo sin ningún tipo de compromiso! . Blanca.",False,good,False,,1810.0,False,False,False,False,[],False,False,447000.0,€,chalet,terracedHouse,Velilla de San Antonio,Chalet adosado en Olivar,Destacado,,,,,,
109112622,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/7e/a3/1364711043.webp,RP1852025141099,32,1,1275000.0,flat,sale,225.0,True,6,2,calle de Santa Cruz de Marcenado,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4273756,-3.7091323,False,https://www.idealista.com/inmueble/109112622/,"Redpiso San Bernardo–Malasaña–Chamberí pone a la venta, en exclusiva y en NUDA PROPIEDAD, una magnífica vivienda de 225 m² construidos, exterior, amplia y luminosa, con gran potencial de reforma. La propiedad está valorada en más de 1.600. 000 €, pero se ofrece a un precio significativamente reducido al tratarse de una operación en nuda propiedad. La actual usufructuaria, una señora de 92 años, conservará el derecho de uso y disfrute de la vivienda de por vida, lo que convierte esta operación en una inversión patrimonial segura, estable y libre de riesgos de alquiler. Las características principales de la vivienda son las siguientes. Superficie construida: 225 m², 6 dormitorios de gran tamaño, 2 baños completos, Amplio salón-comedor independiente, Cocina funcional con múltiples opciones de redistribución, 3 terrazas exteriores y 1 terraza interior que aportan gran luminosidad, Piso para actualizar, ideal para diseñar un futuro hogar de lujo o una inversión de alto nivel, Edificio con ascensor, presenta una distribución ideal para una familia o para su reconversión en una vivienda de lujo. Además, todos los gastos de comunidad e IBI son asumidos por la usufructuaria, lo que significa que el comprador adquiere la nuda propiedad sin costes adicionales ni gestiones.  Ubicación privilegiada, situado en una de las zonas más demandadas de Madrid, en el corazón de Chamberí, con excelente comunicación, Metro: San Bernardo (L2 y L4) y Bilbao (L1 y L4), Autobuses: 3, 7, 21, 144 y C03  Una inversión única para quienes buscan un activo inmobiliario sólido, con alta revalorización futura, en pleno centro de la ciudad.  Solicite más información o una cita previa en los teléfonos:  –   Más inmuebles en:.",False,renew,False,True,5667.0,False,False,False,False,[],False,False,1275000.0,€,flat,,"Malasaña-Universidad, Madrid",Piso en calle de Santa Cruz de Marcenado,Destacado,,,,,,
