propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,newDevelopmentFinished
109202794,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/9f/0f/1367359867.webp,M11794V,46,,815000.0,chalet,sale,247.0,,4,3,calle César Manrique,Madrid,Torrejón de Ardoz,Sureste,es,,40.4594543,-3.4342743,False,https://www.idealista.com/inmueble/109202794/,"Walter Huas, les presenta en EXCLUSIVA, este impresionante chalet pareado de esquina, situado en una de las zonas más tranquilas y prestigiosas del Soto del Henares, ofrece una vida de comodidad y privacidad. Con una superficie construida de 247 m², esta propiedad se ha diseñado pensando en cada detalle para maximizar el espacio y la funcionalidad. La distribución en tres plantas permite una clara separación entre las áreas de convivencia y las zonas de descanso, haciendo de este hogar el lugar ideal para familias que buscan un entorno sereno sin renunciar a las ventajas de la vida urbana. La parcela, que incluye un cuidado jardín, que proporciona un ambiente de calma y bienestar y una piscina privada de 8x3. La planta baja, accesible a través de un porche, alberga un espacioso salón comedor, una cocina moderna totalmente equipada, un dormitorio versátil que puede funcionar como despacho, y un baño completo. El acceso al exterior desde el salón conduce a un amplio patio trasero con una piscina privada, un espacio perfecto para el ocio y el esparcimiento al aire libre. La primera planta está dedicada a la zona de noche, con tres dormitorios y dos baños completos. El dormitorio principal cuenta con un baño en suite y una amplia terraza de 16 m², que ha sido convenientemente cerrada para uso durante todo el año. En la azotea, otra terraza de 30 m² ha sido acondicionada como un gimnasio, ofreciendo un espacio de entrenamiento personal. La ubicación de este chalet es inmejorable, en el corazón de la zona más selecta del Soto del Henares en Torrejón de Ardoz. Es una de las áreas residenciales más deseadas de la ciudad, conocida por su ambiente seguro y familiar. La propiedad se encuentra a poca distancia de centros comerciales, colegios, y servicios esenciales, garantizando una excelente calidad de vida. Además, la reciente adquisición por parte del ayuntamiento de la Finca Soto del Espinillo para su reforestación y conversión en el nuevo pulmón verde de la ciudad, incrementa el valor ecológico y recreativo de la zona, proporcionando un entorno natural cada vez más valorado. Adquirir esta vivienda es una inversión en bienestar y futuro. La combinación de una construcción de alta calidad, un diseño inteligente y una ubicación estratégica asegura un hogar que crecerá en valor con el tiempo. Disfrute de la tranquilidad de un chalet privado con todas las comodidades, incluyendo su propia piscina, y la conveniencia de vivir cerca de todas las facilidades. La proximidad al nuevo parque natural ofrece un beneficio adicional para los amantes de la naturaleza y las actividades al aire libre. En Walter Haus, estamos a su disposición para ayudarle a dar el paso hacia la vida que siempre ha deseado.",True,good,False,,3300.0,True,False,False,True,[],False,False,815000.0,€,True,True,chalet,"Sureste, Torrejón de Ardoz",Chalet pareado en calle César Manrique,Top,semidetachedHouse,
108451852,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/0b/c2/1345310646.webp,7072BS,25,3,195000.0,flat,sale,70.0,True,3,1,Juan de la Cierva,Madrid,Getafe,Juan de la Cierva,es,,40.3113653,-3.7192801,False,https://www.idealista.com/inmueble/108451852/,"C. R. HOMES INMOBILIARIA vende piso de 70 m2 con 3 DORMITORIOS y BAÑO, TERRAZA en GETAFE- JUAN DE LA CIERVA. Se trata de una vivienda de 70 m2 compuesta de TRES DORMITORIOS, salón-comedor con acceso a TERRAZA ACRISTALADA, amplio hall de entrada, COCINA totalmente AMUEBLADA y EQUIPADA y BAÑO COMPLETO con PLATO de DUCHA. La vivienda cuenta con las siguientes calidades: Puerta BLINDADA, Paredes pintadas en LISO, suelos de TARIMA y gres, ventanas dobles, puertas de ROBLE, plato de ducha con MAMPARA y toallero calefactable, AIRE ACONDICIONADO frio/calor en el salon, calefacción GAS NATURAL INDIVIDUAL, etc. Está situado muy cercano al metro de Juan de la Cierva con conexión a una parada con la parada de Renfe Getafe central C-4 y a una parada de la estación de Renfe El casar Línea C-3 y a la parada de autobús, con todo tipo de servicios tales como: supermercados, centro de salud, colegios, centros deportivos, comercios… COMUNIDAD: 50€ agua incluida  IBI: 232€ ¡PERFECTA UBICACIÓN! ¡OPORTUNIDAD DE INVERSIÓN! ¡APROVECHE LA OPORTUNIDAD! Le ofreceremos un abanico de posibilidades de financiación de la que podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. Gestionamos su compra de vivienda y su financiación, le ofreceremos un abanico de posibilidades de financiación de entre las cuales podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. SOLICITE INFORMACIÓN SIN COMPROMISO. También podemos atenderle presencialmente en nuestras oficinas: C. R. HOMES en GETAFE en Avenida de España 13 TLF  ESTAREMOS ENCANTADOS DE ATENDERLE. C. R. HOMES INMOBILIARIA出售位于GETAFE-JUAN DE LA CIERVA的70平方米公寓，包含3间卧室、1间浴室和阳台。 这是一套70平方米的住宅，由三个卧室、带阳光房的客厅、宽敞的入口大厅、完全配备家具和设备的厨房以及带淋浴的完整浴室组成。 该住宅具有以下品质： 防盗门，墙壁涂成平滑，地板为木地板和瓷砖，双层窗户，橡木门，带淋浴隔断和加热毛巾架的淋浴，客厅有冷热空调，单独的天然气供暖等。.",True,good,False,False,2786.0,True,False,True,False,[],False,False,195000.0,€,,,flat,"Juan de la Cierva, Getafe",Piso,Top,,
107444511,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/05/ed/996014065.webp,Chalet 10,32,,1349900.0,chalet,sale,282.0,,4,3,"calle Julián Camarillo, 56",Madrid,Madrid,San Blas,es,Simancas,40.4390017,-3.6157683,True,https://www.idealista.com/obra-nueva/107444511/,"2 Plazas de garaje incluidas en el precio ¡ÚLTIMO CHALET! ENTREGA 2025  Imagina vivir en una zona estratégica de Madrid, en la calle Julián Camarillo, a solo 6 minutos a pie de la Calle Alcalá y del Metro Torre Arias (Línea 5). Con excelentes conexiones al aeropuerto, la M-40 y la A-2, estarás perfectamente comunicado para moverte dentro y fuera de la ciudad. A pocos minutos del estadio Wanda Metropolitano, la Clínica Universidad de Navarra y rodeado de servicios, colegios y todo lo que necesitas para tu día a día.  Los chalets de Residencial Alcazaba han sido diseñados por los prestigiosos arquitectos Joaquín Torres y Rafael Llamazares del renombrado Estudio A-cero.  Este último chalet de esquina ofrece una propuesta aún más exclusiva. La luz natural inunda cada rincón gracias a sus amplios ventanales, una característica única que solo los chalets de esquina pueden brindarte. Con más de 180 m² de jardín exterior, tu hogar se convierte en un lugar perfecto para disfrutar de tu privacidad, organizar reuniones con amigos o simplemente relajarte al aire libre.  El último chalet de esquina disponible está esperando por ti, con más de 280 m² distribuidos en varias plantas que se adaptan perfectamente a tus necesidades.  Disfruta de un chalet con calificación energética A, equipado con sistema de aerotermia y suelo radiante-refrescante que garantiza eficiencia energética y confort en todas las estaciones. Además, tendrás un hogar inteligente equipado con un sistema de domótica.  Residencial Alcazaba te ofrece 3.500 m² de zonas comunes diseñadas para que tú y tu familia vivan momentos inolvidables. Relájate en las dos piscinas con sistema de depuración salina, rodeadas de amplios jardines, y disfruta de áreas equipadas con aseos para mayor comodidad.  Último chalet disponible: no dejes pasar esta oportunidad! vVive en un chalet de diseño con un amplio jardín privado y disfruta de unas zonas comunes que lo tienen todo, ¡y en pleno Madrid!  ¡Resérvalo antes de que sea tarde!  Atención exclusiva con cita previa en nuestra oficina de ventas en Julián Camarillo, 59 Local 7. Esquina c/ Calle Albadalejo. 28037  *Las imágenes publicadas y la distribución del mobiliario son orientativas y no tienen carácter contractual.  *La jardinería, el mobiliario urbano y el amueblamiento son ficticios y solo es válido a efectos decorativos.  *Las superficies, los materiales y detalles arquitectónicos son aproximadas y pueden sufrir variaciones por necesidades técnicas.",True,newdevelopment,True,,4787.0,True,False,False,False,[],False,False,1349900.0,€,True,True,chalet,"Simancas, Madrid","Chalet adosado en calle Julián Camarillo, 56",Top,terracedHouse,False
88976946,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/ca/0e/1135220463.webp,PV7527I,38,,1800000.0,chalet,sale,800.0,,7,6,calle de las Adelfas,Madrid,Boadilla del Monte,Urb. este - Montepríncipe,es,,40.4093206,-3.8502724,False,https://www.idealista.com/inmueble/88976946/,"Chalet independiente de 800 m² en fabulosa parcela de 4.000 m² en la prestigiosa urbanización de Montepríncipe, con zonas comunes y vigilancia 24 horas. La vivienda se ubica en una excelente urbanización cerrada con vigilancia, en un enclave natural privilegiado y con accesos a las principales carreteras de Madrid.  Descripción: PLANTA PRINCIPAL: · Hall de entrada con aseo de invitados.  · Acceso al salón dividido en varios ambientes, comedor con chimenea y paso a la cocina, sala de estar con chimenea, todo con salida al porche y jardín. · Cocina muy amplia con zona office, despensa, zona de lavado, dormitorio y baño de servicio, con salida al jardín. · Tres dormitorios que comparten un baño. · Dormitorio con baño en suite. · Dormitorio principal con vestidor y baño en suite con salida al jardín. PLANTA ALTA: · Gran salón abuhardillado con chimenea. · Sala de estar. · Dormitorio con baño y dos terrazas. · Despacho. · Otro salón multiusos con chimenea. PLANTA SEMISÓTANO: · Gran bodega con chimenea y salida directa al jardín. · Piscina. · Zona de barbacoa. · Aseo. · Pista de tenis. · Zona de aparcamiento techada exterior para varios vehículos. Puedes ver más inmuebles en nuestra página web. Estas urbanización pertenecen a los términos municipales de Pozuelo de Alarcón, Majadahonda y Boadilla del Monte. Sus ejes de conexión son la M-40, M-500 y M-503. Por supuesto, poseen seguridad y vigilancia 24 horas, transporte público, además de colegios, comercios y club social y deportivo.  En todas encontramos chalets independientes en grandes parcelas arboladas. Muchas de las viviendas han sido reformadas en los últimos años con la llegada de familias jóvenes, que traen un concepto de vida muy agradable.",True,good,False,,2250.0,True,False,False,True,[],False,False,1800000.0,€,,,chalet,"Urb. este - Montepríncipe, Boadilla del Monte",Casa independiente en calle de las Adelfas,Top,independantHouse,
109028982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/aa/27/1362137605.webp,,24,1,349900.0,duplex,sale,119.0,True,2,2,"calle de Castilla y León, 9",Madrid,Arroyomolinos,Zona el Caño,es,,40.2737121,-3.9209108,True,https://www.idealista.com/inmueble/109028982/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR ÁTICO DÚPLEX EN UNA DE LAS MEJORES ZONAS DEL MUNICIPIO, ZONA DE LAS CASTAÑERAS.  Te presentamos este magnífico ático dúplex situado en una de las zonas más exclusivas y demandadas de Arroyomolinos. Rodeado de colegios, comercios, zonas verdes y con excelentes conexiones gracias a las paradas de autobús cercanas, este hogar combina a la perfección amplitud, luminosidad y ubicación privilegiada. Al acceder a la vivienda, un amplio hall nos da la bienvenida y distribuye las distintas estancias de la planta principal. En esta planta encontramos un aseo de cortesía, perfecto para recibir visitas, una cocina independiente con una gran zona de despensa y tendedero, y un luminoso salón-comedor con salida directa a una encantadora terraza-balcón, ideal para disfrutar del aire libre en cualquier momento del día. En la planta superior se ubica la zona de descanso, compuesta por dos amplios dormitorios. El dormitorio principal es tipo suite y dispone de armarios empotrados. Además, la terraza original se ha incorporado mediante un cerramiento, aportando más amplitud y una gran entrada de luz natural. El segundo dormitorio, igualmente espacioso, comparte un baño completo en esta planta, ofreciendo comodidad y funcionalidad. La vivienda forma parte de una urbanización privada con amplias zonas ajardinadas y una espectacular piscina, perfectas para disfrutar en familia. Además, incluye una cómoda plaza de garaje y un trastero, proporcionando espacio extra de almacenamiento. Este ático dúplex es un hogar único, pensado para ofrecer el máximo confort y calidad de vida. Cada rincón ha sido diseñado para que lo disfrutes desde el primer momento. ✨ Ven a descubrirlo… te enamorará a primera vista.",True,good,False,False,2940.0,True,True,False,False,[],False,False,349900.0,€,True,True,flat,"Zona el Caño, Arroyomolinos","Dúplex en calle de Castilla y León, 9",Top,duplex,
108525568,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/4a/2e/1347492166.webp,Flores,44,,899900.0,chalet,sale,386.0,,5,3,avenida del Castillo,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3609995,-3.8826306,False,https://www.idealista.com/inmueble/108525568/,"Agencia inmobiliaria en Villaviciosa de Odón. HOGARES VILLAVICIOSA DE ODÓN vende en EXCLUSIVA, espectacular chalet independiente en una sola planta, con aerotermia y parcela de 1.872 m2 en Campodón, una de las mejores del municipio. En la planta principal, encontrarás un amplio hall de entrada que nos da paso a una espectacular cocina con sala de lavandería y una gran despensa, también cuenta con un cuarto para almacenar abrigos, zapatos, mochilas o lo que se quiera. Amplio y luminoso salón con chimenea y zona de comedor ideal para celebraciones. Cinco habitaciones en planta y tres cuartos de baño completos.  Planta sótano con sala de máquinas y una zona de gimnasio.  La vivienda cuenta con un porche con cerramiento acristalado y aire acondicionado, aerotermia con suelo radiante y refrigerante instalado en 2023, toda la vivienda con paredes en liso, ventanas climalit y oscilobatientes, carpintería de roble y suelos porcelánicos. Disfruta de la tranquilidad de sus jardines y del amplio espacio exterior que rodea la propiedad. No pierdas la oportunidad de vivir en un entorno privilegiado con todas las comodidades a tu alcance.  ¡Ven a verlo y enamórate!",True,good,False,,2331.0,True,False,False,True,[],False,False,899900.0,€,True,True,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente en avenida del Castillo,Top,independantHouse,
107468817,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/95/51/1313664781.webp,426531,32,bj,1100000.0,flat,sale,113.0,True,3,1,calle de Castelló,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4219309,-3.681497,False,https://www.idealista.com/inmueble/107468817/,"UNICA INMOBILIARIA PRESENTA EN EXCLUSIVA propiedad situada junto al Parque del Retiro Esta propiedad especial de 113 m² ofrece un sinfín de posibilidades.  Su distribución permite una reforma personalizada para adaptarla a cualquier necesidad, ya sea como una espectacular vivienda o como un local comercial con acceso directo desde la calle. Ubicada en una de las zonas más privilegiadas de la ciudad, a un paso del Retiro, es una opción ideal tanto para inversión como para residencia. Recoletos se extiende entre el Paseo de Recoletos y la calle Serrano, con calles emblemáticas como Jorge Juan, Lagasca y Claudio Coello. La zona combina residencias de lujo, boutiques de alta gama, restaurantes de autor y oficinas corporativas, atrayendo a una clientela con alto poder adquisitivo. Su proximidad al Parque del Retiro y su excelente comunicación con transporte público hacen de Recoletos una ubicación privilegiada para cualquier negocio. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,renew,False,True,9735.0,True,False,False,True,[],False,False,1100000.0,€,,,flat,"Recoletos, Madrid",Piso en calle de Castelló,Top,,
108254620,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/51/71/1357879174.webp,AG209148,18,2,1290000.0,flat,sale,114.0,True,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4241886,-3.6778149,False,https://www.idealista.com/inmueble/108254620/,"Magnifica vivienda en Finca Representativa con fachada clásica, a un paso del Parque del Retiro.  Esta propiedad exterior de 114m2 ha sido reformada y se encuentra en excelente estado, lista para entrar a vivir. Se distribuye en 2 dormitorios amplios, ambos con vestidor, 2 baños completos y cocina independiente, equipada y funcional. Gracias a su orientación este, la vivienda goza de abundante luz natural durante buena parte del día. Además, la zona ofrece una amplia variedad de servicios, comercios, restaurantes, colegios y excelentes conexiones de transporte, convirtiéndola en una opción ideal tanto para residencia habitual como para inversión. GILMAR SALAMANCA  Este distinguido barrio residencial se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de Europa con la mayor zona de compras de lujo de Madrid en torno a las calles Serrano, Claudio Coello y Ortega y Gasset. Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas del continente europeo. Aloja uno de los principales equipamientos deportivos de la ciudad, el Wizink Center inaugurado en 2005 sobre el antiguo Palacio de los Deportes. Asimismo, acoge a diversas instituciones como la Real Casa de la Moneda o Fábrica Nacional de Moneda y Timbre. El barrio es atravesado diagonalmente por la calle de Alcalá que, junto a calles como Jorge Juan, Goya o Hermosilla, le dan un carácter eminentemente comercial. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace mas de 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir. Disponemos de más de 33 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.",True,good,False,True,11316.0,True,False,False,True,[],False,False,1290000.0,€,,,flat,"Goya, Madrid",Piso,Top,,
108728313,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/ac/92/1358025725.webp,C501261,58,,690000.0,chalet,sale,243.0,,4,3,"calle Navarra, 120",Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3587679,-3.8712465,True,https://www.idealista.com/inmueble/108728313/,"EN FLIMASA NO COBRAMOS AL COMPRADOR, MIENTRAS EN OTRAS AGENCIAS VAN A ENCARECER EL PRECIO EN HASTA UN 3%. Presentamos este magnífico chalet adosado de esquina situado en Las Villas de Campodón, en la exclusiva Urbanización Campodón, una de las zonas residenciales más tranquilas y consolidadas. Una vivienda única por su ubicación, amplitud y luminosidad, perfecta para quienes buscan espacio, privacidad y calidad de vida. Con 243 m² construidos distribuidos en tres cómodas plantas, esta casa destaca por ofrecer estancias especialmente amplias y bien proporcionadas.  Al entrar, un elegante hall con armario ropero da la bienvenida y nos conduce a un gran salón independiente de más de 37 m² con chimenea, que conecta directamente con el jardín a través de grandes ventanales, generando un ambiente cálido y acogedor para disfrutar en familia o con amigos. La cocina, de 15 m², está completamente amueblada y también dispone de salida al jardín delantero. En la planta baja encontramos además un práctico cuarto de lavandería y plancha de casi 15 m², así como un aseo de cortesía con ventana. En la primera planta se ubican los cuatro dormitorios, todos muy espaciosos y con armarios empotrados vestidos, destacando el principal con su propio vestidor Y baño en suite. La vivienda cuenta con tres baños completos más un aseo, en el caso del baño principal, con doble seno y ventana exterior que aporta luz y ventilación natural. La buhardilla, de casi 42 m², es un espacio versátil perfecto para habilitar como segundo salón, zona de juegos o despacho. Desde aquí se accede a una encantadora terraza privada, y dispone además de un baño completo, lo que la convierte en una planta totalmente autónoma para invitados. Al tratarse de un chalet de esquina, disfruta de una parcela mucho mayor que la de otras viviendas de la urbanización, con un jardín trasero muy cuidado, césped natural, barbacoa de obra y caseta de herramientas. También cuenta con una plaza de aparcamiento exterior en rampa cubierta con pérgola. Todo ello dentro de una urbanización que ofrece unas excelentes zonas comunes con piscina para adultos, piscina infantil, pista de pádel, amplios jardines y un área de barbacoa comunitaria, lo que convierte este enclave en un auténtico lugar para disfrutar al aire libre sin renunciar a la seguridad y el ambiente familiar. Una casa pensada para quienes valoran la amplitud, la tranquilidad y el privilegio de vivir en una de las mejores zonas residenciales del oeste de Madrid. Nota: Las medidas y enseres reflejados en esta información son meramente informativos. No tienen carácter contractual.",True,good,False,,2840.0,True,False,True,True,[],False,False,690000.0,€,True,True,chalet,"Castillo - Campodón, Villaviciosa de Odón","Chalet adosado en calle Navarra, 120",Top,terracedHouse,
103976713,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/7d/25/1256316443.webp,C501141,72,,940000.0,chalet,sale,580.0,,8,5,calle Jabalón s/n,Madrid,Villaviciosa de Odón,El Bosque,es,,40.3828882,-3.9292996,True,https://www.idealista.com/inmueble/103976713/,"Este chalet independiente está ubicado en una zona tranquila con unas vistas impresionantes.  Cuenta con 580 m2 construidos (429 m2 en escritura) en una parcela de 2.273 m2 según Catastro. Se encuentra en una de las cotas más elevadas de la urbanización El Bosque con vistas impresionantes.  La casa tiene un hall de entrada que da paso a un amplio salón de doble altura con chimenea casset, perfecto para relajarse en invierno. El comedor del salón conecta con la cocina y con la zona de office. La planta baja cuenta además con una sala de estar, 3 dormitorios, baño y aseo. En el exterior, cuenta con dos porches vinculados al jardín con dos fuentes, un gran estanque y piscina. En la planta primera hay un dormitorio principal de 20 m² con un armario de 3 puertas, baño incorporado y vestidor. También hay dos terrazas con vistas espectaculares. La planta primera cuenta además con sala de estar, estudio, otros dos dormitorios y dos baños adicionales. El estudio tiene 40 m², ventanas en las cuatro orientaciones y dos claraboyas en la cubierta. Finalmente, la planta semisótano cuenta con garaje para dos coches, gimnasio, bodega, trastero, taller, dormitorio de servicio y baño con ducha.  No pierda la oportunidad de vivir en esta singular casa.",True,good,False,,1621.0,True,False,True,True,[],False,False,940000.0,€,,,chalet,"El Bosque, Villaviciosa de Odón",Casa independiente en calle Jabalón s/n,Top,independantHouse,
109214844,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/f0/53/1367677629.webp,,25,1,354900.0,flat,sale,165.0,True,3,2,"calle de Marbella, 45",Madrid,Arroyomolinos,Zona el Caño,es,,40.2798126,-3.9186868,True,https://www.idealista.com/inmueble/109214844/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS presenta exclusivo PISO EN PLANTA CON TERRAZA EN EL BULEVAR DE ARROYOMOLINOS. En pleno Bulevar de Arroyomolinos, una de las zonas más demandadas del municipio por su tranquilidad, amplitud de avenidas, zonas verdes y proximidad a todo tipo de servicios, presentamos este magnífico piso que destaca por su excelente distribución, luminosidad y calidades. La vivienda nos recibe con un amplio recibidor con armarios empotrados que da acceso a una cocina independiente y equipada, con espacio para mesa de office y salida a un tendedero independiente de gran tamaño. El salón-comedor, amplio y luminoso, conecta con una terraza reformada y acristalada, ideal como espacio extra disfrutable todo el año. La zona de descanso está compuesta por TRES DORMITORIOS. El dormitorio principal cuenta con zona de vestidor y baño en suite, además de dos dormitorios secundarios con armarios empotrados, todos de buen tamaño. Un segundo baño completo con plato de ducha da servicio a esta planta. La vivienda se presenta con excelentes calidades: suelos de tarima, paredes en liso, doble ventana y cerramiento acristalado en la terraza. Además, en el precio se incluyen DOS PLAZAS DE GARAJE y trastero. En cuanto a los servicios comunitarios, la urbanización cuenta con piscina, parque infantil, zonas verdes y conserje, creando un entorno seguro y familiar. Si buscas un piso en la mejor zona de Arroyomolinos, con amplitud, comodidad y todas las prestaciones, esta vivienda es perfecta para ti. La vivienda se encuentra en proceso de descalificación. ¡Solicita tu visita y ven a conocerlo!",True,good,False,True,2151.0,True,True,False,False,[],False,False,354900.0,€,True,True,flat,"Zona el Caño, Arroyomolinos","Piso en calle de Marbella, 45",Top,,
109214529,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/30/fd/1367665181.webp,,32,,554900.0,chalet,sale,300.0,,4,3,"calle de Suances, 6",Madrid,Arroyomolinos,Las Castañeras - Bulevar,es,,40.2936284,-3.9118322,True,https://www.idealista.com/inmueble/109214529/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS presenta exclusivo CHALET PAREADO CON PISCINA PRIVADA EN PLENO BULEVAR DE ARROYOMOLINOS. Presentamos este magnífico chalet pareado en una de las zonas más exclusivas y demandadas de Arroyomolinos: el Bulevar. Una vivienda que combina diseño, comodidad y ubicación, ideal para familias que buscan espacio y calidad de vida. La parcela de más de 250 m² ofrece un entorno amplio y privado, destacando una espectacular piscina de diseño en el patio trasero, al que se accede directamente desde la planta principal sin escalones, lo que aporta máxima comodidad. La planta baja ha sido completamente reformada y cuenta con una cocina americana amplia, luminosa y moderna, abierta al salón-comedor para crear un espacio único, perfecto para disfrutar en familia o con invitados. También dispone de un aseo reformado con ventana. En la primera planta encontramos cuatro dormitorios: el principal con baño en suite, y tres secundarios de buen tamaño con armarios empotrados. Uno de ellos dispone además de terraza independiente. La segunda planta ofrece una buhardilla cerrada, espaciosa y versátil, equipada con ventanas Velux que aportan luminosidad y ventilación, ideal como sala de juegos, despacho o dormitorio adicional. El sótano alberga una práctica sala de lavandería o trastero, junto a un garaje cubierto con acceso directo. Toda la vivienda cuenta con equipos de aire acondicionado en cada estancia, garantizando confort en todas las épocas del año. Una casa lista para entrar a vivir, con las mejores calidades y situada en pleno corazón del Bulevar, cerca de todos los servicios, colegios, comercios y zonas verdes.",True,good,False,,1850.0,True,True,False,False,[],False,False,554900.0,€,True,True,chalet,"Las Castañeras - Bulevar, Arroyomolinos","Chalet pareado en calle de Suances, 6",Top,semidetachedHouse,
109066951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/6a/a8/1363397046.webp,Vivienda 1 (SO14),15,,1059000.0,chalet,sale,230.0,,3,3,"Calle del Solano, 14",Madrid,Madrid,Barajas,es,Timón,40.4742361,-3.5975124,True,https://www.idealista.com/obra-nueva/109066951/,"Descubre Aura: tu nuevo hogar en el corazón de Timón. Te presentamos una exclusiva promoción de tres chalets adosados de obra nueva que redefinen el concepto de vida urbana. Ubicados en el tranquilo y cotizado barrio de Timón, estas viviendas ofrecen un oasis de calma y diseño sin renunciar a la excelente conexión con el centro de Madrid. Características destacadas: •Diseño y sostenibilidad: Un proyecto de arquitectura contemporánea, inspirado en el estilo nórdico, que prioriza la funcionalidad, la luz natural y los materiales de alta calidad. Cada chalet cuenta con una certificación energética A para garantizar la máxima eficiencia y confort. •Espacios a tu medida: Distribuidas en cuatro plantas (sótano, planta baja, primera planta y ático), las casas se adaptan a tu ritmo de vida. Disfruta de una planta baja diáfana, tres amplios dormitorios en la primera planta y un ático versátil para crear un despacho, sala de juegos o zona de relax. •Vida exterior privada: Cada vivienda incluye su propia piscina privada y un jardín íntimo, ideales para desconectar y disfrutar en familia. Además, las terrazas te invitan a vivir al aire libre todo el año. •Comodidades premium: Cuentan con garaje privado con capacidad para dos vehículos, la posibilidad de instalar un ascensor y una distribución inteligente que optimiza el espacio y el almacenaje. IVA no incluido.",False,newdevelopment,True,,4604.0,True,False,False,False,[],False,False,1059000.0,€,True,True,chalet,"Timón, Madrid","Chalet adosado en Calle del Solano, 14",Top,terracedHouse,False
