propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
109200898,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/2f/b7/1367295802.webp,,13,1,395000.0,flat,sale,70.0,True,2,2,calle de Bustillo del Oro,Madrid,Madrid,Tetuán,es,Berruguete,40.4605066,-3.707609,False,https://www.idealista.com/inmueble/109200898/,"Piso en finca en buen estado reformado a medida. Consta de dos dormitorios, dos baños y cocina. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La instalación eléctrica se compone de cuadro elevado y cambio de acometida para que esté libre de halógenos obteniendo un nuevo boletín eléctrico. La instalación de fontanería y gas se renueva totalmente, con caldera de Saunier Duval Thelia Condens y nueva instalación de gas con nuevo boletín y contador. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra de vidrio para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas y medianeras y suelos y techos por petición, con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,True,,5643.0,False,False,False,False,[],False,False,395000.0,€,,,flat,"Berruguete, Madrid",Piso en calle de Bustillo del Oro,,,,,
109215471,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/08/f4/1367699453.webp,,14,3,126000.0,penthouse,sale,42.0,True,1,1,"TR JARDINES DE LOS, 4",Madrid,Ciempozuelos,Casco Antiguo sur,es,,40.1560525,-3.6223528,True,https://www.idealista.com/inmueble/109215471/,"¡Descubre tu nuevo hogar en Ciempozuelos!  Este espectacular ático de 42 m² construidos es el refugio perfecto para quienes buscan luminosidad y comodidad. Con un amplio salón que se llena de luz natural, la distribución de este espacio está diseñada para aprovechar al máximo cada rincón. La cocina, funcional y moderna. El dormitorio independiente ofrece la privacidad que necesitas, mientras que el baño completo garantiza comodidad.  Este ático cuenta con armarios empotrados que optimizan el almacenamiento, y su calefacción por bomba de frío/calor asegura un ambiente agradable durante todo el año.  Ubicado en una zona tranquila pero con proximidad a todos los servicios, este inmueble es ideal para quienes valoran la calidad de vida. Además, al estar en la tercera planta y contar con ascensor, el acceso es muy cómodo. No dejes pasar esta oportunidad única de vivir en un espacio que combina confort y funcionalidad. ¡Sin comisiones para el comprador!",False,good,False,True,,3000.0,False,False,False,False,[],False,False,126000.0,€,,,flat,"Casco Antiguo sur, Ciempozuelos","Ático en Tr Jardines De Los, 4",,,,,penthouse
109201109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/9d/8c/1367312383.webp,,12,3,299000.0,flat,sale,68.0,True,2,1,calle de Marcelo Usera,Madrid,Madrid,Usera,es,Moscardó,40.3866802,-3.7081725,False,https://www.idealista.com/inmueble/109201109/,"Piso en finca en buen estado reformado a medida. Consta de dos dormitorios, baño y cocina. En nuestras reformas se cambian todas las instalaciones y tabiquerías interiores, incidiendo en la eficiencia energética y el aprovechamiento del espacio. La instalación eléctrica se compone de cuadro elevado y cambio de acometida para que esté libre de halógenos obteniendo un nuevo boletín eléctrico. La instalación de fontanería y gas se renueva totalmente, con caldera de Saunier Duval Thelia Condens y nueva instalación de gas con nuevo boletín y contador. La tabiquería interior se renueva utilizando doble tabiquería de pladur con fibra de vidrio para asegurar el nuevo aislamiento tanto térmico como acústico. En muchos casos, se mejora también el aislamiento de fachadas y medianeras y suelos y techos por petición, con materiales de especiales cualidades que ocupan el menor espacio posible. Nuestras reformas han sido cuidadosamente diseñadas realizando viviendas totalmente equipadas con gamas medias altas pensadas para una primera vivienda. También ayudamos a gestionar la financiación más competitiva para cada perfil.",False,good,False,True,,4397.0,False,False,False,False,[],False,False,299000.0,€,,,flat,"Moscardó, Madrid",Piso en calle de Marcelo Usera,,,,,
109220607,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/46/f8/1367854528.webp,DW-TUL-000-007,14,,80000.0,chalet,sale,119.0,,2,1,"calle Mayor, 12",Madrid,Madrid,Centro,es,Sol,40.4165923,-3.70611,True,https://www.idealista.com/inmueble/109220607/,"En venta piso a reformar el cual consta de 2 dormitorio, 1 baño, 1 aseo, salón y cocina.",False,renew,False,,,672.0,False,False,False,False,[],False,False,80000.0,€,,,chalet,"Sol, Madrid","Chalet adosado en calle Mayor, 12",,,,,terracedHouse
108681583,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/52/7e/1352202052.webp,VT-3,18,,319872.0,flat,sale,118.0,True,2,2,"avenida del Mayorazgo, 80",Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3648332,-3.6197671,True,https://www.idealista.com/obra-nueva/108681583/,"¡Tu hogar te está esperando en uno de los nuevos barrios con más proyección de Madrid!  Ubicado en el nuevo desarrollo urbano de Valdecarros (Madrid), dotado de buenas conexiones por transporte público, en un entorno tranquilo, residencial y bien planificado. Un edificio de obra nueva con viviendas de 2 y 3 dormitorios, con zonas comunes, piscina, plaza de garaje y trastero incluidos. Las viviendas destacan por su diseño actual, la claridad espacial y el aprovechamiento eficiente de la superficie útil, con líneas limpias, amplios ventanales y terrazas privadas que aportan luminosidad y una sensación de amplitud que se disfruta todos los días. Como Vivienda Protegida de Precio Limitado (VPPL), representa una gran oportunidad para acceder a una vivienda moderna con condiciones ventajosas. La entrega de llaves está prevista para el 2029. Este moderno edificio residencial es la opción ideal para las personas que buscan su primera vivienda: funcional, cómoda, bien ubicada y con una excelente relación calidad-precio. Se situará a pocos minutos a pie de la estación de metro de La Gavia, este proyecto te conecta directamente con el corazón de la ciudad, sin renunciar a la tranquilidad de un entorno residencial en desarrollo. Este nuevo barrio se desarrolla con una visión urbana y sostenible: rodeado de zonas verdes, parques, comercios de proximidad y todos los servicios esenciales como centros educativos, instalaciones deportivas y supermercados. Aquí tendrás todo lo que necesitas a tu alcance, en un entorno pensado para hacerte la vida más fácil.",False,newdevelopment,True,True,False,2711.0,True,False,False,False,[],False,False,319872.0,€,True,True,flat,"Ensanche de Vallecas - La Gavia, Madrid","Piso en avenida del Mayorazgo, 80",,,,,
108730513,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/38/95/1353448043.webp,BFP-V1431,32,1,330000.0,duplex,sale,98.0,True,3,2,calle del Río de la Plata,Madrid,Madrid,Puente de Vallecas,es,Portazgo,40.385933,-3.6511519,False,https://www.idealista.com/inmueble/108730513/,"Dúplex en venta en Calle del Río de la Plata – Portazgo, Puente de Vallecas (Madrid capital) CONTACTAR CON LA EXTENSIÓN Nº3 Se ofrece este luminoso y amplio dúplex exterior, ubicado en la Calle del Río de la Plata, en el barrio de Portazgo, junto a la Avenida de Buenos Aires. Situado en la primera planta de una finca del año 2000, sin ascensor, en una zona bien comunicada y con todos los servicios a tu alcance. Superficie construida: 98 m² Superficie útil: 78 m²  Además, en el precio se incluye un local independiente de 43 m² en la misma finca, ideal como plaza de garaje cerrada y trastero.  Distribución: Planta baja: Salón amplio, acogedor y muy luminoso Un baño completo  Cocina independiente equipada Primera planta: 3 dormitorios con armarios empotrados 1 baño completo y espacioso Otras características: Ventanas Climalit Suelos de parquet y tarima Calefacción individual con caldera de gas Agua caliente por caldera de gas individual Gastos de comunidad: 50 €/mes IBI anual: 360 € Orientación Este y Oeste, con luz natural durante todo el día Una excelente oportunidad para vivir en una zona tranquila de Madrid con espacio adicional gracias al local incluido. ¡Ven a visitarlo! > (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,False,,3367.0,True,True,False,False,[],False,False,330000.0,€,True,True,flat,"Portazgo, Madrid",Dúplex en calle del Río de la Plata,,,,,duplex
109213563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/62/ce/1366734745.webp,155,15,1,690000.0,flat,sale,60.0,True,1,1,Barrio Nueva España,Madrid,Madrid,Chamartín,es,Nueva España,40.462443,-3.6802418,False,https://www.idealista.com/inmueble/109213563/,"Formidable apartamento de 60 metros más terraza de 20 metros perteneciente a una fantástica urbanización con piscina en la mejor zona de Nueva España. La vivienda consta de un amplio salón con salida a la terraza donde poder disfrutar del sol y el aire libre, cocina independiente amueblada con electrodomésticos, un dormitorio con armario empotrado y cuarto de baño en suite. El inmueble dispone de aire acondicionado, servicios centrales de calefacción y agua caliente. Pertenece a una urbanización con piscina, zonas comunes y conserje. El apartamento se encuentra en una zona privilegiada, junto a Paseo de la Habana, uno de los mejores lugares para vivir en Madrid, zona dotada de una gran oferta de restaurantes y terrazas de moda a lo largo de las calles Padre Damián, Avenida Alberto Alcocer, Plaza del Perú y Príncipe de Vergara. En el entorno más cercano tenemos numerosas instalaciones donde disfrutar del tiempo de ocio, la cultura y el deporte, como el Polideportivo Municipal Chamartín en Avenida Pío XII, el Holiday Gym en Plaza República Dominicana, el Estadio Santiago Bernabéu, la Biblioteca Municipal Dámaso Alonso, el Centro de Exposiciones Arte Canal y el Parque del Canal, en Plaza de Castilla. El inmueble está muy próximo al Campus de ESADE Business & Law School, la Universidad Pontificia de Comillas de Madrid y la sede del IE que está en una de las cinco torres.  Esta zona dispone de múltiples servicios y recursos como centros de salud, hospitales, clínicas, así como una gran variedad de comercios, desde los más modernos como el Corte Inglés de Castellana y los hipermercados Alcampo y Mercadona, hasta los comercios de corte más tradicional como el Mercado de Chamartín, reconocido como uno de los mejores mercados en todo Madrid. La urbanización se encuentra cerca de las estaciones de Metro Duque de Pastrana y Pío XII y cuenta con rápido acceso a A-1, A-2, M-30, M-40 y M-11.",False,good,False,True,,11500.0,False,False,False,False,[],False,False,690000.0,€,,,flat,"Nueva España, Madrid",Piso,,,,,
103656921,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/8f/7c/1266103900.webp,8900319,15,4,335000.0,flat,sale,58.0,False,2,1,calle de Santa Polonia,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4124728,-3.6960369,False,https://www.idealista.com/inmueble/103656921/,"Oportunidad de vivir en el centro de Madrid próximo a metro Antón Martin, calle de Atocha, paseo del Prado, a minutos caminando del parque del retiro y puerta del Sol, con comercio cerca de la vivienda, zona de restauración y excelente transporte público. La vivienda tiene un total de 58 m2. Distribuido en salón comedor, 2 dormitorios, distribuidor, baño exterior con gran ducha y lo que más podemos destacar de esta amplia vivienda es su cocina estilo americana. Dentro de sus calidades podemos destacar suelos de cerámica, bomba de frio y calor, es muy luminoso.  Una oportunidad para vivir e invertir en Madrid. Visítelo sin compromiso.  Podemos conseguir hasta el 100% de financiación con nuestros Asesores Financieros. En los precios de venta no están incluidos impuestos legales, ni gastos de escrituración. NO COBRAMOS NUESTROS HONORARIOS AL COMPRADOR.",False,good,False,False,,5776.0,False,False,True,False,[],False,False,335000.0,€,,,flat,"Huertas-Cortes, Madrid",Piso en calle de Santa Polonia,,,,,
105097823,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/3d/5b/1057714770.webp,CH-9,24,,1315000.0,chalet,sale,325.0,,4,5,Isabel de Valois s/n,Madrid,Boadilla del Monte,Sector S,es,,40.4097277,-3.8833319,True,https://www.idealista.com/obra-nueva/105097823/,"En construcción Urbanización privada con 18 exclusivas viviendas unifamiliares de 4 dormitorios ampliables a 5, con grandes terrazas y opción de piscinas particulares en sus excelentes jardines privativos. Doble orientación de los espacios exteriores y de las estancias principales. También cuenta con dos plazas de aparcamiento. Todas las viviendas ofrecen un cuarto de lavado o planchado con iluminación natural. La urbanización dispone de cuidados accesos peatonales desde la zona común a cada vivienda integrados con su arquitectura y, para que disfrutes de total seguridad, en Maranta también contarás con garita de vigilancia y videocámaras en el acceso a la zona comunitaria desde la calle. La promoción dispone asimismo de buzones inteligentes en las que recoger tus pedidos online. Se sitúa en el sector Siglo XXI, área residencial a menos de 10 minutos andando al centro histórico de la ciudad. Además, la comunicación con la red de transporte público es muy cómoda. Dirección PUNTO DE VENTA: Avda. Isabel de Farnesio, esq Avda. Nuevo Mundo (Boadilla).",False,newdevelopment,True,,False,4046.0,True,False,False,False,[],False,False,1315000.0,€,True,True,chalet,"Sector S, Boadilla del Monte",Chalet pareado en Isabel de Valois s/n,,,,,semidetachedHouse
109220296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/26/a8/1367852589.webp,,28,8,365000.0,flat,sale,110.0,True,4,2,La Espinilla - Parque Blanco,Madrid,Coslada,La Espinilla - Parque Blanco,es,,40.4270785,-3.5494689,False,https://www.idealista.com/inmueble/109220296/,"Fantástica vivienda en Valleaguado con estupendas vista! Dispone de 110m2 distribuidos en cuatro dormitorios, baño completo con ducha, aseo, salón-comedor con terraza acristalada, amplia cocina con tendedero añadido y doble comunicación. Suelos de parqué, ventanas de aluminio climalit oscilobatientes. Amueblado como se ve en las fotos. Calefacción central con reparto de consumo individual según nueva normativa. Dispone de un amplio trastero. Muy bien ubicada donde encontrarás todos los servicios esenciales cerca: zonas comerciales y ocio, colegios, centros de salud, centros deportivos, parques infantiles, teatro, etc.. . Transporte público (autobuses, metro, renfe). Acceso rápido a A-2, M-21, M-40 y M-45.",False,good,False,True,,3318.0,False,False,False,False,[],False,False,365000.0,€,,,flat,"La Espinilla - Parque Blanco, Coslada",Piso,,,,,
107709979,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ff/ff/54/1320485700.webp,COOP-832@V01-2ªpL.,16,2,224697.0,flat,sale,100.0,True,3,2," Estrella Polar, 601",Madrid,Parla,Parla Este,es,,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/107709979/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,True,False,2247.0,True,False,False,False,[],False,False,224697.0,€,True,True,flat,"Parla Este, Parla","Piso en Estrella Polar, 601",,,,,
108070894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/a8/70/1332929897.webp,COOP-832@VT3-1ªPL.,16,1,235139.0,flat,sale,105.0,True,3,2," Estrella Polar, 601",Madrid,Parla,Parla Este,es,,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/108070894/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,True,False,2239.0,True,False,False,False,[],False,False,235139.0,€,True,True,flat,"Parla Este, Parla","Piso en Estrella Polar, 601",,,,,
95275992,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/3b/99/1241446050.webp,COOP-806@P4BA,11,bj,596145.0,flat,sale,121.0,True,3,2,"Higuera, 8",Madrid,Las Rozas de Madrid,El Cantizal,es,El Cantizal,40.5184168,-3.9275659,True,https://www.idealista.com/obra-nueva/95275992/,"OBRA INICIADA DESDE OCTUBRE DE 2024.  CASTILLA PLAZA 2018 S. COOP. 40 VIVIENDAS EN RÉGIMEN DE COOPERATIVA. Las Rozas, El Cantizal Viviendas de 2, 3 y 4 dormitorios con terrazas, áticos y bajos con jardín.  Consiste en un residencial privado con piscina, solárium, zona de juegos infantiles, pádel y un local destinado a distintos usos a definir por los futuros socios.  La promoción está situada en Las Rozas, concretamente en el Cantizal, al noreste de Madrid, aproximadamente a 25 km del Centro de la capital.  Ubicación de la parcela: Se encuentra en las inmediaciones del zoco Rozas de la avenida de Atenas y del colegio del Cantizal. En las confluencias de la calle Higuera y Wisteria. Es una zona muy consolidada gracias a su gran oferta educativa, comercial y de ocio que te permite tener todo a tu alcance sin renunciar a tu calidad de vida.  A pocos minutos, encontrarás numerosos centros educativos para todos los niveles como el colegio El Cantizal, Mario Vargas Llosa, la escuela bilingüe infantil Logos Nursery School y la Uned, entre otros. Con respecto a los servicios comerciales, cuenta con Las Rozas Village un espacio de más de 100 boutiques de los principales diseñadores del mundo. Además, podrás disfrutar de otros grandes centros comerciales como: The Style Outlets, Heron City, Europolis, BurgoCentro.  Las Rozas siempre ha estado ligada al deporte, muestra de ello son sus equipamientos deportivos como El Polideportivo Municipal o La Real Federación Española de Fútbol. También, tendrás próximo el Centro de Salud Monterrozas.  Dispondrás de muy buena comunicación, hay accesos con conexiones a la M40, M50, la A6 y la carretera del Escorial. Además, podrás optar por el trasporte público con la estación de cercanías de las Rozas, (Líneas C-7 y C-10), y los autobuses interurbanos, (Líneas C-7 y C-10) que completan la oferta de transporte. Es un proyecto en elaboración susceptible modificaciones durante este proceso de elaboración. Se pretende formar un colectivo de socios para desarrollar el proyecto contando con la profesionalidad del equipo de Prygesa perteneciente al Grupo Pryconsa, el más solvente del país y con más de 50 años de experiencia. Prygesa es experta en la gestión de cooperativas con presencia en Madrid, Guadalajara, Valencia, Málaga, Sevilla y Valladolid. Actualmente gestionamos más de 1500 viviendas. Es el momento de ser informado de manera preferente. ¡No pierdas la oportunidad de ser de los primeros en elegir!",False,newdevelopment,True,True,False,4927.0,True,False,False,False,[],False,False,596145.0,€,,,flat,"El Cantizal, Las Rozas de Madrid","Piso en Higuera, 8",,,,,
108939574,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/c2/a4/1363133344.webp,dd14cab5-536d-4f34-a449-f681f96ebcb3,60,,350000.0,chalet,sale,140.0,,5,3,Villa del Prado,Madrid,Villa del Prado,,es,,40.2728512,-4.2998174,False,https://www.idealista.com/inmueble/108939574/,"¿Buscas una casa única, amplia y eficiente para vivir con total comodidad? Esta preciosa vivienda pareada en Villa del Prado lo tiene todo: espacio, diseño, eficiencia energética y un entorno ideal para disfrutar todo el año. Con 140 m² construidos (70 m² por planta), cuenta con: •5 dormitorios (cuatro en planta alta y uno en planta baja) •2 baños completos en el interior (uno por planta) •Baño adicional exterior junto a la piscina y el cuarto de depuradoras El exterior te enamorará: un gran patio trasero con una piscina tipo playa y un acogedor porche de entrada. El garaje cerrado para 6 coches es una auténtica maravilla: amplio, con elevador y aire acondicionado, ideal tanto para vehículos como para usar como taller o espacio multifuncional. En cuanto a climatización y eficiencia, esta casa está a otro nivel: •Placas solares con baterías, que la hacen autosuficiente en gasto eléctrico •Aire acondicionado por conductos DAIKIN con bomba de calor (equipos con solo 1 año de instalación) •Sistema adicional de calefacción por radiadores de gasoil marca ROCA, independiente del anterior Una vivienda muy cuidada, bonita, versátil y pensada para el confort. Perfecta para familias que buscan una casa lista para entrar a vivir, sin necesidad de reformas y con todas las comodidades modernas. Ven a visitarla sin compromiso y enamórate en persona. ¡No te dejará indiferente!",True,good,False,,,2500.0,True,True,False,False,[],False,False,350000.0,€,True,True,chalet,Villa del Prado,Chalet pareado,,,,,semidetachedHouse
108715432,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/b9/a6/1240054365.webp,RU-11-2,14,,418000.0,chalet,sale,114.0,,4,3,"Francisco Umbral, 10 U",Madrid,Alcalá de Henares,Espartales,es,,40.5121329,-3.3709367,True,https://www.idealista.com/obra-nueva/108715432/,"Con Licencia.  Dendra pone a tu disposición 56 exclusivos chalets de 4 dormitorios, en  Espartales Norte, barrio residencial junto al centro de Alcalá de Henares. Chalets adosados de 4 dormitorios con planta baja y planta primera. Todas las viviendas cuentan con jardín posterior donde cabe la posibilidad de poner una piscina ( opcional con coste)  y aparcamiento en superficie en la parte delantera de la vivienda.  Las viviendas destacan por su sostenibilidad al contar con aerotermia  y suelo radiante refrescante. El barrio cuenta con todo tipo de servicios y dotaciones. En Espartales, a un paso de Madrid. La excelente ubicación de Dendra, en Alcalá de Henares, muy cerca del centro histórico, pone a tu alcance todos los servicios que necesitas: desde colegios hasta supermercados, pasando por superficies deportivas, centros de salud y una gran oferta de ocio. La promoción se sitúa en Espartales una tranquila zona residencial a menos de 10 minutos en coche al centro de la ciudad. Los traslados a Madrid y otros municipios de la zona te resultarán comodísimos a través de una rápida conexión con la A-2, R-2.",False,,True,,False,3667.0,True,False,False,False,[],False,False,418000.0,€,True,True,chalet,"Espartales, Alcalá de Henares","Chalet adosado en Francisco Umbral, 10 u",,,,,terracedHouse
108105310,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/a9/0a/1242139484.webp,T01,12,1,1500000.0,flat,sale,97.0,True,2,2,"Antonio Pérez, 24",Madrid,Madrid,Chamartín,es,El Viso,40.4425886,-3.6815998,True,https://www.idealista.com/obra-nueva/108105310/,"Alrededor de un fantástico jardín central con piscina privada, las 50 residencias incluyen apartamentos y áticos con opciones de 1 a 4 dormitorios, todos con espacio exterior privado. Todas las viviendas están diseñadas con las mejores calidades y equipadas con un sistema de domótica y videoportero, para mayor seguridad y comodidad. Como zonas comunes adicionales ofrece un gimnasio totalmente equipado con vistas a los jardines para el disfrute de sus residentes, conserjería, trasteros y aparcamiento subterráneo con carga de vehículos eléctricos para cada plaza. El Viso Residences el primer proyecto en la capital diseñado según los estándares BREEAM EXCELLENT NEW CONSTRUCTION, con el fin de lograr la máxima eficiencia energética tanto para el medioambiente como para los residentes, elevando así los niveles de lujo y sostenibilidad de la ciudad. Todos los aspectos de la vida moderna sostenible han sido considerados: desde un sistema de energía geotérmica hasta un sistema de captación fotovoltaica, la gestión eficiente del agua, iluminación inteligente, un sistema depurador de doble ventilación y la carga de vehículos eléctricos, permitiendo un control continuo, eficiencia y ahorro tanto para el medioambiente como para los propietarios. Elegidos por su amplia experiencia y su conocimiento específico, Touza Arquitectos han creado una obra maestra del diseño en Madrid, tanto por dentro como por fuera. El elegante barrio de El Viso ofrece lo mejor en cultura, gastronomía, comercio y ocio; desde boutiques independientes hasta marcas internacionales. Madrid combina a la perfección el bullicio de una metrópolis moderna con el encanto de una capital histórica, hogar de hermosos bulevares y arquitectura clásica, vibrante cultura y encanto latino. El Viso Residences te invita a establecer tu hogar en esta ubicación privilegiada, entre lo mejor de Madrid y del mundo.",False,,True,True,False,15464.0,True,False,False,False,[],False,False,1500000.0,€,True,True,flat,"El Viso, Madrid","Piso en Antonio Pérez, 24",,,,,
108070867,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/42/ab/1332929181.webp,COOP-832@VT20-2ªPL,16,3,246880.0,flat,sale,113.0,True,3,2," Estrella Polar, 601",Madrid,Parla,Parla Este,es,,40.2303799,-3.74966,True,https://www.idealista.com/obra-nueva/108070867/,"LAS TERRAZAS DE PARLA. Viviendas con Protección Pública de Precio Limitado (VPPL) en COOPERATIVA (promueve: ALAMEDA PLAZA, S. COOP. ), en Parla Este (Madrid). - 162 viviendas de 2 y 3 dormitorios, CON TERRAZA, trastero y plaza de garaje. - Urbanización privada con piscina, jardines, sala comunitaria y locales comerciales. - Situación: SUELO EN PROPIEDAD - Parla Este (Madrid). Parcela O-6, delimitada por la Calle Constelación Andrómeda, Calle Osa Mayor, Calle Estrella Polar y Paseo República Dominicana. - Próxima Licencia de Obra. Calificación Provisional concedida. - Financiación prevista: hasta el 80% - Financia BBVA - Entrega estimada: 2027 (dependiendo del inicio de la obra). - Personalización de Espacios con Elección de Acabados. NOTA: a los costes indicados hay que añadir el 10% de IVA.",False,newdevelopment,True,True,False,2185.0,True,False,False,False,[],False,False,246880.0,€,True,True,flat,"Parla Este, Parla","Piso en Estrella Polar, 601",,,,,
108715461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/b9/a6/1240054365.webp,RU-07-3,14,,435000.0,chalet,sale,117.0,,4,3,"Francisco Umbral, 10 U",Madrid,Alcalá de Henares,Espartales,es,,40.5121329,-3.3709367,True,https://www.idealista.com/obra-nueva/108715461/,"Con Licencia.  Dendra pone a tu disposición 56 exclusivos chalets de 4 dormitorios, en  Espartales Norte, barrio residencial junto al centro de Alcalá de Henares. Chalets adosados de 4 dormitorios con planta baja y planta primera. Todas las viviendas cuentan con jardín posterior donde cabe la posibilidad de poner una piscina ( opcional con coste)  y aparcamiento en superficie en la parte delantera de la vivienda.  Las viviendas destacan por su sostenibilidad al contar con aerotermia  y suelo radiante refrescante. El barrio cuenta con todo tipo de servicios y dotaciones. En Espartales, a un paso de Madrid. La excelente ubicación de Dendra, en Alcalá de Henares, muy cerca del centro histórico, pone a tu alcance todos los servicios que necesitas: desde colegios hasta supermercados, pasando por superficies deportivas, centros de salud y una gran oferta de ocio. La promoción se sitúa en Espartales una tranquila zona residencial a menos de 10 minutos en coche al centro de la ciudad. Los traslados a Madrid y otros municipios de la zona te resultarán comodísimos a través de una rápida conexión con la A-2, R-2.",False,,True,,False,3718.0,True,False,False,False,[],False,False,435000.0,€,True,True,chalet,"Espartales, Alcalá de Henares","Chalet adosado en Francisco Umbral, 10 u",,,,,terracedHouse
