propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,floor,exterior,neighborhood,hasLift
108703457,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/fe/6f/1352620972.webp,BFCA-V335,10,1389000.0,flat,sale,133.0,2,2,Gran Vía,Madrid,Madrid,Centro,es,40.4208068,-3.7046019,False,https://www.idealista.com/inmueble/108703457/,"CONTACTAR CON EXTENSIÓN Nº4 Vivienda de Lujo con Vistas a Gran Vía – Exclusividad, Luz Natural y Ubicación Inmejorable. Presentamos esta exclusiva vivienda de lujo ubicada en pleno corazón de Madrid, en la emblemática Gran Vía, dentro del codiciado barrio de Malasaña–Universidad, una de las zonas más dinámicas y con mayor demanda de la capital. La propiedad cuenta con 133 m² según catastro y ofrece una distribución moderna, funcional y muy luminosa. Al ser completamente exterior y con orientación sur, disfrutarás de imponentes vistas a Gran Vía y de una luminosidad natural excepcional durante todo el día. Se distribuye de la siguiente manera: Elegante hall de entrada que da paso a un amplio y confortable salón principal. Moderna cocina office totalmente equipada. Dos dormitorios, uno de ellos en suite con baño completo, perfectos para combinar descanso y privacidad. Aseo de cortesía. Práctico cuarto de lavado independiente. La vivienda ha sido diseñada con materiales de alta gama, ofreciendo calidades premium, diseño contemporáneo y detalles cuidados al máximo nivel. Ubicación privilegiada: Esta vivienda se encuentra rodeada de todos los servicios necesarios para el día a día: A tan solo unos pasos de las estaciones de metro Callao, Santo Domingo y Gran Vía (líneas 1, 3 y 5). Numerosas líneas de autobuses EMT en las inmediaciones. Cercanía a colegios, farmacias, supermercados, centros médicos, gimnasios, así como una amplia oferta cultural, gastronómica y de ocio. A menos de 10 minutos caminando de Plaza de España, Puerta del Sol, Mercado de San Ildefonso y Parque del Oeste. Esta propiedad es ideal tanto para residencia habitual como para inversión de alto nivel, gracias a su ubicación estratégica y su alto atractivo en el mercado de lujo.   (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",False,good,False,10444.0,True,False,False,False,[],False,False,1389000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en Gran Vía,Top,,,,3,True,Malasaña-Universidad,True
107942425,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5b/8d/89/1329007061.webp,fd7e544f-7a82-403b-ae0c-1c2912ca115d,21,390000.0,flat,sale,76.0,2,2,calle de Matilde Landa,Madrid,Madrid,Tetuán,es,40.4723277,-3.6941938,False,https://www.idealista.com/inmueble/107942425/,"Descubre estos dos apartamentos gemelos, acogedores, cada uno con 38 m2 en Almenara, Tetuán, Madrid. Con un diseño bien distribuido, ofrecen 1 dormitorio y baño, ideal para inversores que quieren sacar una buena rentabilidad. La propiedad está en buen estado y viene completamente amueblada, lista para entrar a vivir. La cocina equipada facilita la preparación de tus platos favoritos, mientras que el aire acondicionado y el calefactor eléctrico aseguran confort durante todo el año. Los armarios empotrados ofrecen un almacenamiento práctico. Además, las dos unidadeses accesible para sillas de ruedas, garantizando comodidad para todos. Situado en una ubicación estratégica, perfecto para poder disfrutar de la vida. Perfecto para inversionistas ya que actualmente está muy bien alquilado, rentabilidad asegurada. El barrio de Almenara, situado en el distrito de Tetuán, es una zona residencial que combina la vida tranquila de barrio con una ubicación estratégica en Madrid. Destaca por su ambiente acogedor, su variada oferta de servicios y su excelente conexión con el resto de la ciudad, siendo una opción atractiva para familias, jóvenes y profesionales. En Almenara, los residentes disfrutan de todo tipo de comodidades, como colegios, centros de salud, supermercados y comercios de proximidad. Además, la zona está bien servida por transporte público, con varias líneas de metro y autobuses que facilitan el acceso al centro de Madrid y otras áreas importantes. El barrio ofrece un equilibrio perfecto entre urbanismo y espacios verdes, gracias a su proximidad al parque Rodríguez Sahagún, un lugar ideal para pasear, practicar deporte o disfrutar del aire libre. Su mezcla de edificios residenciales modernos y tradicionales da al barrio un carácter único y atractivo.",False,good,False,5132.0,False,False,False,False,[],False,False,390000.0,€,,,flat,,"Ventilla-Almenara, Madrid",Piso en calle de Matilde Landa,Top,,,,bj,True,Ventilla-Almenara,False
108829326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/2d/53/1356348387.webp,BHHS-MAD-0820,16,1649000.0,flat,sale,122.0,3,3,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,40.4283715,-3.6721642,False,https://www.idealista.com/inmueble/108829326/,"Si buscas una vivienda luminosa en la mejor zona de Lista, te proponemos conocer esta exclusiva propiedad reformada y amueblada a estrenar de 122 metros cuadrados catastrales, situado en un emplazamiento inmejorable en una de las calles principales del señorial barrio de Salamanca, muy cerca de la Plaza del Marqués de Salamanca La propiedad se encuentra ubicada en la sexta planta exterior con terraza en un edificio moderno y representativo edificado en el año 1.965. Cuenta con Plaza de garaje incluida en el precio.  Esta exclusiva vivienda se encuentra ubicada en la zona más comercial del barrio de Salamanca-lista, con todo tipo de comunicaciones y rodeado de museos, zonas de ocio, centros comerciales y todo tipo de servicios, todo ello hace de esta propiedad una oportunidad única de vivir o invertir en la zona más privilegiada y exclusiva de Madrid.  La vivienda se distribuye en una zona de estar compuesta por amplio salón-comedor con muy buena luz gracias a la altura de la vivienda con salida a una estupenda terraza, seguida de amplia cocina abierta con isla completamente amueblada y equipada con electrodomésticos de primera firma. Con zona de lavandería independiente. La zona de descanso la componen tres dormitorios dos de ellos en suite y zona de vestidor y exterior, todos con amplios ventanales. Dispone de un tercer baño completo que presta servicio a las otras estancias. Cabe mencionar la calidad de la reforma hecha por un importante grupo de arquitectura.  La vivienda se vende amueblada y decorada por un prestigioso estudio de interiorismo. Disponemos de varios inmuebles con características similares que no pueden ser publicados, para más información visita.",False,good,False,13516.0,True,False,False,False,[],False,False,1649000.0,€,,,flat,,"Lista, Madrid",Piso,Top,,,,6,True,Lista,True
108851158,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bc/29/05/1356971792.webp,,20,210000.0,flat,sale,80.0,3,1,avenida de los Andes,Madrid,Fuenlabrada,La Avanzada - La Cueva,es,40.2942322,-3.7822298,False,https://www.idealista.com/inmueble/108851158/,"PISO EXTERIOR CON FINANCIACIÓN HASTA EL 100%! La agencia inmobiliaria HOGARES FUENLABRADA VENDE en EXCLUSIVA piso exterior de 80m compuesto por 3 amplios dormitorios (2 de ellos con armarios empotrados), salón de paso muy luminoso con terraza incorporada, 1 baño completo con plato de ducha, cocina independiente totalmente equipada. La vivienda dispone de suelos de parquet, puertas de roble, cocina amueblada y calefacción individual de Gas Natural! Ubicado en edificio que dispone de ascensor en instalación; próximo a todos los servicios: colegios, supermercados, zonas verdes y deportivas, centro de salud y a escasos minutos de la Estación de Renfe La Serna! VISÍTALO SIN COMPROMISO, TE CONSEGUIMOS LA MEJOR HIPOTECA DEL MERCADO!",True,good,False,2625.0,True,False,False,False,[],False,False,210000.0,€,,,flat,,"La Avanzada - La Cueva, Fuenlabrada",Piso en avenida de los Andes,Top,225000.0,15000.0,7.0,4,True,,True
105409270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/1a/b4/1295666489.webp,fc38d1f5-6c1f-46b6-b45d-9a70a98918bb,59,1800000.0,flat,sale,191.0,3,3,calle de O'Donnell,Madrid,Madrid,Barrio de Salamanca,es,40.4225717,-3.6733821,False,https://www.idealista.com/inmueble/105409270/,"Este espectacular piso de 191 m² en la prestigiosa calle O'Donnell combina diseño moderno, acabados de lujo y una ubicación privilegiada. Reformado recientemente por un arquitecto y decorado con muebles exclusivos, la vivienda ofrece un espacio único para quienes buscan elegancia y confort. El piso cuenta con tres dormitorios amplios y luminosos, incluyendo una suite principal con baño privado, y otro baño completo de diseño exquisito. El salón comedor es amplio y acogedor, con acceso directo a una terraza privada, un espacio ideal para relajarse o recibir invitados. La cocina, equipada con electrodomésticos de alta gama, combina funcionalidad y diseño, destacando por sus acabados de primera calidad. El edificio, con servicio de portería, añade un toque extra de exclusividad. Su ubicación, a pocos pasos del Parque del Retiro y rodeado de tiendas, restaurantes y servicios premium, convierte esta propiedad en una opción inigualable tanto como residencia principal como inversión de alta rentabilidad. El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por la distribución regular de sus edificios y la arquitectura de los mismos, como por los vecinos que habitan en sus emblemáticas calles. En concreto, en el distrito Goya, encontramos edificios de altura media por lo que es una zona bastante poblada con viviendas de gran tamaño y señoriales. Esta zona posee una gran red de transporte público (metro, autobuses urbanos, paradas de taxi) y acceso muy cercano a la M30. En las distintas calles podemos encontrar una amplia gama de servicios: comercios, farmacias, colegios, escuelas infantiles, iglesias, buenos bares y restaurantes. Se encuentra muy cerca del WiZink Center, de la Real Casa de la Moneda, de la Plaza de Toros de las Ventas y del Parque del Retiro. Por otro lado, a pocos minutos andando encontramos la calle Goya en la que se ubican los mejores comercios de lujo. Hablamos de un barrio que ofrece absolutamente todo lo necesario para una máxima calidad de vida. ¡No pierdas la oportunidad de visitarlo!",False,good,False,9424.0,False,False,False,False,[],False,False,1800000.0,€,,,flat,,"Goya, Madrid",Piso en calle de O'Donnell,Top,,,,bj,True,Goya,True
107210019,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/69/5c/1306243623.webp,BHHS-MAD-0554,13,1250000.0,flat,sale,170.0,3,3,Barrio Sol,Madrid,Madrid,Centro,es,40.4167473,-3.7045998,False,https://www.idealista.com/inmueble/107210019/,"Te presentamos esta exclusiva vivienda de 170 metros cuadrados catastrales, con tres dormitorios y tres baños, completamente reformada a estrenar. Ubicada en la primera planta alta de una elegante finca, situada en una de las calles más emblemáticas y turísticas del barrio de Sol, a solo unos pasos de la Gran Vía y de la Plaza Mayor, esta propiedad ofrece una ubicación inmejorable en pleno corazón de Madrid. Este inmueble se encuentra en una de las zonas más codiciadas y demandadas de la ciudad, con fácil acceso a toda la oferta cultural, comercial y de ocio que ofrece Madrid. Además, la zona cuenta con excelentes conexiones de transporte público, lo que garantiza una total comodidad y accesibilidad. Todo esto convierte a esta vivienda en una opción perfecta tanto para vivir como para invertir en uno de los enclaves más exclusivos de la capital. La propiedad se accede a través de un elegante recibidor con armario gabanero, que nos lleva a una amplia zona de estar con un gran salón, desde el cual se tiene acceso a dos hermosos balcones que aportan una excelente luz natural. A continuación, se encuentra una zona de comedor independiente con acceso a una moderna cocina americana, también con balcón, completamente equipada con electrodomésticos de alta gama y muebles hechos a medida. La zona de descanso consta de tres amplios dormitorios. Dos de ellos cuentan con baño en suite, y todos disponen de armarios empotrados, ofreciendo un máximo aprovechamiento del espacio. Un tercer baño completo, de diseño moderno, se destina al uso de cortesía. La vivienda se entrega totalmente amueblada y equipada, con un diseño interior de altísima calidad, obra de un reconocido estudio de arquitectura, que ha cuidado hasta el más mínimo detalle en cuanto a acabados e iluminación. El edificio ha sido completamente rehabilitado y cuenta con ascensor, manteniendo todo su carácter y encanto original. Este inmueble es una oportunidad única para vivir o invertir en una de las zonas más exclusivas de Madrid. Además, disponemos de varios inmuebles similares en la misma zona que solo están disponibles en nuestra web por expreso deseo de sus propietarios. Si deseas conocerlos, puedes hacerlo a través del enlace adicional al final de este anuncio. ¡No pierdas la oportunidad de vivir en el corazón de Madrid!",False,good,False,7353.0,True,False,False,False,[],False,False,1250000.0,€,,,flat,,"Sol, Madrid",Piso,Top,,,,1,True,Sol,True
108271302,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/66/71/1339133754.webp,,43,148000.0,flat,sale,25.0,1,1,calle del Olivar,Madrid,Madrid,Centro,es,40.4118066,-3.7014258,False,https://www.idealista.com/inmueble/108271302/,"¡Descubre este encantador piso interior en el vibrante barrio multicultural de Madrid!  La vivienda se encuentra ubicada en una finca construida en el año 1900, cuya comunidad la mantiene en perfecto estado de conservación, con los espacios comunes impecables y la ITE favorable de fecha 25 de enero del 2021. Con una superficie de 25m², este acogedor espacio cuenta con un salón que se integra a una práctica cocina americana, un dormitorio y un baño.  Aunque el inmueble requiere actualización, su potencial es innegable, ideal tanto para una persona que busque su primer hogar como para inversores que deseen percibir una estupenda rentabilidad bruta en torno al 4.5% garantizada hasta principios de noviembre de 2025 en una zona con alta demanda. La ubicación es inmejorable, con excelente comunicación gracias a las estaciones de metro cercanas: Lavapiés y Embajadores (L3), así como Tirso de Molina y Antón Martín (L1). Además, la estación de Cercanías Renfe Embajadores y múltiples líneas de autobuses están a solo unos pasos. En un agradable paseo de 8 minutos, se llega a La Latina (L5) y a 12 minutos de la emblemática Puerta del Sol. Este piso se encuentra en la cuarta y ultima planta del edificio, lo que garantiza comodidad en el acceso. Los armarios empotrados ofrecen espacio de almacenamiento, y aunque no cuenta con calefacción, la luz natural que inunda el hogar compensa cualquier carencia. No dejes pasar la oportunidad de invertir en una propiedad con tantas posibilidades en una de las zonas más dinámicas de Madrid.  ¡Contáctanos para más información!",True,renew,False,5920.0,True,False,False,False,[],False,False,148000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid",Piso en calle del Olivar,Top,,,,4,False,Lavapiés-Embajadores,False
108129934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/1a/37/1334753228.webp,VM2505029,8,510000.0,flat,sale,118.0,2,2,calle de San Leopoldo,Madrid,Madrid,Tetuán,es,40.4687826,-3.6923266,False,https://www.idealista.com/inmueble/108129934/,"LOFT DE DISEÑO CON TERRAZA EN ZONA ALMENARA En un bajo y situada muy cerca de la plaza Castilla y de las cuatro torres, se encuentra este gran loft con un diseño muy particular. Gran salón comedor con pared de ladrillo visto, cocina abierta con todos los electrodomésticos y menaje, así como gran cantidad de armarios. En el mismo salón un cuarto de baño con plato de ducha. Se accede al dormitorio con cama doble y baño en suite (de diseño). Gran armario empotrado. Tanto por el dormitorio como por el salón se accede a un acogedor patrio privado. Suelo de madera industrial en toda la vivienda. Aire acondicionado bomba frio/calor. Puerta acorazada. A 10 minutos andando de las cuatro torres. Supermercados muy cerca, así como estación de metro y la Plaza de Castilla. La vivienda actualmente está semi amueblada, pero con posibilidad de amueblarla totalmente. Ideal para estudiantes del IE. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",True,good,False,4322.0,True,False,False,False,[],False,False,510000.0,€,,,flat,,"Ventilla-Almenara, Madrid",Piso en calle de San Leopoldo,Top,,,,bj,True,Ventilla-Almenara,False
108831880,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/4b/1a/1356743669.webp,f001476a-17c7-4230-9f92-974091511496,42,1200000.0,flat,sale,154.0,4,3,calle de Arturo Baldasano,Madrid,Madrid,Ciudad Lineal,es,40.4557655,-3.6595599,False,https://www.idealista.com/inmueble/108831880/,"Amplio piso con terraza, piscina y jardín en Arturo Soria Se vende espacioso piso de 154 m² situado en el prestigioso barrio de Arturo Soria, una de las zonas residenciales más demandadas de Madrid. Construido en 1972, este inmueble ofrece una base sólida y muchas posibilidades de reforma para crear un hogar totalmente personalizado. Distribución y características interiores El piso cuenta con cuatro dormitorios, tres baños completos, una cocina equipada y armarios empotrados que facilitan el almacenamiento. También dispone de un trastero muy útil. El salón da acceso a un balcón y una terraza con vistas exteriores, ideales para desconectar y disfrutar de la luz natural. Zonas comunes y extras La finca ofrece completas zonas comunes: piscina, gimnasio y jardín, proporcionando un entorno cómodo y agradable para el día a día. Además, cuenta con calefacción individual a gas, ascensor y una plaza de aparcamiento asignada. Ubicación Ubicado en una zona tranquila pero bien conectada, a pocos minutos de colegios, centros comerciales, transporte público y todo tipo de servicios. Arturo Soria es sinónimo de calidad de vida, privacidad y cercanía al centro de Madrid. Una excelente oportunidad para quienes buscan un piso amplio, luminoso y con mucho potencial en una ubicación privilegiada.",False,renew,False,7792.0,False,False,False,False,[],False,False,1200000.0,€,True,True,flat,,"Colina, Madrid",Piso en calle de Arturo Baldasano,Top,,,,6,True,Colina,True
108512121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/e7/db/1347103064.webp,417c83d4-8005-4396-85d5-c2af7ea8ed53,29,248712.0,flat,sale,75.0,2,1,via Carpetana,Madrid,Madrid,Carabanchel,es,40.3877414,-3.7449988,False,https://www.idealista.com/inmueble/108512121/,"Piso reformado de 70 m² con 2 dormitorios en Vista Alegre – Carabanchel En trámite de cambio de uso Descubre esta acogedora vivienda de 70 m² recientemente reformada, ideal tanto para vivir como para invertir. Se distribuye en dos dormitorios luminosos, un baño moderno y una cocina completamente equipada, perfecta para los amantes de la cocina. El aire acondicionado garantiza el confort en cualquier época del año. El diseño funcional y moderno aprovecha al máximo cada rincón del espacio, ofreciendo comodidad en un entorno tranquilo y bien comunicado. La propiedad se presenta como una opción atractiva para quienes buscan un hogar listo para entrar a vivir en una zona con alta demanda. Ubicación – Vista Alegre, Carabanchel (Madrid) Situado en el dinámico barrio de Vista Alegre, dentro del distrito de Carabanchel, este piso ofrece una excelente conexión mediante transporte público, proximidad a tiendas, centros educativos, instalaciones deportivas y zonas verdes. Una ubicación estratégica para quienes valoran la vida urbana con todos los servicios a mano.",False,good,False,3316.0,False,False,False,False,[],False,False,248712.0,€,,,flat,,"Vista Alegre, Madrid",Piso en via Carpetana,Top,,,,bj,True,Vista Alegre,False
106904377,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/00/9d/1297273638.webp,BHHS-MAD-0511,12,1459000.0,flat,sale,97.0,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,40.4245058,-3.680429,False,https://www.idealista.com/inmueble/106904377/,"Comercializamos la venta de esta espectacular vivienda de 97 metros cuadrados catastrales, reformado a estrenar y ubicado en la quinta planta de una finca representativa de 1.930 con fachada clásica y buen portal. Situada en la zona más cotizada del barrio de Salamanca-Goya en una de sus calles más representativas a escasos metros de la zona comercial de Goya y muy próxima al parque del Retiro.  Ubicado en una quinta planta y orientada al oeste, eta vivienda cuenta con grandes ventajas que la hacen una opción muy atractiva, no solo por su excelente ubicación y características sino por su marcado carácter exterior con techos altos. suelos de tarima maciza y la maravillosa luz que tiene toda la vivienda, Este extraordinario piso se encuentra distribuido en una zona de recibo compuesta por un hall de entrada, salón comedor con dos ambientes diferenciados, está dotado con un amplio balcón por el que recibe una fantástica luz natural ya que se encuentra orientado al oeste. Junto a la zona destinada a comedor y abierta a este se encuentra la cocina, completamente amueblada con mucha zona de almacenaje y equipada con electrodomésticos de primera marca. La vivienda cuenta con dos dormitorios que disponen de amplios armarios empotrados. El dormitorio principal es una suite exterior y tiene dos balcones, dispone de su baño y también de un vestidor. El otro dormitorio también es de gran tamaño con ventana a un tranquilo y soleado patio. Un baño completo da servicio a este dormitorio y sirve también como baño de cortesía. Hay que destacar la gran calidad de la reforma efectuada con los mejores materiales, aire acondicionado y calefacción por aerotermia, persianas motorizadas, domótica, suelo de tarima y todos los detalles cuidados al máximo. La finca cuenta con unas zonas comunes perfectamente conservadas. La vivienda se entrega amueblada y decorada por un prestigioso estudio de arquitectura de interiores.  Cabe destacar la generosa entrada de luz con la que cuenta este piso de lujo, no solo por su orientación oeste, también por la altura de sus techos que confiere a las estancias una gran amplitud. La vivienda está perfectamente comunicada por transporte público con toda la ciudad.",False,good,False,15041.0,True,False,False,False,[],False,False,1459000.0,€,,,flat,,"Goya, Madrid",Piso,Top,,,,5,True,Goya,True
108656262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/a3/b3/1351306481.webp,CM-426783-A,26,1350000.0,flat,sale,152.0,3,2,avenida de Filipinas,Madrid,Madrid,Chamberí,es,40.4422058,-3.7095623,False,https://www.idealista.com/inmueble/108656262/,"UNICA Inmobiliaria presenta este magnífico piso reformado de 152 m², ubicado en una tercera planta en esquina, lo que le proporciona una excepcional luminosidad natural durante todo el día y vistas increibles. La vivienda se distribuye en amplios y cómodos espacios: Salón-comedor con acceso a terraza exterior, ideal para disfrutar de un entorno tranquilo con luz y vistas privilegiadas, cocina moderna con península, que delimita y a la vez integra visualmente el espacio del comedor. Tres dormitorios: el principal en suite con vestidor, y los otros dos con armarios empotrados, dos baños completos (uno en suite) y un aseo de cortesía que aportan funcionalidad y confort. Ubicada en una finca representativa, con elegante portal, ascensor y portero físico, se encuentra en una de las zonas más cotizadas de Madrid: Chamberí, barrio residencial y vibrante, con todos los servicios, comercios, colegios y una excelente comunicación en transporte público. Un piso con carácter, diseño y una ubicación privilegiada. Una oportunidad única de vivir frente al parque, en una vivienda reformada y lista para entrar a vivir. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia.",False,good,False,8882.0,False,False,False,False,[],False,False,1350000.0,€,,,flat,,"Vallehermoso, Madrid",Piso en avenida de Filipinas,Top,,,,3,True,Vallehermoso,True
108901616,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/39/29/1358396415.webp,DS-P33112,31,1600000.0,flat,sale,149.0,2,3,paseo de San Francisco de Sales,Madrid,Madrid,Chamberí,es,40.4413119,-3.7142247,False,https://www.idealista.com/inmueble/108901616/,"DIZA Consultores presenta ático dúplex en el mejor edificio de Chamberí. Descubre este espectacular ático dúplex ubicado en el prestigioso Edificio Mindanao, diseñado para quienes buscan exclusividad, confort y las mejores vistas de la ciudad. Con una superficie distribuida en dos plantas, este ático cuenta con 2 habitaciones y 3 baños, destacando el dormitorio principal con baño en suite. El salón-comedor, amplio y luminoso, se conecta con una cocina moderna completamente equipada con electrodomésticos de alta gama. El precio incluye 1 plazas de garaje y un trastero, proporcionando comodidad adicional. El edificio ofrece servicios de lujo, como seguridad 24 horas, spa, gimnasio, piscina climatizada y una espectacular azotea con solárium y piscina exterior. Su ubicación privilegiada y sus excepcionales instalaciones lo convierten en un lugar único para vivir. DIZA Consultores: Convertimos Sueños en Hogares.",False,good,False,10738.0,False,False,False,False,[],False,False,1600000.0,€,,,flat,,"Vallehermoso, Madrid",Piso en paseo de San Francisco de Sales,Top,,,,9,True,Vallehermoso,False
109094279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/65/18/1364191967.webp,,40,899000.0,flat,sale,177.0,4,2,calle Suecia,Madrid,Pozuelo de Alarcón,Zona Avenida Europa,es,40.4361417,-3.7966436,False,https://www.idealista.com/inmueble/109094279/,"Propiedades Pozuelo, vende exclusivo Piso de 177m2 en ubicación privilegiada de la Av. de Europa, en su ""zona prime"", tanto residencial como comercialmente hablando. Es una segunda planta con orientación este y con una distribución clásica y funcional de origen, destacando las medidas generosas en cada una de sus estancias: Hall de acceso con armarios, salón comedor con terraza corrida de 16m2, cocina con una gran zona office y terraza tendedero. La zona privada se compone de cuatro dormitorios (el ppal. en suite con baño incorporado y terraza), y dos baños completos. El piso cuenta con una plaza de garaje y un trastero comunitario para bicicletas. Zonas comunes con piscinas y jardines. Conserjería. Próximo a la Universidad ESSIC, la Iglesia de Caná, el Centro Comercial el Zielo y a toda la zona comercial de la Av. de Europa.",True,renew,False,5079.0,True,False,False,False,[],False,False,899000.0,€,True,True,flat,,"Zona Avenida Europa, Pozuelo de Alarcón",Piso en calle Suecia,Top,,,,2,True,Zona Avenida Europa,True
108777741,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/66/b7/1354864782.webp,85319442,42,4200000.0,flat,sale,317.0,4,5,Barrio Almagro,Madrid,Madrid,Chamberí,es,40.4360768,-3.6941888,False,https://www.idealista.com/inmueble/108777741/,"BARNES presenta esta joya arquitectónica en el corazón de Almagro-Chamberí, ubicada a pasos de la Plaza de la Villa de París, en pleno Triángulo de Oro madrileño —donde convergen Almagro Prime, Recoletos y Salesas. Esta espectacular propiedad de 317mt² ha sido íntegramente reformada con calidades excepcionales, difíciles de encontrar incluso en el segmento más alto del mercado. Situada en un elegante edificio señorial del siglo XIX con fachada clásica y portero residente, esta vivienda destaca por sus techos altos, cuatro balcones exteriores con orientación sur y una luminosidad natural desbordante en todos sus espacios. Desde el momento en que se accede, un hall de entrada con suelos de roble en media espiga da paso a una secuencia de ambientes amplios y sofisticados: salón, comedor y cocina conectados entre sí mediante elegantes puertas correderas, todos ellos con salida a balcones a la calle. La cocina, revestida con mármol de Carrara, combina diseño contemporáneo con funcionalidad profesional. Dispone además de un espacio anexo ideal como comedor informal, sala de TV o cuarto de juegos, adicional a una biblioteca o despacho independiente. La suite principal es un verdadero refugio urbano, compuesta por dormitorio, zona de trabajo, armarios empotrados, dos vestidores y un impresionante baño en mármol de Carrara con bañera. Completan la zona de descanso tres dormitorios adicionales con baño en suite. Entre los detalles que marcan la diferencia: climatización de última generación con control independiente en cada estancia, cornisas artesanales en yeso en todos los ambientes, zona de lavandería independiente y acceso adicional por un práctico ascensor de servicio. Esta propiedad reúne elegancia atemporal, funcionalidad y un nivel de acabados excepcionales.",True,good,False,13249.0,True,False,False,False,[],False,False,4200000.0,€,,,flat,,"Almagro, Madrid",Piso,Top,,,,3,True,Almagro,True
107627194,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/be/36/1318050572.webp,W-02Z48H,25,1800000.0,flat,sale,211.0,4,5,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,40.4255497,-3.671683,False,https://www.idealista.com/inmueble/107627194/,"Magnífica oportunidad de inversión en Goya Engel & Völkers presenta esta excelente oportunidad de inversión en el barrio de Salamanca. Situada en un edificio de los años 50’, la vivienda está dividida en tres apartamentos, uno de los apartamentos es tipo estudio con 32 m², el segundo dispone de dos dormitorios, dos baños y cocina integrada en la zona social de 83 m² y el tercero es interior a patio de manzana con 63 m², también con dos dormitorios, dos baños y cocina incluida en el salón. Todos con aire acondicionado por splits y cocinas completamente equipadas. También se puede usar como vivienda habitual, realizando una reforma, obteniendo un excelente piso con tres habitaciones en suite y una gran zona social. El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por su peculiar distribución como por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la ampliación urbanística llevada a cabo durante el reinado de Isabel II. El precursor al que se debe su nombre fue José de Salamanca y Mayol, Marqués de Salamanca, quien concibió un nuevo emplazamiento con una cuidada edificación que albergara a las clases aristocráticas y burguesas de Madrid. De estilo decimonónico, se caracteriza por su especial distribución regular en forma de damero con calles perpendiculares. Sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. Tradicionalmente Salamanca fue una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y, especialmente la comercial ya que es una de las áreas de moda de lujo más importantes de la capital. Los orígenes del parque datan de la época de los Reyes Católicos, a finales del siglo XV y principios del XVI. Sin embargo la construcción del barrio es mucho más tardía. Corresponde a finales del siglo XIX, cuando el auge demográfico de la ciudad llevó a realizar sucesivos ensanches. Esta zona mantiene un trazado similar al de su vecino barrio de Salamanca, con calles perpendiculares con amplias aceras.",False,good,False,8531.0,False,False,False,False,[],False,False,1800000.0,€,,,flat,,"Goya, Madrid",Piso en calle Alcalá,Top,,,,3,True,Goya,True
