propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice,newDevelopmentFinished
100620915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/d1/a8/1093744519.webp,20269,30,4,2450000.0,flat,sale,152.0,True,2,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4261238,-3.6865685,False,https://www.idealista.com/inmueble/100620915/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les ofrece en venta es coqueto piso en cuarta planta exterior en una finca clásica en el corazón de Recoletos, a pocos metros de la Plaza de Colón de la calle Serrano. Cuenta con un salón comedor con bonita chimenea y tres grandes balcones orientados a la calle, sala de estar, vestíbulo con aseo de cortesía, cocina americana amueblada con todos los electrodomésticos, dos habitaciones en suite, la principal con vestidor, baño con ducha de hidromasaje y baño turco. También cuenta con trastero interior. La vivienda está reformada y se entrega totalmente amueblada. Cuenta con aerotermia de calor y frío por el suelo, sistema de depuración de aire y ducha con hidromasaje y baño turco. La vivienda se entrega con mobiliario de cocina de alta gama: lavavajillas, horno microondas, nevera, cava de vinos, campana extractora de techo, lavadora, secadora y proyector con sistema de home cinema y subwoofer Bosé, tv smart, Sistema Sonos y wifi integrado en toda la casa, cuenta con aire acondicionado y calefacción. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital, como el famoso “Platea Madrid” que es el centro de ocio gastronómico más grande de Europa. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",True,good,False,True,16118.0,True,True,False,False,[],False,False,2450000.0,€,flat,"Recoletos, Madrid",Piso,,,,,,,,
106660194,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e5/21/58/1290129635.webp,62930,51,4,4500000.0,flat,sale,312.0,True,4,5,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4251913,-3.6875531,False,https://www.idealista.com/inmueble/106660194/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta esta fantástica vivienda situada en un edificio moderno del barrio de Salamanca, ubicada en el corazón de la ""Milla de Oro"" muy próxima a la prestigiosa calle Serrano y la plaza de Colón. El edificio cuenta con amplio portal con servicio de portería y plaza de garaje de acceso directo. La vivienda se ubica en una planta alta exterior a la calle y entrega totalmente reformada, para estrenar, y amueblada. La distribución es la siguiente: hall de entrada, aseo de cortesía, amplio y luminoso salón comedor exterior a la calle con salida a una terraza, cocina integrada y equipada con todos los electrodomésticos. La zona de día mide 100m2. A continuación y atravesando un pequeño distribuidor, se ubica los cuatro dormitorios de familia, todos ellos con baños en suite. El principal goza de un gran tamaño con vestidor, salita de estar y baño en suite.  La vivienda además, cuenta con plaza de garaje con acceso directo, posibilidad de más plazas de garaje de residentes en parking muy cercano y trastero. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",True,good,False,True,14423.0,True,True,False,False,[],False,False,4500000.0,€,flat,"Recoletos, Madrid",Piso,True,True,,,,,,
109166712,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/38/7c/1366246569.webp,,37,2,3200000.0,flat,sale,179.0,True,2,3,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4265342,-3.685252,False,https://www.idealista.com/inmueble/109166712/,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta esta vivienda de obra nueva, en el mejor sitio de Madrid, en una de las manzanas más deseadas de la capital, se encuentra este edificio clásico, hoy proyectado totalmente nuevo, a excepción de la fachada y las escaleras protegidas, para alojar 16 viviendas de lujo y garaje, en una obra nueva que cuida hasta el último detalle. El Proyecto se basa en el juego de contrastes entre lo antiguo y lo moderno, la innovación de los espacios de conexión mediante un gran atrio que vertebra todo el edificio y por último la búsqueda de la luz de todos los elementos hacen desde luego este proyecto, un proyecto singular y único. La vivienda consta de 179m2 construidos distribuidos en hall de entrada con aseo de cortesía, salón comedor con cocina integrada totalmente equipada con todos los electrodomésticos. Existe la posibilidad de convertir la cocina abierta, en una cocina independiente gracias a sus grandes cristaleras movibles. La zona de noche se desarrolla en dos dormitorios en suite, ambos con armarios empotrados y orientados a un gran patio de manzana. El precio incluye una plaza de garaje con acceso directo y un cuarto trastero. Existe la posibilidad de adquirir otra plaza de garaje en el mismo edificio, no incluida en el precio. Sorprende que desde el exterior, está plenamente integrado en su entorno gracias al mantenimiento de su fachada decimonónica que aloja detrás de ella un moderno edificio con tres nuevos sótanos y dos nuevas plantas de cristal con vistas al cielo de Madrid. La fachada, restaurada con elementos originales y preservada en su totalidad se adorna con balcones y contraventanas que tamizan la luz solar en las horas más calientes del día. Pero una vez que se traspasa el portal clásico del barrio nos invade la modernidad, la claridad, el cristal. El atrio ejerce la función de distribuidor y es la columna vertebral del edificio, desde donde se accede a todas las viviendas. Recorrido verticalmente por dos ascensores panorámicos, es un espacio interior escalonado, que aporta luz y movimiento a todo el conjunto, en el que el sonido del agua de sus fuentes nos aleja del bullicio de la ciudad y nos adentra en una atmósfera única donde los espacios comunes nos reciben anunciándonos que ya estamos en casa. A tan sólo 5 minutos, se encuentra la Plaza de Colón, uno de los centros neurálgicos de Madrid y de la Milla de Oro de Madrid. Con un interiorismo muy cuidado por los mínimos detalles y en la utilización de materiales de primerísima calidad. Desde los ascensores panorámicos hasta los sistemas de video vigilancia centralizada de las zonas comunes. Desde las amplísimas rampas de acceso al garaje hasta el cuidado diseño del atrio ajardinado.",False,good,False,True,17877.0,True,True,False,False,[],False,False,3200000.0,€,flat,"Recoletos, Madrid",Piso,True,True,,,,,,
99309270,https://img4.idealista.com/blur/480_360_mq/90/id.pro.es.image.master/e6/84/c9/1040014603.webp,,53,,4590000.0,chalet,sale,601.0,,6,6,"avenida del Papa Negro, 1",Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4512378,-3.6334562,True,https://www.idealista.com/inmueble/99309270/,"**Chalet Independiente en Venta en Conde Orgaz - Un Oasis de Lujo y Confort** Descubre este impresionante chalet independiente de 601 m², ubicado en el exclusivo barrio de Conde Orgaz. Situado al final de una tranquila calle sin salida, esta propiedad ofrece vistas al bosque que invitan a la relajación. La distribución en cuatro plantas, accesible mediante un ascensor OTIS, garantiza comodidad y funcionalidad. El amplio salón de 65 m², con chimenea abierta, se convierte en el corazón del hogar, proporcionando un espacio perfecto para disfrutar en familia y con amigos. La cocina Bulthaup, equipada con doble península y una zona de comedor de 50 m², es un sueño para los amantes de la gastronomía. Además, cuenta con seis dormitorios, cuatro de ellos en suite, incluyendo una espectacular suite principal de 90 m² que dispone de vestidor y terraza privada. La sala de juegos de 40 m², con salida a una terraza de 30 m², promete momentos inolvidables de diversión. El exterior no se queda atrás: un jardín privado con piscina climatizada de 13 metros es ideal para disfrutar del sol y el aire libre. La tecnología domótica SOMFY permite el control de stores y toldos, mientras que la climatización integrada asegura un ambiente confortable durante todo el año. Este chalet también incluye un garaje de 60 m² y una habitación de servicio. Ubicado en una zona residencial exclusiva rodeada de chalets y urbanizaciones cerradas, el acceso a áreas infantiles, pistas de tenis-pádel y piscinas es un gran atractivo para las familias. La excelente conexión a metro, autobuses y autovías facilita el desplazamiento, y la cercanía a sedes de embajadas y residencias de altos directivos añade un toque de prestigio. Ideal para quienes buscan privacidad y lujo en un entorno inigualable. ¡No pierdas la oportunidad de hacer de este chalet tu nuevo hogar!",True,good,False,,7637.0,True,True,False,False,[],False,False,4590000.0,€,chalet,"Conde Orgaz-Piovera, Madrid","Casa independiente en avenida del Papa Negro, 1",True,True,independantHouse,,,,,
108611046,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/22/1a/1349896008.webp,01,43,11,1200000.0,flat,sale,173.0,True,4,3,"calle del Marqués de Lozoya, 14",Madrid,Madrid,Retiro,es,Estrella,40.417122,-3.6634726,True,https://www.idealista.com/inmueble/108611046/,"Mavericks Inmobiliaria comercializa con carácter de exclusiva esta propiedad en Parque Roma. Se trata de una vivienda con vistas privilegiadas donde usted podrá disfrutar de un entorno residencial y tranquilo.  La distribución es la siguiente: al entrar tenemos un Hall de entrada, que da acceso a un amplio salón-comedor, el cual cuenta con terraza. Tras el Hall, tenemos la cocina, totalmente equipada. Si avanzamos, encontramos 4 dormitorios y 2 baños. La vivienda es totalmente exterior.  La urbanización dispone de portero físico, piscina, jardín, zonas comunes y gimnasio.  La propiedad dispone de una amplia plaza de garaje incluida en el precio y trastero en la propia finca.  Si tiene cualquier duda, no dude en ponerse en contacto con nosotros.",True,good,False,True,6936.0,True,True,False,False,[],False,False,1200000.0,€,flat,"Estrella, Madrid","Piso en calle del Marqués de Lozoya, 14",True,True,,,,,,
109195364,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/5c/2a/1367094343.webp,Castilla y Leon ,36,1,879900.0,flat,sale,239.0,True,4,3,"calle Junta de Castilla y Leon, 9",Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,,40.442705,-3.873417,True,https://www.idealista.com/inmueble/109195364/,"Agencia inmobiliaria en Boadilla del Monte INMOBILIARIA HOGARES BOADILLA DEL MONTE VENDE en la urbanización de OSO VERDE, una de las zonas más tranquilas y exclusivas de Boadilla del Monte. La vivienda cuenta con un diseño moderno y funcional, se distribuye en un amplio hall de entrada que da paso a un gran y luminoso salón comedor con cocina totalmente equipada, además cuenta con acceso directo a una amplia terraza esquinera y tendedero cerrado con orientación este, que permite hacer uso durante todo el año y disfrutar de momentos en familia en plena naturaleza. La vivienda cuenta con cuatro amplios y luminosos dormitorios, dos de ellas con balcón y dos baños completos, uno de ellos en suite y un aseo de invitados, junto con amplios armarios vestidos en cada una de las estancias. Además cuenta de dos amplias plazas de garaje y un gran trastero. En toda la vivienda contamos con suelo de tarima, puertas interiores lacadas en blanco con acabados en acero inoxidable y domótica integrada junto con una climatización de suelo radiante y aire acondicionado con bomba de calor y frio. Construido en 2020 se encuentra en una urbanización cerrada con extensas zonas comunes, servicios premium como dos piscinas, gimnasio, pista de pádel, parque infantil, sala polivalente, mini golf y sauna junto con una red de vigilancia de circuito cerrado de videovigilancia junto con portero físico 24hs. Muy bien comunicado, con fácil acceso a la M-50 y al centro de Madrid, este espectacular inmueble será el oasis perfecto de tranquilidad y confort que siempre habías buscado. ¡NO PERDAIS LA OPORTUNIDAD DE VENIR A VISITARLO.",False,good,False,True,3682.0,True,True,False,False,[],False,False,879900.0,€,flat,"Valdepastores - Las Encinas, Boadilla del Monte","Piso en calle Junta de Castilla y Leon, 9",True,True,,,,,,
107737915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/65/4f/1324123328.webp,HG207868,32,5,1275000.0,flat,sale,204.0,True,5,3,calle del Aviador Zorita,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4525097,-3.6994824,False,https://www.idealista.com/inmueble/107737915/,"Gilmar Consulting Inmobiliario Castellana-Orense vende espectacular vivienda exterior, en la Calle del Aviador Zorita, justo en zona Cuatro Caminos, situada en una quinta planta, exterior, con ascensor, con una superficie aproximada de 204 metros cuadrados, los cuales se distribuyen en hall de entrada, salón - comedor, cocina, office, dos terrazas, cinco dormitorios, tres cuartos de baño y plaza de garaje. La distribución de la casa es excelente, invita a disfrutar de cada una de sus estancias; Amplio y espacioso hall de entrada; Salón y comedor independiente bastante espacioso; Cinco dormitorios, destacando tres de ellos, muy amplios y espaciosos, con armarios empotrados, desde dos dormitorios, uno actualmente reconvertido a sala de estar, se puede acceder mediante ventanales a maravillosa y espaciosa terraza abierta; Dispone de otra terraza abierta mas reducida e interior con acceso desde uno de los otros dormitorios; Desde el office accedemos a un aseo y a la cocina independiente, espaciosa y con gran capacidad de almacenaje con acceso directo desde la entrada de servicio; Dos cuartos de baño, uno con plato de ducha y otro con bañera. Sin duda, una casa acogedora, confortable y alegre. Ideal para familias. Entre sus materiales destacamos: suelo de parquet; calefacción central y armarios empotrados muy espaciosos y con gran capacidad de almacenaje, en dormitorio principal y en uno de los dormitorios secundarios. Edificio con servicio de portería y doble ascensor. Plaza de garaje incluida en el precio, en parking justo en frente del edificio, plaza amplia e independiente en parking con fácil acceso mediante rampa y con muy buena maniobrabilidad. El barrio de Cuatro Caminos es conocido por su excelente ubicación y su amplia oferta de servicios. En sus alrededores se encuentran prestigiosos colegios, además hay numerosos restaurantes, locales comerciales y zonas de ocio para disfrutar en el tiempo libre. En cuanto a las comunicaciones, la zona cuenta con excelentes conexiones tanto hacia el exterior de Madrid por carretera como para la movilidad interna. La estación de metro más cercana es Santiago Bernabéu ( Línea 10 ), mientras que las líneas de cercanías más próximas son las de Nuevos Ministerios y Chamartín. Además, hay varias líneas de autobuses que tienen paradas casi en la puerta del edificio. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 37 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir... Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 Clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontrarás 4.000 oportunidades más.",False,renew,False,True,6250.0,True,True,False,False,[],False,False,1275000.0,€,flat,"Cuatro Caminos, Madrid",Piso en calle del Aviador Zorita,True,True,,1375000.0,100000.0,7.0,,
108299271,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/a2/7d/1339976524.webp,,45,,514900.0,chalet,sale,245.0,,4,3,"calle Holanda, 82",Madrid,Arroyomolinos,Zona Europa,es,,40.2807862,-3.9261476,True,https://www.idealista.com/inmueble/108299271/,"Agencia inmobiliaria en Arroyomolinos INMOBILIARIA HOGARES ARROYOMOLINOS VENDE ESPECTACULAR CHALET EN PLENO BULEVAR. Chalet adosado con piscina privada en Zona Europa – Arroyomolinos Presentamos esta magnífica vivienda adosada de 245 m² construidos, ubicada en la exclusiva y demandada zona Europa de Arroyomolinos, una de las mejores áreas residenciales del municipio. Con excelente comunicación hacia la A-5 y muy cerca de centros comerciales como Xanadú, esta propiedad destaca por su amplitud, funcionalidad y un espectacular espacio exterior que la convierte en el hogar ideal para familias que buscan calidad de vida. Distribuida en cuatro plantas, esta casa sorprende por su excelente estado y sus múltiples mejoras. En la planta principal, encontramos una cocina reformada, amplia, luminosa, con zona de office, caldera de alta capacidad y aire acondicionado. El salón-comedor, también de gran tamaño, permite incluso habilitar un dormitorio en planta. Desde aquí accedemos directamente al porche trasero, equipado con pérgola de Pergomadera y una espectacular zona exterior de 115 m² con piscina con cascada, lavadero y un aseo exterior, ideal para el verano. Esta planta, al igual que la primera, cuenta con ventilación por conducto. En la primera planta, encontramos dos dormitorios secundarios de gran tamaño, con armarios empotrados y espacio para cama de matrimonio y escritorio, además de un baño completo. El dormitorio principal, espacioso y luminoso, cuenta con un gran vestidor y baño en suite con plato de ducha. La buhardilla ha sido acondicionada como una estancia independiente, perfecta como zona de juegos, despacho o dormitorio adicional. Dispone de armarios empotrados, baño completo y salida a una espectacular terraza con vistas despejadas. Aire acondicionado también presente en esta planta. En la planta sótano se ubica una sala de lavandería y despensa con ventana, una bodega muy amplia, garaje con capacidad para dos vehículos, zona de trabajo, trastero, leñera, y acceso directo al patio trasero. Además, la rampa exterior cuenta con espacio adicional para un tercer vehículo, con puertas automáticas en ambos accesos. Una casa con materiales de calidad, múltiples ambientes, y una ubicación inmejorable, ideal para quienes buscan espacio, comodidad y un entorno familiar con todos los servicios al alcance. ¡Ven a visitarla, te enamorará!",True,good,False,,2102.0,True,True,False,False,[],False,False,514900.0,€,chalet,"Zona Europa, Arroyomolinos","Chalet adosado en calle Holanda, 82",True,True,terracedHouse,,,,,
106392444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/21/92/1290762863.webp,434-C,93,,1565000.0,chalet,sale,485.0,,5,8,calle de Atalayuela,Madrid,Santo Domingo,,es,,40.6264927,-3.5755829,False,https://www.idealista.com/inmueble/106392444/,"ABETO COCHES Y CASAS - Magnífica vivienda completamente actualizada, con estupenda ubicación a 5 minutos andando del centro comercial y del control de seguridad de la entrada de Santo Domingo. La vivienda ha sido recientemente actualizada, cuenta con climatización por suelo radiante y refrescante por aerotermia así como bomba de aire. Dispone de placas solares en cubierta y carpintería de alta gama que aportan un alto aislamiento térmico con una calificación energética A. Con bonita parcela llana totalmente ajardinada, piscina privada climatizada de orientación sur, sauna, magnífica zona de barbacoa con horno, cenador y baño. Cuenta además con aparcamiento cerrado y cargador para coches eléctricos.  En planta principal dispone de un bonito salón con chimenea y techo a doble altura con amplios ventanales que aportan mucha luz natural, cocina con isla central y zona office acristalada que se abre al jardín, despacho, aseo de cortesía, y amplio dormitorio con vestidor y baño privado en suite muy luminoso con ducha y bañera. En planta superior cuenta con otros dos amplios dormitorios en suite cada uno con su vestidor y su baño privado, en esta planta tenemos otro salón ideal como zona de estar o biblioteca que se abre al salón. En planta baja tenemos otro gran salón con aseo ideal como sala de juegos que cuenta con entrada independiente, otros dos dormitorios ambos con su baño en suite, cuarto de lavandería con cuarto de armarios, despensa y sala de máquinas. ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL SANTO DOMINGO -  ref: 434-C.",True,good,False,,3227.0,True,True,False,True,[],False,False,1565000.0,€,chalet,Santo Domingo,Casa independiente en calle de Atalayuela,True,True,independantHouse,,,,,
105457544,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/ec/0e/1252806538.webp,426161,40,1,1290000.0,flat,sale,133.0,True,2,2,calle del Duque de Sesto,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4230015,-3.6734583,False,https://www.idealista.com/inmueble/105457544/,"ÚNICA Inmobiliaria les presenta una magnifica vivienda exterior amueblada de diseño, completamente reformada, situada en el distrito de Salamanca, en la zona de Goya.  Los 133 m² se distribuyen en salón comedor con dos huecos exteriores a calle y una preciosa chimenea, dos dormitorios dobles en suite, con amplios vestidores forrados y vestidos por dentro con cajoneras, dos cuartos de baños completos. Cocina de diseño abierta al salón-comedor, se entrega completamente equipada con todos los electrodomésticos de alta gama. Destacamos la elegante vinacoteca.  La vivienda dispone también tiene una amplia zona de lavandería y aseo de cortesía en la zona del recibidor.  Las calidades son magníficas: suelo de tarima flotante en forma de espiga, cerramientos con doble acristalamiento climalit, aire acondicionado instalado. Toda la vivienda se entrega totalmente amueblada.  Hay posibilidad de plaza de garaje en el PAR, cercano.  Finca con portero físico y con fácil acceso para personas con movilidad reducida.  El barrio de Goya, con sus amplias aceras, ofrece una gran variedad de servicios y espacios comerciales, desde las grandes cadenas hasta las más exclusivas tiendas de moda, así como restauración de lo más exquisita, edificios de gran importancia como lo es el Palacio de Deportes de Madrid (actual WiZink Center) y la Real Casa de la Moneda. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,9699.0,True,True,False,True,[],False,False,1290000.0,€,flat,"Goya, Madrid",Piso en calle del Duque de Sesto,,,,,,,,
85987623,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/8e/60/1301602737.webp,426402,34,1,1070000.0,flat,sale,118.0,True,3,3,calle de Juan Bravo,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4305568,-3.6746312,False,https://www.idealista.com/inmueble/85987623/,"ÚNICA Inmobiliaria presenta vivienda exterior con reforma integral, en pleno Barrio de Salamanca-Lista.  Los 118 m² se distribuyen en salón-comedor con cocina integrada, con isla, 3 dormitorios, 2 de ellos con cuarto de baño en suite, un tercer baño. Patio de uso privativo.  Aire acondicionado, calefacción central y portero físico. Plaza de garaje en finca de acceso directo incluida en el precio. Inmejorable ubicación en el Barrio Salamanca, elegante y selecto, es uno es uno de los barrios de mayor nivel de vida de Europa, representativa y señorial zona de la capital, de calles anchas y elegantes edificios donde se pueden encontrar las tiendas más exclusivas de la ciudad. Destaca su tranquilidad, magnífica arquitectura y la variedad de servicios, sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,9068.0,True,True,False,True,[],False,False,1070000.0,€,flat,"Lista, Madrid",Piso en calle de Juan Bravo,True,True,,,,,,
105457214,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/82/67/1252786500.webp,426157,33,1,1420000.0,flat,sale,114.0,True,2,2,calle de Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.426186,-3.6772956,False,https://www.idealista.com/inmueble/105457214/,"ÚNICA Inmobiliaria les presenta magnifica vivienda completamente reformada, situada en una preciosa finca clásica con una privilegiada ubicación en la zona de Goya. La propiedad se entrega completamente amueblada con muebles de diseño.  Los 114 m² se distribuyen en salón -comedor con dos amplios ventanales que aportan mucha luminosidad a toda la vivienda, destacamos la preciosa chimenea; cocina abierta al salón - comedor, completamente equipada con todos los electrodomésticos de alta gama y con una elegante vinacoteca.  Aseo de cortesía en la zona de recibidor.  El área de descanso se compone por dos dormitorios dobles, todos en suite y con amplios vestidores. Finca portero físico y con fácil acceso para personas con movilidad reducida.  Plaza de garaje opcional, bajo presupuesto, de 50.000 €. El barrio de Goya, con sus amplias aceras, ofrece una gran variedad de servicios y espacios comerciales, desde las grandes cadenas hasta las más exclusivas tiendas de moda, así como restauración de lo más exquisita, edificios de gran importancia como lo es el Palacio de Deportes de Madrid (actual WiZink Center) y la Real Casa de la Moneda. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,12456.0,True,True,False,True,[],False,False,1420000.0,€,flat,"Goya, Madrid",Piso en calle de Hermosilla,True,False,,,,,50000.0,
106139309,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/6a/a3/1275847749.webp,ch-426255,32,3,1550000.0,flat,sale,230.0,True,4,3,calle de Santiago Bernabéu,Madrid,Madrid,Chamartín,es,El Viso,40.4505446,-3.6879509,False,https://www.idealista.com/inmueble/106139309/,"ÚNICA Inmobiliaria les invita a conocer una fantástica vivienda ubicada a pocos pasos del Paseo de la Habana; una propiedad perfecta para aquellos que buscan una exclusividad y ubicación con todos los servicios al alcance. Se trata de una vivienda con una superficie construida de 230 m², con una excelente iluminación y grandes posibilidades de reforma. La propiedad se articula a través de un amplio hall que da paso por un lado a la zona social con salón-comedor en dos ambientes con salida a una agradable terraza; y por otro a la zona de servicio, que cuenta con entrada independiente, cocina con terraza tendedero, dos dormitorios y un cuarto de baño completo. En cuanto a la zona de descanso - cuenta con tres dormitorios dobles, el principal en suite, uno individual y un tercer cuarto de baño completo.  A todo esto tenemos que añadir un trastero de aproximadamente 6 m² en la misma finca y una plaza de garaje en un edificio contiguo. El Viso representa un exclusivo oasis residencial sobre el asfalto de la capital y cuya arteria principal es la calle Serrano. El prestigioso barrio nació de la mano del arquitecto Rafael Bergamín en los años 30 del siglo pasado con vocación social y de segundas residencias. Terrenos que se encontraban en las afueras de la ciudad y sobre los que se experimentó un estilo diferente de construcción. Varios urbanistas de la época que estudiaron en Alemania importaron de este país el nuevo concepto de arquitectura racionalista y de ahí que muchas casas de El Viso imiten a pequeños palacetes. En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,6739.0,True,True,False,True,[],False,False,1550000.0,€,flat,"El Viso, Madrid",Piso en calle de Santiago Bernabéu,True,True,,,,,,
