propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,district,neighborhood,hasLift,externalReference,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108358869,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/82/49/1341742988.webp,33,845000.0,chalet,sale,156.0,3,4,calle Bornos,Madrid,Madrid,es,40.4665492,-3.5911056,False,https://www.idealista.com/inmueble/108358869/,"""TECNOCASA - BARAJAS -CORRALEJOS - MADRID vende Chalet adosado en Calle Bornos. Chalet adosado de 156 m2 construidos, situado en la zona de Corralejos, Coronales Madrid. La vivienda consta de cuatro plantas y jardín delantero y trasero.  El chalet está distribuido en: - 3 Dormitorios de gran tamaño con armarios empotrados, Split, doble ventana climalit en todos los dormitorios, buhardilla de origen para acondicionar en la cuarta planta, sótano con 1 sala diafana actualmente destinada a zona de estar y baño completo con plato de ducha, 2 baños completos en la segunda planta y un aseo ( en la primera planta), gran salón con acceso a jardín trasero y cocina office Distribución por plantas: - Planta baja( sótano ) reformado, distribuido en 1 estancia, baño completo con plato de ducha y ventilación natural. - Primera Planta distribuida en gran salón con acceso a jardín trasero, ventanas climalit, paredes lisas, orientación sur- este, cocina office, aseo con ventilación natural -Segunda Planta distribuida en 3 dormitorios de gran tamaño con armarios empotrados y aire acondicionado, 1 baño completo con plato de ducha y dormitorio principal con varios armarios empotrados y baño en suite con plato de ducha. -Tercera Planta con buhardilla a reformar y terraza. Además cuenta con: - Garaje con 1 plaza y puerta de acceso automática. - Jardín delantero y trasero. - Hueco para construir piscina. - Split en dormitorios. - Termostatos independiente. - Ventanas climalit oscilobatientes. -Placas solares Ubicado en una exclusiva zona residencial del barrio de Coronales, totalmente consolidada y con toda clase de servicios, se encuentra próxima al Centro Comercial Bahía Center (Mercadona, Hipercor, Gimnasio, Farmacia, Centros de Estética y moda, agencia de viajes, etc. ), Colegios y Guarderías y le sitúan en las inmediaciones del Aeropuerto Madrid-Barajas, Parque Ferial y de Ocio Juan Carlos I, Campo de Golf de la Hinojosa y El Capricho, ofrece unas excelentes comunicaciones dado el rápido acceso a las vías M11, N-II, M-40, M-30, R-II y M-50, Aeropuerto de Madrid-Barajas, parque Ferial Juan Carlos I, y a su vez beneficiado por el acceso a los servicios de transporte públicos de Madrid, líneas 5 y 8 de Metro y línea 151 y 166 de autobús. Financiación de hasta el 100% con nuestro departamento financiero, Kiron. Asesoramiento gratuito y sin compromiso, no dude en consultarnos. 30 años en Madrid, ¡Gracias por la confianza"".",False,good,False,5417.0,False,False,False,False,[],False,False,845000.0,€,True,True,chalet,terracedHouse,"Campo de las Naciones-Corralejos, Madrid",Chalet adosado en calle Bornos,,,Barajas,Campo de las Naciones-Corralejos,,,,860000.0,15000.0,2.0,
107101838,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/e7/65/1303026628.webp,22,899000.0,flat,sale,107.0,3,2,calle del Doctor Juan José López Ibor,Madrid,Madrid,es,40.4728048,-3.7265718,False,https://www.idealista.com/inmueble/107101838/,"NEO Patrimonial ofrece piso en la zona de Valdezarza. 2ª planta exterior con ascensor. Consta de 107m² de superficie construida de los cuales 88m² corresponden a la vivienda y 19m² a elementos comunes.  El inmueble se distribuye en salón-comedor muy luminoso con acceso a la terraza, cocina independiente completamente amueblada y con terraza lavadero, 3 dormitorios, 1 doble con salida a la terraza y baño en suite, 2 individuales y 1 baño completo adicional para dar servicio al resto de la vivienda. Carpintería exterior de Climalit, carpintería interior lacada en blanco, suelos de parquet, excepto en zonas de agua que son de gres. Calefacción y agua caliente por gas natural, aire acondicionado, armarios empotrados, puerta blindada terraza, trastero y plaza de garaje incluidos en el precio. Ubicado en urbanización equipada con acceso PMR, ascensor, conserje, zonas ajardinadas, piscina comunitaria y conserje. Todos los servicios de primera necesidad al alcance: Colegios, Centros Médicos, Farmacias, Gasolineras, Restaurantes, pequeño comercio etc. Rodeado de zonas verdes y de ocio. Excelente comunicación de transporte público. Líneas regulares de autobuses de la EMT, y cercano al Metro de Antonio Machado, L7 a 3min andando. *Impuestos ITP o IVA y gastos, notaría, registro, gestoría etc. no incluidos. NEO Patrimonial le ofrece la posibilidad de hacer cualquier tipo de reforma de esta vivienda al mejor precio.",False,good,False,8402.0,False,False,False,False,[],False,False,899000.0,€,True,True,flat,,"Valdezarza, Madrid",Piso en calle del Doctor Juan José López Ibor,2,True,Moncloa,Valdezarza,True,NP2101251286,,,,,
107838081,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/88/2c/1350391535.webp,37,570000.0,flat,sale,65.0,2,1,El Soto de la Moraleja,Madrid,La Moraleja,es,40.5220249,-3.6586574,False,https://www.idealista.com/inmueble/107838081/,"Tu nuevo hogar en el norte de Madrid te espera, lleno de luz, tranquilidad y comodidad. Este piso, totalmente reformado para entrar a vivir, cuenta con cerramiento Climalit, ventanas Velux nuevas que llenan de claridad las estancias y paredes lisas que aportan amplitud y un estilo moderno y elegante. Dispone de 2 dormitorios con armarios empotrados y acceso directo a sus propios balcones, además de un armario extra en el pasillo. El salón, igualmente luminoso, también se abre a otro balcón, creando estancias exteriores que aportan vida y frescura a la vivienda. La cocina independiente, práctica y funcional, completa un hogar pensado para el confort. Con solo dos vecinos por planta, la tranquilidad y privacidad están garantizadas. Además, formarás parte de una comunidad privilegiada: solo para la fase 4, con parking privado (plazas disponibles hasta completar aforo, no asignadas por vivienda), pista de pádel, pista de tenis, piscina comunitaria, campo de fútbol, zonas ajardinadas y una completa área infantil. Espacios pensados para vivir plenamente, tanto en familia como con amigos. La ubicación es inmejorable: salida directa a la A-I a pocos minutos, el Centro Comercial Moraleja Green a solo 4 minutos en coche, el Carrefour de Alcobendas muy cercano, paradas de autobús próximas y la cercanía del prestigioso Colegio Suizo de Madrid. Este piso no es solo una vivienda, es una oportunidad para empezar una nueva etapa llena de bienestar y calidad de vida. Ven a conocerlo. Te está esperando. Y lo mejor: el precio es negociable.",False,good,False,8769.0,True,False,True,False,[],False,False,570000.0,€,True,True,flat,,"El Soto de la Moraleja, La Moraleja",Piso,1,True,El Soto de la Moraleja,,False,BV-4803-2,,,,,
106992280,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/04/a1/33/1299781650.webp,12,1459000.0,flat,sale,84.0,2,2,calle del General Pardiñas,Madrid,Madrid,es,40.4242184,-3.679848,False,https://www.idealista.com/inmueble/106992280/,"SALAMANCA/LISTA Ubicado en la Calle General Pardiñas, en pleno corazón del Barrio de Salamanca - Lista, este espectacular piso de 2 habitaciones y 2 baños ofrece un estilo de vida exclusivo y cómodo.  Esta vivienda está diseñada para quienes buscan luminosidad, espacio y elegancia.  Además, se vende amueblado, listo para entrar a vivir sin necesidad de preocuparte por nada más.  Vivir en el Barrio de Salamanca es disfrutar de una de las zonas más selectas de Madrid, rodeado de las mejores tiendas, restaurantes y servicios de la ciudad.  La zona de Lista combina tranquilidad y sofisticación, con excelentes conexiones de transporte y proximidad a lugares icónicos como el Parque del Retiro.  Este es el lugar perfecto para aquellos que valoran la calidad de vida en un entorno exclusivo. Climaticacion frio y calor por aerotermia En el precio están excluidos el Impuesto de transmisiones patrimoniales y los gastos de Notaría y Registro de la Propiedad.",False,good,False,17369.0,True,False,False,False,[],False,False,1459000.0,€,,,flat,,"Goya, Madrid",Piso en calle del General Pardiñas,5,True,Barrio de Salamanca,Goya,True,14227,,,,,
101303707,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/e9/d1/1005951394.webp,37,1400000.0,flat,sale,200.0,4,3,El Soto de la Moraleja,Madrid,La Moraleja,es,40.5183226,-3.6443679,False,https://www.idealista.com/inmueble/101303707/,"AHOME ofrece magnífico piso, totalmente reformado, situado en una de las urbanizaciones más cotizadas de El Soto de La Moraleja.  La vivienda se transmite en rentabilidad con contrato de alquiler actualmente en vigor. Excelente ubicación: muy próximo a los principales colegios de la zona, comercios, restauración y paradas de transporte público. La vivienda cuenta con la siguiente distribución: hall de entrada, salón comedor con salida a una terraza acristalada con cerramiento abatible, que posibilita su uso en cualquier época del año, dormitorio principal con vestidor y baño en suite y otros dos dormitorios que comparten un baño. La zona de servicio, con entrada independiente, cuenta con cocina completamente amueblada y equipada con todos los electrodomésticos, office, tendedero, zona de lavado, despensa y dormitorio de servicio con baño.  Plaza de garaje en la misma finca y gran trastero. Urbanización con portero físico y fantásticas zonas comunes: tenis, piscina, zonas verdes y parque infantil.",False,good,False,7000.0,True,False,False,False,[],False,False,1400000.0,€,True,True,flat,,"El Soto de la Moraleja, La Moraleja",Piso,1,True,El Soto de la Moraleja,,True,AHV767,,,,,
108639908,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/07/a9/1350727270.webp,4,246698.0,duplex,sale,136.0,2,3,Loeches,Madrid,Loeches,es,40.3820727,-3.4075623,False,https://www.idealista.com/obra-nueva/108639908/,"Edificio ente medianeras que consta de planta sótano, planta baja, 1ª planta y bajo cubierta. La edificación cuenta con piscina y zonas comunes. Consta de pisos y dúplex, plazas de aparcamiento y trasteros.",False,newdevelopment,True,1814.0,True,False,False,False,[],False,False,246698.0,€,True,True,flat,duplex,Loeches,Dúplex,,True,,,True,Vivienda 2,False,,,,
108952914,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/ea/46/1359922932.webp,25,573000.0,flat,sale,59.0,1,1,Barrio Goya,Madrid,Madrid,es,40.4289685,-3.6769172,False,https://www.idealista.com/inmueble/108952914/,"DB SERVICIOS INMOBILIARIOS VENDE, en la calle Conde de Peñalver una vivienda en una primera planta interior de 50m² útiles con 1 dormitorio y 1 baño en el barrio de Goya, una de las mejores zonas de Madrid. Consta de entrada con armario empotrado, salón independiente con 2 ambientes, baño completo con ducha y ventana, pasillo distribuidor, cocina con ventana y dormitorio con armario empotrado. Para entrar a vivir. Tiene algunas mejoras cómo suelos de tarima y cerámicos, ventanas de aluminio blanco con persiana, aire acondicionado en salón y dormitorio, radiadores de aluminio, calefacción central y puerta blindada. El edificio de corrala con portero físico y ascensor. Inspección Técnica Edificios: Última 2.020 Favorable.  Comunidad de propietarios 45 €/mes. (calefacción aparte) Impuesto Bienes Inmuebles 422 €/año. Certificado Energético E (consumo 171.30 kwh/m2 año y emisiones 38.10 kg CO/m2 año) El portal se encuentra casi en frente del Metro de Lista (Línea 4) y el barrio está bien comunicado con varias líneas de autobús: 1, 26, 61, 74 y N3. Sin duda, es una oportunidad para vivir y disfrutar en un barrio muy tranquilo, familiar y en el centro de Madrid y con todos los servicios necesarios. Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables. Los gastos derivados de la compra venta no están incluidos en el precio (notaría, gestoría, impuestos, inmobiliaria, etc) Llámanos para concertar una visita, te ayudaremos a encontrar la casa de tus sueños. [IW].",False,good,False,9712.0,True,False,False,False,[],False,False,573000.0,€,,,flat,,"Goya, Madrid",Piso,,False,Barrio de Salamanca,Goya,True,PIS0174,,,,,
108878104,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/46/b3/87/1357715494.webp,34,340000.0,flat,sale,58.0,2,1,"calle de la Virgen del Castañar, 4",Madrid,Madrid,es,40.4369694,-3.6534722,True,https://www.idealista.com/inmueble/108878104/,"Euro House Real Estate vende excelente vivienda de 2 Dormitorios 1 Baño:  Para concertar su visita: llamadas y WhatsApp  6Seis 0Cero 9Nueve 8Ocho 5Cinco 0Cero 5Cinco 5Cinco 8OCho (Iker Senra) 2 Dormitorios  1 baño con plato de ducha  Salón  Cocina independiente  Completamente reformada  M2 58  Año de construcción: 1956 Calefacción de gas individual  Ascensor Gasto de Comunidad: 50,00€/Mes  IBI: 295,00€/Año  Euro House Real Estate tiene el placer de presentar este magnífico en calle virgen del castañar, una de las zonas residenciales más cotizadas y con mayor proyección de Madrid. La vivienda se encuentra en venta. Una inversión segura, estable y con todos los ingredientes para generar un ambiente familiar. El piso está ubicado en una finca cuidada, con todos los servicios, en una calle amplia y muy bien conectada. La calle virgen del Castañar es una zona que destaca por su ambiente familiar y tranquilo, rodeada de comercios tradicionales, supermercados, cafeterías, colegios, parques y centros de salud. Además, cuenta con una comunicación excelente con el resto de la ciudad: varias líneas de metro y autobús a pocos minutos a pie, y fácil acceso a las principales vías de salida de Madrid. Todo esto hace por tanto que familias busquen calidad de vida sin alejarse del centro. La vivienda, en muy buen estado, ha sido cuidada y mantenida, lo que elimina preocupaciones adicionales para el nuevo propietario. No se trata de una inversión especulativa que dependa de reformas futuras o cambios legislativos: aquí hablamos de un inmueble muy atractivo para vivir, ubicado en una zona consolidada y con alta previsión de revalorización gracias a la mejora urbana que se está produciendo en el entorno. Además, la finca es de las más completas de la zona, con ascensor y vecinos de largo recorrido, lo que aporta un plus de tranquilidad y seguridad al entorno. La estabilidad del edificio y del vecindario refuerza aún más el perfil de esta inversión como una apuesta a largo plazo para la tranquilidad de una familia que se quiera establecer en el barrio. A diferencia de otras zonas de Madrid, en la calle virgen del castañar el equilibrio entre seguridad y futuro es una de sus grandes fortalezas. Es ideal tanto para quien busca consolidar una cartera inmobiliaria con activos de calidad, como para aquellos que desean hacer una primera inversión sin riesgos ni complicaciones. Si estás buscando una vivienda en un ambiente familiar y gran potencial de crecimiento, esta puede ser la oportunidad que estabas esperando. Solicita más información y concertamos una visita. Activos así no suelen estar mucho tiempo en el mercado.",False,good,False,5862.0,False,False,False,False,[],False,False,340000.0,€,,,flat,,"Concepción, Madrid","Piso en calle de la Virgen del Castañar, 4",bj,True,Ciudad Lineal,Concepción,True,,,350000.0,10000.0,3.0,
107917452,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/34/06/1328249240.webp,12,215000.0,flat,sale,57.0,1,1,paseo de la Estación,Madrid,Valdemoro,es,40.1915612,-3.669514,False,https://www.idealista.com/inmueble/107917452/,"Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble. Oportunidad de inversión: inmueble en rentabilidad. Viviendas actualmente alquiladas. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. *No se admiten visitas a la vivienda Distribuidos en un amplio salón-comedor y cocina, de concepto semi-abierto, con puerta corrediza y electrodomésticos de excelentes calidades, dispone además de zona de aseo con lavadora cerrada por celosía. Además, cuenta con 1 dormitorio con armarios empotrados equipados y baño amueblado con bañera. La vivienda dispone de calefacción en todas las estancias a través de radiadores. Cuenta con suelo laminado, ventanas de aluminio en blanco con Climalit; y baños con porcelánico y toallero calefactado. El inmueble está muy bien ubicado en Valdemoro, a pocos minutos del acceso a la A-4; la vivienda se encuentra a pocos minutos andando de la Piscina municipal Valdesanchuela, además la zona cuenta con distintas opciones de restauración, colegios, institutos, hospitales etc. Además, dispone de fácil acceso a transporte público gracias a su cercanía a la estación de cercanías de Valdemoro (C3), al igual que una amplia multitud de líneas de autobuses a sus alrededores. *No se admiten visitas a la vivienda  En Testa Homes, te acompañamos durante todo el proceso de compra de la vivienda y te contamos todo con la mayor transparencia. Además, te ponemos en contacto con un asesor financiero que te informará de las mejores condiciones disponibles.  *En relación a los suministros de luz y agua, será necesario que el nuevo comprador realice el cambio de titularidad a su nombre. Con Testa Homes no pagas comisión ni honorarios de intermediación por tu inmueble.",False,good,False,3772.0,False,False,False,False,[],False,False,215000.0,€,True,True,flat,,"Zona Estación, Valdemoro",Piso en paseo de la Estación,5,True,Zona Estación,,True,R10064,,,,,
108155361,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/a4/d5/1335519226.webp,11,355000.0,flat,sale,56.0,1,1,"calle Germán Pérez Carrasco, 64",Madrid,Madrid,es,40.4365918,-3.6426457,True,https://www.idealista.com/inmueble/108155361/,"**Piso en Venta en Ciudad Lineal - Exclusividad y Comodidad a un Paso de la Calle Alcalá** Descubre este espectacular piso de 56 m² construidos, ubicado a escasos metros de la emblemática calle Alcalá. Este residencial exclusivo cuenta con dos edificaciones que comparten una hermosa zona común central, ideal para disfrutar de momentos de esparcimiento. La propiedad, que se encuentra en la planta baja y cuenta con ascensor, ofrece un luminoso salón, una cocina moderna, un acogedor dormitorio y un baño completo, además de un práctico trastero. Imagina vivir rodeado de todas las comodidades: a pocos minutos del Centro Comercial Alcalá Norte y los Multicines, así como de centros docentes y de salud. Este piso es perfecto para quienes buscan un hogar accesible, ya que está adaptado para personas con movilidad reducida. Además, la calefacción individual por gas natural y su calificación energética clase B aseguran un consumo eficiente y responsable. No dejes pasar la oportunidad de adquirir una plaza de garaje por solo 26.000€, lo que añade aún más valor a esta propiedad. Con una orientación sur que garantiza luz natural durante todo el día y unas zonas comunes que incluyen piscina y jardín, este piso es el lugar ideal para crear recuerdos inolvidables.  Aunque se trata de un piso nuevo, es de segunda mano, por lo que no está sujeto a IVA. ¡Contacta ahora y ven a visitarlo!",False,good,False,6339.0,True,False,False,False,[],False,False,355000.0,€,,,flat,,"Quintana, Madrid","Piso en calle Germán Pérez Carrasco, 64",bj,True,Ciudad Lineal,Quintana,True,,,,,,
109013222,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/f4/86/1361702868.webp,50,660000.0,flat,sale,83.0,3,2,Barrio Trafalgar,Madrid,Madrid,es,40.4319595,-3.6976615,False,https://www.idealista.com/inmueble/109013222/,GRUPO PROPS CONSULTORES INMOBILIARIOS SL - PRESENTA  EXCLUSIVO PISO HISTÓRICO REFORMADO EN CHAMBERÍ Calle Juan de Austria - ¡Oportunidad única en zona premium!  Características clave: ✔ Edificio histórico con encanto - 1ª planta (segunda altura real) con conserje ✔ Recientemente reformado: Cocina nueva totalmente equipada Suelos y armarios empotrados  Instalaciones eléctricas e hidráulicas nuevas ✔ Distribución: 3 amplias habitaciones (todas con ventanas soleadas al patio interior) 2 baños completos (uno en suite) Amplio salón-comedor de 25m² ✔Comodidades: Calefacción central comunitaria Doble acristalamiento en ventanas � Ubicación privilegiada: A 200m de Plaza de Olavide (ambiente local auténtico) 300m de Plaza de Chamberí (conexiones transporte) Zona tranquila pero a 5' de Callao en transporte Excelente colegios públicos y privados alrededor � Datos técnicos: 83m² Catastrales  Comunidad: €150/mes (incluye calefacción central) � Precio: 660.000€.,True,good,False,7952.0,True,False,False,False,[],False,False,660000.0,€,,,flat,,"Trafalgar, Madrid",Piso,1,False,Chamberí,Trafalgar,True,VTA.JAJJ4,,,,,
108626151,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/4c/4b/1358870729.webp,45,222000.0,flat,sale,58.0,2,1,Noreste,Madrid,Torrejón de Ardoz,es,40.459209,-3.4739958,False,https://www.idealista.com/inmueble/108626151/,"¡Descubre tu nuevo hogar! Este espectacular piso bajo a estrenar es una oportunidad única que no querrás dejar pasar. Cuenta con dos acogedoras habitaciones perfectas para descansar y un luminoso salón que se integra con una moderna cocina americana completamente amueblada. Equipado con horno, vitro y campana, este espacio es ideal para los amantes de la cocina. El baño está elegantemente amueblado y dispone de una práctica ducha. Los suelos de tarima aportan calidez al ambiente, mientras que las puertas lacadas en blanco y los materiales de alta calidad realzan la estética del hogar. Además, las ventanas de triple acristalamiento garantizan un excelente aislamiento y luminosidad en cada rincón. Este piso también cuenta con dos aparatos de aire acondicionado con bomba de calor, asegurando el confort en cualquier época del año. Ubicado en una zona muy tranquila, disfrutarás de la cercanía a parques y de todos los servicios necesarios a un paso de casa. ¡No esperes más y ven a visitarlo! Este hogar está listo para convertirse en el refugio que siempre soñaste.",False,good,False,3828.0,True,False,False,False,[],False,False,222000.0,€,,,flat,,"Noreste, Torrejón de Ardoz",Piso,bj,True,Noreste,,False,t6458,,,,,
108567853,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/cc/51/1348680108.webp,6,919000.0,flat,sale,112.0,3,3,"CL MONTERA, 39",Madrid,Madrid,es,40.4191677,-3.7023207,True,https://www.idealista.com/inmueble/108567853/,"Con tres habitaciones, una de ellas con baño en suite, y tres baños en total, esta vivienda ha sido renovada con esmero para combinar lujo y funcionalidad. La cocina está equipada con electrodomésticos de alta gama, ideal para los amantes de la cocina gourmet. Situado en la 3ª Planta de un edificio con ascensor, este inmueble cuenta con calefacción a gas y aire acondicionado para garantizar el máximo confort durante todo el año. El barrio de Sol es conocido por su vibrante vida urbana, con acceso a una amplia gama de servicios y lugares emblemáticos como la Puerta del Sol, la Plaza Mayor, y el Teatro Real.",False,good,False,8205.0,False,False,False,False,[],False,False,919000.0,€,,,flat,,"Sol, Madrid","Piso en CL Montera, 39",3,True,Centro,Sol,True,,,,,,
108743305,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/fc/5f/1353816822.webp,37,277000.0,flat,sale,70.0,2,1,calle de la Zarzuela s/n,Madrid,Madrid,es,40.3710027,-3.7480378,True,https://www.idealista.com/inmueble/108743305/,"Descubre este encantador piso exterior de 70 m² construidos, ubicado en una primera planta sin ascensor. Con una distribución perfecta, cuenta con 2 acogedoras habitaciones, ideales para descansar y disfrutar de la tranquilidad. La habitación principal destaca por su terraza privada y un práctico armario empotrado, mientras que la secundaria también ofrece un armario empotrado, maximizando el espacio de almacenamiento. La cocina abierta se conecta de manera fluida con el salón-comedor, creando un ambiente ideal para compartir momentos inolvidables. Además, el baño ha sido reformado con un moderno plato de ducha, perfecto para relajarse después de un largo día. La hermosa hornacina añade un toque especial a la decoración y calidez al hogar. Con solo dos vecinos por planta, disfrutarás de la privacidad que tanto deseas. La orientación Sur y Este garantiza luz natural durante todo el día, mientras que la calefacción y el aire acondicionado te mantendrán cómodo en cualquier época del año. ¡No dejes pasar esta oportunidad única de adquirir un hogar totalmente reformado y listo para entrar a vivir! . EL piso cuenta con una azotea en la ultima planta de la finca. Somos InmoYael tu equipo confiable.",True,good,False,3957.0,False,False,False,False,[],False,False,277000.0,€,,,flat,,"Buena Vista, Madrid",Piso en calle de la Zarzuela s/n,1,True,Carabanchel,Buena Vista,False,,,,,,
109029367,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/0c/d3/1362149246.webp,11,285000.0,flat,sale,42.0,1,1,"calle del Mesón de Paredes, 67",Madrid,Madrid,es,40.4075355,-3.7025176,True,https://www.idealista.com/inmueble/109029367/,"SIN COMISIÓN DE AGENCIA-directamente con la propiedad. Este espectacular piso reformado cautiva desde el primer momento con su elegante mezcla de materiales nobles y líneas contemporáneas. La calidez de la madera natural, las vigas vistas originales y los acabados de alta gama crean un ambiente acogedor y sofisticado, ideal para quienes valoran el diseño y la comodidad. La cocina integrada y el salón forman un espacio abierto, luminoso y funcional, perfecto tanto para disfrutar en intimidad como para recibir invitados. Todo ha sido cuidadosamente seleccionado para ofrecer equilibrio entre estética y funcionalidad. Ubicado en una cuarta planta sin ascensor, este hogar ofrece tranquilidad, estilo y personalidad en cada rincón. Una joya lista para entrar a vivir.",True,good,False,6786.0,True,False,False,False,[],False,False,285000.0,€,,,flat,,"Lavapiés-Embajadores, Madrid","Piso en calle del Mesón de Paredes, 67",4,False,Centro,Lavapiés-Embajadores,False,,,,,,
104098968,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/0e/f1/1209754400.webp,8,1235000.0,flat,sale,130.0,3,2,calle de Núñez de Balboa,Madrid,Madrid,es,40.4378235,-3.6822753,False,https://www.idealista.com/inmueble/104098968/,"Belton Real Estate ofrece este maravillo piso ubicado en una finca de principios de siglo en una de las calles más representativas del Barrio Salamanca. La vivienda dispone de un salón dividido en dos estancias con dos balcones a la calle, cocina con electrodomésticos de ultima gama, tres dormitorios y dos baños. El dormitorio principal tiene baño en suite. La vivienda ha sido recientemente reformada con los mejores acabados y tiene una inmejorable distribución. La zona de Castellana es un distrito ubicado en el barrio de Salamanca, en Madrid, España. Es conocido por ser una de las zonas más exclusivas y glamurosas de la ciudad. En esta área, se encuentra la famosa calle de Serrano, que es una de las principales calles comerciales de Madrid, albergando tiendas de lujo, boutiques de moda, restaurantes elegantes y cafeterías de moda. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio y encuentra el piso que estás buscando.",False,good,False,9500.0,False,False,False,False,[],False,False,1235000.0,€,,,flat,,"Castellana, Madrid",Piso en calle de Núñez de Balboa,2,True,Barrio de Salamanca,Castellana,True,NB500,,,,,
108639949,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/aa/53/1350727119.webp,4,268150.0,duplex,sale,86.4,3,2,Loeches,Madrid,Loeches,es,40.3828275,-3.4100659,False,https://www.idealista.com/obra-nueva/108639949/,"Edificio ente medianeras que consta de planta sótano, planta baja, 1ª planta y bajo cubierta. La edificación cuenta con piscina y zonas comunes. Consta de pisos y dúplex, plazas de aparcamiento y trasteros.",False,newdevelopment,True,3104.0,True,False,False,False,[],False,False,268150.0,€,True,True,flat,duplex,Loeches,Dúplex,,True,,,True,Vivienda 6,False,,,,
108746106,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/55/25/1353892329.webp,39,310000.0,flat,sale,48.0,2,1,calle de San Dimas,Madrid,Madrid,es,40.4283996,-3.7060275,False,https://www.idealista.com/inmueble/108746106/,"Redfrin Consulting vende piso en calle San Dimas, ubicado entre la parada de Metro Noviciado y San Bernardo. Ubicación céntrica y proximidad a universidades como la Universidad Complutense y la Universidad Politécnica de Madrid. Zona de alta demanda y alta rentabilidad. La combinación de una ubicación privilegiada y una amplia oferta de servicios y ocio asegura una alta tasa de ocupación. La propiedad es luminosa y bien distribuida, tiene gran potencial con techos altos que dan la sensación de amplitud. Se distribuye en dos dormitorios con amplias ventanas, zona de trabajo, salón /comedor diáfano con ventanas hacia patio de manzana, baño completo con plato de ducha y cocina amueblada y equipada independiente.  Venga a visitarlo y solicite mas información. El anuncio podría contener errores y algunas de las fotos reflejan una idea de decoración. Ambas informaciones no constituyen contrato. Redfrin esta presente en el mercado desde ya 30 años, confía en nuestra empresa inmobiliaria si quieres comprar, vender, alquilar. *Le recordamos que el anuncio no constituye precontrato y podría contener errores.",True,good,False,6458.0,False,False,False,False,[],False,False,310000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en calle de San Dimas,3,False,Centro,Malasaña-Universidad,False,RED-3076V,,,,,
