propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished,parkingSpace.parkingSpacePrice
107940527,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/97/ac/99/1328949341.webp,UNI2623,42,1,1650000.0,flat,sale,218.0,True,5,4,calle de Fuencarral,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4289215,-3.7009871,False,https://www.idealista.com/inmueble/107940527/,"GLOBALPISO MALASAÑA VENDE Vivir a lo grande en Chueca: 4 balcones exteriores, 5 habitaciones, 4 baños, 2 cocinas, 2 amplios salones… y mucho estilo. En el corazón palpitante de Madrid, entre calles llenas de vida, diseño y cultura, te espera una propiedad tan única como versátil. Ideal para grandes familias, inversores o quienes sueñan con espacios amplios y luminosos en una ubicación inmejorable. **Además, los estatutos de la comunidad de propietarios permiten la segregación de la vivienda, brindando aún más posibilidades para adaptar el espacio a tus necesidades**  DETALLES QUE ENAMORAN: * 4 balcones exteriores que inundan de luz natural cada rincón. * 5 habitaciones, cada una con su carácter propio. * 4 baños, pensados para la comodidad y privacidad. * 2 cocinas, perfectas para una vivienda compartida, uso turístico, estudiantes o doble funcionalidad. * 2 amplios salones. Todo ello en una finca con historia, donde lo clásico y lo moderno se abrazan con estilo. UBICACIÓN PREMIUM: CHUECA – JUSTICIA ITE: Favorable. Elegancia urbana, vida cosmopolita y alma bohemia. Boutiques de diseño, galerías de arte, terrazas con encanto y una energía única que solo Chueca sabe ofrecer. Un entorno vibrante donde todo lo que imaginas está a solo unos pasos. CONECTADO CON TODO: Tribunal (L1 y L10) Bilbao (L1 y L4) Alonso Martínez (L4, L5 y L10) Rodeado de comercios, gastronomía de autor, espacios culturales y servicios para cada estilo de vida. GASTOS: Comunidad: 250€, mensuales. IBI: 1300€, anuales.  ¿Quieres conocerlo? Te invitamos a vivirlo. Porque este no es un piso más. Es una oportunidad para crear hogar, inversión o ambas. *Globalpiso nunca solicitará documentación ni dinero sin haber realizado antes una visita a la vivienda. *Ofrecemos financiación del 100% a través de nuestro departamento financiero, H2b Hipotecas. La aprobación de la financiación está sujeta a las condiciones de la entidad financiera y se evaluará el perfil y solvencia del cliente. *De conformidad con el Artículo 6 del RD 515/1989, de 21 de abril, informamos a los clientes que los gastos notariales, registrales, Impuesto de Transmisiones Patrimoniales (I. T. P. ) gastos financieros e intermediación inmobiliaria y otros gastos inherentes a la compraventa no están incluidos en el precio de venta de la vivienda. ""Se cumplen todos los requisitos y derechos referidos en la Ley 12/2023 por el Derecho a la Vivienda"".",True,good,False,True,7569.0,True,False,True,False,[],False,False,1650000.0,€,,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Fuencarral,,,,,
1472266,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/96/5a/16302276.webp,1836705,34,2,305000.0,duplex,sale,129.0,True,3,2,"calle Encomienda, 4",Madrid,Alcalá de Henares,Juan de Austria,es,,40.4852702,-3.3599568,True,https://www.idealista.com/inmueble/1472266/,"¡Descubre la oportunidad que estabas esperando en el corazón de Alcalá!  Este espectacular dúplex seminuevo te ofrece el equilibrio perfecto entre comodidad y estilo. Con un total de 129 m² construidos, este inmueble se distribuye en dos plantas que maximizan el espacio y la luminosidad.  En la planta baja, un amplio salón te da la bienvenida, adornado con varias balconeras que inundan de luz natural cada rincón. La cocina amueblada. Además, cuenta con un acogedor dormitorio que tiene acceso a un balcón que da a la calle, perfecto para disfrutar del ambiente urbano. Un baño amplio con ventana y un pequeño trastero completan esta planta. Subiendo a la planta alta, encontrarás dos dormitorios abuhardillados llenos de encanto. Uno de ellos cuenta con una terraza independiente, ideal para relajarse al aire libre, y un armario empotrado que optimiza el espacio. También hay un baño secundario que proporciona comodidad adicional.  La finca dispone de ascensor, lo que facilita el acceso a todas las plantas. Este dúplex es una excelente opción para quienes buscan un hogar en una ubicación privilegiada. ¡No pierdas la oportunidad de visitarlo!",True,renew,False,True,2364.0,False,False,False,False,[],False,False,305000.0,€,,,,flat,"Juan de Austria, Alcalá de Henares","Dúplex en calle Encomienda, 4",,,duplex,,
108797519,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/a4/4c/1355426014.webp,108797519,19,4,110000.0,flat,sale,72.0,True,2,1,CL FUENTEBELLA,Madrid,Parla,Fuentebella-San Felix-El Leguario,es,,40.2310879,-3.7732084,False,https://www.idealista.com/inmueble/108797519/,"OPORTUNIDAD INMUEBLE SIN POSESIÓN, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. Piso Exterior en Carabanchel, situado en un entorno dotado de todo tipo de comercios, colegios y servicios asistenciales. A sólo 5 minutos del metro, además de varias líneas de autobús. Se encuentra en planta semisótano y consta de salón, dos dormitorios, cocina independiente, lavadero y patio mancomunado. Una vivienda para actualizar a su gusto.",False,renew,False,False,1528.0,False,False,False,False,[],False,False,110000.0,€,165000.0,55000.0,33.0,flat,"Fuentebella-San Felix-El Leguario, Parla",Piso en CL Fuentebella,,,,,
107885655,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/9d/15/1351117631.webp,V02 ,14,,1255000.0,chalet,sale,199.0,,4,3,"calle Cerro de la Curia, 1",Madrid,Las Rozas de Madrid,Rozas Centro,es,El Caño - Maracaibo,40.49644,-3.87685,True,https://www.idealista.com/obra-nueva/107885655/,"Hacienda Las Rozas es un exclusivo proyecto compuesto de 12 chalets pareados localizado en una de las zonas más privilegiadas de Las Rozas, Madrid. Cada vivienda cuenta con jardín, piscina privada, luminosas y amplias estancias para disfrutarlas con la familia y amigos.",False,newdevelopment,True,,6307.0,True,False,False,False,[],False,False,1255000.0,€,,,,chalet,"El Caño - Maracaibo, Las Rozas de Madrid","Chalet pareado en calle Cerro de la Curia, 1",True,True,semidetachedHouse,False,
108304479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/a8/a1/1340117694.webp,La chopera independiente,50,,1100000.0,chalet,sale,360.0,,6,4,calle Valero,Madrid,Las Rozas de Madrid,La Chopera,es,La Chopera,40.5097538,-3.9062397,False,https://www.idealista.com/inmueble/108304479/,"VIVE LA EXCLUSIVIDAD EN LA CHOPERA – CHALET INDEPENDIENTE CON PISCINA CLN Real Estate te presenta una oportunidad única en La Chopera, una de las zonas más codiciadas de Las Rozas de Madrid: Un chalet independiente de 358 m² construidos sobre una parcela de 1.280 m², diseñado para quienes buscan espacio, privacidad y calidad de vida… sin comisiones de venta al comprador. � Ubicación premium en una urbanización consolidada, rodeada de naturaleza y con excelente comunicación. � Compra directa con CLN Real Estate, sin intermediarios ni comisiones. Tú eliges, tú ganas. ✨ Características destacadas: 2 plantas de amplitud y confort 6 habitaciones con armarios empotrados 4 baños que esperan ser renovados a tu estilo Amplio salón con salida a terraza y balcones (4 en total) Garaje privado y trastero incluido Piscina privada para disfrutar los veranos sin salir de casa Jardín con enorme potencial paisajístico Sistema de calefacción por gasoil Este inmueble se presenta como segunda mano y para reformar, lo que te permite personalizar cada rincón y convertirlo en la casa de tus sueños, en un entorno tranquilo y exclusivo. � Una casa con alma, un lienzo para tu proyecto de vida. Contáctanos hoy y agenda tu visita. CLN Real Estate – Calidad sin comisiones.",False,renew,False,,3056.0,True,False,False,False,[],False,False,1100000.0,€,1200000.0,100000.0,8.0,chalet,"La Chopera, Las Rozas de Madrid",Casa independiente en calle Valero,True,True,independantHouse,,
107939172,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/c5/5c/1335517380.webp,07255,68,,2000000.0,chalet,sale,338.0,,4,5,Barrio Valdezarza,Madrid,Madrid,Moncloa,es,Valdezarza,40.4720093,-3.7232132,False,https://www.idealista.com/inmueble/107939172/,"Vivienda unifamiliar passivhaus en Madrid. ESTE CHALET ES ESPECIAL PORQUE: La vivienda se ha construido bajo los estándares passivhaus, ¿qué significa eso?: que es una vivienda con consumo casi nulo, es decir, que los consumos energéticos son mínimos y el grado de confort es excelente. ES IMPORTANTE SABER QUE: El consumo energético de la vivienda es casi nulo, que se traslada en recibos de suministro eléctrico ridículos para los niveles de confort que se disfruta. CARACTERÍSTICAS Y DISTRIBUCIÓN: La vivienda se distribuye en planta baja con salón, cocina, dormitorio con baño en suite, y aseo de cortesía. Planta primera con dos dormitorios con terraza comunicada, baño y zona de estudio/juego con terraza. En la planta sótano se encuentra una sala multiusos y un baño, así como el cuarto de instalaciones, acceso al garaje y trastero. Todo la parcela dispone de zonas exteriores estudiadas para el recreo y disfrute de los usuarios. Desde el salón se dispone de un porche con pergola orientado al sur, desde la cocina se tiene una amplia terraza para las comidas y cenas, y en el sótano hay un patio con acceso directo desde la calle, que dota al espacio inferior de una flexibilidad de uso pudiendo convertirlo en oficinas o espacio de trabajo. CALIDADES E INSTALACIONES: La construcción del inmueble está realizado con un extra de aislamiento en su envolvente que garantiza pocas diferencias térmicas tanto en verano como en invierno, cerramientos de PVC de altas prestaciones con vidrios definidos según su orientación, ventilación interior (Zendher) del edificio controlada junto con un sistema de aerotermia (Panasonic) con techo radiante (Zendher) refrescante, y el diseño de la vivienda se hizo considerando la orientación de la misma para que los aportes de radiación sean los óptimos tanto en verano como en invierno. La vivienda cuenta con 11 placas fotovoltaicas e inversor Fronius. PUBLICACIONES SOBRE LA VIVIENDA:   Son todo bondades en esta vivienda donde los beneficios de su diseño, y por ello es Vivienda Certificada por el Instituto Passivhaus. Es una vivienda unifamiliar dentro de la M30 COMUNICACIONES Y SERVICIOS: La zona donde se encuentra la vivienda, es dentro del distrito de Moncloa, colindante a la exclusiva zona de Puerta de Hierro  Dispone del metro de Antonio Machado a 5 min a pié. Varias líneas de autobuses que comunica directamente con Arroyofresno, La Paz, Moncloa… A la Dehesa de la Villa, se llega paseando y a El Pardo, en un breve trayecto en coche. Cuenta con oferta educativa tanto pública como concertada, así como acceso a la Complutense y el CEU andando o en metro.",False,good,False,,5917.0,True,False,False,False,[],False,False,2000000.0,€,,,,chalet,"Valdezarza, Madrid",Casa independiente,True,True,independantHouse,,
100458501,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/e9/a9/1087297491.webp,2398,20,2,1335000.0,penthouse,sale,291.0,True,3,3,calle del Carril de los Caleros,Madrid,Madrid,Moncloa,es,Aravaca,40.4596664,-3.7968938,False,https://www.idealista.com/inmueble/100458501/,"Impresionante piso de 290 M2, de 2020 con mucha luz y excelentes calidades. La vivienda se distribuye en hall de entrada con gabanero, aseo de invitados, amplio salón-comedor, amplia cocina con isla central y office, y tendedero. Cuenta con 3 dormitorios, el principal en suite y un baño completo que comparten los otros dos dormitorios. La terraza tiene 132m2 y rodea toda la vivienda. Incluye además dos plazas de garaje y un trastero. El sistema de calefacción es por suelo radiante regulable en cada estancia, aire acondicionado central regulable por habitación, domótica, alarma, puerta blindada, suelos de madera de roble claro, carpintería interior aluminio lacado en blanco. Excelente ubicación en zona del Barrial. Dispone de un rápido acceso a M-40 y A-6. Aravaca te permite vivir en la periferia estando a la vez muy próximo a Madrid por estar perfectamente comunicada. Lo cual hace de ella un lugar ideal para vivir y una inversión que seguro será rentable. Agencia boutique Level Real Estata.",True,good,False,True,4588.0,True,False,False,False,[],False,False,1335000.0,€,,,,flat,"Aravaca, Madrid",Ático en calle del Carril de los Caleros,True,True,penthouse,,
108452888,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/12/69/1345834515.webp,,40,3,880000.0,flat,sale,148.0,True,4,2,paseo de la Chopera,Madrid,Alcobendas,Norte,es,,40.5457158,-3.6533443,False,https://www.idealista.com/inmueble/108452888/,"Descubre este amplio y luminoso piso de 4 dormitorios y 2 baños, ubicado en una de las urbanizaciones más completas y tranquilas de Alcobendas. Una vivienda ideal para familias que buscan comodidad, calidad de vida y espacios bien cuidados. La distribución es perfecta: salón espacioso con una gran terraza desde la que disfrutar las impresionantes vistas de Madrid, cocina independiente con tendedero.  El piso ha sido recientemente actualizado, con paredes lisas en tonos claros, lo que aporta una sensación de amplitud y luz en cada rincón. Se encuentra en un estado de conservación excelente: listo para entrar a vivir. Además, incluye plaza de garaje y trastero, para que no te falte espacio ni comodidad. La urbanización ofrece todo lo que necesitas para disfrutar sin salir de casa: � Piscina comunitaria � Pista de pádel � Zona ajardinada � Espacio infantil Un entorno seguro, familiar y muy bien comunicado, cerca de colegios, servicios, transporte y zonas verdes. Ven a verlo. Te encantará.",True,good,False,True,5946.0,True,False,False,False,[],False,False,880000.0,€,900000.0,20000.0,2.0,flat,"Norte, Alcobendas",Piso en paseo de la Chopera,True,True,,,
108337161,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ee/5b/fc/1341113219.webp,318270,16,6,885000.0,penthouse,sale,76.0,True,1,1,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4203068,-3.7005841,False,https://www.idealista.com/inmueble/108337161/,"Propiedad ubicada en uno de los barrios más demandados de Madrid, a escasa distancia del vibrante núcleo cultural y social de la ciudad. Se trata de un magnífico ático residencial en venta, que destaca por su localización privilegiada y sus vistas despejadas hacia el este, permitiendo contemplar espectaculares amaneceres desde la tranquilidad de su propia terraza. La vivienda, construida con materiales de primera calidad, cuenta con una superficie interior de 66 m² y una terraza de 10 m². Cada espacio ha sido cuidadosamente diseñado para optimizar tanto el confort como la funcionalidad. El apartamento dispone de un amplio dormitorio con vistas directas a la terraza, un baño completo, y una luminosa sala de estar que conecta con una acogedora zona exterior, ideal para disfrutar del clima madrileño y las vistas urbanas. Entre sus comodidades destacan la calefacción central por gas y el aire acondicionado tipo split. El edificio, de estilo clásico y en excelente estado de conservación, dispone de ascensor de jaula, lo que asegura una accesibilidad cómoda y funcional. La ubicación del ático es inmejorable: cercano a una amplia oferta cultural y recreativa —incluyendo museos, teatros y galerías— y a espacios verdes emblemáticos como el Parque del Retiro, perfecto para actividades al aire libre o momentos de relax. En términos de servicios, la zona cuenta con una variada oferta comercial, restaurantes de alta cocina y bares de tapas, conformando un entorno urbano activo y atractivo. Asimismo, se encuentra próximo a centros educativos de prestigio y hospitales de primer nivel, lo que garantiza un alto grado de confort y seguridad para sus residentes. Este ático representa una oportunidad única para quienes desean vivir en un entorno dinámico y culturalmente rico, sin renunciar a la tranquilidad y privacidad que brinda esta exclusiva propiedad. Una auténtica joya en el corazón de Madrid, ideal para quienes valoran el diseño, la ubicación y la calidad de vida.",False,good,False,True,11645.0,False,False,False,False,[],False,False,885000.0,€,,,,flat,"Chueca-Justicia, Madrid",Ático,,,penthouse,,
106455084,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/f1/df/1317967157.webp,4436,18,2,3995000.0,flat,sale,237.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4270432,-3.682187,False,https://www.idealista.com/inmueble/106455084/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta esta espectacular vivienda clásica situada en un emblemático edificio en la codiciada zona de Recoletos.  Al cruzar el umbral, podrá encontrar una estancia con cuatro balcones exteriores a la calle principal, techos altos de escayola y suelo de roble en Punta Hungría siendo recibido por un elegante hall que le guiará hacia un salón con boiseire bañado en luz natural gracias a sus cuatro balcones exteriores, ofreciendo vistas inigualables y creando el ambiente perfecto para momentos memorables.  El comedor adyacente al salón, promete ser el escenario de cenas inolvidables, mientras que la cocina independiente, con una amplia puerta de dos hojas que le da grandiosidad y sociabilidad si fuera necesario, muy amplia y luminosa, equipada con lo último en tecnología, con muebles y electrodomésticos de primeras marcas como Miele y altas calidades, inspirará sus mejores creaciones culinarias teniendo una zona de servicio independiente con dormitorio en suite. La propiedad se complementa con tres dormitorios con armarios interiores de madera de roble y puertas en madera lacada, tres baños en suite de mármol dolomita, y un aseo de cortesía que añade un toque de elegancia y funcionalidad. El dormitorio principal cuenta con dos balcones para hacerlo aún más especial y más luminoso. La vivienda está vestida con interruptores de latón envejecidos en ambas zonas de la casa y además, cuenta con trastero, y un exclusivo gimnasio en la finca, ofreciendo comodidad y el espacio necesario para mantener un estilo de vida activo y organizado. En este piso, cada momento se siente extraordinario gracias a las calidades de lujo que lo caracterizan, desde la calefacción central hasta el servicio de un portero físico que asegura tu tranquilidad y seguridad. Está invitado a ser parte de una comunidad exclusiva que valora la belleza, el confort, y la privacidad por encima de todo.",False,good,False,True,16857.0,True,False,False,False,[],False,False,3995000.0,€,,,,flat,"Recoletos, Madrid",Piso,,,,,
107251161,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/ff/ca/1307431564.webp,9eaef1cd-9886-4005-a672-e9b69ece8b20,9,3,250000.0,flat,sale,54.0,True,2,2,calle de Ángel Múgica,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.483757,-3.68649,False,https://www.idealista.com/inmueble/107251161/,"Espectacular propiedad para inversión dividida en dos apartamentos independientes y completamente equipados. Ambos estudios suman 54 metros cuadrados y están recientemente reformados, ideales para obtener rentabilidad. Actualmente se encuentran alquilados. Cada estudio cuenta con cocina y baño independientes, lavadora, cama, sofá y aire acondicionado con bomba de frío y calor. Posibilidad de adquirir en pack junto a varios pisos más en diferentes zonas de Madrid con las mismas características, consultar El barrio de Tres Olivos - Valverde, en el distrito de Fuencarral-El Pardo, es una zona residencial en constante crecimiento que combina tranquilidad, amplias zonas verdes y excelentes conexiones con el resto de Madrid. Su entorno familiar y su moderna infraestructura lo convierten en una opción ideal para quienes buscan calidad de vida sin alejarse de la ciudad. Este barrio cuenta con una variada oferta de servicios, incluyendo colegios, centros deportivos, supermercados y espacios de ocio. Además, su cercanía a áreas empresariales como Las Tablas y Montecarmelo lo hace atractivo tanto para familias como para profesionales. Tres Olivos - Valverde dispone de una excelente comunicación con transporte público, con la estación de metro Tres Olivos (Línea 10) y varias líneas de autobús, además de accesos rápidos a la M-30, M-40 y A-1, facilitando los desplazamientos a cualquier punto de la ciudad. Vivir en Tres Olivos - Valverde significa disfrutar de un barrio con un ambiente tranquilo, rodeado de servicios y con una ubicación estratégica en el norte de Madrid, ideal para quienes buscan comodidad y calidad de vida.",False,good,False,False,4630.0,False,False,False,False,[],False,False,250000.0,€,,,,flat,"Tres Olivos - Valverde, Madrid",Piso en calle de Ángel Múgica,,,,,
107615008,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/af/02/1326482290.webp,L-DJA63WG,33,3,1950000.0,flat,sale,264.0,True,4,4,"calle de Hortaleza, 9",Madrid,Madrid,Centro,es,Chueca-Justicia,40.4207946,-3.7008571,True,https://www.idealista.com/inmueble/107615008/,"Piso de 264m2 construidos, para reformar, en Justicia, a 80m de Gran Vía. Planta completa en piso de 1900 con fachada clásica de ladrillo, 4 balcones con barandillas de hierro forjado y 2 columnas de hierro fundido. Ascensor. Existe un plan de peatonalización de la calle. 3ª planta casi completamente diáfana que permite distribuciones adaptadas a cualquier necesidad. 4 balcones a la calle y 2 balcones, 10 ventanas y 2 ventanucos a patios. Orientación este, ofreciendo una excelente entrada de luz natural. Gran salón con 4 balcones a la calle, y 4 columnas de hierro, características de la arquitectura de la época, que refuerzan la sensación de amplitud al subrayar la gran altura de los techos de 3,20m. Zona interior completamente abierta a patios, muy adecuada para dormitorios por su excelente ventilación y tranquilidad. Infraestructuras (acometidas y bajantes) que permiten una total versatilidad en la distribución al facilitar la instalación de zonas húmedas en cualquier área del piso. La planta está formada por dos referencias catastrales que se pueden unir o segregar según la necesidad o el uso al que se pretenda destinar el piso. Los estatutos de la comunidad permiten su uso total o parcial como vivienda, despacho profesional u oficina. Para un particular esta flexibilidad permite vivir “al lado” del trabajo. Para un inversor, la posibilidad de dedicar el piso a vivienda, oficina, un mixto de las dos o incluso de dividir el espacio en 4 o hasta 6 apartamentos. Gastos de comunidad: 200,00€/mes.",True,renew,False,True,7386.0,True,False,False,False,[],False,False,1950000.0,€,,,,flat,"Chueca-Justicia, Madrid","Piso en calle de Hortaleza, 9",,,,,
107885791,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/cd/2f/1327716331.webp,V04 ,14,,1245000.0,chalet,sale,199.0,,4,3,"calle Cerro de la Curia, 1",Madrid,Las Rozas de Madrid,Rozas Centro,es,El Caño - Maracaibo,40.49644,-3.87685,True,https://www.idealista.com/obra-nueva/107885791/,"Hacienda Las Rozas es un exclusivo proyecto compuesto de 12 chalets pareados localizado en una de las zonas más privilegiadas de Las Rozas, Madrid. Cada vivienda cuenta con jardín, piscina privada, luminosas y amplias estancias para disfrutarlas con la familia y amigos.",False,newdevelopment,True,,6256.0,True,False,False,False,[],False,False,1245000.0,€,,,,chalet,"El Caño - Maracaibo, Las Rozas de Madrid","Chalet pareado en calle Cerro de la Curia, 1",True,True,semidetachedHouse,False,
107969212,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/1d/23/1329791629.webp,4918,21,1,2590000.0,flat,sale,240.0,True,3,4,calle de Maldonado,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4343546,-3.6836729,False,https://www.idealista.com/inmueble/107969212/,"Exclusiva vivienda reformada en la zona de Castellana, en el prestigioso Barrio de Salamanca, a escasos pasos de las calles Velázquez y Juan Bravo, y muy cerca de la emblemática Embajada Italiana. Ubicada en la primera planta de un edificio señorial de principios del siglo XX, con una elegante fachada clásica, un encantador portal de acceso y ascensor de jaula original. La propiedad cuenta con una superficie de 240 m², distribuidos en un amplio hall de entrada, un espectacular salón-comedor con varios ambientes diferenciados y dos grandes balcones. El comedor, conectado con el salón, da paso a una cocina independiente, totalmente equipada y con zona de office para el día a día. La zona de descanso se compone de tres amplios dormitorios en suite, todos ellos dobles y con excelentes dimensiones. Destaca la suite principal, que dispone de un espacioso vestidor y un elegante baño privado. Además, la vivienda cuenta con un aseo de cortesía ubicado junto a la zona social. La reforma integral se ha llevado a cabo utilizando materiales y acabados de la más alta calidad, cuidando cada detalle para ofrecer un hogar sofisticado, funcional y lleno de estilo.",False,good,False,True,10792.0,True,False,False,False,[],False,False,2590000.0,€,,,,flat,"Castellana, Madrid",Piso en calle de Maldonado,,,,,
106030930,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/77/77/1341598335.webp,06510,35,,738200.0,chalet,sale,205.0,,5,3,Villalba Pueblo,Madrid,Collado Villalba,Villalba Pueblo,es,,40.6416863,-3.9929524,False,https://www.idealista.com/inmueble/106030930/,"Residencial Puerta de Villalba es una exclusiva promoción de obra nueva, de 10 viviendas unifamiliares pareadas con jardín, zonas comunes y piscina comunitaria. DISTRIBUCIÓN Todas las viviendas están distribuidas en tres plantas, un planteamiento cómodo y racional para todo tipo de familias. En la planta baja se encuentra un dormitorio, baño, zona de lavandería, cocina con salida al jardín, totalmente amueblada y equipada con los electrodomésticos básicos. Un espacioso salón comedor que tienen acceso al porche y al jardín.  En la planta primera se encuentran tres dormitorios con armarios empotrados y el dormitorio principal, que cuenta con vestidor propio, terraza y baño en suite.  En la planta bajo cubierta hay un espacio diáfano polivalente, muy luminoso y amplio.  CALIDADES Todas las estancias cuentan con grandes ventanales con carpintería con rotura de puente térmico. La calefacción de suelo radiante-refrescante con sistema de aerotermia, con apoyo de placas solares, ofreciendo una calificación energética “A. Los acabados son de alta calidad y detalles cuidados al máximo, ”, con el objetivo de alcanzar el mayor confort de las personas. ¡Convierte este bonito chalet, en tu próxima vivienda!  IMPORTANTE SABER QUE la licencia de Obras está concedida y las obras comienzan ya!  UBICACION Se encuentra en un enclave privilegiado, en la zona de Villalba Pueblo, capital de la Sierra Noroeste, que cuenta con todos los servicios a su alcance, transporte público, restaurantes, farmacias, colegios… y a un paso de la sierra con toda la naturaleza y el aire puro a tu alcance. ¡No dejes pasar esta oportunidad única y contáctanos para más información! Tu nuevo hogar te está esperando en Collado Villalba. Las imágenes y planos que aparecen en el anuncio están sujetos a las modificaciones necesarias a requerimientos municipales y exigencias administrativas, legales, jurídicas o técnicas que juzgue conveniente la dirección facultativa.",False,good,False,,3601.0,True,False,False,False,[],False,False,738200.0,€,,,,chalet,"Villalba Pueblo, Collado Villalba",Chalet pareado,True,True,semidetachedHouse,,
108173169,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/8c/91/1336046170.webp,W-02YY3Y,50,,1240000.0,chalet,sale,425.0,,5,3,Barrio Molino de la Hoz,Madrid,Las Rozas de Madrid,Molino de la Hoz,es,Molino de la Hoz,40.5374539,-3.9303162,False,https://www.idealista.com/inmueble/108173169/,"Señorial propiedad SIN NINGUN TIPO DE HONORARIOS AL COMPRADOR Engel & Völkers les presenta una magnífica vivienda en la exclusiva zona de Molino de la Hoz, una señorial residencia que anhela una nueva vida y nuevos corazones que la llenen de historias. Ubicada en una posición privilegiada, esta propiedad no es solo un hogar, sino una joya que derrocha elegancia y serenidad, rodeada de amplios jardines que susurran tranquilidad y tres terrazas exteriores que invitan a soñar bajo el cielo estrellado. La zona de piscina, envuelta en gran privacidad, parece esperar risas y momentos inolvidables junto al agua. Al cruzar su majestuosa puerta flanqueada por dos elegantes columnas, la casa te abraza con un hall imponente que da paso a un espacio distribuidor con una escalera señorial. La planta principal respira historia y sofisticación: un espectacular salón con una lujosa chimenea y molduras que adornan techos de gran altura, evoca noches de charlas interminables. Los suelos de madera de altísima calidad, en perfecto estado, crujen suavemente, como si contaran los recuerdos de quienes los pisaron. El comedor independiente, bañado en luz parece creado para cenas llenas de calidez, mientras la biblioteca-despacho, también con chimenea, invita a la introspección y a largas tardes de lectura. Un baño completo, una cocina funcional con salida al jardin y un cuarto de lavado, completan esta planta, lista para adaptarse a las necesidades de una nueva familia. En la planta superior, cinco dormitorios luminosos aguardan para ser personalizados, cada uno con el potencial de convertirse en un refugio personal, acompañados por dos baños completos. El garaje cerrado, con capacidad para un vehículo y espacio exterior para dos más, añade practicidad a esta vivienda que no renuncia al lujo. Pasear por sus jardines es sentir una conexión profunda con la naturaleza. Las terrazas y la zona de barbacoa prometen veladas inolvidables llenando el aire de aromas y risas. Esta casa no solo busca nuevos dueños, sino una familia que la haga vibrar nuevamente, que transforme sus espacios en un hogar lleno de vida. ¿Será la tuya la próxima historia que estas paredes guarden con cariño? Molino de la Hoz es una exclusiva urbanización privada situada en Las Rozas, en un entorno natural privilegiado, con controles de acceso y vigilancia 24 horas, que cuenta con todo tipo de servicios, línea privada de autobuses, Transporte público constantemente, un magnífico Club Social a su entrada en el que se puede disfrutar de piscina olímpica, instalaciones deportivas, pistas de tenis y pádel, restaurante con una gran parcela ajardinada y zona de columpios, biblioteca y otras muchas actividades. Dentro de la urbanización hay dos colegios, ambos bilingües, siendo el Bérriz concertado y el Logos privado, destacamos la zona comercial con supermercado, centro médico, centro veterinario, estética y belleza, peluquería, fisioterapeuta, cafetería, pastelería, gimnasio y otros servicios.  La urbanización cuenta con un bonito lago, hábitat permanente de cormoranes, en una ubicación privilegiada que garantiza privacidad y tranquilidad.",False,renew,False,,2918.0,False,False,False,False,[],False,False,1240000.0,€,,,,chalet,"Molino de la Hoz, Las Rozas de Madrid",Casa independiente,True,True,independantHouse,,
