propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,floor,exterior,hasLift,neighborhood,parkingSpace.parkingSpacePrice
106426254,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/bc/d8/1353436545.webp,82,2975000.0,chalet,sale,1294.0,9,7,calle Principal,Madrid,El Escorial,Navalquejigo - Los Arroyos,es,40.5883102,-4.0464401,False,https://www.idealista.com/inmueble/106426254/,"¡Con piscina y gimnasio interiores para aprovechar la casa también durante el invierno! Casa importante a estrenar. Calefacción por Fancoil. El Escorial, situado en plena Sierra de Guadarrama, es uno de los destinos residenciales más atractivos de la Comunidad de Madrid. Este municipio es famoso por su majestuoso Monasterio de San Lorenzo de El Escorial, declarado Patrimonio de la Humanidad, y ofrece un ambiente único donde la historia, la cultura y la naturaleza se combinan armoniosamente, creando un entorno ideal para aquellos que buscan una calidad de vida elevada en un entorno exclusivo y sereno. Rodeado de montañas y grandes áreas verdes, El Escorial brinda múltiples opciones de ocio al aire libre, como rutas de senderismo, ciclismo y paseos por el campo. El municipio también cuenta con una amplia gama de servicios y comercios, además de colegios, centros médicos y una variada oferta gastronómica que refleja su estilo de vida tranquilo y acogedor. El Escorial disfruta de excelentes conexiones con Madrid, tanto por carretera, a través de la A-6, como por transporte público mediante la red de trenes de Cercanías y autobuses interurbanos, lo que facilita los desplazamientos hacia la capital en aproximadamente 45 minutos. Vivir en El Escorial significa disfrutar de un estilo de vida en contacto con la historia y la naturaleza, con todas las comodidades de una localidad bien equipada y la tranquilidad de la sierra madrileña.",True,good,False,2299.0,True,True,False,False,[],False,False,2975000.0,€,,,,True,True,chalet,independantHouse,"Navalquejigo - Los Arroyos, El Escorial",Casa independiente en calle Principal,Destacado,fce41735-e98f-4751-95cc-a6238fe4a7c2,,,,,
108004627,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/c8/60/1330904598.webp,22,465000.0,flat,sale,182.0,4,4,avenida de Castilla-La Mancha,Madrid,San Sebastián de los Reyes,Los Arroyos,es,40.5608994,-3.6332204,False,https://www.idealista.com/inmueble/108004627/,"Gilmar zona Norte presenta en San Sebastián de los Reyes tres Lofts completamente reformados ideales para invertir.  Los tres Lofts, en la actualidad, están alquilados con una alta rentabilidad.  DESCRIPCIÓN DE CADA UNO: Dúplex en planta baja y planta sótano, 2 dormitorios y dos baños, cocina americana y salón-comedor. 96 m2 útiles Una sola planta, 1 dormitorio, 1 baño, cocina americana y salón-comedor. 30,61 m2 útiles Una sola planta, 1 dormitorio, 1 baño, cocina americana y salón-comedor. 40,76 m2 útiles  Hay que destacar que se venden los tres juntos por el precio indicado, contando con un total de 182 m² escriturados. Es sin duda una oportunidad única de inversión en una de las áreas residenciales más demandadas con una alta proyección en las proximidades de Madrid. Situado en ""Los Arroyos"", barrio de San Sebastián de los Reyes, al oeste de la ciudad, es un núcleo con una rica historia, conocido por su ambiente apacible y vitalidad comunitaria, destacándose como un lugar de reunión y actividades sociales. Ofrece una variedad de servicios, incluyendo zonas de ocio, salud, y un centro de barrio que sirve como punto focal para actividades y servicios comunitarios.  San Sebastián de los Reyes es un municipio madrileño situado a 10 minutos del centro de la capital, que a su vez permite disfrutar de un entorno tranquilo, junto al Parque Natural Dehesa Boyal un espacio protegido que se ha convertido en el auténtico pulmón verde del municipio, además, ofrece una magnifica dotación de parques públicos, amplias zonas verdes, colegios, institutos y universidades tanto públicas como privadas, magníficas instalaciones deportivas, centros de salud entre los que destaca el Hospital Público Infanta Sofía, numerosos centros comerciales y grandes superficies como Megapark –con su estrella, El Plaza Norte 2 Allegra, Viñas o el propio Corte Inglés. También hay que mencionar que cuenta con cercanos Clubs deportivos, Campos de golf, Escuelas de equitación, Club de tenis, de Pádel y de Automovilismo, la Ciudad Deportiva de Valdelasfuentes, además de varios centros culturales e iglesias. Sin olvidarnos de la magnífica comunicación por las vías de acceso de la autovía A-1, M-607, M-616 y M603, id, carretera M-100 y Radial 2. En cuanto al transporte público, ofrece múltiples líneas de autobuses interurbanos y urbanos, así como la C-4 de cercanías, la línea 10 de metro, muy cerca de la estación de Renfe y a 10 minutos del aeropuerto Adolfo Suarez de Madrid. En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles.ec.",True,good,False,2555.0,True,True,False,False,[],False,False,465000.0,€,,,,,,flat,,"Los Arroyos, San Sebastián de los Reyes",Piso en avenida de Castilla-La Mancha,Destacado,LS200165,bj,True,False,,
108235980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/d9/7c/1340674621.webp,42,1550000.0,chalet,sale,780.0,5,7,Villafranca del Castillo,Madrid,Villanueva de la Cañada,Villafranca del Castillo,es,40.4769596,-3.9408513,False,https://www.idealista.com/inmueble/108235980/,"GILMAR VENDE  Elegancia y exclusividad en Villafranca del Castillo: Chalet Independiente con piscina y jardín privado Descubre este impresionante chalet independiente situado en el prestigioso enclave de **Villafranca del Castillo**, en el noroeste de Madrid. Una propiedad que combina lujo, diseño y comodidad en sus 846 m² construidos sobre una generosa parcela de 1.513 m². Rodeado de un jardín impecable de 1.279 m² y con una piscina privada, este hogar es un oasis de tranquilidad y sofisticación. Su orientación sur garantiza luminosidad y calidez en cada rincón de la vivienda. La distribución de esta joya arquitectónica está pensada para satisfacer las necesidades más exigentes:  - **Sótano**: Un espacio funcional con hall distribuidor, salón con chimenea, gimnasio con ducha propia, dormitorio de servicio con baño en suite, aseo, trastero y un garaje con capacidad para dos coches grandes y una moto.  - **Planta baja**: La entrada principal impresiona con un hall circular con una jardinera central, iluminado por una claraboya. El salón, de unos 70 m² a doble altura y con chimenea, se conecta con un comedor y una cocina de 30 m² aproximadamente, que a su vez da acceso a un porche techado. Un office de 18 m² y un aseo de cortesía completan esta planta. - **Primera planta**: Aquí se encuentran cuatro dormitorios en suite, cada uno con terraza, y el principal cuenta con dos armarios-vestidor y un baño con bañera y ducha hidromasaje. Además, hay un espacio abierto actualmente usado como zona de estar/despacho, que podría convertirse en un dormitorio adicional si se necesitara. Entre las características destacadas están la carpintería interior de madera lacada, carpintería exterior de PVC, suelo radiante como sistema de calefacción, y una puerta blindada que refuerza la seguridad del hogar.  El entorno: Villafranca del Castillo y sus comodidades Villafranca del Castillo es una de las zonas residenciales más exclusivas de Madrid, conocida por su tranquilidad, amplias parcelas y su ambiente familiar. Aquí se encuentra el prestigioso **Colegio Internacional SEK-El Castillo**, a menos de 10 kilómetros del inmueble, una institución reconocida por su excelencia educativa. Además, el área ofrece acceso rápido al **centro comercial Gran Plaza 2**, ideal para compras, ocio y gastronomía. En cuanto a transporte, la ubicación cuenta con buenas conexiones: las líneas de autobús **623** y **626** te conectan con Las Rozas y Majadahonda, y la estación de cercanías más cercana, **Las Rozas (C7 y C10)**, está a pocos minutos en coche. Este equilibrio entre serenidad y accesibilidad hace de Villafranca del Castillo un lugar ideal para vivir.  La compañía GILMAR Desde 1983, **GILMAR** ha sido líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Con un equipo altamente profesional y una filosofía basada en la excelencia y el trato personalizado, GILMAR garantiza un servicio impecable en cada etapa del proceso de compra o venta de un inmueble.   Contacto Si deseas más información sobre esta espectacular propiedad, no dudes en contactar con nuestro equipo en la oficina de **Las Rozas**. Estamos ubicados en la **Avda. Atenas 75 (Centro Comercial Zoco de Monte Rozas)**. Llámanos al teléfono ** ** o envíanos un correo electrónico a ****. Por favor, facilita la referencia **209872** para que podamos atenderte de manera más eficiente.",True,good,False,1987.0,True,True,False,True,[],False,False,1550000.0,€,,,,,,chalet,independantHouse,"Villafranca del Castillo, Villanueva de la Cañada",Casa independiente,Destacado,DH209872,,,,,
108155164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/89/c0/1335662500.webp,42,399999.0,flat,sale,83.0,3,2,calle de Zaida,Madrid,Madrid,Carabanchel,es,40.3907829,-3.7369587,False,https://www.idealista.com/inmueble/108155164/,"**¡Oportunidad de Venta en San Isidro, Carabanchel! ** Alquiler Protegido Real Estate presenta en exclusiva este luminoso y semi-nuevo piso de 3 dormitorios y 2 baños, con plaza de garaje opcional por 15.000€ más.  En Carabanchel, se vende piso en finca moderna con 3 dormitorios y 2 baños completos junto a sala de Ensayos Matilde y locales de restauración como la Refina, Patanel. Es una zona con grandes vistas a la ciudad de Madrid. Habitaciones exteriores muy luminosas con grandes vistas a la ciudad de Madrid, la finca es muy tranquila y dispone de ascensor. Todos las habitaciones tienen aire acondicionado y doble ventana. Cada habitación dispone de armarios empotrados. El dormitorio principal dispone de baño completo en suite con ventana y luz natural. Salón independiente de 21 m2 con un gran mirador. También tiene otro baño completo para las otras dos habitaciones. Cocina completa y equipada con todos los electrodomésticos (Lavavajillas, frigorifico, lavadora, caldera de gas natural. ) Vivienda con muchas calidades, suelo de tarima flotante, puerta blindada, doble ventana en habitaciones y cocina. Aire acondicionado de frio y calor en los 3 habitaciones, comedor y cocina. Ubicación inmejorable, a 5 minutos andando del metro Oporto (líneas 5 y 6)además de varios autobuses que llevan a Cibeles, plaza Mayor. Atocha, Leganés (Parque sur) para que disfrutes de la ciudad cómodamente en transporte público Muy cerca de la vivienda se encuentra el supermercado Mercadona y se encuentra muy próximo a la avenida Oca, 10 minutos andando al Hospital militar Gómez Ulla, palacio Vistalegre. No dejes pasar esta oportunidad. Para más información o para concertar una visita, ¡contáctanos! **Alquiler Protegido Real Estate**  Más de 15 años de experiencia, con más de 13,000 propietarios y 24,000 inquilinos satisfechos. ¡Te esperamos!",True,good,False,4819.0,True,True,False,False,[],False,False,399999.0,€,410000.0,10001.0,2.0,,,flat,,"San Isidro, Madrid",Piso en calle de Zaida,Destacado,28-02193,3,True,True,San Isidro,
108544388,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/bc/f7/1349784146.webp,82,1560000.0,chalet,sale,407.0,6,5,calle del Parque,Madrid,Santo Domingo,,es,40.635296,-3.5847532,False,https://www.idealista.com/inmueble/108544388/,"ABETO COCHES Y CASAS - Magnífica vivienda con inmejorable ubicación, muy cercana al control de seguridad de Santo Domingo y a pocos minutos andando del centro comercial.  Completamente reformada, con espectaculares vistas y precioso jardín. Piscina privada de cloración salina y orientación sur, gran pradera de césped, campo de futbol y baloncesto. El salón y los dormitorios cuentan con aire acondicionado. En planta principal dispone de un amplio salón comedor en dos ambientes con chimenea y amplios ventanales que se abren al magnífico porche del jardín. Gran cocina office con isla central y salida directa al jardín, completa esta planta el aseo de cortesía. En planta superior cuenta con dos dormitorios que comparten un baño y otros dos dormitorios que comparten otro baño. En planta alta tenemos la suite principal, un amplio dormitorio con salida a una terraza privada con espectaculares vistas, vestidor y baño privado en suite. En planta baja cuenta con la habitación de servicio, baño y garaje privado para dos coches con punto de carga para coches eléctricos. ABETO COCHES Y CASAS - VEN A VERNOS A NUESTRA OFICINA EN EL CENTRO COMERCIAL DE SANTO DOMINGO -  ref: 480-C.",True,good,False,3833.0,True,True,False,False,[],False,False,1560000.0,€,,,,True,True,chalet,independantHouse,Santo Domingo,Casa independiente en calle del Parque,Destacado,480-C,,,,,
108352485,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/b8/08/1348421833.webp,39,750000.0,chalet,sale,480.0,6,5,calle Halcón,Madrid,Villanueva de la Cañada,Raya del Palancar - Guadamonte,es,40.4242467,-3.972417,False,https://www.idealista.com/inmueble/108352485/,"Gilmar presenta en exclusiva este magnífico chalet independiente, situado en la urbanización de La Raya del Palancar, en Villanueva de la Cañada. La vivienda ofrece una combinación inigualable de confort y un toque de modernidad, con espacios amplios y versátiles ideales para toda la familia. Cuenta con una superficie construida de 480 m², ubicada sobre una amplia parcela en esquina de 1.569 m² que garantiza gran privacidad, ya que solo colinda con dos viviendas. El jardín, totalmente consolidado, incluye árboles frutales y una gran piscina, creando un entorno perfecto para disfrutar de reuniones con familiares y amigos. Una vivienda con grandes posibilidades de reforma, muy familiar, acogedora y muy luminosa que se distribuye en dos plantas más buhardilla, con unas vistas espectaculares, ideal para poner una sala de juegos e incluso un gimnasio en el que disfrutar de sus espectaculares vistas mientras haces deporte. En la planta baja, encontramos dos amplios salones, una cocina independiente totalmente equipada con zona de lavado, un aseo y un dormitorio con baño en suite, ideal para invitados o como habitación principal en esta planta.  La primera planta se divide en dos alas, separadas por una acogedora zona de estar. En el ala principal, se sitúa una impresionante suite con gran terraza privada, un dormitorio individual y un dormitorio doble, todos ellos con grandes ventanales que ofrecen fantásticas vistas y una excelente iluminación natural. En el ala secundaria, se encuentran dos grandes dormitorios adicionales que comparten un baño completo. La buhardilla cuenta con dos estancias con gran ventanal y bonitas vistas al encinar; un espacio ideal para instalar una sala de juegos o gimnasio. El chalet cuenta con una solida construcción diseñada por el arquitecto Diego Moya, incluyendo carpintería interior de madera, carpintería exterior de aluminio, suelos de parquet, calefacción por gasoil, aire acondicionado y placas solares. Además, dispone de una piscina privada y un amplio jardín, perfectos para disfrutar de los días soleados, así como dos plazas de garaje. La ubicación es otro de los grandes atractivos de esta propiedad. En un radio de menos de 10 kilómetros, se encuentra el prestigioso Colegio Internacional Kolbe, conocido por su excelente nivel educativo. Para las compras y el ocio, el Centro Comercial Gran Plaza 2 está a poca distancia en coche, ofreciendo una amplia variedad de tiendas, restaurantes y servicios. En cuanto al transporte, la zona está bien comunicada por varias líneas de autobuses, como la línea 627, que conecta Villanueva de la Cañada con Madrid. Además, la proximidad a la A-6 facilita el acceso a la capital y otras áreas de interés. Raya del Palancar es una tranquila y exclusiva zona residencial, ideal para quienes buscan un entorno seguro y apacible sin renunciar a las comodidades de la vida urbana. La urbanización destaca por sus amplias áreas verdes y su ambiente familiar, ofreciendo una excelente calidad de vida a sus residentes. Desde 1983, GILMAR se ha dedicado a ayudar a sus clientes a encontrar la casa de sus sueños, brindando un servicio profesional y personalizado. Si deseas más información sobre este inmueble con referencia 207122, no dudes en ponerte en contacto con nuestro equipo en la oficina de Boadilla, ubicada en la Glorieta Virgen María, 7. Puedes llamarnos al o enviarnos un correo electrónico a. Estaremos encantados de asistirte en todo lo que necesites. y si además necesitas vender tu vivienda, estaremos encantados de poder asesorarte y proporcionarte una valoración, sin ningún compromiso. Vender tu vivienda con Gilmar es sinónimo de garantía. No pierdas la oportunidad de vivir en esta espectacular propiedad que combina lujo, confort y una excelente ubicación.",True,good,False,1563.0,True,True,False,True,[],False,False,750000.0,€,785000.0,35000.0,4.0,True,True,chalet,independantHouse,"Raya del Palancar - Guadamonte, Villanueva de la Cañada",Casa independiente en calle Halcón,Destacado,RO207122,,,,,
106566833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/83/db/1317250948.webp,64,1250000.0,chalet,sale,1331.0,11,5,calle de la Ermita,Madrid,Griñón,,es,40.2211825,-3.853073,False,https://www.idealista.com/inmueble/106566833/,"Espléndida villa con piscina en Calle de la Ermita, Griñón. Engel&Volkers presenta esta exclusiva propiedad en el municipio de Griñón. Ubicada sobre una parcela de 5120m2, rodeada de unos jardines totalmente consolidados y de una gran belleza, se distingue por un entorno apacible. La obra inicial data del año 1970 pero se hizo una reforma integral en el año 2010. La propiedad principal se distribuye en una única planta, todas las habitaciones y estancias de uso cotidiano se encuentran en ella (distribución muy difícil de encontrar). Accedemos a la propiedad a través de un camino disfrutando de las vistas del jardín. Precedida   por un porche, serás recibido por un acogedor recibidor que da paso a una luminosa y amplia propiedad con estancias bien diferenciadas, la zona de día que se compone de: un amplio salón, comedor, cocina y una habitación o despacho y la zona de descanso, formada por: siete dormitorios con tres baños en suit y otro externo para dar servicio a todas las estancias. Anexa a la vivienda principal nos encontramos con una planta baja de grandes dimensiones con tres habitaciones, a la que se le puede dar cualquier uso, incluido una nueva vivienda. La propiedad además dispone de un salón exterior de grandes dimensiones con barbacoa y una piscina con sus correspondientes baños. A todo esto hay que añadir una bodega, pista de tenis, parque infantil y garaje subterráneo para 14 vehículos. Dispone de pozo para el riego de los jardines y calefacción por gasoil con suelo radiante totalmente independiente en cada estancia. Una propiedad que hay que visitar para poder apreciar su magnitud y las posibilidades que tiene, tanto para una vida familiar como para darle otra utilidad obteniendo una gran rentabilidad como negocio. Griñón es un municipio de la provincia y comunidad de Madrid cuya distancia a la capital es de 27 Km. La seguridad de esta localidad la convierte en el lugar perfecto para trasladarse con niños. Es un municipio que combina la serenidad del campo con la proximidad a la capital. En cuanto al transporte público el municipio está bien comunicado mediante autobuses interurbanos y accesos directos a las carreteras importantes. Otro dato a tener en cuenta es su proximidad el Centro de salud. Junto a todo esto el municipio ofrece una amplia oferta educativa contando con el prestigioso colegio Villa de Griñón y La Salle teniendo también oferta educativa pública Colegio Garcilaso de la Vega e IES Griñón.",True,good,False,939.0,True,True,True,False,[],False,False,1250000.0,€,,,,True,True,chalet,independantHouse,Griñón,Casa independiente en calle de la Ermita,Destacado,W-02X4YQ,,,,,
108397957,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/47/3a/1361785154.webp,28,539000.0,studio,sale,55.0,0,1,Barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,40.4365332,-3.6672353,False,https://www.idealista.com/inmueble/108397957/,"Estudio en Guindalera con terraza solarium En el corazón del barrio de Guindalera, en el distrito de Salamanca, se encuentra este encantador estudio de 55 m² con terraza solárium de 10,28 m², ideal para quienes buscan una vivienda lista para estrenar en una de las zonas más demandadas de Madrid. Este inmueble, construido en 2008, se distingue por su luminosidad, orientación sureste y diseño funcional. Cuenta con un dormitorio, un baño, cocina independiente y un acogedor espacio exterior que se convierte en el lugar perfecto para disfrutar del sol y el aire libre. Además, incluye trastero y la posibilidad de adquirir una plaza de garaje opcional. El edificio dispone de ascensor y servicio de conserjería, ofreciendo comodidad y seguridad. La vivienda está equipada con calefacción individual de gas natural y aire acondicionado centralizado frío/calor, garantizando el máximo confort durante todo el año. Su estado de conservación es impecable, por lo que no tendrás que preocuparte por reformas: simplemente entrar a vivir. La Guindalera es un barrio que combina tradición y modernidad, con una ubicación estratégica que permite disfrutar de una excelente comunicación y una amplia oferta de servicios. A menos de 10 kilómetros, encontrarás colegios como el prestigioso Colegio Nuestra Señora del Pilar. En cuanto a compras y ocio, el Centro Comercial ABC Serrano se encuentra a poca distancia, ideal para cubrir cualquier necesidad o disfrutar de una tarde de compras. En términos de transporte público, la vivienda se encuentra cerca de la estación de metro Diego de León (líneas 4, 5 y 6) y del intercambiador de Avenida de América. También dispone de acceso a varias líneas de autobuses urbanos, como las líneas 1, 43 y 72, que conectan con el resto de la ciudad de manera rápida y eficiente. Este entorno privilegiado, junto con la tranquilidad de la Guindalera, hace que sea una opción inmejorable para quienes buscan calidad de vida sin renunciar a la cercanía al centro de Madrid. Con sus calles arboladas, pequeños comercios y espacios culturales, este barrio es un reflejo del encanto madrileño. Desde 1983, en GILMAR hemos acompañado a miles de clientes en la búsqueda de su hogar ideal. Con un enfoque basado en la excelencia y la confianza, nuestro equipo está comprometido en ofrecer un servicio personalizado que garantice una experiencia única en el proceso de compra o venta de inmuebles. Para más información sobre esta propiedad, no dudes en contactar con nuestro equipo de la oficina de Avenida de América, ubicada en la C/ López de Hoyos esquina Corazón de María. Llámanos al o escríbenos a, indicando la referencia 210741, ¡Estaremos encantados de ayudarte!",True,good,False,9800.0,True,True,False,True,[],False,False,539000.0,€,,,,True,False,flat,studio,"Guindalera, Madrid",Estudio,Destacado,AA210741,3,True,True,Guindalera,28000.0
107368083,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/20/47/1310863898.webp,102,2950000.0,chalet,sale,1220.0,6,8,Villafranca del Castillo,Madrid,Villanueva de la Cañada,Villafranca del Castillo,es,40.4676059,-3.9531043,False,https://www.idealista.com/inmueble/107368083/,"Villafranca del Castillo: Probablemente la vivienda con las más altas calidades constructivas de la zona, se levanta sobre una plana parcela de 1.502. Este impresionante chalet independiente, construido en 2010, recientemente mejorado y modernizado, con 1223 m² de superficie construida en tres plantas.   Características Generales: · Tres plantas · 9 habitaciones (5 con baño en suite) · 6 baños completos y 3 aseos · 3 amplios salones · Sala de cine · Despacho · 2 cocinas (principal y auxiliar) · Zona de gimnasio · Lavandería y terraza de secado · Múltiples trasteros y despensa · 5 plazas de garaje interior y 1 exterior · Jardines (principal y uno en cada planta) · Piscina infinita en jardín paisajístico con riego automático   Distribución por Plantas: Planta Baja: · Amplio y luminoso vestíbulo · Imponente salón principal · Comedor formal · Cocina principal completamente equipada con electrodomésticos Siemens · Sala de cine con proyector láser y pantalla de 120 pulgadas · Despacho elegante con aseo privado · Aseo de cortesía · Comedor exterior con barbacoa de obra   Planta Primera: · Dormitorio principal con amplia terraza privada que ofrece vistas espectaculares, vestidor de gran amplitud y diseño exquisito, y baño en suite con bañera de hidromasaje · Tres dormitorios amplios, cada uno con vestidor, terraza individual y baño en suite · Salón adicional · Zona de gimnasio equipada   Planta Semisótano: · Garaje para 5 vehículos · Salas técnicas de aerotermia y sistema fotovoltaico · Lavandería espaciosa · Múltiples trasteros · Despensa amplia · Habitación de servicio con baño completo en suite · Gran salón de usos múltiples con cocina auxiliar   Características Destacadas: · Calefacción por suelo radiante mediante aerotermia Daikin (frío/calor) · Aire acondicionado Daikin en estancias principales · Domótica avanzada · 37 placas fotovoltaicas (20kW) con baterías de 20kW · Sistema de seguridad con más de 30 sensores y cámaras conectado 24h a CRA · Ascensor que conecta las tres plantas · Internet por cableado Ethernet, TV y teléfono en todas las estancias principales · WiFi de alta velocidad en toda la casa · Persianas motorizadas · Aspiración centralizada En el jardín hay una zona de barbacoa techada, kitchenette y comedor exterior con cerramiento de Lumon, para aprovechar el espacio más meses al año.",True,good,False,2418.0,True,True,False,True,[],False,False,2950000.0,€,,,,True,True,chalet,independantHouse,"Villafranca del Castillo, Villanueva de la Cañada",Casa independiente,Destacado,,,,,,
103658747,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/42/fa/1290988185.webp,74,945000.0,chalet,sale,439.0,3,3,Fontenebro - Altavista,Madrid,Collado Villalba,Fontenebro - Altavista,es,40.6553636,-3.9628377,False,https://www.idealista.com/inmueble/103658747/,"Exclusivo chalet en Dominio de Fontenebro Esta magnífica propiedad de dos plantas se destaca por su espacio exquisito y altamente funcional, ofreciendo impresionantes vistas a la majestuosa Sierra de Guadarrama.  Al adentrarse en la planta baja, un elegante recibidor nos da la bienvenida. Desde aquí, se accede a un espacioso salón de doble altura, iluminado por amplios ventanales que brindan una vista panorámica. El salón cuenta con una encantadora chimenea abatible acristalada, aportando calidez y encanto al espacio. Adyacente al salón se encuentra un luminoso comedor con acceso directo al porche, creando un entorno ideal para el entretenimiento. La cocina, equipada con un baño completo y dos despensas, ofrece la versatilidad de convertirse en un dormitorio de servicio si así se desea. Asimismo, en esta planta se encuentra un aseo de cortesía y acceso a un garaje con capacidad para dos vehículos. La planta superior cuenta con una entrada independiente que conduce a un recibidor. Aquí, se hallan dos dormitorios independientes con baño en suite y armarios empotrados. Además, una acogedora sala de estar con una amplia cristalera que permite disfrutar de vistas al salón principal y una extensa biblioteca. El amplio y luminoso dormitorio principal en suite, con un amplio vestidor y un lujoso baño equipado con ducha y bañera de hidromasaje, ofrece acceso directo a la piscina y al jardín. También en esta planta, se encuentran una sala de gimnasio y un cuarto de lavandería. Todas las habitaciones son exteriores y cuentan con persianas eléctricas, proporcionando un ambiente confortable y acogedor en cada espacio. Ofrece calefacción en invierno mediante radiadores, con opción de utilizar caldera de gasoil o bomba de calor, y aire acondicionado en verano mediante bomba de calor. Los exteriores han sido meticulosamente diseñados, con accesos y paseos de granito, un exuberante arbolado con sistema de riego por goteo y programador automático. Además, posee un aljibe de 1000 litros y un pozo. El espacio exterior invita al disfrute con una piscina salina que ofrece vistas espectaculares y cuenta con preinstalación de climatización. También dispone de dos porches con iluminación, toldos, cortinas, una barbacoa de leña y una estufa, creando áreas perfectas para relajarse y disfrutar del entorno. Adicionalmente, en la parcela se encuentran dos construcciones independientes: un taller y una oficina con un cuarto de caldera, que incluye un depósito de gasoil de 1.000 litros. Está equipada con paneles solares y baterías, lo que garantiza facturas de luz mínimas. La urbanización Dominio de Fontenebro, ofrece una experiencia de vida incomparable, su proximidad a la capital, y la tranquilidad de contar con seguridad privada las 24 horas. Situada en Collado Villalba con servicios municipales de primer nivel, Renfe y autobuses directos a Madrid y resto de poblaciones cercanas cada pocos minutos. Dominio de Fontenebro es reconocida como una de las zonas residenciales más exclusivas de la Sierra Norte de la Comunidad de Madrid, con sus fabulosas vistas a la Sierra de Guadarrama, servicio de seguridad 24 horas y cámaras de vigilancia que proporcionan a los residentes mucha seguridad. Dispone de club social con piscina, zona infantil, pistas de tenis y restaurante. También acceso a interesantes rutas de senderismo para evadirse de los problemas cotidianos. La zona ofrece multitud de posibilidades de ocio al aire libre, rutas a caballo, bici o senderismo.",True,good,False,2153.0,True,True,False,True,[],False,False,945000.0,€,,,,True,True,chalet,independantHouse,"Fontenebro - Altavista, Collado Villalba",Casa independiente,Destacado,W-02TYNC,,,,,
