propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108977509,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/2f/56/1360655982.webp,VT1.3B,22,495000.0,chalet,sale,173.0,4,3,"avenida Miraflores de la sierra, 2",Madrid,Miraflores de la Sierra,,es,40.7644944,-3.7481052,True,https://www.idealista.com/obra-nueva/108977509/,"¡Ya está aquí la segunda fase de La Finca de los Pinarejos! Ante el rotundo éxito de la primera fase de chalets adosados ¡Lanzamos la segunda! Con 20 nuevos chalets de 2 plantas, que van desde los 195 m2 hasta los 256 m2 de parcela, 4 dormitorios, 3 baños, 2 plazas de garaje y piscina comunitaria ¡En uno de los entornos más bonitos de la Sierra Norte de Madrid! La Finca de los Pinarejos es un proyecto pensado para quienes buscan naturaleza y calidad de vida, sin renunciar a las buenas conexiones con la ciudad. La primera fase está compuesta por 58 viviendas y tiene un diseño moderno y práctico que se adapta a tu día a día. Por otro lado, los chalets aislados, con 800 m2 de parcela, están distribuidos en una sola planta, lo cual es una gran ventaja si prefieres evitar escaleras sin renunciar al espacio. Cuentan con 4 dormitorios, 3 baños, 2 plazas de garaje techadas, amplio jardín y opción de añadir piscina.  Además, todas las viviendas incluyen cocina con isla, terrazas interiores para disfrutar del jardín y sistema de aerotermia y suelo radiante, así como la opción de añadir placas solares y sistema para coche eléctrico entre otras mejoras para que disfrutes de confort y eficiencia desde el primer día. La promoción está situada en la urbanización ""Los Pinarejos"" a solo 28 minutos de Madrid, a doce minutos de Colmenar Viejo y dos minutos de Soto del Real, dentro del término municipal de Miraflores de la Sierra. Tiene una parada de bus en la puerta de la urbanización, con transporte hacia Plaza Castilla (32 min.) o hacia Colmenar Viejo, Soto, Manzanares, etc. Se ubica cerca de: Urgencias, Colegio concertado Del Pilar y Colegio público Chozas de la Sierra, todo en Soto del Real. También encontrarás el Supermercado Dia, cafés, restaurantes, pizzerías, polideportivos. Y, por si fuera poco, a 12 minutos, en Colmenar Viejo, tendrás un Alcampo, Lidl, Aldi, Mercadona, el Centro Comercial El Ventanal donde tienes, a su vez, H&M, Mango, Sfera, Sprinter, Cortefiel, Springfield, Leroy Merlin, Mc Donalds, KFC, Foster, Vips, entre otros. Adicionalmente, ya se encuentra en construcción la Estación Soto-Sur del Renfe, programada para entrega en 2026.  Si buscas tranquilidad, espacio y buena calidad de vida, cerca a todo ¡Esta es tu oportunidad! ¡Reserva tu chalet con sólo 3.000 euros y bloquea el precio!  Encuéntranos en el C.C El Ventanal (frente a H&M). Agenda una visita sin compromiso por teléfono y podemos acompañarte a conocer la urbanización, cualquier día de la semana (incluyendo sábados y domingos). No cobramos honorarios al comprador.",False,newdevelopment,True,False,2861.0,True,False,False,False,[],False,False,495000.0,€,True,True,chalet,terracedHouse,Miraflores de la Sierra,"Chalet adosado en avenida Miraflores de la sierra, 2",,,,,,,
108904356,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/a9/d4/1358479770.webp,AMARILLO INDIO,12,1070000.0,chalet,sale,339.0,4,5,"calle Fco. de Goya, 11",Madrid,Boadilla del Monte,Sector S,es,40.4092785,-3.8885619,True,https://www.idealista.com/obra-nueva/108904356/,"LIENZO DE BOADILLA es una promoción compuesta por 8 exclusivas viviendas unifamiliares adosadas, configuradas para ofrecer el máximo confort, combinando diseño y funcionalidad en un entorno privilegiado. Donde se optimizan los espacios y la luz se convierte en la gran protagonista.  Construidas con los mejores materiales, una excelente carpintería interior y exterior, grandes ventanales, baños porcelánicos de primeras marcas. Situadas en una de las mejores ubicaciones de Boadilla del Monte, que pone a tu disposición todos los servicios necesarios para tu día a día: zonas ajardinadas, rutas naturales, comercio local, locales de ocio, centro de salud, hospitales, colegios, centros comerciales. Viviendas de alta calidad con una cuidada selección de materiales duraderos, excelente aislamiento térmico y acústico, así como sistemas de climatización por aerotermia, suelo radiante y refrescante, ventilación controlada y domótica integrada. Las casas están compuestas por 3 plantas. En la planta principal, encontraremos 2 plazas de aparcamiento, zonas ajardinadas privadas en el acceso y parte posterior a la vivienda, una gran cocina equipada con electrodomésticos de primeras marcas, salón con grandes cristaleras que dan paso a un bonito jardín. Se incluye también un aseo para dar servicio a esta zona. En la primera planta, encontraremos 3 espaciosos dormitorios, y un despacho/estudio, 2 cuartos de baño completos con materiales actuales y porcelánicos de alta calidad. Nuestra planta -1 tiene un gran salón que destaca por su amplitud y luminosidad, una zona de lavadero y un espacioso dormitorio en suite. Casas construidas por SERANCO, a quien le avalan 35 AÑOS de proyectos con los mejores resultados. Creando un entorno de confianza entre todos nuestros clientes.",False,newdevelopment,True,False,3156.0,True,False,False,False,[],False,False,1070000.0,€,True,True,chalet,terracedHouse,"Sector S, Boadilla del Monte","Chalet adosado en calle Fco. de Goya, 11",,,,,,,
108109717,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/15/f9/1334111729.webp,EG6356,86,375000.0,flat,sale,143.0,3,2,Chorrillo,Madrid,Alcalá de Henares,Chorrillo,es,40.4879153,-3.3761485,False,https://www.idealista.com/inmueble/108109717/,"Alcala inmobiliaria presenta este maravilloso  piso de tres dormitorios con plaza de garaje, terraza y en una urbanización privada, a tan solo 20 minutos andando del casco histórico, rodeado de zonas verdes y con todos los servicios cerca.   Cuenta con un salón-comedor amplio y luminoso con salida a una terrazade tamaño generoso, también equipado con aire acondicionado, perfecto para disfrutar tanto en invierno como en verano.   La cocina es independiente, muy funcional, con espacio para una mesa de comedor y salida directa a un tendedero exterior utilizado como lavandería muy práctico. Dispone de tres habitaciones, entre las cuales destaca la habitación principal, que incluye un vestidor espacioso y ofrece un baño en suite. Otra de las habitaciones también tiene aire acondicionado, lo que garantiza confort en toda la casa. Cuenta con dos baños completos en perfecto estado, con acabados modernos y cuidados. La vivienda tiene una orientación excelente, lo que le proporciona mucha luz natural durante todo el día. Las calidades de la construcción son excepcionales, con materiales seleccionados para ofrecer durabilidad y confort. El piso incluye una plaza de garaje en el precio, de fácil acceso y muy cómoda. Ubicada en una urbanización cerrada, muy bien mantenida, que ofrece una gran variedad de zonas comunes: piscina comunitaria, gimnasio, pista de pádel, zonas infantiles, espacios verdes para pasear o descansar, y seguridad con portero físico, que aporta un extra de tranquilidad y privacidad. Una oportunidad única para quienes buscan una vivienda completa, luminosa, con buenas calidades y en una ubicación ideal, cerca del centro pero rodeada de naturaleza. No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,,2622.0,False,False,False,False,[],False,False,375000.0,€,True,True,flat,,"Chorrillo, Alcalá de Henares",Piso,4,True,,True,,,
108296564,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/2a/c6/1340016241.webp,,1,3200000.0,flat,sale,211.0,7,2,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,40.4238189,-3.6797845,False,https://www.idealista.com/inmueble/108296564/,"**Piso en Venta en el Corazón de Recoletos, Madrid** Descubre esta magnífica vivienda señorial ubicada en la emblemática calle de Alcalá, en el prestigioso barrio de Recoletos. Con una superficie de 211 m², este piso ofrece un sinfín de posibilidades, ya sea como oficina o como residencia. La propiedad se sitúa en una de las zonas más representativas y elegantes de Madrid, donde las calles anchas y los edificios colindantes, con arquitectura de fachada Haussmaniana, crean un ambiente único, que refleja elegancia y magnificencia, a semejanza de los edificios parisinos.  Destacan en el edificio las vidrieras de Maumejean en la caja de escalera y las molduras de escayola en techos, que muestran altorrelieves con soberbias composiciones decorativas y lo hacen realmente especial. El edificio está catalogado y pertenece al Conjunto Histórico de la Villa de Madrid. Recoletos es un barrio del distrito de Salamanca y una de las zonas más representativas y señoriales de Madrid. Elegante y selecto, es uno de los barrios de mayor nivel de vida de Europa, de calles anchas y elegantes edificios, se pueden encontrar en él las tiendas más exclusivas de la ciudad en la cercana calle de Serrano. Destacan su entorno tranquilo, magnífica arquitectura y la variedad de servicios. La vivienda, actualmente destinada a oficina, cuenta hoy con 6 habitaciones o despachos y sala de juntas, además de zona amplia de recepción de visitas y 2 baños, ideal para familias o para quienes buscan trabajar con espacio y comodidad. La finca, que data de 1930, ha sido cuidada con esmero y presenta un buen estado, conservando exquisitas molduras y detalles arquitectónicos que la hacen especial.  Además, disfrutarás de la tranquilidad que ofrece esta zona, rodeada de tiendas exclusivas y una gran variedad de servicios. Situado en la primera planta exterior, la finca cuenta con un ascensor de acero en jaula de hierro estilo vintage que añade un toque de distinción a la propiedad.  La orientación este garantiza luminosidad durante todo el día, mientras que la calefacción central y el aire acondicionado aseguran un confort óptimo en cualquier época del año. No pierdas la oportunidad de vivir o trabajar en una de las áreas más selectas y con alto nivel de vida de Madrid. ¡Ven a conocerlo! Vende CÖDE en régimen de EXCLUSIVA, inmobiliaria de abogados con más de 25 años de experiencia en el campo inmobiliario y en la comercialización de activos.",False,good,False,,15166.0,False,False,False,False,[],False,False,3200000.0,€,,,flat,,"Recoletos, Madrid",Piso en calle Alcalá,1,True,Recoletos,True,,,
107100466,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/e2/35/1317887310.webp,Vivienda 2,9,1395000.0,chalet,sale,346.0,5,4,"calle Joaquin Fernandez Ávila, 16",Madrid,Pozuelo de Alarcón,Zona Pueblo,es,40.4419613,-3.8114317,True,https://www.idealista.com/obra-nueva/107100466/,"Este proyecto exclusivo de 2 viviendas pareadas ubicadas en un lugar idóneo para todos aquellos que buscan las ventajas de vivir en una gran ciudad y a la vez en contacto directo con la naturaleza.   VOhome Private Real Estate acoge el desarrollo de JFA - 16. Situada en una de la zona más exclusiva del noroeste de Madrid, Pozuelo de Alarcón cuenta con gran cantidad de servicios comerciales, deportivos, sanitarios y escolares. Comunicada con las principales vías, te da la oportunidad de vivir en una de las mejores localidades de Madrid, con un elevado nivel de vida.   El diseño de la vivienda se caracteriza por la amplitud y la luminosidad de los espacios interiores, gracias a la cuidadosa selección de materiales y la disposición de las diferentes estancias. El comedor, el salón y la cocina completamente equipada y amueblada que se integran en un gran espacio central, que crea una sensación de continuidad y conexión con el exterior. El salón exterior cuenta con grandes ventanales que permiten la entrada de luz natural y proporcionan una vista panorámica al jardín. Posibilidad de incorporar piscina. Un maravilloso despacho/habitación completa esta planta y un baño completo.  En la planta superior, encontramos la zona de descanso, con tres dormitorios y 2 baños completos. Tres grandes dormitorios cuidadosamente tratados para aprovechar la iluminación natural. El dormitorio principal cuenta con un amplio vestidor y un baño en suite con plato de ducha, lavabo de doble seno y mueble bajo lavabo con acabados de alta calidad. Los otros dos dormitorios comparten un baño completo y disponen de armarios empotrados. En el ático disponemos de una amplia zona de juegos, sala multiusos o habitación con armarios empotrados y salida a la terraza solárium. Esta planta está diseñada como una zona de reunión, perfecta para disfrutar con amigos y familiares. Todo el espacio ha sido cuidadosamente tratado para crear un ambiente acogedor y relajante, donde se puede disfrutar de la intimidad y la comodidad. Garaje privado con espacio suficiente para dos coches y sala de instalaciones. El garaje contará con puerta mecanizada con mando a distancia. Viviendas exclusivas combinando un diseño moderno y elegante con una cuidada selección de materiales y acabados de alta calidad. El amplio espacio central, la luminosidad y la conexión con el exterior a través de grandes ventanales y la piscina, hacen de esta casa un lugar perfecto para disfrutar del confort y el bienestar en un entorno privilegiado.   El espacio de descanso de la casa es el lugar donde se puede encontrar la privacidad necesaria para relajarse después de un largo día. La fachada con acabado exterior enfoscado liso pintado, combinado con aplacados cerámicos y/o piedra natural en algunas zonas, ofrece un efecto de amplitud e intimidad, mientras que las terrazas privadas proporcionan un espacio al aire libre para disfrutar de la tranquilidad y la privacidad.",False,newdevelopment,True,False,4032.0,True,False,False,False,[],False,False,1395000.0,€,True,True,chalet,semidetachedHouse,"Zona Pueblo, Pozuelo de Alarcón","Chalet pareado en calle Joaquin Fernandez Ávila, 16",,,Zona Pueblo,,,,
96837030,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/3f/be/983867825.webp,6040,37,1200000.0,countryHouse,sale,1228.0,5,5,Galapagar,Madrid,Galapagar,Deportivo Galapagar - Los Almendros,es,40.5869856,-4.006747,False,https://www.idealista.com/inmueble/96837030/,"GV | CAMPOS RUSTICOS comercializa el siguiente inmueble: Exclusiva casa de campo situada en el entorno de Galapagar, a 30 minutos en coche del Centro de Madrid, se trata de una segunda residencia o vivienda habitual con acceso muy cómodo desde la capital. Cuenta 3 hectáreas de terreno privado, vallado, con multitud de pinos y siendo muy cómodo y llano, dentro de los cuáles se sitúan varias construcciones: una vivienda principal con porche, piscina, pista de tenis, vivienda adicional (en mal estado), 2 construcciones multiusos con garaje y almacén y una espectacular bodega bajo tierra muy singular. Distribución: Vivienda principal: 333 m2. Fachada de granito, cubierta de pizarra, suelo de barro, carpintería de madera. *270m2 en planta baja: Salón. Comedor. Cocina. Dormitorio + baños servicio. 2 Habitaciones con despacho y baño cada una *63 m2 en planta 1ª: Salón. 2 habitaciones. 1 baño. Gran terraza En cuanto a instalaciones, la vivienda principal cuenta con caldera de gas con depósito exterior de gas, para el agua existen 4 pozos agua propia dentro de la finca y para la luz hay acometida de luz general. - Porche exterior para coche - Vivienda Secundaria: 75 m2 - 2 construcciones adicionales con uso de almacén, garaje, multiusos 546 m2 - Barbacoa exterior de obra - Piscina - Pista de tenis Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",False,good,False,,977.0,False,False,False,False,[],False,False,1200000.0,€,,,countryHouse,casale,"Deportivo Galapagar - Los Almendros, Galapagar",Casa rural en Galapagar,,,,,,,
108973039,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/33/53/1301294193.webp,2 C 1 1 B,32,677000.0,flat,sale,136.0,3,3,"via de Servicio A6, salida 24 s/n",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5454388,-3.8945255,True,https://www.idealista.com/obra-nueva/108973039/,"Oficina de Atención Comercial en Calle Camilo José Cela, 16. Puede visitarnos mediante cita previa o hacer una videoconferencia para recibir atención personalizada. Uno de los proyectos más esperados del noroeste de Madrid, El Quintanar The Residences es una propuesta residencial única dividida en tres extraordinarias fases — La Retorna, Las Dovelas y El Lindal — que respiran calidad y bienestar en todos los sentidos. Seguridad, accesibilidad, confort y cuidado de las personas, unidos a logros auténticos en ocupación sostenible.  El Quintanar The Residences cuenta con la calidad de los proyectos de Levitt y tanto el diseño como el concepto están firmados por el prestigioso estudio Lamela referente internacional de la arquitectura contemporánea. Y todo ello con el exigente sello Breeam, que certifica la sostenibilidad real en todos los aspectos desde la eficiencia en el manejo de todos los recursos y suministros energéticos al cuidado y la integración de las personas y el entorno. Viviendas de 1 a 5 dormitorios que se abren a generosas terrazas, donde la luz, el entorno y unas vistas extraordinarias son el hilo conductor desde cualquier punto. El Quintanar The Residences cuenta con magníficas zonas de disfrute común según cada una de sus fases: áreas ajardinadas y de paseo, piscina desbordante de adultos e infantil, gimnasio al aire libre, pádel, tenis, pista de running, zona de juegos infantiles y huertos urbanos. Además de espacios interiores de ocio diferenciadores, como gastrobar, club social, sala audiovisual y sala infantil, espacios especialmente diseñados para coworking y estudio, gimnasio interior equipado, sala de yoga y área de spa. El Quintanar “The Residences” plantea su concepto urbanizador desde el absoluto respeto al entorno natural en el que se encuentra. Así, las edificaciones se organizan de forma de peine para integrar a la perfección el bosque del Lazarejo en la propia urbanización y conseguir, además, una orientación óptima de los edificios. El Quintanar es un proyecto único en Madrid, una emblemática parcela de más de 300.000 m2 situada en Las Rozas. Consta de tres conceptos: “The Residences”, un conjunto residencial que aúna la excelencia y valores de la marca Levitt con la vanguardia e innovación de un ambicioso concepto; “PlazA6”, donde el emblemático edificio Kodak, recuperado, se pone en valor como punto neurálgico que articula todo el complejo, su vida social y sus conexiones con el entorno; y Campus, 40.000 m2 de edificios para distintos usos: espacios de coliving, coworking, hotelero y oficinas.",False,newdevelopment,True,False,4978.0,True,False,False,False,[],False,False,677000.0,€,True,True,flat,,"El Pinar- Punta Galea, Las Rozas de Madrid","Piso en via de Servicio A6, salida 24 s/n",1,True,El Pinar- Punta Galea,True,,,
108406384,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/0d/9d/1343722718.webp,8865PV-PB,22,550000.0,flat,sale,67.0,1,1,calle de Víctor Andrés Belaunde,Madrid,Madrid,Chamartín,es,40.4533376,-3.6790243,False,https://www.idealista.com/inmueble/108406384/,"Mr House Real Estate tiene el placer de presentar en venta esta elegante y moderna propiedad de un dormitorio, ubicada en una de las zonas más deseadas de Madrid: junto al eje Serrano–Príncipe de Vergara, en el prestigioso entorno de Bernabéu. Se trata de un apartamento completamente reformado y amueblado con un gusto impecable, ideal tanto para vivir como para invertir con gran potencial de rentabilidad. Situado en una planta exterior, el inmueble disfruta de una luminosidad natural excepcional durante todo el día, lo que potencia aún más su ambiente acogedor y sofisticado. El salón, amplio y con una distribución muy funcional, cuenta con un cómodo sofá cama, perfecto para visitas o para maximizar el espacio. La cocina es independiente y está equipada con electrodomésticos de última generación y todo lo necesario para el día a día, lo que añade un valor diferencial frente a otras opciones del mercado. El dormitorio principal es un remanso de paz, con cama doble, armario empotrado de gran capacidad y espacio de almacenaje adicional bajo el colchón. El baño ofrece una distribución cómoda y cuenta con una bañera perfecta para relajarse tras un día de trabajo. En cuanto a confort, el inmueble dispone de calefacción individual por gas natural y aire acondicionado por split en el salón. El edificio, de carácter representativo, ofrece servicio de conserjería, lo que proporciona un plus de seguridad y comodidad. Gracias a su inmejorable ubicación —cercano a boutiques de lujo, comercios tradicionales, colegios, clínicas privadas y perfectamente comunicado mediante metro (Colombia) y múltiples líneas de autobús—, esta vivienda representa una oportunidad única para quienes buscan calidad de vida, inversión con retorno asegurado o una segunda residencia de alto nivel en el corazón de la capital. No dejes pasar esta oportunidad. Contacta hoy mismo con Mr House Real Estate y agenda tu visita a esta joya inmobiliaria en Madrid.",False,good,False,,8209.0,False,False,False,False,[],False,False,550000.0,€,,,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso en calle de Víctor Andrés Belaunde,2,True,Bernabéu-Hispanoamérica,True,,,
108148762,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/78/b3/1335475667.webp,Primero A,16,445000.0,flat,sale,113.0,3,2,"plaza Barragán, 4",Madrid,Madrid,Carabanchel,es,40.3738315,-3.749555,True,https://www.idealista.com/obra-nueva/108148762/,"Te proponemos una vivienda funcional, actual y eficiente, adaptada a las tecnologías y necesidades que la sociedad demanda. Una vivienda amplia, cómoda y respetuosa con el medioambiente. La promoción la forman 29 viviendas dotadas de las más altas calidades de construcción y cuidadosos detalles en los acabados interiores. Dando una gran importancia a la luz y el espacio, todas las estancias tienen amplias ventanas para aprovechar al máximo la luz solar sin renunciar a la eficiencia energética, gracias a la calidad de los materiales empleados. Barragán 4 se distribuye en 5 plantas con 6 viviendas por planta y 5 en la planta baja, plazas de garajes en las plantas -1 y -2 y con zonas comunes en la 4ª planta que incluyen gimnasio, sauna, solárium de 30mts y vestuario con aseo. Viviendas de 2 o 3 dormitorios y 2 baños. Todas cuentan con un amplio salón/comedor diáfano con la cocina perfectamente integrada y el dormitorio principal con baño en suite.",False,newdevelopment,True,False,3938.0,True,False,False,False,[],False,False,445000.0,€,True,True,flat,,"Buena Vista, Madrid","Piso en plaza Barragán, 4",1,True,Buena Vista,True,,,
108787384,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/55/17/1355112214.webp,404,11,1420000.0,penthouse,sale,112.0,2,2,"Juan de Austria, 11",Madrid,Madrid,Chamberí,es,40.4326959,-3.6995336,True,https://www.idealista.com/obra-nueva/108787384/,"Be Grand Olavide se sitúa junto a la emblemática Plaza de Olavide, en la prestigiosa Calle Juan de Austria, una ubicación privilegiada que combina vida urbana, encanto y accesibilidad. En una zona rodeada de parques, centros culturales y todos los servicios, este proyecto ofrece una experiencia única de vida. El edificio contará con zonas comunes diseñadas para el bienestar: un elegante vestíbulo, sports-bar con salón comunitario y un gimnasio completamente equipado. Be Grand Olavide es sinónimo de estilo, confort y calidad de vida en pleno centro de Madrid.",False,,True,False,12679.0,False,False,False,False,[],False,False,1420000.0,€,,,flat,penthouse,"Trafalgar, Madrid","Ático en Juan de Austria, 11",4,True,Trafalgar,True,,,
108904383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/d1/71/1358479768.webp,AZUL CELESTE,12,1080000.0,chalet,sale,335.0,4,5,"calle Fco. de Goya, 11",Madrid,Boadilla del Monte,Sector S,es,40.4092785,-3.8885619,True,https://www.idealista.com/obra-nueva/108904383/,"LIENZO DE BOADILLA es una promoción compuesta por 8 exclusivas viviendas unifamiliares adosadas, configuradas para ofrecer el máximo confort, combinando diseño y funcionalidad en un entorno privilegiado. Donde se optimizan los espacios y la luz se convierte en la gran protagonista.  Construidas con los mejores materiales, una excelente carpintería interior y exterior, grandes ventanales, baños porcelánicos de primeras marcas. Situadas en una de las mejores ubicaciones de Boadilla del Monte, que pone a tu disposición todos los servicios necesarios para tu día a día: zonas ajardinadas, rutas naturales, comercio local, locales de ocio, centro de salud, hospitales, colegios, centros comerciales. Viviendas de alta calidad con una cuidada selección de materiales duraderos, excelente aislamiento térmico y acústico, así como sistemas de climatización por aerotermia, suelo radiante y refrescante, ventilación controlada y domótica integrada. Las casas están compuestas por 3 plantas. En la planta principal, encontraremos 2 plazas de aparcamiento, zonas ajardinadas privadas en el acceso y parte posterior a la vivienda, una gran cocina equipada con electrodomésticos de primeras marcas, salón con grandes cristaleras que dan paso a un bonito jardín. Se incluye también un aseo para dar servicio a esta zona. En la primera planta, encontraremos 3 espaciosos dormitorios, y un despacho/estudio, 2 cuartos de baño completos con materiales actuales y porcelánicos de alta calidad. Nuestra planta -1 tiene un gran salón que destaca por su amplitud y luminosidad, una zona de lavadero y un espacioso dormitorio en suite. Casas construidas por SERANCO, a quien le avalan 35 AÑOS de proyectos con los mejores resultados. Creando un entorno de confianza entre todos nuestros clientes.",False,newdevelopment,True,False,3224.0,True,False,False,False,[],False,False,1080000.0,€,True,True,chalet,terracedHouse,"Sector S, Boadilla del Monte","Chalet adosado en calle Fco. de Goya, 11",,,,,,,
109181408,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/65/68/1366684819.webp,001/025/008889,23,295000.0,flat,sale,44.0,1,1,calle Doctor Cornago,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,40.4372368,-3.8133111,False,https://www.idealista.com/inmueble/109181408/,"AS Real Estate, el departamento de venta de Grupo Alquiler Seguro te presenta esta fantástica oportunidad en Pozuelo de Alarcón, una de las zonas más demandadas de Madrid. Ubicada en una excelente zona residencial, muy próxima al Ayuntamiento. Esta vivienda está rodeada de una amplia oferta educativa, supermercados, centros de salud y todo tipo de servicios.  Cuenta con una buena conexión por transporte público: Metro Ligero (ML2), estación de Cercanías de Pozuelo (líneas C7 y C10), además de varias líneas de autobuses urbanos e interurbanos. Fácil acceso a las principales vías de comunicación: M-503, A-6, M-500 y M-40. La finca, construida en 2010, cuenta con ascensor y está en perfecto estado de conservación. La vivienda se sitúa en la segunda planta de un edificio de tres alturas. Con una superficie de 53 m² construidos, el piso es exterior y muy luminoso. Se distribuye en amplio salón con cocina integrada, 1 dormitorio con armario empotrado, 1 baño completo.  Ventanas PVC en toda la vivienda y suelos de tarima. Además, se incluye un trastero de 5 m2 construidos, situado en la última planta del edificio, ideal para almacenaje adicional. Quieres más información o agendar una visita, contáctanos y descubre tu próximo hogar.",False,good,False,,6705.0,False,False,True,False,[],False,False,295000.0,€,,,flat,,"Zona Pueblo, Pozuelo de Alarcón",Piso en calle Doctor Cornago,2,True,Zona Pueblo,True,,,
109194211,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/84/fa/1367058667.webp,EG6477,64,179900.0,flat,sale,60.0,3,1,San Isidro - Los Almendros,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,40.486838,-3.3620111,False,https://www.idealista.com/inmueble/109194211/,"Alcalá Inmobiliaria pone en venta un piso en una ubicación realmente inmejorable, justo al lado de la estación de tren y a un paso del Paseo de la Estación. La vivienda cuenta con 60 m² construidos, distribuidos en tres dormitorios (dos de ellos con armarios empotrados), un baño completo y un salón muy luminoso que se abre a una terraza cerrada y acristalada, perfecta para disfrutar durante todo el año. Además, dispone de un práctico maletero en el pasillo. Al ser una vivienda en esquina, disfruta de ventilación cruzada y un paso de aire constante. La calefacción y el agua caliente funcionan mediante electricidad, con la comodidad de pagar una única factura de luz. El piso se encuentra en una tercera planta sin ascensor. En definitiva, una oportunidad ideal tanto para quienes buscan comodidad y luminosidad en su vivienda, como para inversores, ya que la zona de la estación es la más demandada por los inquilinos. No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,,2998.0,False,True,False,False,[],False,False,179900.0,€,,,flat,,"San Isidro - Los Almendros, Alcalá de Henares",Piso,3,True,,False,,,
