propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109215913,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/0e/2c/1367711547.webp,,26,1,245000.0,flat,sale,100.0,True,3,1,calle de San Bartolomé,Madrid,Mataelpino,,es,40.7339532,-3.9443166,False,https://www.idealista.com/inmueble/109215913/,"Inmosierra presenta piso en urbanización en el pueblo de Matalpino, consta de 80m2 de vivienda distribuida en holl, moderna y equipada cocina con tendero cerrado, amplio salón con un buen ventanal y con chimenea para disfrutar del calor de hogar, 3 dormitorios con a/e, 1wc amplio con una buena ducha, suelos de gres, calefacción de gas canalizado con caldera independiente, además tiene un garaje/trastero de 20m entrada independiente y cerrado. La urbanización consta de piscina todo muy cuidado, 90€comunidad con agua incluida. cerca de autobuses., colegios, comercio. 245.000€ visista con Inmosierra.",False,good,False,False,,2450.0,False,False,False,False,[],False,False,245000.0,€,True,True,flat,,Mataelpino,Piso en calle de San Bartolomé,,,,
109210270,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2c/ef/c0/1367556640.webp,V.24_Mad,17,1,240000.0,flat,sale,66.0,True,1,1,"via CL, 24",Madrid,Madrid,Carabanchel,es,40.3862357,-3.7206506,True,https://www.idealista.com/inmueble/109210270/,"**Piso en Venta en Opañel, Carabanchel** Descubre este encantador piso de 1 dormitorio y 1 baño, ideal para aquellos que buscan un hogar acogedor en una ubicación privilegiada. Situado en la primera planta de un edificio residencial con ascensor, este inmueble ofrece comodidad y accesibilidad. La vivienda cuenta con una terraza perfecta para disfrutar del aire libre y un salón-comedor luminoso que invita a relajarse después de un largo día.  La cocina independiente está equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora, lo que la convierte en un espacio funcional y práctico. Los suelos de gres porcelánico aportan un toque moderno y fácil mantenimiento. Además, la carpintería de aluminio climalit garantiza un buen aislamiento térmico y acústico. Ubicado en el corazón de Opañel, este piso se beneficia de excelentes comunicaciones. A menos de 5 minutos a pie, encontrarás la parada de metro Plaza Elíptica y varias paradas de autobús, facilitando el acceso al centro de Madrid. La zona está rodeada de servicios básicos como farmacias, colegios, supermercados y una amplia oferta de entretenimiento, incluyendo gimnasios y parques. Este inmueble es apto para personas con movilidad reducida y se encuentra en buen estado, listo para entrar a vivir. Con una superficie construida de 66 m², y una orientación norte-sur que asegura luz natural durante todo el día, este piso es una oportunidad que no querrás dejar pasar. ¡Ven a visitarlo y hazlo tu nuevo hogar!",False,good,False,True,,3636.0,True,False,False,False,[],False,False,240000.0,€,,,flat,,"Opañel, Madrid","Piso en via CL, 24",Opañel,,,
107375487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/ca/c9/1311083888.webp,TIPO 15 PRIMERA PLANTA ,43,1,554678.0,duplex,sale,82.0,True,2,2,"calle Cuesta, 5",Madrid,Majadahonda,Casco Antiguo,es,40.4724797,-3.872327,True,https://www.idealista.com/obra-nueva/107375487/,"Últimas viviendas disponibles! VO Private Real Estate presenta en Majadahonda en exclusiva, este proyecto de lujo Residencial Cuesta Descubre tu nuevo hogar, en pleno corazón de Majadahonda rodeada de todo tipo de servicios. Promoción donde la elegancia, diseño y calidades la hacen única en todo el municipio. La armonía entre el diseño clásico y moderno cobra vida, consiguiendo el máximo confort en todos los detalles. Urbanización privada con amplias zonas verdes y piscina comunitaria. 19 viviendas de 1 y 2 dormitorios con terraza, una práctica distribución, creando amplios espacios de gran luminosidad y una cuidadosa selección de materiales de la más alta calidad. Cada vivienda ha sido pensada para ofrecer la máxima funcionalidad para tu comodidad. Con las últimas y más eficientes tecnologías de construcción, incluyendo aerotermia con suelo radiante-refrescante. Calificación Energética A + Plazas de garaje y trastero incluidas en el precio. Solicita tu cita previa y te esperamos en nuestra oficina para contarte todos los detalles y condiciones. Aprovecha y ven a reservar una de las últimas viviendas que nos quedan.",False,,True,True,False,6764.0,True,False,False,False,[],False,False,554678.0,€,True,True,flat,duplex,"Casco Antiguo, Majadahonda","Dúplex en calle Cuesta, 5",,,,
103799788,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/84/3f/1200495927.webp,Fresno,35,,310000.0,chalet,sale,255.0,,3,3,Aldea del Fresno,Madrid,Aldea del Fresno,,es,40.3210582,-4.2046066,False,https://www.idealista.com/inmueble/103799788/,"Espectacular chalet independiente en parcela de 412 metros. Se distribuye en 2 plantas. La principal consta de 133 metros con recibidor, salón independiente con A/A, amplia concina con salida al patio, 3 dormitorios con armarios empotrados, el principal con A/A, vestidor y baño en suite con ducha, otro cuarto de baño con gran bañera. La planta semisótano consta de 117 metros distribuidos en garaje para un coche, 1 aseo, sala de caldera, bodega, 1 habitación y amplio salón. Parcela solada en un 80% con hormigón impreso, leñera, barbacoa y horno de obra, varias tomas de agua y porche. Vivienda con excelentes calidades con calefacción de gasoil, canalones, ventanas climalit.. . Ubicada en el casco urbano junto a todos los servicios.",False,good,False,,,1216.0,True,False,True,False,[],False,False,310000.0,€,True,True,chalet,independantHouse,Aldea del Fresno,Casa independiente,,,,
108353757,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/bc/8d/1341597044.webp,,14,4,135000.0,flat,sale,57.0,True,2,1,calle Arechavaleta,Madrid,Madrid,Villaverde,es,40.3489447,-3.6958729,False,https://www.idealista.com/inmueble/108353757/,"Acogedor piso exterior en Villaverde – Ideal para inversión. Por las condiciones especiales de la vivienda, la escrituración máxima sera en 115.000€, resto aportación de capital. Se vende luminoso exterior en cuarta planta sin ascensor, ubicado en la calle Arechavaleta, en el barrio de Los Ángeles, distrito de Villaverde (Madrid). El piso forma parte de un edificio construido en 1965 y se encuentra en buen estado de conservación, listo para entrar a vivir o para reformar a tu gusto. Con 57 m² construidos, la vivienda está distribuida en 2 dormitorios, 1 baño completo, salón y cocina independiente. Dispone de calefacción individual por gas natural y armarios empotrados, lo que aporta comodidad y funcionalidad. Además, al tratarse de la última planta del edificio, goza de una gran tranquilidad y buena luz natural durante todo el día. La orientación del piso es sur-oeste, lo que permite una buena ventilación cruzada y vista despejadas. Los gastos de comunidad son reducidos (60 €/mes), y la ubicación es excelente: zona residencial tranquila, bien comunicada con transporte público (cercanías, autobuses, metro), comercios, colegios y zonas verdes. Todo lo que necesitas, ¡a un paso de casa! Una gran oportunidad tanto para quienes buscan su primera vivienda como para inversores interesados en una zona con alta demanda de alquiler en Madrid.",False,good,False,False,,2368.0,False,False,False,False,[],False,False,135000.0,€,,,flat,,"Los Ángeles, Madrid",Piso en calle Arechavaleta,Los Ángeles,148000.0,13000.0,9.0
108221290,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/08/30/1339251802.webp,REAL-0128,38,,2600000.0,chalet,sale,840.0,,7,6,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,40.4503419,-3.8178178,False,https://www.idealista.com/inmueble/108221290/,"Impresionante Chalet en Venta en Urbanización Los Álamos, Pozuelo de Alarcón. Te presentamos este espectacular chalet de 840 m² construidos, ubicado en la codiciada urbanización Los Álamos de Bularas. Con siete dormitorios y seis baños, esta propiedad es ideal para familias que buscan amplitud y confort. En la planta calle, un gran salón con doble altura, un despacho, habitación, terraza cerrada por completo siendo la ""salita"" de diario, y una gran cocina con Office y comedor dan lugar a subir a la zona de descanso. Esta planta la forma una espectacular suite principal y 3 habitaciones con baño, además de una sala que podría convertirse en habitación.  Desde aquí, un acceso oculto a través de una escalera da acceso a la buhardilla, actualmente usada como espacio de almacenaje.  En la planta baja, encontrarás diversas zonas, incluyendo una área de ocio, un garaje, trasteros y una habitación de servicio con salida directa al exterior. Este espacio versátil se adapta a tus necesidades, ya sea como sala de juegos, oficina o área de entretenimiento. La propiedad ofrece grandes posibilidades de actualización. Aunque fue construida en 2000 con las mejores calidades, es probable que el futuro propietario desee personalizarla a su estilo. Además, la buhardilla actual, utilizada como almacenamiento, tiene el potencial de ser habilitada para diferentes usos, como un estudio o sala de cine. El jardín, de casi 3000 m², cuenta con distintos ambientes, incluyendo una hermosa zona de piscina. Para disfrutar al máximo de los días soleados, se ha construido una barbacoa de obra y un baño, permitiendo que tus invitados no necesiten acceder a la casa mientras disfrutan de la piscina. Situado en una ubicación privilegiada, el chalet está rodeado de naturaleza y ofrece fácil acceso a vías de servicio, haciendo que la conexión con el centro de Pozuelo de Alarcón y Madrid sea rápida y sencilla. La zona también cuenta con excelentes servicios, como escuelas, parques y comercios, lo que la convierte en un lugar ideal para vivir. No pierdas la oportunidad de visitar este impresionante chalet y descubrir todas sus posibilidades. ¡Tu nuevo hogar te espera!",False,good,False,,,3095.0,True,False,True,False,[],False,False,2600000.0,€,True,True,chalet,independantHouse,"Zona Pueblo, Pozuelo de Alarcón",Casa independiente,Zona Pueblo,,,
108829105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/b6/8c/1356345734.webp,P2 Bajo A,15,bj,926009.0,duplex,sale,146.0,True,2,2,"calle Cantalejo, 19",Madrid,Madrid,Fuencarral,es,40.4736193,-3.7352716,True,https://www.idealista.com/obra-nueva/108829105/,"NUEVO PROYECTO JUNTO A PUERTA DE HIERRO Residencial Zenith es un proyecto de 117 exclusivas viviendas de 1, 2 y 3 dormitorios con amplias y variadas zonas comunes. Precio desde 450.067€ con plaza de garaje y trastero incluido. ARQUITECTURA DE AUTOR El diseño arquitectónico de Zenith se caracteriza por un diseño escultórico y vanguardista, donde los volúmenes curvos aportan un dinamismo único. Sus líneas fluidas generan una sensación de movimiento constante, envolviendo el edificio con una elegancia orgánica que El diseño arquitectónico de Zenith se caracteriza por sus líneas rectas y depuradas, creando una estética moderna y sofisticada que se integra perfectamente con su entorno. ZENITH NO SOLO SON VIVIENDAS: EL ARTE DE VIVIR Disfrute de un oasis privado sin salir de casa. Zenith ha sido concebido para ofrecer una experiencia de vida inigualable. Las zonas comunes han sido cuidadosamente diseñadas para responder a los más altos estándares de confort, privacidad y estilo de vida. Podrá disfrutar de piscina desbordante y solárium que invitan al relax en los meses más calurosos. Además, Zenith ofrece un rooftop con terraza panorámica y gastroteca. En la planta baja la Sala Club ha sido diseñada como un espacio versátil para las celebraciones privadas. El Coworking está pensado para quienes combinan vida personal y profesional en el mismo entorno. Para los amantes del deporte, Zenith dispone de gimnasio tanto interior como exterior, sauna y aparcamiento para bicicletas. Los más pequeños disponen de un espacio exclusivo para el juego tanto exterior como interior. Podrá hacer uso de buzones de paquetería para la recepción de paquetes. Sostenibilidad y ahorro energético Las viviendas de ZENITH están preparadas para obtener una Calificación Energética A. Esto significa que tendrán un mínimo impacto sobre el medio ambiente, al igual que se reducirá el consumo de energía, afectando directamente al importe de las facturas de cada usuario. UBICACIÓN Zenith estará ubicado en una de las zonas más exclusivas de Madrid, Puerta de Hierro, concretamente en la calle Cantalejo. Caracterizada por su entorno privilegiado, esta ubicación ofrece tranquilidad, privacidad y naturaleza, sin renunciar a la proximidad con el centro de Madrid y sus principales servicios. Entorno verde y exclusivo: Situado en un enclave rodeado de naturaleza, cerca del Monte de El Pardo, garantizando aire puro y un ambiente relajado. Accesibilidad y conexiones: Excelentes conexiones con el centro de Madrid mediante la M-30, M-40 y A-6, así como transporte público cercano. Seguridad y privacidad: Urbanización de alto nivel con seguridad 24/7, perfecta para quienes buscan tranquilidad en un entorno privilegiado. Servicios de primer nivel: Cercanía a colegios internacionales, hospitales de prestigio, clubes deportivos como el Real Club de Puerta de Hierro y una amplia oferta gastronómica y comercial en zonas como Moncloa y La Vaguada. PERSONALIZACIÓN En Zenith se ofrece la posibilidad de personalizar cada rincón de su vivienda, desde la distribución hasta los acabados. Podrá elegir entre un amplio abanico de posibilidades en las calidades de su vivienda, cada vivienda será única. Nota: TODAS LAS VIVIENDAS LLEVAN INCLUIDAS 1 PLAZA DE GARAJE Y UN TRASTERO. EN EL CASO DE LAS DE 3 DORMITORIOS LLEVAN 2 PLAZAS DE GARAJE Y UN TRASTERO. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.",False,newdevelopment,True,True,False,6343.0,True,False,False,False,[],False,False,926009.0,€,,,flat,duplex,"Peñagrande, Madrid","Dúplex en calle Cantalejo, 19",Peñagrande,,,
109198268,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/ed/dd/1367202540.webp,ECDH25FTV,33,,439900.0,chalet,sale,214.0,,3,3,calle Francisco Tomás y Valiente,Madrid,Mejorada del Campo,,es,40.3922013,-3.4780833,False,https://www.idealista.com/inmueble/109198268/,"Inmobiliaria Corredor del Henares te ofrece en exclusiva este espectacular chalet adosado de 214 m², perfecta para disfrutar de la vida en familia. Distribuida en tres plantas, esta vivienda ofrece un diseño funcional y acogedor.  En la primera planta, un amplio y luminoso salón te da la bienvenida, con acceso directo al patio trasero, ideal para tus momentos de relax. La cocina, también espaciosa, cuenta con una gran ventana que inunda de luz el ambiente y una despensa anexa para mayor comodidad. Además, un aseo de cortesía y un recibidor con armario empotrado completan esta planta. En la segunda planta, se encuentra la habitación principal con baño completo y armario empotrado, junto a dos habitaciones adicionales, también con armarios empotrados, que ofrecen espacio suficiente para toda la familia. Un baño completo con plato de ducha y un amplio distribuidor añaden funcionalidad a este nivel.  La planta baja alberga un garaje diáfano de 70 m², con acceso directo a la vivienda mediante escalera interior, brindando comodidad y seguridad.  Los dos patios, delantero y trasero, de 38 m² cada uno, son perfectos para disfrutar del aire libre. Con calefacción de gas natural y aire acondicionado en el salón y dos habitaciones, esta casa garantiza confort durante todo el año.  Si tienes problemas con la financiación, disponemos de departamento financiero propio que te ayudará a conseguir las mejores condiciones hipotecarias para ti. Quieres un chalet para entrar a vivir, en una buena zona de Mejorada del Campo, cerca de comercios, colegios, zonas deportivas y parada de autobús? No lo pienses más y LLÁMANOS!",False,good,False,,,2056.0,False,False,False,False,[],False,False,439900.0,€,True,True,chalet,terracedHouse,Mejorada del Campo,Chalet adosado en calle Francisco Tomás y Valiente,,,,
108829305,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/51/80/1356345775.webp,P4 2ºD,15,2,627264.0,flat,sale,78.0,True,2,2,"calle Cantalejo, 19",Madrid,Madrid,Fuencarral,es,40.4736193,-3.7352716,True,https://www.idealista.com/obra-nueva/108829305/,"NUEVO PROYECTO JUNTO A PUERTA DE HIERRO Residencial Zenith es un proyecto de 117 exclusivas viviendas de 1, 2 y 3 dormitorios con amplias y variadas zonas comunes. Precio desde 450.067€ con plaza de garaje y trastero incluido. ARQUITECTURA DE AUTOR El diseño arquitectónico de Zenith se caracteriza por un diseño escultórico y vanguardista, donde los volúmenes curvos aportan un dinamismo único. Sus líneas fluidas generan una sensación de movimiento constante, envolviendo el edificio con una elegancia orgánica que El diseño arquitectónico de Zenith se caracteriza por sus líneas rectas y depuradas, creando una estética moderna y sofisticada que se integra perfectamente con su entorno. ZENITH NO SOLO SON VIVIENDAS: EL ARTE DE VIVIR Disfrute de un oasis privado sin salir de casa. Zenith ha sido concebido para ofrecer una experiencia de vida inigualable. Las zonas comunes han sido cuidadosamente diseñadas para responder a los más altos estándares de confort, privacidad y estilo de vida. Podrá disfrutar de piscina desbordante y solárium que invitan al relax en los meses más calurosos. Además, Zenith ofrece un rooftop con terraza panorámica y gastroteca. En la planta baja la Sala Club ha sido diseñada como un espacio versátil para las celebraciones privadas. El Coworking está pensado para quienes combinan vida personal y profesional en el mismo entorno. Para los amantes del deporte, Zenith dispone de gimnasio tanto interior como exterior, sauna y aparcamiento para bicicletas. Los más pequeños disponen de un espacio exclusivo para el juego tanto exterior como interior. Podrá hacer uso de buzones de paquetería para la recepción de paquetes. Sostenibilidad y ahorro energético Las viviendas de ZENITH están preparadas para obtener una Calificación Energética A. Esto significa que tendrán un mínimo impacto sobre el medio ambiente, al igual que se reducirá el consumo de energía, afectando directamente al importe de las facturas de cada usuario. UBICACIÓN Zenith estará ubicado en una de las zonas más exclusivas de Madrid, Puerta de Hierro, concretamente en la calle Cantalejo. Caracterizada por su entorno privilegiado, esta ubicación ofrece tranquilidad, privacidad y naturaleza, sin renunciar a la proximidad con el centro de Madrid y sus principales servicios. Entorno verde y exclusivo: Situado en un enclave rodeado de naturaleza, cerca del Monte de El Pardo, garantizando aire puro y un ambiente relajado. Accesibilidad y conexiones: Excelentes conexiones con el centro de Madrid mediante la M-30, M-40 y A-6, así como transporte público cercano. Seguridad y privacidad: Urbanización de alto nivel con seguridad 24/7, perfecta para quienes buscan tranquilidad en un entorno privilegiado. Servicios de primer nivel: Cercanía a colegios internacionales, hospitales de prestigio, clubes deportivos como el Real Club de Puerta de Hierro y una amplia oferta gastronómica y comercial en zonas como Moncloa y La Vaguada. PERSONALIZACIÓN En Zenith se ofrece la posibilidad de personalizar cada rincón de su vivienda, desde la distribución hasta los acabados. Podrá elegir entre un amplio abanico de posibilidades en las calidades de su vivienda, cada vivienda será única. Nota: TODAS LAS VIVIENDAS LLEVAN INCLUIDAS 1 PLAZA DE GARAJE Y UN TRASTERO. EN EL CASO DE LAS DE 3 DORMITORIOS LLEVAN 2 PLAZAS DE GARAJE Y UN TRASTERO. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas.",False,newdevelopment,True,True,False,8042.0,True,False,False,False,[],False,False,627264.0,€,,,flat,,"Peñagrande, Madrid","Piso en calle Cantalejo, 19",Peñagrande,,,
107609985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/64/de/de/1307483320.webp,TIPO 13 PISO DUPLEX,31,2,533087.0,duplex,sale,86.0,True,2,3,"calle Cuesta, 5",Madrid,Majadahonda,Casco Antiguo,es,40.4724797,-3.872327,True,https://www.idealista.com/obra-nueva/107609985/,"Últimas viviendas disponibles! VO Private Real Estate presenta en Majadahonda en exclusiva, este proyecto de lujo Residencial Cuesta Descubre tu nuevo hogar, en pleno corazón de Majadahonda rodeada de todo tipo de servicios. Promoción donde la elegancia, diseño y calidades la hacen única en todo el municipio. La armonía entre el diseño clásico y moderno cobra vida, consiguiendo el máximo confort en todos los detalles. Urbanización privada con amplias zonas verdes y piscina comunitaria. 19 viviendas de 1 y 2 dormitorios con terraza, una práctica distribución, creando amplios espacios de gran luminosidad y una cuidadosa selección de materiales de la más alta calidad. Cada vivienda ha sido pensada para ofrecer la máxima funcionalidad para tu comodidad. Con las últimas y más eficientes tecnologías de construcción, incluyendo aerotermia con suelo radiante-refrescante. Calificación Energética A + Plazas de garaje y trastero incluidas en el precio. Solicita tu cita previa y te esperamos en nuestra oficina para contarte todos los detalles y condiciones. Aprovecha y ven a reservar una de las últimas viviendas que nos quedan.",False,,True,True,False,6199.0,True,False,False,False,[],False,False,533087.0,€,True,True,flat,duplex,"Casco Antiguo, Majadahonda","Dúplex en calle Cuesta, 5",,,,
106500322,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/17/4c/1284690601.webp,E2 3ºB,16,3,927000.0,flat,sale,127.0,True,3,2,"calle Doctor Guiu, 57",Madrid,Madrid,Fuencarral,es,40.4786736,-3.7366174,True,https://www.idealista.com/obra-nueva/106500322/,"Evergreen es un proyecto de 19 viviendas conectados con el exterior, con la naturaleza, con vistas panorámicas del entorno y a poca distancia del centro de Madrid.  Evergreen, ubicado en la calle Doctor Guiu 57 junto a la Avenida del cardenal Herrera Oria. Es un edificio moderno, que ocupa un emplazamiento excepcional en el noroeste de Madrid, próximo a Puerta de Hierro, un enclave privilegiado rodeado por zonas verdes Aquí es posible seguir en contacto con la naturaleza sin renunciar a vivir en la ciudad. Tranquilidad y dinamismo se dan cita en un entorno único. Vivir junto a Puerta de Hierro Un enclave privilegiado — Zonas verdes y naturaleza  Evergreen se encuentra en una zona exclusiva de Madrid, a escasos minutos del centro. Es considerada una de las mejores áreas de la ciudad y en ella abundan las zonas verdes. Destacan el Real Club Puerta de Hierro, El Pardo o el Hipódromo de la Zarzuela. Un lugar tranquilo con magníficos colegios y centros hospitalarios, muy bien comunicado con las principales Universidades. Estilo de vida con todos los servicios Evergreen se levanta en el noroeste de Madrid, en una de las áreas residenciales más codiciadas de la capital. Sus amplias zonas verdes suponen uno de los principales reclamos para las familias que buscan disfrutar de la naturaleza sin abandonar la ciudad. Un barrio apacible que cuenta con reconocidos centros hospitalarios, como el Ruber Internacional o la Clínica Cemtro; y diversos centros educativos para todas las edades. La zona también ofrece un sinfín de posibilidades para disfrutar del ocio. A poca distancia, se encuentra el Centro Comercial La Vaguada, y en el entorno, se extienden varios campos de Golf, el Hipódromo de la Zarzuela y El Pardo. Además, es posible recorrer los alrededores en bicicleta o caminando, siguiendo el Anillo Verde Ciclista. Evergreen.- El Edificio El edificio de EVERGREEN cumple todas las premisas para optimizar la funcionalidad mediante un diseño de líneas modernas, sencillas y con materiales de gran calidad. Espacios ideados desde la sensibilidad y concebidos para adaptarse a sus necesidades, a su ciudad y al planeta. Hogares conectados con la naturaleza Doctor Guiu 57 comprende 19 viviendas, todas ellas con terraza. Hogares llenos de luz que se integran en un entorno excepcional y establecen un estrecho vínculo con los espacios verdes que rodean el edificio. EVERGREEN engloba diversos tipos de viviendas, de entre uno y cuatro dormitorios. Todas garantizan una distribución equilibrada, que genera estancias amplias en las que se cuidan todos los detalles. Viviendas jardín, todas las viviendas con amplias terrazas y áticos con vistas panorámicas  Las viviendas del primer nivel de este inmueble constan de tres dormitorios y gozan de extensas terrazas, espacios abiertos donde encontrar la calma y romper con la rutina. Todos los hogares de Doctor Guiu 57 permiten abrazar el entorno a través de sus terrazas, disfrutar del aire libre y sentirse en plena naturaleza, a poca distancia del centro de Madrid Salón Amplios espacios rebosantes de luz, luz que llega a través de los grandes ventanales que los conectan con las terrazas y que los acercan a las zonas verdes que envuelven el edificio. Baño Baños amplios, con acabados de alta calidad. Destacan los tonos cálidos y el juego armónico que componen las diferentes texturas. Dormitorio Estancias con grandes ventanales, que aprovechan al máximo la luz natural. Espaciosos armarios, integrados en la pared, satisfacen todas las necesidades de almacenamiento Viviendas Ático  Poseen unas vistas privilegiadas del noroeste de Madrid y gozan de unas espectaculares terrazas.",False,newdevelopment,True,True,False,7299.0,True,False,False,False,[],False,False,927000.0,€,True,True,flat,,"Peñagrande, Madrid","Piso en calle Doctor Guiu, 57",Peñagrande,,,
105218207,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/e6/f1/1254294165.webp,REAL-0063,98,,6950000.0,chalet,sale,920.0,,6,8,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,40.4553748,-3.6303551,False,https://www.idealista.com/inmueble/105218207/,"Presentamos el chalet independiente de lujo más exclusivo en la prestigiosa zona del Parque del Conde de Orgaz. Su diseño impresionante, junto con la amplitud de sus espacios y una iluminación meticulosamente estudiada, hacen de esta vivienda una obra maestra sin igual. Con casi 1.000 m² construidos sobre una parcela de aproximadamente 1.300 m², este chalet incorpora los avances tecnológicos más modernos y se vende completamente amueblado. Planta Principal: Accedemos a la vivienda por una puerta principal acorazada con apertura mediante huella digital. Al entrar, nos recibe un amplio salón-comedor con techos altos y ventanales de suelo a techo, que proporcionan una sensación de confort y grandeza. La estancia cuenta con una gran mesa de comedor bajo dos espectaculares lámparas y una zona de reunión con un cómodo sofá y butacones. El despacho, con salida directa al jardín de la fachada principal, se complementa con una sala de estar para el día a día. En esta planta también se encuentra un aseo para invitados. La cocina, presidida por una isla central con encimera de inducción invisible y extensión para hasta 8 comensales, está equipada con electrodomésticos de la prestigiosa marca Gaggenau, incluyendo horno, microondas, cafetera, envasadora al vacío, frigorífico de doble puerta, congelador de doble puerta y lavavajillas. Numerosos armarios de almacenaje completan esta estancia junto al dormitorio de servicio con baño en suite y acceso independiente. Planta Primera: Una elegante escalera con barandilla de cristal y un juego de luces con bombillas vistas de suelo a techo nos conduce a la planta superior. El dormitorio principal, el más exclusivo, incluye su propia sala de estar y terraza privada, un gran vestidor y un cuarto de baño con doble seno, dos WC independientes y una ducha con salida a la terraza. En esta planta también se encuentran otras cuatro habitaciones, cada una con su propio baño en suite y acceso a una terraza con un magnífico tobogán directo a la piscina. Planta Semisótano: El espacio principal de esta planta es una gran sala de estar, cine y juegos, presidida por una impresionante pared con nueve pantallas de TV interactivas, ideal para los amantes del cine, los deportes y la diversión. La zona inferior se completa con un gimnasio dividido en dos áreas, una zona de lavandería y planchado, un dormitorio para invitados con salida a un patio inglés, un cuarto de baño y los cuartos de máquinas destinados a aerotermia, bomba de calor, electricidad, domótica e internet. Jardín: El jardín, de diseño exquisito, rodea la casa y cuenta con una piscina con hamacas interiores y un jacuzzi independiente. Una cuidada arboleda proporciona mayor intimidad a la parcela, que también incluye un huerto de plantas aromáticas. Destaca el porche que separa el salón y la cocina de la parte exterior, con una zona de descanso bajo originales ventiladores y un comedor de verano junto a la barbacoa. La parte exterior dispone además de un cuarto de baño y la sala de máquinas de la piscina y el jacuzzi. Características adicionales: - Máxima eficiencia energética con carpintería de alta capacidad de aislamiento, suelo radiante y refrescante por aerotermia, y una instalación de placas solares de 15KW de potencia, que contribuyen significativamente al ahorro energético y a la sostenibilidad del hogar  - Vivienda muy soleada con doble orientación Este-Oeste.   - Puerta de entrada principal acorazada.  - Calefacción radiante por aerotermia y aire acondicionado con bomba de calor. - Domótica para el control remoto de iluminación y persianas. - Puertas de seguridad con apertura por huella digital. - Zona de aparcamiento para 4 vehículos, 2 de ellos con cargador eléctrico. - Conexión wifi asegurada en todas las estancias con 2 fibras ópticas independientes.",False,good,False,,,7554.0,True,False,True,False,[],False,False,6950000.0,€,True,True,chalet,independantHouse,"Conde Orgaz-Piovera, Madrid",Casa independiente,Conde Orgaz-Piovera,,,
