propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,status,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription
107826198,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/2a/1b/1325149167.webp,AD - 442,36,,1500000.0,chalet,sale,215.0,,4,3,Barrio Guindalera,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4337502,-3.6699234,False,https://www.idealista.com/inmueble/107826198/,"CHALET EXTERIOR CON AMPLIA TERRAZA – GUINDALERA – 3 PLANTAS – ESPACIOS LUMINOSOS Y VERSÁTILES DIRECTING International Properties presenta a la venta un espectacular chalet en el prestigioso Barrio de Salamanca, un verdadero lujo en el corazón de Madrid. Esta vivienda exterior destaca por su excepcional luminosidad y cuenta con una amplia terraza, ofreciendo un ambiente cálido y acogedor en todas sus estancias. En la planta principal, un elegante hall da la bienvenida y conduce a un amplio salón-comedor con chimenea, ideal para crear momentos inolvidables en un ambiente sofisticado y confortable. La primera planta alberga tres dormitorios espaciosos y un baño completo equipado con bañera y sauna, proporcionando un oasis de bienestar y relax. En la planta baja, una habitación-bodega y una amplia cocina que se abre a un generoso patio crean un espacio perfecto para el ocio y la convivencia. Cada rincón de este chalet destaca por su amplitud, luz natural y versatilidad, configurando un hogar exclusivo para quienes buscan calidad de vida en una de las zonas más consolidadas de Madrid. Su ubicación estratégica garantiza acceso a todos los servicios y excelentes conexiones de transporte. Situado en el codiciado distrito de Salamanca, a pocos pasos de la vibrante plaza de San Cayetano y el mercado “La Guindalera”, la zona ofrece una completa oferta cultural y de ocio, incluyendo la Biblioteca Pública Manuel Alvar, el Centro Cultural Buena Vista, el Centro Deportivo Municipal Moscardó y el Hospital de la Princesa. Además, colegios de prestigio como el Colegio Público Guindalera y el C. E. I. P. Fundación Caldeiro se encuentran en las inmediaciones. La oferta comercial local es rica y variada, con tiendas de barrio, bares tradicionales y restaurantes temáticos. La excelente comunicación está garantizada con múltiples líneas de metro (L4, L5, L6, L2), numerosas líneas de autobús y fácil acceso a la M-30 y la A-2, facilitando la movilidad por toda la ciudad. DIRECTING International Properties ofrece a sus clientes nacionales e internacionales una cuidada selección de inmuebles — casas, pisos, áticos, dúplex, chalets, lofts — en las zonas más exclusivas y demandadas de Madrid, como Salamanca, Retiro, Chamartín, Chamberí, Moncloa, Centro y Arturo Soria, entre otras. ¿Quieres vender tu vivienda? Te ofrecemos una valoración gratuita y sin compromiso. Descubre las viviendas más exclusivas de Madrid en.",False,False,,,6977.0,True,False,True,False,[],False,False,1500000.0,€,,,chalet,independantHouse,"Guindalera, Madrid",Casa independiente,good,,,,
109216554,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/f4/82/1367728465.webp,,14,4,210000.0,flat,sale,56.0,True,3,1,calle la Pañería,Madrid,Madrid,San Blas,es,Amposta,40.4283984,-3.6205132,False,https://www.idealista.com/inmueble/109216554/,"COMPLETAMENTE EXTERIOR. PROYECTO DE ASCENSOR  Se vende piso de 56m² construidos en el corazón del barrio de Amposta, SAN BLAS. La vivienda se distribuye en: •2 dormitorios luminosos bastante amplios •Salón con cocina con mucha entrada de luz •1 baño completo con plato de ducha •Cuenta con un comedor bastante amplio  Dispone de calefacción individual eléctrico, lo que garantiza confort durante todo el año. Ubicado en la penúltima planta de un edificio sin ascensor, en una zona con excelente comunicación y rodeada de todos los servicios: transporte público, comercios, restaurantes y zonas de ocio. Ideal como vivienda propia o inversión con alta rentabilidad en una de las zonas con mayor proyección de Madrid. � ¡Ven a visitarlo y descubre tu próximo hogar en San Blas!",False,False,False,,3750.0,True,False,False,False,[],False,False,210000.0,€,,,flat,,"Amposta, Madrid",Piso en calle la Pañería,good,,,,
109213784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/99/a6/1367639495.webp,,12,2,1470000.0,flat,sale,157.0,True,3,3,calle de Máiquez,Madrid,Madrid,Retiro,es,Ibiza,40.4207359,-3.6751848,False,https://www.idealista.com/inmueble/109213784/,"Exclusiva vivienda de lujo junto al Retiro – Diseño y confort en el corazón de Madrid En Penthouse Real Estate te presentamos una propiedad única que redefine el concepto de lujo y elegancia en Madrid. Ubicada en la calle Máiquez, esquina con O'Donnell, a tan solo unos pasos del Parque del Retiro, esta vivienda rehabilitada combina un diseño vanguardista con una ubicación privilegiada, ofreciendo un hogar perfecto para quienes buscan exclusividad, confort y una vida cosmopolita. La propiedad está lista para entrar a vivir, ofreciendo una experiencia residencial inmediata y sin complicaciones.   Espacios amplios, funcionales y llenos de luz Con una superficie total de 157 m², esta espectacular vivienda ha sido diseñada para aprovechar cada rincón al máximo: •Tres dormitorios con armarios empotrados, uno de ellos con baño en suite y vestidor privado. •Uno de los dormitorios secundarios cuenta con una pequeña terraza, ideal para relajarse al aire libre. •Un baño completo adicional y aseo de cortesía que aportan comodidad y funcionalidad. La vivienda se encuentra decorada con mobiliario de prestigiosas marcas, cuidadosamente seleccionado para resaltar la armonía y el estilo de cada estancia. El mobiliario no está incluido en el precio de venta. Su adquisición podrá valorarse de forma independiente.   Diseño y materiales que marcan la diferencia Cada detalle ha sido pensado para transmitir calidez y sofisticación: •Panelados y cabeceros en madera de roble natural que aportan personalidad a las estancias. •Estantería retroiluminada que crea un ambiente acogedor y elegante en el salón. •Baños con muebles en roble, lavabos Cosentino y grifería Rovira Link en acabados de cobre cepillado y cromado, uniendo diseño y funcionalidad. Estos acabados convierten la vivienda en un espacio exclusivo, donde lujo y confort se integran a la perfección.   Cocina de alta gama integrada en el salón El corazón de la casa es su espectacular cocina abierta, diseñada para disfrutar tanto en el día a día como en reuniones con amigos y familiares: •Encimera Cosentino Neural de diseño premium. •Placa Elica Nikolatesla Fit con campana extractora integrada. •Electrodomésticos de primeras marcas: Smeg y Whirlpool. •Fregadero Granitek Avena con grifería monomando. Un espacio donde el diseño y la funcionalidad se encuentran para crear experiencias memorables.   Confort y tecnología inteligente La vivienda está equipada con sistemas que garantizan bienestar y eficiencia: •Climatización por conductos Mitsubishi en todas las estancias. •Radiadores Irsap y toalleros Xilo en baños. •Domótica Jung que permite controlar temperatura, iluminación y persianas motorizadas. •Conexión TDT, WiFi y portero automático con control desde app. Vivir aquí es disfrutar del máximo confort con la última tecnología al servicio del hogar.   Ubicación privilegiada junto al Retiro A escasos pasos de uno de los pulmones verdes de Madrid, esta vivienda se encuentra en una zona con todo lo que necesitas a tu alcance: •Restaurantes de alta cocina y tiendas exclusivas. •Una gran oferta cultural y de ocio. •Excelentes conexiones de transporte, con varias líneas de metro cercanas y acceso directo a la M-30 y M-23. El equilibrio perfecto entre tranquilidad, naturaleza y vida urbana.   Una oportunidad única en el mercado Esta vivienda representa una oportunidad excepcional para quienes buscan vivir en una de las mejores zonas de Madrid, con diseño, calidad y exclusividad en cada detalle. Gracias a que está lista para entrar a vivir, podrás disfrutar de tu nuevo hogar sin esperas ni complicaciones. En Penthouse Real Estate te ofrecemos una experiencia de compra personalizada y discreta, guiándote en cada paso del proceso. � Contáctanos hoy mismo y agenda tu visita privada para descubrir esta joya junto al Retiro.",True,False,True,,9363.0,True,False,False,False,[],False,False,1470000.0,€,,,flat,,"Ibiza, Madrid",Piso en calle de Máiquez,good,,,,
109214782,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ab/8e/9c/1367672904.webp,,11,bj,200000.0,flat,sale,48.0,True,2,1,calle Solana de Luche s/n,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4071942,-3.7330811,True,https://www.idealista.com/inmueble/109214782/,"BLUPOWER CONSTRUCCIONES SL gestiona la VENTA de esta EXCLUSIVA VIVIENDA ubicada en PUERTA DEL ANGEL.  La vivienda de unos 44M2 cuenta con una reciente reforma, un salón de paso, dos dormitorios ambos con A/C, radiadores de aluminio, ventanas climalit y una orientación con mucha luz natural, cocina completamente equipada, baño con plato de ducha y un patio de vecinos ideal para tender la ropa.  La ubicación es excelente, a solo unos pasos del Metro Puerta del Ángel y el paseo de Extremadura, con fácil acceso al centro de Madrid, Atocha y El Retiro gracias a diversas opciones de transporte público, tanto metro como autobús. Además, la zona cuenta con todos los servicios necesarios a pocos minutos, como supermercados, colegios, centro de salud, restaurantes, el Parque Caramuel y el Centro Comercial La Ermita. La conexión es aún más conveniente con varias líneas de autobús (158, 138, N18) que enlazan con otras zonas de la ciudad y el metro. El inmueble se encuentra actualmente alquilado con una renta mensual de 1.200 €, lo que representa una rentabilidad aproximada del 7%, convirtiéndolo en una excelente oportunidad para inversores que deseen mantener el arrendamiento vigente y asegurar ingresos inmediatos y estables. No obstante, el contrato de arrendamiento establece expresamente que, en caso de producirse la compraventa del inmueble, los inquilinos deberán buscar una nueva residencia y entregar la vivienda libre de ocupantes, lo que brinda también la posibilidad de adquirir la propiedad para uso propio o para destinarla a otro tipo de explotación inmobiliaria. En definitiva, se trata de una inversión flexible, que permite tanto continuar con la rentabilidad actual como disponer de la vivienda para otros fines en un corto plazo.",False,False,False,,4167.0,True,False,False,False,[],False,False,200000.0,€,,,flat,,"Puerta del Ángel, Madrid",Piso en calle Solana de Luche s/n,good,,,,
109219061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/55/cb/1367808879.webp,W-046FC0,17,3,508000.0,flat,sale,66.0,True,1,1,Barrio Ciudad Universitaria,Madrid,Madrid,Moncloa,es,Ciudad Universitaria,40.4703033,-3.7290032,False,https://www.idealista.com/inmueble/109219061/,"Moderno apartamento en Puerta de Hierro Engel&Völkers Mirasierra-Puerta de Hierro ( ) les presenta esta magnífica propiedad en Puerta de Hierro. Se trata de un piso de un dormitorio, moderno y con todas las comodidades de una finca moderna. Según entramos a la vivienda, nos encontramos con un distribuidor que da paso a las distintas estancias de la casa: por un lado a la cocina con espacio y capacidad para todos los electrodomésticos, por otro lado a un amplio dormitorio con baño en suite; y por último, el salón, muy luminoso y con un bonito mirador y vistas a la urbanización. La mejor opción para empezar una nueva vida en una zona tan demandada y una buena oportunidad para inversores. Destacar que la finca consta de piscina, gimnasio, Spa y pista de pádel. La vivienda se vende con una plaza de garaje y trastero. Puerta de Hierro está rodeada de numerosas zonas verdes como es el entorno natural del parque La Dehesa de la Villa, uno de los mayores de Madrid con una extensión de 700.000 m2 que alberga más de 6.000 árboles. En definitiva, un espacio natural transformado e incorporado a la ciudad, que constituye un lugar privilegiado del que directamente se benefician unos 124.600 madrileños. Por otro lado, la urbanización se encuentra próxima al Centro Comercial La Vaguada y al Club Social Puerta de Hierro, el Real Club de Golf Puerta de Hierro y otros equipamientos comerciales y educacionales.",False,False,True,,7697.0,False,False,False,False,[],False,False,508000.0,€,True,True,flat,,"Ciudad Universitaria, Madrid",Piso,good,,,,
109220000,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/b2/5d/1367836626.webp,1838377,22,,160000.0,chalet,sale,132.0,,2,1,calle Bayona,Madrid,Villaconejos,,es,,40.1060203,-3.4859105,False,https://www.idealista.com/inmueble/109220000/,"GESTIONPISO le ofrece en exclusiva esta fantástica casa de pueblo en Villaconejos. La vivienda cuenta con:   2 habitaciones   Salón independiente   Cocina independiente   Patio descubierto de 30 m², ideal para disfrutar al aire libre   Zona cubierta de 40 m², perfecta para reuniones o ampliar espacios Ideal para personalizar según tus gustos:   Parte a reformar de unos 60 m², con muchas posibilidades   Trastero con caldera de gasoil â¸ Ubicación y conexiones Villaconejos se sitúa al sur de la Comunidad de Madrid, en plena comarca de Las Vegas, a solo 50 km de Madrid capital y a 15 km de Aranjuez.   En coche:   Madrid â Villaconejos en aprox. 43 minutos   Aranjuez â Villaconejos en solo 17 minutos   En transporte público:   Línea 415 (Madrid Villaconejos): conecta con la capital en 35 a 75 minutos, según el punto de salida.   Línea 430 (Aranjuez Villaconejos): trayecto directo en 20 minutos, con un coste de 1 a 3 EUR. â¸ Una gran oportunidad para quienes buscan tranquilidad, espacio exterior y buena comunicación con Madrid y Aranjuez.",False,False,,,1212.0,False,False,False,False,[],False,False,160000.0,€,,,chalet,terracedHouse,Villaconejos,Chalet adosado en calle Bayona,good,,,,
108831600,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/28/1d/1356418051.webp,2030,16,bj,395000.0,flat,sale,138.0,True,3,2,"calle Virgen del Sagrario, 19",Madrid,Madrid,Ciudad Lineal,es,Concepción,40.4373556,-3.6506703,True,https://www.idealista.com/inmueble/108831600/,"Vivienda dúplex con acceso desde la planta baja de edifico (tanto desdela calle como por el portal) en edificio residencial representativo con calefacción y portero. El inmueble está actualmente como oficina (con licencia de actividad), pero se puede cambiar tanto a vivienda como a local comercial al tener un posible acceso desde la calle. Cercana a la estación de metro. El inmueble se divide en varias dependencias disponiendo de muchas ventanas al exterior a zona muy tranquila y con mucha luz natural, está totalmente instalada, aire acondicionado (frío-calor), dos aseos, etc. En Calibe Asesores Inmobiliarios le ofreceremos un asesoramiento completo y personalizado en todo lo que necesite, con un servicio integral durante todo el proceso (incluida la asistencia en la financiación, formalización, reformas, mudanza, etc. ), además de amplia disponibilidad de horario para realizar visitas a nuestros inmuebles.",False,False,True,,2862.0,True,False,True,False,[],False,False,395000.0,€,,,flat,,"Concepción, Madrid","Piso en calle Virgen del Sagrario, 19",renew,,,,
109219530,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/67/ff/1367832243.webp,,24,1,259000.0,flat,sale,123.0,True,3,2,"calle del Puerto del Milagro, 6",Madrid,Madrid,Puente de Vallecas,es,Palomeras Bajas,40.384605,-3.6579129,True,https://www.idealista.com/inmueble/109219530/,"¡TECNOCASA CANDILEJAS Ofrece en exclusiva este precioso piso de 123 metros cuadrados construídos reformado y listo para entrar a vivir! Se trata de una primera planta con ascensor de 3 amplias habitaciones, un cuarto de baño completo, un aseo totalmente equipado, una amplia cocina reformada y un salón independiente. Tanto el alicatado de los baños como el alicatado de la cocina se encuentra en perfecto estado.  Pertenece a una comunidad muy tranquila y se rodea de todos los servicios y comercios básicos de un barrio tradicional como San Diego (Supermercados, peluquerías, fruterías, bares, restaurantes, colegios, jardines infantiles). Además, está a pasos del parque de Avenida Candilejas y el Parque Azorín. Por su ubicación, está perfectamente conectado con líneas de Renfe, autobuses y metro. Este año, GRUPO TECNOCASA cumple 30 años como líder del mercado inmobiliario en España. Confía en el Verde, confía en GRUPO TECNOCASA.",False,False,True,,2106.0,False,False,False,False,[],False,False,259000.0,€,,,flat,,"Palomeras Bajas, Madrid","Piso en calle del Puerto del Milagro, 6",good,,,,
108552810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/aa/b1/1353095243.webp,PR-C-799@TipoA,21,1,376000.0,flat,sale,134.0,True,3,2,"calle 1 el Postiguillo, 111",Madrid,Valdemoro,Hospital,es,,40.20177,-3.69531,True,https://www.idealista.com/obra-nueva/108552810/,"Nocedal II  Vive en Valdemoro: Espacios Modernos para Familias Actuales  En Valdemoro se alza una nueva promoción de viviendas que combina estilo, funcionalidad y bienestar. Se trata de una urbanización privada que ofrece pisos de 2, 3 y 4 dormitorios, diseñada pensando en la comodidad diaria de sus residentes. Ubicada en una zona joven y completamente desarrollada, se sitúa cerca del Hospital Infanta Elena y rodeada de centros escolares, servicios y zonas de ocio.  Tu Hogar con Terraza o un Ático  Las viviendas están pensadas para aprovechar al máximo los espacios exteriores. Disfruta de terrazas amplias con vistas despejadas y áticos con terrazas ideales para relajarse o compartir en familia. La mayoría de los pisos incluye dos plazas de aparcamiento y trastero, aportando funcionalidad y confort desde el primer día.  Entorno Residencial con Servicios Exclusivos  Este residencial ha sido concebido para cubrir las necesidades de toda la familia, con zonas comunes que marcan la diferencia: piscina s para adultos y niños, pista polideportiva, sala multifuncional y áreas recreativas infantiles. Un espacio donde el bienestar y el disfrute de cada miembro del hogar están garantizados.  Conexión Directa con Madrid y el Sur  Gracias a su excelente acceso a la A-4 y a la R-4, y a las líneas de autobús que lo conectan con la capital, vivir en esta promoción significa tener Madrid a solo unos minutos sin renunciar a la tranquilidad de un e ntorno más relajado. Una ubicación perfecta para quienes valoran la movilidad sin sacrificar calidad de vida.  Tecnología, Eficiencia y Confort  La construcción apuesta por la sostenibilidad y la innovación. Las viviendas cuentan con certificación energética A, ventilación mecánica, suelo radiante y refrigerante mediante aerotermia, sistema domótico y grandes ventanales que llenan los espacios de luz natural. Todo ello garantiza un consumo energético eficiente y una temperatura confortable todo el año.  Una Inversión Inteligente para Vivir o Rentabilizar  Valdemoro ofrece una excelente calidad de vida, con servicios completos, zonas verdes y una comunidad en constante crecimiento. Comprar aquí es una apuesta segura tanto para establecer tu hogar como para invertir con visión a largo plazo. Cercanía a Madrid, entorno familiar y buenas comunicaciones hacen de esta propuesta una opción muy atractiva en el sur de la Comunidad.  Entrega de llaves: Septiembre a diciembre 2027.",False,True,True,False,2806.0,True,False,False,False,[],False,False,376000.0,€,True,True,flat,,"Hospital, Valdemoro","Piso en calle 1 el Postiguillo, 111",newdevelopment,380000.0,4000.0,1.0,
107899768,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0d/9f/8f/1327758130.webp,LAS MATAS,93,,1190000.0,chalet,sale,447.0,,4,4,Barrio Las Matas- Peñascales,Madrid,Las Rozas de Madrid,Las Matas- Peñascales,es,Las Matas- Peñascales,40.561325,-3.8907676,False,https://www.idealista.com/inmueble/107899768/,"Century21 Village vende espectacular chalet en Las Matas. Con una superficie construida de 447m2 en una parcela de 514m2. Esta vivienda tiene tres plantas que se dividen de la siguiente manera. En la principal, para hacer vida, tiene una gran cocina equipada y espacio para office con salida al porche cubierto y al salón comedor. Un salón de más de 70 muy luminoso con grandes ventanales en todas las paredes. Comunicando con el exterior a través del porche integrando los dos ambientes para recibir para recibir a familia y amigos. En la misma planta, un despacho y habitación con baño en suite. Ascensor para acceder al resto de las plantas. Acceso a la primera planta por una escalera de mármol original, en la que encontramos una magnífica habitación principal con dos baños en suite, vestidor y acceso a terraza. Los dos baños con ducha. Además hay otras dos habitaciones todas con armarios empotrados, un baño completo y un vestidor en el pasillo.  En la planta baja contamos con bodega, sala de cine, una gran lavandería ( con electrodomésticos ), varias zonas de almacenaje, garaje para dos coches y caldera. El maravilloso jardín con piscina rodeando la casa, el porche de verano, zona de vestidor hacen de esta casa una vivienda única y exclusiva en la que disfrutar todo el año en una de las mejores zonas de Madrid. Dispone además de: Placas solares. Ascensor en todas las plantas. Riego automático.  Iluminación jardín. Puerta eléctrica de acceso al garaje.  Las Matas cuenta con todos los servicios además de centro de salud, estación de tren, colegios, farmacias, cercanía a centros comerciales, buenas comunicaciones a Madrid. Cercana a poblaciones como Las Rozas y Torrelodones.",False,False,,,2662.0,True,False,True,False,[],False,False,1190000.0,€,True,True,chalet,semidetachedHouse,"Las Matas- Peñascales, Las Rozas de Madrid",Chalet pareado,good,,,,
108007995,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/f9/de/1330796381.webp,4.1,23,4,810000.0,flat,sale,62.0,False,1,2,"Calle General Pardiñas, 83",Madrid,Madrid,Barrio de Salamanca,es,Lista,40.435153,-3.678093,True,https://www.idealista.com/obra-nueva/108007995/,"GENERAL PARDIÑAS 83 es un nuevo proyecto que prioriza el lujo y la exclusividad, y que ha sido creado para quienes buscan la máxima calidad, confort y distinción en cada detalle.  Situado en el corazón del Barrio de Salamanca, la zona más exclusiva de Madrid, redefine el concepto de vivienda de lujo con su diseño sofisticado.  Con una arquitectura vanguardista y materiales de la más alta gama, GENERAL PARDIÑAS 83 ofrece un entorno único donde la privacidad y el diseño se fusionan para crear un espacio incomparable.  El edificio original ha sido rehabilitado para albergar 16 viviendas de uno y dos dormitorios, y lofts, además de un completo gimnasio y zona de coworking, el espacio ideal donde trabajar con todas las comodidades, sin necesidad de desplazarte. GENERAL PARDIÑAS 83 se encuentra en el triángulo que forman las calles Francisco Silvela, Diego de León y Príncipe de Vergara. Una zona inmejorable donde contarás con excelentes conexiones en transporte público y fácil acceso a las principales arterias de la capital. La vida en GENERAL PARDIÑAS 83 te permitirá estar junto a todo lo que quieres sin renunciar a la tranquilidad y exclusividad de una zona extraordinaria. Disfruta de un hogar diseñado a tu medida, que destaca por su extraordinaria ubicación y que ha sido construido con materiales de la mejor calidad. Deja que tu hogar hable de ti.  GENERAL PARDIÑAS 83 alberga exclusivos lofts y viviendas de uno y dos dormitorios, diferentes distribuciones que se amoldan a distintas formas de vivir. Sorpréndete con su cuidado interiorismo y la exquisita atención que se ha puesto en cada detalle. Piezas seleccionadas con mimo, pensadas para hacer tu vida más cómoda y agradable.  No dejes pasar esta oportunidad única y descubre unas viviendas excepcionales.",False,True,True,False,13065.0,True,False,False,False,[],False,False,810000.0,€,,,flat,,"Lista, Madrid","Piso en Calle General Pardiñas, 83",newdevelopment,,,,
109217536,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/05/ce/1367760257.webp,07415,5,2,160000.0,flat,sale,60.0,True,3,1,calle de Siderurgia,Madrid,Madrid,San Blas,es,Amposta,40.4264623,-3.6213654,False,https://www.idealista.com/inmueble/109217536/,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES LA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADA Vivienda de 57 m², según Catastro, y 3 m² de elementos comunes a la venta en el distrito San Blas-Canillejas, Madrid. La vivienda está distribuida en salón-comedor, tres dormitorios, cocina, cuarto de baño y recibidor. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una 2ª Planta en un bloque residencial sin ascensor. Muy bien comunicado por carretera (E-5) y transporte público, a menos de cinco minutos andando de la parada de autobús de la calle de Amposta. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Francisco de Quevedo), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN La localización del activo es aproximada-TA.",False,False,False,,2667.0,False,False,False,False,[],False,False,160000.0,€,,,flat,,"Amposta, Madrid",Piso en calle de Siderurgia,good,,,,
109216922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/aa/32/1367739723.webp,,7,1,499000.0,flat,sale,75.0,False,2,2,calle de Londres,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4327937,-3.6695435,False,https://www.idealista.com/inmueble/109216922/,"Agencia inmobiliaria de MADRID - zona SALAMANCA - zona LISTA - zona Guindalera Si quiere concertar una visita llame al 9 1 9 3 3 9 5 1 0 Se vende piso luminoso totalmente reformado. Consta de 70 m2 útiles, salón con cocina americana, 2 dormitorios con armarios empotrados y 2 baños completos, uno de ellos en suite. La vivienda está junto a todo tipo de servicios, como supermercados, colegios, centros de salud, farmacias y dotada de todo tipo de transporte como una gran variedad de líneas de autobuses urbanos o diversas líneas de metros (Metro Lista-L4 Diego de León L5-L6-L4, Manuel Becerra L6-L2 y Ventas L2, L5). TECNOCASA pone a su disposición su departamento financiero KÍRON, primera red de intermediación financiera líder en España, para ofrecerle un estudio totalmente gratuito y sin compromiso. No dude en avisarnos para concertar una cita y visitar el inmueble.",False,False,True,,6653.0,True,False,False,False,[],False,False,499000.0,€,,,flat,,"Guindalera, Madrid",Piso en calle de Londres,renew,,,,
109216243,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/ac/2f/1367721371.webp,,19,2,174000.0,flat,sale,50.0,True,2,1,avenida de los Canteros,Madrid,Cerceda,,es,,40.6969261,-3.9318744,False,https://www.idealista.com/inmueble/109216243/,"Inmosierra presenta coqueto piso situado en urb cerrada en centro de cerceda, consta de 50m2 mas o menos, con salon con cocina integrada y equipada, terraza, dos dormitorios, 1wc, reformado con gusto para entrar a disfrutarlo ya, suelos de gres, calefaccion de gas canalizado, ventanas de alta gama con mosquiterasla urb dispone de parking exterior para los residentes. Piscina y zonas verdes, autobuses, colegios, comercio, merjor vistar con inmosierra 174.000€.",False,False,False,,3480.0,False,False,False,False,[],False,False,174000.0,€,,,flat,,Cerceda,Piso en avenida de los Canteros,good,,,,
94462255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/84/b6/1095728978.webp,081,15,6,680000.0,flat,sale,107.0,False,2,1,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4219672,-3.6716209,False,https://www.idealista.com/inmueble/94462255/,"Bonito y soleado piso de 107m2, ubicado en buena finca de ocho plantas, situado en sexta planta  interior a dos grandes patios de manzana. Dispone de un gran salón comedor de 26m2, dos dormitorios dobles (antes tres) con armarios empotrados, cocina de 15m2 totalmente equipada con electrodomésticos de última generación y un baño completo. Silenciosa vivienda en muy buen estado, reformada, techos altos con molduras decorativas, paredes lisas, ventanas de aluminio blanco oscilobatientes, puertas lacadas en blanco, puerta de entrada blindada, aire acondicionado y calefacción central. Todo ello adaptado a personas con movilidad reducida. Finca señorial con ascensor y portero. Comunidad 152€/mes.",True,False,True,,6355.0,True,False,False,False,[],False,False,680000.0,€,,,flat,,"Goya, Madrid",Piso en calle de Jorge Juan,good,,,,
