propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
108288155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/67/6d/43/1339617919.webp,V14383.1,11,2,365000.0,duplex,sale,90.0,True,2,2,Barrio Alto de la Jabonería,Madrid,Las Rozas de Madrid,Rozas Centro,es,Alto de la Jabonería,40.4888191,-3.8678931,False,https://www.idealista.com/inmueble/108288155/,"LAS ROZAS DE MADRID, CENTRO. ESTUPENDO PISO DUPLEX con 90 m² construidos divididos en 2 plantas. En la planta de acceso, nos encontramos con un luminoso salón con aire acondicionado y 1 armario empotrado gabanero en el recibidor, cocina independiente con terraza tendedero y 1 aseo. Desde el salón, subimos por unas cómodas escaleras de madera a la planta superior. En dicha planta, nos encontramos con un distribuidor con armario empotrado grande, 2 dormitorios con armarios empotrados totalmente vestidos v splits de aire acondicionado con bomba frío/calor en ambos dormitorios y 1 baño completo con ducha doble y mampara. La vivienda cuenta con suelos de parquet, calefacción individual de Gas Natural y carpintería interior de madera de roble. Plaza de garaje incluida en el precio. Zonas comunes con piscina. Inmejorable ubicación.",False,good,False,False,4056.0,False,False,False,False,[],False,False,365000.0,€,flat,duplex,"Alto de la Jabonería, Las Rozas de Madrid",Dúplex,Destacado,True,True
107232491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/dc/7d/1306908668.webp,ALRE-06169,19,,140000.0,chalet,sale,245.0,,5,1,Orusco,Madrid,Orusco,,es,,40.2884624,-3.2003435,False,https://www.idealista.com/inmueble/107232491/,"DP2020 vende maravillosa finca rustica en la localidad de Orusco de Tajuña, Madrid. La vivienda se encuentra distribuida en dos plantas, planta baja con terraza acristalada, hall recibidor, salón-comedor, cocina abierta, dos dormitorios y baño. Plata superior con tres dormitorios. La finca cuenta con zona ajardinada, piscina propia y garaje.  Esta vivienda forma parte del municipio de Orusco de Tajuña, en la comarca de Las Vegas, con una población de tan solo 1415 habitantes. Es la opción perfecta para quienes buscan tranquilidad sin renunciar a la accesibilidad.  Infórmate y visita sin compromiso! DP2020 la inmobiliaria de las familias exigentes, tu inmobiliaria de confianza!",False,renew,False,,571.0,False,False,False,False,[],False,False,140000.0,€,chalet,independantHouse,Orusco,Casa independiente,Destacado,True,True
109130874,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2e/95/ed/1365247082.webp,,12,bj,200000.0,flat,sale,65.0,True,2,1,abrantes,Madrid,Madrid,Carabanchel,es,Abrantes,40.3735964,-3.730312,False,https://www.idealista.com/inmueble/109130874/,"PISO AZUL INMOBILIARIA VENDE PISO EN CARABANCHEL, ESQUINA CON ABRANTES ZONA MUY TRANQUILA, La vivienda consta de dos dormitorios, 1 baño completo con plato de ducha, cocina amplia grande con vistas a un patio de la comunidad con arboles, salon, dispone de aire acondicionado y calefacion electrica, esta al alcance de todos los servicios, METRO MAS CERCANO ABRANTES llama y ven a visitarlo, PISO AZUL INMOBILIARIA.",False,good,False,False,3077.0,False,False,False,False,[],False,False,200000.0,€,flat,,"Abrantes, Madrid",Piso en abrantes,Destacado,,
106912964,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/dc/6d/1299136815.webp,CV885,18,,135000.0,chalet,sale,115.0,,4,1,Carabaña,Madrid,Carabaña,,es,,40.2569123,-3.2374951,False,https://www.idealista.com/inmueble/106912964/,"¡ ESTE INMUEBLE NO SE PUEDE HIPOTECAR! ¡Oportunidad única en Carabaña, Madrid! Te presentamos esta encantadora casa distribuida en tres plantas, perfecta para quienes buscan un hogar con potencial y comodidad. En la planta baja, encontrarás una entrada acogedora y un amplio garaje con capacidad para dos coches. ¡Imagina las posibilidades! Este espacio también tiene la opción de convertirse en un apartamento, gracias a su luminosidad y ventanales que permiten la entrada de luz natural. La primera planta cuenta con un salón, cocina, baño y dos dormitorios, ofreciendo un ambiente ideal para disfrutar en familia. La segunda planta se encuentra en bruto, lo que te brinda la oportunidad de personalizarla a tu gusto, actualmente tiene tabicados dos dormitorios, salón-comedor, baño y una pequeña cocina. Además, la casa cuenta con una azotea que ofrece impresionantes vistas a la vega, un lugar perfecto para relajarte y disfrutar del aire libre. Ubicada en un pueblo con buena comunicación por carretera y transporte público, tendrás acceso a todos los servicios de primera necesidad a tu alcance. ¡No dejes pasar esta oportunidad de hacer de esta casa tu nuevo hogar! Infórmate y visita sin compromiso! DP2020 la inmobiliaria de las familias exigentes, tu inmobiliaria de confianza!",False,renew,False,,1174.0,False,False,False,False,[],False,False,135000.0,€,chalet,independantHouse,Carabaña,Casa independiente,Destacado,True,True
108916194,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/48/ca/1358843718.webp,RP1462025140497,23,4,325000.0,flat,sale,139.0,False,3,2,Restón i - Restón Ii,Madrid,Valdemoro,Restón i - Restón Ii,es,,40.1822177,-3.684674,False,https://www.idealista.com/inmueble/108916194/,"Redpiso El Restón, vende vivienda de 87m2, con 3 dormitorios, dispone de 2 baños completos, uno de ellos en suite en el dormitorio principal. Amplio salón con cocina en buen estado. La vivienda cuenta con calefacción de gas natural, aire acondicionado con bomba de frío/calor en salón, ventanas con control térmico y vidrios acústicos, armarios empotrados y 1 plaza de garaje con posibilidad de una segunda plaza (precio a consultar). Se encuentra situado en urbanización con zonas comunes, piscina, pistas de tenis y parque infantil. La vivienda se encuentra en la zona del Restón, a escasos metros de colegios, comercios y paradas de autobús que comunican con Renfe. Redpiso inmobiliaria líder en la Comunidad de Madrid; cuenta con un departamento financiero propio para poder gestionar su hipoteca. Llámenos e infórmese sin compromiso. REDPISO VALDEMORO.",False,good,False,True,2338.0,False,False,False,False,[],False,False,325000.0,€,flat,,"Restón i - Restón Ii, Valdemoro",Piso,Destacado,True,True
109012064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/33/48/1361667295.webp,FRRE-00099,1,3,175000.0,flat,sale,110.0,True,3,1,Los Valles,Madrid,Collado Villalba,Los Valles,es,,40.6403492,-4.0094753,False,https://www.idealista.com/inmueble/109012064/,"Inmueble alquilado y sin acceso al interior. IDEAL PARA INVERSORES DP2020 vende piso en la tercera planta de un edifico residencial, muy bien distribuido y con distintas dependencias. Esta propiedad se encuentra alquilada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogará a las condiciones indicadas en el contrato de alquiler vigente. La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. Para más información, contacte con nosotros.",False,good,False,False,1591.0,False,False,False,False,[],False,False,175000.0,€,flat,,"Los Valles, Collado Villalba",Piso,Destacado,,
108531297,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/a1/39/1348723822.webp,RP3062025139079,24,,469900.0,chalet,sale,423.0,,5,3,Centro,Madrid,Navalcarnero,Centro,es,,40.2843179,-4.0150079,False,https://www.idealista.com/inmueble/108531297/,"Redpiso Navalcarnero vende magnifico chalet independiente en el casco antiguo de Navalcarnero.  Ubicado en el mismo centro de la Real Villa, cuenta con todos los servicios cerca, comercios, farmacias, colegios, guarderías, restaurantes, ambulatorio y a tan solo 4 minutos de la plaza de Segovia La vivienda cuenta con 450 m2 distribuidos en 3 plantas. La planta baja dispone de un amplio garaje para 4 vehículos, un trastero un cuarto para la caldera de gasoil, un baño, un dormitorio y un salón comedor con cocina americana y bodega.  La primera planta, séria la planta principal, tiene acceso tanto en interior como por exterior, está distribuida en un amplio recibidor, un gran salón comedor, cocina tipo office con despensa y salida al patio trasero. También cuenta con 3 dormitorios de gran tamaño y un baño para estas estancias y por último, el dormitorio principal con terraza y baño en suite completo.  Por último encontramos una acogedora buhardilla con baño primado y unas vistas impresionantes de la Villa. La vivienda cuenta con muy buenas calidades, suelos en gres marmolado, ventanas climalit, puertas de roble, aire acondicionado, armarios empotrados y cocinas completamente equipada.  Disfruta de esta maravillosa vivienda con piscina en el centro de Navalcarnero.",False,good,False,,1111.0,False,False,False,False,[],False,False,469900.0,€,chalet,independantHouse,"Centro, Navalcarnero",Casa independiente,Destacado,True,True
108680904,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/3b/d4/1358085970.webp,RP3062025139668,24,1,385000.0,flat,sale,130.0,True,3,3,Centro,Madrid,Navalcarnero,Centro,es,,40.2862548,-4.0122111,False,https://www.idealista.com/inmueble/108680904/,"¡Espectacular dúplex de obra nueva en pleno centro de Navalcarnero! Ponemos a la venta este impresionante dúplex de 130 m² en primera planta con ascensor, ubicado en el casco histórico de Navalcarnero, a escasos metros de la Plaza de Segovia. Distribución: Primera planta: - Amplio recibidor de bienvenida - Moderna cocina totalmente equipada con electrodomésticos - Aseo de cortesía - Gran salón-comedor con dos balcones, muy luminoso Planta superior (abuhardillada con buena altura): - 3 dormitorios, uno de ellos en suite - Ventanas tipo Velux que aportan gran luminosidad - Amplios armarios empotrados completamente forrados. Características destacadas: - Aerotermia: máxima eficiencia energética - Plaza de garaje con punto de carga para vehículo eléctrico - Calidades de alta gama - Suelos de gres amarmolado - Ventanas climalit - Ascensor en el edificio Vivienda elegante, luminosa y diseñada para quienes buscan confort, eficiencia y ubicación privilegiada.",False,good,False,True,2962.0,False,False,False,False,[],False,False,385000.0,€,flat,,"Centro, Navalcarnero",Piso,Destacado,,
106629326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/49/ce/1289223573.webp,RP1462024132225,26,,520000.0,chalet,sale,322.0,,4,4,Hispanoamérica - Comunidades,Madrid,Valdemoro,Hispanoamérica - Comunidades,es,,40.1872482,-3.6849194,False,https://www.idealista.com/inmueble/106629326/,"REDPISO VALDEMORO RESTON vende vivienda en exclusiva en la zona de Valdemoro. La vivienda tiene 322m2 construidos y 200m2 útiles de vivienda. La primera planta esta compuesta por salón muy amplio con chimenea, cocina equipada, un aseo, una sala de estar acristalada, 2 plazas de garaje y patio interior y exterior. La segunda planta esta compuesta por 4 habitaciones, todas ellas con armarios empotrados, 2 baños uno con ducha y otro con bañera y una terraza de unos 6m2. La vivienda tiene sotano compuesto por 2 despachos, baño y cuarto de lavanderia, con salida a la terraza. La vivienda es totalmente independiente y esta en perfecto estado, no dudes en ponerte en contacto con nosotros y realizar una visita. Redpiso inmobiliaria líder en la Comunidad de Madrid; cuenta con un departamento financiero propio para poder gestionar su hipoteca. Llámenos e infórmese sin compromiso.",False,good,False,,1615.0,False,False,False,False,[],False,False,520000.0,€,chalet,independantHouse,"Hispanoamérica - Comunidades, Valdemoro",Casa independiente,Destacado,True,True
107852161,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/59/b0/5c/1326245063.webp,,4,4,2250000.0,flat,sale,255.0,True,5,3,Barrio Trafalgar,Madrid,Madrid,Chamberí,es,Trafalgar,40.430142,-3.6985362,False,https://www.idealista.com/inmueble/107852161/,"Amplia vivienda a reformar en finca representativa en Trafalgar Se ofrece en venta una magnífica oportunidad en una de las zonas más codiciadas de Chamberí: el barrio de Trafalgar. La vivienda, ubicada en una quinta planta de 255 m², destaca por su excelente luminosidad en todas las estancias gracias a su altura y distribución exterior. El piso se encuentra completamente a reformar, lo que permite una gran versatilidad a la hora de redistribuir los espacios y adaptar el inmueble a las necesidades y gustos del comprador. Las posibilidades de reforma son excepcionales para crear una vivienda de lujo en una ubicación inmejorable. La finca, de carácter moderno, cuenta con servicio de portería y se encuentra en perfecto estado de conservación. Además, el precio incluye una plaza de garaje en el mismo edificio y un trastero, lo que aporta un valor añadido muy significativo en la zona. Una excelente inversión tanto para vivienda habitual como para proyecto de alta rentabilidad.",False,renew,False,True,8824.0,False,False,False,False,[],False,False,2250000.0,€,flat,,"Trafalgar, Madrid",Piso,Destacado,True,True
107567003,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/89/e1/1316410385.webp,,9,4,3300000.0,flat,sale,244.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4243012,-3.6842845,False,https://www.idealista.com/inmueble/107567003/,"Espectacular vivienda en buen estado de conservación situada en una finca clásica de elegante fachada con miradores y balcones de forja y magnífico portal sin escalones.   Esta propiedad está ubicada en una de las zonas mas demandadas de Madrid, en el Barrio de Salamanca - Recoletos, a pocos metros de Parque del Retiro, un distrito provisto de los mejores servicios en todos los niveles, ofreciendo muy buena comunicación en transporte público, la mejor oferta en ocio y restauración, tiendas y boutiques, centros comerciales, teatros, galerías de arte y museos, etc.  Se han mantenido elementos clásicos de primeros del siglo XIX como las impresionantes molduras en todos los techos de la casa, incluidas en los baños, maderas nobles y ventanas emplomadas totalmente restauradas.  Todas las estancias son muy luminosas al estar situada en una planta alta del edificio. La altura de techos de esta propiedad le aporta una visión de los espacios muy amplia.  La distribución actual es muy práctica y funcional: Amplio hall de entrada independiente, acceso a zona de recibo compuesta por dos salones cada uno con su mirador y comedor con cocina integrada en ambiente separado amueblada y equipada, la cocina tiene posibilidad de cerrarse con puertas de cristal correderas.  Aseo de invitados. La zona de descanso se compone de 3 habitaciones todas en suite y muy luminosas ya que la habitación principal y una secundaria orientan a un magnífico patio de manzana con excelente orientación. La tercera habitación en suite orienta a patio de luces rehabilitado.  La habitación principal es muy amplia y dispone de una zona de vestidor además de un baño de buenas dimensiones.  Edificio con portero físico, trastero y calefacción central.  Una vivienda elegante y distinguida en una ubicación inmejorable.",False,good,False,True,13525.0,False,False,False,False,[],False,False,3300000.0,€,flat,,"Recoletos, Madrid",Piso,Destacado,,
