propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,district,neighborhood,detailedType.subTypology,externalReference,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108601820,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e6/2b/44/1349673578.webp,89,,247000.0,chalet,sale,124.0,,4,1,"calle Soria, 358",Madrid,Rozas de Puerto Real,es,40.3165101,-4.4675466,True,https://www.idealista.com/inmueble/108601820/,"� Chalet independiente en entorno natural, en medio de la sierra de Gredos y junto a la sierra de Guadarrama, a una hora de Madrid y Talavera, a menos de una hora de Ávila y Toledo, perfecta para pasar temporadas y acondicionada para vivir todo el año  � Ubicada en una urbanización residencial que cuenta con servicio de autobus, vigilancia 24h, conserjería con recogida de paqueteria, piscinas, áreas de deporte, entre otros lugares de esparcimiento.  � Totalmente reformada y lista para entrar a vivir * Instalación eléctrica, fontanería y sistema energético completamente renovados * Certificado energético mejorado * Sistema fotovoltaico de 3 KW que reduce drásticamente el consumo � Máximo confort en todas las estaciones del año * Doble muro con cámara de aire * Ventanas de PVC con rotura de puente térmico y persianas térmicas que permiten tener frescor en verano sin necesidad de aire acondicionado, y calidez en invierno * Dos estufas de pellets: calefacción ecológica, económica y muy eficaz * Agua caliente con boiler de última generación (100 L, doble depósito), conectado a la fotovoltaica � Detalles de calidad * Puerta blindada marca Dierre * Tarima flotante de alta gama * Zona lounge con toldo y piscina Intex para disfrutar del verano * Dos sótanos independientes, bajo toda la superficie de la casa: espacio extra para almacenamiento, bodega, etc. � Entorno verde y cuidado * Jardín sin pinos, con árboles frutales, plantas y abundante sombra natural * Sistema de riego automatizado * Conexión a internet por fibra óptica � Ubicación privilegiada * Tres embalses / pantanos a menos de 10 minutos en coche * Rodeada de montes y praderas, rutas de senderismo * Zona perfecta para disfrutar de la naturaleza todo el año * Numerosos Supermecados a menos de 15 minutos en coche (Mercadona, Carrefour, Día. )  * Varias Farmacias a menos de 10 minutos. * Unos 5 centros de salud a menos de 15 minutos.  * Numerosos colegios e Institutos por la zona.  * Cuerpos de seguridad (Guardia Civil, Policía Local y Bomberos) en toda la zona. Este chalet es perfecto para aquellos que buscan comodidad y calidad de vida. ¡No pierdas la oportunidad de visitarlo!",True,good,False,,1992.0,False,False,False,False,[],False,False,247000.0,€,True,True,chalet,Rozas de Puerto Real,"Casa independiente en calle Soria, 358",Destacado,,,independantHouse,ID- 561,,,
108516404,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/ea/9c/1347237829.webp,20,bj,216000.0,flat,sale,80.0,True,3,1,calle Marqués de la Valdavia,Madrid,Collado Villalba,es,40.6293218,-4.0001299,False,https://www.idealista.com/inmueble/108516404/,"**Piso en Venta en Collado Villalba - ¡Tu nuevo hogar te espera! ** Descubre este encantador piso en el corazón de Collado Villalba, una ubicación privilegiada que combina la tranquilidad del casco urbano con la comodidad de tener todos los servicios a tu alcance. Situado en planta baja, este inmueble de 80 m² construidos, aprox, ofrece un ambiente acogedor y funcional ideal para familias o parejas.  El piso cuenta con un luminoso salón comedor, tres dormitorios y una cocina amueblada que invita a disfrutar de momentos culinarios. Además, dispone de un baño completo y aseo adicional para mayor comodidad. El espacio se complementa con un patio perfecto para relajarse al aire libre y un trastero que proporciona ese extra de almacenamiento que siempre se necesita. La calefacción a gas natural garantiza un ambiente cálido y confortable durante los meses más fríos. Con una orientación oeste, podrás disfrutar de la luz natural durante gran parte del día.  No dejes pasar la oportunidad de vivir en una zona con fácil acceso a la AP6, lo que te permitirá desplazarte rápidamente a otras localidades. ¡Ven a visitar este piso y enamórate de su potencial!",True,good,False,False,2700.0,False,False,False,True,[],False,False,216000.0,€,,,flat,"Villalba Estación, Collado Villalba",Piso en calle Marqués de la Valdavia,Destacado,Villalba Estación,,,2256Sg,,,
109111770,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/6a/c1/1364684938.webp,64,6,1400000.0,flat,sale,178.0,True,4,3,calle de Cea Bermúdez,Madrid,Madrid,es,40.4393558,-3.7170946,False,https://www.idealista.com/inmueble/109111770/,"Presentamos este amplio piso exterior de 178 m² con espectacular terraza orientada al Sur, situado en una de las zonas más exclusivas y demandadas de la capital. Espacio y luminosidad La vivienda cuenta con una distribución muy cómoda: 4 dormitorios de buen tamaño con armarios empotrados, 3 baños completos y un gran salón-comedor lleno de luz natural gracias a sus ventanales, que conectan directamente con una terraza única en la zona. Este espacio exterior es ideal para reuniones con amigos, disfrutar del sol, relajarse o contemplar las vistas abiertas de Madrid. Detalles y estado de conservación El piso se encuentra en buen estado, dispone de calefacción central, ascensor y gracias a su orientación Sur goza de luz natural durante todo el día, aportando calidez y confort en cada estancia. Ubicación privilegiada Situado en Cea Bermúdez, a solo 2 minutos andando del metro Islas Filipinas y muy próximo a Moncloa, Chamberí y el Parque de Santander. La zona cuenta con una amplia oferta de comercios, restaurantes, colegios, universidades, centros culturales y zonas verdes, lo que la convierte en un lugar perfecto tanto para familias como para profesionales. Un hogar para disfrutar Si buscas un piso amplio, luminoso y con terraza en pleno corazón de Madrid, esta es tu oportunidad. Un hogar donde cada detalle suma y donde podrás vivir rodeado de todas las comodidades de la ciudad. No lo dejes escapar Ven a visitarlo y descubre por ti mismo todo lo que este piso puede ofrecerte: amplitud, luz y esa energía especial que convierte una vivienda en un verdadero hogar. Llámanos hoy mismo y agenda tu visita. Esta oportunidad no estará disponible por mucho tiempo.",True,good,False,True,7865.0,False,False,False,False,[],False,False,1400000.0,€,,,flat,"Vallehermoso, Madrid",Piso en calle de Cea Bermúdez,Destacado,Chamberí,Vallehermoso,,LCM38260,,,
108284786,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/37/33/1339523697.webp,13,7,249900.0,flat,sale,106.0,True,3,2,calle de Belzunegui,Madrid,Madrid,es,40.3777837,-3.7380637,False,https://www.idealista.com/inmueble/108284786/,"La Casa Agency te invita a descubrir este encantador piso exterior, ubicado en una zona tranquila y rodeada de hermosos espacios ajardinados.  La propiedad dispone de tres acogedores dormitorios, dos baños, una cocina independiente con cuarto de lavado y un amplio salón comedor, Aunque requiere reforma, su estructura brinda la oportunidad de diseñar nuevos espacios y crear ambientes abiertos y contemporáneos. Esta vivienda ofrece un potencial excepcional para aquellos que desean crear un hogar moderno, funcional y lleno de luz, representa una opción atractiva tanto para familias en busca de un nuevo hogar como para inversores con visión. La propiedad se beneficia de la cercanía de estaciones de metro y líneas de autobuses, lo que facilita el acceso a cualquier punto de la ciudad.  No pierdas la oportunidad de vivir en este maravilloso piso.  ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,True,2358.0,False,False,True,False,[],False,False,249900.0,€,,,flat,"Puerta Bonita, Madrid",Piso en calle de Belzunegui,Destacado,Carabanchel,Puerta Bonita,,LCM36860,259000.0,9100.0,4.0
107247479,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/2d/0c/1307320540.webp,36,1,250000.0,flat,sale,94.0,True,3,2,calle de la Habana,Madrid,Fuenlabrada,es,40.2941482,-3.783771,False,https://www.idealista.com/inmueble/107247479/,"¡Descubre tu nuevo hogar en este encantador piso de 94 m² construidos! Ubicado en una zona privilegiada, este espacioso piso de 3 dormitorios y 2 baños te ofrece todo lo que necesitas para vivir cómodamente. El salón de 20 m², con su aire acondicionado y acceso a una amplia terraza, es perfecto para disfrutar de momentos inolvidables con familia y amigos. La cocina también conecta con la terraza, ideal para desayunos al aire libre. El dormitorio principal cuenta con un armario empotrado que puede convertirse en un vestidor. Los dos baños, uno de ellos en suite, están equipados con bañera para tu comodidad. Los suelos de madera en espiga y las puertas de roble añaden un toque de elegancia, mientras que las ventanas con climatizador aseguran un ambiente acogedor todo el año. Además, la calefacción de gas natural con caldera Junkers proporciona eficiencia energética. No te preocupes por el espacio de almacenamiento, ya que el trastero interior puede transformarse en un vestidor adicional. La ubicación es inmejorable: cerca de la estación de Renfe de La Serna y rodeado de servicios como una galería comercial, centros educativos y farmacia, finca con dos ascensores ¡No dejes pasar esta oportunidad y ven a visitarlo!",False,good,False,True,2660.0,False,False,False,False,[],False,False,250000.0,€,,,flat,"La Avanzada - La Cueva, Fuenlabrada",Piso en calle de la Habana,Destacado,La Avanzada - La Cueva,,,Pis_215,,,
108573160,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/4f/5d/1348825300.webp,26,1,190000.0,flat,sale,61.0,True,2,1,Barrio Vista Alegre,Madrid,Madrid,es,40.3797494,-3.747911,False,https://www.idealista.com/inmueble/108573160/,"CARABANCHEL, VISTA ALEGRE, REDPISO MUÑOZ GRANDES, VENDE: PISO DE 2 HABITACIONES EN ZONA TRANQUILA Y BIEN COMUNICADA. Vivienda ubicada en la calle Nuestra Señora de la Luz, colindante con la Avenida Nuestra Señora de Fátima y con la calle General Ricardos, muy cerca de la Plaza de las Palmeras y a pocos minutos de las estaciones del metro Carabanchel y Eugenia de Montijo, línea 5. Piso para actualizar, habitable, exterior, salón de paso, 2 habitaciones amplias con armarios hechos a la medida, cocina con salida a una terraza de 5m2, que confiere gran luminosidad a la vivienda, baño con plato de ducha, calefacción individual de gas natural, ventanas de climalit y PVC, suelos de gres, puerta exterior de seguridad. Primera planta. Finca sin ascensor, de 4 plantas con 8 viviendas.  Es una zona residencial tranquila, con buena comunicación con las líneas de autobuses 17, 34, 35, N17, N26 de la EMT, que conectan rápidamente con el Centro de Madrid y autobuses interurbanos 481: que cubre el trayecto de Oporto – Hospital Severo Ochoa de Leganés, y 486: sentido Madrid (Plaza Elíptica) - Leganés (Valdepelayo). El lugar dispone de colegios (CEIP VEDRUNA y Colegio la Milagrosa), centros deportivos (Complejo Deportivo Blanca Fernández Ochoa y Campo Municipal de La Mina), Centros Asistenciales (Centro de Salud de la avenida Nuestra Señora de Fátima y Hospital Central de la Defensa Gómez Ulla), Centro de Servicios Sociales, Iglesias, farmacias, oficinas bancarias, gimnasio y diferentes comercios como: Restaurantes, bares, supermercados, tiendas de alimentación, panaderías, cafeterías, tiendas de ropa, zapaterías, ópticas, etc. ¡OS INVITAMOS A VISITAR ESTE INMUEBLE! Con nuestro departamento financiero DCREDIT, tendrá la posibilidad de conseguir la financiación 100% para la compra de su vivienda.  REALIZAMOS VALORACIONES GRATUITAS DE VIVIENDAS y LOCALES.",False,good,False,False,3115.0,True,False,False,False,[],False,False,190000.0,€,,,flat,"Vista Alegre, Madrid",Piso,Destacado,Carabanchel,Vista Alegre,,RP2892025139297,195000.0,5000.0,3.0
109060380,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/18/f8/1363875586.webp,54,,242000.0,flat,sale,117.0,True,3,2,calle Tablas de Daimiel,Madrid,Ciempozuelos,es,40.1536755,-3.6317665,False,https://www.idealista.com/inmueble/109060380/,"TGB Gabinete Inmobiliario te presenta en EXCLUSIVA: Piso Acogedor en Ciempozuelos  Descubre este maravilloso piso en venta, ideal para quienes buscan confort y tranquilidad. Con una superficie de 117 m², este hogar cuenta con 3 amplios dormitorios que ofrecen el espacio perfecto para descansar y disfrutar. Los 2 baños completos, equipados con bañera y una de ellas con hidromasajes, añaden un toque de comodidad a tu día a día.  La espectacular terraza de 17 m² es el lugar ideal para relajarse al aire libre, con toldos que te brindan sombra en los días soleados. La cocina independiente es funcional y está diseñada para facilitar cada momento, también cuenta con una terraza tendedero. Además, el suelo de grés garantiza durabilidad y fácil mantenimiento, haciendo de este piso una opción práctica y acogedora. Este inmueble también incluye calefacción eléctrica individual y aire acondicionado en el salón, asegurando un ambiente agradable durante todo el año. La piscina comunitaria y las zonas deportivas, incluyendo pistas de pádel, son perfectas para disfrutar de un estilo de vida activo. Ubicado en una calle tranquila, el edificio se encuentra en buen estado y cuenta con ascensor. No te preocupes por el estacionamiento, ya que incluye plaza de garaje y trastero en el precio. ¡No dejes pasar la oportunidad de vivir en este encantador piso que combina comodidad y funcionalidad!  ¡Tu Nuevo Hogar Te Espera! SIN COMISIONES. [IW].",True,good,False,True,2068.0,False,False,False,False,[],False,False,242000.0,€,True,True,flat,"Cuevas - Ilustración, Ciempozuelos",Piso en calle Tablas de Daimiel,Destacado,Cuevas - Ilustración,,,PIS0514,,,
108116938,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/71/62/1334346099.webp,18,2,870000.0,flat,sale,113.0,True,2,2,calle de Trujillos,Madrid,Madrid,es,40.4175113,-3.7086321,False,https://www.idealista.com/inmueble/108116938/,"En la última fase de la obra como puede verse en los videos.  Exclusiva propiedad de diseño en el corazón de Madrid | 2 Dormitorios | 2 Baños | 113 m² construidos   Ubicada en una tranquila calle junto a la Plaza de Ópera y el Palacio Real, esta vivienda no es para cualquiera. Combina el encanto de la arquitectura clásica madrileña con un diseño interior contemporáneo y sofisticado. Situada en la segunda planta de un edificio señorial rehabilitado con ascensor, la propiedad ofrece 113 m² construidos con una distribución fluida y elegante. Las líneas curvas, los acabados de alta gama y una cuidada iluminación indirecta dan forma a un espacio acogedor, moderno y con mucha personalidad. La zona de día está compuesta por un amplio salón-comedor con techos altos y amplios ventanales con sendos balcones que inundan de luz natural cada rincón. La cocina abierta, de diseño minimalista, está totalmente equipada y se integra de manera armoniosa en el conjunto del espacio. Dispone de dos dormitorios dobles. El dormitorio secundario cuenta con armarios empotrados a medida debidamente retroiluminados. Pero es en el dormitorio principal donde florece la magia más íntima de esta vivienda. Dispone de una zona vestidor con armarios empotrados a medida y vitrinas para los complementos más exclusivos. Además, cuenta con un elegante baño en suite. El baño auxiliar, también completo, sigue la misma línea de materiales de alta calidad y grifería de diseño. Ambos baños han sido revestidos con materiales de calidad superior, detalles de diseño y una estética atemporal y refinada. Una oportunidad única para adquirir una propiedad excepcional en una de las ubicaciones más codiciadas de Madrid. La ubicación no puede ser más privilegiada: a escasos pasos de los jardines de Sabatini y la Puerta del Sol. Rodeado de boutiques exclusivas, restaurantes de autor y toda la oferta cultural del Madrid más vibrante. Ya sea como residencia habitual o como inversión, esta vivienda representa un valor seguro en el mercado inmobiliario de una de las ciudades europeas más seguras y con mayor calidad de vida. Contáctenos para más información o para concertar una visita privada. SIN COMISION AL COMPRADOR Info adicional: Gastos Comunidad 113€/mes.",True,good,False,True,7699.0,True,False,True,False,[],False,False,870000.0,€,,,flat,"Sol, Madrid",Piso en calle de Trujillos,Destacado,Centro,Sol,,TR3,,,
108995614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/58/b9/6a/1361188553.webp,23,2,199900.0,flat,sale,65.0,True,3,1,calle de San Julio,Madrid,Leganés,es,40.3561235,-3.7753657,False,https://www.idealista.com/inmueble/108995614/,"HOGARES LEGANÉS pone a la venta en exclusiva este piso exterior de 65 m², totalmente reformado, que combina a la perfección funcionalidad, confort y luminosidad. Esta vivienda cuenta con un salón acogedor con salida a una terraza abierta donde disfrutarás del aire libre, perfecta para desayunar al sol o disfrutar de las noches de verano. La cocina independiente, ofrece espacio suficiente para trabajar cómodamente y cuenta con ventilación natural, lo que la hace práctica y agradable para el día a día. El piso dispone de tres dormitorios; el principal, con armario empotrado, ofrece amplitud y organizació y los otros dos, versátiles, pueden destinarse a habitaciones juveniles, despacho o zona de invitados. El baño, completamente renovado, está equipado con un moderno plato de ducha, mampara y grifería de calidad, pensado para un uso cómodo y actual. Entre sus calidades destacan las ventanas de climalit, que aíslan del frío y el ruido exterior, el suelo de terrazo en excelente estado, y el aire acondicionado que asegura confort térmico durante todo el año. Se ubica en una zona tranquila, con transporte público cercano, comercios, colegios y zonas verdes a pocos pasos, ofreciendo todo lo necesario para disfrutar de una vida cómoda y práctica. Benefíciese de nuestro método de trabajo. Gestionamos la venta de su vivienda, encadenamos todos los plazos, contratos, documentación para escritura pública. Consúltenos sin compromiso. POSIBILIDAD DE HIPOTECAS 100% ESTUDIO DE FINANCIACIÓN GRATUITO CONSÚLTENOS Y CONCIERTE SU VISITA.",False,good,False,False,3075.0,False,False,False,False,[],False,False,199900.0,€,,,flat,"La Fortuna, Leganés",Piso en calle de San Julio,Destacado,La Fortuna,La Fortuna,,RIOJA - LA FORTUNA ,,,
107731261,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3e/94/1a/1321141684.webp,22,,1950000.0,flat,sale,259.0,True,4,2,paseo de La Habana,Madrid,Madrid,es,40.4499006,-3.6867907,False,https://www.idealista.com/inmueble/107731261/,"Piso a reformar en El Viso, en Chamartín. Muy próximo a al Santiago Bernabeu y al Paseo de la Castellana.   Se ubica en la séptima planta de un edificio de mitad del siglo XX. Cuenta con ascensor y portero de lunes a viernes.   Tiene una superficie de 259m2, y ofrece la oportunidad perfecta para reformar. Actualmente cuenta con cuatro dormitorios, el principal con un amplio balcón interior, y dos baños completos, un amplio salón, biblioteca y una bonita terraza exterior.   Además, existe la posibilidad de alquilar una plaza de garaje en el mismo edificio.  .",False,renew,False,True,7529.0,False,False,False,False,[],False,False,1950000.0,€,,,flat,"El Viso, Madrid",Piso en paseo de La Habana,Destacado,Chamartín,El Viso,,5219,,,
108071242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/bc/c4/1333282709.webp,22,,250000.0,chalet,sale,65.0,,4,1,calle de las Islas Palaos,Madrid,Madrid,es,40.4961547,-3.6854715,False,https://www.idealista.com/inmueble/108071242/,"Inmobiliaria en Fuencarral Pueblo y Tres Olivos – Tecnocasa Estudio Fuencarral Pueblo S. L. (Registro de Agentes Profesionales Inmobiliarios – RAIN Nº 1074/25). Vende casa adosada en la Calle Islas Palaos, compuesta por 4 dormitorios, 1 baño, salón y cocina.  Promotores que quieran ejecutar una promoción de 3 viviendas Autopromotores que quieran construir una casa unifamiliar de gran tamaño Inversores que busquen producto en zona de alta proyección urbana La vivienda se encuentra a escasos metros del ámbito de actuación del Proyecto Madrid Nuevo Norte, una de las mayores transformaciones urbanísticas de Europa. Este proyecto contempla nuevas zonas residenciales, empresariales y amplias áreas verdes, además de la modernización de infraestructuras y transporte. Vivir junto a este desarrollo no solo garantiza un entorno moderno y revitalizado en el futuro cercano, sino que representa una inversión estratégica con gran potencial de revalorización a medio y largo plazo. Está muy bien comunicada, con Metro Línea 10 – Estaciones Montecarmelo y Fuencarral a 7 minutos a pie. Autobuses EMT: Líneas: 66, 137, 154, SE704, SB830, T61, N24. Estaciones cercanas: Fuencarral (líneas C4A y C4B) y Ramón y Cajal (líneas C7 y C8). Cerca de centros comerciales como La Vaguada o Sanchinarro.",False,good,False,,3846.0,True,False,False,False,[],False,False,250000.0,€,,,chalet,"Tres Olivos - Valverde, Madrid",Chalet adosado en calle de las Islas Palaos,Destacado,Fuencarral,Tres Olivos - Valverde,terracedHouse,FP-Z2IP,,,
107074994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/c2/8d/1302205385.webp,13,,9500000.0,chalet,sale,750.0,,10,8,Barrio El Viso,Madrid,Madrid,es,40.4488756,-3.6839367,False,https://www.idealista.com/inmueble/107074994/,"Olisson Club presenta este impresionante chalet de 750 m² en la mejor zona de El Viso. Se trata de uno de los últimos edificios señoriales de la capital.  La vivienda destaca por la majestuosidad de su arquitectura y por los detalles únicos y especiales que encontramos en su interior. En cuanto a la zona exterior, la casa se rodea por una magnífica parcela, muy bien cuidada y con plantas autóctonas. La propiedad se distribuye en 4 plantas y cuenta con 10 habitaciones, 8 cuartos de baño, gran salón y comedor, despacho y family room. La propiedad cuenta además con espacio para 6 vehículos. La vivienda se sitúa en una zona tranquila y segura. Un oasis en plena ciudad que cuenta con todo tipo de servicios en los alrededores como son colegios, universidades, centros comerciales, supermercados, centros de salud, hospitales, zonas verdes, recintos deportivos, así como una gran selección de los mejores bares y restaurantes de Madrid. La comunicación también es ideal, con rápido acceso a las principales arterias de la ciudad, y numerosas líneas de autobús y metro a escasos metros de la vivienda. No se muestran fotos actuales por respeto a la privacidad del propietario. Los planos actuales y de reforma se pondrán a disposición del comprador interesado. Para concertar una visita privada es necesario contactar con Olisson Club. *Las fotos son a modo de inspiración para el proyecto de reforma de la casa*. [IW].",False,good,False,,12667.0,False,False,False,False,[],False,False,9500000.0,€,True,True,chalet,"El Viso, Madrid",Casa independiente,Destacado,Chamartín,El Viso,independantHouse,vis004AM,,,
109116406,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/a9/d3/1364814349.webp,35,,475000.0,chalet,sale,218.0,,3,3,calle de Dublín,Madrid,Mejorada del Campo,es,40.3977082,-3.4786169,False,https://www.idealista.com/inmueble/109116406/,"SM HOMES Gestión Inmobiliaria, ofrece en exclusiva estupendo CHALET ADOSADO con piscina en una de las MEJORES UBICACIONES de Mejorada del Campo. Esta vivienda dispone de las siguientes características: - Amplio salón con acceso al patio. - Cocina amplia. - Tres baños, uno de ellos en suite y un aseo en planta baja. - 3 dormitorios. - Aire acondicionado frio/calor en el salón. - Garaje con espacio para 1 coche. - Patio de 180 m2 divididos en porche y piscina. - Buhardilla de 50 m2 aprox. - Habitación principal con baño en suite y salida a terraza. Contamos con departamento financiero, estamos consiguiendo a nuestros clientes entre el 90%, 95% y en algunos casos el 100%, consulte condiciones. ¡No pierda la oportunidad de venir a visitarlo y llámanos o escríbenos para concertar una visita!",True,good,False,,2179.0,False,False,True,False,[],False,False,475000.0,€,True,True,chalet,Mejorada del Campo,Chalet adosado en calle de Dublín,Destacado,,,terracedHouse,,,,
109175469,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/2c/be/1366498900.webp,12,,200000.0,flat,sale,88.0,True,3,1,calle Teruel,Madrid,Móstoles,es,40.3210494,-3.8709674,False,https://www.idealista.com/inmueble/109175469/,"Oportunidad de inversión en Móstoles. Se vende piso por 200.000 € en la calle Teruel, actualmente alquilado por 1.000 € al mes, lo que garantiza una rentabilidad inmediata desde el primer día. La vivienda, situada en una cuarta planta con ascensor, dispone de tres dormitorios, un salón amplio y luminoso, cocina independiente y una terraza ideal para disfrutar. Su ubicación es uno de sus puntos fuertes: en pleno entorno urbano consolidado y a pocos minutos a pie de la estación Móstoles Central, que ofrece conexión con la línea MetroSur, Cercanías Renfe (C-5) y múltiples líneas de autobús urbano e interurbano, facilitando el acceso rápido tanto a otros puntos de Móstoles como a Madrid capital. Además, en las inmediaciones hay supermercados, colegios, zonas verdes y todo tipo de comercios y servicios que hacen que la zona sea muy demandada. Una propiedad perfecta para mantener como inversión con ingresos estables o para convertir en tu futura vivienda, en una localización que combina comodidad y gran potencial de revalorización. ¡Contáctanos hoy mismo para programar una visita! Para visitar este piso o para más información, ponte en contacto con nosotros: De lunes a viernes: 10:00h-14:00h y 17:00h-20:30h. Sábados: 10:00h-14:00h. ¡En LA CASA Agency estaremos encantados de atenderte! *Además, si quieres conocer el valor de tu vivienda, contáctanos y te haremos una valoración SIN COMPROMISO y SIN COSTE. NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,True,2273.0,False,False,False,False,[],False,False,200000.0,€,,,flat,"Centro, Móstoles",Piso en calle Teruel,Destacado,Centro,,,LCM38255,,,
108968869,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/f2/ed/1360383730.webp,22,,210000.0,chalet,sale,100.0,,4,2,calle del Capitán,Madrid,Colmenar Viejo,es,40.655752,-3.7662602,False,https://www.idealista.com/inmueble/108968869/,"WGI INMOBILIARIA VENDE casa en una de las MEJORES zonas de COLMENAR VIEJO. Presentamos esta interesante propiedad ubicada en la encantadora ciudad de Colmenar Viejo, Madrid. Esta casa cuenta con una superficie construida de 100 m² y se asienta sobre una parcela generosa de 131 m², ofreciendo un amplio espacio para desarrollar tus ideas y proyectos. Con cuatro habitaciones dobles, es ideal para familias o como inversión inmobiliaria. La vivienda requiere reformas que te permitirán personalizar cada rincón a tu gusto y estilo; su orientación sureste garantiza luminosidad durante gran parte del día. Dispone también de dos baños completos que brindan comodidad a sus ocupantes.  Aprovecha esta oportunidad única por solo €210,000 e imagina el potencial que tiene este inmueble al transformarlo según tus necesidades. ¡UNA VIVIENDA QUE TE SORPRENDERÁ EN PERSONA! Si estás interesado en ver esta vivienda, contacta con nosotros y pondremos a tu disposición nuestro equipo de especialistas en el sector inmobiliario, así como nuestro DEPARTAMENTO FINANCIERO para obtener la hipoteca. También te ofreceremos asesoría legal y fiscal en la operación.",False,renew,False,,2100.0,True,False,False,False,[],False,False,210000.0,€,,,chalet,"Centro, Colmenar Viejo",Casa independiente en calle del Capitán,Destacado,Centro,,independantHouse,WGI00983,,,
109081061,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/84/02/1363824115.webp,36,1,289000.0,flat,sale,107.0,True,2,1,avenida de Carabanchel Alto,Madrid,Madrid,es,40.3634976,-3.7538702,False,https://www.idealista.com/inmueble/109081061/,"PISO EXTERIOR MUY LUMINOSO en una estupenda URBANIZACIÓN PRIVADA con PISCINA, TRASTERO, PARQUE INFANTIL, PISTA DE TENIS, CAMPO DE FUTBOL SALA, ZONAS AJARDINADAS y CONSERJE. En La Casa Agency te presentamos esta magnífica vivienda exterior ubicada en una de las zonas más demandadas del distrito de Carabanchel - Buenavista, ideal tanto para familias como para quienes buscan comodidad, buena comunicación y todos los servicios al alcance. Situada en primera planta con ascensor, esta propiedad de 107 m² construidos está diseñada para ofrecer confort, funcionalidad y luz natural en cada rincón. Distribuido de forma funcional y equilibrada, cuenta con: 2 dormitorios, con armarios empotrados, salón-comedor amplio, muy luminoso gracias a su orientación exterior, cocina independiente equipada con acceso a balcón y un baño completo con bañera. Esta vivienda se encuentra a actualizar. Además, dispone de: Calefacción individual por gas natural Aire acondicionado en el salón y en uno de los dormitorios Suelo de parquet y ventanas climalit, que garantizan aislamiento térmico y acústico Puerta blindada y videoportero para mayor seguridad y tranquilidad INCLUYE TRASTERO. A tan solo 5 minutos a pie del metro Carabanchel Alto (Línea 11) y con fácil acceso a múltiples líneas de autobús, esta vivienda se encuentra perfectamente conectada con el centro de Madrid y otros puntos clave de la ciudad. Está rodeado de todos los servicios necesarios para la vida diaria y el ocio: supermercados y tiendas de barrio, colegios, instalaciones deportivas y gimnasios, restaurantes y zonas de ocio, zonas verdes y parques, etc ¡Contáctanos para concertar una visita y descubrir tu nuevo hogar! ¡En La Casa Agency estaremos encantados de atenderte! HORARIO DE ATENCIÓN: De lunes a viernes: 10:00h-14:00h y 17:00h-20:30h. Sábados: 10:00h-14:00h. *Además, si quieres conocer el valor de tu vivienda, contáctanos y te haremos una valoración SIN COMPROMISO y SIN COSTE. **NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,renew,False,True,2701.0,False,False,True,False,[],False,False,289000.0,€,,,flat,"Buena Vista, Madrid",Piso en avenida de Carabanchel Alto,Destacado,Carabanchel,Buena Vista,,VRE-CARABANCHEL ALTO ,,,
