propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
107802811,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/17/f9/1341472658.webp,0481296a-367d-4696-8177-5fa33cd54d8b,32,bj,415000.0,flat,sale,152.0,True,1,1,paseo de la Dirección,Madrid,Madrid,Tetuán,es,Berruguete,40.4571499,-3.7114649,False,https://www.idealista.com/inmueble/107802811/,"Moderno loft dúplex de obra nueva con diseño innovador con terraza de 40m2 PRECIO SIN IVA DE 21%. Descubre este exclusivo dúplex en Berruguete, Tetuán, Madrid, una propiedad con 152 m² que ofrece amplitud, confort y la posibilidad de personalizar cada detalle a tu gusto. Actualmente en fase de proyecto, esta vivienda es perfecta para quienes buscan un hogar a medida en un entorno urbano privilegiado. El diseño contemporáneo incluye un espacioso dormitorio y un baño completo con acabados modernos. La cocina está totalmente equipada y conectada a un área de estar luminosa, creando un ambiente funcional y acogedor. Además, cuenta con una terraza privada ideal para disfrutar del aire libre. Entre sus comodidades destacan el aire acondicionado, calefacción eléctrica y armarios empotrados que optimizan el almacenamiento. La accesibilidad está garantizada con un diseño adaptado para sillas de ruedas, asegurando comodidad para todos. También dispone de un práctico trastero para cubrir cualquier necesidad de almacenamiento. Situado en el barrio de Berruguete, en Tetuán, este dúplex se encuentra en una de las zonas más dinámicas de Madrid. Rodeado de comercios, servicios y excelentes conexiones de transporte público, ofrece la combinación perfecta entre tranquilidad y vida urbana. Una oportunidad única para vivir o invertir en un espacio moderno y bien ubicado. Metro Franco Rodríguez.",False,good,False,False,,2730.0,True,False,False,False,[],False,False,415000.0,€,flat,"Berruguete, Madrid",Piso en paseo de la Dirección,,,,
108401739,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/51/37/1343105561.webp,82398905-3381-4f27-9bfa-14bd6b634939,21,4,2009000.0,flat,sale,164.0,False,3,4,calle de Montesa,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.428758,-3.6715896,False,https://www.idealista.com/inmueble/108401739/,"Huspy tiene el honor de presentar esta exclusiva vivienda de mas de 160 metros cuadrados en el distrito Salamanca.  Ubicada en una de las zonas más exclusivas y demandadas de Madrid, esta propiedad ofrece una excelente oportunidad para quienes desean vivir o invertir en el barrio de Lista, dentro del prestigioso distrito de Salamanca. Con 164 m² construidos, esta vivienda destaca por su amplitud, distribución funcional y el potencial de personalización que ofrece su actual proceso de reforma. Características de la vivienda La propiedad cuenta con: Tres dormitorios amplios y luminosos Tres baños completos, además de un aseo de cortesía. Salón con acceso a terraza privada de 10 metros cuadrados, perfecto para disfrutar del aire libre Cocina equipada, lista para su uso desde el primer día Armarios empotrados que ofrecen soluciones de almacenamiento eficientes Mobiliario y decoración incluidos, facilitando una mudanza rápida y sin complicaciones. La vivienda dispone de calefacción por gas natural y aire acondicionado, garantizando un confort óptimo durante todo el año. Características del edificio Situada en una finca representativa del barrio, el edificio cuenta con ascensor y servicio de portería, lo que aporta seguridad, comodidad y un valor añadido a la vivienda. Ubicación El inmueble se encuentra en el corazón del barrio de Lista, una de las áreas más codiciadas de Madrid. Rodeado de una amplia oferta de comercios, restaurantes, colegios, zonas verdes y excelentes conexiones de transporte público, vivir aquí es disfrutar de la mejor calidad de vida urbana con todas las comodidades al alcance.",False,good,False,True,,12250.0,True,False,False,False,[],False,False,2009000.0,€,flat,"Lista, Madrid",Piso en calle de Montesa,,,,
109214456,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/74/d3/1367661892.webp,AL2QMADRID36,2,1,142000.0,flat,sale,52.0,True,1,1,calle del Fresno,Madrid,Madrid,San Blas,es,Arcos,40.4222273,-3.6186541,False,https://www.idealista.com/inmueble/109214456/,"“Esta propiedad se encuentra alquilada. No se puede visitar. No apta para compradores que requieran financiación hipotecaria. El comprador se subrogara al contrato de alquiler vigente y a las condiciones indicadas en el contrato de alquiler vigente. “La información proporcionada referente a la distribución y estructura puede no ajustarse a la realidad, ya que su verificación no ha sido posible. La distribución indicada se ha tomado en referencia a la distribución de activos de la zona. ” “This property is rented. Cannot be visited. Not suitable for buyers requiring mortgage financing. The buyer will be subrogated to the current rental contract and to the conditions indicated in the current rental contract. “The information provided concerning the distribution and structure may not conform to reality, since its verification has not been possible. The distribution indicated has been taken in reference to the distribution of assets in the area. Cómodo Piso en Madrid, ideal para parejas. Este práctico Piso dispone de una superficie de 52 m² construidos distribuidos en salón-comedor, cocina. Cuenta con todos los servicios necesarios a su alrededor, como la UCM Facultad de Óptica y Optometría, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Alsacia. Cuenta con fácil acceso a M-40.",False,renew,False,False,,2731.0,False,False,False,False,[],False,False,142000.0,€,flat,"Arcos, Madrid",Piso en calle del Fresno,,,,
106588391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/0a/0c/1307268740.webp,12139c61-8688-4ab3-9ebd-444a61e1296b,49,1,750000.0,flat,sale,125.0,True,2,2,plaza de la Cruz Verde,Madrid,Madrid,Centro,es,Palacio,40.4135642,-3.7133601,False,https://www.idealista.com/inmueble/106588391/,"Bienvenido a este encantador apartamento en Palacio, Centro, Madrid. Con 125 m², esta propiedad ofrece un espacio generoso y bien distribuido.  Cuenta con 2 dormitorios y 2 baños, ideal para una familia o para compartir. El apartamento se encuentra en buen estado y forma parte de un edificio clásico que cuenta con ascensor, combinando el encanto tradicional con la comodidad moderna. Disfrute de los días soleados en su balcón privado y manténgase cómodo durante todo el año, gracias al aire acondicionado en verano y la calefacción eléctrica o de gas en invierno. Este apartamento es una oportunidad única para vivir en pleno centro de Madrid, rodeado de historia, cultura y todos los servicios que la ciudad ofrece. Palacio es un barrio histórico y emblemático situado en el distrito Centro de Madrid. Hogar de monumentos icónicos como el Palacio Real, la Catedral de la Almudena y la Plaza de Oriente, combina historia, cultura y un ambiente único. Sus calles adoquinadas, como las de la Plaza de la Villa o el Viaducto de Segovia, ofrecen un viaje al pasado, mientras que su oferta de restaurantes, teatros y tiendas modernas garantiza una experiencia vibrante. Con excelentes conexiones de transporte público y cercanía a zonas como La Latina y Ópera, Palacio es ideal para quienes buscan vivir en un entorno cultural privilegiado en el corazón de Madrid. Perfecto para quienes buscan comodidad, estilo y una ubicación inmejorable. ¡No dejes pasar la oportunidad de convertir este espacio en tu nuevo hogar!",True,good,False,True,,6000.0,True,True,False,False,[],False,False,750000.0,€,flat,"Palacio, Madrid",Piso en plaza de la Cruz Verde,,,,
108119067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/15/a5/00/1334411799.webp,Bajo A,19,bj,246000.0,flat,sale,69.0,True,2,1,"calle Gonzalez Soto, 21",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4004395,-3.6630289,True,https://www.idealista.com/obra-nueva/108119067/,"Descubre Vallecas III: Modernidad, Luz y Exclusividad en Puente de Vallecas. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Vallecas III, un proyecto único en el corazón del barrio de Numancia, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Vallecas III está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al sur, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •7 viviendas de 2 dormitorios, diseñadas con distribución eficiente, ideales para parejas o familias. •2 espectaculares áticos de 2 y 3 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. •14 plazas de garaje, garantizando comodidad y seguridad para los residentes. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Numancia y Puente de Vallecas Situado en una zona de gran dinamismo y transformación, Vallecas III se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid y a la M-30. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Numancia es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Ventajas de Vivir en Vallecas III •Orientación sur y espacios luminosos, maximizando el confort y la eficiencia energética. •Viviendas exclusivas en un edificio boutique que garantiza privacidad y tranquilidad. •Zona en constante crecimiento, ideal para quienes buscan un entorno con proyección y un valor añadido a su inversión. •Excelente conectividad con transporte público (metro y autobuses) y vías principales, para moverse fácilmente por la ciudad. En Vallecas III no solo encontrarás un hogar, sino una forma de vida que combina calidad, comodidad y un entorno en plena evolución. ¡Ven y descubre el lugar donde empieza tu nueva vida! Para más información, no dudes en contactarnos.  En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,False,3565.0,True,False,False,False,[],False,False,246000.0,€,flat,"Numancia, Madrid","Piso en calle Gonzalez Soto, 21",True,True,,
108900626,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ec/6c/77/1360565686.webp,bc6d32c7-8c99-4cc4-8248-78d2f1bd84ed,58,1,365000.0,flat,sale,130.0,True,4,2,calle Presidente Felipe González,Madrid,Arganda,Perlita,es,,40.2937962,-3.4457869,False,https://www.idealista.com/inmueble/108900626/,"Piso amplio y luminoso en Arganda del Rey – 130 m² con plaza de garaje Las fotografías de la propiedad serán publicadas próximamente. Te presentamos este precioso dúplex reformado, ubicado en una zona tranquila y familiar de Arganda del Rey. Con 130 m² distribuidos en una sola planta superior y una planta baja con baño y habitación ofrece un diseño moderno y una excelente orientación que inunda cada rincón de luz natural. La vivienda dispone de cuatro dormitorios exteriores, todos ellos con armarios empotrados y grandes ventanas de doble acristalamiento y persianas, que garantizan un aislamiento térmico y acústico óptimo. Cuenta además con dos baños completos, una cocina integrada al salón y completamente equipada, y dos amplias terrazas —una en cada planta— perfectas tanto para desayunos al aire libre como para reuniones con amigos. Entre sus comodidades destaca el aire acondicionado con bomba de calor y frío, la plaza de garaje de gran tamaño y un espacio de almacenamiento extra. El edificio se encuentra en buen estado de conservación y ofrece fácil acceso a pie de calle. Esta propiedad es ideal para familias que buscan confort, amplitud y una ubicación con todos los servicios a mano: colegios, supermercados y buena comunicación con Madrid por carretera y transporte público. ¡No dejes pasar la oportunidad de visitarlo!",True,good,False,True,,2808.0,True,True,False,False,[],False,False,365000.0,€,flat,"Perlita, Arganda",Piso en calle Presidente Felipe González,True,True,,
108790424,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/45/4d/5f/1355200439.webp,1b1d96bc-9c70-432d-b79a-d7868cd123aa,21,bj,1259000.0,flat,sale,120.0,True,3,3,calle de Lombía,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4244585,-3.6724399,False,https://www.idealista.com/inmueble/108790424/,"¡Descubre tu próximo hogar en el vibrante barrio de Goya! Este piso en venta, actualmente en reforma, ofrece 120 m² de espacio bien distribuido.  Consta de 3 dormitorios y 3 baños, perfecto para familias o quienes buscan un espacio adicional. La propiedad está siendo reformada con las mejores calidades del mercado y será entregado completamente amueblado y equipado, listo para estrenar. Disfruta de las vistas exteriores desde tu propio balcón, ideal para momentos de relax. El confort está garantizado con aire acondicionado y calefacción a gas, asegurando una temperatura perfecta durante todo el año. Situado en una ubicación privilegiada, tendrás fácil acceso a todas las comodidades que ofrece la ciudad. No pierdas la oportunidad de personalizar este espacio a tu gusto y crear el hogar de tus sueños. Contáctame, Ricardo, para más información y para programar una visita. ¡Este piso es la combinación perfecta de ubicación, espacio y potencial!",False,renew,False,False,,10492.0,True,False,False,False,[],False,False,1259000.0,€,flat,"Goya, Madrid",Piso en calle de Lombía,,,,
108630873,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/a3/60/1350463272.webp,2A,21,2,196000.0,flat,sale,66.0,True,2,1,"calle Mejorana, 16",Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3847111,-3.6724531,True,https://www.idealista.com/obra-nueva/108630873/,"Descubre Balcones de Entrevías: Modernidad y Calidad en Entrevías. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Balcones de Entrevías, un proyecto único en el corazón del barrio de Entrevías, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Balcones de Entrevías está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al este, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •13 viviendas, de las cuales 3 son de 1 dormitorio, y 10 de 2 dormitorios, todas con trastero incluido, diseñadas con distribución eficiente. •2 espectaculares áticos de 2 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Entrevias y Puente de Vallecas. Situado en una zona de gran dinamismo y transformación, Balcones de Entrevías se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid, a la M-30 y a la A 4. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Entrevías es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Para más información, no dudes en contactarnos. En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,False,2970.0,True,False,False,False,[],False,False,196000.0,€,flat,"Entrevías, Madrid","Piso en calle Mejorana, 16",,,,
108630784,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/5c/bf/1350462590.webp,3B,21,3,209000.0,flat,sale,68.0,True,2,1,"calle Mejorana, 16",Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3847111,-3.6724531,True,https://www.idealista.com/obra-nueva/108630784/,"Descubre Balcones de Entrevías: Modernidad y Calidad en Entrevías. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Balcones de Entrevías, un proyecto único en el corazón del barrio de Entrevías, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Balcones de Entrevías está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al este, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •13 viviendas, de las cuales 3 son de 1 dormitorio, y 10 de 2 dormitorios, todas con trastero incluido, diseñadas con distribución eficiente. •2 espectaculares áticos de 2 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Entrevias y Puente de Vallecas. Situado en una zona de gran dinamismo y transformación, Balcones de Entrevías se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid, a la M-30 y a la A 4. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Entrevías es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Para más información, no dudes en contactarnos. En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,False,3074.0,True,False,False,False,[],False,False,209000.0,€,flat,"Entrevías, Madrid","Piso en calle Mejorana, 16",,,,
108119069,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/32/0a/1334411826.webp,Àtico A,19,3,365000.0,penthouse,sale,88.0,True,3,2,"calle Gonzalez Soto, 21",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4004395,-3.6630289,True,https://www.idealista.com/obra-nueva/108119069/,"Descubre Vallecas III: Modernidad, Luz y Exclusividad en Puente de Vallecas. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Vallecas III, un proyecto único en el corazón del barrio de Numancia, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Vallecas III está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al sur, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •7 viviendas de 2 dormitorios, diseñadas con distribución eficiente, ideales para parejas o familias. •2 espectaculares áticos de 2 y 3 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. •14 plazas de garaje, garantizando comodidad y seguridad para los residentes. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Numancia y Puente de Vallecas Situado en una zona de gran dinamismo y transformación, Vallecas III se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid y a la M-30. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Numancia es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Ventajas de Vivir en Vallecas III •Orientación sur y espacios luminosos, maximizando el confort y la eficiencia energética. •Viviendas exclusivas en un edificio boutique que garantiza privacidad y tranquilidad. •Zona en constante crecimiento, ideal para quienes buscan un entorno con proyección y un valor añadido a su inversión. •Excelente conectividad con transporte público (metro y autobuses) y vías principales, para moverse fácilmente por la ciudad. En Vallecas III no solo encontrarás un hogar, sino una forma de vida que combina calidad, comodidad y un entorno en plena evolución. ¡Ven y descubre el lugar donde empieza tu nueva vida! Para más información, no dudes en contactarnos.  En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,,True,True,False,4148.0,True,False,False,False,[],False,False,365000.0,€,flat,"Numancia, Madrid","Ático en calle Gonzalez Soto, 21",True,True,penthouse,
108656491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/c2/b8/1353047874.webp,95c817a9-8ad3-4bee-9afc-b7fb1e2b8256,113,,2800000.0,chalet,sale,951.0,,7,10,avenida Gutiérrez Mellado,Madrid,Villaviciosa de Odón,Castillo - Campodón,es,,40.3515795,-3.8958281,False,https://www.idealista.com/inmueble/108656491/,"En una de las zonas más codiciadas de Villaviciosa de Odón, se alza este imponente chalet independiente, una vivienda que aúna elegancia, confort y una calidad de construcción excepcional. Más de 900 metros cuadrados distribuidos en tres plantas que ofrecen amplitud, funcionalidad y un estilo atemporal que nunca pasa de moda. Desde el primer momento, esta casa transmite la sensación de hogar. Cada rincón ha sido pensado para el disfrute diario: siete dormitorios amplios y luminosos, diez baños diseñados con mimo y materiales nobles, y espacios comunes que invitan tanto al encuentro como al descanso. El salón principal, con vistas al jardín, se convierte en el corazón de la casa, mientras que la cocina, moderna y equipada con todo lo necesario, es perfecta para la vida familiar. El confort es protagonista gracias a un sistema de climatización por aerotermia con suelo radiante y refrescante independiente por estancia, lo que garantiza una temperatura ideal durante todo el año. Y para los momentos de relax, la piscina climatizada y el jardín privado, amplio y muy cuidado, ofrecen un oasis de tranquilidad y disfrute en cualquier estación. La parcela, de más de 1.300 m², proporciona privacidad sin renunciar a la cercanía con todo lo necesario. A solo unos minutos se encuentra la Universidad Europea, lo que convierte esta zona en un entorno dinámico y bien conectado, ideal para familias que buscan combinar la paz de una zona residencial con servicios de calidad y buena comunicación con Madrid. Esta casa no es solo un lugar para vivir, es una invitación a disfrutar de una vida cómoda, tranquila y rodeada de detalles que marcan la diferencia. Solo hace falta visitarla para sentir que es el sitio perfecto para empezar una nueva etapa.",True,good,False,,,2944.0,True,True,False,False,[],False,False,2800000.0,€,chalet,"Castillo - Campodón, Villaviciosa de Odón",Casa independiente en avenida Gutiérrez Mellado,True,True,independantHouse,
108630810,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e3/b1/1e/1350463266.webp,Bj A,21,bj,168000.0,flat,sale,65.0,True,2,1,"calle Mejorana, 16",Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3847111,-3.6724531,True,https://www.idealista.com/obra-nueva/108630810/,"Descubre Balcones de Entrevías: Modernidad y Calidad en Entrevías. En DMARCHEE, expertos en promoción inmobiliaria y gestión de cooperativas, presentamos Balcones de Entrevías, un proyecto único en el corazón del barrio de Entrevías, distrito Puente de Vallecas, Madrid. Este desarrollo destaca por su diseño contemporáneo, orientación privilegiada y su compromiso con la calidad de vida de sus residentes. El Proyecto Balcones de Entrevías está diseñado para quienes valoran la exclusividad y la funcionalidad en un entorno urbano. El edificio, orientado al este, ofrece una excelente iluminación natural y vistas despejadas. Consta de: •13 viviendas, de las cuales 3 son de 1 dormitorio, y 10 de 2 dormitorios, todas con trastero incluido, diseñadas con distribución eficiente. •2 espectaculares áticos de 2 dormitorios, que destacan por sus amplias terrazas y vistas privilegiadas, pensados para quienes buscan algo más que un hogar. Los acabados modernos y los materiales de alta calidad convierten cada vivienda en un espacio funcional, elegante y acogedor. La Zona: Entrevias y Puente de Vallecas. Situado en una zona de gran dinamismo y transformación, Balcones de Entrevías se beneficia de una ubicación estratégica con excelentes conexiones al centro de Madrid, a la M-30 y a la A 4. El barrio cuenta con una amplia oferta de servicios: colegios, centros de salud, comercios y parques recientemente renovados. Entrevías es un área que combina tradición y modernidad, con proyectos urbanos que han mejorado su calidad de vida, haciendo de este barrio una apuesta segura para el presente y el futuro. Para más información, no dudes en contactarnos. En DMARCHEE estamos comprometidos en ayudarte a construir tu futuro.",False,newdevelopment,True,True,False,2585.0,True,False,False,False,[],False,False,168000.0,€,flat,"Entrevías, Madrid","Piso en calle Mejorana, 16",,,,
109176865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/8e/47/1366547591.webp,,8,4,710000.0,penthouse,sale,109.0,True,2,2,"de Almendrales, 33",Madrid,Madrid,Usera,es,Almendrales,40.3858532,-3.7002055,True,https://www.idealista.com/obra-nueva/109176865/,"¡Diferénciate con tu nuevo hogar en Madrid Río! Lasabia Living te presenta nuestra exclusiva promoción de Obra Nueva, compuesta por 71 modernas viviendas de 1, 2 y 3 dormitorios diseñadas para ofrecerte el máximo confort y estilo de vida. Descubre Almendrales 33, viviendas diferentes que te presentan tu nueva forma de vida en una ubicación privilegiada a escasos metros de Madrid Río. Un concepto de diseño muy potente que se diferencia de las viviendas tradicionales aportando valor añadido a través del alto diseño de fachada, zonas comunes cuidadas hasta el último detalle, incorporación de la vegetación creando oasis urbanos, espacios amplios y funcionales en cada viviendas y terrazas privativas para disfrutar del exterior en un clima tan agradable como el de Madrid. Características principales: -Viviendas con terraza privada para disfrutar del exterior. -Bajos con jardín privado y áticos con espectaculares terrazas. -Impresionante piscina y solárium en la cubierta con vistas sobre el skyline madrileño. -Completo gimnasio equipado para mantener un estilo de vida activo y saludable. -Gastroteca, el lugar perfecto para compartir momentos culinarios con amigos y familiares. -Amplio lobby de acceso y jardín interior común con zonas de descanso. -Trastero y garaje privado para tu comodidad y seguridad. Ubicación privilegiada: Pegada a Madrid Río, Almendrales se ha convertido en el barrio de moda de la zona sur. La influencia clara de Matadero, a tan sólo 10 min a pie, ha hecho que la zona se transforme ofreciendo una oferta cultural muy interesante. Esta promoción te ofrece la combinación perfecta entre la tranquilidad de vivir junto a Madrid Río y la comodidad de tener todos los servicios a tu alcance. Disfruta de paseos por parques cercanos y una amplia oferta de ocio y servicios a tu alcance. Además, está perfectamente comunicada tanto en transporte público gracias al metro de Almendrales a sólo 5 min. , como en transporte privado con salida directa a la M30. ¡No pierdas la oportunidad de vivir en este exclusivo enclave junto al río! Contáctanos hoy mismo para ampliar información.",False,,True,True,False,6514.0,True,False,False,False,[],False,False,710000.0,€,flat,"Almendrales, Madrid","Ático en de Almendrales, 33",True,True,penthouse,
105743853,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/7d/89/1261728128.webp,Bloque 1-2B,15,2,329257.0,flat,sale,47.0,True,1,1," Eras de Móstoles, 11",Madrid,Villanueva de la Cañada,Villanueva de la Cañada,es,,40.4452713,-4.0026138,True,https://www.idealista.com/obra-nueva/105743853/,"M&M Inmobiliaria comercializa este moderno proyecto de 39 viviendas. Diseño y comodidad en uno de los ayuntamientos con mayor calidad de vida y renta per cápita de España. El proyecto inmobiliario del Edificio Eras 33, en Villanueva de la Cañada, representa una opción inmejorable para aquellas personas que buscan una vivienda de calidad o para los inversores que buscan alternativas rentables y de futuro en el mercado inmobiliario. Porque si algo caracteriza al Edificio Eras 33 es su privilegiada localización en combinación con un proyecto constructivo moderno y funcional. Villanueva de la Cañada es hoy uno de los municipios de la Comunidad de Madrid más atractivos por su calidad de vida y la amplia oferta de servicios con la que cuenta. La estética contemporánea del conjunto se apoya en el diseño sobrio y elegante de las fachadas. Los amplios ventanales de los pisos permiten además el paso de la luz natural a las distintas estancias, lo que refuerza la identidad de cada vivienda. En el interior, el proyecto ha cuidado al extremo el aprovechamiento de los espacios para ofrecer a los futuros propietarios todo lo que esperan: 1 o 2 habitaciones, salón, cocina, baños, espacios de almacenamiento… En esta misma línea, en la construcción de las viviendas se aplican altos estándares de calidad, con soluciones sostenibles y ecoeficientes, lo que dotará a cada piso de una calificación energética CLASE A. Por último, el edificio cuenta con una planta para garajes, así como con 400 metros cuadrados de zonas ajardinadas comunitarias al servicio de los vecinos. En definitiva, un proyecto inmobiliario de alto nivel en un ayuntamiento emergente. PRODUCCION DE AGUA CALIENTE Y CALEFACCION La producción de agua caliente sanitaria es mediante sistema de aerotermia de alta eficacia y bajo consumo energético. Distribución de calor por sistema e suelo radiante, con termostatos programables por zonas. Este sistema invisible y limpio facilita el aprovechamiento al máximo de los espacios, proporcionando mayor confort, eficiencia y ahorro energético. También lleva instalado sistema de refrescamiento, de manera que en épocas de más calor, el suelo ayuda a refrescar y regular la temperatura de las estancias. Se incluye la preinstalación para equipos de aire acondicionado para cada vivienda, con la previsión de la maquinaria bajo cubierta. CALIFICACION ENERGETICA La edificación tiene calificación energética CLASE A lo que supone una disminución de las emisiones de CO2 y una reducción significativa de la demanda energética de la edificación (calefacción y agua caliente sanitaria). PERSONALIZA TU VIVIENDA Eras 33 te ofrece la posibilidad de adaptar la vivienda a tus necesidades, mediante paquetes opcionales, totalmente personalizado para mejorar tu confort • Equipamiento de electrodomésticos (placa de inducción, microondas con grill, combi y lavavajillas) • Mampara de ducha • Cerradura electrónica y con acceso remoto • Motorización de persianas • Armario con distribución versátil y personalizada en salón (espacio para ropa, bicicletas, cama supletoria, librería.) • Iluminación • Kit de lavandería en baño (mueble y lavadora-secadora) • Mueble lavabo/espejo.",True,,True,True,False,7005.0,True,False,False,False,[],False,False,329257.0,€,flat,"Villanueva de la Cañada, Villanueva de la Cañada","Piso en Eras de Móstoles, 11",True,True,,
