propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
106475909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/fb/32/1284021598.webp,AL2,11,1,859000.0,flat,sale,108.0,True,3,3,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4266613,-3.7006378,False,https://www.idealista.com/inmueble/106475909/,"Tour Virtual Disponible! ¡Descubre tu nuevo hogar en el corazón de Madrid! Este magnífico piso de 95m² construidos ofrece una combinación perfecta de historia y modernidad. Ubicado en un edificio de con excelente estado, este inmueble es una auténtica joya en el mercado inmobiliario. Con tres amplios dormitorios y tres baños completos, tendrás espacio de sobra para toda la familia o para recibir invitados con comodidad. Disfruta de las vistas a la calle desde los tres balcones y relájate en la terraza privada. La calefacción por a gas natural y el aire acondicionado garantizan tu confort durante todo el año. Además, los armarios empotrados proporcionan un almacenamiento eficiente, manteniendo tu hogar siempre ordenado. Situado en una primera planta sin ascensor, este piso se encuentra en una ubicación céntrica, rodeado de colegios, universidades, parques y centros comerciales. La zona es dinámica y está muy bien conectada, ideal para quienes buscan comodidad y accesibilidad. No pierdas la oportunidad de vivir en un espacio que combina lo mejor del pasado y del presente. ¡Ven a conocerlo y enamórate de tu futuro hogar!",True,good,False,False,7954.0,True,False,True,False,[],False,False,859000.0,€,,,flat,"Malasaña-Universidad, Madrid",Piso,Destacado,Malasaña-Universidad,,,,,
108161311,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/d2/c0/1336781444.webp,,20,2,3300000.0,flat,sale,500.0,True,5,6,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/108161311/,"Andra inversiones comercializa este fantástico piso en primera línea de golf en la última promoción entregada por la promotora La Finca.  Situada frente al campo de golf, en primera línea, cuenta con unas vistas excepcionales desde toda la casa.  A la vivienda se accede a través de un fantástico Hall que da acceso a un cuarto de estar polivalente y que delimita la zona de recibo y la zona de descanso. Dicha zona de recibo, tiene un salón de 60 m² que se comunica con una fantástica cocina que también tiene salida independiente o una terraza de más de 150 m². además, tiene un aseo de invitados y una zona de servicio junto a la cocina.  Ya en la zona de descanso, tenemos tres dormitorios con cuartos de baño propio y un dormitorio principal también con vistas al golf con un fantástico vestidor y un amplísimo cuarto de baño.  El piso incluye cinco plazas de garaje y un trastero  La urbanización tiene además unas fantásticas zonas verdes que se distribuyen en distintas zonas habilitadas con piscina, gimnasio, y salas para el uso de la comunidad.",True,good,False,True,6600.0,False,False,False,False,[],False,False,3300000.0,€,True,True,flat,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 7",Destacado,La Finca,,,,,
108375293,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/76/43/1342233114.webp,LCM36941,41,3,386000.0,flat,sale,95.0,True,4,1,calle de Luis Gómez,Madrid,Madrid,Carabanchel,es,40.3885849,-3.7304906,False,https://www.idealista.com/inmueble/108375293/,"¡La Casa Agency se complace en presentar esta increíble y exclusiva vivienda! Situada en una 3da planta exterior sin ascensor, esta propiedad destaca por su luminosidad. La vivienda se encuentra alquilada hasta el 31/10/27. Con una superficie construida de 95m², cuenta con 4 habitaciones, 1 baño la distribución del inmueble incluye un amplio salón-comedor con balcón, ventilación cruzada con la cocina que es independiente está equipada y baño con plato de ducha. El sistema de calefacció de gas natural, los suelos son de gres y las ventanas son de climalit. La propiedad está excelentemente comunicada por transporte público, con las líneas de autobús 34, 35 y 119, así como la estación de metro Oporto (Líneas 5 y 6), lo que facilita el acceso al centro de la ciudad. Contamos con un departamento financiero, FINANZATE (Intermediación Financiera Eurocredit MAD S. L. ), donde podrás recibir asesoramiento gratuito y sin compromiso para explorar tus opciones y aumentar tus posibilidades al momento de comprar. No pierdas la oportunidad de vivir en este maravilloso piso. ¡Contáctanos hoy mismo para programar una visita! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,good,False,False,4063.0,False,False,False,False,[],False,False,386000.0,€,,,flat,"Puerta Bonita, Madrid",Piso en calle de Luis Gómez,Destacado,Puerta Bonita,,,,,
108895162,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/03/0b/1364835562.webp,VPV436325,39,bj,1315000.0,flat,sale,278.0,True,2,3,camino VIEJO DEL CURA,Madrid,La Moraleja,Encinar de los Reyes,es,40.5048426,-3.6263539,False,https://www.idealista.com/inmueble/108895162/,"The Avenue Select Real Estate presenta este exclusivo bajo de 173 m² con jardín y piscina privada, ubicado en una de las urbanizaciones de lujo más prestigiosas y solicitadas de El Encinar de los Reyes. La vivienda destaca por su luminosidad y sus impresionantes vistas al campo de golf de La Moraleja, que ofrecen una inigualable sensación de amplitud y privacidad. Accedemos a la vivienda por el hall de entrada, con un armario gabanero de gran capacidad, que distribuye las diferentes estancias del piso. A continuación, encontramos un salón-comedor de grandes dimensiones con chimenea y acceso directo a un porche cerrado, que se integra con el jardín y la piscina privada.  La cocina, independiente y completamente equipada con electrodomésticos de alta gama (Gaggenau) y vinoteca tiene también una práctica zona de lavandería. La zona de descanso incluye dos dormitorios con baño en suite, el principal con un amplio vestidor y el secundario con armarios empotrados. Además, la propiedad dispone de un aseo de cortesía para invitados. Cabe destacar la gran calidad de los materiales de la vivienda, los suelos de madera y la domótica que controla la climatización, la iluminación y las persianas. La calefacción es de Gas Natural por suelo radiante, y el aire acondicionado por conductos. Dos plazas de garaje y trastero incluidos en el precio. La urbanización de diseño tiene seguridad 24 horas, gimnasio, sauna, extensas zonas ajardinadas, parque infantil, pista de pádel y piscina comunitaria. Una propiedad única para quienes buscan confort, la privacidad y un entorno natural privilegiado junto al campo de golf, cerca de los mejores colegios, centros médicos, restaurantes y zonas comerciales de La Moraleja. Muchas de nuestras propiedades no están publicadas en Idealista por motivos de confidencialidad. Visite nuestra página web para descubrir más inmuebles exclusivos disponibles.",True,good,False,True,4730.0,False,False,False,False,[],False,False,1315000.0,€,True,True,flat,"Encinar de los Reyes, La Moraleja",Piso en camino Viejo Del Cura,Destacado,,,,,,
107667015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/b6/31/1324469835.webp,P.A.B.888,65,,1350000.0,chalet,sale,537.0,,4,5,calle Orense,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,40.4113371,-3.8265035,False,https://www.idealista.com/inmueble/107667015/,"¡Exclusivo chalet independiente totalmente reformado – sin honorarios para el comprador!  Descubre el hogar de tus sueños en esta impresionante propiedad de 537 m² construidos, situada en una parcela privada de 762 m² y completamente reformada con los más altos estándares de calidad.  Luz, elegancia y espacios diseñados para vivir Al entrar, un amplio hall de recepción da paso a un salón acristalado inundado de luz natural, conectado con una cocina totalmente amueblada (equipada para los amantes de la gastronomía) y un comedor principal con zona acristalada, perfecto para disfrutar de todas las estaciones del año.  Dormitorios que son un refugio 4 amplios dormitorios incluyendo una suite principal con vestidor de lujo y terraza privada •3 baños completos con acabados premium.  • Planta inferior con apartamento independiente (ideal para invitados o familiares), zona de lavado y trastero.  Comodidades que marcan la diferencia • Garaje incluido + amplio espacio exterior.  • Certificación energética eficiente (ahorro garantizado).  • Calidades de primer nivel en todos los acabados.  Entorno privilegiado Ubicado en un barrio residencial tranquilo y seguro, con acceso a:  ✔ Zona comunitaria exclusiva, piscina, pista de tenis y más de 10.000 m² de zonas verdes. ✔ Conectividad excelente a 2 min de la M40 y Pozuelo Pueblo, con colegios internacionales, el centro comercial Zielo Shopping Pozuelo y múltiples líneas de autobús.  ✔ Futuro en revalorización: próximo al desarrollo de ARPO, una zona en crecimiento.",True,good,False,,2514.0,False,False,True,False,[],False,False,1350000.0,€,True,True,chalet,"La Cabaña, Pozuelo de Alarcón",Casa independiente en calle Orense,Destacado,La Cabaña,independantHouse,,,,
108238491,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/21/4a/1338089304.webp,Z7025 - Cl Mingorría,12,3,246500.0,flat,sale,102.0,True,4,2,calle Mingorría,Madrid,Madrid,Latina,es,40.3930983,-3.778941,False,https://www.idealista.com/inmueble/108238491/,"IDEAL PARA INVERSORES: VENTA DE NUDA PROPIEDAD. NUDA PROPIEDAD. Grupo Retiro gestiona la venta de la nuda propiedad de una vivienda valorada en 350.000 euros a cambio de un Pago Único de Capital de 246.500 €. Los usufructuarios, hombre de 89 años y mujer de 90 años, continuará utilizando el inmueble hasta su fallecimiento. DESCRIPCIÓN DEL INMUEBLE: VIVIENDA EXTERIOR que consta de vestíbulo, pasillo-distribuidor, cuatro dormitorios, cocina con acceso a tendedero cubierto y dos baños completos. VIVIENDA: • Estado de conservación: normal. Se reformo cocina y baños en 2005. • Calefacción: Central a gas. • Agua caliente: individual (gas). • Terraza: Si. Con acceso desde salón (estrecha y alargada). Aprox. 4,60 m2. • Tendedero: Si. Aprox. 3,20 m2. • Aire Acondicionado: 1 split en salón. • VPO: NO. Vivienda libre. EDIFICIO: • Tiene 4 plantas. • Condiciones de accesibilidad: Ascensor: SÍ (1). Acceso al portal: nivel calle con rampa directa hasta el ascensor. • La última ITE se realizó en el 2008 con resultado FAVORABLE. La próxima ITE / IEE se realizará en el año 2028 COMPRAVENTA DE NUDA PROPIEDAD A CAMBIO DE PAGO ÚNICO DE CAPITAL Usted como comprador adquiere la Nuda Propiedad del inmueble a cambio del pago único de una cantidad. Los vendedores se reservan el usufructo vitalicio de la vivienda. Por tanto, al fallecimiento de los usufructuarios, Usted como comprador, pasará a tener la plena disponibilidad de la vivienda, al consolidarse el Uso y Disfrute de la misma con la Nuda Propiedad. Los usufructuarios han solicitado reservarse en la Escritura el derecho a poder arrendar la vivienda. Por supuesto, dicho arrendamiento se ejercerá conforme a unas normas de obligado cumplimiento y estableciendo conforme marca la Ley que el arrendamiento se extinga automáticamente al fallecimiento de los usufructuarios. Los Honorarios Profesionales de Mediación de GRUPO RETIRO y los impuestos asociados a esta operación no están incluidos. Puede ver otras oportunidades pinchando en nuestro LOGO.",False,good,False,True,2417.0,False,False,False,False,[],False,False,246500.0,€,,,flat,"Campamento, Madrid",Piso en calle Mingorría,Destacado,Campamento,,,,,
108779934,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f2/03/44/1354904563.webp,LCM37750,36,,215000.0,flat,sale,50.0,True,2,1,plaza Méndez Parada,Madrid,Madrid,Carabanchel,es,40.382945,-3.731649,False,https://www.idealista.com/inmueble/108779934/,"¡GRAN OPORTUNIDAD! La Casa Agency te presenta en exclusivo piso ubicado una planta baja. A 10minutos del metro de oporto, zona destaca por su amplia oferta comercial, con numerosos comercios, cafeterías y supermercados, todo a un paso de tu hogar. El piso cuenta con una superficie construida de 50 m² la cual se distribuye en, un amplio salón-comedor, ideal para disfrutar de momentos en familia, dos habitaciones (antes 3), cocina independiente y baño con bañera. Por lo tanto, si estás buscando una vivienda amplia para personalizar a tu gusto, con una ubicación inmejorable y rodeada de todos los servicios necesarios, esta podría ser la elección perfecta para ti. No dude en contactarnos y concertar una visita para descubrir personalmente esta fantástica vivienda. Nuestro equipo estará encantado de acompañarle en el proceso y resolver todas sus dudas. ¡No pierda la oportunidad de convertir esta vivienda en su nuevo hogar! NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",True,renew,False,False,4300.0,False,True,False,False,[],False,False,215000.0,€,,,flat,"Puerta Bonita, Madrid",Piso en plaza Méndez Parada,Destacado,Puerta Bonita,,,,,
108904279,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cc/c9/64/1358729738.webp,junto a Gran Vía ,15,en,289000.0,studio,sale,43.0,False,0,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4189002,-3.7049036,False,https://www.idealista.com/inmueble/108904279/,"Estás en busca de un apartamento con carácter en pleno centro de Madrid? Te ofrecemos ésta joya.. . ideal como primera vivienda o como inversión para alquiler en una de las zonas más demandadas y con mayor rentabilidad de Madrid.  En edificio de construcción del año 2008, acogedor estudio /40m2, útiles, Interior con patio cerrado que pertenece a la comunidad de vecinos sin uso, el cuál te da intimidad, buena iluminación y ventilación, no escuchas nada de ruido a pesar de estar en el corazón de Madrid, con techos de más de 3 metros de altura en la estancia principal. totalmente reformado. Distribuido en recibidor, cocina, salón-dormitorio, y baño.  El salón-dormitorio dispone de armario con capacidad de almacenaje, Cocina equipada al detalle con lavadora, microondas, frigorífico, vitrocerámica, recibidor, baño con plato ducha. Con posibilidad de hacer una habitación con tabique, transformándolo en un piso de 1 habitación. Ideal para quienes buscan optimizar el espacio y ganar privacidad sin renunciar a una ubicación excelente, trastero en el sótano con capacidad de almacenaje con más de 4m2 y altura de 2,5m junto al parking del edificio. Ubicado a tan solo unos pasos de LA Gran Vía (eje principal, cultural y turístico del Barrio de Malasaña, en sus alrededores encontramos un buen número de supermercados, bares, restaurantes y teatros. A pocos pasos nos encontramos con La Gran Vía y los museos más importantes de Madrid Centro. No te pierdas esta gran oportunidad de que sea este tu Piso! Ven a visitarlo!",False,good,False,True,6721.0,False,False,False,False,[],False,False,289000.0,€,,,flat,"Malasaña-Universidad, Madrid",Estudio,Destacado,Malasaña-Universidad,studio,320000.0,31000.0,10.0,
108904337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/3a/e7/1358479999.webp,,48,,465000.0,chalet,sale,258.0,,5,3,CL GLADIOLOS,Madrid,El Álamo,,es,40.2277209,-3.9910394,False,https://www.idealista.com/inmueble/108904337/,"Ubicado en una tranquila zona residencial de El Álamo, este impresionante chalet de esquina se asienta sobre una generosa parcela de 787 m² en altura, lo que le proporciona unas vistas despejadas a la sierra madrileña y una excelente sensación de amplitud y privacidad. Su localización es inmejorable: cerca de todos los servicios, pero con la calma y el entorno que ofrece una zona consolidada y familiar. La vivienda cuenta con 258 m² construidos distribuidos en dos cómodas plantas, más un semisótano con ventilación y luz natural, ideal como trastero, bodega o zona polivalente. Planta principal Accedemos a través de un bonito porche con pérgola, ideal para disfrutar del exterior. En el interior, un amplio recibidor da paso a un salón independiente con chimenea y acceso directo a otro porche cubierto de 19 m². Cocina equipada con salida al jardín, un dormitorio y un baño completo con plato de ducha completan esta planta. Primera planta En la planta superior encontramos cuatro dormitorios muy luminosos, destacando la habitación principal tipo suite, que incluye vestidor y baño propio con ducha. El baño secundario dispone de bañera. Planta baja y exteriores La planta baja ofrece un garaje cerrado para un coche y espacio pavimentado para aparcar hasta seis vehículos adicionales. El semisótano de 55 m², con entrada de luz natural y ventilación, aporta un espacio extra perfecto para almacenamiento, zona de juegos o gimnasio en casa. Zona exterior La parcela dispone de una amplia zona solada en hormigón impreso, piscina privada, zona de barbacoa, árboles frutales, huerto, pozo decorativo y una caseta auxiliar de 20 m² para almacenamiento de jardín o piscina. Todo ello rodeado por un muro perimetral de obra que garantiza intimidad. Extras – Calefacción individual por gasoil – Chimenea en el salón – Porche delantero y trasero – Piscina privada – Gran capacidad de aparcamiento – Muro perimetral y parcela elevada con vistas – Caseta de 20 m² – Riego automático ⸻ ¿Buscas una casa con espacio, privacidad y todas las comodidades en una ubicación privilegiada? Esta vivienda en El Álamo es perfecta para disfrutar en familia, tanto como residencia habitual como como segunda residencia. ¡Llámanos y agenda tu visita ya!",False,good,False,,1802.0,False,False,False,False,[],False,False,465000.0,€,True,True,chalet,El Álamo,Casa independiente en CL Gladiolos,Destacado,,independantHouse,,,,
108249661,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/4f/9b/1338441944.webp,RP062025137919,16,4,299000.0,flat,sale,76.0,True,3,1,calle de Pedro Antonio de Alarcón,Madrid,Madrid,Ciudad Lineal,es,40.4273205,-3.6414596,False,https://www.idealista.com/inmueble/108249661/,"Grupo Inmobiliario Redpiso Ascao, Vende vivienda en C/ Pedro Antonio Alarcón de 76 m², 4ª planta SIN ASCENSOR, 3 dormitorios, salón INDEPENDIENTE con salida a una amplia terraza abierta, dispone también de una cocina con salida a otra terraza cubierta y 1 baño completo. Calefacción gas natural. Exterior. Orientación: Sur. Muy Buena ubicación, a 300 m del metro Ascao (linea 7) y a la línea 2 metro “La Almudena” con línea directa a Sol, próximo al Colegio San José-Salesianas y al Centro Deportivo Municipal Pueblo Nuevo y con diferentes paradas de autobús que recorren y comunican la zona (109-28). Zona transitada y muy consolidada con todos los servicios, comercios de barrio, supermercados y bancos entre otros, una de las mejores calles de la zona de Ascao ¡Inmejorable zona! Llámenos sin compromiso y coordinamos su visita. ¡No dudes en aprovechar esta oportunidad!.",True,good,False,False,3934.0,True,False,False,False,[],False,False,299000.0,€,,,flat,"Pueblo Nuevo, Madrid",Piso en calle de Pedro Antonio de Alarcón,Destacado,Pueblo Nuevo,,,,,
109107725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/21/bc/1364570559.webp,RP182025141117,20,4,362500.0,flat,sale,124.0,True,4,2,calle de la Alianza,Madrid,Madrid,Villaverde,es,40.3592561,-3.6880531,False,https://www.idealista.com/inmueble/109107725/,"Te presentamos este estupendo piso situado en una de las zonas más modernas y tranquilas del distrito de Villaverde: El Espinillo. Un hogar amplio, bien distribuido y listo para entrar a vivir cuarta planta exterior con ascensor. Sus 107 m2 útiles se distribuyen en 4 dormitorios, salón, cocina, 1 baño en suite con plato de ducha en uno de los dormitorios y un baño con cuatro piezas; tres de sus habitaciones cuenta con toldo al igual que en el salón, así mismo el piso tiene 4 armarios empotrados. Este piso cuenta con calefacción de gas natural y aire acondicionado en el salón y habitaciones, ventanas de climalit doble que aíslan el ruido, piso tipo tarima C5 resistente y de alta calidad, puertas de madera. Urbanizaciones amplias con zonas verdes. El Espinillo es una colonia de las más nuevas del Distrito de Villaverde, ya que el primer bloque de viviendas se entregó en 1990. Administrativamente forma parte del Barrio de Los Rosales. Muy cerca de la colonia discurre el Río Manzanares. El Espinillo está delimitado por: • Barrio de San Fermín (al norte), en el Distrito de Usera: M-40. • Ciudad de Los Ángeles (al oeste): Avenida de Andalucía. • Oroquieta (al sur): calle de la Ciudadanía y calle de Villafuerte. • Colonia Rosales (al este): Carretera de Villaverde a Vallecas. Está muy bien comunicado con el centro (Sol 15 - 20 min), ya que dispone de una de las líneas más céntricas de Madrid. El autobús es el medio de transporte público tradicional del barrio, al que se unió en 2007 el Metro de Madrid. Para acceder a los autobuses interurbanos o a Cercanías Madrid, se debe de salir a los barrios limítrofes. Para cercanías la más cercana es la Estación de Villaverde Bajo. En cuanto a líneas de autobús, cuenta con las líneas 18, 22, 23, 59, 130, N13, N14. Estas líneas dan al barrio comunicación con la plaza Mayor, Legazpi, Atocha, Villaverde Alto y San Cristóbal. En cuanto Metro, la estación más próxima es la Estación de Ciudad de los Ángeles, que tiene salida por la Calle de la Tertulia, 17. *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría - Gestoría / Registro / Intermediación inmobiliaria y / o Financiera). *.",False,good,False,True,2923.0,False,False,False,False,[],False,False,362500.0,€,,,flat,"Los Rosales, Madrid",Piso en calle de la Alianza,Destacado,Los Rosales,,,,,
109123646,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/c4/94/1365032807.webp,,24,2,225000.0,flat,sale,80.0,True,3,1,travesía del Oxígeno,Madrid,Madrid,Villaverde,es,40.34661,-3.7083149,False,https://www.idealista.com/inmueble/109123646/,"TECNOCASA VENDE EN EXCLUSIVA Descubre este estupendo piso de 80 m² en pleno corazón de Villaverde Alto. Con 3 DORMITORIOS, este espacio es ideal para familias o para quienes buscan un lugar cómodo y acogedor.  La ubicación es inmejorable, RODEADA de todo tipo de comercios y con fácil acceso a las paradas de autobuses de Madrid, lo que te permitirá moverte por la ciudad sin complicaciones. El piso ha sido totalmente ACTULIZADO, ofreciendo un ambiente moderno y funcional. Disfruta de la comodidad del AIRE ACONDICIONADO frío/calor y del suelo de gres que le da un toque elegante. Además, cuenta con un BAÑO COMPLETO con plato de ducha. La orientación norte-sur garantiza luminosidad durante todo el día, creando un ambiente cálido y agradable. No pierdas la oportunidad de vivir en una zona con tanto encanto y servicios a tu alcance.  ¡Este piso es perfecto para empezar una nueva etapa!",False,good,False,False,2813.0,False,False,False,False,[],False,False,225000.0,€,,,flat,"Villaverde Alto, Madrid",Piso en travesía del Oxígeno,Destacado,Villaverde Alto,,,,,
108940376,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/87/c9/1359535337.webp,RP112025140577,13,4,390000.0,flat,sale,60.0,True,2,2,calle Virgen del Sagrario,Madrid,Madrid,Ciudad Lineal,es,40.4368078,-3.6503852,False,https://www.idealista.com/inmueble/108940376/,"Redpiso Barrio La Concepción VENDE este magnífico piso moderno en una cuarta planta con ascensor, ideal para quienes buscan comodidad, funcionalidad y una excelente ubicación dentro de Madrid. Este estupendo inmueble ha sido diseñado pensando en cada detalle para ofrecer una vida tranquila, luminosa y confortable: Luminoso salón con aire acondicionado, perfecto para descansar o disfrutar en familia. Cocina moderna ideal para comenzar el día con comodidad y estilo. Dos dormitorios con armarios empotrados, lo que garantiza un excelente espacio de almacenamiento.  Baño en suite con plato de ducha y un aseo adicional para mayor practicidad.  Terraza balcón, perfecta para disfrutar del aire libre sin salir de casa.  Zona de tendedero en la misma planta, lo que aporta aún más funcionalidad.  Suelos de tarima que aportan calidez y elegancia.  Calefacción central, para mayor comodidad en invierno.  Edificio de excelente construcción con ascensor y solo cinco plantas, lo que aporta tranquilidad y privacidad.  Ubicación inmejorable: Zona tranquila y con todos los servicios. A escasos metros de la parada de líneas de autobús 21, 48 y 146. Muy cerca de la línea 7 del metro (estación Barrio de La Concepción). A pasos del Parque Calero y del Polideportivo Municipal, espacios ideales para disfrutar del ocio y el deporte al aire libre.  Plaza de garaje opcional (NO incluida en el precio), una ventaja muy valorada en la zona.  En definitiva, se trata de un piso moderno, muy bien distribuido y con espacios inteligentemente aprovechados, ideal tanto para parejas, familias pequeñas o inversores que buscan una excelente relación calidad-ubicación.  ¡No dejes pasar esta oportunidad! Contacta con nosotros en Redpiso Barrio La Concepción y agenda tu visita. ¡Te va a encantar!  *El precio no incluye el impuesto de Transmisiones Patrimoniales, honorarios por la intermediación inmobiliaria, gastos notariales y/o registrales (según el caso).",True,good,False,True,6500.0,True,False,False,False,[],False,False,390000.0,€,True,True,flat,"Concepción, Madrid",Piso en calle Virgen del Sagrario,Destacado,Concepción,,,,,
108830415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/84/da/1356671150.webp,PD2,40,8,2195000.0,flat,sale,195.0,True,3,3,calle de Alberto Aguilera,Madrid,Madrid,Chamberí,es,40.4281602,-3.7084077,False,https://www.idealista.com/inmueble/108830415/,"Espectacular inmueble con vistas completamente despejadas a Madrid, lo que garantiza una magnífica entrada de luz natural a lo largo del día. Amplio salón comedor con grades ventanales correderas a medida el cual permite al fusión entre el exterior e interior cocina a la vista pero separadas por unas cristaleras de alto diseño. , completamente equipada con electrodomésticos y encimeras de altísima gama. La distribución incluye tres dormitorios, tres baños. y zona de lavandería Entre sus comodidades destacan suelos de roble, el sistema de climatización por conductos y paredes con aislamiento acústico. el cual aseguran confort y tranquilidad en cualquier época del año. Una oportunidad única para disfrutar de un hogar con carácter en una ubicación inmejorable. MUCHOS DE NUESTROS INMUEBLES SOLO ESTÁN EN NUESTRA WEB; VISITANOS PARA VERLOS. Le gestionamos la venta de su casa de principio a fin, nos encargamos de todo para que no se preocupe por nada. Valoración gratuita, gestión de visitas, inversión en el activo para obtener el máximo beneficio, gestión documental y trámites con la notaría para realizar su venta con tranquilidad. INMOMA nace de la consecución de muchos años dedicados al sector inmobiliario, satisfaciendo con éxito las necesidades de nuestros clientes. Enfocados especialmente en la compraventa de inmuebles en las zonas prime de Madrid.",True,good,False,True,11256.0,False,False,False,False,[],False,False,2195000.0,€,True,False,flat,"Arapiles, Madrid",Piso en calle de Alberto Aguilera,Destacado,Arapiles,,,,,195.0
106785405,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/8e/5e/1293935731.webp,RP922024132968,18,3,539000.0,flat,sale,121.0,True,3,1,calle de Jorge Juan,Madrid,Madrid,Barrio de Salamanca,es,40.4243463,-3.6705186,False,https://www.idealista.com/inmueble/106785405/,"REDPISO GOYA VENDE NUDA PROPIEDAD. SOLO INVERSORES REDPISO GOYA SALAMANCA, presenta en exclusiva la venta de la NUDA PROPIEDAD de una joya inmobiliaria que no puedes dejar pasar. La actual propietaria de 67 años, se reserva el USUFRUCTO VITALICIO hasta el último de sus días. Ubicado en una ZONA PRIVILEGIADA, este inmueble cuenta con características que lo hacen destacar entre los demás. Su ubicación estratégica garantiza una alta demanda y una excelente rentabilidad a largo plazo. Además, su diseño y distribución ofrecen un espacio versátil y funcional, ideal para adaptarse a diferentes necesidades. No pierdas la oportunidad de invertir en un activo con gran potencial de revalorización. Te presentamos este impresionante piso situado en la tercera planta de una exclusiva finca construida en 1950. Este amplio piso de 121 m2 catastrales, exterior, ofrece una distribución perfecta para tu comodidad y bienestar.  La finca, equipada con portero físico, ascensores, ofrece servicios de calidad para tu comodidad. Y con unos gastos de comunidad de tan solo 170 euros mensuales, podrás disfrutar de todas sus ventajas sin preocupaciones. No dejes pasar esta oportunidad de obtener una vivienda en un entorno privilegiado.",True,renew,False,True,4455.0,False,False,False,False,[],False,False,539000.0,€,,,flat,"Goya, Madrid",Piso en calle de Jorge Juan,Destacado,Goya,,,,,
