propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,district,status,detailedType.subTypology,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109174318,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8a/d2/b0/1366464073.webp,0096-01150,36,7,550000.0,penthouse,sale,139.0,True,2,1,"avenida de José Hierro, 94 b",Madrid,Rivas-Vaciamadrid,es,40.3432391,-3.524909,True,https://www.idealista.com/inmueble/109174318/,"Situado en una de las mejores zonas de Rivas Vaciamadrid, a l lado de la estación de metro de Rivas Futura, se encuentra éste ático muy luminoso. con una esplendida terraza y listo para ser habitado. La vivienda, stuada en el ático del edificio, de 77 m2 y 61 m2 de terraza según escrituras, está ubicada en un moderno edificio construido en el año 2022, dentro del complejo FUTURA CENTER ARENA y en pleno corazón de Rivas Vaciamadrid. El ático consta de muy amplio Salon comedor con cocina integrada, habitación principal con amplio vestidor, habitación individual y moderno baño. Es de destacar la impresionante terraza en forma de ele constituyendo uno de los grandísimos atractivos de la vivienda, dando adicionalmente una excelente luminosidad a todos los espacios. Adicionalmente dispone de dos plazas de garaje, trastero, calefacción y aire acondicionado por conductos, ventanas doble acristalamiento y amplios armarios empotrados.  El edificio, con licencia turística, de reciente construcción y con todos los adelantos propios de estos tiempos, dispone de excelentes instalaciones compuestas por conjunto de ascensores, vigilancia, piscina, gimnasio, spa, zona de lavanderia y amplio espacio de coworking  LA zona en la que se encuentra ubicado, totalmente comercial, dispone de todo tipo de servicios, restauración, colegios, zonas de ocio y está perfectamernte comunicado a través de la red de metro y autobuses.",False,False,True,,3957.0,True,True,False,False,[],False,False,550000.0,€,True,True,flat,"Rivas Futura, Rivas-Vaciamadrid","Ático en avenida de José Hierro, 94 b",Rivas Futura,good,penthouse,,,,
108779883,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/96/23/1354904194.webp,V-1,7,,539800.0,chalet,sale,348.0,,4,3,"calle Aries, 23",Madrid,Móstoles,es,40.3083977,-3.8506154,True,https://www.idealista.com/obra-nueva/108779883/,"Nueva promoción exclusiva en el Pau - 4 de Móstoles. JJhomes inversiones presenta una espectacular promoción de obra nueva iniciadas en régimen de cooperativa compuesta por 12 chalets únicos de 3 y 4 dormitorios adosados y 250 metros con aerotermia y suelo radiante diseñados para ofrecer el máximo confort, espacio y calidad de vida.   características destacadas:  - chalets de 3 y 4 dormitorios.  - amplias parcelas privadas con jardín.  - diseño moderno y funcional- primeras calidades en todos los acabados. - espacios luminosos y perfectamente distribuidos. - posibilidad de personalización.  ubicados en un entorno tranquilo, bien comunicado y rodeado de naturaleza, servicios, colegios públicos y privados, transporte público, acceso a vías principales y zonas comerciales. Entrega prevista próximamente! no pierdas la oportunidad de vivir en un chalet a estrenar en una de las mejores zonas del sur de Madrid!  solicita más información sin compromiso.  Posibilidad de financiación con el banco subrogado de la promotora.",False,True,,False,1551.0,True,False,False,False,[],False,False,539800.0,€,True,True,chalet,"Sur, Móstoles","Chalet pareado en calle Aries, 23",Sur,newdevelopment,semidetachedHouse,,,,
108564812,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/44/93/1348595263.webp,T15,7,2,282266.0,flat,sale,131.0,True,3,2,"avenida de San Isidro, 2",Madrid,Navalcarnero,es,40.295346,-3.9944543,True,https://www.idealista.com/obra-nueva/108564812/,"En el Barrio San Isidro, Navalcarnero, presentamos un nuevo proyecto de 128 viviendas protegidas (VPPL), ideal para quienes buscan calidad y confort en un entorno privilegiado. Todas las viviendas cuentan con 3 y 4 dormitorios, diseñadas para ofrecer el máximo aprovechamiento del espacio. Este exclusivo residencial incluye zonas comunes con una amplia oferta de entretenimiento para toda la familia, que incluye una piscina para adultos y otra para niños, además de un área de juegos infantiles.  Tipos de viviendas: - Planta baja: con jardines privados que superan los 260 m². - Viviendas en altura: con terrazas de más de 50 m². - Áticos dúplex: con impresionantes terrazas que superan los 140 m². Cada vivienda incluye trastero y 1 o 2 plazas de garaje, brindando comodidad y espacio adicional. El diseño del proyecto destaca por su arquitectura atractiva y elegante, con una distribución moderna y funcional, ideal para disfrutar en familia. Este desarrollo se sitúa en una parcela de más de 15,000 m², pensada para ofrecer a sus residentes un entorno de vida tranquilo, rodeado de naturaleza y con todas las comodidades. ¡Un lugar perfecto para vivir!",True,True,True,False,2155.0,True,False,False,False,[],False,False,282266.0,€,True,True,flat,"La Dehesa - El Pinar, Navalcarnero","Piso en avenida de San Isidro, 2",La Dehesa - El Pinar,newdevelopment,,,,,
108564455,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/23/6f/35/1348585817.webp,T3,7,bj,301717.0,flat,sale,126.0,True,3,2,"avenida de San Isidro, 2",Madrid,Navalcarnero,es,40.295346,-3.9944543,True,https://www.idealista.com/obra-nueva/108564455/,"En el Barrio San Isidro, Navalcarnero, presentamos un nuevo proyecto de 128 viviendas protegidas (VPPL), ideal para quienes buscan calidad y confort en un entorno privilegiado. Todas las viviendas cuentan con 3 y 4 dormitorios, diseñadas para ofrecer el máximo aprovechamiento del espacio. Este exclusivo residencial incluye zonas comunes con una amplia oferta de entretenimiento para toda la familia, que incluye una piscina para adultos y otra para niños, además de un área de juegos infantiles.  Tipos de viviendas: - Planta baja: con jardines privados que superan los 260 m². - Viviendas en altura: con terrazas de más de 50 m². - Áticos dúplex: con impresionantes terrazas que superan los 140 m². Cada vivienda incluye trastero y 1 o 2 plazas de garaje, brindando comodidad y espacio adicional. El diseño del proyecto destaca por su arquitectura atractiva y elegante, con una distribución moderna y funcional, ideal para disfrutar en familia. Este desarrollo se sitúa en una parcela de más de 15,000 m², pensada para ofrecer a sus residentes un entorno de vida tranquilo, rodeado de naturaleza y con todas las comodidades. ¡Un lugar perfecto para vivir!",True,True,True,False,2395.0,True,False,False,False,[],False,False,301717.0,€,True,True,flat,"La Dehesa - El Pinar, Navalcarnero","Piso en avenida de San Isidro, 2",La Dehesa - El Pinar,newdevelopment,,,,,
108779915,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/96/23/1354904194.webp,V-7,7,,511800.0,chalet,sale,287.0,,3,3,"calle Aries, 23",Madrid,Móstoles,es,40.3083977,-3.8506154,True,https://www.idealista.com/obra-nueva/108779915/,"Nueva promoción exclusiva en el Pau - 4 de Móstoles. JJhomes inversiones presenta una espectacular promoción de obra nueva iniciadas en régimen de cooperativa compuesta por 12 chalets únicos de 3 y 4 dormitorios adosados y 250 metros con aerotermia y suelo radiante diseñados para ofrecer el máximo confort, espacio y calidad de vida.   características destacadas:  - chalets de 3 y 4 dormitorios.  - amplias parcelas privadas con jardín.  - diseño moderno y funcional- primeras calidades en todos los acabados. - espacios luminosos y perfectamente distribuidos. - posibilidad de personalización.  ubicados en un entorno tranquilo, bien comunicado y rodeado de naturaleza, servicios, colegios públicos y privados, transporte público, acceso a vías principales y zonas comerciales. Entrega prevista próximamente! no pierdas la oportunidad de vivir en un chalet a estrenar en una de las mejores zonas del sur de Madrid!  solicita más información sin compromiso.  Posibilidad de financiación con el banco subrogado de la promotora.",False,True,,False,1783.0,True,False,False,False,[],False,False,511800.0,€,True,True,chalet,"Sur, Móstoles","Chalet pareado en calle Aries, 23",Sur,newdevelopment,semidetachedHouse,,,,
107808549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0f/93/f3/1324390769.webp,1,14,,430000.0,chalet,sale,135.0,,3,2,"calle Arroyo Castañuelas, 24",Madrid,Sevilla la Nueva,es,40.3652149,-4.0184988,True,https://www.idealista.com/obra-nueva/107808549/,"Descubre Villas de Valdelagua, un exclusivo proyecto de autopromoción conformado por 10 chalets en una sola planta, donde la calidad y el diseño se unen en cada detalle. Las viviendas cuentan con un elegante revestimiento de fachada en mortero monocapa y una carpintería exterior en PVC con persianas en los dormitorios y doble acristalamiento tipo “climalit” o similar, que aseguran un alto rendimiento térmico y acústico. La seguridad y el estilo se reflejan en la puerta de entrada, blindada y con sistema de cierre de tres puntos, mientras que las puertas interiores, lacadas en blanco y adornadas con líneas decorativas, aportan un toque moderno y sofisticado. En el interior, los baños lucen sanitarios vitrificados en color blanco y muebles de lavabo con espejo, y se entregan alicatados con plaquetas de gres de primera calidad. El confort está garantizado con sistemas de aerotermia, suelo radiante y refrigerante, ofreciendo un ambiente ideal durante todo el año. Además, se ofrece la opción de incorporar un paquete fotovoltaico para potenciar la eficiencia energética. Las distribuciones interiores se realizan con tabiquería tipo pladur y se complementan con un suelo de gres porcelánico con imitación madera, que aporta calidez y distinción a cada espacio. En esta urbanización se ofrecen dos tipologías de vivienda que se distinguen por su tamaño y distribución, ambas con un diseño moderno y funcional. Cada una de las dos tipologías cuenta con 3 acogedoras habitaciones, 2 elegantes baños, un espacioso salón-comedor y una cocina. La principal diferencia radica en la superficie: unas viviendas se extienden a 120 m², mientras que otras alcanzan los 138 m², adaptándose así a distintas necesidades y estilos de vida. Además, los chalets se sitúan sobre parcelas que varían entre 316 y 651 m², en un entorno donde la zona comunitaria de 5.172 m² resalta por crear un ambiente de sofisticación y tranquilidad, destacando jardines meticulosamente cuidados y áreas de esparcimiento. La urbanización, cerrada y protegida, cuenta con sistema de videoportero y puertas automáticas para vehículos, garantizando seguridad y comodidad. Villas de Valdelagua es la opción perfecta para quienes buscan un hogar donde cada detalle ha sido pensado para ofrecer calidad, seguridad y confort en un entorno exclusivo.",False,True,,False,3185.0,True,False,False,False,[],False,False,430000.0,€,True,True,chalet,Sevilla la Nueva,"Chalet pareado en calle Arroyo Castañuelas, 24",,,semidetachedHouse,,,,
108882548,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/2c/03/1357844417.webp,,13,1,369000.0,flat,sale,96.0,True,2,1,"calle de los Depósitos, 13",Madrid,Getafe,es,40.3132282,-3.725844,True,https://www.idealista.com/obra-nueva/108882548/,"Viviendas de obra nueva en el corazón de Getafe - Diseño, calidad y confort al alcance de tu vida. Descubre Residencial Carlos III, una exclusiva promoción de obra nueva situada en la calle Depósitos 13, en pleno centro de Getafe. Un proyecto moderno y eficiente que combina diseño contemporáneo, confort térmico y una ubicación privilegiada con todos los servicios al alcance. La promoción cuenta con viviendas de 1, 2 y 3 dormitorios, todas exteriores, con balcones y distribuciones funcionales que maximizan la luz natural y el aprovechamiento del espacio. Cada vivienda incluye plaza de garaje y trastero, con posibilidad de adquirir plazas adicionales. Entre sus características destacan: Climatización por aerotermia y calefacción por radiadores Suelos porcelánicos de imitación madera, armarios empotrados y carpintería blanca Baños de diseño moderno con equipamientos de alta gama Zonas comunes con materiales nobles y diseño cuidado Ubicado en una de las zonas más consolidadas de Getafe, estarás a un paso de supermercados, colegios, parques, centros de salud y universidades, como la UC3M. Además, disfrutarás de excelentes conexiones con Madrid y alrededores gracias a Cercanías, MetroSur, líneas de autobús y accesos directos a la A-42, M-45 y M-50. Posibilidad de financiación flexible adaptada a cada comprador. Entrega prevista: mayo de 2026. Una oportunidad única tanto para vivir como para invertir en una zona en plena proyección.",False,True,True,False,3844.0,True,False,False,False,[],False,False,369000.0,€,True,True,flat,"Universidad, Getafe","Piso en calle de los Depósitos, 13",Universidad,newdevelopment,,,,,
109061533,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/20/99/47/1363244931.webp,ba380c88-1860-4e0c-81b2-9db6ea30d874,26,3,1800000.0,flat,sale,211.0,True,5,5,calle Alcalá,Madrid,Madrid,es,40.4244305,-3.6746993,False,https://www.idealista.com/inmueble/109061533/,"Espectacular propiedad de 211 Mt2, Ideal para inversores piso dividido en 3 estancias reformado y amoblado, alta rentabilidad con ubicación inmejorable a pasos del corte ingles de goya cada piso cuenta con acceso independiente, distribuidos de la siguiente manera: El primero cuenta con 79 Mt2 2 Habitaciones, 2 Baños, cocina abierta con mesón, lavadora, salón amplio con espacio para comedor y vista exterior. El segundo cuenta con 62 Mt 2 Habitaciones, 2 Baños, cocina abierta, lavadora, salón y comedor El tercero es un estudio con 24 Mt2 tipo loft de 1 solo una estancia con vista exterior, una cocina, lavadora, 1 baño y espacio de salón. Cada uno de los pisos tiene acceso independiente y contador de servicios independientes.  Gran oportunidad de inversión. No te pierdas de esta excelente oportunidad de inversión en unos de los barrios mas exclusivos de Madrid.",False,False,True,,8531.0,False,False,False,False,[],False,False,1800000.0,€,,,flat,"Goya, Madrid",Piso en calle Alcalá,Barrio de Salamanca,good,,Goya,,,
109163272,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/2b/3f/1366131053.webp,C0026-02444,61,,525000.0,chalet,sale,266.0,,3,3,"calle Blas de Otero, 8",Madrid,Villalbilla,es,40.4406864,-3.360995,True,https://www.idealista.com/inmueble/109163272/,"Chalet pareado en El Viso – Villalbilla con piscina privada, buhardilla y placas solares � Descubre este magnífico chalet pareado, construido en 2008, ubicado en El Viso – Villalbilla, una zona residencial consolidada que ofrece todos los servicios: supermercados, restaurantes, colegios y centro de salud. La propiedad se asienta sobre una parcela de 271 m² y dispone de 266 m² construidos, distribuidos de manera cómoda y funcional: � Sótano: amplio garaje con capacidad para 3 vehículos. � Planta principal (62 m²): acogedor salón-comedor con salida al patio y piscina, cocina independiente totalmente equipada y un aseo de cortesía. � Primera planta (70 m²): •Dormitorio principal en suite con baño privado y vestidor. •2 dormitorios adicionales amplios y luminosos. •1 baño completo que da servicio a las otras habitaciones. � Buhardilla (43 m²): espacio diáfano con gran versatilidad, donde existe la posibilidad de crear un baño completo adicional y hasta 2 dormitorios extra, o bien diseñar un estudio/sala de trabajo a medida. En el exterior, el chalet cuenta con un patio privado con piscina, además de una zona acristalada perfecta para comer y reunirse junto a la piscina en cualquier época del año. Como valor añadido, la vivienda dispone de placas solares, que aportan un importante ahorro energético y sostenibilidad. ✨ Destacamos: •Ubicación excelente en El Viso, con todos los servicios cercanos. •Vivienda luminosa, moderna y con buena distribución. •Piscina privada y zonas exteriores diseñadas para disfrutar en familia. •Garaje para 3 coches. •Posibilidad de ampliar en la buhardilla. Una oportunidad única para quienes buscan espacio, comodidad y calidad de vida en un entorno residencial tranquilo y bien comunicado.",False,False,,,1974.0,True,True,False,False,[],False,False,525000.0,€,True,True,chalet,Villalbilla,"Casa independiente en calle Blas de Otero, 8",,good,independantHouse,,,,
109000917,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a4/96/ef/1361336924.webp,EG6462,67,2,214900.0,flat,sale,71.0,True,2,1,Casco Histórico,Madrid,Alcalá de Henares,es,40.4837313,-3.3672589,False,https://www.idealista.com/inmueble/109000917/,"Alcalá Inmobiliaria presenta este piso en exclusiva en una de las zonas más señoriales del centro de Alcalá de Henares. Con 71 metros construidos y 65 metros útiles consta de dos dormitorios, baño, cocina independiente y un salón que tiene salida a una terraza acristalada. Ubicado en una situación excelente que le sitúa a tan solo dos minutos a pie de la calle mayor y de la calle Santiago, junto al museo arqueológico de la comunidad de Madrid y a cien metros tanto de la calle Mayor como de la monumental plaza de los Santos Niños. La vivienda goza de una magnífica ubicación y es muy luminosa con luz de mañana, con todas las comodidades a un solo paso: cerca de la RENFE y autobuses directos a Madrid. Se encuentra en un área con todos los servicios, comercios y transportes de la zona y salida fácil a la carretera. Nuestro departamento financiero te ayudará a conseguir las mejores condiciones para tu hipoteca. Para cualquier consulta o para realizar una visita al inmueble póngase en contacto con nosotros sin ningún compromiso. Estaremos encantados de atenderle.      Principales características del inmueble que consta de:    - Ascensor.  - Video portero automático    - 71 metros construidos (según catastro).    - Armarios empotrados.    - Aire acondicionado en cada habituación.   - Baño reformado completo con ducha.    - Carpintería exterior de aluminio e interior de madera de roble.    - Suelo mixto de gres (zonas húmedas) y de tarima con muy buen estado de conservación en salón, dormitorios y hall.    - Amplia cocina equipada con tendedero a parte.   - Portal recientemente reformado con rampa y acceso a minusválidos.    - Salón a la calle principal con terraza totalmente cerrada y acristalada.      Listo para entrar a vivir y a dos pasos de las principales facultades y de la universidad. Zona de paso con innumerables servicios disponibles y a diez minutos de la estación de tren de Alcalá de Henares...    ¿Necesitas vender para comprar? En Alcalá Inmobiliaria, te ofrecemos un servicio integral y personalizado. Vendemos el 91% de las propiedades que gestionamos. Rapidez y eficiencia garantizadas. Sin honorarios para el comprador. Gestión completa de la compra, incluyendo asesoramiento hipotecario gratuito con las mejores condiciones del mercado. ¿Dudas sobre financiación o impuestos? Llámanos sin compromiso y resuelve todas tus preguntas. Programaremos una visita para que descubras el potencial de esta propiedad única.    Información adicional: Los metros de las viviendas han sido contrastados según Catastro/Registro. Los muebles que aparecen en las imágenes no son vinculantes y pueden no estar incluidos. Este anuncio es informativo y no contractual, pudiendo contener errores. En el precio de venta no están incluidos los impuestos legales ni los gastos de escrituración. ¡No pierdas la oportunidad de invertir en este edificio excepcional! Llámanos hoy mismo y da el paso hacia tu nueva vida.",False,False,True,,3027.0,False,False,False,True,[],False,False,214900.0,€,,,flat,"Casco Histórico, Alcalá de Henares",Piso,Casco Histórico,good,,,,,
105850903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/c7/f1/1277122824.webp,ID 8,4,3,369300.0,flat,sale,105.0,True,3,2,"Alfredo Aleix, 15",Madrid,Madrid,es,40.3683803,-3.7557511,True,https://www.idealista.com/obra-nueva/105850903/,"Pronto se levantará una nueva joya arquitectónica en esta vibrante comunidad. Este residencial de 9 viviendas en régimen de cooperativa libre está diseñado para ofrecerte el máximo confort y calidad de vida. Con opciones de 1 y 3 dormitorios, cada espacio ha sido meticulosamente planificado para adaptarse a tus necesidades y preferencias. ¿Buscas un lugar para disfrutar del cielo de Madrid? ¡El ático con su amplia terraza te ofrece vistas panorámicas que te dejarán sin aliento! Imagina tus momentos más especiales bajo el sol o las estrellas, compartiendo risas y creando recuerdos inolvidables con tus seres queridos.",True,True,True,False,3517.0,True,False,False,False,[],False,False,369300.0,€,,,flat,"Buena Vista, Madrid","Piso en Alfredo Aleix, 15",Carabanchel,newdevelopment,,Buena Vista,,,
109074460,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5f/11/71/1365297945.webp,98b260bc-88a3-4a33-a7e5-bf4d479ac09f,32,,360000.0,chalet,sale,183.0,,5,3,calle Pintor Velazquez,Madrid,Daganzo de Arriba,es,40.5421281,-3.4555331,False,https://www.idealista.com/inmueble/109074460/,"Imagina vivir en una casa donde cada miembro de tu familia tenga su propio espacio, donde los momentos en el salón se conviertan en recuerdos inolvidables y donde la buhardilla pueda transformarse en ese rincón especial que siempre soñaste. Este chalet adosado de 4 plantas en Daganzo de Arriba lo tiene todo: 200 m² construidos, parcela de 115 m². 5 dormitorios con armarios empotrados, amplios y luminosos. 3 baños completos, diseñados para la comodidad del día a día. 2 cocinas totalmente equipadas, perfectas para familias grandes o para dar independencia a una planta. Buhardilla acondicionada, lista para convertirse en despacho, sala de juegos o dormitorio extra. Garaje privado para 2 coches y aire acondicionado en varias estancias. Además, disfrutarás de una ubicación privilegiada: zona tranquila y residencial, pero con todos los servicios al alcance —colegios, supermercados, transporte y excelente comunicación con Madrid. Una vivienda lista para entrar a vivir. Ideal para familias que buscan espacio, comodidad y calidad de vida. No dejes pasar la oportunidad de hacer de este chalet el hogar que siempre has querido..",False,False,,,1967.0,False,False,False,False,[],False,False,360000.0,€,True,True,chalet,Daganzo de Arriba,Chalet adosado en calle Pintor Velazquez,,good,terracedHouse,,,,
108110621,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/83/f8/1334142004.webp,V9,9,,1750000.0,chalet,sale,483.0,,5,5,"calle Perseo, 27",Madrid,Majadahonda,es,40.4515077,-3.9143561,True,https://www.idealista.com/obra-nueva/108110621/,"¡40% DE LA PROMOCIÓN VENDIDA! Promoción exclusiva de 9 chalets de lujo en Los Satélites (Majadahonda) Ubicación privilegiada entre las calles Perseo, Almendros y Leonides Descubre esta exclusiva promoción de 9 viviendas unifamiliares independientes en una de las zonas más cotizadas de Majadahonda: Los Satélites. Situadas entre las calles Perseo, Almendros y Leonides, estas viviendas ofrecen una combinación perfecta de diseño, amplitud y calidad de vida, en un entorno residencial tranquilo y bien comunicado. Cada chalet cuenta con una parcela privada de más de 700 m² y una superficie construida superior a los 400 m², con distribución de 3, 4 ó 5 dormitorios y estancias amplias y luminosas. Las viviendas se entregan con las mejores calidades y ofrecen múltiples opciones de personalización (consultar condiciones y precios). Características destacadas: •Piscina privada y jardín individual •Aparcamiento en superficie dentro de la parcela •Dormitorio principal tipo suite con vestidor •Salón con grandes ventanales y acceso directo al porche y al jardín •Altos estándares en aislamiento, climatización y acabados La zona de Los Satélites – Majadahonda Se trata de una de las urbanizaciones más consolidadas del noroeste de Madrid, con fácil acceso a la M-503 y M-40, transporte público cercano, centros educativos de prestigio, áreas deportivas, centros comerciales como Gran Plaza 2 y Equinoccio, y todos los servicios necesarios a pocos minutos. Una oportunidad única para vivir en una vivienda independiente de alto nivel, con espacio, privacidad y diseño en una ubicación privilegiada. Contáctanos para conocer más información.",False,True,,False,3623.0,True,False,False,False,[],False,False,1750000.0,€,True,True,chalet,"Los Satélites - Roza Martín, Majadahonda","Casa independiente en calle Perseo, 27",Los Satélites - Roza Martín,newdevelopment,independantHouse,,,,
108120241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/05/4c/1316402406.webp,N1-1B,13,1,462000.0,duplex,sale,125.0,True,3,2,"calle Cebadillas, 2",Madrid,El Escorial,es,40.5872959,-4.1283283,True,https://www.idealista.com/obra-nueva/108120241/,"Diseño, Sostenibilidad Y Naturaleza. El proyecto incorpora 61 viviendas de 1, 2, 3,4 y 5 dormitorios, con jardines hasta 360 m² y terrazas en Áticos Dúplex. Su arquitectura elegante, sus viviendas amplias y luminosas, y la excelente calidad de sus materiales y acabados, la convierten en la promoción de referencia en el municipio y su entorno. Las viviendas contarán con parámetros de CERTIFICACIÓN BREEAM, gracias a diferentes elementos que le otorgan la más alta calificación de eficiencia energética.",False,True,True,False,3696.0,True,False,False,False,[],False,False,462000.0,€,True,True,flat,"Centro, El Escorial","Dúplex en calle Cebadillas, 2",Centro,newdevelopment,duplex,,,,
107567234,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/be/f8/dd/1316402367.webp,N2.0B,12,bj,352000.0,flat,sale,76.0,True,1,1,"calle Cebadillas, 2",Madrid,El Escorial,es,40.5872959,-4.1283283,True,https://www.idealista.com/obra-nueva/107567234/,"Diseño, Sostenibilidad Y Naturaleza. El proyecto incorpora 61 viviendas de 1, 2, 3,4 y 5 dormitorios, con jardines hasta 360 m² y terrazas en Áticos Dúplex. Su arquitectura elegante, sus viviendas amplias y luminosas, y la excelente calidad de sus materiales y acabados, la convierten en la promoción de referencia en el municipio y su entorno. Las viviendas contarán con parámetros de CERTIFICACIÓN BREEAM, gracias a diferentes elementos que le otorgan la más alta calificación de eficiencia energética.",False,True,True,False,4632.0,True,False,False,False,[],False,False,352000.0,€,True,True,flat,"Centro, El Escorial","Piso en calle Cebadillas, 2",Centro,,,,,,
108904469,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/17/76/1358479946.webp,V-07,9,,577046.0,chalet,sale,173.0,,4,4,"Calle Dinamarca, 1",Madrid,Arroyomolinos,es,40.2818283,-3.9309949,True,https://www.idealista.com/obra-nueva/108904469/,"Viviendas diseñadas para mejorar tu vida Un proyecto exclusivo de 20 chalets, con una distribución funcional, amplios espacios exteriores y zonas comunes pensadas para disfrutar en familia. 4 dormitorios (uno en planta baja) 4 baños (3 completos y 1 aseo) Salón-comedor de más de 34 m² Cocina independient Parcela con jardín privado y zona de aparcamiento Terraza en planta primera Zonas comunes con piscina, solárium y zona infantil Arroyomolinos: naturaleza, tradición y comodidad Ubicación privilegiada al suroeste de Madrid, con una excelente calidad de vida Conexiones: Líneas de autobús interurbanas a Madrid (línea 495 y otras) Acceso rápido a A-5, M-50 y R-5 Ocio y servicios: Centro Comercial intu Xanadú, con pista de esquí cubierta, tiendas y restauración  Supermercados, centros deportivos, colegios y centros médicos Tradiciones y cultura: Fiestas patronales en honor a San Juan (junio) y la Virgen del Rosario (octubre) Actividades culturales y deportivas durante todo el año Mercados, ferias, rutas senderistas y vida de barrio Naturaleza y aire libre: Entorno natural con rutas para caminar y montar en bici Parques, zonas verdes y espacios protegidos cercanos.",True,True,,False,3336.0,True,False,False,False,[],False,False,577046.0,€,True,True,chalet,"Zona Europa, Arroyomolinos","Chalet pareado en Calle Dinamarca, 1",Zona Europa,,semidetachedHouse,,,,
107567357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/c0/34/1316402366.webp,N1.1I,13,1,472000.0,duplex,sale,132.0,True,3,3,"calle Cebadillas, 2",Madrid,El Escorial,es,40.5872959,-4.1283283,True,https://www.idealista.com/obra-nueva/107567357/,"Diseño, Sostenibilidad Y Naturaleza. El proyecto incorpora 61 viviendas de 1, 2, 3,4 y 5 dormitorios, con jardines hasta 360 m² y terrazas en Áticos Dúplex. Su arquitectura elegante, sus viviendas amplias y luminosas, y la excelente calidad de sus materiales y acabados, la convierten en la promoción de referencia en el municipio y su entorno. Las viviendas contarán con parámetros de CERTIFICACIÓN BREEAM, gracias a diferentes elementos que le otorgan la más alta calificación de eficiencia energética.",False,True,True,False,3576.0,True,False,False,False,[],False,False,472000.0,€,True,True,flat,"Centro, El Escorial","Dúplex en calle Cebadillas, 2",Centro,newdevelopment,duplex,,,,
107567412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/05/4c/1316402406.webp,N2.1E,13,1,482000.0,duplex,sale,144.0,True,3,2,"calle Cebadillas, 2",Madrid,El Escorial,es,40.5872959,-4.1283283,True,https://www.idealista.com/obra-nueva/107567412/,"Diseño, Sostenibilidad Y Naturaleza. El proyecto incorpora 61 viviendas de 1, 2, 3,4 y 5 dormitorios, con jardines hasta 360 m² y terrazas en Áticos Dúplex. Su arquitectura elegante, sus viviendas amplias y luminosas, y la excelente calidad de sus materiales y acabados, la convierten en la promoción de referencia en el municipio y su entorno. Las viviendas contarán con parámetros de CERTIFICACIÓN BREEAM, gracias a diferentes elementos que le otorgan la más alta calificación de eficiencia energética.",False,True,True,False,3347.0,True,False,False,False,[],False,False,482000.0,€,True,True,flat,"Centro, El Escorial","Dúplex en calle Cebadillas, 2",Centro,newdevelopment,duplex,,,,
