propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.subTypology
108562981,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/08/cc/9f/1348541241.webp,W-02WXTB,18,1,1790000.0,flat,sale,136.0,True,3,2,calle de Ayala,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4285258,-3.68571,False,https://www.idealista.com/inmueble/108562981/,"Exclusiva vivienda exterior con tres balcones en la codiciada calle Ayala, en pleno corazón de Recoletos. Te presentamos una oportunidad única de vivir en una de las ubicaciones más privilegiadas de Madrid: la Milla de Oro de Recoletos. Esta espectacular vivienda, recién reformada en 2025 y a estrenar, combina a la perfección elegancia clásica y diseño contemporáneo. Situada en una finca señorial, esta propiedad exterior destaca por su impresionante luminosidad gracias a sus tres balcones a calle que ofrecen una vista despejada y superprivilegiada. La distribución ha sido pensada para el confort y la funcionalidad. Un amplio salón de generosas dimensiones, con techos altos y una agradable sensación de amplitud, se divide en zona de estar, zona de comedor y cocina abierta, que aunque integrada, está ligeramente separada del salón, manteniendo el equilibrio entre estilo y practicidad. Cuenta con tres habitaciones (una de ellas en suite), dos baños completos, y además un práctico cuarto trastero dentro de la misma vivienda. Una propiedad llena de detalles de calidad, con una reforma cuidada al milímetro, lista para entrar a vivir sin necesidad de hacer absolutamente nada. Ubicación inmejorable, en una de las calles más emblemáticas y cotizadas del barrio de Salamanca, rodeada de boutiques de lujo, restaurantes reconocidos y con excelente comunicación. Una verdadera joya inmobiliaria, con un precio ajustado al mercado actual, que convierte esta vivienda en una gran oportunidad tanto para vivir como para invertir. Recoletos: Elegancia, prestigio y calidad de vida en el corazón de Madrid Ubicado en el distrito de Salamanca, el barrio de Recoletos es, sin duda, una de las zonas más exclusivas y deseadas de Madrid. Considerada la Milla de Oro residencial, combina a la perfección el encanto señorial de sus edificios clásicos con la vitalidad de una vida urbana sofisticada. Pasear por Recoletos es recorrer un entorno lleno de historia, cultura y distinción. A pocos pasos se encuentran el Parque del Retiro, la Puerta de Alcalá, la Biblioteca Nacional o el Paseo de Recoletos, rodeado de palacetes, museos, galerías de arte y algunas de las direcciones más emblemáticas de la ciudad. Además, el barrio está rodeado de las mejores boutiques de lujo, reconocidos restaurantes, cafés con encanto y todo tipo de servicios de alto nivel. Su excelente comunicación, tanto en transporte público como por vías principales, y su seguridad lo convierten en un enclave perfecto para vivir con tranquilidad y estilo. Vivir en Recoletos es vivir en el epicentro del lujo discreto, la comodidad y la tradición madrileña más sofisticada.",False,good,False,True,,13162.0,True,False,False,False,[],False,False,1790000.0,€,flat,"Recoletos, Madrid",Piso en calle de Ayala,Top,,,,,,,
107485265,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/c8/99/1315379276.webp,W-02YGBP,30,2,620000.0,flat,sale,66.0,True,2,1,avenida de la Ciudad de Barcelona,Madrid,Madrid,Retiro,es,Pacífico,40.4062627,-3.681985,False,https://www.idealista.com/inmueble/107485265/,"Piso con encanto en el corazón de Madrid En el corazón de Madrid, se encuentra este apartamento excepcional de 66 metros cuadrados, una joya arquitectónica de 2 habitaciones, 1 baño y plaza de garaje, en excelentes condiciones. Con una superficie habitable de 60 metros cuadrados, este espacio cuidadosamente diseñado ofrece una vida urbana sofisticada y cómoda. Este apartamento, construido en 1988, irradia un encanto atemporal, perfectamente mantenido y con una distribución inteligente que maximiza la luz natural y la sensación de amplitud. Las dos habitaciones, acogedoras y llenas de serenidad, invitan al descanso, mientras que el baño, moderno y funcional, ofrece un remanso de paz. La inclusión de un garaje privado añade un toque de comodidad y exclusividad a esta propiedad. Un ascensor, discreto y eficiente, completa la experiencia de una vivienda urbana de primer nivel. Una característica destacable es la presencia de un balcón, un espacio ideal para disfrutar de momentos de tranquilidad y dias soleados. El apartamento está adaptado para sillas de ruedas, garantizando accesibilidad y confort para todos. El sistema de calefacción central asegura un ambiente cálido y acogedor durante todo el año.  Esta propiedad ofrece una combinación perfecta de ubicación privilegiada, confort moderno, y un diseño elegante que perdura a través del tiempo. Un oasis de tranquilidad en medio del bullicio urbano, esta residencia es una oportunidad excepcional para aquellos que buscan la sofisticación y la comodidad sin renunciar a la vibrante energía de la ciudad. Sumérjase en el lujo de una residencia en el corazón de Madrid, en una zona de sofisticación y serenidad. Este enclave exclusivo está diseñado para quienes valoran la vida urbana refinada, ofreciendo acceso inmediato a la vibrante metrópolis y a la tranquilidad de un entorno selecto. El vecindario atrae a profesionales, artistas y familias cosmopolitas que aprecian la privacidad y la cercanía a servicios de primera clase. La infraestructura es impecable, con una red de transporte público eficiente y el aeropuerto Adolfo Suárez Madrid-Barajas a solo 25 minutos en taxi. Además, se encuentran a pocos pasos restaurantes de alta cocina, boutiques de lujo y galerías de arte, lo que contribuye a la atmósfera exclusiva del barrio. Las opciones de ocio son infinitas: encantadores parques, tiendas de diseño y prestigiosos teatros, todos a corta distancia. El Museo del Prado y el Reina Sofía están a menos de 15 minutos en taxi. La vibrante vida nocturna de Madrid también está al alcance de la mano. La propiedad destaca por sus detalles arquitectónicos, diseño interior exquisito y vistas panorámicas. Un oasis de paz en medio del bullicio de la ciudad, combina construcción de vanguardia, materiales de alta calidad y tecnología de última generación, creando un espacio lujoso y funcional. En resumen, esta residencia representa la cúspide del lujo madrileño, donde la opulencia se encuentra con la comodidad, la exclusividad con la accesibilidad y la serenidad con la energía de Madrid. Una oportunidad única para vivir al máximo.",False,good,False,True,,9394.0,False,False,False,False,[],False,False,620000.0,€,flat,"Pacífico, Madrid",Piso en avenida de la Ciudad de Barcelona,Top,True,True,,650000.0,30000.0,5.0,
108651181,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1a/80/b1/1295343407.webp,ONM2411003 -20,16,7,4155000.0,flat,sale,249.0,True,3,2,paseo Castellana,Madrid,Madrid,Chamartín,es,El Viso,40.4397921,-3.6901305,False,https://www.idealista.com/obra-nueva/108651181/,"Has tuya una vivienda iconica en este singular proyecto se encuentra ubicado en el corazón de Madrid, entre los barrios más exclusivos como El Viso y Salamanca. Estas exclusivas viviendas de 2 a 4 habitaciones permiten que se entienda el lujo como todo un estilo de vida único y especial. Se trata de un concepto muy exclusivo con interiores abiertos y cálidos con los que se pretende conseguir confort y calidad de vida. Ponemos a su disposición la posibilidad de personalización de las viviendas en cuanto a distribución interior y acabados de lujo, acompañados de la marca Gunni & Trentino, permitiendo definir su interiorismo con el apoyo de nuestro equipo técnico. Este maravilloso proyecto es algo más que viviendas, esta creado para adaptarse al estilo de vida de sus residentes.  Gran Lobby de acceso al edificio en el que se ubica: Recepción con control de entrada y acceso al garaje, donde se encontrará el/la recepcionista y asistente. Gran salón para la recepción de visitas con iluminación natural a través de grandes ventanales que ofrecen unas magníficas vistas a un exquisito patio inglés. Espaciosa sala de co-living y de coworking equipadas para la celebración de Work meetings o fiestas. Valet parking. Sport Zone que cuenta con un exclusivo gimnasio equipado, sala para clases con personal trainer y sala de masaje. Spa Center. Gourmet Experience Space para la celebración momentos especiales. Te invitamos a vivir esta experiencia.",False,,True,True,False,16687.0,True,False,False,False,[],False,False,4155000.0,€,flat,"El Viso, Madrid",Piso en paseo Castellana,Top,,,,,,,
107762980,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/2c/fd/1330425224.webp,W-02Z66E,25,6,2450000.0,flat,sale,212.0,True,4,4,paseo de la Infanta Isabel,Madrid,Madrid,Retiro,es,Jerónimos,40.4052994,-3.6867937,False,https://www.idealista.com/inmueble/107762980/,"Piso exclusivo de lujo en Jerónimos Bienvenido a un exclusivo apartamento en el corazón de Madrid, una joya de 212 metros cuadrados que redefine el concepto de lujo urbano. Este magnífico espacio, en pleno proceso de reforma integral, ofrece una experiencia de vida sin igual en una de los mejores barrios de Madrid. Al entrar, la sala de estar, con sus ventanales de orientación sur, posee un ambiente espacioso y con vistas espectaculares, ideal para el entretenimiento y la relajación. A continuación, cuenta con una cocina equipada e integrada al comedor, que permite anticipar momentos inolvidables. La zona de noche cuenta con cuatro habitaciones y cuatro baños, donde la habitación principal cuenta con vestidor y cada espacio ha sido diseñado para irradiar elegancia y confort.  Este apartamento se distingue por sus características de lujo, como la   amplia zona social integrada a la cocina, armarios empotrados, zona de lavandería, una amplia plaza de garaje, calefacción y el aire acondicionado central y servicio de portería que asegura la máxima seguridad y conveniencia. En resumen, este apartamento es una oportunidad única para experimentar la vida de lujo en Madrid. Con su combinación de diseño clásico y comodidades modernas, es el refugio perfecto para aquellos que buscan lo mejor en estilo y comodidad. No deje pasar la oportunidad de hacer suyo este extraordinario hogar. Las fotos adjuntas son renders del proyecto de reforma y no se incluye el mobiliario. Ubicada en el prestigioso Paseo de la Infanta Isabel 15, en el corazón de Madrid, esta propiedad de lujo se encuentra en una de las zonas más codiciadas de la capital española. Este enclave exclusivo ofrece una combinación perfecta de historia, cultura y modernidad, atrayendo a compradores exigentes que buscan lo mejor en estilo de vida urbano. El área está magníficamente conectada gracias a su proximidad a la estación de tren de Atocha, a solo 5 minutos a pie, facilitando el acceso a trenes de alta velocidad que conectan con las principales ciudades de España. Además, la red de metro y autobuses asegura una movilidad eficiente por toda la ciudad. La cercanía al Aeropuerto Adolfo Suárez Madrid-Barajas, a unos 20 minutos en coche, añade un nivel adicional de conveniencia para los viajeros frecuentes. En cuanto a actividades de ocio, la propiedad se encuentra a escasos pasos del Parque del Retiro, un oasis verde donde se puede disfrutar de paseos tranquilos o actividades al aire libre. Los amantes del arte y la cultura apreciarán la proximidad al Triángulo del Arte, que incluye el Museo del Prado, el Museo Reina Sofía y el Museo Thyssen-Bornemisza, todos a menos de 10 minutos en coche. La zona también es conocida por su vibrante oferta gastronómica, con una variedad de restaurantes de alta cocina y bares de tapas que deleitan los paladares más exigentes. La presencia de boutiques de lujo y tiendas exclusivas en las cercanías añade un toque de sofisticación al entorno. En resumen, esta propiedad no solo ofrece una residencia de lujo, sino también una ubicación que encapsula la esencia de la vida madrileña, combinando elegancia, comodidad y acceso a lo mejor que la ciudad tiene para ofrecer. Una oportunidad única para aquellos que buscan una experiencia de vida inigualable en el corazón de Madrid.",False,good,False,True,,11557.0,True,False,False,False,[],False,False,2450000.0,€,flat,"Jerónimos, Madrid",Piso en paseo de la Infanta Isabel,Top,True,True,,,,,
107900352,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fa/3c/a5/1327771332.webp,W-02TEL4,24,bj,650000.0,flat,sale,127.0,True,2,2,calle de Bailén,Madrid,Madrid,Centro,es,Palacio,40.4109645,-3.7119647,False,https://www.idealista.com/inmueble/107900352/,"Gran oportunidad para reforma o inversión en la calle Bailén Engel & Völkers presenta esta propiedad de unos 127 m2 construidos para reforma integral o para conservar su actual distribución en dos viviendas separadas. Se trata de un inmueble exterior a dos calles y situado en una de las zonas más emblemáticas del Madrid de los Austrias.  Al tratarse de una propiedad para reforma, permite variadas posibilidades de reforma por la amplitud de los espacios y la conexión fluida entre ellos. Como inversión ofrece posibilidades de alta rentabilidad en una zona muy demandada del centro de Madrid. Cada uno de los dos apartamentos consta de un dormitorio separado, salón, cocina y un baño independiente. Este tipo de propiedad, única y deseada, ofrece importantes y diversas oportunidades para entrar a vivir, alquiler o acometer una reforma integral. Propiedades de este tipo y tamaño para reforma no vienen al mercado con frecuencia así que póngase en contacto con nosotros para una visita a lo que puede ser su inversión de éxito en patrimonio. La propiedad se encuentra en una de la zona de Palacio con innumerables calles, plazas, monumentos, y edificios que han dejado huella en la historia de Madrid. A escasos minutos te encontrarás el Palacio Real, Plaza de los Carros y Plaza de la Paja. La demanda del distrito está en auge ya que la conservación de la ciudad junto con su historia se mantienen y a su vez se actualiza para las necesidades y lujos de hoy en día. La zona destaca por la gran cantidad de restaurantes, cafeterías, mesones, comercios, hostales y la gran variación cosmopolita. Las comunicaciones son excelentes, ya sea a través del M30, Metro, bus o Renfe.",False,good,False,False,,5118.0,True,False,False,False,[],False,False,650000.0,€,flat,"Palacio, Madrid",Piso en calle de Bailén,Top,,,,,,,
105075828,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/95/35/1328696217.webp,W-02VZ14,35,bj,1100000.0,flat,sale,115.0,True,1,2,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4223148,-3.6866347,False,https://www.idealista.com/inmueble/105075828/,"Piso Reformado Frente al Retiro Engel & Völkers les presenta este piso reformado en edificio frente a El Retiro. El piso está totalmente reformado a estrenar. La vivienda tiene una distribución excepcional, con un gran salón con tres ventanas a la calle. También dispone de una cocina semiabierta totalmente equipada y un gran dormitorio con cuarto de baño completo en suite con salida a un pequeño patio y con vestidor. El piso dispone de otro cuarto de baño completo y una zona enorme de almacenamiento. Tiene entrada propia sin tener que interactuar con el resto de vecinos si no se desea. Piso excelente para disponer de un Pied à Terre en Madrid, y poder disfrutar de El Retiro al otro lado de la calle y de la mejor comunicación posible además de los lugares más elitistas de Madrid. Edificio clásico de principios del siglo pasado, con portero en horario comercial. Localización en zona emblemática de Madrid. El barrio de Salamanca es una de las zonas más relevantes de Madrid tanto por su peculiar distribución como por los vecinos que tradicionalmente han habitado sus emblemáticas calles. Su construcción data de la segunda mitad del siglo XIX y corresponde a la ampliación urbanística llevada a cabo durante el reinado de Isabel II. El precursor al que debe su nombre fue el malagueño José de Salamanca y Mayol, Marqués de Salamanca, quien concibió un nuevo emplazamiento con una cuidada edificación que albergara a las clases aristocráticas y burguesas de Madrid. De estilo decimonónico, se caracteriza por su especial distribución regular en forma de damero con calles perpendiculares. Sus edificios gozan de especial interés gracias a su calidad arquitectónica y la belleza de sus fachadas. Tradicionalmente, Salamanca fue una zona de uso residencial, especialmente habitada por las élites políticas y económicas del país. En los últimos cincuenta años este carácter residencial convive con otras actividades como la empresarial, la diplomática y especialmente la comercial ya que es una de las áreas de moda de lujo más importantes de la capital. El Parque del Buen Retiro es el auténtico protagonista de este barrio de Madrid que tiene sus flancos en las Calles de Alcalá y O'Donnell en el extremo norte, la Calle Doctor Esquerdo en el este, la Avenida del Mediterráneo y el Paseo de Reina Cristina en el Sur y la Calle Alfonso XII en el extremo occidental.",False,good,False,True,,9565.0,True,False,False,False,[],False,False,1100000.0,€,flat,"Recoletos, Madrid",Piso en calle Alcalá,Top,,,,,,,
109079035,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/38/d7/1363763565.webp,W-02ZHYD,53,3,1525000.0,flat,sale,160.0,True,3,3,calle de Écija,Madrid,Madrid,Moncloa,es,Argüelles,40.4306623,-3.7243843,False,https://www.idealista.com/inmueble/109079035/,"Fantástica propiedad reformada y amueblada en Argüelles Engel & Völkers se complace en presentar esta propiedad única con maravillosa reforma a estrenar y amueblada, ubicada en una finca clásica de los años 50 semi esquina con Pintor Rosales, una de las zonas más codiciadas y exclusivas de Madrid. Propiedad de 160 metros cuadrados catastrales, con tres dormitorios dobles, dos cuartos de baños completos, de los cuales uno en suite en la amplia máster su propia terraza. Entramos en la propiedad a través del hall que desemboca en el salón-comedor con dos ambientes diferenciados y una cocina semi integrada con isla, totalmente equipada con electrodomésticos de alta gama y última tecnología con gran capacidad de almacenamiento y una encimera frontal en piedra natural. La propiedad cuenta con un espacio independiente destinado a la lavandería para confort de sus propietarios. De los tres dormitorios, dos de ellos cuentan con armarios empotrados y el principal con un gran vestidor y baño propio, además de una terraza privada ideal para empezar el día con alegría. La reforma integral fue realizada por un reconocido estudio de diseño con materiales de alta gama y acabados impecables, aire acondicionado de frío y calor por conductos regulable por estancias y la calefacción y el agua son individuales por gas natural. El barrio de Argüelles, nació en el periodo del Ensanche, y es un magnífico exponente del Madrid burgués. Limitado por el Parque de Debod y la calle Princesa, avanza en una estrecha franja desde la Plaza de España y hacia el Parque del Oeste, delimitado por las calles de Pintor Rosales, Irún, Paseo Moret, Ferraz, Princesa, la Plaza de España y la Cuesta de San Vicente. En sus calles se conservan palacios como el de la Infanta Isabel de Borbón y antiguos asilos y conventos, como el del Buen Suceso. Es un lugar ideal para vivir, dada su ubicación bastante céntrica, su entorno verde frente al parque del Oeste y el parque de la Montaña (donde se ubica el templo egipcio de Debod), y la presencia de numerosas tiendas, zonas de ocio, bares y restaurantes con sus atractivas terrazas. En sus calles se concentra el mayor número de cines en versión original de la ciudad, además de haber visto pasar a unos cuantos personajes importantes del celuloide español por su particular Paseo de la Fama. Una de las zonas más singulares de la capital por su variedad y estupenda infraestructura con seis colegios, varias escuelas de educación infantil, un ambulatorio clínico, un centro de especialidades y su gran variedad de supermercados y restaurantes. Al mismo tiempo, los vecinos de este entrañable barrio disfrutan del maravilloso Parque del Oeste considerado uno de los pulmones de Madrid. Además, el distrito cuenta con excelentes comunicaciones gracias a su proximidad por un lado a la M-30, a la A-6, la Carretera de Castilla y al Intercambiador de Moncloa: con salida directa a la sierra de Madrid, y por otro lado acceso a la zona Centro de la capital. Una auténtica maravilla.",False,good,False,True,,9531.0,True,False,False,False,[],False,False,1525000.0,€,flat,"Argüelles, Madrid",Piso en calle de Écija,Top,,,,,,,
107943219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/5d/e3/1329030639.webp,,20,4,208800.0,studio,sale,21.0,True,0,1,"de las Fuerzas Armadas, 328",Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4818068,-3.6205463,True,https://www.idealista.com/obra-nueva/107943219/,"HOTEL101-Madrid Explora el valor a largo plazo a través de la propiedad inmobiliaria Global, simple y con plena propiedad del inmueble. Hotel101-Madrid es una oportunidad única para invertir en el creciente sector turístico e inmobiliario de Madrid, bajo un modelo innovador que combina propiedad individual y gestión hotelera profesional. Ubicado en Valdebebas, una de las zonas de mayor proyección de la capital, el hotel se encuentra en la Avenida de las Fuerzas Armadas, a pocos minutos del aeropuerto de Madrid-Barajas, del centro de convenciones IFEMA y de la Ciudad Deportiva del Real Madrid. Además, estará frente al futuro circuito de Fórmula 1, lo que aumentará su atractivo turístico. ¿Qué significa ser dueño de una habitación con Hotel101? Hotel101 ofrece la posibilidad de comprar una habitación de hotel como unidad independiente con título de propiedad registral, generando ingresos pasivos mensuales sin preocuparse por la gestión operativa. •Rentabilidad Mensual Esperada: Rendimiento histórico con una rentabilidad superior al 7% •100 % sin complicaciones y sin costos ocultos: Deje que Hotel101 gestione completamente su unidad y asuma los gastos operativos, reparaciones y mantenimiento. •Sea propietario de una unidad hotelera y gane con los ingresos del hotel: Reciba una parte igual de los ingresos brutos por habitación generados por todo el hotel, independientemente de la ocupación de su unidad individual. •10 noches gratuitas al año para disfrutar en cualquier Hotel101 del mundo (5 en Madrid y 5 internacionales). ¿Cómo son las habitaciones? Las unidades tipo “HappyRoom” tienen un diseño moderno, funcional y totalmente estandarizado, lo que optimiza su eficiencia operativa. •21 m² totalmente equipados •1 cama Queen + 1 cama individual •Kitchenette con nevera y microondas •Aire acondicionado y calefacción con control individual •Baño privado con ducha de agua caliente •TV de 55”, wifi, caja fuerte, escritorio y enchufes universales •Construcción de alta eficiencia energética y sostenibilidad Instalaciones del hotel: •680 habitaciones en un edificio de 8 plantas •Restaurante 24h, piscina exterior y bar •Gimnasio, salas de reuniones y centro de negocios •Recepción y seguridad 24/7 •Lavandería, consigna y tienda de conveniencia 24h ¿Quién está detrás del proyecto? Hotel101 Global Pte. Ltd., registrada en Singapur, es la rama de expansión hotelera global de DoubleDragon Corporation, una destacada empresa inmobiliaria con sede en Filipinas que cotiza en la Bolsa de Valores de Filipinas, y que cuenta con más de 3.000 millones de dólares estadounidenses en activos totales. El modelo se basa en un enfoque “asset-light”, escalable y eficiente.",False,,True,True,False,9943.0,False,False,False,False,[],False,False,208800.0,€,flat,"Valdebebas - Valdefuentes, Madrid","Estudio en de las Fuerzas Armadas, 328",Top,,,,,,,studio
107943164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/9a/8d/1329030638.webp,,20,1,208800.0,studio,sale,21.0,True,0,1,"de las Fuerzas Armadas, 328",Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4818068,-3.6205463,True,https://www.idealista.com/obra-nueva/107943164/,"HOTEL101 MADRID – Descubre forma inteligente de invertir siendo dueño de tu propia habitación de hotel. Inversión inmobiliaria global, sencilla y rentable Hotel101 Madrid es una oportunidad única para invertir en el creciente sector turístico e inmobiliario de Madrid, bajo un modelo innovador que combina propiedad individual y gestión hotelera profesional. Ubicado en Valdebebas, una de las zonas de mayor proyección de la capital, el hotel se encuentra en la Avenida de las Fuerzas Armadas, a pocos minutos del aeropuerto de Madrid-Barajas, del centro de convenciones IFEMA y de la Ciudad Deportiva del Real Madrid. Además, estará frente al futuro circuito de Fórmula 1, lo que aumentará su atractivo turístico. ¿En qué consiste la inversión? Hotel101 ofrece la posibilidad de comprar una habitación de hotel como unidad independiente con título de propiedad registral, generando ingresos pasivos mensuales sin preocuparse por la gestión operativa. •Rentabilidad esperada: hasta un 9% anual, dependiendo de la ocupación. •Gestión 100% delegada: la cadena hotelera se encarga de la operativa diaria, limpieza, mantenimiento, reservas y atención al cliente. •Distribución de ingresos mensual para los propietarios. •10 noches gratuitas al año para disfrutar en cualquier Hotel101 del mundo (5 en Madrid y 5 internacionales). ¿Cómo son las habitaciones? Las unidades tipo “Happy Room” tienen un diseño moderno, funcional y totalmente estandarizado, lo que optimiza su eficiencia operativa. •21 m² totalmente equipados •1 cama Queen + 1 cama individual •Kitchenette con nevera y microondas •Aire acondicionado y calefacción con control individual •Baño privado con ducha de agua caliente •TV de 55”, wifi, caja fuerte, escritorio y enchufes universales •Construcción de alta eficiencia energética y sostenibilidad Instalaciones del hotel: •680 habitaciones en un edificio de 8 plantas •Restaurante 24h, piscina exterior y bar •Gimnasio, salas de reuniones y centro de negocios •Recepción y seguridad 24/7 •Lavandería, consigna y tienda de conveniencia 24h ¿Quién está detrás del proyecto? Hotel101 Global Pte. Ltd. , con sede en Singapur, es filial de DoubleDragon Corporation, empresa cotizada en la Bolsa de Filipinas y en el NASDAQ, con más de 8.000 habitaciones operativas en Asia y en plena expansión internacional en Japón, EE. UU. y España. El modelo se basa en un enfoque “asset-light”, escalable y eficiente.",False,,True,True,False,9943.0,False,False,False,False,[],False,False,208800.0,€,flat,"Valdebebas - Valdefuentes, Madrid","Estudio en de las Fuerzas Armadas, 328",Top,,,,,,,studio
109152770,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/78/f0/e4/1365845328.webp,RP1122025140928,34,1,559000.0,flat,sale,91.0,True,3,2,calle Alcalde Henche de la Plata,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4896287,-3.6478133,False,https://www.idealista.com/inmueble/109152770/,"Se vende excelente piso de 3 dormitorios y 2 baños.  La propiedad cuenta con un espacioso salón-comedor independiente, cocina amueblada, muy espaciosa, con zona office y un amplio tendedero cubierto.  El inmueble está equipado con suelos de tarima flotante, puertas de madera, ventanas de climalit y paredes de gotelet. Dispone de calefacción individual de gas y aire acondicionado por conducto en todas las estancias.  Tiene orientación este y oeste por lo que es una vivienda con mucha luminosidad durante todo el día.  El precio incluye dos plazas de garaje y trastero.  La urbanización cuenta con agradables zonas comunes y conserje 8 horas al día.  Situada a escasos metros de la zona comercial de Sanchinarro, un barrio cada vez más consolidado y con todos los servicios necesarios para hacer tu vida más cómoda.  Ubicación inmejorable: a solo 10 minutos del aeropuerto, con fácil acceso a las principales vías M-11, A-1, M-40 y excelente comunicación mediante transporte público (líneas de autobús 150, 172, 174, 173, metro L1, L4, Pinar de Chamartín y cercanías C1, C10 en la estación Fuente de la Mora). Además, el metro ligero se encuentra a solo 1 minuto de la vivienda.  ¡No dejes pasar esta oportunidad! Llámanos y agenda tu cita para visitarlo.",False,good,False,True,,6143.0,False,False,True,False,[],False,False,559000.0,€,flat,"Sanchinarro, Madrid",Piso en calle Alcalde Henche de la Plata,Top,True,True,,,,,
108362067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/88/c2/0d/1341834047.webp,W-02QVFR,65,8,13500000.0,penthouse,sale,944.0,True,4,6,calle de Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4310435,-3.6912088,False,https://www.idealista.com/inmueble/108362067/,"Impresionante ático dúplex en Almagro Engel & Völkers tiene el placer de presentar este exclusivo e incomparable ático dúplex en esquina en una de las calles más emblemáticas del barrio de Almagro.  De esta vivienda situada en una finca con seguridad 24h, destacamos las amplias estancias y gran luminosidad en todos sus espacios pero principalmente sus terrazas, únicas en la zona.  El amplio hall de entrada da paso al grandioso salón dividido en varios ambientes que hacen las delicias del día a día, y el comedor es un espacio único decorado con un gusto exquisito. La gran cocina, dotada de todos los electrodomésticos, es un lugar práctico y cómodo y cuenta con zona de lavado y dormitorio de servicio.  El dormitorio principal es sin duda un lugar muy especial, cuenta con dos baños en suite, doble vestidor y zona de estar. Encontramos otro amplísimo dormitorio en suite con vestidor y zona de trabajo y un tercer gran dormitorio con baño en suite. En esta planta, la terraza perimetral, de unos 130m2 termina en un amplio esquinazo. En la planta alta, conectada con la planta principal por una cómoda escalera, encontramos la espectacular terraza que cuenta con piscina exterior climatizada, zona de bar completamente equipada, zona de sofás, comedor y zona cubierta con un comedor de verano, baño y una estupenda sala de cine. Esta es una zona principalmente destinada al ocio y disfrute. Completan la propiedad 3 plazas de garaje en la finca y 3 trasteros. Esta incomparable propiedad se encuentra en el exclusivo barrio de Almagro en una de las calles más demandadas de Chamberí, una de las zonas más elegantes de Madrid, muy cerca del emblemático Paseo de la Castellana o la calle Almagro, goza de una comunicación excelente gracias a la cercanía de varias estaciones de metro y autobuses. La zona dispone de amplia oferta educativa con colegios concertados y privados. Presenta una magnífica cercanía a puntos de interés turísticos y zonas comerciales y de negocio de la capital, todo ello unido a la gran oferta de espacios gastronómicos muy de moda en Madrid. En el barrio de Almagro encontramos varias embajadas (Alemania, Suecia, Finlandia, Hungría, Brasil…) y galerías o centros culturales tales como el Instituto Goethe, Centro Cultural Coreano, Fundación Norman Foster o el Instituto de cine. Este barrio es conocido también como el Triángulo de Oro de Madrid.",False,good,False,True,,14301.0,True,False,False,False,[],False,False,13500000.0,€,flat,"Almagro, Madrid",Ático en calle de Almagro,Top,True,True,,,,,penthouse
