propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108665887,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/d0/b0/1351546758.webp,4º C,11,315900.0,flat,sale,102.0,3,2,"calle Aluminio, 6",Madrid,Madrid,Villaverde,es,40.3527907,-3.6794802,True,https://www.idealista.com/obra-nueva/108665887/,"MÁS DEL 50% DE LAS VIVIENDAS COMERCIALIZADAS  Presentamos la oportunidad de formar parte de un proyecto de viviendas libres de obra nueva en régimen de cooperativa en una de las zonas con mayor proyección de Madrid.  La futura cooperativa se desarrollará en el Barrio de Villaverde a pocos metros de la estación de Cercanías Villaverde Bajo y estará compuesta por 19 viviendas de 1, 2 y 3 dormitorios, donde la mayoría de ellas cuentan con unas estupendas terrazas.  Es un proyecto único que se ha diseñado como un nuevo concepto de vivienda uniendo vanguardia y modernidad con el objetivo de ser un referente en la renovación del barrio.  Disfruta de una vivienda con todas las comodidades manteniendo la ventaja de vivir en tu barrio de siempre y estando muy bien conectado a través de la red de Cercanías, que te trasportará en 15 minutos hasta el centro de Madrid (Atocha).  Este proyecto no solo busca beneficiar al propietario, sino también formar parte de un cambio hacia una forma de vivir más sostenible y eficiente. Por eso, las viviendas incluyen mejoras como aislamientos térmicos, de luz y de sonido, que ayudan a reducir el consumo de energía y a ahorrar en las facturas, haciendo que el hogar sea más cómodo y responsable con el medio ambiente.  Además, las viviendas están pensadas para adaptarse a cada persona. Se ofrecen diferentes opciones de acabados y distribución, para que cada comprador pueda elegir lo que mejor se ajusta a sus gustos y necesidades reales.  Si deseas obtener más información y pre-inscribirte con elección preferente de vivienda, no dudes en ponerte en contacto con nosotros.  INFOGRAFÍAS ILUSTRATIVAS, CORRESPONDIENTES A PROYECTOS DE CARACTERÍSTICAS Y CALIDADES SIMILARES.",False,newdevelopment,True,False,3097.0,True,False,False,False,[],False,False,315900.0,€,,,flat,,"Butarque, Madrid","Piso en calle Aluminio, 6",4,True,Butarque,True,,,,
108765232,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/0b/17/1255884067.webp,3D,12,801000.0,flat,sale,98.0,3,2,"calle de Asturias, 47",Madrid,Tres Cantos,Primera Fase - Nuevo Tres Cantos,es,40.6170952,-3.7219683,True,https://www.idealista.com/obra-nueva/108765232/,"Le presentamos Jardines de Tres Cantos, un proyecto diseñado con los mayores estándares de calidad y bienestar y cuya arquitectura será destacada en el entorno de Tres Cantos. Una promoción de 136 magníficas viviendas exteriores, de tres y cuatro dormitorios con terraza, que buscan el beneficio máximo de la luz natural y que están pensadas para ser vividas y disfrutadas con la mayor comodidad. El proyecto explora y persigue la máxima conexión de los edificios con la belleza exterior del cuidado paisajismo. La ubicación se convierte en el destino predilecto de muchas familias que buscan vivir en una zona tranquila, en un entorno natural único bien conectado y con todos los servicios al alcance. Su gran urbanización de 8.700 m2 es una perfecta prolongación del paisaje natural en el que se ubica la promoción. Jardines de Tres Cantos cuenta con una selección de las mejores estancias comunitarias y servicios, creados como espacios únicos que ofrecen experiencias centradas en el bienestar y disfrute de la comunidad: fabulosa piscina orgánica de 210 m2 con iluminación nocturna con solarium completamente equipado, chill out con lobby exterior para inolvidables veladas, sala fitness interior con espacio exterior para ponerse en forma siempre en contacto con la naturaleza y parque infantil para el máximo disfrute de los pequeños de la casa. Se trata de un edificio de viviendas diseñado buscando una mayor eficiencia para un bajo consumo energético que favorece el uso racional de la energía, cuidando al mismo tiempo el medio ambiente, la calidad y el confort climático dentro de la vivienda. La vivienda contará con la máxima calificación energética: calificación A tanto en consumo como en emisiones. Deseamos que disfrute del máximo bienestar, por lo que le ofrecemos viviendas de primera calidad: una construcción de diseño contemporáneo para la que Amenabar ha contado con la experiencia y el saber hacer del prestigioso estudio F&G Arquitectos, encargado del proyecto arquitectónico. La promoción contará con los mejores acabados: ventanas y puertaventanas de PVC, suelo radiante y refrescante, carpintería interior lacada en blanco, solado laminado en color roble, opción de equipamiento de cocina con mobiliario y electrodomésticos con coste adicional, armarios empotrados lacados en blanco con tirador, aerotermia para producción de calefacción y ACS y paneles fotovoltaicos para producción de energía eléctrica. La entrega de las viviendas está prevista para finales del 2026.",False,newdevelopment,True,False,8173.0,True,False,False,False,[],False,False,801000.0,€,True,True,flat,,"Primera Fase - Nuevo Tres Cantos, Tres Cantos","Piso en calle de Asturias, 47",,True,,True,,,,
108049591,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/d5/02/1332294707.webp,4A,4,539000.0,flat,sale,107.0,2,2,"camino de Perales, 26",Madrid,Madrid,Usera,es,40.3812117,-3.6922337,True,https://www.idealista.com/obra-nueva/108049591/,"Residencial Manzanares Park View El Registro de Demandantes de Vivienda y Suelo de CONCOVI (Confederación de Cooperativas de Vivienda y Rehabilitación de España) presenta el futuro “Residencial Manzanares Park View”. Se trata de una oportunidad única en el distrito de Usera, situada en un entorno estratégico en el sur de Madrid, a orillas del río Manzanares, en un paisaje urbano en plena transformación y desarrollo, rodeado de importantes zonas verdes, destacando entre otros el Parque de Madrid Rio y Pradolongo, que ofrecen amplias zonas de recreo y deporte para sus residentes. Este Residencial, se ubicará en la calle Camino de Perales 26, Madrid y contará con 16 exclusivas viviendas de 1, 2 y 3 dormitorios, bajo con jardín y 2 áticos, en urbanización privada con zona común y piscina. El Residencial cuenta además con 27 plazas de garaje y 16 trasteros, en el sótano del edificio. Según palabras del arquitecto redactor, el “Residencial Manzanares Park View”, nace de la necesidad de crear un espacio que refleje armonía y funcionalidad en cada rincón. Inspirados en la belleza natural y la simplicidad de las formas orgánicas, hemos diseñado un entorno que no solo respeta su contexto, sino que también enriquece la experiencia de sus ocupantes. El concepto arquitectónico se basa en la integración de los elementos naturales y la arquitectura moderna. La estructura se compone de líneas limpias y abiertas, que permiten una conexión fluida entre los espacios interiores y exteriores. La iluminación natural juega un papel fundamental, creando ambientes cálidos y acogedores. Manzanares Park View está inspirado en la serenidad y la majestuosidad de los paisajes naturales, la idea es atraer la calma y la belleza del exterior hacia el interior, generando un refugio que promueva la tranquilidad y el bienestar. Los colores, materiales y texturas han sido cuidadosamente seleccionados para evocar la pureza y la simplicidad de la naturaleza. Además, hemos incorporado elementos que recuerdan la tradición artesanal, creando una fusión entre lo contemporáneo y lo tradicional. En conclusión, nuestro proyecto arquitectónico representa una convergencia única de naturaleza y modernidad, sostenibilidad y funcionalidad. Cada detalle ha sido diseñado para ofrecer una experiencia que sea a la vez estética y práctica, inspirada en la serenidad de la naturaleza y guiada por una profunda conciencia ambiental.",False,,True,False,5037.0,True,False,False,False,[],False,False,539000.0,€,True,True,flat,,"12 de Octubre-Orcasur, Madrid","Piso en camino de Perales, 26",4,True,12 de Octubre-Orcasur,True,,,,
107279990,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/01/52/1308323821.webp,Vivienda 1,13,1430000.0,chalet,sale,298.0,3,3,"calle Alicante, 17",Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4029509,-3.776418,True,https://www.idealista.com/obra-nueva/107279990/,"REDPISO vende en exclusiva un residencial conformado por 10 chalets en una de las zonas más privilegiadas de Pozuelo de Alarcón. Cada chalet cuenta tres cómodas plantas: Planta sótano: con garaje para dos coches y diversas estancias polivalentes. Planta baja recibidor, aseo de cortesía y cocina independiente, salón comedor con salida al jardín con piscina privada. Primera planta con la zona de descanso con tres dormitorios y tres baños. Se corona con la última planta abuhardillada con terrazas desde las que se podrán divisar magníficas vistas. Situados en una parcela que da a tres calles, dando una presencia a la manzana imponente, cada chalet está diseñado con excelentes estándares de calidad con materiales de PORCELANOSA tanto en los cuartos húmedos, cocinas diseñadas al detalle y baños pudiendo verlos en showroom incluso la fachada en un acabado con aplacado que sorprende y con un trámex que da su toque de distinción.  Proyectado por VOLUAR ARQUITECTURA combina a la perfección la máxima funcionalidad con un diseño elegante, brindando la comodidad que tú y tu familia merecéis. Precios a partir de 1.390. 000 euros, sin lugar a dudas una oportunidad única en el mercado. No dudes en solicitar información a nuestros profesionales. Suelo en propiedad con las obras iniciadas. (Sujeto a posibles cambios).",True,newdevelopment,True,False,4799.0,True,False,False,False,[],False,False,1430000.0,€,True,True,chalet,semidetachedHouse,"Somosaguas, Pozuelo de Alarcón","Chalet pareado en calle Alicante, 17",,,Somosaguas,,,,,
108212543,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/dc/a7/1337512175.webp,VIV_TIPO_1B-3D,20,520000.0,chalet,sale,143.0,3,3," del Quinto Regimiento D, 16",Madrid,Getafe,Buenavista,es,40.3075734,-3.7531251,True,https://www.idealista.com/obra-nueva/108212543/,"Inversiones Canto Redondo presenta SEÑORÍO DE BUENAVISTA, una promoción de 18 chalets adosados en régimen de cooperativa, están actualmente en proceso de captación de socios. Situada en la parte Norte del barrio de Buenavista, en Getafe, ofrece las mejores panorámicas de Madrid y las sierras que lo protegen, estando enclavado en un entorno de naturaleza. La tranquilidad y calidad de vida de la zona queda garantizada por la ausencia de grandes edificaciones al estar constituidas por áreas de viviendas unifamiliares y a lo sumo pequeños complejos residenciales con un máximo de 2 alturas sobre la planta baja muy distantes de esta promoción. Se trata de un conjunto residencial de 18 Chalets adosados, de 142,70 m2 construidos y de 165 m2 (aprox.) de parcela, dos plantas por vivienda, de tres o cuatro dormitorios, con distribuciones cómodas y amplias, la posibilidad de personalizarla, siendo sostenible, al estar dotadas con la calificación energética A, estando las viviendas equipadas con aerotérmia y suelo radiante/refrescante, además de disponer de un proyecto sostenible y eficientemente energético que reduce el impacto medioambiental y economiza energéticamente la vivienda. Estos modernos chalet adosados constan en su parcela privada de espacios libres donde se pueden implantar zonas de jardín y piscina individual para el disfrute de toda la familia y el aporte de luminosidad a la vivienda. Están ubicados en un entorno privilegiado que te permite vivir en contacto con la naturaleza a sólo 15 min. De el centro de Madrid, debido a la proximidad de la carretera Nacional A42, así como, la conectividad con el resto de los municipios de Madrid, también a través de A42, M45 y M50, igualmente goza de una buena red de trasporte público con líneas de autobús cercanas, metro sur (Conservatorio) a 5 minutos, que enlaza con distintas estaciones de cercanías Renfe y con varias líneas directas a Madrid. Tanto la información y características que se describen de esta promoción en este medio, son de carácter orientativo, no constituyendo documento contractual. Sin previo aviso, esta oferta podrá someterse a cambios de precio y/o retirada del inmueble. Salvo error u omisión los datos que se muestran son correctos. Toda la documentación legal relevante sobre la propiedad se haya a disposición del consumidor en nuestra oficina, de acuerdo con el Real Decreto 515/1989, de 21 de abril, sobre la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas.",False,newdevelopment,True,False,3636.0,True,False,False,False,[],False,False,520000.0,€,True,True,chalet,terracedHouse,"Buenavista, Getafe","Chalet adosado en del Quinto Regimiento D, 16",,,,,,,,
108629321,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/d3/81/1351254340.webp,VT 3.1,6,538000.0,flat,sale,111.0,3,2,"avenida Caballero de la Triste Figura, 9",Madrid,Getafe,Los Molinos,es,40.3177119,-3.7009469,True,https://www.idealista.com/obra-nueva/108629321/,"Descubre Suite Los Molinos, una exclusiva promoción de obra nueva en una de las zonas con mayor proyección de Getafe: el barrio de Los Molinos. Viviendas diseñadas para brindarte calidad de vida, confort y todos los servicios que tú y tu familia necesitáis, a solo unos minutos de casa. Elige entre modernas viviendas de 2 y 3 dormitorios, amplias, luminosas y con una distribución funcional. Todas cuentan con excelentes calidades, garaje y trastero incluidos. Muy pronto, podrás disfrutar de zonas comunes pensadas para tu bienestar, ideales para relajarte, compartir momentos y disfrutar sin salir de casa. Suite Los Molinos destaca por su ubicación privilegiada, en un entorno consolidado con todo lo que necesitas a tu alcance: •Centros educativos y guarderías •Áreas verdes, parques y zonas de paseo •Transporte público: Cercanías, autobuses y estación de Metro Los Espartales (Línea 3) a pocos minutos •Supermercados, comercios y servicios de proximidad •Centros de salud y equipamientos deportivos   Suite Los Molinos es tu oportunidad de vivir mejor, en una zona en pleno crecimiento y con excelentes comunicaciones.   Contáctanos y reserva ya tu vivienda.",False,,True,False,4847.0,True,False,False,False,[],False,False,538000.0,€,True,True,flat,,"Los Molinos, Getafe","Piso en avenida Caballero de la Triste Figura, 9",1,True,,True,,,,
108628722,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/3d/fc/1350370973.webp,VT 3.8,7,280200.0,flat,sale,218.0,3,2,"avenida del Arroyo Juncal, 20",Madrid,Navalcarnero,La Dehesa - El Pinar,es,40.2977776,-3.9780972,True,https://www.idealista.com/obra-nueva/108628722/,"Tu nuevo hogar de nuevo en Navalcarnero  ¡Ya está aquí la 4ª fase de uno de los proyectos residenciales más esperados de Navalcarnero! Tras el éxito de las fases anteriores, lanzamos Diverso Navalcarnero IV, un nuevo conjunto de viviendas en altura de 2 y 3 dormitorios, todas con terraza, plaza de garaje y trastero incluidos, en régimen de cooperativa VPPL.  Además, disfrutarás de zonas comunes ajardinadas, área infantil y distintas tipologías pensadas para adaptarse a tu estilo de vida: bajos con patios, áticos con terrazas y pisos en altura.  Tipologías destacadas   Bajos con grandes patios privados  Áticos con espectaculares terrazas  Viviendas en altura con terrazas adaptadas a ti   Zonas comunes que marcan la diferencia   Zonas ajardinadas para tu descanso  Espacios infantiles seguros  Espacios abiertos para relajarte.",False,newdevelopment,True,False,1285.0,True,False,False,False,[],False,False,280200.0,€,True,True,flat,,"La Dehesa - El Pinar, Navalcarnero","Piso en avenida del Arroyo Juncal, 20",bj,True,,True,,,,
108391665,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/cf/da/1296242740.webp,1ºA,10,1590000.0,flat,sale,152.0,2,3,"calle Bretón de los Herreros, 23",Madrid,Madrid,Chamberí,es,40.4397248,-3.6988035,True,https://www.idealista.com/obra-nueva/108391665/,"Savills presenta Bretón de los Herreros 23. En el corazón de Madrid, se encuentra este exclusivo proyecto con un total de 10 viviendas y 2 áticos.  Una fachada clásica con un toque renovado y contemporáneo son el equilibrio perfecto entre tradición y modernidad. La descripción perfecta de la zona donde se encuentra: Chamberí, sinónimo de historia, vanguardia y comodidad.  La distribución de los espacios está cuidadosamente diseñada para optimizar cada rincón, prestando atención a cada detalle para crear viviendas únicas, manteniendo estándares de calidad. La zona social, integra el salón-comedor con la cocina en un espacio amplio y luminoso, ofreciendo un equilibrio entre funcionalidad y confort.  La zona de descanso destaca por ser un espacio íntimo, donde se entrelazan la elegancia con la sofisticación, completos además con vestidor y baño en suite.  Finalmente, BH23 ofrecerá excepcionales zonas comunes diseñadas para satisfacer las necesidades de los residentes. Destaca su encantador patio inglés, un rincón tranquilo y lleno de luz natural, rodeado de vegetación. Además, contará con una espectacular piscina en la azotea, acompañada de instalaciones diseñadas para el máximo bienestar: sauna, sala de masajes, jacuzzi, cava de vinos y gimnasio, ofreciendo un espacio único para cuidar el cuerpo y la mente en un entorno exclusivo y de confort.  Posibilidad de adquirir plaza de garaje adicional en el mismo edificio.  Obras iniciadas.  Fecha de entrega: último trimestre de 2026.",True,newdevelopment,True,False,10461.0,True,False,False,False,[],False,False,1590000.0,€,True,False,flat,,"Nuevos Ministerios-Ríos Rosas, Madrid","Piso en calle Bretón de los Herreros, 23",1,True,Nuevos Ministerios-Ríos Rosas,True,50000.0,,,
108904197,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a7/4d/f0/1353216449.webp,2,18,513785.0,chalet,sale,143.0,4,3,"avenida Estrella Polar, 9005",Madrid,Móstoles,Sur,es,40.3107523,-3.8507929,True,https://www.idealista.com/obra-nueva/108904197/,"Descubre tu nuevo chalet en Polar Móstoles Residencial, en el PAU – 4. Promoción de 11 viviendas unifamiliares adosadas en régimen de cooperativa. Tipologías de 2 a 4 dormitorios. Disponen de jardín, parking privado para un vehículo y solárium en cubierta.  Disfruta de tu independencia en una vivienda donde la calidad y sostenibilidad es esencial. Pensamos en las necesidades de la vida moderna: estancias amplias, luz natural, eficiencia energética y espacios exteriores privados donde disfrutar en familia.  Las viviendas contarán con acabados de alta gama cuidando el máximo detalle desde la carpintería exterior con aislamiento térmico y acústico, cocinas equipadas con materiales actuales y sistemas de climatización eficientes.",False,newdevelopment,True,False,3593.0,True,False,False,False,[],False,False,513785.0,€,True,True,chalet,terracedHouse,"Sur, Móstoles","Chalet adosado en avenida Estrella Polar, 9005",,,,,,,,
107898783,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4c/ca/a7/1327716629.webp,7008-VI-000-000-BJB-00B,12,248000.0,flat,sale,93.0,2,2,"calle San Isidro, 12",Madrid,Getafe,Getafe Centro,es,40.3044529,-3.7258526,True,https://www.idealista.com/obra-nueva/107898783/,"Oportunidad de inversión con precios de lanzamiento de promoción. Viviendas de 2 dormitorios modernas, funcionales y eficientes, situadas en el centro de Getafe para un estilo de vida activo y urbano. Trastero incluido en el precio. Personalización de acabados y forma de pago flexible. Excelente ubicación: a menos de 17 min andando de la parada de metro Alonso de Mendoza y de la parada de Getafe Centro con cercanías también, a 270 metros del centro de salud Juan de la Cierva, a 350 m del supermercado más cercano, a 600 metros del Ayuntamiento y a 950 m del polideportivo.",False,newdevelopment,True,False,2667.0,True,False,False,False,[],False,False,248000.0,€,,,flat,,"Getafe Centro, Getafe","Piso en calle San Isidro, 12",bj,True,,True,,,,
108729929,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/7f/0c/1353216450.webp,4,18,509565.0,chalet,sale,143.0,3,3,"avenida Estrella Polar, 9005",Madrid,Móstoles,Sur,es,40.3107523,-3.8507929,True,https://www.idealista.com/obra-nueva/108729929/,"Descubre tu nuevo chalet en Polar Móstoles Residencial, en el PAU – 4. Promoción de 11 viviendas unifamiliares adosadas en régimen de cooperativa. Tipologías de 2 a 4 dormitorios. Disponen de jardín, parking privado para un vehículo y solárium en cubierta.  Disfruta de tu independencia en una vivienda donde la calidad y sostenibilidad es esencial. Pensamos en las necesidades de la vida moderna: estancias amplias, luz natural, eficiencia energética y espacios exteriores privados donde disfrutar en familia.  Las viviendas contarán con acabados de alta gama cuidando el máximo detalle desde la carpintería exterior con aislamiento térmico y acústico, cocinas equipadas con materiales actuales y sistemas de climatización eficientes.",False,newdevelopment,True,False,3563.0,True,False,False,False,[],False,False,509565.0,€,True,True,chalet,terracedHouse,"Sur, Móstoles","Chalet adosado en avenida Estrella Polar, 9005",,,,,,,,
108324781,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/4f/00/1340734446.webp,13,13,489500.0,chalet,sale,157.0,4,3,"calle Solana Alta, 3",Madrid,Valdeolmos-Alalpardo,,es,40.6316599,-3.47198,True,https://www.idealista.com/obra-nueva/108324781/,"Oasis Alalpardo es una exclusiva promoción de 46 chalets unifamiliares en un entorno natural privilegiado, a solo 30 minutos del centro de Madrid. Las viviendas, de 3 o 4 dormitorios, cuentan con jardín privado, terraza, dos plazas de aparcamiento y amplias zonas comunes con piscinas, zona ajardinada, parque infantil y espacio biosaludable, ideales para el disfrute de toda la familia. Diseñadas con los más altos estándares de calidad y confort, incorporan sistema de aerotermia con suelo radiante y refrescante, climatización por estancias y aislamiento térmico y acústico de alto rendimiento. Todo ello con calificación energética A, garantizando un consumo eficiente y un mayor bienestar. Oasis Alalpardo ofrece además la posibilidad de personalizar tu vivienda, eligiendo entre cocina abierta o cerrada, 3 o 4 dormitorios y diferentes acabados y mejoras preseleccionadas. Ubicado en una zona residencial consolidada con todos los servicios a tu alcance: colegios, supermercados, instalaciones deportivas, zonas verdes y transporte público con conexión directa a Plaza de Castilla. Un entorno tranquilo, bien comunicado y en plena naturaleza. Para ampliar información, no dudes en visitarnos en nuestra oficina en Alalpardo, calle Calvo Sotelo, 5, 28130, Alalpardo, Madrid.",False,newdevelopment,True,False,3118.0,True,False,False,False,[],False,False,489500.0,€,True,True,chalet,independantHouse,Valdeolmos-Alalpardo,"Casa independiente en calle Solana Alta, 3",,,,,,,,
106908894,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/d5/bd/1298298389.webp,2ºB,7,350000.0,flat,sale,70.0,1,1,"Esperanza Sanchez Carrascosa, 43",Madrid,Madrid,Tetuán,es,40.4686023,-3.7023547,True,https://www.idealista.com/obra-nueva/106908894/,"¡Obra Nueva en Calle Esperanza Sánchez Carrascosa 43! Te presentamos una oportunidad inmejorable para estrenar tu nuevo hogar en una de las zonas con mayor proyección de Madrid. Este nuevo desarrollo ofrece viviendas modernas y funcionales de 1 dormitorio con cocina americana. Además, algunas de las viviendas cuentan con balcones o terrazas, perfectos para disfrutar del aire libre sin salir de casa. Características de las viviendas: Dormitorio: Diseñado para aprovechar al máximo cada espacio, ofreciendo un ambiente acogedor y práctico.  Cocina americana: Concepto abierto que integra la cocina con el salón, ideal para quienes disfrutan de espacios amplios y fluidos. Balcones privados: Un espacio al aire libre para relajarse, tomar el sol o disfrutar de una vista urbana. Trasteros: Optimiza el espacio de tu hogar con los trasteros, diseñados para almacenar de forma práctica y discreta. Aprovecha cada rincón de la casa sin comprometer la estética, manteniendo tus pertenencias organizadas y al alcance. Descripción del entorno: El barrio de Tetuán es una zona vibrante y en continuo desarrollo, que combina la autenticidad de sus calles con una oferta moderna de servicios. La calle Sánchez Carrascosa está situada en una localización estratégica, ofreciendo fácil acceso a una gran variedad de servicios y conexiones. Servicios Centros Comerciales: A pocos minutos se encuentra el Centro Comercial La Vaguada y numerosas tiendas de barrio, brindando opciones de compras y ocio para todos los gustos.  Supermercados: En las proximidades de la calle, encontrarás supermercados como Mercadona a tan solo 15 minutos andando, supermercados Dia a 13 minutos andando y por último Carrefour Express a tan solo 9 minutos, facilitando las compras diarias a los residentes.  Colegios: La oferta educativa de la zona es amplia, destacando el CEIP Juan Ramón Jiménez y el Colegio Corazón Divino, ideales para familias. Accesibilidad y Transporte Transporte Público: La calle Sánchez Carrascosa goza de una excelente comunicación a través de las estaciones de metro Valdeacederas (L1) y Ventilla (L9), además de varias líneas de autobuses que conectan con el centro y otras áreas de Madrid. Conexión con vías principales: Fácil acceso a la M-30 y la A-6, lo que permite una rápida salida de la ciudad y facilita la movilidad por Madrid en transporte privado. Proximidad al centro: Su ubicación permite llegar al centro de Madrid en menos de 15 minutos, lo que es ideal para quienes trabajan o estudian en el corazón de la ciudad. Espacios Verdes y Ocio Parques y Zonas Recreativas: La cercanía al Parque Rodríguez Sahagún a tan solo 11 minutos andando y a la Plaza de la remonta a 15 minutos andando, ofrece espacios perfectos para el ejercicio al aire libre, paseos y actividades recreativas para todas las edades.  Ocio y Restauración: Tetuán cuenta con una gran oferta gastronómica que incluye restaurantes de cocina local e internacional, así como bares y cafeterías que animan la vida social del barrio. Eficiencia y Ahorro Energético Este proyecto ha sido diseñado con un enfoque en la sostenibilidad, ofreciendo viviendas con una calificación energética B en consumo y A en emisiones, logrando un ahorro considerable y un menor impacto ambiental. Algunas de las soluciones implementadas incluyen:  • Sistema de aerotermia: Tecnología eficiente para la climatización y calefacción.  • Aislamiento térmico SATE: Garantiza confort térmico y acústico, mejorando el bienestar en cada vivienda. En definitiva, este desarrollo no solo te ofrece un hogar, sino un estilo de vida lleno de comodidad y modernidad. Las viviendas están construidas con materiales de alta calidad y un diseño actual, pensados para proporcionar luz, funcionalidad y confort.",False,newdevelopment,True,False,5000.0,True,False,False,False,[],False,False,350000.0,€,,,flat,,"Valdeacederas, Madrid","Piso en Esperanza Sanchez Carrascosa, 43",2,True,Valdeacederas,True,,,,
108682105,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/2e/10/1352121294.webp,4275,48,380000.0,penthouse,sale,80.0,2,2,calle del Convenio,Madrid,Madrid,Puente de Vallecas,es,40.3890606,-3.6722739,False,https://www.idealista.com/inmueble/108682105/,"ALTOR ASESORES OFRECE Exclusivo Ático Dúplex de Obra Nueva con Espectacular Terraza. ¡OBRA NUEVA A ESTRENAR SIN PAGAR EL 10% DE IVA! TOTALMENTE REFORMADO CON EXCELENTES CALIDADES, LISTO PARA ENTRAR A VIVIR O RENTABILIZAR DESDE EL PRIMER DÍA. Descubre este impresionante ático dúplex de obra nueva, diseñado para ofrecer el máximo confort, luz natural y estilo contemporáneo. La joya de la vivienda es su amplia terraza privada, ideal para disfrutar del aire libre, con grandes ventanales que inundan de luz cada rincón del hogar. Distribuido en dos plantas, el ático cuenta con un elegante salón-comedor con cocina integrada, dos dormitorios con armarios empotrados y dos baños completos, todo acabado con materiales de alta calidad. Entre sus prestaciones destacan el aire acondicionado, ascensor en el edificio, y un moderno sistema de videovigilancia que garantiza la seguridad. Una oportunidad única para vivir con comodidad, estilo y luz natural en cada espacio. ¡Ven a conocerlo!",True,good,False,,4750.0,True,False,True,False,[],False,False,380000.0,€,,,flat,penthouse,"San Diego, Madrid",Ático en calle del Convenio,2,True,San Diego,True,,390000.0,10000.0,3.0
