propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,hasLift,district,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,highlight.groupDescription,parkingSpace.parkingSpacePrice
108094176,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/93/ab/1333626847.webp,2º B,11,295000.0,flat,sale,102.0,3,2,"calle Pinto, 56",Madrid,Parla,es,40.2394493,-3.7642648,True,https://www.idealista.com/obra-nueva/108094176/,"Parla Central es un proyecto residencial de la nueva generación de edificios en el centro de la ciudad.  Una promoción de obra nueva con viviendas de 1.2 y 3 dormitorios, moderna selección de materiales y calificación energética A.  A 5 minutos andando de la calle Real, Parla Central es la mejor opción de aquellos que desean vivir en el centro de la ciudad.",False,,True,2892.0,True,False,False,False,[],False,False,295000.0,€,flat,,"Calle Pinto-San Roque, Parla","Piso en calle Pinto, 56",2,True,True,Calle Pinto-San Roque,,,,False,,,,,
109180137,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/d5/e2/1366638627.webp,RH61-25,20,550000.0,flat,sale,113.0,2,2,calle Higuera,Madrid,Las Rozas de Madrid,es,40.517268,-3.9284362,False,https://www.idealista.com/inmueble/109180137/,"¡HOGARES LAS ROZAS HERON VENDE EN EXCLUSIVA!  ¡Extraordinaria oportunidad!  Magnífico y exclusivo bajo con jardín en urbanización privada con todo lujo de comodidades. La vivienda, con unas calidades excelentes, garantiza disfrutar de todas las ventajas que ofrece una de las mejores fincas en El Cantizal. El inmueble consta de 115 m2 construidos, y se distribuye en las siguientes estancias: - Hall recibidor de entrada con armario empotrado. - Cocina independiente totalmente amueblada y acondicionada con mobiliario de calidad, que con un tamaño y una luminosidad notable, cuenta, además, con salida independiente al jardín exterior. - Salón-comedor amplio y luminoso con ventanal y salida al fantástico jardín privado con el que cuenta la propiedad. - Cuarto de baño completo con plato de ducha que da servicio a la vivienda y a la habitación secundaria. - Habitación secundaria completamente exterior con vistas al jardín. - Dormitorio principal con comodísimo baño en suite, completamente exterior, y con doble armario empotrado totalmente vestidos y con cajoneras.  - Trastero y plaza de garaje cómoda y amplia. - Las zonas comunes equipadas con zonas verdes de paseo y descanso, parque de infantil, 2 piscinas comunitarias de buen tamaño, pista de pádel y gimnasio. Ubicación privilegiada:  En una zona en pleno crecimiento, con alta revalorización y proyección en Las Rozas de Madrid.  Todos los servicios a un paso: restaurantes, supermercados, centros comerciales, farmacias y comercios de primera necesidad.  Acceso directo a las principales vías: A-6 (La Coruña), M-50 y M-505 (Carretera del Escorial). No pierdas la oportunidad de visitarla. Financiación hasta el 100% (consultar condiciones).  La finca se encuentra en una zona fantástica. Una de las ubicaciones de mayor crecimiento, revalorización y proyección de Las Rozas de Madrid.   Tiene a escasos metros restaurantes, supermercados, centros comerciales, farmacias, y muchos establecimientos de primera necesidad. Salida fácil y directa a las carreteras de La Coruña (A6), la M-50 y la M-505 (Carretera del Escorial). ¡NO PIERDAS LA OPORTUNIDAD DE VISITARLO! FINANCIACIÓN HASTA EL 100%, CONSULTE CONDICIONES.",True,good,False,4867.0,False,False,False,False,[],False,False,550000.0,€,flat,,"El Cantizal, Las Rozas de Madrid",Piso en calle Higuera,bj,True,True,El Cantizal,El Cantizal,True,True,,,,,,
102905886,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/02/58/1171343329.webp,PIS2806,16,2750000.0,flat,sale,305.0,5,3,Barrio Goya,Madrid,Madrid,es,40.4260915,-3.6804136,False,https://www.idealista.com/inmueble/102905886/,"Fortuny Real Estate ofrece en venta espectacular vivienda de 305m2 de superficie, ubicada en la 3era planta exterior de una finca representativa acorde a la zona en el prestigioso Barrio de Salamanca. Se trata de una vivienda de espacios amplios y luz natural. Todo exterior con 6 balcones de vistas a la calle, con solo un vecino por planta. Estupendo edificio señorial con excelente ubicación y portero físico de lunes a sábado. Distribución muy funcional y espaciosa, se encuentra actualmente dividido en una vivienda y una consulta con accesos independientes, lo que lo convierte en una opción ideal para aquellos que buscan combinar su hogar con un espacio de trabajo sin necesidad de salir del edificio. La zona ofrece una amplia variedad de restaurantes, tiendas de lujo, galerías de arte y servicios de alta calidad, lo que la convierte en un lugar muy demandado. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa joven y emprendedora, formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes.",False,good,False,9016.0,True,False,False,False,[],False,False,2750000.0,€,flat,,"Goya, Madrid",Piso,3,True,True,Barrio de Salamanca,Goya,,,,,,,,
108584133,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/88/b6/1349143403.webp,W-030F4T,46,970000.0,chalet,sale,212.0,4,4,El Bosque,Madrid,Villaviciosa de Odón,es,40.3828017,-3.9394269,False,https://www.idealista.com/inmueble/108584133/,"Magnifico chalet en El Bosque Engel&Völkers tiene el placer de poder comercializar este bonito chalet con un encanto especial por su forma de arquitectura y su bonita escalera interior. Es un chalet amplio con grandes terrazas, muy luminoso, con una gran piscina y un bonito jardín donde podrás disfrutar con tu familia, amigos y descansar los fines de semana. Al entrar en este chalet nos encontramos con una gran escalera que nos distribuye la casa, a la izquierda nos encontramos con un bonito salón, con chimenea y un comedor anexo independiente anexo con salida al jardín y a la piscina. Dispone de una bonita cocina abierta al salón amueblada con todos los electrodomésticos y de color blanco que le da mayor amplitud. En esta planta nos encontramos con 2 habitaciones, una de ellas es la principal con su cuarto de baño en suite y armarios empotrados y la otra habitación con gran luminosidad. Dispone de un bonito aseo de cortesía y armario gabanero. En la planta superior, nos encontramos con 2 habitaciones amplias, con gran terraza y armarios empotrados, un salón y un cuarto de baño completo y muy amplio. Dispone de varios trasteros muy cómodos para poder guardar todo tipo de cosas. En la zona de la piscina muy próxima a la casa dispone de otra habitación y cuarto de baño completo, válido para cuarto de servicio, así como un apartamento exterior. El garaje es exterior y sirve como para 3 coches. La calefacción es por Gas propano pero tiene la instalación para el gas natural. Dispone de aire acondicionado en toda la casa. Excelente ubicación en la arteria principal de la urbanización accesible a todos los servicios de la misma a pie. La urbanización El Bosque pertenece a Villaviciosa de Odón, muy cerca de Boadilla del Monte. Con todos los servicios necesarios, la urbanización cuenta con vigilancia las 24 horas. Cerca del Colegio Ágora Internacional, el desarrollo de las instalaciones del Centro Oficial de la Liga y de la NBA en España, la Universidad Europea de Madrid y de una zona comercial con restaurantes, supermercado, escuela de baile, farmacia, cafeterías, veterinario, parroquia y campo de golf. Dos ambulatorios en casco urbano así como hospitales cercanos. Al municipio se accede desde la carretera M-501, Km-69 y desde la carretera M-50. Limita con los términos municipales de Boadilla del Monte, Villanueva de la Cañada, Brunete, Sevilla la Nueva, Móstoles, Alcorcón y Navalcarnero. Transporte público con paradas en Príncipe Pío y Cercanías de Móstoles. Mejorada también la conexión de transporte de Villaviciosa de Odón con la estación de Colonia Jardín.",False,good,False,4575.0,False,False,False,False,[],False,False,970000.0,€,chalet,independantHouse,"El Bosque, Villaviciosa de Odón",Casa independiente,,,,El Bosque,,True,True,,,,,,
107561437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/7e/37/1316218652.webp,3685,13,1129000.0,flat,sale,90.0,2,2,Barrio Trafalgar,Madrid,Madrid,es,40.4284958,-3.7001512,False,https://www.idealista.com/inmueble/107561437/,"Ubicado en una de las zonas más emblemáticas de Madrid, el distrito de Chamberí, combina la esencia histórica del barrio con las comodidades de la vida moderna. Con una amplia oferta de restaurantes, tiendas y una vibrante vida cultural, este barrio se posiciona como uno de los más atractivos para vivir e invertir en la capital. Este elegante piso cuenta con 2 amplios dormitorios y 2 baños, distribuidos en 90 m2 construidos. Los acabados contemporáneos y los grandes ventanales permiten disfrutar de una excelente luminosidad en todas las estancias. El salón-comedor es espacioso y cómodo, ideal para relajarse o recibir visitas, mientras que la cocina está equipada con electrodomésticos de última generación y un diseño funcional. A pocos minutos de las estaciones de metro y transporte público, goza de una ubicación privilegiada con fácil acceso al centro de Madrid y zonas cercanas. Además, está rodeado de servicios esenciales como supermercados, gimnasios y tiendas especializadas, todo a tu alcance. La gran mayoría de los inmuebles que tenemos en esta zona solo se encuentran en nuestra web. Visite nuestra página y descubra exclusivas viviendas. Fortuny Madrid Real Estate es una empresa con sólida experiencia formada por un grupo de consultores inmobiliarios especializados en la zona Prime de Madrid, creada con el objetivo de satisfacer las necesidades de los clientes más exigentes nacionales e internacionales. Somos un referente en el mercado español, ofreciendo un servicio completo con viviendas residenciales de alta calidad y una amplia gama de servicios inmobiliarios, cubriendo tanto el área privada como el área comercial para conseguir que personas físicas jurídicas, instituciones e inversores queden plenamente satisfechos con nuestros servicios.",False,good,False,12544.0,True,False,False,False,[],False,False,1129000.0,€,flat,,"Trafalgar, Madrid",Piso,2,True,True,Chamberí,Trafalgar,,,,,,,,
109194644,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/91/8b/98/1367073893.webp,CENTRO-MERCADONA (HUMANES DE MADRID) ,28,279000.0,flat,sale,95.0,3,2,calle Jacinto Benavente,Madrid,Humanes de Madrid,es,40.2619757,-3.8229532,False,https://www.idealista.com/inmueble/109194644/,"¡ Piso en venta en Humanes de Madrid, en urbanización cerrada con jardines y zona infantil!  La vivienda cuenta con 95 m² muy bien distribuidos, compuestos por 3 dormitorios con armarios empotrados, 2 baños con plato de ducha, un salón independiente con orientación sur que aporta gran luminosidad durante todo el día y acceso a una terraza abierta perfecta para disfrutar al aire libre. Además, incluye plaza de garaje y trastero, lo que garantiza espacio y practicidad en el día a día. Entre sus calidades destacan las persianas eléctricas en salón y dormitorio principal, aire acondicionado, calefacción individual por gas natural y un entorno cuidado con jardinero y videoportero. Ideal para familias que buscan comodidad y seguridad Se trata de un piso listo para entrar a vivir, en una zona tranquila, con buenas conexiones y pensado para disfrutar en familia. No dejes pasar esta oportunidad. Contacta ahora y agenda tu visita. ¡FINANCIACION HASTA EL 100%!",False,good,False,2937.0,True,False,False,False,[],False,False,279000.0,€,flat,,Humanes de Madrid,Piso en calle Jacinto Benavente,3,True,True,,,True,True,,,,,,
109159243,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/44/be/39/1366009068.webp,REMOLINO,28,175000.0,duplex,sale,75.0,2,2,CL REMOLINO,Madrid,El Molar,es,40.7312331,-3.5785963,False,https://www.idealista.com/inmueble/109159243/,"Aura Hogar presenta vivienda tipo dúplex en El Molar ALQUILADA, ideal para INVERSORES que busquen rentabilidad. La vivienda consta en planta baja de salón comedor, cocina amuebla y equipada con zona de tendedero y aseo de cortesía. En la primera planta nos encontramos con dos habitaciones con ventanas tipo velux y cuarto de baño con plato de ducha. Agua caliente por termo eléctrico de 75, y calefacción individual por radiadores eléctricos. Vivienda en muy buen estado y con inquilinos cuidadosos. Plaza de garaje incluida en el precio. Pocos gastos de comunidad de propietarios, 45€. Contrato de alquiler en vigor hasta diciembre de 2027. Fácil acceso por A1 y M129, a 30 minutos de Plaza de Castilla y a 15 del Hospital Infanta Sofía de S. S. de los Reyes. SIN COMISIONES en el precio de venta, solicite más información sin compromiso, no es posible realizar visitas.",True,good,False,2333.0,True,False,False,False,[],False,False,175000.0,€,flat,duplex,El Molar,Dúplex en CL Remolino,2,True,False,,,True,True,,,,,,
107278153,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/db/ce/1308268609.webp,AVV-130,36,1850000.0,chalet,sale,201.0,3,2,calle Ebro s/n,Madrid,Valdemorillo,es,40.5127927,-4.0454103,True,https://www.idealista.com/inmueble/107278153/,"¡Descubre el refugio perfecto para los amantes de la naturaleza! Este impresionante chalet independiente, construido en 1990, combina la robustez y el encanto de una construcción sólida con la comodidad de un diseño funcional en una sola planta. Con 201 m² construidos y 190 m² útiles, esta vivienda ofrece un amplio salón comedor bañado por la luz natural, tres dormitorios espaciosos con armarios empotrados y dos baños modernos con platos de ducha. La cocina está completamente equipada, lista para inspirar tus mejores recetas. Además, cuenta con una acogedora sala de estar, lavadero, despensa y un trastero adicional. El garaje tiene espacio para dos coches, asegurando que siempre tengas un lugar seguro para tu vehículo. La joya de esta propiedad es su pozo privado de agua de manantial, que garantiza un suministro constante y sostenible. Ubicada en una parcela privada de 510.000 m², esta casa es un verdadero paraíso natural rodeado de encinas, enebros, robles y fresnos, ofreciendo vistas inigualables hacia la Sierra de Guadarrama y la ciudad de Madrid. La terraza, con orientación en todas direcciones, es el lugar perfecto para disfrutar de atardeceres únicos. Adaptada para personas con movilidad reducida, esta propiedad te permite vivir la naturaleza en estado puro sin renunciar a las comodidades modernas, todo a solo 30 minutos de Madrid. ¡No pierdas la oportunidad de hacerla tuya! Llamanos y si estas realmente interesado veremos toda la finca.",False,good,False,9204.0,True,False,False,False,[],False,False,1850000.0,€,chalet,independantHouse,"Pino Alto - Navarredonda, Valdemorillo",Casa independiente en calle Ebro s/n,,,,Pino Alto - Navarredonda,,True,True,,,,,,
107754013,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/37/86/1322345608.webp,,22,2495000.0,flat,sale,240.0,4,5,"avenida de Luis García Cereceda, 7",Madrid,Pozuelo de Alarcón,es,40.4062857,-3.8008773,True,https://www.idealista.com/inmueble/107754013/,"Espectacular vivienda de 4 dormitorios con amplia terraza con jacuzzi. A la vivienda se accede a través de un amplio hall y una zona polivalente que separa la zona de día y zona de noche. Zona de día: Cuenta con un salón-comedor orientado al sur de 38 m2 con acceso a una amplia terraza con vistas al campo de golf. La cocina de 22 m2 abierta al comedor y zona de servicio (lavadero-tendedero, dormitorio servicio, baño servicio, aseo de cortesía).  Zona de noche: La superficie destinada al dormitorio principal, amplio vestidor y cuarto de baño con ducha y bañera, tocador y cabina independiente de wc, es de 44 m2 y cuenta con terraza propia y magníficas vistas a sur. Los tres dormitorios secundarios también cuentan con baño propio. Terraza envolvente con acceso desde todas las estancias con buenas vistas La vivienda cuentan con 4 plazas de aparcamiento y trastero, además de amplios cuartos para bicicletas. La urbanización dispone de amplias zonas verdes que distribuye las distintas zonas comunes, piscina comunitaria, gimnasio, y salas de comunidad en la misma urbanización Y piscina comunitaria con amplios vestuarios. LaFinca LGC-7 Residencial, forma parte del conjunto residencial LGC, que también cuenta con zona de ocio y servicios, La Finca Grand Café como punto de encuentro donde se fusiona la mejor restauración premium con una experiencia de compra excepcional y la zona deportiva, el club LaFinca Golf.  También se encuentra próximo a los mejores colegios internacionales (Colegio Británico), prestigiosos hospitales (Hospital Universitario Quirón) y clínicas privadas (La Zarzuela). cercanía a otros centros comerciales como El Zielo, Corte Inglés de Pozuelo y el complejo de ocio Kinépolis.",False,good,False,10396.0,True,False,False,False,[],False,False,2495000.0,€,flat,,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 7",2,True,True,Zona Prado de Somosaguas - La Finca,La Finca,True,True,,,,,Destacado,
108093912,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0a/93/ab/1333626847.webp,Bajo G,11,245000.0,flat,sale,83.0,2,2,"calle Pinto, 56",Madrid,Parla,es,40.2394493,-3.7642648,True,https://www.idealista.com/obra-nueva/108093912/,"Parla Central es un proyecto residencial de la nueva generación de edificios en el centro de la ciudad.  Una promoción de obra nueva con viviendas de 1.2 y 3 dormitorios, moderna selección de materiales y calificación energética A.  A 5 minutos andando de la calle Real, Parla Central es la mejor opción de aquellos que desean vivir en el centro de la ciudad.",False,,True,2952.0,True,False,False,False,[],False,False,245000.0,€,flat,,"Calle Pinto-San Roque, Parla","Piso en calle Pinto, 56",bj,True,True,Calle Pinto-San Roque,,,,False,,,,,
108240586,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/b6/ea/1338153333.webp,CO0002,32,950000.0,flat,sale,157.0,5,4,calle del Marqués de Lozoya,Madrid,Madrid,es,40.4207815,-3.6643736,False,https://www.idealista.com/inmueble/108240586/,"** En CUSCÓ Inmobiliaria no cobramos honorarios al comprador ** ** Financiamos hasta el 100% del valor del inmueble ** Luz, espacios, ubicación y familia son las palabras que mejor definen a este espectacular piso frente a Torrespaña, en distrito Retiro lindando con Barrio de Salamanca.  La vivienda, construida en 1982, cuenta con hall de entrada, gran salón, comedor, cocina independiente con zona de office, cinco dormitorios, dos baños completos, siendo el principal en suite y dos aseos con plato de ducha, ambos en suite.  Destaca la gran cantidad de luz natural que recibe la vivienda, que es toda exterior salvo baños y aseos, a cualquier hora del día. El salón cuenta con un gran ventanal con vistas panorámicas privilegiadas, presididas por Torrespaña, a la ciudad de Madrid y su sierra. La vivienda ofrece múltiples opciones de reforma y de redistribución de espacios.  Cocina reformada, ventanas de aluminio con doble cristal, carpintería interior pintada en blanco, suelos de parqué, paredes con gotelé. La calefacción es central y el agua caliente por caldera individual de gas natural. Aire acondicionado en salón y uno de los dormitorios. La urbanización cuenta con dos conserjerías, bonitas zonas ajardinadas, futbolín y mesa de ping-pong para disfrute de toda la familia y taquillas o lockers para la recepción de paquetes.  Seguridad 24 horas.  Zona residencial muy tranquila y familiar, pero con todo tipo de servicios a la mano; colegios, farmacias, supermercados, hospitales.. . Inmejorable ubicación, justo donde confluyen la calle Sainz de Baranda y la prolongación de la calle O Donnell, a escasos metros del Parque de Roma y cerca del Parque del Retiro y de la Plaza de Felipe segundo. A 2 minutos caminando de la parada de la línea 215 de la EMT y a 5 minutos de la parada de la línea 15 de la EMT y de la estación de Bici Mad. Respecto al Metro, llegamos en 9 minutos caminando a la parada de Metro de Sainz de Baranda y en 10 minutos de la de Metro O Donnell. Fácil salida a M30 y M40 Se incluye un trastero y una plaza de garaje, ambos en el sótano uno de la misma finca. Certificado de Eficiencia Energética en trámite. Financiamos hasta el 100% del valor de la vivienda.  Cuota mensual estimada financiando el 100% desde 3.690 euros No dudes en llamarnos para más información o para concertar una visita.",True,good,False,6051.0,True,False,True,False,[],False,False,950000.0,€,flat,,"Estrella, Madrid",Piso en calle del Marqués de Lozoya,12,True,True,Retiro,Estrella,True,True,,1000000.0,50000.0,5.0,,
107437615,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/d8/e6/1320635251.webp,7aa6e65e-9331-4a27-b312-1ee0681fbb4b,15,1790000.0,flat,sale,195.0,3,3,calle de Antonio Acuña,Madrid,Madrid,es,40.4215152,-3.6772902,False,https://www.idealista.com/inmueble/107437615/,"Inversión única e irrepetible en el Barrio de Salamanca ¡Oportunidad exclusiva! Adquiere un piso con alta rentabilidad a escasos pasos del emblemático Parque de El Retiro. Invierte ahora y disfruta de una rentabilidad superior al 4 %, con ingresos mensuales garantizados durante 5 años renovables según acuerdo. Se trata de un espectacular piso de 195 m², con posibilidad de diseñar 3 dormitorios en suite, ubicado en una finca señorial y elegante, en la mejor zona del prestigioso Barrio de Salamanca. Una propiedad ideal tanto para inversores como para quienes buscan un hogar de alto nivel en una de las zonas más cotizadas de Madrid. Invierte en el patrimonio de los tuyos AHORA.",False,good,False,9179.0,False,False,False,False,[],False,False,1790000.0,€,flat,,"Ibiza, Madrid",Piso en calle de Antonio Acuña,1,True,True,Retiro,Ibiza,,,,,,,,
109189449,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/07/cb/1367294740.webp,CHA0036,61,649000.0,chalet,sale,327.0,4,5,"calle la Coruña, 5",Madrid,Galapagar,es,40.6284193,-4.0281593,True,https://www.idealista.com/inmueble/109189449/,"Si buscas un hogar exclusivo, amplio y totalmente reformado, este chalet que te ofrece Fives Real Estate de 327 m² construidos sobre una parcela de 996 m² en Galapagar, muy próximo a Collado Villalba es la opción perfecta. Una vivienda lista para entrar a vivir, diseñada para disfrutar del confort, la luz natural y la tranquilidad de una de las zonas más demandadas de la sierra madrileña. Descripción breve de la casa Superficie construida: 327 m² Parcela: 996 m² Dormitorios: 4 (3 en suite) Baños: 4 completos + 1 aseo de servicio Distribución en 2 plantas Piscina privada y amplio jardín solado y nivelado Garaje espacioso Vivienda reformada entre 2023 y 2025 Descripción detallada de la vivienda La vivienda se distribuye en dos plantas: Planta principal: Un amplio y luminoso salón con cocina de concepto abierto, con tres accesos directos al jardín, que crean una conexión perfecta entre interior y exterior. En esta planta encontramos además dos dormitorios en suite, un aseo de servicio y espacios diseñados con un estilo moderno y funcional. Planta superior: Aquí se ubican los otros dos dormitorios, uno de ellos en suite, y un baño adicional. Estancias espaciosas, luminosas y con una cuidada reforma que aporta calidez y modernidad. El exterior de la casa está pensado para disfrutar: parcela de casi 1.000 m², piscina privada, zona ajardinada y solada, ideal tanto para el día a día como para reuniones y celebraciones. El garaje cerrado ofrece espacio suficiente para varios vehículos. La zona: Situado muy cerca de Los Negrales, una de las zonas más valoradas entre Galapagar y Collado Villalba, este chalet combina la tranquilidad residencial con todos los servicios al alcance. Excelente comunicación con la A-6 y cercanía a la estación de cercanías. Amplia oferta de colegios y centros educativos en las inmediaciones. Supermercados, centros comerciales, farmacias y servicios básicos a pocos minutos. Entorno natural privilegiado, perfecto para disfrutar de la sierra de Madrid sin renunciar a la comodidad urbana. Conclusión Este chalet es más que una vivienda: es un espacio único, completamente reformado, que une amplitud, diseño, privacidad y una ubicación inmejorable. Una oportunidad para quienes buscan un hogar especial en una de las zonas más demandadas de la sierra noroeste. Contáctanos para más información y organizar una visita. [IW].",True,good,False,1985.0,False,False,False,False,[],False,False,649000.0,€,chalet,independantHouse,"El Guijo - Colonia España - Colonia San Antonio, Galapagar","Casa independiente en calle la Coruña, 5",,,,El Guijo - Colonia España - Colonia San Antonio,,,,,,,,,
108559865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f3/31/b5/1365037188.webp,Venta_Torrelodones,85,1275000.0,chalet,sale,476.0,7,5,calle Mirarroyo,Madrid,Torrelodones,es,40.5771319,-3.8965449,False,https://www.idealista.com/inmueble/108559865/,"ABA Expertos Inmobiliarios pone a la venta en exclusiva este espectacular chalet de diseño moderno con unas vistas increíbles al lago de los Peñascales, dada su perfecta ubicación goza de ser una de las mejores viviendas orientadas al deseado lago. Esta impresionante vivienda se sitúa en una gran parcela de 1.420 m² y cuenta con una superficie construida de 476 m². La casa dispone de 6 amplios dormitorios y 5 baños, todos con acabados de alta calidad. Destacan sus 3 espaciosas terrazas, 2 de ellas ofrecen panorámicas únicas del lago. Distribución: Planta Principal: Espectacular hall de entrada con doble altura, gran salón, amplia terraza, comedor con acceso a una encantadora zona de estar, aseo de cortesia, amplia y luminosa cocina con salida a jardin y zona de servicio con dormitorio y baño en suite. Primera Planta: 4 amplios dormitorios, el principal con gran vestidor y baño en suite, dos de ellos con terraza privada y 2 baños. Planta Baja: En esta planta nos encontramos con una fantástica estancia polivalente con chimenea y cocina americana de más de 40 m2 con salida directa al jardín y con acceso privado que podría habitarse de forma totalmente independiente al resto de vivienda, además cuenta con otra estancia multifuncional ideal como zona de juegos, gimnasio, etc.. . gran trastero, baño y zona de almacenaje independiente, todo ello con salida directa al jardín y a la zona de piscina. Los materiales son de lujo, con suelos de piedra natural y madera de jatoba en todo el inmueble, creando ambientes luminosos y elegantes.  Una propiedad única para aquellos que buscan exclusividad, comodidad y belleza en un entorno natural y a tan solo 25 minutos de Madrid. La ubicación es inmejorable, en la urbanización Los Peñascales junto al lago, con servicios esenciales como colegios y a 5 min del centro de Torrelodones. Parada de autobuses a pocos metros andando a Torrelodones e intercambiador de Moncloa. Cercanías en Torrelodones y Las Matas. Rápido y directo acceso a la A6. La presente publicación tiene carácter meramente informativo, orientativo y no vinculante, por lo que no supone información contractual alguna, siendo su uso estrictamente comercial. Este anuncio puede contener errores, se muestra a título informativo de la información recibida, sin ser responsable la inmobiliaria de dichos errores.",True,good,False,2679.0,True,False,True,False,[],False,False,1275000.0,€,chalet,independantHouse,"El Monte, Torrelodones",Casa independiente en calle Mirarroyo,,,,Los Peñascales,El Monte,True,True,,1400000.0,125000.0,9.0,,
102184339,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ce/c4/2a/269086481.webp,Ref. 341-A,8,468638.0,flat,sale,130.0,3,2,calle Toledo s/n,Madrid,Getafe,es,40.3022106,-3.7332137,True,https://www.idealista.com/obra-nueva/102184339/,"Un auténtico lujo en pleno centro de la ciudad. Se ha realizado una plaza ajardinada delantera para dar espacio y visibilidad a la edificación. Se trata de un edificio de Viviendas libres, de nueva construcción, en el mismo centro de Getafe, a un paso del Ayuntamiento, en la zona más comercial de la ciudad, con 86 viviendas de 2, 3 y 4 dormitorios y piscina, una dotación inigualable en el casco antiguo de Getafe, que se adaptará perfectamente a sus necesidades. El edificio tiene un diseño moderno y atractivo y las viviendas cuentan con acabados de calidad. Es un edificio con tres plantas de sótano, y seis plantas sobre rasante (Baja más cinco). La promoción consta de 5 portales y seis núcleos de escalera y ascensor para acceder a las viviendas. La zona está muy bien comunicada, en el mismo centro de Getafe con fáciles accesos y cuenta con estación de Metro a 500 metros y líneas de autobús. Consultar disponibilidad de trasteros y plazas de garaje.",False,newdevelopment,True,3605.0,True,False,False,False,[],False,False,468638.0,€,flat,,"San Isidro, Getafe",Piso en calle Toledo s/n,1,True,True,San Isidro,,,,True,,,,,
