propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice
108389636,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/30/a8/1342658367.webp,BHHS-MAD-0655,42,3,875000.0,flat,sale,71.0,False,2,2,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4326121,-3.6750314,False,https://www.idealista.com/inmueble/108389636/,"Vivienda de estilo minimalista Japandi-Nórdico a estrenar, en tonos neutros, materiales nobles y una distribución moderna, ideal para disfrutar de luz natural, amplitud y elegancia.  Ubicada en una planta alta de un edificio tranquilo, este piso cuenta con una distribución fluida y funcional.   Salón -comedor-cocina en espacio abierto con gran luz natural gracias a sus tres ventanales a lo largo del área social. La cocina abierta, con mobiliario a medida en blanco roto, encimera porcelánica y electrodomésticos integrados. Isla central frente a la cocina, ideal como desayuno o zona social. El comedor situado al fondo con mesa redonda y sillas de diseño, le dan ese toque minimalista perfecto para una casa de estas proporciones.  En la zona de descanso tenemos un dormitorio principal con cama Queen, walking closet y baño en suite y un segundo dormitorio con cama individual, los baños son los dos completos y los armarios forrados y vestidos.  La vivienda tiene una gran luminosidad natural debido a su orientación sur y sus cuatro grandes ventanales. Las fotos son imágenes referenciales, la vivienda se encuentra en proceso de reforma, dicha reforma finalizara aproximadamente a finales de mayo y se entrega amueblada y lista para vivir.",True,good,False,True,12324.0,True,True,True,False,[],False,False,875000.0,€,flat,"Lista, Madrid",Piso,Top,,,,
107210069,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/1f/c1/1321045265.webp,W-02YCTG,21,bj,850000.0,flat,sale,89.0,True,2,2,Barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4271549,-3.6986499,False,https://www.idealista.com/inmueble/107210069/,"Maravillosa propiedad para inversión en Justicia Engel & Völkers pone a su disposición esta exclusiva propiedad reformada a estrenar en el prestigioso barrio de Justicia. Ubicada en una finca clásica y muy bonita con ascensor, esta vivienda ha sido completamente reformada con acabados de alta calidad, manteniendo el encanto y la elegancia del diseño original, pero incorporando las comodidades modernas que exige el estilo de vida actual.  La propiedad cuenta con una distribución ideal que maximiza el aprovechamiento de los espacios. Dispone de dos dormitorios, ambos con armarios empotrados, lo que proporciona un excelente almacenamiento. El dormitorio principal cuenta con un baño en suite, ofreciendo total privacidad y comodidad. El segundo baño, con acabados de primera calidad, se encuentra justo al lado del segundo dormitorio, perfecto para invitados o familiares. El salón-comedor, de amplias dimensiones, se integra perfectamente con la cocina abierta, creando un espacio fluido y luminoso, ideal para disfrutar de la vida diaria y para recibir a tus seres queridos. Las molduras a medida y los suelos de madera aportan un toque cálido y elegante, que hace de este hogar un lugar único y acogedor. El sistema de aire acondicionado por conductos y la calefacción por gas garantizan una temperatura agradable durante todo el año, sin importar la estación. Además, la ubicación de la propiedad en el corazón del barrio de Justicia te permitirá disfrutar de la cercanía a los mejores restaurantes, tiendas y espacios culturales, así como una excelente conectividad de transporte público. Si buscas una vivienda con personalidad, completamente reformada, en una de las zonas más cotizadas de Madrid, esta es tu oportunidad. ¡No dudes en ponerte en contacto con nosotros para más información y concertar una visita! La vivienda está situada en uno de los barrios más prime, cosmopolitas y vibrantes de Madrid. Si la zona de Salamanca o los Jerónimos tienen ese aire señorial y elegante, Justicia lo mantiene, pero con un toque cosmopolita y vanguardista. Perderse por las pequeñas tiendas de moda, o las galerías de arte, encontrar un restaurante o tomar algo hacen que se haya convertido en una de las zonas favoritas de la ciudad para vivir. Muy próxima a la emblemática calle Gran Via; la zona de Almagro; a escasos minutos de la plaza Colón; de las lujosas tiendas del barrio de Salamanca y las exclusivas boutiques de la calle Argensola. Está muy bien comunicada con el transporte público, tanto autobuses urbanos como las estaciones de metro, Alonso Martínez, Tribunal o Bilbao.",True,good,False,True,9551.0,True,True,False,False,[],False,False,850000.0,€,flat,"Chueca-Justicia, Madrid",Piso,Top,,,,
108380412,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/64/b3/1342390413.webp,BHHS-MAD-0659,41,7,970000.0,flat,sale,92.0,False,2,2,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.428001,-3.6736968,False,https://www.idealista.com/inmueble/108380412/,"Exclusivo piso de 90 m2 en una de las calles más demandadas de Barrio Salamanca, ofrece un equilibrio perfecto entre diseño funcionalidad y ubicación.  Recién renovado con acabados de alta calidad, cuenta con dos dormitorios y dos baños completos, incluyendo una habitación principal con baño en suite, ideal para disfrutar de tu propio espacio de confort y privacidad.  Su distribución inteligente y acabados contemporáneos crean un ambiente acogedor y luminoso en cada rincón. Además, el edificio dispone de portero y ascensor, garantizando comodidad y seguridad en tu día a día.  Esta propiedad representa una inversión inteligente tanto para vivir como para rentabilizar, la ubicación es perfecta, rodeada de servicios, tiendas exclusivas y una excelente conexión con toda la ciudad.",True,good,False,True,10543.0,True,True,True,False,[],False,False,970000.0,€,flat,"Goya, Madrid",Piso,Top,,,,
105987448,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/0b/87/1338762029.webp,W-02X0JX,45,1,1200000.0,flat,sale,169.0,True,3,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4230718,-3.7072142,False,https://www.idealista.com/inmueble/105987448/,"Espectacular piso exterior con 3 balcones en Universidad Engel & Vólkers ofrece esta magnífica vivienda en el centro de Madrid, al lado de la emblemática calle de Gran Vía. Una primera planta exterior de 171 m con tres dormitorios y dos baños, uno de ellos en suite con vestidor incluído en dormitorio principal. La vivienda se encuentra en un edificio con portero físico.  Entre sus características destacan los armarios empotrados, calefacción eléctrica a gas natural y aire acondicionado, asegurando el máximo confort.  Su orientación sur proporciona una luz natural durante todo el día.  Además, cuenta con una clase energética D, con un consumo de energía de 185,00 kWh/m² año y emisiones de CO2 de 189,00 kgCO/m² año. En Malasaña, el barrio de moda y más dinámico de Madrid, lleno de tiendas alternativas, vintage, bares, locales de música donde se puede escuchar música en directo. Con lugares llenos de historia, como la plaza del Dos de Mayo, El Palacio de Liria, o el Cuartel del Conde Duque, que además es un centro de cultura y arte. La gastronomía de la zona es digna de probar. Se encuentra perfectamente comunicado con varias estaciones cercanas como la estación de San Bernardo, Gran Vía, además la propiedad se encuentra cercana a las estaciones de Tribunal, Santo Domingo, Callao o Plaza de España. Se encuentra en tan buena ubicación que se puede ir andando por el centro, debido a que se encuentran todas las facilidades y ofertas de ocio, tiendas y gastronomía a un paso. Madrid está lleno de leyendas, el Barrio de Malasaña, debe su nombre a Manuela Malasaña, heroína del levantamiento del 2 de mayo en 1908.",True,good,False,True,7101.0,True,True,False,False,[],False,False,1200000.0,€,flat,"Malasaña-Universidad, Madrid",Piso,Top,,,,
104152121,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/4e/b7/1308303710.webp,BHHS-006946,41,,1720000.0,chalet,sale,300.0,,5,4,Barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.4555494,-3.6411396,False,https://www.idealista.com/inmueble/104152121/,"Berkshire Hathaway HomeServices Madrid   presenta magnífico chalet adosado en zona Prime Conde de Orgaz. La construcción de 300 m2 se sitúa en parcela de 270 m2 con piscina privada. Cuenta además con dos jardines. Su estupenda distribución queda reflejada de la siguiente manera: En planta principal, el hall nos da paso a salón comedor con amplios ventanales y dos orientaciones y acceso directo a terraza y jardín. Un dormitorio y baño completo en planta. Siguiendo el recorrido en esta misma planta tenemos gran cocina con office. En planta segunda, tres dormitorios, el principal en suite y los secundarios comparten un baño. En buhardilla, dos amplias salas y terraza. En planta baja, salida directa a jardín, dormitorio de servicio y baño completo, gran bodega, sala de máquinas y acceso a garaje.       RESEÑA:   Berkshire Hathaway HomeServices Madrid   presenta magnífico chalet adosado en zona Prime Conde de Orgaz. La construcción de 300 m2 se sitúa en parcela de 270 m2 con piscina privada.  .",True,good,False,,5733.0,True,True,True,False,[],False,False,1720000.0,€,chalet,"Conde Orgaz-Piovera, Madrid",Chalet adosado,Top,True,True,terracedHouse,
106093303,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/83/8f/1315381718.webp,W-02X1ML,49,2,1350000.0,flat,sale,236.0,True,5,4,Barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.4458701,-3.7785796,False,https://www.idealista.com/inmueble/106093303/,"Espacioso y luminoso piso de 5 habitaciones en Aravaca Amplio y luminoso piso de 236 m2 construidos en inmejorable ubicación entre Pozuelo y Aravaca. Año de construcción 2015, en perfecto estado. Accedemos al hall de entrada donde encontramos luminoso salón - comedor con salida a terraza donde disfrutar de unas maravillosas vistas al Skyline de Madrid. Cuenta 5 habitaciones, 2 de ellas en suite, vestidor en dormitorio principal, 3 baños y aseo de cortesía. Armarios empotrados en todas las habitaciones. La cocina está totalmente equipada y con tendedero cubierto. El piso cuenta con persianas automáticas, motores SOMFY, domótica que podemos manejar desde el móvil en las dos balconadas del despacho y tendedero, también tiene bomba de calor marca Daikin, calefacción central por gas natural, AC por conductos; y fibra óptica. La urbanización tiene conserje 12 horas, cámaras perimetrales, piscina, zona infantil y gimnasio. En el precio están incluidas 2 plazas de garaje y trastero. Tiene la opción de adquirir 2 plazas más, una de ellas con cargador eléctrico. Aravaca se encuentra a tan solo 10 min del centro de Madrid, excelentes comunicaciones tanto la estación de tren de cercanías de Aravaca, como autobuses, metro ligero. A tan solo unos minutos del centro comercial Zielo, oferta de Gastronomía, ocio, colegios de prestigio, Universidades, Hospitales y centros de salud.",True,good,False,True,5720.0,True,True,False,False,[],False,False,1350000.0,€,flat,"Aravaca, Madrid",Piso,Top,True,True,,
109110808,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/18/f4/1364923919.webp,MH213064 ,40,2,450000.0,flat,sale,73.0,True,1,2,Barrio Rejas,Madrid,Madrid,San Blas,es,Rejas,40.446146,-3.5877612,False,https://www.idealista.com/inmueble/109110808/,"GILMAR presenta esta exclusiva vivienda ubicada en el barrio de Rejas, Madrid. Esta propiedad se encuentra en un edificio moderno y cuenta con una superficie construida de 73 metros cuadrados. Una de las características destacadas de esta propiedad es que cuenta con jardín, piscina, trastero y garaje, brindando todas las comodidades necesarias para una vida cómoda y tranquila. La vivienda se encuentra en una ubicación privilegiada, cercana al centro comercial Plenilunio y tiene excelentes conexiones de transporte público. En las cercanías encontrará varias líneas de autobús, así como encontrarse a menos de media hora del Aeropuerto Madrid Barajas. En GILMAR llevamos desde 1983 ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestra amplia experiencia en el mercado inmobiliario nos permite ofrecer un servicio personalizado y de calidad. Si desea más información sobre esta propiedad, por favor facilítenos la referencia número 213064. Puede ponerse en contacto con nuestro equipo en la oficina de Orgaz-Naciones, ubicada en la Avenida Machupichu, 35. También puede llamarnos o enviarnos un correo electrónico. Estaremos encantados de atenderle y brindarle toda la información que necesite.",True,good,False,True,6164.0,True,True,False,False,[],False,False,450000.0,€,flat,"Rejas, Madrid",Piso,Top,True,True,,
108727665,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7f/d9/03/1353348480.webp,W-030PME,40,3,1590000.0,flat,sale,179.0,True,4,4,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4176048,-3.7016771,False,https://www.idealista.com/inmueble/108727665/,"Espectacular apartamento con dos balcones en el Centro de Madrid Engel & Volkers tiene el placer de comercializar este impresionante apartamento de lujo en el corazón de Madrid,entre la famosa Puerta del Sol y la histórica Gran via  Con una superficie total de 179 metros cuadrados y 163 metros cuadrados de área habitable, este magnífico apartamento, construido en 1900 y totalmente reformado en 2025, ofrece un espacio amplio,moderno y elegante para vivir, combinando a la perfección el encanto histórico con el confort moderno. Al entrar el distribuidor nos traslada a un amplio salón decorado con excelentes calidades que gracias a sus dos balcones a la calle nos inundan de luz natural irradiando sofisticación y estilo. Dividido en dos ambientes separados por su bonita chimenea, proporcionando un acogedor punto focal para las reuniones familiares o momentos de relajación. Unido a él la gran cocina americana, con su isla central de la que podemos disfrutar mientras cocinamos, equipada y decorada con electrodomesticos de ultima generación  Completa este espacio el bonito comedor incorporado, decorado en tonos cálidos, abierto y luminoso  La zona de descanso incluye cuatro lujosos dormitorios y cuatro baños en suite junto con un aseo de cortesía Todos los dormitorios con sus armarios empotrados decorados en tonos cálidos para inspirar el máximo confort y descanso  Los suelos de parquet añaden un toque de calidez y refinamiento. La vista a los edificios circundantes desde los balcones ofrece un entorno urbano auténtico, perfecto para aquellos que valoran la vibrante vida de la ciudad. Descubra la esencia del lujo urbano en este excepcional apartamento que combina lo clásico y lo contemporáneo. Con su ubicación privilegiada en el centro de Madrid y sus características de alta gama, esta propiedad representa una oportunidad única para disfrutar de un estilo de vida exclusivo en una de las ciudades más dinámicas del mundo. Descubra un estilo de vida inigualable en una de las zonas más historicas de Madrid. Ubicada en el corazón de la ciudad, esta propiedad ofrece un acceso privilegiado a la vibrante vida cultural y social de Madrid, ideal para aquellos que buscan una experiencia urbana de lujo. La zona es perfecta para empresarios, amantes del arte y la cultura, y aquellos que disfrutan de la vida nocturna y la gastronomía de alto nivel. La infraestructura en la zona es insuperable, con acceso inmediato a una amplia red de transporte público, incluyendo estaciones de metro y autobús que conectan rápidamente con toda la ciudad. A solo 15 minutos en coche se encuentra el Aeropuerto Adolfo Suárez Madrid-Barajas, facilitando conexiones internacionales sin esfuerzo. En los alrededores, encontrará una variedad de actividades de ocio, desde visitas a museos de renombre como el Museo del Prado, hasta compras de lujo en la famosa Gran Vía, la elegante Galeria Canalejas, Disfrute de espectáculos en el Teatro Real o relájese en el Parque del Retiro Fantastica ubicacion en zona centro,Sol es el corazón de Madrid y la Puerta del Sol la más famosa de toda la capital, su proximidad a icónicos monumentos históricos, elegantes boutiques y una oferta culinaria que abarca desde restaurantes con estrellas Michelin hasta encantadoras tabernas tradicionales.  En resumen, esta propiedad en el centro de Madrid no solo ofrece una residencia de lujo, sino también una puerta de entrada a todo lo que hace de esta ciudad un destino mundialmente admirado. Aquí, podrá disfrutar de una vida que combina a la perfección la sofisticación moderna con el encanto histórico de Madrid.",True,good,False,True,8883.0,True,True,False,False,[],False,False,1590000.0,€,flat,"Sol, Madrid",Piso,Top,,,,
107626574,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/68/f8/18/1318027378.webp,W-02YJEG,19,1,750000.0,flat,sale,143.0,True,4,2,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.4108802,-3.7150214,False,https://www.idealista.com/inmueble/107626574/,"Luminoso y Espacioso Piso en Madrid de los Austrias Engel & Völkers tiene el gusto de poder presentar esta propiedad en una de las ubicaciones más prestigiosas del distrito Palacio, junto a la Basílica de San Francisco el Grande. La propiedad cuenta con 143m² aproximadamente, distribuidos en cuatro dormitorios, dos baños, salón comedor y cocina, en una distribución agradable. La vivienda es exterior con unas vistas a la calle Bailén y otras estancias con vistas a un patio de manzana el cual genera gran luminosidad.  La propiedad se encuentra en una finca clásica con una preciosa fachada y grandes escaleras. La propiedad se encuentra en una de las zonas más emblemáticas de la ciudad, Madrid de los Austrias, con innumerables calles, plazas, monumentos, y edificios que han dejado huella en la historia de Madrid. A escasos minutos te encontrarás la Real Basílica de Francisco el Grande, la Plaza de la Paja, el Palacio Real y la Plaza Mayor, entre otros. La demanda del distrito está en auge ya que la conservación de la ciudad junto con su historia se mantienen y a su vez se actualiza para las necesidades y lujos de hoy en día. La zona destaca por la gran cantidad de restaurantes, cafeterías, mesones, comercios, hostales y la gran variación cosmopolita. Las comunicaciones son excelentes, ya sea a través de la M30, Metro, bus o Renfe.",True,good,False,True,5245.0,True,True,False,False,[],False,False,750000.0,€,flat,"Palacio, Madrid",Piso,Top,,,,
107719264,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/e6/36/1323104074.webp,SA207843,23,,2800000.0,chalet,sale,423.0,,5,4,calle Galgo,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4173711,-3.7851636,False,https://www.idealista.com/inmueble/107719264/,"Presentamos una magnífica propiedad en Somosaguas para reformar, una de las zonas más exclusivas y codiciadas de Pozuelo de Alarcón. Este chalet independiente, con una superficie construida de 423 m², se erige sobre una generosa parcela de 2.619 m². La vivienda, distribuida en dos plantas, cuenta con 5 dormitorios dobles y 4 baños, ofreciendo un espacio ideal para familias que buscan confort y exclusividad. La planta baja se compone de un hall de entrada que da paso a una espaciosa cocina con salida a un acogedor patio cubierto, perfecto para disfrutar de comidas al aire libre en cualquier estación del año. También en esta planta se encuentra una suite de servicio, una despensa, un baño completo y un amplio salón con chimenea que invita a relajarse en las noches de invierno. En la primera planta se ubican cuatro dormitorios, uno de ellos en suite con baño privado, y otro con acceso a una encantadora terraza. Esta planta cuenta con dos baños adicionales, garantizando comodidad y privacidad para toda la familia. Las características de esta propiedad incluyen carpintería interior y exterior de madera, calefacción individual de gas natural y una piscina privada rodeada de zonas ajardinadas, donde se puede disfrutar del clima templado de Madrid. El chalet también dispone de dos plazas de garaje, proporcionando un espacio seguro y cómodo para los vehículos. La ubicación de este chalet en Somosaguas no podría ser mejor. Se encuentra a pocos minutos del prestigioso colegio British Council School, que se halla a menos de 10 kilómetros. Para las compras y el ocio, el centro comercial Zielo Shopping Pozuelo es una excelente opción cercana. En cuanto al transporte, las líneas de autobuses 562 y 658 conectan rápidamente con el centro de Madrid, facilitando los desplazamientos diarios. El barrio de Somosaguas es sinónimo de tranquilidad y exclusividad. Rodeado de amplias zonas verdes y residencias de alto nivel, ofrece una calidad de vida inigualable. Además, su proximidad a la A-6 permite un acceso rápido y cómodo a la capital, así como a otras zonas de interés de la Comunidad de Madrid. Desde 1983, GILMAR ha estado ayudando a sus clientes a encontrar la casa de sus sueños, brindando un servicio profesional y personalizado. Este chalet en Somosaguas, referencia 207843, es una muestra más de nuestro compromiso con la excelencia. Para más información sobre este inmueble, no dudes en contactar con nuestro equipo de Pozuelo-Aravaca. Visítanos en nuestra oficina ubicada en Avda. de Europa 14, llámanos al o envíanos un correo electrónico a. Indícanos la referencia 207843 y estaremos encantados de atenderte.",True,renew,False,,6619.0,True,True,False,False,[],False,False,2800000.0,€,chalet,"Somosaguas, Pozuelo de Alarcón",Casa independiente en calle Galgo,Top,True,True,independantHouse,
109041550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/62/cf/1362463730.webp,INDEXPINAR,51,,685000.0,chalet,sale,322.0,,6,4,"calle del Pino Resinero, 50",Madrid,Navalcarnero,La Dehesa - El Pinar,es,,40.30221,-3.97767,True,https://www.idealista.com/inmueble/109041550/,"HOGARES NAVALCARNERO VENDE EN EXCLUSIVA un espectacular chalet pareado Index seminuevo en “El Pinar”, uno de los barrios más modernos y exclusivos de Navalcarnero. Una ubicación inmejorable: rodeada de naturaleza y tranquilidad, pero con todo lo que necesitas a tu alcance: comercios, colegios, transporte y ocio. La vivienda destaca por su diseño moderno, amplios espacios y una orientación excepcional que garantiza luz natural durante la mañana y la tarde, creando un ambiente cálido y acogedor en todas las estancias. Además, la decoración ha sido diseñada de forma específica para cada rincón de la casa, logrando un estilo único y equilibrado. Y lo mejor parte del mobiliario está incluido en el precio. En la planta baja encontrarás un dormitorio, un amplio baño completo con ducha, una cocina de ensueño con isla de piedra natural y gran despensa, y un salón-comedor impresionante, con enormes ventanales y salida directa al jardín trasero sin escaleras. El acceso a la primera planta resulta especialmente luminoso gracias a un tragaluz en la escalera, que llena de claridad esta zona de la vivienda y realza aún más su diseño moderno. La primera planta ofrece un dormitorio principal con vestidor, baño en suite con ducha y bañera, y acceso a una amplia terraza privada, perfecta para disfrutar de la tranquilidad al aire libre y vistas al Pinar. Además, cuenta con dos dormitorios secundarios muy espaciosos con armarios empotrados y un baño completo con doble ducha y velux eléctrico. El sótano es un plus increíble: un apartamento independiente con cocina y acceso directo al jardín, un dormitorio con armario, un baño completo con plato de ducha, un gran salón con terraza en patio inglés y dos espacios de almacenaje. Todo ello con una luminosidad excepcional. Los exteriores completan esta vivienda de lujo. En la parte delantera, espacio para dos vehículos con puertas motorizadas y cargador eléctrico. Y en la trasera, varias zonas diferenciadas: un elegante “chill-out”, césped natural y piscina independiente para disfrutar con familia y amigos. En cuanto a calidades, no falta detalle: pintura lisa en toda la vivienda, suelo porcelánico radiante en planta baja y primera planta, persianas de seguridad domotizadas y mosquiteras en todas las ventanas. Una casa moderna, lista para entrar a vivir y disfrutar desde el primer día. Una vivienda exclusiva, luminosa y completamente amueblada, con decoración cuidada al detalle y ubicada en la mejor zona de Navalcarnero. POSIBILIDAD DE FINANCIACIÓN HASTA EL 100%.",True,good,False,,2127.0,True,True,False,False,[],False,False,685000.0,€,chalet,"La Dehesa - El Pinar, Navalcarnero","Chalet pareado en calle del Pino Resinero, 50",Top,True,True,semidetachedHouse,
106774277,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/6f/ba/1316815873.webp,9087,49,,1190000.0,chalet,sale,336.0,,4,3,calle de la Luna,Madrid,Santo Domingo,,es,,40.6323466,-3.5795326,False,https://www.idealista.com/inmueble/106774277/,"REA Inmobiliaria presenta este bonito chalet independiente de diseño moderno situado en una zona de magníficas vistas en Santo Domingo. Una distribución cómoda y funcional, grandes ventanales que aportan mucha luz natural y un precioso jardín con piscina dan como resultado una vivienda llena de encanto, acogedora y confortable. Dispone de cuatro dormitorios y tres baños completos. El inmueble, de orientación sur, se distribuye en tres plantas. La planta principal se despliega a partir de un hall de entrada. Un imponente salón a doble altura con chimenea de cassette y ventanales de techo a suelo domina este nivel. Tiene salida a una espectacular terraza, con estupendas vistas y mucho espacio. Junto al salón se ubica la cocina, que se abre al salón y tiene zona de office y salida al lateral de la terraza. En esta planta también se sitúan dos dormitorios (uno de ellos con vestidor) y un baño completo que da servicio a los mismos. La planta primera pivota alrededor de un amplio distribuidor, que hace las veces de sala de estar y que tiene salida a una bonita terraza cubierta. En este nivel encontramos dos dormitorios más. El principal es muy espacioso, tiene vestidor y baño incorporado y salida a la terraza cubierta.  La planta baja se articula en un espectacular porche techado (situado justo debajo de la terraza de la planta principal) que da a la zona de piscina del jardín y una enorme habitación con barra de bar que puede hacer las veces de salón de recibo o sala de juegos. Un cuarto de baño completo exterior, que también puede servir como vestuario de invitados, presta servicio a esta parte de la casa. En cuanto a las calidades, los suelos son de barro en la planta principal y de tarima en la superior. La calefacción es de gas natural por radiadores (que son muy grandes y de colocación vertical), Hay aparatos de aire acondicionado en los dormitorios de arriba. El jardín, muy consolidado, tiene piscina, barbacoa, caseta de aperos y zona de césped. El garaje es cerrado y tiene capacidad para dos vehículos. Disponemos de otras muchas propiedades similares que no están publicadas en Idealista. Visite nuestra web reainmobiliaria.com Santo Domingo es una urbanización situada en el km. 28 de la autovía de la autovía A-1, a 20 minutos de Madrid Plaza de Catilla.  Está formada fundamentalmente por chalets unifamiliares sobre parcelas de al menos 1.000 m2, y en la entrada de la urbanización hay una zona de chalets adosados, pareados y pisos. La urbanización está dotada de una garita de seguridad a la entrada y una buena vigilancia en toda la zona. Además cuenta con un centro comercial con todo tipo de servicios necesarios en el día a día: varios restaurantes, farmacia, peluquería, tiendas de ropa y complementos, herbolario, bancos, supermercado, carnicerías, fruterías, jardinería, taller de coches, clínica veterinaria, etc. Hay también un colegio público, club deportivo, dispensario médico e iglesia. Buena comunicación de autobuses que comunican con Plaza Castilla y Alcobendas/San Sebastián de los Reyes, así como las poblaciones de la zona norte de Madrid. Tienen además paradas intermedias en el metro de San Sebastián de los Reyes, junto al Hospital Público Infanta Sofía, hospital de reciente construcción con todas las especialidades. El Hospital se encuentra a 10 minutos en coche. Pertenece al municipio de Algete, tiene un censo de 3.000 habitantes y está formada por 830 chalets.",True,good,False,,3542.0,True,True,False,False,[],False,False,1190000.0,€,chalet,Santo Domingo,Casa independiente en calle de la Luna,Top,True,True,independantHouse,
39308256,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/9a/8c/1350716875.webp,5485,78,,1350000.0,chalet,sale,534.0,,5,5,Peru,Madrid,Ciudalcampo,,es,,40.626355,-3.6141561,False,https://www.idealista.com/inmueble/39308256/,"REA Inmobiliaria ofrece este magnífico chalet independiente en Ciudalcampo con impresionantes vistas a la sierra. Tiene 534 m2 construidos y 2.615 m2 de parcela. Dispone de cinco dormitorios y cinco baños completos. El jardín cuenta con una preciosa casita de verano. Un inmueble muy funcional, en perfecto estado, y al que una pequeña actualización puede convertir en una casa espectacular. La vivienda se distribuye en 3 plantas: Planta principal: Se despliega a partir de un vestíbulo y cuenta con dos salones (uno de ellos con chimenea), comedor independiente, cocina totalmente reformada con office e isla y un dormitorio de invitados con baño completo. La cocina comunica con el comedor y desde ambos se sale a un bonito porche de orientación sur. Planta superior: Alberga la zona de descanso de la casa y presenta tres dormitorios de buen tamaño. El principal tiene baño en suite, con ducha y bañera, mientras que los otros dos comparten un baño. Tanto el principal como otro de los dormitorios se abren a una enorme terraza de unos 35 m2 de orientación sur. Planta inferior: El antiguo garaje se ha reconvertido en una diáfana sala de juegos con salida al jardín. Encontramos además lavadero-tendedero, despensa, un dormitorio de servicio con baño incorporado, trastero con ventana, cuarto de calderas y depósito de gasoil. El jardín, de orientación norte y sur, tiene piscina privada, multitud de árboles bien consolidados, y una casita de verano con una amplia sala acristalada, barbacoa, horno de leña, barra de bar, cuarto multiusos y baño completo para invitados. Hay una zona de aparcamiento donde pueden estacionarse dos vehículos. La calefacción es de gasoil por radiadores. Las instalaciones están en perfecto estado. La electricidad está recién cambiada, la caldera tiene tres años y el acumulador de agua, con capacidad para 1.000 litros, es de hace cuatro años. La pintura de las paredes es lisa. Disponemos de otras muchas propiedades similares que no están publicadas en este portal. Visite nuestra web reainmobiliaria.com Ciudalcampo es una de las mejores zonas residenciales de Madrid. Ubicada en el km 28 de la A-1 y a solo 20 minutos de Plaza de Castilla, combina privacidad, naturaleza y exclusividad en un entorno único. Mantiene un equilibrio excepcional entre el desarrollo urbanístico y la conservación del medio natural. La urbanización se compone principalmente de chalets unifamiliares en parcelas a partir de 2.500 m², rodeadas de encinares y con maravillosas vistas a la sierra. Tiene un gran prestigio por su seguridad 24 horas, gracias a su profesional patrulla de vigilancia.  Dentro de la urbanización se encuentra el prestigioso colegio internacional SEK y el exclusivo club RACE — con campo de golf, hípica, piscinas, tenis y zonas deportivas. Además, se encuentra junto al centro comercial Santo Domingo, que ofrece supermercado, farmacia, carnicería, pescadería, frutería, estanco y restaurantes, entre otros servicios y a tan solo 10 minutos del Hospital Público Infanta Sofía. Cuenta con un servicio regular de autobuses a Madrid y una línea interna que recorre toda la urbanización.  Una urbanización que logra el equilibrio perfecto entre entorno natural, privacidad y calidad de vida.",True,good,False,,2528.0,True,True,False,False,[],False,False,1350000.0,€,chalet,Ciudalcampo,Casa independiente en Peru,Top,True,True,independantHouse,
