propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,newDevelopmentFinished
104272565,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2d/18/1c/1041182930.webp,B2 CASA D,8,,1090000.0,chalet,sale,169.0,,4,4,"calle Pico De La Miel, 5",Madrid,Fuente del Fresno,,es,,40.5941199,-3.58657,True,https://www.idealista.com/obra-nueva/104272565/,"OBRAS INICIADAS, ENTREGA EN VERANO DE 2026.  1.090. 0000+iva ULTIMAS VIVIENDAS Se trata de un conjunto residencial cerrado formado por 16 únicas viviendas con piscina, zona verde y control de seguridad. La edificación está formada por viviendas en 2 plantas + terraza solárium, cuentan con amplios jardines privados de hasta 350 m² y 3 terrazas de superficie total 110 m2. Todas las unidades constan de 4 dormitorios, 2 baños y un aseo. Cada vivienda dispone de tres plazas de garaje y trastero. Las calidades de construcción son inmejorables, con aerotermia y suelo radiante refrescante que hace que las viviendas vayan a obtener la máxima calificación energética “A”. Placas solares fotovoltaicas. Además, cuentan con cocina completamente amueblada con electrodomésticos, armarios empotrados, puerta acorazada, acristalamiento de doble vidrio en todas las ventanas, control de climatización, persianas de seguridad, etc… Visite nuestro punto de venta en la propia promoción. Fuente El Fresno San Sebastián de los Reyes Una de las más prestigiosas y de mayor calidad de toda el área metropolitana de Madrid.  Desarrollada a lo largo de la autovía A I, se trata de una zona fundamentalmente residencial, dotada de todo tipo de equipamientos y servicios en sus alrededores escolar, deportivo, comercial, etc. La accesibilidad es inmejorable, encontrándose rodeada por varias Autovías y Autopistas: A-I Madrid Burgos, M-40, M-12 Eje aeropuerto, R2 radial Madrid Guadalajara. Tanto la estación de Chamartín como el aeropuerto Adolfo Suarez Madrid Barajas, se encuentran actualmente a unos 9 km. Dispone, además de varias líneas de autobuses urbanos e interurbanos.",False,newdevelopment,True,,6450.0,True,False,False,False,[],False,False,1090000.0,€,chalet,Fuente del Fresno,"Chalet adosado en calle Pico De La Miel, 5",,,,True,True,terracedHouse,False
103246222,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/fb/87/1352430578.webp,204D-2,12,,486800.0,chalet,sale,289.0,,3,3,calle Denébola s/n,Madrid,Móstoles,Sur,es,,40.311525,-3.8515111,True,https://www.idealista.com/obra-nueva/103246222/,"Diverso Móstoles | Chalets de 3 y 4 dormitorios con jardín privado, en régimen de cooperativa, ¡Obras iniciadas!  Descubre Diverso Móstoles, una nueva promoción de chalets adosados de 3 y 4 dormitorios, diseñados para ofrecer el máximo confort y calidad de vida.  Viviendas espaciosas, luminosas, aerotermia y con jardín privado.  El proyecto está ubicado en una zona tranquila y bien comunicada de Móstoles. Estas viviendas destacan por su excelente distribución, amplitud de estancias y calidades pensadas para tu bienestar. En el entorno encontrarás todos los servicios necesarios para el día a día: centros educativos como el Instituto Juan Gris, supermercados, zonas verdes, instalaciones deportivas, transporte público y acceso rápido a vías principales.  Contacta ahora y forma parte del proyecto Diverso Móstoles. ¡Las viviendas son limitadas!",False,newdevelopment,True,,1684.0,True,False,False,False,[],False,False,486800.0,€,chalet,"Sur, Móstoles",Chalet pareado en calle Denébola s/n,,,,True,True,semidetachedHouse,False
108081214,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/20/00/1339899083.webp,P1-8A,3,8,284676.0,flat,sale,109.0,True,3,2,De los Cerros s/n,Madrid,Madrid,Vicálvaro,es,Los Cerros,40.4059743,-3.5365582,True,https://www.idealista.com/obra-nueva/108081214/,"Residencial Corvus es un magnífico proyecto de viviendas de protección pública de precio limitado (VPPL) en régimen de cooperativa de 2, 3 y 4 dormitorios a un precio muy asequible en el que se incluye una plaza de garaje y un trastero.  Ubicación y accesibilidad Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal. Sostenibilidad La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, sólo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA. Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad. Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética. Viviendas  El residencial contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior y unas fantásticas zonas comunes donde se podrá disfrutar sin salir de casa tales como piscina, zonas verdes y salón comunitario. Viviendas de 2, 3 y 4 dormitorios cuidadosamente diseñadas para ofrecer diseño y confort unido a la sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética que permitirá reducir el consumo de energía. Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos en Los Berrocales, Los Cerros y Valdecarros. Si quieres formar parte de este ilusionante proyecto de vivienda protegida, ¡déjanos tus datos y te contactaremos!  Este proyecto se gestiona en régimen de Cooperativa. Residencial Corvus S. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2612.0,True,False,False,False,[],False,False,284676.0,€,flat,"Los Cerros, Madrid",Piso en De los Cerros s/n,,,,True,True,,False
108843487,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ba/55/bb/1365355922.webp,01299,45,3,1050000.0,flat,sale,183.0,False,5,2,calle de Andrés Mellado,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4413471,-3.7144686,False,https://www.idealista.com/inmueble/108843487/,"Se vende piso en Chamberí, en la calle Andrés Mellado, tercera planta con ascensor, ubicado en una finca representativa. Una excelente oportunidad para vivir o invertir en una de las zonas más consolidadas y cotizadas de Madrid. � Características principales: 185 m² construidos según catastro. 5 dormitorios  2 baños completos Salón-comedor muy luminoso, con terraza integrada que amplía el espacio Gran Cocina independiente con zona de lavado, cuarto de baño y dormitorio de servicio Trastero incluido en el precio Garaje rotativo en la finca � Detalles y equipamiento: Vivienda a reformar con muchas posibilidades Suelos de tarima Calefacción central con contadores individuales Finca con ascensor y adaptado para PMR Excelente orientación a patio de manzana con muchísima luz natural � Ubicación inmejorable: Situado en el corazón de Chamberí, uno de los barrios más emblemáticos de Madrid. Muy bien comunicado por transporte público y rodeado de todos los servicios: supermercados, colegios, centros médicos, universidades, zonas verdes y comercios. Se trata de una vivienda con necesidad de reforma, ideal para quienes buscan diseñar un hogar a medida. Sus 185 m² ofrecen una distribución muy versátil y múltiples posibilidades de transformación, desde una vivienda familiar espaciosa hasta un moderno piso con estancias abiertas y funcionales. Su amplitud y luz natural convierten esta propiedad en una gran oportunidad para personalizar y revalorizar en una de las mejores zonas de Madrid.  � ¿Te interesa este piso en venta en Chamberí? Contáctanos para más información, condiciones y agendar tu visita. El precio publicado no incluye el mobiliario, la decoración, impuestos ni el coste del servicio de gestión, asesoramiento y acompañamiento durante la compra.",False,renew,False,True,5738.0,True,False,True,False,[],False,False,1050000.0,€,flat,"Vallehermoso, Madrid",Piso en calle de Andrés Mellado,1187000.0,137000.0,12.0,,,,
108081268,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dd/20/00/1339899083.webp,P1-3ºA,3,3,284676.0,flat,sale,109.0,True,3,2,De los Cerros s/n,Madrid,Madrid,Vicálvaro,es,Los Cerros,40.4059743,-3.5365582,True,https://www.idealista.com/obra-nueva/108081268/,"Residencial Corvus es un magnífico proyecto de viviendas de protección pública de precio limitado (VPPL) en régimen de cooperativa de 2, 3 y 4 dormitorios a un precio muy asequible en el que se incluye una plaza de garaje y un trastero.  Ubicación y accesibilidad Los Cerros es uno de los cinco barrios que componen los nuevos desarrollos del sureste de Madrid. Este nuevo ámbito está situado en la parte norte de estos desarrollos, junto a El Cañaveral y los municipios de Coslada y San Fernando Es una zona muy bien comunicada por la M-50, R-3 y M-45. Además, está planteado el desdoblamiento de la Línea 7 de Metro a partir de la estación de Ascao y con un ramal hacia Los Cerros-Ensanche de San Fernando y la ejecución de intercambiador modal. Sostenibilidad La principal diferencia con otro desarrollo urbanístico es que tiene una menor ocupación del suelo para las edificaciones, sólo el 12%, lo que lo convierte en un PROYECTO SOSTENIBLE Y VOLCADO HACIA LA NATURALEZA. Será EL BARRIO MÁS VERDE DE MADRID que formará parte del Bosque Metropolitano, ese gran cinturón verde que el ayuntamiento de la capital planea construir bordeando la ciudad. Se van a tomar todas las medidas necesarias para poder optar a una alta calificación energética. Viviendas  El residencial contará con todos los ingredientes característicos de los proyectos de Grupo Ibosa, arquitectura singular, viviendas con distribuciones bien pensadas donde se potencia la luminosidad de las estancias, terrazas que unen interior con exterior y unas fantásticas zonas comunes donde se podrá disfrutar sin salir de casa tales como piscina, zonas verdes y salón comunitario. Viviendas de 2, 3 y 4 dormitorios cuidadosamente diseñadas para ofrecer diseño y confort unido a la sostenibilidad, ya que se tomarán las medidas necesarias para obtener una alta calificación energética que permitirá reducir el consumo de energía. Grupo Ibosa tiene una dilatada experiencia en la comercialización y gestión de vivienda protegida, contando en la actualidad, con numerosos proyectos en Los Berrocales, Los Cerros y Valdecarros. Si quieres formar parte de este ilusionante proyecto de vivienda protegida, ¡déjanos tus datos y te contactaremos!  Este proyecto se gestiona en régimen de Cooperativa. Residencial Corvus S. Coop. Mad., ya está constituida. Durante el desarrollo del proyecto, la Dirección Facultativa se reserva el derecho de efectuar modificaciones que viniesen motivadas por exigencias de orden técnico o jurídico por parte de las Administraciones competentes, así como aquellas que pudieran suponer cambios del proyecto o en la memoria de calidades que en ningún caso supondrán minoración de las calidades previstas. Los precios aquí indicados serán actualizados con el incremento de IPC anual hasta que se obtenga la calificación provisional. Importante señalar que, los precios que aparecen tienen pendiente de aplicar el IPC 2025. La cuantía que represente aplicar el incremento del IPC se llevará a la cantidad pendiente de pago en la entrega de llaves.",False,newdevelopment,True,True,2612.0,True,False,False,False,[],False,False,284676.0,€,flat,"Los Cerros, Madrid",Piso en De los Cerros s/n,,,,True,True,,False
108343109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/46/e4/1341295180.webp,1ºE,9,1,220000.0,flat,sale,120.0,True,3,2,"calle Juan de Austria, 13",Madrid,Villarejo de Salvanés,,es,,40.1664106,-3.2781779,True,https://www.idealista.com/obra-nueva/108343109/,"AC HOME presenta una fantástica promoción de viviendas de Obra nueva ""ARENAL V"" a tan solo 35 minutos de Madrid Capital. Conjunto Residencial privado con instalaciones de primera calidad que ofrece 20 viviendas exclusivas de 1,2 y 3 Dormitorios, todas con Plaza de Garaje y Trastero incluidas en el precio.  Hogares cuidados al detalle que incorporan las mejores calidades: Carpintería exterior de PVC con rotura del puente térmico con apertura oscilobatiente y doble vidrio ""Climalit"", Puerta de entrada blindada, armarios empotrados en todos los dormitorios, cocinas amuebladas y equipadas con Horno, placa vitrocerámica y campana extractora, Preinstalación para carga de coches eléctricos en garajes. Interiores confortables y de alta eficiencia energética. Villarejo de Salvanés está perfectamente comunicado por varias líneas de autobús (351, 352 y 353 a Madrid Capital, 350 a Arganda del Rey y 430 a Aranjuez), y acceso por carretera desde la A-3 y R-3. En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,newdevelopment,True,True,1833.0,True,False,False,False,[],False,False,220000.0,€,flat,Villarejo de Salvanés,"Piso en calle Juan de Austria, 13",,,,True,True,,False
108343145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/04/71/1341295179.webp,BºF,9,bj,172000.0,flat,sale,86.0,True,2,2,"calle Juan de Austria, 13",Madrid,Villarejo de Salvanés,,es,,40.1664106,-3.2781779,True,https://www.idealista.com/obra-nueva/108343145/,"AC HOME presenta una fantástica promoción de viviendas de Obra nueva ""ARENAL V"" a tan solo 35 minutos de Madrid Capital. Conjunto Residencial privado con instalaciones de primera calidad que ofrece 20 viviendas exclusivas de 1,2 y 3 Dormitorios, todas con Plaza de Garaje y Trastero incluidas en el precio.  Hogares cuidados al detalle que incorporan las mejores calidades: Carpintería exterior de PVC con rotura del puente térmico con apertura oscilobatiente y doble vidrio ""Climalit"", Puerta de entrada blindada, armarios empotrados en todos los dormitorios, cocinas amuebladas y equipadas con Horno, placa vitrocerámica y campana extractora, Preinstalación para carga de coches eléctricos en garajes. Interiores confortables y de alta eficiencia energética. Villarejo de Salvanés está perfectamente comunicado por varias líneas de autobús (351, 352 y 353 a Madrid Capital, 350 a Arganda del Rey y 430 a Aranjuez), y acceso por carretera desde la A-3 y R-3. En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,newdevelopment,True,True,2000.0,True,False,False,False,[],False,False,172000.0,€,flat,Villarejo de Salvanés,"Piso en calle Juan de Austria, 13",,,,True,True,,False
97375605,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/da/dc/52/977597886.webp,DS-P77245C,21,2,2700000.0,flat,sale,220.0,True,3,4,Barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4218214,-3.6853689,False,https://www.idealista.com/inmueble/97375605/,"DIZA Consultores les presenta vivienda reformada de lujo en el corazón de Recoletos, a un paso del Parque del Retiro. En un enclave único, cerca de una de las calles principales del Barrio de Salamanca, en un edificio representativo se encuentra este piso con terraza con una superficie total de 220 metros construidos. Se trata de un piso donde se han cuidado todos los detalles, convirtiéndolo en un trofeo en la mejor zona de Madrid. La zona de día es muy amplia, con salón comedor de más de 50 metros cuadrados. Este comunica con unas puertas correderas a la cocina. La zona de descanso se compone de tres dormitorios dobles dando a un gran patio de manzana, todos con baño en suite. La vivienda posee todo lo necesario para sentirse cómodo en todo momento: calefacción central por radiadores de diseño, aire acondicionado por conductos, iluminación indirecta por LED y ventanas con aislamiento térmico y acústico. El Barrio Salamanca se trata de una de las zonas más lujosas y con mejor calidad de vida de Europa. Gracias a la amplia oferta gastronómica, cultural y comercial, se trata de una formidable zona donde vivir e invertir. Estaremos encantados de atenderle. DIZA Consultores Inmobiliarios Inmobiliaria de lujo en Madrid ubicada en el Barrio de Salamanca especializada en comprar, vender y alquilar pisos en Madrid Convertimos Sueños en Hogares.",False,good,False,True,12273.0,False,False,False,False,[],False,False,2700000.0,€,flat,"Recoletos, Madrid",Piso,,,,,,,
106150678,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/bd/59/1274046519.webp,,28,,1900000.0,chalet,sale,650.0,,5,5,calle Mistral,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4083089,-3.8039686,False,https://www.idealista.com/inmueble/106150678/,"Propiedades Pozuelo vende en exclusiva y para INVERSORES en la Finca chalet amueblado, con rentabilidad desde el primer día. -  Moderno y luminoso chalet adosado de ESQUINA con ampliaciones, gran jardín y piscina privada, en exclusiva urbanización con magníficas zonas comunes y riguroso dispositivo de seguridad. La vivienda dispone de tres salones, cinco dormitorios (uno de servicio) más un despacho, cuatro cuartos de baño más tres aseos de cortesía, trastero, ocho plazas de garaje, ascensor privado y todas las comodidades de última generación, Las zonas comunes cuentan con amplias zonas ajardinadas, dos piscinas, parque infantil, pistas de pádel y pista polideportiva. La urbanización además cuenta con parking para invitados. Distribución, - Planta principal, recibidor, despacho, aseo de cortesía, espaciosa cocina equipada, y amplio salón con chimenea y acceso a porche con barbacoa, piscina privada y jardín que bordea la casa. - Primera planta, un dormitorio con vestidor, cuarto de baño y terraza, y dos dormitorios con grandes armarios empotrados que comparten un cuarto de baño.  - Segunda planta, gran dormitorio principal, con numerosos armarios empotrados, zona de vestidor ampliada y espacioso cuarto de baño con ducha y bañera hidromasaje. - Planta sótano, espectacular salón de ocio con cocina americana y chimenea, aseo de cortesía, dormitorio de servicio con cuarto de baño incorporado, lavandería, trastero y garaje. Detalles: domótica, calefacción gas natural suelo radiante con termostatos independientes en cada estancia, aire acondicionado y persianas motorizadas.",False,good,False,,2923.0,True,False,False,False,[],False,False,1900000.0,€,chalet,"La Finca, Pozuelo de Alarcón",Chalet pareado en calle Mistral,,,,True,True,semidetachedHouse,
108195560,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/19/e9/6b/1336765659.webp,CM-426679,16,1,749000.0,flat,sale,117.0,True,3,2,Barrio Sol,Madrid,Madrid,Centro,es,Sol,40.4148016,-3.7052691,False,https://www.idealista.com/inmueble/108195560/,"ÚNICA Inmobiliaria les presenta esta extraordinaria propiedad ubicada en el corazón de Madrid, junto a la Plaza mayor.  Descubre esta espectacular vivienda de 117 m² en una ubicación inmejorable, justo al lado de la emblemática Plaza Mayor. Con 3 amplios dormitorios dobles y 2 baños, este hogar es perfecto para disfrutar de la vida madrileña. La reforma integral de altas calidades ha dotado a la vivienda de un estilo moderno y acogedor, ideal tanto para vivir como para invertir.  La luminosidad es una de las características más destacadas, gracias a sus 5 balcones que inundan cada rincón de luz natural. El salón y la cocina son espacios amplios y funcionales, perfectos para compartir momentos inolvidables. Además, cuenta con aire acondicionado y calefacción en todas las estancias, asegurando el máximo confort durante todo el año. Ubicado en una primera planta exterior con ascensor y orientación este, esta vivienta ofrece alta rentabilidad demostrable del 10 %, una excelente rentabilidad. La cercanía a tiendas, restaurantes y una variada oferta de ocio hace que esta propiedad sea aún más atractiva. ¡No dejes pasar la oportunidad de vivir o invertir en el corazón de Madrid! En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",False,good,False,True,6402.0,True,False,False,False,[],False,False,749000.0,€,flat,"Sol, Madrid",Piso,,,,,,,
108343110,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/04/71/1341295179.webp,2ºG,9,2,175000.0,flat,sale,88.0,True,2,2,"calle Juan de Austria, 13",Madrid,Villarejo de Salvanés,,es,,40.1664106,-3.2781779,True,https://www.idealista.com/obra-nueva/108343110/,"AC HOME presenta una fantástica promoción de viviendas de Obra nueva ""ARENAL V"" a tan solo 35 minutos de Madrid Capital. Conjunto Residencial privado con instalaciones de primera calidad que ofrece 20 viviendas exclusivas de 1,2 y 3 Dormitorios, todas con Plaza de Garaje y Trastero incluidas en el precio.  Hogares cuidados al detalle que incorporan las mejores calidades: Carpintería exterior de PVC con rotura del puente térmico con apertura oscilobatiente y doble vidrio ""Climalit"", Puerta de entrada blindada, armarios empotrados en todos los dormitorios, cocinas amuebladas y equipadas con Horno, placa vitrocerámica y campana extractora, Preinstalación para carga de coches eléctricos en garajes. Interiores confortables y de alta eficiencia energética. Villarejo de Salvanés está perfectamente comunicado por varias líneas de autobús (351, 352 y 353 a Madrid Capital, 350 a Arganda del Rey y 430 a Aranjuez), y acceso por carretera desde la A-3 y R-3. En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,newdevelopment,True,True,1989.0,True,False,False,False,[],False,False,175000.0,€,flat,Villarejo de Salvanés,"Piso en calle Juan de Austria, 13",,,,True,True,,False
107549164,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/09/fa/1315841872.webp,MAD37991,47,1,2950000.0,flat,sale,280.0,True,5,6,Barrio Castellana,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4341188,-3.6795624,False,https://www.idealista.com/inmueble/107549164/,"Lucas Fox presenta este espectacular piso exterior a estrenar, ubicado en una elegante finca clásica de 1946 con ascensor y servicio de portería. La vivienda destaca por su luminosidad, gracias a sus dos terrazas: una con vistas a la calle y otra orientada a un tranquilo patio de manzanas. Al acceder, un elegante recibidor actúa como distribuidor de la vivienda. A la izquierda, se abre un amplio y diáfano salón con zona de estar y comedor, que conecta con la terraza principal orientada al sur. A la derecha, encontramos una sofisticada cocina completamente equipada con electrodomésticos de alta gama, que puede independizarse mediante un innovador sistema de barras de madera, aportando un toque de diseño único. En esta misma zona, se dispone un aseo de cortesía y un práctico cuarto de lavandería. La zona de noche alberga cinco amplios dormitorios, cada uno con su propio baño en suite, garantizando privacidad y confort. Esta exclusiva vivienda ha sido reformada con materiales de la más alta calidad y un meticuloso cuidado en cada detalle: iluminación ambiental adaptable, techos altos y un eficiente sistema de calefacción y refrigeración por aerotermia. Además, cuenta con un trastero en la misma finca. Ubicada en una calle tranquila del prestigioso distrito de Salamanca, en la zona de Castellana, la propiedad se encuentra rodeada de exclusivos comercios, restaurantes y servicios, a tan solo 300 metros de la calle Príncipe de Vergara. Una oportunidad única para disfrutar del lujo, la comodidad y el diseño en una de las mejores zonas de Madrid.",True,renew,False,True,10536.0,True,False,False,False,[],False,False,2950000.0,€,flat,"Castellana, Madrid",Piso,,,,,,,
107402475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4f/de/af/1315157244.webp,ESP0000171384,37,,306180.0,chalet,sale,231.0,,4,4,camino del Mar Chico,Madrid,Aranjuez,Centro,es,,40.0245511,-3.6059454,False,https://www.idealista.com/inmueble/107402475/,"Os damos la bienvenida a esta espléndida casa de obra nueva situada en Aranjuez, Madrid. La vivienda se distribuye en cuatro habitaciones, salón-comedor, cocina, cuatro baños, una terraza y un balcón. El inmueble tiene suelos de parquet. Está situada en el centro de Aranjuez. En sus alrededores encontramos escuelas, supermercados, bancos, bibliotecas y farmacias. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a Autovía del Sur. En Aliseda Inmobiliaria tenemos la mayor oferta de inmuebles al mejor precio garantizado. Descubre nuestra amplia oferta inmobiliaria y no pierdas la oportunidad de encontrar la casa perfecta para ti.",False,good,False,,1325.0,True,False,False,False,[],False,False,306180.0,€,chalet,"Centro, Aranjuez",Chalet adosado en camino del Mar Chico,,,,True,True,terracedHouse,
108343143,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/d0/5f/1341294952.webp,BºE,9,bj,238000.0,flat,sale,151.0,True,3,2,"calle Juan de Austria, 13",Madrid,Villarejo de Salvanés,,es,,40.1664106,-3.2781779,True,https://www.idealista.com/obra-nueva/108343143/,"AC HOME presenta una fantástica promoción de viviendas de Obra nueva ""ARENAL V"" a tan solo 35 minutos de Madrid Capital. Conjunto Residencial privado con instalaciones de primera calidad que ofrece 20 viviendas exclusivas de 1,2 y 3 Dormitorios, todas con Plaza de Garaje y Trastero incluidas en el precio.  Hogares cuidados al detalle que incorporan las mejores calidades: Carpintería exterior de PVC con rotura del puente térmico con apertura oscilobatiente y doble vidrio ""Climalit"", Puerta de entrada blindada, armarios empotrados en todos los dormitorios, cocinas amuebladas y equipadas con Horno, placa vitrocerámica y campana extractora, Preinstalación para carga de coches eléctricos en garajes. Interiores confortables y de alta eficiencia energética. Villarejo de Salvanés está perfectamente comunicado por varias líneas de autobús (351, 352 y 353 a Madrid Capital, 350 a Arganda del Rey y 430 a Aranjuez), y acceso por carretera desde la A-3 y R-3. En AC HOME, nos ponemos a su disposición para poder ayudarle en la compra de su vivienda, contamos con departamento financiero propio.",False,newdevelopment,True,True,1576.0,True,False,False,False,[],False,False,238000.0,€,flat,Villarejo de Salvanés,"Piso en calle Juan de Austria, 13",,,,True,True,,False
108939614,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/12/0c/1359512922.webp,,31,1,219900.0,duplex,sale,68.0,True,2,1,calle San Roque,Madrid,Fuente el Saz de Jarama,,es,,40.6313328,-3.5107564,False,https://www.idealista.com/inmueble/108939614/,"Agencia inmobiliaria de Fuente el Saz de Jarama | zona Fuente el Saz, Valdetorres | Tecnocasa Estudio Valdetorres - Fuente el Saz Slu: EN VENTA: ¡Inmejorable piso dúplex PARA ENTRAR A VIVIR en FUENTE EL SAZ DE JARAMA con todas las comodidades ya que la vivienda se entrega TOTALMENTE AMUEBLADA como se ve en las fotografías. La vivienda consta de dos alturas. Primera planta: dispone de salón acogedor con zona para mesa de comedor, aire acondicionado y una ventana Climalit con doble cristal, buena iluminación y una cocina impecable con gama de electrodomésticos de última generación que se van a poder disfrutar ya que la propiedad los deja para uso y disfrute del comprador, muebles altos y bajos y una despensa bajo la escalera del distribuidor para optimizar el almacenamiento. Con posibilidad de hacer un segundo baño en planta baja como se puede apreciar en las infografias (imagenes 6 y 7).  Segunda planta: encontramos dos dormitorios, el principal con armario empotrado tipo vestidor ya que cuenta con mucha profundidad y una ventana VELUX de PVC con PERSIANA SOLAR y mando conectado con ""Alexa"", el individual con tamaño de sobra para los elementos básicos que necesita cualquier habitación y un baño completo con acceso a una terraza tendedero para evitar tender dentro de casa. Ventanas Velux en ambos dormitorios.  La vivienda cuenta con calefacción de gas individual, caldera de condensación marca ""Saunier Duval"" y puertas laminadas en roble. La ubicación es inmejorable, con servicios básicos cercanos como supermercados (Mercadona, día.. . ), colegios (c. E. I. P. S. O Martina García) hasta 4º de la eso, bares y restaurantes, farmacias, centro de salud con servicio de urgencias, además, tendrás acceso rápido a la m-111 y varias líneas de autobuses que conectan con el Casar, Alcalá de Henares y Madrid (197, 184 y 254). ""VENGA A VISITARLO SIN COMPROMISO, Y RECUERDE QUE LE PODEMOS CONSEGUIR HASTA EL 100% DE FINANCIACIÓN CON NUESTRO DEPARTAMENTO FINANCIERO KIRON"".",False,good,False,False,3234.0,True,False,False,False,[],False,False,219900.0,€,flat,Fuente el Saz de Jarama,Dúplex en calle San Roque,229990.0,10090.0,4.0,,,duplex,
