propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology
100848156,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/ef/7d/1100915135.webp,POZ40307,43,,1790000.0,chalet,sale,650.0,,7,8,Urb. este - Montepríncipe,Madrid,Boadilla del Monte,Urb. este - Montepríncipe,es,,40.3975846,-3.84624,False,https://www.idealista.com/inmueble/100848156/,"Lucas Fox se enorgullece de presentar esta irrepetible villa de gran calidad, ubicada en la prestigiosa urbanización Montepríncipe, en Boadilla del Monte.  Esta villa de ensueño cumple todas las expectativas de una residencia de lujo en una de las mejores zonas residenciales de la capital. La villa, construida en el año 2001 con materiales de alta calidad, se encuentra en un inmejorable estado de conservación y lista para entrar a vivir. Ofrece preciosos espacios exteriores e interiores con un frondoso jardín, distintas áreas y rincones destinados al ocio y al disfrute y unas irrepetibles vistas a la Sierra de Madrid. Por todo ello, nos encontramos ante una casa incomparable en la mejor zona para vivir en Madrid.  La villa resulta muy especial por su infinidad de detalles arquitectónicos, así como por su riqueza espacial. Situada en pleno corazón del Monte de Boadilla, rodeado de paz y en pleno contacto con la naturaleza.  Accedemos a su extensa y consolidada parcela de más de 4.800 m² y un camino de entrada nos conduce a la zona de aparcamiento, con capacidad para hasta seis coches. La construcción se encuentra elevada en la parcela, lo que brinda una máxima privacidad y goza de una maravillosa luz durante todo el día, gracias a sus múltiples orientaciones.  La entrada principal da paso a un cálido vestíbulo de bienvenida con baño de cortesía y armarios gabaneros. A mano derecha, se encuentra la espaciosa cocina independiente, con zona office y con una gran isla central. La cocina cuenta además con excelente espacio de almacenaje, una despensa y una zona de colada. Al fondo, encontramos el gran salón principal con chimenea, con un diseño muy elegante y dividido en dos ambientes. A mano derecha, se dispone el comedor formal, doblemente comunicado con la cocina y con gran capacidad, ideal para las reuniones familiares o con amigos. Esta zona de la casa cuenta con salida a una maravillosa terraza actualmente acristalada y acceso directo a la piscina.  El ala izquierda se ha destinado exclusivamente a la zona de noche. Se compone actualmente de cuatro amplios dormitorios y tres cuartos de baño completos, todos ellos con plato de ducha. Este ala cuenta además con armarios empotrados en todas las zonas, garantizando un excelente almacenaje para toda la familia.  Subiendo la majestuosa escalera en mármol llegamos a la planta superior. Esta planta también se destina al descanso, con dos amplios dormitorios con cuarto de baño doble compartido, vestidor y una magnífica terraza abierta con vistas panorámicas a la Sierra de Madrid.  Por último, en la planta semisótano, sobre rasante, encontraremos un apartamento completo, compuesto por un gran salón con cocina americana, dormitorio y cuarto de baño; y la zona de servicio con recibidor, dormitorio y baño. Ambos espacios son independientes, pero se contempla la posibilidad de conectarlo al resto de la casa. Además cuenta con acceso directo al jardín y a una terraza en el mismo nivel.  Este jardín es un verdadero oasis natural, rodeado de altos pinos y majestuosas encinas. Una magnifica piscina invita a disfrutar del sol y refrescarse. Además, cuenta con una pista de pádel para los amantes del deporte y la actividad física. Sin duda, este jardín es un lugar ideal para disfrutar de la tranquilidad y relajación y para escapar del ajetreo de la ciudad y conectar con la naturaleza.  Esta parcela consolidad sin duda es una de las mejores de la Montepríncipe dada su ubicación, irrepetibles vistas protegidas y vegetación. Por otro lado, es importante resaltar la topografía de la misma. Al encontrarse la parte principal ligeramente elevada de la cota de calle y con una ligera pendiente, genera una sensación de dominio y amplitud respecto a las otras casas de la zona.  Esta maravillosa villa de lujo en el extremo de Montepríncipe resultará el hogar ideal para cualquier familia. Gracias a su localización, lujo y a la com.",False,good,False,,2754.0,False,False,False,False,[],False,False,1790000.0,€,chalet,"Urb. este - Montepríncipe, Boadilla del Monte",Chalet,Top,True,True,,
108340863,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/ce/b4/1341228618.webp,POZ60281,51,,1800000.0,chalet,sale,283.0,,4,5,Barrio Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.4527686,-3.7754588,False,https://www.idealista.com/inmueble/108340863/,"Lucas Fox se enorgullece de presentar esta espectacular casa pareada con reforma a estrenar muy cecrca de Colonia de los Diplomáticos y 5 minutos andando de colegios como Internacional de Aravaca, Bernardette y Virgen de los Rosales  Nada más acceder a la casa nos daremos cuenta de que cada detalle ha sido mimado. La orienta ción sur inunda el salón que nos recibe al fondo. Avanzaremos por el luminoso pasillo para acceder a una planta diáfana que consta de cocina americana grande, zona de comedor, salón, chimenea y salida al jardín y la piscina. La planta se complementa con aseo de cortesía junto a la entrada. La altura superior está dedicada exclusivamente al descanso. Pues alberga dos dormitorios en suite y una suite principal con zona de vestidor. Todas las estancias cuentan, aparte de baño propio, con armarios empotrados y mucha luz natural.  En la planta bajo cubierta encontraremos un acogedor rincón de lectura y acceso a la terraza. Desde aquí gozaremos de espectaculares vistas de casi 360º que incluye el SkyLine de Madrid. La planta sótano alberga el aprcamiento, cuarto de instalaciones, trastero y dormitorio de invitados (o servicio) y cuarto de lavado y plancha. En cuanto al apartado técnico, debemos destacar el Suelo radiante y refrescante por sistema de aerotermia, carpintería exterior de aluminio con rotura de puente térmico, suelos y alicadados de alta calidad y un diseño moderno y funcional.  La vivienda se puede visitar con facilidad. Póngase en contacto con Lucas Fox hoy mismo por teléfono o correo electrónico para organizar una visita. Trabajamos 7 días a la semana para poder adaptarnos a las necesidades de nuestros clientes.  Además, también puede visitarnos en nuestro lounge Lucas Fox en avenida de Europa, 38 en Pozuelo para tomar una taza de café y que podamos analizar sus requisitos con más detalle y así ayudarle encontrar su casa o inversión perfecta.",False,good,False,,6360.0,False,False,False,False,[],False,False,1800000.0,€,chalet,"Aravaca, Madrid",Chalet,Top,True,True,,
102193804,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2a/d8/21/1147424989.webp,POZ43139,41,,1850000.0,chalet,sale,500.0,,6,5,Valdecabañas,Madrid,Boadilla del Monte,Valdecabañas,es,,40.4428628,-3.8884979,False,https://www.idealista.com/inmueble/102193804/,"Lucas Fox se enorgullece de presentar esta preciosa villa de noble construcción, situada estratégicamente en la urbanización Valdecabañas, en Boadilla del Monte. Ideal para inversores  Golden Visa, situada junto al nuevo y exclusivo C.C Boadilla Hills.  Esta maravillosa casa independiente está construida con materiales de muy alta calidad. Sus grandes ventanales y miradores aportan una extraordinaria luminosidad en todas las estancias y rincones, por lo que nos encontramos ante una villa única e irrepetible en la urbanización.La villa se asienta sobre una excelente parcela llana con forma regular, orientada al sur, que cuenta con una superficie cercana a los 2000 m². Ofrece un precioso jardín completamente consolidado, con exuberante vegetación, muy bien aprovechado, con amplios rincones y piscina para desconectar y disfrutar de su entorno privilegiado.  Gracias a su orientación sur, aprovecha al máximo las horas de luz en la zona de piscina y recreo. Cuenta con absoluta privacidad, alejada de las carreteras y del ruido; un oasis en pleno Monte de Boadilla. Sin lugar a duda, una de las mejores villas independientes de Valdecabañas.Todas las estancias de esta villa son espaciosas, con abundante luz natural y se presenta interconectadas entre sí, gracias a su cómoda distribución, ideal para cualquier familia que busque una casa espaciosa y acogedora al mismo tiempo.  Al entrar a la parcela por el acceso principal, contamos con una gran zona de aparcamiento exterior, que nos conduce al porche de bienvenida y a la entrada principal.  Una vez dentro, se dispone el vestíbulo, presidido por una amplia y maravillosa escalera principal y dotado además de un aseo de cortesía. Al fondo, encontramos el gran salón-comedor, con varios ambientes y acceso directo al porche y al jardín. Desde el salón, una escalera auxiliar nos conduce al ala oeste, así como al acogedor despacho de la planta superior. Cabe destacar que toda esta fachada de la casa está orientada al sur.  En paralelo al salón-comedor, se ubica la cocina independiente con office, de gran tamaño y dotada además de despensa con excelente espacio de almacenaje. Está preparada para configurar otro dormitorio con baño, ya que cuenta con las tomas de agua y desagües necesarios.  Subiendo la señorial escalera principal, desde el vestíbulo, llegamos a la planta superior, destinada exclusivamente a la zona de descanso. Esta planta alberga cuatro espaciosos dormitorios, todos ellos con mirador y armarios empotrados. Tres de ellos cuentan con baño privado y el dormitorio principal cuenta además con armario vestidor y un despacho independiente con chimenea y techos a doble altura, conectado por la escalera auxiliar al gran salón-comedor.  Además la casa cuenta con una tercera planta bajo cubierta o buhardilla, actualmente diáfana con un cuarto de baño privado. Este espacio es ideal como sala de juegos, dormitorio de invitados o gimnasio. Un espacio extra para aquellos que necesiten otra estancia para desarrollar cualquier tipo de actividad.  Sin duda, la vivienda destaca por su maravilloso y frondoso jardín. Está pensado y diseñado para ofrecer descanso y disfrute con familia y amigos. Aquí, encontramos una magnifica piscina con cascada de masaje tipo spa, un generoso porche o cenador, numerosos rincones de ocio como un estanque maravilloso con peces y tortugas o una zona de barbacoa con comedor de verano.  Cabe destacar el uso de materiales nobles. Su estado de conservación es excelente, sobre todo en fachadas y cubiertas. Toda la vivienda cuenta con calefacción por suelo radiante, air e acondicionado y cerramientos de primer nivel con cristales de Climalit. Se incluye además una construcción auxiliar de 25 m² destinada a caldera y almacenaje de la jardinería.  Póngase en contacto con Lucas Fox hoy mismo por teléfono o por correo electrónico para organizar una visita. Trabajamos los siete días a la semana pa.",False,good,False,,3700.0,False,False,False,False,[],False,False,1850000.0,€,chalet,"Valdecabañas, Boadilla del Monte",Casa independiente,Top,True,True,,independantHouse
105965251,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/39/db/1268397867.webp,POZ53185,67,,2975000.0,chalet,sale,818.0,,6,7,Barrio Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4235678,-3.8422299,False,https://www.idealista.com/inmueble/105965251/,"Lucas Fox se complace en presentar esta impresionante villa en la exclusiva urbanización Montealina. Se encuentra cerca de la entrada de la urbanización y del colegio Aquinas American School, en una de las calles más tranquilas del complejo. Cuenta con una superficie de 818 m² construidos sobre una parcela de 3.600 m². La vivienda resulta muy amplia, luminosa y práctica, con un diseño pensado al detalle.  Accederemos a la vivienda por el impresionante recibidor con techo de doble altura, presidido por un bonito patio inglés, con una enorme ventana Velux, que permite la entrada de luz natural. A mano izquierda, accedemos al salón principal que se une con el despacho por la izquierda y el comedor por la derecha. Junto al comedor, se ubica la acogedora sala de estar. Se trata de un espacio que goza de espectaculares puestas de sol por su orientación oeste, con un cálido ambiente, gracias a la chimenea y con impresionante vistas al porche principal y al jardín. La distribución de este ala de la casa ofrece una gran sensación de amplitud gracias al diseño del arquitecto. Todas las estancias disfrutan de grandes ventanales con vistas al jardín.  Junto a la sala de estar y frente al comedor, llegamos a la impresionante amplia cocina. Se presenta recientemente renovada por completo, con mobiliario Santos, con mucha capacidad de almacenamiento, un comedor de diario con capacidad para 10 comensales. Goza de vistas, luz natural y acceso independiente, cuenta con zona de lavado y plancha y dependencias de servicio. La planta baja se completa con un aseo de cortesía y zona de armario de abrigos junto a la entrada.  La planta superior está destinada exclusivamente al descanso. Encontramos el dormitorio principal con su propio vestidor y baño completo, un segundo dormitorio con baño privado, dos generosos dormitorios que comparten un cuarto de baño y un tercer dormitorio con baño privado. En total, se ofrecen cinco dormitorios, cuatro cuartos de baño y una terraza en esta planta.  En la planta semisótano, se dispone un salón familiar, sauna, despensa, cuarto de instalaciones, trastero, un espacio polivalente y aparcamiento para tres coches grandes.  En el exterior, se ofrecen una gran variedad de rincones para el disfrute: una explanada verde, una agradable zona con numerosos pinos, porche grande, piscina de encomiables dimensiones con vestuarios y aseos, barbacoa y horno de piedra. Se ofrecen varios espacios adicionales donde disfrutar con familiares y amigos o destinarlo a distintos usos.  Se trata de una estructura sólida de hormigón en tres alturas, con cerramientos de aluminio de alta calidad, suelos de madera maciza, calefacción por gas natural, aire acondicionado y persianas motorizadas de seguridad.  Se encuentra en un entorno idílico, en Montealina, a pocos minutos del centro de Madrid, con varias carreteras en las inmediaciones. Ofrece una gran oferta educativa (Aquinas American School, Colegio Everest, Universidad Francisco de Vitoria), de asistencia médica como los hospitales Puerta de Hierro, Montepríncipe o Quirón Pozuelo y superficies comerciales como La Finca Gran Café, CC Zielo e Hipercor de Pozuelo.  Estamos, en definitiva, ante una vivienda excepcional, ubicada en un entorno privilegiado. La vivienda ideal para quien busca comodidad y seguridad para su familia, tranquilidad absoluta y buena ubicación.  La vivienda se puede visitar con facilidad. Póngase en contacto con Lucas Fox hoy mismo por teléfono o correo electrónico para organizar una visita. Trabajamos 7 días a la semana para poder adaptarnos a las necesidades de nuestros clientes. Además, también puede visitarnos en nuestro lounge Lucas Fox en la avenida de Europa, 38 en Pozuelo para tomar una taza de café y que podamos analizar sus requisitos con más detalle y así ayudarle encontrar su casa o inversión perfecta.",False,good,False,,3637.0,False,False,False,False,[],False,False,2975000.0,€,chalet,"Montealina, Pozuelo de Alarcón",Casa independiente,Top,True,True,,independantHouse
108795637,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/25/3a/1356042392.webp,,45,1,275000.0,flat,sale,73.0,True,2,2,"calle de Extremadura, 19",Madrid,Arroyomolinos,Zona el Caño,es,,40.2729063,-3.9231523,True,https://www.idealista.com/inmueble/108795637/,"Agencia inmobiliaria en Arroyomolinos — INMOBILIARIA TECNOCASA DE ARROYOMOLINOS VENDE espectacular piso en una de las mejores zonas de Arroyomolinos. La imagen de portada es orientativa y no muestra la vivienda exacta. Si está interesado, contáctenos y le enviaremos información y fotografías detalladas. ¡Descubre tu nuevo hogar en este encantador piso en venta! Situado en una comunidad con piscina, este acogedor inmueble de 73 m² te ofrece todo lo que necesitas para disfrutar de la vida. Con dos amplias habitaciones y dos cuartos de baño, tendrás el espacio perfecto para relajarte y compartir momentos inolvidables. Las vistas excepcionales desde la terraza y el balcón te permitirán disfrutar de la belleza del entorno. La ubicación privilegiada te sitúa a un paso de negocios como el Carrefour de Arroyomolinos, facilitando tus compras diarias. Además, contarás con una plaza de garaje incluida en el precio, lo que añade comodidad a tu día a día. Este piso, construido en 2006 y en buen estado, es apto para personas con movilidad reducida y cuenta con calefacción por bomba de frío/calor de gas natural. No dejes pasar la oportunidad de vivir en un lugar donde la calidad de vida se combina con la tranquilidad. ¡Ven a visitarlo y enamórate de tu futuro hogar!",False,good,False,True,3767.0,False,False,False,False,[],False,False,275000.0,€,flat,"Zona el Caño, Arroyomolinos","Piso en calle de Extremadura, 19",Top,True,True,,
108851296,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/6a/5f/1356976007.webp,H2802414-3,25,1,450000.0,flat,sale,68.0,True,3,1,calle de Ramón Gómez de la Serna,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4826513,-3.726389,False,https://www.idealista.com/inmueble/108851296/,"Homes by Gestilar vende esta excelente vivienda, en periodo de REFORMA, totalmente exterior de 68 m2 construidos con terraza en Fuencarral-El Pardo, una de las zonas más tranquilas y residenciales de Madrid.   La vivienda se caracteriza por su excelente orientación sudoeste, lo que destaca su luminosidad, además cuenta con una distribución muy versátil que ofrece una gran cantidad de posibilidades. Dispone de un amplio salón comedor, en el que se integra una cocina abierta, que se entrega totalmente equipada con electrodomésticos de primeras marcas, 3 dormitorios y 1 baño y un balcón para disfrutar del exterior.   Toda la vivienda da al exterior, lo que garantiza que la entrada de luz natural y la ventilación sean excelentes. Respecto al diseño, una estética moderna y unos acabados y materiales de primera calidad garantizan el máximo confort desde el primer momento.   Ubicado en una de las mejores zonas residenciales de todo Madrid, muy cercana del barrio del Pilar y Mirasierra, cuenta con una enorme variedad de comercios y servicios, con unas excelentes comunicaciones, tanto en transporte público como privado, teniendo muy próximas las estaciones de metro de Lacoma y Avenida de la Ilustración.   ¡Homes by Gestilar somos propietarios de todos nuestras viviendas en venta en Madrid, no cobramos comisiones!   Las imágenes renders, son simulaciones hiperrealistas del proyecto, que pueden sufrir modificaciones motivadas por exigencias técnicas o administrativas.",True,good,False,True,6618.0,True,False,False,False,[],False,False,450000.0,€,flat,"Peñagrande, Madrid",Piso en calle de Ramón Gómez de la Serna,Top,,,,
103359637,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/33/07/e8/1187022934.webp,POZ46415,52,,3950000.0,chalet,sale,977.0,,5,6,Barrio Zona Pueblo,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4434704,-3.8252868,False,https://www.idealista.com/inmueble/103359637/,"Lucas Fox se complace en presentar esta villa unifamiliar en un excelente estado de conservación, dividida en tres plantas y con muy buena distribución donde encontrará su remanso de paz y tranquilidad a tan solo 12 minutos del centro de Madrid.  Se trata de una impresionante villa de lujo en la urbanización Álamo de Bularas, en una de las ubicaciones más tranquilas y privadas de la zona. La villa se encuentra encaramada en la parte más alta de la urbanización cerrada Álamo de Bularas, por lo que ofrece las mejores las vistas a la Sierra de Madrid de la zona. Un escenario perfecto para disfrutar del prestigioso y relajante municipio de Pozuelo de Alarcón a las afueras de Madrid.  En la planta principal, se disponen las estancias principales: un amplio salón-comedor de más de 70 m², una oficina, un amplio comedor y una cocina con despensa y con acceso secundario para el servicio. Por otro lado, se ofrece un área de invitados con aseo de cortesía y un dormitorio o despacho. Todos estos espacios están organizados en torno a un precioso patio de luz en el centro de la casa.  En la primera planta, encontramos la zona más privada con cuatro fantásticos dormitorios, el principal con vestidor, baño privado y terraza, y otros tres dormitorios, uno de ellos con baño privado, mientras los otros dos comparten un cuarto de baño.  En la planta semisótano, se dispone el área social de la casa, con un gran salón con barra de bar y un área de juegos y estudio para los jóvenes de la familia. Además, ofrece un garaje con espacio para tres vehículos, un cuarto de calderas, un aseo, una zona spa con sauna y jacuzzi. La vivienda también cuenta con una agradable piscina climatizada de cloración salina, así como un acogedor cenador totalmente equipado con chimenea, cocina, parrilla-barbacoa y cámaras frigoríficas, donde podrá disfrutar de reuniones con amigos y familiares tanto en invierno como en verano.  En el exterior, se ofrece un inmenso jardín una piscina.  La vivienda ofrece espacios interiores y exteriores con infinidad de posibilidades: gimnasio para practicar ejercicio, zona de meditación para relajarse, taller para pintar y lugares de reuniones y de cenas íntimas.  Si desea explorar Madrid o disfrutar de cualquier actividad cultural o social en el centro de la capital, sus famosos shows y locales están a tan solo quince minutos en coche.  Póngase en contacto con Lucas Fox por correo electrónico o por teléfono para concertar una visita y ver la villa con sus propios ojos. Estamos disponibles 7 días a la semana para adaptarnos a las necesidades de nuestros clientes. También puede visitar nuestro Lucas Fox Property Lounge recientemente inaugurado en la avenida de Europa 38, Pozuelo, donde podremos conocer sus necesidades en más detalle y ayudarle a encontrar su casa o inversión perfecta.",False,good,False,,4043.0,False,False,False,False,[],False,False,3950000.0,€,chalet,"Zona Pueblo, Pozuelo de Alarcón",Chalet,Top,,,,
109203139,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7b/d0/b1/1367370432.webp,Venta-EnsancheVal1h,37,6,229900.0,flat,sale,51.0,True,1,1,Barrio Ensanche de Vallecas - La Gavia,Madrid,Madrid,Villa de Vallecas,es,Ensanche de Vallecas - La Gavia,40.3715395,-3.5929945,False,https://www.idealista.com/inmueble/109203139/,"Excelente oportunidad de inversión en Ensanche de Vallecas – Avenida Ensanche de Vallecas, 108 Presentamos esta magnífica vivienda en sexta planta, exterior y muy luminosa, con 50 m², ubicada en una de las urbanizaciones más completas del Ensanche de Vallecas. ✨ Características de la vivienda: Superficie: 50 m² construidos Planta: 6ª, totalmente exterior Estado: Excelente conservación Distribución: Salón con cocina americana equipada con electrodomésticos Dormitorio independiente Baño completo con plato de ducha Acabados de calidad: Aire acondicionado, suelos de tarima y carpintería moderna Extras incluidos: Trastero privado � Situación actual: La vivienda se encuentra actualmente alquilada con inquilinos serios y solventes, al corriente de pagos, lo que la convierte en una excelente oportunidad de inversión, con rentabilidad asegurada desde el primer día. � Urbanización con servicios premium: Conserje 24 horas Piscina comunitaria Gimnasio privado Plazas de garaje disponibles en venta y alquiler � Ubicación y entorno: El piso se sitúa en plena Avenida Ensanche de Vallecas, dentro de un barrio joven, moderno y en constante desarrollo, con todos los servicios al alcance de la mano. � Transporte público: Estación de metro La Gavia (Línea 1) a pocos minutos Varias líneas de autobús que conectan con el centro de Madrid y otros distritos � Conexiones por carretera: Acceso directo a A-3, M-45 y M-50, lo que garantiza una comunicación rápida con cualquier punto de la ciudad y alrededores �️ Comercio y ocio: A escasos metros se encuentra el Centro Comercial La Gavia, con una amplia oferta de tiendas, hipermercado, restaurantes, zonas de ocio y cine � Educación: La zona cuenta con una variada oferta de colegios, institutos y guarderías, tanto públicos como concertados � Zonas verdes y deporte: Numerosos parques, áreas infantiles y espacios deportivos al aire libre, perfectos para disfrutar del tiempo libre � Una inversión con futuro: Se trata de una propiedad que combina comodidad, servicios de calidad y excelente ubicación, con la ventaja añadida de estar ya generando ingresos por alquiler. Una opción perfecta para quienes buscan invertir en una zona con gran proyección y alta demanda de vivienda. � Contacta con nosotros para más información o para concertar una visita.",True,good,False,True,4508.0,False,False,False,False,[],False,False,229900.0,€,flat,"Ensanche de Vallecas - La Gavia, Madrid",Piso,Top,,,,
107627383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/36/dd/10/1318054899.webp,POZ57979,49,,3900000.0,chalet,sale,1031.0,,7,6,Barrio Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4256781,-3.838792,False,https://www.idealista.com/inmueble/107627383/,"Lucas Fox se complace en presentar esta villa independiente de alta calidad con un diseño arquitectónico único en una parcela privada de 3.250 m² en una excelente ubicación (cerca de la entrada) de la exclusiva urbanización Montealina en Pozuelo de Alarcón.  Esta vivienda consta de una casa principal, que ofrece 800 m² de espacio habitable y de entretenimiento en tres plantas, y un estudio/oficina/casa de huéspedes separado pero conectado con una superficie construida de más de 200 m².  Montealina es una exclusiva promoción cerrada en Pozuelo de Alarcón, con seguridad 24 horas y pistas de pádel y tenis comunitarias.  En este entorno privilegiado, a solo 20 minutos en coche del centro de Madrid, las familias pueden disfrutar de un estilo de vida al aire libre cerca de los mejores colegios internacionales de Madrid. Los colegios Aquinas American Elementary and High School se encuentran en la urbanización Montealina, a solo 5 minutos a pie de esta increíble vivienda. Otras instituciones clave, como el American Colegio of Madrid y el British Council Colegio, están a solo 10 minutos en coche.  Los aspectos más destacados de la vivienda son el gran recibidor de entrada con techo de doble altura, la salón de planta abierta, un jardín paisajístico con una gran piscina, la cancha de deportes multiusos (tenis, baloncesto y fútbol) y el edificio de oficinas/casa de huéspedes.  Accedemos a la vivienda en coche a través de una puerta automática que da a un camino privado que nos lleva al garaje subterráneo con espacio para 5 coches grandes. Hay aparcamiento exterior adicional para 10 coches más.  Entramos a la vivienda por una impresionante puerta principal que da paso a un amplio recibidor con techo de doble altura y abundante luz natural. A la derecha, encontramos un aseo de invitados con guardarropa.  A la izquierda accedemos al salón diáfano con varias zonas de estar y comedor, todo ello con vistas al jardín.  A la derecha del recibidor de recepción, encontramos una estancia de estar/TV secundaria informal con chimenea.  Desde el comedor, una puerta nos conduce a la cocina totalmente equipada con estancia de desayuno independiente con acceso directo al jardín y porche cubierto.  Los dormitorios familiares se encuentran en la primera planta, a la que se accede por una bonito/a escalera central. En el ala derecha, se encuentra la amplia dormitorio principal, con vestidor y baño en suite. En el pasillo, hay un estancia independiente. En el ala izquierda, encontramos dos amplios dormitorios, ambos con baño en suite y conectados a un amplio baño compartido con lavabos dobles, ducha y bañera.  En esta planta también encontramos un fantástico salón diáfano de 80 m² con zona de estar, actualmente habilitada como vivienda cinema. Completa esta planta un dormitorio de invitados con baño independiente.  El planta semisótano alberga una gran bodega/ estancia de fiestas, un baño completo y un aseo independiente y un lavadero.  Se accede al edificio de oficinas/casa de invitados desde la cocina o por una entrada independiente. En la planta baja, encontramos una amplia estancia de reuniones, una recepción, tres despachos y un baño completo. En el planta semisótano, encontramos una amplia zona de trabajo común de 100 m² con varios trasteros y dos aseos.  Esta parte de la casa es ideal para quienes prefieren gestionar su negocio desde vivienda. También podría convertirse fácilmente en una maravillosa casa de huéspedes o integrarse en la vivienda principal.  En resumen, Lucas Fox se complace en presentar esta versátil vivienda familiar de lujo que atraerá especialmente a los propietarios de negocios.  La vivienda es fácil de visitar. Para programar una visita, contacte con Lucas Fox por correo electrónico o teléfono. Trabajamos 7 días a la semana para adaptarnos a las necesidades de nuestros clientes.  Alternativamente, visítenos en nuestro sal.",False,good,False,,3783.0,False,False,False,False,[],False,False,3900000.0,€,chalet,"Montealina, Pozuelo de Alarcón",Chalet,Top,True,True,,
108318532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/7d/a2/1340540318.webp,4787,19,bj,220000.0,flat,sale,64.0,True,2,1,calle de San Francisco el Grande,Madrid,Madrid,Usera,es,Pradolongo,40.3839735,-3.711265,False,https://www.idealista.com/inmueble/108318532/,"VIVALTA INMOBILIARIA VENDE en exclusiva el piso que estabas buscando. Te presentamos este acogedor piso reformado con 64 metros construidos distribuidos en: 2 dormitorios, salón-comedor, cocina y baño. Este piso destaca por su tranquilidad y luminosidad en vista que cuenta con ventanas en todos su espacios. Debido a su inmejorable ubicación, este inmueble facilita nuestro día a día con fácil acceso tanto en transporte público como en coche. A tan sólo 5 minutos de Plaza Elíptica esto es lo que os ofrecemos en pleno barrio de Usera, rodeado de todo tipo de comercios y transportes situado en la planta baja de un edificio muy tranquilo y cuidado. Como ya comentamos tiene 64m2 construidos y la distribución seria la siguiente: al entrar en la vivienda nos encontramos con un salón comedor exterior muy amplio y luminoso, con fácil acceso al dormitorio individual y a su amplio pasillo distribuidor. Seguidamente nos encontramos con la cocina, con el espacio justo y necesario para todos los electrodomésticos y armarios para almacenaje. Cuarto de baño de la vivienda reformado muy moderno y con plato de ducha. Por último, el dormitorio principal de la vivienda que dispone de mucha amplitud y un espacio habilitado como vestidor con ventana hacia patio interior.  Las calidades del inmueble son las siguientes: Suelos de gres y tarima flotante. Carpintería interior de lacado blanco. Carpintería exterior de climalit con doble cristal abatibles y oscilobatientes. Paredes y techos lisos. Puerta Blindada. Posibilidad de plaza de garaje en la calle paralela (Madridejos), no incluida en el precio.  Las áreas verdes que rodean la zona le ofrecen oportunidad de paseo y actividades al aire libre como el parque de Olof Palme o la Plaza de las Tizas que están a escasos metros de la vivienda. Se puede acceder a las áreas deportivas del barrio. En la zona dispondrá de numerosos comercios modernos y tradicionales, así como varios hipermercados como Día, AhorraMás, Primaprix, etc. La comunicación mediante el transporte público es de las mejores y más rápidas, ya que en diez minutos se puede conectar con el centro tanto en metro (L6, USERA) como en autobús (Línea 47,247, N15). ITE FAVORABLE EN: 2024 INFORMACION DEL EDIFICIO: 148 m² de parcela-Construido en 1956-Calidad de construcción normal-Edificio de 3 plantas-2 vecinos por planta-Sin ascensor-5 Viviendas-1 Oficina. AVISO LEGAL: Según Real Decreto 515/1989 (de 21 de abril, relativa a la protección de los consumidores en cuanto a la información a suministrar en la compraventa y arrendamiento de viviendas), será puesta a disposición de los potenciales clientes en nuestras oficinas sin compromiso ninguno. Los honorarios a percibir por la agencia son del 4% (Cuatro por ciento) + 21% I. V. A. a cargo del COMPRADOR o 4.000 € + 21% I. V. A en inmuebles inferiores a 100.000 €.",True,good,False,False,3438.0,True,False,True,False,[],False,False,220000.0,€,flat,"Pradolongo, Madrid",Piso en calle de San Francisco el Grande,Top,,,,
