propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,exterior,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
109136047,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/85/7e/1365416456.webp,YH107,31,379000.0,flat,sale,113.0,3,2,calle de Pico Clavero,Madrid,Madrid,Puente de Vallecas,es,40.4026068,-3.6660686,False,https://www.idealista.com/inmueble/109136047/,"Your Home Servicios Inmobiliarios pone a disposición de sus clientes un piso de 113 m² construidos para entrar a vivir, 3 habitaciones, 2 baños, ascensor, plaza de garaje incluida en el precio. La vivienda cuenta con una distribución inmejorable, todo exterior, muy luminosa, reformada en el año 2023-2024 ofreciendo un diseño elegante y moderno. Dispone de: - 3 amplias habitaciones con grandes ventanales. - 2 cuartos de baño completos uno de ellos en Suite - Salón-comedor independiente, distribuido en dos ambientes. - Cocina amplia con terraza tendedero completamente reformada, amueblada y equipada, con ventanal fijo decorativo acristalado hacia el salón, el cual da una sensación de amplitud y armonía visual. - Ascensor y plaza de garaje incluida en precio. Ubicación: Ubicada en una de las zonas más demandadas con excelente comunicación, rodeada de todos los servicios, centros educativos e institutos cercanos, a tan solo 6 minutos a pie del centro de salud (Peña Prieta), colegio público más cercano (Virgen del Cerro) a 7 minutos a pie, comunicación directa con M-30 a 500 metros, Centro comercial Madrid Sur 5 minutos en coche y 15 minutos a pie aproximadamente, Supermercado cercanos se encuentra Ahorramás a 2 minutos a pie, Lidl a 5 minutos a pie, Mercadona 10 minutos a pie. También se encuentra cerca de varios parques emblemáticos como el Cerro del Tío Pío a 10 minutos o el Retiro a tan solo 20 minutos a pie. Líneas de Autobús cercanas 10,113, 148,37, 8 y 141 Líneas de metro L1: Puente de Vallecas a 5 minutos a pie, el cual están instalando ascensor  L6: Conde de Casal a 10 minutos a pie. L11: Conde de Casal, actualmente en obras que conectará directamente con el aeropuerto en 7 paradas y 3 paradas con Madrid Río, entre otras. L9: Estrella a 15 minutos a pie. ¡VENGA VISITAR SU NUEVO HOGAR! Si quiere cambiar de vivienda, si quiere vender su inmueble, vender para compra o quiere saber el precio de mercado, hacemos valoraciones totalmente gratuitas y sin compromiso. Consulta nuestro asesoramiento financiero donde te ayudaremos a conseguir tu hipoteca con las mejores condiciones. (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) no contractual. ).",False,good,False,3354.0,True,False,False,False,[],False,False,379000.0,€,flat,,"Numancia, Madrid",Piso en calle de Pico Clavero,2,True,Numancia,True,True,True,,,
108613200,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/18/1b/1353494701.webp,76234,24,312000.0,chalet,sale,90.0,3,1,calle Julio Antonio,Madrid,Madrid,Carabanchel,es,40.3847548,-3.7314454,False,https://www.idealista.com/inmueble/108613200/,"Fantástica vivienda unifamiliar de 2 plantas, 3 habitaciones y 1 baño, en Puerta Bonita.    90 m2 construidos. 85 m2 útiles. Orientación Oeste.    Salón de paso de 28 m2.    Cocina americana.    Calefacción con gas natural.    Armarios empotrados, suelo porcelánico y tarima, ventanas climalit y puertas lacadas.    PLANTA PRINCIPAL  Salón  Cocina   Baño    PLANTA SUPERIOR  3 habitaciones    NO PIERDA ESTA OPORTUNIDAD Y CONTACTE CON NOSOTROS PARA REALIZAR UNA VISITA.    Daurum Estate ofrece conseguir la mejor financiación a su medida hasta el 100% del valor de compra venta sea nuestra la vivienda o no.    INFORMACIÓN SIN COMPROMISO en el mismo número de teléfono del anuncio.    Además, posibilidad de servicio de reformas para acomodar la vivienda a su gusto.",True,good,False,3467.0,True,False,False,False,[],False,False,312000.0,€,chalet,independantHouse,"Puerta Bonita, Madrid",Casa independiente en calle Julio Antonio,,,Puerta Bonita,,,,,,
108757036,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/09/88/1354208532.webp,PIS_3889,62,273000.0,flat,sale,65.0,1,1,AV CONSTITUCION,Madrid,Coslada,El Barral Ferial,es,40.4279143,-3.5523245,False,https://www.idealista.com/inmueble/108757036/,"COSLADA ""AVD- CONSTITUCION N-85 - PISO EN URBANIZACION PRIVADA CON PISCINA, GARAJE Y TRASTERO CARASTERISTICAS: 65 M2, 1 habitación, 1 baño, cocina amueblada (incluidos electrodomésticos), salón con excelentes vistas, GARAJE, TRASTERO (ambos acceso directo) Urbanización privada dotada de PISCINA climatizada, GIMNASIO y zonas ajardinadas. CALIDADES: suelos/tarima, ventanas/Aluminio (tipo Climalit), puertas/Macizas Roble, pintura/liso, 2 armarios/empotrados, Aire Acondicionado con bomba de calor (por conductos) en toda la casa, ladrillo/visto. ZONA: Ubicado en una zona con todo tipo de comercios y servicios. Magnífica comunicación, a escasos 20 metros de la parada de autobús, próximo a la parada de metro de Coslada (Línea 7) Renfe cercanías (Línea C2 y C7. Próximo a grandes vías de comunicación (M-45, A2, M21). COMERCIALIZA: ""Reylank Propiedades"" es una empresa que desde su fundación hace más de 25 años está dedicada a la prestación de servicios de consultoría y mediación dentro del sector inmobiliario y financiero.",False,good,False,4200.0,True,False,False,False,[],False,False,273000.0,€,flat,,"El Barral Ferial, Coslada",Piso en Av Constitucion,6,True,,True,True,True,,,
109117770,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a6/ec/ea/1364854301.webp,,22,449000.0,flat,sale,76.0,3,1,calle de Sánchez Pacheco,Madrid,Madrid,Chamartín,es,40.4485839,-3.674511,False,https://www.idealista.com/inmueble/109117770/,"VOhome propiedades vende, piso a reformar en inmejorable ubicación en el barrio de Ciudad Jardín (Distrito de Chamartín). La vivienda se encuentra en una cuarta planta, distribuida en: salón comedor, 3 dormitorios, 1 baño y cocina independiente. Cuenta con suelo de tarima, ventanas climalit, baño con plato de ducha y calefacción individual de gas natural. El inmueble destaca por su excelente ubicación en Chamartín, uno de los distritos con mayor demanda de compra de viviendas en Madrid. También resalta por su excelente iluminación y su doble orientación Sur/Norte. El edificio cuenta con 6 plantas (Bajo + 5) por lo que este piso no es última planta. Cuenta con una excelente comunicación por transporte público. Se ubica a 500 metros de las estaciones de Metro Alfonso XIII y Prosperidad (L4) y a 450 metros de la estaciones de metro Cruz del Rayo y Concha Espina (L9). En los alrededores podemos encontrar locales comerciales de todo tipo, bancos, supermercados, farmacias, bares, restaurantes, entre otros. Se ubica a 300 metros del Parque de Berlín y del Polideportivo Municipal Pradillo. No deje pasar la oportunidad de visitar este piso en inmejorable ubicación. ¡Póngase en contacto para coordinar una visita! En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro /intermediación inmobiliaria y/o Financiera.",False,renew,False,5908.0,True,False,False,False,[],False,False,449000.0,€,flat,,"Ciudad Jardín, Madrid",Piso en calle de Sánchez Pacheco,4,True,Ciudad Jardín,False,,,,,
108653730,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d8/6e/41/1365337402.webp,1182,36,269000.0,flat,sale,95.0,3,1,carretera Villaverde a Vallecas,Madrid,Madrid,Villaverde,es,40.3556896,-3.6868033,False,https://www.idealista.com/inmueble/108653730/,"� Ari Home Inmobiliaria te presenta en exclusiva esta magnífica vivienda reformada de 97 m², situada en una zona residencial muy tranquila y con excelente comunicación por transporte público y carretera.    ✨ La vivienda ha sido completamente reformada con materiales de alta calidad y un diseño moderno y elegante. Cuenta con ascensor y está lista para entrar a vivir. �️ Detalles de la reforma:  Suelos de resina exposi de gran resistencia y estética contemporánea.  Paredes tierra florentina y gotele con acabados de diseño actual.  � Distribución del inmueble:  �️ Salón-comedor amplio y de forma cuadrada, muy luminoso gracias a su gran ventanal.  �️ 3 dormitorios espaciosos, todos con armarios empotrados nuevos.  �️ Cocina independiente, totalmente equipada y de gran tamaño.  � Baño grande y funcional, con un diseño cuidado y moderno.  � Entorno y ubicación:  Ubicado junto a la Carretera de Villaverde a Vallecas, rodeado de zonas verdes, plazas públicas y parques infantiles. Ideal para quienes buscan tranquilidad y calidad de vida sin renunciar a los servicios urbanos.  � Conectividad:  A solo 600 metros de la estación de RENFE Villaverde Bajo.  A 10 minutos a pie de la estación de Metro Ciudad de los Ángeles (Línea 3).  Fácil acceso a vías principales, lo que facilita el desplazamiento tanto en coche como en transporte público.  � ¿Te gustaría conocer esta vivienda en persona?  Llámanos y organizaremos una visita personalizada sin compromiso. ¡Estamos encantados de ayudarte a encontrar tu nuevo hogar!",False,good,False,2832.0,True,False,False,False,[],False,False,269000.0,€,flat,,"Los Rosales, Madrid",Piso en carretera Villaverde a Vallecas,1,True,Los Rosales,True,,,279900.0,10900.0,4.0
109007414,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/53/14/1361521065.webp,AV.PABLO NERUDA,26,220000.0,flat,sale,57.0,3,1,avenida de Pablo Neruda,Madrid,Madrid,Puente de Vallecas,es,40.3924685,-3.6410103,False,https://www.idealista.com/inmueble/109007414/,"MUNDHOGAR CONSULTING! ofrece esta única y exclusiva vivienda ubicada en una de las mejores zonas de todo Vallecas. Oportunidad única en una de las zonas más transitadas de Palomeras Sureste.  Esta fantástica vivienda cuenta con gran accesibilidad al transporte público teniendo la línea de metro cercana y autobús a escasos minutos de la vivienda. Multitud de comercios en los aledaños y muy buena comunicación con Avenida de la Albufera, avenida principal de Vallecas. Situada a escasos minutos de zonas verdes, parques infantiles y áreas deportivas en el Parque Lineal de Palomeras. Características del piso: - Superficie: Muy acogedor, cuenta con 57m2 construidos y 54m2 útiles. - Luminosidad: La orientación del inmueble lo dota de una gran luminosidad durante todo el día. - Comodidades: Servicios básicos próximos a la vivienda y cuenta en el portal con acceso para personas con movilidad reducida. La vivienda consta de tres amplias habitaciones, un baño reformado recientemente, amplio salón y cocina totalmente equipada. La habitación principal cuenta con armario empotrado y amplia estancia. Las ventanas son todas de aluminio con mosquitera.  Ideal para vivir o invertir: Este piso no solo es perfecto como residencia habitual para disfrutar de la tranquilidad y la comodidad, sino que también es una excelente oportunidad de inversión, dada su ubicación privilegiada y la alta demanda de propiedades en la zona. Si buscas un hogar tranquilo y con los servicios básicos muy próximos a tu vivienda, es tu oportunidad. ¡No dudes en contactarnos, FINANCIAMOS HASTA EL 100%! Mundhogar Consulting Tu lugar en el mundo.",False,good,False,3860.0,True,False,False,False,[],False,False,220000.0,€,flat,,"Portazgo, Madrid",Piso en avenida de Pablo Neruda,bj,True,Portazgo,True,,,,,
108605411,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/74/2b/20/1349768591.webp,,33,650000.0,chalet,sale,360.0,5,2,calle del Pintor Julio Romero,Madrid,Mejorada del Campo,,es,40.3925537,-3.4877125,False,https://www.idealista.com/inmueble/108605411/,"MAGNÍFICO CHALET INDEPENDIENTE, construido a capricho por los propietarios teniendo en cuenta hasta los mínimos detalles y empleando las mejores calidades posibles. Además de tener el máximo aprovechamiento de espacios.  Está situado en una parcela de 480 m2, el chalet cuenta con un total de 281,28 m2 construidos y útiles 254,13 distribuido en 3 plantas con mucho espacio de almacenaje, amplitud y múltiples opciones. Se distribuye de la siguiente manera: Planta sótano completamente diáfana de aproximadamente 110,40m2 construidos, 98,01 útiles, con techos muy altos preparados para darle el uso que uno necesite.  Garaje, donde tenemos espacio para hasta 3 coches, además de cuarto de herramientas y demás. Planta baja de 109.08 construidos útiles 99.53m2 En esta planta nos encontramos con un porche cubierto que nos da acceso al hall distribuidor presidida por una gran escalera de madera. Amplia Cocina- office de 13,80m2 y una terraza cerrada a modo de tendedero de 6,43m2. Espacioso Salón –comedor independiente de 30m2 con chimenea de marmol con cassete y acceso a un salón de invierno completamente acristalado.  Dos dormitorios amplios en la misma planta con sus armarios empotrados. Un armario más en la zona de distribuidor y un baño completo con ducha. Primera planta con 62,14m2 construidos, útiles 56,59m2.  En esta planta tenemos Tres dormitorios de gran espacio todos ellos, el principal cuenta con salida a una terraza- balcón abierta y otra terraza acristalada más amplia. Este dormitorio también cuenta con un vestidor. Un baño completo con bañera. En la vivienda, los acabados de los suelos son de mármol y maderas de primeras calidades. Las ventanas son de climalit, triple cristal de seguridad, sistema de aspiración integrado en la vivienda. La fachada del chalet es de ladrillo, totalmente aislada. Porche de entrada, piscina y zona de cenador con pérgola.  El jardín rodea toda la casa, con césped, flores, plantas y árboles frutales. de un depósito para aguas fluviales de hasta 30.000 litros de almacenaje, para poder utilizarlo de cara al riego de la parcela. Piscina de 9,5 X 4,5 con una profundidad de 1,20 a 2,40. Esta piscina está preparada si se quiere climatizar. Es una ocasión única para contar con una vivienda muy especial. Ven a verla, te sorprenderá!  Posibilidad de 100% de financiación. LLámanos sin compromiso.",False,good,False,1806.0,True,False,True,False,[],False,False,650000.0,€,chalet,independantHouse,Mejorada del Campo,Casa independiente en calle del Pintor Julio Romero,,,,,True,True,,,
109167343,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/de/e0/45/1366261289.webp,2060V,16,219000.0,flat,sale,50.0,1,1,calle Real de Burgos,Madrid,Paracuellos de Jarama,Casco Urbano,es,40.5092228,-3.5315934,False,https://www.idealista.com/inmueble/109167343/,"¡Descubre tu nuevo hogar en el corazón de Paracuellos de Jarama!   Este encantador piso de 50 m², ubicado en el casco urbano, es perfecto para quienes buscan comodidad y accesibilidad. Con un acogedor dormitorio y un moderno baño con plato de ducha, este espacio está diseñado para ofrecerte todo lo que necesitas. La cocina, completamente equipada, cuenta con acceso a una terraza tendedero. El salón es luminoso y acogedor, perfecto para relajarte después de un largo día. Además, la calefacción de gas natural garantiza un ambiente agradable en cualquier época del año. Las ventanas climalit proporcionan un excelente aislamiento, manteniendo el ruido exterior al mínimo. La ubicación es inmejorable: a solo 10 minutos del aeropuerto Adolfo Suárez y con fácil acceso a las principales vías como la M45 y M50. La cercanía a paradas de autobús, un centro de salud y diversos comercios y servicios hacen de este piso una opción muy conveniente para tu día a día. No dejes pasar la oportunidad de visitar este piso en buen estado, construido en 2005 y ubicado en una primera planta con ascensor. ¡Ven a conocerlo y haz de este espacio tu nuevo hogar!",False,good,False,4380.0,False,False,False,False,[],False,False,219000.0,€,flat,,"Casco Urbano, Paracuellos de Jarama",Piso en calle Real de Burgos,1,True,,True,,,,,
108125826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/21/8c/1334624382.webp,BNJJ,18,1160000.0,flat,sale,106.0,3,2,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,40.4298468,-3.685832,False,https://www.idealista.com/inmueble/108125826/,"Belton Real Estate presenta este luminoso piso de 100 metros cuadrados, estratégicamente ubicado en una planta baja interior que ofrece serenidad en el vibrante corazón de la ciudad de Madrid. La propiedad inteligentemente distribuida consta de dos amplias habitaciones, además de una tercera estancia versátil que actualmente se disfruta como sala de estar, pero que se adapta fácilmente a un dormitorio adicional según sus necesidades. Los dos baños completos están equipados con grifería dorada de diseño y revestimientos cerámicos en tonos neutros que aportan calidez y elegancia. Una moderna cocina de concepto abierto se integra armoniosamente en un espacioso salón-comedor, inundado de luz natural gracias a sus grandes ventanales. El edificio cuenta con ascensor. Ubicado en la prestigiosa zona de Salamanca - Castellana, este inmueble goza de una ubicación privilegiada. Su entorno ofrece una excelente conectividad gracias a una extensa red de transporte público, con múltiples líneas de autobús y cercanas estaciones de metro. La zona brinda una completa gama de servicios, incluyendo supermercados de calidad, reconocidos colegios y agradables parques. Además, se encuentra a un paso de una selecta variedad de comercios de moda, restaurantes de alta cocina y emblemáticos puntos de interés cultural como museos.",False,good,False,10943.0,False,False,False,False,[],False,False,1160000.0,€,flat,,"Castellana, Madrid",Piso en calle de Claudio Coello,bj,False,Castellana,True,,,,,
109090814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/16/f1/1364149104.webp,,25,279000.0,flat,sale,59.0,2,1,calle de la Oca,Madrid,Madrid,Carabanchel,es,40.3886052,-3.7400797,False,https://www.idealista.com/inmueble/109090814/,"VOhome Propiedades Carabanchel vende, piso en segunda planta con ascensor en inmejorable ubicación. ubicado en la calle de la Oca, en pleno barrio de Carabanchel, junto al Metro Vista Alegre (Línea 5). La vivienda se distribuye en: salón-comedor, 2 dormitorios, cocina amueblada y equipada, 1 baño y terraza. Dispone de suelo de parquet, armarios empotrados, aire acondicionado y calefacción central de gas natural. Destaca por su excelente ubicación y buena luminosidad. El edificio cuenta con servicio de conserjería de lunes a viernes (10:00 a 13:00). Cuenta con una excelente comunicación por transporte público, a pocos metros de la estación de Metro Vista Alegre (línea 5) así como también diversas líneas de autobuses. También dispone de buena conexión con las principales autopistas de Madrid. La vivienda se ubica en Calle de la Oca, en una de las zonas más comerciales de Carabanchel, rodeado de todo tipo de servicios y con excelentes comunicaciones en transporte público, además de fácil acceso a las principales autopistas de Madrid. No deje pasar la oportunidad de visitar este magnifico piso. ¡Póngase en contacto para coordinar una visita! En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales / Notaría-Gestoría / Registro /intermediación inmobiliaria y/o Financiera.",False,good,False,4729.0,True,False,False,False,[],False,False,279000.0,€,flat,,"Vista Alegre, Madrid",Piso en calle de la Oca,2,False,Vista Alegre,True,,,,,
91955752,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/57/57/b5/1341487471.webp,1201V302,28,445000.0,duplex,sale,125.0,3,2,calle de Arroyo de Fontarrón,Madrid,Madrid,Moratalaz,es,40.3997336,-3.6463573,False,https://www.idealista.com/inmueble/91955752/,"¡Síguenos en nuestras redes sociales y sé el primero en conocer nuestras novedades en alquiler y venta! Instagram: @servifincasmadrid Te presentamos un hermoso dúplex, recientemente reformado, que destaca por su luminosidad y funcionalidad, además de contar con un práctico trastero. Este encantador dúplex tiene modernidad y calidez desde el momento en que pones un pie en él. Sus 101 metros cuadrados se distribuyen de la siguiente manera: Planta Baja: Aquí te da la bienvenida un amplio salón comedor de 28 metros cuadrados, equipado con aire acondicionado y amueblado. Los ventanales que enmarcan este espacio permiten la entrada de abundante luz natural. La cocina moderna, de 9 metros cuadrados, está completamente amueblada y equipada. Además, encontrarás un aseo y una hermosa pared/pasamanos de escalera de cristal de 1.5 cm de espesor. No podemos pasar por alto el maletero en la parte superior de la escalera, un espacio de almacenamiento adicional que siempre es bienvenido. Planta Alta: En esta planta, un pasillo distribuidor te guiará a diferentes ambientes. El dormitorio principal, de 15 metros cuadrados, cuenta con aire acondicionado, mobiliario completo y un armario empotrado que abarca toda una pared, brindando un ambiente acogedor y dos ventanas que aportan luminosidad. Además, un dormitorio doble, completamente amueblado, con un amplio armario empotrado de tres cuerpos que ofrece mucho espacio de almacenamiento. Este espacio versátil puede adaptarse a tus necesidades, ya sea para niños o como una bonita habitación de invitados. Completa esta planta una habitación individual, amueblada y con un armario de un solo cuerpo, que puede conservarse como está o transformarse en un espacio de juegos o estudio. Por último, un baño con doble lavabo y un elegante plato de ducha encastrado. Esta vivienda brinda un fácil acceso a la carretera A3 y al centro de Madrid, lo que te permite disfrutar de la tranquilidad de tu hogar y, al mismo tiempo, estar cerca del corazón de la ciudad para aprovechar su cultura y oferta recreativa. Los suelos de tarima, las puertas y armarios lacados en blanco, las ventanas de PVC con rotura de puente térmico oscilobatientes, el aire acondicionado, los armarios empotrados y la calefacción central son solo algunos de los elementos que hacen de esta vivienda un lugar de confort y calidad. La finca cuenta con dos ascensores por planta y un portero físico para mayor comodidad. ¿Por qué elegir SERVIFINCAS? Con más de 18 años de experiencia en el mercado inmobiliario de Madrid, ofrecemos un servicio de asesoría integral para acompañarte en cada paso del proceso de adquisición. Si nos proporcionas tu número de teléfono, te contactaremos rápidamente para brindarte una atención personalizada y eficiente.",False,good,False,3560.0,True,False,False,False,[],False,False,445000.0,€,flat,duplex,"Fontarrón, Madrid",Dúplex en calle de Arroyo de Fontarrón,3,True,Fontarrón,True,,,,,
107533368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fc/3a/30/1340397856.webp,ATR-GV642,33,1980000.0,flat,sale,225.0,4,3,calle de Altamirano,Madrid,Madrid,Moncloa,es,40.4307055,-3.7226917,False,https://www.idealista.com/inmueble/107533368/,"Vive Frente al Parque en el Corazón de Madrid — Exclusivo Piso Exterior de 220 m² en el barrio de Pintor Rosales ¡Luz, espacio y ubicación privilegiada te esperan! Descubre este impresionante piso exterior de 220 m² ubicado en la tercera planta de un edificio en una de las zonas más exclusivas de Madrid: Pintor Rosales. Solo cruzando la calle, podrás disfrutar del Parque del Oeste y los Jardines de Debod, y en tan solo 5 minutos estarás en Plaza de España. � Luz natural todo el día gracias a su orientación y amplios ventanales. � 3 dormitorios dobles en suite, incluyendo una Master Room con baño privado y vestidor. � Espacioso despacho ideal para teletrabajo o zona de lectura. � Cocina americana de diseño, abierta al salón, con electrodomésticos de alta gama. � Zona de lavado independiente y despensa. � Trastero incluido, perfecto para almacenaje adicional. � Posibilidad de segregación en dos viviendas independientes, lo que lo convierte en una opción perfecta tanto para familias, como para expatriados o inversores que buscan rentabilidad o flexibilidad de uso. Todo está pensado para ofrecerte una experiencia de vida elegante, práctica y acogedora en pleno centro de Madrid, rodeado de naturaleza, cultura y vida urbana.  ¿Buscas algo más que una casa? Aquí tienes un hogar con alma. No dejes pasar esta oportunidad única de vivir o invertir en una ubicación inmejorable. Contáctanos hoy mismo para agendar tu visita. ¡Tu nuevo hogar en Pintor Rosales te está esperando!",True,good,False,8800.0,True,False,False,False,[],False,False,1980000.0,€,flat,,"Argüelles, Madrid",Piso en calle de Altamirano,3,True,Argüelles,True,,,2050000.0,70000.0,3.0
108789532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/e1/32/1355182720.webp,IZ-04152,32,229995.0,flat,sale,40.0,1,2,plaza de Santo Domingo,Madrid,Madrid,Centro,es,40.4226802,-3.7098453,False,https://www.idealista.com/inmueble/108789532/,"¡PLANO AL FINAL DE LAS FOTOGRAFIAS! ¡Descubre tu nuevo hogar en la emblemática Plaza Santo Domingo! Este encantador piso, ubicado en una de las zonas más cotizadas de la capital, ofrece una excelente oportunidad para reformar y personalizar a tu gusto. Con 40 m² construidos, este tercer piso con ascensor es muy luminoso y está bien distribuido, ideal tanto como vivienda habitual como para inversión con alta rentabilidad. El inmueble cuenta con una acogedora habitación, un salón independiente equipado con aire acondicionado y una amplia cocina luminosa con numerosos armarios. Además, dispone de un baño completo con ducha y un aseo adicional, perfectos para mayor comodidad. Incluye un trastero privado y acceso a un trastero comunitario para bicicletas, garantizando espacio y seguridad. Ubicado a menos de un minuto del Metro Santo Domingo y a pocos pasos de la Plaza de España, Callao y la Gran Vía, este piso está perfectamente conectado con toda la ciudad. La zona ofrece una gran variedad de supermercados, farmacias, colegios y centros de salud, así como espacios verdes y una oferta cultural y de ocio incomparable. Rodeado de puntos icónicos de Madrid como el Palacio Real, el Teatro Real y el Templo de Debod, vivir aquí significa disfrutar del auténtico Madrid vibrante. No dejes pasar esta oportunidad única de invertir o vivir en una ubicación privilegiada. ¡Ven a conocerlo y empieza a imaginar tu nuevo hogar en el corazón de Madrid!",False,good,False,5750.0,True,False,False,False,[],False,False,229995.0,€,flat,,"Palacio, Madrid",Piso en plaza de Santo Domingo,3,True,Palacio,True,,,,,
108827592,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/42/04/2b/1356293576.webp,HBMN2166,24,549000.0,flat,sale,85.0,3,2,calle de José Hierro,Madrid,San Sebastián de los Reyes,Dehesa Vieja-Puente Cultural,es,40.5657732,-3.6097477,False,https://www.idealista.com/inmueble/108827592/,"Piso en venta San Sebastián de los Reyes, Madrid 3 dormitorios, 85 m² HBMN2166 Home Boutique Real Estate vende este bonito Piso en San Sebastián de los Reyes. Comenzamos nuestra visita en el hall, dotado de armario empotrado, con acceso al amplio salón comedor de 20 m² y con un gran ventanal, dando a la estancia mucha luz natural.  Continuamos nuestra visita en la cocina, totalmente amueblada, con un tendedero preparado para instalar lavadora y secadora. La vivienda dispone de 3 dormitorios, el principal tipo suite, con baño. Todos ellos con armarios empotrados. Tiene de 2 baños completos, uno de ellos con plato de ducha y mueble bajo lavabo y otro con bañera. Toda la vivienda tiene aire acondicionado por conducto, carpintería de roble, pintura lisa, caldera recién cambiada.  El piso está en muy buen estado, listo para entrar a vivir. Dispone de dos amplias plazas de garaje, equipadas con enchufe para coche eléctrico y un trastero. La ubicación es magnífica, a tan solo 20 minutos de Madrid, cercano al centro de salud Rosa Luxemburgo, Hospital Infanta Sofia, farmacias, varios centros comerciales, supermercados, estación de metro Infanta Sofía y colegios públicos. Para más información, nuestro equipo está a su disposición.",False,good,False,6459.0,True,True,False,False,[],False,False,549000.0,€,flat,,"Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes",Piso en calle de José Hierro,2,True,,True,True,True,,,
107055439,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/3b/b3/1301637427.webp,607,56,1160000.0,flat,sale,143.0,4,3,"calle de O'Donnell, 46",Madrid,Madrid,Retiro,es,40.4211941,-3.6732492,True,https://www.idealista.com/inmueble/107055439/,"Piso exterior en inmejorable ubicación, Barrio de Retiro, muy cercano a Hospital Materno Infantil Gregorio Marañón, calle O'Donnell. A pocas manzanas del Parque de El Retiro.  Primera planta con altura de 2ª. La vivienda se encuentra distribuida en:  Zona principal con un amplio hall entrada que da paso a la zona de estar y distribuidor con chimenea (decorativa), amplio salón comedor con acceso a terraza cerrada, y tres dormitorios, el principal con cuarto de baño incorporado (reformado, con ducha), y otro cuarto de baño con bañera. La zona de servicio que dispone de amplia cocina reformada, una habitación con cuarto de baño incorporado (con ducha) y acceso exclusivo a patio comunitario. Las zonas principal y de servicio cuentan con dos accesos independientes. El agua caliente y la calefacción son centrales, teniendo instalados contadores divisionarios y repartidores de costes.  La carpintería exterior e interior es de madera. Todos los dormitorios cuentan con armarios empotrados. Suelos de tarima, parquet y gres. Edificio representativo, con amplio portal accesible (rampa). El edificio cuenta con conserje, tres ascensores (uno de acceso directo a garaje) y montacargas.  Antigüedad de la finca 1969.  Eficiencia energética: el edificio se encuentra actualizado en sistemas energéticos, habiéndose instalado en el año 2023 aerotermia y fotovoltaica (placas solares), que garantizan un consumo progresivamente inferior de agua caliente y calefacción. Esta inversión comunitaria garantiza disponer de un servicio centralizado de calefacción y agua caliente con un gasto individualizado reducido. La plaza de garaje se encuentra incluida en el precio y está en el propio edificio. Buen acceso a garaje. Gastos: Plusvalía municipal de cuenta de los vendedores, Impuesto de transmisiones y gastos de Registro y notaría de cuenta del comprador.  El contenido de este anuncio debe considerarse a titulo informativo, no tiene carácter vinculante.",True,good,False,8112.0,True,False,False,False,[],False,False,1160000.0,€,flat,,"Ibiza, Madrid","Piso en calle de O'Donnell, 46",1,True,Ibiza,True,True,True,,,
