propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108882357,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/44/fb/1366040760.webp,EDPA2286,74,1,835000.0,flat,sale,153.0,True,3,2,Barrio Valdebebas - Valdefuentes,Madrid,Madrid,Hortaleza,es,Valdebebas - Valdefuentes,40.4872009,-3.6118238,False,https://www.idealista.com/inmueble/108882357/,"Edpa22 Inmobiliaria ofrece a sus clientes esta exclusiva vivienda de alta calidad con domótica en urbanización premium de Valdebebas. Ubicada en una de las zonas con mayor proyección de Madrid, esta propiedad forma parte de la tipología de viviendas con calidades superiores dentro de una urbanización cerrada de alto nivel, que ofrece conserje 24h y completas zonas comunes: piscina infantil y de adultos, pista de pádel, gimnasio profesional totalmente equipado, y una elegante sala de eventos comunitaria. Ofrece un entorno moderno, cómodo y bien conectado, ideal tanto para vivir como para invertir.  La vivienda destaca por su luminosidad, su cuidada distribución y acabados actuales. Dispone de tres habitaciones amplias y confortables, diseñadas para ofrecer el máximo descanso y funcionalidad. El dormitorio principal incluye un baño en suite. El salón comedor, amplio y con grandes ventanales, es el corazón de la vivienda, perfecto para disfrutar en familia o con amigos. La cocina, moderna y bien equipada, cuenta con un práctico tendedero cerrado que añade funcionalidad al espacio. Dispone de detector de humos para mayor seguridad, además de fugas de agua en baños y cocina. Equipada con aire acondicionado por conductos en todas las estancias, suelos de tarima clara, puertas blancas y sistema domótico que permite gestionar la climatización, iluminación y persianas eléctricas desde un solo panel o app. La ubicación es otro de sus grandes atractivos: rodeada de servicios, zonas verdes, colegios y comercios, con excelente conexión con transporte público, cercana al aeropuerto Adolfo Suárez Madrid-Barajas y a pocos minutos del futuro Circuito Madrid Green Park (Madring). Una vivienda ideal para quienes buscan vivir con estilo y comodidad, o para realizar una inversión segura en una de las zonas más dinámicas de Madrid. NO COBRAMOS HONORARIOS AL COMPRADOR Los gastos adicionales que corresponden al comprador aproximadamente son los siguientes: Notaría: 975,00 € Registro: 585,00 € ITP: 50.400, 00 €.",False,good,False,True,5458.0,True,False,True,False,[],False,False,835000.0,€,flat,"Valdebebas - Valdefuentes, Madrid",Piso,,True,True,,,,
108784979,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e1/9b/3b/1355034854.webp,108784979,18,1,120000.0,flat,sale,69.0,True,3,1,CL VIRGEN DEL ROCIO,Madrid,Parla,Calle Pinto-San Roque,es,,40.2369291,-3.7645469,False,https://www.idealista.com/inmueble/108784979/,"OPORTUNIDAD INMUEBLE SIN POSESIÓN, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. Madrid es un municipio y una ciudad de España. La localidad, con categoría histórica de villa, es la capital del Estado y de la Comunidad de Madrid. En su término municipal, el más poblado de España, su población es de 3 416 771 habitantes (INE 2024), constituyéndose como la segunda ciudad más poblada de la Unión Europea, así como su área metropolitana, con 6 779 888 habitantes empadronados.",False,renew,False,False,1739.0,False,False,False,False,[],False,False,120000.0,€,flat,"Calle Pinto-San Roque, Parla",Piso en CL Virgen Del Rocio,,,,,,,
106272242,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/96/f0/1277837739.webp,RSA551,25,,580000.0,countryHouse,sale,226.0,,3,2,DISEMINADO s/n,Madrid,Miraflores de la Sierra,,es,,40.8114262,-3.7657848,True,https://www.idealista.com/inmueble/106272242/,"FINCA CON ENCANTO EN PLENO PARQUE NATURAL. Con una agradable casa de campo rodeada de jardín y frondosos bosques de robles y abetos. La finca cuenta con 8.400 m² de terreno de suave orografía, una de sus lindes es un precioso arroyo de montaña que discurre durante todo el año. Dentro de la finca existe una acogedora casa de campo con 206 m² construidos en una planta, dispone de un salón con chimenea y comedor, salón de juegos, cocina, tres dormitorios y 2 cuartos de baño. La finca cuenta con agua de manantial, fosa séptica, luz de la red pública y calefacción por gas en la vivienda. El terreno que rodea la construcción está solado con piedra de granito, con varias zonas de césped y grandes árboles ornamentales y parterres con plantas de jardín. Junto a la casa se encuentra el garaje y el cuarto de aperos, una construcción de 20 m². Cuenta además con pista de tenis y una singular alberca de piedra que se utiliza como piscina. La propiedad está vallada perimetralmente y su acceso es directo desde la carretera. Otro de sus atractivos es su privilegiado enclave, a 3 km. del centro del emblemático pueblo serrano de Miraflores de la Sierra, a 58 km. del centro de Madrid. Se trata de una propiedad única por su enclave, en uno de los espacios naturales con más alto nivel de protección de la Sierra de Madrid, en el que está restringido el permiso para la construcción de viviendas.",False,good,False,,2566.0,False,False,False,False,[],False,False,580000.0,€,countryHouse,Miraflores de la Sierra,Caserón en Diseminado s/n,caseron,True,True,,,,
108104429,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/23/45/1333948015.webp,Algete,15,3,230000.0,flat,sale,96.0,True,3,2,calle de los Palomares s/n,Madrid,Algete,,es,,40.5976431,-3.5003287,True,https://www.idealista.com/inmueble/108104429/,"Inmobiliaria Garsan Alcobendas pone en venta fantástica vivienda de 96 m² más 2 terrazas en Algete. 28110. Madrid. LA VIVIENDA ACTUALMENTE SE ENCUENTRA ALQUILADA HASTA SEPTIEMBRE DE 2026 CON UN RENTA DE 700€/mes. - DISTRIBUCIÓN: Amplio hall recibidor de 5 m². Cocina de 10 m² totalmente amueblada y con salida a terraza tendedero. Salón comedor de paso de 23 m² con salida a terraza descubierta donde destacar las vistas espectaculares que tiene. 3 dormitorios de 17 m², 12 m² y 9 m², todos ellos con armario empotrado. 2 cuartos de baño completos con bañera y uno de ellos con ventana. - CALIDADES: La vivienda se encuentra para reformar. Puerta de entrada con FAC. Suelos de parqué. Paredes gotelé. Ventanas dobles de aluminio. Calefacción individual por Gas Natural. Electricidad y fontanería de origen. - EDIFICIO: La vivienda se encuentra en una planta tercera con ascensor. Año de construcción 1980. - GASTOS: Comunidad: 85€/mes. I. B. I. : 300€/año. - SITUACIÓN: La vivienda se encuentra en una de las mejores calles de Algete, con todos los servicios a su alrededor, parques infantiles, polideportivos municipales, centro de salud, carrefour express.. . Posibilidad de financiación a tu medida. NO TE QUEDES SIN VERLA!",False,renew,False,True,2396.0,True,False,False,False,[],False,False,230000.0,€,flat,Algete,Piso en calle de los Palomares s/n,,,,,,,
108825145,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/92/41/54/1356220452.webp,,17,bj,900000.0,flat,sale,103.0,True,3,3,calle de Lope de Rueda,Madrid,Madrid,Retiro,es,Ibiza,40.4208093,-3.6787824,False,https://www.idealista.com/inmueble/108825145/,"OPORTUNIDAD DE INVERSIÓN  ALTA RENTABILIDAD  A solo 1 minuto del parque el Retiro, descubre la elegancia en este majestuoso piso de 103 m2 ubicado en un emblemático edificio del corazón de Madrid. Disfruta de las maravillosas vistas a la calle Lope de Rueda y la cultura madrileña en el exclusivo Distrito del Retiro. Recientemente reformado con acabados de lujo, esta propiedad combina la historia con el confort moderno. Disfruta de amplios espacios, cocina gourmet, 2 suites, 3 baños y servicios de primera. *Salón-Comedor: Al ingresar al piso, se encuentra un amplio salón que destaca por su luminosidad  *Cocina: totalmente equipada con electrodomésticos de alta gama. Los materiales utilizados son de primera calidad, y el diseño moderno asegura un espacio de trabajo cómodo y estilizado. Amplios armarios proporcionan suficiente espacio de almacenamiento. *Dormitorios: La propiedad cuenta con tres habitaciones y tres baños  *Calefacción y Aire Acondicionado: un sistema de aire acondicionado centralizado, asegurando una temperatura óptima durante todo el año. ¡No pierda la oportunidad de vivir en una de las zonas más exclusivas de Madrid, a 1 minutos del Parque de Retiro y de las fantásticas terrazas de la Calle Ibiza y Dr. Castelo!",True,good,False,True,8738.0,True,False,False,False,[],False,False,900000.0,€,flat,"Ibiza, Madrid",Piso en calle de Lope de Rueda,,,,,,,
109166367,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/90/ff/89/1366229791.webp,,35,1,835000.0,flat,sale,162.0,True,4,3,calle Sarasate,Madrid,Majadahonda,Golf - El Carralero,es,,40.4478034,-3.8610359,False,https://www.idealista.com/inmueble/109166367/,"Magnífico piso en urbanización privada con seguridad 24 horas. Situado en una de las zonas mas demandadas de Majadahonda, esta urbanización cuenta con todas las comunidades posibles tanto dentro como fuera de la vivienda. En el interior nos encontramos con una superficie útil de 152 metros cuadrados ideal para el dia a día y también para recibir invitados. Consta de 4 amplios dormitorios todos con excelente iluminación natural, armarios empotrados y espacio mas que suficiente para personalizar a tu gusto, dos baños completos con acabados modernos, uno de ellos incorporado en el dormitorio principal con bañera de hidromasaje y doble lavabo.  Cocina independiente totalmente equipada y con zona de lavandería anexa, practica y funcional. Todo esto no es todo, amplia plaza de garaje incluida en el precio con acceso directo desde el ascensor.  Trastero privado ideal para almacenaje extra. Respecto a la urbanización, esta cuenta con piscina comunitaria, zonas verdes ajardinadas, pista de pádel, zona de juegos infantiles, conserje 24 horas y sistema de vídeo vigilancia.  No dejes pasar esta oportunidad y contacta con nosotros para concertar una visita.",False,good,False,True,5154.0,False,False,False,False,[],False,False,835000.0,€,flat,"Golf - El Carralero, Majadahonda",Piso en calle Sarasate,,True,True,,,,
108083147,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/4d/00/1333298766.webp,FP-Z2IPX,13,,300000.0,chalet,sale,155.0,,2,1,calle de las Islas Palaos,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4966857,-3.6863287,False,https://www.idealista.com/inmueble/108083147/,"¡RESERVADO! Inmobiliaria en Fuencarral Pueblo y Tres Olivos – Tecnocasa Estudio Fuencarral Pueblo S. L. (Registro de Agentes Profesionales Inmobiliarios – RAIN Nº752/22) Vende inmueble en calle Islas Palaos: Superficie de parcela: 155m² Inmueble existente: 109 m² construidos (a demoler), el inmueble actual debe ser retirado para nueva edificación Potencial proyecto: 3 viviendas (planta baja, primera planta, segunda planta+buhardilla) Oportunidad ideal tanto para: Promotores que quieran ejecutar una promoción de 3 viviendas Autopromotores que quieran construir una casa unifamiliar de gran tamaño Inversores que busquen producto en zona de alta proyección urbana La vivienda se encuentra a escasos metros del ámbito de actuación del Proyecto Madrid Nuevo Norte, una de las mayores transformaciones urbanísticas de Europa. Este proyecto contempla nuevas zonas residenciales, empresariales y amplias áreas verdes, además de la modernización de infraestructuras y transporte. Vivir junto a este desarrollo no solo garantiza un entorno moderno y revitalizado en el futuro cercano, sino que representa una inversión estratégica con gran potencial de revalorización a medio y largo plazo. Está muy bien comunicada, con Metro Línea 10 – Estaciones Montecarmelo y Fuencarral a 7 minutos a pie. Autobuses EMT: Líneas: 66, 137, 154, SE704, SB830, T61, N24. Estaciones cercanas: Fuencarral (líneas C4A y C4B) y Ramón y Cajal (líneas C7 y C8). Cerca de centros comerciales como La Vaguada o Sanchinarro.",False,renew,False,,1935.0,True,False,False,False,[],False,False,300000.0,€,chalet,"Tres Olivos - Valverde, Madrid",Chalet adosado en calle de las Islas Palaos,terracedHouse,,,,,,
106049053,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/be/f9/1274907564.webp,VPA0200300660,43,,825000.0,chalet,sale,373.0,,10,1,calle Cardenal Cisneros,Madrid,Alcalá de Henares,Casco Histórico,es,,40.4794575,-3.3715003,False,https://www.idealista.com/inmueble/106049053/,"Atención Inversores. ¡Oportunidad única en el Casco Histórico de Alcalá de Henares, Ciudad Patrimonio de la Humanidad! Se vende edificio entero compuesto de 2 viviendas y un local comercial. El edificio ese encuentra a solo unos metros de la emblemática Catedral Magistral. La finca está dividida en planta baja y dos alturas. Dispone de vado permanente con espacio para 6 plazas de garaje y un espectacular patio interior de 100 m². Construido en 1970, con estructura metálica que permite flexibilidad total en la redistribución de espacios, destacando que la planta baja y segunda planta se encuentran completamente diáfanas. El edificio es ideal para proyectos de viviendas, residencia de estudiantes o uso turístico. Calificación urbanística: Edificación reciente consolidada. Ubicación inmejorable en una de las zonas más demandadas de Alcalá de Henares, inversión garantizada en un entorno histórico privilegiado. ¡Contáctanos para más detalles o concertar una visita! Comercializa Excent.  .",False,good,False,,2212.0,True,True,False,False,[],False,False,825000.0,€,chalet,"Casco Histórico, Alcalá de Henares",Chalet en calle Cardenal Cisneros,,,,,,,
108590637,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/14/32/1349334410.webp,wcm0104,39,4,875000.0,flat,sale,137.0,True,4,2,calle de los Fundadores,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4258089,-3.6649597,False,https://www.idealista.com/inmueble/108590637/,"PISO COMPLETAMENTE EXTERIOR ""FANTÁSTICO PISO EN VENTA ubicado en el BARRIO de Salamanca: al lado de FUENTE DEL BERRO, a 9 minutos de la boca del metro de O'Donnell y paradas de autobús y a 5 minutos de Quinta de la Fuente del Berro. Su ubicación lo hace contar con una tranquilidad inigualable. Zona totalmente residencial ideal para familias. EN UNO DE LOS MEJORES BARRIOS DE MADRID, CONECTADO CON TODAS LAS ZONAS. El inmueble cuenta con plaza de garaje no aneja al piso. Tiene dos terrazas: una en el salón bastante amplia y otra en la cocina que da hacia un patio interior. Tiene 137m2, distribuidos en: - 4 dormitorios: Inicialmente el inmueble contaba con 4 dormitorios, actualmente tiene tres bastante amplios y todos con armarios empotrados. Asimismo, tienen muchísima entrada de luz. - Cocina independiente amplia - Calefacción CENTRAL individualizada - 1 baño y un aseo, este último con posibilidad de hacerlo baño completo - 2 terrazas: salón y y cocina. Disponibilidad inmediata El inmueble se encuentra bien ubicado Siempre a tu disposición, cuenta con nosotros para cualquier tema relacionado con inmobiliaria, ITE, cambio de domiciliación de servicios, valoraciones totalmente gratuitas, reformas y todo lo que necesites. "" Precio 920.000€/mes Características básicas: 137m2 construidos 129 m2 útiles 4 dormitorios 2 baños.",True,good,False,True,6387.0,True,False,False,False,[],False,False,875000.0,€,flat,"Fuente del Berro, Madrid",Piso en calle de los Fundadores,,True,True,,,,
109002550,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3d/3e/11/1361369762.webp,FHOG-1426,25,6,165000.0,flat,sale,70.0,True,3,1,plaza de las Meninas,Madrid,Madrid,Carabanchel,es,Abrantes,40.3762708,-3.7321459,False,https://www.idealista.com/inmueble/109002550/,"INMUEBLE ALQUILADO - SIN POSIBILIDAD DE VISITAR.  Fecha de fin de contrato: 03/2028 HOGALIA ofrece AMPLIO PISO en ABRANTES, junto al parque María de Austria. Cuenta con 70 m2 distribuidos en 3 HABITACIONES, baño completo con plato de ducha, cocina independiente amueblada y semi equipada y AMPLIO salón-comedor. El suelo es de tarima y tiene calefacción individual mediante radiadores. Es exterior, muy luminoso con ventanas en todas las estancias, soleado.  Zona con numerosas zonas verdes y junto al Parque María Emperatriz de Austria, a 7 minutos del metro de Pan Bendito y a 6 minutos del metro de Abrantes. Rodeado de todo tipo de comercios, colegios y ambulatorios.  Tiene ascensor. NO COBRAMOS HONORARIOS POR ESTE INMUEBLE. Especialistas en venta y alquiler de viviendas Soluciones a su medida Encuentra más en.",True,good,False,True,2357.0,False,False,False,False,[],False,False,165000.0,€,flat,"Abrantes, Madrid",Piso en plaza de las Meninas,,,,,,,
109184316,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/6a/06/1366758448.webp,,28,1,299000.0,flat,sale,57.0,True,2,1,calle de María Zambrano,Madrid,Madrid,Ciudad Lineal,es,San Pascual,40.4434077,-3.6504994,False,https://www.idealista.com/inmueble/109184316/,"ÉXITO HOMES TE PRESENTA PISO EXTERIOR LUMINOSO A REFORMAR! ¡Gran oportunidad en una de las zonas más demandadas! Se vende piso de 55 m², exterior, muy luminoso y con múltiples posibilidades de reforma. Actualmente cuenta con dos habitaciones, un baño y cocina independiente, ideal para adaptarlo a tu gusto y necesidades. Ubicado en una de las zonas con mayor proyección de crecimiento y calidad de vida, este inmueble se encuentra rodeado de todos los servicios: supermercados, centros educativos, zonas verdes y excelentes conexiones de transporte público, lo que lo convierte en una opción perfecta tanto para vivir como para invertir. La zona combina tranquilidad residencial con una vibrante vida urbana, ofreciendo un entorno cómodo y bien conectado. Además, su cercanía a centros comerciales, espacios culturales y zonas de ocio la convierten en una ubicación privilegiada. Una vivienda con muchísimo potencial en una ubicación estratégica. ¡No dejes pasar esta oportunidad.",True,renew,False,True,5246.0,False,False,False,False,[],False,False,299000.0,€,flat,"San Pascual, Madrid",Piso en calle de María Zambrano,,,,,,,
108795814,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/1f/46/1355369305.webp,108795814,24,2,150000.0,flat,sale,106.0,True,4,2,CL EXTREMADURA,Madrid,Fuenlabrada,Centro,es,,40.27939,-3.7969412,False,https://www.idealista.com/inmueble/108795814/,"OPORTUNIDAD INMUEBLE SIN POSESIÓN, NO SE PUEDE VISITAR. PROPIO PARA INVERSORES O VECINOS QUE CONOZCAN EL INMUEBLE. Fantástico apartamento de 106.0 m² en Fuenlabrada es ideal para quienes buscan comodidad y amplitud en una ubicación privilegiada. Con 106.0 m² útiles, esta vivienda ofrece un amplio espacio para personalizar a tu gusto. Ubicado en la PLANTA 2ª, disfrutarás de la tranquilidad y las vistas que ofrece la zona. La zona cuenta con excelentes servicios, incluyendo tiendas, restaurantes y colegios. No pierdas la oportunidad de visitar este inmueble y conocer todas sus posibilidades.",False,good,False,False,1415.0,False,False,False,False,[],False,False,150000.0,€,flat,"Centro, Fuenlabrada",Piso en CL Extremadura,,,,,,,
109206854,https://img4.idealista.com/blur/480_360_mq/270/id.pro.es.image.master/47/22/99/1367473944.webp,IS555,17,3,178500.0,flat,sale,67.0,True,2,1,calle Doña Francisquita,Madrid,Madrid,Villaverde,es,Los Ángeles,40.3568821,-3.6980586,False,https://www.idealista.com/inmueble/109206854/,"¡Descubre tu nuevo hogar en la Calle Doña Francisquita, un encantador piso interior que combina comodidad y estilo! Este luminoso apartamento de 67 m² cuenta con 2 acogedores dormitorios y un baño, ideal para disfrutar de momentos en familia o con amigos. La propiedad, en buen estado de conservación, ofrece armarios empotrados que optimizan el espacio y aire acondicionado para mantener la temperatura perfecta durante todo el año. Con una orientación norte, este piso se beneficia de una excelente ventilación y luminosidad. Además, podrás disfrutar de una terraza y un balcón donde relajarte al final del día. El edificio cuenta con ascensor y acceso adaptado para personas con movilidad reducida, garantizando la comodidad de todos sus habitantes. La vivienda también incluye una plaza de garaje y un trastero, perfectos para almacenar tus pertenencias. Si te gusta disfrutar del aire libre, la piscina y el jardín comunitario serán tus aliados para los días soleados. Con un precio atractivo de 178.500 € y unos gastos de comunidad de solo 35 €/mes, no dejes pasar esta oportunidad. ¡Ven a visitarlo y enamórate de tu futuro hogar!",True,good,False,False,2664.0,False,False,False,False,[],False,False,178500.0,€,flat,"Los Ángeles, Madrid",Piso en calle Doña Francisquita,,,,,,,
106471746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/24/fa/1297262773.webp,A-M28-6,26,6,240000.0,flat,sale,55.0,True,2,2,"calle Mayor, 28",Madrid,Madrid,Centro,es,Sol,40.4163446,-3.7073627,True,https://www.idealista.com/inmueble/106471746/,"""ALMANOVA EVOLUCIÓN INMOBILIARIA“ Nuestro alma renació para evolucionar el concepto de la gestión inmobiliaria a un modelo más eficiente. Adecuando los precios a cada momento de mercado.  ¡Descubre el encanto de vivir en pleno corazón de Madrid!  PISO EN ÚLTIMA PLANTA, SOLO PARA INVERSORES o POTENCIALES COMPRADORES POR SU SITUACIÓN URBANÍSTICA (explicada más abajo).  Te presentamos este exclusivo ático en la última planta de un edificio histórico del año 1880, situado frente a la emblemática Plaza Mayor. Con una superficie construida de 55 m², esta joya inmobiliaria cuenta con un salón acogedor que integra una moderna cocina y da acceso a una terraza (la misma no está registrada ya que originalmente no existía, por lo que se tendrá que dejar en su estado original). El inmueble dispone de dos habitaciones, cada una con su propio baño en suite y vistas a un tranquilo patio interior, garantizando así la máxima privacidad y comodidad. La vivienda se caracteriza por su gran luminosidad gracias a su orientación sur, lo que permite disfrutar del sol durante todo el día. Además, está equipada con aire acondicionado y calefacción por bomba de frío/calor para asegurar el confort en cualquier estación del año. Ubicado en la planta 6ª de un edificio, este ático combina el encanto histórico con las comodidades modernas. No pierdas la oportunidad de adquirir una propiedad en una ubicación privilegiada y con alta rentabilidad en pleno centro de Madrid.  Este ático no sólo es ideal para vivir, sino también como inversión. Con una rentabilidad demostrable de 2.500€ mensuales y un rendimiento del 11%, se presenta como una oportunidad única en el mercado inmobiliario.  ""Información para potenciales compradores de este inmueble"": actualmente la Dirección General de Régimen Jurídico Urbanístico de Madrid tiene en tramite un expediente sancionador N.º 711/2024/02819, relacionado con el 711/2023/07807 y anteriores, en cumplimiento de lo dispuesto en el art. 123 de la Ley 39/2015 de 1 de octubre de procedimiento administrativo común de las administraciones públicas ( LPAC) que ordenó la demolición del faldón de cubierta recayente a fachada principal, reconstruyendo el mismo en posición más elevada y ejecutando una azotea en el espacio restante, demolición del faldón de cubierta opuesto al anterior recayente a patio y reconstruyendo el mismo elevando su posición con interposición de elementos acristalados, acondicionamiento interior de la vivienda e instalación de dos unidades de exteriores de aire acondicionado, infracción urbanística tipificada en el art. 204.4 de la ley 9/2001, de 17de julio, del suelo de la comunidad de Madrid, recurrido judicialmente por el actual propietario. ¿QUIERES SABER CUÁNTO VALE TU INMUEBLE? NUESTRO PRINCIPAL VALOR ES LA CLARIDAD CON FUNDAMENTO. Solicita tu valoración profesional y gratuita. Vende ahora, no pierdas el momento! Somos la evolución inmobiliaria! Trabajamos precio justo, no nos equivocamos. Nuestro trabajo no es publicar inmuebles sino venderlos y en menos de 60 días. Comprueba nuestra eficacia, demostrable! Desde el año 2004 junto a ti! Confíe en los que más tiempo llevan en el barrio"".",True,good,False,False,4364.0,False,False,False,False,[],False,False,240000.0,€,flat,"Sol, Madrid","Piso en calle Mayor, 28",,,,,,,
106115216,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/76/14/1272975533.webp,,52,1,1640000.0,flat,sale,217.0,True,4,5,calle del Arenal,Madrid,Madrid,Centro,es,Sol,40.4182836,-3.7056351,False,https://www.idealista.com/inmueble/106115216/,"En EXCLUSIVA. Piso muy coqueto y totalmente reformado situado en la prestigiosa calle Arenal, se encuentra en el corazón del centro de Madrid, a pocos pasos de algunos de los lugares más emblemáticos de la ciudad: la Puerta del Sol, la Ópera, la Plaza Mayor y el Palacio Real.  Idiomas de atención al cliente: - ENGLISH.  - FRANÇAIS.  - ESPAÑOL. Detalles del Inmueble  La vivienda ofrece una superficie de 217 m² distribuidos de manera funcional y elegante. Cuenta con cuatro habitaciones, cada una equipada con baño en suite y plato de ducha, proporcionando máxima comodidad y privacidad. Además, dispone de una cocina independiente totalmente equipada, un amplio salón con vistas hacia la calle Arenal, un aseo independiente, y un cuarto de lavadora. Características del Edificio El edificio cuenta con ascensor y todas las instalaciones están individualizadas, asegurando confort y eficiencia. Se ha rehabilitado integralmente en 2003.",True,good,False,True,7558.0,True,False,False,False,[],False,False,1640000.0,€,flat,"Sol, Madrid",Piso en calle del Arenal,,,,,,,
109172643,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/82/b7/8e/1366414359.webp,,18,3,210000.0,flat,sale,80.0,True,2,1,CL DOMINGO PARRAGA,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3412559,-3.7143642,False,https://www.idealista.com/inmueble/109172643/,"¡Vivienda luminosa con amplia terraza en Villaverde Alto!  Disfruta de este acogedor piso, situado en una 3ª planta sin ascensor, compuesto por salón-comedor, cocina, baño y 2 dormitorios, con la posibilidad de recuperar fácilmente un tercer dormitorio si lo deseas. Cuenta con una amplia terraza con vistas despejadas, sin edificaciones frente a ella, que garantiza privacidad total y un espacio ideal para disfrutar del aire libre. Situado en la mejor zona de Villaverde Alto, a tan solo 4 minutos andando de la estación de Metro y Renfe, con colegios y paradas de autobús muy cercanas, este piso combina comodidad, tranquilidad y excelente comunicación con el centro de Madrid. Estado bueno listo para entrar a vivir. Una oportunidad única para quienes buscan un hogar cómodo y funcional con posibilidades de personalización. Villaverde Alto fue el casco urbano de la villa independiente de Villaverde hasta su anexión a Madrid en 1954, la última de las incorporaciones a la capital.  Carácter: Se describe como un barrio con un ambiente sencillo y familiar, a veces comparado con un pueblo conectado a la ciudad.  Diversidad: El barrio ha experimentado una inmigración de diversas nacionalidades, lo que ha aportado una riqueza cultural al distrito.  El Futuro  Proyectos Urbanos: Impulsa proyectos como la Catedral de las Nuevas Tecnologías, ubicada en la antigua Nave Boetticher, y la regeneración urbana en el Parque Julio Alguacil Gómez. es la terraza.",False,good,False,False,2625.0,False,False,False,False,[],False,False,210000.0,€,flat,"Villaverde Alto, Madrid",Piso en CL Domingo Parraga,,,,,,,
