propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108801136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/fe/43/1356777788.webp,Peña Rubia 89,17,,338850.0,chalet,sale,112.0,,2,2,"avenida Navalengua, 49",Madrid,Bustarviejo,,es,40.8558612,-3.6879564,True,https://www.idealista.com/obra-nueva/108801136/,"Tras muchos años trabajando en Bustarviejo y analizando el mercado inmobiliario de la zona, y la escasez de vivienda accesible en Madrid, Promociones MonteMilano acepta con ilusión el reto de lanzar la comercialización de viviendas unifamiliares, aisladas, en parcelas de más de 400 m2 con un diseño moderno, y unas calidades con estándares muy elevados, capaces de competir con promociones que nos duplican en precio de venta. Nuestra apuesta, se basa en un precio del suelo de bajo impacto en el precio final, una elevada experiencia en la puesta en práctica de procesos constructivos ágiles y unas calidades contrastadas por nuestra experiencia en proyectos similares como promotores y constructores. La zona donde se va a llevar a cabo el desarrollo es exclusiva, en un entorno privilegiado, no existe nada igual para los amantes de la naturaleza, y destaca por su cercanía, a tan solo 60 km de Madrid. Nuestra oferta está dirigida a cualquier tipo de familia, desde aquellos que la ven como una oportunidad para trabajar a distancia en una vivienda unifamiliar con precios a la mitad de cualquiera área de Madrid, para matrimonios jóvenes que están pensando en formar una familia o familias consolidadas que buscan una segunda residencia en un entorno idílico para disfrutar de momentos de descanso. Además, el precio tan competitivo creemos que deja la puerta abierta para explorar nuestra oferta de personalizaciones por cliente, que permite entre otros, dotar a la vivienda de un espacio abierto en salón y cocina, la instalación de Aerotermia bajo demanda, una chimenea en el salón o elementos  complementarios en las amplias parcelas como pueden ser o la Pérgola ligera de madera o una piscina.",False,newdevelopment,True,,False,3025.0,True,False,False,False,[],False,False,338850.0,€,,,chalet,Bustarviejo,"Casa independiente en avenida Navalengua, 49",,independantHouse,,,
108577039,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/c2/a8/1348942699.webp,BAJO C,8,bj,249900.0,flat,sale,101.0,True,2,1,"Calle de Serranillos, 13",Madrid,Fuenlabrada,Centro,es,40.2808109,-3.797338,True,https://www.idealista.com/obra-nueva/108577039/,"“La Gema de Lourdes” – La joya del centro de Fuenlabrada Nueva promoción de obra nueva en Calle Serranillos de Fuenlabrada. Viviendas de 2 dormitorios con 1 baño, cocina amueblada, garaje y trastero comunitario desde 225.900 €. Diseño moderno con espacios amplios, armarios empotrados vestidos y aislamiento acústico superior. Climatización por aerotermia con suelo radiante-refrescante y alta eficiencia energética para mayor confort y ahorro. Puerta blindada, videoportero, preinstalación de alarma, garaje con montacoches y opción de recarga para coche eléctrico. Edificio con ascensor, zonas comunes de calidad y trastero comunitario. Ubicación privilegiada en pleno centro, junto a Metro, Renfe, autobuses, Ayuntamiento, centro comercial, colegios y todos los servicios. Un hogar pensado para disfrutar. Vive con estilo y comodidad en “La Gema de Lourdes”. ¡Te enamorará!  IVA no incluido.",False,newdevelopment,True,True,False,2474.0,True,False,False,False,[],False,False,249900.0,€,True,True,flat,"Centro, Fuenlabrada","Piso en Calle de Serranillos, 13",,,,,
108583974,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/72/48/1349137186.webp,4261,62,bj,1250000.0,flat,sale,215.0,True,3,2,calle de Fernán Núñez,Madrid,Madrid,Chamartín,es,40.4560796,-3.6694196,False,https://www.idealista.com/inmueble/108583974/,"ALTOR ASESORES pone a su disposición en exclusiva vivienda en una de las mejores ubicaciones de Chamartín Le presentamos este espectacular piso de 212 m² situado en una de las zonas más codiciadas y tranquilas de Chamartín, en un entorno semiprivado que ofrece privacidad y calidad de vida. Totalmente reformado en 2015 con materiales de primera calidad, esta luminosa propiedad destaca por su impresionante salón de generosas dimensiones, bañado en luz natural gracias a su magnífica orientación, ideal para disfrutar de un ambiente cálido y acogedor durante todo el año. La cocina, completamente equipada, combina funcionalidad y diseño contemporáneo, mientras que la zona de descanso se compone de tres amplios dormitorios con excelente distribución. El dormitorio principal cuenta con baño en suite y una relajante bañera de hidromasaje, perfecta para desconectar al final del día. Además, dispone de un segundo baño completo para dar servicio al resto de la vivienda. El confort está garantizado gracias a la calefacción central y al sistema de aire acondicionado por conductos. Incluye una amplia plaza de garaje con capacidad para coche grande y moto, además de un práctico trastero. La urbanización ofrece completas zonas comunes con jardín y piscina, que convierten esta propiedad en una auténtica joya para quienes buscan exclusividad, amplitud y tranquilidad sin renunciar a todos los servicios del barrio. No dude en contactarnos para más información o concertar una visita.",True,good,False,True,,5814.0,True,False,True,False,[],False,False,1250000.0,€,True,True,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en calle de Fernán Núñez,Bernabéu-Hispanoamérica,,1295000.0,45000.0,3.0
108721737,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/ab/a2/1353162416.webp,15  3 ,7,,224202.0,flat,sale,57.0,True,1,2,"Calle de Venancio Martín 16 y y Asención Bielsa, 17",Madrid,Madrid,Puente de Vallecas,es,40.3978176,-3.6615762,True,https://www.idealista.com/obra-nueva/108721737/,"Numancia Suites – Viviendas de obra nueva con diseño y rentabilidad en Madrid Descubre Numancia Suites, una exclusiva promoción de obra nueva compuesta por 22 viviendas modernas, funcionales y luminosas. Diseñadas para ofrecer confort, eficiencia y estilo, cada unidad cuenta con una distribución optimizada, cocina completamente equipada, baños terminados, armarios empotrados y estores a medida que garantizan privacidad y comodidad desde el primer día. Los acabados contemporáneos y los materiales cuidadosamente seleccionados aportan un alto nivel de calidad y bienestar. Ubicadas en una zona con alta demanda y escasa oferta de obra nueva, estas viviendas representan una excelente oportunidad de inversión, en un entorno en plena transformación, con gran potencial de revalorización a corto y medio plazo. No dejes pasar esta oportunidad de adquirir una propiedad con todo lo que buscas: diseño, confort y proyección.",False,newdevelopment,True,False,False,3933.0,True,False,False,False,[],False,False,224202.0,€,,,flat,"Numancia, Madrid","Piso en Calle de Venancio Martín 16 y y Asención Bielsa, 17",Numancia,,,,
108801301,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/43/09/f4/1356777261.webp,Navalengua 53,17,,349300.0,chalet,sale,128.0,,3,3,"avenida Navalengua, 49",Madrid,Bustarviejo,,es,40.8558612,-3.6879564,True,https://www.idealista.com/obra-nueva/108801301/,"Tras muchos años trabajando en Bustarviejo y analizando el mercado inmobiliario de la zona, y la escasez de vivienda accesible en Madrid, Promociones MonteMilano acepta con ilusión el reto de lanzar la comercialización de viviendas unifamiliares, aisladas, en parcelas de más de 400 m2 con un diseño moderno, y unas calidades con estándares muy elevados, capaces de competir con promociones que nos duplican en precio de venta. Nuestra apuesta, se basa en un precio del suelo de bajo impacto en el precio final, una elevada experiencia en la puesta en práctica de procesos constructivos ágiles y unas calidades contrastadas por nuestra experiencia en proyectos similares como promotores y constructores. La zona donde se va a llevar a cabo el desarrollo es exclusiva, en un entorno privilegiado, no existe nada igual para los amantes de la naturaleza, y destaca por su cercanía, a tan solo 60 km de Madrid. Nuestra oferta está dirigida a cualquier tipo de familia, desde aquellos que la ven como una oportunidad para trabajar a distancia en una vivienda unifamiliar con precios a la mitad de cualquiera área de Madrid, para matrimonios jóvenes que están pensando en formar una familia o familias consolidadas que buscan una segunda residencia en un entorno idílico para disfrutar de momentos de descanso. Además, el precio tan competitivo creemos que deja la puerta abierta para explorar nuestra oferta de personalizaciones por cliente, que permite entre otros, dotar a la vivienda de un espacio abierto en salón y cocina, la instalación de Aerotermia bajo demanda, una chimenea en el salón o elementos  complementarios en las amplias parcelas como pueden ser o la Pérgola ligera de madera o una piscina.",False,newdevelopment,True,,False,2729.0,True,False,False,False,[],False,False,349300.0,€,,,chalet,Bustarviejo,"Casa independiente en avenida Navalengua, 49",,independantHouse,,,
109219399,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c7/d8/73/1367817541.webp,,3,2,205000.0,flat,sale,53.0,True,2,1,"calle de Isidro Fernández, 5",Madrid,Madrid,Fuencarral,es,40.4841823,-3.6871054,True,https://www.idealista.com/inmueble/109219399/,"Habitaliagc te ofrece la oportunidad de invertir en este maravilloso inmueble, somos una agencia inmobiliaria que se dedica a la gestión de inmuebles ocupados propiedad de fondos bancarios. Está vivienda de 53 m2 ofrece muchas posibilidades, ubicada en el barrio de Furncarral, cerca del metro Begoña y rodeada de todos los servicios necesarios, puedes convertirla en un hogar para ti u otra persona. Al ser una vivienda ocupada: - NO SE PUEDE VISITAR - NO SE PUEDE HIPOTECAR - SI SE PUEDE PEDIR PRESENTAMO PERSONAL. Si estás interesado contacta con nosotros por WHATSAPP al número PRECIO NEGOCIABLE.",False,renew,False,False,,3868.0,False,False,False,False,[],False,False,205000.0,€,,,flat,"Tres Olivos - Valverde, Madrid","Piso en calle de Isidro Fernández, 5",Tres Olivos - Valverde,,,,
106403972,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/22/d5/f3/1281851037.webp,Chalet 1A,34,,585000.0,chalet,sale,196.0,,3,3,Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Madrid,El Escorial,Centro,es,40.5882875,-4.1217031,True,https://www.idealista.com/obra-nueva/106403972/,"Obra Nueva promoción de 42 viviendas con garaje y trastero en un entorno privilegiado. 26 chalet de 3 dormitorios más ático y cuarto de instalaciones. Dos plazas de garaje.  16 viviendas bajos de 2 dormitorios con patio y dúplex de 2 y 3 dormitorios más despacho y terraza. Plaza de garaje y trastero. Diseño actual adecuado al entorno privilegiado.  Urbanización con control de acceso, conjunto residencial vallado, piscina de adultos y niños así como zonas ajardinadas. Puerta de Abantos supone un nuevo concepto de fusión sostenible entre la arquitectura y el paisaje. Este proyecto se encuentra en una ubicación inmejorable, ofreciendo espectaculares vistas tanto al histórico Monasterio de San Lorenzo de El Escorial como al majestuoso Monte Abantos. El proyecto se integra perfectamente con la naturaleza circundante, proporcionando un entorno de tranquilidad y paz que invita al descanso y la reflexión. El diseño de las edificaciones ha sido cuidadosamente pensado para respetar y complementar el entorno natural, creando una simbiosis perfecta entre arquitectura y paisaje. Promueve RESIDENCIAL MONASTERIO, S. Coop. Mad. WWW. PUERTADEABANTOS. COM.",False,newdevelopment,True,,False,2985.0,True,False,False,False,[],False,False,585000.0,€,True,True,chalet,"Centro, El Escorial",Chalet adosado en Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,,terracedHouse,,,
108760306,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/75/a7/b0/1354340557.webp,86104435,24,4,390000.0,studio,sale,47.0,True,0,1,calle de Ercilla,Madrid,Madrid,Arganzuela,es,40.4028038,-3.702856,False,https://www.idealista.com/inmueble/108760306/,"Barnes Madrid ofrece en exclusiva esta luminosa y encantadora vivienda exterior en el barrio de Acacias, situada en una cuarta planta de un edificio moderno con dos ascensores. Con una superficie aproximada de 50 m², esta propiedad destaca por su excelente luz natural y su distribución funcional y versátil. Cuenta actualmente con un dormitorio abierto, con posibilidad de independizarlo fácilmente, un baño completo, y un salón con cocina integrada, equipada con electrodomésticos funcionales y conexión a gas natural. Un gran ventanal con vistas despejadas frente al Paseo Verde aporta una luminosidad excepcional, complementado con persianas eléctricas y cortinas tipo americana, que permiten regular la entrada de luz y garantizar privacidad, incluso con opción de oscurecimiento total. La vivienda ofrece una base cómoda y bien aprovechada, con múltiples posibilidades de personalización para adaptarla al estilo de vida de su futuro propietario. Ideal tanto como residencia habitual como para inversores, por su ubicación estratégica, buena conectividad y alto potencial de rentabilidad. Además, existe la posibilidad de adquirir una plaza de garaje adicional en el mismo edificio, lo que añade un valor extra en comodidad y funcionalidad. Ubicada en una zona consolidada y muy bien comunicada, a pocos pasos de Embajadores, Acacias y Delicias, con acceso inmediato a metro (L3), cercanías (C5) y varias líneas de autobús. La zona ofrece una amplia variedad de servicios: supermercados, centros culturales, colegios, librerías, restaurantes, gimnasios y espacios verdes como el Parque de Peñuelas y Madrid Río, a escasa distancia a pie. Una excelente oportunidad para vivir o invertir en una de las zonas con mayor dinamismo y calidad de vida de Madrid.",True,good,False,True,,8298.0,True,False,False,False,[],False,False,390000.0,€,,,flat,"Acacias, Madrid",Estudio en calle de Ercilla,Acacias,studio,,,
108721745,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/ab/a2/1353162416.webp,19  4,7,,186551.0,flat,sale,47.0,True,1,2,"Calle de Venancio Martín 16 y y Asención Bielsa, 17",Madrid,Madrid,Puente de Vallecas,es,40.3978176,-3.6615762,True,https://www.idealista.com/obra-nueva/108721745/,"Numancia Suites – Viviendas de obra nueva con diseño y rentabilidad en Madrid Descubre Numancia Suites, una exclusiva promoción de obra nueva compuesta por 22 viviendas modernas, funcionales y luminosas. Diseñadas para ofrecer confort, eficiencia y estilo, cada unidad cuenta con una distribución optimizada, cocina completamente equipada, baños terminados, armarios empotrados y estores a medida que garantizan privacidad y comodidad desde el primer día. Los acabados contemporáneos y los materiales cuidadosamente seleccionados aportan un alto nivel de calidad y bienestar. Ubicadas en una zona con alta demanda y escasa oferta de obra nueva, estas viviendas representan una excelente oportunidad de inversión, en un entorno en plena transformación, con gran potencial de revalorización a corto y medio plazo. No dejes pasar esta oportunidad de adquirir una propiedad con todo lo que buscas: diseño, confort y proyección.",False,newdevelopment,True,False,False,3969.0,True,False,False,False,[],False,False,186551.0,€,,,flat,"Numancia, Madrid","Piso en Calle de Venancio Martín 16 y y Asención Bielsa, 17",Numancia,,,,
108651011,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1e/f3/07/1358692983.webp,85967364,50,5,3845000.0,flat,sale,267.0,True,3,4,paseo de la Castellana,Madrid,Madrid,Chamartín,es,40.4371211,-3.6910728,False,https://www.idealista.com/inmueble/108651011/,"BARNES presenta una elegante y amplia residencia situada en la 5ª planta de uno de los desarrollos más exclusivos del centro de Madrid. Con aproximadamente 266 m² construidos, incluyendo 205 m² de superficie interior útil y una terraza privada, esta vivienda completamente exterior combina elegancia, funcionalidad moderna y sostenibilidad certificada en una de las zonas más consolidadas y deseadas de la capital. El corazón de la vivienda es un salón-comedor de planta abierta de 65 m² con cocina integrada, grandes ventanales y techos de más de 3 metros que permiten una luminosidad excepcional durante todo el día. La terraza ofrece un espacio exterior tranquilo, ideal para desayunos al sol o momentos de relajación al atardecer. La suite principal dispone de una espaciosa zona de descanso, vestidor y baño en suite. Dos dormitorios adicionales, igualmente luminosos, se acompañan de dos baños completos. Una zona de lavandería independiente, aseo de cortesía y pasillos de distribución aportan funcionalidad y privacidad al conjunto. Los residentes disfrutan de una gama completa de servicios premium: spa privado con salas de masaje y sauna, gimnasio totalmente equipado, garaje robotizado con carga para vehículos eléctricos, lounge gourmet, espacios de coworking y servicio de conserjería 24/7. El edificio cuenta con certificación BREEAM y calificación energética A, gracias a sistemas avanzados como suelo radiante y refrescante por aerotermia, paneles solares, aislamiento de alta eficiencia y renovación continua del aire. Esta propiedad ofrece una experiencia de vida excepcional y, al mismo tiempo, un activo sostenible y duradero. Resumen de Unidades Disponibles Todas las viviendas pueden ser personalizadas en distribución y acabados con el equipo de diseño UNI. Los precios no incluyen impuestos (IVA/ITP) y pueden variar según la planta. Tipo D – 2 Dormitorios | 124,95 m² | €1.425. 000 – €1.710. 000 Tipo C – 3 Dormitorios | 134,96 m² | €1.640. 000 – €2.240. 000 Tipo B – 3 Dormitorios | 266,59 m² | €3.225. 000 – €4.015. 000 Tipo A – 3 Dormitorios | 321,03 m² | €3.370. 000 – €5.190. 000 Planos detallados y dossier completo disponibles bajo solicitud. Estamos a su disposición para ampliar información o coordinar una visita privada cuando lo desee.",False,good,False,True,,14401.0,True,False,False,False,[],False,False,3845000.0,€,True,True,flat,"El Viso, Madrid",Piso en paseo de la Castellana,El Viso,,,,
109219475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f0/e9/d3/1367820684.webp,,3,bj,170000.0,flat,sale,35.0,False,1,1,"calle del Mesón de Paredes, 47",Madrid,Madrid,Centro,es,40.4091133,-3.7033801,True,https://www.idealista.com/inmueble/109219475/,"Habitaliagc te ofrece la oportunidad de invertir en este maravilloso inmueble, somos una agencia inmobiliaria que se dedica a la gestión de inmuebles ocupados propiedad de fondos bancarios. Está vivienda de 35 m2 ofrece muchas posibilidades, ubicada en pleno centro de Madrid, al lado del metro de Embajadores y rodeada de todos los servicios necesarios, puedes convertirla en un hogar para ti u otra persona. Al ser una vivienda ocupada: - NO SE PUEDE VISITAR - NO SE PUEDE HIPOTECAR - SI SE PUEDE PEDIR PRESENTAMO PERSONAL. Si estás interesado contacta con nosotros por WHATSAPP al número PRECIO NEGOCIABLE.",False,renew,False,False,,4857.0,False,False,False,False,[],False,False,170000.0,€,,,flat,"Lavapiés-Embajadores, Madrid","Piso en calle del Mesón de Paredes, 47",Lavapiés-Embajadores,,,,
107658767,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/a9/3b/1197774955.webp,COOP-827@P11E,8,1,308044.0,flat,sale,69.0,True,1,1,"calle Rufino González, 59",Madrid,Madrid,San Blas,es,40.4342056,-3.6246509,True,https://www.idealista.com/obra-nueva/107658767/,"JULIÁN CAMARILLO PASSIVHAUS (PERALEDA URBAN, S. COOP. -Fase Rufino González) Fututo residencial formado por 50 viviendas de 1 y 2 dormitorioscon plaza de garaje y trastero incluido en el coste.  Dispondrá de amplias zonas comunes: piscina, jardines, zona de juegos infantiles, sala comunitaria y conserjería.  La urbanización privada estará situada en C/ Rufino González nº 59, Barrio de Simancas (Madrid).  Tanto la eficiencia energética, como el compromiso con el ahorro y el medio ambiente son los pilares fundamentales del proyecto, en una búsqueda continuada por el confort y la calidad de vida. Es por ello, que el estándar de certificación es Passivhaus, ya que garantiza una alta eficiencia energética y un menor consumo.  Sus principios básicos son:  •Aislamiento térmico •Carpintería de altas prestaciones •Hermeticidad de las viviendas •Reducción de puentes térmicos •Recuperador de calor.  El estándar Passivhaus es el más exigente del mercado en materia de eficiencia energética y confort. Muchos países europeos lo están tomando como referencia para definir un edificio de consumo casi nulo. ¡No pierdas la oportunidad!  IVA no incluido.",False,newdevelopment,True,True,False,4464.0,True,False,False,False,[],False,False,308044.0,€,True,True,flat,"Simancas, Madrid","Piso en calle Rufino González, 59",Simancas,,,,
108878988,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2f/41/3b/1357741924.webp,4300,41,st,270000.0,flat,sale,60.0,False,1,1,calle de Tabernillas,Madrid,Madrid,Centro,es,40.411561,-3.7097999,False,https://www.idealista.com/inmueble/108878988/,"ALTOR ASESORES pone a su disposición encantadora vivienda en el BARRIO PALACIO, Distrito Centro, rodeada de historia y tranquilidad. EN ESCRITURA FIGURA COMO LOCAL, NO DISPONE DE CÉDULA DE HABITABILIDAD. Te presentamos este acogedor INMUEBLE de 60 metros construidos, completamente reformado hace apenas un año y medio, situado en una de las zonas más emblemáticas y deseadas de Madrid: el barrio de Palacio, entre la Plaza de los Carros y la Plaza de Puerta de Moros, a tan solo 140 m del Mercado de la Cebada. Una propiedad con encanto único, perfecta para quienes buscan una vivienda funcional, con excelente ubicación y un ambiente tranquilo, ideal tanto para vivir como para invertir. La vivienda se encuentra en un bajo-sótano muy luminoso, con acceso exclusivo para solo dos vecinos y salida directa a un patio interior ajardinado que garantiza paz y privacidad. Forma parte de un edificio rehabilitado, sin cargas, y con muy pocos vecinos, lo que aporta un plus de seguridad y calidad de vida. Su distribución moderna y bien aprovechada incluye un espacio abierto de salón-cocina con muro separador que define ambientes sin perder amplitud, dormitorio con cama de matrimonio con almacenaje, armarios y zapatero, y un baño completo con plato de ducha, lavamanos, WC y radiador toallero. La cocina, completamente nueva, está equipada con electrodomésticos integrados: lavavajillas, lavadora-secadora, horno, vitrocerámica, campana extractora y caldera. Las cuatro ventanas oscilobatientes distribuidas en todas las estancias proporcionan ventilación natural y buena iluminación. Calefacción individual por gas natural. Cuenta con Certificación Energética y gastos de comunidad muy bajos, lo que convierte esta vivienda en una opción práctica, cómoda y eficiente para el día a día. Ubicación inmejorable, a tan solo 300 m del metro La Latina, con paradas autobuses, paradas de taxi en la puerta, farmacias, colegios, estancos y todo tipo de servicios a escasos metros. Una zona donde lo castizo convive con lo moderno, en pleno centro de Madrid, ideal para quienes valoran vivir rodeados de cultura, ocio y tradición. Además, al tratarse de una vivienda con alta demanda y bajo coste de mantenimiento, es una excelente oportunidad de inversión. Si estás buscando una propiedad única y exclusiva, no dudes en llamarnos para visitarla. ¡Contacta con nosotros para programar una visita!",True,good,False,False,,4500.0,True,False,True,False,[],False,False,270000.0,€,,,flat,"Palacio, Madrid",Piso en calle de Tabernillas,Palacio,,280000.0,10000.0,4.0
109219326,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/dd/c5/1367815427.webp,,2,bj,289000.0,flat,sale,50.0,True,2,1,"calle del Cardenal Cisneros, 54",Madrid,Madrid,Chamberí,es,40.4334992,-3.7024982,True,https://www.idealista.com/inmueble/109219326/,"Habitaliagc te ofrece la oportunidad de invertir en este maravilloso inmueble, somos una agencia inmobiliaria que se dedica a la gestión de inmuebles ocupados propiedad de fondos bancarios. Está vivienda de 50 m2 ofrece muchas posibilidades, ubicada en pleno centro de Madrid, al lado de la boca de metro de Quevedo y rodeada de todos los servicios necesarios, puedes convertirla en un hogar para ti u otra persona. Al ser una vivienda ocupada: - NO SE PUEDE VISITAR - NO SE PUEDE HIPOTECAR - SI SE PUEDE PEDIR PRESENTAMO PERSONAL. Si estás interesado contacta con nosotros por WHATSAPP al número PRECIO NEGOCIABLE.",False,renew,False,False,,5780.0,False,False,False,False,[],False,False,289000.0,€,,,flat,"Trafalgar, Madrid","Piso en calle del Cardenal Cisneros, 54",Trafalgar,,,,
108577115,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/a4/c3/1348942469.webp,1º C,8,1,227900.0,flat,sale,74.0,True,2,1,"Calle de Serranillos, 13",Madrid,Fuenlabrada,Centro,es,40.2808109,-3.797338,True,https://www.idealista.com/obra-nueva/108577115/,"“La Gema de Lourdes” – La joya del centro de Fuenlabrada Nueva promoción de obra nueva en Calle Serranillos de Fuenlabrada. Viviendas de 2 dormitorios con 1 baño, cocina amueblada, garaje y trastero comunitario desde 225.900 €. Diseño moderno con espacios amplios, armarios empotrados vestidos y aislamiento acústico superior. Climatización por aerotermia con suelo radiante-refrescante y alta eficiencia energética para mayor confort y ahorro. Puerta blindada, videoportero, preinstalación de alarma, garaje con montacoches y opción de recarga para coche eléctrico. Edificio con ascensor, zonas comunes de calidad y trastero comunitario. Ubicación privilegiada en pleno centro, junto a Metro, Renfe, autobuses, Ayuntamiento, centro comercial, colegios y todos los servicios. Un hogar pensado para disfrutar. Vive con estilo y comodidad en “La Gema de Lourdes”. ¡Te enamorará!  IVA no incluido.",False,newdevelopment,True,True,False,3080.0,True,False,False,False,[],False,False,227900.0,€,True,True,flat,"Centro, Fuenlabrada","Piso en Calle de Serranillos, 13",,,,,
106404085,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/bd/4d/1281851051.webp,Chalet 2A,34,,485000.0,chalet,sale,169.0,,3,3,Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,Madrid,El Escorial,Centro,es,40.5882875,-4.1217031,True,https://www.idealista.com/obra-nueva/106404085/,"Obra Nueva promoción de 42 viviendas con garaje y trastero en un entorno privilegiado. 26 chalet de 3 dormitorios más ático y cuarto de instalaciones. Dos plazas de garaje.  16 viviendas bajos de 2 dormitorios con patio y dúplex de 2 y 3 dormitorios más despacho y terraza. Plaza de garaje y trastero. Diseño actual adecuado al entorno privilegiado.  Urbanización con control de acceso, conjunto residencial vallado, piscina de adultos y niños así como zonas ajardinadas. Puerta de Abantos supone un nuevo concepto de fusión sostenible entre la arquitectura y el paisaje. Este proyecto se encuentra en una ubicación inmejorable, ofreciendo espectaculares vistas tanto al histórico Monasterio de San Lorenzo de El Escorial como al majestuoso Monte Abantos. El proyecto se integra perfectamente con la naturaleza circundante, proporcionando un entorno de tranquilidad y paz que invita al descanso y la reflexión. El diseño de las edificaciones ha sido cuidadosamente pensado para respetar y complementar el entorno natural, creando una simbiosis perfecta entre arquitectura y paisaje. Promueve RESIDENCIAL MONASTERIO, S. Coop. Mad. WWW. PUERTADEABANTOS. COM.",False,newdevelopment,True,,False,2870.0,True,False,False,False,[],False,False,485000.0,€,True,True,chalet,"Centro, El Escorial",Chalet adosado en Ensanche de El Escorial parcela R4 A.P.P sector 1 s/n,,terracedHouse,,,
108724446,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/6d/4c/1353162471.webp,17  2,7,,267370.0,flat,sale,71.0,True,2,2,"Calle de Venancio Martín 16 y y Asención Bielsa, 17",Madrid,Madrid,Puente de Vallecas,es,40.3978176,-3.6615762,True,https://www.idealista.com/obra-nueva/108724446/,"Numancia Suites – Viviendas de obra nueva con diseño y rentabilidad en Madrid Descubre Numancia Suites, una exclusiva promoción de obra nueva compuesta por 22 viviendas modernas, funcionales y luminosas. Diseñadas para ofrecer confort, eficiencia y estilo, cada unidad cuenta con una distribución optimizada, cocina completamente equipada, baños terminados, armarios empotrados y estores a medida que garantizan privacidad y comodidad desde el primer día. Los acabados contemporáneos y los materiales cuidadosamente seleccionados aportan un alto nivel de calidad y bienestar. Ubicadas en una zona con alta demanda y escasa oferta de obra nueva, estas viviendas representan una excelente oportunidad de inversión, en un entorno en plena transformación, con gran potencial de revalorización a corto y medio plazo. No dejes pasar esta oportunidad de adquirir una propiedad con todo lo que buscas: diseño, confort y proyección.",False,newdevelopment,True,False,False,3766.0,True,False,False,False,[],False,False,267370.0,€,,,flat,"Numancia, Madrid","Piso en Calle de Venancio Martín 16 y y Asención Bielsa, 17",Numancia,,,,
105776070,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/ef/b1/1262651843.webp,4025,40,4,530000.0,flat,sale,80.0,True,2,1,calle de Segovia,Madrid,Madrid,Centro,es,40.4127402,-3.7155568,False,https://www.idealista.com/inmueble/105776070/,"En venta, un encantador piso exterior situado en la calle Linneo, en la cuarta planta de un edificio bien mantenido. La vivienda cuenta con dos habitaciones acogedoras, un baño completo y un salón amplio y luminoso, ideal para el descanso y reuniones familiares. La calefacción es individual y funciona a gas, distribuyéndose eficientemente mediante radiadores en todas las estancias, lo que garantiza un ambiente cálido y confortable durante los meses fríos. En cuanto al transporte público, la ubicación es excelente. La vivienda está bien comunicada mediante varias líneas de metro y autobús. A pocos minutos a pie se encuentra la estación de metro más cercana, correspondiente a la Línea 3 (la línea amarilla), que conecta rápidamente con el centro de la ciudad y otras zonas de interés. Además, en las inmediaciones pasan varias líneas de autobuses, que facilitan el acceso a distintas partes de la ciudad. Esta ubicación es ideal para quienes buscan una residencia bien conectada y con acceso fácil y rápido a todos los servicios y zonas de ocio que ofrece la ciudad.",True,good,False,True,,6625.0,True,False,True,False,[],False,False,530000.0,€,,,flat,"Palacio, Madrid",Piso en calle de Segovia,Palacio,,,,
