propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,externalReference,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
109205388,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/69/6c/17/1367435802.webp,4,1130000.0,flat,sale,137.0,3,2,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4212476,-3.7028261,False,https://www.idealista.com/inmueble/109205388/,"GILMAR Consulting Inmobiliario pone a su disposición espectacular vivienda en el barrio de Chueca, en pleno corazón de Madrid. Ubicado en una de las zonas más vibrantes y emblemáticas de Madrid, este piso de 137 m² ofrece una oportunidad única para quienes buscan una vivienda con gran potencial de reforma y una ubicación insuperable. Situado en un edificio clásico de 1900, este inmueble cuenta con tres amplios dormitorios, dos baños y una orientación este, por lo que goza de una luminosidad excepcional durante todo el día. Su diseño exterior se ve realzado por tres grandes balcones que dan a la calle, ofreciendo vistas al dinámico barrio de Chueca. El inmueble incluye una plaza de garaje en la cercana Plaza de Pedro Zerolo, a solo dos minutos caminando, con concesión hasta 2049. Esta característica, sumada a su proximidad a la Gran Vía, lo convierte en una propiedad con un valor añadido difícil de encontrar en el centro de Madrid. Este piso se encuentra en el corazón de Chueca, un barrio conocido por su diversidad, cultura y una oferta gastronómica y comercial de primer nivel. A pocos pasos, encontrarás el Mercado de San Antón, un lugar ideal para disfrutar de la cocina local e internacional, así como boutiques de diseño y tiendas exclusivas. Además, el Centro Comercial ABC Serrano está a menos de 10 minutos en coche, ofreciendo una amplia variedad de opciones para el ocio y las compras. En cuanto a transporte, la estación de metro más cercana es Chueca (Línea 5), a tan solo 3 minutos a pie, mientras que la Gran Vía (Líneas 1 y 5) y varias líneas de autobuses como el 1, 2, 3 y 46, están a pocos metros, facilitando el acceso a cualquier punto de la ciudad. Un inmueble con potencial para maximizar su rentabilidad El piso se encuentra en estado para reformar, lo que lo convierte en una excelente oportunidad para inversores o particulares que busquen diseñar un espacio a medida. Con una distribución generosa y características como calefacción individual de gas natural, ascensor y puerta blindada, este inmueble tiene el potencial de convertirse en una joya en pleno centro de Madrid. Sobre GILMAR Desde 1983, GILMAR ha sido líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños y a maximizar sus inversiones. Nuestro equipo de expertos está comprometido en ofrecer un servicio personalizado y profesional en cada etapa del proceso.",False,good,False,8248.0,True,False,False,False,[],False,False,1130000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,Destacado,GH2124960,1,True,Malasaña-Universidad,True,,,,,
108309551,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/79/b2/21/1340283751.webp,23,237000.0,flat,sale,76.0,2,1,calle de la Hacienda de Pavones,Madrid,Madrid,Moratalaz,es,40.4009683,-3.6379039,False,https://www.idealista.com/inmueble/108309551/,"CONTACTAR CON LA EXTENSIÓN Nº 3 Piso en calle Hacienda de Pavones, en la zona de Fontarrón, perteneciente al distrito de Moratalaz. Edificio de 1970. Totalmente exterior. Si bien no dispone de ascensor, cuenta con el espacio adecuado que a nivel urbanístico es viable para su instalación. ITE favorable y Certificado energético. Destaca por su gran luminosidad y ventilación cruzada. La vivienda se localiza en un área muy tranquila y rodeada de bonitos parques. El barrio de Moratalaz sigue a la vanguardia en la preservación de espacios verdes, fomentando una mejor calidad de vida. Situada en una zona muy consolidada con todo tipo de servicios sociales, sanitarios, deportivos y culturales. Comunicación óptima. Muy próximo al metro de Pavones (línea 9) y 11 líneas de la EMT. Para vehículos propios, se destaca las salidas a 2 minutos de la M30, M40 y A3, con rápido acceso a cualquier punto de la Capital y de la Comunidad de Madrid. Más de veinte años de experiencia en el sector. Valoramos gratuitamente su inmueble y ofrecemos servicios de asesoramiento jurídico y fiscal, además de disponer de un departamento postventa.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,3118.0,True,True,False,False,[],False,False,237000.0,€,,,flat,,"Fontarrón, Madrid",Piso en calle de la Hacienda de Pavones,Destacado,BFP-V1407,4,True,Fontarrón,False,,,,,
108774793,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/0e/2a/1354743235.webp,100,497000.0,chalet,sale,250.0,4,3,Daganzo de Arriba,Madrid,Daganzo de Arriba,,es,40.5414913,-3.4658224,False,https://www.idealista.com/inmueble/108774793/,"RF0941 - ESPECTACULAR CHALET DE 250m² ADOSADO A LA VENTA EN DAGANZO, 3 DORMITORIOS, 2 BAÑOS Y ASEO, GARAJE, BUHARDILLA, PLACAS SOLARES, JARDÍN DE 95M², Y ZONAS COMUNES CON PISCINA! Este chalet adosado cuenta con la siguiente distribución: entrada de 4m² con espacio de porche cubierto y acristalado, dotado de Leñera. Al entrar en la vivienda, te encuentras con un amplio hall de 10m², que cuenta con A/E de 2 cuerpos totalmente forrado y vestido, que conecta con diferentes áreas del chalet y tiene acceso directo al garaje. El garaje de 25m², cuenta con puerta automática, diferentes tomas para lavadora y secadora, caldera, termo y toma de agua, ofreciendo comodidad y funcionalidad. Desde el hall accedes a un aseo de cortesía equipado con lavabo con mueble y WC, perfecto para visitas. La cocina, totalmente reformada y ampliada hasta los 25 m², es un espacio luminoso y moderno, con acceso directo al jardín, y está equipada con campana, vitrocerámica, horno, A/A con bomba de calor, velux con persiana, y ventana con persiana automática, luces LED, haciendo de ella un lugar en el que disfrutar de reuniones con amigos o familiares. El jardín, de unos 95m², es uno de los grandes atractivos: cuenta con horno y barbacoa de obra, pérgola, caseta de madera, césped artificial, tomas de agua y desagüe para jardinería, riego automático, creando un espacio perfecto para disfrutar de la mejor compañía y ocio al aire libre. El salón, de 30m², es amplio y acogedor, con una chimenea con cassette, A/A con bomba de calor, y una preciosa pared de pavés decorativo que deja pasar luz desde la cocina. Desde el distribuidor se accede a la zona superior, y desde aquí a la buhardilla, que ofrece espacio adicional para almacenamiento o uso como sala de juegos o despacho. El pasillo de la planta superior conecta con las habitaciones, donde encontramos un dormitorio en suite de 13m² con acceso a una terraza de 5m², acristalada y con persiana automática, salida de aire procedente de la chimenea, además de un vestidor con armarios forrados y vestidos. El baño en suite, de 7m² con una distribución muy especial e íntima, cuenta con lavabo, ducha con mampara, WC, bidet y ventana. También en esta planta hay otros dos dormitorios de 10m² y 11m², ambos con armarios forrados y vestidos, y A/A con bomba de calor. Además, desde uno de los dormitorios, se accede a una terraza descubierta de 16m², con una parte acristalada y techada. En la misma planta se encuentra un baño de 5m² con lavabo, WC, bidet, ducha y ventanas, super luminoso y muy amplio. Por último, la zona de buhardilla se distribuye en espacio de 25m² que puede funcionar como sala o dormitorio adicional, con salida de aire procedente de la chimenea, y un vestidor con luz presencial, distribuidor con salida a una terraza solárium de 27m², equipada con pérgola, toma de agua y desagüe, suelo reformado y 11 placas solares. Finaliza con un trastero de 10m², donde se encuentra el inversor de las placas solares y dos baterías, contribuyendo a la eficiencia energética del hogar. Además cuenta con unas bonitas zonas comunes con piscina. Daganzo de Arriba es un municipio que destaca por su paz y cercanía a Madrid, que cuenta con supermercados, centro de salud, colegios, instituto, polideportivo diferentes líneas de bus, amplios espacios verdes para disfrutar de diferentes deportes y mucho más. Este chalet combina espacios amplios y bien distribuidos con acabados modernos y funcionales, en un entorno tranquilo y bien comunicado con Madrid. Si buscas un hogar que ofrezca confort, naturaleza y cercanía a la ciudad. ¡Este puede ser tu lugar ideal! **NO DUDES EN COMUNICARTE PARA MÁS INFORMACIÓN** **NO COBRAMOS HONORARIOS A LA PARTE COMPRADORA**.",False,good,False,1988.0,False,False,True,False,[],False,False,497000.0,€,True,True,chalet,terracedHouse,Daganzo de Arriba,Chalet adosado,Destacado,0941,,,,,,,,,
108226951,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/0d/40/1337709763.webp,39,300000.0,flat,sale,82.0,1,1,calle de la Oca,Madrid,Madrid,Carabanchel,es,40.3888765,-3.7340395,False,https://www.idealista.com/inmueble/108226951/,"¡GRAN OPORTUNIDAD! La Casa Agency te presenta en exclusiva piso en 2da planta con ascensor y plaza de garaje doble. A pocos metros de la calle General Ricardos, zona destaca por su amplia oferta comercial, con numerosos comercios, cafeterías y supermercados, todo a un paso de tu hogar. El piso cuenta con una superficie construida de 82 m² (según catastro) la cual se distribuye en 1 habitación, cocina independiente, un amplio salón-comedor, ideal para disfrutar de momentos en familia y baño con plato de ducha. La finca cuenta jardin con piscina y portero físico. Ubicación estratégica: · A tan solo 5 minutos andando de la estación de metro Oporto (L5 y L6), gracias a ello estarás conectado rápidamente con el centro de la ciudad. · Varias líneas de autobús te acercan aún más: 34, 35, 55, N16, N17, N26, 481 y 486. · A solo 10 minutos caminando del Hospital Central de La Defensa Gómez Ulla. Un entorno natural único: A tan solo 10 minutos andando de los Jardines de los Palacios de la Finca Vista Alegre, un lugar lleno de historia y belleza paisajística que te cautivará. Recuerda: Los honorarios de intermediación inmobiliaria no están incluidos en el precio. Te invitamos a visitarnos en La Casa Agency, donde nuestros expertos te acompañarán en todo el proceso y te ayudarán a encontrar el hogar que siempre has soñado. Contamos con asesores inmobiliarios y del departamento financiero FINANZATE, quienes te informarán sobre los gastos adicionales y te ofrecerán las mejores opciones de financiación. Nos encargamos de todo para que la adquisición de tu vivienda sea lo más sencilla y cómoda posible. Además, ofrecemos VALORACIONES GRATUITAS y sin compromiso. NOTA: este anuncio no es vinculante; puede contener errores y se muestra a título informativo, no contractual.",False,good,False,3659.0,False,False,False,False,[],False,False,300000.0,€,True,True,flat,,"San Isidro, Madrid",Piso en calle de la Oca,Destacado,LCM36722,2,True,San Isidro,False,,375000.0,75000.0,20.0,
109148564,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/38/5f/3f/1366030072.webp,25,370000.0,flat,sale,135.0,3,2,paseo de la Concordia,Madrid,Torrejón de Ardoz,Sureste,es,40.4629055,-3.4374469,False,https://www.idealista.com/inmueble/109148564/,"HOGARES TORREJÓN DE ARDOZ VENDE EN EXCLUSIVA – ESPECTACULAR VIVIENDA EN SOTO DEL HENARES Descubre este magnífico piso de tres dormitorios, perfecto para quienes buscan comodidad, amplitud y una ubicación inmejorable, a tan solo unos pasos del Hospital de Torrejón. La vivienda incluye TRASTERO y PLAZA DE GARAJE. Con sus 130 m², esta propiedad se sitúa en una de las zonas más demandadas de Torrejón de Ardoz, rodeada de zonas verdes, comercios, colegios, estación de Renfe y todos los servicios esenciales.  Distribución: Luminoso salón comedor con acceso directo a la terraza. Cocina independiente, totalmente equipada. Tres dormitorios amplios, todos con armarios empotrados; uno de ellos con baño en suite. Dos baños completos, diseñados para aprovechar al máximo el espacio y garantizar funcionalidad. Extras de la urbanización: Disfruta de una exclusiva urbanización privada con piscina comunitaria, para tu mayor comodidad, ocio y seguridad. Este piso combina diseño moderno, practicidad y una ubicación privilegiada, lo que lo convierte en una opción ideal tanto como primera vivienda como para inversión. Financiación de hasta el 100% – Consulta condiciones sin compromiso. ¡Llámanos y agenda tu visita hoy mismo! No dejes escapar esta gran oportunidad de vivir en una de las mejores zonas de Torrejón.",False,good,False,2741.0,True,False,False,False,[],False,False,370000.0,€,True,True,flat,,"Sureste, Torrejón de Ardoz",Piso en paseo de la Concordia,Destacado,,1,True,,True,,,,,
109197399,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/2c/63/1367171736.webp,5,760000.0,flat,sale,140.0,5,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4244358,-3.7041852,False,https://www.idealista.com/inmueble/109197399/,"GILMAR Consulting Inmobiliario pone a su disposición magnífica vivienda en el centro de Madrid. Con 140 m² construidos, esta vivienda ofrece un espacio amplio y versátil que combina elegancia y potencial. Dispone de 5 dormitorios, un baño con posibilidad de añadir más, un salón independiente y una orientación este que garantiza una luminosidad envidiable al recibir luz natural desde tres patios interiores. La finca, construida en 1890, es un ejemplo clásico de la arquitectura madrileña, con un portal excelente que refleja su carácter histórico. Además, cuenta con ascensor, calefacción por aire acondicionado frío-calor, alarma y portero físico y automático, ofreciendo comodidad y seguridad en todo momento. Este piso, actualmente para reforma total, es ideal para quienes buscan personalizar su hogar en una de las zonas más exclusivas de la capital. A escasos pasos encontrarás la Puerta del Sol, epicentro de Madrid, y una amplia oferta de ocio, gastronomía y comercio. A menos de 10 kilómetros, destaca el prestigioso Colegio San Ildefonso, con una reputación centenaria. En cuanto a compras, el Centro Comercial La Vaguada está a un cómodo trayecto, ofreciendo tiendas, restaurantes y entretenimiento. En términos de transporte, la vivienda está perfectamente conectada. La estación de metro más cercana es Sol (Líneas 1, 2 y 3), que también cuenta con conexión a las líneas de cercanías C3 y C4. Además, las líneas de autobús EMT 3, 50 y M1 tienen paradas en las inmediaciones, facilitando el acceso a cualquier punto de la ciudad. Esta ubicación privilegiada no solo te sitúa en el corazón de Madrid, sino que te ofrece la oportunidad de vivir rodeado de historia, cultura y todas las comodidades modernas. Su entorno es ideal tanto para familias como para inversores que buscan una propiedad con alto potencial. En GILMAR, llevamos desde 1983 ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestra experiencia y compromiso nos han convertido en líderes del sector inmobiliario, ofreciendo un servicio personalizado y profesional.",False,good,False,5429.0,True,False,False,False,[],False,False,760000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,Destacado,AG2106450,3,False,Malasaña-Universidad,True,,,,,
109190590,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/27/13/1366957767.webp,4,1700000.0,flat,sale,190.0,4,2,Barrio Huertas-Cortes,Madrid,Madrid,Centro,es,40.4157064,-3.6972842,False,https://www.idealista.com/inmueble/109190590/,"GILMAR Consulting Inmobiliario pone a su disposición exclusiva vivienda en el distrito Centro de Madrid. Esta majestuosa vivienda de 190 m² es una joya arquitectónica que combina la elegancia de principios del siglo XX con las comodidades modernas. Construido en 1910, este inmueble destaca por su luminosidad, sus amplios espacios y su imponente mirador clásico metálico con estructuras acristaladas, que ofrece unas vistas espectaculares da una preciosa plaza. Desde aquí, podrás disfrutar de una panorámica única de algunos de los rincones más icónicos de Madrid, como el Palacio Real, la Plaza de Ópera y la Plaza Mayor, que se encuentran a tan solo unos pasos.  El piso cuenta con 4 dormitorios, 2 baños completos y es completamente exterior, lo que garantiza una luz natural excepcional durante todo el día.  Entre sus características destacan la calefacción individual de gas natural, aire acondicionado, suelos de parquet, un portal señorial y un ascensor que añade un toque de comodidad y exclusividad. Además, dispone de tres balcones que, junto al mirador, convierten esta vivienda en un lugar único para disfrutar del ambiente madrileño desde la tranquilidad de tu hogar. La zona ofrece una amplia oferta cultural, gastronómica y comercial, con restaurantes de renombre, teatros y pequeñas boutiques que completan la experiencia de vivir en el corazón de Madrid. En GILMAR llevamos desde 1983 ayudando a nuestros clientes a encontrar la casa de sus sueños. Nuestro equipo de expertos inmobiliarios trabaja con dedicación y profesionalidad para garantizar que cada operación sea un éxito, ofreciendo un servicio personalizado y de calidad.  Si deseas más información sobre esta exclusiva propiedad, no dudes en ponerte en contacto con nuestro equipo de la oficina de Centro.  ¡Estamos aquí para ayudarte a encontrar tu próximo hogar!",False,good,False,8947.0,True,False,False,False,[],False,False,1700000.0,€,,,flat,,"Huertas-Cortes, Madrid",Piso,Destacado,-G-213056,4,True,Huertas-Cortes,True,,,,,
107622597,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/98/2c/630821789.webp,29,1230000.0,chalet,sale,363.0,5,5,avenida de los Satélites s/n,Madrid,Majadahonda,Los Satélites - Roza Martín,es,40.4557782,-3.9071328,True,https://www.idealista.com/obra-nueva/107622597/,"afar•4 Los satélites, situado en una nueva urbanización en Majadahonda, con la ventaja de vivir en la una de las mejores localidades de Madrid, disfrutando de un elevado nivel de vida por sus zonas verdes y amplia oferta de servicios: Campos de golf, Colegios internacionales, privados, concertados y públicos bilingües, Universidades y Centros Comerciales de referencia. Rodeada de naturaleza, comunicada con las principales vías M-50, M-40 y A-6. Una vez finalizada la comercialización y entrega de más de 200 viviendas, AFAR-4 SL afronta con ilusión una nueva fase de 20 viviendas unifamiliares para entregar en Junio del 2025. Espíritu aislado y fusión de público privado. El proyecto desarrolla viviendas unifamiliares con parcela privativa y una parcela de uso y disfrute común, concebida como prolongación natural de la zona exterior de cada vivienda aumentando considerablemente la superficie y la sensación de amplitud del conjunto. Las viviendas van unidas 2 a 2 pudiendo rodear la parcela casi en su totalidad manteniendo el espíritu del unifamiliar aislado gracias a la creación de atractivos espacios interiores generados por el desplazamiento de los diferentes volúmenes arquitectónicos que conforman cada unidad, acentuando la privacidad hacia la vía pública y abriendo las estancias al interior de la parcela provocando una continuidad de todos los espacios interiores con los exteriores. Experiencia y calidad, somos diferentes. Nuestra experiencia en la promoción y construcción de viviendas se remonta a hace más de 45 años, y hemos evolucionado incorporando todas las innovaciones, al tiempo que lo han hecho las necesidades de nuestros clientes o las tecnologías de la construcción. Destacando en el mercado, orientados al cliente, diferenciándonos en la ubicación de las viviendas, la creación de espacios, la mejora continua de nuestros productos desde su concepción hasta la entrega y la atención al cliente. Incorporamos productos y sistemas de alta calidad, y donde ofrecemos nuestro valor añadido es en nuestro saber hacer, adquirido tras una dilatada experiencia y una tradición de minuciosidad.",False,newdevelopment,True,3388.0,True,False,False,False,[],False,False,1230000.0,€,True,True,chalet,semidetachedHouse,"Los Satélites - Roza Martín, Majadahonda",Chalet pareado en avenida de los Satélites s/n,Destacado,,,,,,False,,,,
109205370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/98/bc/1367435125.webp,4,970000.0,flat,sale,127.0,3,1,Barrio Malasaña-Universidad,Madrid,Madrid,Centro,es,40.4232638,-3.7011764,False,https://www.idealista.com/inmueble/109205370/,"GILMAR Consulting Inmobiliario pone a su disposición magnífica vivienda en el barrio de Chueca, en pleno corazón de Madrid. Ubicado en una de las zonas más vibrantes y emblemáticas de Madrid, este piso de 137 m² ofrece una oportunidad única para quienes buscan una vivienda con gran potencial de reforma y una ubicación insuperable. Situado en un edificio clásico de 1900, este inmueble cuenta con tres amplios dormitorios, dos baños, y una orientación este que garantiza una luminosidad excepcional durante todo el día. Su diseño exterior se ve realzado por tres grandes balcones que dan a la calle, ofreciendo vistas al dinámico barrio de Chueca. El inmueble incluye una plaza de garaje en la cercana Plaza de Pedro Zerolo, a solo dos minutos caminando, con concesión hasta 2049. Esta característica, sumada a su proximidad a la Gran Vía, lo convierte en una propiedad con un valor añadido difícil de encontrar en el centro de Madrid. Este piso se encuentra en el corazón de Chueca, un barrio conocido por su diversidad, cultura y una oferta gastronómica y comercial de primer nivel. A pocos pasos, encontrarás el Mercado de San Antón, un lugar ideal para disfrutar de la cocina local e internacional, así como boutiques de diseño y tiendas exclusivas. Además, el Centro Comercial ABC Serrano está a menos de 10 minutos en coche, ofreciendo una amplia variedad de opciones para el ocio y las compras. En términos de educación, el prestigioso Colegio San Antón se encuentra a menos de 10 kilómetros, asegurando una excelente opción educativa en la zona. En cuanto a transporte, la estación de metro más cercana es Chueca (Línea 5), a tan solo 3 minutos a pie, mientras que la Gran Vía (Líneas 1 y 5) y varias líneas de autobuses como el 1, 2, 3 y 46, están a pocos metros, facilitando el acceso a cualquier punto de la ciudad. Un inmueble con potencial para maximizar su rentabilidad. El piso se encuentra en estado para reformar, lo que lo convierte en una excelente oportunidad para inversores o particulares que busquen diseñar un espacio a medida. Con una distribución generosa y características como calefacción individual de gas natural, ascensor y puerta blindada, este inmueble tiene el potencial de convertirse en una joya en pleno centro de Madrid. Desde 1983, GILMAR ha sido líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños y a maximizar sus inversiones. Nuestro equipo de expertos está comprometido en ofrecer un servicio personalizado y profesional en cada etapa del proceso.",False,good,False,7638.0,True,False,False,False,[],False,False,970000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso,Destacado,GH2124990,3,True,Malasaña-Universidad,True,,,,,
108366976,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8f/5a/06/1341985234.webp,33,1680000.0,flat,sale,218.0,5,5,calle de Fuencarral,Madrid,Madrid,Centro,es,40.4205076,-3.69906,False,https://www.idealista.com/inmueble/108366976/,"Olisson Real Estate presenta esta bonita vivienda, recién reformada en el pleno centro de Madrid. Ésta se encuentra en una tercera planta en una finca clásica de año 1900 y en un excelente estado de conservación.  El piso de 218m2 está distribuido en 5 habitaciones, cada una con precio de estancia y características diferentes, 5 baños, salón y cocina. Enfocado al alquiler de rentabilidad anual del 4,5%, se encuentra actualmente arrendado con contratos de 12 meses (precios a consultar), ascendiendo a un total de 7.000 €/mes. La vivienda destaca por el buen uso y aprovechamiento de los espacios, así, como el empleo de materiales de primera calidad utilizados en la reforma y se vende totalmente amueblada. El proyecto de reforma de esta vivienda ha sido obra de una prestigiosa firma de arquitectura de interiores. La iluminación ha sido un punto clave en el proyecto para ofrecer luz en diferentes ambientes. Con un estilo moderno y elegante, tanto en la decoración como en los acabados, el piso se compone de estancias muy amplias y luminosas, con altos techos, todo exterior, con tres balcones característicos que aportan gran luz natural a la vivienda. Cocina totalmente equipada.  Es un tercero sin ascensor, pero la comunidad ha aprobado su instalación para el año 2019.  Su ubicación, en una de las calles más bonitas y tranquilas, hace de estos pisos una gran oportunidad. Malasaña, barrio de la movida madrileña, donde conviven restaurantes de modernas tendencias, con tiendas de segunda mano, bares tradicionales, mercados, lo hacen atractivo para todas las edades. Contamos con muy buenas comunicaciones, tanto por el metro Bilbao, como por varias líneas de autobuses que corren por la calle Carranza, como por bicicletas de la Ciudad de Madrid. [IW].",False,good,False,7706.0,True,False,False,False,[],False,False,1680000.0,€,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de Fuencarral,Destacado,jus130VM,3,True,Chueca-Justicia,True,,,,,
107433475,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3b/4f/ca/1312533414.webp,46,620000.0,chalet,sale,180.0,6,4,calle Gil de Siloe,Madrid,Torrejón de Ardoz,Sureste,es,40.4615445,-3.4357799,False,https://www.idealista.com/inmueble/107433475/,"CONTACTAR CON EXTENSIÓN Nº4 SI CONTACTA POR TELÉFONO, MARCAR LA EXTENSIÓN Nº4 Se trata de un chalet ubicado en Torrejón de Ardoz, con una superficie construida de 180 metros cuadrados y una parcela de 200 metros cuadrados. Actualmente, el chalet se encuentra alquilado, lo que lo convierte en una excelente opción tanto como inversión como para uso residencial en el futuro. El chalet se encuentra en una de las mejores zonas de Torrejón de Ardoz.  A unos cuantos metros del hospital universitario de Torrejón, y a escasos minutos de la estación de tren de Soto del Henares.  Además, cuenta con facilidades a menos de 10 minutos como el Mercadona, hospital veterinario, club de pádel, variedad de bares y restaurantes. La vivienda está distribuida en tres plantas.  Distribución por plantas: Planta baja: Un aseo. Una habitación. Un salón amplio. Cocina independiente con zona de tendedero. Un segundo salón con chimenea, ideal para reuniones familiares o momentos de relax. Primera planta: Tres habitaciones: La habitación principal incluye un baño en suite y un vestidor. Dos baños en total. Segunda planta: Dos habitaciones. Un baño. Un salón con chimenea. Una terraza amplia Detalles adicionales: Calefacción: Por gas natural. Aire acondicionado: Instalado en los salones. Tejado: De estilo canadiense, instalado por la propiedad para aumentar el aislamiento térmico.  Cuenta con Garaje exterior y trastero ubicado en el jardín.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ) > Oferta sujeta a condiciones de compra. Consulte los términos y condiciones aplicables.",True,good,False,3444.0,True,True,False,False,[],False,False,620000.0,€,True,True,chalet,terracedHouse,"Sureste, Torrejón de Ardoz",Chalet adosado en calle Gil de Siloe,Destacado,BFCA-V181,,,,,,,,,
109040935,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1c/18/8a/1362432782.webp,29,490000.0,flat,sale,185.0,4,2,calle de Carlos Aragón Cancela s/n,Madrid,Colmenar Viejo,San Crispín - La Estación Consorcio,es,40.6485695,-3.7775632,True,https://www.idealista.com/inmueble/109040935/,"VENTA EN EXCLUSIVA HOGARES COLMENAR VIEJO Amplio bajo con gran patio en urbanización con piscina Se ofrece en exclusiva este espectacular bajo ubicado en una de las urbanizaciones más demandadas de la zona, con piscina comunitaria, zonas ajardinadas y un entorno ideal para disfrutar en familia. La vivienda destaca por su amplitud y luminosidad. Dispone de 4 habitaciones de gran tamaño, además de una quinta estancia funcional, perfecta como vestidor, trastero o despensa según las necesidades. El salón-comedor y la cocina se complementan con un magnífico patio de 40 m² con toldos a medida, un espacio versátil donde está permitido hacer barbacoas, ideal para reuniones familiares y momentos de ocio al aire libre. Entre sus comodidades cuenta con aire acondicionado centralizado, dos plazas de garaje y un cuarto trastero adicional, lo que aporta gran confort y capacidad de almacenaje. Una vivienda pensada para quienes buscan amplitud, calidad de vida y disfrutar de todas las ventajas de una urbanización con zonas comunes de primer nivel. El anuncio es de referencia, puede contener errores y la información no es vinculante. GSTIONAMOS HIPOTECAS 100% CON FINANHOGAR.",True,good,False,2649.0,True,True,False,False,[],False,False,490000.0,€,True,True,flat,,"San Crispín - La Estación Consorcio, Colmenar Viejo",Piso en calle de Carlos Aragón Cancela s/n,Destacado,,bj,True,,True,,,,,
