propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,district,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
107392532,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/51/8e/1312073896.webp,W-02XPUD,33,790000.0,flat,sale,146.0,4,2,calle de Núñez Morgado,Madrid,Madrid,es,40.4699992,-3.6861506,False,https://www.idealista.com/inmueble/107392532/,"Amplio piso en Chamartín con garaje y trastero Engel & Völkers les presenta en exclusiva este piso de 146 m2, ubicado en una de las principales calles del Barrio de Castilla. Todos los metros de la vivienda están magníficamente aprovechados, distribuidos en 4 dormitorios, con ventanas y armarios empotrados, dos baños completos, cocina independiente con despensa y lavadero. Es un piso perfecto para familias que precisen varios dormitorios o para obtener una rentabilidad debido a sus dos puertas de acceso, principal y servicio que ofrece la posibilidad de poder reformar y crear dos pisos independientes.  Disfruta además de una terraza de aprox 6 m2, acristalada y ahora integrada al piso, recuperable si se desea. La vivienda es interior a un amplio y luminoso patio de manzana. Su orientación dentro del edificio le garantiza la luminosidad y ventilación perfectas. Completa la propiedad una plaza de garaje con acceso directo y un trastero de 10 m2 en la misma finca. La zona está rodeada de servicios, restaurantes, colegios, supermercados, el Centro de Salud Núñez Morgado, y muy próxima a las Cuatro Torres de Castellana, la zona comercial y de ocio Caleido y de la Torre IE. Una excelente oportunidad, en una zona en auge. La propiedad se ubica en el conocido barrio de Castilla, dentro del Distrito de Chamartín, al norte de la capital. No sólo dispone de una amplia oferta de viviendas para sus residentes, sino también de un gran centro de negocios en el eje de la Castellana. También es conocido por su cercanía a la Estación de Chamartín, y a la Plaza de Castilla. Chamartín ofrece una amplia gama de servicios desde grandes almacenes, comercios, farmacias, colegios, privados y concertados, iglesias, gimnasios, hoteles, zonas deportivas, hasta una selección de los mejores bares y restaurantes de Madrid. El sistema de transporte público asegura la máxima comodidad para los residentes de sus barrios, ya que actualmente disponen de aproximadamente 50 líneas de autobús, 7 líneas de metro y dos estaciones de cercanías.  La estación de Chamartín es también terminal para la mayoría de los trenes de media y larga distancia hacia el norte de España. Otros puntos de interés son el Auditorio Nacional de Música, el estadio de fútbol Santiago Bernabéu, varios museos y el Parque de Berlín.",True,renew,False,5411.0,True,False,True,True,[],False,False,790000.0,€,flat,,"Castilla, Madrid",Piso en calle de Núñez Morgado,Destacado,2,True,Chamartín,True,True,True,Castilla,830000.0,40000.0,5.0,
104546685,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/48/fb/1e/1224040266.webp,Barbieri,24,455000.0,flat,sale,60.0,1,1,calle de Barbieri,Madrid,Madrid,es,40.4226826,-3.696638,False,https://www.idealista.com/inmueble/104546685/,"CALLE BARBIERI – CHUECA: GRAN TERRAZA. Espectacular Apartamento con Gran Terraza en el Corazón de Chueca, en la calle Barbieri. A medio camino entre la Plaza de Chueca, y la Plaza de Pedro Zerolo. 60m2 construidos distribuidos en Apartamento de 38m con Techos Altos, y más de 20m de Terraza abierta, y Trastero de 6m. Apartamento con Salón con Cocina Americana, Dormitorio con Armario Empotrado Grande, Cuarto de Baño. Aire Acondicionado. Ventanas Cambiadas, muy Aislantes de PVC Kommerling. Suelo de tarima natural. Gran Terraza con salida directa desde el Salón. Finca de Construida en comienzos de los 2000 respetando la arquitectura del entorno y con Ascensor. Una vivienda de la que te enamorarás a primera vista porque es Muy Luminosa, y a la vez Tranquila, Silenciosa, Bien Aislada y en una de las principales calles más conocidas de Chueca y con más Vida, rodeada de todos los comercios, restaurantes, servicios, centros deportivos y de ocio. A 2 minutos de la Gran Vía y Paseo del Prado. A 5 Minutos de Cibeles. Todos los medios de transporte a mano: Metro de Chueca y Gran Vía a 2 minutos. Estación de Tren-Cercanías Recoletos a 5 minutos. Parque del Retiro y Parque de Rosales muy cercanos a pie. No hay una vivienda igual. No necesita reforma. Lista para entrar a Vivir y Disfrutar de Madrid! Visitas incluso en fin de semana. Raul: 638_003_739. Inmobiliaria. Consultar condiciones sin compromiso.",False,good,False,7583.0,True,False,True,False,[],False,False,455000.0,€,flat,,"Chueca-Justicia, Madrid",Piso en calle de Barbieri,Destacado,bj,False,Centro,True,,,Chueca-Justicia,,,,
104112397,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/73/81/77/1210206502.webp,CCI-000-000049203,31,280000.0,flat,sale,40.0,2,1,Barrio Chueca-Justicia,Madrid,Madrid,es,40.4262059,-3.6961266,False,https://www.idealista.com/inmueble/104112397/,"“Interesante vivienda en venta de 40 m2, con orientación este y una situación privilegiada (cerca del metro de Chueca), en pleno corazón de Madrid, considerada la zona comercial más consolidada, pintoresca, original y emblemática de la capital. La vivienda consta de salón diáfano de más de 14 m2, que incorpora cocina amueblada con forma de L, creando con sencillez un agradable ambiente de tranquilidad y confort. También dispone de 2 dormitorios (uno de ellos con armario empotrado y otro con posibilidad de hacerlo) y 1 baño completo con radiador toallero y falso techo con gran maletero. Además, su calefacción individual de gas natural y aire acondicionado con bomba de calor, contribuyen a complementar ese ambiente de calidez, confort y tranquilidad que se respira en todas sus estancias, sin renunciar a las grandes posibilidades que ofrece su entorno y a la comodidad en todos los sentidos que significa el vivir en una inmejorable ubicación, en el distrito centro, con un encanto natural, garantizando una óptima calidad de vida. Por otra parte, es una vivienda con suelos de gres de primera calidad, ventilación natural y techos muy altos (2,90 m) que ofrece muchas alternativas debido a su gran versatilidad, que sumada a su mencionada excelente ubicación, la convierten en una vivienda única, diferencial y realmente interesante. ¡Disfrute de la comodidad, tranquilidad más absoluta y la mejor calidad de vida posible, reunidas todas ellas en una vivienda muy especial, ubicada en un entorno privilegiado y excepcional que le proporciona su cercanía a los comercios más pintorescos, tradicionales, artesanales y originales de Madrid, dotado de las mejores comunicaciones y servicios, unido a la elegancia innata de sus alrededores y a las ventajas que ofrece el estar en la zona más deseada y demandada para vivir en Madrid, y todo ello, sin renunciar a un buen precio. ¡ No deje pasar la ocasión, y aproveche esta oportunidad única de adquirir una vivienda ideal para disfrutar de paseos y momentos inolvidables donde el tiempo se detiene, en la mejor zona, más solicitada y soñada para vivir el sentir más profundo de Madrid, por un precio accesible: 280.000 €. Una vivienda por y para siempre, donde cultivar su mente, su cuerpo, y en definitiva, su alma, sin renunciar, además, a una excelente inversión. ¡Compruébelo, Mejor ver! ”.",False,good,False,7000.0,True,False,True,False,[],False,False,280000.0,€,flat,,"Chueca-Justicia, Madrid",Piso,Destacado,1,False,Centro,False,,,Chueca-Justicia,,,,
108102384,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/d6/76/1356250319.webp,06836,33,580000.0,flat,sale,60.0,2,1,plaza de San Miguel,Madrid,Madrid,es,40.4166011,-3.7095614,False,https://www.idealista.com/inmueble/108102384/,"Os presentamos una encantadora vivienda con increibles vistas a los mejores monumentos de los Austrias en Madrid. Un oasis en medio del centro, no se oye un ruido y es muy luminoso por estar situado en una 6ª planta con ascensor. Ubicado en Plaza de San Miguel, en un edificio representativo, a escasos metros de la Plaza Mayor.  El hecho de estar en una de las últimas plantas del edificio, así como su orientación, garantiza luz natural durante todo el día, creando un ambiente cálido y acogedor. Además, cuenta con la instalación de toldos automáticos.  Las vistas a la cúpula de la Almudena y la Plaza de la Villa, Casa de Campo y Sierra son envidiables. Se trata de una finca clásica del barrio de los Austrias, que dispone de ascensor y portero físico.  Cuenta con una superficie de 56,8 m² según escritura y 55 m2 construidos según catastro  Distribuido en salón - comedor con balcón y 2 ventanas más, 2 dormitorios dobles con grandes armarios, cocina independiente y baño con ducha. Todas las estancias tienen ventana.  Bien conservado para entrar a vivir o actualizarlo con distribución más moderna. Tiene techos muy altos, actualmente rebajados. Bien aislada. Suelos de tarima, carpintería exterior de PVC oscilobatiente con climalit, carpintería interior de madera, grandes armarios empotrados. La calefacción es central en la actualidad y han decidido en la comunidad su retirada. Agua caliente mediante termo eléctrico y 3 splits de frío-calor en salón y dormitorios.  IBI: exento por centro histórico.  Gastos de comunidad: 98 €/mes, no tiene derramas.  ITE (IEE) favorable hasta 2031 Las comunicaciones son excelentes tanto en autobús como de metro. Estaciones de Ópera (L2), Sol (L1, L2, L3 y cercanías C3, C4, C4a y C4b). y Tirso de Molina (L1).  ¡No pierdas la oportunidad de visitarlo! Contáctanos para más información.",False,good,False,9667.0,True,False,True,False,[],False,False,580000.0,€,flat,,"Palacio, Madrid",Piso en plaza de San Miguel,Destacado,6,True,Centro,True,,,Palacio,,,,
107613427,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/72/53/08/1329145418.webp,CDLBO0325,49,1150000.0,chalet,sale,387.0,6,6,calle Monte Hijedo,Madrid,Boadilla del Monte,es,40.4230105,-3.9066886,False,https://www.idealista.com/inmueble/107613427/,"Chalet independiente de 400 m² construidos sobre una parcela de 1300 m² en la urbanización El Olivar del Mirabal, una de las zonas más consolidadas de Boadilla del Monte. La vivienda fue construida en 1988 por los actuales propietarios y mantenida en un estado excelente a lo largo de los años. Se distribuye en tres plantas, ofreciendo espacios amplios y bien organizados. En la planta principal, un hall de entrada da acceso a un salón-comedor con salida directa al porche, jardín y piscina. La cocina, independiente y con gran office, incluye una zona de lavandería. En esta planta también se encuentran un despacho, un aseo de cortesía y dos dormitorios, ambos con baño en suite. La planta superior cuenta con dos dormitorios principales, cada uno con vestidor y baño en suite, además de un tercer dormitorio con despacho. En la planta sótano, la vivienda dispone de una bodega, aseo, trastero y un garaje con capacidad para 2-3 coches. Dado el año de construcción, la vivienda ofrece una excelente base para una actualización o reforma que permita adaptarla a nuevas necesidades. Se encuentra en una ubicación tranquila, rodeada de naturaleza y con acceso a todos los servicios esenciales. Para más información o para concertar una visita, contactar. Nota: El precio de venta indicado no incluye los honorarios de agencia, que ascienden al 3,5 % + IVA, a cargo del comprador. Para más información, no dude en consultarnos. 独家出售：位于Boadilla del Monte的400平方米别墅 这栋400平方米的独立别墅位于Boadilla del Monte最成熟的社区之一——El Olivar del Mirabal，占地1300平方米。 该房产由现任业主于1988年建造，多年来一直保持极佳状态。 别墅共三层，空间宽敞，布局合理： 主层：入口门厅通向客厅-餐厅，可直接通往门廊、花园和游泳池。厨房独立，配有宽敞的备餐区和洗衣区。此外，该层还设有一间书房、一间客用卫生间以及两间带独立浴室的卧室。 上层：设有两间主卧室，每间均配有衣帽间和独立浴室，另有一间带书房的第三卧室。 地下室：设有酒窖、卫生间、储藏室以及可停放2至3辆车的车库。 由于建造年份较早，该别墅为更新或翻新提供了良好的基础，能够灵活适应不同需求。别墅环境安静，周边自然环境优美，同时交通便利，靠近各类生活设施。 如需更多信息或预约看房，请随时联系我们。 备注：广告所示售价不包含中介服务费用。买方需另行支付3.5% + 增值税的中介费用。如需详细信息，欢迎咨询。 Exclusive Sale: 400 m² Villa in Boadilla del Monte This 400 m² detached villa is located in one of the most established residential areas of Boadilla del Monte — El Olivar del Mirabal — on a 1,300 m² plot. The property was built in 1988 by its current owners and has been impeccably maintained over the years. The villa is distributed over three floors, offering spacious and well-organized interiors: Main floor: The entrance hall leads to the living-dining room, with direct access to the porch, garden, and swimming pool. The kitchen is independent, with a generous dining area and laundry room. This floor also includes a study, a guest toilet, and two bedrooms, each with an en-suite bathroom. Upper floor: Features two master bedrooms, each with a walk-in closet and en-suite bathroom, as well as a third bedroom with a study area. Basement: Includes a wine cellar, a bathroom, a storage room, and a garage with capacity for 2 to 3 vehicles. Given its year of construction, the property offers an excellent foundation for renovation or modernization, allowing easy adaptation to new needs. It enjoys a quiet setting, surrounded by nature, while being conveniently close to all essential services. For more information or to arrange a viewing, please contact us. Note: The listed sale price does not include agency...",True,good,False,2972.0,True,False,True,False,[],False,False,1150000.0,€,chalet,independantHouse,"El Olivar de Mirabal, Boadilla del Monte",Casa independiente en calle Monte Hijedo,Destacado,,,El Olivar de Mirabal,,True,True,,,,,
98634605,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fd/0b/c2/1018745021.webp,1368,32,430500.0,chalet,sale,182.0,4,3,goya,Madrid,Casarrubuelos,es,40.1699521,-3.8290118,False,https://www.idealista.com/inmueble/98634605/,"Oportunidad! Precioso Chalet en esquina para entrar a vivir, en dos plantas con 182 m2 construidos y en parcela de 251 m2. Planta baja; Salón de 28 m2 con chimenea, cocina de 12 m2 amueblada con muebles altos y bajos (horno, vitro y campana), habitación con armario empotrado y baño con plato de ducha, garaje para un coche Planta alta; Tres amplias habitaciones con armarios empotrados, dos baños completos (uno de ellos en habitación principal con plato de ducha y en vestíbulo con bañera) calidades: Suelos de gres, carpintería interior de madera de roble, ventanas de aluminio blanco abatibles con sistema climalit, mosquiteras, pintura lisa y calefacción de gasoil. Patio de 127 m2 aproximadamente solado, con medianeras hechas, piscina de agua salina y barbacoa de obra y horno de leña. vivienda muy luminosa, zona tranquila, cerca de ambulatorio, parques, piscina municipal, colegio. buena comunicación con A-42.  ideal familias! te conseguimos la hipoteca para esta vivienda (sujeta a condiciones bancarias).",False,good,False,2365.0,False,False,True,False,[],False,False,430500.0,€,chalet,semidetachedHouse,Casarrubuelos,Chalet pareado en goya,Destacado,,,,,True,True,,,,,
108527347,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/e3/c7/1347544814.webp,VI-1-2-F,23,939000.0,flat,sale,127.0,2,2,"avenida de Europa, 19",Madrid,Pozuelo de Alarcón,es,40.441855,-3.7883879,True,https://www.idealista.com/obra-nueva/108527347/,"TU NUEVO HOGAR EN POZUELO DE ALARCÓN. Te esperamos en la Avenida de Europa 24.  Bienvenido a ARGIS North Park, una exclusiva promoción de OBRA NUEVA en Pozuelo de Alarcón que redefine el concepto de hogar. Viviendas diseñadas para un estilo de vida único que ofrecen el equilibrio perfecto entre confort, calidad y serenidad en este residencial exclusivo.  Ubicado en un entorno privilegiado, ARGIS North Park te invita a descubrir viviendas de 2, 3 y 4 dormitorios con amplias terrazas, jardines privados y acogedores áticos que te conectan con el exterior en un ambiente tranquilo y privado. Cada detalle ha sido pensado para crear un espacio que inspire calma y armonía, lejos del ruido y el estrés.  Disfruta de momentos de desconexión en la exclusiva piscina exterior, un auténtico oasis de tranquilidad. Mantén tu rutina saludable en el gimnasio completamente equipado o crea recuerdos inolvidables en la gastroteca, ideal para compartir con amigos y familiares en un ambiente acogedor. Todo ello en un residencial concebido para ofrecer privacidad, comodidad y una vida en armonía con el entorno.  La sostenibilidad es parte esencial de ARGIS North Park. Equipado con avanzados sistemas de aerotermia, este residencial no solo garantiza un bajo consumo energético, sino que también respeta y cuida el medio ambiente. Aquí, confort y sostenibilidad se encuentran en perfecta sintonía.  Situado en plena Avenida de Europa, ARGIS North Park combina accesibilidad y tranquilidad. Una ubicación privilegiada que ofrece excelentes conexiones al centro de Madrid y la comodidad de tener a escasos metros de tu hogar tiendas, servicios, espacios verdes junto a bulevares arbolados o el Centro Comercial Zielo, que convierten a esta promoción en la elección perfecta para quienes buscan vivir en una de las mejores zonas de Pozuelo de Alarcón.  ARGIS North Park no es solo un hogar, es un refugio exclusivo donde la serenidad, la privacidad y la comodidad se unen para ofrecer una experiencia inigualable. Tu futuro oasis para desconectar.  Ven a visitarnos a nuestro punto de venta oficial situado en la Avenida de Europa 24 o llama para concertar una cita con nuestro equipo de atención al cliente.",False,,True,7394.0,True,False,False,False,[],False,False,939000.0,€,flat,,"Zona Avenida Europa, Pozuelo de Alarcón","Piso en avenida de Europa, 19",Destacado,2,True,Zona Avenida Europa,True,True,True,Zona Avenida Europa,,,,False
108323994,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/4d/23/1351393392.webp,H61,32,399000.0,flat,sale,40.0,1,1,"calle de las Huertas, 61",Madrid,Madrid,es,40.4133023,-3.696122,True,https://www.idealista.com/inmueble/108323994/,"Piso en Venta en pleno barrio de las letras, en el Corazón de Madrid - ¡Una Oportunidad Única!  Descubre este fantástico apartamento totalmente reformado y a estrenar, ubicado en pleno centro de Madrid. Con una superficie construida de 40 m², en una 4ª planta interior super luminoso y silencioso de una finca rehabilitada del año 1890 y con ascensor, ofrece un estilo moderno y elegante. La cocina está completamente equipada con electrodomésticos de alta gama, incluyendo lavadora, lavavajillas, frigorífico, vitro de inducción y horno. La ubicación es inmejorable, rodeada de hoteles de lujo como el Hotel Palace y el Hotel Ritz, y a pocos pasos de los principales museos como el Prado y el Thyssen. Además, podrás acceder a pie a emblemáticos lugares como la Puerta del Sol, la Plaza de Santa Ana y el Parque del Retiro. Este apartamento cuenta con aire acondicionado por conductos, calefacción y amplio espacio de almacenamiento con armarios empotrados y librería a medida. Perfecto tanto para inversores como para quienes buscan su primera vivienda en la vibrante ciudad de Madrid. No dejes pasar esta oportunidad de vivir en uno de los barrios más deseados, donde el ocio y la cultura están a la vuelta de la esquina. ¡Ven a verlo y enamórate de tu nuevo hogar! ¡SIN COMISIONES!",True,good,False,9975.0,True,False,True,False,[],False,False,399000.0,€,flat,,"Huertas-Cortes, Madrid","Piso en calle de las Huertas, 61",Destacado,4,False,Centro,True,,,Huertas-Cortes,,,,
108840807,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3a/9b/b8/1356668326.webp,VCB077,25,285000.0,flat,sale,99.0,3,1,Suroeste,Madrid,Móstoles,es,40.3137519,-3.877649,False,https://www.idealista.com/inmueble/108840807/,"""Cuenta la leyenda que, tras mil búsquedas y mil dudas, una pareja encontró un lugar donde la vida les sonreía cada mañana... "" Y no, no hace falta una lámpara mágica para descubrir esta joya. Solo abrir bien los ojos y dejarse llevar. Porque sí: este piso es totalmente exterior, como si el sol tuviera las llaves de casa. Y no hablamos de un piso cualquiera: hablamos de un hogar con historia, con alma, pero también con un buen lavado de cara. Reforma reciente, de las de verdad: cocina amplia y luminosa donde desayunar tranquilos un domingo, baño moderno donde empieza (o termina) el día con calma, y una instalación eléctrica y fontanería nuevas, para que todo fluya… como debe ser. Los tres dormitorios te dan libertad para imaginar: el vuestro, claro; otro para las visitas, para el peque que viene, para el despacho de los sueños o ese vestidor que por fin será realidad. Tú eliges. ¿Y si te digo que el salón comedor tiene una terraza cerrada donde ver la lluvia sin mojarse, o leer con vistas mientras se hace la cena? Una pequeña burbuja de paz dentro de casa. Y por si fuera poco, calefacción y agua caliente centrales, para olvidarse del “sube la caldera” y centrarse en lo importante: disfrutar. Además, la comunidad ha hecho los deberes: fachada SATE para aislarte del frío (y del ruido), tejados nuevos y todo al día para que tú solo pienses en decorar, no en reformar. Y lo mejor de todo: estás en la zona del Hospital de Móstoles, con todo lo que necesitas cerca, pero sin el bullicio de otros barrios. Como decimos nosotros.. . vivir bien, sin complicarse. Si llevas tiempo esperando “ese piso que sí”, este podría ser tu cuento con final feliz. ¿Te vienes a escribir el primer capítulo? Llámanos y ven a verlo.",False,good,False,2879.0,True,False,True,False,[],False,False,285000.0,€,flat,,"Suroeste, Móstoles",Piso,Destacado,4,True,Suroeste,True,,,,,,,
108825523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/68/d0/1356232592.webp,MONT3DCP,27,795000.0,flat,sale,104.0,3,2,Barrio Montecarmelo,Madrid,Madrid,es,40.5120508,-3.69487,False,https://www.idealista.com/inmueble/108825523/,"Agencia inmobiliaria de MADRID - zona Montecarmelo - Las Tablas - Sanchinarro - Oficina Tecnocasa. VENDE: Vivienda de 3 dormitorios en URBANIZACIÓN CERRADA. Exterior. Distribuida en: salón-comedor, cocina de 15m con tendedero, 3 dormitorios, 2 baños y hall. El acceso a la vivienda y al edificio sin barreras arquitectónicas. 2 plazas de garaje y trastero. Calefacción individual por caldera de gas y aire acondicionado por conductos en todas las estancias. Urbanización muy bien valorada, con amplias zonas ajardinadas, pista de pádel, sala de reuniones para celebración de eventos, amplios soportales y piscina. Conserje 24 horas y videovigilancia. La plaza de garaje y el trastero tienen acceso directo desde la vivienda. La zona cuenta con excelentes comunicaciones tanto por líneas de la EMT, así como Metro de Madrid (Línea 9 / Paco de Lucía, línea 10, Montecarmelo). Próximo del C. C. Montecarmelo. Muchos centros educativos, tanto públicos como concertados y privados. Próximo a Mirasierra y Arroyofresno. Multitud de pequeño comercio, supermercados, sucursales bancarias y centros deportivos tales como Go-Fit Montecarmelo. Junto al Monte de El Pardo. Financiación de hasta el 100% con nuestro departamento financiero, KIRON. ASESORAMIENTO GRATUITO Y SIN COMPROMISO, no dude en consultarnos. Agente inmobiliario inscrito en el RAIN.",False,good,False,7644.0,True,False,False,False,[],False,False,795000.0,€,flat,,"Montecarmelo, Madrid",Piso,Destacado,3,True,Fuencarral,True,True,True,Montecarmelo,,,,
109214549,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9b/d1/f7/1367669974.webp,RLGS0190,14,241800.0,flat,sale,66.0,2,1,"calle del Áncora, 22",Madrid,Madrid,es,40.4026645,-3.6911935,True,https://www.idealista.com/inmueble/109214549/,"INMUEBLE EN PERIO DE PUJAS A LA ALZA DESDE 08/09/2025 HASTA EL 20/09/2025 Piso de 62 m² ubicado en Atocha, Madrid. Se trata de un piso de 62 m² distribuidos en salón-comedor, cocina, 1 dormitorio y 1 baño. Este inmueble se encuentra en una zona céntrica del barrio de Atocha, con acceso directo desde la calle Ancora, en un entorno urbano consolidado que facilita la vida diaria y el desplazamiento. El piso presenta una estructura funcional y bien aprovechada, ideal para una persona o pareja que busque comodidad y cercanía a los principales puntos de interés de Madrid. La vivienda cuenta con estancias luminosas y bien distribuidas, ofreciendo un ambiente acogedor y práctico. La ubicación es uno de sus grandes atractivos, situándose en el corazón de Madrid, muy próximo a la estación de Atocha, uno de los principales nudos de transporte de la ciudad. Desde aquí, se dispone de acceso a múltiples líneas de metro (líneas 1 y 3), trenes de cercanías y de larga distancia, así como varias líneas de autobús urbano que conectan con diferentes puntos de la capital y sus alrededores. Además, la autovía A-3 está a pocos minutos en coche, facilitando la salida rápida hacia la periferia y otras provincias. En cuanto a servicios, la zona cuenta con supermercados, restaurantes, centros educativos, oficinas bancarias y comercios variados. Muy cerca se encuentran importantes centros de salud como el Hospital General Universitario Gregorio Marañón y el Centro de Salud Atocha, además de espacios culturales y de ocio como el Museo Reina Sofía y el Parque del Retiro, ambos a corta distancia caminando. La proximidad a la estación de Atocha también ofrece acceso directo al aeropuerto Adolfo Suárez Madrid-Barajas mediante transporte público. INMUEBLE EN PERIO DE PUJAS A LA ALZA DESDE 08/09/2025 HASTA EL 20/09/2025.",False,good,False,3664.0,False,False,False,False,[],False,False,241800.0,€,flat,,"Palos de la Frontera, Madrid","Piso en calle del Áncora, 22",Destacado,bj,True,Arganzuela,True,,,Palos de la Frontera,,,,
109149410,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0c/8d/7b/1365740376.webp,1829-V,18,186000.0,flat,sale,61.0,2,1,Barrio Batallas,Madrid,Leganés,es,40.3329835,-3.7636624,False,https://www.idealista.com/inmueble/109149410/,"Piso en en planta baja! Este luminoso inmueble cuenta con 2 dormitorios exteriores (antes 3 dormitorios), 1 baño amplio con plato de ducha y mampara, cocina amueblada con con office ideal para los amantes de comer en la cocina.  Suelos de tarima, calefacción por calor azul, puertas en roble, ventanas doble en aluminio y paredes en gotelé. En sus alrededores, podrás disfrutar de la comodidad de tener transporte público, parques, zonas comerciales, universidad, restaurantes, bares y mucho más a pocos pasos de distancia.  No pierdas la oportunidad de vivir en este fantástico lugar con todo lo que necesitas a tu alcance. ¡Llámanos para más información!",False,good,False,3049.0,True,False,True,False,[],False,False,186000.0,€,flat,,"Batallas, Leganés",Piso,Destacado,bj,True,Centro,True,,,Batallas,,,,
108294353,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c1/59/f0/1344711177.webp,AJ-02967,37,699000.0,penthouse,sale,70.0,2,2,Barrio Huertas-Cortes,Madrid,Madrid,es,40.4176203,-3.6983084,False,https://www.idealista.com/inmueble/108294353/,"Look & Find Castellana presenta este atractivo ático de 70 m² situado en la codiciada zona de Cortes, barrio de la letras, en el centro de Madrid, a escasos pasos del Congreso de los Diputados, la Plaza de Neptuno, el Paseo del Prado, el Museo Thyssen, la Puerta del Sol y la plaza Santa Ana. La vivienda cuenta con un amplio salón-comedor con cocina integrada, que se abre directamente a una encantadora terraza de 8 m²: un auténtico oasis en pleno centro de Madrid. Dispone de un dormitorio en suite con baño completo con ducha, además de un segundo baño completo, también con ducha. La propiedad incluye un altillo al que se accede mediante una escalera abatible, ideal como zona de descanso adicional, ya que cuenta con una cama doble instalada. El ático fue completamente reformado en 2016 con una cuidada estética nórdica con toques vintage. Se han aprovechado al máximo los espacios bajo cubierta, lo que ha permitido conservar techos muy altos con vigas vistas que aportan carácter y calidez al ambiente. La vivienda es luminosa, está en una planta alta, y dispone de calefacción individual y aire acondicionado.",False,good,False,9986.0,True,False,True,False,[],False,False,699000.0,€,flat,penthouse,"Huertas-Cortes, Madrid",Ático,Destacado,4,True,Centro,False,,,Huertas-Cortes,,,,
108897437,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d0/e3/a4/1358271574.webp,2048,33,329900.0,duplex,sale,113.0,3,2,La Serna,Madrid,Fuenlabrada,es,40.2922,-3.8063559,False,https://www.idealista.com/inmueble/108897437/,"¡MB GESTIÓN INMOBILIARIA TE OFRECE ESTE ESTUPENDO DUPLEX EN ZONA NARANJO - LA SERNA DE FUENLABRADA! Espectacular dúplex de 113m2 distribuidos del siguiente modo: PLANTA BAJA: Amplio hall recibidor de entrada con armario empotrado, cocina amueblada y equipada con horno, vitrocerámica y campana, estupendo salón comedor independiente con salida a una maravillosa terraza abierta de 7m2 con toldo y un aseo de cortesía. PLANTA PRIMERA: 2 espaciosos dormitorios con armarios empotrados y un cuarto de baño con plato de ducha. PLANTA - BUHARDILLA: Totalmente diáfana para adecuar a cualquier utilidad. La vivienda cuenta con excelentes calidades en sus acabados entre ellos encontraremos suelos cerámicos en salón, cocina, baños y suelos de parquet de espiga de roble en la planta primera y buhardilla, carpintería interior lacada en blanco en habitaciones y cerezo en primera planta, carpintería exterior de aluminio climalit y velux en buhardilla, calefacción individual de gas natural, aire acondicionado situado en salón comedor y en buhardilla, video portero y puerta principal acorazada. La finca dispone de acceso adaptado a personas con movilidad reducida. La vivienda cuenta con todos los servicios a sus alrededores como Farmacias, Centro de saludo del Naranjo, Parque de la Paz, Teatro Joseph Carreras, Gimnasios, Centro comercial Las Provincias y el Nuevo Centro Comercial Nexum, CEIP Pablo Neruda, IES Melchor Gaspar de Jovellanos, Centro Municipal de recursos educativos Julio Verne, Escuela Oficial de idiomas de Fuenlabrada, buena comunicación con carreteras como M-506, R-5, A-5, A-42.. . Precio: 329.900 Euros   MB GESTIÓN INMOBILIARIA ""Su satisfacción, nuestro compromiso"" Tu inmobiliaria de referencia en la Zona Sur de Madrid.",False,good,False,2919.0,True,False,True,False,[],False,False,329900.0,€,flat,duplex,"La Serna, Fuenlabrada",Dúplex,Destacado,5,True,La Serna,True,,,,,,,
