propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift
107792492,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d7/e2/01/1328532085.webp,9b3ed950-af0e-4d09-a2cc-b14987b5c1cc,49,595000.0,chalet,sale,261.0,5,4,calle de la Bellota,Madrid,Alpedrete,,es,,40.6446452,-4.0215888,False,https://www.idealista.com/inmueble/107792492/,"Descubre esta impresionante casa en Alpedrete, con 261 m² de espacio bien distribuido.  Esta propiedad en buen estado ofrece cinco dormitorios y cuatro baños, ideal para acomodar familias grandes. Disfruta de un estilo de vida cómodo con aire acondicionado y calefacción a gas.  La casa incluye una magnífica terraza y un jardín encantador, perfectos para disfrutar del aire libre.  Además, cuenta con una piscina refrescante y una zona de barbacoa para tus reuniones sociales. Los armarios empotrados proporcionan amplio espacio de almacenamiento, complementado por un trastero adicional.  La accesibilidad para sillas de ruedas asegura comodidad para todos. Un garaje privado completa este hogar, brindando seguridad y conveniencia.  Con vistas exteriores, esta propiedad combina confort y funcionalidad en un entorno encantador. Alpedrete es un encantador municipio de la Sierra de Guadarrama, en la Comunidad de Madrid, conocido por su entorno natural y su tradición en la extracción de granito. Ofrece una excelente calidad de vida, combinando tranquilidad y proximidad a la capital. Con un ambiente acogedor, cuenta con todos los servicios esenciales, buenas conexiones de transporte y múltiples opciones de ocio al aire libre, como rutas de senderismo y ciclismo. Ideal para quienes buscan vivir en un entorno natural sin renunciar a la comodidad. ¡No pierdas la oportunidad de hacerla tuya!",True,good,False,2280.0,True,False,True,False,[],False,False,595000.0,€,,,,True,True,chalet,independantHouse,Alpedrete,Casa independiente en calle de la Bellota,Destacado,,,
91030567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c0/b8/fb/806033460.webp,,17,299900.0,flat,sale,38.0,1,1,plaza de Manuel Becerra,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4289617,-3.6699932,False,https://www.idealista.com/inmueble/91030567/,"El piso se vende con inquilino solvente pagando 750€ al mes hasta febrero de 2025.  Ponemos a la venta este bonito piso totalmente reformado a estrenar en la misma plaza de Manuel Becerra. La reforma se terminó hace exactamente 2 meses y se cambió absolutamente todo fontanería, electricidad, electrodomésticos, suelos.. .  Primeras calidades en los materiales! Estrene casa con reforma de lujo.  Se trata de un piso de 40 metros cuadrados que se distribuyen en cocina americana, salón, baño y habitación. El piso está prácticamente nuevo.  El salón dispone de un sofá, una mesa y tiene un armario empotrado. La habitación también tiene otro armario empotrado y una cama de matrimonio.  La cocina es de tipo americana y cuenta con nevera, horno, microondas y vitrocerámica de cuatro fuegos. Todos los electrodomésticos están prácticamente a estrenar. La vivienda se completa con un baño reformado por completo y con plato de ducha.  En definitiva, estamos ante un piso con una muy buen ubicación, rodeado de todo tipo de servicios (bares, restaurantes, farmacias, colegios.. . ) y muy buena conexión tanto con el transporte público (metro Manuel Becerra en la puerta, al igual que varias paradas de autobús) como el transporte privado (perfecta conexión con la M. 30 y con el centro de Madrid).",True,good,False,7892.0,True,False,True,False,[],False,False,299900.0,€,,,,,,flat,,"Goya, Madrid",Piso en plaza de Manuel Becerra,Destacado,3,False,True
109150415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/3f/5a/1366033332.webp,MORALEJA,56,539900.0,chalet,sale,198.0,4,3,CL ALCORCON,Madrid,Moraleja de Enmedio,,es,,40.2643443,-3.8587332,False,https://www.idealista.com/inmueble/109150415/,"CAPITAL HOME ARROYOMOLINOS Te presenta en EXCLUSIVA este acogedor chalet INDEPENDIENTE, una vivienda UNIFAMILIAR pensada para disfrutar tanto del interior como del exterior durante todo el año. Ubicado en una zona tranquila, ofrece espacios amplios, luminosos y muy funcionales, perfectos para una familia que busca calidad de vida. Al acceder a la parcela, nos encontramos con un amplio patio solado que dispone de una piscina, así como de una zona de barbacoa cubierta y un trastero también cubierto, que aportan comodidad y almacenaje adicional. El porche acristalado se convierte en un rincón muy especial, ideal como comedor exterior, zona de lectura o espacio de descanso con vistas al patio. En la planta baja, la vivienda cuenta con un amplio y luminoso salón-comedor con chimenea funcional, que añade calidez en invierno y tiene salida directa al patio trasero. La cocina, cómoda y bien distribuida, también tiene acceso al exterior, lo que facilita el uso del espacio exterior para comidas al aire libre. En esta planta encontramos además un aseo con ventana, una práctica despensa bajo la escalera y el acceso al garaje cubierto. Subiendo la escalera, la cual cuenta con ventana que permite la entrada de luz natural, accedemos a la zona de descanso. La planta superior alberga cuatro dormitorios, tres de ellos secundarios con armarios empotrados y un amplio dormitorio principal con un enorme armario empotrado y baño en suite con bañera. Además, hay un baño completo con bañera pensado para dar servicio al resto de habitaciones. En la última planta encontramos una buhardilla abierta, un espacio polivalente que puede adaptarse como zona de juegos, despacho, sala de estar o dormitorio adicional. La vivienda cuenta con rejas en todas las ventanas, lo que aporta una mayor sensación de seguridad. Una casa muy completa, lista para entrar a vivir, que combina funcionalidad, espacios exteriores y estancias amplias para disfrutar en familia.  No pierdas la oportunidad de visitar este maravilloso chalet independiente y descubrir todas las ventajas que ofrece. ¡Contacta con nosotros para concertar una visita! ¡100% Financiación!",True,good,False,2727.0,True,False,True,True,[],False,False,539900.0,€,,,,True,True,chalet,independantHouse,Moraleja de Enmedio,Casa independiente en CL Alcorcon,Destacado,,,
109167255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/43/52/1366257273.webp,,42,650000.0,chalet,sale,334.0,6,3,calle San José,Madrid,Moralzarzal,Zona Iglesia - Estación,es,,40.6991874,-3.9670305,False,https://www.idealista.com/inmueble/109167255/,"¡INMOBILIARIA HOGARES TIENE EL PLACER DE PRESENTAR EN EXCLUSIVA ESTUPENDO CHALET EN LA URBANIZACIÓN RETAMAR EN MORALZARZAL! Se vende fantástico chalet independiente en una de las zonas más tranquilas y demandadas en Moralzarzal, ideal para familiares que buscan amplitud, privacidad y calidad de vida, rodeadas de naturaleza  La vivienda, construida en el año 1989, se asienta sobre una impresionante parcela de 1312m, con un jardín que rodea completamente la casa, ofreciendo múltiples espacios de disfrute al aire libre y una sensación de independencia difícil de igualar. En la parte delantera de la vivienda se dispone de otro porche cubierto, lo que permite disfrutar de exterior en cualquier momento del día. Además, en la parte trasera se encuentra una piscina privada, perfecta para los meses de verano, junto a un acogedor porche que invita a relajarse o compartir veladas con familia y amigos. La casa cuenta con una superficie construida 334m distribuidos en 2 plantas. En la planta baja se encuentras 2 habitaciones y un baño completo, lo que aporta comodidad para quienes buscan evitar escaleras o desean disponer de espacios polivalentes como despacho, sala de juegos o habitación de invitados. La planta superior alberga el resto de la zona de descanso, con 4 dormitorios adicionales y 2 baños completos, todo ello con buena iluminación natural y vistas al entorno verde que rodea la propiedad. Actualmente, tiene calefacción de gasoil, pero la cometida está preparada para gas natural. Este chalet es una opción ideal para quienes buscan un hogar donde disfrutar de la tranquilidad sin renunciar a estar bien conectados con Madrid y otras localidades de la sierra No dejes pasar la oportunidad de vivir en un entorno natural privilegiado, con amplios espacios interiores y exteriores, y con la independencia que solo una vivienda unifamiliar como este puede ofrecer  ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO SIN COMPROMISO!",True,good,False,1946.0,True,False,True,False,[],False,False,650000.0,€,,,,True,True,chalet,independantHouse,"Zona Iglesia - Estación, Moralzarzal",Casa independiente en calle San José,Destacado,,,
109057347,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/b8/79/1363422563.webp,,20,310000.0,flat,sale,110.0,4,2,calle Isla de la Toja,Madrid,Collado Villalba,Parque de la Coruña - Las Suertes,es,,40.6201427,-4.0126709,False,https://www.idealista.com/inmueble/109057347/,"¡INMOBILIARIA HOGARES PRESENTA EN EXCLUSIVA ESTUPENDO PISO EN PARQUE DE LA CORUÑA! Presentamos esta estupenda vivienda en venta, ubicada en una de las zonas más exclusivas de Collado Villalba. Este piso de cuatro dormitorios y dos baños, reformado (incluidas las ventanas), es ideal para quienes buscan comodidad, calidad y una ubicación inmejorable dentro de la Comunidad de Madrid. Al acceder a la vivienda, se aprecian los detalles de la reforma, combinando un diseño funcional con acabados de calidad. La distribución aprovecha al máximo el espacio y la luz natural, creando estancias acogedoras y prácticas. El salón-comedor es amplio y cuenta con salida a una de las dos terrazas, ideal para relajarse o compartir momentos con familia y amigos. La segunda terraza, a la que se accede directamente desde la cocina, ofrece un espacio adicional perfecto para zona de tendedero, desayunos al aire libre o como rincón de descanso. Las grandes ventanas, reformadas, permiten una excelente entrada de luz natural durante todo el día. La cocina es espaciosa, con una distribución que facilita el almacenamiento y el trabajo diario. Los cuatro dormitorios son amplios y bien distribuidos, adaptándose perfectamente a las necesidades de cualquier familia. Los dos baños han sido reformados y uno están equipado con plato de ducha, lo que aporta practicidad y comodidad en el uso diario. La vivienda dispone de plaza de garaje. El edificio cuenta con la instalación del ascensor. Ubicada en una de las mejores zonas de Collado Villalba, la vivienda forma parte de una urbanización consolidada y tranquila, ideal para familias que buscan un entorno seguro. Entre sus zonas comunes destacan una piscina comunitaria, perfecta para disfrutar en los días calurosos, parque infantil, pensado para el entretenimiento de los más pequeños y pista de tenis. HIPOTECAS HASTA EL 100%. La vivienda cuenta con una ubicación envidiable. Se encuentra próxima a todos los servicios esenciales, tales como, colegios e institutos, estación de autobuses, estación de RENFE, supermercados, pequeños comercios, centro médico, bares y restaurantes, fácil acceso a la A-6. ¡NO ESPERE MÁS Y CONVIERTA ESTA VIVIENDA EN SU NUEVO HOGAR! Para obtener más información o programar una visita, contáctenos o visite nuestra página web. Nuestro equipo estará encantado de ayudarle y mostrarle todas las ventajas y comodidades que esta propiedad tiene para ofrecer. ¡FINANCIACIÓN AL 100% Y ESTUDIO FINANCIERO GRATUITO Y SIN COMPROMISO!",True,good,False,2818.0,True,False,True,False,[],False,False,310000.0,€,318000.0,8000.0,3.0,True,True,flat,,"Parque de la Coruña - Las Suertes, Collado Villalba",Piso en calle Isla de la Toja,Destacado,1,True,True
107319350,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/09/75/1309422837.webp,4577,100,520000.0,chalet,sale,190.0,6,2,calle Aragon,Madrid,Algete,,es,,40.6065247,-3.502001,False,https://www.idealista.com/inmueble/107319350/,"¡PRECIOSO CHALET INDEPENDIENTE EN VALDERREY! Os presentamos, este bonito y cómodo inmueble, debido a la disponibilidad de dormitorios en la planta principal, ubicado en una de las mejores urbanizaciones de la población y con un sinfín de posibilidades de redistribución para adaptarlo a vuestras necesidades. Consta de 190 m² construidos, repartidos en dos plantas y sobre una parcela de 510 m². En la principal, cuatro amplios dormitorios, dos, con armarios empotrados. En la actualidad, uno de ellos, es donde se ubica la biblioteca. El baño, que da servicio a las estancias de esta planta, es completo, con bañera provista de mampara y ventana exterior. En la planta baja, precioso salón comedor con chimenea, perfectamente diferenciado en dos ambientes. La cocina, con muebles altos y bajos nuevos, y acceso tanto a una despensa como a la sala donde está ubicada la caldera y el depósito de gasoil de 1000 litros. Esta, con mantenimiento realizado y en perfectas condiciones de funcionamiento. Dos dormitorios con aire acondicionado y bomba de calor. El principal, con baño en suite con plato de ducha y ventana exterior, y gran zona de armarios empotrados. Por el patio delantero, entramos al garaje con el que cuenta el chalet. El jardín que rodea a la vivienda, con parte solada y césped natural, es ideal para disfrutar con familia o amigos y acondicionarlo como más os guste. Además, la urbanización dispone de unas fantásticas zonas comunes con piscina, parques infantiles, etc. La localidad se encuentra perfectamente comunicada con Madrid a través de una amplia red de autobuses interurbanos, unos que salen de Algete y otros que vienen de otros municipios. La principal vía de acceso es la A-1, aunque también cuenta con la vía de circunvalación M-50. Muy cerca de La Moraleja, Las Tablas, Ciudad de Telefónica y BBVA “La Vela"". ¡Es lo que estabais buscando sin duda!",True,good,False,2737.0,True,False,True,False,[],False,False,520000.0,€,,,,True,True,chalet,independantHouse,Algete,Casa independiente en calle Aragon,Destacado,,,
108931095,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/39/8c/1359295435.webp,4663,103,675000.0,chalet,sale,300.0,4,3,calle Jazmín,Madrid,Cobeña,,es,,40.5733912,-3.5028954,False,https://www.idealista.com/inmueble/108931095/,"¡CHALET PAREADO EN ZONA PILOTOS DE COBEÑA! Te presentamos esta magnífica vivienda pareada, una propiedad que combina amplitud, funcionalidad y encanto en cada uno de sus rincones.  Ubicada en una zona residencial tranquila y bien comunicada, este chalet destaca por su cuidada distribución, su luminosidad natural y sus agradables espacios exteriores. Se distribuye en cuatro plantas que te detallamos a continuación. : En la planta baja, amplia cocina office, ideal para la vida diaria y el entretenimiento, un aseo de cortesía, y un acogedor salón con chimenea que conecta directamente con el porche exterior y la parcela.  Desde aquí se accede también a la planta inferior. En la primera, tres dormitorios, incluyendo un dormitorio principal en suite con baño propio y gran vestidor.  Uno de los dormitorios secundarios, dispone de salida a una encantadora terraza privada.  Además, se encuentra un segundo baño completo que da servicio a esta planta. La buhardilla, espacio diáfano y luminoso, perfecto como zona de trabajo, juegos, estudio o sala de estar adicional. Una planta versátil que se adapta a tus necesidades y con preinstalación para la construcción de un baño. Ya en la planta inferior, garaje con capacidad para dos vehículos, un dormitorio adicional, un cuarto de baño con plato de ducha y una amplia sala multiusos: ideal para gimnasio, cine en casa o zona de invitados. En el fantástico exterior, la parcela que consta de 400 m2, ofrece una excelente zona de ocio al aire libre: piscina privada, cenador con porche de madera, y espacio ajardinado donde disfrutar de momentos únicos en familia o con amigos. Este chalet pareado es mucho más que una casa: es un hogar pensado para disfrutar cada día con estilo, comodidad y privacidad. Cobeña se encuentra muy bien comunicada con Madrid con varias líneas de autobuses interurbanos. La principal vía de acceso son la A-1 y también la vía de circunvalación M-50. Está situada muy cerca de La Moraleja, Las Tablas, la Ciudad de Telefónica y del BBVA. Es un municipio muy tranquilo junto a un entorno natural único -La Dehesa de Cobeña- y con todos los servicios al alcance de su mano: colegios, parques, polideportivo, servicios médicos y amplia zona de tiendas, comercios y restaurantes… Contacta con nosotros para más información o para concertar una visita.  ¡Te invitamos a descubrirlo!",True,good,False,2250.0,True,False,True,False,[],False,False,675000.0,€,,,,True,True,chalet,semidetachedHouse,Cobeña,Chalet pareado en calle Jazmín,Destacado,,,
95463484,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/01/cb/919012900.webp,3968,81,650000.0,chalet,sale,343.0,6,5,calle Baleares,Madrid,Algete,,es,,40.6049373,-3.4999994,False,https://www.idealista.com/inmueble/95463484/,"Fantástico chalet en Algete Una vivienda de calidad energética, debido a sus placas solares, perfectas, para ahorrar, considerablemente, en la factura de la luz. Construido en cuatro plantas detalladas a continuación. : Accedemos por el hall, que distribuye las diferentes estancias como son el aseo de bienvenida, la cocina y la despensa. Desde la cocina, accedemos por otra puerta al salón- comedor con chimenea, y el mismo, con salida al jardín En la primera planta encontramos cuatro dormitorios, todos ellos con armarios empotrados y un baño completo con bañera. El dormitorio principal además, cuenta con baño en suite. En la buhardilla, tenemos una amplia sala destinada a despacho o sala de juegos, también se encuentra un dormitorio con baño en suite con bañera. La planta sótano, tiene un garaje con capacidad para dos coches, trastero de 7m2, un gimnasio y una habitación adicional con baño en suite para dar servicio a la planta. Por último, el jardín, con pérgola de madera y acceso a la piscina comunitaria exclusiva para cinco viviendas. NO PIERDAS ESTA OPORTUNIDAD Y LLAMANOS!",True,good,False,1895.0,True,False,True,False,[],False,False,650000.0,€,,,,True,True,chalet,terracedHouse,Algete,Chalet adosado en calle Baleares,Destacado,,,
102653755,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/b5/db/1274458882.webp,,38,630000.0,chalet,sale,298.0,4,2,Monte Escorial,Madrid,San Lorenzo de El Escorial,Zaburdón - Monte Escorial,es,,40.6079372,-4.1283117,False,https://www.idealista.com/inmueble/102653755/,"Agencia inmobiliaria en San Lorenzo de El Escorial, HOGARES San Lorenzo de El Escorial VENDE, en exclusiva, este chalet independiente en la mejor urbanización de San Lorenzo de El Escorial. Si estás buscando un hogar que combine la comodidad de un chalet independiente con la tranquilidad de una zona exclusiva, este es el lugar que has estado esperando. Con una amplia parcela de 1050 m² y un chalet construido en 2003, este hogar está en perfecto estado y listo para que comiences a disfrutar de una vida plena. Con 4 espaciosas habitaciones y 2 baños, uno de ellos en suite. La cocina, amplia y funcional, cuenta con una despensa que te permitirá mantener todo organizado, mientras que el salón es el lugar perfecto para relajarte. Desde este, podrás acceder directamente a la terraza y al jardín, donde disfrutarás de momentos al aire libre. El garaje de 143 m² ofrece un amplio espacio para tus vehículos y almacenamiento, y aún tiene mucho potencial para convertirlo en lo que necesites, incluso una vivienda independiente, ya que la planta está en bruto y se puede adaptar a tus gustos. La construcción, de alta calidad, está diseñada para asegurar tu confort. Las ventanas de PVC con doble cristal Climalit y rotura de puente térmico, junto con las contraventanas metálicas, te garantizarán una excelente aislación térmica y acústica. Además, el sistema de calefacción y agua es a gasóleo, y la propiedad está preparada para instalar una chimenea, ya que tiene el tiro existente. Las puertas macizas y la puerta de entrada blindada añaden una capa extra de seguridad a tu hogar. En el jardín encontrarás dos tomas de agua para el riego, ideal para mantener tu espacio exterior siempre en perfectas condiciones. Además, la parcela ofrece un gran potencial para ampliaciones, ya que aún queda edificabilidad disponible, lo que te brinda la posibilidad de añadir más metros cuadrados si así lo deseas. El muro de 30 cm de ancho con doble cámara de aire también asegura la protección contra humedades, lo que te proporcionará un ambiente saludable en todo momento. Uno de los mayores atractivos de esta propiedad es la urbanización en la que se encuentra, que ofrece una calidad de vida envidiable. Podrás disfrutar de dos piscinas (una para adultos y otra para niños), además de cuatro pistas de tenis, dos de pádel, dos de frontón y una de squash. Si eres amante de los deportes, también podrás disfrutar de dos campos de fútbol y uno de baloncesto. Para relajarte, la urbanización cuenta con un gimnasio y una sauna, perfecta para desconectar después de un día ajetreado. Además, podrás disponer del club social o disfrutar de una comida en el bar-restaurante. La seguridad está garantizada con un equipo de conserjes diurnos y nocturnos que estarán siempre disponibles para ayudarte en lo que necesites. La ubicación no puede ser mejor. Situado en el extremo más tranquilo de la calle, este chalet te ofrece la paz que buscas, pero al mismo tiempo está a solo 5 minutos a pie de la zona comercial, servicios esenciales, el hospital, el colegio Antonio Robles y la montaña. Si necesitas moverte por la ciudad, estarás perfectamente comunicado con el transporte público: hay una parada de autobús urbano e interurbano a poca distancia, con direcciones a Madrid y al centro de San Lorenzo de El Escorial.   Además, ofrecemos la posibilidad de financiación al 100% de tu préstamo hipotecario, con la gestión de nuestro departamento de intermediación financiera, ""FinanHogar"". ¡Tu hogar de ensueño te espera! Este anuncio no es vinculante, puede contener errores. Se muestra a titulo informativo y no contractual.",True,good,False,2114.0,True,False,True,True,[],False,False,630000.0,€,,,,True,True,chalet,independantHouse,"Zaburdón - Monte Escorial, San Lorenzo de El Escorial",Casa independiente en Monte Escorial,Destacado,,,
109133391,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/47/19/1365330180.webp,10008603,40,1895000.0,flat,sale,174.0,4,3,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4365711,-3.6863748,False,https://www.idealista.com/inmueble/109133391/,"Exclusiva Vivienda2 · Piso con terraza y garaje en Claudio Coello Vivienda2 comercializa en exclusiva este magnífico piso en la prestigiosa calle Claudio Coello, en pleno barrio de Salamanca. Una ubicación inmejorable para quienes buscan vivir en una de las zonas más exclusivas y con mayor proyección de Madrid. Se trata de una cuarta planta exterior con terraza, muy luminosa gracias a sus dos grandes ventanales a la calle. La vivienda cuenta con 174 m² construidos, actualmente distribuidos en: Espacioso salón-comedor exterior con salida a la terraza. 4 dormitorios, de los cuales dos son exteriores. 3 baños completos. Cocina independiente con zona de servicio. La propiedad está completamente para reformar, lo que supone una excelente oportunidad para diseñar una vivienda a medida, ya que la mayor parte de la distribución actual está realizada con tabiquería, lo que facilita cambios y adaptaciones. Características destacadas Terraza exterior con orientación a Claudio Coello. Plaza de garaje incluida en el precio, con acceso directo desde el ascensor. Finca representativa, cuidada y con presencia, que dispone de dos ascensores y servicio de portería. Excelente luminosidad y gran potencial de redistribución de espacios. Ubicación privilegiada Situado en el corazón del barrio de Salamanca, a un paso de las calles Serrano y Ortega y Gasset, rodeado de las mejores boutiques, restaurantes de moda, galerías de arte y todos los servicios que hacen de esta zona una de las más deseadas de Madrid. Además, cuenta con excelentes conexiones de transporte público y se encuentra muy cerca del Parque del Retiro, el gran pulmón verde de la capital.",True,renew,False,10891.0,True,False,True,False,[],False,False,1895000.0,€,,,,True,True,flat,,"Castellana, Madrid",Piso en calle de Claudio Coello,Destacado,4,True,True
108895563,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/03/cc/98/1358217771.webp,EG6451,87,277000.0,flat,sale,84.0,2,1,San Isidro - Los Almendros,Madrid,Alcalá de Henares,San Isidro - Los Almendros,es,,40.4853997,-3.3624269,False,https://www.idealista.com/inmueble/108895563/,"Alcalá Inmobiliaria presenta este bonito piso luminoso y con vistas despejadas en Paseo de la Estación, Alcalá de Henares. Con 84 metros construidos y distribuidos en 2 dormitorios dobles, salón amplio y luminoso con terraza, 1 baño y cocina independiente. Carpintería interior en roble, carpintería exterior climalit con puente de rotura térmica, abatibles y oscilobatientes, suelos de tarima y gres, calefacción central individual, 2 armarios empotrados, toldos en salón y terraza recién cambiados, videoportero, portero físico 8 horas, 2 ascensores. Destacar el buen estado de la vivienda, ubicado a 2 minutos de la Plaza Cervantes, cuenta con todos los los servicios, muy buena comunicación con el transporte público y la Renfe y la orientación inmejorable. No dejes pasar la oportunidad y ¡Ven a visitarlo! No cobramos comision al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",True,good,False,3298.0,True,False,True,False,[],False,False,277000.0,€,,,,,,flat,,"San Isidro - Los Almendros, Alcalá de Henares",Piso,Destacado,5,True,True
108734016,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/87/2c/9c/1353563007.webp,,28,460000.0,flat,sale,160.0,3,2,calle de la Estación de Chamartín s/n,Madrid,Colmenar Viejo,San Crispín - La Estación Consorcio,es,,40.6491324,-3.7910746,True,https://www.idealista.com/inmueble/108734016/,"¡VENTA EN EXCLUSIVA CON HOGARES COLMENAR VIEJO! Moderno bajo con gran patio privado, 2 plazas de garaje, trastero y urbanización con piscina y pista de pádel Te presentamos esta magnífica vivienda de construcción reciente, ubicada en una urbanización privada que ofrece piscina comunitaria, pista de pádel y zonas comunes cuidadas. Una opción ideal para quienes buscan comodidad, privacidad y una excelente calidad de vida. Este luminoso bajo destaca por su espectacular patio privado, distribuido en tres zonas diferenciadas: � Área con césped artificial, perfecta para descansar o disfrutar con los más pequeños. � Espacio con suelo porcelánico, ideal para colocar una mesa exterior, celebrar comidas o relajarse al aire libre. � Zona habilitada para plantación o jardinería, ideal para crear tu propio jardín o huerto urbano. El patio es apto para barbacoas y ofrece total privacidad, ya que no hay balcones ni terrazas de vecinos justo encima. La vivienda incluye:  Suelo radiante, para máxima eficiencia y confort durante todo el año  Aire acondicionado por conductos  Suelos de tarima  2 plazas de garaje incluidas en el precio  Trastero Entorno y servicios cercanos: � Escuela primaria a pocos minutos a pie �️ A solo 10 minutos caminando se encuentran un polideportivo con campo de golf, pistas de pádel, campo de fútbol y gimnasio, así como un restaurante con vistas al campo de golf � La estación de tren (Renfe Cercanías) está a solo 15 minutos andando Una vivienda completa, moderna y lista para disfrutar. Ideal para familias, parejas o cualquier persona que valore el confort interior, el espacio exterior y una ubicación inmejorable. La vivienda cuenta con excelente comunicación mediante transporte público y acceso a las carreteras M-607 y M-40, facilitando los desplazamientos. GESTIONAMOS HIPOTECAS 100%.",True,good,False,2875.0,True,False,True,False,[],False,False,460000.0,€,,,,True,True,flat,,"San Crispín - La Estación Consorcio, Colmenar Viejo",Piso en calle de la Estación de Chamartín s/n,Destacado,bj,True,True
108662833,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a1/a5/d8/1351460720.webp,3303-03176,30,310000.0,flat,sale,48.0,2,1,calle de la Paloma,Madrid,Madrid,Centro,es,Palacio,40.408765,-3.7104247,False,https://www.idealista.com/inmueble/108662833/,"¿Buscas un piso en una de las mejores zonas de Madrid? ¡Este puede ser tu hogar! Se vende un hermoso piso de 50 m² en la Calle de la Paloma, en pleno corazón del Madrid de los Austrias, a solo unos metros de la emblemática Puerta de Toledo.  Este piso interior, pero muy luminoso, ha sido completamente reformado y combina estilo y comodidad. Cuenta con 2 dormitorios y salón comedor con ventiladores de techo, cocina y cuarto de baño todas las estancias con ventanas oscilobatientes con persiana y doble acristalamiento (climalit), que garantizan tranquilidad y buen aislamiento. Los techos altos y la pintura lisa moderna aportan un toque de elegancia y amplitud. La cálida tarima de madera en toda la vivienda crea un ambiente acogedor.  La cocina reformada está equipada y lista para usar, perfecta para preparar tus platos favoritos. El baño también ha sido renovado, con un diseño actual y funcional. Además, el sistema de calefacción de gas te asegura mantenerte cómodo durante todo el año.  Este edificio típico del Madrid de los Austrias tiene mucho carácter y encanto histórico, ideal para quienes valoran la historia y el estilo en su hogar.  La ubicación es inmejorable: a solo 3 minutos andando de la parada de metro Puerta de Toledo, cerca del Mercado de la Cebada, La Latina y La Cava Baja, zonas llenas de vida, tapas y cultura. Además, en los alrededores encontrarás el Colegio de La Salle La Paloma (justo en la puerta) y la Universidad de Carlos III de Madrid a escasos 5 minutos a pie, perfectos para estudiantes o familias. ¿Te gustaría más información o programar una visita? ¡Contáctanos y te ayudaremos a descubrir tu próximo hogar en el corazón de Madrid!",True,good,False,6458.0,True,False,True,False,[],False,False,310000.0,€,320000.0,10000.0,3.0,,,flat,,"Palacio, Madrid",Piso en calle de la Paloma,Destacado,1,False,True
