propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,newDevelopmentFinished,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,neighborhood,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108747531,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/a2/f5/1259663021.webp,ONM2407006-4,25,,1295000.0,chalet,sale,545.0,,5,6,"avenida de Atenas, 45",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5303313,-3.9105679,True,https://www.idealista.com/obra-nueva/108747531/,"Un lugar privilegiado para vivir Bienvenido a Villa Licabeto, un exclusivo residencial en la Avenida de Atenas, situado en El Cantizal, Las Rozas de Madrid.  Espacios Amplios y Privados Ofrecemos 14 viviendas independientes, ubicadas en generosas parcelas privadas que varían entre 565 y 1.000 m². Cada vivienda, con superficies construidas desde 590 m² hasta 695 m², está diseñada para ofrecer el máximo confort y privacidad. Sostenibilidad y Ahorro Energético Villa Licabeto no solo ofrece lujo y exclusividad, sino también innovación y sostenibilidad. Nuestras villas generan su propia energía verde gracias a las placas solares y sistemas de geotermia, garantizando un ahorro desde el primer día y un consumo energético mínimo. Personalización Total Tu hogar, a tu manera. En Villa Licabeto, puedes personalizar cada detalle de tu vivienda: elige el número de habitaciones, la ubicación de la cocina, el uso del sótano, así como los suelos, puertas, alicatados, pintura, sanitarios y griferías. Cada villa es un reflejo único de tu estilo y necesidades. Asesoramiento Personalizado Sin Coste Adicional Desde el primer día, contarás con la orientación de un arquitecto y un decorador que te ayudarán a diseñar el interior de tu hogar, asegurando que cada detalle esté a la altura de tus expectativas. ¿Te imaginas vivir aquí?",False,newdevelopment,True,,False,2376.0,True,False,False,False,[],False,False,1295000.0,€,True,True,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid","Casa independiente en avenida de Atenas, 45",El Pinar- Punta Galea,,,,
109174664,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/c9/60/1366478467.webp,PRADO SAN JUAN,46,2,260000.0,flat,sale,108.0,True,4,2,Calleja Prado San Juan,Madrid,Guadarrama,,es,40.6772807,-4.0832002,False,https://www.idealista.com/inmueble/109174664/,"¡POSIBILIDAD DE FINANCIACIÓN AL 100% DE SU PRÉSTAMO HIPOTECARIO! Agencia inmobiliaria de GUADARRAMA- zona GUADARRAMA- vende: ESPECTACULAR PISO DE 4 HABITACIONES Y 2 BAÑOS, CON VISTAS INCREIBLES A LA MONTAÑA SUPER LUMINOSO. La vivienda se distribuye en: Hall de entrada, con cocina amplia y luminosa con salida a tendedero, salón comedor con salida a gran terraza con vistas inmejorables, cuatro dormitorios, uno individual el cual no dispone de armarios empotrados, y otros tres dormitorios grandes y luminosos donde todos poseen armarios empotrados, a ambos les entra una cama de matrimonio. La urbanización consta de conserje 24 horas, tres piscinas, una de ella olímpica, otra mas pequeña y otra para niños, club social, pistas de tenis, pádel, frontón, baloncesto, fútbol, bádminton. Cerca de todos los servicios, transporte de autobús en la puerta, comercios, supermercados, colegios...",False,good,False,False,,2407.0,False,False,False,False,[],False,False,260000.0,€,,,flat,,Guadarrama,Piso en Calleja Prado San Juan,,,,,
108711073,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/72/fd/1366401103.webp,Alhambra,33,,499000.0,chalet,sale,126.0,,4,2,CL ARMAS,Madrid,Madrid,Fuencarral,es,40.5353462,-3.7817787,False,https://www.idealista.com/inmueble/108711073/,"Dos vídeos disponibles en éste anuncio. Bonito chalet adosado en El Pardo, con alguna reforma llevada a cabo en distintas fases. Hace años se amplió la vivienda hacia el patio. se añadió un cuarto de baño completo. Hace dos años se instalaron todas las ventanas en la planta 1, con materiales de calidad. Aún así, estas bonitas viviendas encalvadas en un valle del monte del pardo tienen tantas posiblidades que es mejor que nos preguntes si tienes dudas, o que vengas con tu arquitecto. Se encuentra ubicado en una tranquila calle de la colonia de Mingorrubio, sin ruidos, sin coches, y sin tráfico, pero cerca de la parada del bus de la EMT. La vivienda consta de dos plantas, siendo la distribución la siguiente: La planta de acceso pequeño hall, salón de 20 m2, una cocina office abierta de 20m2 que puede convertirse en tu terraza, si prefieres más patio, o reorganizar la distribucion. Pasillo distribuidor 1 dormitorio y dos cuartos de baño seguidos. Desde la cocina se accede a un hermoso patio y a la zona donde se encuentra un trastero con ventanas y el cuarto de calderas de la vivienda. Este puede ser tu despacho si teletrabajas, o nuevamente más patio si te gustan disponer de propio espacio privado al aire. La segunda planta dispone de tres habitaciones y posibilidad de instalar un segundo baño/aseo Para los que no conocéis la zona, las viviendas imapres suelen tener patio con desnivel, hay que bajar 4 escalones, suelen ser mas generosos, y dan mas juego si reformas. Si nos llamas te lo contamos, si nos escribes no.  El patio actual ocupa unos 60 metros. Sin gastos de comunidad. El Pardo está comunicado con el intercambiador de Moncloa, cada 10 minutos en horario laboral en un trayecto de 15 min, y con La Vaguada, barrio del Pilar y La Paz en un trayecto de 40 minutos que pasa cada media hora. Líneas de la EMT 164 Moncloa, 179 Plaza de Castilla. Rodeado del verdadero pulmón verde de la capital, el monte del Pardo dispone de infinidad de pistas para practicar el mountain bike, zonas deportivas privadas como Somontes, hípicas etc. Está considerado dentro de la M30, madrid capital y es un auténtico privilegio, porque dentro de la M30 no hay bosque, ni amplias zonas verdes, ni la vida es tranquila y apacible, pero aquí si. DIsfrute de las estaciones, porque aquí existen, disfrute de la naturaleza, la privacidad, la pesca.. . Venga a conocerla¡.",True,renew,False,,,3960.0,False,False,True,False,[],False,False,499000.0,€,,,chalet,terracedHouse,"El Pardo, Madrid",Chalet adosado en CL Armas,El Pardo,,,,
108381495,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/dd/8f/1342418150.webp,V16,12,4,688000.0,flat,sale,281.0,True,3,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381495/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,2448.0,True,False,False,False,[],False,False,688000.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",Los Berrocales,,,,
108381374,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9c/08/30/1342418168.webp,V08,12,1,265000.0,flat,sale,70.0,True,1,1,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381374/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3786.0,True,False,False,False,[],False,False,265000.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",Los Berrocales,,,,
108638060,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/e9/b4/1350938468.webp,Bee floors,38,1,415000.0,flat,sale,93.0,True,3,2,CL SAN PANCRACIO,Madrid,Madrid,Fuencarral,es,40.5170463,-3.7740437,False,https://www.idealista.com/inmueble/108638060/,"Uno de los tipos de vivienda mas apreciados en el barrio por fin, en venta. Si buscas un buen piso en El Pardo, esta es una de las mejores opciones. En un barrio tan antiguo, cuando nos preguntáis, ¿dos wc, tres dormitorios, y terraza?  casi siempre la respuesta es la misma. No hay en este barrio.  Pues ahora si, y con dos terrazas. En una de las fincas más nuevas del barrio, ( Las casas nuevas, las llamamos así desde el 85´. )  Con un bonito y cuidado patio interior con jardines, trastero compartido con los vecinos de tu portal, pocas alturas, mucha luz, el río a 300, metros la parada de autobús, el colegio, comercios y parques con zonas deportivas al lado. Descripción del inmueble. Acceso por pasillo distribuidor, gran salón con terraza y amplios ventanales al oeste, cocina con terraza y armario, aseo, 3 dormitorios y cuarto de baño principal al final del pasillo. Puedes ver más detalles en el vídeo que incluimos en el anuncio.  La vivienda dispone de toldos en todas las ventanas y terraza, aire acondicionado en el salón y calefacción por gas natural, por supuesto que es susceptible de reforma, es habitable al 100%. Ibi no llega a 500€ y 60€ de gastos de comunidad. No cobramos comisiones al comprador. A 150 metros de parada de autobuses EMT hacia Moncloa, Plaza de Castilla y La Vaguada. La cercanía al monte del Pardo, donde podrás disfrutar de actividades al aire libre como mountain bike, hípica y senderismo. Puedes visitar este piso a través de un vídeo en este anuncio y virtual tour y planos en breve. Dispones de infinidad de zonas verdes, rutas de senderismo, carril bici hasta la casa de campo y Madrid río, complejos deportivos como Somontes, Puerta de Hierro etc. La seguridad en el barrio es una garantía, y la paz que se vive te traslada a otro lugar pero.. . Estás a 15 minutos de Moncloa con transporte público en la puerta de casa¡ Contáctanos de lunes a viernes de 10:00 a 14:00 y de 17:00 a 20:30h para más información.  Tu nuevo hogar te espera¡.",True,good,False,False,,4462.0,False,False,True,False,[],False,False,415000.0,€,,,flat,,"El Pardo, Madrid",Piso en CL San Pancracio,El Pardo,,,,
109184778,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/61/85/1341637250.webp,2 4º C,12,4,290000.0,flat,sale,64.0,True,1,1,"avenida Provisional Berrocales Sesenta y Siete, 27",Madrid,Madrid,Vicálvaro,es,40.3761235,-3.583366,True,https://www.idealista.com/obra-nueva/109184778/,"OBRAS INICIADAS Con una magnífica ubicación, próximo a los parques lineales, IRATI es la nueva promoción de vivienda libre, que Construcciones San Martín S. A. está realizando en el desarrollo urbanístico de Los Berrocales.   El proyecto consta de 45 viviendas de 1 y 2 dormitorios con una cuidada distribución, espaciosas, luminosas y complementadas con amplias terrazas en las que disfrutar. Además tanto su diseño arquitectónico como su cuidada ejecución garantizan la eficiencia energética en emisiones y consumo.   En el garaje, con acceso independiente al acceso peatonal, se ubican las plazas de aparcamiento, trasteros y cuartos de bicicleta.   La promoción cuenta con conserjería, sala social – gourmet, zona de aseos y una agradable zona ajardinada que conduce hasta la piscina, en una urbanización totalmente cerrada y con sistema de seguridad. La superficie comercial en el chaflan, completa la promoción.  Entrega prevista a finales del año 2026. Construcciones San Martín S. A. cuenta con una larga trayectoria de más de 100 años en el sector que nos avalan y dan confianza a nuestros clientes. Póngase en contacto con nosotros y le explicaremos con más detalle nuestro proyecto.",False,,True,True,False,4531.0,True,False,False,False,[],False,False,290000.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en avenida Provisional Berrocales Sesenta y Siete, 27",Los Berrocales,,,,
108381430,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/dd/8f/1342418150.webp,V12,12,2,360000.0,flat,sale,101.0,True,2,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381430/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3564.0,True,False,False,False,[],False,False,360000.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",Los Berrocales,,,,
108381332,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/1e/cd/1342418054.webp,V04,12,1,425000.0,flat,sale,121.0,True,3,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381332/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3512.0,True,False,False,False,[],False,False,425000.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",Los Berrocales,,,,
108381431,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/63/26/fc/1342418186.webp,V04,12,3,435000.0,flat,sale,121.0,True,3,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381431/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3595.0,True,False,False,False,[],False,False,435000.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",Los Berrocales,,,,
108381439,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/07/dd/8f/1342418150.webp,V15,12,3,370000.0,flat,sale,103.0,True,2,2,"calle Parcela 6.18.2 Etapa, 3",Madrid,Madrid,Vicálvaro,es,40.3744496,-3.5730637,True,https://www.idealista.com/obra-nueva/108381439/,"INGESCASA gestiona y comercializa en Los Berrocales, uno de los cinco grandes Desarrollos del Sureste, perteneciente al distrito de Vicálvaro, un nuevo Proyecto en régimen de Cooperativa para “Torreón de Sueños, S. Coop. Mad” Con 27 Viviendas Libres de 1, 2 y 3 dormitorios todas ellas con terraza, incluyendo magníficos bajos con jardín, áticos con amplias terrazas. Además, todas las viviendas contarán con cocina amueblada, al menos con una plaza de garaje y trastero. Con altas calidades y eficiencia energética, con sistema de climatización mediante suelo radiante/refrescante por aerotermia. El nuevo desarrollo de Los Berrocales está emplazado en una magnífica ubicación, facilita la conexión con el centro de la capital, que se encuentra a tan sólo 15 minutos en coche, y a otros barrios cercanos como El Cañaveral, Vallecas o Rivas, gracias a que delimita al este con la M-50, al sur con la autovía A-3 y al oeste con la M-45. Todos los servicios que necesitas a escasos minutos en coche como; colegios, centros comerciales, hospitales, centros educativos, etc. Los Berrocales y el Ensanche de Vallecas están conectados por 2 nuevos puentes sobre la A-3 que permiten el paso vehículos, bicicletas y peatones. ¡Estas a tiempo de elegir la mejor tipología de vivienda que se adapte a tus necesidades! Solicita más información.",False,newdevelopment,True,True,False,3592.0,True,False,False,False,[],False,False,370000.0,€,True,True,flat,,"Los Berrocales, Madrid","Piso en calle Parcela 6.18.2 Etapa, 3",Los Berrocales,,,,
105677682,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cb/1a/e2/1259663761.webp,ONM2407006-11,25,,1790000.0,chalet,sale,525.0,,5,6,"avenida de Atenas, 45",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5303313,-3.9105679,True,https://www.idealista.com/obra-nueva/105677682/,"Un lugar privilegiado para vivir Bienvenido a Villa Licabeto, un exclusivo residencial en la Avenida de Atenas, situado en El Cantizal, Las Rozas de Madrid.  Espacios Amplios y Privados Ofrecemos 14 viviendas independientes, ubicadas en generosas parcelas privadas que varían entre 565 y 1.000 m². Cada vivienda, con superficies construidas desde 590 m² hasta 695 m², está diseñada para ofrecer el máximo confort y privacidad. Sostenibilidad y Ahorro Energético Villa Licabeto no solo ofrece lujo y exclusividad, sino también innovación y sostenibilidad. Nuestras villas generan su propia energía verde gracias a las placas solares y sistemas de geotermia, garantizando un ahorro desde el primer día y un consumo energético mínimo. Personalización Total Tu hogar, a tu manera. En Villa Licabeto, puedes personalizar cada detalle de tu vivienda: elige el número de habitaciones, la ubicación de la cocina, el uso del sótano, así como los suelos, puertas, alicatados, pintura, sanitarios y griferías. Cada villa es un reflejo único de tu estilo y necesidades. Asesoramiento Personalizado Sin Coste Adicional Desde el primer día, contarás con la orientación de un arquitecto y un decorador que te ayudarán a diseñar el interior de tu hogar, asegurando que cada detalle esté a la altura de tus expectativas. ¿Te imaginas vivir aquí?",False,newdevelopment,True,,False,3410.0,True,False,False,False,[],False,False,1790000.0,€,True,True,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid","Casa independiente en avenida de Atenas, 45",El Pinar- Punta Galea,,,,
109217575,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6f/0f/03/1367762871.webp,,18,3,220000.0,flat,sale,80.0,True,3,1,getafe,Madrid,Getafe,Getafe Centro,es,40.3070561,-3.7333057,False,https://www.idealista.com/inmueble/109217575/,"INMOBILIARIA HOGAR 360 TIENE EN EXCLUSIVA PISO EN GETAFE Piso luminoso en Getafe con 3 habitaciones y dos terrazas Se vende acogedor piso de 70 m² en una de las zonas más tranquilas y bien comunicadas de Getafe. La vivienda destaca por su luminosidad y su distribución práctica, ideal tanto para familias como para inversión. ✨ Características principales: Superficie: 70 m² construidos 3 dormitorios amplios y exteriores 1 baño completo Salón comedor con salida a terraza 2 terrazas, perfectas para disfrutar al aire libre Cocina independiente con espacio de almacenaje � Confort: Calefacción individual de gas natural Aire acondicionado instalado � Gastos y comunidad: Comunidad: 50 €/mes IBI: 240 €/año  Buena ubicación, con todos los servicios cerca: transporte público (metro, cercanías y autobuses), colegios, centros de salud, comercios y zonas verdes. TE CONCEDEMOS LA FINANCIACION TOTALMENTE GRATUITA  HORARIO DE ATENCION AL CLIENTE: 10:00-14:00 a 17:00- 21:00.",False,good,False,False,,2750.0,False,False,False,False,[],False,False,220000.0,€,,,flat,,"Getafe Centro, Getafe",Piso en getafe,,,,,
98977350,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/97/f1/1134515255.webp,530094,26,2,6300000.0,flat,sale,377.0,True,4,5,calle de Miguel Ángel,Madrid,Madrid,Chamberí,es,40.4375015,-3.6902209,False,https://www.idealista.com/inmueble/98977350/,"Ana Bareño de GV | ALMAGRO comercializa el siguiente inmueble: Espectacular piso de 377 metros cuadrados en una de las calles más emblemáticas del Barrio de Almagro. Se trata de una vivienda señorial que ha sido totalmente reformada con las más altas calidades del mercado combinando perfectamente la más moderna funcionalidad con el lujo y la elegancia de las viviendas de época. Impresionante zona de recibo con gran hall de entrada. Cabe destacar la amplitud de sus estancias, los altos techos con molduras y los magnificos acabados de sus maderas. En un precioso edificio clásico con gran portal y portero físico. Dispone de cochera individual. Ideal para entrar a vivir en una casa de elegancia exquisita, con todo lujo de detalles y situada en una de las zonas más cotizadas y demandadas de Madrid.  Distribución: Hall de entrada. Aseo de visitas. Salón. Comedor. Cuarto de dormir principal con cuarto de estar, vestidor y cuarto de baño en suite. Dos cuartos de dormir con cuarto de baño en suite. Cocina. Cuarto de lavado. Habitación de servicio con cuarto de baño. Plaza de garaje. Trastero. Esta información no tiene Carácter contractual. Un porcentaje importante de nuestros inmuebles no aparecen publicados en idealista por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.",True,good,False,True,,16711.0,True,False,False,False,[],False,False,6300000.0,€,True,True,flat,,"Almagro, Madrid",Piso en calle de Miguel Ángel,Almagro,,,,
108583383,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6e/4c/48/1291177935.webp,4º A,13,4,826086.0,flat,sale,75.0,True,1,1,"calle Santa Engracia, 96",Madrid,Madrid,Chamberí,es,40.4381259,-3.699808,True,https://www.idealista.com/obra-nueva/108583383/,"¡Piso en cuarta planta de una habitación con vista a la calle principal de Santa Engracia! Aprovecha la vista que la altura te ofrece. En su estilo vanguardista, integral, funcional y de gran calidad te entrega un gran espacio con todo lo necesario, adicionalmente podrás aprovechar un balcón en el salón y todo lo que el piso te ofrece para una gran comodidad diaria logrando percibir en sus amplias ventanas por ambos frentes de una excelente iluminación natural y amplitud de espacios.",False,newdevelopment,True,True,False,11014.0,True,False,False,False,[],False,False,826086.0,€,,,flat,,"Almagro, Madrid","Piso en calle Santa Engracia, 96",Almagro,,,,
109213120,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d6/0a/dc/1367619441.webp,,29,7,464000.0,penthouse,sale,110.0,True,2,1,calle Anna Frank,Madrid,Madrid,Vicálvaro,es,40.3976316,-3.5545642,False,https://www.idealista.com/inmueble/109213120/,"Increible vivienda a la venta de renta libre en el Cañaveral! a través del hall distribuidor del inmueble, podemos acceder a todas las estancias, un gran salón comedor, cocina americana, un dormitorio doble con armarios empotrados y otro más indivdual. Además cuenta también con una ducha y lo mejor de todo, una increible terraza que le da el mayor de los encantos. Además este hogar, cuenta con calefacción a través de A/A de bombas de frio y calor, dos plazas de garaje y trastero, junto con las increíbles zonas comunes, donde podemos encontrar la piscina rodeada de estupendos jardines. También cabe destacar que cuenta con conserje, siendo una comunidad cerrada y privada. No dudes más y vente a visitar ya la vivienda que tanto estabas esperando, consigue este precioso ático antes de que te lo quiten de las manos.",False,good,False,True,,4218.0,False,False,False,False,[],False,False,464000.0,€,True,True,flat,penthouse,"El Cañaveral, Madrid",Ático en calle Anna Frank,El Cañaveral,,,,
108747555,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/01/c4/b7/1259663772.webp,ONM2407006-3,25,,1395000.0,chalet,sale,545.0,,5,6,"avenida de Atenas, 45",Madrid,Las Rozas de Madrid,El Pinar- Punta Galea,es,40.5303177,-3.9105584,True,https://www.idealista.com/obra-nueva/108747555/,"Un lugar privilegiado para vivir Bienvenido a Villa Licabeto, un exclusivo residencial en la Avenida de Atenas, situado en El Cantizal, Las Rozas de Madrid.  Espacios Amplios y Privados Ofrecemos 14 viviendas independientes, ubicadas en generosas parcelas privadas que varían entre 565 y 1.000 m². Cada vivienda, con superficies construidas desde 590 m² hasta 695 m², está diseñada para ofrecer el máximo confort y privacidad. Sostenibilidad y Ahorro Energético Villa Licabeto no solo ofrece lujo y exclusividad, sino también innovación y sostenibilidad. Nuestras villas generan su propia energía verde gracias a las placas solares y sistemas de geotermia, garantizando un ahorro desde el primer día y un consumo energético mínimo. Personalización Total Tu hogar, a tu manera. En Villa Licabeto, puedes personalizar cada detalle de tu vivienda: elige el número de habitaciones, la ubicación de la cocina, el uso del sótano, así como los suelos, puertas, alicatados, pintura, sanitarios y griferías. Cada villa es un reflejo único de tu estilo y necesidades. Asesoramiento Personalizado Sin Coste Adicional Desde el primer día, contarás con la orientación de un arquitecto y un decorador que te ayudarán a diseñar el interior de tu hogar, asegurando que cada detalle esté a la altura de tus expectativas. ¿Te imaginas vivir aquí?",False,newdevelopment,True,,False,2560.0,True,False,False,False,[],False,False,1395000.0,€,True,True,chalet,independantHouse,"El Pinar- Punta Galea, Las Rozas de Madrid","Casa independiente en avenida de Atenas, 45",El Pinar- Punta Galea,,,,
