propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage
108822982,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/2e/36/1356160757.webp,EG6443,59,3,204900.0,flat,sale,72.0,True,3,1,Reyes Católicos,Madrid,Alcalá de Henares,Reyes Católicos,es,,40.4721163,-3.3746763,False,https://www.idealista.com/inmueble/108822982/,"Alcalá Inmobiliaria presenta este bonito piso reformado con proyecto de instalación de ascensor en marcha y listo para entrar a vivir en Alcalá de henares, concretamente en la zona de Reyes Católicos.   Piso muy bien ubicado, junto a la Plaza del Barro y justo detrás de las galerías de Santa Teresa, dotado de todos los servicios públicos: colegios, supermercados, ambulatorio, farmacias.. . y cerca de la salida a la Nacional II Cuenta con 72 metros cuadrados según catastro, distribuidos en tres habitaciones más baño, salón y cocina. A parte la gran terraza que tiene. Situado en una tercera planta, la vivienda cuenta con una reforma reciente y un estado de conservación excelente, además de ser muy luminoso.   Otras calidades a tener en cuenta: sistema de calefacción por gas natural con radiadores de aluminio en toda la casa (falta la caldera), carpintería exterior estanca y oscilobatiente de PVC blanco con cristales de climalit en todas las habitaciones, suelo de tarima de gran formato en toda la casa, baño exterior con radiador seca toallas, terraza orientada a la luz de la tarde que hace que el piso sea muy luminoso en invierno. Ubicado a diez minutos del centro y listo para entrar a vivir, el piso y la zona cuentan con todas los servicios: colegios, supermercados, transportes y todo lo necesario para hacerte el día a día más fácil. No dejes escapar esta magnifica oportunidad de compra y ven a verlo sin compromiso antes de que lo reserven. Tiene una salida natural y cercana a la A2 por la circunvalación M300 y una línea de autobús directa hasta la estación de la Garena. Además está muy cerca tanto del auditorio Paco de Lucía como del ambulatorio y centro de salud de Reyes Católicos. No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.   En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,False,2846.0,False,False,False,False,[],False,False,204900.0,€,flat,"Reyes Católicos, Alcalá de Henares",Piso,Top,,,,,,,
108198608,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/35/15/1336866729.webp,EG6372,74,2,362000.0,flat,sale,131.0,True,3,2,Ensanche,Madrid,Alcalá de Henares,Ensanche,es,,40.492505,-3.3734442,False,https://www.idealista.com/inmueble/108198608/,"Alcalá Inmobiliaria presenta una excepcional oportunidad de adquirir un elegante piso en venta, ubicado en la prestigiosa zona del Ensanche de Alcalá de Henares. Esta propiedad, con un diseño moderno y funcional, cuenta con toda la comodidad y el espacio que una familia podría desear. Situado en la segunda planta de un edificio con ascensor, este apartamento es una joya que resulta imprescindible visitar para apreciar todas sus cualidades. El inmueble se extiende sobre 131 metros cuadrados construidos, de los cuales 118 metros son útiles, proporcionando un amplio espacio que se traduce en confort y bienestar. La distribución entre las dependencias es inmejorable; el piso dispone de tres amplias habitaciones con armarios empotrados, perfectas para el descanso y la tranquilidad de toda la familia. Cada una de las estancias está diseñada para ofrecer luminosidad y ventilación, aspectos que aseguran una calidad de vida superior.  El piso también incluye un garaje, lo que supone una ventaja significativa en una ciudad en continuo crecimiento como Alcalá de Henares. Poder acceder directamente al edificio desde el aparcamiento es una comodidad que facilita enormemente la vida cotidiana, sobre todo para aquellos que valoran su tiempo. Asimismo, la propiedad cuenta con un trastero, óptimo para almacenar esos enseres que no se utilizan diariamente, permitiendo mantener el orden en el hogar de manera sencilla. Otro de los atractivos de esta vivienda es la cercanía a múltiples medios de transporte. La ubicación privilegiada del piso facilita el acceso tanto a líneas de tren como de autobuses, proporcionando un enlace ágil con el centro de la ciudad y otras áreas metropolitanas. Este privilegio es ideal para aquellas personas que necesitan desplazarse con regularidad por motivos laborales o personales. Complementando las características internas del inmueble, el entorno también ofrece beneficios significativos. El edificio se encuentra rodeado de una zona ajardinada, un espacio perfecto para disfrutar de momentos de esparcimiento al aire libre, ya sea en soledad, en familia o con amigos. Estos jardines aportan un toque de naturaleza y tranquilidad al día a día, una combinación magnífica entre la vibrante vida urbana y la serenidad de los espacios verdes. No podemos olvidar mencionar la atención al detalle con la que se ha cuidado cada rincón de este piso. La elección de materiales y acabados es de alta calidad, asegurando durabilidad y estética en cada ambiente. Además, la orientación del inmueble permite disfrutar de una excelente iluminación natural durante todo el día, creando una atmósfera cálida y acogedora. Esta propiedad es una oportunidad única en el mercado inmobiliario de Alcalá de Henares. La idoneidad de su ubicación junto con sus excepcionales cualidades internas y externas convierten a este piso en una opción inmejorable para quienes buscan un hogar en la ciudad. Les invitamos cordialmente a visitarlo para descubrir cada uno de sus encantos. Nuestro equipo estará encantado de guiarles en un recorrido personalizado para que puedan conocer de primera mano este extraordinario espacio que podría convertirse en su próximo hogar. No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.",False,good,False,True,2763.0,False,True,False,False,[],False,False,362000.0,€,flat,"Ensanche, Alcalá de Henares",Piso,Top,True,True,,,,,
109172750,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5a/33/35/1366416054.webp,MA250903CL,28,1,900000.0,flat,sale,192.0,True,4,2,calle de la Colegiata,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4141451,-3.705223,False,https://www.idealista.com/inmueble/109172750/,"ESPECTACULAR VIVIENDA EN EL CORAZÓN DE MADRID Junto a la plaza de Tirso de Molina y muy cerca de la Plaza Mayor, se encuentra esta exclusiva propiedad, situada en un elegante edificio con portal representativo. Cuenta con un amplísimo salón de unos 80 m2 con cocina abierta y dos grandes ventanas a la calle Colegiata, cuatro dormitorios y dos cuartos de baño. Reformada hace pocos años con altas calidades, tiene suelos de parquet en toda la vivienda salvo en baños y cocina, aire acondicionado con aparatos de última generación y alta eficiencia energética (2 en salón), paredes lisas, ventanas de aluminio con rotura de puente térmico, puerta de acceso acorazada, cocina completamente equipada con muebles y electrodomésticos de alta gama. Perfectamente ubicada y comunicada, junto a la estación de metro, con numerosas líneas de autobús próximas y estación de Bicimad, la zona cuenta con una amplísima oferta comercial, cultural y de restauración, próximo a la Plaza Mayor y sus famosos mesones, mercado de San Miguel, la Plaza de Cascorro y El Rastro, la Plaza de la Cebada y su magnífico mercado, la Cava Baja, calle Toledo, calle Segovia, etc. También existe una amplia oferta educativa de calidad en sus alrededores, con colegios e institutos para todo los niveles. No deje pasar esta oportunidad de convertirse en el privilegiado propietario de esta amplia, cómoda y tranquila vivienda situada en el mismo corazón de la ciudad y de vivir el centro de Madrid caminando desde su nueva casa, solicite una visita a este maravilloso inmueble con uno de nuestro asesores y siéntalo en persona.",False,good,False,True,4688.0,True,False,False,False,[],False,False,900000.0,€,flat,"Lavapiés-Embajadores, Madrid",Piso en calle de la Colegiata,Top,,,,,,,
108616539,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/57/66/1361446185.webp,MV5845I,41,4,2500000.0,flat,sale,223.0,True,4,2,calle de José Marañón,Madrid,Madrid,Chamberí,es,Trafalgar,40.4291645,-3.6962342,False,https://www.idealista.com/inmueble/108616539/,"PROMORA Inmobiliaria te invita a descubrir una vivienda única, que ocupa en exclusiva toda la cuarta planta del edificio. Sus cuatro balcones exteriores llenan cada rincón de luz y vida, con gran potencial para reformar por su excelente distribución, en uno de los edificios clásicos mas bonitos del triangulo de oro de Trafalgar, a unos pasos de la Plaza de Alonso Martínez y de la Plaza de Olavide, muy cerca al barrio de Almagro, una de las zonas residenciales más cotizadas de Madrid. El inmueble se encuentra en un edificio clásico, con una fachada representativa, portal señorial y ascensor, características que reflejan el encanto y la solidez de la arquitectura tradicional madrileña. Esta magnífica propiedad de 223m² construidos es mucho más que una casa: es un privilegio reservado a quienes buscan exclusividad y posibilidades infinitas. Ocupa toda la cuarta planta del edificio, lo que garantiza privacidad total y la experiencia única de ser el único propietario en la planta. Dispone de dos accesos —uno principal y otro de servicio— que aportan comodidad y versatilidad. Sus cuatro balcones exteriores, orientados a una calle tranquila, inundan los espacios de luz natural y ofrecen una ventilación cruzada inmejorable, creando un ambiente sereno y acogedor en cada rincón. El interior es un lienzo en blanco: sin muros de carga, el potencial de reforma es ilimitado. Podrás diseñar un hogar a tu medida o incluso dividirlo en dos viviendas físicamente independientes si así lo deseas. Todo esto, en una zona con vigilancia permanente que ofrece la seguridad y tranquilidad que tu familia merece. Completa esta oferta un generoso trastero que aporta el espacio extra que siempre se necesita. Ubicado en la codiciada zona de Trafalgar, dentro del prestigioso barrio de Chamberí, este piso representa una oportunidad única para quienes buscan una vivienda con carácter, con la posibilidad de llevar a cabo una reforma integral a medida. El inmueble se encuentra en un enclave privilegiado, enmarcado por una atmósfera de elegancia y serenidad, ideal para quienes valoran la calidad de vida sin renunciar a una excelente ubicación en el corazón de Madrid. El entorno de Trafalgar es ampliamente reconocido por su arquitectura clásica, compuesta por edificios señoriales y fincas representativas que conservan la esencia del Madrid más distinguido. Las calles arboladas y las aceras amplias invitan a pasear con calma, disfrutando de un ambiente residencial de alto nivel, alejado del bullicio turístico pero perfectamente comunicado con los principales puntos de interés de la ciudad. La zona destaca también por su proximidad a algunos de los lugares culturales más emblemáticos de Madrid. A pocos minutos a pie se encuentran el Teatro de la Abadía, conocido por su programación innovadora y de calidad, y el Museo Sorolla, una joya del arte español situada en la antigua casa del pintor, con un encantador jardín interior. A su vez, el Paseo de la Castellana, una de las arterias principales de la ciudad, se encuentra muy cerca, ofreciendo acceso rápido tanto al centro financiero como a otras áreas clave de la capital. El inmueble también se beneficia de la cercanía a espacios verdes que aportan un valioso respiro natural en plena ciudad. El Parque de Santander, con su amplia oferta deportiva y zonas para pasear, es perfecto para quienes desean disfrutar de actividades al aire libre, hacer ejercicio o simplemente relajarse en un entorno natural. Gracias a su generosa superficie construida y su distribución flexible, esta vivienda ofrece innumerables posibilidades de diseño y personalización. Es ideal tanto para familias que buscan establecerse en una zona exclusiva como para inversores interesados en un activo de gran proyección y revalorización. La luz natural, la orientación exterior y el encanto del edificio clásico en el que se sitúa completan el atractivo de esta propiedad. Una magnífica oportuni",False,renew,False,True,11211.0,True,False,False,False,[],False,False,2500000.0,€,flat,"Trafalgar, Madrid",Piso en calle de José Marañón,Top,,,,,,,
108746803,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e8/01/d3/1366774181.webp,MV5861I,43,en,2700000.0,duplex,sale,220.0,True,2,3,calle de Montalbán,Madrid,Madrid,Retiro,es,Jerónimos,40.419449,-3.688262,False,https://www.idealista.com/inmueble/108746803/,"¡ULTRA-LUJO! PISCINA, GIMNASIO, EXTERIOR, 2 PLAZAS DE GARAJES INCLUIDAS PROMORA presenta esta impresionante joya inmobiliaria de ultra-lujo en el corazón del prestigioso Barrio de los Jerónimos, a escasos metros del Parque del Retiro y del renombrado Triángulo del Arte de Madrid. Una ubicación inmejorable para quienes buscan calidad de vida, cultura y exclusividad en uno de los enclaves más distinguidos de la capital. Este exclusivo dúplex se encuentra en una ubicación inmejorable en el prestigioso barrio de Los Jerónimos, dentro de un majestuoso edificio que fusiona arte y arquitectura en una innovadora propuesta, convirtiendo esta vivienda en una auténtica obra de arte habitable. Con una superficie de 225 m², ofrece un lujo sólido y elegante distribuido en dos niveles. Dispone de dos dormitorios y tres baños, es exterior y está a escasos pasos del parque del Retiro. En la planta baja se ubican las áreas sociales: salón, comedor, cocina, aseo de cortesía y un bar. En la planta superior se encuentra un dormitorio secundario con baño en suite, y al avanzar por el pasillo, se accede a la espectacular suite principal, que incluye un baño de mármol con puertas de cristal independientes, doble lavabo y detalles exquisitos. Los armarios, de maderas nobles y diseño de revista, incorporan vitrinas para bolsos. Todo el espacio está ambientado con un sistema de sonido Bang & Olufsen. El edificio, cuya fachada histórica está protegida, acoge la primera intervención en Europa del reconocido artista cinético Carlos Cruz-Diez. Sus obras, integradas en el vestíbulo, el ascensor y las plantas del edificio, convierten este inmueble en una auténtica galería habitable, donde el arte y la arquitectura dialogan en perfecta armonía. Las zonas comunes son uno de los mayores atractivos del proyecto, destacando una elegante piscina cubierta, un completo gimnasio con spa y baño turco, una bodega de diseño y un jardín interior que actúa como oasis privado en plena ciudad. Todo ello acompañado de tecnología punta en sistemas de seguridad, eficiencia energética y sostenibilidad. El edificio cuenta con un avanzado garaje robotizado con 32 plazas, cinco de ellas adaptadas para vehículos eléctricos. Esta propiedad en concreto incluye dos plazas de garaje y un trastero, aportando máxima comodidad y funcionalidad. La rehabilitación integral ha sido llevada a cabo por un equipo multidisciplinar compuesto por más de 50 firmas especializadas, que han sabido preservar los elementos arquitectónicos más valiosos —como la fachada, el zaguán y el patio central—, al tiempo que incorporaban soluciones contemporáneas en diseño, confort y eficiencia energética. Al acceder al edificio, el visitante es recibido por una obra envolvente del maestro Cruz-Diez: Induction Chromatique à Double Fréquence, un mural que reacciona a la luz y al movimiento del espectador, generando una experiencia sensorial única. Desde la cabina acristalada del ascensor, se disfruta de una Chromointerférence que transforma los trayectos verticales en un viaje visual a través de ocho gamas cromáticas distintas. Promora, firma especializada en propiedades exclusivas, ofrece a clientes nacionales e internacionales una cuidada selección de viviendas singulares en las zonas más codiciadas de Madrid: Jerónimos, Salamanca, Retiro, Chamartín, Chamberí, Moncloa, Arturo Soria, entre otras. Si está pensando en comprar o vender una propiedad única, confíe en la experiencia y la discreción de Promora. Puedes ver más inmuebles en nuestra página web. Si el barrio de Salamanca tiene una ubicación excepcional, el barrio de los Jerónimos es una zona mimada por la historia. Edificios como la Bolsa, el Palacio de Comunicaciones, la iglesia de los Jerónimos, la Real Academia de la Lengua, el Hotel Ritz o el Museo de Artes Decorativas hacen de éste el enclave más exclusivo de la capital. Un enclave que se encuentra, además, en lo que.",False,good,False,True,12273.0,False,False,False,False,[],False,False,2700000.0,€,flat,"Jerónimos, Madrid",Dúplex en calle de Montalbán,Top,True,True,,duplex,,,
108668513,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/09/41/1361972776.webp,AVERMITA,38,4,630000.0,penthouse,sale,140.0,True,2,1,avenida de la Ermita,Madrid,La Moraleja,Arroyo de la Vega,es,,40.5363321,-3.6358091,False,https://www.idealista.com/inmueble/108668513/,"VOhome propiedades Barajas vende espectacular ático en Arroyo de la Vega, La Moraleja. ¡Descubre este exclusivo ático reformado en 2023 que combina estilo y comodidad!  Con una superficie construida de 140m², este hogar cuenta con 2 amplias habitaciones y un baño completo con plato de ducha. El luminoso salón-comedor, adornado por un gran ventanal, se conecta a una espectacular terraza privada de 58 m², ideal para disfrutar al aire libre. La cocina está completamente equipada con electrodomésticos de última generación, perfecta para satisfacer todas tus necesidades culinarias. Ubicado en la cuarta planta de un edificio con ascensor, el ático ofrece un amplio hall de entrada y armarios empotrados en ambas habitaciones, brindando un espacio de almacenamiento excepcional. La calefacción individual y el aire acondicionado por conductos aseguran un ambiente agradable durante todo el año. Además, la propiedad incluye una plaza de garaje cómoda y un trastero de gran capacidad, lo que añade aún más valor a esta oferta. Las zonas comunes son espectaculares: disfruta de una piscina para adultos y otra infantil, un parque de juegos, gimnasio y sauna. La conserjería 24 horas garantiza seguridad y comodidad. La ubicación es inmejorable, a solo 10 minutos del Aeropuerto Madrid-Barajas y con rápido acceso a las M-30 y M-40. Además, el metro de La Moraleja está a tan solo 200 metros, facilitando el transporte. En los alrededores encontrarás farmacia 24H, el centro comercial La Vega, bares, restaurantes y centros de salud.  ¡No pierdas la oportunidad de vivir en este maravilloso ático! *En el precio de venta no están incluidos los gastos de compra (Impuestos de transmisiones patrimoniales/ Notaría - Gestoría / Registro / Intermediación inmobiliaria y/o Financiera). Puede contactar con nosotros en nuestra oficina de: Avda. de Logroño 146 Local Teléfono:.",True,good,False,True,4500.0,True,False,True,False,[],False,False,630000.0,€,flat,"Arroyo de la Vega, La Moraleja",Ático en avenida de la Ermita,Top,True,True,,penthouse,649000.0,19000.0,3.0
107393042,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/46/e9/1311591036.webp,4134,51,5,13000000.0,penthouse,sale,350.0,True,4,3,calle de Fernando el Santo,Madrid,Madrid,Chamberí,es,Almagro,40.4289674,-3.6951991,False,https://www.idealista.com/inmueble/107393042/,"Exclusivo Ático en Venta en Almagro – Chamberí Se ofrece en venta un extraordinario ático ubicado en Almagro, una de las zonas más premium de Madrid, en el prestigioso barrio de Chamberí. Con una superficie de 350 metros cuadrados de vivienda y una espectacular terraza panorámica de 250 metros cuadrados en esquina, esta propiedad única brinda la oportunidad de diseñar un hogar a medida en una de las ubicaciones más exclusivas de la capital. La impresionante terraza, que rodea toda la vivienda, ofrece vistas despejadas y una luminosidad excepcional en cada estancia. Su distribución permite una reforma integral para adaptarla a los gustos y necesidades del comprador, convirtiéndolo en un espacio de lujo con amplias posibilidades. Ubicado en un edificio representativo, el ático goza de privacidad, exclusividad y acceso a los mejores servicios de la zona, con una excelente oferta de comercios, gastronomía, transporte y espacios emblemáticos de Madrid. Una oportunidad única para crear un hogar exclusivo en el corazón de Almagro. Para más información o concertar una visita, no dude en contactar.",False,good,False,True,37143.0,True,False,True,False,[],False,False,13000000.0,€,flat,"Almagro, Madrid",Ático en calle de Fernando el Santo,Top,,,,penthouse,,,
108858762,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/93/ab/d1/1357200710.webp,EG6448,53,3,175000.0,flat,sale,76.0,True,3,1,Juan de Austria,Madrid,Alcalá de Henares,Juan de Austria,es,,40.4819716,-3.3527738,False,https://www.idealista.com/inmueble/108858762/,"Alcalá Inmobiliaria presenta una excelente oportunidad de adquirir un piso en venta situado en la conocida zona de Juan de Austria, en Alcalá de Henares. Este  inmueble se encuentra en una ubicación privilegiada, con una amplia gama de servicios esenciales a su alcance, facilitando un estilo de vida cómodo y práctico y a escasos cinco minutos andando del centro de la ciudad. Esta propiedad consta de  un total de 76,8 metros cuadrados construidos. Gracias a su distribución inteligente, el piso logra maximizar cada metro cuadrado, asegurando espacios funcionales y cómodos, además de un trastero en el mismo edificio. El interior de la vivienda se compone de tres amplias habitaciones,cocina con terraza,baño completo con plato de ducha y salón con magnifica orientación que le hace disfrutar de una fantástica luz natural creando un ambiente agradable y acogedor.  Las áreas comunes del edificio están bien mantenidas, lo cual es palpable desde el momento que se pone un pie dentro del mismo. En cuanto a los servicios cercanos, la zona dispone de colegios, centros de salud, supermercados y zonas de ocio próximas,además de varias lineas de autobús cercanas que le aportan muchas posibilidades de conexión tanto dentro de Alcalá como hacia Madrid, lo cual significa que todas las necesidades diarias de los residentes están a solo unos pasos de distancia. Este inmueble se perfila como una opción perfecta para quienes buscan invertir en una propiedad con excelente ubicación y características atractivas. Su estado de conservación, sumado a las posibilidades que ofrece para ser adaptado al gusto personal de sus nuevos propietarios, brinda un sinfín de oportunidades No deje pasar la oportunidad de conocerlo,llámenos y  organizaremos una visita y descubra de primera mano el potencial que este espacioso y bien ubicado piso tiene para ofrecerle.  No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es contractual.  En los precios de venta no están incluidos impuestos legales ni gastos de escrituración.  .",False,renew,False,False,2303.0,False,False,False,False,[],False,False,175000.0,€,flat,"Juan de Austria, Alcalá de Henares",Piso,Top,,,,,,,
109093337,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8d/c4/a2/1364163010.webp,Venta_Hierbabuena,42,3,350000.0,flat,sale,90.0,True,2,1,calle de la Hierbabuena,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4638217,-3.7010306,False,https://www.idealista.com/inmueble/109093337/,"**LEER EL ANUNCIO COMPLETO Y VER EL TOUR VIRTUAL 3D PRIMERO** ***ESCRIBIR POR WHATSAPP*** Presentamos este magnífico piso ubicado en la deseada zona de Valdeacederas, Madrid. Con una superficie construida de 90 m² y útil de 75 m², esta propiedad es perfecta tanto para parejas como para pequeños núcleos familiares que buscan confort.  El inmueble cuenta con un luminoso salón-comedor que da acceso a una agradable terraza. Dispone de una habitación doble y otra sencilla, ofreciendo flexibilidad según necesidades. Además incluye un baño completamente equipado; todo el espacio se encuentra en óptimas condiciones listas para habitarse inmediatamente sin necesidad de realizar reformas. Por su ubicación estratégica, está rodeado por numerosos servicios: transporte público (autobuses cercanos), estaciones metro y tren muy accesibles así como colegios e importantes centros comerciales al alcance. Todas estas características hacen que sea una opción sumamente atractiva no solo por sus comodidades internas sino también por lo conveniente del entorno urbano. HONORARIOS DE GESTIÓN 3% + IVA ¡Haz un recorrido desde casa! Disponemos de un tour virtual para que puedas explorar cada rincón antes de tu visita.",True,good,False,False,3889.0,True,False,True,False,[],False,False,350000.0,€,flat,"Valdeacederas, Madrid",Piso en calle de la Hierbabuena,Top,,,,,,,
108040219,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/08/a8/1332009358.webp,EG6352,67,12,234500.0,flat,sale,91.0,True,3,1,Venecia - Nueva Alcalá,Madrid,Alcalá de Henares,Venecia - Nueva Alcalá,es,,40.4679853,-3.3627829,False,https://www.idealista.com/inmueble/108040219/,"Alcalá Inmobiliaria presenta: Magnífica oportunidad para adquirir un exclusivo piso en la emblemática zona de Nuevo Alcalá, en la histórica ciudad de Alcalá de Henares. Este impresionante inmueble se encuentra en la planta número 12, permitiendo disfrutar de excepcionales vistas panorámicas que se extienden hasta el horizonte. La propiedad consta de tres amplias habitaciones, cada una diseñada para ofrecer el máximo confort y funcionalidad, adaptándose perfectamente a diversas necesidades familiares. Su distribución interna está pensada para optimizar el espacio, creando un ambiente luminoso y acogedor en cada estancia. El salón, generosamente espacioso, es ideal para reuniones familiares o para momentos de relajación. Gracias a sus ventanales, la luz natural inunda cada rincón, proporcionando una atmósfera cálida y energizante. Desde el salón, se accede a una cocina completamente equipada que combina modernidad y practicidad, perfecta para los amantes de la gastronomía. En términos de conectividad, la ubicación del piso es inmejorable. A poca distancia se encuentran diversas líneas de autobús que facilitan el desplazamiento diario por la ciudad. Además, la cercanía a la estación de tren agiliza cualquier trayecto hacia Madrid y otras localidades vecinas, convirtiéndose en un punto estratégico para profesionales que valoran el tiempo y la comodidad. La zona de Nuevo Alcalá es reconocida por su entorno tranquilo y la calidad de sus servicios. Cerca del inmueble, los residentes pueden disfrutar de una amplia oferta de comercios, colegios, y centros de ocio. Parques y espacios verdes en las inmediaciones también ofrecen la oportunidad perfecta para disfrutar de actividades al aire libre y garantizar una calidad de vida superior. La seguridad y privacidad de los habitantes están garantizadas, gracias al diseño estructural del edificio y a las medidas implementadas en toda la comunidad. El acceso al edificio cuenta con medidas de control que aseguran la tranquilidad y el bienestar de los residentes. Este piso en venta representa una excelente inversión, no solo por sus características intrínsecas, sino también por el potencial de revalorización de la zona. Nuevo Alcalá sigue consolidándose como un área de gran interés inmobiliario, asegurando una inversión sólida y segura a largo plazo. La comunidad de vecinos en el edificio es amistosa y acogedora, permitiendo a nuevos residentes integrarse rápidamente y sentirse como en casa desde el primer día. Además, el edificio dispone de ascensores modernos, facilitando el acceso a la planta 12 y garantizando la eficiencia y la comodidad diaria. Haga de este inmueble su nuevo hogar, o una inversión inteligente que ofrece confort, accesibilidad, y potencial económico. La combinación de sus características, ubicación incomparable y entorno hace que esta propiedad sea única y altamente deseable. Extienda una invitación a sus conocidos para descubrir esta joya en Alcalá de Henares. Coordinamos visitas para que pueda apreciar personalmente cada detalle y sentir la incomparable sensación de bienestar que transmite este inmueble. No deje pasar la oportunidad de conocer un lugar donde sus sueños pueden hacerse realidad. Contacte con nosotros y agende su visita. Su futuro hogar le espera. No cobramos comisión al comprador. Nos encargamos de toda la gestión de la compra. Y además ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. ¿Quieres saber cuánto se te quedaría la letra al mes? ¿Quieres saber qué impuestos conlleva una compra-venta? Llámanos sin compromiso y programaremos una visita. Los metros de la vivienda están contrastados según catastro/registro. Los muebles que aparecen en la vivienda no son vinculantes y pueden No estar incluidos. Este anuncio no es vinculante y puede contener errores. Se muestra a título informativo y no es",False,good,False,True,2577.0,False,False,False,False,[],False,False,234500.0,€,flat,"Venecia - Nueva Alcalá, Alcalá de Henares",Piso,Top,,,,,,,
