propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,newDevelopmentFinished
108382010,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a8/12/71/1342443849.webp,,17,2,725000.0,flat,sale,136.0,True,3,2,avenida de Valladolid,Madrid,Madrid,Moncloa,es,Casa de Campo,40.4323572,-3.7337835,False,https://www.idealista.com/inmueble/108382010/,"**Piso en Venta en Avenida Valladolid - Oportunidad Única** Descubre esta espectacular vivienda de 136 m², situada en la privilegiada Avenida Valladolid, frente al hermoso Parque del Oeste. Este luminoso piso cuenta con 3 amplios dormitorios y 2 baños, ideal para familias que buscan comodidad y espacio. La propiedad, que ofrece la oportunidad de ser rehabilitada a tu gusto, se encuentra en un edificio residencial con zonas ajardinadas y servicio de portería. Imagina disfrutar de una terraza con vistas despejadas al parque, perfecta para relajarte después de un largo día. La ubicación es inmejorable, frente al Parque de la Bombilla y a un paso de la Casa de Campo, lo que te permitirá disfrutar de la naturaleza sin salir de la ciudad. Además, tendrás salida directa a las principales vías de comunicación como la A-6 y M-30, facilitando tus desplazamientos. La vivienda, construida en 1966, es apta para personas con movilidad reducida y cuenta con ascensor. Aunque necesita reformas, su potencial es enorme. No dejes pasar esta oportunidad de crear el hogar de tus sueños en un entorno inigualable. ¡Contáctanos para más información y ven a visitarlo!",False,renew,False,True,5331.0,True,False,False,False,[],False,False,725000.0,€,flat,"Casa de Campo, Madrid",Piso en avenida de Valladolid,,,,,,,,
108555312,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/34/54/11/1348337752.webp,,16,bj,289000.0,studio,sale,38.0,True,0,1,calle de Fernán González,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4231914,-3.6722598,False,https://www.idealista.com/inmueble/108555312/,"Agencia inmobiliaria de Madrid - zona Salamanca, Goya, Retiro - Tecnocasa Estudio Inmobiliario Goya, vende fantástico estudio exterior sito en la calle Fernan Gonzalez. ¡Descubre tu nuevo hogar en el corazón de Madrid! Este estudio reformado en la zona de Goya te ofrece todo lo que necesitas para disfrutar de una vida cómoda y moderna. Reformado para entrar a vivir, este estudio se sitúa a escasos 20 metros de la plaza de Felipe II. El silencio y la tranquilidad son protagonistas en cada rincón. La finca está en perfecto estado de conservación. Ubicado en la plaza de Felipe II, tendrás acceso a una amplia oferta de ocio, comercio y servicios. La comunicación es excelente, con varias líneas de autobuses (especialmente reseñable la cercanía con la parada del autobús express al aeropuerto) y paradas de metro cercanas(GOYA, ODONNELL, IBIZA, MANUEL BECERRA) y la M-30. No pierdas la oportunidad de vivir en uno de los barrios más deseados de Madrid!",False,good,False,True,7605.0,False,False,False,False,[],False,False,289000.0,€,flat,"Goya, Madrid",Estudio en calle de Fernán González,,,studio,,305000.0,16000.0,5.0,
108164372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/99/42/04/1336884217.webp,0015-07336,65,1,750000.0,flat,sale,132.0,True,3,2,calle de Martín de los Heros,Madrid,Madrid,Moncloa,es,Argüelles,40.4295555,-3.7175121,False,https://www.idealista.com/inmueble/108164372/,"Buscas tu nuevo hogar en Argüelles? Este fantástico Loft (con posibilidad de cambio de uso a vivienda) puede ser tu gran oportunidad para vivir en el corazón de Madrid. Completamente exterior, hace esquina a dos calles tranquilas, lo que unido a sus grandes ventanales hace que tenga luz natural durante todo el día. Tiene una superficie construida de 132 m2. (116 + 16 comunes según catastro). La distribución actual es prácticamente toda diáfana, lo que la convierte en un lienzo en blanco para que puedas personalizar su diseño. Podría quedar fantástica con 3 habitaciones y 2 baños (ver planos). El edificio es moderno, con ascensor y servicio de portería. Tiene garaje en el mismo edificio con acceso desde el portal. Hay plazas disponibles tanto en venta como en alquiler. (150 €/mes) La ubicación, no puede ser mejor, en una de las mejores y más demandadas zonas residenciales de Madrid, junto a uno de los parques más bonitos de Madrid, el Parque del Oeste, con todos los servicios y muy cerca colegios y de las principales universidades, tanto publicas como privadas (Complutense, Juan Carlos I, ICADE, ICAI, CEU, Nebrija). Tiendas, restaurantes, cines y teatros están a solo un paseo sin necesidad de coger el coche. Excelentes comunicaciones, a dos manzanas del Metro Argüelles y múltiples líneas de autobús. A solo unos minutos del Intercambiador de transportes de Moncloa. Rápido acceso a A5 y A6, M30 y M40 Aeropuerto. No dejes que se te escape, contáctame y ven a visitarla, estaré encantada de atenderte y resolver cualquier duda o consulta.   Somos especialistas en Relocation, podemos ayudarte con todos los trámites administrativos para obtener la residencia en España. comunidad 309€.",True,good,False,True,5682.0,True,False,False,False,[],False,False,750000.0,€,flat,"Argüelles, Madrid",Piso en calle de Martín de los Heros,True,False,,150.0,,,,
108651796,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/56/5f/cb/1351114032.webp,,26,5,330000.0,studio,sale,65.0,True,0,1,calle de Martín de los Heros,Madrid,Madrid,Moncloa,es,Argüelles,40.4264245,-3.7135347,False,https://www.idealista.com/inmueble/108651796/,"Agencia inmobiliaria de MADRID zona ARGUELLES - PLAZA ESPAÑA - CONDE DUQUE Oficina Tecnocasa  EN VENTA: Apartamento exterior en quinta planta con ascensor. Muy luminoso y recién reformado, se ubica en la C/Martín de los Heros, en pleno barrio de Argüelles. Su distribución es la siguiente: estudio/ salón, cocina integrada, cuarto de baño completo con plato de ducha y vestidor. La vivienda tiene zonas abuhardilladas, pero tiene muy buena altura en prácticamente toda su superficie. El piso se entrega tal y como como se aprecia en las fotos. La cocina dispone de frigorífico, lavadora, microondas, placa vitrocerámica y almacenaje. Excelente zona, perfectamente comunicada con el transporte público y todos los servicios a su disposición. A escasos metros de Plaza de España, junto a los cines Renoir y Golem, y el paseo de la fama de Madrid.",False,good,False,True,5077.0,True,False,False,False,[],False,False,330000.0,€,flat,"Argüelles, Madrid",Estudio en calle de Martín de los Heros,,,studio,,,,,
106418123,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fe/be/df/1331716757.webp,06678,42,,1750000.0,chalet,sale,1200.0,,30,14,Raya del Palancar - Guadamonte,Madrid,Villanueva de la Cañada,Raya del Palancar - Guadamonte,es,,40.4179733,-3.9661777,False,https://www.idealista.com/inmueble/106418123/,"Mansión singular de ensueño en urbanización cerrada. Hay pocas ocasiones en que encuentras algo realmente fuera de lo común. Impresionante mansión independiente de cuatro plantas del año 1979, con parcela de 4.500 m2 y 378 m2 ocupados por la planta del edificio, con hermosa piscina de 120 m2 en urbanización privada con seguridad y enclavada en un entorno natural incomparable. Consta de semisótano de 378 m2, planta baja a nivel calle de 358 m2, primera planta 336 m2 y ático 205 m2, además de otros anexos y zonas ajardinadas alrededor de la vivienda principal. La propiedad en toda su amplitud está proyectada para preservar la intimidad y con un enfoque de autosuficiencia, contando con aljibe, caldera de gas-oil en perfecto estado de funcionamiento, pudridero de materia orgánica vegetal, zona taller con foso, sala de máquinas y otros.  ESTA MARAVILLOSA PROPIEDAD SINGULAR ES ESPECIAL POR:  - Su diseño arquitectónico tipo tirolés, construcción sólida con materiales de calidad, tejado con elevada pendiente y gruesos muros.  - Se cuenta con tasación reciente y el precio es muy atractivo.  - Posibilidad de particularizar el uso de la propiedad para muy diferentes actividades complementarias además de uso residencial, para un nuevo propietario que busque algo muy especial para transformarla a su gusto.  - Gran parcela disponible con amplios espacios exteriores para sacar el máximo aprovechamiento al aire libre, además de la gran piscina en pleno uso y con preinstalación para agua caliente.  - Su orientación sur y ubicación, garantiza un ambiente donde respirar tranquilidad, preservar la privacidad, disfrutar del entorno natural y contemplar maravillosas vistas.  - Cuenta con todo tipo de servicios, tanto en Boadilla del Monte y Villanueva de la Cañada como en otros municipios cercanos, desde colegios y universidades a hospitales, buenas comunicaciones, restauración, amplia oferta en deporte y ocio (hípica, senderismo, deportes…), comercios y centros comerciales, etc.  En resumen, hacer realidad un sueño en una propiedad única, transformándola a su gusto, en un entorno exclusivo para que todo asegure el bienestar para usted y tu familia, o para otras actividades singulares.  DISTRIBUCIÓN Recomendamos ver los planos por cada una de las cuatro plantas, cuentan con todo el detalle de las estancias que las integran: habitaciones, salón con chimenea, comedores, cuartos de estar, despachos, bibliotecas, cuartos de juego, bodega, cocinas, miradores, servicios auxiliares, garaje y taller, etc.  ¿HACEMOS REALIDAD SU SUEÑO?, póngase en contacto y lo haremos posible.",False,good,False,,1458.0,True,False,False,False,[],False,False,1750000.0,€,chalet,"Raya del Palancar - Guadamonte, Villanueva de la Cañada",Casa independiente,True,True,independantHouse,,,,,
107983274,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/26/50/04/1330682354.webp,IL-05187,40,5,295000.0,flat,sale,39.0,True,2,1,paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Delicias,40.3978348,-3.6941663,False,https://www.idealista.com/inmueble/107983274/,"Look&Find Delicias pone a la venta está encantadora y preciosa vivienda ubicada en pleno Paseo de las Delicias, a unos pasos del metro Delicias en una de las mejores ubicaciones de toda la capital.  Este estupendo piso de 39 m², situado en la 5ª planta de un edificio con ascensor, te ofrece una vida cómoda y luminosa. Con una distribución inteligente, cuenta con 2 acogedoras habitaciones, un salón luminoso, cocina independiente y un baño con plato de ducha. La exposición exterior garantiza luz natural durante todo el día, gracias a sus 2 balcones y ventanas que dan a una tranquila calle. El inmueble cuenta con 39m2 muy bien aprovechados y distribuidos en 2 habitaciones, un salón, cocina independiente, baño con plato de ducha y vestíbulo. Actualmente se encuentra listo para entrar a vivir al estar cuidado y bien conservado, aunque sería ideal hacer una renovación para actualizarla u optar por una reforma integral para diseñarlo a tu capricho. os techos altos de 2,90 m aportan una sensación de amplitud y confort. La carpintería interior de madera se encuentra en excelente estado, mientras que el suelo de tarima añade un toque cálido y acogedor. Además, la calefacción eléctrica y la posibilidad de conexión a gas natural te brindan flexibilidad para adaptarlo a tus necesidades. Imagina disfrutar de la frescura del norte en verano, mientras te relajas en uno de los balcones de esta preciosa vivienda. Este piso no solo es ideal para vivir, sino que también tiene un gran potencial para renovación y actualización, convirtiéndolo en el hogar perfecto para ti o para alquilar y obtener rentabilidad. No dejes pasar esta oportunidad única de adquirir un espacio lleno de posibilidades en una ubicación inmejorable, cerca del metro Delicias. ¡Ven a verlo y déjate enamorar!",False,good,False,True,7564.0,True,False,False,False,[],False,False,295000.0,€,flat,"Delicias, Madrid",Piso en paseo de las Delicias,,,,,,,,
109022255,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/33/15/1361929114.webp,2110/21100032/165,33,4,305000.0,flat,sale,127.0,True,3,2,San José - Buenos Aires,Madrid,Pinto,San José - Buenos Aires,es,,40.2383054,-3.7068121,False,https://www.idealista.com/inmueble/109022255/,"""ESTUPENDA VIVIENDA EN VENTA  Excelente vivienda de tres dormitorios y dos baños. Se encuentra en la planta 4 de un edificio residencial. Dispone de ascensor. Situado en San Jose Buenos Aires en el municipio de Pinto.  La vivienda se distribuye en tres dormitorios, salón-comedor, cocina independiente y dos baños. Cuenta con cocina amueblada y equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Además cuenta con terraza, garaje, piscina, trastero y armarios empotrados.  Se encuentra ubicado en Oeste, Sureste de Pinto. Cuenta con fácil acceso a través de las principales carreteras y buenas comunicaciones por transporte público. La parada de metro más cercana es Pinto y se encuentra a menos de 10 minutos andando. La parada de autobús más cercana se encuentra a menos de 10 minutos andando. La parada de taxi más cercana se encuentra a menos de 10 minutos andando.   En su entorno existen viviendas plurifamiliares de similares características. La zona cuenta con todo tipo de servicios básicos, el colegio más cercano se encuentra a 240 metros  La zona cuenta con una amplia oferta de entretenimiento con 6 parques, bares, restaurantes y comercios a pocos minutos de la vivienda.  En cuanto al transporte privado, la zona dispone de parkings privados y aparcamiento en la calle. La vivienda tiene un fácil acceso por carretera y está bien comunicado a través de la Autovia del Sur, M-506 y la Calle Aguilas.  Estado de la vivienda: vacante. "".",True,good,False,True,2402.0,True,False,True,False,[],False,False,305000.0,€,flat,"San José - Buenos Aires, Pinto",Piso,True,True,,,,,,
108688458,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/6e/0e/1352198719.webp,,33,1,775000.0,flat,sale,118.0,True,5,1,calle de Martín de los Heros,Madrid,Madrid,Moncloa,es,Argüelles,40.4256818,-3.7121434,False,https://www.idealista.com/inmueble/108688458/,"Agencia inmobiliaria de MADRID zona ARGUELLES - PLAZA ESPAÑA - CONDE DUQUE Oficina Tecnocasa EN VENTA: Vivienda exterior con tres balcones a la calle Martín de los Heros, junto a la Plaza de España, distribuida en 5 dormitorios, cocina independiente y un cuarto de baño. Consta de 118 metros cuadrados, y necesita de una reforma integral. Tiene muchas posibilidades de renovación y reestructuración, ya que prácticamente todos los tabiques se pueden derribar, y los dos muros de carga tienen diversos huecos que permiten modificar la distribución actual. Tiene una zona exterior a la calle (salón y comedor o dormitorio), y otra a un patio de manzana (cocina, cuarto de baño y dormitorios), ambos con muy buena luz natural, teniendo orientación suroeste por la parte exterior y noreste por la interior. Se encuentra en una zona privilegiada, en Argüelles, junto a la Plaza de España, en una calle tranquila donde se encuentra el Paseo de la Fama de Madrid, con los cines Renoir y Golem, cerca de teatros ubicados en Gran Vía, y además está rodeada de pequeños comercios de barrio, grandes superficies comerciales como Corte Inglés, Zara, Centro Comercial Príncipe Pio, y otros. El barrio cuenta con buenas comunicaciones. M30 hacia todas direcciones, Metro en Plaza de España, Príncipe Pio, Ventura Rodríguez, Autobuses urbanos e interurbanos, Cercanías Renfe, etc.",False,renew,False,False,6568.0,True,False,False,False,[],False,False,775000.0,€,flat,"Argüelles, Madrid",Piso en calle de Martín de los Heros,,,,,,,,
108999653,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/40/5c/47/1365265685.webp,,64,5,575000.0,flat,sale,79.0,True,2,2,Barrio Sanchinarro,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4930626,-3.6585498,False,https://www.idealista.com/inmueble/108999653/,"MAGERIT HOMES vende en exclusiva! **Piso en Venta en la Mejor Ubicación de la Ciudad - ¡No Te Lo Pierdas! ** Este espectacular piso en la quinta planta, con ascensor, te ofrece una vida llena de luz y confort. Cuenta con dos acogedores dormitorios y dos baños, uno de ellos en suite con vestidor, ideal para disfrutar de la privacidad que mereces. El salón, luminoso y acogedor, es perfecto para relajarte después de un largo día. La cocina lineal, equipada y con terraza tendero, se convierte en el lugar ideal para tus momentos culinarios. La propiedad destaca por su carpintería lacada en blanco satinado y paredes lisas con elegantes molduras en el techo. Las ventanas ofrecen un gran aislamiento térmico y acústico, asegurando un ambiente tranquilo y confortable. Además, el aire acondicionado por conducto está completamente revisado, garantizando tu bienestar en cualquier época del año. Ubicado a solo 150 metros del metro Vicente Blasco Ibáñez, este piso ofrece una excelente conexión con el resto de la ciudad. La cercanía al Corte Inglés y al Hospital La Moraleja añade comodidad a tu día a día. Con una farmacia justo debajo de casa y fácil acceso al aeropuerto de Barajas y las principales vías M-30 y M-40, tendrás todo lo que necesitas al alcance de tu mano. El edificio, construido en 2003, cuenta con vigilancia 24 horas, piscina para adultos e infantil, zona de juegos, gimnasio y sauna. La plaza de garaje incluida en el precio tiene buena maniobra y ubicación, además de un trastero que añade mayor comodidad a tu vida. Esta vivienda también es apta para personas con movilidad reducida, asegurando que todos puedan disfrutar de su espacio. ¡No dejes pasar esta oportunidad única! Ven a visitar este maravilloso piso y descubre tu nuevo hogar.",False,good,False,True,7278.0,True,False,False,False,[],False,False,575000.0,€,flat,"Sanchinarro, Madrid",Piso,True,True,,,595000.0,20000.0,3.0,
109011213,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/f9/04/1361637149.webp,AM250557,43,,499000.0,chalet,sale,300.0,,5,4,calle del Castillo,Madrid,Torrejón de Ardoz,Suroeste,es,,40.4344643,-3.4721636,False,https://www.idealista.com/inmueble/109011213/,"ÁGORA GESTORES INMOBILIARIOS pone en venta magnífico chalet adosado ubicado en el Barrio Castillo (Torrejón de Ardoz). Con una superficie de 300m2 construidos, se distribuye en tres plantas, tiene 5 habitaciones, 4 baños, salón, cocina, garaje, jardín, cuarto de lavado junto con el trastero/sótano y buhardilla. También tiene ascensor en la propia casa.  Las habitaciones son luminosas y amplias, todas ellas con armarios empotrados, y una de ellas tiene un baño integrado tipo suitte. En el sótano hay una zona de gimnasio ideal para hacer deporte sin salir de casa. La cocina amplia, está completamente amueblada. En cuanto a la zona, se encuentra en un barrio de Torrejón muy consolidado, que te ofrece una amplia gama de servicios y comodidades, todo tipo de negocios y comercios, centro educativos, el hospital universitario, centro de salud, supermercados, tiendas de barrio.. . etc. Al igual que acceso a paradas de autobuses y la estación de Renfe de Soto del Henares, conexión con numerosas carreteras incluida la A-2.  No pierda esta excelente oportunidad para vivir en un entorno ideal para disfrutar de la vida en familia con todos los servicios y magníficas comunicaciones. Ponemos a tu disposición nuestro departamento de hipotecas totalmente gratuito para buscarte las mejores condiciones del mercado. Llámanos sin compromiso y programaremos una visita. VENDE Y COMPRA SEGURO CON AGORA GESTORES INMOBILIARIOS AGORA GESTORES INMOBILIARIOS CREANDO HOGARES TU ÉXITO NUESTRA META Encuentra más en.",False,good,False,,1663.0,False,False,False,False,[],False,False,499000.0,€,chalet,"Suroeste, Torrejón de Ardoz",Chalet adosado en calle del Castillo,True,True,terracedHouse,,,,,
108923926,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/f7/f7/1312404765.webp,Vivienda 3,13,,585000.0,chalet,sale,159.0,,3,3,Parcela RU-3 s/n,Madrid,Cobeña,,es,,40.56861,-3.5111,True,https://www.idealista.com/obra-nueva/108923926/,DEHESA DE COBEÑA es un exclusivo complejo residencial compuesto de 34 viviendas PAREADAS Y ADOSADAS con JARDÍN PRIVADO localizado en un entorno NATURAL ÚNICO y PRIVILEGIADO. Viviendas en urbanización privada con zonas comunes: piscina y gimnasio. Cada vivienda incluye 2 plazas de garaje dentro del precio.,False,,True,,3679.0,True,False,False,False,[],False,False,585000.0,€,chalet,Cobeña,Chalet pareado en Parcela Ru-3 s/n,True,True,semidetachedHouse,,,,,False
107831613,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b9/79/2f/1325764894.webp,DHV-1315,27,4,538000.0,flat,sale,56.0,True,1,1,"calle de la Montera, 44",Madrid,Madrid,Centro,es,Sol,40.4194672,-3.7015365,True,https://www.idealista.com/inmueble/107831613/,"Piso en Venta en el Corazón de Madrid – Vive la Ciudad con Estilo Te presentamos esta magnífica vivienda exterior, ubicada a escasos metros de Gran Vía, en una finca representativa completamente rehabilitada. Renovado íntegramente en 2020 con excelentes calidades, este piso combina diseño contemporáneo, funcionalidad y una ubicación inmejorable. Desde el primer paso, te recibe un luminoso salón-comedor con acceso a un balcón y vistas despejadas, un espacio ideal para relajarte o disfrutar de agradables momentos de reunión con luz natural durante todo el día. La cocina, abierta al salón, está equipada con electrodomésticos Bosch de alta gama, pensada para quienes disfrutan cocinando con estilo y comodidad. El dormitorio independiente ofrece una solución práctica y versátil con cama abatible, ventilador retráctil y salida a un segundo balcón, perfecto como refugio tranquilo o espacio multifuncional. El baño, de líneas modernas y acabados elegantes, incluye grifería Grohe, garantizando calidad y diseño. Con una superficie construida de 56 m² (45 m² útiles), la vivienda ofrece una distribución inteligente y acogedora. Dispone de ventanas con doble acristalamiento Climalit, instalación eléctrica empotrada en el suelo, calefacción por radiadores eléctricos de diseño Degxel y aire acondicionado por split con bomba de frío/calor, para asegurar confort durante todo el año. Ubicado en una de las zonas más codiciadas de Madrid, estarás rodeado de una completa oferta de servicios, transporte público, comercios, restaurantes, teatros y espacios culturales. Ideal como residencia habitual, inversión o segunda vivienda. Una oportunidad única para disfrutar del pulso de la ciudad sin renunciar a la tranquilidad y al confort de un hogar moderno y bien pensado. ¿Lo visitas? Contáctanos y déjate sorprender.",True,good,False,True,9607.0,True,False,False,False,[],False,False,538000.0,€,flat,"Sol, Madrid","Piso en calle de la Montera, 44",,,,,,,,
108490064,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/f5/e3/1364935136.webp,0015-07361,47,4,1280000.0,flat,sale,228.0,True,4,3,plaza Argüelles,Madrid,Madrid,Moncloa,es,Argüelles,40.4285075,-3.7197987,False,https://www.idealista.com/inmueble/108490064/,"**Piso en Venta en el Corazón de Madrid - Oportunidad Única** Descubre este espectacular piso en pleno corazón de Madrid, situado en una plaza discreta que garantiza tranquilidad y comodidad, con entrada tanto como por la calle Juan Álvarez de Mendizábal como por Martín de los Heros. Ubicado en la cuarta planta de un edificio con ascensor, este inmueble cuenta con una superficie total de 228 m², de los cuales 188 m² corresponden a la vivienda, ofreciendo amplios espacios para poder crear la casa de tus sueños. Aunque actualmente la vivienda dispone de 4 amplios dormitorios y 3 baños, perfecto para familias al ser un inmueble que necesita una reforma integral puedes diseñarla según tu necesidad. La luz es una de las características principales de esta vivienda, todas las estancias tienen ventanas ademas de dos pequeñas terrazas en la parte exterior de la misma. Si te fijas en el plano podrás observar que al no haber muros de carga puedes dejar volar tu imaginación a la hora de reformar. La segregación es otra de las características del mismo. Nos encontramos con dos entradas, la principal y la de la puerta de servicio. La plaza de Argüelles está rodeada por edificios que actúan como una muralla protectora, brindando un entorno seguro y apacible.  Cuenta ademas con portero físico en el edificio y un trastero propio con ventana. Construido en 1958, este inmueble de segunda mano es la opción perfecta para quienes buscan un espacio amplio y versátil en una ubicación privilegiada.  A escasos metros de Princesa, del Parque del Oeste y de la renovada Plaza de España, esta vivienda se encuentra situada en una ubicación privilegiada, con toda la oferta gastronómica y cultural que te puede ofrecer Madrid, y por otro lado con toda la tranquilidad que encontraras al llegar a casa debido a su situación estratégica, en la plaza donde se encuentra, casi escondida del bullicio de Arguelles. No dejes pasar esta oportunidad de hacer realidad tu sueño en Madrid. ¡Contáctanos para más información y ven a visitarlo!",True,renew,False,True,5614.0,True,False,False,False,[],False,False,1280000.0,€,flat,"Argüelles, Madrid",Piso en plaza Argüelles,,,,,,,,
109133923,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/48/11/1365693540.webp,,28,4,980000.0,flat,sale,96.0,True,3,3,plaza de la República del Ecuador,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.45467,-3.6769427,False,https://www.idealista.com/inmueble/109133923/,"REFORMA A ESTRENAR CON EXCELENTES CALIDADES  Piso con buena luz, orientación sur y con vistas a un amplio patio de manzana. Muy bien distribuido cuenta con tres dormitorios (dos de ellos en suite) y tres baños completos (uno con ventana). La cocina está completamente equipada. Vivienda silenciosa y con buena ubicación, en la confluencia de Serrano con Príncipe de Vergara.  Bien comunicado, metro y bus a poca distancia. Cuenta con calefacción central y A/A por conductos  Portero físico El edificio pertenece a una mancomunidad que cuenta con piscina y pista de pádel. Posibilidad de alquilar plaza de garaje en edificio contiguo.",False,good,False,True,10208.0,True,False,False,False,[],False,False,980000.0,€,flat,"Bernabéu-Hispanoamérica, Madrid",Piso en plaza de la República del Ecuador,,,,,,,,
109144031,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/18/2f/1365603368.webp,,30,1,305000.0,studio,sale,39.0,False,0,1,calle del Ventorrillo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4082128,-3.7047783,False,https://www.idealista.com/inmueble/109144031/,"Somos Sleepers, los transformadores de esta mítica corrala de Ventorrillo! Les traemos este proyecto que forma parte de la historia del Barrio y que conservando su espacio original y respetando su condición de edificio protegido, se ha renovado completamente reforzando su estructura, habilitando nuevas canalizaciones, creando un renovado sistema eléctrico y hasta los aislantes que lo convertirán en estudios de una estética modernista y de un confort único. Son estudios en promedio de 30 m2, con cocina americana abierta y provista de todos los grandes electrodomésticos, salas de baño moderna y bellos acabados, suelos de madera y ventanas de madera con doble acristalado. Completamente amueblados. Tenemos disponibles desde los bajos, primer y segundo piso. Sus precios varían dependiendo de la ubicación en el inmueble y la superficie del mismo. Su localización cercana al metro de Embajadores, nos ofrece una variedad de ofertas comerciales y culturales para vivir el Madrid actual, como la capital Europea a la moda! No dudes en contactarnos para que conozcas el gran proyecto de Sleepers!",True,good,False,True,7821.0,True,False,False,False,[],False,False,305000.0,€,flat,"Lavapiés-Embajadores, Madrid",Estudio en calle del Ventorrillo,,,studio,,,,,
108392374,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/7f/ee/1342785624.webp,,16,bj,135000.0,flat,sale,46.0,True,1,1,CL SULFATO,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3478402,-3.712742,False,https://www.idealista.com/inmueble/108392374/,"Piso con inquilino en rentabilidad en Villaverde Alto. Oportunidad para inversión a corto plazo. Vivienda de 46 metros cuadrados construidos, situada en una finca de 1967, en la calle Sulfato, zona tranquila y bien comunicada, a pocos minutos del centro de Villaverde Alto. Se trata de un piso con una distribución muy cómoda y bien aprovechada. Actualmente se encuentra alquilado, con una renta mensual de 611 euros con seguro de impago en vigor y contrato vigente hasta este Diciembre de 2025. Distribución: 1 dormitorio amplio y con buena luz natural. Salón muy amplio y luminoso, con espacio para zona de estar y comedor. Cocina americana abierta al salón, que amplía visualmente el espacio y mejora la funcionalidad. Baño completo con plato de ducha, en buen estado. La finca es tranquila y bien conservada, ideal tanto para continuar con el alquiler como para uso propio a partir de diciembre de este año. Ubicación bien conectada mediante transporte público (Renfe, metro y varias líneas de autobús), con todo tipo de servicios cercanos: supermercados, colegios, centros de salud y zonas verdes. Una oportunidad perfecta para inversores que buscan una rentabilidad inmediata con posibilidad de uso directo en pocos meses. Solicita más información o una visita sin compromiso.",True,good,False,False,2935.0,True,False,False,False,[],False,False,135000.0,€,flat,"Villaverde Alto, Madrid",Piso en CL Sulfato,,,,,,,,
108460754,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/63/5e/1345592698.webp,Aaron Lopez ,17,2,229999.0,flat,sale,96.0,True,3,2,CL SIERRA DEL BREZO,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.372501,-3.6197892,False,https://www.idealista.com/inmueble/108460754/,"Inmobiliaria Tecnocasa, Madrid, Vallecas VENDE. Estupendo piso de 1994 para entrar a vivir en SEGUNDA PLANTA. Cuenta con 3 dormitorios, 2 baños y cocina. no tiene ascensor  El piso tiene una ubicación envidiable cerca del metro Congosto. Próximo al edificio hay supermercados, farmacias, colegios.  La comunicación mediante lineas 142,54 y 58. Metro Congosto y por autovía A3, M45. Para más información contacte con nosotros a través del número  Le esperamos!",False,good,False,False,2396.0,True,False,False,False,[],False,False,229999.0,€,flat,"Casco Histórico de Vallecas, Madrid",Piso en CL Sierra Del Brezo,,,,,,,,
