propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
107525606,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/65/11/cf/1315045849.webp,,42,3,699900.0,flat,sale,123.0,True,3,1,calle de San Bartolomé,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4206237,-3.6998232,False,https://www.idealista.com/inmueble/107525606/,"Agencia inmobiliaria de Madrid - Tecnocasa Consulting Estudio Tribunal Centro S. L. vende magnifica vivienda en el centro de Madrid, en el corazón del icónico barrio de CHUECA.    Se trata de una tercera planta EXTERIOR a la Calle San Bartolomé a escasos metros de la plaza de Pedro Zerolo. La vivienda consta de TRES DORMITORIOS, salón, cocina, un baño completo y aseo una ducha independiente en el dormitorio principal. Este piso de 125 m², ubicado en una de las zonas más vibrantes y deseadas de Madrid, te ofrece una oportunidad única. Con un diseño exterior que incluye dos encantadores balcones, es ideal para transformar en tres dormitorios y tres baños, adaptándolo completamente a tu gusto. La posibilidad de segregación y reforma te permite personalizar cada rincón según tus necesidades. La propiedad, situada en la tercera planta de un edificio, cuenta con una orientación sur-este que garantiza luminosidad durante todo el día. Además, dispone de calefacción de gas natural con bomba de frío/calor, asegurando tu confort en cualquier estación.  Es una vivienda sensacional en la cual podrás relajarte y pasar momentos únicos en ella. Cabe destacar que es una de las zonas más demandadas de la capital. Donde todas las calles y rincones tienen un toque especial que combina la historia del lugar, con la modernidad de una gran ciudad como Madrid. Esta vivienda, situada en el corazón de Madrid, cercana a las calles Gran Vía, Fuencarral, Hortaleza y plaza de Pedro Zerolo. Es una zona con gran personalidad que ha sabido reinventarse sin perder su alma. Es el lugar indicado para ir de tapas, descubrir comercios alternativos, iniciar una noche de fiesta o tomar una cerveza al sol en alguna de sus agradables terrazas. Comunicado por las estaciones de, GRAN VÍA (L1 y L5), CALLAO (L3 y 5), ÓPERA (L2, L5 y Ramal), SOL (L1, L2, L3, C3, C4A y C4B), TRIBUNAL (L1 y L10), CHUECA (L5) con todos los servicios próximos a la vivienda como líneas de autobús, comercios, bancos.",True,renew,False,False,5690.0,True,False,True,False,[],False,False,699900.0,€,,,,flat,,"Chueca-Justicia, Madrid",Piso en calle de San Bartolomé,Destacado,,
108978335,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/49/48/68/1360685356.webp,00016,47,1,369000.0,flat,sale,76.0,True,3,1,calle Belianes,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4716166,-3.6471881,False,https://www.idealista.com/inmueble/108978335/,"Descubre esta acogedora vivienda de 3 habitaciones situada en una tranquila calle del barrio de Hortaleza, en Madrid. Perfecta para familias, parejas que buscan amplitud o inversores que desean una propiedad bien ubicada, lista para entrar a vivir o actualizar con una mínima intervención. Ubicada en una finca cuidada, esta vivienda destaca por su distribución funcional, la calidad de sus materiales y su gran potencial de personalización. �️ Distribución y características de la vivienda: •Superficie aproximada: [70 m2] •Salón comedor amplio y luminoso, con acceso directo a una terraza con cerramiento en excelente estado, perfecta como zona de relax, rincón de lectura o despacho. •Cocina independiente de gran tamaño, con múltiples opciones para rediseño. •3 dormitorios espaciosos, todos exteriores y con buena entrada de luz. •1 baño completo con ventilación natural y espacio suficiente para actualizarlo cómodamente. •� Además, la distribución de la vivienda permite la posibilidad de incorporar un segundo baño, ideal para familias o como valor añadido si se desea alquilar o revender. �️ Calidades y estado de conservación: •Reforma integral realizada en el año 2000, en excelente estado. •Ventanas climalit: aislamiento térmico y acústico, ideal para el confort durante todo el año. •Suelos de parquet originales, bien conservados, con opción de restauración. •Puertas interiores de madera lacadas en blanco, que aportan modernidad y claridad al ambiente. � Ubicación: calle Belianes – Hortaleza, barrio Pinar del Rey Zona residencial consolidada, tranquila y con un entorno familiar. A escasos metros de comercios, supermercados, colegios, centros de salud, parques y zonas verdes. Un barrio donde todo está cerca, pero sin renunciar a la tranquilidad. � Transporte público: movilidad sobresaliente Una de las grandes ventajas de esta propiedad es su excelente conectividad, tanto con el centro de Madrid como con el aeropuerto y otras zonas clave. � Metro – Estación Mar de Cristal (a solo 4 min andando) •Línea 4: conecta con Diego de León, Goya, Alonso Martínez, Argüelles, etc. •Línea 8: línea directa al aeropuerto Adolfo Suárez Madrid-Barajas y Nuevos Ministerios. Estación moderna con buena accesibilidad (ascensores, escaleras mecánicas). � Autobuses EMT (a menos de 200 m del portal) Paradas cercanas como Valdetorres de Jarama – Ángel Luis de la Herrán y Ayacucho – Sandro Pertini ofrecen acceso a varias líneas: •Línea 107 – Plaza de Castilla – Hortaleza •Línea 125 – Mar de Cristal – Hospital Ramón y Cajal •Línea 172 / 172SF – Mar de Cristal – Telefónica (Las Tablas) •Línea 72 – Diego de León – Hortaleza •Línea 87 – República Dominicana – Las Cárcavas •Línea 9 – Sevilla – Hortaleza � Cercanías RENFE (a unos 10–12 min caminando): •Líneas C‑1 y C‑2: conexión directa con Atocha, Chamartín, Recoletos, Nuevos Ministerios y más. � Puntos destacados • 3 habitaciones amplias y distribución funcional • Posibilidad de incorporar un 2º baño sin comprometer espacio • Terraza acristalada: espacio extra útil todo el año • Reforma integral mantenida en muy buen estado • Ubicación estratégica: barrio tranquilo, bien abastecido y con todo al alcance • Movilidad excepcional: metro, autobuses y tren cercanos Esta es una oportunidad ideal tanto para quienes buscan su primera vivienda como para quienes desean invertir en una zona con alta demanda y revalorización. Contacta con nosotros para más detalles o para agendar una visita personalizada. ¡Este piso en Belianes puede ser justo lo que estás buscando!",True,good,False,True,4855.0,True,False,True,False,[],False,False,369000.0,€,,,,flat,,"Pinar del Rey, Madrid",Piso en calle Belianes,Destacado,,
108450523,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b8/11/19/1345260671.webp,,33,,499000.0,chalet,sale,350.0,,4,4,calle de San Francisco,Madrid,Ciempozuelos,Cuevas - Ilustración,es,,40.1550289,-3.625237,False,https://www.idealista.com/inmueble/108450523/,"Agencia inmobiliaria de CIEMPOZUELOS – SAN MARTÍN DE LA VEGA Oficina HOGARES CIEMPOZUELOS – SAN MARTÍN DE LA VEGA EN VENTA: ESPECTACULAR CHALET ADOSADO EN CIEMPOZUELOS, con piscina privada, ideal para disfrutar de la máxima comodidad, Ubicado en una zona residencial tranquila, cercana a zonas verdes, colegios, parada de autobús y todos los servicios necesarios, este chalet adosado ofrece una vivienda única por su diseño, amplitud y equipamiento de última generación. En la planta principal, se encuentra una cocina independiente, amplia y luminosa, ideal para el día a día. El gran salón-comedor, con salida directa al patio, ofrece un ambiente acogedor perfecto para disfrutar en familia o con invitados. Una habitación totalmente equipada y otra habitacion que cuenta con baño en suite. Además cuenta con un despacho y un aseo de cortesía. En la segunda planta esta ubicada la espectacular habitación principal con baño en suite, un gran vestidor y terraza privada. La vivienda también dispone en su planta baja de un amplio garaje para varios coches, una increible bodega y un baño.  En el exterior, la propiedad ofrece un impresionante patio privado con piscina, un espectacular cerramiento con barbacoa y horno de obra, ideal para disfrutar del buen tiempo, celebraciones o simplemente relajarse al aire libre. Además cuenta con una espectacular terraza cerrada en la planta principal. Una vivienda pensada para quienes buscan calidad de vida, espacio y sostenibilidad en una ubicación privilegiada. ¡Posibilidad de Financiación al 100%: Una Oportunidad A Tu Alcance! Si estás buscando un hogar completo y eficiente para tu familia, no dejes pasar esta oportunidad. Además, ofrecemos condiciones de financiación adaptadas a tus necesidades, con posibilidad de financiación total. Contáctanos para más información o para programar una visita. Estaremos encantados de acompañarte en todo el proceso. ¡Tu nuevo hogar te espera! Este anuncio no es vinculante, puede contener errores. Se muestra a título informativo y no contractual.",True,good,False,,1426.0,True,True,False,False,[],False,False,499000.0,€,,,,chalet,terracedHouse,"Cuevas - Ilustración, Ciempozuelos",Chalet adosado en calle de San Francisco,Destacado,True,True
109179939,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/d1/83/1366631474.webp,RP062025141330,13,4,310000.0,flat,sale,83.0,True,3,1,calle de Ascao,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4310476,-3.6419345,False,https://www.idealista.com/inmueble/109179939/,"Dicho piso se encuentra en una ubicación privilegiada, en la C/ Ascao, en una de las mejores calles de la zona, destacada por su consolidación y cercanía a todo tipo de servicios. Es una vivienda ideal para quienes buscan comodidad y buena conexión de transporte, ya que está a pocos pasos del metro de Ascao (línea 7) y con diversas paradas de autobús (líneas 109 y 28) que permiten una excelente comunicación con el resto de la ciudad. El inmueble está ubicado en la cuarta planta de un edificio sin ascensor y tiene una superficie total de 83 m². Dispone de 3 amplios dormitorios, un salón independiente que ofrece salida directa a una terraza, ideal para disfrutar del aire libre. La cocina es funcional y está equipada, y el baño es completo. Además, cuenta con calefacción eléctrica y aire acondicionado, lo que garantiza confort durante todo el año. Una de las características más destacadas de esta vivienda es su amplia terraza cerrada de 9,5 m², que proporciona un espacio extra para disfrutar de actividades al aire libre. También incluye un tendedero, lo que añade aún más practicidad al día a día. Es un piso exterior, lo que le da luminosidad y una agradable sensación de amplitud. El estado general del inmueble es excelente, listo para entrar a vivir, lo que lo convierte en una opción muy atractiva para quienes busquen mudarse sin tener que realizar reformas o modificaciones. En resumen, esta propiedad ofrece una combinación perfecta de confort, ubicación y accesibilidad, con una excelente relación calidad-precio. ¡Una oportunidad que no puedes dejar pasar!",True,good,False,False,3735.0,True,False,False,False,[],False,False,310000.0,€,,,,flat,,"Pueblo Nuevo, Madrid",Piso en calle de Ascao,Destacado,,
108917905,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/e4/1c/1358894488.webp,LB0071,24,1,200000.0,flat,sale,87.0,True,2,1,camino de Alcalá,Madrid,Camarma de Esteruelas,,es,,40.5458433,-3.3766561,False,https://www.idealista.com/inmueble/108917905/,"¡LOOK AND FIND OFRECE OPORTUNIDAD EN CAMARMA DE ESTERUELAS! Te presentamos este magnífico piso en la primera planta, ubicado en una de las zonas más tranquilas, residenciales y demandadas de Camarma de Esteruelas. Ideal tanto para familias, parejas como para quienes desean invertir en una vivienda cómoda, moderna y eficiente en un entorno apacible y bien comunicado. Vivienda con encanto y todas las comodidades Este estupendo inmueble cuenta con un acogedor porche perfecto para disfrutar de momentos al aire libre. El interior se distribuye de forma práctica y luminosa, destacando sus 2 habitaciones con armarios empotrados, totalmente forrados y vestidos, que ofrecen gran capacidad de almacenaje. Además, cuenta con una terraza independiente de uso privado, ideal para crear tu rincón de relax, zona chill-out o pequeño jardín urbano. La climatización está garantizada durante todo el año gracias al sistema de aire acondicionado por Split instalado en el salón-cocina y en ambas habitaciones (3 unidades en total). Además, la carpintería exterior de alta calidad con ventanas oscilobatientes de tipo Guardian Climalit asegura un excelente aislamiento térmico y acústico. Detalles que marcan la diferencia Carpintería interior en madera de sapelli lacada en blanco, que aporta calidez y elegancia. Suelo cerámico especial, apto tanto para interior como exterior, resistente y fácil de mantener. Baño completo con moderno plato de ducha, funcional y bien aprovechado. Termo eléctrico para agua caliente y tomas de televisión e internet en salón y dormitorios. Y como plus de eficiencia energética, el inmueble cuenta con instalación de placas solares, lo que supone un importante ahorro en consumo eléctrico. Ubicación privilegiada Situado en una zona residencial consolidada, muy tranquila y de ambiente familiar, con excelente acceso a todos los servicios esenciales: supermercados, colegios, centros de salud, zonas verdes, transporte público y buenas conexiones con Alcalá de Henares y otras localidades cercanas. ¡No dejes pasar esta oportunidad de vivir en un entorno cómodo y funcional! Contáctanos sin compromiso para más información o para agendar una visita personalizada. En el precio no se encuentran incluidos impuestos legales y gastos de escrituración.",False,good,False,False,2299.0,True,False,False,False,[],False,False,200000.0,€,,,,flat,,Camarma de Esteruelas,Piso en camino de Alcalá,Destacado,,
108950512,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/25/47/02/1359853401.webp,,27,1,255000.0,duplex,sale,211.0,False,4,3,calle de Juan de Gamarra,Madrid,Torrelaguna,,es,,40.829665,-3.5389699,False,https://www.idealista.com/inmueble/108950512/,"TECNOCASA VENDE INCREIBLE DUPLEX CON PATIO EN TORRELAGUNA La vivienda se distribuye en dos plantas, con estancias amplias, luminosas y pensadas para ofrecer el máximo confort. En la primera planta, al entrar, encontramos un salón-comedor muy amplio y luminoso, gracias a un balcón y una ventana que permiten la entrada de luz natural durante todo el día. La cocina, también de gran tamaño, cuenta con una zona de lavadero y da acceso directo a una terraza acristalada, perfecta como espacio multiusos. Desde esta terraza se accede a un espectacular patio, un espacio amplio, privado y muy soleado, ideal para disfrutar de comidas al aire libre, reuniones con amigos o simplemente para relajarse en un entorno tranquilo. El patio aporta un valor añadido a la vivienda, convirtiéndola en un hogar especialmente atractivo para quienes valoran un espacio exterior propio y cómodo. En esta misma planta hay un baño completo, de diseño moderno y funcional. La planta superior se compone de cuatro habitaciones. La habitación principal es muy amplia y cuenta con baño privado. Hay una habitación más pequeña, perfecta como trastero, vestidor o despacho, y otras dos habitaciones también amplias y luminosas. En esta planta hay además un segundo baño completo que da servicio al resto de habitaciones. En resumen, un dúplex reformado con muy buenas calidades, espacioso, cómodo y listo para entrar a vivir, con la ventaja de contar con un espectacular patio accesible desde la terraza junto a la cocina, en una ubicación tranquila y bien comunicada de Torrelaguna. OPORTUNIDAD! Si buscas una vivienda de altas calidades y mil posibilidades en una de las mejores zonas del Torrelaguna, no dejes de pasar el momento, VEN A VERLO! INFÓRMATE SIN NINGÚN TIPO DE COMPROMISO EN NUESTRA OFICINA, LLÁMANOS AL TELÉFONO QUE APARECE EN EL ANUNCIO.",False,good,False,False,1209.0,True,True,False,False,[],False,False,255000.0,€,,,,flat,duplex,Torrelaguna,Dúplex en calle de Juan de Gamarra,Destacado,True,True
109043711,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/4a/99/1362518971.webp,1294,30,4,575000.0,flat,sale,87.0,True,2,2,calle de Valcarlos,Madrid,Madrid,Fuencarral,es,Las Tablas,40.4985277,-3.6746057,False,https://www.idealista.com/inmueble/109043711/,"Acogedor piso en venta en Madrid, Las Tablas, con 2 dormitorios y 2 baños en excelente estado. Con una cocina americana totalmente equipada y amueblada, este luminoso piso cuenta con 87.00 m2 útiles y está ubicado en una zona privilegiada con excelentes servicios como conserjería, piscina comunitaria y climatizada, parque infantil. Además, se encuentra cerca de colegios, hospitales, centros comerciales y transporte público. Con buen acceso a carreteras y cercano al pueblo, este piso es ideal para quienes buscan calidad de vida en una ubicación prestigiosa. ¡No pierdas la oportunidad de vivir en este encantador lugar!",False,good,False,True,6609.0,True,False,False,False,[],False,False,575000.0,€,,,,flat,,"Las Tablas, Madrid",Piso en calle de Valcarlos,Destacado,True,True
108926826,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/5e/f3/d2/1359170960.webp,Eduardo Mendoza,27,2,570000.0,flat,sale,214.0,True,4,2,CL EDUARDO MENDOZA,Madrid,Rivas-Vaciamadrid,Rivas Futura,es,,40.3419244,-3.5225711,False,https://www.idealista.com/inmueble/108926826/,"Hogares Rivas pone a su disposición en exclusiva espectacular piso de 4 dormitorios con terraza en Rivas Futura.  Ubicado en una comunidad de vecinos cerrada, con conserje, parque infantil y piscina comunitaria, que son solo algunas de las comodidades que te esperan. Además, contarás con un gimnasio y un salón social para tus momentos de ocio. El inmueble se distribuye de la siguiente manera:  Amplio recibidor.  Gran cocina, completamente equipada, que no solo cuenta con zona de comedor, sino que también tiene acceso directo a la terraza y a la zona de lavandería. Amplio salón, muy luminoso, con espacio para mesa comedor. Desde esta estancia tienes acceso directo a la magnífica terraza. Terraza privada con orientación este, desde la que poder ver preciosos amaneceres y disfrutar de maravillosos desayunos. Se queda completamente equipada y amueblada, con toldos automatizados, para hacer tu día a día más agradable y sencillo.  Tres dormitorios individuales muy amplios, todos con armarios empotrados.  Baño completo con bañera para darles servicio. Dormitorio principal, que destaca por su armario de tres cuerpos y un vestidor a medida, además de un baño en suite con ducha amplia y doble lavabo. Este piso se encuentra en excelente estado de conservación y cuenta con aire acondicionado y calefacción por conductos, garantizando tu confort en cualquier época del año. Incluye dos plazas de garaje y un trastero, lo que añade aún más valor a esta propiedad. La ubicación es inmejorable. Se encuentra próxima a todo tipo de servicios: centro de salud, farmacia, colegio, parques, restaurantes, cafeterías, y hospital. Fácil acceso a carretera A3, a 15 minutos del centro de Madrid y a 2 minutos del Centro Comercial H2O. ¡Ven a ver tu nuevo hogar! Consulta tu hipoteca con nuestro departamento financiero.",True,good,False,True,2664.0,True,True,False,False,[],False,False,570000.0,€,,,,flat,,"Rivas Futura, Rivas-Vaciamadrid",Piso en CL Eduardo Mendoza,Destacado,True,True
108162839,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/6d/19/1352898847.webp,108162839,105,,614000.0,chalet,sale,404.0,,5,4,avenida de la Paz,Madrid,Valdeolmos-Alalpardo,,es,,40.6174411,-3.4766144,False,https://www.idealista.com/inmueble/108162839/,"Bienvenido a tu próximo hogar en una de las zonas residenciales más exclusivas del norte de Madrid: la urbanización Miraval, en Valdeolmos-Alalpardo. Una zona que destaca por su entorno natural, su tranquilidad y su excelente conexión con la capital. Aquí, el tiempo se detiene para que disfrutes de la vida con calma, rodeado de naturaleza y confort. Este chalet pareado se encuentra en la Avenida de la Paz, dentro de un entorno consolidado de viviendas de alto nivel y calles ajardinadas. Construido sobre una generosa parcela de 819 m², ofrece 404 m² distribuidos en varias plantas, con espacios amplios, luminosos y funcionales pensados para disfrutar en familia. ¿Qué te ofrece esta vivienda? 5 habitaciones, con grandes ventanas y vistas despejadas. 4 baños completos, bien distribuidos. Un salón principal muy amplio ya que se modifico, con salida directa al jardín y a la zona de piscina. Cocina independiente, con zona de comedor y acceso al jardín. Espacio para despacho, sala de juegos o zona de teletrabajo. Piscina privada, perfecta para relajarte en verano o disfrutar con amigos. Un jardín muy amplio, ideal para crear diferentes ambientes: chill-out, barbacoa, zona infantil o incluso un pequeño huerto. Garaje y zona de aparcamiento exterior dentro de la parcela. Sobre Miraval: exclusividad, naturaleza y proyección. La urbanización Miraval es sinónimo de calidad de vida. Un entorno tranquilo y familiar, rodeado de naturaleza, con zonas verdes, campo de golf, parques y servicios cercanos. A tan solo 30 minutos de Madrid y bien comunicada por la M-103, es perfecta para quienes desean vivir lejos del ruido sin renunciar a la cercanía de la ciudad. Además, la zona está en pleno proceso de revalorización, lo que convierte esta vivienda no solo en un hogar, sino también en una inversión inteligente. Un nuevo precio para una gran oportunidad. Esta propiedad ha estado anteriormente en el mercado, pero ahora vuelve con una nueva imagen y un precio ajustado a la realidad actual del mercado: 614.000 €. Un valor difícil de encontrar por los metros, el entorno y el estado de conservación. Además, cuentas con todo lo necesario para visualizarla desde casa: Reportaje fotográfico profesional Vídeo promocional (Próximamente) Tour Virtual 360º (Próximamente) ¿La vas a dejar escapar? Pocas viviendas reúnen tantas cualidades: ubicación, metros, jardín, piscina, privacidad y una urbanización de prestigio. Esta es tu oportunidad. Llámanos y concierta una visita. Te enseñaremos por qué esta casa lo tiene todo para convertirse en tu hogar.",True,good,False,,1520.0,True,False,True,False,[],False,False,614000.0,€,,,,chalet,semidetachedHouse,Valdeolmos-Alalpardo,Chalet pareado en avenida de la Paz,Destacado,True,True
108945191,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c5/0c/52/1359685724.webp,LCM38162,55,3,340000.0,flat,sale,59.0,True,3,3,calle de Tomás Esteban,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3926263,-3.6650248,False,https://www.idealista.com/inmueble/108945191/,"Inversión con alta rentabilidad: piso reformado y segregado en 3 apartamentos, ambos alquilados (7,5 % bruto) Se vende vivienda completamente reformada y actualmente segregada en tres apartamentos independientes, ambos alquilados a inquilinos solventes con contratos vigentes hasta 2029. Una oportunidad ideal para inversores que buscan una rentabilidad estable y desde el primer día. Cada apartamento dispone de entrada independiente, cocina equipada, zona de estar, terraza y dormitorio con baño en suite. La reforma integral ha aprovechado al máximo el espacio, ofreciendo viviendas modernas, funcionales y listas para seguir generando ingresos sin necesidad de inversión adicional. APARTAMENTO A: 01/05/2023 01/05/2028 renta 725 APARTAMENTO b: 01/05/2023 01/05/2028 renta 675 APARTAMENTO c: 01/05/23 01/05/2028 renta 750 La propiedad se encuentra en una ubicación bien comunicada, con todos los servicios cercanos y gran demanda de alquiler en la zona. Con una rentabilidad bruta del 7,5 %, esta inversión combina seguridad, rendimiento y potencial de revalorización. ¡En La Casa Agency estaremos encantados de atenderte! HORARIO DE ATENCIÓN: De lunes a viernes: 10:00h-14:00h y 17:00h-20:30h. Sábados: 10:00h-14:00h.",False,good,False,False,5763.0,True,False,False,False,[],False,False,340000.0,€,,,,flat,,"San Diego, Madrid",Piso en calle de Tomás Esteban,Destacado,,
108566567,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b7/dc/1f/1348761932.webp,IL-05214,71,6,1750000.0,penthouse,sale,159.0,True,2,2,CL DOCTOR CASTELO,Madrid,Madrid,Retiro,es,Ibiza,40.4191943,-3.6779118,False,https://www.idealista.com/inmueble/108566567/,"Increible y Exclusivo Ático de Lujo en el Barrio del Retiro – Totalmente Exterior y Recién Reformado Presentamos este magnífico ático en chaflán, situado en una de las zonas más cotizadas de  Madrid, el barrio del Retiro. Completamente exterior y bañado por luz natural, ha sido recién reformado con materiales de primera calidad, ofreciendo un diseño contemporáneo y elegante. Cuenta con dos amplios dormitorios dobles y un vestidor con doble armario, uno de los dormitorios. El dormitorio principal con armario empotrado frontal totalmente vestido y de baño en suite y acceso directo a una de las terrazas. El espacioso salón de 32 m² destaca por su chimenea estanca y un espectacular mural de madera en una de las paredes. Desde aquí se accede a una de las terrazas de 37 m2, compartida con uno de los dormitorios, equipada con una pérgola corredera extensible y una fuente decorativa con azulejos árabes multicolores. La propiedad ofrece dos baños completos, ambos con plato de ducha y mampara de cristal, además de una bañera en el baño principal. La cocina, totalmente equipada con electrodomésticos de alta gama a estrenar (lavavajillas, frigorífico combi, vitrocerámica, horno y microondas), cuenta con una isla  central y abundante espacio de almacenamiento. Desde aquí se accede a la segunda terraza de 15,35 m² a través de grandes ventanales que inundan el espacio de luz. Calidades destacadas: •Dos terrazas amplias con diferentes orientaciones y usos. •Suelo de parquet y tarima maciza en salón, pasillo y dormitorios. •Cocina con suelo de gres porcelánico imitación mármol veteado. •Iluminación LED en toda la vivienda. •Carpintería exterior Climalit de nueva instalación y puertas interiores, todo lacado en blanco. •Sistema de climatización frío/calor mediante aire acondicionado en salón y dormitorios. •Calefacción central con radiadores de aluminio y termostato individual. •Termo eléctrico de gran capacidad para el agua caliente. •Puerta de entrada blindada para mayor seguridad. Una vivienda única que combina comodidad, diseño y ubicación privilegiada. Lista para entrar a vivir. ** La información que se detalla en este anuncio, se muestra a título informativo, no es contractual ni vinculante y puede contener errores*.",False,good,False,True,11006.0,True,False,False,False,[],False,False,1750000.0,€,,,,flat,penthouse,"Ibiza, Madrid",Ático en CL Doctor Castelo,Destacado,,
108521511,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/7f/df/1347386876.webp,877960,27,2,235000.0,duplex,sale,62.0,True,2,2,calle Laredo,Madrid,San Fernando de Henares,Centro,es,,40.4254127,-3.5306028,False,https://www.idealista.com/inmueble/108521511/,"Ático dúplex con piscina, garaje y jardín en San Fernando de Henares – ¡ideal para disfrutar todo el año! Housfy vende en exclusiva este encantador ático dúplex en pleno centro de San Fernando de Henares, una vivienda luminosa, bien distribuida y situada en un entorno perfecto para vivir con tranquilidad, comodidad y todos los servicios al alcance. Construido en el año 2000, el piso cuenta con 62 m² construidos (según Catastro) distribuidos en dos plantas que combinan funcionalidad y calidez: Distribución: - Planta principal: amplio salón-comedor, cocina equipada con pasa platos y un aseo de cortesía. - Planta superior: 2 dormitorios con techos abuhardillados de gran altura que aportan carácter y amplitud, además de un baño completo. Detalles que marcan la diferencia: - Calefacción central por radiadores en todas las estancias. - Agua caliente y calefacción centralizada incluida en la comunidad. - Aire acondicionado con bomba de calor en el salón y el dormitorio principal. - Carpintería de aluminio Climalit doble acristalamiento, para un optimo aislamiento tanto termico como acústico.  - Ascensor en finca. - Piscina comunitaria para refrescarte en verano y compartir momentos únicos con familia y amigos. - Jardín privado con parque infantil, ideal para relajarte o disfrutar al aire libre. Una oportunidad única para vivir en un ático con encanto, en una zona consolidada, con excelentes conexiones y todas las comodidades.  ¡No lo dejes escapar! Contacta con nosotros y agenda tu visita. Esta puede ser la vivienda de tus sueños. El precio de venta no incluye gastos de la compraventa como notaría, registro, impuestos, ni tampoco honorarios agencia. Esta publicación no es vinculante. Consulta siempre la nota simple con Housfy antes de formalizar la compraventa. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Para tu seguridad, nunca cobramos honorarios ni reservas de inmuebles en alquiler antes de la firma del contrato de reserva Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com.",True,good,False,True,3790.0,True,False,False,False,[],False,False,235000.0,€,,,,flat,duplex,"Centro, San Fernando de Henares",Dúplex en calle Laredo,Destacado,,
