propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,hasLift,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
108413971,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ac/8a/4c/1344192140.webp,W-030D0J,57,1595000.0,chalet,sale,780.0,4,6,Fontenebro - Altavista,Madrid,Collado Villalba,Fontenebro - Altavista,es,,40.6524063,-3.9641558,False,https://www.idealista.com/inmueble/108413971/,"Exclusiva propiedad en Fontenebro - lujo y vistas incomparables Situada en una de las urbanizaciones más exclusivas de Collado Villalba, Dominio de Fontenebro, esta espectacular vivienda de aproximadamente 530 m² ofrece un estilo de vida único, que combina privacidad, seguridad y confort, a tan solo unos minutos de Madrid. La urbanización dispone de servicios municipales de alta calidad y vigilancia privada las 24 horas, asegurando tranquilidad y bienestar durante todo el año. La vivienda principal se desarrolla en una sola planta para una mayor comodidad. Al entrar, nos recibe un luminoso hall que da paso a un amplio salón de 80 m², equipado con chimenea de leña, suelo radiante y grandes ventanales con doble acristalamiento y rotura de puente térmico, que enmarcan unas vistas panorámicas únicas a la sierra. La zona de día se completa con una cocina completamente equipada y un acogedor office. Además, incluye una zona de servicio independiente, con dormitorio y lavadero. La zona de descanso en esta planta cuenta con cuatro dormitorios, tres de ellos con baño en suite. El dormitorio principal dispone además de un elegante vestidor, aportando funcionalidad y estilo. En la planta baja encontramos una bodega con encanto y un garaje con capacidad para tres vehículos. La planta superior incluye un baño completo y múltiples posibilidades de uso: zona de invitados, despacho, sala de juegos o estudio. El jardín, de diseño paisajístico y exquisitamente cuidado, acoge una gran piscina, pista de tenis, y una maravillosa zona recreativa con barbacoa de leña y parrillas, perfecta para celebraciones y encuentros familiares. Una propiedad única, que combina ubicación privilegiada, altos estándares de calidad, y espacios pensados para disfrutar de una vida cómoda y sofisticada en plena naturaleza. Dominio de Fontenebro es una urbanización que combina privacidad, seguridad y un entorno natural excepcional, ideal para quienes buscan una vida tranquila sin renunciar a las comodidades y servicios de la ciudad. La urbanización Dominio de Fontenebro se sitúa en el municipio de Collado Villalba, al noroeste de la Comunidad de Madrid, a aproximadamente 45 kilómetros de la capital. Es reconocida como una de las zonas residenciales más exclusivas de la Sierra Norte madrileña, gracias a su entorno natural privilegiado, seguridad y calidad de vida. La urbanización dispone de vigilancia privada las 24 horas, con control de acceso en la entrada y cámaras de videovigilancia distribuidas por todo el perímetro. Cuenta con un terreno común de 35.000 m² que alberga un edificio social, piscina comunitaria, pistas de tenis y otras instalaciones recreativas. Ofrece fabulosas vistas a la Sierra de Guadarrama y acceso a rutas para actividades al aire libre como senderismo, ciclismo y equitación La entrada principal se encuentra en la Calle Arroyo del Osea, 1, y está conectada mediante la línea 6 de autobús urbano, que enlaza con el centro de Collado Villalba y otras líneas de transporte interurbano y cercanías Renfe.",False,good,False,2045.0,False,False,False,False,[],False,False,1595000.0,€,True,True,chalet,independantHouse,"Fontenebro - Altavista, Collado Villalba",Casa independiente,Top,,,,,,,
108833762,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/18/04/eb/1356482508.webp,Lolal656-22-07-2025,32,250000.0,flat,sale,52.0,2,1,calle Alcalá,Madrid,Madrid,San Blas,es,Canillejas,40.4478607,-3.609292,False,https://www.idealista.com/inmueble/108833762/,"VOhome propiedades vende en exclusiva, estupendo piso en 4ª planta sin ascensor. Ubicado en calle Alcalá junto al metro Canillejas e intercambiador de autobuses. Construido en 1960, tiene 52 m2 construidos, de los cuales 48 m2 son útiles, con una orientación sur, exterior, luminoso y totalmente reformado. Distribuido en Salón con terraza, 2 habitaciones, 1 baño, cocina equipada y amueblada, Además cuenta con aire acondicionado, puerta de seguridad, pintura lisa, suelo tarima, ventanas climalit, y calefacción gas natural individual.  Ubicación: El barrio de Canillejas pertenece al distrito de San Blas-Canillejas Está bordeado, al norte, por la avenida de América; al este, por la calle de Mequinenza y las cocheras del ferrocarril metropolitano; al sur, por la calle de La Ilíada; y, al oeste, por la avenida de Canillejas a Vicálvaro. Por el barrio discurre el tramo final de la calle de Alcalá. El parque de Canillejas sirve de pulmón para la zona. Dada su ubicación al lado de la autopista M-40 y la autovía A-2, el barrio es fácilmente accesible en coche. Teniendo la línea 7 de metro con sus estaciones La Musas y Estadio Metropolitano. Además de diferentes líneas de autobús (140/28/48/). La zona goza de una comunicación excelente, quedando el centro de Madrid a sólo un paso. Posee todo tipo de comercios y servicios, colegios y centro de salud, así como el estadio Metropolitano. A escasos minutos podrá disfrutar del bonito parque Juan Carlos I, uno de los más grandes de la ciudad, así como del parque El capricho o La Quinta de Los Molinos.",True,good,False,4808.0,True,False,True,False,[],False,False,250000.0,€,,,flat,,"Canillejas, Madrid",Piso en calle Alcalá,Top,4,True,False,,,,
108732368,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6a/b6/8e/1353505351.webp,W-030PC8,30,1650000.0,penthouse,sale,217.0,5,5,Barrio Valdemarín,Madrid,Madrid,Moncloa,es,Valdemarín,40.4705503,-3.78327,False,https://www.idealista.com/inmueble/108732368/,"Exclusivo ático de lujo con terraza en el corazón de Valdemarín Engel & Völkers presenta este exclusivo ático en Valdemarín que ofrece una experiencia residencial incomparable. Ubicado en la mejor zona de Valdemarín, el luminoso piso cuenta con amplias ventanas que inundan de luz cada rincón. Cuenta con 216 m2 construidos en planta baja y con unos 50 m2 en planta superior sobre una terraza de 182 m2. Enamora por la amplitud de los espacios y su cómoda distribución. En la zona de dormitorios, encontramos cuatro habitaciones con tres elegantes baños, incluido uno en suite en el principal. La parte común de la casa destaca por un generoso salón comedor y una cocina con office, acompañados por una zona de servicio con baño y un práctico tendedero. El hall incluye un aseo de cortesía y un armario gabanero para mayor comodidad. La verdadera joya de la vivienda se encuentra en la parte superior: una espectacular terraza, con vistas panorámicas a Madrid, al skyline y a la majestuosa sierra. Esta área al aire libre ofrece un espacio excepcional para el entretenimiento y el disfrute de vistas inigualables. La propiedad se completa con tres plazas de garaje y un trastero de generosas dimensiones, la comodidad y la seguridad están garantizadas, complementadas por un sistema de seguridad 24 horas. Las zonas comunes de la urbanización, que incluyen piscina, pista de pádel y áreas de recreación infantil, añaden un toque adicional de exclusividad y comodidad. Con una ubicación privilegiada, esta es una oportunidad única de vivir en Valdemarín en una casa de grandes dimensiones y con todas las comodidades. Ubicada en la exclusiva zona de Valdemarín, en Madrid, esta propiedad de lujo se encuentra en un entorno que combina la tranquilidad de un barrio residencial con la proximidad a la vibrante vida de la ciudad. Ideal para familias y profesionales que buscan un refugio sereno sin alejarse de las comodidades urbanas, Valdemarín ofrece un ambiente seguro y sofisticado. La infraestructura de la zona es de primera categoría, con acceso rápido a la autopista A-6, lo que facilita el desplazamiento hacia el centro de Madrid en aproximadamente 15 minutos en coche. Además, la zona cuenta con excelentes colegios internacionales, centros de salud de alto nivel y centros comerciales de lujo, asegurando que todas las necesidades cotidianas estén al alcance. Para el ocio, los residentes pueden disfrutar de una variedad de actividades al aire libre gracias a la cercanía del Monte del Pardo, un vasto espacio natural ideal para el senderismo y el ciclismo. Además, los prestigiosos clubes de golf de la región ofrecen una experiencia deportiva exclusiva. La cercanía al centro de Madrid permite también un fácil acceso a una rica oferta cultural y gastronómica, desde museos de renombre hasta restaurantes galardonados. Entre las características especiales de la ubicación se encuentra su proximidad a la Casa de Campo, el mayor parque público de Madrid, perfecto para paseos familiares o actividades recreativas. Además, la excelente conectividad permite llegar al Aeropuerto Adolfo Suárez Madrid-Barajas en menos de 25 minutos, ideal para viajeros frecuentes. En Valdemarín, descubrirá una combinación perfecta de lujo, comodidad y naturaleza, en un entorno que ofrece tanto privacidad como accesibilidad. Esta propiedad representa una oportunidad única para experimentar lo mejor de la vida madrileña en un enclave exclusivo.",True,good,False,7604.0,False,False,True,False,[],False,False,1650000.0,€,True,True,flat,penthouse,"Valdemarín, Madrid",Ático,Top,2,True,True,,,,
109164262,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/90/a0/1366839619.webp,79169,50,2650000.0,flat,sale,260.0,4,4,Barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4369358,-3.6769441,False,https://www.idealista.com/inmueble/109164262/,"Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, presenta en venta esta magnífica vivienda reformada, ubicada en un edificio moderno con garaje en la misma finca y trastero. La distribución comienza con un hall de entrada con armarios, que da acceso a un amplio salón-comedor con salida a una pequeña terraza. Esta zona recibe abundante luz natural gracias a los grandes ventanales orientados a la calle. La cocina es moderna, de gran tamaño y con distribución en isla. La zona de noche se compone de una gran suite principal con zona de despacho y vestidor, destacando por su amplitud y sus múltiples ventanas. Además, cuenta con dos dormitorios y dos baños, con una sala de juegos situada entre ellos, ideal para familias con hijos. Dispone también de dormitorio de servicio con baño en suite, zona de lavandería y acceso independiente. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",False,good,False,10192.0,False,False,False,False,[],False,False,2650000.0,€,True,True,flat,,"Lista, Madrid",Piso,Top,6,True,True,,,,
108320370,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/39/fa/cc/1344364464.webp,W-030A8U,68,2800000.0,chalet,sale,855.0,6,8,Ciudalcampo,Madrid,Ciudalcampo,,es,,40.6282194,-3.5954355,False,https://www.idealista.com/inmueble/108320370/,"Maravilloso chalet al lado del campo de golf en Ciudalcampo Engel & Völkers les presenta este maravilloso chalet totalmente reformado con mucho gusto en el 2023. La vivienda tiene una buena ubicación al lado del campo de golf y acceso cómodo desde la entrada de la urbanización Ciudalcampo. La cuidadosa reforma de este chalet incluye una instalación de sistema de aerotermia (frio/calor) por suelo radiante y una instalación fotovoltaica para dar apoyo a un consumo energético eficiente. Construida sobre una parcela llana de 3622 m2, esta vivienda consta de dos plantas distribuidas de la siguiente manera: En la primera planta nos da la bienvenida una entrada abierta hacía un gran salón compuesto por diferentes ambientes con salida a uno de los varios porches que ofrece la casa. Seguimos hacía la cocina abierta de tamaño importante, el comedor, la lavandería con salida a una terraza al lado, un despacho, una sala TV/multiuso, un aseo de cortesía y una habitación de servicio con su baño. En esta primera planta también encontramos el dormitorio principal con su baño en suite, amplio vestidor y acceso directo al jardín. Subiendo por una escalera de madera estilo nórdico, llegamos a la segunda planta donde se encuentran cuatro dormitorios grandes, todos con sus respectivos baños en suite y vestidores, un salón, un aseo de cortesía y dos terrazas con fantásticas vistas al campo de golf, la sierra y el jardín. El cuarto de instalaciones y trastero están ubicados en un semisótano. Tiene un garaje grande para dos coches y trastero. El amplio y frondoso jardín tiene piscina, zona de barbacoa y varias zonas para disfrutar del mejor tiempo a lo largo del año. La urbanización de Ciudalcampo es una de las mejores zonas residenciales de Madrid. Excepcional emplazamiento dentro del Parque Regional de la Cuenca Alta del Manzanares, ubicada en los municipios de San Sebastián de los Reyes y Colmenar Viejo. Entorno privilegiado y con impresionantes vistas a la sierra norte de Madrid. Espacio que mantiene el equilibrio entre el desarrollo urbanístico y la conservación del medio natural. Cómodo y rápido acceso en el Km 28 de la N-1. Próxima al aeropuerto de Madrid Barajas, IFEMA y a parque empresarial con múltiples empresas multinacionales, y a tan solo 10 minutos de uno de los mejores hospitales de la zona Norte, el Hospital Infanta Sofía.",False,good,False,3275.0,False,False,False,False,[],False,False,2800000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente,Top,,,,,,,
108897626,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/eb/55/09/1358276435.webp,4580,36,2500000.0,chalet,sale,653.0,6,5,paseo de Narcea,Madrid,Ciudalcampo,,es,,40.621593,-3.6087317,False,https://www.idealista.com/inmueble/108897626/," Se vende magnifico chalet independiente de 800 m2,   construido sobre una parcela única, por su ubicación dentro de la urbanización, ( a tres minutos andando del club de Golf ) y por sus impresionantes vistas a la sierra que les deleitaran con insuperables puestas de sol, de una belleza extrema. Otras particularidades a destacar de esta amplia y acogedora casa serian el magnifico hall que nos permite acceder a un salón de 80m2 con mucha luz gracias a su orientación y grandes ventanales y  una agradable chimenea  donde compartir tiempo y tertulias con familiares y amigos. El amplio y frondoso jardín rodea la casa con sus grandes árboles y la maravillosa piscina hacen de esta casa una autentica oportunidad. DISTRIBUCIÓN: En la planta principal,   un precioso hall da acceso al salón de unos 80m2 con chimenea y preciosas vigas de madera en el techo que le hacen muy acogedor, también encontramos en esta planta  el comedor al que se accede desde el salón, la cocina  completamente nueva y office. Esta planta no estaría completa sin una cómoda y acogedora sala de estar y una habitación  con baño en suite y salida directa al jardín, un imprescindible porche acristalado, dadas las vista comentadas anteriormente. En la primera planta, esta maravillosa casa nos ofrece 4 habitaciones, dos de ellas tienen salón privado y baño en suite, y la otras dos comparten un cuarto de baño; en esta planta también podemos disfrutar de una biblioteca y sus vitas prodigiosas. - Garaje para 5 coches y trasteros. Ciudalcampo es una de las mejores zonas residenciales de Madrid, está Ubicada en el km 28 de la A-1 a solo 20 minutos de Plaza de Castilla.     Tiene seguridad 24 horas. Dentro de la urbanización se encuentra el prestigioso colegio internacional SEK y el club del RACE campo de golf, hípica, tenis y piscinas y zonas deportivas. Además, se encuentra junto al centro comercial Santo Domingo, que ofrece supermercado, farmacia, iglesia, supermercado, carnicería, pescadería estanco y restaurantes, entre otros servicios y a tan solo 10 minutos del Hospital Público Infanta Sofía, y 15 minutos de aeropuerto Madrid-Barajas. Cuenta también con un servicio regular de autobuses a Madrid y una línea interna que recorre toda la urbanización.      We bring houses and people together.",True,good,False,3828.0,True,True,False,True,[],False,False,2500000.0,€,True,True,chalet,independantHouse,Ciudalcampo,Casa independiente en paseo de Narcea,Top,,,,,,,
108259330,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/f6/45/1338746944.webp,VMO2505011,8,3500000.0,chalet,sale,600.0,5,6,Barrio Montealina,Madrid,Pozuelo de Alarcón,Urbanizaciones,es,Montealina,40.4311197,-3.8453878,False,https://www.idealista.com/inmueble/108259330/,"CHALET INDEPENDIENTE RECIEN REFORMADO CON ALTAS CALIDADES Aproperties presenta este exclusivo chalet de lujo en Montealina – seguridad, diseño y confort sin igual  Descubre esta magnífica propiedad en la prestigiosa urbanización Montealina, una zona privada con seguridad 24 horas que garantiza tranquilidad absoluta.    Este chalet ha sido completamente reformado en 2025 con materiales de alta gama, fusionando elegancia y calidez a través del uso de madera y acabados contemporáneos.    Ubicado en una parcela de 1.785 m², cuenta con 600 m² construidos, distribuidos de manera impecable en 5 amplias habitaciones, 5 baños y un aseo.    Disfruta de una experiencia única con su ascensor privado, que conecta el parking con la primera planta para máxima comodidad. Además, su espectacular piscina infinita, al nivel del salón, ofrece vistas inigualables y un ambiente de sofisticación.   La casa se distribuye en 3 plantas, Sótano, Baja y Primera, conectadas con el ascensor mencionado. En la primera planta encontramos 4 habitaciones, todas con baño en suite, vestidores y con sus propias terrazas, la habitación principal siendo la más grande. El Sótano de más de 250m2 tiene entrada de carruajes, parking de 100m2, habitación de servicio, baño, aseo y zona polivalente con mucha luz de más de 100m2. La planta baja tiene una habitación/despacho con baño en suite, aseo, una gran cocina semi abierta que conecta al gran salón a través del comedor, y todo esto integrado con grandes ventanales, a un jardín con una piscina larga infinita espectacular. Montealina no solo destaca por su seguridad y privacidad, sino también por su prestigio, exclusividad y calidad de vida. Vive rodeado de naturaleza, con acceso rápido a los mejores servicios y comodidades.    Si buscas un hogar que combine lujo, diseño y bienestar, esta es tu oportunidad. Esta propiedad estará lista para entrar en Octubre 2025. ¿Te imaginas vivir aquí?  Contacte con nosotros para ver más inmuebles similares.",False,good,False,5833.0,True,False,False,False,[],False,False,3500000.0,€,True,True,chalet,independantHouse,"Montealina, Pozuelo de Alarcón",Casa independiente,Top,,,,,,,
108363107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/e9/9e/1341866117.webp,W-0309I2,28,775000.0,flat,sale,93.0,2,2,Barrio Imperial,Madrid,Madrid,Arganzuela,es,Imperial,40.4042967,-3.7227169,False,https://www.idealista.com/inmueble/108363107/,"Magnífico piso exterior en urbanización de lujo en Madrid Río. Engel & Völkers presenta esta excepcional propiedad en el prestigioso proyecto River Park ubicado en el entorno Mahou-Calderón una de las zonas con mayor proyección y calidad de vida de Madrid. Este apartamento de obra nueva del año 2024 se encuentra en una quinta planta con orientación este y ofrece vistas espectaculares al parque lineal Madrid Río donde podrás disfrutar de inolvidables atardeceres en su balcón privado. Diseñado con los más altos estándares de sostenibilidad y eficiencia energética cuenta con certificación BREEAM GOOD lo que garantiza un bajo consumo y un alto nivel de confort. La vivienda dispone de una moderna salón con cocina abierta equipada con electrodomésticos de última generación, mobiliario de cocina de diseño y cuenta con dos dormitrios y dos baños. También cuenta con aire acondicionado, calefacción por suelo radiante y sistema domótico integral para una gestión eficiente e inteligente del hogar. Incluye además, una plaza de garaje subterránea y trastero. Todo dentro de una urbanización pensada para un estilo de vida exclusivo con amenidades como gastroteca con cocina salón comedor y TV, piscinas recreativa y de carril de nado, gimnasio completamente equipado, espacios de trabajo cancha de pádel juegos infantiles, solárium, smart point, ducha para mascotas y un supermercado Mercadona en el mismo complejo. La ubicación es privilegiada perfectamente comunicada por metro cercanías y autobuses a través de las estaciones de Pirámides y Puerta de Toledo rodeada de comercios colegios restaurantes y zonas verdes siendo ideal para quienes buscan vivir en el centro de Madrid sin renunciar a la tranquilidad sostenibilidad y calidad de vida que brinda un entorno natural. No pierdas esta oportunidad única de inversión y bienestar contacta con nosotros para más información o agendar una visita. El entorno Mahou-Calderón, donde se ubica el proyecto River Park, pertenece al barrio de Imperial, dentro del distrito de Arganzuela, en Madrid. Esta zona se ha consolidado como una de las de mayor transformación urbanística y proyección de Madrid gracias a su privilegiada ubicación junto al parque Madrid Río un extenso corredor verde que recorre el centro de la ciudad ofreciendo naturaleza actividades al aire libre y espacios para el deporte y el descanso este enclave combina el dinamismo del centro con la serenidad de una zona residencial moderna rodeada de nuevos desarrollos de alta calidad como River Park. Está muy cerca del centro histórico (La Latina, Palacio Real, Puerta de Toledo) y junto al parque Madrid Río. Tiene buena conexión en metro (Pirámides, Puerta de Toledo), cercanías (Pirámides), autobuses y acceso fácil a la M-30. En definitiva, ofrece una combinación de entorno natural, servicios, vida cultural y tranquilidad, ideal tanto para familias como para profesionales jóvenes.",False,good,False,8333.0,False,False,False,False,[],False,False,775000.0,€,True,True,flat,,"Imperial, Madrid",Piso,Top,5,True,True,,,,
108878603,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/14/0d/3a/1357730237.webp,15184eb8-fd48-46d3-8bbb-e7ed2241b6db,10,1350000.0,flat,sale,116.0,2,2,Corredera Baja de San Pablo,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.422432,-3.7042205,False,https://www.idealista.com/inmueble/108878603/,"Ubicado cerca de la Plaza de San Ildefonso, en el vibrante corazón de Malasaña, este exclusivo piso de 116 m² combina a la perfección el encanto del Madrid más auténtico con un diseño contemporáneo y elegante. La propiedad se encuentra totalmente reformada con acabados de alta gama. Cuenta con dos amplios dormitorios y dos baños completos —uno de ellos en suite—, distribuidos para garantizar el máximo confort y privacidad. La joya de la casa es, sin duda, su espectacular patio/terraza de uso privado: un rincón íntimo y silencioso que se convierte en un verdadero oasis urbano donde relajarse, desconectar o disfrutar con invitados, sin renunciar a la vida en el centro. La cocina se entrega completamente equipada, y el piso se vende amueblado y listo para entrar a vivir, con un interiorismo cuidado al detalle. También dispone de aire acondicionado, calefacción central y armarios empotrados a medida. Vivir aquí es hacerlo en uno de los enclaves con más personalidad de Madrid: Malasaña, con su ambiente bohemio, cafés con encanto, tiendas independientes, galerías de arte y una energía creativa inconfundible. A un paso de todo, pero con la tranquilidad y el confort que solo un piso como este puede ofrecer. Una propiedad única en una ubicación inmejorable. Ideal para quienes buscan algo más que un simple hogar. ¿Y si tu próximo hogar no solo fuera un lugar donde vivir, sino el reflejo de tu estilo de vida? ¿Estás preparado para vivir en el centro como casi nadie puede hacerlo? ¡Contáctanos y ven a visitarlo!",False,good,False,11638.0,False,False,False,False,[],False,False,1350000.0,€,,,flat,,"Malasaña-Universidad, Madrid",Piso en Corredera Baja de San Pablo,Top,1,True,True,,,,
109126249,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7a/a2/c7/1365110331.webp,,41,759000.0,flat,sale,123.0,3,2,calle del Carmen,Madrid,Madrid,Centro,es,Sol,40.4200625,-3.7043439,False,https://www.idealista.com/inmueble/109126249/,"*** OPORTUNIDAD DE INVERSION CON INMEJORABLE UBICACION *** A 200 METROS DE LA PUERTA DEL SOL Y PLAZA DE CALLAO *** MARCELI pone a la venta esta espectacular vivienda toda exterior a dos calles, completamente reformada y lista para entrar a vivir, situada en una ubicación privilegiada a escasos pasos de la Puerta del Sol y la Plaza de Callao, rodeada de comercios, grandes almacenes como El Corte Inglés y Fnac, y con las estaciones de Metro de Sol y Callao a solo unos metros. Ubicada en un 2º piso y un solo vecino por planta, la vivienda cuenta con 123 m² distribuidos en un amplio salón con tres ventanales a la calle Preciados, cocina independiente totalmente equipada con electrodomésticos, tres dormitorios dobles con armarios empotrados (el principal con baño en suite), dos baños completos y un espacioso hall con ventana que aporta luz natural. La reforma incluye suelos de tarima, carpintería exterior con ventanas Climalit, puertas lacadas en blanco, calefacción individual por gas natural y aire acondicionado en todas las estancias. Además la finca cuenta con una amplia terraza común en la ultima planta. ITE favorable pasada en 2024. Posibilidad de alquilar plazas de garaje a 150 metros de la vivienda en el parking de la Plaza Del Carmen. Una oportunidad única para vivir o invertir en el corazón de Madrid, en una de las zonas con más vida, servicios y comunicación de la ciudad. *** SIN COMISIÓN DE AGENCIA ***.",True,good,False,6171.0,True,False,False,False,[],False,False,759000.0,€,,,flat,,"Sol, Madrid",Piso en calle del Carmen,Top,2,True,True,,,,
107663399,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/3c/3c/1331591839.webp,,42,2250000.0,flat,sale,335.0,4,4,"avenida de Luis García Cereceda, 3",Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,La Finca,40.4042316,-3.7939931,True,https://www.idealista.com/inmueble/107663399/,"Espectacular planta baja con jardín y piscina privada. La urbanización LGC-3 forma parte del conjunto residencial de LA FINCA que cuenta con máxima seguridad, amplias zonas verdes y se ubica frente al nuevo Campo de Golf lo que le proporciona una maravillosas vistas al sur. El complejo cuenta con piscina comunitaria, zona infantil y gimnasio. La vivienda dispone de 3 dormitorios familiares y una sala polivalente, 4 baños completos, un amplio salón y cocina con acceso directo al jardín privado de 135m2 con piscina. El domitorio principal en suite orientado al sur con acceso al jardín privado. Dos dormitorios secuandarios ambos con baño en suite. La sala polivalente también se puede aprovechar como domitorio ya que cuenta con baño completo. La vivienda también cuenta con zona de lavado y plancha y tendedero. Tres plazas de garaje y trastero incluidos en precio. Vivienda con inmejorables calidades y la más alta eficiencia energética. Sistema domótico de última generación. Calefacción y refrigeración a través de suelo radiante. Excelentes comunicaciones a través de la M-40, M-50, M511, A5 y A6. Autobuses interurbanos conectados con el centro de la capital. Metro ligero.",False,good,False,6716.0,True,False,False,False,[],False,False,2250000.0,€,True,True,flat,,"La Finca, Pozuelo de Alarcón","Piso en avenida de Luis García Cereceda, 3",Top,bj,True,True,,,,
100433453,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/fb/93/8b/1085659203.webp,3111,24,2450000.0,flat,sale,152.0,2,3,Calle de Lagasca,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.426642,-3.6869412,False,https://www.idealista.com/inmueble/100433453/,"Domus Aurea Capital presenta esta vivienda reformada con tres balcones corridos en la calle Lagasca, en el barrio de Recoletos.  La vivienda pertenece a la cuarta planta de una finca de estilo clásico. Se ha rehabilitado completamente, tiene 152 m2 construidos distribuidos de la siguiente forma: hall de entrada con armario gabanero y aseo de cortesía, zona social distribuida en tres estancias, una zona con sillones y proyector,   salón con chimenea y zona de comedor, con cuatro balcones exteriores.   Cocina abierta, totalmente equipada con electrodomésticos. En la zona de descanso tenemos dos habitaciones en suite, la principal con vestidor. La vivienda cuenta con suelo radiante frio y calor. El piso se entrega totalmente decorado, equipado con ropa de cama, toallas y utensilios de cocina.   Domus Aurea Capital es una agencia inmobiliaria especializada en la intermediación, construcción y gestión de activos inmobiliarios en las zonas prime de Madrid y alrededores. La mayoría de las propiedades que tenemos disponibles no están publicadas en los portales inmobiliarios, para conocerlas todas consulta nuestra web.",True,good,False,16118.0,True,False,False,False,[],False,False,2450000.0,€,,,flat,,"Recoletos, Madrid",Piso en Calle de Lagasca,Top,4,True,True,,,,
108704090,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/12/ea/cd/1352642185.webp,W-02ZRPI,55,1810000.0,flat,sale,323.0,4,4,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5021078,-3.6401589,False,https://www.idealista.com/inmueble/108704090/,"Elegante bajo con gran jardín en El Encinar Engel & Völkers presenta este magnífico bajo con delicioso jardín privado y vistas despejadas a zona protegida. Este piso cuenta con 4 dormitorios, 4 baños y amplios espacios, todo ello rodeado de gran intimidad en una ubicación privilegiada dentro de una moderna urbanización. Al entrar nos recibe un hall muy acogedor que deja a mano derecha la cocina, con office, y vistas a las zonas comunes, zona de lavado, el cuarto de servicio con su baño. También cerca de la entrada un aseo de cortesía. A mano izquierda encontramos un enorme salón-comedor, muy luminoso, que da salida al jardín de más de 90m² con un estupendo porche, espectacular, para disfrutar de momentos de relax y ocio por sus vistas y entorno que le rodea. A este lado tenemos además una sala, actualmente usada como despacho, que da al jardín.  La zona de descanso la componen 3 dormitorios, cada uno con su baño incorporado y el principal con vestidor. La riqueza de detalles se observa en cada estancia, desde la cuidada iluminación, ventanales más grandes de lo habitual que inundan de luz natural los espacios, domótica, persianas de seguridad, suelo radiante y aire acondicionado. La vivienda dispone de dos amplias plazas de garaje con preinstalación para cargador eléctrico y un trastero. La urbanización tiene un aire moderno, de diseño, por los que ha recibido premios de arquitectura y ofrece máxima eficiencia energética. También cuenta con piscina, zonas ajardinadas y de juegos y sala social muy agradable. La ubicación es fantástica, próxima a transporte, colegios y centro comercial con diversos servicios a escasos minutos a pie. La propiedad se sitúa en una urbanización de El Encinar de los Reyes, a escasos minutos del centro de Madrid, goza de enorme privacidad y espacios verdes, y es ideal para las personas que buscan tranquilidad y serenidad. La vivienda está situada cerca de numerosos colegios privados e internacionales, y muy próxima a importantes centros médicos privados y hospitales públicos. Es de destacar en esta zona la amplia oferta de centros comerciales, ocio, y restauración, así como instalaciones deportivas.",False,good,False,5604.0,False,False,False,False,[],False,False,1810000.0,€,True,True,flat,,"Encinar de los Reyes, La Moraleja",Piso,Top,bj,True,True,,,,
