propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,floor,exterior,neighborhood,hasLift,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice
103323973,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bb/22/1a/1289072587.webp,CDC1855,58,1395000.0,chalet,sale,602.0,6,5,calle del Oso,Madrid,Ciudalcampo,,es,40.6172406,-3.6128195,False,https://www.idealista.com/inmueble/103323973/,"HOUSE AND HOUSE VENDE. - Fantástica vivienda en la exclusiva urbanización de Ciudalcampo. Con parcela de 2.800m2 con bonitas vistas y muy buena ubicación. La vivienda tiene una muy buena construcción con materiales de primera calidad y una perfecta distribución. Calefacción por Suelo radiante. Se distribuye:  PLANTA PRINCIPAL: Hall de entrada a doble altura, gran salón con diferentes ambientes, mucha luz a través de grandes ventanales, comunicado a través de puertas correderas con un amplio comedor, todo ello con salida directa al porche, jardín y piscina. Cocina muy amplia con zona de office, despensa y salida directa también al jardín y zona de piscina. Habitación de servicio con baño completo. Aseo de invitados. PLANTA PRIMERA: Tenemos 5 amplios dormitorios y tres baños completos. El dormitorio principal tiene un gran baño en suite y su amplio vestidor. Los otros cuatro dormitorios comparten los otros dos baños.  PLANTA BAJA: Garaje amplio para 3 coches, varias zonas de almacenaje, un baño completo, y cuarto de juegos y/o gimnasio o sala multiusos, cuarto de instalaciones. Precioso jardín totalmente consolidado con piscina. MEJOR VER. La vivienda está ubicada dentro de una urbanización, situada en el kilometro 28 de la N-I, dispone de seguridad privada las 24h del día, como servicios comunes dentro de la urbanización cabe destacar: El club social del RACE, con un campo de golf de 18 hoyos, hípica, piscina, tenis, padel, futbol, gimnasio etc.. . Además de dos edificios sociales uno de adultos y uno de niños, con zona de ocio, piscina de bolas y unos grandes jardines con columpios y mesas de picnic ideales para celebrar fiestas infantiles. Colegio privado bilingüe SEK, en la urbanización de enfrente (Santo Domingo) hay un colegio público bilingüe con primaria y secundaria y a 5 min por la vía de servicio en dirección Madrid se encuentra también el Trinity College colegio concertado bilingüe. La urbanización tiene una línea de autobús que van a Plaza de Castilla y hacen paradas intermedias en el metro de San Sebastián de los Reyes, junto al Hospital Publico Infanta Sofía. Ciudalcampo dispone además de una línea de minibuses internos que recorren toda la urbanización. A 10 min, encontramos el Hospital público de la Seguridad Social Infanta Sofía, construido recientemente y con todas las especialidades.",True,good,False,2317.0,True,True,False,True,[],False,True,1395000.0,€,,,,chalet,independantHouse,Ciudalcampo,Casa independiente en calle del Oso,Top+,,,,,True,True
107410669,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/86/90/82/701443838.webp,ST1927,41,1195000.0,chalet,sale,300.0,5,3,callejón DEL MOLAR,Madrid,Santo Domingo,,es,40.6414523,-3.5756189,False,https://www.idealista.com/inmueble/107410669/,"HOUSE AND HOUSE VENDE EN EXCLUSIVA fantástica y cómoda vivienda en Santo Domingo. En una sóla planta y en zona tranquila de la urbanización. Se distribuye: PLANTA PRINCIPAL: Hall de entrada, amplio salón con chimenea y espectaculares vistas a la sierra, zona de comedor con acceso a amplia terraza con bajada a piscina y acceso a cocina con zona de office y zona de lavandería. Desde la cocina también se accede a terraza. Dormitorio de servicio con baño completo. Desde el hall y hacia la derecha empieza la zona de dormitorios en el que encontramos: 3 dormitorios que comparten un baño completo, uno de ellos también se le puede dar uso de zona de estar o de juegos ya que tiene chimenea y bajada al jardín, y el principal con baño en suite. Aire acondicionado y calefacción de gasóleo. En la planta baja esta el garaje para dos coches. Jardín y zona de piscina. La vivienda está ubicada dentro de una urbanización, situada en el kilometro 28 de la N-I, con seguridad privada las 24 horas los 365 días del año. Además está controlada con cámaras perimetrales de video-vigilancia. Dispone de una zona comercial que cuenta con todo tipo de servicios; supermercado, farmacia (abierta los 365días del año), zona de restauración, tiendas de regalos, banco, gimnasio, oficina de correos, veterinario, peluquería. Junto a la zona comercial, se encuentra el centro de Salud, con botiquín y asistencia las 24 horas del día. Tiene un Club Social, totalmente reformado, con campo de entrenamiento de Golf, piscina, escuela de Tenis, zona de ocio para niños y adultos. Junto a la Iglesia, hay un colegio-público bilingüe, con primaria y secundaria. En la urbanización de enfrente (Ciudalcampo) está el Colegio privado bilingüe SEK, y a 5 min por la vía de servicio en dirección Madrid se encuentra también el Trinity College colegio concertado bilingüe, ambos colegios con oferta hasta el bachillerato. La urbanización dispone de un autobús privado que recorre la urbanización y con parada final en Plaza de Castilla y paradas intermedias en Alcobendas y San Sebastián de los Reyes.  A 10 min, encontramos el Hospital público de la Seguridad Social Infanta Sofía, construido recientemente y con todas las especialidades.",True,good,False,3983.0,True,True,False,True,[],False,True,1195000.0,€,,,,chalet,independantHouse,Santo Domingo,Casa independiente en callejón Del Molar,Top+,,,,,True,True
108324155,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/0a/25/1344500754.webp,AG210112,41,850000.0,penthouse,sale,106.0,2,1,calle de las Aguas,Madrid,Madrid,Centro,es,40.4108102,-3.7134012,False,https://www.idealista.com/inmueble/108324155/,"**Exclusivo ático en el emblemático barrio de Palacio, Madrid**  Descubre este magnífico ático de 98m2 en uno de los enclaves más históricos y codiciados de Madrid. Este elegante inmueble cuenta con 2 dormitorios, 1 baño, una cocina completamente equipada y un salón independiente bañado por luz natural gracias a su orientación este. Su diseño exterior y su impecable estado de conservación lo convierten en un refugio perfecto para quienes buscan un hogar sofisticado y listo para entrar a vivir.  La finca, construida en 1940, es un ejemplo de arquitectura clásica madrileña y ha sido cuidadosamente mantenida para preservar su encanto original. Dispone de ascensor, calefacción individual de gas natural y aire acondicionado, proporcionando el máximo confort durante todo el año. El suelo de parquet y los acabados de alta calidad refuerzan la sensación de lujo y calidez.  Ubicado en pleno distrito Centro, a pocos pasos de lugares icónicos como el Palacio Real, la Plaza Mayor y la Catedral de la Almudena. Además, la zona ofrece una amplia oferta gastronómica, con tabernas tradicionales y restaurantes de alta cocina, así como teatros, galerías de arte y boutiques exclusivas.  El barrio también cuenta con una excelente conectividad. A menos de 500 metros se encuentran las estaciones de metro de Ópera (líneas 2, 5 y R) y La Latina (línea 5), además de varias líneas de autobús como la 31, 50 y 65. Para quienes prefieren el tren de cercanías, la estación de Príncipe Pío está a solo 1,5 kilómetros. A nivel educativo, el prestigioso Colegio San Ildefonso está a menos de 2 kilómetros, y en cuanto a compras, el Centro Comercial Príncipe Pío ofrece una amplia variedad de tiendas y servicios.  Desde 1983, en GILMAR nos hemos dedicado a ayudar a nuestros clientes a encontrar la casa de sus sueños, ofreciendo un servicio integral y personalizado. Somos referentes en el sector inmobiliario gracias a nuestra experiencia, profesionalidad y compromiso.  Para más información sobre este exclusivo ático, no dudes en contactar con nuestro equipo de la oficina de Centro. Estamos situados en Plaza de Herradores, 4, y puedes llamarnos al ** ** o escribirnos a ****. Por favor, facilita la referencia **210112** para que podamos atenderte de manera más eficiente. ¡Tu nuevo hogar te espera!",True,good,False,8019.0,True,True,False,True,[],False,True,850000.0,€,,,,flat,penthouse,"Palacio, Madrid",Ático en calle de las Aguas,Top+,4,True,Palacio,True,,
108351967,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f8/21/cc/1367109474.webp,W-02ZU3O,28,3700000.0,flat,sale,275.0,4,5,calle de Núñez de Balboa,Madrid,Madrid,Barrio de Salamanca,es,40.4259838,-3.6822113,False,https://www.idealista.com/inmueble/108351967/,"Exclusiva vivienda con reforma de lujo en el corazón de Recoletos Engel & Völkers presenta esta magnífica vivienda de alto standing de 275 m² situada en una de las zonas más codiciadas de la ciudad. La propiedad ha sido completamente reformada con materiales y acabados de la más alta calidad, ofreciendo una combinación perfecta entre elegancia contemporánea y confort. La zona de día, amplia y luminosa, ha sido diseñada para disfrutar de espacios abiertos y funcionales, ideales tanto para el día a día como para recibir invitados. La vivienda cuenta con tres habitaciones dobles, todas ellas con baño en suite. La espectacular master suite destaca por su gran vestidor y una terraza privada orientada al sur, que proporciona una luz natural excepcional y un ambiente privilegiado. Además, dispone de una habitación de servicio independiente con baño completo y un aseo de cortesía. La reforma ha sido realizada con calidades excepcionales: suelos de tarima de roble natural colocados en punta Hungría, baños revestidos en elegante mármol blanco Ibiza, paredes acabadas en microcemento, y detalles en piedra natural como Sierra Elvira y Campaspero que aportan un carácter único y sofisticado al conjunto. La cocina, completamente equipada, cuenta con electrodomésticos de gama alta que garantizan funcionalidad y diseño. La abundante luz natural que inunda todas las estancias resalta la nobleza de los materiales y aporta calidez a cada rincón. La finca dispone de servicio de portería y trastero, añadiendo valor y comodidad. Ubicada en una zona prime, esta propiedad representa una oportunidad única para quienes buscan una residencia exclusiva en el corazón de la ciudad. El distrito de Salamanca es uno de los 21 distritos que forman el municipio de Madrid. Mandado a construir por el malagueño José de Salamanca y Mayol, marqués de Salamanca, a finales del siglo XIX, se trata de un exclusivo barrio en el que conviven las firmas más lujosas del país con impresionantes palacetes, edificios de ensueño, embajadas y todo tipo de servicios destinados tradicionalmente a hacer las delicias de la aristocracia y personalidades más destacadas de todos los rincones del mundo. Sus calles albergan las últimas tendencias de moda de más alto nivel en impresionantes boutiques en las que se dan cita las firmas más exclusivas: Loewe, Prada, Valentino, Miu Miu y Cartier, entre otras, se encuentran ubicadas en las cuidadas avenidas de la denominada Milla de Oro. Esta exclusiva pasarela de moda es también un lugar idóneo para el disfrute de los paladares más exquisitos. Aquí encontramos los locales más destacados de la ciudad, en los que se brinda la posibilidad de degustar las recetas de los chefs más destacados de nuestro país. El lujo y el glamour de la restauración llevado a su extremo más puro conviven en esta zona con locales de comida tradicional, lugares en los que poder disfrutar de las más exquisitas tapas de Madrid. Destaca también los comercios de alimentación en los que contemplar y adquirir todo tipo de productos de categoría extra, es el caso del Mercado de la Paz o la exclusiva frutería Vázquez de la calle Ayala. Un lujo para todos los sentidos.",True,good,False,13455.0,True,True,False,False,[],False,True,3700000.0,€,,,,flat,,"Recoletos, Madrid",Piso en calle de Núñez de Balboa,Top+,2,True,Recoletos,True,,
108795171,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/51/8d/d9/1355349963.webp,,36,859900.0,penthouse,sale,198.0,3,3,calle Miguel López de Legazpi,Madrid,Boadilla del Monte,Valenoso,es,40.4051917,-3.9046316,False,https://www.idealista.com/inmueble/108795171/,"AGENCIA INMOBILIARIA HOGARES BOADILLA DEL MONTE vende exclusivo ático dúplex de 3 dormitorios con 3 grandes terrazas y excelentes calidades en urbanización privada con vigilancia 24 horas y completas zonas comunes. En la planta principal, la vivienda cuenta con una habitación principal muy luminosa, equipada con armarios empotrados y un elegante baño en suite con plato de ducha. La cocina es independiente, completamente equipada con electrodomésticos de alta gama, zona de office y acceso directo a la amplia terraza, ideal para disfrutar del aire libre. El salón-comedor, espacioso y acogedor, también conecta directamente con la terraza, ofreciendo una excelente zona de estar interior-exterior. Además, en esta planta se dispone de un aseo de cortesía para mayor funcionalidad. En la primera planta, se encuentran dos cómodos dormitorios que cuentan con salida a una segunda terraza, proporcionando luz natural y ventilación. Esta planta dispone también de un baño completo que da servicio a los dormitorios y una tercera terraza que ofrece un espacio adicional para el descanso o el ocio al aire libre. La vivienda está equipada con suelo radiante, lo que garantiza una climatización eficiente y confortable durante todo el año. Incluye dos plazas de garaje y un trastero de gran utilidad. La urbanización ofrece servicios premium para sus residentes: vigilancia 24 horas, piscina, gimnasio completamente equipado y una amplia sala de celebraciones, perfecta para eventos privados. Un hogar único que combina diseño, funcionalidad y confort en un entorno privilegiado.",True,good,False,4343.0,True,True,False,False,[],False,True,859900.0,€,875000.0,15100.0,2.0,flat,penthouse,"Valenoso, Boadilla del Monte",Ático en calle Miguel López de Legazpi,Top+,2,True,,True,True,True
106226728,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a3/9f/29/1276481779.webp,ST1909,36,1295000.0,chalet,sale,553.0,5,3,calle Alta,Madrid,Santo Domingo,,es,40.6420876,-3.5754077,False,https://www.idealista.com/inmueble/106226728/,"HOUSE AND HOUSE VENDE.- EN EXCLUSIVA fantástica vivienda con parcela de 1.625m2 y vida en una sola planta, aunque cuenta con dos. Una ubicación inmejorable, en esquina, zona super tranquila. Cuenta con espacios muy amplios, mucha luz y toda la vivienda orientada al jardín.  Se Distribuye: PLANTA PRINCIPAL: Hall recibidor, salón comedor con tres ambientes, chimenea y salida al porche y jardín a través de grandes ventanales, cocina muy amplia con zona de office y despensa y lavandería. Tres amplias habitaciones con dos baños completos. La principal con gran frente de armarios y su baño en suite.  PLANTA BAJA: Gran segundo salón o cuarto de juegos con salida directa al jardín, dos habitaciones completas que comparten un baño, zona de almacenaje y garaje cerrado para dos coches. En el jardín tenemos un bonito porche cerrado ( de uso en invierno y verano) junto a la piscina. Piscina con gran playa de césped totalmente plana. Zona de barbacoa garaje en pérgola para otros tres coches y zona abierta de juegos y/o más aparcamiento. En definitiva una casa muy bien pensada, fácil de vivir y mantener, ideal para cualquier tipo de familia.  HOUSE AND HOUSE.- EMPRESA ESPECIALIZADA EN LAS URBANIZACIONES DE SANTO DOMINGO, CIUDALCAMPO, FUENTE DEL FRESNO Y VALDEALGUA DESDE HACE MÁS DE 16 AÑOS. La vivienda está ubicada dentro de una urbanización, situada en el kilometro 28 de la N-I, con seguridad privada las 24 horas los 365 días del año. Además está controlada con cámaras perimetrales de video-vigilancia. Dispone de una zona comercial que cuenta con todo tipo de servicios; supermercado, farmacia (abierta los 365días del año), zona de restauración, tiendas de regalos, banco, gimnasio, oficina de correos, veterinario, peluquería. Junto a la zona comercial, se encuentra el centro de Salud, con botiquín y asistencia las 24 horas del día. Tiene un Club Social, totalmente reformado, con campo de entrenamiento de Golf, piscina, escuela de Tenis, zona de ocio para niños y adultos. Junto a la Iglesia, hay un colegio-público bilingüe, con primaria y secundaria. En la urbanización de enfrente (Ciudalcampo) está el Colegio privado bilingüe SEK, y a 5 min por la vía de servicio en dirección Madrid se encuentra también el Trinity College colegio concertado bilingüe, ambos colegios con oferta hasta el bachillerato. La urbanización dispone de un autobús privado que recorre la urbanización y con parada final en Plaza de Castilla y paradas intermedias en Alcobendas y San Sebastián de los Reyes.  A 10 min, encontramos el Hospital público de la Seguridad Social Infanta Sofía, construido recientemente y con todas las especialidades.",True,good,False,2342.0,True,True,False,True,[],False,True,1295000.0,€,,,,chalet,independantHouse,Santo Domingo,Casa independiente en calle Alta,Top+,,,,,True,True
108746092,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e2/a6/36/1360020206.webp,MG 212080,29,750000.0,flat,sale,74.0,2,2,calle del Doctor Fleming,Madrid,Madrid,Chamartín,es,40.4646338,-3.6854808,False,https://www.idealista.com/inmueble/108746092/,"Ubicado en el prestigioso barrio de Nueva España, en Chamartín, este piso de 74 m² es una excelente oportunidad. La vivienda está en perfecto estado y lista para entrar a vivir. Cuenta con 2 dormitorios, 2 baños, cocina y un salón exterior que, gracias a su orientación, se inunda de luz natural. La luminosidad y la disposición exterior convierten a este piso en una auténtica joya por descubrir. El edificio, construido en 1969, se encuentra en impecable estado de conservación y dispone de ascensor, calefacción central y aire acondicionado, garantizando comodidad durante todo el año. Además, cuenta con un jardín comunitario, perfecto para disfrutar de momentos de tranquilidad. El servicio de portería añade un plus de seguridad y exclusividad a la propiedad. En cuanto al transporte, la conectividad es excelente. Las estaciones de metro más cercanas son Cuzco y Pío XII. Además, la estación de Cercanías Chamartín conecta con las líneas C1, C2, C3, C4, C7 y C10, facilitando los desplazamientos más allá de Madrid. Las líneas de autobús 14, 150 y 129 también tienen paradas muy próximas al inmueble, completando una red de transporte excepcional. El barrio de Nueva España combina la tranquilidad de una zona residencial con la proximidad a áreas de negocios y ocio. Sus calles arboladas y su ambiente exclusivo lo convierten en un lugar muy demandado tanto por familias como por inversores. La cercanía al Paseo de la Castellana y al distrito financiero de Madrid añade un valor adicional a esta ubicación. Desde 1983, GILMAR ha sido líder en el sector inmobiliario, ayudando a miles de clientes a encontrar la casa de sus sueños. Nuestra experiencia y dedicación nos posicionan como una referencia en el mercado, ofreciendo un servicio personalizado y de calidad. Para más información sobre este inmueble, contacta con nuestro equipo en la oficina de Viso-Chamartín, ubicada en Paseo de la Castellana, 164. Llámanos al o escríbenos a. Por favor, facilita la referencia 212080 al realizar tu consulta. Estamos a tu disposición para ayudarte en cada paso del proceso.",True,good,False,10135.0,True,True,False,True,[],False,True,750000.0,€,785000.0,35000.0,4.0,flat,,"Nueva España, Madrid",Piso en calle del Doctor Fleming,Top+,1,True,Nueva España,True,,
102043012,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1f/c1/f3/1142966342.webp,VP22545,46,1650000.0,flat,sale,181.0,2,2,calle de Triana,Madrid,Madrid,Chamartín,es,40.4615205,-3.6780267,False,https://www.idealista.com/inmueble/102043012/,"AMBASSADOR pone a la venta este espectacular bajo con jardín, ubicado en una calle tranquila cercana al Paseo de la Habana. Es una vivienda totalmente exterior con una reforma de interiorismo impecable y cuidada hasta el último detalle, tanto en domótica como en sus materiales y acabados de lujo. Tiene muchísima luz, privacidad y vistas despejadas hacia el jardín dando la sensación de estar en un chalet.   El hall de entrada nos conduce al amplio salón comedor, mas una zona de despacho, todo ello con un gran ventanal de lado a lado de la pared con vistas despejadas al jardín de la urbanización. La cocina está abierta al salón, pero se puede independizar con una puerta corredera, se encuentra perfectamente equipada con electrodomésticos de alta gama, zona office y con salida al jardín. Desde un distribuidor accedemos al maravilloso dormitorio principal con su impresionante baño en suite y un estupendo vestidor. También hay otro dormitorio de invitados y otro gran baño exterior con ventana. El jardín hace esquina tiene mucho encanto, privacidad y se puede acceder desde la calle. La vivienda dispone de una plaza de garaje y un trastero.",True,good,False,9116.0,True,True,False,True,[],False,True,1650000.0,€,,,,flat,,"Nueva España, Madrid",Piso en calle de Triana,Top+,bj,True,Nueva España,True,True,True
108591293,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f9/1e/27/1349353004.webp,MOV03492,46,1634610.0,flat,sale,177.0,4,3,"camino de los Jardines, 7",Madrid,La Moraleja,La Moraleja urbanización,es,40.5072605,-3.6088823,True,https://www.idealista.com/inmueble/108591293/,"Espectacular piso bajo en esquina a estrenar, con una impresionante terraza de 292m² que envuelve toda la vivienda en tres de sus fachadas, en La Moraleja. Les presentamos este luminoso piso ideal para entrar a vivir y disfrutar, situado en una planta baja en esquina y dentro de una fantástica urbanización privada que pone a disposición de sus residentes unas excelentes instalaciones. Todo de obra nueva. Este moderno piso ofrece la combinación perfecta de confort y estilo, con todos los detalles cuidadosamente diseñados. Se trata de un elegante pio con orientación sureste y vistas a las zonas verdes y piscina. Con una confortable distribución, destacamos su luminoso salón comedor, con salida a la enorme terraza. Los 4 espaciosos dormitorios comparten acceso directo a la terraza ajardinada, siendo el dormitorio principal en suite con baño y vestidor. Los otros tres dormitorios comparten el segundo baño. Además dispone de un aseo de cortesía.  El diseño de la cocina, luminosa y bien equipada con electrodomésticos de alta gama, es un punto focal y un plus que hace al confort y practicidad con una estupenda zona de office, con lavadero independiente y acceso directo a la terraza.  En el se han incorporado avances tecnológicos en busca de la mejor sostenibilidad y eficiencia energética como su suelo radiante-refrescante mediante aerotermia que es una tecnología que utiliza principalmente la energía del aire para climatizar los espacios, en general, está considerada como una fuente de energía limpia y altamente eficiente, la misma se programa con un termostato independiente por estancias y conectado al sistema de domótica de la vivienda que se suma a los cerramientos exteriores que tienen vidrios bajo emisivos.  Este piso se ubica en una moderna urbanización rodeada de exuberantes jardines y naturaleza. Además de varias piscinas exteriores y una interior ofrece un abanico de servicios como sala de lectura, coworking, spa climatizado, sauna, gimnasio con sala de boxeo, sala de baile, espacio gastronómico de 115 m2, kids club, toboganes y tirolinas.  Se trata de un lugar perfecto para disfrutar en familia con amplios espacios y comodidad de primera calidad. ¿Necesitas más detalles o información específica de esta propiedad?  DE SALAS. Ref. MOV03492 DISTRIBUCIÓN - Salón comedor  - Aseo de invitados  - Cocina con office  - 4 Dormitorios (1 dormitorio principal de 23,5 m2 con baño en suite 7,5 m2), (1 Dormitorio de 15 m2 ), (3 Dormitorios de 11 m2 cada uno) que comparten un baño de 6 m2 - 1 Terraza ajardinada de 292m2, que rodea toda la vivienda - Calefacción por aerotermia, gas natural y aire acondicionado por conductos - Domótica - Garaje (2 plazas) y trastero URBANIZACIÓN - Varias Piscinas exteriores y 1 piscina interior, 39.000 m2 de zonas comunes, sala de lectura y coworking, spa climatizado con sauna, gimnasio, sala de boxeo y zona de baile, Kids club de 115 m2, espacio gastronómico de 115 m2, zona de juegos (tirolina 30 metros de longitud, 3 toboganes, parque infantil) y seguridad las 24 horas.",True,good,False,9235.0,True,True,False,False,[],False,True,1634610.0,€,,,,flat,,"La Moraleja urbanización, La Moraleja","Piso en camino de los Jardines, 7",Top+,bj,True,,True,True,True
107058680,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cd/80/b7/1301756586.webp,14423,55,7575000.0,chalet,sale,1110.0,6,5,calle del Camino Ancho,Madrid,La Moraleja,La Moraleja urbanización,es,40.515185,-3.6204571,False,https://www.idealista.com/inmueble/107058680/,"Suma Inmobiliaria ofrece vivienda de autor, localizada en una de las principales arterias de La Moraleja, con entrada por un tranquilo fondo de saco. Se encuentra construida en una parcela de 3211m2 que es única, por disponer de un manantial de agua permanente, disfrutar de construcciones históricas y tener impactantes vistas sobre el campo de golf, con el que linda a lo largo de 150 m lineales. Esa masa verde, de aproximadamente 5 hectáreas, participa como una extensión natural del jardín. La vivienda, proyectada por el maestro de la arquitectura contemporánea Javier Carvajal, tiene un diseño atemporal y vanguardista. Incluida en ocho libros que recogen las obras arquitectónicas más representativas del siglo XX, esta vivienda ha sido totalmente reformada en 2020 (*). Con una superficie aproximada de 1.100 m2, todas sus estancias son muy luminosas, por estar orientadas a mediodía, siendo sus vistas al campo de golf. La vivienda cuenta con dos salones con ambientes distintos y dos chimeneas, cuarto de estar, comedor interior circular con patio, y sala de cine para 14 personas. La zona de descanso dispone de 4 dormitorios - dos de ellos en suite y de 63 m2 y 58 m2 3 baños y aseo de invitados, y un apartamento de servicio con 2 dormitorios, totalmente independiente. En el jardín, muy consolidado, existe otro comedor de verano (con horno de leña y barbacoa profesionales), un acogedor chill-out con barra de bar, calefacción y todo tipo de equipamiento, un aseo/vestuario, una bodega/sala de juegos y un despacho. La piscina, dotada de cascada y jacuzzi de obra, se integra perfectamente con las singulares construcciones antiguas que existen en esta parcela - una gruta y un torreón de vigilancia del siglo XVIII - toda vez que respeta el espíritu de la zona, cuando fue abrevadero de ganado y de reses. A la misma parcela llega por una galería de ladrillo de tejar, un manantial permanente de agua que en su día dio servicio al Palacio de La Moraleja y que ha dado nombre a la calle Camino de la Fuente. (*) La reforma llevada a cabo a lo largo de todo el 2020 ha consistido en la ampliación de la vivienda, nueva distribución, sustitución de toda la electricidad, nueva iluminación, interior y decorativa del jardín, punto de recarga de coches eléctricos, nueva carpintería y puertas, nueva fontanería, nuevos cuartos de baño, nueva sala de cine, pintura de todos los paramentos, nuevo chill-out, nueva piscina, nuevo vestuario, nuevos muros y vallados exteriores, nuevo sistema integral de seguridad, etc. La casa se compone por:  - Un gran hall de entrada con vistas al golf y un aseo de invitados. - Dos amplios salones a doble altura, con varios ambientes y un gran comedor circular con A/A. - Espaciosa cocina con comedor de diario, luminoso cuarto de plancha y zona de lavado con salida al jardín. Todo ello amueblado por Santos.  - Dormitorio principal de 63 m2 con estar, chimenea, A/A, vestidor, cuarto de baño en mármol travertino, jacuzzi y terraza. - Dormitorio de 58 m2, con estar, baño en suite y vistas al golf y a la cascada. - Dos dormitorios con acceso al exterior, que comparten moderno baño. - Despacho de 35m independiente con A/C. - Sala de cine para 14 personas, A/A y equipos de última generación. - Apartamento de servicio: dos dormitorios y baño. - Parking cubierto para dos coches y descubierto para seis más. - Cargador coche eléctrico. - Sistema de seguridad. - Bodega de 20 m con acceso independiente por el jardín / 2 barbacoas y 1 horno exterior / zona chill out acristalada. - Piscina con jacuzzi y cascada. - Magnífico jardín consolidado. Disponemos de una amplia cartera de inmuebles “off market” no publicados en Idealista. Para solicitar información visite nuestra web pinchando en el enlace de abajo o contacte con nuestras oficinas.",True,good,False,6824.0,True,True,False,True,[],False,True,7575000.0,€,,,,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Casa independiente en calle del Camino Ancho,Top+,,,,,True,True
108520015,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/0b/30/38/1352646348.webp,14484,33,1250000.0,flat,sale,207.0,3,2,calle de la Azalea,Madrid,La Moraleja,El Soto de la Moraleja,es,40.5247927,-3.6475822,False,https://www.idealista.com/inmueble/108520015/,"""Algunas de las imágenes incluidas en este anuncio son representaciones orientativas del posible aspecto de ciertas estancias y no reflejan el estado actual del inmueble. "" Suma inmobiliaria ofrece piso de 207 m2 con tres habitaciones en el soto de la moraleja. La vivienda esta situada en urbanización con seguridad 24h, zonas comunes, precioso jardín, pista de tenis y piscina. Muy bien ubicado, cerca de zona comercial, restaurantes, farmacia y bancos.  La distribución de la casa es la siguiente; entrada directa al gran salón con chimenea, super luminoso y amplio. Con acceso a una impresionante cocina, que aunque hay que reformar, tiene un tamaño buenísimo y es rectangular, con lo cual es super versátil si se quiere sacar de ahí un cuarto de servicio o un office.   En la zona de habitaciones hay un hall distribuidor, con tres habitaciones y dos baños completos. La habitación principal con el baño en suite. Además la casa tiene una plaza de garaje y un trastero.  La calefacción central y el aire acondicionado por splits Las ventanas son climalit y loa suelos de tarima. Disponemos de una amplia cartera de inmuebles “off market” no publicados en Idealista. Para solicitar información visite nuestra web pinchando en el enlace de abajo o contacte con nuestras oficinas.",True,good,False,6039.0,True,True,False,True,[],False,True,1250000.0,€,,,,flat,,"El Soto de la Moraleja, La Moraleja",Piso en calle de la Azalea,Top+,1,True,,True,True,True
