propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,topPlus,priceInfo.price.amount,priceInfo.price.currencySuffix,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,newDevelopmentFinished,detailedType.subTypology,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.parkingSpacePrice
109166896,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b1/1b/76/1366244996.webp,,59,3,875000.0,flat,sale,81.0,False,2,2,calle de Juan Bravo,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.432931,-3.6728775,False,https://www.idealista.com/inmueble/109166896/,"En una de las calles más exclusivas del barrio Salamanca, se ubica este espectacular piso completamente reformado con un estilo Japandi-Nórdico, donde la elegancia minimalista se combina con la calidez de los materiales nobles. Con 81 m², esta vivienda se encuentra en la tercera planta del edificio siendo muy tranquilo y luminoso, ofreciendo una distribución moderna y funcional, pensada para aprovechar al máximo la luz natural y generar una sensación de amplitud y armonía. Salón-comedor y cocina integrados en un espacio abierto y luminoso, con tres grandes ventanales que inundan el área social de luz natural. Cocina abierta de diseño, con mobiliario a medida y una elegante isla central, perfecta como barra de desayuno o zona para recibir invitados. Habitación principal con vestidor (walk-in closet) y baño en suite, diseñada para el máximo confort. Segundo dormitorio, ideal como habitación infantil, de invitados o zona de teletrabajo. Dos baños completos, con acabados modernos y funcionales. Portero y ascensor.",True,good,False,True,10802.0,True,False,False,False,[],False,False,875000.0,€,,,flat,"Lista, Madrid",Piso en calle de Juan Bravo,,,,,,
107347545,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/94/06/27/1310476928.webp,Esc 1 Atico Letra A ,7,4,825000.0,penthouse,sale,172.0,True,3,3,"Canto redondo, 5",Madrid,Getafe,Getafe Centro,es,,40.3075374,-3.7286857,True,https://www.idealista.com/obra-nueva/107347545/,"Espectacular ático a estrenar en el centro de Getafe, en 4º planta, con las mejores vistas y todo exterior, cuenta con 172,30 m2 construidos más amplia terraza de 91,85m2, que otorga a la vivienda una exclusividad y la convierte en un hogar único e inigualable.  El ático consta de 3 dormitorios, un gran salón y cocina muy amplia, con tendedero y 3 baños completos. La vivienda incluye 2 amplias plazas de garaje con fácil maniobra y 1 trastero con acceso desde el portal. Este ático lleva instalado el aire acondicionado por conductos en toda la vivienda y calefacción con suelo radiante en todas las estancias. Sus calidades cuentan con suelos porcelánicos de canto rectificado, carpintería interior fresada y lacada en blanco, carpintería de aluminio lacada con rotura de puente térmico. Grandes ventanales en toda la vivienda que la dotan de mucha luminosidad y gran ventilación natural. La vivienda está situada en la zona más privilegiada del centro histórico, en la plaza del Canto Redondo en Getafe, dotada de todos los servicios a pie de calle que necesitas, así como la facilidad en el transporte con la estación de Metro y Renfe, Getafe Central.",False,,True,True,4797.0,True,False,False,False,[],False,False,825000.0,€,True,True,flat,"Getafe Centro, Getafe","Ático en Canto redondo, 5",False,penthouse,,,,
107848044,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8c/15/04/1358880581.webp,07222,83,,890000.0,chalet,sale,300.0,,7,3,Los Arcos - El Vivero,Madrid,Colmenar Viejo,Los Arcos - El Vivero,es,,40.6759896,-3.7786691,False,https://www.idealista.com/inmueble/107848044/,"ESTE PROPIEDAD ES ESPECIAL PORQUE: Se encuentra en una de las zonas más tranquilas de Colmenar Viejo, al lado de la Cañada de las Merinas y desde la que se tienen unas estupendas vistas a la sierra de Madrid. Rodeada de una parcela de más de 700 m2 con un estupendo jardín con piscina y espacio para aparcar más de cuatro coches. Tiene todas las orientaciones. DISTRIBUCIÓN: Está distribuido de la siguiente forma: - Salón: Cuenta con una estupendo salón a doble altura con techos altos y con gran luminosidad con suelos de mármol. - Cocina: se trata de una cocina independiente, completamente amueblada y equipada con electrodomésticos modernos y muebles de madera, con un estilo que no se queda desfasada en el tiempo. - Habitaciones: en la planta baja nos encontramos con la habitación de servicio, que puede hacer función de despacho o pequeña sala de estar. En la planta superior está el dormitorio principal con baño en suite con inodoro independiente y con dos amplios vestidores. Cuenta además con otros dos dormitorios dobles con bomba de calor. Hay una cuarta habitación que puede considerarse dormitorio de niños o cuarto de juegos, también con vestidor. El suelo de la planta de arriba es de tarima. - Baños: Hay dos cuartos de baño en el pasillo de la planta superior además del cuarto de baño del dormitorio en suite y un baño de servicio en la planta baja. ES IMPORTANTE SABER QUE: Cuenta con caldera individual de gas natural con radiadores que se cambió hace 10 años de gasoil a gas. Las persianas son eléctricas en cocina y salón. Tiene dos entradas, la principal y la de servicio para tener accesos independientes. Las ventanas son climalit con rotura de puente térmico. SERVICIOS DE TRANSPORTE: Colmenar Viejo, por la proximidad a Tres Cantos y a todo los servicios que se están construyendo en los alrededores de la zona norte de Madrid, cuenta con muy buenas comunicaciones en las que destacar: - En coche: salida directa a la M-609 en 1 min., M-607 en 2 min. - Autobuses: N702 y B3 a 1 min. Andando. 720, 721 y 724 a 5 min. Andando. - Renfe: 9 minutos a la estación de tren de cercanías. OCIO:  * Centro Comercial El Ventanal de la Sierra a 9min. En coche. * Centro Comercial El Portachuelo a 6min. En coche. * Ciudad Deportiva Juan Antonio Smaranch a 9min. En coche. * Blue Padel Indoor a 9min. En coche. * Cuarto Set Padel Indor a 8 min. En coche. * Piscina Municipal a 20min. Andando. * Estación de esquí Puerto de Navacerrada a 35min. En coche. COLEGIOS Y UNIVERSIDADES: * CEIP Fuensanta a 4 min. andando. * Col. Público Angel León a 15 min. andando. * Guardería a 2 min. andando. * Colegio Zurbarán a 3 min. en coche. * IES Marqué de Santillana a 15min. andando. * Universidad Autónoma de Madrid * * Se está construyendo una Facultad Carlos III en Colmenar Viejo para áreas de ciencias sociales, humanidades y tecnología. HOSPITALES: * Hospital Universitario Ramón y Cajal: Situado en la Carretera de Colmenar Viejo km. 9,100, 28034 Madrid. * Hospital Universitario La Paz * Hospital Hestia Madrid: Situado en la Carretera de Colmenar Viejo (M-607), km. 16, 28049 Madrid  * Hospital Cantoblanco: Localizado en la Carretera de Colmenar Viejo (Salida 15), 0 Madrid, este hospital está integrado en el Hospital Universitario La Paz y ofrece diversos servicios médicos.  INFORMACIÓN ADICIONAL: Su buen estado general permite disfrutar de un hogar acogedor desde el primer momento, haciendo de este espacio una opción ideal para aquellos que buscan un hogar listo para residir en un marco incomparable pero a la vez con buenas comunicaciones al centro de Madrid, así como para inversores que quieran sacar una atractiva rentabilidad por el alquiler del mismo a posibles inquilinos extranjeros.",True,good,False,,2967.0,True,False,False,False,[],False,False,890000.0,€,True,True,chalet,"Los Arcos - El Vivero, Colmenar Viejo",Casa independiente,,independantHouse,,,,
104699422,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/7e/d0/1321202574.webp,VPIS_3289,72,1,4650000.0,flat,sale,365.0,True,4,5,calle Alcalá,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4221275,-3.6834355,False,https://www.idealista.com/inmueble/104699422/,"Home Select vende precioso piso muy luminoso en la calle Alcalá con vistas únicas al parque de El Retiro. Es exterior, con cuatro grandes ventanales a la calle en un edificio clásico de 1900 con bonito portal. Tiene una superficie construida de 365m2 y se vende completamente reformado, combinando el diseño clásico de sus molduras y sus balcones con una reforma moderna y excelentes calidades. Destaca por sus vistas panorámicas al parque de El Retiro y la luminosidad que le proporciona su orientación sur.  La distribución es la siguiente: nada más entrar en la vivienda, un gran hall de entrada nos conduce a la zona de día, compuesta por cuatro ambientes conectados entre sí visualmente pero separados por ciertos elementos de separación que los convierten en independientes. La cocina, equipada con todos los electrodomésticos y mucho espacio de almacenamiento. Aseo de cortesía. En la zona de noche, una sala de descanso con televisión y tres dormitorios con sus baños en suite. El principal es exterior con dos balcones a la calle, un gran vestidor y baño incorporado. Además tiene una habitación de servicio con su baño.  ref: VPIS_3289.",False,good,False,True,12740.0,True,False,False,False,[],False,False,4650000.0,€,,,flat,"Recoletos, Madrid",Piso en calle Alcalá,,,,,,
106189703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4b/fd/0a/1361622155.webp,W-02WX99,18,,525000.0,flat,sale,88.0,True,1,1,Barrio Palomas,Madrid,Madrid,Hortaleza,es,Palomas,40.4530455,-3.6111014,False,https://www.idealista.com/inmueble/106189703/,"Excelente piso en urbanización de lujo en Palomas Engel & Völkers comercializa este acogedor piso totalmente exterior con acabados de gran calidad y ochenta y ocho metros cuadrados construidos. constructora CLEMENT piso de unos setenta metros cuadrados útiles, consta de una habitación posibilidad de ampliar con otra habitación) cuarto de baño completo con bañera, vivienda con hall de entrada, salón comedor orientado al sur muy luminoso y acceso independiente a una bonita cocina muy funcional, electrodomésticos integrados, terraza lavadero. plaza de garaje comunicada con la vivienda y trastero. Dispone de mucha luz natural, tiene vistas despejadas, es un piso íntimo y tranquilo en una urbanización con conserje y videovigilancia veinticuatro horas, piscina, zona deportiva, pista de pádel, zona infantil.  Ventanas Climalit, armarios empotrados, calefacción individual por suelo radiante, AC por conductos, Persianas eléctricas, Se encuentra estratégicamente ubicado en una de las principales zonas de expansión/lujo/prime de Madrid capital. Un emplazamiento residencial de excepción, a escasos metros de las emblemáticas áreas de influencia del aeropuerto e IFEMA. La comunicación es inmejorable, en sus proximidades se pueden encontrar, centros comerciales (Corte Inglés, Hipercor, Arturo Soria Plaza, Plenilunio, etc.), parques (Juan Carlos I, Juan Pablo II, Quinta Molinos, Marqués Suanzes, El Capricho, etc.), clubes deportivos (Centro Deportivo los Prunos AQA, Club de Golf Olivar de la Hinojosa, etc.), colegios (Liceo Francés, San José del Parque -Maristas Colegio Bristol, Santa María de la Hispanidad, Alameda de Osuna, Colegio GAUDEM, Montessori, Dallington School, Nuestra Señora santa María, Nursery School, Patrocinio de María, Santa María de la Hispanidad, Escuela Iraquí de Madrid, Instituto saudí de Madrid, Parque Conde de Orgaz, Ecole Maternelle Française Pomme D'api, Colegio Brains María Lombillo, etc.), parques empresariales (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc.), áreas empresariales (la milla de oro tecnológica madrileña, el llamado Silicon Alley de Madrid, un entorno con más de 200 empresas del sector tecnológico, cuajado de centros de datos y kilómetros de fibra óptica), hospitales (Clínica Universitaria de Navarra), sedes empresariales (VODAFONE, Banco Popular, ABC, EL PAÍS, Registros de la Propiedad de Madrid, Banco de España, CSIF, Telefónica, Liberty Seguros, AENA, Juzgados, Jefatura General de Tráfico, etc.), hoteles (Melia, Hilton, Barceló, Confortel, IBIS) y recintos feriales-IFEMA.",False,good,False,True,5966.0,False,False,False,False,[],False,False,525000.0,€,True,True,flat,"Palomas, Madrid",Piso,,,,,,
108247127,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/31/21/db/1343428990.webp,BAS_VILLA,40,bj,149900.0,flat,sale,44.0,True,1,1,calle de la Sierra Vieja,Madrid,Madrid,Villa de Vallecas,es,Casco Histórico de Vallecas,40.3768566,-3.625116,False,https://www.idealista.com/inmueble/108247127/,"Piso en Venta en Villa Vallecas - ¡Tu nuevo hogar te espera! Descubre este encantador piso de 44 m² en la vibrante zona de Villa Vallecas, un área en pleno desarrollo que promete calidad de vida. Este acogedor apartamento cuenta con un amplio salón que se integra perfectamente con una moderna cocina americana, ideal para disfrutar de momentos inolvidables. Con un dormitorio luminoso y un baño completo, este espacio ha sido diseñado para maximizar la comodidad y funcionalidad. La distribución optimizada permite un acceso fácil a todos los rincones del hogar, mientras que los suelos de tarima aportan una calidez única. Además, la propiedad ofrece una doble orientación que garantiza luz natural durante todo el día. La zona de aparcamiento interior es un gran plus, brindando comodidad a los vecinos. Ubicado cerca del Parque de Valdeperdices, tendrás acceso a zonas verdes perfectas para relajarte o hacer ejercicio. La cercanía a supermercados como Mercadona, DIA y Alcampo, así como farmacias y un centro de salud, te facilitará la vida diaria. La excelente comunicación con las carreteras M40, M45 y A-3 te permitirá moverte con facilidad por la ciudad. A solo 5 minutos de paradas de autobuses de la EMT 54, 58, 103, 130, 142, 143, T31 y N9y menos de 10 minutos de la estación Villa de Vallecas (línea 1 de Metro) y Sierra de Guadalupe (red de Cercanías), este piso es perfecto para quienes buscan conectividad y comodidad. ¡No pierdas la oportunidad de hacer de este lugar tu nuevo hogar! Ofrecemos asesoramiento financiero gratuito y sin compromiso.",True,good,False,True,3407.0,True,False,False,False,[],False,False,149900.0,€,,,flat,"Casco Histórico de Vallecas, Madrid",Piso en calle de la Sierra Vieja,,,154900.0,5000.0,3.0,
99299268,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/29/e1/b1/1039718283.webp,2416,46,2,475000.0,penthouse,sale,72.0,True,2,2,calle de la Encomienda,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4092958,-3.70705,False,https://www.idealista.com/inmueble/99299268/,"Altor Asesores pone a su disposición magnífico ático dúplex situado en un enclave único, entre las estaciones de Metro de La Latina (línea 5) y Tirso de Molina (línea 1), y a un minuto de la mítica Plaza de Cascorro. Finca histórica del año 1915 completamente rehabilitada. La vivienda se divide en dos alturas: La planta principal: salón comedor con balcón exterior, cocina francesa con barra, completamente amueblada y equipada con nevera, lavadora, horno, vitrocerámica, campana extractora. Cuarto de baño con bañera. Por las escaleras accedemos a la segunda altura, con dos dormitorios, uno de ellos doble, ambos con armario. Un cuarto de baño completo con plato de ducha. Aire acondicionado con bomba de calor y calefacción individual de gas natural. Terraza privada de aproximadamente ocho metros cuadrados completamente íntima, sin visibilidad desde el vecindario. Todo tipo de comercio en la misma calle y a dos minutos paseando, en la zona de mayor proyección del centro de Madrid, y a tres paradas de Atocha.",True,good,False,False,6597.0,True,False,True,False,[],False,False,475000.0,€,,,flat,"Lavapiés-Embajadores, Madrid",Ático en calle de la Encomienda,,penthouse,,,,
96413799,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/30/95/c1/946476014.webp,2899,39,4,1490000.0,flat,sale,165.0,True,4,3,calle de Hortaleza,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4200089,-3.7005078,False,https://www.idealista.com/inmueble/96413799/,"ALTOR ASESORES pone a su disposición en venta inmueble segregado en dos viviendas reformadas exteriores con balcones a la Calle Hortaleza.  Uno de los pisos cuenta dos dormitorios uno de ellos dormitorio con cuarto de baño en suite, vestidor, salón-comedor y cocina el otro piso consta de dos dormitorio doble, cuarto de baño, salón-comedor y cocina. Todas las estancias cuentan con aire acondicionado. Calefacción individual de gas. Tarima ventanas climalit con la contraventana original Las viviendas se encuentran localizadas en pleno pleno corazón del barrio de Chueca. Los metros más cercanos están situados a menos de dos minutos andando, Chueca (L-5) y Gran Vía (L-1 y 5) además de contar con diversas líneas de autobús que comunican con toda la ciudad.",True,good,False,True,9030.0,True,False,True,False,[],False,False,1490000.0,€,,,flat,"Chueca-Justicia, Madrid",Piso en calle de Hortaleza,,,,,,
108553746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a9/32/7c/1348283868.webp,4254,46,1,370000.0,flat,sale,85.0,False,2,1,calle de Baracaldo,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4711578,-3.7005331,False,https://www.idealista.com/inmueble/108553746/,"ALTOR ASESORES PRESENTA Gran oportunidad en Calle Baracaldo: piso luminoso con patio y excelente ubicación Se vende piso de 80 m² construidos, ubicado en una primera planta sin ascensor, a solo 10 minutos andando de Plaza de Castilla, uno de los nudos de comunicación más importantes de Madrid. La vivienda se encuentra en una zona tranquila, bien comunicada y con todos los servicios a mano: supermercados, colegios, centros de salud, transporte público (metro, autobuses, cercanías) y zonas verdes. Distribución y características principales: Dos habitaciones amplias y luminosas, ambas exteriores. Actualmente se encuentran alquiladas, una por 400 € y la otra por 375 €, lo que supone una rentabilidad inmediata para inversores. Salón de buen tamaño, con entrada de luz natural, ideal para crear un espacio acogedor y funcional. Baño completo con ventana, lo que garantiza una buena ventilación. Cocina independiente, con acceso directo a la zona del patio. Patio privado de 14 m², con infinidad de posibilidades: zona de comedor exterior, trastero, área de lavandería o incluso jardin urbano. Estado de la vivienda: El piso necesita reforma integral, lo que ofrece una excelente oportunidad para redistribuir espacios, modernizar instalaciones y diseñar un hogar totalmente a medida. También es ideal para inversores que buscan ponerlo en valor y aumentar su rentabilidad. Ideal para: Inversores que buscan un inmueble con ingresos desde el primer día y potencial de revalorización. Parejas o familias que deseen personalizar su hogar en una ubicación privilegiada. Quienes buscan una propiedad con espacio exterior privado en la ciudad. Ubicación: Situado en el distrito de Tetuán, a escasos minutos de Plaza de Castilla. Zona con excelente conexión de transporte público (varias líneas de metro, autobuses y cercanías) y salida directa a M-30 y A-1. Perfectamente comunicada con el centro y el norte de Madrid. NO TE LO PIERDAS.",True,renew,False,False,4353.0,True,False,True,False,[],False,False,370000.0,€,,,flat,"Ventilla-Almenara, Madrid",Piso en calle de Baracaldo,,,,,,
108941220,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/c0/95/1276310713.webp,Argia_P3.4C,4,4,221000.0,flat,sale,82.0,True,2,2,avenida del Ferrocarril s/n,Madrid,Arganda,Centro,es,,40.3043178,-3.4484145,True,https://www.idealista.com/obra-nueva/108941220/,"Residencial Ciudad Futura- Edificio Argia Obras de construcción iniciadas.  Descubre Edificio Argia, la nueva promoción que desarrolla Inmoglaciar en Arganda, seguros de que les va a encantar. Este es el momento que muchos estaban esperando, una oportunidad única para adquirir una vivienda en una ubicación privilegiada. Edificio Argia no es solo un lugar donde vivir, es un hogar pensado para ofrecerte el máximo confort y calidad de vida. Aquí encontrarás: Viviendas modernas de 2 dormitorios con terraza, acabados de primera calidad, diseñadas para aprovechar al máximo la luz natural y con espacios atractivos y funcionales. Zonas comunes exclusivas que incluyen piscina con zona con solárium y sala comunitaria, para disfrutar del tiempo libre sin salir de casa. Sistema de aerotermia con suelo radiante y refrescante.  Ubicación inmejorable, en la avenida del Ferrocarril, con fácil acceso a servicios, transporte público de Metro y red de autobuses urbanos e interurbanos, y todo lo que necesitas para tu día a día. Sabemos que encontrar el hogar perfecto puede ser un desafío, pero en Edificio Argia, hemos pensado en cada detalle para que tú solo tengas que disfrutar.  Contacta con nosotros para ser de los primeros en recibir toda la información y asegurarte de que no se te escape esta oportunidad única.  No esperes más y da el primer paso hacia tu nuevo hogar en Edificio Argia.",False,newdevelopment,True,True,2695.0,True,False,False,False,[],False,False,221000.0,€,True,True,flat,"Centro, Arganda",Piso en avenida del Ferrocarril s/n,False,,,,,
108569390,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/55/32/14/1348727812.webp,4260,65,7,2350000.0,flat,sale,250.0,True,5,5,calle de Vallehermoso,Madrid,Madrid,Chamberí,es,Arapiles,40.4348478,-3.7096512,False,https://www.idealista.com/inmueble/108569390/,"ALTOR ASESORES PRESENTA Espectacular vivienda exterior con reforma integral en Avenida Filipinas, Chamberí – Madrid Presentamos esta exclusiva propiedad de 250 m² construidos, ubicada en una de las zonas más cotizadas y dinámicas de Madrid: la Avenida Filipinas, en pleno corazón del distrito de Chamberí. El inmueble ha sido completamente reformado con calidades de lujo, combinando el encanto clásico de los edificios señoriales con las comodidades del diseño moderno y funcional. Distribución inteligente en dos viviendas independientes La propiedad se distribuye actualmente en dos unidades residenciales independientes, ideales tanto para familias numerosas como para inversores que buscan una excelente rentabilidad en alquiler. Primera vivienda (unidad principal) Con una superficie generosa y ambientes muy luminosos gracias a su condición de piso exterior, esta unidad cuenta con: Amplio salón-comedor con grandes ventanales y acceso a balcón, bañado por luz natural durante todo el día. Cocina abierta de diseño totalmente equipada con electrodomésticos de alta gama y acabados premium. Tres dormitorios dobles, todos con armarios empotrados y excelente ventilación. Tres baños completos, ambos con sanitarios modernos y acabados de diseño. Espacios optimizados para el confort, la funcionalidad y la estética contemporánea. Segunda vivienda (unidad secundaria) Una vivienda igualmente cuidada en detalles, con acceso independiente, perfecta para invitados, alquiler o como despacho profesional: Dos dormitorios dobles, también con armarios empotrados. Dos baños completos, diseñados con elegancia y materiales de primera calidad. Espacios acogedores, silenciosos y con buena entrada de luz natural. Características destacadas del inmueble: Superficie total construida: 250 m² Edificio con ascensor Vivienda exterior con múltiples balcones Sistema de climatización por conductos: aire acondicionado y calefacción central Portero físico, que garantiza comodidad y seguridad Posibilidad de adquirirlo como una única vivienda o mantener la división en dos unidades independientes La zona: Avenida Filipinas – Chamberí Ubicado en una de las zonas más emblemáticas y con más proyección de Madrid, Avenida Filipinas combina el carácter tradicional del barrio de Chamberí con una creciente vida urbana y cultural. Esta ubicación goza de: Excelente comunicación: estaciones de metro cercanas como Moncloa, Islas Filipinas o Canal, múltiples líneas de autobús y fácil acceso a la M-30. Entorno verde y cultural: a pocos pasos del Parque del Oeste, el Templo de Debod y los Jardines de Enrique Herreros. Cercanía a centros educativos de prestigio, universidades (como la Complutense y CEU San Pablo), bibliotecas y centros de salud. Amplia oferta gastronómica, mercados tradicionales como el de Vallehermoso, bares de autor, librerías y tiendas locales que le dan al barrio un encanto singular. Zona tranquila y residencial, perfecta tanto para familias como para profesionales, sin renunciar a los servicios y la vida cultural del centro de Madrid. Este inmueble es una oportunidad única para quien busque una vivienda de lujo, con personalidad, lista para entrar a vivir o rentabilizar, en una ubicación privilegiada. No dudes en visitarlo — te enamorará al cruzar la puerta.",True,good,False,True,9400.0,True,False,True,False,[],False,False,2350000.0,€,,,flat,"Arapiles, Madrid",Piso en calle de Vallehermoso,,,,,,
108941141,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/52/c0/95/1276310713.webp,Argia_P2.2C,4,2,226000.0,flat,sale,80.0,True,2,2,avenida del Ferrocarril s/n,Madrid,Arganda,Centro,es,,40.3043178,-3.4484145,True,https://www.idealista.com/obra-nueva/108941141/,"Residencial Ciudad Futura- Edificio Argia Obras de construcción iniciadas.  Descubre Edificio Argia, la nueva promoción que desarrolla Inmoglaciar en Arganda, seguros de que les va a encantar. Este es el momento que muchos estaban esperando, una oportunidad única para adquirir una vivienda en una ubicación privilegiada. Edificio Argia no es solo un lugar donde vivir, es un hogar pensado para ofrecerte el máximo confort y calidad de vida. Aquí encontrarás: Viviendas modernas de 2 dormitorios con terraza, acabados de primera calidad, diseñadas para aprovechar al máximo la luz natural y con espacios atractivos y funcionales. Zonas comunes exclusivas que incluyen piscina con zona con solárium y sala comunitaria, para disfrutar del tiempo libre sin salir de casa. Sistema de aerotermia con suelo radiante y refrescante.  Ubicación inmejorable, en la avenida del Ferrocarril, con fácil acceso a servicios, transporte público de Metro y red de autobuses urbanos e interurbanos, y todo lo que necesitas para tu día a día. Sabemos que encontrar el hogar perfecto puede ser un desafío, pero en Edificio Argia, hemos pensado en cada detalle para que tú solo tengas que disfrutar.  Contacta con nosotros para ser de los primeros en recibir toda la información y asegurarte de que no se te escape esta oportunidad única.  No esperes más y da el primer paso hacia tu nuevo hogar en Edificio Argia.",False,newdevelopment,True,True,2825.0,True,False,False,False,[],False,False,226000.0,€,True,True,flat,"Centro, Arganda",Piso en avenida del Ferrocarril s/n,False,,,,,
108460360,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/cf/02/cc/1345580018.webp,4243,44,1,530000.0,flat,sale,90.0,True,2,2,calle de Oviedo,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4476447,-3.7008547,False,https://www.idealista.com/inmueble/108460360/,"¡Magnífico piso exterior con mucha luz en venta en Oviedo, Tetuán (Madrid)! ALTOR ASESORES ofrece estupendo piso en buen estado situado en una finca moderna con ascensor, en la calle Oviedo nº 16, en el barrio de Tetuán. Esta vivienda destaca por su luminosidad natural, gracias a su orientación noreste y a que es totalmente exterior. El inmueble cuenta con una excelente distribución: 2 dormitorios amplios, ideales para una familia, pareja o como inversión. 2 baños completos, lo que ofrece gran comodidad. Salón independiente, perfecto para crear un espacio acogedor y de descanso. Cocina también independiente, completamente equipada. Además, se incluye plazas de garaje en el precio, un valor añadido en una zona con alta demanda de aparcamiento. Ubicación privilegiada: Situado en el distrito de Tetuán, una zona en plena transformación, con excelentes servicios, supermercados, centros educativos, zonas verdes y una gran oferta de transporte público (metro, autobuses y acceso rápido a M-30 y A-6). A pocos minutos andando de la calle Bravo Murillo y muy cerca de zonas como Cuatro Caminos y Plaza de Castilla. No dejes pasar esta oportunidad de vivir o invertir en una de las zonas más dinámicas y bien conectadas de Madrid. ¡Contáctanos para más información o para concertar una visita!",True,good,False,True,5889.0,True,False,True,False,[],False,False,530000.0,€,True,True,flat,"Cuatro Caminos, Madrid",Piso en calle de Oviedo,,,,,,
107119283,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a2/b6/c9/1303557840.webp,4117,44,4,395000.0,penthouse,sale,125.0,True,2,1,calle de Benita López,Madrid,Madrid,Villaverde,es,Los Rosales,40.3465023,-3.6888338,False,https://www.idealista.com/inmueble/107119283/,"Descubre este exclusivo ático ubicado en la mejor zona de Villaverde, donde el confort y la luminosidad se combinan para ofrecerte un hogar único. Con una orientación este, disfrutarás del privilegio de amanecer con la cálida luz del sol, que baña generosamente todos los rincones de la vivienda hasta bien entrada la tarde, creando un ambiente cálido y acogedor durante todo el día. Sus 125 metros cuadrados están distribuidos de manera impecable 85 metros de vivienda mas 40 metros de terraza: cuenta con dos amplias habitaciones con armarios empotrados, un baño completo, y un salón luminoso que se extiende hacia una espectacular terraza. Este espacio al aire libre, ideal para disfrutar de momentos de relax o reuniones, es el verdadero corazón del hogar, con vistas despejadas y un ambiente privado. La calefacción individual asegura un control eficiente de la temperatura, mientras que el edificio dispone de ascensor para tu comodidad. Además, este ático incluye una generosa plaza de garaje con capacidad para un coche grande y dos motos, un verdadero lujo en la zona. Por último, destaca por sus bajos impuestos de IBI y una cuota de comunidad sorprendentemente reducida, lo que convierte esta propiedad en una oportunidad excepcional tanto para vivir como para invertir. Un ático que lo tiene todo: ubicación, diseño, comodidad y calidad de vida.",True,good,False,True,3160.0,True,False,True,False,[],False,False,395000.0,€,True,True,flat,"Los Rosales, Madrid",Ático en calle de Benita López,,penthouse,,,,
103841985,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6d/1c/6e/1201890650.webp,425894,27,1,1339000.0,flat,sale,158.0,True,3,3,Barrio Goya,Madrid,Madrid,Barrio de Salamanca,es,Goya,40.4220039,-3.6758613,False,https://www.idealista.com/inmueble/103841985/,"ÚNICA Inmobiliaria ofrece vivienda en el barrio de Goya. Se ubica en un edificio con portal representativo de la época.  Recientemente reformada con calidades de lujo y decorada por el estudio de arquitectura Arct Arctempus. Se vende amueblada.  Los 158 m² están distribuidos en salón, cocina, tres dormitorios dobles con baño en suite y un aseo de cortesía. Cocina equipada con electrodomésticos de alta gama.  En Única Inmobiliaria aglutinamos más de veinte años de experiencia en el sector del lujo. Contamos con una amplia trayectoria que avala nuestra gestión trabajando alrededor de las zonas más exclusivas de Madrid: Barrio de Salamanca, Recoletos, Almagro, Chamartín, Retiro, Justicia….",True,good,False,True,8475.0,False,False,False,False,[],False,False,1339000.0,€,,,flat,"Goya, Madrid",Piso,,,,,,
